,MGH258,UKF259,UKF260,UKF275,UKF296,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1
CCL13,,,,,,-0.02341301402339473,,,0.060033111873510354
EFNA3,-0.030360936125225245,0.02787809878547299,-0.029996185686818753,-0.06010100964369058,-0.002142928766389316,0.02449100626976667,0.09345027701618946,0.03601206548651863,0.021316350000939028
DRAXIN,-0.03780573040690181,-0.02269673644477795,-0.015749728342328566,0.038814148578973126,-0.010345741883449226,-0.13656573057416088,-0.031505524306040436,-0.008811402151415943,0.0012361331323265114
RAET1L,,,,,-0.01239135422834517,,0.022556469343448956,,0.015022271182416108
NPTX2,0.01410418190249544,-0.043840593867290535,-0.009497385787426491,0.009930257217725424,0.04819991797403001,0.014979037552598058,-0.044573912439132966,-0.008177404919022831,-0.015280685324372892
FGF11,-0.013562825285153316,0.04966663289468074,-0.015164701309058249,0.028871127963088786,-0.023449625258752115,-0.055522552310862616,0.04120825346060795,0.06146153995156258,-0.04293661802639116
CD59,-0.08339928101693925,-0.026829279780951197,-0.0008617057376497218,0.01925459604624966,0.028562290927890446,-0.02262943781381816,-0.04532434028283256,4.262206743678501e-05,0.00988900168737872
COL9A2,0.022410334613473443,0.04496121371320268,0.026073366376002917,0.01986262298422877,0.05441565063283641,0.09194851430401951,0.01035538126743914,-0.02653195892493832,-0.021513152630266288
DLL3,-0.0944555304881555,-0.030757280350453536,-0.049222900078822365,-0.017009556301018577,0.011102596293087184,0.13902027220762908,0.03789350231872294,-0.07753902671595019,0.01765834291671609
LIN7C,-0.04466675690977702,0.05018252056606435,-0.03757744692081229,0.05157091745421451,-0.03726469664905611,0.0017885796106632869,0.05322407972631812,0.06872687290021172,-0.002448583583242586
GDF7,0.07622960285314123,-0.017226668393299418,,0.0006261313234314077,-0.011344230406217954,,-0.026656744035195672,-0.027169056587550602,-0.004818996404744564
PSPN,-0.0063903794023472595,-0.00748823068791863,0.009717008165319355,0.0212861756500561,-0.04441790574442221,0.037956023329859964,0.012759905990776947,0.037203478979304816,-0.0230410046502728
ANGPT1,0.01044887161509643,0.018216190623093476,0.10347654606438116,-0.000827373582961707,0.0156662457270198,-0.054516655556114686,0.11301236424095604,-0.02991508271210429,-0.006981686369343041
PNOC,-0.02830833135184922,0.02873028161311123,-0.03846665999440542,-0.034058570949816985,0.09445817269869236,,-0.028346898861855062,,-0.025896501385382804
L1CAM,-0.030101320980907318,0.005505079380873652,-0.02955745685488497,0.008454957119603129,-0.051219083144754346,-0.09341770435494783,-0.04605993081369237,-0.0397215860143911,0.007264131798970461
APOA1,-0.03115399936147815,0.0227939378952269,0.027028055974396177,-0.02272623892333228,-0.01835954775004303,0.06717404877872143,-0.046980984954137585,0.18608071270776827,0.08774510864125669
PSEN1,-0.02403324929901062,-0.048556233883766654,0.015138186600624506,-0.0036927990005243562,0.026760442254750612,-0.013242844229790877,-0.04249768528742908,-0.03260929346156441,0.013111381618059855
CALM2,-0.05358206930158973,-0.03625548655445193,0.002156609383185778,0.008138978593794179,-0.019843273435690676,0.061524221656736815,-0.010687897225917151,-0.06310645577492369,0.008018105953314907
CLEC2B,-0.01628820733049513,-0.04289450341289139,-0.0611550155639507,-0.0016882961486680665,0.011758370048705162,0.015965903951119496,-0.0007203468278447988,0.0088620568231973,-0.006434471962898435
NTNG1,0.002787222606192882,-0.0029960807659727287,0.0733169473288021,0.005900438869405949,-0.011909202347158549,0.04227770766398831,0.03212375789947473,0.02907052379841776,0.08259271750736101
LRIG1,-0.020850710604600302,-0.004230710381978563,0.007645727189409246,-0.0024229406148347323,-0.010480914183821483,0.1236370598543797,0.008442336172972877,0.06647076438537526,0.00775566905532729
CPAMD8,-0.017638268561193132,-0.011419697793001529,-0.03366190325825708,-0.019358892857990556,0.035048900346015495,,0.051260496698308955,0.018640226773694594,
GHRL,0.0926739665588418,-0.030460324412413392,0.03815940250512799,-0.009519266148744336,0.17980574710421526,,,-0.028006285596179712,0.007678844897040939
NPY,-0.02587602836832582,0.03722115917998154,0.01170880760001051,-0.013760734144667944,0.018252564088122657,-0.0472635677668554,-0.024898235747030654,0.010104204883069685,-0.05691896278514674
MMP2,0.03996392383485869,-0.010924595997464951,0.030016886148975422,-0.05963748370393334,0.03202483106724094,-0.007974959344997317,-0.03996459428172045,-0.006144937871576516,-0.05337840160093774
LHB,,-0.009945694359131995,,,,,,,
PPY,,-0.01731255318580999,,0.06290112503034513,,0.011644256238165373,0.0227880191039231,,-0.04790635900581009
ALKAL2,-0.026413452311389272,-0.009801198932713957,,0.01523558352857102,-0.02750812396180833,-0.06700000901767399,0.04887172758032973,0.06532547809327051,0.022517084803640286
CSF1,0.0005650359909776251,0.014282140459558404,0.005751688314959421,-0.03289891597781705,0.029989325430889276,-0.007202916421577497,-0.004415066490137538,0.061984515912985066,-0.019855263578134833
SEMA4C,-0.037362736888609666,-0.030584771791924408,0.02329497144766783,0.006708314112197478,-0.03353377803186886,0.002119646647788929,-0.005202481406429555,-0.03138584603707119,0.04267564266891778
ICAM2,0.09082180576945459,-0.023834871184944033,0.02061506388853334,-0.029420130447426716,0.01732728781978263,0.024092633898750538,-0.04068215742989555,0.05084241743469808,-0.008491742151285127
SYTL3,-0.04820004327577837,0.03691167417541089,0.0628675354051313,0.007876661660508731,-0.023307120125986628,0.09998180248074132,0.032626348758053085,0.04921809082229661,0.0027855653114165504
IL1A,0.024754643717861284,-0.008469403366227524,-0.019439087245498515,-0.024077511002745224,0.04302754205697259,-0.04430352840759879,0.041053034352786316,0.06842508841730068,0.00857466174851454
HLA-G,,0.09900706402519971,,,,0.054231652030240336,0.01287633814114031,,-0.0001630655020585417
PGF,0.04725718134708166,-0.027774236627578785,-0.002671486515882925,0.014106789558399061,-0.0031631254058915145,0.014568442054657649,-0.008160478231556717,-0.014222428878601898,0.012920798006357169
LGALS8,-0.013801427370436057,0.00049120945130412,-0.016277745219934487,0.015210073301830544,-0.018523047143902502,0.02460712096850619,0.016146565777133755,0.04137376085808055,-0.07305987394352542
DKK3,-0.06017332007616866,-0.002066172522351916,0.0028747584392257294,0.0067754764555230254,-0.0040214231172593035,0.08234088166013913,-0.037284385261646,0.07177457652849281,-0.008599462532731987
COL16A1,0.048789217982517535,-0.024672146530763932,0.04930483652231624,0.017677442244622445,0.030309310783982215,0.011535647315772711,-0.053615032563436624,0.08709281975608141,0.005752312658910644
TPH1,-0.03285917159712439,0.04412651373933767,-0.01034043924279535,0.010468334584114,,0.016500018244016416,0.10030599764176458,0.056112228198212113,-0.036602405875249266
TNC,0.04596400294585939,0.054757004041616694,0.01821733604744365,-0.005315424081497353,-0.07505090623166298,-0.11190151266156097,0.009254036899285181,0.07819608853991122,0.03305483376922965
TNFSF9,-0.017638260189783896,0.05019150270852012,-0.019411273135163606,-0.011855084787744169,-0.017280513346623238,0.012353474413215361,0.04343280051565803,-0.039992965887416965,0.02466296457876292
C4A,,-0.011791197788668445,,0.016434142773997965,,0.03946526036364435,,-0.033896166378180534,-0.022073994981175658
CNTN2,-0.05251141204745088,0.04727804001363663,0.016420081944172913,-0.04015665765696001,0.08046412274845709,0.10296834924590369,0.022453474218029536,-0.06640926216419997,0.04231784798341227
F7,,,,,,0.07503400659294059,,,-0.02184362018213888
LUM,0.014402458545985408,0.018302974965055018,0.06692855581931065,0.07125708970426697,0.007036561461120416,0.002970818189932874,-0.04369541915559055,0.06744150181763643,-0.013583575335019657
IZUMO1,0.037869167168164415,,,,,,,,
BTC,,0.01583975238759589,0.06512684833353517,,-0.028658755524457288,0.013427521307862615,-0.009075947436515243,-0.029084189985418386,0.0136660253492888
APOC1,-0.08282682074379737,-0.026146768462981394,0.006336481416511072,-0.08684595456823602,0.05933351399837426,0.014329589790153021,0.028068941356102804,0.10092624732524189,0.014470652687498205
PKM,-0.019827900799686684,0.06530112207941619,-0.014312590512153741,0.0235338454715363,-0.05355677911744634,-0.08205030059755711,-0.0032185593604187393,0.0732960325564191,-0.027309298803330814
TNF,,-0.026030894099206902,-0.002278399934105945,-0.030422985579386982,-0.015125245987191789,0.016938482963612143,-0.017622495860952544,,
GNAS,0.041781074664973564,-0.030154628278083916,-0.0418206840396532,0.02315106969483148,-0.04479731672106007,-0.0636669806807273,0.06903650800884019,0.0671562995125677,-0.012663219344712958
BMP8B,-0.028100143850475115,-0.015228932041650165,-0.003541780434887068,0.02845243975993818,-0.0100430078675242,0.04663218783618394,0.03009220482656237,-0.0013668414434562814,0.009999395851932758
LIPH,,0.024581638671615988,,0.027834149562310666,,0.0506685414986563,-0.03466903399668604,,-0.0016403204596176447
CCL28,,,,0.03328498343005134,-0.011878757650862866,,,-0.023430333489785588,
PTPN11,-0.09436070362871943,0.02066983318923359,0.0005940896657500367,-0.02125657061392058,0.010165086577384611,-0.030673851443533368,-0.03993583396360215,-0.029515790892430484,-0.029328067798863672
ADAM12,0.026193003359455545,-0.0010130622677024573,0.010567115197925872,0.015270764328476865,-0.011480080821372023,-0.08838379429440386,-0.013441424396017346,0.06331996557148385,0.010171866838481583
EPO,,0.060193251162683675,-0.03545737595948469,-0.014148201823614889,,-0.025427140519499063,0.010202005363656215,,0.06753225063611654
EDN3,-0.02477085567343207,-0.01895790416407997,0.004105629040243116,0.05407451528010847,0.021637261806784477,0.0843371841312912,0.05518150320940401,0.029542692640625184,0.007327099410513126
CCL22,,,,0.081593179234506,,-0.028778046509181837,-0.019455799785871638,-0.010639091552426976,0.06237480599270072
CCL2,-0.04564270689692552,0.008277178956089528,0.003583133486541003,0.004930220835514759,-0.03552568091632617,-0.0514361721949143,-0.05783229964081219,0.02954541000781245,0.023792833008780753
DSCAM,0.015469561317471408,-0.004617767531226508,-0.008611187412150787,0.006463167157555666,-0.027633256592527012,0.0800817877962965,0.0028891283041052574,-0.01480979621179548,0.003238739549361157
ANG,-0.004429292526182109,0.05142115329634708,0.045733240120252254,-0.012416906097765287,-0.02661010163318161,0.024158883225436002,0.040032077956593214,0.08316957964395434,0.03365371072795516
FBLN2,-0.02322572472308935,-0.023091447555631823,0.06034037922384784,-0.030793688961759245,0.007048510025025169,0.050780582741823024,0.09068874490449877,0.003087125105291632,0.06576826039481724
VTN,,-0.004471689125194987,-0.03574857896217072,-0.023243906723705573,-0.015839936170522637,0.03331931904551401,-0.025318999050457956,,-0.027060726467267163
VEGFA,-0.019972736102983796,0.0610350418200808,-0.04380215073072635,0.01985645681572945,0.0203179073012107,-0.10567430502145607,0.05195387091266919,0.03518305745947901,0.044064214703053134
F10,,,-0.011584612437838432,-0.01551319750800351,0.02178962143837193,,0.041149191240875994,-0.025163302728743977,-0.015171600087027153
SERPINA1,-0.0431867102792196,-0.05170654055550049,0.0055954816313744295,-0.04310298561518621,-0.0003534876238960744,-0.08337393769575886,-0.046445443441732084,0.02951272863886678,0.04073562314802858
VWF,0.04390554554331088,-0.05454929527169312,0.03114070456260572,-0.018464424815934397,0.027611563289534263,0.07253528524004935,-0.02037831681252685,-0.0016782953755752315,-0.011108423569425522
GDNF,,-0.012386929101226707,,,,-0.008649541877003017,-0.01106852530906982,,-0.02926423141786419
VASP,-0.025187909855429857,-0.0500024248943785,0.07855062277705939,0.005239539499701951,-0.0015484335461779868,-0.029474098533764353,0.04808834350689675,0.03135066553909681,-0.06223799306498737
ADAM15,0.020242987130039743,0.03167121742590835,-0.020832089460314885,0.03473544682988348,-0.011960269099411343,-0.04597959420503408,0.022465793837208585,0.08838182346056268,-0.0011814345721058604
WNT2,,,0.021860348088408137,,-0.01347734143933296,-0.03153984357589654,-0.036980412095074244,,-0.025093311737208107
CALCB,,,-0.043180596580622066,,,-0.011718603329723545,0.030878974238941415,,0.01646151920004762
OLFM2,-0.03673802733588326,-0.05206666648449358,0.007853094702494916,0.0313069235838596,-0.03662640590769646,0.05446533701065726,0.02196468214985605,0.07858478205664864,-0.011156647246650435
MFAP2,0.11306837382665981,0.02263895864167236,0.014632763268694806,-0.015049869381618062,-0.02855853792682409,0.008273320185100045,0.01771795369145286,0.11468299948078536,0.01313982170333908
HLA-C,0.04853412396814085,-0.029399945952073157,-0.03546797374843941,-0.022056152072859117,0.01734628883232481,-0.03187588521547813,0.0132394222425359,0.004079012468166368,0.038657648821026576
THBS1,-0.011957832923223194,-0.009621802761743209,-0.056866008029952814,-0.02663677041202614,-0.023572275775730348,0.01724471803347346,-0.060641984330308686,0.17625978038548246,0.044837923202745995
HSPA4,0.009850290711921393,-0.04069144031701218,0.040526123993583886,-0.0022750451446602996,0.035786672987833716,0.025401443747589125,-0.0366479574404596,0.0540759201464956,-0.011753317707746938
LMAN1,-0.030317938743447462,0.01577648637371992,-0.03299801109731307,0.0071665499947370604,0.01742866192641765,-0.09278965733338446,0.02130908635132093,0.005557504806373843,0.001200306290274274
LYPD3,,-0.011165528910765898,0.004782486024986924,-0.019808620561611825,-0.01573965624915076,-0.045054991952206955,-0.01617968530117431,,0.024120679374016175
APOE,-0.04675241398079871,0.0002693339833444812,-0.0030545728638143826,-0.04342372384155458,-0.008193422202006365,0.037558804132108804,-0.04318083931723052,0.0711798111881771,-0.023549097054959257
SOSTDC1,0.03527547100570679,,-0.01891697773469536,-0.0005804603951139611,-0.024290298498473088,0.016270347304224855,0.0013800413138116618,,0.06768894822624934
ANXA1,0.000986355481193996,0.05101527825416448,0.06398335389493809,-0.02272550513587812,0.050968067798748844,-0.03847669557668209,0.05806158233176098,0.03517530399318286,0.07784604823989867
WNT2B,-0.03932757512412408,-0.0238104089453094,-0.02052685234883765,-0.038031250502689504,0.04499317212808252,0.08804817660868267,0.008237237296619399,0.05145147662149125,-0.01912963992754379
AMH,,-0.015514980921053982,-0.04439085711992303,-0.02039391669676713,-0.013360778452665001,-0.006019375596499913,0.040793324392572675,0.02070520187165412,-0.01811797022239153
GDF10,,,-0.01942356010855912,0.03987991099315847,-0.027570742199979983,-0.027882678250642882,0.02000316011160379,-0.029571708441067792,-0.036943363678276143
EFNB3,-0.05063908209791942,0.020892755639534927,-0.02116929549902988,0.03731636501711453,-0.007646225665734871,-0.01781914910618282,0.026945058943604824,0.003998201346054524,-0.09410460484753022
LTB,-0.029433164130075264,0.008377062844342071,0.04306647001787193,-0.02461677802517686,-0.015764419962664974,0.02984015903694728,-0.024534388902849973,0.03491774445130045,-0.0264983755671091
ANGPT2,0.0024764662508029007,-0.008770087367568376,0.026765618522747617,0.0065859219616182865,0.03900905632313845,0.023378448178623182,-0.037297700958820956,0.014978310847568201,-0.044574251891797215
NRTN,,,,,,,,0.058610664539922516,-0.018608607587094612
ADAM17,-0.05515856659235145,-0.019569764600455813,-0.0001236200200550788,-0.00912481050284169,-0.0024471525133645845,-0.078373252579282,-0.029542016632475056,0.014986079211625413,-0.0157519469629806
LRPAP1,0.033217381827833875,-0.0015289062896258324,-0.01862111454670288,-0.03454046076073048,-0.0073619398081974765,-0.011530481458195165,-0.03301878018059639,0.0027616992025552697,-0.04247912888178057
NID1,0.07646331122027163,-0.025508045823039505,0.05162685074400143,-0.04171031652759966,0.012368986855110458,-0.01810162745972802,-0.07240828177969234,0.0496393726601357,0.015611954507969442
MST1,-0.0020280849625810473,-0.013558378877291291,-0.0022699818749372385,-0.0065244997225811325,0.06056902517381841,0.07362231626750895,0.043933045314432054,0.02325318481659148,-0.07595396270709025
DCN,0.03458193645746658,-0.017654946276275663,0.030685586339696858,0.015939763639470462,0.02794188830535013,0.05612740297013673,-0.009828059989543541,0.027037154074748188,0.03390279322924819
IGFL2,,,,-0.016771984648981775,,,0.0924252462494352,,
COL7A1,0.004815396575599164,0.0008612429434022201,0.003467559847982415,-0.029035477704749704,-0.02422114803650051,-0.038534229608668806,-0.04602062244668434,0.05881380573916741,-0.00778544136004478
CALR,-0.02824254992738402,0.0058276749032207574,0.00019672956688328424,0.027053304086715572,0.018371534085123806,-0.0913810709459747,-0.04446227872413034,0.01905303820633699,0.021854089992503316
PIGA,-0.05052975467659323,0.07345218072893665,0.0877438712590723,0.009884385132924858,-0.03605476420979654,0.06358392817791193,0.048626270085318814,0.008068396036368048,-0.02027736409413916
CD200,0.05227073301286801,0.007694169826383377,0.058061485192268475,0.04063995644458585,-0.02011095213203278,0.015544080947898076,-0.032348657801661476,-0.016325639025067878,-0.0006822871226440606
GRP,,,,-0.004071176107843819,0.05237264365908341,,0.06324288906466385,0.07641856809358645,-0.020410600939341272
CDH1,0.023964010755519155,-0.013246065562877987,,0.0007056704874943043,,0.03667448810642582,0.035249004811060435,0.08300609053788817,0.001740872030599251
LPL,0.05348914541912814,-0.008907035607819089,-0.021172319257965613,0.02101980278536545,0.012660716543154994,0.1766280566823005,0.010761333812730136,0.03449585465877844,0.03485458859853331
SEMA5A,-0.03989564628453355,0.037640722655188565,-0.019931032894522163,-0.008225955827346148,-0.002860360965434702,0.07242077299891661,-0.023797814124945978,0.039447426129597146,0.0002028572186029009
SEMA7A,0.0939929925750048,-0.006825450765082151,-0.030066622177773526,0.07149072034722673,0.004615108827369682,0.003941479036861285,0.014995445631313513,0.046817712109602255,-0.012008600153798413
SEMA4G,0.07295020946453205,-0.03372446623815003,0.03271299773450422,0.0150650138437812,-0.02916321690344808,0.03212471068414326,-0.039775354149114935,0.0036930802967171284,0.07946707464666929
SEMA3B,-0.06398598754787259,0.07174348717574748,0.017247798923478372,0.022759781363424304,-0.03092236297272907,0.015528576523863063,0.019607856626330654,-0.04701520096865325,0.053125155450171865
RPH3A,0.05451184835680451,-0.015132465229040378,-0.028061447850146012,-0.009089183316206137,-0.042982510284068416,0.031073366494956237,0.08537478103598699,-0.07505597094821054,-0.015065711275894046
JAG2,-0.03678311171657615,0.0007217511391620894,-0.02736955661754831,0.02367616166911911,-0.007365923687806446,-0.016276934899857588,0.04158625491180396,0.03974989230785942,-0.02717648100690602
CGN,0.028736574984147348,0.02976871898165825,-0.04571487470407532,0.0015319721408000929,-0.01251639910172368,0.11955819705640784,0.042869084146294575,0.003320938875032478,0.0026836575646886868
GDF15,0.013721807670839622,0.02043212388831785,-0.012008691856992142,-0.07221444801528469,,0.002328086302598725,0.024819804087891414,0.056926701789693515,0.004034529705025244
SEMA4F,0.09567735229743782,-0.025436801214061527,0.02223989137924131,0.022779079643524217,-0.018923579089758624,-0.001591395207998304,0.0675614478167608,0.014820271649081573,0.005564024511666485
NXPH1,-0.02186775783696625,0.0038611350512267294,-0.05506663657254168,-0.017020942036494145,-0.027849371276996052,0.0594578405870525,0.06258370524572106,0.08832368573321978,0.019032597220879497
ARF1,0.10396437036241496,0.05786892365354995,0.0021914166774617758,0.024146939638291075,-0.07186797383832365,-0.024929965764237814,0.0478080855275933,0.011367503404054667,0.008229812076796699
EBI3,-0.007514719780979295,0.03538397297895518,0.0369171210786148,0.014502179142452356,0.010570244463055828,0.010602888032057183,0.01187200639572647,-0.04669422212894834,-0.007490028847318942
TIMP1,0.08530404191267255,0.021261151479488077,-0.03749513277360847,0.021058326485274757,-0.028836766918715794,-0.10430554965512971,-0.037701620067386664,0.04595507056177755,0.06960721797400149
SEMA3C,-0.050966295126020265,-0.0232920239996985,0.06657823698098109,-0.025356749641139886,-0.024912272778419686,-0.045477622702871055,-0.0485584681661993,0.01863412255649461,0.05274613448963561
GAS6,-0.04674594819434928,-0.04348209893154049,-0.05557446638583478,-0.007937372560859584,0.019159332180573505,0.008897612191134198,0.024054075255307894,0.04781646600238318,-0.03903758631985673
MEPE,,-0.03369223932830399,-0.05541061201901432,0.02736635989167559,-0.02655544221269638,-0.04400454777006034,0.007394723274526415,,0.06483149676383422
SERPINE1,0.029692085952730086,0.05826248864567993,0.03362213783059957,0.019109893234378054,-0.03615598880593004,-0.13025207362580749,-0.016264644204084022,0.02412891319090418,0.021529634398617863
RSPO2,-0.01863584065464541,-0.01261779815838812,0.01279436391196861,0.0004571588197907283,-0.005498898776966431,0.04956554245693992,0.04820277435658615,0.006414520077244186,-0.023965484225856277
SHBG,0.023078227572915316,-0.005665520543645205,-0.02573956804899265,-0.02848771087836155,-0.02028547782549648,0.05376942718683131,0.02367312977515345,0.011158446645618457,0.008495262494704638
LGALS3BP,-0.017377207916433653,-0.0029072069088261947,0.04191942626749194,-0.00420037449932451,0.023833300846601513,-0.02360794837999149,-0.032942203416828776,0.12429629541752764,0.001313251180014642
LAMB1,0.05614648907594902,0.04134239331456125,-0.05622048939174216,0.03148707356048988,-0.01567724269442234,-0.07119451238724317,-0.011195242276166105,0.08545412263980387,0.04979509677611303
SPTBN2,0.04449599207005965,-0.021062516167135226,-0.046947828409555636,-0.013806815466372281,-0.04018942710641281,0.015137906300393248,-0.0004100109078268326,0.06913651446335586,-0.040915498019349975
COL1A2,-0.0054158513716775535,-0.018348849435260713,0.06513274671911475,0.0024661634300959774,-0.005511054997706211,-0.036119610982777245,-0.08318403936918913,0.01895344010859335,0.03685332759063341
DEFB1,,,-0.01566113896900934,-0.014942850557488462,,,,,
SCT,,,,-0.013734321095874878,,,,,
WNT11,,-0.017053755281820515,,,-0.024428131769802675,-0.028432693406167452,-0.02254971035917657,,-0.008549201722728593
LGALS1,-0.030343116533734057,0.020190927585403463,-0.02079980157750661,-0.039439327582553425,-0.03326948182719872,-0.12201708118604088,0.016970227559973673,0.03576421415399344,-0.03475476919635253
BCAN,0.030228045800139134,-0.044367009818100656,0.031169875369574867,-0.0021021432430900528,-0.006684483314455382,0.1394822702125104,0.00968145567674998,-0.005162481726128044,-0.06268155218692113
ANOS1,-0.08532498317744523,0.012290029474145819,0.01631628301164411,0.03561071195869079,0.012690342289609288,0.08558735173096423,0.011809266555123685,0.024525721081173242,0.016205744682061336
EDA,-0.007873820588552424,-0.02342497513493974,-0.020390155173093474,-0.02152032902713151,0.03665936922906288,-0.009356993277840342,0.06496571264510465,0.03204740917889361,0.044478519557594985
FGF22,,,0.056846925406276186,,-0.014595138375508453,0.01980184995822022,0.09150335639429473,-0.03168375897702131,0.05406880139609686
SHANK1,-0.022211599755749926,-0.005922451332744044,,-0.020103241649806133,-0.018271792943013936,0.043201971957238454,-0.043242532870265984,,0.038418715193454064
NPVF,,,,,,-0.013670369867810842,0.048641892884429626,,
TGFB1,0.018528850828529165,-0.026274338722387363,0.013497293436855788,0.03987461046297675,0.037925228800684406,-0.004870514143505191,-0.023411643372531397,0.05571043784645287,-0.01857156005102056
MSTN,-0.00144159423750825,-0.049280781110651685,0.08826497517904883,-0.03628584865043112,0.02193463066680496,0.09020575855578937,-0.012609506902100923,0.03210729629916016,0.017008961356947294
WNT4,,,-0.012970400354632395,-0.008051640058959912,0.010008713697654516,0.0540229102484455,0.029500683595805766,0.08527419234845368,0.01667884368780147
TNFSF4,0.030139519904411438,-0.02368907824070814,0.0034259745098489014,0.027561374170890527,-0.013592970405046567,0.03448051106131015,0.08104737662030041,0.12078433751143487,-0.007237730121623722
NTN1,0.02555071999752628,0.003114467633150384,0.03423969323280665,-0.009602632504046235,0.03203412748032878,0.04391506460770894,-0.010458999322260196,0.037583190794172695,-0.05292602870535338
CXCL12,0.0072223028086987025,-0.007621255016164096,0.026839461844132863,0.03817477490646055,0.037537839578727084,-0.01689463833961492,-0.006645932734414322,-0.019790578514901104,-0.026448633608583835
GNRH1,-0.028641323767822555,-0.007168055960054276,0.14273220293607627,-0.03185417523940211,0.009672997810651899,0.040022163610130196,0.07913257576352953,-0.02312990990644096,-0.02944124268968968
FGF8,,,,,,-0.04340401520256446,-0.04239856774554034,,0.014218020619322178
RIMS1,-0.023815582413027777,-0.02839437746655114,0.002792764946490648,-0.032704050806654374,-0.014881363840755363,0.03330615954389619,-0.0013162845767087739,0.05765257837499146,0.026137196150109485
FGF14,0.14137239358451323,0.0281753150417275,0.05267394423129788,0.03340517082097397,9.924186334016141e-05,0.027084449946592724,0.014669875824133682,-0.06511164067339587,0.013102236795084352
IGF1,-0.06317054715146149,-0.034634463348905034,0.04106308137239869,-0.019391364114243255,0.09229917931155576,-0.007705194186433143,0.014670292904476334,0.05994632078288716,0.015723402172065675
TNFSF10,0.08173587652196031,-0.006631666221393814,0.06682507768498043,0.0039946143468484255,0.0155011061436354,-0.05654805440200769,-0.03927519440265196,0.07054280002608125,-0.021583965266294306
GDF5,-0.018635833298905842,,-0.0009660661782323344,,-0.014595138590837116,-0.04232859437930079,0.045766726667063,-0.06809358739453794,-0.04392074785127657
CHAD,,,-0.03175813830759641,,-0.012265110868903062,0.08533218781827848,0.03538263716744556,-0.025717153856612187,-0.02908627259496312
RGMA,0.0416552574346076,-0.03724326365164431,0.026315442072042266,0.01973860678664504,-0.024356170044016044,0.04512429909026882,-0.03108327274349673,0.037593468660322614,-0.0939252594227716
CLEC3A,,,,,0.08726896379058569,,,,
WNT16,0.034941327978256956,-0.019505086784130075,0.0032263152153645595,-0.023625424887308063,-0.04742948717399541,,,-0.02124510769278552,0.02176775197739167
CX3CL1,0.06550328197917124,-0.007928740939134465,0.021615657408772658,-0.01925233438438568,-0.02790959206898802,-0.024256683175952858,-0.020730650904643405,0.07747155856713848,-0.036189942392651483
FGF1,-0.03999422111189722,-0.047938513573933486,-0.0020886389194600397,-0.032628554246727115,-0.003497943083263852,0.03990790867844314,0.044023276631838124,-0.013922531005063512,-0.0037060708651609833
ALOX5AP,-0.041055486352023274,-0.0526571612626566,0.0408328996996417,-0.009803745790774244,0.0005379667368247782,-0.04038104344992145,-0.03191845247508594,0.01405604041644776,0.0235803983273172
IL1RN,-0.016584711566648497,-0.0007230338257321466,0.02387479040692119,0.0010537697494728184,,-0.052455388316501296,0.041086375662397215,,0.035170940584561036
PCSK9,,,,,,0.010096940441688558,0.07120811627284884,,-0.018062558214600993
NPW,,-0.014135107489684573,0.023919843516627837,0.010208264402008137,,-0.013512812960120281,0.043308119159823126,0.018055663671494304,0.05147348594149913
CXCL9,-0.05042026322552512,-0.0346845808179574,0.04528547262924315,0.025297205059489087,-0.0145951362056586,,,0.02568234300421289,
ANGPTL4,-0.00258182683560084,0.0627015913365087,-0.028688657246603414,-0.05688106266956324,-0.0007052611529423914,-0.11948244248895042,-0.013835955581115084,-0.006472957354178233,0.04384977496773711
UCN2,,0.019792548073707915,,0.029989875545169062,,0.006605986712967206,0.007803331254483613,,0.017150113171463314
COL4A3,,-0.02773175216997473,0.013965717183571227,-0.01779116004082288,-0.020997231783299628,,-0.025772267698690156,-0.03991002617413847,-0.002589578699116755
NRG3,0.03444586239304136,-0.00036521087236115264,-0.013232467915198368,-0.04964816767374251,0.03134691453830235,-0.009345433683667458,0.010918108370860788,-0.02078020085739308,0.08304857775106485
IL23A,,-0.015420169666521693,0.045793697579890005,,,-0.025101989737091598,0.026786326204973007,,
COLQ,0.03282844262209583,-0.036945574734683524,0.006091264675597897,0.0009585558039504888,-0.010826369488704905,-0.021980126206221338,0.07966914422375922,0.009122522496313039,0.026340157633906
SCGB1A1,,,,,,,0.10798002747490687,,-0.020898491871442066
TNFSF12,0.016390667822184957,0.007030753874315868,0.006837355644813505,0.06934510340443654,-0.03910980077025847,0.030900509278091133,0.027117618814620055,0.10344758726023957,0.026270236088128847
DKK2,,-0.009945695177067847,0.02400453796818699,-0.022063704604144495,-0.010043006735028117,0.10250633785827146,,,-0.024055082538235566
FYN,-0.00031890304848031004,-0.06641435145353104,-0.04486514939617019,0.021079830658572905,0.02023605241974074,0.12432808863452212,0.02500781235657567,0.029310438161835553,-0.05457365867277422
ACE,0.06852724241605364,-0.0480579222538957,-0.033893976996266784,-0.04075825255984689,-0.015229223304145618,0.025543710935480957,-0.01203850361242281,0.020073902488553223,-0.010322594509917191
IL18,-0.025518431045551182,-0.04384586126693324,0.044121537403431575,-0.02930053572229459,0.015874920283628108,0.06131848059085252,0.003142850880215625,-0.009333423111493228,0.0010709582873448225
PPBP,,,-0.026512470015459963,,,-0.03073497241216042,-0.017768922622025927,-0.02731743748931927,
