,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH8812bulk,ZH881inf,ZH916bulk,ZH916inf
ARF4,-0.06708608610820842,-0.05189049020871531,-0.016073551068619563,-0.025996178305415205,0.02469507726062051,-0.012503609103392958,-0.0821692582863001,-0.0687727083276772,-0.02817725464279391,0.0464232778938462,0.02776358813276624,-0.06818854462642257,-0.056094828010700516
CXCL14,-0.009725817287952979,0.10803999199393728,0.0009095415194957097,-0.07588218571859418,-0.04545961262704408,0.010450215878363324,0.06644856176028228,0.1328376035660179,0.013741999875666534,0.12960154763971493,0.05370530933258486,0.10639052527261138,0.07839830164064387
LIF,0.010514425745918102,-0.0848244519780048,-0.022275176674972776,-0.006918186382108655,-0.06046245552883548,-0.023916259101565838,-0.05476834107886807,-0.02549217115457646,0.010979610476956935,0.09102742265194731,0.06485662159836168,-0.05200293941283924,
IL17B,,,,-0.021901127796633568,,,,,-0.006973215007860871,,,-0.013757875836412563,
MMP1,,-0.017335963565636943,,,,,,,0.061413332182276625,,,0.00255496120295511,
MATN1,,,-0.021504250112186273,-0.013903504084568691,0.006381494611900627,,,-0.012532989088270476,,-0.03428083011983039,,-0.028280475141517963,
ADAM28,0.027658176575851436,-0.037899632873359027,0.07022031766700745,-0.05367419431036841,0.043393993669882024,0.0669073573673476,-0.044493433161785195,-0.038499924025771605,-0.01216956142674669,-0.0016825025111671117,0.15807718557342215,0.05032491824184401,-0.020049973466328433
TCN2,0.01117853303328055,0.0808999416557618,0.011118954770540512,-0.04967058837422577,-0.03190655703544069,-0.02304478451789146,-0.045259692962076714,0.048721098205649474,0.10103847364446686,0.06594180163162337,-0.06937768785595297,0.011772689939923853,0.031395285609615325
THPO,0.017032912990709158,,-0.03057998130342061,-0.01169650113863874,0.002210418750933373,-0.024887138747344578,0.07827207417500852,0.014279537600938991,,,,-0.04238086327169565,
CUBN,0.04729454611069666,-0.02700359819591504,0.0011652690972753276,0.022846026083654093,0.028405582305413773,0.013746107444176705,-0.015668931225536847,-0.0366591230327081,0.041397006586572124,0.01352685380741078,-0.043147191034998436,0.002482284138055172,
TIMP3,-0.034355032580837976,0.1271047092888851,-0.03489785407742987,-0.03736456169698839,-0.012140869445538521,0.032146856270392994,0.11380812980178444,0.03245880023448961,0.10159031844519298,0.07624757658675348,0.05882985981393589,-0.06916709593914323,0.06699091523163336
PIGF,-0.04897961569015841,-0.011097331490078615,-0.0013887962520383586,-0.025821145374019958,0.013515839247372737,-0.0004606523148728737,-0.04950013194787794,-0.0808146635728564,-0.021098714486092095,0.008981283482486172,0.1064398327194086,-0.016631164764132404,-0.025279435453707495
CRH,-0.015416798759016487,0.06812598056407673,-0.018121809821584376,0.05757197741042487,0.029958226049292404,-0.013332000786195565,0.03492108795318837,0.0430784338019402,,0.040235704855240896,-0.0403013951634284,0.05515470532047753,0.18434278678234015
BDNF,0.032177524182761714,0.028865418874191553,-0.02602307059500335,0.10081316701688958,-0.025107016674162576,-0.02517648820247117,0.04172246290387474,-0.014115366270304117,-0.03290237890882003,0.021914907347499554,-0.0372752589119786,-0.10534657170185166,0.0816382850678341
CCL5,0.060745726404778495,0.05612872744101531,0.0013294240024580215,0.03836348783870977,0.01820036730259922,0.001191108291734847,-0.05204506176688884,-0.017002508813341873,0.08053844075421335,0.04145827239490315,-0.028578896096890766,-0.002385799893904253,
GAD1,-0.047655468595065156,0.12388800310834926,0.011026233825675235,0.05972003035045583,0.06702639013251499,-0.03363161236235554,0.1683763592820915,0.18680380569243238,0.10216181179395431,0.1302194823012027,0.10484698222189169,0.017923625904934466,0.10816308660013739
COL14A1,-0.006429393942022739,0.031131879878342636,0.050340212987482494,-0.02352466547430558,-0.011003693664049465,-0.006649768930245247,-0.08917365014322041,-0.04198531228893879,0.08326183445094727,0.10267440191289874,,-0.06097622969556721,
HLA-A,0.05031183587081552,-0.08772596456492616,0.011340360224719773,-0.06844424494643829,-0.07070802975442006,0.01004279577572082,-0.25666597885689996,-0.14785962952294834,0.0040051878122264045,0.15411143272694233,0.09296967239409137,-0.10096062954581357,0.01307820109845094
CD5L,,,,,,,-0.006688597204525249,,,,,,
FGF18,0.010812632744442333,0.07039518849524516,0.0048673251914520665,,-0.014705805479490207,,,,,,,-0.03882398717462214,
ADM,-0.01351527033512123,-0.09773313895695615,0.006371916738341948,-0.044301742765993996,-0.06460123568749569,-0.02832766035510581,0.07959087427348056,-0.12426494231693844,0.019277841905045303,-0.01131740360619802,0.1373259702830389,-0.1148343052727296,0.02681382081389035
CCL15,,,,,,0.0461008152407149,,,-0.027100037496489468,,,,
GNAI2,-0.05063047621810235,-0.038675635959048285,-0.03495980935911922,-0.1041555615526681,-0.036163573157106804,0.0016526714278741028,-0.2031839678400788,-0.10439678319751058,0.05983019057654575,-0.01666731120878103,0.014619865265916483,0.010464488146498908,-0.0904678645248195
HDC,,,,-0.043404085856689756,,-0.02003530928983557,,,,,,-0.028280462333558427,
COL11A1,0.02253542181295418,-0.07402131553372449,0.0038013805994339517,0.026537368576799877,0.013177181110476617,0.09999149257612469,0.02837178456853178,-0.0377627896055868,-0.027603310176608678,0.017954997066842206,,0.0005763027551757085,0.10677461355807223
NUCB2,0.07420674655209285,0.03289731684193819,0.02903250426415374,-0.009471380215016726,-0.029149229933638603,0.06109211922458055,0.02401152148998941,-0.03194220687756361,0.006324798294779323,0.00977746918240997,0.13113073233460842,0.013781442473240903,-0.09398507264582244
FGF16,,,,,,,,,,,,-0.02786671919259701,
CXCL1,0.03303093414904286,-0.0411250145625011,,-0.02133660376768712,0.04396271371900885,-0.02264744483790119,-0.035231131543621286,-0.017002511695972986,-0.02902337440321361,-0.01296676264960365,0.07542128554326903,-0.07589546924625418,-0.008321291548826939
VCAN,0.03483246434763912,-0.019380148194296024,-0.01644637760453064,-0.07671097306150393,-0.049414222854615816,0.017942812550805768,-0.0027517994553758183,-0.13863374552527125,0.01903669222460428,0.08666389083792843,0.03323436036333543,-0.045328623954339974,-0.06767298385750509
MMP7,0.022544872174432583,,-0.02227517042244109,-0.00967960842698675,-0.013553774027959806,0.006717008165684782,-0.03338954766107808,-0.019371013701514773,0.008041005864762455,,,0.03602269260567796,
PTPN6,0.028881795250287116,0.059178717284465776,0.03963991789087822,-0.02290147782248226,0.03148535399369587,0.01585642117189617,-0.08826029292660552,-0.06544775462281778,-0.007290740919461089,0.06368248329548865,0.016856555929097627,-0.013167167251088317,0.04853853680768572
PTGS2,0.0006662577917988684,-0.05700535818241344,-0.0249827306337481,0.03220342423271301,0.02458479393517415,-0.018376415240148117,-0.0034719897072167183,-0.028929199736721038,-0.037633388714752206,0.09175470407508994,-0.025775076293434795,-0.06771642066364013,0.04304696049221947
XCL1,-0.013326840434277813,-0.018433638246382486,,,0.028992231688610284,,-0.04379758615360314,,,,,-0.027753556686382224,
CD58,-0.01362586864754922,-0.00573281031818966,0.0009281915374213022,-0.024951367663732325,0.006727811373329618,-0.008740384337422018,-0.028825732056629683,-0.04881498363429035,0.006215795370109401,-0.024704675868089263,0.042805101976523575,0.027080946592584077,-0.03617027161182212
TNFSF14,0.05281728689480476,-0.029613209283827928,,0.035584074783969036,-0.035897783055525594,-0.022120594214890352,-0.09510547282546435,,-0.034539941519456316,0.12287892914090387,0.008547701339147104,0.05401030423893205,0.07598436634998369
CNTN4,0.0017084965761899895,0.1142392273364483,-0.024768954240005095,0.0022176087772133317,0.04489521626662903,0.05094725277330753,0.21379084454381064,0.020212841042940858,-0.03222752431476267,-0.017795543207360546,-0.04039249772845595,0.01915211583422366,0.22184677995273272
NTF4,0.05042875606655055,,,,,,,,,,,,
INSL3,-0.012248528921193614,,,,-0.015628926981633585,,,,,,,,
BTLA,-0.019442137780479592,-0.01921768152583299,,,,-0.02824875539293221,,,,,,,
MFNG,0.043632633367704066,-0.00593103758036797,0.008505567034303576,-0.03922811734461491,0.08135091982390374,0.025152953302065923,-0.07981336796552611,-0.02738228115556538,-0.08180131166554289,0.0049092296712498025,0.16699855854639464,0.08108572886569272,0.019629962708383852
ICAM1,0.04499010462671835,-0.05235524881257722,0.09440602558099197,0.02948999933985974,0.019141748868666708,-0.024951144245172377,-0.11350052264576867,-0.0020771329118658174,0.03338971077334124,-0.007592559624409392,-0.050900568986673396,-0.07794856614252778,-0.07293401437430629
PROS1,-0.023479542465713793,-0.07158315974016909,0.025900752034354834,-0.08867280225210857,-0.02867709239782538,-0.02407367035744087,-0.05163287559439182,0.02180212169990673,0.0956069663216837,0.09975127434386158,0.0052692130796501,-0.019646820366213798,0.11474090461529259
CLCF1,0.015667036058892633,-0.07434542484842523,-0.020706995315407442,8.01882625468969e-05,-0.03148697490351925,0.04505723994774326,-0.07680069799508107,-0.03732393649326856,-0.016120772808631167,0.012388075228828316,-0.0026116579157678,-0.07030530677346211,
PSAP,-0.0010588086810667972,0.03987156414001864,-0.039088250334248245,0.05961865781976095,-0.014714225212038093,0.0032929320928656424,-0.17464457475267237,0.14097675832224174,0.03878456268766466,0.06561297538785918,0.02594587570432143,-0.016443988453191696,-0.031902404624463775
EFEMP1,-0.03861303751891766,-0.13084332797034556,-0.004447926402450124,-0.08023286692168131,-0.047469888490230455,0.009827981481888867,-0.17892639951792474,-0.09608580875784307,0.012820545164433705,0.023112837929282027,0.056519579097845773,-0.03708138865554059,-0.06101486820623817
C1QTNF1,-0.01705150031496716,0.012046353017135749,0.1830403627604017,-0.03887388655401353,0.006788850329917617,0.017002665234097155,0.014677252384166575,-0.08534335925403448,0.0008754450236720716,0.09687314869843822,0.036378387899506336,-0.11822984484944193,0.06649691047225653
ALB,-0.008245928110989764,-0.00937136451513768,-0.02130752252184552,-0.016236325293317817,-0.0170626890419088,0.03461869823160855,-0.029775925229694807,-0.027115103239526723,0.004161632058324452,-0.019014793477565836,0.10214220747324992,0.015936895931486512,-0.03153748187033072
EFNA3,-0.0054370013116876005,0.010765173558341347,0.027024507500025358,0.07472752675390264,0.019775682072893073,0.028229519679979508,0.15456746204416816,0.03092828069107987,-0.006544511037114056,0.020981851348374617,-0.005591707013705138,0.09522299464921671,0.058766796157032015
DRAXIN,0.030077554141270002,0.022012135413570125,-0.023503839721998064,-0.0761237875847669,-0.0693972791475706,-0.02017359846967425,0.0036325749947675426,-0.06019277934631276,-0.029366145385025418,0.062461020718273384,0.10393655885916038,0.020985916992185206,0.0919823633285182
RAET1L,,,,,,-0.02416242426249223,,,,,,,
NPTX2,0.05058754908141581,0.0824632446856642,0.003805154902545865,0.08658378912889841,0.1271223591650984,0.04125440916241089,-0.0766884340330573,-0.02800602373672694,0.09248514470833048,0.02654810076742037,0.07350064539169786,0.03209718456766297,-0.00024459780108851957
FGF11,0.01920140791495426,-0.05600631361666771,-0.018026130708740054,-0.021285984602261686,0.03201646659725681,-0.04572541336945467,0.02050495868809146,-0.055263693987942376,-0.0733446894112782,-0.023184769004552203,0.042200050411177255,-0.008106661638125144,0.026669945839778553
CD59,-0.05909290770356328,0.0697351389627846,0.04093960547193151,0.03929637644010751,-0.014343894351949476,0.0013856632595102983,-0.02121173117322004,0.06776528232575467,0.10664059567707262,0.061480290667920046,-0.02210954622545263,-0.00442738260510517,-0.011081407332388837
COL9A2,-0.039180825915284094,0.040175247139811,0.002967200875925593,-0.07845632351100738,-0.03896124907372958,-0.01839768012471115,-0.09625475054624442,-0.02262958704446541,-0.034024564128262456,0.07369590563842748,0.01126185365657662,0.049424691658147654,0.04597271644811287
DLL3,0.016894850062602797,0.03872723741654441,-0.021106284937485516,-0.0238470657798905,0.02000882026507815,-0.007034168483603178,0.15627370644092348,0.06036330741539516,-0.06399034143779762,0.00045403602450297794,-0.004861341982485151,-0.0181093268707193,0.26101377597086256
FGF5,,,,-0.012928894429423859,,,0.07139706681778211,,,,,0.021553671825255645,
LIN7C,-0.0025222944186604193,0.0351454246591404,0.0803427395427821,-0.025276603010177975,-0.021313827092921806,-0.008645561651565192,0.095376078186944,0.0072315412108901215,0.08142525165604586,0.0033149106957329716,0.046916248979146376,0.0040184327249488845,0.061642045250152634
GDF7,-0.008127972014753418,,0.09141492440958152,0.030318679737627537,0.06415363967021048,-0.022120593355284022,0.19495880510860727,,,-0.03572748859329258,,0.02919293105633042,
PSPN,-0.02591030127166541,-0.04734136466455833,0.036259120510003615,0.03169076629387166,-0.04712257817382317,0.0627486591755673,0.04455892022559778,-0.038389980704447206,-0.04899446790140118,0.01530012875881102,-0.057097963197257795,0.01672631568165545,0.007944282361409665
ANGPT1,-0.05869415288309262,-0.019407429560245965,0.07453925146621478,-0.052283716262694624,-0.029593139419225742,0.0058874186898096375,-0.07247093531084571,-0.0198625070391879,-0.025025076115789205,0.036055838285746704,0.06395226008869315,0.11125431124581242,0.08269065215973666
PNOC,0.011059176747834592,0.14650374990379814,0.017329594181419668,0.10740295084510404,0.06260487175160702,-0.015318543165059522,0.062135491789691015,0.11402725505629221,,,0.1586897669614883,-0.0026802583825082694,0.18732394475427844
L1CAM,0.019943821783306875,-0.002359868814226115,0.00657170235196304,0.07565994341130221,0.052297548304757795,-0.005598083055191406,0.2103275740078856,0.19972173026120604,0.029900880093303852,-0.045446824259884264,0.030698520862543474,0.08249239527503573,0.17379324433188711
APOA1,-0.01907506006143995,-0.005961209938560508,0.03359802970105832,0.05769183105985646,0.0346471189276332,-0.002709315677226733,0.030957329328862637,0.03767845495113922,-0.011395203451907844,0.06123243247954095,,0.02435562853677689,-0.035514184855488774
PSEN1,0.035688468183972685,0.062477262650872646,-0.018086440194573478,-0.015040891082191874,-0.019877161134189695,-0.005344454981985941,-0.13378382544467068,-0.07276823095242359,-0.021359904278113195,0.02519821661329863,0.14126559028983227,0.010983771319900927,-0.03975152362603409
CALM2,0.002892658104350587,0.15358547326059668,-0.013430828113315025,0.10821647486953413,0.09770637084213829,0.011635731312492247,0.23865349758603405,0.14312712347967627,-0.05899356420198064,-0.05980044465819492,0.018224333547647544,0.07893626543419209,0.06549460632812741
CLEC2B,-0.015384733448302405,-0.01479050883673236,-0.02199115222974391,-0.06602365032684247,-0.00457075786424213,0.01066763279263141,-0.05880218933242614,-0.011928935185668975,0.014614037070419264,0.026707663176604633,-0.03520162604701605,0.02243597013648812,-0.06651655196097535
NTNG1,0.033281581359898546,-0.006685427070508119,0.0594560663780762,0.0060742365391415745,-0.03566177042274621,-0.03578951928610272,0.03861784554219743,0.08968669011889316,-0.015380173907393501,0.020137543439113594,0.009855664124778552,-0.018323423415201722,0.014775950056523738
LRIG1,0.005900949491101196,-0.050564775538526244,-0.046447110464178265,-0.07258428401394268,-0.03859555975776487,-0.00605791582937985,-0.10721200486747427,-0.01372375245745749,0.009830298538306647,0.0692822752919662,0.012136788628139028,0.08539441189771035,-0.03798157650039141
CPAMD8,-0.01448782413595192,-0.008137816708288325,-0.033036988156380814,-0.011695924937790477,0.04656390170776031,0.011012240449094665,-0.007745371144051442,0.10842081420968444,-0.029023370593413925,0.043979801562244986,0.012160422111680955,0.004935709816416811,-0.055202375192689265
GHRL,0.08800771063977351,0.0557915348170157,-0.022651594376389427,-0.024873033910300914,-0.012076385731183685,-0.02017359846967425,-0.03581459591320484,-0.01599548887684928,0.08377648238660161,0.03746189848367281,,-0.02702149723055161,
NPY,0.03645785888771402,0.04887014897929777,0.04259198894898233,-0.006391670505900879,0.06331284051010089,-0.002284344161759184,0.0005834182121532321,0.07146420876788724,0.03657824325856028,-0.05017101161199966,-0.10169938233876648,0.08933524996512261,0.0065816615107386935
MMP2,-0.02784557376606925,0.0754891025390687,-0.06207283839636593,-0.047720128412116626,0.0535400847145567,0.0034158922275939144,-0.06385992724545711,-0.12336887595357861,0.03469200317920974,0.0680385394490424,-0.04265636347379546,-0.03225494543292801,0.02629629448366398
LHB,-0.012617800698135699,,,,,,,,,,,,
PPY,-0.02196391099369049,,,,-0.012669860322759277,,,,,,,-0.05487376182058449,
ALKAL2,-0.012434483734382345,,-0.035051478084563936,-0.013261233567873792,-0.012094016708802243,0.008564608321286447,-0.0836599137805595,-0.041162560437796474,0.079705749424282,0.11266389162278793,,-0.06346234557781573,0.11401815568819704
CSF1,0.017469728259016045,-0.10238809103265485,-0.037433231223643726,-0.0434441187821123,-0.013147494863717078,-0.02378240262213298,-0.10145805657261918,-0.034175368409073495,0.004557913965081116,0.010205063264664176,0.012877390165987709,-0.038096924700127495,-0.026207646021184958
SEMA4C,0.0002125131107176592,0.0584653512110753,-0.00028481922845580577,-0.024900327080735297,-0.00624567577305977,-0.007790947842477634,0.07336980705311033,-0.03365757558370223,-0.01323745698860616,0.02188502283859129,-0.0914259819343512,0.04623159606463427,0.03268371603030777
ICAM2,-0.024692881717426684,-0.0008567294549414821,0.03505089746512935,-0.07131837337565465,0.0333371763546977,-0.009084680594010006,0.029468443723097027,0.04659918817376878,-0.014709186922866832,0.10052277010803881,0.0820603000350588,0.031233247584984993,-0.008670688316917086
SYTL3,0.05841204787526208,0.010573403389999972,-0.029265959722431806,-0.011285671403678641,-0.005704712625823498,-0.004566261535230719,0.025963064249047284,-0.03913097974113383,0.008990009807999492,-0.005999116677077749,-0.009501138385870226,-0.07679486612810645,
IL1A,0.03229570974061658,-0.05530761348603831,-0.018551935808148037,-0.006790796558974668,0.002797538961582529,-0.0025632292590937003,-0.06450171102479113,-0.02408837772002814,0.032021455534279215,-0.03125332155099735,-0.05857274472418426,0.008828992407726126,-0.06833938521022273
HLA-G,0.07213035221564364,,-0.016439120428040216,,,,,,,,,,
PGF,-0.05490944437992987,0.002044779499946176,0.038463723949783014,-0.04560246269079755,-0.04699877693854522,0.020455332388574787,-0.04628357301781019,-0.08643578137536806,0.015453565707040403,0.06460471237141,-0.0492594112901848,0.028548628984742974,-0.003034081731635884
LGALS8,-0.014176351221330152,0.023798961606168713,0.022375444756024022,0.03456675833661957,0.03318956525096632,0.029425840240127836,0.07913368981442238,0.030744458795501837,-0.05017011168347794,0.05234450967123103,0.024530254280143392,-0.0360045457384814,0.06621582632446614
DKK3,0.010901174200654189,0.15030538168792165,-0.007918815834682595,0.07701813089993186,0.06145459532975037,0.005762938260742715,0.2142024975611667,0.15662740153988325,0.041384981528344154,0.02022383277911367,0.0039876268273107114,0.10673502486224581,0.15767433675258272
COL16A1,0.014468668275617337,-0.05867785288828891,-0.016950643515746537,-0.09431784731142565,-0.002453960156158339,-0.005269850486957427,-0.03426132415107434,-0.10207760538346183,-0.059258063822029756,0.021942767205350343,-0.011860872203452002,0.05499177528821185,0.05328990694180981
TPH1,-0.024251405771548995,-0.022974559746430173,-0.01741954053846943,-0.013903503953325467,-0.019411715749307973,,,-0.015082905435086676,,0.10047717370816431,,-0.029254205996029986,-0.03396324941756761
TNC,-0.02511616792394069,-0.12769473631065037,-0.010415733373658621,-0.07400819285084027,-0.06664386092391152,0.010015091410415287,-0.16696947676639035,-0.15622463068144174,0.04480033182109813,0.053556835056678104,0.02100076691703352,0.012355076983230425,-0.10525912022593549
TNFSF9,0.06155981554594138,-0.010230445075471268,0.040563814888878794,-0.03138583605143586,-0.02370706965075377,0.008782061664639466,-0.04339549767673076,0.029437250888244282,,-0.012766840806933251,0.12403695890761823,0.0392021940778725,0.08772797732892201
C4A,0.06330554827691147,,,,0.0773168186949705,,0.07956930179007948,-0.01325844684547264,,0.06549813169767468,0.0891016410683228,,
CNTN2,0.037479713424454296,0.09158200500160886,0.017133395683196516,-0.010777695361482858,0.024536638670476594,0.02296514439983871,-0.20555461161672126,0.012743650822148764,0.12110264826350113,-0.07625816964071865,0.08805953204221338,0.14544874533863872,-0.10722668980883321
F7,,,-0.015128920665541236,0.0540089205462795,,,,,,,,0.07448226156639844,
LUM,-0.020555116933682702,0.0880916586719567,-0.03575625228192799,-0.03712406068683509,-0.029895602900806267,-0.010546411407282238,-0.03203382400423869,0.021954970463428872,0.0006508151183951815,0.055756223503799794,-0.036218848126732206,-0.055192822583937644,
BTC,0.012916164464422637,-0.03256728088529181,,,,-0.0056472451875334275,0.022104863385625548,,,0.07730080340890197,,0.03209233076553086,
APOC1,0.012913213993795511,0.08680729163422787,-0.05497490447234024,-0.08910378030417644,0.026707826598045742,-0.026368982910789988,-0.2520395077633229,-0.11854235099196665,-0.0049020391183566565,-0.03704215221663862,0.09609294355048377,-0.04250528762387428,-0.09951902592815189
PKM,0.026508168881553558,-0.11634097927931637,-0.04295730892740809,0.0451951013855377,-0.03525579454643385,0.0061736514866293545,0.14499714158976007,-0.1148411936094258,0.024464158034139892,0.1145299637672121,0.034354815496397066,-0.05274054086940465,0.1447686156097469
TNF,0.004485016847701884,0.03776376468762652,0.005614891466063855,-0.017165211144155722,-0.03426587885419116,0.010484226129931324,-0.09707204752925672,-0.03149480158325962,0.131284473393134,,,0.006433398447619139,-0.08055614234483716
GNAS,0.02940077616918213,0.16954873111172408,0.016965696967406664,0.11211990668765195,0.09367411636960513,-0.002074983005869931,0.26170283531435956,-0.1149816397625196,0.006939015486874977,0.16942143226567924,0.05141543191990365,0.11419306183002165,0.1937272863108187
BMP8B,0.09872877873672165,-0.07578148190518387,-0.014128131653868305,-0.014335242210723046,0.030637154763697855,0.022988023941447385,-0.1279414668988876,-0.03786650658844503,-0.07931020105328392,0.03784093162223485,-0.014849987534611229,0.07486565815609987,-0.07197794316746563
LIPH,0.04255366616071569,,,,-0.012109809854239942,,,,,,,0.00029007209675539894,
CCL28,,,-0.02037278999616592,,0.16140622353166084,-0.023162890575343095,0.02649622693359144,-0.011961399213656014,,-0.032280607336683906,,0.004635675194139804,
PTPN11,0.001081077223486612,0.010254689129185195,-0.024581242702203132,0.01737456354587675,-0.05063096931931812,-0.01872073141506052,-0.07487991602473183,-0.026658514806666166,0.00339194463570855,-0.021184166632916508,0.00958081098453739,0.07606690708720022,-0.010065038094185377
ADAM12,0.04507406994801013,0.05279388689869947,0.02361122658917565,-0.06175281027494415,-0.04326272040597377,0.09686976851205512,-0.04446251863078538,-0.07982523949002171,-0.005313134234144055,0.13552448981837448,-0.05635026912657345,0.01157537596260397,
EPO,0.011402857551838454,-0.024652868677342683,,,-0.012669860875801181,,,-0.015082907650062422,,,,,
EDN3,-0.02405131786269718,0.09331824758454536,-0.021699337464016807,-0.020723516535239742,0.03907621372841884,0.04261005022348989,0.051656822891768636,-0.015238540810237068,,-0.008156606406603074,,0.0016273773001403377,0.05047456529761237
CCL22,,,,,-0.025511039256372235,,,,,-0.04007008088827236,0.07179029424778682,,
CCL2,0.02317275519767666,-0.14659704661132392,0.021590519470143083,0.0011107733179413345,-0.049621335305404586,0.005390215793977261,-0.20166171529912122,-0.07914622294885784,0.04942036144292397,0.032375520246833336,-0.07713135001670102,-0.0922729030377368,-0.08339720411113231
DSCAM,0.035062174470250625,-0.006583561551367324,-0.010995603458769647,-0.018559541327418105,-0.029620438082184522,0.031205439109884756,0.13943300507555587,-0.02582886463155648,-0.0018973272290796108,-0.048857152977540036,0.15937767378311096,-0.017553873341767313,0.009681538721527836
ANG,0.02056102377808214,-0.041144907442071804,0.06510846148628673,-0.05383166258498269,0.0016766722291495636,0.03121478314887596,-0.0635015237946208,-0.0715276507347979,-0.06419497437127365,0.008130339414883806,-0.043669214908986516,0.00048698606417183003,
FBLN2,-0.018859145772054036,0.09842612221477612,-0.014553580813625481,-0.038867019850417246,0.002035742769376784,0.021079393796585674,-0.029793988554299444,0.027318261235427653,-0.03700420300716126,-0.0048496704664678465,0.08432029251428677,-0.057227317652824856,-0.034746544279426486
VTN,-0.02484332231611626,0.08476510527296269,-0.017419534842263967,-0.019715502157730803,-0.020815158567211105,0.07233779417017447,,-0.012532988168464945,-0.024614820007699562,,,0.1390404622860847,
VEGFA,-0.0065365584741716495,-0.15879469589300488,-0.00829611899414178,-0.012224103088934955,-0.03548982985264872,0.002887045708332461,0.03009587969367317,-0.14885685813930466,-0.024806364480977804,0.02204645023403913,0.10671995572480669,-0.14005619807825445,-0.035336749422579805
F10,,-0.006629099919786076,0.020127574739980197,-0.019017812317700333,-0.013892228610788308,0.0035717500154212887,0.011969917404102663,,-0.026700440124653738,-0.01891697010417887,-0.03513463846075385,0.03939792202653431,
SERPINA1,0.015221607230492908,-0.06675640258958836,-0.0019108909530157372,-0.04499698479431862,-0.019790786437360697,-0.009328591140245864,-0.1922431589419771,-0.02462219897780387,-0.03459296263540509,0.07559894768301872,0.06481713710865758,-0.04752765488805764,-0.06304717913482752
VWF,-0.02953722254075062,0.11607078642482534,0.021916095565228156,-0.013597715536345584,0.02284445272966973,0.002204687363537275,-0.052264155874069344,0.010237703940760975,0.07707250206261336,0.06701703947868605,0.054679409863231374,0.05859655331808132,0.04301936736060449
GDNF,0.056673408032671235,,-0.0271141813966699,,,,,-0.015082906475453949,,,,,0.0032244762687915485
VASP,0.02405639077659184,0.005610778681277437,-0.023296013043188457,-0.029324541941106883,-0.05033166737858966,-0.015524396688471942,-0.06050266580096182,-0.05243182601647403,0.010944944297203794,0.011492174314464762,-0.035653188531862764,-0.04465568006997625,0.08308261286853276
ADAM15,0.006627437375371522,-0.014893568441214032,-0.015041121988292057,-0.02948843570738843,-0.01711760052025093,0.06437381839729281,-0.031043635769421,-0.06225677151432265,0.11687730897412424,-0.0036999310113221004,0.004114670783850022,0.025118101598078164,-0.0001864034919530995
WNT2,,-0.019972561417688918,0.02434025207094745,-0.03002163508177423,,-0.015353722028936676,0.03867853433470431,-0.014115364234310621,,,,-0.005871677897679461,
CALCB,,-0.0058976893808723166,-0.017656562067871247,-0.012928894288921357,,,-0.005423515999278883,,,,,-0.04542991218451429,
OLFM2,0.016239421286486366,0.04371372581896388,-0.03709239176041828,0.04886059382707213,-0.018760601817494962,0.040032552018079634,0.06959174184475805,0.024348691901455624,0.05086762378519726,0.04972249465974084,-0.003660196053568615,0.0415578230373236,-0.04755564547633662
MFAP2,-0.0367444428110929,-0.022141748453743396,0.006617147351130849,-0.02784204012026968,-0.0073310158859078885,0.004933489064287575,-0.042312300158900695,-0.03530418755676958,-0.04930762071945234,0.016315343871900412,,-0.06974523418759335,
HLA-C,-0.029163846841313838,-0.043328786757024104,0.022303943744217247,-0.054640609467030775,0.024163150579811696,-0.017129126119047402,-0.23868755872103523,-0.1428535714168537,-0.024354848083792527,0.09172473672446041,0.02707843297074608,-0.06610613745805384,-0.0238416368591893
THBS1,0.028306885856182955,-0.03980510045387618,0.024683516650109212,0.0009510341654180686,-0.03574204444210328,0.0014604250113287249,-0.0927186701218464,0.031019636659444145,0.008771045744782179,0.04026952994745514,-0.057464590699392894,-0.09068051286680734,-0.0002482089737826429
HSPA4,0.0018865461420290988,-0.017585157573754805,0.05279807474697579,0.02423762351625185,0.004177703001594445,0.02990698602696665,0.051763411512556354,-0.011956218296303474,0.049801791394547545,-0.002236670562171956,-0.042675022893667744,0.023685435537467676,0.06416588662434076
LMAN1,0.010432105821161546,-0.038970506505768186,0.00484355930631076,-0.037132498413313196,-0.04691686840985618,-0.001384676392296207,-0.07715837920814646,-0.11189787260668663,-0.03836284283149601,-0.013324839117378941,0.051629746356461045,-0.03115404359836663,-0.04438627068422854
LYPD3,0.1269084751498746,-0.0248553389678902,-0.021892831734406412,-0.0009789687385740613,-0.0022013193554498607,0.007311816382765116,-0.04379756798031784,,0.09941998371887786,,,-0.019798040938847617,
APOE,0.009649944658005973,-0.0020502959980797982,-0.03171203349221388,-0.012672918825220099,0.0194389050300732,0.01452052719084042,-0.22957165096889953,0.038881112477020516,0.08204896394530489,0.051033514676857045,0.051592320695784566,0.030800176577629994,-0.11916798750510074
SOSTDC1,,0.10030365220537493,-0.04392022342168391,0.024741723012665542,-0.0033349537761774763,-0.0005167595823630855,0.08386633529290263,-0.007530450516661003,,,,0.08096277751573924,0.34406664786260427
