,MGH258,UKF251,UKF260,UKF266,UKF269,UKF296,UKF304,ZH1007inf,ZH1019inf,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916inf
VASP,0.020167786474756477,-0.00264241405250052,-0.05652095186034369,0.07041572990965213,0.01081840484234639,-0.003992197330217949,0.025579051050295308,0.005551319468160936,0.03565934742681052,-0.06222821686450775,0.04082050382449381,0.01824651880328966,0.015855400957032174,0.10308697225415824
ADAM15,0.011756072084932248,0.03827943719777211,-0.04945365652406613,-0.001114748968073541,0.025520652514064362,-0.028204816917988613,0.053813584288234295,0.030863991438879405,0.028164146070123387,-0.018496969416282382,0.011701133171612995,0.03811253192812755,0.046080538256044745,0.08070551758230744
WNT2,,,0.01590074576989641,-0.02866547039638681,-0.005200062362460791,0.06940849867616021,0.05341333599011785,,,,-0.02150763215845041,,0.03998428637934611,
CALCB,,-0.01947030852325098,-0.018966149928980335,0.02501542463303362,-0.018071578679460604,,-0.0019067251836995837,,,,0.02600687064518318,,,
OLFM2,0.12203575039695952,0.020529833338027676,0.05467337500838791,0.04597929498853397,-0.07011711009857148,0.020628494763759476,-0.03173423876657017,-0.009781709755495048,0.0035760141254992674,-0.00013858035995667738,0.0022638285848768126,0.02827007975160905,0.023254560939504346,0.09937691599418375
MFAP2,0.042757926767538035,-0.029227227401235924,-0.025379330991869255,0.0462396923305389,-0.024185388711223763,-0.00967739464898016,0.03571918697982457,-0.06645762850896143,-0.0548471897852682,-0.03056173367806185,-0.03849570554546663,,0.03951028509486782,
HLA-C,-0.09148006757715038,-0.035646083681103086,-0.01802447021328563,-0.006344589413681763,0.007908665855594214,-0.012669080193087393,0.06515183564770645,-0.06535297959224258,0.012855411472409409,-0.03355391634811824,0.03585117626914872,0.04127759097952274,-0.0015954996153043411,0.03043867914599847
THBS1,0.02875042036908018,-0.022049387849622428,-0.06524574454657321,0.04426768961958102,-0.030329709255775494,-0.021428335394249542,-0.015195907968643882,0.056004174708836285,-0.05286027174633006,-0.011634335506974906,-0.08727633830882527,-0.002601734060827456,-0.0015453176088607598,-0.026756163397884516
HSPA4,-0.030510857396972613,0.004184354765295872,-0.05070068915435953,-0.00431285329125794,0.005364187348479425,0.011546796583641028,0.016547045782819743,-0.09419251404560003,-0.0060052556632097425,-0.044704335514538056,-0.009251490360510883,-0.07156592310749224,0.015175371302369695,0.08240443672923736
LMAN1,0.008228590037973958,-0.008638473886846949,-0.049450973533732644,0.0005182551158785417,0.014377961777205617,-0.013061923120970018,0.045529015584720195,0.018652432329982337,-0.11396151635445159,0.007539647923645681,0.005920358666444264,-0.022815795328871662,-0.0146065540732246,0.04078881466638212
LYPD3,,-0.0124055264066671,0.007147584005625073,0.01146088666293781,0.02677768261491389,-0.012321484809893493,0.017774916958029515,-0.01942384678208781,0.013446819696455751,,-0.028528498597750546,,0.0009917525035808541,
APOE,-0.08676144128792164,-0.04283929112405113,-0.017827497643905635,0.04750598961713995,0.0078062439341353715,0.02977934787519426,0.028041341334396067,-0.009849918469100763,-0.10540017786433271,-0.036793562658443524,0.034530036689452426,0.027834657658314273,-0.03469113040662689,0.014267969738197606
SOSTDC1,-0.029267904540415217,,-0.019602541149937334,0.014279488195096331,-0.014150897284271671,-0.019015189356048567,0.007463273769613878,,,,-0.0013261537508754652,,-0.029065192792624466,0.03319799025986823
ANXA1,0.12041979263435817,-0.003376350404618325,-0.029238812500779355,0.041164558097409154,0.015927018926932688,-0.029708355838899116,0.060778854922383926,0.017404785130441268,-0.004531653755660287,0.06034744933803524,0.00487381537384171,-0.006773906383436568,-0.02464387691711986,0.054324650148664354
WNT2B,0.09864785405522497,-0.017473646652992763,-0.022551392270504025,0.04595699742666599,-0.006658221948366009,-0.017506230913477316,-0.038528075218524006,0.1414527609070941,-0.0262700763162981,0.07162430305620615,-0.04368121478630536,-0.0039399052011919195,0.03982798767735515,-0.024332355326174785
AMH,,0.021623820666558092,0.017214376133317583,0.027103798345493223,0.03183716658128916,-0.010459226437155925,,,-0.04335415983190714,0.09616902252896603,0.028203468601858878,,0.0120334635520458,
GDF10,,-0.013956420125824168,0.044713090971709404,0.006754016413937522,-0.029119551541145008,0.030867963900923907,0.0027725576834947726,0.02637855780924492,,0.02637203831236925,-0.01934095876794372,0.05668091687054074,0.02073577634685031,-0.02014329962902064
EFNB3,-0.02421308822742534,-0.0045438504836062665,0.02513706388505333,0.004456215641107384,-0.06573068607043557,-0.012072047350589999,-0.06840454903890317,-0.013105348786996058,0.11476939962698669,0.011044677024009852,-0.03315188119112313,-0.07223525431131392,0.003154074236323483,0.02258678931609231
LTB,0.04565299899330472,-0.020360813913104608,0.15744580337973255,0.002981007700372212,-0.016573795586394484,0.005611753844382345,0.005114248586830391,0.12346852342944573,-0.017383884383627632,-0.006287245962619431,0.025250965291597392,,0.019712769893599023,-0.047836421137290114
ANGPT2,0.009791864791017582,-0.03177361910996387,0.03750897455431368,0.03687867452290895,0.01310715151042297,-0.012286534299045363,0.06654212200611907,-0.0052939331733622,-0.04856925800402268,0.01760294108575898,-0.034381897074715936,-0.029567695078587797,0.001420077739145527,0.057991235321955374
NRTN,,,,,,,,,0.0882031102551808,-0.008012956012535174,0.030008787217743506,,,-0.06323812100405694
ADAM17,0.05403715506935635,0.01877833782104854,-0.08420123497758843,0.07919561060148261,-0.003136010199668806,0.003468595723027324,-0.01772199577584965,-0.054498699581191794,-0.04476607377969355,0.08047628316320146,-0.0056794603421819094,-0.027533871383824498,-0.008022880382406438,0.008424353785853263
LRPAP1,-0.06880017029136783,-0.07012618167427115,0.045617819935814125,-0.007180801809235538,0.03079662074674149,-0.017171461775681587,0.015771684836260055,-0.0455850026322749,-0.04304989843363706,0.022751675091061373,0.029785443408799857,0.0855745022054898,0.0032206743483321866,-0.005600947816162818
NID1,-0.028150485439021312,-0.0021817851057881234,0.02711885937699705,0.04643191866832025,-0.005821527859287541,0.0023094939301025,0.03415495140506739,0.04065507298237105,-0.056206548838350176,-0.07918044178646279,-0.06391639198560153,0.04346294018703315,0.04481567132910208,0.10390905994452682
MST1,0.03781560429796446,0.042656306286379175,-0.042485861266147534,0.02965604627435139,-0.019293243633418077,-0.02113895002046658,0.01742010766471642,-0.05015399538438851,0.00854499650238531,-0.0015980207735067507,0.030200547527550487,-0.009797234390428814,0.010415129317734854,0.01763761439069576
IL13,,,,,-0.01830523920818488,,,,,,,,,
DCN,-0.05189816281473701,-0.04665043250173332,0.06109218570032141,-0.0662652931978602,-0.062392928524542285,-0.05322342568155067,-0.07476677518965658,0.0270098284740799,-0.06784410818755582,-0.04595933619108993,-0.08343547482256031,0.03380913401160572,0.05248761748913263,0.04434247707724225
IGFL2,,,,,,,,,,,,,-0.046050043032500446,0.022361792529762243
COL7A1,0.16995162429433552,0.045146115223423294,-0.07823444537154035,0.07105488318468758,0.07846498019434396,-0.018961056257249906,0.01710640381038829,-0.01651217220819099,-0.07928418686575686,0.0051493708259546965,-0.022930562162576194,-0.002401508809078913,0.054998674652273934,-0.0348231445952928
CALR,-0.03818696815820736,0.033858563269703504,-0.12625631425473857,0.07738274598520649,0.0188861779987992,-0.021197323486428044,0.037265588171660396,-0.054186401728139856,-0.11757832597796827,-0.012590653864281381,0.007055530656183423,0.008051359799161344,-0.007380288272896321,0.07052534908043984
PIGA,0.10101444423881731,-0.04754482201551593,-0.019465784375686,0.07753060880021988,-0.03330342152477137,-0.027755724820958776,0.048985281474503775,0.006109239503144199,0.013587397442484675,-0.010684444216440008,0.013724861228093707,0.02293610810938974,0.023539394968188534,-0.10033420562825926
CD200,0.011963888094075599,0.03947044511344784,0.055691445617639924,-0.08330173899754242,-0.049778072054185586,-0.00789924587364119,-0.05850213976052669,-0.03341505338314162,0.07621629097566332,0.019764085885505087,-0.017121013686646248,-0.02071563607088769,0.021486797936128052,0.17094854148912875
GRP,,-0.011846405638410083,,-0.023568640652042054,,-0.012937329063890628,-0.0078052144833475915,0.08839596552681396,,0.02747478430669899,0.004212875982467047,,-0.02068050229208669,
CDH1,0.05834682206954163,-0.016105272352096016,,0.10991359873425907,0.04013593551407837,,-0.037473225136645194,0.0639756870670728,0.0028042122495861126,0.12070207649385649,0.018841345239919163,-0.012459224591620757,-0.023021622068556433,0.07237314901559706
LPL,0.032186689282707806,-0.021490627900391322,0.003209116453540936,0.04684117065548334,-0.045623134510486336,0.026986976970491367,0.050551438857388886,-0.015217054205132318,-0.05537630385275279,-0.05739064336360669,0.021168317449706774,-0.018362368830341855,0.0465335116851821,0.023532156027683777
SEMA5A,-0.05808575307359802,-0.017680200061838108,-0.00612571661125208,0.10158932193001585,0.03490394636744402,0.003217202651480591,0.018390479670643483,0.014990081322425866,-0.0014545448745568472,-0.0009403831817348722,0.011961752857135988,-0.0005956710110130375,0.018359462311161215,0.06997307921870129
SEMA7A,0.058338863755949176,-0.04833619762769164,0.06321415847264611,-0.020158759015352978,0.013352899902592688,0.061946191193014366,-0.02661504104590687,-0.03361161952861742,-0.044046488867286265,0.06054301170998157,-0.01460570898056099,-0.09827531872924401,0.06128515739188412,0.03156826605732793
SEMA4G,-0.002330023926510567,0.013708003016455817,0.00478151375140214,-0.026437241208263837,0.027300081149304684,0.015738315958729075,-0.04991391034907632,0.05338739312899423,-0.05337446929368074,-0.051595598181253095,0.02823581633275898,0.02847188951649277,0.01660590749042895,0.18741015739605316
SEMA3B,0.1361109857011923,0.008508755691023563,-0.03093144517940034,0.08881149281206886,0.08692450311464221,0.06773449805027335,0.11040430423984,0.03155679384288208,0.07752634997907074,-0.01732670093147026,0.005470669043173632,0.07506671523131755,-0.00964964972627475,0.01372496110271532
RPH3A,-0.08344692498111758,-0.03575833563762913,0.14811973355606373,0.009738264979985173,-0.08396068622175491,0.021623824650286047,-0.07450119251643623,-0.053608660731131456,0.03403923679035181,0.04959809097224934,0.07181402597487274,0.00916085984065537,-0.0003971486795765303,0.10276747044023234
JAG2,0.0021296135147175106,0.07312022501232024,-0.01702596239563553,-0.029614517298081466,-0.02579203929478996,-0.006854439689329846,-0.06194211350919375,-0.0012706006340269529,-0.048508341854468735,-0.04598109820367044,-0.018933020457807363,0.028163604559700184,0.028817235611912535,0.11679582901260675
CGN,-0.00479099987933494,-0.016129174035357356,-0.03943250891748443,0.02409513710623409,0.009396103757966437,-0.009798220429037257,0.022168916837997567,-0.023472646704605003,-0.061079213875375606,-0.02539352791204491,-0.022256356215970913,0.0993662960130313,-0.04910342358876768,0.04663725708596413
GDF15,0.01580957612724816,-0.018543068741272598,-0.03310356115270979,0.018485584338982203,0.04054013796264772,,-0.0320410046083675,-0.09170110468095294,-0.03021091338737472,-0.05386087508132358,-0.0324500694321221,0.09842715278181641,0.045369549428524406,
SEMA4F,-0.025445810781556475,-0.019171084030904936,-0.010234496754526295,0.03674386853896047,-0.07595633379104087,-0.040694739435245396,-0.03813744205788845,-0.021419062770890767,0.04032839555735034,-0.08709508350127394,0.06199044282827274,-0.06415226206625312,-0.0007059450310774835,-0.06284563983735096
NXPH1,-0.0028751063608918772,-0.020621527409049566,0.2029025758573247,-0.004802277942712918,-0.015187306298240574,0.006609064434543185,-0.06566428966956499,-0.06160949163621289,-0.012125725507860481,0.04598933007689881,0.0061714294786596405,-0.09148439243626458,0.025786464664826612,0.05581548668745726
ARF1,0.010622709401023925,-0.004685309518428571,-0.034223428482738384,0.0002326071491413973,-0.07923085605098076,-0.0414402531082388,-0.10607488665416447,0.062332942421514305,-0.05326967678284111,0.04924465314929624,0.034515447860468125,0.0123556254846814,-0.013381139176599364,0.09574173312237509
DSC3,,,,,,,,,,,,,0.029720256432101827,
EBI3,0.012206458166771508,-0.024035279070673182,-0.03259185723541162,0.053040069136949496,-0.05234740014822202,-0.010061823743061199,0.0596814608291761,0.01816337073035688,-0.011400287860264223,0.003915462897150879,-0.02242685170636638,-0.06312933827368275,0.0385114802609055,-0.08838739160648211
TIMP1,0.013881961316670986,-0.012742897351947315,-0.10594451520569369,0.04575128825182369,-0.048984341902088994,0.00911563163175406,0.005665964670165371,-0.00792378738346591,-0.1282262157124783,0.04872732099542148,-0.02693820085429247,0.02257508063471211,0.0641185673863613,0.06932134476314822
SEMA3C,0.08770650026015657,0.03253998828542706,-0.0068667261159200505,0.02744988982512084,0.03163157377941468,-0.031135393416835418,0.012124073834734845,-0.054246263681669196,-0.01141590480711516,0.0315419437094737,0.01806435194988215,0.05261212014944605,0.012751478005663452,0.14935859129263757
GNRH2,,,,,,,,,,,,,-0.01888658333386889,
GAS6,0.01516021536049218,0.04177902724763469,0.02284350020170724,0.030926885953040727,-0.020064524915373128,0.030332577790516846,-0.0076361573791583455,0.020937428449865687,-0.0003658695272370475,-0.008578133544359906,0.018456325372887217,-0.011073733388092024,0.06007904476380433,-0.0035276564436391815
MEPE,,,0.1679263925896679,-0.0188271989610545,-0.028813022204193583,0.04952883146460191,-0.039330839688046904,-0.02863854282342318,,,-0.02699638219882364,,0.133483309349132,0.01926890055985446
SERPINE1,0.05230725482537925,0.09209467241613324,-0.030588285388484224,0.047262546642723974,-0.11056446596526441,-0.018501063736591914,-0.06015847083485944,-0.013734167506053047,-0.07682574956607256,-0.03573074578440189,-0.057575730504751274,-0.08916398674347915,-0.02258319634305899,-0.07260127918689263
RSPO2,-0.030923219516740024,-0.018543066379469474,0.13443999608159604,-0.012543288800419355,-0.04314758659307734,0.03262816371852344,-0.06137241972864391,,,0.03341614986913394,0.027381704064730606,0.04451081976639677,0.045568467901522955,0.03340348330848026
SHBG,0.04467536761445352,-0.017869070481964202,-0.023554447298902877,-0.01945459279111948,-0.038796888677045865,0.0023281410320658484,-0.048285256781821176,-0.02674070182878049,-0.024759116195027724,-0.03175549625061558,-0.010597356936175887,,-0.02452272828780437,
LGALS3BP,-0.03976688696090729,-0.051898524711064584,-0.11081157989047803,0.058393318951321584,0.08934885540516174,0.04675040126297753,0.08833805684888792,0.008647875118952347,-0.021216749043532518,0.06038372254524784,0.0469868512602025,0.13440087124566474,0.01665359529631645,-0.007488834137951754
LAMB1,0.04257128800224028,0.01910438310682804,-0.027281452116516103,0.038682461426699004,-0.005850982677441218,-0.03491866398354866,-0.040797930271425774,0.006154303894840952,-0.051384491451881606,-0.014161078696803013,-0.009706320228268615,-0.013632918359180306,0.07710735125800225,0.017493474603692452
SPTBN2,0.00232776730358015,0.01941192136556808,0.09602905376409383,0.03197466817452073,-0.0038962388022267445,0.006302022675738115,-0.09867934895303698,-0.010578984041496858,-0.055928470549380264,-0.02302869366834153,0.09837374788894902,-0.017776658729465038,0.05110630282025991,0.0255473924954103
COL1A2,0.0380937094020448,-0.030283925352702513,0.059815143434725465,0.010726440411140728,-0.01661195731377523,0.024026859440872943,-0.02309415614234974,-0.0007364453114694756,0.012576103724198808,-0.03852952967955764,-0.0841678630848185,-0.033909367374759476,0.013078062589389483,0.12167745139813371
DEFB1,,-0.010485804993870525,-0.012772436869307735,,,,,,,,,,-0.013471288222346771,
WNT11,,,,,0.06917170307199429,-0.00424159838046649,,,,,-0.026994814628487924,,-0.023130325857838693,
LGALS1,0.14745937325926065,-0.0054141890265076474,0.011394461924883515,0.0015912032269439933,0.014472934375638565,0.0646799107151129,0.08223953690449885,0.03634415205030616,-0.06267364762281186,-0.0034341375647149665,0.0006933904000009844,0.06671069228786623,0.03977934081732617,0.05188929713399001
BCAN,-0.11289174139270769,0.051696645432191955,-0.05461535724410214,0.11767533759868846,0.042554899342708064,-0.00031037039416071614,-0.012527101507162536,0.046584906561804716,0.010403832424739978,0.033002917578886515,0.006609208215644302,0.01185317464456675,0.006693018515673653,0.11508912625032469
ANOS1,-0.07587401975995942,-0.01009431926163785,0.002605585249563879,0.02759554322611231,-0.01148087152856703,0.016012647754336185,-0.06644476393693323,0.13432456031609283,-0.05653897933368062,0.06005625038818499,0.0031791479764035338,0.08851878814992921,-0.024112028948782626,-0.07463009438988473
EDA,0.010114393650737014,-0.021637647019795994,0.026446434214512912,0.01049855429051758,-0.021324719553331192,0.01780390796091554,-0.03809535720137979,-0.03713439886664725,0.01943176344446256,-0.09133272132659465,0.0624468925759707,-0.04415149044796221,-0.0013627505529218169,0.09528864111188849
FGF22,,-0.01443879101354086,0.19580312053142002,0.0507546517317802,0.0070814485666081195,-0.011425521176920493,-0.022949890717048265,,-0.04761336951240368,-0.01084873991335295,-0.026853396968612404,-0.0341643354301709,-0.033403145516644084,0.008975211019922205
SHANK1,-0.03685662416810855,-0.01170267811560579,,-0.015399502122534745,-0.015554248245202497,0.00555951867778392,-0.008167180699774684,,-0.04993165579628738,,-0.05241520140959302,,-0.03107220607499291,
RAET1G,,,,,,,,,,,,,-0.021731950440418667,
TGFB1,-0.06575880660605624,0.022778009646801736,-0.023999013780775805,,-0.024674275237681436,-0.022165070358699388,0.03652212936816645,0.017188152200969795,-0.01687622762880048,-0.022040696484847275,-0.00022420932590983835,0.03962706710961389,0.054005385100762256,-0.027335766812273423
MSTN,-0.01774729165961995,0.020565941186703303,-0.06943304817896319,0.058301929454240294,0.031631438044485885,0.014201666245587583,,-0.02594673909460422,0.1006159589472093,0.01256936918409348,-0.02713872828781805,,0.018523269209058547,0.16224705989556723
WNT4,,-0.013709349427623339,0.1418653349566509,0.08683267889134479,-0.0185361158869718,0.024620821622560213,-0.008325250289973093,-0.031800205022582864,0.065932166460287,-0.03071700601828987,-0.04525517803223941,,0.008369767221524048,-0.03889274277175462
TNFSF4,-0.009912588087498005,-0.01717177135873074,0.02836223863896375,-0.018799292853074686,-0.0018108255590082918,-0.010640993406457008,-0.04146663110033094,-0.036838639441450396,-0.04037399559238164,-0.02960090898217731,0.02514810862407801,,0.03504277210716166,-0.03104366742997193
NTN1,0.08921984199420306,-0.030357588682775136,-0.05293482617379376,0.17135707812094056,-0.03323340353431676,0.0008761152632763741,0.020889942066439748,-0.059273061439116106,0.018575950868641396,0.05508346784233006,0.03515480190433393,-0.0769595971715122,-0.0075267962579528185,0.17435482580379402
CXCL12,0.010104764744419209,-0.011522173119113977,0.11985470172795623,0.03114566340929555,0.01875631873574251,-0.06278843300079591,0.013823262729638531,-0.004249228048437439,-0.025924859139825035,0.028548351645449534,-0.08290310964278799,0.03149974617313602,0.010047252492049037,0.12969250614485753
GNRH1,0.060486615460689966,-0.018918716142853734,-0.0233747003618658,0.125109279219517,-0.006767307148491739,0.019603137095706533,-0.013371355649868981,-0.03999339550895672,-0.05105804517624883,-0.05282170182853295,0.03315679908948908,,0.02028986617453308,
FGF8,,,,0.02792193528282577,,,,,,,-0.03227099553629878,,,
RIMS1,-0.03951817878918667,-0.028230856098592615,0.12814193835046533,0.011557359016209606,-0.015278398202575687,-0.033444452877953765,-0.07341905070343152,-0.014024796395963424,0.08019864406722817,-0.029187461759934395,0.0270079972419577,-0.10991561768037632,-0.013973064470034028,0.037890814082392435
FGF14,-0.05957918825442762,0.0006268840122091219,0.04756435793939368,-0.01864462619892087,-0.0031796936475897136,0.0028812857676755363,-0.0843134361174469,-0.05907775121733891,-0.053657631285874224,0.10252030315513759,-0.06915754394207659,0.08963115315917444,0.011185569057961793,0.044720554819114564
IGF1,0.004733523127265845,-0.03232729959606506,0.009359027369321059,-0.002916922008558613,-0.009409697495263162,0.05760661908001727,0.03951157958324355,0.009219413143638326,0.02641111810047119,-0.031268464292669274,0.014546634226821238,0.09817582049775223,0.027573072224840244,0.1925702672649791
TNFSF10,0.023795757349778346,-0.025501438568887844,0.08334714719653592,0.02479958963411808,0.015500278766649382,-0.0019887972043791447,0.023023875794137588,-0.10162916418075467,-0.028054107078357614,0.023502200248714272,-0.06227776340801474,0.09639960437114287,0.029819745780656395,0.05264445812856511
GDF5,0.16749834110445813,,0.06781998341724267,0.062308227296378464,0.0237977444455821,-0.011425521345486364,0.021671020794940966,,0.0011822054984484698,-0.0017326972642490925,-0.023408564742066602,,0.03820385321839521,
CHAD,,,0.0019046399888462834,0.043494388834706105,,-0.009601504306741301,,,,-0.019693315626443882,-0.024930023521179335,-0.017837630393003602,,-0.0005699446563099347
RGMA,-0.0026151217085071325,0.005238832613661351,-0.048564982292751295,0.0734902694139209,0.025628966984904324,0.026497686400803792,-0.0012855041464547435,0.025624135435019915,-0.03068795380973299,-0.01008307345399374,0.07674371769303238,0.06892633776308683,0.02551839411643195,0.07918936231230146
CLEC3A,,,,,,-0.022688613745058983,,,,,,,,
WNT16,0.12695308692578366,-0.010645174691375185,-0.011128819103876643,-0.02110910290577297,-0.011837344511530302,0.04131298115666032,-0.03556646113194504,,,-0.03774920523628046,-0.015949550156221026,,-0.040830605229613265,
CX3CL1,0.012225107361226471,-0.050719470925803686,0.04992413580443083,0.004804114604675772,-0.03558635083210664,0.011232722517991376,-0.04544648054813121,0.04413266295455355,-0.06254495199143288,-0.020602867098157222,0.029585628893935588,-0.013015606466190103,0.07293815743941146,-0.05802962696136822
FGF1,0.13688055176640637,0.0014352727764282635,0.10531404675313687,-0.0319680447618333,0.15122649595237372,0.0128574301244364,0.11758233823612979,0.0176161097966568,0.07528158896911587,0.020362431177333915,-0.005399991872712195,0.10817111514143364,-0.06648089049721492,-0.036498837685938104
ALOX5AP,0.06361531937945694,0.029558647845331146,-0.0744509800147791,0.01944072439788535,0.010335061822794745,0.013209788044816382,0.04490688306747717,-0.01586770406712405,-0.024603356817202375,0.014750497305462322,-0.0031805300517834655,0.009606415341266158,0.013842055073148472,-0.04050925041167385
IL1RN,-0.009633268269203583,-0.007601979472218748,-0.025096929422212665,0.012378764039837595,-0.01660476231975923,,-0.009615881561480097,,-0.008391338439076225,,0.027666147883313407,0.005325138612674386,-0.0064436975126868825,
PCSK9,,,,,,,,,,,-0.015481529978531949,,,
FGF23,,,,,,,,,,,,,,0.07751834595358321
NPW,,,-0.020221504900955343,0.04325062132490411,,,,0.13049565854927198,-0.058113670037694104,-0.054185769268874556,0.08675568823187889,,0.04762165403028195,0.11672696471382028
CXCL9,0.006499089719778476,-0.01686508136715395,0.0031555283549446205,,-0.02008250336264243,-0.011425519478295593,-0.036825580852533187,0.07157101077621633,0.007453824297846644,-0.0022371579976969373,,,0.047954839259896395,
ANGPTL4,0.11567534372657765,-0.03279538703844973,-0.059037937490981796,-0.01172483528820028,-0.07107979945476231,0.09700656868177973,0.05023652653094354,0.025815463643893033,-0.031220965468250067,0.06545813911442383,0.010488798469292345,-0.11620528302751083,0.005467350903328291,-0.015548864156141323
UCN2,,,,,-0.017595514263225812,,,,,,-0.017494051870616742,,,
OBP2A,,,,,,,,0.06651535084275993,,,,,-0.019577205116071195,
COL4A3,,-0.02594064841758241,-0.1184236583907731,,,0.08871237893156511,,,,0.031836750281966614,0.040168547640516826,,0.02146986987151004,
NRG3,0.053252175131243265,-0.01863453466114647,0.1071065145021442,0.03736035503145179,-0.021637014452906854,-0.002000846325993254,0.043608361078915865,0.05513249692796573,0.07396409240667436,-0.005025540330136962,-0.052820293631099684,0.07069932630028683,0.05840933319705605,-0.0013693538841236252
IL23A,,-0.014199505822985459,0.050691992916155254,,0.10454312281469563,,,-0.0286385368085664,,,,,0.015863790583726403,
COLQ,-0.05021151299443551,-0.02615510970664814,-0.050600636829062136,-0.020224639096937287,-0.062021056313672995,0.07295806049905722,-0.07956903697868628,-0.03563545644786261,-0.045997791542585945,0.004312376893720288,7.777045779661122e-05,,-0.0033007740061905904,0.12275797707387016
SCGB1A1,,-0.010802294327253508,,,,,,,,,-0.017912226195750076,,,
TNFSF12,0.062268459224614214,0.0035042769540315306,-0.04482585819060922,0.00540531808630223,0.00029646324799721923,0.0009476602113352619,0.010792747347103226,-0.000834568703319344,-0.023160805958119483,-0.03137221945402842,0.013171796734792608,0.13323315634176516,-0.010164185328023882,0.01715470630404573
DKK2,,-0.012676345352143339,-0.0123012355873271,-0.030723027413338117,-0.03133652767132693,-0.007861973157004855,-0.050288447038149435,,-0.03357675553744286,,-0.02061775951264282,-0.04284489541471244,0.005790347398473003,
FYN,-0.04042818361656811,-0.0010538654943738044,0.01016828099194356,0.06949901720484063,-0.012425963904478502,-0.011815367588419489,-0.025366276441160872,-0.015325632190165774,-0.012360285764651091,0.006917924320913057,0.05700410681065427,0.13064153516133115,-0.047435224574039786,0.024352022950440446
ACE,-0.0033733863980555186,0.028193255971270904,0.007340557505809117,0.0421534940967499,-0.011886754415083007,-0.011921902272715187,0.03783874007379138,-0.012897338814334837,0.025840767932764047,0.05168647877228932,-0.014970437721737359,,0.05327673897845465,0.016927677569901513
IL18,0.09298470250003467,0.0004680896830166371,0.03070443681797466,0.00930154089965268,-0.01857159946195017,0.02240751665449173,0.09110756053353823,0.03502683711206564,0.07229212846348065,-0.0094199553326744,0.004527665814393449,0.12579679889839493,-0.01578969470114566,-0.03356605124256203
PPBP,,,-0.011645033212127178,,,,,,,-0.02201432681390175,,,,
CCL27,-0.016755666732123507,,-0.023464715461301498,,-0.026416857468186127,-0.008098963499973291,-0.03263301876949699,-0.002674298257758009,-0.020706285753567793,0.006523098535699379,-0.013981207981143988,,0.01711608671717258,
SERPING1,0.01614448322396974,0.020080360294765048,-0.052499024603107534,0.003230213933034518,-0.004467346228043195,-0.05325981241205138,0.04754614436684995,0.010198716231907014,0.01699926716912082,0.02274491988289376,-0.10758443820992108,0.04448304904979768,-0.03243878973673467,-0.01756761290796179
AZGP1,0.00452301966337424,-0.05641446909760489,-0.1304914124929634,0.04479406287898501,-0.002719050462885943,-0.0156270022276395,0.062189762604770715,0.025809865238521832,-0.024512752603274002,0.05800712868887378,-0.009729822880185318,0.057345359550624024,0.009538057518641816,0.12378793708030342
INHA,0.08578982400764058,0.0027083952742445617,-0.0449273479741717,-0.01543073279435656,0.033247005983248035,-0.012478037299094184,-0.0034090676241738107,,-0.04916895763819805,-0.0343362159576168,-0.00578477238265556,,-0.03809639064110255,0.1304080003651538
SEMA3G,0.1024276886097635,-0.027207889241671324,-0.020119491873662097,0.02556124806855939,0.07054517465323756,0.02134157454459569,0.02024041143884032,0.02670205715054518,-0.04772484856401207,-0.04999053140615274,-0.025684674028744286,,-0.020658660390668902,
OXT,,,,,,,,,,,0.1585531451288097,,,
COL6A1,0.059218714568248544,-0.0038605057065993855,-0.08695907728250077,0.0958562898972916,0.042901266403119226,-0.03140038384100705,0.00831966327439163,0.04130423094007927,-0.11846587373597635,0.007787767026235624,-0.02970933966605738,0.19015625107181391,0.04363804993992053,-0.011157396100735337
FGF17,,-0.011846405638410083,0.153974065166834,-0.030002024783777576,-0.02591446044827812,-0.01581714607512191,0.003085098802203236,,,,0.05356717861803288,,-0.0186510720177178,0.16666587111849654
TNFSF8,-0.034008837364126215,-0.010485806073382807,-0.01164503019366375,,-0.01660476246161224,,,-0.013572260578306,,0.02448888445776067,-0.015949552261399106,,-0.04343717813977566,
FGF20,0.029462663445719257,-0.024994924471455564,0.03643614005434661,-0.018799298788015974,0.10442021795402343,-0.016253364863451938,-0.013917703612837869,-0.024712539474711956,-0.03303679622523335,0.06356276680768044,-0.03227099963834407,,0.01953951537394297,
ICAM3,0.012005758084433035,-0.03307564834077487,-0.03198757894767132,-0.02210699758555244,-0.044600288875086457,-0.010276752949444924,0.03701069088944209,0.13419696264899644,-0.013472411474794535,0.06004661104524821,0.009967864621402518,0.01895920432951574,0.07432468314267494,0.011736224978001133
LAMA4,-0.03870492708704156,0.023855970817180317,-0.05692367929647976,0.01973694193301286,0.016920075173564125,0.008504377944707524,-0.005179052215919464,-0.03131157792238292,-0.03661628930987133,0.02291931617269526,-0.049248030109394235,0.060636599517522746,0.026631333976208232,0.010683531852579463
DLL4,0.03918163403690472,0.013334119168286163,-0.03431753232464454,0.01565004594483751,-0.02757687934976021,-0.011340843367815759,0.07806119114700905,0.005898574366455854,-0.04992467998247448,0.0007148634347586884,-0.06605199502354339,-0.0377416337985714,-0.03519756331444722,-0.07620470174832789
