,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
IL17B,0.056140540437014476,,,0.02031569192895549,,,,-0.05902340359582313,,,,-0.02571608305829992,,0.11158431874194374,,0.05373187634664526,-0.0001923057341355657,0.029950828738344495,,0.053325433550898825,-0.046616977123300596
MMP1,,-0.02037705787147202,,0.015986703369980013,,0.028996596270818253,,,,,,-0.053171185341792576,,0.07950139733262941,,0.02528310916665479,-0.05783562307056139,0.04472567934304174,,0.07936744906529768,-0.06536132736123637
MATN1,0.08590855546587173,-0.018464552529228614,,-0.02350169295081848,,,0.04911071239132958,0.004391769927926923,0.020053039163430708,,,0.019803907628940128,-0.03061249018748297,,,0.010481610602398692,0.06175361001620249,-0.00898839728237666,,0.04427955376304108,-0.017897587169225626
ADAM28,0.0659087094363875,0.04608065244918881,0.04043039058021509,0.027973343351475322,0.03296348608504057,0.005447199342567691,0.0045277319616791505,-0.14922554399207508,-0.015581089325357834,-0.003729022185498921,-0.07282892988920638,-0.026441075469870463,0.033804270188879694,-0.01982326410239106,-0.03314191665788084,0.07193777340242816,-0.008093759909101897,-0.0010185054063485926,-0.0953289592292656,-0.01546825208498713,0.06950332468403127
TCN2,-0.05264720308821683,-0.028300085321059664,-0.011108951214175928,0.04936833193270911,-0.022535605262240636,0.07643040278430371,0.005155593629706921,-0.13373921217125365,-0.020201283107905563,0.05743892816512205,-0.03919861975392653,0.017852107722005357,0.030747758071542165,0.15840393880025794,0.04997909580108324,0.055801174043378074,0.03565582727295638,-0.0030317898616524703,-0.017241784823826347,0.03161118274596455,0.13330299426872716
THPO,,0.011258565306927898,,,0.009444729990543745,,0.0016414600286639644,-0.07292124979882893,-0.022554493563719615,-0.012625126664089145,0.001644023547847103,,-0.03061249370401683,0.020549175415688327,0.09270053710838258,,,-0.016749464933434745,,0.03811222797771758,0.06735979878195272
CUBN,0.036499365025622704,-0.010090693082009763,-0.04227007851424954,0.005738842390930821,-0.052682582670801684,0.055265267569263254,-0.004815429089293116,-0.06675936308212266,0.027915728260097132,0.04486053468725181,-0.034942627195724926,0.02785908722526947,0.027317121240205737,0.11735073241807005,0.023543459085201363,-0.024719587765833023,0.07622172565342468,0.02636568915625177,-0.03883895515710877,0.08503763579212735,-0.0028457338162733584
TIMP3,0.003918538911563193,0.01633459360735752,0.014643753909112657,-0.03609992162474983,0.021068660654949136,0.051988511800953964,0.003671381285002476,-0.12372284386142779,0.003977775256469772,-0.020346730861357912,0.062173452151552094,-0.04561100623517313,0.02248113566893053,0.07963438067860812,0.04521828642981303,-0.04916612003305789,0.030226229233329037,-0.12206663652779534,-0.08960782152121867,0.008057517761685106,0.028909218642195485
PIGF,-0.016580229294664555,-0.022182279708002784,0.01424687050157918,0.009285465859561772,-0.02947339361056981,-0.07103673933047568,-0.004091495151099907,-0.1177048984851752,-0.009184613553025404,0.018083760087778636,0.07078527929028554,0.022894799499465296,-0.010317891951938966,0.011172606184055722,-0.017997356856123206,-0.016812388399945657,0.11859507273340926,-0.03174397905038198,-0.06672636374765716,0.11189623093767362,0.017297476399455117
CRH,,0.007262707909810758,0.01297586012165006,,0.01892475490647642,0.029141737563976377,-0.045933921207484234,0.1767307865992346,0.05740522910564813,0.016499416025869372,0.09939211087949561,,0.10731925548645029,,,-0.006309129507670971,-0.024917828284639124,0.03194701585569946,0.07901658196242817,0.013771985549215016,0.04654034001915069
BDNF,0.06319661759735815,-0.005595270090699938,0.005637796301697531,0.00989362903912945,0.003755869526309809,0.09356861408722453,0.07203944581437138,0.22870423660489106,0.08495054233241985,-0.03945022772047327,0.06962291797878441,0.07344590434109799,0.028693502490592385,-0.04044143782421404,,0.06378608355498455,-0.022087224990800847,0.09342646672534155,-0.03355333393957539,0.02709271192071346,0.13566318975861455
CCL5,-0.013911566786634567,-0.04092709110565708,-0.0064157445482929355,,0.05232036448934727,0.03323763468382968,0.02493808873376153,-0.05610815311995633,-0.024306431867534516,0.028309849458255914,-0.03062371411870146,0.0699134871833947,0.017670918837647515,-0.02786712743243083,-0.025302813996341086,0.0059016293587964225,0.00606238184897647,0.02843632813461555,-0.0447133869545422,0.05801014355950331,0.07649236784692753
GAD1,0.18301416714046373,0.0256383566205861,0.09085691101116564,-0.009371849624214394,0.02722878704327058,0.11006558858407473,0.12188771200369643,0.26369476269556685,0.0163969630054449,0.0099428161060509,0.21561482965807566,0.009491809636414357,0.16476208880537146,0.26560856130217786,0.09865467460100531,0.024395445749391675,0.13998617380414408,0.08253254251769959,0.005438415039945699,-0.01016992895789626,-0.03225584747068514
COL14A1,0.03997525072261731,-0.02354540483379561,-0.03223976585775332,-0.05813844313805497,0.02815368888852749,-0.023185083419812538,0.012165374271316155,-0.06339882756905751,-0.044281940189180774,0.0360153161333211,-6.145070128044974e-05,-0.02067800438287978,-0.02069574051968398,0.09027302704842605,-0.06393897542887379,0.013935335446679492,-0.06115353138647692,-0.01587438959095488,,0.03421103235112666,0.04971079831009346
HLA-A,-0.06098481100128681,0.010639969860491167,-0.004063461962697392,-0.023092069166835344,-0.02797274919724236,-0.07451612005543629,-0.10434919458304208,-0.2675448709133481,0.010150104829073763,-0.014913475408420055,-0.21832965931598763,-0.03782934737128004,-0.07417453439329084,-0.0840451479698713,-0.027226564954907894,-0.022722509256541335,-0.19018049528569003,-0.04697325785665,-0.09884035747906199,0.024471432370539538,-0.028261877309391795
CD5L,,0.008410636228158934,0.07137004938182126,,,,,,,,0.07081228289926628,,,,-0.027217165754854472,,,,,,
FGF18,,0.01491537768306909,,-0.023514144964149008,0.021539955916153028,-0.015558274118027205,0.05345712548588621,,-0.03422029135180909,,,-0.02770571543661793,,,,0.08339515931490205,0.05414894049263272,0.03594200281459663,,0.019018956386092193,0.03355117585667884
ADM,-0.17783646530336433,0.01691808685623254,0.005634560871150063,0.02572531968825126,-0.007248144742710169,-0.07150339366001232,-0.010383664520168704,-0.10110901376288611,0.12088350746343349,-0.02370196075847334,-0.04716290569235358,-0.02879112921072707,-0.03733304237858222,-0.07394624492403382,0.006683124326169486,0.01650075803461617,-0.08894566751957635,0.033532148756093,0.00834295461266975,0.014077315266034209,0.0695864921972389
CCL15,,-0.023451715705535024,,,,,,,,-0.01826949878126919,,,,,,,,,,0.07450952811937066,
GNAI2,0.03579800318247154,0.017330274744514127,-0.042461150944200464,0.037115255241783544,-0.013234661925546435,-0.047609746400362876,-0.10179066726009917,-0.26957221821654465,-0.016490357485449896,-0.056761467024610324,-0.18533890576685833,0.006624036890785058,-0.051445448751076796,-0.04187607733795873,0.06818501312583657,-0.04570296220751584,-0.07737135378709356,-0.026160905092057107,-0.08181899338495656,-0.03914932354485209,0.002344808861612548
HDC,,,,,,,,-0.11032274983108405,,-0.029522310799676606,,,,,,,,,,0.03032982533526626,0.020442043649932504
COL11A1,,-0.02887997914085538,0.055965921037590065,-0.08227225284236364,0.0047145245294775194,-0.05455827539776896,-0.07763454223833875,0.025636724962931234,-0.06452636310458305,-0.006834138577321429,0.13586947709403532,-0.010858127490768645,0.031969725661483796,0.027736199833428177,0.04152645475439887,0.04748920755943536,0.04570593590062826,-0.049116909711991466,,0.004565049800147928,0.09813096613490202
NUCB2,0.007126211151367522,0.02301113561641787,-0.03123262657255585,0.025551170009295254,0.0025603430670035118,-0.01286529799713488,0.05530351250033632,-0.09167126372113786,0.049189201576366505,0.03126571914317114,0.03447272157843391,0.05641929029343321,-0.005428424703113245,0.0012723872499605022,0.0019595593925824458,0.05428686311910712,-0.13035884333366834,-0.04749672873723881,0.07461302680938031,0.027031832147213487,-0.0014277857195981473
FGF16,,,,,,,,,,,,,,,,,,,,,0.06650988918660541
CXCL1,-0.03742708729692778,0.012804327950542047,0.02074796196908489,-0.02316997057342944,-0.03724872289220549,0.002196571856049436,,-0.008476147081073462,-0.02715504983293072,-0.022068433321876597,-0.04999516292589252,0.11455599913851977,0.04638618615157663,-0.021253976853019295,,-0.02774483932864405,-0.0772023788714522,-0.06556581858454597,-0.034721962016376014,0.014401338156024648,0.026026764517357515
VCAN,-0.009952225207412041,-0.021683975426014322,0.03147531560130758,-0.02930551621520767,-0.012577065681083204,-0.012593879454512999,-0.11918331122516294,-0.23077979002527824,-0.016209906519707475,-0.018860674245586864,-0.05821584432769365,0.030367541115045502,-0.13747033356995075,-0.06157185528245129,-0.00940776177120565,0.004195914865772186,0.09101804871444236,-0.001356456792221224,-0.006094610834073409,-0.10139483873125753,-0.08922368929755017
MMP7,-0.040089578560109355,-0.05077542396094909,,,-0.024323109161217268,,-0.056461574927742834,-0.02608648468429046,-0.030711479316334986,0.01905152805592395,0.010336492100558278,-0.03192033008287098,-0.04731472777026499,-0.02072797941195118,,0.04666199226436031,-0.1035852492366805,0.024893202321638226,,-0.04665694401582105,-0.09975497577265684
PTPN6,-0.021823368424224467,-0.0143619139041555,-0.024608342876114898,-0.0072514735591547325,0.02230918437681279,0.020150950911733263,-0.044255570189471245,-0.14831900549366228,-0.029006245214762923,-0.00667923594659705,-0.07991272733486032,0.04546958201210242,-0.026962373837981377,0.0010075420101026023,0.008559627257975405,0.04852144539321196,0.07530948333465008,-0.03734072693012077,-0.02360295072272532,0.08334915168701713,0.03283155526946865
PTGS2,-0.10318216176533943,-0.05125891483272294,0.002174009898389402,0.040248422988834645,0.05284552046736854,-0.02062790293594296,0.058086265596288406,0.23391620766856616,0.03210441656350207,0.020283569582802318,0.004818442147297732,-0.006808250512961255,0.03675637095393634,-0.05559805714591046,-0.04205049901055762,-0.025454779367969808,-0.08756293336290805,-0.048351610559904785,-0.007162207898200482,0.025472593384820517,0.05732058455531146
XCL1,,0.045741028144984874,,,0.007227032376094599,0.0053588595277247455,,,-0.029984650343706943,,-0.004681723604233457,0.02887249975963187,,,,,,,,,0.08450370970014937
CD58,0.029944579432484797,-0.03717849800280927,0.021676193898419013,0.0708535745319502,0.03554763137975215,0.060354434089757755,-0.012651076177086058,-0.11998831435990136,0.05857715971215983,0.013053580808637036,0.007460439464209235,-0.01051491279834701,0.001273487019815946,0.06943096392647079,0.03126084551421467,0.05079031136917579,0.0360077213107799,-0.0008937143534597326,0.08303109116533783,0.07494763196700359,0.0367636751972823
TNFSF14,-0.05917196023154131,0.07851366710897387,-0.028906446522018604,-0.05345084658270179,-0.02892310106500898,0.05130030878509089,,-0.05435502454572796,-0.012535729735815425,-0.021555052323370048,-0.05099801224903842,,,-0.010948892025741664,-0.032507488052238284,-0.035976497216822105,-0.05971524314262039,0.0546796395860551,0.15928470475494505,0.10189929375373816,-0.014470730474168378
CNTN4,0.2893237035691834,-0.009331733680250651,-0.0085111074681066,-0.027032057904721844,-0.009607320841579265,0.11596985781199032,0.03491623274592913,0.12501769434548518,0.07462600594312205,-0.010543996462502977,0.1288217147265147,,0.11257755653005917,,0.010246283100463487,0.07100477822488492,0.03137461921742707,0.04406506215722286,-0.052724247045397965,0.04249602957343271,0.011941958225797755
NTF4,,,,,-0.025004561069451103,,,,,,,,,,,,,,,,
INSL3,,0.00961694688155425,,,-0.024610321731540562,,,,0.0398136348243871,,,,,,,0.11631201884040275,0.05464710306769155,0.051613139100418294,,-0.028599473996371486,
BTLA,,,,,-0.015493513883589584,-0.037413297758585026,,,,-0.006163906658650961,,,,,0.131017152138293,,,,,0.05788940218581469,
MFNG,0.06796070428569727,0.0060770086971594734,0.01582899731615686,-5.0391764680411615e-05,-0.012106849766970854,-0.003387682672566246,-0.04906913843266196,-0.12803680496534922,0.004411709865400723,0.043645504676138244,-0.007227517086520882,0.08613574244724298,-0.02021042774192233,0.04045140096688292,-0.00523058239681809,0.056205122535568704,0.03141776721043308,-0.00995637759264208,-0.06468922766188587,0.03164439167900968,0.017297653988289686
ICAM1,-0.11595081347886585,-0.012587333884546621,-0.02060320779020929,0.0005303028442560829,-0.014271954476638449,-0.017894724208934336,0.006584169287386289,-0.10410466935237883,-0.0392490211774275,-0.010172773532412421,-0.03703485747974364,0.019728421281400656,-0.017647965345970105,0.045503866725051106,-0.007114166073149086,-0.05820434396007,-0.05661930819783319,0.04408447478093281,0.07681437754590725,0.04230688515668776,0.0305461292767253
PROS1,-0.03158594945765088,0.005487297761334943,-0.005044974828615519,-0.04115444343223344,-0.021225346427730968,-0.03827207977278548,-0.03318671882858188,-0.19178732009681643,0.05525546724846737,0.007113537150869364,-0.0472806348560393,0.0720544214115321,0.019623778213756188,0.07002896368067296,-0.01934903428145237,0.10188598247570908,-0.010150484028570472,-0.055289572589205443,-0.034247978015409734,0.00509849643280357,-0.05094767446039788
CLCF1,-0.06798367814515142,-0.015345074441959998,-0.04442976170205669,-0.016824688587039772,4.31667155261181e-05,0.010682429478907145,-0.004278534385594487,-0.045250833648487226,0.007311267317624241,0.03863815852229197,-0.10176190669776908,0.08911304004496964,-0.039341577690422305,0.01094877549022157,0.02157020666874041,0.05558465707330243,0.05006883235553217,-0.010597478874248669,0.0018486926037059143,0.01401284274478012,0.0351407178944724
PSAP,0.04233787336121214,-0.017476927925832633,0.01030218407724077,0.018324924922755437,-0.004245186604998322,-0.046888848777489105,0.011945280182798544,0.11098724576158635,-0.07743120274071846,-0.01535735900877954,-0.016179084770802914,0.010554964328573275,0.08978423112923231,-0.12187846053143732,0.005766398343825225,0.016399794220214144,-0.10484691100148087,-0.0138364850608802,-0.050506863282377475,0.021682784133099473,-0.12740933028196189
EFEMP1,-0.12826746677832698,0.03578355264902625,0.004785961718925933,-0.009885124029292928,0.041360513204307905,-0.0919796918517005,-0.03622990554089745,-0.20476850813621622,-0.08000230948081338,-0.014499654564624915,-0.2167249374830447,0.019377722151511335,-0.0031555633021110264,-0.08504987605259647,0.05727502458808609,0.07556835337581616,0.018293607639583116,2.0346361960632536e-05,-0.05209451043808057,-0.07197118654187132,0.00723223412380379
C1QTNF1,-0.08163895326253945,0.015724839919374234,0.019116687367163,-0.033172026606465295,0.015004402577289525,-0.0019742940854146234,-0.03439214506353895,-0.11270567993634584,0.05682896664111245,-0.017210268472547693,0.07884093343976212,-0.0016022823198384073,0.0047985190860901925,-0.050797582464768565,0.09952811351134537,0.0525374340505189,-0.14760990622177048,0.015954667452757674,-0.05990233289571158,-0.0017599125337622447,0.060254450919604116
ALB,-0.03124521620730105,0.015069584742485539,-0.0013267499161112675,,0.0008711992682126058,-0.04773270208767974,-0.05400884736575265,-0.04375679597869262,0.0021217041457596395,-0.024481986854527692,-0.04042241290935943,0.03426969847925892,-0.043687642650385244,-0.08810900910500306,0.051848809800996716,0.04698486193181742,0.04390724549807451,0.02216972066822047,-0.038421851855688555,0.05561677541041555,0.04580196890635773
CCL13,,,,,,,,,,,,0.1359698197873306,,,,0.05561150301078823,,-0.03541975743880576,,,
EFNA3,0.023016942295005876,0.030842019122849403,0.03730732849637505,-0.015286892122392346,0.04606029187420155,0.03002732658231206,0.10266447519996852,0.2703055994038508,0.09135075741954624,0.0408817461440328,0.15365552327632484,-0.009564653378387657,0.051434632307195575,-0.014587808730634533,0.07522135485893243,0.06805442189534416,0.0939498304684227,0.060863132769786936,0.0437958156153109,0.0362616560794334,0.008446117061802974
DRAXIN,0.14767760602345523,0.08337121525617584,0.0142206156354355,0.043589334922694296,0.009161833799368621,0.04703617038829769,-0.05003987110245716,-0.1739627526021579,0.1120086542203226,0.08466938138769485,-0.012562145047005044,0.06507705174609875,-0.007817487745356413,-0.06240409015952899,0.08151046580102919,0.01203652496987779,-0.11646010178939624,-0.0024513760479789983,-0.026014718557467554,0.06681132880412953,0.006173717885286974
RAET1L,,0.046359938247546174,,,,,,,,0.037054949180069414,,,,,,,0.014756152956921497,0.06317772049520706,,,
NPTX2,0.09754325060487076,0.05408407059580679,0.06381131291921341,0.015792998298809105,0.010390376419469789,0.1273111753279747,0.11966900206357692,0.30439171234739526,-0.03734990972368751,0.010892028002232438,-0.01585915506663475,0.09501179045958758,-0.058906696460848625,-0.04369912604813026,-0.010868121950488278,0.029578951571027558,0.022826440100634747,-0.036125137125985474,0.1060637099096251,0.028688111904570476,-0.011616580819659463
FGF11,-0.03744839400515164,-0.03102163082264076,0.00697883508840097,0.05654039050703632,0.021622129691799986,-0.050144982534923686,-0.08820220917208739,-0.09684807191981978,0.05014424952163099,0.03433442738231803,0.007453119627689058,-0.021014634797930153,-0.026347316526426898,-0.06165215811093223,0.04217083553745818,0.014524432218805422,0.0024622700059988415,0.0844527327336746,-0.03431390816122219,0.025090608119661094,0.0216477472190831
CD59,0.07538610294916238,-0.014730261668356785,-0.010953653716113154,0.013927416971185222,0.022865434267138707,0.07577721896181037,0.023829245180686753,0.12153114348842779,-0.06583821650943565,0.05068988479444644,-0.061749301797126586,5.478233258293634e-05,0.04808700353161397,0.10895314182572349,0.00650849161618505,0.029711594796609005,-0.10302155707123703,-0.06921182451779966,0.022873909058611988,-0.03316061674945009,-0.025988164751047062
COL9A2,-0.02033462037452335,-0.015963489544077617,-0.009468089815331166,0.004316186892384052,0.033658323650902454,0.012011258334337289,-0.002082328059674607,-0.1748557679902701,-0.051855542069977396,-0.010083727123596294,-0.11920720612328152,-0.04598597399056473,-0.052743911708864194,0.18909181478944675,-0.043698886023976716,0.05060266039711923,0.1828734464939958,-0.00555267639924982,-0.008540079088939724,0.11355193992590837,0.09127896991119076
DLL3,0.09927818651771045,-0.005965708636125187,0.02741417967146557,0.01962053290034715,0.02640686169817715,0.07704879891567627,-0.040852422626978455,-0.026568228627976934,-0.04290019326743923,-0.056464082816652966,0.08222410618960879,0.004538730075698993,-0.04094859850411629,0.0468921665159859,0.02898158500406101,0.04839104212572492,0.18182851560997484,0.06320533197556742,0.015275623946674125,0.1256884233221781,-0.014891355421217412
FGF5,,,,,,,,-0.012239007057372039,,,0.11135536227896434,-0.04655662068440139,,,,,,,,-0.096366742657839,0.17183087969961913
LIN7C,0.03673780732233195,0.015321430082083061,0.013699367282365559,0.0124582813520972,0.06374932295093745,0.04192820183431267,-0.03369413178346628,-0.022209639910623982,-0.007774450470490023,-0.022626072667711904,0.08018960564308791,0.05790314173694992,0.04886251525802616,-0.07097021598024325,0.004387373978630237,0.0438406492974346,0.019080625693644427,0.011350353549057193,-0.05825429180734789,0.07054873629485456,0.02552367771153984
GDF7,-0.02207532880723501,0.02968587846768939,0.06981388016948031,,-0.008087587226399883,,0.028035650259294703,0.011274595749960535,0.017062044066300578,-0.02155505148574068,0.15788385539197475,,,,0.051204643338847944,,0.029233023022311882,0.008166012505966028,,0.027415892408786873,-0.04585002013165602
PSPN,0.1121683684736627,0.048231392248496346,0.01690242138982578,0.04491396460216031,-0.026261693150793547,-0.01436490974375695,0.06069240102918629,0.010851481235574941,-0.012947442027883135,-0.020865932304789277,0.10284272000557867,0.030939912203345753,-0.016376290179848058,0.19995271797419384,0.06565868255578171,-0.05062025346835364,0.0693848426305751,0.0037839334976734044,-0.029976052079386348,0.1120683695008212,0.01779915717573727
ANGPT1,0.09266465800011195,-0.013073506065154953,0.015003808805407859,-0.02762740888328923,-0.03962484272838416,-0.034363562815498946,-0.03181237068088549,-0.09986989588692857,-0.05073917764817461,0.018884273391908832,-0.06469027404943777,-0.02212946226618932,-0.01711826293346586,0.03176794048820551,-0.03641387032955978,0.10777491251270147,0.03763918443862438,0.012157505790933247,0.05831419816931649,-0.011501787992548251,0.044445542343367825
PNOC,0.20556447964026717,0.08995581101643106,0.08210937959241942,-0.008958826446549798,-0.025876470369170887,0.14193649150752846,0.11203652777215926,0.29536923610339194,0.012321617964404365,0.021527420704547964,0.19369066431632073,0.02186470773565195,0.08747089675653613,,,,-0.03198726536249629,0.011379374270234891,-0.033553352081579106,0.022328567830986672,-0.02344288513535683
L1CAM,0.18416884059890817,0.04653089874583549,0.011666942051852003,-0.08126854927019629,0.02582939041993642,-0.0019004969907910015,0.11425404693893325,0.21158838419981854,-0.02805891032328711,0.03951339658783152,0.15095660514720224,-0.009835671360722146,0.13178316107902815,0.03951547214830467,-0.03315986479750777,0.030046850750948297,-0.0979442492739735,0.12841333173955996,0.04694691994447312,0.027571003211362608,-0.03776598591936388
APOA1,-0.008099456921170707,0.020870927358993964,-0.014461436991746311,0.0711959826953544,-0.0006873112219941768,0.03207832890707969,0.04801925350015758,-0.05610045137098758,0.04537439341066244,0.008945016389362598,0.061849937435248394,-0.04718491775450935,0.004892699545444797,-0.05965224474634439,0.021481676320955045,-0.005301477558275629,0.11369400898663053,0.006483347165863839,,0.04525086590428997,0.012328543079528213
PSEN1,0.008466297911446097,0.027420920198329715,-0.04470213407372914,-0.04136861966261421,0.018032282033012582,0.01873449506632246,0.001111763753675179,-0.09770889401639415,-0.016880110804981908,0.033680315015465104,-0.11274580549980812,0.06194307066033947,-0.019963477976145894,0.028770160912624014,0.05409961671709679,-0.03711541307156702,-0.010452045206601777,-0.02038157051971566,-0.011954601311127654,-0.0038155772291050415,0.013979895103508992
CALM2,0.11875237245746935,0.06043966657645336,0.0320724679118259,0.005785990679238912,0.0055465334571586115,0.14694433593299908,0.12756026121526953,0.28615829419153826,-0.08306491479146232,-0.0089663938727287,0.2568241327371806,0.0009294067160444115,0.12353461664254052,-0.012033851780131884,0.009589782451415011,0.14193664190767777,0.13202101202401853,0.08034334668451878,0.0022367242933849464,0.040275938640753496,0.04851414181416853
CLEC2B,-0.0624248075880136,0.004408767609831123,0.009089692116835309,0.04892378137299696,-0.034788957488502185,0.0075615100895292395,-0.01079053270874605,-0.171176364825173,-0.02330221781707727,0.0015966580671529743,-0.04488263231951741,-0.054234112848687385,0.06087302192240335,0.02920251677000061,-0.00018253773041431115,0.021455318831099614,-0.015826435212936148,0.026679139645498888,-0.002488694520276799,0.05399029400663933,0.047645514263770464
NTNG1,0.10977682921451837,0.009169173799257834,0.007617975107546193,,0.06595912281584948,0.14663486174673473,0.15813204251351745,-0.02521269330333771,-0.03754581843061078,0.025230850577837406,0.0927007805258205,-0.0006323914160453633,0.0990252531969775,-0.028672816661473206,0.026717935267784088,0.061224665858013616,0.052327851419523674,0.015473791603680136,0.04857875156184848,0.09595318291719859,0.01196675443906234
LRIG1,-0.01595097876974503,0.031345325449648125,0.021189328905174647,-0.03667642104485324,0.028775159037499644,-0.07688317874724099,-0.03708319953461173,-0.14947502024440185,0.06556248991271668,-0.033019530187222666,-0.08759639608024256,-0.021656130489565047,-0.08267620190655313,0.09257468953567782,0.02858906762014174,0.043295599287076235,0.17759829658517573,-0.014668216553665448,0.007539521658320848,0.09259641857069696,-0.04744687444054388
CPAMD8,,0.022511934323522994,,,0.014609762743466363,0.003093829044292277,0.06598811097438585,-0.01939036243226397,0.09202393488814192,0.103960687105307,-0.01168173375790409,,-0.023561933596395107,,-0.037177167604378614,,0.04162062723368123,,-0.0371473969441006,-0.025218567722946093,0.06975131949994473
GHRL,,0.0009738865799129927,0.07860054032151036,,-0.023422618423576364,0.010793613120119597,-0.003062548363623379,-0.013170231144446687,-0.01889682513261118,-0.019657834068118035,0.006809827622191098,,0.0591901412503651,-0.01159197574045301,0.03595403050001637,,,0.027439690355197225,,0.024950739099417054,0.012462776552895885
NPY,0.10349653098414434,-0.06523152120798667,0.05983081254450745,-0.0217424757733632,0.08125365962466174,0.030322932498183332,0.06650003341769395,0.18492685201991121,0.018752353592984675,-0.057344972003037314,0.007546707028568501,,0.058092630648437914,-0.07354534353235495,-0.030831142561796455,0.02563607800437441,-0.048898625962898776,0.04932783166863614,0.0696748692072508,0.008025529354474065,-0.017663593499284463
MMP2,0.10133722800227417,-0.0024958294271444576,0.06293409001096859,0.019842748883629486,-0.015340267211698604,0.03922756387526178,-0.03993790778606688,-0.23096858412882873,0.04401234045465946,0.03795946106739119,-0.06563675200089644,-0.02065970110759178,-0.10092685026048351,-0.021302322700356032,0.059515780714365904,0.026611079858184457,0.011498009037620053,0.010147296766757477,-0.011046651920370824,0.0825511528546145,0.09284426478525738
LHB,,,,,-0.0022170459512997156,,,,,,,,,,,,,,,,
PPY,,-0.011214536488600145,,,0.02158637575802697,,,,0.002336521389802026,,,-0.023363148902862625,,,,0.048440274312018715,-0.058643442016361194,-0.01830188804018538,,0.0352182686095512,0.1410273639998072
ALKAL2,-0.028854272623170064,0.02224940154412849,-0.002799714497787746,,-0.0022492315310940008,,0.05365879668313733,-0.0357389422281443,-0.02667435201254617,0.027256631407876195,-0.09482184403743661,-0.04659712794187709,-0.014473171169623128,0.09043430167331096,-0.042714679857724314,0.03144102860901105,0.038204015920628845,0.04286735849974065,,-0.01575424477394383,0.02244349573498151
CSF1,-0.07450115945094468,-0.034510917576799395,0.05915500238149399,0.01081331899755459,0.040739401965665736,-0.057301118019612185,-0.03466653563669274,-0.15907312885036656,-0.007409905621167676,0.020971482384704025,-0.05851691658464832,0.01465277049859703,-0.005533621554401898,-0.11771609770205771,0.00998215425385802,-0.03667850299340735,-0.0020771153919726033,0.0661155969474312,0.019484862539402046,0.03212179986916913,0.052008705536792696
SEMA4C,0.051433125969842675,-0.008552602736370495,0.02920124348440603,0.025548617486209894,0.0633923651993969,0.037065184329707804,-0.013279165630787163,-0.07811101548098742,-0.01611548887488509,0.005885228778077607,0.022435075910243397,0.02716008663975489,0.012531039253679125,-0.01729795692292395,0.05289250583377796,0.059806435386354856,0.0020108216267241985,-0.03517298153217636,-0.01017476099458827,0.046949467659437846,-0.03282704508380582
BMP8A,,,,,,,,,,,,,,,,,,,,-0.03841870973218752,
ICAM2,0.08113595500021155,0.03437306062550145,-0.023549213531512504,-0.011835103154370377,-0.05122613893871499,-0.01288226600800725,-0.04517638831348763,-0.14988297850638574,-0.019410756216866068,0.05483140626837498,0.07481693226136468,-0.042604623249104245,0.06915262500759817,0.028457417786347333,-0.02728828929335648,0.0619503263183315,0.06697173065316918,0.007836994999640216,-0.0686670807481315,0.08479837288727735,0.004722438147134797
SYTL3,-0.010796381964354868,0.011323353121311395,0.011677146901576048,0.07744385215272541,-0.03171206502520227,-0.0445095055896784,-0.04634126611391149,-0.12614221871627468,-0.0030749170057739823,0.05108250990030882,0.022959357590990794,0.04090893010947273,-0.030571552368749845,-0.011827942110296953,0.0913555824710471,-0.020519982148457953,0.051036047568829374,0.004099046324015307,-0.023422858216322763,0.020665413448772606,0.01276211092640367
IL1A,-0.0561756477299617,-0.02161680460825345,0.00417951137803683,0.06864769762921084,0.024472726336510136,0.006027881236528771,-0.03071168754835422,-0.04982463991453306,-0.009794188634528897,0.03734852041704742,-0.0679748414957828,,-0.029740660664777735,0.10168763698037833,0.08186692996243355,0.0011618999425204101,0.0014303449840124592,-0.00875365576010651,-0.05272427129557759,0.0009253604954164374,-0.014870753723550968
HLA-G,0.015600926837087517,-0.030454514173392462,,,-0.026776913639468033,,-0.030443560666571064,,,,,,,-0.03443731615040978,,-0.0359747056675049,0.14794295534671206,-0.012285790286527595,,,
PGF,-0.03191099739793842,0.0015587456529320151,0.03787383878013184,0.000686666867579215,-0.008987478659818202,-0.057147648900809846,0.0007635678458579986,-0.14010257000853496,-0.010101532446790492,0.02841930661554538,0.06194379667879155,0.04538424664779839,-0.01212052387890091,0.05179831752890205,-0.0004315093583345347,0.08130202043364516,0.10653109453403849,-0.036897978757733825,-0.019838859114011582,0.09488218844758885,0.0021739296016792123
LGALS8,0.004493240497930063,0.0005100013137702353,0.010987565102523779,0.03346527603592099,0.0069755610883832754,0.04683377672195903,0.05110320793649214,-0.04042613606200553,-0.009066276017986034,0.056872180232554255,0.09601663018540135,0.048590578702853146,0.08503952252887456,-0.017656563456669366,0.07130177511142342,0.032901250649616895,-0.010430456552320454,-0.0093361656227365,-0.026160695246692425,0.051541475179441056,-0.024995907098932357
