,UKF243,UKF251,UKF255,UKF260,UKF266,UKF269,UKF275,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
VCAM1,0.015132547555580545,0.014431494478352529,-0.03946962923145185,-0.012914076522575537,0.05984102479324896,-0.09876993095061065,0.026599082144945278,-0.024172652600482528,0.014088140504809556,-0.03231081050226942,-0.0042181639572557725,0.0015249566558293477,-0.03908300992523542,0.09417622516127687,-0.02002125832121243
NXPH3,-0.031743646392260405,-0.02673365929491488,0.10329377837661015,0.06323368528205481,0.13277081224016818,-0.0021350218970460533,0.05197113192139411,-0.05902222292086202,0.08368972026022102,0.06937535006702387,0.04291098587874162,0.035082045317561615,0.04064784009039077,0.01921915787859503,0.039605605927034965
MTMR4,0.007497469295255208,0.008268054777382334,0.09863704962384852,0.044541344251657,0.03719582663814926,-0.05690528022541889,0.021778894624133224,0.028702683303473808,0.020101690531123744,0.045429717642999294,-0.04103876188551991,0.08167631266846208,-0.10912753836614678,0.0539997168992655,0.08334184072438591
LAMC2,0.02119710401585438,,,,-0.02509773850424777,,-0.0225520811775654,-0.03753577252044091,-0.004813070964116925,0.09038817997069627,0.022351978028644772,-0.011241522502213325,,0.004586191838817086,0.02673987867031313
IL10,-0.012058115071735617,-0.015617326801312342,-0.023258259707275044,0.00779282946639003,,-0.00943193352525558,-0.0398420855036864,-0.033406348867846686,-0.023354525521473376,0.026924411797851967,-0.02189069997463546,-0.0348073664213165,,-0.008835473057392506,-0.004814479062234395
SEMA4D,0.054674183622609014,-0.007097269800848297,0.08896736334456223,0.013054201979637477,0.062298313434277934,0.022837829976751337,0.02434551933201262,-0.03637169050346241,0.09225829360488128,0.06688313616304607,-0.04401058038685912,0.0248724174065157,0.03451417685982874,0.0033996183102726566,0.023699825260170178
TRH,0.0007042446197056548,,0.08617633608825583,-0.016348651865128072,0.026912901902323427,0.021601276854674705,-0.03507357221329474,,0.03443903087618851,0.07230122002065309,0.10939041608661307,0.02565343538769949,0.001818138301844433,0.002328619026001795,0.057127526038196055
SEMA6D,0.1266897144549179,0.01957830955279668,0.04807287603565602,0.0026931649115625378,0.034223521798459694,-0.09956814373479299,-0.02514630599782277,0.1420281423069944,-0.005733373611802268,-0.006525786711319356,-0.012000558389594726,0.13227556417733477,0.18039113109169017,0.06669459636004137,0.05225519316664277
CEL,,,-0.030141497402994547,0.07332477369601198,,,,-0.033775568886670194,0.07071072244839834,0.01181807000406957,0.08541424951825402,0.06473979302173158,,0.10398137506787009,-0.03593495885315678
PDCD1LG2,0.030002225175158277,0.0306089490025254,-0.008001848885340687,-0.03634981039268022,0.03261000123947258,-0.061185235922239366,-0.027061181463074232,0.04482824727624711,0.07032903534963401,-0.004153553124453476,-0.013375186649068008,-0.031745313790541366,,0.07515791273000266,0.03648448568103957
SPINT1,0.025681065945100074,0.0176501915667416,0.023462708216888884,0.009639923250722921,-0.0214345674559898,-0.034256361987870326,0.004630546051859253,-0.044356318510857834,0.058555945702333204,0.055959515660031545,-0.011984731600413691,0.06524145687254596,,0.09229304485842964,-0.0029782972071052396
CTHRC1,0.07119622270948282,-0.01635648806297691,0.00033406498665606026,0.032910920159995444,0.12937953533981086,-0.05772340187463301,0.01457923409898401,-0.017935547055591937,0.05678422172334804,0.048282123919078476,0.13355138984141454,-0.02839948664143427,,0.02771631616853609,0.05162369870373116
PODXL,0.17126768516314725,0.022596188113411086,0.04427198054542304,-0.07060446441707724,0.07260787871792415,-0.09834981953279437,-0.031157035545780913,0.08483826755146187,-0.010703381087779844,0.004852180579091326,0.06111318416273622,0.052998845233616323,0.02906795273809031,0.036422645198299915,0.018886191943702106
JAM3,-0.01985684667455801,-0.010651661971635161,-0.035125657637466653,0.010038817827277096,0.06377019815398138,-0.1252757984423311,-0.0038423851861659445,-0.07251522917175302,-0.06993633562633518,-0.04773048152436625,-0.018482031991287482,0.005153245148813743,-0.0557510213835668,-0.010541339406239752,0.012254592652056851
TGFB2,0.000363366347974465,-0.024004472554786847,-0.005105611731296813,0.036301058164120305,0.016425801593659983,-0.11694075020351186,-0.0018692959095374607,-0.026928795096732232,0.01035165590915218,0.02595678728376391,0.03130088604302803,0.06365387435988082,0.09782999427775543,0.008135150356168856,0.0155467756128808
COL18A1,0.12008105599253428,-0.032128699367568354,0.06860606371390313,0.055801646552752715,0.07138484083355365,-0.08615988670440689,-0.06303885771604326,0.011751555344345235,-0.0036950493947858275,-0.02493386609865736,0.04778807111105394,-0.12719543105421527,-0.05970479167942063,0.028343003938903526,0.01470558510788565
NODAL,,-0.010501903484425815,,-0.0002164427256215515,0.05604581917256398,-0.0673179302321918,,-0.0661672973805539,0.007934402404973253,0.03320010397289781,0.11872782158565003,-0.0009272655797168248,,0.0055906896618573764,-0.040647467958740226
INHBB,0.03352691767095669,0.13019839798953578,-0.03947941208768475,-0.024107653735214542,0.01939120109021644,-0.08274855006228643,-0.0015492376630947846,-0.0878537603236121,0.01118932060071543,-0.0779341795530641,0.04767381244829833,-0.06613291479618633,0.1013555948319712,0.027036724155072904,0.021635859566891447
LCN1,,,,,,-0.022416583543749247,,,0.0658592928741778,0.087999364005816,,,,0.0019694238293120627,0.06198799018689707
ARF4,0.005526259556594644,0.00901552481366213,-0.051433108813016555,-0.022983092102602628,0.027081810876358355,-0.04675734309531741,-0.02991069728845427,0.01533948800250697,0.09094154786386047,0.025910262826612254,0.0016433846444434369,-0.013148850979349262,0.03201562284908644,0.01745990701279006,0.03267513367034719
CXCL14,0.05426732828125808,-0.014555922300621934,-0.04907542657325152,0.13635004786694954,-0.08010630823596653,0.061266057187460206,-0.007060980654410057,0.12691046311470475,-0.04053458893867262,-0.07873181239063655,0.09214384521472323,-0.12517644544953238,-0.07083891984908922,0.00802715244802311,0.01251290369648851
LIF,0.009217965432049268,-0.013289556417967004,-0.07448049229110836,0.007123648363199799,-0.03198984425234534,0.022277957130341978,-0.003665620616790303,-0.011712959940846455,-0.02189207752617963,-0.06261244223314907,0.07589022356608106,0.05295501779076675,0.040962173581447645,0.024245500938009333,0.02197467894482187
IL17B,-0.0629311354884003,,-0.027466786788771458,,,-0.026171269702555233,,-0.03584200725909838,0.061549700775029074,0.043175491805301794,,-0.04880745763232882,,0.06011804104500106,0.04961015559867594
MMP1,,,-0.039143798519586985,-0.016348648298716822,,,,,0.06821220812073564,-0.041387925886246124,,-0.011762604517117086,,0.10054498361146716,-0.05969548909693169
MATN1,-0.0065137264263509945,,0.021404222020185878,,0.005450790142080528,-0.023502263854627236,-0.018139270314385014,-0.039164854275339736,0.07631176320940415,0.03163348812774467,-0.022956242951963603,0.003260981702831449,,0.025139358961047444,0.05777873539220276
ADAM28,0.004523327994424124,-0.014598924079972953,0.09511085634850584,0.043956288577294986,0.07020229517270578,-0.03187937320407945,-0.03367394407348147,-0.03433678973453015,0.041000905455857835,0.0049835247228321245,0.012454676753439878,0.016831018079792745,0.17153108658353095,0.076623364435125,0.010078945958430178
TCN2,0.030426900745367236,0.043605207766174194,0.008839367065165549,-0.005501559398936246,0.05065119530797313,-0.10227953558664044,0.032882291111390724,0.048131222426931165,0.021871247136937937,-0.01774527171094881,0.061369472755219194,-0.021005241185509324,0.08064839494298166,0.022165834871096062,-0.010094665792560723
THPO,,,,,-0.026634996850409758,-0.03696370676959943,0.008802167529678988,-0.037535791422876275,,,,-0.00037651429146655846,,0.054002724921408694,0.06084397277415952
CUBN,-0.13831526833362634,-0.025295942719610692,-0.005122907510013494,-0.02309912240103513,0.007493211139467631,-0.057215757492820776,-0.009741764442793264,0.010809891281514526,0.027799699194536672,0.06531290165089765,-0.007145608784914558,-0.036317352645946266,0.10509532660652954,0.11938383617394767,-0.025585867403044204
TIMP3,0.040220891145420185,0.013840294201211746,0.02004515087681944,0.09336213422260366,0.06669048645845775,-0.041480286296923186,0.017659407268351055,-0.04471522334523198,0.056123336975157305,0.010292500311650427,0.08461423756243454,-0.16936302722954563,-0.018926718391374168,-0.006938972927070838,-0.009193734197949424
PIGF,0.1271445953977429,-0.04542732877093894,0.11580926118024303,0.02483769693845938,0.1090655935247167,-0.060682882208620316,0.04631687374507049,-0.033710187414967556,0.0744887932145926,0.04496507776501175,0.04556244227953265,-0.02754118924168937,0.16513377744175925,0.06705369977819826,0.009583068895836865
CRH,,-0.013179861181164473,,-0.016613206616797428,0.0194812601756307,-0.01202869533623115,-0.018900780526807034,,0.08453481654708805,0.011978346058095158,-0.0005614509348467928,0.011410430529110846,-0.008143276746760667,-0.011923630447072571,-0.011450677665240026
BDNF,0.01984869322465252,-0.011790161842421569,-0.04353485359763039,-0.015931339106999648,-0.01604534544573924,0.1847671687460504,0.008403135617006778,,0.03278723417959084,0.07561387265066226,0.0990233170045286,0.013894332412025636,-0.019872995555645298,0.060115553881847354,-0.014335579045893134
CCL5,0.0663163904181629,-0.03337399854746821,,-0.0005746686261530865,0.03144231011342687,-0.05088583479835758,-0.0025133390362047305,0.035365136032984926,0.011692691407882233,0.029122736058320255,0.001493328604575294,-0.04772571630218312,0.09600519947324086,0.03829071185656227,-0.04050698915615312
GAD1,0.05726275405217453,0.023416700746276307,-0.002486485938352862,0.09307260844225158,-0.0603209111342684,0.10438192302627475,0.07654911283681122,-0.01766726447524408,0.03721202384688654,0.023660411053722637,0.0389032439782485,0.05759143230365461,0.1550480125320189,-0.03773040963687268,-0.039856275091952366
COL14A1,0.05398491308859482,0.022721091223907367,0.02294670775764921,0.000672744718673094,0.04414897541314738,-0.039765723209489796,-0.031976311200027106,0.034466512927576826,0.014978612884632826,-0.015057371435677324,-0.02375003137122996,-0.10592905195807333,,0.03568607534439161,0.08045777695215652
HLA-A,-0.0032002798142222568,-0.00624223226034001,-0.030275216047687337,-0.07073402227374709,0.04081603687086229,-0.1214611141964695,-0.03910439031596775,0.028801823102911094,-0.11665809307413261,-0.13213002304938803,0.033666051754230375,-0.08535570374963312,0.13262640084686406,-0.026234360783653363,0.0008913843383362122
CD5L,,0.006441417074875119,,,,,,,,,,,,,
FGF18,,,0.032053965432225086,-0.022667227902963376,0.029884465403708156,,-0.019436942773268708,,0.02404340645063799,0.12166294593326973,,0.06619074688223817,,-0.028301758096736986,0.04335187516465696
ADM,-0.20948488820377764,-0.025735289062610377,-0.1214306860618881,-0.06146553772840975,0.055613728412157726,-0.08125377462975884,-0.08735793805881768,-0.09005668913268587,-0.1170373811370921,-0.09617604934273509,0.04678876771673328,0.042695861500596226,-0.020165748213732425,0.018942442401254003,0.02705067945677891
CCL15,,,,,,,,,,,,,,-0.024546112600142604,
GNAI2,0.06557963084751847,-0.017578148461409183,0.07276139168928644,-0.11014769425565213,0.058733587117615234,-0.1280299831918372,-0.024128819897071243,0.010366031134962619,-0.00801811353327959,0.015543004775404691,0.002641874079545926,-0.06074165068111665,-0.11660899065386329,-0.015918653690702254,0.03590739671309432
HDC,,,,,,-0.04861954292374594,,-0.044697731764200235,,,,,,0.028315264414465528,-0.024308729982941524
COL11A1,,0.05564595214593483,0.009876499976379106,-0.021977839845427696,0.1234268875255959,0.12161725889471413,-0.013961099663674176,,-0.01720589160435799,0.02143789123483494,0.017223837759803358,-0.08996086535718438,,-0.03318469327279869,0.00971316743118596
NUCB2,0.040395818478230934,0.014517679199523462,0.01721386379917985,-0.07588415066266017,0.047375137809237945,0.01911030526133714,0.03702645029072748,0.10090610918948002,-0.02331128845513068,-0.04090956917498991,-0.008144554866242932,-0.030292558395235283,0.05070661284755373,0.03164949411159902,0.013161681963881835
FGF16,,,,,,,,,,,,,,,0.06249408118380365
CXCL1,0.11527929196993787,-0.014138839105449502,-0.02706472771739447,0.03394892741152331,,-0.009067927456273122,0.0028879804568559602,0.02642407762295889,-0.05461201196276412,-0.014734668322921118,-0.019872064305921436,-0.0509473572807443,0.047341280894218164,-0.0019418512047768063,0.049229426346040994
VCAN,0.02366295514269826,0.062638932454965,0.05221713518491006,-0.015578290913940845,0.10572816520156315,-0.10515972392413106,0.07684829941596039,0.04930373636888711,0.04431433467245885,0.07324476216194392,-0.057351293511405235,0.02961465862271335,-0.022313743738492736,-0.057733219705687844,0.04545531205566599
MMP7,-0.04583072961940426,,,,0.01550271443543353,-0.016362257304114218,-0.01791428089475879,,-0.08366447428813158,-0.028648923276928282,,-0.05492804420705765,,0.04535558620457424,0.05701029177255007
PTPN6,0.05924291331177546,-0.021776690948423168,0.13684421205347314,-0.0004749543819605073,0.02022879340705868,-0.015068513599697797,0.05963990370595312,-0.032049432755367875,0.0003297130608986519,-0.02834572388000376,0.02408072890662373,-0.054456537991089196,-0.054429906282423085,0.06267103096321616,-0.08385303631306971
PTGS2,-0.062022008588587654,-0.01261817223215903,-0.09374367995076671,-0.014810717438621251,0.0853242931348494,0.15138247442998912,-0.024387202995373277,-0.060033636283802476,-0.06004429239412229,-0.09679408549702925,-0.02837976296687855,-0.03102284871768726,0.032060315673427105,0.05155068758497887,-0.013382389950647092
XCL1,,,,-0.01738380837124296,,,-0.02942353608043618,,,,,,,,-0.0090722126030261
CD58,0.03668282064284994,-0.013011757846057667,0.04522610564381998,-0.013406355644513536,0.029505623683810496,-0.09259228481831934,0.0006739647925457592,0.040633274677800174,0.04260411620677678,0.0029142327560820053,0.05707851367750983,-0.021896536932555822,0.13845522429851348,0.0496956810562867,-0.03004674302538317
TNFSF14,-0.025509103689783798,-0.014746343060122189,0.01036144141689996,0.00461538035146977,,-0.022826396617062983,-0.02100661141105667,,-0.02076076773645058,-0.04273300651487129,-0.00672504230035563,-0.03469854428438363,-0.005169574269921561,-0.014606629480290598,0.08545120861760862
CNTN4,0.1216891145761277,-0.011543390306328881,0.035952187008974394,0.08023395763626415,0.0382923813071081,0.15368733640055182,0.10849776584596084,,-0.03942488947557987,0.05216452899753341,-0.02880830923303082,0.008050825448328563,0.044893584996140344,0.019696964949171253,-0.01467261301235337
INSL3,,,,,,,-0.02065705001832638,,-0.0041759753617617214,0.041445699819616974,,0.020612371648742057,,0.06525791950276962,
BTLA,,,,-0.018123198932268166,,,,,,,,,,-0.03249841189431878,
MFNG,-0.03807241178073786,0.017281184136922857,0.024879724841170743,0.02794868244941157,0.07717658510867927,-0.09383845214086373,-0.008073167619246655,0.09901051379658546,0.041679265152922945,-0.015985700282188816,0.04699604445419665,0.00011857153212000516,0.013097649181640334,0.08815408357150555,0.08143687234958372
ICAM1,-0.04531408077332493,0.031909239655141954,-0.06572010185724793,-0.03385775870273575,0.06386791887025506,-0.09306147183127306,-0.028044663776118618,0.06240365641764146,-0.008979296068453954,-0.04703405680980232,0.10119457571878308,-0.02460566407835177,-0.07223718872009016,0.02658097608038631,0.008985025277515216
PROS1,-0.04752535377902814,0.027160746716169002,0.01571214903723801,-0.025062938729781426,0.0738190397867529,-0.07706860020958009,-0.03459018467680012,0.06275904759157823,-0.011312968554244698,-0.015086620618221068,0.06042523052159989,-0.10903410072290183,0.08821244295930136,0.05731297257928558,-0.0160849339723232
CLCF1,-0.07119609409861015,0.025079037975934797,0.00812335864180419,-0.018168804561067547,0.18418183814266664,0.029851786287864786,-0.0008694111508135551,0.010639991344586763,0.024618483879524075,0.009863330949145627,0.06491061902312109,-0.06755254683886948,-0.08239443049204564,-0.008377590410328544,0.04335152861202815
PSAP,0.04161799332705491,0.007937918134062876,0.05461116100049517,-0.004336028806723777,-0.09028828431358475,0.03582726018541258,0.0793078957784925,-0.02539654834721193,-0.04513764412127601,-0.04876283065670776,0.08341129938285267,-0.06574336047426474,-0.02178499780117847,0.0695294250432109,0.06252131789273938
EFEMP1,-0.04147822245803748,-0.0380219033101527,0.017331479170019357,-0.13101658850513548,0.010954970126197179,-0.10701574878412684,-0.004202677952870687,0.04007408750092328,0.003632216188093605,-0.060355932599606164,0.032190604030873475,-0.08159894997145059,0.04801891808717071,0.04947220377066212,0.05449744613127828
C1QTNF1,-0.012641610834968363,-0.020407158322537238,0.0026954495012816698,-0.0195082618816517,-0.009499561633700573,-0.05981129288362252,-0.010977070301119083,-0.11619428051096237,-0.0752282885087278,-0.07533558388422452,0.06120923034525703,-0.020556586154934702,0.06207171801017842,-0.03172001656500209,0.009638086356217117
ALB,0.018804159434399476,-0.0031910274813204864,,-0.016174549674483375,-0.030600176008615733,0.07455072560321482,-0.022552080600290746,0.029322528573308734,0.04197608322331574,-0.026618908659411977,-0.03621078580098265,0.02828538081801308,-0.002500969113031631,0.009438953537185019,0.10467172672230085
CCL13,,,,,,,,,0.04720953282871595,,,0.01749941142457417,,,
EFNA3,-0.01474830665442752,-0.0033710785235753615,-0.11096833344201157,0.011275641331267062,-0.016883139266477495,0.1471005356646002,0.00794821634000506,0.016460005110413935,0.03187780228486832,-0.0006456504454858936,-0.01850527082093942,0.1314941679100069,0.019826118359794375,-0.004358780037025898,0.02452191448248464
DRAXIN,0.16730699395756052,-0.0045251541423198495,-0.046462925686183994,-0.01987777947388051,0.10417416590049293,-0.0787520668030422,-0.04456467572088175,0.006263534928239834,-0.0940114930403128,-0.058433177501869785,0.023160547179053154,0.1230275211146644,0.014370303290338095,0.06345870123509029,-0.01004165429591296
RAET1L,,,,,,,,,,0.12300467285811667,,0.030217286074986607,,,
NPTX2,0.12402986022960047,0.08448706032933827,0.06683101548432588,0.07569800251027912,-0.05859116710853799,0.1625036110351902,0.0668654831260833,,-0.03083111492958791,0.028972117954153283,0.07118399670019908,-0.10158249256525313,0.013058648163026234,-0.008256163025102231,0.05640728642438737
FGF11,-0.08993832779019126,-0.021682121395048503,0.00853527045224858,-0.060696123763575915,0.09157250000241084,-0.10566073605440164,0.02956190800281296,0.017419449125138122,-0.02862636464607216,-0.08454079072256429,0.024184037128480933,0.04746372334432206,0.015758683679822836,0.0011029438074750915,0.024600256479496013
CD59,0.15235682473825113,-0.012135767988518304,0.01849397250783816,0.08762353130193365,-0.08216394903625489,0.06960704602823822,0.03985308917405098,0.003729832323292992,0.014931178832944248,-0.013545579449627533,0.09023766196214945,-0.1480593106916181,0.025230636696243737,-0.01985985529612883,0.05651359572721801
COL9A2,0.09167845150320118,0.006168634016056031,0.07664867105037358,0.008910145897381441,0.10182016913245982,-0.06521054223283929,0.04961890128961007,-0.06878479514373942,0.14860116970142315,0.10786937624531978,0.05124731565058829,0.029074257156198473,0.11152309770191625,0.10811904420101986,0.0030009105245546743
DLL3,0.1377846281814857,0.006613755073608375,0.04649969619266871,0.03480331289019325,0.12259933327186764,-0.02715362277632866,0.05177491757249114,0.002304597179380145,0.13694273987732092,0.08138881352550206,-0.0016933633028905445,0.04014332392694561,0.054399498098724366,0.004174994979015545,0.04209857488725235
FGF5,,,,,,-0.02185479907660026,,,,,,,,-0.01764667729474545,0.022075540975127213
LIN7C,0.04444241646246931,-0.0036568344005126177,-0.06801288713893654,-0.011952568682256323,0.06894059760024461,-0.003020735501921855,0.003217010215267651,-0.07344988623275917,-0.006873643680920672,0.05551518280349703,-0.02125387175391979,0.09160902749706694,0.03554084787209244,0.07083759110355245,-0.0001877465222787077
GDF7,0.009387619572947621,-0.01238687921280155,,,-0.03526096077329249,-0.028385224117194737,-0.018725279883428963,,,-0.021525681243397196,-0.010067924001458927,-0.003314319724523473,,0.044688914770713274,0.0056111404062472395
PSPN,0.0356660843868864,-0.022317878500396907,-0.020218721043768286,0.10509819062765252,0.06307722817992845,-0.004800879263307796,0.009827351555628581,0.04787096057480932,0.08212708590382997,-0.0202926160240822,0.07021616745784255,0.01818085827908156,0.013776319613679824,0.1016607244956251,8.749539893755663e-05
ANGPT1,-0.043939477299760714,0.013417741274983441,-0.016534124164408297,-0.004332903155508772,-0.04558615077956799,-0.020598165157475177,0.049691632497600696,-0.014522159938093726,0.006233097719189057,0.03416291605262733,0.007195384219960529,0.0023709961835209747,0.130557312551234,0.07767669930464634,0.02538779335602766
PNOC,0.18411714317648784,0.028965846594749742,0.01867946773188978,0.15891086853529152,-0.04195369954844788,0.161472492268695,0.13608887084450608,,,-0.022890504119087617,,-0.00944028261080175,-0.022522451969583825,0.10283242640401379,0.04411425903386705
L1CAM,0.10754214469455335,0.02776994835987661,-0.06040385655392152,0.0016441230425101672,-0.024683938706714193,0.1322524676396752,0.03943274759379386,-0.005184703340694395,-0.08351396951179867,-0.008643779331654406,-0.03664707274133235,0.13521114418982486,0.052927294401753554,0.05213159142335228,0.1050001098584646
APOA1,0.012588115279801474,-0.017154164803752547,0.016809720216756332,-0.0034063137985601492,0.0601924685122102,0.016330638433952972,0.05644285623894626,-0.01956534652229331,0.06276943919267972,0.006165040976195784,0.1264521956784998,0.039847621757320754,,0.10315891706772538,0.01665081241071517
PSEN1,-0.004184193496075644,-0.045708460344425064,-0.006353345581816741,0.059353049082476725,0.01881373147866236,-0.08578064880167734,0.02395483428021415,-0.08740371622024644,-0.027009995043947663,-0.026479139437388974,-0.012192016372181386,-0.014709515576312617,0.034559585367671876,0.023934531841584585,-0.01381257881512643
CALM2,0.13791696344898094,0.028927562294921008,0.05012769244221798,0.10028419552644906,-0.053360340493554724,0.13000943604614276,0.07620209072137646,-0.09725902334494074,0.06163809030229414,0.05581338083901886,0.04936294011472984,0.09610011707504545,0.006247880603786224,0.012685167439158393,0.03100010535515437
CLEC2B,-0.0783409581029093,-0.021859256641191736,-0.06954291864890495,-0.02452282894654895,0.039957175595946345,-0.039566290106484596,-0.00661348178116904,0.037374483310976425,-0.008259611814724241,-0.03313733497880183,0.028982740021177573,-0.04890558775343381,-0.04376356974378414,0.05248882493973677,-0.041138359899455405
NTNG1,0.09294797958072164,-0.03243500551527456,,0.034024791304886205,0.039799101889865844,0.015873685878684096,-0.010178407789288725,-0.03467229245794735,0.018423416231643307,0.05152326283287228,0.020314205244367122,-0.014227121430497302,-0.038083838877041885,0.03585248428264378,-0.006910647074975825
LRIG1,0.09509815673999557,0.010727764497855778,0.054023613546417056,-0.012501475937796816,0.0030235163196818036,-0.07579273873254944,-0.0010701452817216213,0.07890887867166153,0.14364389604858943,0.07411642789785176,0.0982142618896863,0.05976882244126761,-0.053210466081810764,0.009279337050345716,0.010772221852626376
CPAMD8,,,,-0.00569460755669017,0.05250071727271358,-0.019770606908869306,0.01336496094024723,-0.022658816872608095,,0.04455276625653275,-0.02187632828051899,,0.08106985017851262,0.02564907214450015,-0.006519385916761084
GHRL,,-0.015711418538378985,,0.0617217686469109,-0.010102412873296633,0.04941247797822944,-0.011670240068285721,-0.042619397786425414,,,-0.04617215247587289,-0.04487645661397357,,0.10380634177593494,-0.023226575017227843
NPY,0.007152441036983731,0.004487933744039098,0.03894482325002495,0.06320979748275209,-0.027826298738119416,0.1453994133517741,0.02506841407954351,,-0.10699937205128249,-0.02766404267685666,0.04025536538434017,0.006842322443182066,-0.062383833310627114,-0.004441555451869862,0.04365315991054124
MMP2,0.2287528783707217,0.05290956261783426,0.1024977170081784,0.05510978027774082,0.10630830911682954,-0.07269496183645555,-0.02992803402895497,-0.01239665614620647,0.04037769554209103,0.017844815147604033,0.034898196961097486,0.0070135751234706835,0.08813690710996887,0.024269353367040915,0.016718175557087777
PPY,,,,,,,-0.016745995340563754,,-0.06597713304709311,-0.05068106605764374,,0.034148961841403855,,0.0509765694640799,0.07509444939659272
ALKAL2,-0.071739141347772,-0.009942500037674891,,,0.042011616135375865,-0.022416579910666312,-0.02578491850060042,,0.044806318320305766,0.07939899491539777,0.01057453545925695,0.084770037872721,,-0.028991974661443265,0.0018782969644739027
CSF1,0.0031892999543963146,-0.016746759230011805,-0.04428198024964238,-0.019043611470702354,0.08469545440719095,-0.0784170545066724,-0.05052109837006827,0.15922707082758908,-0.02334741499221655,-0.019130619256070545,-0.011760932889539805,-0.03697335596626956,0.0361459043762339,0.03291187484119945,-0.005664430308753401
SEMA4C,0.03314477534703462,-0.03279339936501013,-0.04405485869251036,0.012380557638549082,0.07574996707621409,0.012473851165457591,-0.01359616504633591,0.08271440463757329,0.03212617915473533,0.0122156782583751,-0.03916140079326488,-0.008375995950282116,0.06844448524053126,0.06778674234722996,0.09314550714606197
BMP8A,,,,,,,,,,,,,,-0.030166062421783872,
ICAM2,0.14463460609153098,0.030511601225194564,0.023333094602417837,0.005732732247934878,0.0490989554622245,-0.03343556460909766,0.0026904720123496696,0.05387888409553734,0.0901252845188827,0.039650696672461815,0.046906309797147966,0.03711084626665608,0.19938232959419053,0.07824953397194834,0.014032110602397771
SYTL3,-0.01171527093948007,0.04671409803755324,0.010059685482580545,0.035459048420792,-0.01532340524974627,-0.08787028446694493,-0.049511384357579145,0.04175702651144404,-0.007406493063935331,-0.006836466910214977,0.01734623358068441,0.018369613000694732,0.09513153442701681,0.0660618342346452,0.04294677151636027
IL1A,0.07695152709254027,-0.019838909654385995,-0.05668115611743956,0.010639224344430443,0.04350569623206148,-0.054378060745914954,-0.015545314794046654,0.028671435133051797,-0.04774224754322011,-0.02533329195120187,0.08519333451183952,-0.017790541436342094,0.005876382154910149,0.029521241865957355,0.08682157330968966
HLA-G,0.01107576102900464,,,,-0.00829926443426345,,,0.05387721803037963,0.02574354215907372,-0.05407021185091128,,0.021259437691244915,,,
PGF,-0.039768054721752974,0.014524295435220037,-0.05006435332884438,0.04907918799579106,0.09901234648689654,-0.07997116418553313,0.007311461184726702,-0.11572554241107605,0.06345259873914016,0.051483210907025116,0.06231096380043437,-0.003497241772539781,-0.02357710911059388,0.08164548684262973,0.026513100529272172
LGALS8,0.03366204938800847,-0.04770606607524908,0.02452331413615553,0.0268939382175976,0.03588029084656124,-0.007912768395502432,0.0030253984296680623,0.03650632610675464,0.0240278358917142,0.007950586809984492,0.039622319005806594,0.06277340367246438,0.1172462066449526,0.021033299554099168,0.04533658069564602
DKK3,0.14221457459202858,0.019938806173878252,0.06788218132937775,0.08303123067514329,-0.07060013400234169,0.15183423455770736,0.06378403744022816,0.027567767289893113,0.07147125701815646,0.07627358873646496,0.08434368544293386,-0.022921110002132105,0.01497024230299277,0.09172971585324356,-0.007411289465208571
COL16A1,0.0695835681232746,0.023337859477953346,0.09209274549145705,-0.04610942691629204,0.08280061416690933,-0.00261091783130697,-0.015711093655307505,0.055444984519926695,0.07487851836608751,0.007068787037176216,0.05424552463551471,0.0836143266035412,0.0634854761200391,0.0789592968289015,-0.03439519212469004
TPH1,-0.01727191867564226,,-0.023151282282861667,-0.021666115972737602,-0.025016564263624815,-0.02350226363277576,-0.023735977232518916,-0.01299451597469109,0.054956668742225864,-0.052793210752302554,-0.03356389403096106,0.05840416626395375,,0.04887081942357985,-0.045763244372309934
TNC,-0.04407473565487485,0.005678890579274268,-0.09590594355756078,-0.02661401824223897,0.0899210448067822,-0.11224481050377154,-0.09247694502664051,0.10267724330851706,-0.08395193689390441,-0.07202188082617501,0.061939696390893306,-0.02059267025351458,-0.017009193141776277,0.04907713284386618,0.07408800224935416
TNFSF9,0.1030135213142331,-0.01662612670395798,-0.004009256500733968,-0.005794346104793522,0.02422132996567424,0.06995526890998092,0.029932340597643416,-0.03808548363551401,0.08214954622669804,-0.014605251674991594,0.047041667914864825,0.0379151018659556,-0.09891819872408004,-0.002716029340729973,0.0478715192191477
C4A,,-0.009797888129689491,,,,,-0.019851537518784403,,-0.028313989277964056,,0.08538934067755084,-0.002371922010624407,-0.057022711700311306,-0.040623213215363455,
CNTN2,0.01637250921345639,-0.005065660651094548,0.10889937614487294,0.019659095550045847,0.03992126980615038,-0.10130507213639126,0.005031606494459621,-0.0002784057448646876,0.12437069865735997,0.0849439577712896,-0.09164996446799888,0.0728228576550177,0.03648234161259649,-0.05338681437718659,0.022756797221082224
F7,,,,,0.02841273225428591,-0.019770595417531213,,,0.001088230515574648,,,0.045627826842020235,,,0.031112017518188758
