,UKF259,ZH1007inf,ZH1007nec
ULBP1,0.0145768426746884,,-0.0486102593664909
SEMA3E,-0.020001263498571828,0.14742186042294167,-0.004328232949492675
ADAM9,-0.06662806259685294,0.10288141523551533,-0.10972356962751778
ASIP,0.03632684145073911,0.1011601240703396,-0.04778531934564257
IBSP,0.040286702144867424,0.02478087380629652,-0.011452575628057902
FAT4,0.045222665897277525,-0.0061246973742277,-0.01602815422109725
MDK,-0.005147798586891241,0.04272179467386987,-0.04296239556132337
BMP5,0.044553109826574906,-0.027543438535953077,
CAMP,0.03319050533555654,,
HSPA1A,-0.024597549729238038,0.016829840317825678,-0.004495379040939026
SEMA3F,0.01229342648072148,0.03176985433795058,-0.05317114433851896
ARF6,-0.0022678513222362372,0.024192308930329972,-0.12251156339462076
IL6,0.033896616605440404,-0.03091717036635336,-0.08898985279132317
CALM1,-0.012711806399813329,0.015031728970634987,0.03158855421357451
VIP,0.007034827874136644,0.03494802917284072,
NMB,0.023610243009924915,0.05686991572788436,0.06776691135310682
CCL26,0.010857451143179082,0.030258816666954895,0.07340704840674203
FBLN1,0.054820890711030315,0.06661912324513064,-0.0404241900286452
SAA1,0.10228965875151895,0.08143539984055934,-0.017667157865559266
MICB,-0.03395556482849248,-0.04538642895960864,0.03198167838498182
MMP13,,0.0531391363094408,
F13A1,0.029340847293981138,-0.020318884329726495,1.1053412208669344e-05
CXCL11,0.0842542879311494,,0.04562475241297174
COL5A2,-0.022958478604025955,-0.041543123397660746,-0.16644978459046664
EFNA5,-0.02736949289663151,-0.02776159877765574,0.04888515708331409
AREG,-0.013653482033096425,,
EDIL3,0.015223805506055078,-0.08627981296571345,0.05830310204481131
CD86,-0.0010052825976973575,0.0028768596140980223,-0.0815686616577323
AHSG,,0.003895069131676336,0.06496785499395769
WNT9B,0.04055710175178994,,
HRAS,-0.03657094581905534,0.024624903130377813,-0.04123727768321557
C1QTNF5,,,-0.04773465386078155
RLN1,,,0.034125116856656285
COL4A1,-0.005267064768424757,0.005313253356548626,-0.08788387992372493
CCL3,0.011924415256076093,-0.01171099686352334,-0.09662365790012475
BGN,0.06391579972292626,-0.03169109023468126,-0.07209637184981145
RETN,-0.02497989764001323,0.11845201171224144,-0.0027958034736910516
S100A9,-0.005351399904135796,0.11194544867936396,0.12630334200488322
HCRT,-0.04037760699665383,-0.043089734778142666,0.05517146440589008
FADD,0.0004845157821285238,0.017160104270387198,-0.049672591839556766
ACTR2,-0.04056763642857569,0.0026951074017709407,-0.07062666589057313
BMP2,-0.02550570124215586,0.02574156837498049,0.04729844455946943
PDYN,-0.020737651518802715,,
CD55,-0.00696693184509468,-0.001472628653412071,-0.03209639165560206
OSTN,0.0006284906472944951,,
CD6,0.002126737487862306,0.1059666110097849,-0.07465103689389986
IL16,-0.001646693847056243,-0.001377451832533814,0.010889155495324529
LAMA5,0.048538742801981706,0.08623299271471922,-0.06923288732561533
RGMB,0.0379751868154458,0.012545040366399135,-0.0919160025971708
INSL5,-0.03465258968257759,-0.02689077550609062,
IL12A,-0.018535703571485738,-0.016188565009326403,0.04677202349901982
S100A8,0.014445511883294784,0.09981042102977666,0.048946433360784775
TAC3,-0.01615801318153991,,
TAC4,-0.02360267792019883,,
MFAP5,,-0.025193947528397827,
CXCL16,0.040889506519593756,0.007934353574793777,0.047481593264964615
AGRN,0.01677511267604692,0.042680090640455054,-0.030846486915516096
COL4A6,-0.01690764076053607,-0.04590931761619097,-0.0025388897753000233
FST,-0.011874607351159326,0.18621255942511186,-0.012137511564223791
MEGF10,0.007902192965921272,-0.0031980322596421532,-0.01729321967500472
C1QB,0.05779981711596919,0.037729079624404485,-0.0504185622176593
HLA-B,0.07127919441595611,0.06367981686647037,-0.05098482774070963
PDGFA,0.03314154293552646,-0.08333532809331584,-0.014278046026327372
LAMA3,-0.0013923015329203507,,
DKK1,,0.005209528004622583,-0.0190697807017652
INHBA,0.04366815373518164,0.0857842126419769,0.10915826012754698
IL7,0.043497417581696535,0.0030903277671287814,
FABP5,0.041518722422745104,0.1101010004090906,0.056350406410622625
CCL4,0.0119038904595507,0.01638404702409418,-0.09599060406417485
FBN1,0.023371656418037238,0.05914284509802867,-0.07143496412940807
TCTN1,-0.019193788734339752,0.026413061134853293,0.02322310330132754
BMP7,0.029243361892482493,-0.0632752391239012,0.11367948614911642
NLGN2,-0.00228835581915873,0.07423141025599896,-0.03539567880349591
CCL25,-0.02607741902206807,-0.026559122840574923,0.073432288416565
NPNT,0.043976318362575345,-0.019467847461972113,0.058066172967370176
KITLG,0.01961822726113804,0.00757597003970062,0.0008050204497775472
MADCAM1,-0.002983246515172672,-0.030029504973757132,-0.028102769198095685
F12,0.03670479473064194,-0.07948169503159976,-0.015268196737675349
S100B,-0.03914218884908144,-0.14937884556983547,0.08352479328835379
IL27,0.011835264196864415,-0.02448595105248345,0.11843104000907345
CD99,0.039706661203880514,0.09036006585504584,-0.09609835216271412
PDGFB,-0.05226164905883787,-0.03530064577409045,-0.06372325308562768
CLEC2D,0.10771711557677445,0.0036466801969228064,0.04096388544058502
F8,-0.00420740046126479,0.008348624083647617,-0.06475979522714777
C3,0.02974783652573152,-0.02357137296393152,-0.04070306904641033
DLK2,0.07173673782843074,-0.022628808557025357,0.016755391535751146
TSLP,0.018282410171330487,0.2507407396741886,0.036291715276424
OSM,0.006443348380378876,0.18039571142670455,-0.07015665819991541
SLPI,-0.007965321366292808,0.01793063656529281,-0.08618542772516895
AFDN,0.02847761004544938,0.0075039965601128526,-0.10097214534454198
KISS1,-0.03253387703673678,,-0.01810177385201495
ULBP2,-0.015519513217801083,0.047956830063681885,0.006358230533134842
ICAM4,-0.020245098962818765,,
ANGPTL1,-0.036780599616241104,-0.025541339957444398,
LTBP1,-0.028365214868046777,0.046474415991196616,0.05281499886376292
NTN4,0.05473231262461513,0.0238557107616092,-0.013514527824393809
APP,0.04303072324229401,0.07074606525890699,-0.06780204326075583
RIMS2,0.05813932860068648,-0.03585204680433212,0.026608554934562413
WNT7A,-0.03248535214973505,0.09174762470458563,0.02282448066391044
GPI,0.030952793402569418,0.01366850685869891,-0.040009651341073045
IL1B,-0.018415338788509924,0.027019826620778575,0.0036408655668297082
HAS2,-0.028273648874922667,0.021901927878027583,0.031874567633971715
IL11,-0.031098261437378365,0.08519290916108478,-0.001071488433909297
SEMA4B,0.005743548069614518,0.005249411204508313,0.028726355713559176
FGF12,-0.00043748058004398037,0.03519059126999585,0.14695094800927086
CP,-0.0007221319206580808,-0.05190176414120533,-0.04634767695601857
NLGN3,-0.029938358586890566,0.036193805466937366,-0.050650020373553074
GZMB,-0.02572928968969536,,
PROC,-0.03617360394045551,0.008331026501005147,0.03226054522398303
TNFSF11,,0.051536355346924086,
AGT,0.03541534081085202,0.11335567973052993,0.018602836036832864
PTHLH,-0.005833587341373184,0.09908139846282724,-0.10031630959809178
COL1A1,0.03658976081795138,-0.04968080597224527,-0.011709215447136816
LAMB2,0.0033595864097872895,0.0800479236180646,-0.14107085045797227
DSC2,0.021724209187696096,-0.024065602499119803,-0.04199582355298164
WNT5B,-0.07028951540359345,-0.034272350265692926,0.033985474423686116
LEFTY1,0.028619815675897848,-0.026223776439344457,-0.0017968427199133695
FGL1,-0.0220273886544581,,
CXCL5,0.09258311749188529,0.06384527338999738,0.04304889951676266
S100A1,0.0033097212534994045,-0.03893174406791661,-0.06542901780619516
C4BPA,0.07029493669186909,-0.023758946937949263,
NPTX1,-0.022255561890302297,0.05133384171279342,0.04131031914340064
TGS1,-0.027002776686516322,0.014447931891451733,0.05491937100570776
SST,-0.004338914091454016,,
IL34,0.046833183789843066,0.0006149502238007245,-0.08891607051180794
DHH,,-0.025541352291788787,
TF,-0.03484684250016451,-0.14533382369466036,-0.04006840596620358
IL33,0.04297029568623049,-0.01236067861736473,-0.11023521923882021
RBP4,-0.011768969056094175,0.07721047976540214,-0.03470010933711134
CCL20,0.07402260412246572,,-0.06467287517374308
NAMPT,0.013719243115661707,0.015461815817966355,-0.004861386718385063
