,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
NPW,,0.054922772768588396,,,-0.014983689827259828,0.017388275257363625,0.07087606408081804,-0.022275169989330282,,-0.0011229241306885689,,,0.02120043914917453,-0.014406398614958542,0.03523749754838201,-0.03084697162635304,0.0422709761217041,-0.01133926028206597,0.02385163366207388,-0.07390941138355882,0.08693746621916057,0.018191487980763123
CXCL9,-0.009510401292724754,0.04033295763743805,0.038132319793981906,-0.02322296230406457,,0.018828993472824455,-0.02078881933148373,,-0.024583413322924803,0.013264869479894966,0.008000310603871876,0.008471361997946654,-0.024162120955215385,,-0.005865795831995915,,0.025522142803880023,,0.0650932795840102,,-0.021754816155740188,0.024700676928397274
ANGPTL4,-8.922129280295014e-05,-0.0952116787716661,-0.08396977837087381,-0.02704195551599762,-0.017373819987682084,-0.044633512034349426,0.005375316633998832,0.05957170810829033,-0.01787197957687245,-0.037759419917811225,-0.006469716021518488,0.0532760728530465,-0.06364739735113686,0.03205173593007856,-0.0169409120705375,-0.14071734823909363,-0.0796647844323736,-0.0947933022662698,0.014792590823105325,-0.07820234340067558,-0.12596233916001798,-0.036698833801880125
CCL11,,,,,,,,,,,,,-0.018889882172162392,,,,,,,,,
UCN2,,,,,0.006928349452372334,-0.018992225356385586,,,-0.021539037835638805,-0.007256994598751999,,,0.013404607851852431,,,0.08276478516357808,,-0.029411453279524106,,-0.022338913658958313,,
OBP2A,,,,,,,,,,,,,-0.015110340491868858,,0.014119127174707534,0.07249908107864333,,,,,0.01297904626950113,
COL4A3,,-0.01337569621221693,0.03231271706948932,-0.01684189515432539,-0.03679789414778797,-0.009630415643499143,0.010776561983665271,,,-0.0357013016367779,0.021212842124369677,,,-0.016312186215294965,,,,-0.02128096962328518,-0.02317206972019458,-0.007873014428422113,-0.04209430874884486,0.03489294640964304
NRG3,-0.02327298347873651,0.03715129428137774,0.03416646048525048,-0.04105264644953591,-0.018857432254249035,-0.011280690904214682,-0.01843483545057531,-0.026028892872606752,-0.08248752642492342,0.014556375087756953,-0.009232629179207441,-0.01309293262922826,,-0.04376388811412429,-0.01306617972536449,,0.007520174737581397,0.013328162898117205,0.0022434957205986635,-0.007556529898683959,0.16753888639816536,0.032187960310630405
IL23A,,-0.0019087586997920377,0.031000548674820858,-0.002340606551141807,-0.021190649246689043,0.011040503025377433,0.016095415188823847,,0.03341320258840145,,,,,0.049821731904249204,0.069719765504717,-0.04082039772277897,,0.04983921410635556,,,0.03437131180245068,-0.008998918267440148
COLQ,0.003059271209334232,-0.05564107182273258,0.012645142153226577,-0.01725757176406136,-0.021993051095250526,-0.02543698999581328,0.10265045104458331,0.012315148733819142,-0.039437610710393374,0.06737863701145352,-0.012232305473742053,0.004557526577858059,-0.004094197904194886,0.021837831100704988,-0.036587602322650466,0.03623355112718303,-0.054540022516008986,0.11999402842261456,0.07007660760578129,0.05168012889668438,0.0977632645995267,0.03865866234604767
SCGB1A1,,,,-0.01487459612544713,,,,,,,,,,,,,,0.004245124607028727,,-0.022872898593531244,,
TNFSF12,0.0164921650687506,0.004268999826150387,-0.04405143562268689,-0.0036532786407338725,0.060986760558340215,0.01656209280083948,0.019669482693961685,0.019085827204285553,0.09207535425196425,-0.0029050998457872887,0.03205719149619252,0.035918712916248936,-0.016308304274383754,8.693182120973923e-05,-0.00870383989284681,0.06520181963605606,-0.03243923925923593,0.004036166986374229,0.05530805515373873,0.051330513131582475,0.10080973910730537,0.08409696066260794
DKK2,,-0.03148729545869209,-0.03519430943343281,-0.017455136080129507,,0.011433396242694202,0.010393095383682742,-0.0307230215336188,-0.038359700378914174,0.021267427317051606,0.03555530434267089,0.01800252596609562,0.021760863979391573,,,,0.051582929521638794,,,0.0023372699696676403,0.05643112406399671,0.041769803628622176
FYN,-0.018039905304040718,0.03860608248603723,-0.003255675749098836,0.0009272559471403944,-0.004923178006371891,0.05103964963783775,0.013528235895419384,0.005419488612370868,0.05752628688804202,-0.028580447259252826,0.013310443877288193,-0.019416380689401467,0.048670702498670934,0.03711439068200384,0.012116917432095487,0.11355965478482871,0.03966380472368929,0.09828756512526084,0.0838102240710884,0.05634962416865154,0.1506409889234037,0.01118549908827921
ACE,0.012969701133088991,-0.00314233206362534,0.11823833505818014,-0.015276036375616994,-0.014217023436783214,0.059483376057014196,0.009554137610134556,0.015476569040617411,0.09496007964306337,0.03813461742649358,-0.006442778926629025,-0.025129866502484378,-0.03575470280235952,-0.013873287490120135,0.06279052640652119,0.13989359276616944,0.004524621547738006,0.09469850191251991,0.09333307102210059,0.06966239592073788,-0.0018674386160666828,0.0243169856112856
IL18,0.0712974466563508,-0.012857204963244925,0.017790191610506757,-0.0465101143352151,0.046966421532158895,0.05340931925342272,0.023465280119757077,0.0694598124074251,0.08449323894193872,0.03680913843882939,0.004658725383116687,0.06271829986577046,0.00214623040473421,0.04295209098181573,-0.03690712527989949,0.06836131027747878,0.04958371069632915,0.06395592069729544,0.05077519621443052,0.019111971989515735,0.10892198699507996,0.1239673085020754
PPBP,,,,,,,-0.013640307221433157,,,,,,-0.014121222341959698,,,,,0.01897622176538043,-0.007643389816907274,,,-0.014858903598538607
CCL27,0.03677996966135402,-0.032249712404870484,-0.02228506636546377,,-0.027466780569388793,-0.018459160783901682,0.024391711506686276,,-0.032337428960239105,-0.011415906000327432,-0.03549382526968721,-0.020938543775241538,,0.02416383450075402,-0.029403730800496693,-0.05101417693786257,-0.02025810512621092,0.016512583296692043,0.04472094604544726,0.0090191596128264,0.07662481238568315,0.05152032900256186
SERPING1,0.022113077620087226,0.06553537440955892,-0.017727730408950114,0.038719209634983744,-0.03162971947593499,0.05005751049893225,0.057627381143375775,0.03886796135024505,0.08913519774602581,0.07682253776598082,0.017893323588912016,0.02953636615892782,-0.009916595565649361,0.013237691680118346,-0.019244818179854517,0.11236737328123853,-0.021840683368121047,0.056143697604467066,0.13342305022396486,0.06133798852320914,-0.06577075895099366,-0.036149214492817806
AZGP1,0.08379361043551284,0.020969462266080218,-0.03537611916285287,0.02248287336139915,0.02627726220715113,-0.011468351105551496,-0.05343574498049687,-0.0438283407288288,-0.03843168258595778,0.027748946623193875,0.04060665680898019,0.036393515577816206,,0.04037340060987798,-0.013154832044154598,-0.01402025391494086,-0.024864119023123094,-0.03309078225432144,0.1186324024091023,-0.019134778866439165,0.11730246369974832,-0.05779733763661531
INHA,-0.001137888260881358,0.007647085589656581,-0.008413076785356344,-0.02279364930364657,-0.036797903013107466,-0.03049871715738827,-0.01547257221503671,-0.014797199683488632,0.07185435800389194,0.027852915828875474,-0.02014415870650978,0.002322344778580376,0.03404104367060498,0.022581714921517046,,-0.05139601140089525,0.03139004033884511,0.028492647636388223,0.06896386618519867,-0.026850778094683177,0.00864767559940739,0.07473118883634317
SEMA3G,0.11903676118367695,-0.007096291491604985,0.04463092313642428,-0.0020241214622337762,,-0.0022460625092203053,0.040311545595447244,0.001087339574407222,-0.02303408956254219,0.029077483787599192,-0.023204672242704342,-0.012432993015708426,-0.020826845158172638,-0.01840728689694423,0.08798993697879211,0.08991579452512305,0.03558352470709566,,0.019714065140345977,0.1392632839385736,-0.0168985929292125,-0.0635897059765052
OXT,,,,,,,,,,,,,,,,,,,,-0.019153670318602805,,
COL6A1,0.01583293402078723,0.026022171420151948,-0.04055411921015972,-0.011967651527631374,-0.02598718115249028,-0.052447860566264,0.03120960029404713,-0.058672079673385204,0.09378622099821055,0.001937349821711924,-0.011900606458731033,0.06810363210854013,-0.08115181972371754,-0.006861032968308623,-0.030550528319288957,0.00037451188898257636,-0.040975454674630346,-0.06818280698871944,0.14279585151318017,-0.04831210058852816,-0.156947588124224,-0.07693948915696533
FGF17,,0.042878822479147906,-0.0190150509112608,0.06523498493143301,-0.025273657229742594,-0.009798802031505072,-0.024508767513732353,-0.030002019042042482,-0.03172243423724162,-0.012461805144691031,-0.037045302910837914,0.008593583246081192,0.007487370543197767,0.021958273554342152,,,,0.01807607550340117,,0.09388157704875882,-0.0068569991358865155,-0.03371755267168604
TNFSF8,-0.024807095538787696,0.03713260038153782,,-0.014438796580261846,,0.0002368882717955294,-0.013640303685782576,,-0.020326237787771956,0.02745304719670401,,,,,-0.035956742080582596,0.26257178801211123,,-0.015135085384181615,0.004390552076944631,-0.020366675113435397,0.0046551037280525625,-0.05035283035399933
FGF20,-0.00412044434778062,,0.08929676803092329,0.048737360176812565,,-0.03302440281650995,0.025021335821960432,0.09778504055490002,-0.021168540940392097,0.040458873199504974,0.0021471110823205247,-0.03384564975754848,,0.09019356491062766,-0.02537283528292772,,-0.0015379638300744068,0.07610293900815672,-0.005971234990034575,0.005699901745189269,0.08558951581093689,0.024381692808588113
ICAM3,-0.01721003040660557,0.010729632042521977,0.03304051777416237,0.010450119004530894,-0.033007961542328254,0.029517323570723134,-0.0028439083670068893,0.07652941274382842,0.0950613511984543,0.03126648177707551,-0.002815574040559713,-0.01655654207193635,-0.03830194167625323,0.08411419532182089,0.020385022064606843,-0.0024768066986345255,-0.002707820970620279,0.11217972694440047,-0.011122238644199629,0.022429323292252352,0.03721977738411195,0.0729464681439565
LAMA4,0.0630290714378889,0.04096273770404157,0.09435270184846596,-0.011686495586040504,0.047250756304136714,0.025067374697758684,0.02828547441371427,-0.012801485204292867,0.086464943537164,0.053450034330220664,0.019207184734333745,0.07683425229298524,-0.0065467763962476925,-0.049696210455481296,-0.03745537686498505,0.1854889311604552,0.08572997415459108,0.04020370367532183,0.09049156650383051,-0.05824831183026046,-0.04192361356855419,0.00893156140765166
INHBE,,0.09403447365652443,,,,,,,,,,,-0.018575741932731198,,,,,,,,,
DLL4,-0.048337038335571174,0.007380753992213963,0.048526017206855274,-0.01614257149638901,-0.01905767972529301,0.021494512520212807,0.10723859484275444,0.0207786577043383,0.0361133427693545,-0.015201939357336776,0.020607959471793703,0.05362729928645592,0.033496835820908975,-0.033389036950592935,0.04785200990941312,0.06927953040582199,-0.0014433374301628273,0.08783206816486135,0.1209155398296677,0.05794731822201361,0.10902948045360387,0.04753336450260933
SEMA3A,0.03433156116694156,0.15492840419739928,-0.03122313434592524,-0.027183174436514145,-0.006012956205724016,-0.007997563946314477,0.051264405127696366,0.05560904412821619,-0.047343992402975446,-0.0489476732947315,0.02808776977361917,-0.02983448921684009,0.013229493868113904,-0.025624700432367583,0.04380796665740422,0.02992916203899764,,0.039741530126107275,0.07617972070754243,0.02540016044995582,0.047789160021971505,0.03390895971885082
RLN2,,,,-0.015506309772215723,0.03457694467652702,-0.011838634055571094,-0.020922101082276268,0.030951308421834838,-0.02610403283521555,0.10269640650271791,0.006564037747488886,0.04412773746657837,,-0.01240747168764015,,-0.04552380480102998,,,0.02127232362714895,-0.022338911195621806,0.08305827362742886,0.0347899797426188
C5,-0.05518066506149117,-0.037440277688021835,0.013929494765692933,-0.034210785626632,0.035646417396509214,-0.010697822359389026,0.06409251850385513,0.001246903062685607,0.05093424614424751,0.025565600012118363,0.018637824126812454,0.13653995278032255,0.1810178418137251,-0.028179936194016784,0.03127856607974724,0.11868879896538147,-0.012523625395788248,0.0011626011982897705,-0.0031378915332364874,-0.011806586979801003,0.05862753852243831,-0.006896511586982319
COMP,,,,,,,,,,,,,-0.021942432515150892,,,,,,-0.027677083267768923,,0.04722814126265185,
EDN2,,0.03298014102488979,-0.02517859279015506,,,,-0.01793927968314265,,0.014063026946162727,0.0018454015916948444,,,-0.014722229245734254,-0.011931467729449273,,,,,,,,
C1QA,0.047176013502339596,0.026597308281256143,0.05039264468601551,-0.012786145098908427,-0.026132232225565027,0.006447153786266578,0.024496410274374894,0.019842156364112514,0.08025787146534978,0.04707998611154175,3.41536997868103e-05,0.04936789310897438,0.020714792097078934,-0.004154785095437872,-0.02588268571441009,0.06697927734097056,0.08754480742141756,0.021012818026969818,0.0875274542237885,-0.03804492407278063,-0.0835217863423876,0.09509930957282511
UTS2B,-0.02103693209496098,-0.04416377112265063,-0.0013529872415508932,0.0002654903954274044,,0.06445843833518866,-0.014960880483333971,0.005653672129494328,,0.008418769307563552,0.03520471626116148,,,,,,,,,,0.0789308122812881,
COL9A3,0.03486856493058345,0.10965877793918417,-2.5808443131799827e-05,-0.020715517987595,-0.013647372560933122,0.04712183300386364,0.006098855791164134,-0.04698159700054938,0.11673114726219302,-0.005992606541278626,-0.012744134195000869,-0.009296410057412417,0.037211654905990627,-0.010163816764746184,0.012893036362452816,0.10321478051089603,0.07175813190118004,0.0565970528362419,0.023705082348585687,-0.09322217257384896,0.10233737623567059,0.030017657942097188
DLK1,,,,,,-0.009478665965781112,0.046854123782132384,0.021460322505034348,,-0.014349872370672858,,,0.04503830574856921,,0.06013187634266062,-0.1518413518835432,,,,,,-0.03829545639777174
HGF,-0.03357350172884135,0.06821795959361605,0.05977400137037242,-0.03847982539708491,0.080913378112032,0.07506398701462651,0.020402694588052665,-0.02341050170400178,-0.018189382961646662,0.011947063260169711,0.005464933317031896,0.011513981443548042,-0.002004681581499416,-0.018897958322325988,-0.06546476216698538,0.045198263460002594,-0.030192575516941968,0.015379985776323515,0.08212558404017481,-0.06280901119865183,0.06681851664645072,0.06374531330165516
GIP,,,,,,,,,,,,,-0.019504339423372003,,,,,,,,,
P4HB,0.011312874634930796,-0.05462704651880603,-0.048557885126197915,-0.0228725024615447,-0.023355938578781685,-0.04039216402800883,-0.037086258995440845,-0.06436064086984337,0.07978378034744095,0.040420959156811556,0.004109907595575309,-0.005784612526116462,-0.03174748765171772,-0.04169057054618559,-0.0024172624186669617,0.06824457765041567,0.009434342227924221,-0.06880568506086686,0.039496022100742496,-0.07278278087124133,-0.1509367356797789,-0.06409741311025006
ADCYAP1,-0.023138001333692617,,0.013903467701329728,0.06667867558495304,-0.026932814678996147,0.0038968858819968537,0.04836198629464836,0.011201980360449936,-0.014437680861384455,6.967634709204399e-05,-0.009205034655522462,0.08064315611202626,,-0.018282761086047254,0.07062359210138841,,0.04283108663469584,0.03454094708577768,0.058512029456440365,0.049456469393053454,0.01063098663040274,-0.01346500382414165
GREM1,-0.023562326529229568,0.0791942228652007,-0.03541681497417661,-0.024678329058107937,,-0.021132534615512937,-0.004921855442554714,0.04314028148057535,0.03704204629419066,0.01392508923330551,0.02894434759845706,-0.03440597160286116,-0.0020620052431064764,-0.015555790992520139,0.08994381389715429,0.06800542470196437,0.13987560147397057,-0.026752524954825493,-0.08229685543143767,0.025513699192829985,0.0217669501122851,0.08683858954902758
EGF,0.008988505863282786,0.11127704032276908,0.005266389280025031,0.03984244859755136,,0.03175907499345874,-0.027799537803708054,-0.02630867676816785,-0.017349720581286372,-0.052962500254956184,-0.020078521265323886,-0.029986212637461238,-0.019199333928183026,-0.007274858426101253,0.0903642487321862,0.02811385599389343,0.031305284532554614,0.04066380147919257,-0.015371683440862562,-0.02812567378851409,0.07946559744370602,0.03465660481258816
VEGFB,0.05621172821552571,-0.02060098966774191,-0.025261465965051466,-0.015035464011069657,0.03947324741153104,-0.08024915884726982,-0.03602464316907374,-0.0514657934139651,0.05298394584746778,-0.020600051114410756,0.03006741567644962,0.03968309997113616,-0.09523212977894546,0.04046937117105279,0.015584434787562263,0.0422396294294582,-0.09499565598781168,-0.028296765386569313,-0.02792880213365768,0.029090661781480554,0.07507726680351938,-0.07989410455237227
FARP2,0.015718249294888673,0.008050643227153181,0.08737992481810393,-0.006931462072992331,0.001174253186235103,0.029346159937141954,0.04219210076150675,-0.02513940874784749,0.039860704605897954,0.022426514911926723,0.009887907546164573,0.021794697281468038,0.06337918966861837,0.0189239326437506,-0.02821989973157197,-0.0005599770745033545,0.08178874548826111,0.02804976296768979,-0.020147861828888832,0.043418659543408206,0.06446944562678285,0.023417772031143275
BMP3,,,,,,,,-0.025648236772746375,,,-0.04419634996608276,-0.03283061290354541,,,,,,,,,,
IHH,,,,,,,,,,,-0.026882871023151827,,,,,,,-0.004805923902894808,,0.04569295107664838,,
LAMA2,0.08445697397165852,0.011651009898638058,0.02067798906896896,-0.013563912030879626,0.015393653208785895,-0.019705751907722897,0.06881333804205494,-0.0018774821693892528,0.062990803660496,0.015627123908543355,0.039224933414523336,0.08613238832354861,0.02436713484951264,0.0524294625835711,0.037715505570670445,0.04790894811391622,0.03485407385121637,0.0752548023599104,0.09444537987982643,0.05023461182436493,-0.057465533625842384,0.021962214302129815
SERPINC1,,,,,,,,,,0.1282717803842396,,,,,,,,0.022621059308960727,,-0.02179263190117704,,
NRG1,,0.003480475878618949,0.016906131992062316,-0.01230927489800906,0.07238969424417586,0.029837690198053466,-0.027590290386976777,-0.03681180456042762,-0.010355661855812574,0.0029067781003433726,0.011378956603638355,0.038194081064594446,-0.028277283341520805,0.028378483008572226,0.001644826612808735,-0.03605785850811534,0.016743770851093243,0.0033434011362183037,,-0.036534964223444794,0.07126201204955113,0.0007919578702334682
SPINK1,,-0.08137323938817899,-0.0136150177913274,,0.01426131871085478,-0.04839743801538331,0.0836110043437629,,,,,,-0.025026488662239544,-0.01240747168764015,,,-0.029495462823897728,-0.02206239059063757,,-0.026787530027216653,-0.01931865758259262,-0.04487114476598018
EFEMP2,0.04361534840344694,0.05683856101512393,0.025938297323390903,-0.02885362187755991,-0.0938068206872889,-0.0560467225269587,0.019586281668391426,-0.03435741545779615,0.06252725058728476,0.07454284799140953,-0.02000356808936987,-0.027465947716797563,-0.06650503686326609,-0.025947297473891524,-0.016444976140652618,-0.042705732572063934,0.017898781881731333,-0.00612616771478212,0.13498033284925048,-0.05426662771601937,0.0091938648977872,-0.03397171561370683
SELPLG,-0.07564634716075602,-0.0017756692257310223,0.010938426374248945,0.031188408356147678,-0.0015170731847639106,0.02603511597483273,0.04477795831397124,0.0033906993791116492,0.07757127954758786,0.034696825102348144,-0.03354320091333468,0.003964744703526967,-0.018471442215868095,-0.038421519361696375,0.026005627747828365,0.0936139228941368,0.08135359649979694,0.11408916921597899,0.02914657416068105,-0.013307510837699784,0.10107729290629842,0.07282677285948792
GDF6,,-0.0147573524064933,-0.018110770757949892,,-0.023655319653590138,0.005830088807417105,,-0.03280552091580519,-0.01111829117221568,,,,,,,,,-0.03411440228211071,,-0.05308213132709177,,
HLA-E,-0.009398269731874838,0.044263803416742104,-0.008611024154339304,0.001069225709943009,0.009680632467099243,0.02632181645907375,0.034479104344094826,0.0752604859718742,0.09745357701887232,0.09670875736404469,0.04625113895393642,0.010062491395028789,-0.05237701333826349,0.012468043009966767,0.03154116844623815,0.08572673580911595,0.036447696892640075,-0.04118294978630849,0.06987099231372303,-0.10017396806681654,-0.02548553042548004,-0.02182700327298774
PTN,-0.050691676837601785,0.07940883919328695,0.0802955857387206,0.010685261106788297,0.055683835364044275,0.004748575701008777,-0.01093465426232322,-0.038537394207145914,0.12900006050236976,0.00032453149863639143,0.0036117342295287846,-0.05836615012653098,0.041922337330232776,0.06867297822082058,-0.0070768959227204865,0.05622441158120986,0.008473104749509611,0.006102296399470345,0.1206849326814398,-0.06382155372722911,0.09494318975448639,0.05580411273710848
CD274,0.020663743245103446,-0.02145738926421564,0.007613305429067704,-0.02601459005424562,-0.03331496599566452,-0.05644199454211088,0.017505770152833475,0.006901408374339722,0.09962254952169271,0.0015536772534963184,-0.04257917393994631,0.007304026778176627,-0.02656831931745914,0.029011959647935716,-0.020436851752247215,-0.016642302773403502,0.004974240973432637,0.02521945939990333,0.06696885026357463,0.06503530831151007,-0.010098737074109253,-0.0069386833029181265
FGF10,,,,,,,,,,,-0.028688077066740814,,,,,0.005407464027664956,,,,,,
CD14,-0.012431694187087214,0.028463225189933213,0.030249348340672097,-0.07547034274892489,-0.01754724675174766,-0.009529444815461849,0.014589476313927966,0.0009974598587795711,0.03173453515461348,0.009956886092429592,0.03715131001885519,0.01654523546024241,-0.027857277281548118,0.07803422679611478,0.05346247111186536,0.00556890508923867,-0.0011230698631776426,0.023414647454708722,0.05564661423541988,-0.08876544582369184,-0.0036231770292158346,-0.016151907479210217
SFTPD,,0.04134953528272022,-0.02256007168275229,-0.02460544185700678,,,-0.015318411712903034,0.056855209686678114,,0.018952740169434018,0.03661904581576234,,,-0.020978556774263576,-0.01181461899599333,0.07638516789123379,-0.018087302108345367,0.05287843134909902,0.03644645791226723,0.0015220577035242697,-0.017955252740039944,-0.00779709641844607
SLIT1,-0.00015487191008834976,0.07339085337692797,0.03300085775799479,0.03334121856746452,0.04537043627832516,0.045428503549187225,-0.011471263478505854,-0.07858939834804005,0.052321683201663444,0.023414039488700942,-0.03593446123747296,-0.017374322002914888,-0.017435677495684972,0.01566547951954639,0.07973628139000796,0.06745015481413576,0.03360342619810415,0.011525587764974934,0.07673240103419743,-0.027366903405456146,0.06262676962866565,-0.007920417911872354
LPA,,,,,,,,0.02883394925325862,,,,,,,,,,,,,,
CNTF,-0.02713385205640906,,,,,-0.004117618236333541,-0.01364030493072965,,-0.012912995153750781,-0.0032653754367126977,0.018324846106599783,0.024278875184488194,,-0.014406398681752548,,,,,0.0034813415050660903,-0.022338913658958313,,
BST1,-0.045797748848816516,0.0007235494230203316,-0.014483035472851565,-0.017192482803318806,0.024616742403723465,0.0007372635289514667,-0.025412656683532212,0.003685998955955269,0.08224054949108059,0.04244331282856524,0.028895066601648388,0.03695998699335282,-0.022626796376888136,0.014306557230108942,0.0852765518524806,0.1450682856756675,0.07790477849978013,0.06364899124459758,0.0806963961356938,-0.09570394150666049,0.12641518928567946,-0.028668286625962814
AGTRAP,0.07857599221856908,0.025022772163740537,-0.0408447692938681,-0.034475390571045775,0.035344860732280804,-0.01592458177660594,0.0016084990530894413,0.053203700381097875,0.0908222238963682,0.0063758497855202325,-0.017293998700743878,0.012230001607148799,-0.021595491687900894,0.04077746547532714,0.04307393106117166,0.09278571612909561,-0.012359380067426215,0.0020824362948984885,-0.055273467314233105,0.017953583692110073,0.06225498663715042,-0.011579395115455207
LAMC1,-0.026725072072750426,-0.008815979006296047,0.05560582775164683,-0.01948309823893815,0.006382891519758009,0.01699425277570229,0.06053263191284792,-0.038360374473257006,0.12640449100777118,-0.015064924152100813,-0.02135929124322402,0.0030323532326217172,-0.010991158422054101,0.025812792177136945,-0.02430963724944853,0.1776954425772855,0.09603946450427248,-0.04607741218684617,0.14742153454618567,-0.04388962911124739,-0.08077515172646939,0.000599851827255109
COL6A3,0.0040036034461871815,0.027673968793590735,0.011660984451675876,-0.02264891610901436,-0.004001327655440682,-0.011555474066100666,0.054034522791717485,0.037369332985939044,-0.05089317524483706,0.0384006129883111,0.007575110443379468,-0.015986869894075335,-0.059285364814448564,-0.038934566550137335,0.0155080122666742,0.020440916116037447,-0.003944851970839622,-0.02916408817026645,0.05486629261333868,0.014559781963213468,-0.08904222925726801,-0.0012265037687937414
FN1,0.0744976461073789,-0.08326113795902962,0.03185608523321706,-0.01615538305384087,-0.050625137391311546,0.008686916236782829,-0.015525940426185169,-0.026202695200114402,0.0990245934379493,0.033940002860693055,-0.007237896523192129,0.008896378789114055,-0.02439553697885026,0.008460297723167799,0.015860821392841555,0.21639169722975984,0.030653705425357038,-0.08619592424825934,0.1633144695496576,0.018198140148576937,-0.18130636973920122,-0.08066647147470683
MIF,0.021105202175711782,0.008826953304945971,-0.05156129332196269,-0.03532083714222598,-0.028753573015604175,-0.015513991496321565,-0.059517208335451446,-0.006854783460912208,-0.022104125803467344,-0.007558000142161107,0.008761695831153982,0.015149440371878218,-0.07517829871577801,0.010074730340697714,0.05397794700726538,-0.1313052502060594,0.028031162859551678,-0.06009207245278687,0.023588269843485065,0.03712445385248601,0.0813062676488265,-0.008405266413055975
JAG1,-0.009047485969999037,0.021253197429534142,0.08136421130281345,0.03863671966292655,-0.013444604891006962,0.07220868689107246,0.07440154747149268,0.0021170553028230944,0.10250878965774603,0.02750062597066664,0.04125410118988637,-0.09330234195253441,0.0463198924725534,0.006594153389340661,-0.025476119256574028,0.05300776274003591,-0.01403725400064977,-0.013161879572337856,0.0820066018325743,0.017311092871354124,-0.16070829465677447,-0.0835662162367376
NID2,0.04699024111668634,0.10516812172490042,0.07872753138544794,0.021680000782655383,0.00754630981595236,0.06729653765229711,0.14599016312122862,-0.04947326384615196,0.045545137708355506,-0.028982957031414826,0.04259012626487691,-0.06676430624836986,0.019366604715460378,-0.011394837755858783,0.05068463082425425,0.11921185013667786,0.11457061275315147,0.07848174663700326,0.10267061445238168,0.005595723262133252,-0.03374921237295889,0.08828653308252708
EFNB1,-0.03745842420159623,0.05133490775316728,0.07003833115155486,-0.015436822372836246,0.07886358317197743,0.028088799390422484,0.04739386962241147,-0.00863396164690035,0.054067424062690016,-0.0007806666942073373,0.05968363059589594,0.044810163097877435,-0.021371642548765946,0.010489549996476727,0.04413288493535416,-0.007148924074264522,-0.08415584566040536,0.04917139976922547,0.08074224181343528,0.059585930498999774,0.10191102592644531,0.007081112632762412
COL4A2,0.07117835388539627,0.054373826261400984,0.05810879954849776,-0.011242741884911629,-0.04486427317962202,0.015451874315149185,0.06582544354512718,-0.019097523120531396,0.09494132639509394,0.031623990741207565,-0.05689407533487557,0.03180215405466767,0.009955317952151762,-0.025799874893634733,0.02723721514307698,0.15514324828597867,-0.01017210855043299,-0.00376971852216625,0.15593104019463888,0.0034578101440857077,-0.12283017650678033,-0.017603476179841204
SPP1,0.018588347664435928,-0.06514732357943989,-0.09103648463751511,-0.029259092378371297,-0.06135089823118119,-0.07670173373875645,-0.014768413204722807,-0.058251623060538195,0.055570615835015325,0.04659099992025906,-0.011955078129234818,0.03453851303465786,-0.07857176257772512,0.017052482476636172,0.06316532100424833,-0.13490736640231754,0.08241991881328077,-0.017239804680423042,-0.010669189628535043,-0.14572921493162616,-0.1368554791621094,-0.09241944722645168
PODXL2,0.004449858864144497,0.02172588510964163,0.028334958609010356,-0.009396423180497248,-0.012558853543527815,-0.0514190394473685,0.015819093803379338,-0.01570910303247921,-0.03656944875933649,0.007735116950533313,-0.015587966330308543,0.00781727109242259,-0.01327989520952661,-0.034095294669067355,0.0144433641972286,0.01871089379606288,-0.010956625363406611,0.07553387918110757,0.016574991000656188,0.1050556425772207,0.17706196760913154,-0.00314437226580158
IFNE,,,,,,,,,,,-0.027924191198373846,,,,,,,,,,,
FGF9,0.012543360972355255,0.03897135006009826,-0.028574077253771393,-0.03469872454642514,0.07327763780087754,-0.023155381966318087,-0.0028154345117947215,0.008625180347131035,-0.03869424487632282,0.01805881249714432,-0.0033589706909225706,0.021196810910717394,,0.012558848034313131,,,,0.06519153807237499,,0.06250574961033661,0.053416134440960654,0.025835026883003792
ITIH2,-0.041730342077007425,-0.053654319915270386,0.07490387937612727,,,0.04208089718557354,0.0316893055105731,0.09191560018126868,0.05011840537507642,,0.00735115114116212,-0.050076193753264435,,0.06400634189880078,,,0.02501054057377809,0.04411632498096613,0.13653954883424288,0.09573004965555983,0.04668811726958157,0.050326386673028835
ADAM10,0.006835099792291577,0.055685696104354136,-0.03618301697190517,-0.024132553829669025,0.037271145301590446,0.03916915018381247,-0.0002874677945731296,-0.05128107642675465,0.03360638882359264,-0.03826392374316979,0.021921872724097326,0.010482743281101044,0.037686561988300823,0.04045872886568773,0.062079144547155955,0.03794008388477279,0.051486340284088196,0.019826093258518907,0.017681345722604117,-0.012305764539905017,-0.06838241396455703,-0.04666415133351021
CFH,0.016695282116527765,0.031497209784045764,0.0011062996557562787,0.04869223225536143,0.0648887158463379,0.05704264089805957,0.022836154785990707,0.005644290090208188,0.08142387141554434,0.042167899098632,0.06653607131207707,0.04032542570786206,0.009688856501709187,0.04760739843665201,0.028577095516039513,0.06434301952960249,0.025251918553171684,0.08632010631522097,0.08492971007206905,0.07488256821986942,-0.004851295205166667,-0.06392837573108925
