,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916bulk,ZH916inf
NTN1,0.021680454755736493,-0.0046584308612181505,-0.007729907248599424,0.01658893708332664,0.01745479961734596,-0.16801431714607182,-0.007101955437489704,0.049536847004697904,-0.030447117056285878,0.09702247648161884,0.061687878848811925,0.09598146912895698,0.03423446244559967,-0.012800361886749184,-0.05700709307853042,-0.06626320600169744,-0.06301556285512097
CXCL12,0.0014977404799888284,0.05498064277539413,-0.021969588559365604,0.11078665595514461,0.0700160617713219,0.058409523636255345,0.0515392866796005,0.028941261530594235,-0.11019279089783732,0.12183981200527962,0.07097915924578745,-0.032713065315695886,-0.040318372651609626,-0.01521119059825368,-0.046471685292300634,0.007749383896693761,0.12950909310765782
GNRH1,-0.003054727355730963,0.0006947657800518861,0.0007536556685918957,0.020052694263497615,0.00833448889588154,-0.07044152142433067,-0.023450127101709968,0.0005880312928318356,0.0603020963324245,-0.026071520864552295,0.004845478094447552,-0.04192282304669929,0.07769192331524896,0.0982276984965304,-0.024160671778592182,-0.05524041120828902,
FGF8,,,,,0.026107436190711406,,,,,,,-0.008301180454978664,0.06671970206458135,,0.025659212273783927,,
RIMS1,0.059827730074525444,-0.039888121083267836,0.021040784051453352,0.07089724549270145,0.020763328143186183,0.16259701075265895,0.0610493713712798,-0.049570789241657115,0.18606831124217543,,0.07349129100827581,0.04603008449457814,0.05270799847148946,-0.002571978756220095,0.10914230470704163,0.07180095024955621,-0.0313476854442016
FGF14,0.01007794755693952,-0.02730685227690916,0.06814004744781639,0.056432208345919534,0.06444409501314942,-0.06155098813014552,-0.03385357745886851,-0.00854095861223533,0.18017992842148556,,0.040944174860627576,0.08827844000188326,0.07547467236324482,-0.010603468534446636,0.02307998527509956,0.015829137929601087,-0.025528581962844646
IGF1,-0.018128407626589422,0.045673665114088435,-0.041297317835746306,0.10107128884620756,-0.04087841768721385,0.021064456192381942,0.07691353189329043,0.00795566982959685,-0.04139708757958681,0.025473869230654304,0.03783092932858198,0.07682226761005907,0.003998342939679683,0.016068869575226918,-0.013896662421470276,0.05039210757128375,0.026239165794718338
TNFSF10,0.01261307971315209,0.06164519755027583,-0.01608536635814908,0.057531832879005644,0.04508875985142354,-0.11349339890313082,0.04766059822750926,0.020778276989176007,0.040763931170145366,0.09572630685588547,-0.019224764243775932,0.02441616096147795,0.06699019112172432,0.050558546092120925,-0.002687948289044798,0.01870978322872093,-0.0686313212315514
GDF5,-0.02038327264387909,,,0.07714829879259288,-0.006232399824834622,-0.02728254816631389,,-0.005551093013025269,0.05391592668257453,0.07294754053292136,0.009633769322374662,0.042995474351408235,0.08175686177084145,-0.008256013696469021,0.06008696359771564,0.005199676152141626,
CHAD,,,,-0.01589661249567063,0.06317849709759633,,,0.006522709937332131,,,,0.09647739815133465,0.025090786342387154,0.030320454147705785,-0.03457349125717749,,-0.038812574850795346
RGMA,0.012454724827403172,-0.013674336946736724,0.002733268755204106,-0.08232125718804689,0.011374076389109205,-0.1761066602317287,0.012717685648063437,-0.007183653818842352,-0.03562469517834662,-0.03039393623448892,0.005649617927009373,0.037769283161176545,0.0670061914068555,-0.0045193504486305824,-0.004176152813841895,-0.05252232569136853,0.011526566892797411
CLEC3A,,,,,,,,-0.05386101318621438,,,,,,,,,
WNT16,-0.0076085429820455155,-0.01763759688164473,-0.027314566989581974,0.028031095674878614,0.008812170192047334,-0.027245448657006916,0.0397989799711744,0.01818039084394126,0.1631549426045554,0.12421429956284855,,,,-0.026770092615255727,0.015441617251459379,0.04712742977413514,
CX3CL1,-0.007942172812941082,0.0035418544587402494,-0.007510236771978662,0.07348645737508905,0.017662129339273584,0.07271770287664871,-0.05969180400151401,-0.009765742843837959,0.23676307221607318,0.01722201343012006,0.040826491319122325,0.014585974484922626,0.04078821697752741,0.03707177803569359,-0.02533405839881609,0.03772269796848347,0.049384264137005605
FGF1,0.03158981902319431,-0.026982202681020945,-0.02098612494136757,0.07801618072047922,0.008000708435025577,-0.1372197534369926,0.06736719604660492,0.030700125077369782,-0.17945780237419434,0.05837029038559503,0.0016336152655763803,0.08332709636700292,0.07592631164457146,-0.027959234991229216,-0.0039432580119890025,0.04941395815947355,0.007893844177986263
ALOX5AP,0.018669879456920446,-0.04876762899123586,0.058273977353216835,-0.04330212940721099,0.01738229109440172,-0.21280386065026796,0.07012790976204059,-0.04626190358254628,-0.19714996081764363,0.023491607107207907,0.004377520195364377,-0.10173064709722311,-0.10632237750977089,-0.027641057200029323,-0.04053398849145921,-0.0788596331766597,0.07014531970268378
IL1RN,-0.013510892691743236,0.015788713649002667,0.006754146290215044,-0.007359536976880239,-0.04150794921772038,-0.02570390318075427,-0.03791840836209696,,-0.06824795970798025,-0.023551333363011268,-0.015344864004414167,-0.0701500417641106,-0.054451930122640956,,0.025058918362854225,0.04177723458371789,
PCSK9,,,,,,,,,,0.09802223470661232,,0.02825550774812033,-0.006574999509196349,,0.006579905290023289,,
FGF23,,,,,,,,,,,,,,,,,-0.03396331734320705
NPW,,,0.03786685735017132,0.03278035886172121,0.034721713878574756,,-0.025719424759568305,,,-0.03350851943220584,-0.01709083755684662,0.04746654833747593,0.012703244594807653,0.0030538648890408057,0.04536366458973104,0.08945507124582623,-0.0256059282212041
CXCL9,-0.023616210870620147,-0.015851911528808067,-0.015445994996757641,0.04933625935421422,,-0.03108738999812543,-0.020262265674573607,-0.034908507560257165,-0.0422606667439431,-0.0074952408023738985,,,,-0.035070521843416226,,0.035471966811257784,
ANGPTL4,-0.04322330937126933,-0.06308191549045929,0.02282908762165426,-0.05543706741410271,0.03266088962012948,0.004877555886595724,0.02888535135225441,0.03429251987928079,0.00291659246866358,-0.10119635361052785,-0.05295702933249411,-0.1277150753092663,-0.07604535264257657,-0.018657429293489153,-0.09515720626179765,-0.11497339757726485,0.029108227071677536
CCL11,,,,,,,,,,-0.03378839382324574,,,,,,,
UCN2,,,-0.013725420857097534,,,-0.027237571145438417,0.06749462709641925,,,0.047180533853923956,,-0.058781853253420266,-0.04283584609244285,,0.021229042723702768,,
OBP2A,,,,,,,,,,-0.02702791529822214,,,,,,,
COL4A3,-0.026716554196836977,0.013458656822608163,0.03238513418603304,-0.047791002615483844,,,-0.005607530559795155,0.0631672897783042,,,-0.001491985495578562,,0.0006430301848078879,-0.05028899417261019,-0.011076359030489813,-0.03663644309954261,
NRG3,-0.0072465053916640895,-0.023755484794220766,-0.002155354723629802,0.01658400675569357,0.04376367193814694,0.053970398314100186,0.008788312931493935,0.01816591908087152,0.14236866978078602,,0.040530089543864965,0.05476856351055724,0.13247426176085433,0.060675299952157265,-0.028901080951333227,0.03193378338141921,-0.019004815684249162
IL23A,-0.02178136946134797,-0.023526636892797766,0.005815529647546644,0.030272331942626036,,-0.03332082350903645,,,,,0.03324409674266284,-0.033585309313316505,0.046870915786394005,,,-0.03469601720952341,
COLQ,0.06578729593037368,-0.026968382400735545,-0.023391759165917965,-0.00661537458779086,0.09103274816216536,-0.02059680195035439,-0.009216311530825323,0.013879080716395409,0.08756024248713215,0.03370834343054846,0.011513354178380713,0.04254997340758238,0.12247253980544866,-0.05259200606225797,0.058950714989193735,0.03906633298721276,-0.03667309344981977
SCGB1A1,,-0.017897922604815618,,,,,,,,,,,0.03733733332738182,,-0.028636365440884066,,
TNFSF12,0.0476115683133506,-0.048484133398070256,0.015873043381824648,-0.03320012005754583,-0.004243794240143681,-0.07185762793133782,0.001004411175395338,0.024367201795784027,-0.008716545285776003,-0.028236415297745395,0.029492129431456626,0.05626901104148058,0.0028632793836036565,0.04620095368412202,0.07107123379535076,0.04667039555065458,0.06195747895116592
DKK2,-0.022814942186543678,0.010253152235781684,-0.01392776972379404,-0.024454017601927336,0.027180116761251982,0.07982654173299447,0.03603297635482863,-0.028791871398864573,0.01879832780951578,-0.053622558998495204,,0.047500903310130536,,,0.04491572172391297,0.06654746333081502,
FYN,0.04925670838357396,0.00889780985919003,-0.010327476782246702,0.006658392380124589,0.03464671853682678,-0.10880600798418831,0.025020106880055928,0.001986201694211245,0.01780701944445489,0.1027157790411352,-0.023161260852231053,0.16044804138275862,0.10725304669241723,-0.03977329864253358,0.051356734401484284,0.06289147323385832,0.005268961907205582
ACE,-0.004581568469727037,0.023336291721761597,-0.04501810773656648,-0.04131920541471421,0.08414062993005836,-0.08461177328789452,-0.03633661391714834,0.013419333132616524,0.03312985337482944,0.09345794673550438,-0.0037418097832022648,0.09926689675594855,0.01803090667584559,0.025374616668066525,0.04692414896706585,0.034214969912120356,0.14466325518302478
IL18,0.026794010271267477,0.053874805076524535,-0.025192177263129008,0.06311676353110494,0.046041571552795896,-0.18326410124814682,0.02844355001750171,-0.006754994055391215,-0.0947097568144739,0.03604788931657036,0.015186353096186909,0.14632172676268354,0.03499049948731468,0.0308301950731906,-0.025679100390672865,0.06711108237519561,0.053749239223322996
PPBP,,,,-0.02314953202243831,,,,,,-0.025258676438908226,,-0.05455283752771995,-0.008700711317508603,0.07103316422407163,,0.05706149635252832,
CCL27,-0.014446440601796836,,-0.022949478783534507,0.003184056304525083,,0.06424661283758154,-0.041665248784099905,-0.019903042205697198,-0.007891040290636904,,0.012208234048592212,-0.005797210135734494,0.08451578464198028,-0.02358856581005959,0.03046171498762813,-0.0004754430931573359,
SERPING1,-0.009113769162921573,-0.015932520169643038,0.0041838221442594865,0.03275331653922362,0.012159710179446481,-0.1548864082464991,0.007743241309311889,0.0140031757736658,-0.14700410619272705,-0.029042470252646033,0.04857607512931933,-0.07185987175088904,-0.09658214744514354,-0.005975297463092404,0.012552981359080584,-0.023988651292720094,0.02226891342428491
AZGP1,0.04152426200282004,-0.052171417384186715,0.06359611904429459,-0.10794450342682149,-0.01586262044059149,-0.006745516780887658,-0.00011748229990521619,0.020386670115917875,-0.04850362022278116,,-0.05457780736262469,0.06404792381858236,0.018856276506715376,-0.0008477000539690566,-0.07248275925730514,-0.021649187229673083,0.07714732243877062
INHA,-0.0032560210471917336,0.021422424110138095,-0.010294114844039538,-0.05150109406811609,0.014017080320136543,-0.06531067268000164,-0.04152625698708615,0.0007744149727430666,0.04690694256034742,0.004295499192925513,0.0028074688765553574,0.1124925499655328,0.06871741684936647,0.0029560373754332334,-0.0055228403307671405,-0.03995281308960154,-0.023108466098114386
SEMA3G,0.029846637931600833,0.05864125621036853,0.04297274517010077,-0.030119931778988994,-0.061317999960846914,-0.05237605468818851,0.011735543682495157,0.06344708743676229,0.14899132859005781,-0.01688805340643408,-0.021837237648782804,,,0.13820065850561633,-0.007879610774425096,0.00021354179558872007,
OXT,,,,,,,,,,,,,,,0.005637234528279491,,
COL6A1,-0.0029394190970294595,0.004038369503978439,-0.010678514650160266,-0.06507525574441901,0.03303986135080518,-0.18638880008911865,-0.09210128203458454,0.05275691591874216,0.021247270035836503,0.013900659626586199,-0.09309029367693757,-0.12635436414175405,-0.092487353173525,-0.0008586972146639443,-0.05849802034044207,0.021011723233797797,0.06106925721314798
FGF17,-0.03350020058975916,0.04830825977300653,-0.003752012405861281,0.04682922491673056,0.06382976798320979,0.05238486435000494,-0.028430962399784404,-0.014945518427573098,-0.028262658826929417,-0.028694260938837493,-0.0031699408941268763,0.04485350307991722,0.09649851101907586,,0.09325101303943412,-0.005502495781090586,0.024920464767575267
TNFSF8,,0.05735038858978616,-0.017508784168652237,0.009341178401787562,,-0.02570390340034043,0.022678317450380032,,,,,-0.04396859283377036,-0.04865604014682967,0.030145434055399132,-0.0042519378783728995,-0.0020531754990818917,
FGF20,-0.016456198547652685,0.04275887887592559,0.018770481416393953,0.14181279535824803,0.028851975176166243,-0.02086973450757252,0.01729361145946499,0.023635402452939526,0.0027351175859311725,,-0.01868324326227794,0.012707985587893992,-0.0044866060924857246,-0.04337842196189228,0.0764147008031183,0.09099336009673528,
ICAM3,0.056880320031911465,-0.027497704874677207,-0.0035054168070191897,-0.010141529917521718,0.01432919666935659,-0.10525504680403745,0.0705906726918462,-0.0034596191353928876,0.010966503392398155,0.008311645864268752,0.030620244222336175,0.08857176844580687,0.08085864789541619,-0.05753087908884707,0.04285905964743291,0.028803146516569806,0.11145154287757912
LAMA4,0.024526145973960935,0.028882548110629985,-0.012357797982522845,-0.07034181625893082,0.016467653553100654,-0.18107941470887481,-0.06889667634576434,0.020662200406552884,0.0306304559670636,0.05598615497564292,0.00919090225207098,-0.01767741763773315,-0.05042925427844179,0.02841858725213471,-0.05328052806325271,-0.03323663183540313,0.023123781305118524
INHBE,,,,,,,,,,0.0725400890978464,,,,,,,
DLL4,0.007304539640311313,-0.011815030560027228,-0.022890943583456926,0.0386851722447832,0.08173848537795642,-0.09652301276677668,-0.020960941064672025,-0.0029483975012028403,0.04801511709900326,0.022771173987126865,-0.03078078742449427,-0.002565354468485057,0.052925724548065795,-0.0027389410555288198,0.004046236913895344,-0.023365011591000084,-0.036673001974457116
SEMA3A,0.010774962298170555,-0.0327082730929145,0.017831468347475298,-0.0037121400544422103,0.07945989512863087,-0.03845309429064157,-0.0013970472692086898,-0.00361337776588945,0.11002968813080516,-0.027428542249408223,0.05837360328239036,0.08828571956525605,0.10487168649310462,-0.019490142254761155,0.06182095587671137,-0.006040415837858391,0.0025419021220080664
RLN2,,-0.01865803480301691,-0.01766973787862215,0.006337975364327789,0.03160535341989867,-0.03301031628978319,0.023968617987619262,0.008441807076295858,0.05352202873417947,,-0.014719437436949027,0.026104333550832592,,0.023944172664616483,0.00019425090149802356,0.0033761321552791927,
C5,-0.0026283412008138367,-0.02586374074345872,0.04511167304972059,0.00516667782504167,-0.013278075026881275,-0.10710459542275097,-0.008142106785918281,-0.01721509896953752,-0.005158576829575405,0.045632123200564645,-0.008122925490276479,0.06585106695916927,0.04151220637679269,0.002290815794190417,-0.027207904451463524,-0.04089279025863509,-0.04839440341210981
COMP,,,,,,,,,,0.021507769584555043,,,,0.0013224165546378377,,,
EDN2,-0.01632218810635951,,,0.006501545824535715,,-0.03513087400844867,-0.029417961150264314,,,-0.026333699447000376,0.030624286825720083,,,,,,
C1QA,0.08635881175957616,-0.024516017435496525,0.015194708515380838,-0.008567825960662974,-0.036156650338280465,-0.17652777101351397,0.019870358713956218,-0.008523471185110269,-0.2116905347641918,0.020220653626108948,-0.05109495448740824,-0.03319047433228958,-0.040750851229952784,0.03587751604664326,-0.0587534421387002,-0.00021595051641505036,0.04175237236389142
UTS2B,-0.01746658122266221,0.009454333530871035,0.04792348585391221,-0.025390731763622477,-0.027894638472017876,,-0.02094043296710422,-0.011760960990170873,,,,,,,,,
COL9A3,0.055023757257226365,0.02147773687766699,-0.03038485162987035,0.009249858966826795,-0.020938899956607627,-0.16849963267071455,-0.0460454589488523,-0.016808500433828,-0.06475065535146103,-0.03822049250539632,-0.03446844151279517,0.07630384750881114,0.08525539016323201,0.006498153665652419,-0.07454171938700889,0.08054861640983924,-0.004954916483908619
DLK1,,,-0.01888495405617362,-0.0027820625714495826,0.058129761466382254,,0.016943267294687543,,,0.01502458938439949,,,,,,0.00208658908186482,
HGF,0.017001006425149026,0.041226507476772645,0.010044143811900209,-0.014842056733364169,0.04027844553172475,0.09983666994710681,0.012885971212708052,-0.029295164749158314,-0.058110914148594546,0.11399413238534403,-0.007247135814838752,0.05258791059558286,-0.015533311495992876,-0.00036706877182444346,-0.0373158008680658,0.010451809093985905,-0.04086262596213762
GIP,,,,,,,,,,0.009747839887113079,,,,,,,
P4HB,0.019712289433042384,0.05149671006829621,0.03264525560599672,-0.06846576351952616,0.012152560900104081,-0.21877694588025526,-0.14373459459939184,-0.018124742475181983,-0.10296725816405827,-0.027084111663484182,-0.061054561485133926,-0.1626976086157567,-0.17149450351469134,-0.041298499109000394,-0.07440487021564259,-0.015369760015288636,0.024885105064887687
ADCYAP1,-0.01668574015814693,0.023241886690353413,-0.035677094353960395,0.117945512704295,0.09206563161679208,0.10032096237730889,0.10597008098101808,0.010882352869570264,0.1130179613897127,,0.07400621508143705,0.03400095301081015,0.006386448698719331,-0.024772337469820355,0.06650375251191677,0.0327980223122916,0.007006439055415398
GREM1,0.03519013497224555,0.010448232265551204,0.0034129618970896807,0.06246597366998715,-0.005985467265396703,-0.03788715704607933,-2.079395771573194e-05,-0.005885697707277468,-0.14466561951225862,0.004509419723397314,0.00862639289817714,-0.003076079771848099,0.05079644362650123,0.05333395627702696,0.04739824777814015,-0.015633987117957108,-0.02211636093100777
EGF,0.07054070224889644,-0.015596520408876071,0.022964335720540695,0.012860480741269192,-0.0077294962525001655,-0.05798905265240682,-0.014619028694415505,0.01933542899308508,-0.06075775359821589,-0.03434191118806703,0.013816072382363776,0.00635706149599289,-0.04240884877370592,-0.03848955885932162,-0.034469296058243774,-0.04560569091666976,0.002879498369499057
VEGFB,0.022369300650208437,0.030755019414849597,0.014726422080076006,-0.06596712871007085,-0.04372093703126051,-0.10432134587827888,-0.0433947343730032,0.02621032229263456,-0.0864939928789569,-0.06255517484127125,-0.10554061421851592,-0.03555065293898584,0.02255608866527103,0.037692984577579317,-0.022825311762652453,-0.007137384871972533,0.05468789713870426
FARP2,0.02889060675924853,-0.004264619068600247,0.0260527770696196,-0.03685107306313321,0.017922661362481673,-0.07459395451882304,-0.02006541089664033,-0.019681053022598385,0.05191098434351185,0.03942008721061509,-0.030981563741655064,0.09134406993250038,0.050178164815108235,0.008989510679808951,-0.023356920324524116,0.07470112565755242,0.013905679088191179
BMP3,,,,,0.016902345420773613,,,0.002648670964848873,0.017140201620018246,,,,,,,,
IHH,,,,,,,,0.05691684410090257,,,,0.0008447816160132597,-0.01812847316650756,,-0.04146741627704118,,
LAMA2,0.013230313919190457,0.004602751229863175,0.02402024920582871,-0.012812227725584407,0.046893246014038166,-0.1176557090334275,0.01823630065845083,0.04828149619482187,-0.06363308300115426,-0.04845915082334895,-0.010028797978977893,0.056345037189308105,0.01672227641803429,-0.011219268837157579,-0.02959827782167082,0.032853564749427494,-0.02731111899239948
SERPINC1,,,,,,,-0.01016873938775251,,,,,,0.07969922453397749,,0.04740831507202874,,
NRG1,-0.030292489151683175,0.013377443425834754,0.006612309222757026,0.018340377287848673,0.002784142003461307,0.03640090885450049,-0.021582411855391666,-0.004885940096622683,0.0561579904097815,0.023707668761595604,-0.004983759272861112,0.006239957259687407,0.03150708581088155,,-0.009930887527633868,-0.026161103154754672,
SPINK1,-0.04883944911390719,,0.042778084082093173,-0.005312134217528811,,,,,,-0.044764961857670746,-0.014719437436949027,-0.07721942571573,-0.011985122987896191,,-0.05456501623058286,-0.06074788727759143,
EFEMP2,-0.028434194874381744,-0.0016299295740772669,0.006331168365870845,-0.04575078194093207,0.004999865595288601,-0.16124482639641727,-0.09655287326938816,0.004351556982677379,-0.04063202921747257,-0.10011354729353021,-0.05638486644892165,-0.06157741137754209,0.014842428683637473,0.016228138952480785,-0.010039958123200438,-0.04558169935077977,0.10786981333657507
SELPLG,0.11738041259028557,0.01549360938961419,-0.035764557475454525,0.021408415063863324,4.603317552669012e-05,-0.13128462128776933,0.02103448245968956,-0.00047602667920668563,-0.10744235156247804,0.04960118036156816,0.06261364068541812,0.12749214991392532,0.04480205172347776,-0.003918594663241945,-0.024244063991124894,-0.012839791821262925,-0.057548291096043654
GDF6,0.022807204246887043,,-0.019794547858690986,,0.012746533466537278,0.028024702503332135,,,,,,0.02483849087823772,0.08576964505651796,,0.03215663964089121,,
HLA-E,0.06658866360595612,0.010065425482140011,0.040875588568502194,0.004735628725205012,-0.00459439155359857,-0.22711513924038343,-0.03649206434767622,0.0009290753594810783,-0.18873829773431372,-0.023570417990303814,-0.032876361521753814,-0.10672990924316816,-0.10018813035610669,-0.02247782835591946,-0.05931413975306267,0.01600735053019628,0.020937731300182484
PTN,0.022756256965551194,-0.00462231787532515,-0.054153568116955875,-0.07084865407353942,-0.029338202825356912,-0.22588569686360038,-0.08806673744373676,0.022066076485387012,-0.03490037760507822,0.07589820542609031,-0.06310082418902359,0.00969386681913124,0.1073899396366504,0.01989329483772534,-0.0911914831427874,-0.044995546860491994,0.015451984237728235
CD274,0.050869287823726544,0.008797334305943053,0.04017570139697042,0.0937007468765581,0.02535590679459528,-0.07293325039970239,-0.03595238333880531,0.06871277641938706,0.10446316879093678,0.03506574934472804,0.03288894995057153,-0.022300654525338876,0.012798717499604843,-0.008705241418140724,0.0636026710463967,0.024423484176150232,
FGF10,,,,,,,,-0.03762677253740481,,,,,,,,,
CD14,0.06593823373423939,-0.0006134114930615206,0.016884651257162046,-0.07181496944168955,-0.021111177907781543,-0.13101635203206874,-0.01790169439413442,0.01676708219780172,-0.1687448555633543,0.055308875563712334,-0.048153541044799894,-0.05901669287275705,-0.05392433576727807,0.012678666814783352,-0.03850245793273748,-0.04839348511559126,0.00195312514670167
SFTPD,-0.02633648084038105,0.02458135646962575,,0.12882265804585186,-0.03200537897558734,,0.013004335571395308,0.05138437430754802,,,-0.010901648394661923,0.12161063205162324,0.11581770108004474,-0.05811788751453079,-0.013863647228531987,-0.03229964564763593,-0.03253891846837869
SLIT1,0.03716148613481881,-0.003114123200881858,-0.050141938759348026,0.053629678612704616,0.07834691269681451,-0.10881628085726357,0.026710829541274607,0.1023268322295243,0.23047052978612417,-0.018582861757687145,0.001568645705263052,0.06323637477746351,-0.007654694157118035,0.03970671336509468,0.05797462743095969,0.13182554016440629,0.068709098988887
LPA,,,,,0.12437559043173267,,,,,,,,,,,,
CNTF,,,0.06965395062833288,-0.023149528134790223,,-0.03453717806381977,-0.019097897168525512,0.005280179314948608,-0.018505604690104156,,-0.017090837636086795,,,0.009876158817601666,-0.03276027645259684,,0.045158957426478116
BST1,0.019806705340475874,0.033951961401852596,-0.04125806325246176,-0.02658888527638584,-0.03278713996266075,-0.15090837216752628,0.06839486430164095,0.00033402312904587275,0.006705637775296424,0.03353204666658162,0.04329798346478061,0.07535466789076183,0.10110264160780714,0.02571976845854833,-0.06868715923533769,-0.007432157905060493,-0.03349423593380746
AGTRAP,0.03079258827809103,-0.028914043416242916,0.007415546305223861,-0.05963261483886995,0.05192656108986801,-0.15163740701843603,0.033913878103563805,0.03406645413110457,-0.07800400398100578,-0.027664313856051635,0.004783942590741231,-0.019263175310994304,0.011812911482977874,0.01318706499629222,0.032282412915316146,0.014317403439786184,0.005385524860213876
LAMC1,-0.005873980917716662,-0.015435404574570143,-0.04114160589217082,-0.057243459441625455,-0.004655922049097408,-0.1512459200259624,-0.10772071309648121,-0.028347661897125082,-0.05069439277497227,-0.0007908628534651429,-0.047011051352708964,-0.04785324663019141,-0.09094661197747325,0.08989297928586304,-0.06341002227688017,-0.02216792835952756,0.0026545930526077695
COL6A3,-0.0031594261715101484,-0.027252407002070142,-0.003456796429166762,-0.030547442317233765,0.021884962434003355,-0.029731634824872268,-0.03959597208052421,0.030166611571337442,-0.03144382604508458,0.0744552698819631,-0.030356927545515215,-0.02645208176365512,-0.01626502139641577,-0.0036332773242565104,-0.011251664167392983,0.05128105756574304,0.003094616870292151
FN1,-0.008476614966593278,0.027785067822466845,0.00015803232065351338,-0.03659802849977347,0.04247056317761112,-0.18164262627324104,-0.04816153008484151,0.06139192248470001,-0.09149173733729052,-0.019471125667895616,-0.03495060631637538,-0.1444182167757052,-0.10384578726651972,-0.036631895211281414,-0.05420619237411431,-0.007234708473310818,0.007685562265072611
MIF,-0.04518376639561108,-0.016325127266478754,0.04268741061094791,0.042936914136860974,0.05268831633505348,0.07341534752295654,0.001322537917162211,0.0161979548704511,0.01056085341533133,-0.1139931393368408,-0.038914962364808195,-0.011388739078685699,0.05691793796275382,-0.008583097051443183,0.04754638587192581,-0.07890393496775863,-0.018225499540242246
JAG1,-0.03154923428541804,-0.010658418731181701,-0.027322542239174723,-0.0465030531033532,0.010840019330106627,-0.18769516623856586,-0.08783184590223614,0.011294048162401548,0.07857174283118062,0.12677581424164963,-0.08730737296694774,-0.042783862494638746,-0.029951011860222386,-0.009534052654144328,0.008395563022204797,-0.017996887974943462,0.023107824299724182
NID2,0.03714542216423003,0.008004239817812916,0.00987434097468854,0.02111945206462484,0.03061033707947554,-0.12989336644759514,-0.020258658519368603,0.04650732291837395,0.027352423972403835,0.14236209731334326,-0.03805482003763169,0.055663871140648184,0.052799010046124965,0.007578842187904079,-0.004600829826294378,0.05837292453709202,0.11349018326603114
EFNB1,0.029989472608947132,-0.04188150072292255,0.033070925499319316,-0.012816519753802018,0.0011590579791410957,-0.09998057152055181,-0.014390827433773847,0.03578888465316795,0.007475998387643409,0.10078032710605635,-0.01811369588936211,0.01038426242310249,0.01788338449562303,0.04927468506992135,0.053390266790105514,-0.05487406203674289,-0.04222884138975385
COL4A2,0.03140867419183683,-0.012011344658733464,0.007546942196264073,-0.05886981788005878,-0.009430982455052412,-0.20066025733312837,-0.1190278803919327,-0.01753655506533664,-0.026960578666324723,0.07766434905781114,-0.059512413359252704,0.012706603651920782,-0.05501071353060243,-0.03265502925185347,0.013777286120280511,0.03319663080565168,0.09440892553227477
SPP1,-0.031959384007172804,-0.0021070545533126263,0.07005517843859874,-0.0855724628832155,-0.03138290327464614,-0.24101956398615934,-0.10460667502843217,0.08842078751206958,-0.2407954648369698,-0.08946296288672816,-0.05899898748326547,-0.15848675889057331,-0.10977686909451387,-0.010486817260409764,-0.04466682741352752,-0.07609303459823931,-0.0753990444848206
PODXL2,0.024010796266420543,0.007470409954952888,0.0031324015751072495,0.0031582099462584656,-0.025441594128311137,0.029560133502820708,-0.0006692784979435664,0.015241570688085225,0.20159319164040992,0.07368474883196355,0.009002299326442784,0.11469447186363635,0.09551594936115244,-0.043925491229566974,0.08997732805627202,0.11013396230940142,0.11540210095949835
IFNE,,,,,,,,-0.006897448858634708,,,,,,,,,
FGF9,-0.03058998201403884,0.02549901362695095,-0.02987153930337576,0.046922926987215,0.06240823241758333,0.13046050975848825,0.13996165741768274,0.029275450775797938,0.15684747773004298,,0.05719446558849782,0.059815463845732664,0.08224278427671321,,0.08276478590524214,0.0842561207434149,0.14037891729331692
ITIH2,-0.027585869497580545,,-0.018608036106403252,0.04777255324327171,0.058975388019406945,-0.03362870325323522,,0.01866414495944809,0.12883231830443218,,-0.023954562211163696,0.03720961737566263,0.03049134139842692,0.05700920338886306,0.047882829714604315,-0.02594779002204615,
ADAM10,-0.03624677718155828,0.04936027847548187,-0.017171284032042655,0.06010653974628254,0.09495388685556522,-0.1496435166236444,-0.05989320872406799,0.024264547971402328,0.009079697734547707,0.037391312088970195,0.007717391202482022,-0.035791964301492146,-0.034127428736480996,-0.016269825234508012,-0.07378260054631461,-0.01051222987969227,-0.0011213263485792737
CFH,-0.003555102383353881,-0.04772502755621043,-0.05416367721502634,0.018528811050957522,0.054433374859467545,-0.12517265175639888,0.02505173164637961,-0.010097503520437237,0.03879711252530651,0.015466393605017047,-0.004567175176738098,0.061829079559596246,0.06160355055918504,-0.0057742096373624196,0.033732182007939406,-0.004129077958006057,0.014002379700645877
COL4A5,0.06165040836445091,0.006250718541376073,-0.01794972942879309,-0.04251981546228475,-0.005937599072658472,-0.13432494346377974,-0.06611549769212716,-0.0036272750327014363,-0.11324232408108958,-0.03955553312433437,-0.02252799662077036,0.10866688695184346,0.04036540226148313,0.020765068320666387,0.04280182830034451,-0.019761269892870394,-0.10687524012991034
LTBP3,0.0003839386164096227,0.0011145023415050966,0.05735461587046887,-0.020621967030724317,0.014687361959007182,-0.07728371918372945,-0.0167352461945059,-0.009968268596660517,0.03589043104383441,-0.04010358528863043,-0.04111601312961534,-0.09564027256276988,-0.042308945489272075,0.04901061082837922,-0.037923986194634524,-0.02890654899007671,-0.08522731501131782
