,MGH258,UKF243,UKF251,UKF259,UKF266,UKF269,UKF275,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1
ARF1,0.03575670764503393,-0.07129978632957436,-0.044780500685277266,0.00753528428745415,0.009437066366062629,-0.027490718317359653,0.013144594808677107,-0.02850889835644795,-0.01269705004394283,0.04977194446438899,-0.05413740750478734
EBI3,-0.02885128373614237,0.02244406630222153,0.008920758190458818,-0.006661844941704865,-0.03724421752684564,0.06178195083655315,-0.021435664614142633,0.05800914211528949,-0.0006398703561206327,-0.013859399598454693,0.0033668547271651053
TIMP1,-0.005788909480189455,-0.040853234090041615,-0.04992673383186374,-0.05211380590353109,0.047858910617977285,0.05565625287737583,0.011049284845649678,0.04208047280628891,-0.06649539266641113,-0.07603654327566334,0.021655460924105564
SEMA3C,0.035947182063160284,-0.05284026100179066,0.011525470925812705,-0.02127678915271737,0.026987071430869744,-0.07788984988914466,0.06245625741010193,0.008805229180476201,-0.09680971503007416,0.018542958142355327,0.04252204789369981
GAS6,0.07000396356337993,0.04542255689092889,0.02627233165085444,0.009647215930107195,0.00810124887790215,0.03303001877715607,0.03911080128761932,-0.05453841443426428,-0.06335276727893671,-0.003548565145472695,0.006787147736357908
MEPE,,-0.02451804478340101,,0.0035841268800017546,-0.02689123703437047,-0.026806746985251883,0.0029714508010949205,-0.03349751193541114,0.0017727349313022029,0.041116044523276156,-0.021659341928184136
SERPINE1,-0.0677019537450035,-0.0604363504210067,-0.006448107826952871,0.015182970812532299,0.0022103051695529243,-0.041329179864106065,0.03146045358052939,-0.008284160723738044,-0.09529461577937474,-0.07873244970865584,-0.027548056017700613
RSPO2,0.011932780239718988,0.003959702449638527,-0.001647125493754991,0.0860143301439472,0.02104783889672384,0.002374883587016302,0.0018874681457895484,-0.0224829555659389,0.05040477599360813,0.032776994877577785,0.020506361152194306
SHBG,-0.018803031774432315,0.001594536876436314,-0.018408405682676245,-0.005301030234753996,0.02901325396752201,0.05207384789994468,-0.019097899315491395,-0.01457088517755145,0.057273202979033815,0.05801076773843527,-0.020366671826958158
LGALS3BP,0.07596385046507843,0.03950936987088168,0.015398217206479282,0.04850370891477271,0.050282384565360015,0.0524166282169867,0.0780686881194853,0.012093462314620565,0.016424761118188125,-0.02699397146481538,-0.0107799933403303
LAMB1,-0.023642840253471516,-0.09378532399060707,0.023078760707433275,0.010858199990625544,0.06594157856911728,0.08617869947954929,-0.03155058171227951,-0.017501739977810973,-0.07338142413961785,-0.02785123035034141,-0.007929855208927132
SPTBN2,0.00191235957182728,-0.015678886395735787,-0.005234629841128833,0.04179642776031204,0.031350214644053735,-0.012442781401258943,-0.044954513166575456,-0.008835051672777445,-0.025066904928299546,0.020756070185651728,0.027385538654724085
COL1A2,0.012489312200405877,-0.05317668443204507,0.010823748166585023,-0.06559600507036847,-0.0031358154362277546,0.07861124473318631,0.001602424316145556,0.0792335392311041,0.03605164084607034,0.034439868154568495,0.05248302229943694
DEFB1,,,-0.010802293965510357,,,,-0.010017549555029827,,,,
CEACAM16,,,,,,,,0.04127898659583502,,,
SCT,,,,,,,-0.009207362521180349,,,,
WNT11,,,,-0.010389985530471864,,-0.023358550403500884,,,-0.01884910222060658,0.08429315576624423,0.018325754748688874
LGALS1,0.011893718538905522,-0.029285651196418343,-0.028821988020976574,0.012681718606860858,0.02152925105628668,0.04248389451375428,-0.016187780839625448,0.026714023108727905,-0.1110742416757071,-0.037885094840683725,0.01855877958773449
BCAN,-0.014890413355148442,0.09301084141814962,-0.0024891723408057625,-0.053041177045868235,0.0820803537703902,0.11669652691208908,0.024412102916162193,0.06693618916529354,0.14458920853366053,0.06877191444151444,-0.046256053156291575
ANOS1,-0.012987485875666971,0.07992871956593485,-0.001110779295019295,-0.01856497020822762,0.03857427013216854,0.03494716547073199,0.04391313980878047,-0.015192961346331605,0.0507143600269943,0.04905714982650649,-0.017058558008757045
EDA,-0.023561996771015926,-0.004230123835191644,-0.022290727699629722,0.03621604411184187,0.025236303819426233,-0.02792896284040799,-0.014427030615105797,-0.009557605715025804,-0.008000878026772063,0.08900624145596693,0.02594409814990162
FGF22,,0.10815836202792936,-0.014874591423930831,,-0.024419373352652173,-0.021411184965152628,,-0.033059347170101956,0.033897231418037674,-0.009956948281520139,0.012126034685728896
SHANK1,-0.019948247088196747,,-0.012055895495139841,0.03533416354955605,-0.013188287578825177,-0.020371382618388563,-0.013477028273079417,0.045392027884468895,0.014093941928711181,0.030817839398555737,-0.02471917621982748
NPVF,,,,,,,,,0.034825101730294274,0.04801891748272222,
TGFB1,0.08756635333335525,-0.025208700636511375,-0.022461194529052052,0.07177425364833248,,0.05482811438181173,0.06579518244397611,0.03200327624926644,0.0015633095335705184,0.009885846667226554,-0.05998818330233257
MSTN,-0.04126472307380463,0.10100715704832641,0.005600213743802881,-0.02187734801954167,0.010517426311930663,0.0759105027045291,-0.024325699143115893,0.08047190309847423,0.06504707893660067,-0.04772496947388718,-0.02177354695724925
WNT4,,-0.026977111791853706,-0.014123133386483518,,0.027303005892907843,0.08944256671187752,0.005913954374576781,-0.020213849905629567,0.08838436784550428,0.08220020173711072,0.05173201901204255
TNFSF4,-0.02731825062675595,0.012015350744591117,0.1113666780807663,-0.03164951705251471,-0.016099902350875005,0.07666331885271553,0.021458633622642418,0.004709043096522658,-0.0008817059605153161,0.019841235585561553,-0.009510696650190104
NTN1,0.03260001516646906,0.12836092184435255,0.005457288954242232,0.008019886217991054,0.08355290695544772,0.08347580000321912,-0.03255370961681443,0.018634985935301718,0.05995413049086768,0.004135923471987967,-0.0030352813035577197
CXCL12,0.04802394243302377,-0.024433273081248656,-0.028287599950034825,-0.021935509201316684,0.005948787474188286,0.008416753826385553,-0.031086542256047227,0.09616081940307926,-0.01640298362839386,0.02322203501596802,-0.01572017885444615
GNRH1,-0.02572278492933236,0.08047835701538375,-0.01948973239008489,0.08521755439429106,0.09487675177924915,0.08397938264867293,-0.021354746055156158,-0.02325715903795431,0.03378284277507912,0.022028379159552886,-0.020245590343068356
FGF8,,,,,-0.018749236994829284,,,,0.013128648716239626,-0.03203094249501901,-0.010951410679116197
RIMS1,-0.021388784587720075,-0.04228253277150053,0.0588980730989493,-0.007210373623724595,-0.011998456097390128,-0.03640138647431505,-0.021376505554625443,-0.03961135976312569,0.039305970711032395,0.02272205775132204,0.026230075182047105
FGF14,0.05367668763106739,-0.013405701454661445,0.07557520655216349,0.017445133165402308,-0.05978610522722132,0.09150405592705627,-0.0010678869784557323,0.005137679456300491,0.08578632110973129,0.04083449476288783,0.056221182557112524
IGF1,-0.022580000305731984,-0.032486742640348724,-0.033303021899792055,-0.02505313749422704,0.04338269816163606,0.0029739927131975817,-0.02397047086679856,0.00864875504051079,0.028570266287001714,0.048499498187764084,0.009429022922712062
TNFSF10,0.04136378559237277,0.05393501013789175,-0.016856955770144174,0.02355801003174195,-0.028663657428075143,0.09882320694779607,0.0228900015597205,0.015006261015714345,-0.0021066620141947903,0.07121209051907378,0.00424418936913055
GDF5,-0.016736849728474997,0.011481776983429198,,,-0.01551970041651307,0.004697987302724561,,-0.01479923589397553,-0.03972578510256924,0.07580106589548753,-0.0437858565193078
CHAD,,,,,-0.02655508218432656,,,,0.08628886969834336,0.011656444653186998,-0.02000149130154281
RGMA,0.011614389513342108,0.11984445982483846,0.07477233563427152,-0.03960330119808084,0.09176906714781137,0.12135784335679482,-0.030797329712664977,0.015556419010280957,0.06564555550832092,0.040941904333582864,0.04328610547513672
WNT16,-0.031200403117771284,-0.03872692270299201,-0.010966473856577005,-0.026059544002192053,-0.018078046773016377,0.09696278065149751,-0.015838267515071898,,,,-0.012796409455536863
CX3CL1,0.009953363030792162,-0.009661287663087279,0.0004102910337947979,-0.00022858426922179684,-0.024882471936462987,0.03720543756769345,-0.016087756700401436,-0.007663269321522091,0.029004815705272403,0.00958773677682871,-0.04776841925668668
FGF1,0.018535816051157655,0.0069314939190685725,-0.021091896134591406,-0.06925029799456374,-0.05990740227747463,0.023852612187112706,-0.02657920613686546,0.015568854441507024,0.05198413052758361,0.04120270247771569,0.021646051859449355
ALOX5AP,0.07763170365961325,-0.10173555854371966,0.0293082878777347,-0.010649432197186361,0.05719407956552776,0.03613824518490311,0.004490349363444013,-0.0023792799523788422,-0.1035478290127656,0.011185157395312855,-0.02415829016199909
IL1RN,-0.01489473643753801,-0.05356917512334411,0.045898273305058086,0.0006677647839911392,-0.01841645330864043,-0.02174723980039016,0.023030869657669033,-0.01589392186990685,-0.04343541731760977,-0.0287427296644491,-0.01151415753376763
PCSK9,,,,,,,,,-0.006629263078980009,0.05947910497325432,-0.012420914362038783
NPW,,-0.04761636270050563,,0.012358453274663566,-0.019076681932338177,,0.13601220932700603,-0.01770236847597011,-0.05314800144611639,0.04705393113374343,-0.008474283161687784
CXCL9,-0.033874421731685526,0.11103670084810036,0.03938975354730621,-0.02053490738755374,,0.01761823070253358,0.09946121615358576,,,,
ANGPTL4,0.03428663982406008,-0.010017413567482775,0.07201810035169454,0.043438666806612056,0.014082887372853582,0.0229934133898799,-0.04714576617356675,-0.026371896366693726,-0.06479192384507687,-0.03261893132101654,-0.03744637074739339
UCN2,,,,-0.013094778654575031,,-0.006762501524243089,-0.01442703150486023,,0.03345975306773648,-0.023203178739889068,0.06457419006485772
COL4A3,,0.024636260680305368,0.024124476224132576,-0.031499112835720884,,,-0.01866289549689137,-0.020044171950924655,,0.001753481623952808,0.05653760021134438
NRG3,-0.027034009099214117,-0.03794608270189606,0.012850906109350378,-0.03260726839908782,-0.012812639880975031,-0.07673565084248722,-0.014891153349001129,0.0012442444894042158,-0.012803931870432174,0.0020817076067121873,0.05777767217990537
IL23A,,0.02621227072056057,-0.014628083981585339,0.07827508700310125,,-0.014800325852210843,,0.07035157759741217,-0.024497325643234837,0.04906111038222589,
COLQ,-0.027176435457480046,0.03684992852186396,0.04996604984053542,-0.0004088305957657891,0.011145342264381047,0.02296217163491519,0.04594993724541327,-0.01918299436125017,0.006605838624124551,0.12360410726331134,-0.04936709514222753
SCGB1A1,,,-0.01112833577328285,,,,,,,0.021872836684532146,-0.014371074946687983
TNFSF12,-0.04232497283061042,-0.03365163753407843,0.06565927969143924,-0.012787253692641849,0.023441619232198233,0.027720765318288525,0.0007381783687500305,-0.00023492961420682216,-0.009137874662820705,0.04023925234783677,0.026356729328374788
DKK2,,0.022657145924894914,-0.013058950550980847,-0.013287830193612148,-0.026311507839354716,-0.04104141743534393,-0.01479130460344416,,-0.028917392118036258,,-0.01654173880738957
FYN,0.07217757231463098,0.06300889738880172,-0.061024710866216185,-0.06534230270364334,0.05474175247957477,0.10515926413127107,-0.013357953920743326,0.001961803384897607,0.11780189638475276,0.059618744005399626,0.023115212941327748
ACE,-0.033200393786796775,-0.004903311076392383,0.0471470772169869,-0.04919637122193537,0.029717198983983232,0.029082578544209363,-0.01058017554626157,0.1321349331240582,0.030555549516875072,0.057011911917737086,0.04929152457404773
IL18,0.00457233569596665,-0.02886414267946984,-0.023509439130501263,-0.012615540091855365,0.1299046704590072,0.07518611957651519,-0.03907003078678728,-0.00984519198803138,0.07928165169932277,0.07167859434521878,0.02626326808400941
PPBP,,,,,,,,,-0.029994619378876743,-0.02912641729046451,
CCL27,-0.016953930736517627,0.015984917471893737,,-0.012342044513487428,,0.024289372091614785,0.03549160324610045,0.015868442519519552,0.011003612177289648,0.015928388624248613,0.011540318193689461
SERPING1,0.04118484782363416,-0.04456884167420713,0.0017493719568441686,-0.036427444983950695,0.016224978902807226,0.07101126714011563,0.03601531792670344,-2.5756076523835217e-05,0.015052752553838372,-0.02970030607410754,0.027444657361148646
AZGP1,0.08533778680808743,-0.04191474303044605,0.02628111693395276,0.06950706099169496,-0.009570149981060776,0.021049438476379634,0.06535748702809666,0.017769852559550766,0.053832976016900284,-0.001856552112850615,-0.019882380526940052
INHA,0.03775752004459518,0.033361326795601026,-0.01705292572720585,0.003895109222383697,0.08325851982667078,0.015649921878290927,0.02055987436752163,-0.013866678479810384,0.04199586154469805,-0.010604485595369329,0.02490207878579983
SEMA3G,-0.025722787606952808,-0.0012829561354310206,0.020157126877266073,-0.02468701838178612,0.02541664032174029,0.027588809939182505,-0.022878925220863978,-0.02261860052617605,,,-0.020606951442803483
OXT,,,,,,,,,,,-0.012034278494577895
COL6A1,-0.04137483622877176,0.005860646010676007,0.02573338378544835,0.011663500311714786,0.0841423688374574,0.05942801569947957,-0.02156381280053399,0.007725981886493542,-0.05462188482672001,-0.012263379696906216,0.00906577885717239
FGF17,,-0.02480206029794433,-0.012203961089834204,-0.00037004208938116475,0.030752600982681386,0.0022947483638620873,-0.020959614200473323,-0.021043310198236242,-0.005824135804884681,0.046604232585565224,0.11912724869846876
TNFSF8,-0.018406913444582656,0.10650882894887492,-0.010802295077605138,-0.016704307692005607,,-0.021747239986174897,-0.011811474318288597,,-0.018592109152798467,0.08110308775624488,-0.012796411144532505
FGF20,-0.024508018606461693,,-0.0257493365501477,0.06156752376727169,0.030227120924364866,0.012166952233929247,-0.016679274347515313,-0.001374646613428581,0.002067045366170928,0.03819356379117808,0.003280623558427256
ICAM3,0.024552011303249365,0.03365208282772931,0.0012447591109054283,0.05882957872083479,0.03139009551406472,0.05658567201553348,-0.0379530890552524,0.060857722152322616,0.019543692639430076,0.11454403816438859,-0.04446976112807843
LAMA4,-0.0222610064462941,0.04363578042533585,0.008196526362695366,-0.05348132278299136,0.03004018159922681,0.13792411669647797,-0.01806409671918765,0.060796127082060926,0.017429005246027026,-0.0064117135436189574,-0.005149172942180193
INHBE,,0.0890026033192658,,,,,,,,,
DLL4,0.02852525570295265,0.04270114933216984,0.025876391302915684,-0.03453933928116467,0.09372411179270311,0.06309197631794981,0.028715709405659713,0.04087925670125868,0.028572268708280023,0.0731793094899492,0.0014899163185852406
SEMA3A,0.010900074752133648,-0.03489890217552169,-0.020336921417028052,-0.011216424709409301,0.06397948755168056,0.025781137347333165,-0.020320841232315385,0.010867381714598003,0.02443222781802787,0.047129691177687616,-0.05965354428180858
RLN2,,,-0.011600948374964132,0.1004252412601922,-0.018913612154955947,-0.027928959239861818,-0.012031461499299475,0.0068099654540458784,0.015348431082734707,,0.039261403692397
C5,-0.012423730523119158,0.07662685107409828,0.012717511124452834,-0.03263739846267883,0.019456249136206156,0.06640663825218272,0.013382120500734696,-0.027458311221749434,0.040559709577989086,0.012696470535152828,0.02539746065226941
EDN2,,-0.025361451253733847,,,,-0.029723094429917933,-0.014610203689741244,-0.022101528071551683,,,
C1QA,-0.0011607678791295316,-0.11047464236407797,0.04081961997149937,-0.00018466262556828962,0.02437788408438592,0.03240422721743363,0.027525808370074047,0.054125951244021274,-0.0313013237897178,0.014563759524751538,-0.016986258183147904
UTS2B,-0.015609444789941461,0.03725762597827943,-0.013196369516287297,0.05317972444394406,-0.01407862519056046,,-0.01039990465138052,,,,
COL9A3,-0.013957644954485093,0.09040878707444105,-0.002043934035511082,-0.07274242836706311,0.10089831387666993,0.08933059964258108,-0.002148268633177487,0.004690977496203005,0.08036914551132211,0.14455779313755465,-0.008105270361197656
DLK1,,,,-0.0058814082086958664,-0.033809195995596654,,-0.022673687210781782,,,,
HGF,0.024743521228707762,-0.02965166762368134,-0.04824702863311992,0.028110018953316347,-0.01780361981919731,-0.018403839974515664,0.016551802535177726,-0.02322153028016178,0.005779299331936288,-0.01870728362446147,-0.053397693835586464
P4HB,0.04949159527662571,0.015968731121372738,0.04366429673579645,0.030403083252157792,0.043684323253498816,0.04606974363656676,0.02142758023012947,-0.03540481317543721,-0.1061557388609065,-0.06314132307217904,-0.04035377106559466
ADCYAP1,-0.01716844227749249,,0.06465708432691493,0.001386561862952741,0.02593223017664287,0.007136505340996508,0.007168528731276033,0.08335407570378668,-0.03332120492151245,0.06629620869865528,-0.008421944431426999
GREM1,0.008159713296148242,-0.02016580514479852,0.011741345262119835,-0.014570481236799653,-0.016451836031234564,0.013529889250515967,0.025861613232944846,-0.02013843073927937,-0.061606115354812245,0.03152405719598586,-0.018541749338583997
EGF,-0.01845755002114999,0.018220318893410546,-0.032859961891675615,0.005260133143452299,-0.022531018124998924,0.013171540548860246,0.05623475958753922,-0.002060293990870812,-0.027517015959395267,0.11710159831987596,0.06687484322320048
VEGFB,0.002062394030846819,-0.01695874264727461,0.014952482027819763,0.050139343702682394,0.013178186363004636,0.05049812526136656,-0.019308679037618504,0.04689562735487684,-0.1283450040686051,-0.0302470849797051,0.006193698250243891
FARP2,-0.04009510633978967,0.08190887304633326,-0.06370298493427713,-0.017335119765632383,0.043570055411735344,0.04751880346810945,0.020016135979730898,0.07742556466726455,0.0595989400618755,0.039471063845806634,0.005890853781530461
BMP3,,,,,-0.021965410601730413,,,,,,
IHH,,,,,,,,,-0.02946049476759791,-0.014202194692568053,-0.013864955921360292
LAMA2,0.00890318845353489,-0.008517724179996094,0.03602965731017091,-0.024088323111554174,-0.012392652185331145,0.057585391384035046,0.005686440140571101,0.01300740428893613,0.12331369408549214,0.04472855330425855,-0.02049503126481624
SERPINC1,,,,,,,-0.011126958482769156,,,0.01270136923717367,-0.013692341836638536
NRG1,,-0.03489646449106127,0.0674440728541136,0.009604046553389882,0.00032364075675413173,-0.006150989809573698,-0.017061262013415256,0.004059058930386379,0.009961200622848491,-0.03358287865759482,-0.04818187474040786
SPINK1,,-0.04732203816786564,,0.04816072869367606,,,,-0.015246116780477876,0.018795526102563673,-0.05135158049590689,-0.016830643483316914
EFEMP2,0.00457369652666098,0.07285352522123836,-0.056428834006352215,-0.07190370793417468,0.05542785043425824,0.06789835599496356,0.013644056203511687,-0.006621648267497609,-0.009404056177924098,0.004165837772968657,0.020296871706588032
SELPLG,-0.007748026215759413,-0.0835985491091751,0.03677061669015827,-0.0365918133453816,0.01575907409872051,0.00944483426675659,-0.022112820866600224,0.041502569684693014,0.07621613750195712,0.0726341314906723,-0.03827098156637204
GDF6,,-0.023647533708237963,,-0.003929417207319848,-0.01517814229979787,-0.027928962252563624,,,0.044793819651954246,0.02466547289509275,-0.033351579141233684
HLA-E,0.05927660496829996,-0.09449519502471093,0.02845665722596268,0.014869598785683481,-0.0074595723777154,0.047257365180926346,0.06886594741905343,-0.03956542607774453,-0.03757252636207516,0.007523790783426746,-0.05271438883328303
PTN,0.00847597546676323,0.11218691058682073,0.03030350686011992,-0.04960068365467079,0.08307622489965727,0.10197048383876943,-0.003295430492415678,0.00445039845192036,0.044116184962959167,0.09522378334630567,0.026185087659945195
CD274,0.046843851007353714,-0.06855905727291103,-0.03196144528599638,-0.04534600196666623,-0.006556748729469172,0.020370676870846347,0.045929666721233824,-0.02509116290984502,0.03998508507317306,0.02823007861109119,0.02634559680315269
CD14,0.03944665904528932,-0.01199931700052114,-0.08102145306959983,-0.022903306746870713,-0.023568456263684458,0.054953100407229796,-0.01822813491408881,-0.02344573331508568,-0.01964952016648358,-0.001377799844529063,-0.0029922090074120562
SFTPD,,0.04229887325142581,0.06898902323254344,,-0.03183063403752211,,-0.004632948111260585,0.039314399972718364,-0.004075313320230104,0.028878158083983498,-0.005642884567741263
SLIT1,-0.043418095763395566,-0.0231849708437879,-0.0037626998254982665,-0.024049514581680576,0.09743756116945894,0.09067150626708692,0.005915254461863832,0.017644318955660092,0.026600610054994308,0.02684172948518988,0.07843743104205131
LPA,,,,,0.03916593392426954,,,,,,
CNTF,-0.020133371334806437,,,-0.013287828827620104,,0.024615462758327166,-0.009484823446895581,0.01981569924578997,,,-0.014035571447480404
BST1,-0.01274045430872344,-0.009140682401408017,-0.0149954152214676,0.01873286846556231,0.02725969969536021,0.03424541773161397,0.06726149942595593,0.01769547686787164,-0.014326215133955168,0.08031818215888499,0.06350446920473399
AGTRAP,-0.016677908082919354,-0.024455649376720134,0.002116748806120231,0.03077060177487782,-0.01783220995224144,0.04514527480699048,0.0048405983841881125,0.003348674449810491,-0.019843606535788046,-0.02500902643214251,0.03184969943915206
LAMC1,0.031303198947433206,-0.005561664857088717,0.01776382241953115,0.010992312037004943,0.006270498735340627,0.0850648397137719,-0.00780823993821331,0.04378180347874499,-0.04752863934552323,0.018890962527246896,-8.057881161128e-05
COL6A3,0.05109978702498315,0.02687144802709255,0.05909074056182542,0.0026566086961992887,-0.0037195222686734006,0.0285960846904919,-0.019665034379330818,0.01347572753418031,0.004243713116296457,0.03277491588500278,0.022981878371493243
FN1,0.011335873097893814,-0.0662781727494428,-0.04402770119493982,-0.04473077839939388,0.05815465148412746,0.11751834247948877,-0.003169970690328985,0.035391014603020625,-0.022431704133472483,-0.03501345961353585,0.031298866303659204
MIF,0.0017320313581719604,0.0634029219835633,0.032178943268798235,0.04182477036634463,0.06683617666567418,0.019603843595933926,-0.02179926277044113,0.0063999084537630134,-0.019204232534202774,0.018378216117006428,0.029863727890992127
JAG1,0.019114110535416652,0.03430040731553415,-0.03898291078659043,0.002465858953160572,0.0976140403435718,0.09263193727101107,0.03358750939985897,0.04350286941949851,-0.048915065696439865,0.018172120741581674,-0.01567093756649933
NID2,0.01644520556658647,-0.0474171930270448,-0.02024430755573307,-0.0581977750714556,0.052120959502037836,0.03805748770913537,0.05837755672354885,0.1012873330193306,-0.013827866933612038,0.04002446002221328,-0.018067372529102038
EFNB1,0.07473170576129488,0.09676307207400026,0.014043192258116063,-0.013801848417804406,0.04984732740425501,0.046647379102821754,0.009390284216160437,-0.0023631626653220186,0.03303010204956082,0.02031542548386283,0.08927034328110087
COL4A2,0.04831587883286947,0.008914388245328277,0.0009786750811756183,-0.07812197628901735,0.055922352532657385,0.09733541171794023,0.02059895574497762,0.021000813612694014,0.07637896063196653,0.039388450931377106,0.041297384624234344
SPP1,-0.0005499637924061472,-0.13387149249970895,-0.05148830695980867,0.059959774643934684,0.0872880604825622,0.08038543867963921,0.052943748858499826,0.016459423191404747,-0.14778638507596525,-0.018446154106867833,0.04010521671143426
PODXL2,0.07638044894215003,-0.02514312282764638,-0.024249245412973623,0.014270457655475445,0.04280526299298716,-0.02933082912045053,0.01726996342884597,-0.04877809131316671,0.0190139288782722,0.0544534686111419,0.053370134198355346
FGF9,-0.01840691638817138,-0.04191903855965832,-0.011825171364113025,0.02434258754494526,-0.014247009573268042,-0.03621141512810929,0.006804589062485136,-0.001461629385650078,0.008888822342395939,0.049834555486178614,-0.02424514570388613
ITIH2,0.11322988578878243,-0.01875234829993505,,-0.01775305227771488,-0.022390800153180068,-0.014292392495397764,,0.03189867404904271,0.0711802851795127,0.03164417894659693,-0.01622310004187827
ADAM10,-0.04644356969822581,-0.053869210262068874,0.027143683657193624,-0.05919188154918768,0.07193318280699064,0.06268588146989351,-0.031025462194012383,0.0410681413460849,-0.0329449482408885,-0.0032141780162182466,-0.00837176247759808
CFH,-0.01470079029253499,0.021304397964181095,0.028693358474151612,-0.049131097746199955,0.04749292865838665,0.04948649946963714,-0.0020116845148160246,-0.04971564948734496,0.13363349020644852,0.04588220397379426,-0.022607673536531273
COL4A5,-0.00961465145601897,0.05548180366492508,-0.009518273676267149,0.06234618610857988,0.023512001086092672,0.027695333738837796,-0.053691428652204345,-0.033629824382746636,-0.010159545008814485,0.07542750062344906,0.012934466888759481
LTBP3,-0.01614396848020071,0.010203578425363761,0.0347188602343401,0.021248421246504976,0.055294164329869847,-0.001664947309627564,-0.06453675041505347,0.029221254406927064,-0.03503522426376103,-0.05180847476392404,0.049319229494342906
GNB3,0.037362872500612335,0.042489452372982656,-0.0018157428711591483,0.04352082653669056,0.08278050418873184,0.1392429189344169,0.01337478341354871,0.006189619167623216,-0.017928246566023227,0.049976846894165296,0.009447785654700615
COL6A2,0.021542467860743066,-0.06585308653321088,-0.01554728354425293,0.006224196194810371,0.06556401785132687,0.072512759401206,-0.007458458568168232,0.010179462238375453,-0.0036531394892083376,0.03622645263796705,0.028802128292911913
PLG,,,,,,,,0.017562324302825037,,,
GDF9,-0.019761568164463665,-0.019826841810634977,-0.029013567116147145,0.018306116105697618,0.07895095256114167,0.04944075339597301,-0.0015800793039607857,0.0066789007895936845,0.0034629720237100846,0.03186098176044857,0.08314488025735346
NCAM1,-0.03800756935358171,0.09578906293442704,0.004150556139938476,-0.0032483158878559345,0.022416935845989118,-0.06191749833655282,-0.03785331563094444,0.05468291753448686,0.019505256842409398,-0.02737521150241535,0.04016749281711926
APOC2,0.003462236116249287,-0.04613447625748395,-0.010924149717288487,-0.006407632848796815,0.0005673451699883299,0.023717566902518233,-0.010031093807233315,0.012906807499050581,-0.02591837498445567,0.10771403038613347,0.03088523351562306
BST2,-0.010681495143348117,0.08879747655290499,0.007525263461578439,-0.04942489017891872,0.028106518267436376,0.08867837119859676,-0.004557162456159964,-0.01931542182369837,0.003984490318711941,0.03805553078357717,-0.04642177647704797
COL5A1,0.019838805080104556,-0.00430234975104672,0.1026830594995618,-0.00343890480036576,0.07923828880748032,0.12090763583643953,0.01440273352096042,-0.024981515222084083,-0.04995450618273594,-0.02207070950537493,0.017288634910792824
CALM3,0.038010018592017615,0.0176084077388934,-0.04954636025455704,-0.0022696365731955776,-0.051720893433109934,-0.06778235561536665,-0.04925325334039747,0.0029034436830748713,0.09492822150842643,0.0637418463488826,0.06609373610076635
THBS2,-0.05213044973878516,0.03239367567108031,-0.03317329784512499,0.06322194297137003,0.037421423741536855,0.04744452978073352,0.009392961506566298,-0.005375655952855865,0.003952485684355966,-0.03861012943142575,-0.01952184761916153
SERPINE2,-0.014636492427553958,0.009163550483796173,0.03807839220882857,0.010082770069342144,-0.01808460541253379,0.022483322044012877,-0.011210438467988732,0.021362618555122836,0.009587834811598231,-0.02361731684731656,-0.056831404827377134
EFNB2,0.013926125275244764,0.03816975810287073,-0.007654390843632759,0.0018079581100501087,0.07336117990377755,0.029139505310793914,-0.03619573236100464,0.028548419141473817,-0.033884687433274024,0.004913224828268537,-0.008466044851509882
PROK1,,,-0.014123134274923177,0.04081439720750871,0.015820431384698963,,-0.015322888645797285,,-0.0034150932474086657,0.07065490422635799,-0.013161709958314454
MMP9,0.055272305783026845,-0.02480205574214709,-0.010966475952133594,-0.06093396021908998,0.009977277892085067,0.06772658318479745,-0.015838264879477176,0.09200475878953822,-0.0018633339602311455,0.04034600026344066,-0.041419304416325284
NPPA,-0.010137224803148397,0.023957742036084417,0.021911794897283652,0.029935843907083846,0.010394077248572426,-0.029056875856059417,0.04282977723675924,0.06441869691412568,0.03724206452742377,0.10230561578763323,0.04196338233610292
APOB,,,-0.01112833688595036,,,0.01356669089265358,-0.01924102140275455,,,,
C4B,,0.10356464324774559,-0.012779958892787394,-0.02266817738245496,,,0.07436405823261312,-0.026449455598642594,,,-0.01624813189292677
NTNG2,0.01811352606181835,-0.06267350034332445,0.013226845035133519,0.011642701888956246,0.019488779001754088,0.08106327014575176,0.04597489845911974,0.034742549527594306,0.025734757752807754,0.057615536990152615,-0.030854610832116765
LAMA1,-0.08301585801409414,0.015953181886891776,0.02157825375939687,0.008495135280302449,0.08013451403617614,0.10424157203830799,-0.010063355949503965,0.01574849150570285,0.12344738462100645,0.14130204391356355,-0.03579829541479364
UCN,-0.023880926556198924,-0.04930047535290851,0.005543951968737566,0.016452618429489453,-0.025818536436153266,-0.027548204601724396,-0.016958819664276734,0.07061500336388986,0.04056034968253117,0.005496848485676366,-0.04813251656210344
ARTN,,-0.01197424659208858,,0.07903794742497817,-0.023084331342847743,0.010546984910367973,0.07065701585641335,-0.017702369789178,-0.010292658556069763,0.06201676484455712,0.12256349658470901
PDGFD,-0.019024689190189292,0.058699624733813835,-0.022714892677624495,-0.014051790714172603,0.07690785469515288,-0.003712865104825762,-0.03373870322623873,-0.026966334656601032,0.1321155279004478,0.07290836941961659,-0.06583096975085798
