,UKF243,UKF251,UKF259,UKF260,UKF269,UKF313,UKF334,ZH1007nec,ZH8812bulk,ZH916T1,ZH916bulk
COL14A1,-0.015455824404874335,-0.018408405803978335,-0.009237736740190416,-0.013449162620952824,0.10229185471779173,0.029945766658229827,0.07126101520531997,-0.038895154623404746,0.07523389490688463,0.06585927172884126,0.037458635745900484
HLA-A,-0.0026650000868539,0.0037586828571654547,0.06133792843418283,-0.03986588473737913,0.12736411977058162,-0.08806597385070238,0.0669747773459965,0.025980285294921593,0.08151417891341547,-0.004666459267975136,-0.05753008862035388
CD5L,,0.0489477202888927,,,,,,,,,
FGF18,,,-0.014876329348306344,0.005882405173904655,,-0.013389061274578097,,,,-0.01980242076491621,-0.0018524644894094167
ADM,-0.04021562787372692,0.11514135070940393,0.06725301210592073,-0.014381016525879711,0.06502466051883886,-0.027127283165281863,0.12923077863699292,0.19560170079888387,0.03589286408726065,0.00311622221520924,0.0814328617344341
CCL15,,,,,,,,,,-0.0171746379920856,
GNAI2,-0.018447906421043322,0.07772390484588687,-0.02695075725251503,0.013611299591326068,0.10800479420322126,-0.0014255633284437944,0.042943909309435584,-0.010416045485580823,0.02020674919904363,0.006722017122435088,0.031791342148694876
HDC,,,,,0.05966521054891868,,,,,0.0019258703299143498,0.12343866916428972
COL11A1,,-0.041754001468332705,-0.015306310141442988,-0.05054929781385635,-0.03844484572700334,0.03593645754921212,0.03569914423008417,0.05457399034564769,-0.055874545177156745,-0.003728618151915921,0.0616003479061444
NUCB2,0.011768160721517436,-0.029310496747231816,0.059608586177115425,0.03668451125586118,0.0413999059557337,-0.028533097412460226,0.0761093229649854,-0.07276440268497066,-0.010040075078937982,-0.014651993426940962,-0.023511682486922
FGF16,,,,,,,,,,,-0.023401506179728596
CXCL1,0.06785146875647581,0.025839062246078716,-0.00901685498550366,0.018603833828608723,-0.015360892846814281,0.01874974181373903,0.015319673425918452,-0.04015665977244722,-0.0013162106346775347,-0.04320485539296846,0.006520341205099384
VCAN,0.01741282317160927,0.03134273860185854,-0.010415691808557049,0.10037869973215999,0.0734517273973737,-0.04606328830138781,0.0883032689513655,-0.0443513530954581,-0.0001272030787599632,-0.04280610460486969,0.011352199601039807
MMP7,-0.03360371140230939,,-0.01044868153982218,,-0.015434690674606623,-0.026542681504825746,0.044901056581260014,0.07829587036195194,,0.0224148440675424,-0.01546094019901211
PTPN6,-0.0065456064003883265,0.012378424737304779,-0.042741646249323126,-0.017839223287055023,0.05731546943735405,-0.04105603789408386,0.07865831753229445,-0.049535936099322345,-0.0037134825332929386,0.07583891088265707,0.0662035769753413
PTGS2,0.002677211959848171,-0.01412313548529651,-0.0030349629705589496,-0.05121319965705855,-0.06820347945430236,-0.03397886435425968,0.009357074937361268,-0.010748687207671024,-0.006950644419056091,0.022620601901205625,0.04992992989232626
XCL1,,,-0.01618597872950658,-0.012589296477274022,,-0.024045339565350907,,,,,0.030459806459639454
CD58,0.04978328848604455,-0.04301489603425737,0.030349903034486755,0.00239271733189698,0.10922231230894797,0.006456351274472143,0.06379411311704739,-0.0976551673713935,0.020918033335669453,0.07328928718447025,0.04213789430867188
TNFSF14,0.04854768275017281,-0.016505132210826744,0.035572817829905956,-0.035434665734229,0.09190512578603294,,,-0.05184298021329911,0.003619664708342108,-0.021124927206238178,0.05800809001334169
CNTN4,-0.047774669564179924,-0.012920164842927186,0.07139342658847189,-0.02964959235441008,-0.054805398730235357,,-0.01627902428535415,,-0.026867064842883714,-0.014665063656418,-0.01579639791584834
NTF4,,,-0.020474554270952107,,,,,,,,
INSL3,,,-0.01487632643040117,,,,,,,-0.023515975060576146,
BTLA,,,0.001386859148654863,-0.013124760673982647,,,,,,-0.02273877206932438,
MFNG,0.10996049083619804,0.004718730356252374,-0.01704798246121194,-0.019861501172487705,0.14161540696027183,0.03792366398902837,0.11587257001231302,-0.04301382462844761,-0.03431297646052478,0.05341414183177205,0.04378732365395452
ICAM1,0.031107932944488832,0.018575673278934977,0.005231640169000126,-0.0569493150629339,0.04596768163121956,-0.019311113374615677,0.024880045595750272,0.07309753649762411,0.05394114431558392,0.0011651690768181677,0.054121839639331946
PROS1,-0.03908881986482364,-0.0063781401594116644,-0.03936927841462462,0.002744714367947197,0.04551301057684159,-0.012539066178347007,0.03372095222041749,-0.03353223400969148,0.10481244871114805,0.04217567359082303,0.04687288505408324
CLCF1,0.0003481200248633471,0.022142594890694225,-0.004025894954093159,-0.03741248171781001,-0.002743338708654068,-0.05596520934158971,0.006791216085401825,0.08549889071638653,-0.06832750010064836,0.06230842563812346,0.08528523383762959
PSAP,-0.012234948421543162,-0.0473041592689729,0.08347121566949,-0.02797435669737055,-0.040133511203173274,-0.0015964302648030966,-0.06568655566567981,-0.02623779240840942,0.0880766322420384,0.10919482706454356,-0.0013979081362866705
EFEMP1,-0.010282622161753258,-0.019182180627950754,-0.04405652463923452,-0.03917533759918957,0.10133307374027277,0.009579274816805275,0.09592413403631288,0.013583991998238435,0.06653270122932857,0.07889351243819616,0.03977192162299248
C1QTNF1,0.03877142791323034,0.06366341560649642,0.03994835418929691,-0.030398943242635347,0.1294607668249736,0.00643825756266486,0.09085001807057902,0.016522718944878174,0.05188268076359367,-0.050471833381577375,0.017220718103872063
ALB,-0.012581105105762753,-0.021772638834163298,0.029790388234983305,0.04369357382529059,0.03622071914256156,0.05043030439241002,0.05317204700839695,0.20595480807611646,-0.02525679987744107,-0.026590936626431475,0.08738621372406725
CCL13,,,,,,-0.005837006591608096,,,,,
EFNA3,0.03846112266122106,0.020356327412344263,0.04887571234260903,0.00637711068840947,-0.09203492056704364,0.03441714106113367,0.021970068230799628,0.06204714415251249,-0.046344468935097055,-0.04608465085664072,0.0024318117453824483
DRAXIN,0.02945443107885826,-0.03774185920447023,-0.0289303984389286,-0.04525904142661155,0.07634753652693019,-0.04138850011894663,0.031831369119359514,0.1578405124132973,0.025511331591109594,0.06793225028799417,-0.021551761330065543
NPTX2,-0.012187644591274319,0.025547404048492903,-0.007400724698457284,0.056360224519521704,-0.12523954229415937,-0.028109777017436652,0.027897653806238442,-0.05919730066608749,0.033032809727676166,0.038420179251324994,0.03971580251346962
FGF11,-0.01742841450417953,0.008099258840957455,0.06357160175071068,-0.00555069958579806,0.09260376616324345,0.021146817536441643,0.10611643770113209,0.03953759651394845,0.12077914614898314,0.031537340800725046,0.07485080951644034
CD59,0.019781286125322702,0.03390914858616988,-0.0626100471416319,-0.08148839243275596,-0.08760720806247912,-0.006863834534299323,-0.09534472622228211,-0.052829562537379325,-0.004850689964288928,0.009472653169070751,-0.05333360689688612
COL9A2,-0.015309220700598933,-0.046405872836136404,-0.03607637387478413,0.05673383114173139,0.04141945996021681,-0.05413632475112495,0.013218310947328537,-0.06509375528813909,-0.029945901654054276,0.03701395829754628,-0.019669975656334552
DLL3,-0.01570063476307388,-0.038799083247208564,-0.022398112397696828,-0.00018068189485310947,0.030762463251507166,-0.015641655466729652,-0.017857480191415122,0.0106827005445035,-0.030201675606707536,-0.06494633201945132,-0.05353092882496312
FGF5,,,,,-0.020615863522582874,0.02213917378839044,,,,0.045341219896413175,0.07284180063980743
LIN7C,-0.023387857658037442,0.001165250653073175,0.01491268866625299,0.026890144286011126,0.027126729118961662,0.010488284419720205,0.005783309899863865,-0.06317041247163893,0.008292131089994933,-0.03770141432410298,0.004242110694732253
GDF7,-0.02887925856971087,-0.013864256260232225,-0.0038012427538630074,,0.005098121496838965,,,,-0.03498234190742471,-0.03354441359450557,0.03456368411592809
PSPN,-0.044023763344369624,0.028599073361777656,0.01903108490631467,0.07922223889677446,0.028090488409296375,0.032510713956199255,0.013179318968036069,0.09911651296464738,0.05548873658806687,0.0923649198273802,0.011739823368973638
ANGPT1,-0.008524187821310987,-0.010791841352233216,-0.014880502219534538,-0.04022546277026365,0.07369495704570658,-0.054054712711240065,0.036362493583256564,0.07626793341766701,-0.017724545608596133,0.034565344532088725,0.00015159629706076343
PNOC,0.18034093458311792,-0.01759666023439957,0.027479792979671867,-0.005576286528346858,-0.06713281399161382,-0.012206505212547378,-0.035968780431088705,,,0.062469605219756,0.029690973485528935
L1CAM,0.029573547057144673,0.004624707831647452,-0.039859825747941155,0.0003033402591321303,-0.04006602428951285,0.028355139626332,-0.08420789374423897,0.28926448754240364,-0.03417761423201949,-0.015555142423256564,-0.04931449324265477
APOA1,-0.029606246795905962,-0.019200133680458437,-0.023167420510595976,-0.025066411001215996,0.119990877763016,0.03981490185412458,0.04302274981820792,-0.010555874035849037,0.0908275815109497,0.08928556836843969,0.027999998614667232
PSEN1,0.0807102526607946,0.0012643722558078536,0.0337364314615171,-0.0803009178318131,0.035647218926657925,0.0038746235335349725,0.03367989549276175,0.03310929786663084,-0.08132343472190634,-0.03251125274934802,-0.05412844262838406
CALM2,0.03387134853215587,-0.01838813733721006,-0.013456661862072408,0.0007738441186808033,-0.1482454667492869,-0.0152561796124504,-0.10268506029450428,-0.16277570068444513,-0.06210926967372548,-0.03200914463192402,-0.022520485792018076
CLEC2B,0.013572341773946828,-0.030066311468075767,-0.021005610420404885,-0.03472725347574224,0.12987216016838746,0.08080207869495765,0.0043380718306618455,0.036650400397181496,0.02513023007397349,0.05815986544996726,-0.05832542119283414
NTNG1,0.01661653564097823,-0.0065831217196821775,0.04014318990673684,-0.03198809126356129,0.02412036337935875,-0.020002937649204723,-0.05164070949238752,0.09541645459490639,0.056875766053566854,0.04404472333453897,-0.010664268284999551
LRIG1,0.03568847929985429,0.0076970264928217045,-0.06221939965746225,0.06641278163157716,0.09537071208565155,0.024603649289934755,0.012777779633154789,-0.11196783325057659,0.08992253488954041,-0.010208294556575122,0.09326058556933502
CPAMD8,,,-0.017596039695815382,-0.015984164427546747,-0.01864982296855269,,-0.038174104706545246,,-0.0429239773500526,-0.024640223999069934,-0.025741860678294017
GHRL,,-0.017585311771081958,-0.04086423559997184,-0.027070358483653887,-0.020310867734760936,,0.022139133430650607,-0.02204427793228849,0.009023914103025575,0.017797542634858207,-0.02269171803311024
NPY,0.025740308160534898,0.014300038167336245,0.013537173239953001,-0.00673795533382996,-0.08953399952333083,,0.011519440103120782,-0.015909089006383485,-0.040764440519955925,-0.029694925027647423,-0.058382912682675384
MMP2,-0.017119549018985717,-0.015733992703748156,-0.04340959474395679,-0.030780214345686417,0.14303446520766058,0.052211674818020005,0.03930767557211656,-0.11451127013082306,0.05368105687516605,0.005321126694264929,-0.03481862997332126
LHB,,,-0.015324821717522509,,,,,,,,
PPY,,,0.017417783093824964,,,-0.01129047300522281,,,,0.008817559768226903,-0.003671773736713331
ALKAL2,0.05480828954997271,-0.011128337172064557,0.06017908673856971,,-0.02114579733547749,0.055216506471059,0.04457787596374025,0.12769565004235037,0.01626114882510469,-0.05254188415118397,-0.044341070132037454
CSF1,-0.017944627608681214,-0.047586722070552485,0.03587198033590239,0.017286393301815684,0.03041613046083696,-0.022345728850992678,0.016569828776931785,0.0467945350417108,0.01214439603886607,0.030603022741548427,0.05429848949270334
SEMA4C,-0.012927508632073538,-0.04278512316640451,-0.04725324466891569,-0.041614401813323536,0.00963957372261472,0.02973054011982517,0.014317067492912285,-0.10314887229170963,-0.06051062231855263,0.05219426500412298,-0.03874548952367369
BMP8A,,,,,,,,,,0.10140617388767273,
ICAM2,0.024631082734941197,0.04721681597005216,-0.016588221251986262,-0.006876073505124657,0.05788725006658439,-0.026704022107054984,-0.029525723438483694,-0.13207305447727885,0.027463080471020022,0.0771452163264777,-0.006532967256570331
SYTL3,-0.04242914757649992,0.05980817973402375,0.09567313474284954,-0.03342736894445011,0.14496280468396128,-0.03793027655593865,0.0629393602914143,0.07784371040128604,0.06170972619388011,-0.014614258261859,0.10963352671418511
IL1A,-0.02340590701756482,-0.022205086741117413,0.05337793140925227,0.06937232949182408,0.07853747914686049,,-0.03265021529771003,0.04564003160451796,-0.02789546841016782,-0.0025407396034266808,-0.04078907623819233
HLA-G,-0.0456747864887864,,-0.01618597726777676,,,,,-0.047818471417006056,,,
PGF,-0.03050856605136772,-0.02471366372221726,-0.005727364189969264,0.03956019886641215,0.08737411875600974,-0.015918128793147152,0.10231558567270019,-0.09489114524945295,0.07455084221549016,0.006075518452350777,0.010762492798237556
LGALS8,0.06253136133786794,-0.0035090367760207113,-0.03401623422437378,0.00897013729082019,0.052912261555316725,0.0013559019055015265,0.001239627322902202,-0.060794245655578276,0.011931930700292892,-0.04879035993880049,0.03701130808561707
DKK3,0.03249273178210854,0.03829180449316279,-0.0571403593447807,0.016864772624954682,-0.12248025040374132,-0.07145723349987737,-0.1088411344468578,-0.039046734283588166,0.1661468257282533,0.0662451016193784,-0.052513655965567445
COL16A1,0.01091921002765904,-0.008602969376102245,-0.01826827530506962,0.07587846852103453,0.027125738540728975,-0.019419011823724228,0.09734829207529468,-0.053802474085727844,-0.012585101763482069,-0.019562034029503166,0.015678670294055938
TPH1,-0.02222424583628651,,0.051552118283256794,-0.015690529466662155,0.08230887504731677,,-0.03001966603321804,-0.002476507931193382,-0.016840224926252048,0.030562284160048237,0.15932282941719725
TNC,0.0014734914895812954,-0.0443197848829639,0.05109226837898132,-0.06281897680394838,0.12459844120917947,0.05156140818162557,0.04922192284325876,0.14019032593169448,0.08647689667099676,0.061230615101228646,0.02765397966005101
TNFSF9,-0.009573210740386938,-0.018609116733820902,0.06282512874524737,0.019232185704964298,-0.05004651527713008,-0.026720285097911807,-0.04423116884826546,,0.003607936037897549,-0.02089416231662174,0.01816405590754719
C4A,,-0.010966477472284918,-0.01816846541050955,,,-0.013389068540443342,-0.026388426827524868,0.13394200965396902,0.021644751449210353,0.016297052655383355,
CNTN2,0.046300458013704984,-0.003271411547213401,0.014762768370731233,0.017733993599469266,-0.03998164958447929,-0.014176887525301368,-0.0073845453033447046,0.008078043578370874,-0.11889000190037405,-0.04098777290531991,-0.021823991946559394
F7,,,,,-0.018649812128651716,-0.012206506925424599,,,,,-1.5146245415059904e-05
LUM,0.04010776748399668,-0.01616840450927079,-0.018401817758747975,-0.05026604080921725,0.16126095074563043,0.0586939241209601,0.03236080717662042,-0.19074281359386963,0.053956248196728084,0.01372605766619905,0.0672803575222932
BTC,,-0.01716058949534064,0.053154876916242016,0.05451714489168827,,,,,-0.025024887606760172,0.010129711792206897,0.05261518281500749
APOC1,-0.014880648579418279,-0.0004285450175103864,-0.0568046536525854,0.0024869959399964996,0.19253670332512685,-0.057607243923634144,-0.0009412070841264091,-0.13810549417665108,0.020375315936342984,0.027032330473518412,-0.037849123231156696
PKM,-0.010818067368506682,0.015359753678200175,0.04533188542812762,-0.06294563552479393,0.036021042323454704,0.03469575648698043,0.11765663897229789,0.1578407024307754,0.052174525437967016,0.049385473500479136,-0.006380125408875464
TNF,0.031048465839485142,0.016909235041824282,-0.024036189689435668,0.048559881777635705,0.057992681560656005,-0.017376134864005868,-0.006690432214431308,-0.08537521046831749,,0.11846474570218232,-0.024763992593082634
GNAS,-0.016666083464829933,-0.04957028999222931,-0.018401759163168,0.006956579576404141,-0.09243196943129506,0.016643914747666407,0.0757051722169105,0.06987066691776724,0.07784546172136271,-0.03993376256022199,-0.04470707278301563
BMP8B,0.007059995515712511,0.026611429957329125,-0.0112569172312423,0.021529555538364727,-0.04621304275752754,-0.02844904566326586,0.14977454386804626,0.012044924882755728,0.0155968817167277,0.04614499002652302,-0.03424817287307856
LIPH,0.06422874949907834,,0.04183843475163148,,,,,-0.04781849899741746,,0.0466198854473538,0.1589722387959229
CCL28,-0.028879233219839047,,,,,,0.08427984236436276,-0.04348970955509401,-0.02016014413551695,-0.016389517353878974,0.048097588550087014
PTPN11,-0.07047711644449699,0.03126827978259284,-0.03140529944300489,-0.018786916635558298,0.05973902536408693,-0.055952660538316316,0.020767368738462133,0.04973934530968456,-0.02740755985210506,0.016021078063007486,-0.04266581805213411
ADAM12,-0.011863844872558257,-0.013058955248286005,0.06537030211738613,-0.03633541444214725,0.06670768240239205,0.07659114041683399,0.11217990427087869,-0.03244198330021411,0.09363945925997887,0.057299353600994814,0.0690414197676939
EPO,-0.0724946379219635,,-0.023465498395008742,-0.01683673448757607,,-0.011098627115118212,0.01795343355430987,,,0.09841960507859865,
EDN3,-0.009193852669672696,-0.03200595365053021,-0.009879958059838378,-0.01724851705604707,0.049301549034796784,,-0.030329428764614662,,-0.00600981651255661,0.11400339112778088,-0.039487950060104866
CCL22,,-0.013864255924503733,,,,,,,-0.025024888714264774,-0.026932201698281148,
CCL2,0.031076793605587367,-0.014176461006816223,-0.0643195256630361,-0.05625511035449496,-0.008483999113097716,0.010305097310195618,0.014102480892368353,-0.09213414846606414,-0.007602300929740229,0.051559301231764054,0.05436337159517671
DSCAM,-0.0050268649977888305,-9.71754956532963e-05,-0.021659772480346385,0.01119763462295812,0.08796222743623093,-0.016328574786224966,0.05384094925222474,-0.03393655311325467,-0.05784728813465107,0.008389465116600856,0.005825364793003294
ANG,-0.009157584028675402,0.05113290926552024,0.036152432895474984,-0.005388264184640994,0.059891400372239716,0.03505372149695538,0.10449086010355899,0.1692873445419278,0.01110092786292668,0.02404287693183224,0.04808651556632378
FBLN2,0.11029545076998251,-0.01264654355376124,-0.018560807829370782,-0.042019168609112124,-0.00814728474256831,0.1007424985928356,0.008463051074186677,0.04573135305856742,0.04070576942045909,0.06352624505292365,-0.014295582256056403
VTN,0.1385421859131356,,0.08704269092456651,-0.016975010586851205,0.02924149565647383,,-0.02494453875845232,-0.04151778866952358,,-0.028423609769219236,-0.04014285660757888
VEGFA,-0.04609371874712315,-0.026515016218564804,0.07337310608333367,-0.0357202050020947,0.056808013979808586,-0.003291137134891584,0.15751051566237786,0.2531137401116385,-0.0425706175113329,-0.061670713173877595,0.058699729181890065
F10,,-0.015825171235546654,,-0.015837972134673462,0.03412258721881415,0.026095584830390373,,,-0.021651241547982238,0.10665317012577506,-0.002456182471503758
SERPINA1,0.04700505493926291,0.009328763459103127,-0.023747024722008566,-0.07559742528099335,0.12596215358895302,0.05502405723782999,0.130492351316903,0.0844746308866227,-0.026950905383016754,0.09425014863520874,-0.027781653671904723
VWF,0.022952621661786774,-0.0071960150121135,-0.0068444670070163674,0.001703327230285121,0.07950115539066871,-0.023763388165366862,-0.025023562450863148,-0.11215950628304358,0.050401784988673204,-0.006376437918903718,-0.0566095779095914
GDNF,,,-0.01908639791746604,,,0.027684876478931413,0.014616495268791278,,,,
VASP,-0.014989606195903503,0.052420724474277494,0.017780121704145998,0.020384057687202143,0.07056219644722556,-0.035159930419668535,0.0311753040179655,0.018941791704487645,0.048668174884957956,0.022478944189620074,0.04704203499328836
ADAM15,0.056603735419688106,0.006620736763147006,-0.019537584898365018,0.01894884396199153,0.07057986982620876,0.019006507498776054,0.017040690781605965,-0.04156140963780289,-0.007536568614608713,0.038383987682404225,0.0873244163910922
WNT2,-0.03358024592960406,,,-0.01364030766672955,-0.0478712186064485,,0.019003552738477408,0.19434695042630445,,0.00674618226640654,0.027473640119672155
CALCB,0.0009279317334938997,0.029390730285884615,,-0.0024336412336890957,-0.020615863298543577,,,,,,0.014478080069145683
OLFM2,0.04099330229073313,-0.036276623947338334,-0.0021033778522553527,0.02598612316748289,-0.012893785723051712,0.012046751719635942,0.00464666885958571,-0.02887221600994867,0.02571950469951225,0.0043886458693007425,0.004643565226040442
MFAP2,-0.04505998307865471,-0.030109384012699667,0.0038496674214302177,-0.027437270158987132,0.0807719850862916,0.058120124977713614,0.10226389602127714,-0.1160818298760109,0.12122216984045663,0.06873250904766362,0.06342271002165412
HLA-C,0.030721924899459466,-0.02044904939807465,-0.05581162859373181,-0.08108139854260536,0.14218849574501807,-0.07278391055291122,0.1111906201159167,0.0005597602486055134,0.06617301681619743,0.052171491511348235,-0.04951618732055592
THBS1,0.014583824957012628,0.03807416549660888,0.007232673597642701,-0.04765355301523086,0.0202543221899349,-0.046988220377970895,-0.013210064069311633,-0.023993054608045194,0.05563130772717153,-0.0106058285387044,-0.02312154303314669
HSPA4,-0.0341754050457294,0.024587448358674133,0.006523635707563754,0.04501428497322365,0.007436656285457103,0.007747705765289605,-0.02528841682217953,-0.1573899947425685,0.0453731190995553,0.0037609591311149595,0.030063653459577233
LMAN1,0.002350352474544465,0.019195158789144275,0.04244637379833311,-0.031907252579726035,0.11868436661987493,0.042178316809545674,0.07740302507460423,-0.02867666516612857,0.04664630793046108,0.005449932082962417,-0.028550353143641106
LYPD3,,-0.01277995867792204,-0.017204403610314063,-0.016975012047408446,0.21331088709858548,0.020276374349822403,,-0.052947092284037975,,-0.03614368231116465,-0.036066960088460616
APOE,-0.022131641268093694,-0.03538933844923102,-0.030122563701716166,0.05702519852105997,0.06117203099438384,-0.07605573493751376,-0.09719421099930774,-0.07404532322147632,0.05834164765025922,0.03292120229927935,-0.04083835441587296
SOSTDC1,-0.0425263538840459,,,0.014850044921726747,0.06867148156117484,,-0.04564754290184295,,,-0.014613842817590096,0.0011401466280217272
ANXA1,-0.03097670239724937,-0.043560732686336825,-0.01451873341541843,-0.06344232331784333,0.10378880682350031,0.01881480751733272,0.08462438986430156,-0.06851326867841968,0.01802862393569058,0.025321505594164125,0.09715713135438606
WNT2B,0.09125986782486405,-0.018001048472867986,-0.02568389902188832,-0.024380021773834023,0.0011629419373732216,-0.019084732827419324,0.02318599622385222,-0.06259073029900877,0.025970431773392907,0.07284546669579434,0.06358270010693592
AMH,-0.019508348500405785,-0.01716059130056234,0.01200233812625305,-0.02107874750399132,-0.04229574411404153,-0.027247704250276016,0.09950898888559959,,-0.02016014156467004,0.035246503590844004,-0.02417366704608848
GDF10,-0.032771646019819224,-0.01437766255560869,,-0.02335837080558443,-0.0332192723466624,,-0.051789998452024553,-0.03932617944079597,-0.004394696621708494,-0.0460500558762502,0.04724996481146088
EFNB3,0.0021201930557795284,-0.03232707492796866,0.010988765593578372,0.013634522826772808,-0.0007207651732471423,0.013205636048124629,-0.07039078999739345,0.036533113487894835,0.0026192808841787084,0.016676396908319707,-0.09490929985881806
LTB,0.021288116875799276,-0.020975358233770097,0.036758879833820556,0.007575059664829314,0.011981563530772137,-0.02194670178639512,0.031804464329950745,-0.07442508942930154,0.07254354914813337,0.09200613770560656,0.0455609348087008
ANGPT2,-0.027899951658113018,0.062412631242857,0.032059427724228526,-0.025972566990456723,0.07820338848541641,-0.018577596833247622,-0.013924934946436615,-0.04515515604611073,0.057235899058607626,-0.0013366955973190076,-0.033499220735886515
NRTN,,,,,,,,,-0.025444371871124003,,
ADAM17,-0.12774981653198628,-0.004700931748076771,0.012625844093415892,-0.02753943628491162,0.06755337319632128,-0.012709056068046249,0.031877362695305694,-0.09365629085720766,-0.024266297097028763,0.02001429571813012,-0.012632107565584787
LRPAP1,0.0020333575667255957,-0.006290131255977403,-0.02376977039698721,-0.018154009970860942,0.0315562150358291,0.007630278310761163,0.05844699078257178,0.032941583279568656,0.0324486203144815,-0.0002534468969508221,-0.0307975381343738
NID1,-0.00827957409631685,-0.04022579623200451,0.007958148153727912,0.03687957345554403,0.11270117776664987,-0.049441415065359796,0.025719966562112194,-0.14549148446958432,0.05035912491681505,0.016875372022499578,0.002787351299547704
MST1,0.023741221594967013,-0.015930670861201455,-0.007371445816706213,0.04432995663000057,0.11693369263869514,0.03801057652289401,0.1552192440277219,0.00876482164819892,0.06256195823871176,0.011134724610232936,0.08572644415330175
CCL14,,,,,,-0.017119682450837757,,,,,
IL13,,,,,-0.02088242072575497,,0.0535052582585772,-0.042841142402317775,,,
DCN,0.06693615056592994,0.01392056718205998,-0.06110723626848966,0.011780167906602242,0.09202246666428762,0.0435701680666328,-0.0478427431675815,-0.12399652374454752,0.08118312167830675,0.005652158894991552,0.0032003701016648203
IGFL2,,,,,,,,,,-0.018817325814247762,
COL7A1,-0.017398751517066657,0.03849670763533037,0.027183464172931063,0.02529666517955392,0.09429975175163993,0.006100859847633697,0.07457596239777978,0.029412687389791782,-0.01304533395558489,0.04799231065181493,0.011721963240556365
CALR,-0.02211834030677676,0.027756855333432296,0.04362863710425555,-0.01723202223928621,0.0873433025441571,-0.01957598359942104,0.06875931826327547,-0.039151917881761505,0.08604249691225402,0.038717946037180796,-0.016602268841129662
PIGA,0.028733028421549796,0.06318740672963058,-0.005180850327603456,0.010837420222242584,0.036610079736831946,-0.008073628986571404,0.14882015126305648,-0.033964473480838045,0.011782824460790237,-0.03195943318748695,0.06933783665737443
CD200,0.057940931970123725,0.018987180800994798,-0.015192692793978354,0.006527328758336511,-0.06810880699179096,-0.024509510486110688,-0.06439317965854097,-0.12329859633237426,-0.0016228039486691928,0.01954463015548532,-0.013063170297595314
GRP,,0.040644034143406955,,,,,0.08106490280135371,,0.008475037185494803,-0.020680501899387638,0.030280176683961824
CDH1,,-0.005053712004143655,0.04684093535666786,,0.05313538283289855,,-0.020463894226178513,0.0406972770915697,0.01706102460170296,-0.03506793232464826,-0.05359496546469887
LPL,0.008011948698402086,0.073073267043604,0.027387063435661912,0.09931279469450263,0.14396194094321632,0.022710871753264895,0.04167158707808594,0.06417808832660751,0.05247163641053595,-0.03282151786842094,0.04306177259601981
SEMA5A,0.06748433270154247,-0.06570367017452707,-0.003947959699698804,0.0452999132954079,0.09928661663835725,-0.020186051939448654,-0.001658300244038727,0.007088786053322921,0.03918755935453289,-0.04351861508795941,0.019527544392639984
SEMA7A,-0.007415868537907415,0.13123658956306775,-0.01359623583735955,-0.040331732960285825,0.06999814911265174,0.05893815259405014,-0.011517758457037642,-0.034665163819016485,-0.0528288258583473,0.06362581459496652,-0.017819567874069162
SEMA4G,0.009932723684843133,-0.019870130225903313,-0.006809132010289337,-0.005240211670838998,-0.008129742300803194,-0.03262007164202943,0.06088635872044159,0.009392519008859608,-0.04914460556690219,0.06458502414134724,0.0500628548949036
SEMA3B,0.0008549454296652462,-0.010004349602087018,-0.0005110455122249316,0.03619845815759502,-0.01944304203896772,0.07492892365536419,0.012542077890127382,0.01438384160648359,-0.07254491174132079,0.06289312341034968,0.019300862988077042
RPH3A,0.027701504865716153,-0.027537764145301652,-0.02724754984316537,-0.026421065657485514,-0.039834150668892926,,-0.020294454364303015,-0.12068957346261097,-0.08003204226009573,-0.008970815626780976,-0.03165483662000984
JAG2,-0.055760997834395545,-0.03835512112879734,-0.014406211770097363,-0.013414919353206012,-0.022233228784223083,0.0041825809486223135,0.021221629491841254,0.030406132857268512,0.08391484507549803,0.04266010083020616,0.0025079192265231955
CGN,-0.02127842039037406,-0.016615996042707193,-0.034608302414892704,-0.006487228341407101,-0.03338421735937702,,0.0330461477597381,0.015006272208663596,-0.03444363992712921,-0.01517098076777812,0.029269144826699088
GDF15,-0.00463849740927383,-0.019102748606296283,0.05568905645140644,-0.010355537753183533,0.06757287315414491,-0.03420181632471858,0.01873018291942716,0.07630360930780952,0.010818647093445691,0.054227293530395536,0.03725002552806285
SEMA4F,0.07446910976536121,0.021843521581178225,-0.00700946337920017,-0.020988480517339567,-0.03686984264469252,0.010401005799468782,0.002076619555773785,0.026770711212381892,0.010331609034094181,0.02717653596038463,0.04013915353661307
NXPH1,-0.012195741062573711,-0.02124394076672593,-0.010005847581520592,-0.05236732598609535,0.008893802569497027,,0.010276402947425557,-0.04746684046371146,-0.04255579494925121,0.002918874550704828,-0.016399468637365668
ARF1,-0.02097876972690769,-0.007036758217451568,0.03826411030976846,0.06153104728136442,-0.07477268413296002,-0.02999142983012488,0.016806751527016064,-0.0800475311119056,0.03338861749112858,0.007433157147303855,0.01738437256759275
DSC3,,,,,,0.03393723123802848,,,,-0.01742889489748108,
EBI3,0.07308249182595615,0.04248355148834399,0.04549134466138807,-0.005007879114955827,0.11187589491977622,-0.016596070375104938,0.047956644421745014,-0.047053308212571546,-0.006784127201428318,0.041624612958384065,0.033749231307903256
