,UKF243,UKF251,UKF259,UKF269,UKF275,UKF296,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH916T1,ZH916bulk
COL7A1,0.015219518850914429,-0.008709673769976658,-0.02243736786973283,0.06732826035542314,-0.025121145183780485,-0.02422114548040994,0.025853882813759697,0.15177923754074157,0.07834830260126585,-0.036785285986662024,0.047419331058509796,0.0019481258046122453
CALR,-0.047730788778793776,0.023829444003190578,-0.016334274861415997,0.040235321472331914,0.017783973102046095,-0.025309793370948953,0.04648814089521571,0.08586341370212203,0.005345958619412159,-0.053693681265909864,-0.009493158757122156,0.03818755979072115
PIGA,-0.01642833340820901,-0.0058292407142878635,0.01897488617493163,-0.0026308957981519853,-0.02102356492571459,-0.003137501530330969,0.018578562719586023,-0.02489744978192112,-0.01704222074215072,0.05910484121804055,0.11431140742461386,-0.006273794119229348
CD200,-0.01692269527065593,0.02963712487817146,-0.007326491572408008,-0.0340067709637091,0.02729106762899416,-0.0020542988547839875,-0.06651773374840919,0.028711590971854415,-0.0009931302404747038,0.07872615390720347,0.06600004335703642,-0.04957454434830933
GRP,,-0.013056885747689439,,,0.10944467058168837,0.0006601725608271066,-0.02248427293395267,-0.03775040257683109,,,0.07467241006763299,-0.010900074124702983
CDH1,,0.011802404526671828,0.022499262265993365,0.08171810658526804,0.06418965482387591,,0.0007266835162248877,-0.03345577680254912,0.012290586279128844,0.038206569105492506,0.036383307674038336,-0.016158932183097705
LPL,-0.04525608451616541,-0.05298307179367194,0.013729454568412498,0.10945536249140068,-0.009529621369859183,0.010203667260701408,0.05562777591736129,0.10535853245892991,-0.05929115074780625,-0.01686333839024961,0.06407730726008423,0.048003525880584125
SEMA5A,-0.007993618901943462,0.023323422883274575,0.023863649223964858,0.08495422639322764,0.0212601743129427,0.015366795915785663,-0.005012113425830589,-0.09030986491232898,-0.0038064120012641484,0.06880101470770836,0.06502903053415326,-0.007318808157533453
SEMA7A,-0.020355779659476034,0.004576487347560895,-0.012992371303575279,0.005506821900468439,-0.05243336735606774,-0.006640724774027907,0.034091685675513184,0.07946341078609553,-0.06440692366525398,-0.041291659497689426,0.09268135255446397,-0.023945132763252025
SEMA4G,0.0640350798142933,0.039771317446210895,0.0019298081055878515,0.072683829266995,-0.002574092968082969,-0.029163213825814292,0.06390398096523589,-0.04169428179297645,-0.04977977297041276,0.04833079103554005,0.09686339475521587,0.027322755218106093
SEMA3B,-0.0063576536006328555,0.00993524559358893,-0.014729872865269339,0.03194365218855078,0.014273038716123197,0.029055282515412915,0.018545808348325636,-0.024802301335106542,0.011594446940259906,-0.061240837000803655,0.05614307320061468,0.09239810939082437
RPH3A,0.04113389075204956,0.10435357034415063,0.005321002007058508,-0.05659790919030296,-0.028232165555048372,0.022150578374994387,-0.03198636087459054,0.09797613597600391,-0.0008103741900090822,,0.016995226802101172,-0.055790105217909884
JAG2,-0.017363684682014893,0.05730569773103268,-0.004339470854632989,0.02837382044222013,-0.037417154150131436,-0.009585425762205906,-0.009223374884788759,0.04699355564151971,-0.039683192890191614,-0.061250886844295666,0.0272078992797646,-0.021604731735819137
CGN,0.012800226678763871,-0.017777272618576683,0.002932619988470817,-0.049296266942238355,-0.023694692216336133,-0.012516397780851127,0.12066127217081253,0.16014987206242517,-0.019758560267418297,-0.09854551127608864,-0.021382808700408564,0.052911193390858056
GDF15,-0.021181111513187016,-0.020437822015931084,-0.0010448480032848421,0.10471589538576585,-0.029923013736563156,,0.015951432773146014,0.20599649915885332,0.10014165403067134,0.03161746478945037,0.08848809220735526,0.026556559367213763
SEMA4F,-0.03748073644357567,-0.014386940606343844,-0.028012096088548454,-0.02770090699763803,0.005179313460894476,0.022755896870368154,0.00776370217243137,0.08269773205603363,-0.11674672371459296,-0.010954772682772687,0.06918960871007108,-0.004298994271354162
NXPH1,0.007740181960361834,-0.022728660113561925,-0.01046660031506459,0.029339149065732168,0.024764326064050855,0.020977857250430852,0.009863912745531516,0.02935086321370892,-0.03943474669679335,-0.07874462517988752,0.056545432913986136,-0.03296223949484908
ARF1,-0.04091426726348623,-0.05838897817682568,-0.048567762228571204,-0.05632232565404342,-0.02353197065543078,-0.045488185896101326,0.011635153155613092,0.098523704145582,0.02511378007179488,0.06566778316644767,-0.019287664552529424,0.06870091373901983
DSC3,,,,,,,,,,,-0.024784413501001124,
EBI3,0.05463788861460375,0.03770527041788007,0.0036525073562923703,-0.020198254016859908,-0.011465914926097815,-0.007933501041777547,-0.017286874320433375,0.08550098178365592,0.015982141635561668,-0.038537849339124255,0.0016214196736657664,-0.023097804457448398
TIMP1,0.0009199335884038862,-0.020246048833591563,0.011324836688318286,0.10046904682569929,-0.05483148154822528,0.03992983953553898,-0.0018615532199323115,0.15451978817991027,-0.06958823148376593,-0.10060335597025545,-0.05789340208567872,-0.001288412236371285
SEMA3C,0.0900505690772301,-0.04839993460388034,-0.006934919087851611,-0.0476235597967003,-0.014662848538727789,-0.016050585312344764,-0.029362521102572158,-0.013754774687214564,-0.04594581912835733,0.0558111271295783,0.03144077788790137,0.048068499178391344
GNRH2,,,,,,,,,,,0.035335837700135,
GAS6,0.10060140697981632,-0.01606442100115794,0.018063884585680267,0.07431635565953712,0.04524172381323665,-0.004153659613350341,0.09688976323370159,-0.050167223444722846,-0.0938638019327411,0.06305689952298178,0.03275354853258515,-0.06272042302221686
MEPE,-0.02789470664213901,,0.02101707084323581,-0.004068878388513297,0.031672279406686495,-0.026555439410264586,-0.04122962964071459,0.0038476981310986906,,,-0.034248140083782505,-0.07160504852965495
SERPINE1,-0.04236428278702261,0.02112862284187855,-0.038041903217740876,-0.0910473906783809,-0.022299173428718132,0.0606649976449504,0.03876303738040984,0.11021390044697658,-0.009827201772052934,-0.03815659072399197,-0.10956371782423653,0.10360226669972487
RSPO2,0.023490658897986474,-0.02043781941279605,-0.015416795461063091,-0.006119948163091159,-0.009857212520234866,-0.013199970348734658,-0.019378094319544313,,,,0.007128643693024527,0.015137644882196035
SHBG,0.1856223656887904,-0.019694953796274846,-0.0010576414534128108,0.09087793145224062,-0.019097899315491395,-0.02028547568474252,-0.017934233460866467,0.19497621117570438,-0.07924917516982012,-0.04019415133994555,0.07139387643230366,0.071086628021372
LGALS3BP,0.04987442155143461,0.021956638875965828,0.0188801474352808,0.11571547202742145,0.040115482101791854,0.03626485041634376,0.045804102136028,-0.008630432257853515,-0.04899976688284763,-0.007503489708137277,0.01821239208924724,0.05178356674457084
LAMB1,-0.042207567361422844,0.0008109135851348947,-0.0018053371326133614,0.022543759295827193,-0.045033097183653295,0.016991037956592812,-0.0006326910274670442,0.11148099228699629,0.02054405524694387,-0.070526164620592,-0.0068520553903629626,-0.018186416924786283
SPTBN2,0.058740082151131884,0.0041574277844799055,-0.002293332794778203,-0.05470336368405701,0.014105165395847902,-0.02659675852332221,-0.0500150216536203,0.0328618275602686,0.0617413311146947,-0.016084290949610464,0.07201088413781537,-0.01242968204251779
COL1A2,-0.020802430607491068,-0.00843186960627503,-0.015191203419474582,0.06728924291396184,-0.0037895368296540976,0.04771582015303512,0.013563901889063892,0.025097805968450064,-0.018376624816593145,-0.07876698824671251,-0.0954116781228905,-0.03184886281887276
DEFB1,,0.10054932774096277,,,-0.010017549555029827,,,,,,-0.045245811936543,-0.023663472881364844
CEACAM16,,,,,,,0.03136257739259084,,0.007188451492770349,,,
SCT,,,,,-0.009207362521180349,,,,,,,
WNT11,,,0.008504298785733775,-0.018300808390091638,,-0.024428129191868837,,,,,-0.019183603416268416,-0.021244340370494167
LGALS1,0.03506076596948116,-0.020093355775796032,-0.004107547478605297,0.054971980363660196,-0.035438686382368606,0.08090527592376004,0.016072893684519786,0.06667550394434718,-0.020228733314565296,-0.11539890991291894,-0.04830603224619994,0.0034605990171303488
BCAN,0.0661576240227576,-0.01456619010499101,0.02917107933279982,0.13281709114909626,0.05730958097137538,-0.0006802082807081498,0.013035419618104283,-0.12318638491481104,0.01077729533462083,0.028983595098467093,0.09720354049052725,-0.017650512484488214
ANOS1,0.08353486515852816,0.0201893527930499,0.018461645483927487,0.06417413042297569,0.021339547291661855,0.026117195331971252,0.0006424450116986291,-0.008365674620279593,0.008685381445401446,0.0552477803859625,0.08783026749701099,-0.036498307173233706
EDA,0.019196003648626392,-0.023848608059670193,-0.01841715112799268,-0.021881606034922913,-0.014427030615105797,0.01406678325203179,0.0148200397394341,0.144119368953581,0.09159161236745285,-0.036853362903464054,0.027097113409556634,0.0034112968747074916
FGF22,-0.028232181561275476,0.12558291265078805,,-0.016775098911674818,,-0.014595136835263728,-0.023599647179447465,,,,0.0332988797411505,-0.02953722529932184
SHANK1,,-0.01289847197212452,-0.025123102231746002,-0.0159604411875018,0.02749251744951048,0.027970136734929985,0.029277868519476676,,,,0.060701143639063454,-0.01641677707958767
RAET1G,,,,,,,,,,,0.05540405117057491,0.16084483968411087
TGFB1,0.02844304448965501,0.016897645909034482,-0.032102756825956515,-0.025152783112104494,-0.00944842870964767,-0.028314002472109443,0.006299444818769759,0.049494113667661425,-0.030357002758090057,0.024283682336314654,0.0071596477157314905,0.005860530919932092
MSTN,0.0791837020230404,-0.029672408749753573,-0.009616669059482032,0.11380127026085382,0.06829934185304323,-0.018140622188013357,0.01604812020740073,0.03977857213732675,0.0012000646588803355,0.06073682916195389,0.09336333752572774,0.010496206388761486
WNT4,-0.030692440042992812,-0.015110187394836955,,-0.019020179104443737,-0.014148201877693648,-0.019424591501769343,-0.02487974470548903,-0.028649992089458103,,,0.044130603892912276,0.008570924717384522
TNFSF4,0.12634223992164173,-0.0189264038021312,-0.01889559602839194,0.03535375992339262,-0.012493790986106278,0.07105716994456084,-0.03717766419955989,0.012482284958447633,0.010972842818285316,-0.015444584227788596,0.03101574653697748,0.014170182095201742
NTN1,-0.02809366346215168,0.004114298344215818,0.054707108947697244,0.09358531729742642,-0.05702641257065829,0.029806671784752492,0.04711690824139191,0.11376181130386354,0.022255965207430655,0.013705447815242511,0.05972745819514326,0.08541964151535036
CXCL12,0.010062347583337856,-0.04077964918555988,-0.018030055399658965,-0.0023397850459355007,0.011097652938602926,0.034687775369196615,0.007123171716105626,0.011799936582775948,-0.0014950268654254793,-0.06633699636405961,0.024481897735575818,0.008201024977016514
GNRH1,0.06455958590156781,-0.004680782113304076,0.038405677748187275,0.04451027746725493,-0.021354746055156158,-0.020205069330861875,0.03619321346673771,-0.03603154332333656,-0.06454935271878613,0.07189555865475784,0.044255555318406935,0.04692750913771387
RIMS1,-0.04810574652943546,-0.019958276824792252,-0.009256729720160421,-0.0622531090382086,0.08034785173176685,0.011466364632314034,-0.06550981746582892,-0.03265101303860888,,0.022039753931292667,-0.027719757275631383,0.023637381753458805
FGF14,-0.01665213111770659,0.0018268337036608142,0.02952039554083985,0.019781152734373936,0.0141434363952021,-0.034517102215921705,-0.04062134421160904,0.07681183197682237,0.11294749683711656,0.015570816502155197,0.04196279353121234,0.003271189427557803
IGF1,0.04264160665370245,-0.016276448081239743,0.07499233920349418,-0.02848686849714535,-0.01269816248284796,-0.029699691534223832,-0.03134729334136567,-0.030643025391388305,0.09112656225747642,-0.056224215765325325,-0.01899240920757073,-0.015129356957117127
TNFSF10,-0.012808542840587588,0.027067760645250766,-0.005937262964468883,0.0702704800097792,0.001130392010342603,0.015607800538965546,-0.019907021903090544,-0.044317636342567114,0.02792940291987707,-0.04304360799324544,0.024875765515206528,-0.01337114811775324
GDF5,-0.0577396941250235,,,0.10772962580375078,,-0.014595137050592368,0.01868327309623639,,,,0.05866109154035014,0.005404108786287483
CHAD,,,,,,0.08108102372306064,,,,,,
RGMA,0.05833744980968026,-0.02438367279445817,-0.010433074841444895,0.16416568119548694,0.02773307261263335,0.00833913319321407,-0.02198911198225857,0.06426905307458522,0.03436453899217947,0.006082576403002062,0.09777304867508245,0.07063146105149315
CLEC3A,,,,,,-0.02898278486240869,,,,,,
WNT16,0.01420197827957046,-0.011732911564231672,-0.023831886484989736,-0.022278676179763438,-0.015838267515071898,-0.0195050250024381,,,,,0.04100061504883441,-0.02971002121051886
CX3CL1,-0.04900058487387297,0.05772163151682091,-0.04861234956731573,-0.05137595772880335,0.010768773359241934,0.01613331486407222,-0.0681736584121231,0.05245696085435632,0.010688903789243528,0.049209271954740494,0.10124003140931216,-0.0544858718033974
FGF1,0.0056302067754540434,-0.02844311988892505,0.006998235574218131,-0.005572190095837744,-0.0067090333714263685,-0.040972840827788334,-0.03479053159072624,-0.03611004765608259,0.0175429270435034,-0.03681788732998972,0.061775027830116166,-0.037719374295365614
ALOX5AP,0.0037611955299467832,0.025809179136529525,-0.0032525681678102648,0.06761961280917238,0.014213058167392953,-0.0029907054698712758,0.010526235027017815,0.04183184908304657,-0.040654021148463004,0.022312348090725628,0.010577284053193019,0.003369745963899378
IL1RN,-0.02138115592487864,0.001780892728589104,-0.03067038620588464,0.027831674265275403,-0.02490896022708008,,0.06540106349978686,,0.07308327363149937,0.06251559497337977,0.012351609673631345,-0.015650209657434893
NPW,0.029091369143068226,,0.01641793306047867,,0.009130836489213602,,-0.006690642168094037,-0.029839518349608813,-0.044004057512634,0.07516990791235846,0.0462585779449795,-0.048173598583179364
CXCL9,0.07706608368576355,-0.018588375854903538,0.003722080931371825,-0.020606949867610837,-0.013458549077024594,-0.014595134665414101,,0.04422562045209174,,-0.05268323385871634,0.028124256062972357,-0.03458735460178497
ANGPTL4,-0.001630221946907765,0.13769855052553154,-0.0351715592735804,-0.03248754361256975,-0.009296039863534635,-0.03155526523527809,0.046228094239873764,0.08845962099200075,0.02996669802840418,-0.027319416672733313,-0.014502515901003765,0.08109462149649384
UCN2,,,-0.011975392908473303,-0.018055014047283425,-0.01442703150486023,,,,0.008932038632992838,,,
OBP2A,,,,,,,,0.07880713050319794,0.0301950958515855,,-0.027839374810113456,
COL4A3,-0.02831451072850068,-0.028591295363984526,0.01103901052253288,,-0.003498252644038067,0.03277026685356797,0.0028247494267997094,,,,0.012220538068464475,0.01950825812135236
NRG3,0.0391789235987109,-0.03285980539652704,0.03561475556229384,-0.046996278989124854,-0.024485204529104958,-0.003932252768277235,-0.06122200444993345,-0.054293701365981516,,-0.02823879640145569,0.05970814647771847,-0.015492117923154617
IL23A,-0.002483121875017482,-0.015650428565710913,-0.018840815072447118,0.0473746256402923,,,-0.03001638067246533,-0.02580152714224358,0.02505816808233131,-0.04670911009564664,0.12225399799019732,-0.026265151850573196
COLQ,0.023053366821415015,0.030704830291069886,0.0167071398847413,0.07500452366647273,-0.016698169340307458,-0.00987837519490808,0.06437156451615816,0.1057879896278974,-0.022295062109964632,-0.05393515619656933,0.09485283485328967,0.04551083533419907
SCGB1A1,,-0.011906085875242113,,,,,,,,,,
TNFSF12,0.055663332248735334,-0.015881868228550616,-0.016968350685225172,0.06986584249578909,-0.026408911386287655,-0.026255300549508673,0.011868027330166257,0.1123248164167312,-0.06773764970925994,0.07305923371627615,0.03634523082487346,0.05950134095102166
DKK2,0.05986483585803017,-0.013971629708891457,-0.012151941752294136,-0.032154868498578786,0.022937606665939775,-0.01004300567517601,,,,,0.01763610777852596,-0.03316613511959806
FYN,0.012275115297964594,0.0072970624712601325,0.03698993907590391,0.06228928187047608,0.04081587429319306,0.029565459579336102,0.06772679230918872,0.03308947179302207,0.10147873436236912,-0.026290325546943317,0.08865933705038133,0.05008885198855808
ACE,-0.003914366531430622,-0.027953431684985947,-0.023911708727932718,-0.0070019499161676525,0.04258733107781737,-0.01522922169698505,-0.0327176857759984,0.06201014211235712,0.05579240156067063,-0.11986708727531285,0.06545125395064322,-0.05715718853816594
IL18,0.04118788023305114,-0.03446422442600822,-0.008588720425568486,0.06848954064702643,0.020912928004144078,-0.005812487825324401,-0.05511693074733246,-0.004878308908568828,0.04977708012372109,-0.02426649836488762,0.05769953250703409,-0.021397067799929687
PPBP,,,,,,,,,,,,-0.021927957960849745
CCL27,0.01429285662417765,,0.05623150905284095,0.0018638814248788443,-0.020692724706857322,-0.010345740791649068,-0.011426249914587896,0.0024412762275422273,0.05114824976175896,0.11465901756623144,0.08753359317841213,0.1243649327287417
SERPING1,0.00048704027347094326,-0.029608467522192906,0.009990724431999156,0.10859339361920198,0.06078592902348265,0.0038200919982592806,-0.020604518766958825,-0.09756039683681006,-0.07789640044101827,-0.043140902208352566,0.005794504152246035,0.08999017354710515
AZGP1,0.020560523025351954,0.0131782317207332,-0.01504522577961914,0.012487978634849205,0.027666664015385676,0.03692689945161438,0.02225179296910788,0.15797111953862192,0.12123883007466939,,0.0653480489301691,0.02074089027310111
INHA,-0.061126843642150624,0.036648252979692354,-0.045023142636493346,-0.0053784613106677,-0.003846609279032336,-0.01593963715052957,0.03173796718530837,,0.032553616478347445,0.11125727421933472,-0.019786631218362074,0.020140863452796674
SEMA3G,-0.038978836265631096,0.024688169846832492,-0.02257668897345604,0.04728614389590739,0.003158376765970689,-0.019468539784119193,-0.015575898787647794,-0.05448122025801585,-0.036255462507793414,-0.03423671172831481,0.016413916797168016,-0.014296359383973056
COL6A1,-0.023943298301575506,-0.021591953978906047,0.03899582388484284,0.0944563669716302,-0.036647987024379845,0.036702275361994746,0.09433380834407301,0.11481879759448783,-0.0910432385776229,0.02471031371736668,-0.03375584180100133,0.04858007009699053
FGF17,-0.02821783719883681,-0.013056885747689439,0.029511556625280554,-0.026591206168909896,-0.007572612700254866,-0.020205066161540348,0.10682492664557873,,,,-0.02652238567421549,0.05618566704595459
TNFSF8,-0.02133492708734897,0.04490005101794539,0.0034883225823495556,0.09574047113679723,-0.011811474318288597,,,-0.03155173874625807,-0.04319486278848733,,0.017462970258473185,-0.024692664229563458
FGF20,,-0.027548936196964687,0.042454234565601635,0.030412026421134764,0.007186528310268256,-0.02076229876451782,0.003931509774246103,-0.022264449551759925,,-0.03418576172025392,0.0022253984528643267,-0.018279063026247495
ICAM3,0.04758573412679385,-0.03297833732669969,0.03350338930280976,0.055313417229968645,0.015301920142886729,-0.02910315969164313,0.010851905119354917,0.11469308278853169,-0.05456324800731291,-0.06256244394242524,0.036290926175280694,-0.020350610484102125
LAMA4,-0.028547466334722688,0.046673608116203115,-0.0011175555681268037,0.08456674848341306,0.03836100429179644,-0.033856825057414316,0.0015363146973659317,0.04408241853097946,0.013995517084095391,-0.025520150511989966,0.044427251409732006,0.009324489904675184
INHBE,-0.03355721709469585,,,,,,,,,,,
DLL4,0.05399605784276993,-0.028353403787056534,-0.00767207905817922,0.03192485511172241,-0.0056658818829420105,-0.014486968096905391,0.031253543400383055,0.032889023772628444,-0.02807917772990821,-0.011358536720391391,0.09052627376906026,0.030943177327796376
SEMA3A,-0.05440793084666569,0.038345515846458345,-0.009938908713816993,0.010861719759964148,-0.028985226353087184,-0.07240794283219573,-0.03875534694874074,-0.02687114961814265,0.0397346759889316,,0.0019254159678702152,0.013761345161509255
RLN2,,-0.01241172897731747,0.0035256341943777436,-0.02188160321398992,-0.012031461499299475,-0.03484356488151485,-0.018765326497389354,,-0.03664050375450611,,0.024848383240341547,-0.021474403438514707
C5,0.08377388355643998,0.004215922478061403,-0.032241170300031485,0.08211396537492087,-0.032466846196450204,0.06630145983844521,0.02906779843661303,-0.0020567136282923794,-0.03115946251635572,0.05821894217036792,0.018556910767547844,-0.010488678202523975
COMP,,,,,,,,,,,0.006226381015866116,
EDN2,-0.028854268315096892,,,0.09185210168703806,-0.014610203689741244,,0.014151603120470053,,,,,
C1QA,0.03136930761229223,-0.056228400372537145,0.01023489421771608,0.09228595690115439,0.020676146066641605,0.012643915609369706,0.004238373224293291,-0.05035437396071462,-0.05404234781591216,-0.0011306197890874588,-0.01815885749419732,-0.0636199792275046
UTS2B,-0.022943084265073757,-0.014118652771023848,-0.015416798848913572,,0.09481376791771746,-0.02524242397506285,,,,-0.0324577971656153,0.07315643054478835,
COL9A3,0.019654539831423647,-0.0305452052580056,0.00809635729148059,0.05886498157984563,-0.04452369458061998,-0.02274602828176569,0.058538472997751285,0.06560862076305841,0.0812647023444343,0.09978541977651251,0.1017080205699573,0.006635563098840348
DLK1,,,0.021276681548140382,,0.03420627179695419,,,0.13062223239146195,0.08190963140863233,,,0.010265488478235881
HGF,0.004438643817776805,0.009630631025635125,0.031315130229118096,-0.008084205831697451,-0.0055581585421309075,0.002949079320828577,0.054100553736324365,0.0664161593830817,-0.037587430516624686,-0.04436283916969914,0.021676809111514452,-0.021547273458088118
P4HB,0.006206842137075582,0.001765200935604013,-0.04956227100151963,0.03617268894046979,-0.030219357261009036,-0.017638483074577188,0.011414763880219583,0.06375723948034766,-0.13873710611128962,-0.024237540825452455,-0.05944335987545841,0.028676528829442265
ADCYAP1,,0.05741237880721399,0.027318117465368857,-0.03870965772886676,-0.01994344572787441,0.08275181432700059,0.023244479727730524,0.013116537922341236,,-0.037043161135235765,0.13046099728492777,0.0003633781481058021
GREM1,0.1565195444114741,-0.033986790376876894,-0.01332494746791706,-0.00445493809798388,0.019090534761384427,-0.011747293395832437,0.03549996355113409,-0.04802617731211263,-0.018947994301855498,0.12581683610810354,-0.02377156067163367,0.050973437085496
EGF,-0.055575143289577,-0.0351565172106646,0.06453571052892657,-0.02729910242425237,0.0064209887857827885,-0.018006263544852505,-0.0027731376682764326,0.03923822463587671,0.0580668948800098,-0.00628184308928806,0.06888722580902887,-0.024987699518050566
VEGFB,-0.007415277007567836,-0.026720356308555963,-0.001741622145213122,0.04262130691523664,-0.0192061582313089,0.04775878854696164,0.00698130649248328,0.044684764316901424,-0.06425819646140321,-0.020836536901412406,0.0003892049679478505,0.0003555714373890803
FARP2,0.03845032122970134,0.011216044369390436,0.0013065514413486677,0.06467042104634411,0.017695169880630465,0.03910081780739247,0.03615175369085869,-0.007632530608798142,-0.019120869345005613,0.019334735243545703,0.08516226746863897,0.030397991736390267
BMP3,,,,,,-0.017803980880846552,,,,,,
IHH,,,,,,0.03857014578553582,,,,,,
LAMA2,-0.0023429390419638222,0.053582587619568196,-0.007437300153551204,0.06834123447498483,-0.0396348150656321,0.03976228195065804,0.0567492638676037,0.04808786781437002,0.022341119145251956,0.050331723684930336,-0.00531952271420988,0.05669795964082175
SERPINC1,,,,,-0.011126958482769156,,,,,,,
NRG1,-0.03970245786013882,0.03598636676364036,0.01594544139550885,-0.007386562589942186,0.06264877776913702,0.010136088609817306,-0.03790152303802268,-0.023011167009157715,0.046729914292733495,0.05488439564580785,0.057702858053547,0.051883016826322834
SPINK1,0.007241271989195492,,-0.03051661009292053,,,,-0.018765326497389354,,,,-0.021993027456195795,0.020058089026706354
EFEMP2,0.038712406849540755,0.011667284410412999,0.0016446101807681924,0.11919454436434833,0.03251534749126099,0.021799323717565083,0.033407905614223146,0.05725980982628429,-0.09431907785120587,-0.0535709329976657,-0.02414515077013654,0.08837466286612757
SELPLG,0.017418119435031736,-0.049707937114223104,-0.0002916384386001769,0.05001857435062053,0.006759729262286868,0.022700088100943466,-0.031631753848892344,0.04421887766605594,0.04420559140188924,0.12358658520438089,0.10527298984242499,0.010724437533377503
GDF6,-0.026904307477567543,,-0.017270689949796626,0.04988664607735203,,,,,,,,
HLA-E,0.04312854706429807,-0.020037516687364216,-0.006110683228888023,0.0876394808360005,0.03212629316604252,0.011241238802546127,0.006344665191294064,-0.008484036539666975,-0.02280382935466793,-0.03996046689802131,-0.028880642230836896,-0.08495198907315502
PTN,0.03754182371223867,0.024300163605681584,0.03398163070999821,0.14217401467245877,-0.013224876175103265,-0.012589349147213899,0.06299625638523551,0.199070450881126,-0.008731428753327561,0.1285711833783749,0.09225191426744492,0.029195716812980017
CD274,-0.002460025064772732,-0.03419520402911668,-0.002043124219068305,0.014799981744658764,-0.032901723382462174,-0.013934475185426265,0.02319085970179743,0.04403048024877484,-0.02448151586834128,0.04469739683782219,0.06856903289274129,0.02781538467937613
FGF10,,,,,,-0.013124742219660491,,,0.009723559156488433,,,
CD14,0.05075704906798147,-7.324199808257405e-05,0.003220917384614957,0.06540033915035415,-0.005468635233480889,0.0398637500988125,0.05380022807202723,0.03873457091832908,-0.08762728896656767,0.019781696300206857,0.02444030943917805,-0.03705246879016619
SFTPD,-0.029167824520234167,-0.019694955162286348,,,-0.019097899325843843,-0.011801938814841581,-0.03172841955426211,-0.029546005977041257,0.017940839791989713,0.009925126525572774,0.03894883823372546,0.010924963966719695
SLIT1,0.05067163995377917,-0.02008630164629734,0.05896136527469762,0.023673143615027405,-0.010487130458124643,-0.03268248495871772,-0.008027471351700826,0.05568332005361143,-0.017260035500682266,-0.0829195849070219,0.04376922643131078,-0.11182554917582087
CNTF,,,-0.01215194050307169,-0.022893716615412178,-0.009484823446895581,-0.011747292380541582,-0.006480183525246591,,,,,
BST1,-0.04579684166800315,-0.03807063028541423,0.035579866522326004,0.08532766298744224,0.024679957984385124,0.03108806681600836,-0.0304427205808055,0.10152755842591532,-0.05752594309711361,0.01816339597777944,0.006655086253553658,0.07008149708794381
AGTRAP,0.07209404374355363,0.00015594983500723003,0.007284614156907931,0.08175319539902837,-0.002484776776230429,-0.02244870409730954,0.039119156764911706,0.044254796483108774,-0.025580445143402276,0.017863925261782713,0.04106283873187404,0.018657141074923028
LAMC1,-0.030730581017779368,-0.027856412284050842,-0.0229620735526445,0.09145237031738052,0.01652996640745551,0.04767488131134775,0.07453046551732172,0.09433803619599118,-0.045619799022797836,-0.10629398185412035,0.011196575503448653,0.042012421791057804
COL6A3,0.0266902269849729,-0.0005600822707151596,-0.02805423568342545,-0.015760435683263182,-0.019665034379330818,0.05520061056215999,0.012641857230127796,0.07484464791852911,-0.021922596907927454,-0.012600367527366018,-0.0026012507002960298,0.015924342882318636
FN1,-0.017856666388801186,0.0012240894982581093,-0.04920312040530892,0.07002938558342263,0.019586282111477962,0.0013138934843901192,0.041744485091846785,0.0633441024231985,-0.036984835968911514,-0.13558120769436335,-0.05594483176384593,-0.027936485193064752
MIF,0.04942351692268503,-0.031469179353614825,-0.07723159457471782,-0.016359573354187033,-0.017972611715680743,0.007408389972842479,0.014337005154857162,-0.025409817659920328,-0.039036006397207536,0.022674773458010517,0.075104602558788,0.02315820598526927
JAG1,0.0242401843898226,0.025334805076655083,-0.0077174719316926476,0.11024692944183014,-0.06558530039877838,-0.017579823896250943,0.030169819031215978,0.14715196974005537,-0.0771300232139558,-0.05762903731723195,-0.038247703421556596,-0.01103761677001327
NID2,-0.06507994744596811,-0.006561845873443098,-0.025116937700093725,0.11503182912041798,-0.024966708093787916,0.011145872649678578,-0.034368123957043716,0.0651890491363572,-0.021379017577419713,-0.02135945562692686,0.01947975048919408,-0.01587167649461712
EFNB1,0.055809866949942,0.022841318343958972,-0.008986374292669432,0.12512254557331084,-0.032629553984273196,0.00819303803412616,0.06200935082323719,0.05631664181360749,0.004098432152990918,-0.034031134212129915,0.05197533110920449,0.03631513466081104
COL4A2,-0.03530917935221551,0.003093511898849903,-0.013919817310703866,0.09118318451088116,-0.09799910093726087,-0.007104442033246497,-0.018515870463121482,0.037793069667691276,-0.04970803091365465,-0.10637363025825947,-0.0054713536244079325,-0.03599248791998814
SPP1,-0.01741068945954469,-0.053551990615740515,-0.0336849330767807,0.11365238996530445,-0.006382134011059277,0.043663773657224736,0.03892059160287508,0.05199097322525224,-0.021727183522043936,0.018912129276163273,-0.1022190027693088,0.02054965926397305
PODXL2,0.0025949381546720774,-0.019442485391181076,0.016033368414861467,-0.030654197095041674,-0.014693861943157983,-0.02206665033362233,-0.012396321602937056,0.08823283208769037,-0.10175533533607381,-0.030243668512259184,0.12428294988776105,0.025338466119084226
IFNE,,,,,,-0.013124741195621776,,,,,,
FGF9,0.002990299172670947,0.06770678478183993,-0.023771187503737263,-0.023833277748055635,-0.02408475425359452,0.023628663252995005,-0.024316169396149022,,,,-0.012809667460786997,-0.04257079182233704
