,UKF243,UKF248,UKF255,UKF259,UKF266,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
TNFSF10,0.0022926428292763352,0.1318019745811974,-0.015853093141590814,-0.04103867426939866,-0.018544217170172312,0.13326775051784043,0.011461780768258824,-0.034751476404676,-0.012429355815747722,0.015381472027206628,0.07536096635768219,0.05939343188815743,0.04461702314469417,0.1316024467513104,0.06484396206401861,0.08517350592271974,-0.010630642036071399,0.1279066134575757,0.09457206117493258
GDF5,0.03477250786017356,0.02412506839002956,,,-0.016867260484702735,0.02328143970620456,,-0.01815604114475486,0.039976861786214464,-0.011256680411013444,,,,-0.018384724221285568,-0.013570057761513387,-0.02919380973656687,0.06865218548683125,-0.010332665728510168,0.03462158524446862
CHAD,,,0.060570360958576666,,0.009276923097931083,,,-0.015257536349849188,,,,,,,0.008386198843581499,0.036124151584137336,0.0036759611260482527,,
RGMA,0.02169609070996967,-0.021678505601478385,0.05502740427680026,0.009912174707734731,0.040488325310665714,0.12999019029024114,-0.031294543847804765,0.01719735396393103,0.012357307029682211,0.030431011370448624,0.025273467092260662,0.08715221652905578,-0.011753077506268635,0.07814939212429972,0.003241138773807603,0.052956674724967026,-0.05833905282356591,0.0013800433105859,-0.04712043132559976
CLEC3A,,,,,,,,0.0030358476113335983,,,,,,,,,,,
WNT16,0.0008657822361299575,0.062020588031712384,0.059169390833622416,0.010130835763369764,-0.01964774549711426,0.033184676202086795,-0.015838267515071898,-0.021052182784860363,0.03548383205017118,,,,,,,-0.020437848155407414,-0.016248131892926773,-0.0020870687640509675,0.04990339817349359
CX3CL1,0.0171992400685043,0.0647048299335055,0.09722869322603918,0.0005001245521476934,-0.0157303738554182,0.03189366741150409,0.005219182621866231,-0.021283994934060444,-0.04347630909523663,-0.013153977108418029,0.0331329791119166,0.05785446460306849,0.15775541417571903,0.09641170334648422,0.030172474404634997,0.10856441509612061,-0.004912968924180103,0.1691599808830421,0.05492954719720045
FGF1,0.056085130954310156,0.05753844328968273,0.1339916866520694,-0.00893576875214407,0.026635923429503668,-0.037274269401014234,-0.010501258810549197,0.022534539043263198,-0.026570102276229354,0.03969659780414137,-0.039813523973331225,0.06256474264257561,-0.01524890466725342,-0.14678026291076549,0.0429816117723902,-0.04674452588276363,-0.021556691254852347,-0.012873095157852515,0.00280175724310768
ALOX5AP,-0.01171514346004056,0.005281277930359495,0.04092481063224726,-0.007875915159948819,0.02636864210479567,0.14299369297120548,-0.08118854995054159,-0.04043350563449245,0.03725321445088959,-0.009588754774498422,0.004761794653989437,-0.027450652536760677,0.02669676181802257,-0.049154136882152574,0.05228637442929838,0.034612461537574114,-0.020115718940384192,-0.051079492695447176,0.030767173061996455
IL1RN,-0.002021509830912755,-0.024969439775209178,-0.01375358514420487,0.019527069656012086,0.017035455786957848,0.062266566674225456,-0.02490896022708008,,-0.03767370356992213,-0.012089326790175051,,-0.08910003207509053,0.023453339876752265,-0.04361954905801243,-0.04290896734263819,,0.010566839064440827,0.018420378782103446,-0.03911514977078054
PCSK9,,,,,,,,,0.040519897809341496,,,,,,-0.01641860696607198,,0.0075199950472152974,,
NPW,0.07287194553582153,,0.012631079054794929,-0.02109066369136157,-0.003292939599407683,,-0.012773354094829612,,-0.01849430570642531,0.0842800465366705,0.08484503396974631,-0.04510970000880975,0.042422772139345574,0.14789432138969094,-0.04152550518221629,0.06501829911442335,-0.02598203243594454,0.00853563513360637,-0.022870004017304928
CXCL9,-0.008263118227094898,0.0767085203221224,,0.025054796823878414,,-0.02368354177677008,-0.012866493097180963,-0.01815603817764365,0.008344397966061158,,0.0010256040433607614,,0.01240614614838317,-0.06300351995182081,,-0.006817923159718639,,0.24554364695013442,-0.009149952055831266
ANGPTL4,-0.08266227179918591,-0.08306317481056857,-0.07989972339486179,-0.013741932612626379,0.06527004042890842,0.03749006079179403,-0.013414483309635601,-0.011537626554378433,-0.07153239575384995,0.05280747253600201,0.052542005140070895,-0.06382272848606667,-0.05052434708909768,0.07621032933360102,-0.022421122470750485,-0.006563779066666195,-0.03579047612054409,0.09892060114695794,0.023011611609502353
CCL11,,,,,,,,,-0.018648776349563204,,,,,,,,,,
UCN2,,,0.032100825388695214,0.06439994814583451,,0.056984505178107166,0.004472379766506671,,0.028892073751829245,,,-0.05496487430016003,,,-0.028389515939363855,,-0.01782154727571516,,
OBP2A,,,,,,,,,-0.014917475812203738,,0.1195022375215775,0.13607521278351842,,,,,,0.07948396977480296,
COL4A3,-0.040424247956553784,0.0165414818952961,0.00811043976581929,-0.019816117152379673,,,-0.01866289549689137,-0.02612010854236615,,0.00711471528200046,,,,,,0.017424644028130157,-0.024925455326387586,-0.03272203977730949,-0.0257965806036678
NRG3,-0.012018196125506505,-0.03338779387454742,0.06682115873170921,0.002665171843719439,-0.028977112557594005,-0.07464008746649305,-0.03328367489688251,-0.03558418149787724,,0.0095549071592139,0.088289545471661,,-0.047156387111061154,0.01548014983846938,-0.031570018390266935,-0.05779374356571149,0.04379303932955365,0.08330296685316486,0.09436727364818824
IL23A,0.031237874669963438,-0.028863564669938228,-0.0045791058938092375,0.0025310183694863975,,0.06678904934179794,,,,-0.018549511838186532,0.05314452903689759,-0.03869897097348306,0.09620097381522397,,-0.016418601238573798,,,-0.0120181936446121,-0.010196894879361868
COLQ,-0.03590707108299375,0.05809760968663305,0.053563126124596176,-0.05512562901852141,0.0014220414950494554,0.08868501805163415,0.03210883056055399,0.033992353745446124,0.03462950597155641,0.07942435064464501,0.16064850943012257,-0.11641920355610827,-0.0036725557693759792,0.02432725786954773,-0.032310733273103284,0.03175755788471016,0.04502794914857584,0.02517414529071127,0.012060647730405992
SCGB1A1,,,,,,,,,,,,,,,,,-0.018247549985663185,,
TNFSF12,0.03232944200819828,0.04942904296656577,0.07027006030908202,-0.05430990061169173,0.02965739140613361,0.06827160996986054,-0.014750440692489127,-0.026203358790788393,-0.0020106141254618245,0.025577282362197133,0.026718830498586366,-0.03759908398993633,0.00025739136901099715,0.0977272310658299,0.017551014203180712,-0.001010462629096104,0.07131454602865156,0.09660560224687603,0.010708463909163557
DKK2,0.16395745352941674,-0.030233202756639342,,-0.01483973944375117,0.02607824569205783,0.03679427342393861,-0.01479130460344416,0.010089411472958642,-0.016521167912524545,,,,,-0.04204890146753155,0.0025537725214586004,,-0.003413174140314355,0.0702296067340475,-0.03648056269191351
FYN,-0.0014457649169195344,0.009454969834288403,0.0796041231559356,0.055655485388053906,0.05727093326151885,0.12089311664594707,0.011134076782113929,0.0177328686462304,0.005918411202715092,-0.007206601107406296,-0.0007806018135782698,-0.048806462554713145,0.014823004042629012,0.08055217248473609,-0.006828904668611592,0.09189711297402398,0.012408921294310019,-0.017541335367688617,0.053489543697164965
ACE,0.14420756840450027,0.1514035429772179,-0.012493636052528196,-0.006903210269342981,0.0751790596077923,0.1350080970588087,-0.009326715442889946,-0.018944829005345425,-0.015900587453586867,-0.031768005832134516,0.0563314859804483,0.19979483186708444,0.13355826447287797,0.15519021748060977,0.029605002578175808,0.1585586171405869,0.06387023610278546,0.20921394470732044,0.09803587305016268
IL18,0.06499404238670922,0.044135256837538196,0.03956231673942817,-0.0015210443779644835,-0.0046165350363911945,0.09336915752202288,-0.009548698048374873,0.016282590424564515,0.0029115371332262712,0.004781570164018497,-0.0028214069209643532,0.02475729170760559,0.06508659422645613,-0.03910987802997364,-0.04551008158842043,0.0016434619114068353,0.024256147855646393,0.11434372523205581,0.04996679667025454
PPBP,,,,,,,,,-0.013940982523742,,,,,,0.001539543992961164,-0.026279445012704447,,,-0.0241193085118842
CCL27,0.04620810309142791,-0.01914368944066289,-0.02089903051673688,0.0009529953467478261,,0.03114032470093553,0.05849307721835902,-0.01286988226523885,,-0.01028600204211878,0.13985163952789442,0.05515754696194835,0.055791084757146676,0.0645272098131188,-0.0373182388629377,-0.02821443535751114,0.06241708143420333,0.024627850843587255,0.04967596698673977
SERPING1,-0.050864653602781175,0.03472144569588617,0.04655719995967028,0.05958650031733858,0.025704093820656672,0.15469310920992865,-0.06759644310968907,0.011546756093131239,-0.022339412612968415,0.05388344913470205,-0.01505834040881612,-0.05721693813895118,-0.041413595093333096,0.08390122547668279,0.05111990275647932,0.08962330711743885,0.06573803910867547,0.0010732823871574867,-0.009242682452876658
AZGP1,0.006238295751788259,0.027732112410960224,0.08000751446535193,0.011669625486178566,0.05633939461156278,-0.058674187854808775,-0.006538759036941195,-0.013038686544141653,,0.0013635801432904978,0.07607628161472918,0.015125385084077694,,0.10115562678300537,-0.02318429229710481,0.10125498499542449,0.018670409569835417,0.09565893981832947,-0.01184147831839985
INHA,-0.05814639030764412,-0.0367174416344383,0.042516450903610344,-0.042290087782579026,-0.026397714745878476,0.06279057783947485,0.06488774225074137,-0.019828570772189642,0.03349508000806537,-0.03712243805390497,,0.029876302612149814,-0.004187214810565371,-0.03767784632777778,-0.03941271419956433,-0.022825643179630786,-0.005745229263025024,-0.0024721701077709095,-0.025371898243710105
SEMA3G,0.12672298802153764,0.08147152191927652,,-0.027570259033330848,-0.012372306426371979,-0.030372298583665504,-0.022878925220863978,-0.02421845085273925,-0.020561016415132242,-0.017204290768227506,0.10518603358622605,0.034490962756588625,-0.030956162641997156,0.02527512149926068,,0.33657217654798227,-0.026165501042867453,0.1226506169384788,-0.021082243753807614
OXT,,,,,,,,,,,,,,,,,0.05852907863758552,,
COL6A1,0.029943716724371624,0.07303133689808965,0.021507961366846507,-0.0607397367490543,0.12176978766925547,0.1441911618184075,0.07180699731076001,0.03661403405479448,0.06045293888802921,0.02722696656780523,0.1245558913994984,-0.08781191358762618,-0.07717554269826378,0.07754867813129657,0.07308687701254268,0.11456453954381293,0.015427878274708644,0.16798451417235624,0.02531793329317094
FGF17,0.038571659953574255,-0.01387274467757286,0.016809665995066395,0.01544205428337889,-0.027925021256519893,-0.03056124007881131,-0.020959614200473323,0.05771915621821569,-0.015837179404374083,0.004837550824335926,,,,,-0.04153357806418265,,-0.033372645959937816,0.03653996423543359,0.07365295632634039
TNFSF8,-0.020294668000012495,,,-0.018655233407240453,,0.020256981540268195,-0.011811474318288597,,,,0.03947618006159545,-0.06226512361086266,,,-0.021813266329759162,0.15086006028412577,-0.0162481340375146,0.04429713791620713,0.04637787735743404
FGF20,,0.06622426225414622,,-0.03249844854712348,0.0037840904492834827,-0.007717536455405287,-0.026873554529663106,-0.01474438029881452,,-0.014719441842758602,-0.0026957915138652983,,0.173009743050464,0.027435512428583258,-0.0237200828837399,-0.033603713361506804,-0.010126800214267914,0.0015326676429676194,-0.02010576457805076
ICAM3,0.0754910533074236,0.076492580087051,0.05435108915388706,0.021443787683957213,0.05416821403427608,0.07798853003415124,-0.008754414524233202,-0.011263261420845128,0.010335395779026313,-0.0025829932780266416,0.049663339544827545,-0.053963103261851074,0.040549709591427105,0.1650417414749758,0.017946193019922466,0.026155210612729397,0.0866803247807058,0.0883129950538313,-0.011085863313378075
LAMA4,0.07124044662035947,0.13979606263193833,0.08378540638432347,-0.027977488811852094,0.16299259611867756,0.14846240176573863,-0.00737407512448142,-0.015780332556874728,-0.006319822494656465,0.040306597035312475,0.11782007996519468,0.23941482736920955,0.1360661293601895,0.14483185062386203,0.002020381135809865,0.12809046646166092,0.03519535644527811,0.18174095301838833,0.06865479372429117
INHBE,0.0046417866662491255,,,,,,,,0.14900119459476302,,,,,,,,,,
DLL4,-0.03092149932892898,0.18079464287863511,-0.03458619609455129,-0.018196433232536658,0.09769455508489515,0.12313119553981712,-0.0054544164772241084,-0.01802148125902592,0.013453494807191237,0.12382803721312484,0.13485180119999463,0.1704830033332709,0.09199645427787291,0.09016341235305067,0.0478638624033188,0.09582166028844034,-0.0003704131709262028,0.19177022600154242,0.05392585641158883
SEMA3A,0.11725422877259206,0.07135737574382928,0.042447039825212765,0.010621978447581464,-0.002415124059740628,-0.036836886859262084,-0.029862514674046364,-0.00899065219205803,-0.0010061101927948204,-0.023950014988920645,0.011626518586710773,-0.021512884900455238,,,0.022639018999454356,0.03001587341839901,0.011969952608178236,-0.10444268339546832,-0.024998851601256495
RLN2,,,-0.0499438627583636,0.012076320243499946,0.08932093422625204,-0.009872195703924422,-0.012031461499299475,0.048718122946711594,,-0.011596589535861915,,0.03064308614861071,,,0.01306456632513382,0.14678521975969963,-0.0178215453105136,-0.04638754136453307,0.0621195074070375
C5,-0.0408628547312092,0.03641561591739944,0.1374768716315961,-0.03453018776737765,0.06599518397000989,0.10451807201341767,-0.0009939011813903662,0.010028250200754823,0.011265894528522303,0.06685189990956414,0.013582527210169133,0.12685889952762672,0.031115759495420597,0.16468807430086288,0.029666009709143792,-0.018250878595214712,-0.026782561973842482,0.07622565028188032,0.027755614965358548
COMP,,,,,,,,,0.06803582029003373,,,,,,,-0.024474880712864754,,-0.042123075273988085,
EDN2,-0.02744737741266568,-0.02162933477616373,,,,-0.011840050057557212,0.09910794278768262,,-0.014534318322816082,-0.008962691183523473,,,,,,,,,
C1QA,0.022759763071464288,0.0524373525673339,0.06904204689939467,-0.02346966990733917,0.03988933703892313,0.15349660537836937,-0.050679758415949946,-0.04030557508210117,-0.02658592284336755,0.0056129280646632414,-0.10649215054432783,-0.0605022751992605,0.07573016079355958,-0.007766015762529794,0.028582469471613504,0.1038895259861318,0.008393851202643543,-0.04067491219159867,0.0652126235413053
UTS2B,-0.021824413842599165,-0.023145826417281645,,0.10894224698608901,0.05649270732722476,,-0.01039990465138052,0.007951636735233776,,,,,0.05317294475572607,,,,,-0.015113286323195616,
COL9A3,0.07852208794396053,0.04688426563440985,0.09984293279972273,0.006317204252586034,0.031159321046044523,0.07619875153095092,0.02684169204154739,-0.003450094821437952,-0.029878451083449296,0.01865505691735307,0.004109054565182518,0.11725836413316361,0.010706421852829868,-0.036702339592808324,-0.003288568543117944,-0.07356971765654317,0.0336296478386957,0.12586428027262384,0.05353216792833171
DLK1,,,,0.007236558903813155,0.03134001219825092,,-0.032090529275717844,,-0.023100928633198424,,0.04134535790501947,-0.14465151257603048,,,,,,,0.05904590745105235
HGF,0.03423822807838089,0.03380769067446666,0.07353349059531329,0.01893227297724835,-0.0078106684004048,0.00880451803216332,-0.004057123424935993,0.05586268134232713,0.041453592815790294,0.020106243876192587,0.03264979710176072,0.04678751481903028,-0.04633180883488325,-0.01781867252639574,-0.0571333486785853,0.05497822457274637,0.036048365212980694,0.03491068777191126,0.04801768288824338
GIP,,,,,,,,,-0.01925539081913687,,,,,,,,,,
P4HB,-0.006651876358059023,0.02829517814270197,-0.11019151312245919,-0.0068123089659715705,0.12708375096433364,0.1196016201640506,0.06136752577966321,0.03923411431142602,0.026237172581827693,0.030919529729321715,0.10076263504707579,-0.026975568366551267,0.015125086145771117,0.047723791259263,0.051797580735946216,0.10464953193041326,-0.06356014880840793,0.08101271826282903,0.026676609946888103
ADCYAP1,,0.10903494868430014,0.10123767665572814,0.018362362094450458,-0.022945871739075748,0.05334512561681197,-0.01994344572787441,-0.024629305168239135,,-0.01708790325980134,0.1541777307844697,,-0.030617348797204118,0.05850753818915816,0.02653473532123507,0.13364435683549633,0.05947804748411387,0.05188105367770515,0.027274591142500762
GREM1,-0.02182440031140061,0.04034410257543551,,-0.016272193576654565,-0.022247336789082486,-0.06013830171036485,-0.01581720685126169,-0.014613383998719233,0.0890775508893448,0.019391439175763626,0.014995724270024074,0.11693675850233129,-0.04916861957213557,-0.08042477582103476,-0.02055697490103124,-0.06229279231312426,0.0026280152444020668,0.06942229082589133,0.081934312608562
EGF,-0.0009219636717511439,-0.004640959234460068,,-0.020578657476828358,0.006730711195367684,0.08064644453949114,0.0038158730714432437,0.030793900068980452,0.02114431747754455,0.05979222848114547,-0.008808683367882347,-0.013949120944280686,0.0766592484339621,-0.04650717505835136,-0.018442458531694798,0.01516483788527424,-0.022438111035105728,-0.020245848436980726,0.04357580604694688
VEGFB,-0.0551971965742316,-0.05435557956238041,0.006983514024953433,0.018161866012020984,0.01591251164561089,0.09310893222155248,0.03420925170276975,0.06849227923505695,0.029873813920530186,0.05850525480306302,-0.08054771683415807,-0.1311542422105271,0.005426858714809263,-0.0658187118297903,0.032647411822323336,0.06866280798555116,0.0338196914511544,-0.09130144830009618,-0.019435250310732354
FARP2,0.02287132150208985,0.048055173570419274,0.041160123979987466,-0.0032950064200185838,0.08352169107219179,0.06641879619924146,0.01816246087654715,-0.026723889366929966,0.05686969583906496,0.06253083067050845,-0.016818729015860515,-0.04338588002461078,-0.015636560989064976,0.052298670284009,-0.0017669661804871062,0.0005350284890481979,-0.011984468299140622,0.06489174804851197,0.02479937003337902
BMP3,,,,,0.03789838646924155,,,-0.01954729356767848,,,,,,,,,,,
IHH,,,,,,,,0.07173575031953726,,,,,,,-0.019745017187778543,,0.024216976159423986,,
LAMA2,-0.0031028839197639138,0.12090778614102543,0.051404631698414194,0.005106879004314979,0.09623204582213744,0.1278781568004117,0.033673799436854376,0.0022296311529396338,-0.010915320933654729,-0.007420989739727223,0.11876307580445192,0.1199464863243382,0.07665424534686488,0.04715199308206275,0.027956610649739973,0.055869531671102646,0.04174459385915325,0.1419877949019668,0.06810374346888264
SERPINC1,,,,,,,-0.011126958482769156,,,,,,,,,,-0.017385734401338632,,
NRG1,-0.037766625484920956,0.0024871479949083205,0.018874659823590958,0.013293799187227145,-0.00883548267169479,0.03795285070801908,-0.03417290714892029,-0.009270382293595279,-0.026660841386296003,-0.023422369204026933,-0.042148869113868045,-0.08512815719209847,-0.04130441498329969,0.04760986000056864,0.025811530773288065,,0.058119522534285394,-0.034388723159626954,-0.03149895952535164
SPINK1,0.019110166911116187,-0.04391984034256882,-0.048670950760982046,-0.005069620404648572,,,,,-0.02470705669963203,-0.011596589535861915,,,,0.02151954466812995,0.00016063207289113482,,-0.021370566181862505,0.023412499298879622,-0.029221809989335764
EFEMP2,-0.012354803273890989,0.09320430406024441,-0.020419545475672343,-0.01982659296408766,0.016922583809291996,0.15231977440644454,0.09547358135546032,0.020395845381326036,-0.08848761861790613,0.059378493375372356,0.12332474577793724,-0.048593463843722734,0.0672314169507536,0.07954533454625451,-0.014586002652046128,0.0714101830796645,0.0012775505216969293,0.004509972996678972,0.03234576282215122
SELPLG,-0.032019400951047765,0.0751628771687961,0.03444348640716242,-0.023955090987806304,-0.01121704232949278,7.394584552979967e-05,-0.015321689930787866,0.03804441152695129,-0.0169411189038544,0.010412687920153216,0.018805756064914456,-0.08231374329331054,0.012819161776087697,0.12202074380168651,0.010033730989828678,0.02034003650278166,0.019396263129279293,0.02305053843727922,0.044411653983817065
GDF6,-0.025592493744741148,-0.0367174380503543,-0.016568080273262994,-0.021090665516102315,-0.006399029020769429,-0.02514850199047433,,,,,,,,,-0.010206933350332023,,-0.04234788349083936,,
HLA-E,0.07203812274971283,0.05607935744941163,0.03337565550616243,-0.0038404011059819895,0.08883385077647647,0.1897231039861688,-0.044297015649440656,0.027312356390196774,-0.074866395501771,0.040124458238417975,0.02339901605104372,-0.011118003070061881,0.05076609308653044,0.09279372585468457,0.06443301656187392,0.13080778853377534,-0.0019787047068353667,0.07873578881574145,0.06610567504021243
PTN,0.06521761462474758,0.08774159234425054,0.1933044943594543,-0.03391050895538625,0.1305691291192595,0.16269326017009805,0.059293244032637304,0.06893984509147036,0.051909577496836085,0.02928170842043327,0.08373252563868464,0.0707275002658946,0.12022930014992271,0.20282581759233154,0.011835782906044779,0.11507690254163942,-0.030517011109003445,0.03897755006026101,0.036921567850336366
CD274,-0.0612711329373313,0.0037073579684669122,0.0075793126383569345,0.026032738350895594,0.06001538561375015,0.09297943830651018,0.0301186588307285,-0.01733419178731841,0.047702660824704264,0.05345813031721813,0.042710959513614144,-0.044193132999357745,0.09456954594535785,0.03026438058657579,-0.0497821510984024,0.08089458801835334,-0.018264528955078983,-0.018577792671540992,-0.012526993803859285
FGF10,,,,,,,,-0.01632690114032095,,,,0.02397386697337891,,,,,,,
CD14,-0.018653362224127466,-0.00215668665029649,0.032986379312348865,-0.020976101608383604,0.019456719703842662,0.11886772484917402,0.015516863056374529,-0.03565717706533991,-0.003666234135488896,-0.012932024042412442,-0.022629893411674554,-0.1744731240818344,0.04269069660343016,0.11887967166723852,0.04227387301936277,0.1107467238985482,-0.013372832997505572,-0.04943752271236947,-0.022681793784966094
SFTPD,0.07881885229688533,-0.005050993095144207,,,-0.023529830355251753,,-0.019097899325843843,-0.01709175620124351,,0.014648655533077494,0.0002547037465599309,0.01788149862168807,-0.0344178364311068,0.049208147693642054,-0.0019540453996488797,-0.0443705809018428,0.002856216139415391,0.07188980910736874,-0.03503940619334687
SLIT1,0.03756859735414247,0.0550008666412065,0.14629617118594526,0.0201951825581943,-0.0069760853931623,0.11012242920732744,-0.004505936982960026,-0.02291503011935387,-0.017213132784878554,0.049188267341372056,-0.05736697766121974,0.05896609914561024,0.07703469321778636,0.03498689392162724,-0.007874617902582398,0.018101158076958206,-0.014842466654705575,0.008464304875317304,0.07431135381856169
LPA,,,,,-0.015301061973924893,,,,,,,,,,,,,,
CNTF,,,,-0.014839737918222493,,0.08148037403377635,0.04878799873080224,0.005059699259834399,,-0.013464877970964089,,,,,,-0.021058416345630313,-0.01782154727571516,,
BST1,-0.04356385626705001,0.05543759954816594,0.12357373845601977,0.03627630848091984,0.03442116393831294,0.17019000325119296,-0.003071746802638195,0.027813199934719417,0.046174527639781054,-0.02803156361420814,0.11039762280178551,-0.030709823617877725,0.023908408008547766,0.1613013382973272,0.010228392183364986,-0.031545724892489024,0.06253586610493825,0.07500508209603195,-0.05958850500613119
AGTRAP,0.10311737800995226,-0.0019450139784079384,0.052053343034109696,0.0027035846284967926,0.06402170838520568,0.15989222831209735,-0.027500034533058642,-0.02569286863531553,-0.06869368051280791,0.036925735211022964,0.019595377145509737,-0.0011062434536291566,-0.006652649200617882,0.1306783823694538,0.06757244177983238,0.07940196750546882,0.017493925939943582,-0.007136456233726399,-0.0923011005703454
LAMC1,0.05225049395253942,0.1368006037657163,-0.004499743859173309,-0.010351377498721236,0.10130179598100171,0.14352626144171365,0.04337134925904242,-0.0029417295462147064,-0.05133165619017362,0.05835817813737344,0.078310205694123,0.11900826072335324,0.05301813792184422,0.10362060475202875,0.052500479117824274,0.1026622869000022,0.05030417891762972,0.213482321426442,0.04929839481085917
COL6A3,0.09254868824623219,0.05105500650361924,0.03560396062633876,-0.007920244744005147,0.17658063576978794,0.027937627250734107,-0.019665034379330818,-0.0011986756626509761,0.0644105588260521,-0.03639002356043392,0.1321523142755276,0.11938192527716764,-0.07784547674104607,-0.02588633742269869,0.06315350448601413,0.22370311731039436,0.0441246817184697,0.1473000569353254,0.04381526949767584
FN1,-0.005389167503510622,0.11025324243190636,-0.053855941604809936,0.009470831981643803,0.1412070830627776,0.18897479708310844,0.03895308347106105,0.05177371341837305,0.0614101608215965,-0.0075000410853292955,0.18168295419995475,0.21732278459388052,0.08341697097502133,0.11877906158612819,0.06385679306781326,0.16378661285994808,0.01231265250930616,0.1950050589199802,0.01800190044143874
MIF,-0.023971565854396137,-0.09168990334656785,-0.08522889262694933,0.0243527813117823,0.04902903966234552,-0.020003375019600127,-0.02916603410613874,-0.0388486988024736,-0.06609455495720548,-0.0075423861050488905,0.0960006069542205,-0.20751066374473554,-0.026728394803246153,0.06381862310759713,-0.023574446776819934,-0.0977896630067473,0.025286845661128925,-0.022130356822292793,-0.05900339933605371
JAG1,0.0003767789445999076,0.06361834753012276,0.0447364372796101,-0.02067859344340956,0.10504898875769936,0.08779188303611067,0.017051102198423047,0.01977805794896761,0.02865425225953325,-0.009121167081525699,0.049906698216013914,0.06356974057642557,0.026729053573699608,0.09057233941256924,0.04943034116961882,0.0661310564070919,0.008285954504624863,0.15092945645029354,0.035021847070967144
NID2,0.09710306149909653,0.15368509753623313,0.012434188828090779,0.03555500903695063,0.15350044693882647,0.09824121105058503,-0.024966708093787916,0.01743381889489482,0.05438049645377049,0.01406117560485087,0.13743097877915766,0.14714901819968215,0.10361571897072108,0.07036726121314234,0.11776458201600075,0.08513135714047182,0.03647102362430049,0.17175474896682028,0.11953582056548351
EFNB1,0.0056630391888537876,0.07256848525382639,0.026170450562221375,-0.05375577932692351,0.0754526598721792,0.0829587696915594,-0.01955319795178897,0.04251535542147596,0.043198763069039164,0.029023675986161214,0.1054087662080853,-0.02637848349207228,0.009641642030128392,0.010408622033557247,0.03289353810934068,0.10340258779312088,-0.025739278629233815,0.15940793768174144,0.029619181312941518
COL4A2,0.08157406832044607,0.14562174784023307,0.04498166125107738,-0.022159162581510777,0.1341685387381368,0.2119687824210106,0.02719166303853983,-0.008347109241666262,-0.02418246644714164,0.0682712540843894,0.18773738021437755,0.16240449099429394,0.13652313324688578,0.11390422544335224,0.04916308675916763,0.1607961836180041,0.014287791062006994,0.20454162747682256,0.06400047847695624
SPP1,-0.07799954090978226,-0.06476600593733134,0.05278051038626813,0.022712604600912307,0.11330095866457425,0.1781399907089937,0.006049492134052071,0.003876394400467584,-0.008389585731022796,0.025479180585065094,-0.045319373764551044,-0.23369446416220763,-0.029328108542744775,-0.19420535002070308,0.003583344634586746,0.10728622832118433,-0.0618180246813634,-0.056241757798212076,0.018013070409817762
PODXL2,-0.06410139709717802,0.08428938856505504,0.07748916338389072,-0.015201919330495806,0.004021905946623226,0.05382743199902852,0.02240186694830948,0.03806381596123419,-0.013110393884460515,-0.014822617531895921,-0.0434403845659953,0.06869560047013124,0.033097798020926834,0.127723514744168,-0.03977535178508815,0.018435721878726115,-0.020454149162686668,0.015859033649640055,0.05665966934509257
IFNE,,,,,,,,-0.016326899866438496,,,,,,,,,,,
FGF9,0.020570155452787498,0.027747523974971697,0.05690484960088647,-0.010714082123778432,-0.00042143998238069444,-0.036392130769223714,-0.03318921443270777,-0.011840860085479663,,-0.025145782034056652,,,,,-0.02099006205656235,,0.0704120368075819,-0.045306762095502384,0.01672351007432813
ITIH2,0.12289406919039862,0.05138123027563937,,-0.004988817274664686,0.03629164806211469,0.004383722116063192,,0.022049059239947145,,-0.018872407771292735,,,0.06298235773587833,-0.033164292461336724,0.03224986036857381,0.04968826889319884,0.1210399086747455,0.07399276243123921,0.0028896995679457997
ADAM10,-0.02485989619498668,0.03703923501053584,0.053563009693135065,-0.04951089679611673,-0.012524654793315236,0.05684158732821781,-0.005831907153888586,0.03939594839843454,0.029756435331128653,-0.003109900410111746,0.0786630412411399,0.023067294468967797,0.04200111437823327,0.04483199531423379,0.10573398116972288,0.01759319596073999,-0.04306796897925954,0.07758785258000482,0.011670980234315434
CFH,0.05985749609526117,0.08745568689448398,0.028527255779916088,0.057189166757176745,0.07262629641077317,0.15006583696743866,-0.018693632962700008,-0.01685121820509118,-0.005842008222314068,0.014106277938969137,0.09808810922691555,0.20015742470496017,-0.06008266444615352,0.0955265726696919,0.0536095303725479,0.1347394803376995,0.06681478200125193,0.11288786197092467,-0.005690174616719009
COL4A5,0.029091857616346865,0.046537126295973,0.11466045029016969,-0.006209935126953756,0.09717809997503893,0.054332298243281014,0.023795152001163663,-0.05387996844324136,-0.03981916176035865,0.007140373652093097,0.04036571460783921,-0.006335257320487079,-0.004997916658728428,0.07868032117172569,-0.013308584601229403,0.06970064773398846,0.0278938552587651,0.027334021293785336,-0.07127148744487297
LTBP3,-0.020252270696642406,0.00925122014899345,-0.01145481887974387,-0.032313670578303685,-0.005471416330692936,0.0744282253000202,0.03816339155690927,0.014326862815853715,-0.01093615680788293,0.0644320168116306,-0.06324231963285896,-0.20332434977481478,-0.03043338594288436,0.07402675379909937,0.019613231175397018,0.10164966463343614,-0.028663536964681324,-0.05385447644822572,-0.057243980843016004
