,UKF248,UKF255,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
CXCL12,0.024420814020436873,-0.05024298905166182,0.0158701786671796,-0.001797046213668586,0.01789156895283584,-0.018139766266074824,0.032806411761849244,-0.05384845104550733,0.05328153104960819,-0.0055163652238855,0.01053317986113869,0.04770864766523827,0.03609718587784018,-0.04124201881439634,0.05789352918170979,0.11893370293744408
GNRH1,-0.00567178487634243,-0.042317345019132285,0.00804329959159528,-0.02112457581239359,-0.002625247529151881,0.015873530998844716,0.02679771035700766,-0.0063941351867499,-0.038832507768154036,-0.015974103454340326,-0.041790573586903974,-0.017927590188120412,-0.018084997683718233,0.00731044339762521,0.05640612741523053,0.058753056416501095
FGF8,,,,-0.0029065649485140077,,,,,,,,-0.028766706384426736,-0.019420453081245355,0.007725555776616725,,
RIMS1,0.06775301522924253,0.01746216244091292,0.09147559854900061,0.046054376831499544,0.034871962742720815,-0.0006436101839657762,-0.09263324565153949,0.1659495207115512,0.09948045118027363,-0.0337120625791491,0.08964292022704161,0.08961805821144403,0.006946504611981965,0.03635019871017071,-0.05388474195479362,0.10244062457605019
FGF14,0.004002270242851222,-0.030920828254792913,-0.042887721803907305,0.008975017518511668,-0.011447077879986046,-0.014178822897407935,-0.015230695645599427,0.08814810254470425,0.17322640357040098,0.04228411337855349,0.00633380075102187,-0.013426588033945372,0.03723435545915217,0.0392132039000139,0.027172190386871027,-0.0008663537730402939
IGF1,0.06828083049976719,-0.001444342520730695,-0.03257536087852699,0.00013680491703132176,0.05487524099989434,0.0395770685220636,0.01629757628815646,-0.012872342587030227,-0.024906200716393486,-0.05383183281768761,-0.046933731422322614,0.035294683609680626,0.00827705786034548,-0.05402188428080362,0.01911071475193457,0.025630876785195354
TNFSF10,0.05897119381766579,-0.0007540389956668479,0.006811648357914255,0.002901150084680887,-0.009542705242416818,0.06912757362525321,0.059635899596499765,-0.023011219075509733,0.10699576661756673,-0.0866312710067517,0.0767861487408974,-0.010232851394640464,0.06989682703837304,0.08381981412919513,0.10675884473183012,-0.03669707800575744
GDF5,0.0877364716811931,,0.04803586635180405,0.02131357246664807,0.046241146206431806,,0.023497621085080106,0.01881966504752545,0.10583015904056353,,-0.03159233051474299,0.0592314832981297,0.08742314958060174,-0.014860100112011809,0.039002103970219325,0.013686917440105882
CHAD,,0.032709609810068825,-0.027000914307003968,0.025370566465608386,,,-0.029694495365539333,,,,,-0.026394002942236455,0.05625204808194712,0.037630885269726994,,
RGMA,0.03791244350944192,-0.074387189977769,-0.014208721295878031,-0.0006390917641662861,-0.05373351012661011,0.061776173121088095,0.07794567097426518,-0.06726075599398719,-0.06632872447861647,-0.027082751897942105,0.06439483447525957,0.02027547795082811,0.03404259887572082,0.08103232109613372,0.032164870012212236,-0.0211732192714834
CLEC3A,,,,,,,0.05171669559650166,,,,,,,,,
WNT16,0.01849738963638124,0.02597424991728482,0.0943334464859593,0.10747804857473302,0.03438615067021744,0.060919877625788085,0.052595787461392526,0.09088203745434298,,,,,,0.08214562294078649,-0.012818879889884525,-0.03704075190429882
CX3CL1,9.260174477070004e-05,0.0007142424875187305,0.023847435253236748,0.05540899333351735,-0.0004113406225438531,-0.027858955063937905,-0.03600363029577178,0.13004830301862852,0.052898481745434614,-0.05880282364425223,0.03206388894611221,0.0035224370901778663,-0.005123745790413863,0.03542521254741038,0.17535471447061388,0.10838275674527577
FGF1,0.04590405006810665,-0.07239890273666597,-0.024813229466073106,0.005658905560686043,0.048603242562143704,0.041115599274306885,-0.021701847252017837,-0.12356417859362219,0.045122223246439094,-0.06494158053587662,-0.0318003624681342,0.022038963120518344,0.030555277599195102,-0.03121691374319901,0.09687255488758628,0.07342025380842794
ALOX5AP,-0.002855701001782494,0.011471413776830617,0.001364527107807374,-0.05154312877491723,-0.10992136860821483,0.08593827627631295,-0.01855900982909357,-0.10142750214740447,0.004788934615929023,0.021531732399260834,0.006532137158454924,-0.05818914050017114,-0.006331940729384807,0.0427342705073201,-0.09562480168317603,-0.08111941371194943
IL1RN,-0.04031898698388591,-0.008645590981654924,-0.028540506763391194,0.021112135816627402,-0.02139965648147375,-0.047319709728467454,,-0.058586028340315066,-0.01226282689855433,,0.037221054751247575,-0.010379538138583675,-0.03510821082039203,-0.024156803592539387,-0.07128518449898014,0.0060834860668177605
PCSK9,,,,,,,,,,,,-0.016636751622198305,-0.014917925767089104,-0.014886286826954382,,
NPW,,0.09268468271445972,-0.03018684195942101,-0.030037405139210417,,-0.019861194737094613,,,-0.013658119254144714,-0.03080920364535616,-0.04756554223202123,-0.04624411700489322,0.007218900098565209,0.11545991053428235,0.03206102165534086,0.007363521203547528
CXCL9,0.08256501129407984,,0.0893157627546619,,0.03262060611851421,-0.02693147403742753,-0.0030745654691098283,-0.03403901983053197,,-0.03822445137869498,-0.04117779023768826,,,,0.08323735413749862,-0.041942817818119774
ANGPTL4,0.004132659405767664,0.06060035465147931,-0.03140707963085976,-0.04113054869818009,0.015574584775550694,-0.008643539033109927,0.05261602326265323,-0.05555984285053002,-0.06465021877210411,0.08138879102131934,0.0041822677300273415,-0.0196693067625555,-0.07293169765326846,0.019228449822941633,0.0025034746703423,-0.07130063297007426
UCN2,,0.06704837231409595,,,-0.022676504101466953,-0.025057202046671213,,,,,,-0.028766711227915603,-0.010487801954350716,0.13832728100055572,,
OBP2A,,,,,,,,,,-0.02895010397520917,,,,,0.10566218065518056,
COL4A3,-0.016258155765288912,-0.03870478664145498,-0.016888643802323744,,,-0.003532487782221911,0.009916800788178935,,-0.015464918789140093,,,,-0.011804859037776175,0.05558938877710238,0.06305644515267593,0.07326184913739309
NRG3,-0.011814595198774907,0.023649559118439564,0.026953331232899065,0.05874236825282247,0.033494475011569415,0.002694830138689409,0.07525959534883743,0.08789819110236713,0.10326520293585624,0.016941573972277635,-0.035284372838278975,-0.005027171318909564,0.04957216211270702,0.008687035128939211,0.020530232660123954,-0.05151572876500412
IL23A,0.03826164282181526,0.12679282101022635,0.017249123463646137,,0.07291315726409452,,,,-0.018815725364395745,-0.026639991127637888,,-0.01663674581860212,0.0024268359218342266,,0.0693505093520575,-0.032745886195509256
COLQ,0.04946032978477811,-0.04296607682294985,-0.02558161387032287,0.06979280639593367,0.029379488266108898,-0.012717594786380662,0.036028868758381107,0.08476208256517839,0.008296192941836863,0.1730830360484465,0.038824858734784515,0.003652856376630861,-0.025967198735903446,0.07708024176718173,0.09468558064021579,0.00771430759366671
SCGB1A1,,,,,,,,,,,,,0.025046171148165073,-0.017223526177902126,,
TNFSF12,-0.024263627127481365,0.07794611003132185,0.023522829418849988,0.007840919752680668,-0.03178297795064301,0.04699325308455868,0.033558711789677925,0.038639721990773666,0.04845075028781827,0.06960972205207112,0.07648613250744198,0.054111528227268786,0.0061155543186688895,-0.01167242024963844,0.0677569873930423,-0.016894942489124987
DKK2,-0.02442273635121091,,-0.018363393644491088,0.025060103441767977,-0.02997012858211204,-0.025212274411007613,0.021027817556960003,-0.0002459862440807648,,,0.022483491719434614,-0.019638523380509317,,-0.019825035526848646,0.030616583885606896,-0.028789076791114164
FYN,0.026221307279441563,-0.07724035213122364,0.028297309432650387,-0.07111684500803873,-0.10314202127339873,-0.013504094583659707,0.009262270788178234,-0.003932516182167444,-0.07513028544553615,0.012832975521444457,-0.016903707138647767,0.0213506260864171,0.03246048131837706,-0.05604420603083401,0.0785198916310241,-0.021212263540105754
ACE,0.0712386949563085,-0.04565341916731876,0.007133584817042681,0.0036114146370288427,-0.040440635666070666,-0.015315599096967784,-0.01731524709857633,0.09232132157609788,0.0828696676796901,0.025646405335318125,0.1458294637320897,0.01653360184400265,0.06263175800252282,0.02434049244255491,0.14928869930918776,0.042500963926095786
IL18,-0.03489486413735744,0.0007708054713916179,-0.00887647360117545,0.023454064016717926,-0.07000658538071701,0.046120966018501144,0.0016605177632302696,-0.024320996233795203,0.049117492782179376,0.024972662365685797,0.0933785003345477,-0.03661986982999592,0.03846477740266821,0.017439709198667927,0.07889906281986234,-0.002121991484300359
PPBP,,,-0.017383808915729337,,,,,,,,,-0.02037009532385005,0.02832886710870757,,,-0.02733852139789653
CCL27,-0.015464497220563115,0.04439558778979082,0.005948058450135475,,-0.011170069070510984,-0.018041608353228215,0.03304692981435802,-0.041673835003482804,0.05886598376448569,-0.02663999042824953,0.006126854804363013,-0.03781406499488774,-0.005044570452827458,0.07332320054044673,0.05123776461574397,0.0397597944398668
SERPING1,0.04852825424682994,-0.023649914435121187,-0.018545929519147537,0.003923965672771457,-0.1063332451183489,0.08962314882098545,0.04508062912406818,-0.07032885547853156,-0.04490460484550625,0.045398939710311684,0.008431580897105025,0.06753743460957015,-0.020717754868575574,0.010158307368645989,-0.04844655580151012,-0.031891268432797215
AZGP1,-0.04642598491038669,-0.014320527977625187,-0.02571123915738202,-0.06342731403763922,0.007961052143471288,0.019800317108327584,-0.043541879984726306,0.010937777639021469,-0.037609705989621045,0.044056681118176934,0.03241739820870083,0.04428560929875512,-0.0004658645390627163,0.040866284686302976,0.062199384669807276,-0.025312656687135712
INHA,0.03055090817017667,0.03438284271768444,-0.025106138627089714,0.04870416296233051,-0.015132464185983149,-0.01293890527677234,0.021940255646773325,0.008532378536569098,-0.015450449449535837,,-0.0017960438157171778,-0.0399363684294168,0.02414908893688134,-0.009423211759661994,-0.05136217080460806,0.11765628229021234
SEMA3G,0.01849253429823631,,-0.005540915949787046,0.030077896795653754,0.021547722572918298,0.06954773216205272,-0.03545338221293608,0.09959746931353142,0.020607160863303796,-0.056251679069032924,0.0825147891962802,,,-0.024697134274126183,-0.028418983576770484,0.0032721213589897206
OXT,,,,,,,,,,,,,,-0.014422909312799588,,
COL6A1,0.05608025648341093,-0.0097227309157976,-0.021891522033416076,0.016203033805714865,-0.07539798028411981,-0.07401954479602531,0.09760610984240412,-0.02391809123749095,-0.052703921717035924,0.0007914792909567515,0.1183947421692371,0.015654834853732858,-0.04245887361458403,0.030658028662939246,0.05429774298348332,-0.001032372148433107
FGF17,-0.01192313930091471,0.012075617974632474,-0.00801806549414575,-0.02143795511289475,0.0157269960108488,-0.01613344237220046,0.022427328676099596,0.004662646725103175,-0.01623579582470078,,,-0.031687254814656604,-0.02641097750706067,0.029393144941132467,-0.02439503612700984,-0.015502061937136196
TNFSF8,,,0.003663934890352023,,-0.02139965666428912,-0.027157863195324306,,,,-0.032577065521276524,,-0.022103086744629335,-0.01634138758619176,-0.015336314308335597,0.11028412081347426,-0.030785398741472007
FGF20,0.05088810956578617,,-0.03556168175438379,0.03200653338636062,0.05677503514414031,-0.028067393693416858,0.031141306178664223,0.03808173608058303,-0.014930688076674338,0.0783111909988684,-0.027040335346963207,-0.024035238081416166,-0.025503526953575342,-0.004660683604248144,-0.0011997426557149896,-0.02278928829436708
ICAM3,-0.04660445217549814,0.04894230286115587,0.021488389287553204,0.015471459839875752,-0.046103723897662145,0.05550362065917566,0.07073059095540382,-0.018528766671695767,0.012297704142772205,-0.049718983243883866,0.04682259597203413,0.01956062369655538,0.015384383394586577,-0.02880459661577432,0.10028496865386147,-0.04017216837997993
LAMA4,0.04541770807949126,0.01938659948783623,0.03028246243385735,-0.0012824552848422707,-0.07427212389780084,-0.08763906317170372,0.09967499568378581,0.02837247695419641,0.09804792051800751,-0.048711567533805296,0.14755136640395064,0.04479914242976105,-0.0072429961201590926,0.0215815240852474,0.09530760461058786,-0.06206336477095026
DLL4,0.10178285228610019,0.024810526416314344,0.013120540035755988,0.0044059936962465044,-0.031416028501093866,0.0565090318836947,0.0073723344808699935,0.04488764024329476,0.012763045642599063,0.01655523660794629,0.09325395357409971,0.1222989089237984,0.027227382511822208,0.018519589428188127,0.18147163992724907,-0.023614273013565928
SEMA3A,0.015531422393375668,0.04829911240155446,-0.015927003429186477,0.10339429384533191,-0.01799430882101125,-0.05135779987551318,0.052212943499641,0.03732962264205888,-0.02429373389638207,0.08117736672674361,,-0.012736252404330508,0.03625054944707836,0.01466385435891671,0.0019926708356399064,-0.04628726561817564
RLN2,,-0.03090308046749691,0.12397260446990904,-0.00332425679695083,0.01641351593397772,0.023873789868302776,0.020079648463128697,-0.031637796159934096,-0.011763018120035613,,,-0.015284230798792814,,0.02708880926933794,0.06007773924282625,-0.026773055610516454
C5,0.02198432064991793,-0.02195738549417559,-0.007526673236689432,0.007862243945399933,0.013798948525760524,0.003260640111962599,0.0007948493552553382,0.1073725562342109,0.06066247160899144,-0.005350241103570692,0.02445082463559434,0.003209064043412815,-0.04068664430091932,-0.015390558426319579,0.0405771185881087,-0.059172354362803874
COMP,,,,,,,,,,,,,,,0.035562553473367474,
EDN2,-0.017472430722686793,,-0.022862608959977045,,-0.02924803405879758,-0.03359292010206107,,,-0.03100103962546467,,,,,,,
C1QA,0.032959859792465816,-0.06307684665598824,-0.05168210867819622,0.0012174241426641456,-0.10135976958793443,-0.011516239380370448,-0.007921172586420581,-0.1104187413477106,-0.026863214024198605,0.05634732292415914,0.05911560911990419,0.008494882015427382,0.04829873292534511,0.02319700989992527,-0.01682173081632934,0.03911967370161779
UTS2B,0.08996464760620511,,-0.019066805703956594,-0.004843322708343234,,-0.023912272097081664,0.01800897821212536,,,,,,,,0.10115801566210016,
COL9A3,0.005951247879339283,-0.01050510478889755,0.005285006547673637,-0.04205285922005556,-0.07227186006598724,-0.07881233227722581,-0.002328936633421478,0.0027362343681568767,-0.09265211674287951,-0.024091805919029773,-0.03495051343678768,-0.012950120772034623,0.059539601856716605,0.07191996972427359,0.12027534166600908,0.03854952736154919
DLK1,,,-0.015529151433654107,-0.0011883952959394067,,-0.01989986825517123,,,,0.07392447275304108,,,,,,-0.02518658769438152
HGF,-0.03431292484326078,-0.034090965291715326,-0.010504684666840104,0.007642099631730924,0.043017780072782744,-0.01642795334795755,0.004540194396696732,0.06894195732480142,-0.01791638391555971,0.024623583620419227,0.013254157541477069,-0.06188808962514792,0.02427440218900872,0.03426940645490433,-0.015592804508891207,0.023765791700252482
P4HB,-0.00596758596151133,0.07170377218789903,-0.049774062394296506,-0.009020428647808637,-0.10349618651722889,-0.07851789332287575,-5.5350596273889385e-05,-0.02756411050177962,-0.049280696027711436,-0.01841892757796657,0.06686386272825182,-0.012757648904253177,-0.041282786721594716,0.047135298601981776,-0.019054572951205228,-0.02840169194292513
ADCYAP1,0.05191789574695258,0.09481907444223876,-0.03138235145467818,0.04578233584771877,-0.038970388188791366,0.011488189845463922,-0.05357054300550113,0.03371837299398353,0.06030024229988254,-0.03459774598621113,-0.030412045662723833,-0.06233745607485767,0.03632662662245314,-0.022226891945810484,0.015072473826109066,0.005958787695994116
GREM1,0.004729501330116336,,0.052753038534188924,-0.024088856418439775,0.00030610724858370556,0.019597515520602033,-0.03689515488830535,-0.08364817340043729,-0.02152315699239763,-0.04240844379174321,-0.03814083132301138,0.010867692071819361,-0.05345282429861434,-0.05103654221122139,0.05929297898989202,0.03419485142960762
EGF,-0.014438648869389538,,-0.0354289566415264,-0.024933163568748,-0.0037126391144317386,-0.016056375788543163,0.015557382866202684,-0.0016329811649193715,-0.02140999483194293,-0.024136026503972403,-0.03864730868189726,-0.018687492948002718,-0.01424323542984575,0.08427553379402887,0.049750994329691496,-0.0016186145043833337
VEGFB,-0.09133337038466008,0.024203074901141573,-0.0630246176438016,0.008567004883563984,-0.011913241848529656,-0.021249247469175194,0.048362486845606706,-0.03949936555016001,-0.0541437665509092,-0.02741115937255735,0.022473423426852403,-0.018819771345965512,0.05427458708732017,0.01808580140526584,-0.00505538036617095,-0.036714074353842954
FARP2,0.001628077065511336,0.07625187782158437,-0.02248717350649396,0.03881130994277582,-0.05598188280260965,0.019470698074177607,0.02617282294879338,-0.022523078494068323,-0.007828803286920623,0.1754313646735578,0.01996003349805342,0.05196641616147145,0.0339044510455694,0.001767899736478803,0.0812489939099113,-0.018375343086587705
BMP3,,,,0.008322896101065734,,,0.00800757207534596,0.03681904857417414,,,,,,,,
IHH,,,,,,,0.014514607490085327,,,,,-0.020007357957220005,0.07835708865458241,-0.016616949821282763,,
LAMA2,0.05349974127641472,-0.012580653082984512,0.004019577723353265,0.024867717489082796,-0.014222527183603334,-0.06376045602342244,0.009590181253452871,-0.02247727755349108,-0.048100057023857404,-0.014916224866908133,0.04944473016671387,0.007968629750509373,0.031204507488127763,0.02822962410612517,0.10018960539679378,0.014664127051866333
SERPINC1,,,,,,-0.025583970985502042,,,,,,,-0.014243236562926531,0.07474816996794625,,
NRG1,-0.0212210754176507,-0.027668837207504206,0.05164515700825542,0.07401559098086004,0.02414654687383281,-0.008496232797771045,0.0816967078541248,0.009286399760700012,0.00564308182527358,-0.023758953552671387,-0.030989586010568056,-0.03220466461366407,0.11061289461486248,-0.022014735245565454,0.011475471902234751,0.06884686373271338
SPINK1,-0.0036606002395863394,0.13540799168132853,-0.0069151229130622015,,,,,,-0.011763018120035613,,-0.029189083098185305,0.03816737023019428,-0.03889338338813602,-0.020171283616654878,-0.05832082299449415,-0.07785112205267572
EFEMP2,0.012254448008284432,0.04583486478162123,-0.04027230060592047,-0.05759425782719294,-0.07952497398051735,-0.05465501785805119,0.04202001549148403,-0.05532632808293018,-0.040166459981764914,-0.023911899329850713,0.10011764004316472,-0.04881449395724212,-0.0463304507279353,0.06210354380717523,0.023609173358041365,-0.10353982398501468
SELPLG,0.03346178740470087,0.0225657066997322,0.009402539238868971,0.01446109053966737,-0.0006305149111594473,0.08540792195000148,-0.010518511909995334,-0.10597649316557162,-0.019995443616004065,0.01708096498988487,0.026642206303037142,0.04243791279308048,0.0239737011050556,-0.011325490948139583,0.06560505967386596,0.05676272900686901
GDF6,-0.029660777794995426,0.04840174380094043,,-0.015935585130005762,-0.027482577263813788,,,,,,,0.06013331065940811,0.0013969049181589645,-0.03997138686871845,,
HLA-E,0.01318657034484335,0.04654791028064002,-0.002684807747966271,-0.03371197212212182,-0.09722594508229686,0.02196696704566741,0.017437088338482204,-0.09584926698411383,-0.02103430567794392,-0.006809188785792717,0.07399627920957055,0.08341172118824092,-0.01231912522426634,0.0012126535751100541,0.08015409462573843,0.03381555879354382
PTN,-0.0019011541754290673,-0.04061820014306135,0.05182651637150113,-0.09027490880832292,-0.08548714326165756,-0.09466384234594118,0.07373832405181718,0.0589173243804737,-0.10709040549681623,0.04745959158981019,-0.022877755323457306,-0.07743376421167433,0.05644784967874081,0.07064290701700934,0.024500987975126932,0.026010280675403594
CD274,-0.01513574680378531,-0.023107411111503044,-0.002978788530369914,0.03949068574464775,-0.05256123504261528,-0.0033906536649807796,0.027702498952631337,0.17468638583750062,-0.01935888385291651,0.11937305014763264,-0.00970851901368184,-0.016479611973275216,0.060873926774844225,0.046376292825313185,0.024402554378048575,-0.06833360569591604
FGF10,,,,,,,0.004133148341602038,,,,,,,,,
CD14,-0.01668501487229375,-0.03637331619989869,-0.053983353547900875,-0.02380768220731962,-0.024281790086753338,-0.02657196206851499,-0.018472353324375912,-0.08678559904159457,-0.06269959959343865,0.11436983844333674,0.07791881393052569,-0.05531780521199629,0.025925975539808802,0.0033857968106027134,-0.027611931390176717,-0.011228807380080204
SFTPD,-0.01593584769766318,,-0.01952245926625087,0.005295834990196102,,0.002992167827495062,-0.013053613049528815,,0.08507848960265217,-0.0050275725035749605,0.00905306907597944,0.005964001547235835,0.06758262092471866,0.07194081710145386,0.0851414289827486,-0.010156639803198824
SLIT1,0.004826613515490795,-0.061272274056245385,0.015203539532435632,-0.015127020445822268,-0.08636222240387786,-0.06312317684624652,-0.020941676902329932,0.11367860678095704,0.0742299146898001,0.009005920816368631,0.054001379490096695,-0.06308688242253174,0.03861469123027889,0.09046363693539504,0.11352307918575934,0.08835863174421374
LPA,,,,0.04461340521043422,,,,,,,,,,,,
CNTF,,,0.02518010474115127,,-0.02875375545915613,-0.009149781209404465,-0.036881156452760466,-0.059742466584310906,-0.01365811931746939,,,,,-0.016821430070073303,,
BST1,-0.012878393272393526,-0.013921595736489179,-0.02389456643359694,0.01957249143337271,-0.06929201520853426,-0.005352647250996403,0.0729060530968831,0.008773186855568186,-0.028433858912326665,0.009888607315985424,0.024159430809090627,0.007415249982833827,0.05689789325481313,0.05413237738574645,0.0327602561115122,-0.014086170176799693
AGTRAP,-0.027901276114490305,0.027073283712320175,0.03932350911695165,-0.007334588692366338,-0.0893749620742581,0.0024457826341751365,0.013175422432183802,-0.0782770967227876,-0.008457735100391916,0.004360017139534359,0.052155697945432816,0.019737215286778333,-0.008785082491266426,0.05635833519643215,0.00442847674986566,-0.03901431295716306
LAMC1,0.05461887802113089,0.006354123216156775,-0.0313226556321408,-0.0463813782954303,-0.08625354649840127,-0.02941955576325592,0.03894383743074898,0.007909398449896533,-0.024404956012151476,-0.0842047547195288,0.13695112048030217,0.054886056978175904,0.05853451536030216,0.03719301368626555,0.10296433602113267,-0.06613158622495822
COL6A3,0.035877886452130095,0.03997278901005087,0.021063841322129566,-0.03187715281394644,-0.026205956911858883,-0.0046742633882552636,0.010444920143086981,-0.0427970437965108,0.09989853980539895,0.03224825902661199,0.03220800907614151,0.03704775329109585,-0.013049008549980904,0.0265560751522651,0.0925280671264367,0.0013347130796880886
FN1,0.03556326538986641,0.09131824539934369,-0.04547757645341665,-0.02625304284061081,-0.06581526796257964,-0.09054221113156229,-0.027961686416122934,-0.041196565265311354,-0.028527405187361774,-0.030474134087273994,0.15294137600633814,0.06542691575422618,-0.03613646855215461,0.05318203882401302,0.04672796127313998,-0.03718024213884007
MIF,-0.06321682650995018,0.1133391891251774,-0.04982639275696588,-0.08025695647375121,-0.012148738495833466,-0.04365707314859237,-0.05531560434148522,0.04311155412068588,-0.0044049812768346295,0.03619830819233184,-0.023100042683384822,-0.10456618828065686,-0.024130318417809694,0.0271171320283864,-0.04890303700781313,-0.043473476188581044
JAG1,0.09190467673371394,0.03533233705330592,0.07184639079153264,-0.041045649794791965,-0.09605426502846474,-0.028507992372446417,-0.004275251754487391,-0.018104058297987724,-0.05386791336331808,-0.020714152028378077,0.09082902378777645,0.011947968004573605,0.04286518213091028,0.01438517939625982,0.01736334469429152,-0.04424832421259764
NID2,0.0902909535610024,-0.009537514808721493,-0.03918864857454817,-0.004805710062595246,-0.02963133333503489,-0.026567943905958576,0.011769299595989985,0.07893564676956562,0.015048289129470725,0.03292970725446585,0.13386731836284152,0.05135946382020007,0.046626177722228004,0.04096758926075512,0.13711145133653854,0.017619837423880083
EFNB1,0.03942181669523893,-0.006860545718313793,-0.06587456163652199,-0.01498156731858718,-0.018705271807024797,0.010063482268838072,0.07349305472551455,-0.054669257348929176,-0.006251278516194575,-0.05650842637510003,0.11842372397674618,0.018263522214826772,0.027868524845488536,0.027422275737303516,0.11549645001185989,-0.015835270974454595
COL4A2,0.05440520067853135,0.015851483120547776,-0.04462033876226263,0.036036323800317835,-0.09882748049180644,-0.06178585145236256,-8.28661785274381e-05,-0.005845476468959204,-0.015596771521437536,-0.055540742992203636,0.14651406898989797,0.06738077675291358,0.015316521495835667,0.04504050313146606,0.09705692587794064,0.053900065614371925
SPP1,-0.0815923976621153,-0.01627763209805066,-0.07374791353964297,-0.016305433536765918,-0.1010913901932956,-0.02124420176166029,0.02879877695964536,-0.1301016748996029,-0.11661241780589646,0.03577792119125299,-0.04000002127097658,-0.09563182549106071,-0.009620204085765053,0.06527658985766556,-0.15841827622729643,-0.1229157513185536
PODXL2,0.0014003418590014833,0.014573171983200137,-0.02768911006035154,-0.01570400001697882,0.02262006621972301,0.0841504788222125,0.05246033261952166,0.1138120390643882,0.0755287110837369,-0.006891602677907361,0.024757352195507072,-0.020112447955572304,0.05275173849931054,0.03025796943256607,0.13393367616723809,0.055759022973998
IFNE,,,,,,,-0.002386535877622847,,,,,,,,,
FGF9,0.006196051198657032,0.025212415298055936,0.032549377389811396,-0.010862078684924366,0.0883106432378149,0.011700882832100279,0.023533770163979777,0.14383482200582215,0.04263196335405976,,,-0.01733436304151766,0.04511771828154386,0.0036013683755227155,-0.0021329979449024685,0.06002502779146713
ITIH2,-0.005860229166573219,,0.030392305121770886,-0.013372958085546829,-0.027997409283562938,,0.02521279673907858,0.07544989415908998,-0.019143255342090333,,0.01061577197358885,0.08706458695625327,-0.032083877423493265,0.021324370533776508,0.07870123527949742,0.0199556917654251
ADAM10,-0.030489049332730018,0.01627949393126257,-0.02837528643425848,-0.0094483134067665,-0.04708906855534327,-0.0439456071697818,0.013937981281211004,-0.06245920695402081,-0.07321937503445315,0.020807173232882545,0.052153699204623385,0.0475997803948387,-0.03136758387218911,-0.001525009674223434,0.03621114473064435,-0.041810476338371406
CFH,0.06496904579795187,-0.016671145667405015,0.027010899750500552,0.040102366946844784,-0.006716017787045359,-0.016372013216389265,0.03023993767630054,-0.03107319690776023,-0.013343235390419464,0.001215354482696028,0.0916691991464136,0.0487079222655981,0.03574499499044482,0.023772640917782875,0.08460840572167284,0.038414510748401035
COL4A5,-0.007124341958033289,-0.03765100546239433,-0.0010652364459774594,0.05658562329382855,-0.07129910265627304,-0.06829721070675486,-0.01714174570198043,-0.055239948274089685,-0.02039534282190984,-0.004863818043755652,-0.011816525707868349,-0.0057512202945766,0.0914897194918838,-0.0056065961679750516,0.0346373462231051,-0.021452169255149225
LTBP3,0.06292312956768646,-0.011435461919062882,0.007602803176307898,0.011501138249967544,-0.0006717168678803131,-0.00507316149008598,0.06273510830274971,0.0312568569444313,-0.02494798086191467,0.019041649337961555,0.07286114856864782,-0.025449131246079476,-0.07987092367920723,0.054815338351928554,-0.06963561196480265,-0.07374422929349922
GNB3,0.023178867641100658,-0.028982671890994276,-0.022358717107542607,0.05737200632633922,-0.007582554716779696,0.009142081526592915,-0.033617957419538026,0.01855249596175124,-0.01569985831813173,0.05523917863175824,0.1767796772598236,0.04699582133168896,0.03848343038640069,0.028541309998961786,0.12824571444173066,-0.018354391802049466
COL6A2,0.010625767448380117,0.03386484065480126,-0.045373697470228715,-0.006831200060927968,-0.07765283507070177,-0.027496523148155115,0.026642412137943376,-0.09981610857859194,0.01100833449290178,0.0005031698680841482,0.10536511969384445,0.016287291584673496,-0.06223295523497498,0.048363726158003634,0.09222175070206082,-0.019559506609538684
PLG,,,,,,,,,-0.07413440123391783,,,,,,,
GDF9,-0.03220378012072708,-0.04415937998595919,-0.03161273690772184,0.013912246154973319,-0.013876503010974464,-0.05830891418939468,-0.017485648599885977,,-0.04136929744346393,-0.03110977217627293,0.040295697540235514,-0.03134228230339155,0.004443624200527076,-0.027541796312783102,0.07249625546515569,-0.04232302516680792
NCAM1,0.006482794486274745,-0.021709011559481777,0.054258352770153076,0.005781524712799361,-0.017195530289261962,0.059742424084511,0.008671632305013124,-0.07204554451090492,-0.028542406335879247,0.025939379987374448,-0.05860006797425842,-0.035541293292050836,-0.008393294825161999,0.05332411004594189,-0.05360802501246876,0.048715485112021645
APOC2,-0.03578981546917611,0.05662743482507063,-0.010725778426776574,-0.047870635618017465,-0.026407618953403666,0.028171137085164163,0.02257746124205117,-0.06129643584365926,0.009183136777085292,0.027019756354784603,0.07828934394097846,-0.04209471441968025,0.0694455728898158,0.0711628086439704,0.09648364061081868,-0.04892793954903989
BST2,-0.019648039471401868,0.03439733191551027,-0.03469489441415537,-0.049188965937180945,-0.09173395380158249,0.0599625049815772,0.03695777724229914,-0.01544475464530161,-0.12475381340838816,0.016554302365748032,0.010243553219389133,0.06404556401329772,0.031341183388083935,-0.008960639660010082,0.007737024125414439,-0.012226862533076694
