,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
ANGPTL4,-0.1448517372145604,-0.03221857352958168,0.07443535166465343,-0.02725402432970151,-0.021975329857169365,-0.02823584960235898,-0.028005086520493074,0.04173518501152555,0.06682745624073812,0.04609656496008374,-0.033253113349765606,-0.10814298679310361,0.04553294289578767,-0.019465671174204616,0.04560776586836558,0.05892547097475406,-0.003170761488021302,0.02984058881516531,-0.0030282226777904532,-0.15523778419436043,-0.033331475360296334,-0.08238204992603934
UCN2,,,,-0.02659697021872607,0.0404792613909479,,,-0.030865400959100262,0.01183100237246502,,,,-0.01827691753749915,,,0.008619702171633268,0.0014459691248888086,,-0.027633287912856512,,,
OBP2A,,,,,,,,,,,,,-0.0752510313743705,,,,,,,-0.03738662885564574,,
COL4A3,0.034749673710566066,-0.022819206812711795,-0.03201622918260117,0.005652485656660148,0.03291824898151894,-0.04185509182301459,,,0.004136240817968115,0.049876106503598604,,-0.03436045042661145,,,,,-0.026264793715671204,-0.035501468590268856,0.0015567337037762556,0.034042934488535306,0.02012057355127763,
NRG3,0.05230865654960969,-0.025854966843913488,-0.04706465747160554,0.08780989902365897,0.009811646737032048,0.043766899643055655,0.08204578532628723,0.1564150161916982,0.01712954166217777,0.017529563154295866,0.10560352892885806,0.14953552603259568,,-0.026732475024610187,-0.025122301641123855,0.0004073862503829874,0.03807473153041316,-0.03962246217919556,0.06486280374828478,0.10645780934813621,0.08577810235029004,0.13436600020057943
IL23A,-0.043495550849891505,-0.03250598172690181,-0.022415898415724177,-0.03445701200535199,0.03932107798959281,0.0006161237884853801,,0.0564334029575562,,,,-0.041805379481078056,0.043496080288070706,0.039757522521755045,,-0.027819943014463812,-0.032018501294233774,,,0.03211734323261891,-0.062118510139897484,
COLQ,-0.0489412390564429,0.06396127271520956,0.005546343623086795,-0.05404465417478897,-0.03343531825934747,0.0026360331800438386,0.04782947211060429,-0.016544102378574704,-0.009412051208164532,0.007040311705054791,0.01960636609842353,-0.023392952893768575,-0.05365695522549034,-0.02010131717372641,0.03492256087772788,0.0427837633643322,0.10421656633792482,-0.03530935827522783,0.004325749013211563,0.08517005636917041,0.020179643199550464,-0.05437841342273273
SCGB1A1,,,-0.017052926722597547,,,,,,,,,,,,,,-0.002252016147595218,,-0.0013151951562885747,,,
TNFSF12,0.07250928698204358,-0.0273583486579572,0.01550808684507235,0.018872391310951354,0.017526053942019577,-0.0272140676929871,0.04722691616185156,-0.08654826447627677,0.016920788124827814,0.03249812392524345,0.033775114621822616,0.06743538548250019,-0.039091018363662154,-0.0479446832207787,0.032156529961913274,0.0173029404168348,-0.0012210533941098588,0.03477831813362709,-0.013468935996454908,0.07493989754314824,0.08676254805598203,0.09027538719309063
DKK2,0.03014757590231087,-0.03404846031982297,0.04480111885937003,,-0.019272220575713244,-0.017340553350352048,-0.0028249523211316863,0.012571983587858732,0.010618524023204894,0.0003853170764204632,0.020591186689495194,,,,-0.023783675445585822,0.15918718707846283,,,-0.032567440004441325,0.03456386628339767,-0.023621433565649386,
FYN,0.0013391052169916425,-0.019481929622030693,-0.03687834826489063,0.03804114000530659,0.07690962827652721,0.04048175633416237,-0.11219854299829575,-0.19620129053402618,-0.07412848217431037,-0.008415349928841383,-0.04572458615135617,-0.07994346389013814,0.012994000791552315,-0.049076502322743305,-0.03236811379474426,-0.01683500993090404,0.08432478490763047,0.08436336455345834,-0.02234837332408809,0.0695997181177573,0.07625887795506765,-0.07251080721192106
ACE,0.10296987746840658,-0.03043593230284953,-0.014833618535901318,-0.029897757330210488,0.035466979700921775,0.024034712468582027,-0.008723306056038493,-0.050070723158098074,-0.02530054805304611,0.008256106960135644,0.01814141736691081,0.07369172726119556,0.056192598252827616,-0.04409356768435344,0.01030255710360803,-0.014850408265393673,0.03265231063407743,0.08653426747423765,0.012475164050102528,-0.048113287933841876,-0.01777166349609508,-0.024525431834150173
IL18,-0.006563424959753456,0.05472713139909552,-0.018624207687738835,-0.052210957634967026,0.0258274162954521,0.0333935057752067,-0.036974981603529744,-0.15829028082999186,-0.019449161146063335,0.04289895713188916,-0.12891023745196795,0.01599936051334166,0.03696115165966699,-0.04493041205259614,0.03221637747581805,-0.026137013622394997,0.07704777761268183,-0.046769339304391144,-0.03345977501863377,0.12144416106905728,0.0358946849151334,-0.007391707036479308
PPBP,,,,,,0.028688471497769125,,,,,,,,,,0.017208694382912167,-0.027578208237839328,0.016454953390528847,,,0.023383213431160527,
CCL27,-0.06293501682553797,-0.021559513741966473,,-0.007864807645870392,-0.023257892336066937,0.03169676664825233,,-0.020556250838098155,0.01823208697044934,0.005977783023988605,-0.03726032948388961,-0.008016237715974378,0.06515133595342888,0.07077385045997481,0.042868929147036855,0.09571112069337989,-0.0031209145141064673,-0.033939274904255856,0.03171421407012962,0.13712304188976338,0.07332381832375987,
SERPING1,-0.04058496202659166,-0.05095507562529029,-0.010929986130122011,0.04206701452834061,0.024595014072259946,-0.007271158949607815,0.023514815108557394,-0.1837018918076282,-0.0010215159256707896,0.06586306907666883,-0.17622742236089584,0.06929829772981713,-0.016395076912268002,-0.05857273634072149,0.010362896126674773,-0.06021467543848694,-0.046724773624337364,0.041140652802214656,-0.06124310348363826,-0.06712119622674466,0.050690769291923475,0.08208282921017483
AZGP1,-0.01941082779479846,-0.05460881357281383,0.008543289551863226,0.008362679544322283,-0.09198045418614985,-0.07297340680151232,-0.11432902481253265,-0.04748960350866257,-0.027473032187299726,0.02562269456566552,-0.05577836120427516,-0.10257020929253113,0.11169286075624124,,-0.03204080224672321,0.12276014467840109,-0.03553354519818376,0.03753611251895861,-0.036574071084628366,0.0691890097344862,0.02787224770460658,-0.036983959377487594
INHA,-0.06062936972916522,-0.03302888994891109,-0.026131696486918043,0.015219444502716527,0.017137666001908518,-0.014698587962654504,-0.019850069496344172,0.019177278636756456,-0.0024186748842356487,-0.022003801499355394,0.09459194468357289,-0.023123594487065302,-0.02212257995654667,0.008265277511047301,0.046493690320874324,0.014706800717558177,0.07550021477176524,0.027470901887761832,0.041935377162651846,-0.018399332069415783,0.10116468536025176,0.0015694298495937794
SEMA3G,0.02000713629729422,-0.029594471518283653,0.07462596606881629,,0.03403077976259025,-0.02836163243443904,0.003552020943455267,0.0003527967727242855,-0.02486754983277851,0.04400122766030826,-0.0158182975283842,-0.011998126212843761,-0.013443032066889899,-0.04460751406280334,0.02962100594531421,,,0.055003228679295545,-0.04057104652674939,-0.04474249546512669,0.013914131214037716,
OXT,,,,,,,,,,,,,,,,,,,-0.02369313452669329,,,
COL6A1,-0.07148006291595185,-0.026318317775084116,0.08824611758201603,0.021011953844655554,-0.03464235664144107,-0.03323677268301991,-0.041820615360158825,-0.18607951752406368,-0.030437490109311266,0.03541998286828326,0.0030867804747871145,-0.16111077491542325,-0.04601382543682376,-0.028039744838226213,0.003848049672790883,0.028418203143057347,-0.04615794301777991,0.06483536347952452,-0.03300581712932482,-0.21587600490057898,-0.11667594546717566,0.06770106248250282
FGF17,-0.004811970882854475,0.016529807115624476,-0.01870120190747813,0.008993365712999043,0.0486622931290907,0.020227398695597816,0.02423008498588646,0.07830671815050792,-0.022689861698128016,0.007661130600008817,-0.011594344190786603,-0.017798718307884393,,,,0.01944939407761134,0.016337177189604122,,0.095763778787829,0.046254498205202284,0.03455950095604125,-0.03707399706119128
TNFSF8,-0.027661576625506876,,-0.016553305916283886,,0.03571938317924888,-0.016415527196936137,,-0.02912746075739413,-0.02910152628386593,,,,-0.049639679914114006,,,-0.010981310412549338,-0.025146894374650158,0.060813657919052716,0.04796428301843792,-0.06061632897974683,0.0556033051464132,
FGF20,,0.039933083817750445,0.012180143889092537,,0.046018148487072315,0.08395921933546435,0.014280279528518855,-0.012329326633091928,0.0034526820412119135,0.08380077398850216,-0.02277363361365973,0.08183660287419185,,0.012206562669388847,0.09909054681562506,0.014588012892175631,-0.025541387881698602,-0.05559523867676844,-0.005794001840938898,0.005916865548353178,0.009022932681466698,
ICAM3,0.05494285488215243,0.06303101783634894,0.004846963294678914,0.02843241845202114,-0.0020935806842668843,0.011551951333902726,-0.05148383225233915,-0.03405772728497178,-0.006602811699858562,-0.026790307194387006,-0.049047667942148966,-0.032714400575218204,0.1028337781178456,-0.009365760717184857,0.03684758337223151,0.05475156458207318,0.016193748020998384,0.024502935407487072,0.0320718851148944,-0.02681694892000162,0.0028012512991670924,0.04555632444350795
LAMA4,0.00959182678825824,0.01631387801672203,0.07027125381577182,0.0019100830151842095,-0.0566500097235842,-0.011131779513457604,-0.006491347738015962,-0.1623930078407336,-0.019788145034297475,0.014582072292828723,-0.054169954207765346,0.04180597430215678,-0.0015026800753711357,-0.024303710235599366,0.08217082105124734,-0.028576109222760108,-0.04003306681668172,0.05274103982502726,-0.05940742611613267,-0.07446221267646246,-0.07004422599507355,0.10642183382003167
INHBE,-0.04350825893162405,,,,,,,,,,,,,,,,,,,,,
DLL4,-0.01811351114595643,-0.01384174136021344,-0.04061019903462292,-0.0031081500379330457,-0.06640959914441354,0.026588418600295986,-0.0008424477575955529,-0.12923152455955975,-0.0054560130995496845,0.06802583422802552,0.06057723257597592,-0.019781970952887147,-0.003687205580259645,-0.049329592386123465,0.00145956397619075,-0.05320249530147685,0.003649721999745557,0.11667094396711913,-0.0046772883594811444,0.00060632723804983,0.052795142237007424,0.10106746085765919
SEMA3A,0.052028294119546195,-0.033582076328529185,0.07492625551406835,0.06173631242440229,-0.032198266299908296,-0.012134491700861684,0.034365779373731566,0.04206947859101414,0.04548709097205845,0.042430337361276556,0.13607794057444855,0.04374798583390355,0.07889951176407185,,,0.09532296075223622,-0.011566918453183445,0.08414226654542094,0.0001135353034686778,0.09364255404964486,0.028116987552409604,-0.057931481329661104
RLN2,,,0.01945925151337132,-0.031455361257238176,-0.024450080139541308,-0.025178861647422973,-0.03797984462389906,0.0068254114230401905,-0.02026404365158881,0.011875115779229246,0.019075106024559616,-0.026135449302497765,-0.032120980899775976,,,0.0949122512957586,,0.08802584693167476,-0.02763328486570355,0.04461957043152094,0.04454721866311199,
C5,-0.024664125661452523,-0.03128732217376713,-0.008939981698656648,-0.04263626981987105,0.030039118432979326,-0.013034399659643045,0.0062121460158420655,-0.12264486324158963,0.03953463264645477,0.02744191955553986,-0.062804691444027,-0.05234143013791154,0.01553871658016971,0.018306125002582035,-0.040392102798604244,0.06266498467390837,-0.052531482161443634,-0.023811391959690297,0.082531108349641,0.041986009373297384,0.006757476403355716,0.01687529789427265
COMP,,,,,,,,,,,,,,,,,,0.007175282337193343,,0.03347937147963297,,
EDN2,-0.037410699868024,0.060403332455453124,,,,-0.02158916255207825,,-0.039810029555296784,-0.005774360330301019,,,-0.05301527031668672,,,,,,,,,,
C1QA,0.06904309337430901,-0.008956385864533012,0.0005858389917473293,-0.05239744127194523,-0.042335665764407136,-0.04089503503492755,-0.1101931125345485,-0.20844786412552022,-0.0008100634256143947,0.02434431170186439,-0.2159218282393901,-0.09602199853351165,0.09551136459507631,0.05131520988936783,0.020259236844517737,-0.04384200341421415,0.015513044677299598,0.010714895350153185,-0.1046915579524109,-0.0836579117315988,-0.01995877980454296,-0.16979199260573824
UTS2B,-0.008645433619489369,-0.012166178939252547,-0.020221956539614873,,-0.024450079999072786,-0.018004785386139276,-0.0023307172463262193,,0.052670339784589904,-0.010479607613507462,,,,-0.05454483304493144,,,,,,-0.002191348944915049,,
COL9A3,0.02821459864165772,-0.010660917363652165,0.0076872725614213246,0.0049281539762259605,0.04501810087237361,0.03182300855479914,-0.06973633858234071,-0.2040424012784048,0.0013630251997964107,0.024844355921949418,-0.1438861825922007,-0.15253166075427055,0.05196705156739109,-0.03342384305888184,-0.022904640416458084,0.11830201326610497,0.05948278426566354,-0.04253007512313103,0.04794157263141581,0.15960629507229238,0.06116357179377714,-0.003342724320689413
DLK1,,,,,-0.009968970848187854,0.08384143156983304,0.08427689453607493,,0.03031944438606356,,,,-0.01103867006174874,,,,,,,,-0.03259210759203971,
HGF,0.08702861345109071,-0.03737269338844574,-0.006785014869117661,0.021497390986112298,-0.006038242340238026,0.01705894269572963,0.007437943133890115,0.07366680687315136,0.04824194434265319,0.07176776242219748,-0.07292186829396773,0.03281365148334338,0.0025544176586339237,0.025364946820169633,-0.040203834136468844,-0.009083723798479737,0.021090179655131717,-0.003048298789129274,-0.007440336504344171,-0.010344330567448538,0.06000480865372924,0.22047467361503384
P4HB,-0.09542820180952132,-0.05491997970718202,0.04266893454720254,-0.08102332078615132,-0.043404042786461,-0.060792199603625634,-0.11122390912814306,-0.20669836712883846,-0.02504476269255485,0.029784664760308836,-0.10440618581297405,-0.04401272432942248,0.0616066134829467,-0.08188860419148104,-0.0389447516716757,0.06173309485479587,-0.05185846046107995,0.109990309734591,0.03857944908960646,-0.21703175058312127,-0.042662287886725984,0.021535088157865794
ADCYAP1,,0.04426301659091567,-0.025121332099676527,0.04165954517366885,-0.01930523675243982,0.1791273871586445,0.09579302186100325,0.14547853734538896,0.006391671483666491,0.05035408400146371,0.10621880169491925,0.007387588287745744,,0.0027306507797716173,-0.02631914193994896,0.12206952024830121,0.09920890064509513,0.14247641126829208,0.07838762984474001,0.02843802929712861,-0.0007579103350751912,0.11968248066024907
GREM1,0.1237387976915554,0.0461601887042497,0.06520878439593203,,-0.021132534371554924,0.005093955390530263,-0.009892034230393754,-0.07882255872940887,-0.028779220301866335,0.006867786991438634,-0.16465252632142505,-0.005232119413131134,-0.02658707956528077,0.02817452002548302,0.0025839619669449534,0.04254506294861762,-0.04359889355992296,-0.06072795805652025,0.04844184262780337,-0.04069939798365465,-0.018587442061654035,-0.055984757663139914
EGF,-0.024721443051421873,0.05055021494631804,0.026522827412335147,,-0.04484831508620565,-0.022109133097498786,-0.0072478146637489265,-0.07634236571985878,0.04657692504786202,-0.006500789293141794,-0.04375479289853316,0.009362151471967055,0.016246356065154007,0.08459662362990955,-0.012190790493792769,0.02572891579073089,0.11208617948746584,-0.02193338746667477,-0.002111154291974188,0.10872745274913342,0.09136396820833746,0.0004245012563663783
VEGFB,-0.09000118881616347,-0.06114113157415138,-0.02008806300919794,-0.016845381181200794,-0.04651152665320744,-0.01626142477009131,-0.059307438001376285,-0.13519340224484494,-0.04951637975948418,0.012030302906241148,-0.08555663736781173,-0.0988761112521006,0.0028581503835838373,0.08184743297295564,-0.07048429993005483,-0.015350056544390487,-0.011922261672007174,0.031284344692115364,0.043143250372470215,0.04724506021837668,-0.0020512246894359757,0.041234982390962086
FARP2,-0.0456224389397044,-0.024320662823192566,-0.021433418171693246,0.04044721658109813,-0.02930320642787014,-0.052949039726826,-0.03218156988532742,-0.14137402358966492,0.03615905111983789,0.028575594729025475,-0.0734085090607362,-0.09342212994206725,-0.016691862536013968,0.0008373717198933491,-0.02134942956203556,0.010833716039577876,0.030688568181806687,-0.014407462975769662,-0.02580518094656553,0.02312394246569489,0.06559794577650338,0.01062926114877082
BMP3,,,,,,,0.047511367365830046,,,-0.0031563217466232304,0.048113888729932795,,,,,,,,,,,
IHH,,,,,,,,,,-0.0057278280431882255,,,,,,0.022945714965959572,0.004129593143643737,,-0.013573057878033198,,,
LAMA2,0.009209906719954239,-0.01325287697119976,0.026346227765289488,-0.02957193207659439,0.02581173391739785,0.03186394756255428,0.020712955550902943,-0.11479746789079699,0.0031417709396953254,-0.0020711233565022555,-0.00684845705639303,-0.011998974315463786,0.07680014571028776,0.06973252208504703,0.0138462326153843,-0.002820048599582325,-0.0033604226208004146,0.11339257188999922,-0.002430848915285191,-0.09946304499338479,0.0008970484875121007,0.09436635054955338
SERPINC1,,,,,,,,,-0.027414992067875035,,,,,,,,-0.005972002532604126,,-0.026957536113786484,,,
NRG1,0.06845013654658115,0.050931056992466986,0.028420855948961994,-0.028163317596935133,0.0007184814150738841,-0.010706899624759729,0.028831296290328053,0.026809277209640513,-0.01884578018299692,0.02584652519516188,0.087265860463534,0.054384669036024326,-0.0012354341048482905,0.052113897658725865,0.10470361410651559,0.13701794044760865,0.02824539430244579,,-0.03710043880482275,0.01082772646314709,0.04370720172932971,
SPINK1,-0.03398655096895674,-0.015939402973265154,,-0.013138715081545559,-0.010867244450442225,0.02334749415742501,,,,,,-0.026135449302497765,,,-0.02526076771283191,-0.0373155064250437,-0.007507061948674382,,0.10983720516676485,-0.03485043792045439,-0.04828269577208578,
EFEMP2,-0.1017385519538984,-0.05359826314271468,-0.07762481695499096,0.027629852328342405,-0.0692790388130171,-0.0605383552566479,-0.050622510451378694,-0.17736251062449668,0.004345049387549226,0.03834456325322996,-0.06730826980559945,-0.07014859649515506,-0.014618154906150961,0.031227248190855535,0.047584962409470306,0.07153596611978369,0.013760656056489653,0.048357130465582245,0.014563245461338964,-0.039500537372308145,0.0023791385191046796,0.02336780027563746
SELPLG,0.016993493022159703,0.05245573278346907,0.034882631338811615,0.06064575722176562,-0.007120917732408074,0.04091058463148574,0.0167754651175012,-0.04508249197974827,0.004423793293209566,0.04916842119094745,-0.05121367012825177,0.038097558044342436,-0.02168500989708162,-0.04716575411005294,0.07212511160697099,0.0729094772652809,0.045381965679057064,-0.009070127029397869,-0.04035092036006793,0.06699675745495397,-0.000454555944533095,-0.04363464406543737
GDF6,-0.01736887195901128,0.04251820876485243,,-0.01829055854095431,0.015626071956053086,,-0.017569350236439456,0.02984519975548884,,,,,,,,0.07211699980535986,-0.0501507368256192,,0.0031242479005765067,,,
HLA-E,0.0523259328337005,-0.008471717040871343,-0.00024512620735679116,-0.01841714446355966,-0.03505922318771971,-0.015697891405981726,-0.06177241291347015,-0.2229258104911651,0.012304768332937728,0.040447828807895374,-0.22523787291738726,-0.07262594764491748,-0.01409787025718495,0.0009856924287470145,0.07145867873164945,-0.02480089462944617,-0.04749247124651877,0.03340600504441602,-0.06090105951038459,-0.0874573487236133,-0.05925827620842323,-0.2071328344545913
PTN,0.017420927780861104,0.05530731900878474,0.01719892012894094,0.09782995012575453,0.09722706911027786,-0.021304589188608888,-0.15397298770119372,-0.23286652280758066,-0.031099831305181454,-0.0006615474016840346,-0.11246045777210562,-0.2018118876970538,0.06430910183598394,-0.039658959661913254,-0.03628207505612231,0.06269223256681879,0.05242691756909068,0.06601786250832752,0.08144818212334307,0.21484880440511955,0.022636746317956064,0.0366734364439726
CD274,-0.07711627219201585,0.026975802817683494,0.07375941160023228,-0.012271557736713012,0.03310223276924259,0.05224398655495971,0.03460766745025111,-0.03527015949775416,0.027673129582611134,-0.02172451764162967,0.010973464293602134,0.005317853074146949,-0.05792053219742202,-0.019199966107028545,-0.044623654684244965,0.03232782740376317,0.044611346319349175,0.05163159907727752,0.026604464785698514,0.043573109906931924,0.019127296006387844,
FGF10,,,,,,,,,,0.04118586555147987,,,-0.026219910117133233,,,,,,,,,
CD14,0.05444518926787101,-0.0022490265854072976,-0.0029790962915333596,-0.041991960244702226,-0.08149104172479398,-0.12688997385012607,-0.10513310776636539,-0.1695834539121825,0.01969024483427046,0.006925600186346607,-0.21762972687835266,-0.10122278980923015,0.02700623325033143,-0.008078055828155068,-0.027586821528974827,0.011683274171857832,0.011963006306985368,0.01860578074986588,-0.059678406951303414,-0.019393536074671053,-0.08009118760441002,-0.0857091703894676
SFTPD,-0.037817237887080614,0.02559848443778162,-0.02820881948161521,,,0.021016427468089002,0.03744092420362477,,0.007031587043581517,0.046125006779393615,,-0.011136486757218789,0.3047397524947535,0.020367973031449764,-0.04999471107113105,0.0007608211169707523,0.026383744151846893,0.052655625282566135,-0.009521985331649606,0.08086454347965308,0.07299305679638166,-0.048248309437631726
SLIT1,0.08402909844489698,0.05034123407427053,0.03879700325799792,0.10405871677533804,0.06046008849198214,0.045094400846980714,0.0053378098369407535,-0.05993752249113068,0.016435938933737435,-0.011984373354576094,0.15900125427590364,0.054410723474789764,0.03579786790834881,0.07991024728669952,-0.004693109499395189,0.03996586199447617,0.01313488833239131,-0.004445014831239397,0.036852271382893945,0.017944560270322818,-0.013907201674805617,0.16800385651806846
LPA,,,,,,,-0.010682967130584784,,,,,,,,,,,,,,,
CNTF,,,,,0.042173084223540346,-0.01641552869517716,,-0.03913725798983978,0.025185648353530054,0.009652907768160425,-0.053415386151182236,-0.030346045661630395,,,,,,-0.02533126650760195,0.024852215698075684,,,-0.022349335929264164
BST1,-0.014663102249845232,-0.050572642611311225,-0.004968754009029394,0.13707257032878697,0.05620082702988639,-0.02759795747462939,0.03565338316404295,-0.1507797201256275,0.0025867241635264215,-0.01673236923124364,-0.07387806515000932,0.010094511889614126,-0.08363397255175226,-0.03596243398694857,-0.03958718203045908,0.027201593532190357,0.08985913633193718,0.03723955470066195,0.04670217195281059,0.06317809006534408,0.06884011250971943,-0.04966484246493484
AGTRAP,0.0052976175313418465,-0.05324168061206431,0.053249694862227796,0.06102249660956533,-0.07579618426445256,0.016132137782555796,-0.018648020310969213,-0.17784524149553338,0.006498642278248287,0.03853825016133924,-0.10278310180976513,-0.0654955486551532,-0.013703588637603412,0.004348505514511862,0.027574979706877653,0.09509749691342471,-0.05692587244336742,0.08884663841729411,-0.025247777987162753,0.08509387205475541,0.06392659629649233,-0.07644813053282362
LAMC1,0.026175197337407315,0.009631807057797006,-0.02822215535197746,0.00416016781810524,0.040476934210229264,0.027532576258301043,-0.059378896738958076,-0.11930454876730623,-0.03082990108045034,0.015021147541358026,-0.05165988930983221,-0.04756750269665436,-0.05576356956628631,0.0470512735385019,-0.00940154175973796,0.0184339685616819,-0.047518040323269936,0.08293008314420626,-0.057809920502235185,-0.13613273455242939,0.013394393924457485,0.036633567614399704
COL6A3,-0.02166604071420312,0.019372655973727237,-0.02596576764141695,0.006958169164762123,-0.07830725915778664,0.02269875011851672,-0.01499600492452964,0.0454245853026456,-0.02594024324743323,-0.0011450510507132726,-0.058043096013997944,-0.01332368718085755,-0.0009267035523376572,0.0897151894183423,-0.027286009966997527,0.010736226551251319,-0.044931495338161744,0.08948177967530255,-0.06226419243915113,-0.1774891726837041,-0.08306789498387195,0.06191094269135341
FN1,-0.15067500410539908,-0.0198497410073379,0.02694514034215726,-0.03466677397112672,-0.025047804225053743,-0.023363048266557083,-0.04376167265132526,-0.16073701129859427,-0.06115501026046119,-0.013357281455124086,-0.04704259510978595,-0.04434589147927834,-0.009566115408634997,-0.04565790732689165,0.09181556862754095,-0.050269180863864796,-0.10825284889046433,0.08030177062721175,-0.0711887834358492,-0.2357060364669752,-0.06799793204566029,-0.06676884159706778
MIF,-0.0480995311845531,-0.03671596171038458,0.00660572554076965,0.022460952181216715,-0.05091841078972152,0.009108267174863263,-0.024987651114482434,0.11405656481374782,0.04909164514200444,0.01209434424155467,0.0016154559739143114,0.024460580710060978,-0.008681350983499347,-0.004979742092055362,0.008418409787435499,0.08726979666041776,0.049222491353580304,-0.03452469691481082,0.13284226890471912,0.18278415572861673,-0.014148848285170353,0.12893529728587966
JAG1,-0.04249924313515749,0.0456307237447307,-0.0027977797598473064,-0.013658965565899753,0.008538589434149866,0.006929196891692892,-0.030342328617190658,-0.21530193250964855,-0.04526100591841894,0.02704817934058053,-0.03324528146161206,-0.14265695179135657,-0.039124521155919856,0.0854478829501313,-0.004039104537067401,0.007371608620340059,-0.06727001700748832,0.06323085142909092,-0.05119431971013396,-0.16048521873584237,-0.04375523939989528,-0.0667572980449893
NID2,-0.0388321006288292,0.004435744792181375,0.0803541213973872,0.015058026310645534,-0.057357221524269066,0.04987512960993444,-0.10385065015999494,-0.13780361079863018,-0.024796443123525615,-0.030285530230489584,-0.043050013198645924,-0.010431176823878771,-0.007850828248914173,-0.0031485309806484024,0.07157049927905262,0.01638304584312353,0.006249651139941579,0.10134538250062072,-0.050213199992352096,-0.09119185387750288,-0.020790675590677824,-0.07589192821856959
EFNB1,0.05299687445212389,0.02922149618063063,-0.007824399006768536,-0.053530530071835926,-0.0354352946687101,0.009465968237925209,-0.02370687180670729,-0.12573462038600278,0.025191760727884937,0.01066558920230893,0.0071284629203132634,-0.03711684824007698,0.04484330204944405,0.013705361477792041,0.02962419284966483,0.036786930905095716,0.02981699111258955,0.12914308589347093,-0.01122187105952064,0.035858881308807794,-0.006289349702777654,0.014274137261837154
COL4A2,0.022592065477605745,-0.021196051270119132,-0.027199441220039717,-0.03443242724527545,-0.012247909920177413,0.009979482490530501,-0.06634507776775994,-0.2017699617034605,-0.01362292187198924,-0.0018290300438611148,-0.09803101396889319,-0.03116568730555755,-0.036218317338709935,-0.01440394254088793,0.04928738927613523,-0.059039339486076085,-0.07850788592584666,0.08539296136410099,-0.05552405104607517,-0.1760927393654867,-0.03940409291807965,-0.014156643566295174
SPP1,-0.03741095719854058,-0.028184586708007074,0.09115052784812491,-0.04431869329485277,-0.04536329057631837,-0.09424029327311025,-0.1671026301601571,-0.26531413355368555,-0.0651655870294973,0.034418970136121226,-0.24865446293432492,-0.1658913950245826,0.04524082062172087,-0.04924035145606866,-0.047439561786483744,0.014164136572935625,0.05537915576058462,-0.0459280877431752,0.04917159944673231,-0.14681808489931558,-0.06688571943971693,-0.23501791611235912
PODXL2,0.01454397374386866,-0.05266356061736826,0.013736953136103264,0.030507741973756067,0.019792839183714536,0.04731548403525355,-0.005602870902317983,-0.01266349008668329,0.07204216705893693,-0.06121246595310872,0.07329128407080923,0.10034073510620825,0.02818165809663691,0.02448243056060521,-0.03610497350503623,0.06724678733722775,0.024872758311633898,-0.010826790910382763,0.08718047583259872,0.16970307510296828,-0.0102058900578564,0.1866576906793218
IFNE,,,,,,,,,,0.011707282205153659,,,,,,,,,,,,
FGF9,0.18162207153679574,-0.010907189581086172,-0.01636557788614883,0.03621343012324812,0.1485791089656561,0.11561827242185044,0.04219242408593401,0.17543299720997224,-0.0014630973355145294,-0.0021604554796945045,0.1768599766944587,0.11393001721029744,,,,-0.024648320949643802,0.08881916397406019,,0.030627095606744394,0.004803745374722453,0.0648136877700382,0.24334003280349653
ITIH2,-0.027661606074937693,-0.01397575239754169,,,-0.0017562765890064738,0.005181190973693905,-0.031556662774735664,0.011518719498921094,,0.03566201016925834,-0.021056951390680975,0.006912522019964122,,0.012183567167095998,-0.024217708771503126,0.07290692375101057,0.027163253921084637,0.09680238376458918,-0.017220269719507356,-0.010167649029553959,0.0006612587333448662,
ADAM10,0.061441504166569995,0.007457340938013366,0.02361872983361628,0.03517499365523714,0.004815560831438172,-0.018468243786619706,-0.0018581612255816112,-0.12489351018143904,-0.011784769052891471,-0.024985600309384803,-0.033422871612987716,-0.0328151521313505,0.09315011470977494,-0.06284898742938584,0.04605727792747357,0.008951548293249024,0.03102963767566889,0.020550072066683477,-0.04297576848211718,-0.09956232408551485,0.025825696492783233,-0.12372863385196664
CFH,0.06375188156379347,0.02932175662521916,0.08637114907277538,0.01844605962156508,-0.033619509525631856,0.04154671300476748,-0.03652525002389866,-0.06660573258011364,0.021186924740876054,0.002281464621469317,0.10162610044239541,-0.06374461110259014,-0.002571883410267849,0.03907220600710259,0.1119380900837589,-0.025318398269255443,0.006080690221791942,0.09586725920528613,-0.023612662786504885,-0.0700970883914071,0.07598433725358382,0.032445445390676494
COL4A5,-0.03023234117452008,0.05838082006188589,-0.020352159205951244,-0.001380164853988606,-0.013516599488115816,-0.010373318872117484,-0.09558420998289803,-0.1292988127568824,-0.01086241226926652,0.020867898320818628,-0.14068958866766118,-0.08764964502800698,0.02598638104588029,-0.05114060883448603,0.021645603372841844,0.05023189253715299,0.0839751468550817,0.0862254288423712,0.01815448022971011,0.13860275728118523,0.0636513806889865,-0.052929465753335625
