,UKF248,UKF255,UKF260,UKF269,UKF313,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
CEL,,-0.029159385763070526,0.023971460872720837,,,,-0.02198221876236841,0.09252662498944736,-0.030525584775377982,0.02680166391345549,0.01702057519855758,-0.01569959567509281,0.06480069467107989,-0.01611271887571665
PDCD1LG2,-0.02928936761185816,0.06445203562406823,0.050220636135859885,0.10203785905279465,-0.034882150486465896,0.05080392378799914,0.039863084184304176,-0.03601920969753822,-0.033005959177557956,0.08113345508600169,0.06703878761447447,0.02862990736511312,0.025201140221529753,0.014553232018146888
SPINT1,-0.02463472863078285,-0.03501096945124775,-0.019639162866555992,0.06732913893474171,-0.036586837964497125,0.06174414315936407,-0.05881504694395735,-0.044933275971097766,0.11617044649038212,0.0837041996457327,0.07540153023083601,-0.027798196015574837,0.08474861576042506,-0.008054865864362666
CTHRC1,0.08327251960514366,-0.03121992881022878,0.040589781366837156,0.15209625871358518,-0.07959933717534888,0.09995640778350805,0.02657497762930935,0.023519434494607826,0.03975722854772372,0.03436282847581323,0.048043316995898956,0.05669254510765398,0.1546971441217624,0.028653498256264766
PODXL,0.1044557178496016,0.08821531246483608,0.024214072271629593,0.20703766686214709,0.09694616177105826,0.11839246695122752,0.028020833494862014,0.1447092311484208,0.056727565927213223,0.067998707326032,0.0791258865085353,-0.05600475897888108,0.1362397848302033,0.007842504328915223
JAM3,0.07099232563683762,0.04348371475819671,0.037766888438011015,0.12150336752653026,0.04496028051073099,0.02081222344400652,-0.06009837566448968,0.08366828314213669,-0.05661395461644867,0.054298787282424696,0.029266496239076283,0.03583599296518387,0.033101398487108726,-0.014892139142476482
TGFB2,-0.028775026971391216,0.10132518601618368,0.010777126303427328,0.2251038611781744,-0.005415076790725183,0.035762365672895924,0.009992963729563384,-0.029176164710339982,0.012370526840223647,0.011528998732833584,0.025614287195654995,0.022732457861584454,-0.08299918996130631,-0.021068123520286655
COL18A1,0.1000370963408019,0.05502418427103856,0.04518194420788139,0.13806167504157435,0.12420542235379718,0.07046598612508803,0.009216589594330585,0.11214837949881798,0.07638013486064142,0.06380841514852643,-0.0034468167226209202,0.12384223191503362,0.2190429720591761,-0.03017125357576226
NODAL,0.01780059176022177,,0.05286588996045617,0.10903096049606475,,0.10320273222081325,-0.06962728753882666,0.11638094484460801,0.01390456207738222,0.079378420837495,0.03192269812376247,-0.021790032993644234,-0.0033317510311230533,0.0020205294042982503
INHBB,0.056081194578636154,0.058620681372647,0.014090966737815732,0.025720055527563505,0.06648141246599892,-0.05795366589716092,-0.0004254164565126463,-0.010515327566746183,-0.002136149470747299,0.024262565001199016,0.04628497901238789,0.09496733194040877,-0.038399640420684104,-0.03147838125579041
LCN1,0.010396008034360403,,,0.09732075084282507,,-0.04892922947594486,,,,0.02926077039728221,0.04797260745706841,,0.056126874395288094,-0.020951902906701656
ARF4,0.04749167259961261,-0.06415655078921649,0.014817222817617002,0.08806431263687614,0.11310485240954007,0.05981513753598571,0.03410429429521469,0.05432491087632899,0.06740860318945904,0.09043341552764488,0.08739345779153317,-0.0485017702961831,0.12889493260907867,0.030222401453831132
CXCL14,0.010679647086645589,0.016419230006714997,0.0689197982124531,0.025316228748864654,0.022388414597549797,0.023483219758390333,0.013058680031712806,-0.010904019283417707,-0.006927313117040346,-0.014365881557886189,-0.03352345178691511,0.04397956467219178,-0.0840572876436119,-0.04540062150060467
LIF,0.0010445466758074835,-0.014365331185592441,0.03143970865917187,0.06498777706671728,0.027392524065823404,-0.022973310176604887,0.014830309945264618,0.020756987066019732,0.06029189456303449,-0.009848519836835115,-0.0044892684912674905,-0.007465377494509221,-0.02608540468916926,0.11445391402819004
IL17B,,-0.02657182624132753,,0.016299404273703393,0.08811306265593666,0.005011908437316022,-0.025744320214551433,0.16131967996143073,,0.0522191428697111,-0.026737482253315265,-0.027108825818062617,0.04734446675108447,-0.023689006662155496
MMP1,-0.019206609982984478,-0.07364114695283101,0.025367360156283266,,-0.06104261105062457,0.19534140109446324,0.1678548286479867,,,-0.042730850820940275,-0.03453951757426264,-0.019630342041009306,0.1689289611321329,0.005913947024357418
MATN1,-0.018291402324964342,-0.04244841908935797,,-0.02435470268282648,0.09088007632845123,,,-0.04580332832707768,,0.01931198379787983,0.03985780142560962,-0.027938555274951104,0.014833992070532988,0.16686104650327466
ADAM28,-0.02977147556280696,0.047201814279833824,-0.008740015435487546,0.08496643657234319,-0.04355921301902152,0.06158253169630373,-0.08886184471917352,0.042548266976530365,-0.0030754944437307117,0.04746963171320864,0.04181566303378369,0.025789228498263803,0.047772717628203586,0.06672505775202861
TCN2,0.059683990185700316,0.029416275566300408,0.04799249643171669,0.13905119952477046,-0.005614709433112258,0.03076574148971832,0.08443287230430413,0.13904049653215364,0.0688328631940951,0.028898947281824416,0.05729941804021507,0.0425221033159759,0.03679079440367223,-0.05731963010164272
THPO,-0.02383445459091789,,,0.011860362273549026,,,-0.015203406912815668,0.04542639073502218,-0.022775886263860505,,,0.03594054038602329,0.007431988207057669,-0.0323516252161313
CUBN,0.053924802310095325,0.009745237978034896,-0.016675948570092927,0.05633534167434047,0.08516624796335144,0.07227696781283231,-0.027905034752688955,0.05314323507063823,0.0965891260125622,0.04443540219548976,0.02752415241103346,0.025311435885463158,0.10622617305043755,-6.606035640778514e-05
TIMP3,0.020179153155831443,-0.0035515864278363313,0.05741487567069666,0.06334197813135463,-0.05745206871307129,-0.024139083429996235,-0.036442887105178595,-0.03351810609334511,-0.018217021356518946,0.054113525816733996,-0.016074340811060413,0.11212272093009781,0.16432530249333835,-0.014051094823259867
PIGF,0.019617340008069837,0.07018901275495075,0.010762832363557502,0.04384529889172296,0.06385712711502729,0.07368999270847572,0.05758706874839447,0.1350615446035274,-0.0063600672854245595,0.12009560713048115,0.050908387281621566,0.08305975147299738,0.04558081080228143,0.06852553011543783
CRH,-0.016322187155771332,,-0.017246441509245654,-0.0357210842337102,,,,,,-0.028726940080680677,9.761760670270172e-05,-0.05900656404670886,-0.045437468009174656,-0.047281192330998464
BDNF,0.05629672019823495,-0.00970687862996659,-0.007162944546152797,-0.09501871907978307,-0.03171532994103125,-0.04267768884058412,0.023326670217467874,,,0.0543705242933215,0.0621499895944807,0.007816404957566242,-0.014773863198861866,0.11001847278183201
CCL5,0.05658517132680276,,0.05916233784427172,-0.03735917723850929,0.07975786015211869,0.07512638346527795,0.022182380188484393,-0.05867933246471616,0.12849323566950022,0.06636843090612884,0.009647810756683882,0.0371442160246488,0.1664767724673129,-0.03803317353701993
GAD1,0.0053890024094150725,0.013342253066494919,-0.015677234097610526,-0.08102265138427688,0.020815317485886074,0.08550715087778946,0.10575343780377446,0.011829451489909585,0.12262376672606382,0.0662913875665122,0.03767451350613249,0.005688737518530022,0.0071896681180818045,-0.03587772130496848
COL14A1,0.12974330221770186,0.04176861274656701,0.026285845107938157,0.03138028634987148,-0.05120212841099245,0.010475356223469479,0.02978988684988507,0.0421252392284109,0.01619233037365407,0.001275060980916146,0.026290280924278885,0.12718100766404997,0.15003657194793965,0.08354809198533081
HLA-A,-0.04740961342042658,-0.009354017250134895,0.023001443712044968,0.1703757745232031,-0.1163624805839534,0.02747300958561261,-0.0012485506321323605,0.04622746520875685,0.05249395649841338,-0.04043729969637674,-0.02543259693282274,0.09377658806462598,0.15446341330234845,0.011363330885613832
CD5L,-0.016322185267418604,,,,,,,,-0.02599804828144525,,,,,
FGF18,0.030489284087362286,-0.026571796568260333,-0.008264446455134059,,-0.02134914344132658,,,,,0.07788843654097097,0.0628556990822503,-0.03392262789881218,-0.03609541466979198,0.004450143164841351
ADM,-0.009273714171695115,-0.10328667315241384,-0.003761252862617623,0.08164685603040012,-0.061594283404290455,0.0926633755931096,-0.03720884719826371,-0.10722440469471015,-0.0011293653623708497,-0.045660157267878955,-0.06388235210655988,0.03662861445873005,-0.0017308807057292886,0.07381834355334575
CCL15,-0.013828726411113174,,,,,-0.046010779499529884,,,,,,,-0.03130555034090633,
GNAI2,0.10180469257177296,-0.06420412405554721,-0.027051045524080056,0.15739067395401551,0.023518731192985053,-0.06903812728971474,-0.06147574062533914,0.05944439466243705,0.0763029940620126,-0.011235435638545711,0.049445376315493665,0.05878903566850784,0.09614322875709086,-0.009328209935842697
HDC,,,,0.0016495603653471067,,,,0.01977364656057728,,,,,0.02408190908211249,0.049918442746196466
COL11A1,0.030677246586363147,0.06094911747859195,-0.02163380791382531,-0.03284547360259791,0.020911976961354155,0.05782075799000513,0.04880547546395733,,0.12522255351678546,0.03863162065012288,0.06343579097029373,0.05657510098913048,-0.0028481840411645064,0.09564370812311546
NUCB2,0.004031887134243564,-0.016296560853341243,-0.01417383309378898,0.06999302074788696,0.025213896736865492,-0.026984363800351692,-0.05164516317693303,-0.00690350548457965,0.0074478422591287875,-0.0555789779985817,-0.015712305750868,0.010940207422385306,0.040283958255880936,0.02171979887534447
FGF16,,,,,,,,,,,,,,-0.02127218715537979
CXCL1,-0.005666279519937909,0.05191989691797805,0.06970790813503332,0.1310538125601398,0.11476198911267524,0.11202349800532926,0.008001312883933022,0.08692879037995546,,0.013416207399828576,-0.0007207270555975248,0.011847362440309499,0.0153586847240086,0.09274401858674679
VCAN,0.012456682994459657,0.04773118616775033,-0.005280292541940962,0.1071697473422677,0.055414232658484254,-0.05440809353064526,-0.08690468155350162,-0.053952969606419036,-0.06414389751754884,0.02253319652338053,-0.006491744140918904,0.0022505463118656253,0.022470372663688933,-0.002795131992554629
MMP7,-0.021210862982656703,,,-0.01695572453473028,0.005692838515767766,0.09051553205659921,-0.08572997628622114,,,0.07182953183049405,0.04634388271861549,0.0014775099307420627,0.14541572281239648,-0.04366627527940614
PTPN6,0.03662383444735499,0.011868609538058498,-0.007844189063023444,0.12608222198412097,0.11194999264538535,0.08867859075163918,0.026786197823473655,0.08277629853866693,-0.010232487678596735,0.026496588505414764,0.053979729572084585,-0.05146993549272294,0.11571575056374751,0.060299229833250624
PTGS2,0.012834635861130024,-0.012071968082648163,0.04677704842945884,-0.07656131056767632,-0.054180023094660704,0.023752252303610406,0.016646648201249427,0.025655585308496456,0.027619100669155575,0.01989501251744816,-0.041359432957181266,0.03254249756895943,-0.058087986081871316,0.025686930471968912
XCL1,0.05860980396363558,,-0.018046415794253912,,0.07911734469220615,,,,,,,,,0.12429662122016054
CD58,0.008085728749184758,-0.03586096010105973,0.07951847618342152,0.09477186474443004,0.0038268391695867395,0.018647445059761403,-0.024246883236102336,0.11795248714143046,0.026957702474537625,0.07370783720829503,0.039563258993508016,0.05960869608506168,0.07936388262421507,-0.016852822492476712
TNFSF14,-0.01802218602995201,-0.054111303099127366,-0.01477895820486261,0.1111524039261955,,-0.05864234074894647,-0.027575741269642726,,-0.008065428528123312,-0.025767464815243724,-0.013924278879057207,-0.028345183684435237,0.0296891892576751,-0.027813265934189972
CNTN4,-0.03168516915595281,0.1060083648955037,-0.04250188822891836,-0.0536113051196162,,-0.05471629016212123,,,-0.023011561215889785,-0.026706386603415507,0.008993641129927208,-0.004875554639829794,0.08670617005230649,-0.0717424740618361
INSL3,0.06698914935086457,,,,,,,,,-0.022059324721793398,0.0532645054335317,-0.028345180945834093,0.008805653216086002,
BTLA,,,0.03880578159210921,,,,,,-0.029176095490206107,,,,0.05063708679509407,
MFNG,0.06283702583707332,-0.0068176050390469835,0.00888767287995771,0.031330620393827543,-0.010876809415294734,0.052763392574498316,-0.04449957997932812,0.13286625704301983,0.06483405763773109,0.05243216838384397,0.018711948032383508,0.024726035858583253,0.08733780789927079,0.022252072499075914
ICAM1,0.025576005704961526,-0.0428002736101839,0.08077920935817248,0.18404444726298333,-0.047480306692107024,0.02969634921120995,-0.06810034595177245,0.02008960776685559,0.09421254870325244,0.058321386319857046,0.018733060883919517,0.026075343849687824,-0.05489675489657107,0.03245906215342023
PROS1,0.02131884308923205,0.01582529095472884,0.027990661682582567,0.19917248027287365,0.03657810804534004,0.1422637609397455,-0.0007671293016567742,0.03939286042303245,0.009203573780897293,0.016844106891341238,0.03087547784899157,0.07704448282623708,-0.029207251315933557,-0.010909510743792457
CLCF1,-0.01067861869900002,0.1127379820528668,0.05000337619094529,0.07817033845964455,0.05320562720116501,0.05552161501784008,0.057571168897612574,-0.03981749652693792,0.04702363754473759,0.05069662181726106,0.04864291664681834,0.006464072239273943,-0.03044964785428982,0.04758228869164044
PSAP,0.03245134972211886,-0.014309632706437116,-0.0033556530413821847,-0.13783849726092454,-0.070619658126979,0.04536658383619055,0.025423686097361498,-0.07629714151479827,0.0506284030769225,0.061934179196927265,0.04757972286219044,0.029740797377363248,0.025822243890150053,-0.10183332444931155
EFEMP1,0.04440564638954839,0.057273483810602495,0.05124421836891293,0.14078623746556604,0.007964065085036767,0.11655636415530674,-0.0589473904007891,-0.04398495622607792,-0.02077108360275815,0.07626794167267541,0.09667008997312221,0.03901421087293228,-0.01765231685708876,-0.0394667529584018
C1QTNF1,0.06780335563959793,-0.03017454079262203,0.03467150175266576,0.11148937915468259,-0.03371071966176011,-0.0012353712428778423,-0.05633944924602158,0.057376075573532546,0.011632111021109138,0.02110826550482033,0.013430896245699127,0.024131825521575192,-0.0860424681466111,0.05336582909383059
ALB,0.01681028747690454,,0.049660984643629544,-0.028441094617240713,0.01993838112898647,0.04007314482468829,-0.045986195179572274,0.07275241995688982,0.2012633145089312,0.04212215128093472,-0.026418248538737723,-0.0474491296938699,-0.004082587706622577,-0.03056476054038498
CCL13,,,,,0.05856273011185744,,,,,-0.03362790186473836,,-0.031795010448700325,,
EFNA3,-0.02881461881223409,0.040096428713576174,0.05272741854264187,-0.09286319756556162,0.006619285036730184,0.019704836092791604,0.06785551526347645,-0.04280748948155604,0.03689726053952727,0.1080713932278242,-0.014432101284920238,-0.05036360312709223,0.023479423729958274,0.003443520102821118
DRAXIN,0.009577261270677886,-0.02861076776917431,0.0007740788735529258,0.13137784216932102,0.07678742429771973,0.07530031395269064,-0.02890750187631649,0.03409198372045743,0.04147824198829413,-0.02546462029591689,-0.02643219285266569,0.034830864304400015,0.10537224884441437,-0.03886950185626877
RAET1L,0.01504949310859036,,,,,,,,,,-0.03508906786340486,-0.02282070944181568,,
NPTX2,0.00303913966389007,0.040685489056533373,-0.04337535201880261,-0.1339420410509832,0.03785802678422854,-0.025716555748803573,0.04896129157377351,,0.02780953016293035,0.01788614011415877,0.023299933154267125,0.1310149722633348,0.0947476421886603,-0.03772024784488147
FGF11,-0.0269362675110799,-0.00663883526778016,-0.007245818442800494,0.1457019533049112,-0.00527971392966818,0.03583368233323217,-0.02865848895184105,-0.08942879510538479,0.031405204066250816,0.034975912316670965,0.049846602653348435,0.037565893189435415,-0.055431593322643746,0.08885296052087352
CD59,0.07184470975523491,-0.0050626345566172895,0.012253694841834665,-0.060845519657263224,-0.0016205242319709467,0.09472829373189916,-0.012355978531369334,0.18560074408496932,-0.026340578189720257,0.03816142008699206,0.03130626990540707,0.11322471496235399,0.1355217238887677,-0.03083018818440266
COL9A2,0.008323566152033198,0.09141122887207773,-0.016391957388187557,-0.011092447614297708,0.041661855841284984,0.03981634452611157,0.10913037010610718,0.038746905872002115,0.022893509837002564,0.11178253992974795,0.03970235128718263,-0.058531591522428296,0.04790248197071731,0.008773244266038803
DLL3,0.06889431651678694,0.04314973802287714,-0.0455872995009943,0.03825393374345305,0.0702251820291901,-0.040531797954708786,-0.006397542602718811,0.15610023105744766,-0.035149444318212784,0.021090905398478785,0.040252814651941325,-0.08528056877703691,-0.02347935453402482,0.04002078557099451
FGF5,,,,-0.022647483535877113,0.04161338060599144,,,,,,,,0.04763219266245946,0.017992448579140844
LIN7C,-0.01647005803513021,0.009648265926701573,-0.013955641877966676,0.05287267683633678,0.004631973470511396,0.055866041277973594,0.042490639806810435,-0.03387097721301292,0.10399167011409606,0.012184430598154546,0.0018652471988958564,-0.053220266061776274,0.01719371652897219,-0.0487007231152234
GDF7,0.005817346690673012,,,0.03785440265568166,,,,,-0.011595219342786052,,-0.030080057878813703,-0.023042977615430286,0.06073952031591841,-0.016615813972984256
PSPN,0.019142626431306355,0.053508283019700495,-0.011747622396990835,-0.01795327711332507,-0.02212054439255052,0.0864605198953995,0.03859776794077859,0.05573727322258076,0.01799237939048168,0.04335106405287664,0.14886599848838075,0.09707034767695483,0.11071526576517932,0.023754902311281963
ANGPT1,-0.007773504331218123,0.0017895763510036545,0.016508400629392767,0.01661367876701206,0.010565826032079508,0.08714859623741578,0.03922527147088239,-0.035140249623769534,-0.034782811974951124,0.022224489508407885,0.07951692721898675,0.028950818012734646,0.09658251473590113,-0.002692872422609624
PNOC,-0.012187716397848077,-0.014106492140539198,0.0047586181968958885,-0.08625797550833345,-0.019463532607381116,,,,,,0.032431750167678,0.027525739743240275,0.006169534069987403,-0.01568419673194335
L1CAM,0.02376201546840662,0.08337063364187691,0.034141920333408224,-0.032038211833030794,0.03316713495099671,-0.048382203056515784,0.009511033565824997,-0.08942877522779032,0.03062199809841943,-0.00899135974085902,-0.059042940999571775,-0.033761685629536436,-0.021262997487968373,-0.048586409336167036
APOA1,-0.033021947242915774,0.07671094300909563,-0.03792105709747758,-0.023634481063685125,0.06645959371306855,-0.04963425813297539,-0.022983184690655713,0.11138170692865086,0.05531611820274281,0.044526987654488384,0.04701909824881556,0.0329220250715394,0.07053124702705497,0.0037212078820121697
PSEN1,0.021991523238875477,-0.03791446496538546,0.035180686680878044,-0.025044390577606154,0.024328680995814013,0.039619038761401375,0.046467660474152926,0.05570598518703254,-0.019180178043574133,0.06070446677472245,0.05013529329789672,0.05165941929706313,-0.02889888678049722,0.01631812631360012
CALM2,0.05897672034506298,0.04060983746132274,-0.04465154320418546,-0.21761685782966075,0.05356335169890987,-0.024807746383060107,-0.007032351208937791,0.0006458563386529686,0.03575848244952915,0.04193905449475551,0.06048220119800223,-0.0807888813107025,-0.11285351319048692,-0.046271189976738764
CLEC2B,0.012404479518016704,-0.07055649403258057,0.04071598257149519,0.14373289052780824,0.02894327451682643,0.06257928290451785,0.03947011418849044,0.001404459466022814,0.04615585287327748,0.003679137184319955,-0.028911991765055944,0.03980706858390021,0.12191271298610892,0.02566604988267949
NTNG1,0.029012902170491354,,0.05431386548429409,0.012457350608802632,0.029494125087207446,0.005513671491038067,-0.01437291537078421,-0.040549273696743396,-0.025383040444183883,-0.04351673425211196,0.03319592247276227,-0.04665947043163892,0.014269578906440952,0.018858226392210086
LRIG1,0.028998205714487506,0.09797537827544454,0.0015160772818799244,0.0762750926726886,-0.060863691621118335,-0.06019732900149744,0.02001780404777797,0.10883838390857982,-0.0013656571700890693,0.06942090462945506,0.09280881822374695,-0.12420344347945723,-0.12202825187135077,-0.004965192700689736
CPAMD8,0.0026521314443887787,,0.04173159186820556,0.10762741781358287,,-0.049276238266448655,,-0.03426207979655579,-0.07088922173917281,,-0.021518706718900816,,0.014147728569084809,-0.02339959120027602
GHRL,-0.022443978538919555,,-0.03880462627736188,0.07534697520121017,,0.008458625317641563,0.08314685579707012,-0.08335401904189009,0.07127965930150547,,,-0.024925454114910563,0.09558789400525304,-0.020626983116820298
NPY,-0.008880040857973245,-0.024569749145503084,-0.03831183101869644,-0.0944948266486035,,-0.02842284834709347,-0.005622420879375624,,-0.029450147017998776,-0.02032724766499576,0.027235872529725407,0.03789896084850217,0.03672063719434057,-0.009110202606861987
MMP2,0.10006294826709217,0.03253644934681837,0.03385832025407533,0.12141499593246302,-0.11272557082188697,0.08416679922919916,0.08537634929811813,0.05631996321487353,-0.014561214517779088,0.08399916991247058,0.07438651751339281,-0.039602309673195675,0.1166035873292911,0.03741773868210221
PPY,0.1079977755823486,,,,-0.01800289973775796,,,,,0.04774693303943388,0.0657843851554583,-0.0210431211446325,0.05490745897827595,0.01820531134861471
ALKAL2,0.007209309150478358,,,0.009512355948654858,-0.03753111398990679,0.00656336089869813,-0.036427145752616574,,0.026599423437297116,0.05995210757317263,0.040608893538051784,-0.06471424805649943,-0.01433753345728661,0.03998414724044721
CSF1,0.03624925042352178,0.051810701177908994,-0.026370729243909683,0.12993619903121628,0.08179747067532359,0.026501818352877293,-0.053672948134179055,0.10107974817763052,0.001734107566821447,0.018491395234624473,0.06717276404376261,0.011775525328372057,-0.02793956443899984,0.055474435673816956
SEMA4C,0.053401693127325955,0.03242099032003708,0.03316474195115376,0.047402719518315956,0.05339808198231527,0.00813842035131868,-0.059696847535597564,0.014590024992516725,-0.018126614989397837,0.07400663872726515,-0.0026034875759508064,0.03689580323222056,0.15828754099979578,0.052542135938701266
BMP8A,,,,,,,,,,,,,0.14409682588625516,
ICAM2,0.08733407592636991,0.019752752301288368,-0.023232374798248433,0.13295777694873087,0.07544605514743481,0.09308327863680421,0.02186567560196327,-0.0013231909173676117,0.02194827319342557,0.023271595748283712,0.03726501738957356,0.054751660843012855,0.2156421140655365,-0.06119829764825634
SYTL3,-0.012500899340474656,0.0004711478555471524,0.018519459017692242,0.06253078933904964,-0.03245289661260062,0.062442451209070104,-0.0263265227793124,-0.01118380754300815,-0.024211367113459722,0.04750908291880897,0.05156611974427009,0.0062054276186096855,0.05923088342662245,0.009042372834466999
IL1A,0.11254022971644694,-0.06285112380736899,0.0704888353835421,-0.021303198385916235,,0.006445766137920678,-0.018186549752878176,0.13293390922006348,-0.019505415516258374,-0.050876259826492694,0.03793001417063245,0.0392156255555839,0.005185446976697166,0.03072731033603697
HLA-G,-0.01920660591448034,,,,,,-0.0980938496566615,0.1093793110750815,,0.04413313943005119,0.014970914291360101,-0.0037316549462843556,,
PGF,0.08592232412244497,-0.014171700259914433,0.04704840533452298,0.1904961758135823,0.09684686836821657,0.08027878170877518,0.10448546593066166,0.06782440635669904,0.022184082132041403,-0.01774832689741654,0.11809729163326288,0.038819359732208,0.19575618275386317,-0.006631280351408032
LGALS8,-0.015656716130219416,0.0026269081695054616,0.01812008396416192,0.0541899202673751,-0.00896433539438395,-0.001085176350481119,0.041928870694320046,0.020878885916076804,-0.03789245390777773,0.059750457601456516,0.0027840525220084724,0.0487985460528739,0.012617407044623887,-0.01692637544781582
DKK3,0.006415012937525057,0.006368532788990964,0.01410295463494581,-0.10773348559586612,0.014658953749943108,0.0779957641214121,0.017428835986343677,0.015649132944297213,0.04402264134957639,0.11747031221355049,0.0534139978042578,-0.005622736811809481,0.10814601794941778,-0.07678207732601335
COL16A1,0.058528084745893785,0.034709580083622626,-0.018227719093163536,0.0009131432225961812,0.07151335249144408,0.022365397172364212,0.08090963942335068,-0.10634950708792573,0.056535994913799605,0.02458399472913394,0.08728624158078438,0.03499434634351123,0.1297523359613597,0.02685173975458371
TPH1,-0.014102526576405643,0.023638795866873216,-0.022491949355432996,0.05613622938343723,,,-0.020004566744836444,0.0014472951933242146,,0.003434415702244561,0.012930814962739758,0.10623059296004751,0.05355153269707282,-0.015283460054422887
TNC,0.025569202588758173,-0.05085159127405293,0.0403680709892517,0.16916170481368964,-0.08673681681923333,0.03576369140169562,0.0021484094069142055,-0.05102573341548078,0.027559114643179197,0.004816753400437986,-0.04725801377285974,0.04346083224147366,0.02761610776858429,-0.023505259723339302
TNFSF9,0.00391137356989294,0.024137122168576643,-0.013972937431804996,-0.006268648971641639,0.08572224820548738,,,0.00012005777726418552,-0.04306852118844649,0.0177011068057826,-0.022889113601283564,-0.035611683026665265,-0.02962510687608638,0.01442952452186739
C4A,,,,,-0.021349155026903502,,0.001608819979132246,,,0.022558748801289916,,-0.023286003747470974,0.016920681851073014,
CNTN2,0.06311230972606911,0.04761721781886725,-0.0021653200211257397,-0.08770262959604301,-0.0226053491818641,-0.17003654229496915,0.05302842768502583,-0.07509359491308258,-0.04543407187354096,0.043533598363578556,0.07124232375662946,-0.03819327882058343,0.04078310216533774,-0.11657881258551593
F7,0.011525427038547902,,,0.016469461148632684,0.019439439697779216,,,,,0.007964494061076195,,0.00860225374468834,,-0.028923217052286985
LUM,0.056219239950072344,-0.07299207922496408,0.09533221406986779,0.1496249183193139,-0.09921630902444617,0.0917195713094139,0.05783802883157597,0.1697318028560264,0.07348042342965433,0.07251233493704069,0.055084797263997516,0.044629172034501355,0.10934576571396086,0.018458859722999377
BTC,-0.012481857281878804,,0.0629349982246937,,,,,0.038529198232841615,,0.042696275777356234,-0.0005535641561537874,0.01230636520300242,0.02933867803354567,0.031041887986371267
APOC1,0.039923725478782986,-0.021996643096038805,-0.0210091908470609,0.17501984807346155,0.10191785286830896,0.07675336384005194,-0.06635206544333344,0.04552490556956043,0.018995344811586167,-0.02667166992162372,0.04822034571901758,-0.0934120148127676,-0.07778218269526242,0.05912215028837873
PKM,-0.09095369378122142,0.011482047479392455,0.02672107767414719,0.14139101534201903,-0.02603737676445289,0.053116968214171466,-0.07367799279441503,-0.0720962136310051,0.04505485205854437,-0.007181855849204333,0.010268213158827876,0.04902582212317914,-0.041243023705784955,0.010428639213989644
TNF,0.12233637205407036,,0.09547209385705617,-0.03006821959133628,0.028618211916684184,-0.02231017284215506,-0.011553669096730104,0.06444799794867632,0.1284506899294511,0.05643532300085963,-0.03508907743395602,,0.08329990587807025,0.021595419365056566
GNAS,-0.07868426468372361,-0.0060452042231805584,-0.02802598583850502,-0.08453989100395852,-0.1187389203153587,0.14537548636744158,-0.033082504946614924,0.07160868899476594,-0.13360237301519332,-0.07534693944508296,-0.040852281859455074,-0.009983988663002574,-0.013246805436792217,0.007683231496079039
BMP8B,-0.0344626630146274,0.027402417314248896,0.007008636350276534,-0.05197834343798051,-0.027725693885057592,0.014661937198131454,0.07581832944539331,0.02186312997516648,0.03386894488580781,0.059255003593163796,-0.005837982375960321,0.052956930733994774,0.19017521919328165,-0.014546601825610125
LIPH,0.15669954294025745,-0.0261828648577302,,,,,-0.04202196662449367,,,0.04939895014196353,-0.018116886527457434,-0.01615095364757469,0.013436190869406773,0.03414360179138404
CCL28,-0.019836952999721394,,,,,,0.013067159725449634,,,,,,-0.02987444980333527,-0.0340576958481779
PTPN11,-0.035764376230850534,0.0004338980584930025,-0.028646362921342528,-0.043910559806698356,0.02596268961724838,-0.029642679058359912,-0.036769652929998405,-0.01912902978017466,-0.07607607509546441,-0.008609080696009621,-0.027088915252837856,-0.03268667692168607,-0.011462284745821455,-0.05823769453334217
ADAM12,0.04556622161799149,0.048331803161074036,0.04663636526627681,0.1720254452875995,0.026295261571337908,0.0784615412106884,-0.0926542732667649,0.009426653251253707,0.06254281127728024,-0.005455239953275602,0.053699863853799434,0.04033046692914008,0.15639259908002867,0.011765311955303333
EPO,-0.018949205816143826,,-0.02413500323300384,,-0.017696997378923544,,,-0.030641540913959056,0.06712650864454155,-0.024368582104826755,0.023070146955435546,-0.022045957851266448,-0.03176899456241001,
EDN3,0.02955448356460133,0.002226363035804457,0.08067408168034336,0.0078097861710469925,,,,,-0.022775836258559626,0.02914173651589911,0.02934493211509916,0.07166401078260999,-0.0024025622798612917,0.1526559543474797
CCL22,,,,,,,,,,0.07463745550912285,-0.013468155946480332,-0.019344368294698443,0.013082666084444665,
CCL2,0.0792129025453283,0.07668235406454812,0.04575423731867879,0.10100123774727927,0.04410528068303188,0.03615138696810992,-0.04526234984639725,0.09262309029395897,0.14001726500092077,0.045307981417343185,0.01803200652580646,-0.0164063497856986,-0.09140716391500224,-0.026845964420333306
DSCAM,0.010689563457735564,0.08155654619880695,0.06067310143245236,0.06992500085179267,-0.011231815854418478,0.06350440269156349,-0.11479473372650079,0.12891092284347916,-0.030875692895950577,0.053886549943341945,-0.006112627630604886,-0.07102365256645557,-0.03864152671593317,0.05737619826262234
GPHA2,0.07087403092633422,,,,,,,,,,,,,
