,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF304,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
BMP4,0.07422253981520828,0.011153205169118318,-0.010830135301445212,-0.017222153429942398,-0.01039921971991092,-0.029357857572553187,-0.005714365080769078,-0.0012603255107445635,-0.016851060230948615,-0.00970765301823378,-0.016750883240844762,-0.037532876212722235,-0.02485555053987348,0.057951095646796145,0.027138586979693926,0.04488605475642662,0.0028458184875774805,0.013546859946964158,0.07851202319793993
SCGB3A1,,,-0.02729842093786306,,,0.0648152073539907,,,0.023612728968138503,0.014873752902297676,-0.013717286411090665,-0.009680703867437064,0.05283123562159546,,0.09716489601627841,0.004142020311200384,,0.0204257561659591,0.035808762672368495
IGFBP4,0.03192342593484234,-0.05199751520417838,0.012725413186072914,0.04961001587408894,0.042416305070031475,0.03022564100499396,0.09912618400959557,0.03651084745197089,0.07539658672425237,0.029410904146559554,0.06033651565779207,0.024636067010622736,0.005041413153030474,0.005423456302272391,0.08893393402173838,-0.04190288181376923,0.027983253477826334,0.007507343714685311,-0.013885183059990324
RSPO4,,-0.025005155271347355,,-0.02626418713480676,0.05445952494430735,0.05134257768762251,,0.016696306538081962,,,-0.027269126409839826,,0.0008611993593900827,,,,,0.11750133270083646,0.026190389869648553
LEFTY2,-0.019476285434884603,-0.04188379682967558,0.05387726674452984,-0.016445946807183136,-0.029259147076541342,0.05889356390970819,0.07444046529063718,-0.02497905484947229,-0.02251488173434986,-0.01793242633157022,-0.009732992680610529,-0.02192816445400159,,-0.027717020235986732,-0.025174778276919163,0.14456264522418805,0.06235158623637749,-0.03682359717862806,0.006088641766406354
PF4,,,0.08716005778564033,-0.014778323560935398,-0.008914077445957439,,,,,,,,,,,-0.020857413133495505,,-0.04085249673537431,-0.030829172568129632
ANGPTL2,0.03107511740897989,0.042628137432174765,0.03428627278582223,0.03212436322195286,-0.04309678485024406,-2.8644712446651806e-05,0.05665075872384166,0.05541952058660747,0.04504807063235242,-0.04877242966097057,0.05528716529367502,0.02565489256503256,0.14001380581741443,-0.054959069571868344,0.052633772423916134,0.05654966966098424,0.055105846615637104,0.10380724290188724,0.05296190638185262
LRIG2,0.019129097131188804,0.026266617633823965,-0.028833524448966426,-0.004741956784506354,0.024076730113306095,-0.01499308845492726,0.060645473250394676,0.021996476381363466,0.007227982086983146,-0.0050211509119845515,0.03333816339772931,-0.06900521352103901,0.032128308392849705,-0.04895844775688911,0.0025120325268548,0.0012420808031077346,0.03731345722465936,0.026952393549949962,0.005147123568555634
ICOSLG,0.033678092661418135,0.018559143470286057,0.06718720954193326,0.007923223081811299,-0.014221132444627565,0.023250073419547244,0.07237869185483148,-0.011553972753768123,-0.012416313844511258,0.015447877497298822,-0.01328101254200428,-0.05375285699493784,0.07251546356047621,0.010306950878352263,0.03731454553753869,0.10004321721328643,0.0792235607569897,0.07290061744098938,-0.0010428362261883147
WIF1,,0.03988093690745966,0.10382754361302934,,,-0.018295348573228214,-0.05515030629721716,-0.012828817853837384,0.022021143718519456,,0.025979403498629986,,,,,,,,0.024566764319897766
NPPC,-0.023015429960518318,0.023963366541410673,0.024934411211493732,,-0.013827932387455475,0.01862066594156169,-0.020836749212014345,-0.025024947445890997,-0.05589806564357323,,0.011961383824774746,0.00639719604026987,-0.04261026554952394,-0.02597061603145688,0.027260296805607737,0.03478138280281274,0.01202875772517608,,0.009995704415131663
LYZ,0.003545957373068656,-0.006256921222289796,0.03172842405997072,0.03829107386995605,0.033666038572225984,0.05758529630050841,0.062221661254400616,-0.013929669698341465,0.02541376810476156,0.02589686344527725,0.005366733803555365,-0.07494089873779974,0.04140663459261459,-0.01900743033616803,-0.00017080093282710699,0.0899143685802454,0.08810292908803442,-0.037831129400171463,-0.013242840787616672
EREG,,,,,,-0.02926008698427491,,,0.06942436766097647,-0.020969173707717653,,,,,0.0060861141224835625,0.05522152694847187,,0.002741492815168063,0.0242163282834261
SPTAN1,-0.0570735736458109,0.09088494412895155,-0.05012767658780428,0.012059917731917667,-0.034020374998312265,0.004411419771292841,-0.009354750576956955,0.012511691081119065,-0.0069576992146745936,0.0144037413736564,-0.002385910993521723,-0.06535184922060244,0.015945550301284833,0.1455564780394309,0.0014787150256996024,0.008097758806644364,-0.00841784306645888,0.015736116979830746,-0.02047940706700611
LIPC,0.013433458406083811,0.09115400385225492,-0.034668344302817795,-0.022242166780406483,0.02074945761854637,-0.020130635216743582,0.06793494445758015,-0.031081401605916298,0.037741655839813336,0.10514914183055199,0.015935263315155587,-0.05705674770882678,-0.014904192827099481,0.024372295703657575,,,-0.017337169928537465,0.08261635024772916,0.01690678415189015
COL8A1,-0.03355589131001168,0.02097330170648268,0.00705030198242376,-0.0036383191454806333,0.008636732268802174,0.04539674955157732,0.005203139164261147,0.05655513821110003,0.029324946349265746,-0.05547167816434966,0.010730508027615765,0.03829323868239137,0.0425816296740109,0.06111412235648176,0.05059893235903377,0.036984810813402096,0.010585564416418024,0.04535394944540909,0.027816607226713874
GSTM2,-0.008297015700619935,0.0345900719186969,-0.00903336151374729,-0.032383123873523566,-0.006249381639135713,0.03943620601325285,0.015500085427806365,-0.0020671665544354607,0.022534032834808905,0.04237570780953833,0.006248139422937507,0.10708051784723092,0.03959639901023016,0.05278181791425602,-0.014361869052036944,-0.006423400068560575,-0.011039792784894736,0.012455835891853447,-0.03708554383964357
IL4,,,,,,,,,,,,0.06978604604141637,,,,,,,
SPX,0.1199854912725417,0.03996474850592843,-0.022593343399182793,-0.0244704286204268,0.016915050796669485,0.06641352537727226,-0.018226284768332657,0.0018414017307209559,-0.035933842817247506,,0.0076187455740440845,,,-0.03551299671989076,0.1451763228796657,0.12999554520683038,-0.05913971350576363,0.08235300614570022,0.06945845464036297
MFGE8,0.06536443661557,-0.007699206714657811,0.0025835083721467756,0.006768210673858162,0.036659859082730444,0.034916843634949214,0.06321077558051888,0.001199421132203068,-0.020262079333430213,-0.009402022731135452,0.007006297989351746,0.026125356900534375,-0.0016533857195573226,0.04949717240673025,0.04947268748320301,0.010830647788671155,0.023162182925046612,0.03531260914427159,0.08510520332911889
TGFA,0.01809359412149019,0.005867952481202677,0.014126638197921064,0.0006572441393787219,0.052870962288134773,-0.028166823373072813,0.05201734016220188,0.07428669574557767,0.02767129238211288,0.024650490338794264,-0.0037292899182043734,-0.048422063694623964,-0.058161805081204415,-0.01309695494772609,0.011085799319378474,0.0387053673179487,-0.01447821994755102,0.07983840561906258,0.023147043673269557
SLIT2,-0.020244080844826505,0.02843519668758331,-0.004104361187318098,-0.03853401839788577,0.02107193493653736,0.039954620898722495,-0.018369729866306698,-0.005204843914614157,0.009630058368429954,-0.0018774125763701582,-0.0094488841412686,-0.03813491432924127,0.04759115961484804,0.186710092197706,-0.037575512294455375,0.0341975731853625,0.07540359529603269,0.01320988226773714,0.061381640929262946
PLTP,0.07510331494747084,-0.0014836377628061018,0.005348880305627508,0.006890063992520175,-0.010405143104250275,0.035274694855440984,0.12845893290654176,0.0309984830041392,0.004105745685718373,-0.019642621144192175,-0.027265685491015285,-0.045947449792047665,-0.07827473482973887,-0.04652744692092225,0.07512200809126632,0.05287776953827649,-0.0006002900127037477,-0.022564189084652245,0.009696712692800417
APOD,0.08537381676289511,-0.04765160245899021,-0.045579302941428396,0.02094474318010417,-0.0321332127706938,-0.0005803691876820139,-0.01805833346169544,-0.00035504609008127954,0.01518916699964051,-0.015095054457681523,0.032558403649196585,0.07425085250808033,-0.01571841884213844,-0.08160956219594886,0.05042694556026399,0.012624309929034409,-0.06963062200803163,-0.06021605187682527,-0.023128944681606887
B2M,0.016977023391881438,0.06258947608516464,0.1351455139739499,-0.062177311065261004,0.020572424054034543,0.009994855093448989,0.1323513818793159,0.06029036757166451,0.012632293353527625,0.08289283041762613,-0.007992292286074324,-0.015007370029601721,0.10670269914750659,-0.08252719748808876,0.07140949829516399,0.09109408621491326,0.08314815291147407,-0.042865463731940605,-0.005647011547147571
OMG,0.021628820940881074,0.1276689905933241,-0.050873005059812654,0.050840158603384075,-0.004069099250807914,-0.0035822887759509067,-0.029346810070677007,-0.0006785216868570184,0.052134819096854794,-0.013279892921929175,0.02858808829999119,0.09013083773929452,0.029479028711273236,-0.02240645476817723,0.04657435156080455,0.049044939788123784,-0.05341885786094841,0.027273235237666137,-0.0772519591251349
CXCL3,-0.015840938197892136,-0.08641841790291807,0.031881017316450405,-0.0196411079819195,0.029949681570688936,0.00023729363553110934,0.021780904556739065,-0.030935805179603194,0.03317189492665747,0.07986010213682448,-0.014157519998887182,-0.0861614826616628,,,-0.03391154920974053,-0.02923079469095816,-0.01961480961548743,-0.024217588322786452,0.0865681925809863
CXCL10,-0.08358880672934287,0.06035491425129833,0.06107424077832365,-0.021625612179724255,0.06572236660105503,0.07393500965663198,0.11364119246431877,0.06783022721618698,-0.023191128371727696,-0.018095214516534272,-0.007463654072311525,-0.011037311910795695,-0.0008230867557497523,-0.03503123922538352,0.057126819622597705,0.0004494484701921111,-0.026425332491663994,0.036810544049247336,0.09933589354326465
RSPO3,,,-0.03708143630524239,,0.10041178368567948,-0.02013062280521947,-0.01751676897281171,-0.0251089605236029,-0.015697775129373075,,-0.014794335539367558,,,,0.021745709542994027,0.07000651004615469,,-0.013956896732570064,-0.00249773913877914
CORT,-0.019670779987698374,0.05255085579119556,0.0038787191364278773,-0.013767195941472776,0.0018474202460661557,-0.02443155020029512,-0.0007504733303918722,-0.023431122420451384,0.07300504976206475,,-0.030408692181643104,,,,-0.007003718215871627,-0.021826222743155044,,,
NCAN,-0.03192586017719449,0.07867165616043324,0.03719819429104793,0.025450447407635093,0.034067697052820325,-0.017396527686488267,0.05962987488487473,0.05379962738350585,-0.015775555894521696,,-0.026242422966127665,-0.010284605237474027,0.19154995910273867,0.07241285219770928,0.05669696150474708,0.039591036584865125,-0.03221438633163344,0.06372852492191063,-0.08712202096428631
PRG4,,0.06868208417536495,0.09181160614881645,,-0.010216939966537119,0.011070671659388315,0.06085965734892371,0.0456965434346406,,,-0.017297023839401036,,,,0.03655868867509728,-0.019055329184735913,,-0.027384166229477182,0.06346463239469441
ZG16B,,,0.039315130633877544,-0.017783310504910863,-0.0118580083602788,,0.0076357714863519235,0.03646158544718287,,-0.023656127146725034,,,,-0.024111181927035496,,,,0.08071082573609735,0.031498304076870806
TGM2,0.07492101553723002,0.0035504151514972717,0.04864786361161838,0.019655882539206058,0.055226958082830166,0.013914990171571351,0.08401468262468229,-0.0022276041208140664,0.0877077739070411,0.01801330509941644,-0.02100819648521056,-0.07285292728668362,0.014050629517407508,0.022801035883116477,0.04747236351073854,0.07008293824773515,-0.007982093373125256,-0.008437823282307418,0.025312264821478064
VEGFC,0.12488852877960023,-0.02745335048672366,-0.02326179165118021,-0.0228344555151401,-0.018209322705515608,-0.022187081333269822,-0.008250467410418466,-0.030583635251841088,0.05851881432452652,-0.017853561384209772,-0.017652302285114975,-0.06182582366640347,0.1008421840157498,-0.03125288033154526,-0.015831366924197936,0.022666961308958428,0.11145516160092182,0.034118025378851426,0.03669961276956268
