,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
CEL,,,,,0.003265308766156008,,0.035726524635724274,,,,,,,,-0.038454902435168616,-0.03509071883171166,0.03238507245416654,-0.02537614192507235,0.03231407111294862,,0.0241098208819155,0.07184632475308722,
PDCD1LG2,-0.028950056679058245,0.02263993132921428,-0.014428708000147285,-0.03413164922869595,-0.026137768551238668,-0.012148223572631192,-0.039897253225351884,0.015832776446619137,-0.09045619311623704,-0.004892970582832323,0.008449215991289184,-0.0708237154985314,-0.040336422531295886,-0.009827861431191017,-0.056390342493151835,0.017761384399399772,0.03377031059279702,0.015566703335786403,-0.007766500337306307,,0.07011397333693467,-0.05541385111632755,
SPINT1,-0.03734713082731368,-0.04523759119397533,-0.006983468274996222,-0.007790321731566276,-0.02548849838172723,0.016836936737076078,0.10373406035438214,-0.04392509744990324,-0.05609924441444919,-0.01511576713865571,0.0005140044092725849,-0.07013247350590715,0.011166783458312155,-0.04331022119329342,0.024915656776444754,-0.014520452538683021,0.13138086132155735,0.05355136606285715,-0.0010505842471085713,,0.08213430851071729,-0.04954631020213335,
CTHRC1,0.008005229568729542,0.02171858965587417,-0.02850135725855069,-0.0039119337608591155,0.06718051037106969,-0.03721172998804979,0.022012164223327232,-0.17389640543644036,-0.19905820874869187,-0.033316230074857636,0.0337693631604276,-0.035325605005849685,-0.03111357389852118,0.1304519090231849,0.0485708843116689,0.04995800564506439,0.10167272538750119,0.037512186296678386,-0.054078305313942976,,0.10503406245833553,0.07050714671960452,-0.0030292689387555393
PODXL,0.05783996381362986,0.09648864972331529,-0.10483358673433704,-0.04566411173336034,-0.01130747045186656,-0.10292847405831547,-0.09359984704647172,-0.07436501486170369,-0.2480127003217242,-0.030688192971836746,-0.004826164416867416,0.11155360604138986,-0.0107840867259978,0.030228460626779502,0.09438318737395922,0.08312858492659685,-0.05761022603863324,-0.01958075867795745,-0.014985274207169576,-0.06181818473002963,0.14525960394938894,0.01850340595426363,0.12760230611577525
JAM3,0.00384769601676425,-0.04670858795661104,-0.03363466663161691,-0.03972843324181815,-0.004832572722374548,-0.03209312586742275,-0.03984053066600876,-0.08484893789178381,-0.3277416640064574,-0.027807963266740027,-0.04808990406818998,-0.3135390929863711,-0.12200208833443586,-0.03579138423457554,-0.02905263588617333,-0.0189970049570259,-0.02443948365824105,-0.055472959681379275,-0.05894166522747573,-0.037464974839371674,-0.05051657396192478,0.024059690739084223,-0.12061416464058941
TGFB2,-0.04949223818065675,-0.04186434013001736,-0.0767034797292089,0.012270758723354364,-0.04442160054928238,-0.0018495134119991224,0.10256695913984314,0.07095569790691846,-0.2919238779982724,0.003081562780034561,0.0018561183112759713,-0.011343410188045642,-0.023554848751447786,0.03481536266165484,0.056308406723915516,0.027825518351984654,0.036216140206516104,0.03158341119414247,-0.004236785516022532,-0.005619143423577381,-0.11424309336492419,0.04485454103651716,0.003427226756461683
COL18A1,0.015006815010534707,0.016481406067312753,-0.08364557690024364,-0.01717533288009179,-0.034147308218019146,-0.06312002366840068,-0.015737753066348236,-0.07497959229256297,-0.21002849671858034,-0.0559361438859689,0.045263768991789355,-0.19038659740165337,-0.04823984889527072,0.11969586578275015,0.09238672221088991,0.12578600652315022,0.019345473092271373,-0.04449846378601493,-0.10571926380912727,-0.06560450477112376,0.11709841318199812,0.05201277647691652,0.049566835479589726
NODAL,-0.010489270189276239,,-0.02440100430371416,-0.012734207701296456,,0.05381888871785987,-0.014431724004916904,0.0773088234351483,-0.10761574574712643,,,,0.027766518716528042,0.124597978161075,-0.035523703546410705,0.12868111456950357,0.018848338347499723,0.061334689408070145,-0.027682090707420327,,0.12764350197904412,0.007616385372044111,
INHBB,0.004078169657266397,-0.10813285787079807,0.017815666738332084,0.07502515093134154,-0.06881746909787974,-0.007192880311812304,-0.010446131723126426,0.09708066846454161,-0.09881668175273567,-0.03446298516357326,0.031072635597666664,-0.04916680405154548,-0.07057775715510664,0.0006573190175980568,0.06547196033752434,0.005160420307383109,-0.05572866518071649,-0.014728244410358667,-0.014338801700964528,0.10870028739601387,0.07312314877982004,0.043039006515306975,-0.0007952875960192106
LCN1,,,-0.023154352468662518,,,,,,-0.03470152369170382,,,,,-0.03532933651092734,,,-0.024645707684123948,0.050588799385279326,,,0.29744695792927034,-0.024151908674729012,
ARF4,-0.0037031342696986535,-0.09434511312266176,-0.05511344040836134,0.036157414375439664,-0.1030549662731062,0.02006337794138791,-0.024784062012115596,-0.0725266902926728,-0.16112502407595644,-0.030726454946745144,0.06362940722354928,-0.024405467114431156,-0.07941738075245132,0.15371038950006918,0.0741628179525219,0.027966680134527192,0.05345956031918085,0.10244228830180784,-0.0604469122754996,0.028955580031676927,0.08192852902910934,-0.0006028458117420714,0.02619746808764013
CXCL14,-0.06459696216777464,0.21601262705880878,-0.07501041934750258,0.02795538348345512,0.004154462951943214,-0.02814609364608903,0.21269373231468738,0.12659529406318695,0.1501985879639897,-0.03513289989913982,0.0154410378322303,0.08719173551524921,0.11911994680330355,-0.0005048715587361128,0.05305863693361959,0.01031371576947111,-0.0887129847168847,-0.05051992087403353,-0.005496165280163812,-0.023939554932710144,-0.06531978296493499,0.007814297378054065,0.09063723524773394
LIF,-0.023677485783892192,-0.05591704009266658,-0.02220506969231004,-0.0161144093483108,-0.02491103393412112,0.028722505405492173,-0.10146626381868055,-0.05867828271248809,-0.09712611060449745,-0.09990913389892614,-0.042800640606945786,-0.08828291857269915,-0.02512405751839525,0.036351636570121894,-0.0007929829960330364,0.03042136289832553,-0.017625529986544923,-0.07379394718165248,-0.06019121430550633,-0.09397427034191856,-0.013925715512422946,-0.20515275474812716,
IL17B,,-0.03492247886566195,,,-0.01934467856123523,,,,-0.066231173472791,,,,,0.0699275961648859,-0.001709790323636685,,-0.04531999261500318,0.04330603872434476,-0.001464832344855997,,0.021524095210739905,0.012591784588832545,
MMP1,,,0.010751007887850885,,-0.047393821092863914,,-0.024668048918336762,,,,,,,0.17447024715560477,,,-0.04966978805194158,-0.030054132457066174,0.01351000773581938,,0.14726531302273746,-0.11057045861918058,
MATN1,,-0.027515658593967367,-0.02651301974386462,,0.0368192868644331,,,0.07947269568166968,0.02023699805312495,0.03433579239274641,,,-0.0473539362092477,,-0.008178042201799175,,0.022464035904922304,-0.05031602926757673,0.015375502905002857,,-0.006415814163534633,-0.04867496141261833,
ADAM28,-0.056245996083931236,0.044587902839437685,-0.028569495829628977,0.0057054495592030515,-0.03299891204773367,-0.00966090529242989,0.003358949650525188,-0.00398971833964872,-0.18197875546261444,0.005332013686228165,0.00702690216503841,-0.1588035925901751,-0.031855214772945874,-0.0033884763457109526,-0.07772835172353809,0.0030984723336788715,0.04967086712837471,0.007869455192347734,0.0020948582912104965,-0.08936069504301564,0.0466176611863205,0.06358931193679762,0.042023755943230254
TCN2,0.019421159360687616,-0.04807067106352498,-0.0716488620117315,0.0031997748779361277,0.003644369513602705,-0.06413862968077376,0.06618586207360284,0.031327504449087475,-0.17430233155433816,0.010440025816829743,0.06364322380618616,-0.05769094493032331,-0.014657648229962348,0.014450293083122963,0.07196341983117661,0.08706321820824937,0.04490731375368512,0.044817164825158386,0.019022578648600415,-0.03325950472516421,0.01458594449319226,-0.03455947626757451,-0.01885562524676806
THPO,,,-0.011294799739530943,,,-0.03698196486933008,,0.033886951465609896,-0.012420029292636093,-0.02230727721233102,0.02986416016535916,0.007432582928173077,0.05075736670089083,,0.009036698380092988,0.02637665800905709,,,0.05918149764658812,,0.01582319308499304,-0.021531456494164363,
CUBN,0.03374462625668646,-0.10492721689986578,0.013644255461716059,-0.03067289554406263,0.04017349004493849,0.00456429130517361,-0.012139894109465772,0.08336729740819272,-0.09738578556153572,0.0469263230600234,0.06512284216406633,-0.05894282193033814,0.02579136997197269,0.09648811012132334,0.010100977813770437,0.09086860167027837,0.048999871270341146,0.039007960083330545,0.06171034277139308,-0.06259994377873929,0.09412524626333879,-0.005318916114968753,
TIMP3,0.036983464476765586,-0.11945434039534325,0.017188981926905406,-0.0173336151526867,-0.010379083491712373,0.012797944030861153,0.09866864692950815,-0.0712394045857942,-0.21307078466899085,0.04000073768602635,-0.004943569812797888,0.07798570979077056,-0.009138695703626392,0.10173192720388496,-0.08662342304728277,0.03561186415419316,0.08094366167910294,0.03917608332811552,-0.08625792222665381,-0.04733621827526041,0.08236765612616584,0.051968074008850985,-0.0692340862208147
PIGF,0.02197962783213445,0.03456419203667075,-0.008425510333038691,-0.06262547578696293,0.052375558966520935,0.04019688392701989,-0.057192135759399264,-0.08370494034112043,-0.21392290514925782,0.012627365600976784,0.06652686577936914,0.03115535446886814,0.027390487435203236,0.02491802239827019,0.12747541185620098,-0.0044970427301368595,0.027446100631097828,0.06970419902066281,-0.017920936260900498,-0.02892000465841015,0.04490888386119153,0.011147858098310958,0.04422951835528064
CRH,,,0.014062414573419975,0.024531317331500747,,-0.020773279125707943,0.31658888443205974,0.052929031853717064,0.08719239643660147,-0.00595909776171233,0.0033960538080732663,0.06914964184040864,-0.0017646729144946715,,,,0.031706144545089306,0.03421259337128424,0.014273709419892679,0.09904962464261453,0.023570611522194525,0.0673152110716133,0.0378780250360938
BDNF,,0.35231595888750555,0.050775172046015914,-0.014296300661680002,0.2081209652687303,-0.004085159810046491,0.04098604194280163,0.13546064562809962,0.39789283502062955,-0.04746978405627707,0.0076295120204618655,0.05860498079544037,0.04739366037190157,-0.03246611188812741,,,-0.022820799651287783,0.03404844074325615,0.001718996280090507,0.06044637956088294,-0.016463365063458475,-0.046012578137270055,0.15542689194230952
CCL5,-0.050260709806391704,-0.07680576381928769,-0.04694557284615028,0.03608348509931459,,0.02422393092421478,0.02716402856431699,-0.028657039857098242,-0.09297519942297423,-0.0029963967240229693,0.024936169375119593,-0.11113661044182234,0.043190746657464196,0.04609449192973231,0.06085148516783381,-0.05390342924563172,-0.01863930586936113,-0.020032345538442905,0.040939019308345,-0.05773099895772995,0.04096963627846513,-0.011557903591886798,
GAD1,0.03262684481488159,0.27924094794341625,0.056718821816762965,-0.01464397206734727,-0.0004756198149091394,0.07395013291224127,0.2597940321967086,0.20246254281321238,0.3754163847992898,0.12119871426560908,0.0003271020846833779,0.3773681530252928,0.2298598448098002,-0.054466407138977324,0.05100779700650706,0.11893291380216031,0.01827868126274005,0.10546161138395563,0.08805400515397821,0.022086581726897068,0.047116490867573,0.17060992088880034,0.24338735763943056
COL14A1,0.04954771240108032,-0.04647472269478117,-0.01266776406780214,-0.019942766836939473,0.06262423677194687,0.0015229146541964873,-0.03958945237357074,-0.04115627333586798,-0.08244251607949654,-0.02157948510966941,-0.033197257362145245,-0.1227692623836341,-0.02662519655536546,0.07732622634173239,0.04420886880542525,0.06192804565031031,-0.0391375407288586,-0.019520466000632595,-0.09113248646892563,,0.01883553249689356,-0.06632618189292881,
HLA-A,-0.019992123342887625,-0.21806622689970603,-0.07632860706901534,0.0282674708915065,-0.022177290142987756,-0.012758182557774729,-0.21624203358454405,-0.15628518271256114,-0.3681906110311545,-0.06615575955565792,-0.0011181951683470787,-0.4319053446597197,-0.23158688632659974,0.041798741899737465,0.056623253530817305,0.07094008049102993,-0.10851612010453338,-0.19296650953481773,-0.07569823089183708,-0.04158771927121301,0.11931723895245985,-0.04792756992813847,-0.002365211565354732
CD5L,0.007447205789951272,,-0.039144062430697825,0.03183065805083476,,,,,,,,0.04116217602546333,,,,0.06309237889859932,,,,,,,
FGF18,,,-0.035418301444438555,,0.1656242649293502,0.011345161606921969,0.052701004007584464,-0.006989910754901916,,-0.030681945993264643,,,,,,,0.011886133093317371,-0.013696879607009903,0.09112968246261631,,0.037329418417516344,0.01844860487342789,
ADM,0.013258520161354046,-0.24776948716202007,0.04725589253469549,-0.01967251336783387,-0.09512849831929245,-0.042825222537670474,-0.14317814430502862,0.0036671107721881805,-0.12617016503986306,-0.1143960317593555,-0.028166681849166132,-0.017382978898808726,-0.06654751248681619,0.006749871858409124,-0.01830412616578958,0.07628813187527163,-0.05438947029241738,-0.11792608807527714,0.010873136155264572,-0.045854649856427204,0.04347424967175117,-0.22668366764508635,0.06493129628946244
CCL15,,,-0.04891142927468746,,,,,,,,0.003958046112547236,,,0.03080891265018291,,,,,,,0.04974271404562473,,
GNAI2,0.004850631433233656,-0.033154924161170524,-0.06737016846495719,0.018565715780743935,-0.0013148832715327006,0.014472293276159462,-0.08200447515383534,-0.10564083881715998,-0.3615887370099897,-0.09237613705801039,-0.01607947324526381,-0.3244385664928386,-0.09312118513337708,0.006815412052601258,-0.022012574763641865,0.09926639538607457,-0.09181163935265504,-0.07514311493529648,-0.14027015718933505,-0.19833543615272411,0.05203080074550555,0.011142911672477916,-0.0700403589345136
HDC,,,,,,,,,-0.12811337727771022,,0.0049549079907658024,,,,-0.03950370137307139,,,,,,-0.011896656460625418,0.0024618515351091407,
COL11A1,-0.0220776979798907,,-0.03812639482545397,-0.0006859472955522329,0.05506659562362715,-0.025727436281837292,-0.0446070313750536,-0.14019109361317442,0.04682582224682325,0.04420285438199863,0.012745746906316212,0.1287446767912888,-0.014723303934385588,0.028587424971713446,,-0.03128366071672418,0.056373205461146644,-0.027875423539802147,-0.08117935630358997,,-0.0026971654654271964,-0.0440676793588655,0.1075828855972626
NUCB2,-0.0016435075605212288,-0.09154587405799883,-0.05743256754663033,-0.002469568419372691,0.0769283387646223,0.014423689255687449,-0.024038881961202307,0.0852419116603223,-0.08294262249815489,0.019865359679505274,-0.03246130177532931,-0.01583182967788724,-0.0207794745949183,0.047052582417422814,0.028781213330288404,-0.012019403535382235,-0.041141177825888726,-0.08718208099749733,-0.014291906678987353,0.05519602859999447,0.06875775679963937,-0.02741334697694449,-0.029023086272352276
FGF16,,,,,,,,,,,,,,,,,,,,,,0.07538990956729286,
CXCL1,,-0.06122528515548066,0.06626305067135377,0.0014414772721634257,-0.019061510982944053,-0.007635594376371932,0.02002432329377746,,-0.026469142988867385,-0.012384446644982582,0.0372755161098927,-0.06542464316086044,-0.01272485800260579,-0.02863854079843307,0.059811208715670944,,-0.014384198163679163,-0.06156522225682374,-0.010583673127432157,0.03550637435320756,0.002082142865385398,-0.06256531948940516,0.03125870778386302
VCAN,0.029077392209322612,-0.046968582366497424,-0.05044074968228463,-0.007658348690075031,0.04229653989468022,0.019053579669662,-0.12075496393965553,-0.17185464558229777,-0.30666613161474165,-0.013697973269467869,-0.04603348109306979,-0.07893554205875217,-0.15079628241055582,-0.16037836384688064,-0.07653241383488568,-0.053946834565951625,-0.014972820915293322,0.09082063717314971,-0.10412964747065016,0.1393403947002809,-0.0100461675371643,-0.052243613669437985,-0.1197936487832134
MMP7,,-0.05795559721448806,-0.06155754453178437,,,-0.023986738727192074,,-0.03891825787991779,0.014897176689976005,-0.017908785237027665,-0.03766668422629977,-0.05382172728396864,0.0052876602869538,0.08177826258868658,,,-0.0694570640126966,-0.06860473905836187,0.014770539436858144,,0.023720740137942377,-0.06350757743480413,
PTPN6,0.010567945828216636,-0.021067867360030943,-0.04794750314335412,0.03572365561394463,0.12505788941211915,-0.012882651376470329,-0.06753235587556057,-0.05493258764695334,-0.15857963673083392,0.017603166037825902,0.011843004579403783,-0.1288138783189537,-0.022774142941294526,0.0291438288455887,-0.009106909334332555,0.04130192548112459,0.08151163769020281,0.02493420608829477,-0.03576787772731337,-0.012540800841147833,0.06947224623605942,-0.030746642444548382,0.06721327689966493
PTGS2,0.0399786773257954,-0.0490164776434503,0.08694884146455271,-0.015300314486162866,-0.0521573576558353,0.04136757276967043,-0.043809995971067786,0.035346862209569584,0.3762756551912793,0.03773110803724418,-0.0058051660128548375,0.04295019172138141,0.05679386166598607,0.10070428710271197,-0.05394950768589559,0.014647120829204838,-0.014621626581158828,-0.11071951260305395,0.04183954713786129,0.013025997807714164,0.025054433674035027,-0.12663871282751005,0.11693805015185113
XCL1,-0.017119124889709028,,0.08261759553655382,,,0.01903809644189063,-0.026229974946764933,,,-0.03381840038434974,,-0.0007063378925217123,,,,,,,,,,0.03182324578570374,
CD58,0.0359150694243954,-0.03787350563838463,0.008750969463632519,0.08282496880669926,-0.06114865216463705,0.06086846059471537,-0.03350945027169318,-0.021027720697716093,-0.26462145900822553,-0.052703992197624804,0.03205531390209758,-0.04696992181304292,-0.05525101669297614,0.029720151638620962,0.04116541700075043,0.007593623337991507,0.06442219544812117,0.05151526363615193,-0.045299731621458554,-0.054397626294799835,0.05078931131176652,-0.0420781488756061,-0.11321372299175753
TNFSF14,-0.011438665676584284,0.00730266105090476,0.029198229251643837,-0.017880853279659936,-0.015727529320806198,-0.07389090195425128,-0.037383834077136475,,-0.0681840327292966,-0.012866889710289318,0.012152587572806498,-0.14149760099520287,,-0.034081961340474455,,-0.03569517633606199,-0.042860451395175546,-0.024713808980308578,-0.019054247860936527,-0.060564744273776255,-0.01643277955173937,0.08526266707789121,0.022780005640101037
CNTN4,,0.20038429558759033,0.025676289298263405,-0.013997074907031577,0.13930157453099315,-0.014343526048240154,0.3404235198611349,0.09930172008310267,0.2510527563592503,0.1071152142514937,0.02455234460105601,0.40345189974330453,0.1644518808743172,0.014419395001006441,,0.09205726858139052,0.015449321694761101,0.09665907466392928,0.04701546272935017,0.01903319045863641,-0.01645861588993996,0.09678737105585,0.19565041224290175
NTF4,,,,,,-0.03311566962437294,,,,,,,,,,,,,,,,,
INSL3,,,0.06518192513280911,,,-0.01179198237847886,,,,0.01739315585623465,,,,,,,0.025264527052845185,-0.035832828979220216,-0.04955251290171721,,-0.031533754593295826,,
BTLA,,,,,,-0.03819221700351908,-0.001342731078399179,,,,-0.030586331049239277,,,,,0.010135243229026748,,,,,0.024846546024254765,,
MFNG,0.08258790963087831,0.007503237409569352,-0.007376580398185092,0.018614115629593718,-0.047698839353016095,0.012696406878308534,-0.020348684122093334,-0.07306314236904506,-0.1619224660947166,0.020841426781808198,0.0032827008711371385,-0.056383724968406185,0.02263785628435042,0.04013231758269287,0.06099951097823806,0.004227594291367444,0.004973723300284713,0.07322441044122774,0.005223808462151884,-0.09175545345062479,0.053820912225159265,0.004854678705630823,-0.010946069345611327
ICAM1,-0.004941614974717989,-0.16824017811716693,0.03305599102812091,0.007713166418788446,-0.09245429676778422,-0.015060349287272883,-0.13186831279885278,-0.034857322144156835,-0.2562210614696694,-0.010477698761522233,-0.0011957297989046462,-0.08313903009039826,-0.047101177162764934,0.05849484006993236,-0.02896263432338443,0.06483505213261137,0.016264398215325594,-0.023018807355772077,-0.02308894261255122,-0.07377419888896741,-0.05981878798425553,-0.06595464524760161,-0.011488275823945146
PROS1,-0.03490228513084849,-0.16874085577379572,-0.0800489114494253,-0.02851556779722024,-0.009344163551600154,-0.038005179093440915,-0.09868149338557716,-0.07658605428097266,-0.28366634178323274,-0.03580259432640495,0.02022453001268305,-0.12952416929986182,-0.06766322951497941,0.07043864025064504,-0.10558410252997624,0.03184932164894041,-0.02812870547440606,-0.005012107932449202,-0.05536791739563252,0.07186329283392162,-0.005162922445272968,-0.08270262097787873,0.0458202418812825
CLCF1,0.020550189633348266,-0.08105440964486622,-0.04081074103261464,-0.028731473790218603,-0.06634558449546847,-0.011683642731761507,-0.08007620564172147,-0.030766431490376136,-0.03732292847993398,-0.03767838203583793,0.040027221868344065,-0.09183889975399727,-0.04935026447497354,0.03981767857388435,0.026871585631625786,0.03536956557398576,0.09879453385054104,0.05385663518998439,-0.057038480461458825,0.01876297050279573,-0.04061255080002705,-0.12156791641662619,
PSAP,-0.10241323347028798,0.16276637913325,-0.0918881318565476,0.03629682817073949,0.08661703699359567,-0.025301604212897334,-0.030783587342155822,0.11861483451638088,0.19781397717966073,0.08313322573427626,0.010199958796194578,-0.1799763767082577,0.17402523846719947,0.00019367578200316665,-0.06970211230157647,0.11216518413848325,-0.034130327789675924,-0.14246884400815757,-0.034968145994138854,-0.007565488679017098,-0.03650580052150219,0.09651265597687267,-0.03133179354344829
EFEMP1,-0.08978751008564688,-0.22071289214117365,-0.11585433894380946,-0.02321009112268561,0.025812231950464046,-0.029274049986692374,-0.1993701711339762,-0.10977748909851577,-0.30063951057068866,0.04985581668685169,-0.01389994465882147,-0.3768003100402671,-0.16688689455767194,0.0339259307776876,0.004167902249274793,0.022544937600254385,-0.04676391046478094,-0.012154084810300784,-0.07444545014818957,0.07352190857580597,-0.08908863388377292,-0.12518946665091288,-0.11976467344132286
C1QTNF1,0.008261973557228127,-0.18957007576011026,-0.00985982558278385,0.04476096940798101,-0.012610941125013412,0.02309711733261134,0.029591971758300792,0.054212766863359706,-0.19273386845756735,-0.008871228755583101,0.019691999507551197,0.051104322740746555,-0.0436428880600172,-0.03356901222307111,0.026222928939366404,0.012759657918237351,-0.07622494906988339,-0.17643317941530112,-0.06235958375648134,0.05818337871525022,-0.06497709287703685,-0.11632754228453528,0.09812080343624714
ALB,0.050015217760327454,-0.008707284874324275,0.016509447225988304,0.031012853538617706,,-0.007818630699644358,0.007122001898971499,-0.01753061523692276,-0.0034049456479455452,-0.019481206671212607,0.014870296495344886,-0.13614655153429361,0.035989982392788326,-0.036241201510633245,0.031823271119161514,-0.01589951526936701,0.0157273647826625,-0.014327270193159021,-0.006054594393410279,0.040489721601674876,-0.035657125329645094,-0.015190242194805064,-0.009740946667919203
CCL13,,,,,,,,,,,,,,,,,-0.03181664146108897,,-0.0026962687697007193,,,,
EFNA3,-0.016801454949203484,0.11307210732374938,0.059568471945757664,0.012456840050467231,0.036315248995644527,0.02610976492892385,0.03523964684182701,0.12846876151870285,0.37488312356674247,0.028837332403438106,0.017367977895770846,0.3053411826941009,0.01763172958612036,-0.043484312546105595,0.0514263086817155,0.05295827134121071,0.13775993927081856,0.025958465992890225,0.0226451096335698,0.07760333975674358,0.014050027724014091,0.11478330059628133,0.20937766899112348
DRAXIN,0.024071213739231743,0.11923730452800944,-0.016113496888967356,0.01498378450869638,-0.049885117579917086,-0.048639107878588037,0.021349364604037656,-0.00032672861504738914,-0.23228453683141406,-0.07874316917230263,-0.008142861525107016,0.002354267369097429,-0.05051463163812733,0.023827624725451187,-0.08482013414148852,-0.0654813731159877,-0.10396973462049,-0.13197352666607812,-0.012021018034401159,0.006410687922089639,0.04699871733459448,0.08182983708610055,0.027222256246921928
RAET1L,,,-0.018817867889445485,,,,,,,,-0.024575661387600346,,,,,,,0.020572180654677193,-0.004758369802957426,,,,
NPTX2,0.031373666847725495,0.20476037868106028,0.10284642988594656,-0.01648880000038043,0.1294704608671078,0.02661995542088687,0.19850713233125947,0.19249077643554638,0.42274143020477856,0.1601575075468349,0.02932569283915306,-0.0730269211861129,-0.05918207567512101,0.02108426106749168,,-0.026971437218318392,-0.03536221739076719,0.052941738616391655,0.03243117170489428,-0.0876579594875077,0.08571977591273178,-0.012870799221052002,0.039586735278700144
FGF11,0.05134733026911372,-0.18492164893702268,0.024735279852079156,-0.018978818030594632,-0.040813785388420724,0.0030933086790704543,-0.070756405257361,-0.09736809825145407,-0.20173116690118512,-0.013633572878742995,0.016392685698882102,0.03504711479717882,-0.00970406700158706,0.03243902992693249,0.08086105233888971,0.06616384834283627,-0.02198562122096218,-0.012452305974052403,0.013425153710534876,0.017035397173674298,-0.013158579755868717,-0.10073942389327437,-0.07830132524325233
CD59,-0.03799366019356431,0.05027508839694611,-0.10630393194124699,-0.017384784234222565,-0.014268973843856612,0.055977245773919604,0.14263432980383203,0.14143544080132003,0.21783248489281962,0.043272935189750436,-0.04367625591579352,-0.09334494159997177,0.06375166534504728,0.0831426418939118,-0.0020180193245152357,0.13980008831463508,-0.003960104084373418,-0.023854442122608423,-0.10751683885528515,0.012683556835880518,0.06244076553766374,0.11220229156458682,0.03983622917713967
COL9A2,-0.057744919467003795,-0.08462759126483105,0.031810385000494996,0.07893618652149718,-0.0316265518106392,0.012534554509716425,0.01593145744403104,-0.07489381857192086,-0.18443111081041824,0.04561019308231258,0.007327008750544255,-0.14035601729145772,-0.07481697550387831,-0.015625005458153148,-0.060467483795026235,0.047521779078276295,0.09620067593778582,0.12775931214348027,-0.018801997076960588,-0.08016038133750311,0.03094029534713656,0.04628196302779624,0.025886816123574158
DLL3,-0.00410022947374098,0.2874533692409636,0.011955682402353942,-0.010163954608137541,0.08547324059410234,0.022707746037420654,0.070106463377609,-0.11645403210690077,-0.09098497996468717,0.03836588888123791,-0.025675468917778468,0.18928801318520805,0.027715820766210948,-0.03745414441976407,0.05185265041215575,0.024333099480529863,0.10333307515806626,0.20259966950345856,0.043920388527300847,0.09221933143138658,0.0024725500906820617,0.1645032720692238,0.0789683907216539
FGF5,,,,,,,,,0.05191488039467857,,,0.022725292111985602,,,,,,,,,0.0014084780252858877,0.02296856621496458,
LIN7C,0.0010878833284544002,-0.001299131365613443,0.029742928477104583,0.02510455926563474,-0.00868438554100571,0.031361317454144125,0.0447468355626944,0.009377532139251112,-0.11484553967007735,-0.050911297851664775,-0.09301153688026498,0.18049889464039887,0.02099317093163176,0.009686047331852432,-0.11378704430869958,-0.011163543554717163,0.032191716774811974,0.028828604521404344,0.05979815320351646,0.05800162593208762,0.08963870261767988,0.059404532492583303,0.08756035660225002
GDF7,0.05944279752650252,-0.02751567731928309,0.014112456487120945,-0.015019857390672887,,-0.007561636724989842,,-0.01881069297653825,-0.03952793040142369,0.00918281843394422,0.033553997072343945,0.16222237896997813,,,,0.07478130995347938,,-0.004948206741144894,0.027971989553907603,,0.13326081707511225,0.0356500787824617,
PSPN,-0.007110334262856795,0.05556771654448129,-0.044522836654013354,-0.02706180843290156,-0.013397595700898253,0.0301319247913163,0.07649693236639793,0.02220337634626308,-0.04954431998769882,-0.05494977237262571,0.01194280696293965,0.06124422885816768,0.05438208525516197,0.07954535396222741,0.016600545805351422,0.09936782259932526,0.03068304727945272,0.022912619685408926,0.014291749766064536,0.11357530824205897,0.08266842505126867,-0.015847032822230663,0.1032881740295035
ANGPT1,0.007887291630524991,0.020765535051164657,0.009520961936625041,0.03684145346703033,-0.022728563948329495,-0.02181765566494885,-0.0036238427785670415,0.010203149516464309,-0.1977128543989959,0.08354739495050593,-0.03787731527762906,-0.13255412569879374,0.018504164727658583,0.13981879216984325,-0.02272154684337462,0.06760546022225679,0.07721736555219427,-0.022291618194066786,-0.01317556577364264,0.07481564419565812,0.03634712426614455,0.01688026177351356,-0.0331047186449951
PNOC,0.01471851932149148,0.20042697445136634,-0.0028360974246974856,0.04334449807884855,0.06323672353588235,0.04423752552867795,0.23523225222663066,0.14835057081111228,0.3335355028174988,0.1437390342485695,0.031547152329551395,0.22759255515812768,0.11422020771604581,,,,,-0.019902403848281472,0.030025971232252487,-0.013928691731011602,-0.005700388376852164,0.14530312320611577,0.24276057772007845
L1CAM,-0.026627434405313975,0.38854410244978377,0.12210118670252229,0.027109145659150426,-0.05596517450017868,0.025945776310462517,0.09617885483514782,0.15240867035219907,0.37157279585429687,0.090463895498116,0.04265819250158193,0.2934148645301717,0.2759800782001853,-0.04163291210389667,0.07273647663081204,-0.0411580458005331,0.003794833509957047,-0.13248385526468068,0.1028055275103937,0.03783428158422729,0.02613199717616184,0.14467924570988427,0.11073265423102113
APOA1,0.027341131164517113,-0.004440381017393447,0.06789784867400893,-0.020800486109704287,0.03750904664366173,-0.0059278160681656734,0.02269564686302452,0.01665142005280877,-0.046474239820827684,0.0002372332571407343,0.047871999736554934,0.13468172628180064,-0.0623190652214303,0.05032484447580788,-0.008959836215365401,0.07259108479094813,0.02353918794628977,0.054990023673113474,-0.028484697801875864,,0.02293410053497173,0.047899402513123926,0.02429543810376448
