,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
LGALS1,0.03641088870687043,0.09204705467231944,0.010570160432819596,0.04990335983773825,0.07204783789061003,0.021280297357715253,-0.007891169400405513,0.03496528684827284,-0.026902033393946315,-0.0025888953139830274,-0.136269122981124,0.06525846589168503,0.13412909181079316,0.01739734194094402,-0.0483153394190656,-0.00024269119538944563,0.02717618450570816,-0.03316770157123066,0.01811963947016515,0.12670612501094256,0.014904933102133398
BCAN,-0.08979482922212784,-0.06109858787011544,-0.03166167610284149,0.047989045732128685,0.08386191989436036,-0.02972168735939717,0.0077593887015792356,0.007423423900556619,0.03542788311571411,-0.10033325986371908,0.10973728274020052,-0.040803123427830615,-0.03382931430663049,-0.047464489159295874,0.07022664149438036,0.010304300990893776,-0.06512921453070683,-0.0379752760545738,0.008491482647702393,-0.04877431950552347,-0.03077221725411674
ANOS1,-0.05367919193175123,-0.02604477309934631,0.023473353924505426,-0.004025080769661424,0.05746227068101718,0.01062244551427402,-0.005226448875702456,0.023218155815987452,0.0705515781493793,0.014963129030179373,-0.10102739601648071,-0.09556304572372024,0.02191677936997815,-0.03116539566688657,0.08113901625556404,-0.03686499367135593,-0.013337078865408745,0.06447253108594427,0.0609969847006451,-0.047305936609949854,-0.03234495685682278
EDA,-0.016070616388161225,-0.03129666850924281,-0.007733047346224634,-0.016145456667703666,-0.029656709764041726,0.04571855877577109,-0.037985516488946484,-0.02086552562488492,0.029381066616987743,0.0005022902268610847,-0.04869314971674079,-0.057662701902481406,-0.04487609731897554,-0.013103541601251024,-0.027462554333142604,0.05441610977232326,0.036075829824297925,-0.046630246611004345,-0.01289610598188412,0.0763714606799869,-0.027536825484485012
FGF22,-0.022852479309798154,,0.07709736300229239,-0.031039981326306535,-0.0227357278479758,,-0.020062922652947807,0.010555110966309412,-0.026447820523833,,,,-0.03277984933507934,-0.006658814181936195,-0.016829269196074498,-0.042724667980331005,-0.010435951972983063,-0.036082392015453935,0.05377637757237746,0.09222667596033829,0.2331735758067176
SHANK1,0.03949525198590853,0.04601519653243062,,0.005052402119611533,-0.0025425759377231665,-0.03135077538311785,-0.025116964232522764,-0.027910946816125763,-0.026350653559182976,,,,-0.034375894224981364,-0.0388985112835825,-0.021415303868527056,,0.024057193316413556,,0.01826232464260617,-0.004572842416885688,
NPVF,,,,,,,,,,,,,,-0.007381920717351709,-0.015212280996362872,,,,,,
RAET1G,,,,,,,,,,,,,,,,,,,-0.030307786218324393,0.053968710463324486,
TGFB1,-0.021581445402347785,-0.01032381921746049,0.02634251133883654,,-0.017786235410609592,-0.007885419018596964,0.022047041673359365,0.0024149570047237697,0.006213142989251407,0.0686992288622069,0.006605309025069337,0.0898813410765424,0.05387225173877923,0.004244770155093093,0.01259403673698533,0.02038063784466627,0.017821080685999958,0.03436873341079157,0.026830010747425317,-0.015319245126944643,0.01420664609766921
MSTN,0.02986878378657818,0.0326308076318986,-0.005224238533362108,0.11131546055870316,0.03699899267130592,0.04001960866332473,0.05481819652291936,,0.027015600067690698,-0.033431366652800464,0.03191489402425285,-0.05379675468879556,0.025234426332695962,-0.02781195979754251,-0.031285294282389436,0.09798397940816628,0.07328621025559702,,0.04938581566347118,0.03459817757753416,0.038065535061674954
WNT4,-0.01479087301094894,,-0.00846745906997941,-0.012578977393080257,-0.025778543424112333,-0.032912084931111425,0.04290203837564666,0.014317521531869942,-0.026132982032174137,-0.04097333040070834,,,0.024318734389906563,-0.05705861023401636,0.01692196784076469,0.11648032452980493,-0.03289111285940715,,0.038204683500962046,0.08979164985654188,0.020499132336354774
TNFSF4,-0.03382401902915169,0.013913785850455255,-0.03127643797040525,-0.020464925987637696,-0.012757161468255092,0.0403212269959416,-0.01868531197469769,-0.02841589768451752,0.06196602943558012,0.017652865892265227,-0.013570681440920608,0.03110464980525129,-0.026536319375287547,-0.020575475932397065,0.042238553826479806,0.0565029463826864,0.036040941451709274,,0.06892936250946903,0.16632025426992927,-0.04566359596590034
NTN1,0.034740981447239375,-0.00034627232884976015,0.003553409910386395,0.028143544995083133,0.10905025066351594,-0.02659252130240427,-0.02540397353860099,0.013131460830576668,-0.05569793008036441,0.024289614931859698,-0.0029311594745539886,0.000758729065743702,0.12178890812535244,-0.03796095295327519,-0.008050636225468085,0.01287831464433081,0.07005064154416206,0.00238907569467121,0.04365645876506646,0.1431147576775485,-0.06784023690348587
CXCL12,0.009418092641436865,-0.036227131665389455,0.0028031845230256387,-0.004096292469436309,-0.008524835789200972,0.04048622464472388,0.02356904808893478,0.01882736362098784,-0.03638517773543314,0.011549559886870085,-0.07136550608735642,0.03246895981985567,0.08192627166316474,-0.07159982591671374,0.024653202015480324,-0.017094985735786293,0.038280231710341214,-0.034183172061489006,0.04385915266748392,-0.02734915060046996,0.10595061662910765
GNRH1,-0.04281741063057253,0.02680012498472119,-0.027716593267339704,0.06782100841321863,0.02653280044479768,0.06538764318835016,0.022555170847987437,-0.019515875749293282,0.0452860951802461,0.03427789191694205,-0.028391928491392573,-0.07328150760008237,0.06303290787040103,0.03232212198745559,0.01524294621299732,0.05167701819230336,-0.024015826606582056,,-0.050466419400885434,0.04771947197922344,
FGF8,,,,-0.02383255122059832,,,,,,,,,,0.03500093582972194,-0.020997341080485406,,-0.030712781288728435,,,,
RIMS1,0.014239012239235353,0.013665174096535164,-0.025068701667101793,-0.009038493966272836,-0.06169604576334728,-0.003931748812624752,0.019242878957203415,0.017643543513130553,-0.04253440792098095,-0.04669532685982886,,-0.03224293752163163,0.02691771807817712,0.03517006504732765,0.011517994598743439,0.04748423637803524,0.01596788251449714,-0.012494552149797982,0.11493463251109856,-0.04580136752156151,0.07929821353514495
FGF14,-0.01706527012277555,0.06426401346069284,-0.04412651202441005,0.0024655308335463197,0.021272623253245405,0.0019034552345210613,0.06275514848343577,0.00776823711209342,0.0002461130922841507,0.12878099578261254,0.0126852733184213,0.022024310839083513,-0.06554604795468855,-0.03747146084742945,0.043569082682537945,0.07165432305546386,-0.02190322792478956,-0.010859022419618936,0.08045542907943327,0.008966840396738611,0.06847226491222087
IGF1,-0.05548311224934087,0.034221104376665236,0.011968545071115725,0.0002333640562427415,0.06916420271840855,-0.027753610851699133,-0.009551772048171857,0.00271746329970868,-0.00503622389996994,0.02418083827288316,-0.09095806968323605,0.1582190020185125,0.04590520907189344,-0.05059539353382066,0.1522218782240755,-0.0440139298179405,0.0384243228228914,-0.013696232034193873,0.007483519217902129,0.0024884807112840537,0.0232154774746955
TNFSF10,0.013231727959028524,0.01042359593238357,-0.02513602797602824,0.04454186031018255,0.10133820039463245,0.019493876359455337,0.03243381818726353,8.505729733611234e-05,0.038816226356998586,0.04029179953341375,0.04293687340958131,0.041520079913336116,0.0915658723686898,-0.0050852084694191415,0.054054508935954176,0.006224101801054386,0.03779315587476549,0.06566689860697487,0.02934755845786321,0.04262758617025798,0.02648476929893483
GDF5,-0.02267491118573886,,0.015659305685655437,-0.0008223730623994816,0.030160098192967884,,0.03646934247272685,-0.004416241810608905,-0.019132830584611172,,,,-0.026573303751898265,-0.039639992283242005,-0.01983460403695248,0.09581302393497548,0.014780650788556912,,0.008305231754892242,-0.016477975346506097,
CHAD,,,-0.021447074422683617,0.025474981405530853,,,-0.01685999573019184,,,,,,,-0.03186086102764295,0.009563867204285358,-0.03075290575281874,-0.023726270206557522,0.12217198667111752,,,-0.05148048591584361
RGMA,-0.028173338362054726,-0.03472132136830362,0.012055962776642273,0.04657521820800058,0.09761080692938821,-0.09102235196625483,0.0073027349011409075,0.0004740240247149271,-0.02239211068678937,-0.029666538966504192,0.054352928407998075,-0.05497565136609489,-0.019443638538351748,-0.03239914126998212,0.0433735988884463,0.07479127390945706,-0.04171169752268809,0.027517855598764993,0.058655093052871726,0.0013653409065271687,0.03188341493991585
CLEC3A,,,,,,,-0.0014035249844899492,,,,,,,,,,,,,,
WNT16,-0.03056658056958969,-0.0035345279204438335,0.013963566769076978,0.04293107257927893,0.007408642117002368,-0.02078291477496485,0.033607067633967494,-0.026348026555952808,,,,,,,,0.02783470326647739,-0.015179421566050741,,0.08199919101772478,0.07480086805707038,
CX3CL1,0.020579416571863875,0.017599631554727466,-0.00545438926714685,0.005183710927547922,0.00634963068767736,-0.01281675022529045,-0.034802688971746515,0.045062647753454185,-0.013873627192384337,0.017603264276390116,-0.09655730970649445,-0.07485239817148878,0.034033819081660525,-0.03955749982938839,0.04527986572040969,0.014123861783063834,0.0327489756747028,0.07176370483752165,0.04073763165781884,-0.024396408144774246,-0.12379298821279283
FGF1,-0.02012971653919799,-0.06628758978953525,-0.01662406763557565,0.024059201587717967,-0.011177594139156734,-0.04451066256423674,0.03300199652792856,-0.06990660339996385,-0.013734136615860199,0.011327257516237619,0.13666093750045355,0.011857802316640584,-0.0910115514564653,0.014329886792869747,0.053278040007458505,-0.036337284311959046,0.05704317611380241,0.0401493456664136,0.027671539774022032,-0.06141127039846864,0.08423177108969349
ALOX5AP,0.047831993457025566,0.024282040408835175,0.017848394756277332,0.0007291269378245735,0.10328078446148245,0.01872528493405201,0.042273085831403226,0.003087718516494398,0.010749263671913116,0.06721169061369239,0.0002655267974061534,0.06133552290097966,-0.027709713830167675,-0.04275103485556775,0.022298263224252556,-0.02175326003119858,-0.01762979918262032,-0.027821699707814094,0.04574584068365808,0.08851648491279851,-0.020150718177070603
IL1RN,0.020565519873698146,0.02195469330907126,0.02154507677242579,-0.02340954284704889,0.11331187472270872,0.007826331010450176,,0.028094512841339323,-0.020548068605742365,,0.058688259427807074,0.02196008450016283,-0.015281615781017135,-0.0559928351235418,-0.03795890210374471,,0.026427480547350262,-0.04478272105239221,-0.007592417994237474,0.02864561675100058,
PCSK9,,,,,,,,,,,,,,-0.02142499364919417,-0.016129220787718366,,-0.01473399987647478,,,,
FGF23,,,,,,,,,,,,,,,,,,,,,0.011294808001664281
NPW,,-0.01888504772785584,0.0387518056815535,-0.008407489842978512,,-0.020492300634698413,,,-0.02288607462058051,-0.04267451245776753,0.045615935970901134,-0.04414421528392106,0.09939086400820003,0.03010031930851007,0.05030347491529567,-0.03939512014881372,-0.01178693989579944,,-0.03031292154789132,0.017756067885924227,-0.03396336450805679
CXCL9,0.0021397691820139856,-0.004148389836623333,-0.02104457699753054,,0.02719924802688953,0.03111779384656862,-0.020062919670205976,-0.017570562653016604,,0.06293919753218108,,0.016311233121532195,0.005863991966286353,,,0.031579615898691814,,,0.04649903990551211,0.036217788554626484,
ANGPTL4,0.08117383895006795,0.06058981516342236,0.013626414029247236,-0.04698265116711964,-0.05144486181286055,0.0228058328691268,-0.009624259459938767,-0.008016176420339366,0.12590017828644792,0.03131519994484357,-0.08658989203513749,0.10777061343328659,0.11926445252132772,0.01838695268130146,-0.03584030892288584,-0.01602649231640367,-0.0583784356796046,0.09525762628515767,0.051249375870373634,0.0760448064580414,-0.03474073121288249
UCN2,,-0.01309478004992856,,,0.07499399388003965,-0.008526589566499392,,,,,-0.0667330405874454,,,0.033895254791311696,-0.02801788961868148,,-0.016649346573506592,,,,
OBP2A,,,,,,,,,,0.09010545684575622,0.008642544335842836,,,,,,,,0.02386446151043815,,
COL4A3,-0.017664455816486374,0.021362941084415048,0.07310386608599387,,,0.024223758513454492,0.04331441492661444,,-0.02591361803361567,,,,,,-0.012763381502288933,0.030433791437021636,0.03944009075611948,,0.008216431574998734,-0.002213630688052844,
NRG3,0.018898694381109953,0.030899696448200953,-0.0007962140107013578,-0.023644110193308653,-0.0646370727559897,-0.01128817890188565,-0.0166491254619296,0.03527452790166274,-0.01791938322686524,0.08704938751917148,,-0.0295732247144928,0.02577847493549221,-0.043204966762032435,0.04015067209548508,0.04195157309232898,0.028694302868618987,0.0042619820242150485,0.010985997550599338,-0.00368610410023868,0.010533773570416344
IL23A,-0.009775458345574278,0.03470510712840815,-0.026676418486015433,,-0.029935667863238043,,,,-0.010595298229302273,-0.036899643572012794,0.08943946134173918,-0.04891635569146762,,-0.021424986175258502,-0.020714563422363663,,,,0.0034705527059160496,0.010779123698591537,
COLQ,-0.017017685475081687,0.004619608989467534,-0.024836895012830425,-0.03308733994844821,0.054502714174469884,-0.007913259550970853,-0.039612003716096175,0.0765265483192884,0.0061453299078643,-0.04591490306372042,0.013733947562546398,0.13769575329003408,0.022814686135135986,0.03427822228549573,0.06320095897781143,0.004484655429101755,0.030843439919772342,,0.10888291664832044,0.030442693358163287,0.07917599071505853
SCGB1A1,,,,,,,,,,,,,,,-0.020283895699610775,,-0.017047329231771206,,,,
TNFSF12,-0.058794043441841984,-0.0008515585619021667,0.03967731277030614,-0.017245621100066017,0.047929780331369465,-0.05325558454829643,-0.01844690407447299,0.06537429975587847,-0.04269063160418217,0.08243179591173677,0.05456903721129083,0.03208539847352782,0.043777811178182344,-0.08758444227166194,0.020617406387073385,0.10134880190506265,-0.03597308178951755,-0.048537659335843746,0.031266288762736565,0.02605294253503916,0.0006033619605170217
DKK2,-0.025379967036009456,-0.013287831609536864,-0.014586212365566984,0.0612702997353492,-0.04358032957184802,0.0812714479877422,-0.013805423569400286,-0.031458866282218854,,,,,-0.02311621712450831,-0.025290708682910938,,,0.019194154037524478,0.04419834398459471,-0.015171939817887234,-0.07986971782564228,
FYN,-0.06609742067966028,-0.017111325176028293,-0.022740127510009176,0.03169543537585804,0.11621946990044847,-0.06079939348871138,-0.013071878463998115,-0.05091709027879211,0.01584323008144297,0.04066761000904351,-0.030679830840769536,0.016469116048609574,-0.016908986423428446,-0.02378136982076065,0.03839668443320273,0.10141784558745782,0.022896754433089007,0.010891335521010053,0.04385276940864603,0.013403621773350853,-0.046486763710040145
ACE,-0.030997464925946367,-0.009643724842242926,-0.025029399708776143,0.10879505160783673,0.07913159388128849,-0.0007983940217841087,-0.020934555148052824,0.05145486056590881,-0.043021224865829835,0.017210009124284508,-0.061481932259563186,0.0783452479654284,0.12334826741858522,-0.06587306575625615,0.07589513475116522,0.11903224309528099,0.0005472354577694203,,0.04370124251528143,-2.4586290635273733e-05,0.19381236914977396
IL18,-0.018395711199740032,-0.023626968605399586,-0.039178238095421355,0.0004086746606281647,0.10543994867476421,0.025224239127703527,0.04237005203843588,-0.06688985350101621,-0.03519650215520584,0.010002756307806953,0.020556323462126276,0.1373191188484823,0.03844272321063496,-0.07058435993341192,0.07149581087518138,-0.061522603819511044,-0.0031205438813621486,-0.08974398995624676,0.08492386128797721,0.05058867154729905,0.021021008621906232
PPBP,,,-0.013808119211305613,,,,,,,,,,,0.19315634618756833,-0.019093328845866286,0.03668780292211918,,,,0.010039215828172758,
CCL27,0.06918311431204044,-0.011392959249374082,-0.013611409701303959,,0.01599509534918997,-0.01195759345209773,-0.01422157254386246,-0.02151156915110054,0.02732590071527319,-0.03689964260327444,0.05663493517111906,-0.05550242780646821,-0.041603373311065235,-0.013819467839385594,-0.03355047489554934,0.04083644072454748,0.023143823367672223,,0.07590540465136184,-0.0007997004652500855,
SERPING1,0.03369272415007871,0.01718307895279102,0.019711607836459408,0.00512981896502319,0.11723007188756424,0.06301881990959236,0.0713311785538949,0.017613721498614936,-0.03183190468588336,-0.01619995439063836,0.08375574391209577,0.13927589947996682,0.0891405910117641,-0.047469978184751044,0.0379584700271699,0.09199269843466608,0.04646669682339088,-0.09133035740565147,0.058569970284392474,0.1376154063862595,-0.07562595642373969
AZGP1,0.0008643513610359285,0.021814463833948628,0.000627403443512098,-0.046145303941419795,-0.009534394065003324,0.059884456690256896,-0.02744061580524574,0.016911817453610884,0.04662389582113366,0.009455467726900436,0.018882788671235645,,-0.00697697013145395,0.06800472188767048,-0.011321140459000215,0.09843290558699264,-0.007536397855629319,-0.07233196345381447,0.08575712082531607,0.013530169249280055,-0.002711703460383447
INHA,0.0370711380138551,0.07135485106269587,-0.004004817048667512,-0.030873939563753967,0.05042235408206014,-0.026097071294835957,-0.02191111401535206,0.04447597076920135,0.02466243671087241,,-0.03514875780262966,-0.021217858597405718,-0.03385080786864193,-0.04144277132025311,0.02790237279327344,0.07658211148847376,0.02748647402487389,,0.10103996916891037,0.020815751853008317,-0.030650763781428152
SEMA3G,-0.044085252492650155,-0.024687021012385624,-0.023856723909821576,-0.021662654702214082,0.05510581675006889,-0.014594322066498114,-0.026762051789119987,0.1361307336743955,-0.005766926024712381,0.05189492590370539,0.00983698689092732,0.10008773023176351,0.14656386779417532,,,0.09539895572692424,0.08274386713445434,,0.024995068220636685,-0.0007935451764068765,
OXT,,,,,,,,,,,,,,,,,-0.014275362721643422,,,,
COL6A1,0.06559389602446189,-0.05605221803564765,0.015636679034871703,0.06526620838129682,0.12081106111133941,0.00637668901209707,0.02530163070304716,0.03879923054522326,0.09728773741820046,0.03395062193129085,-0.09381335197027751,0.04308972666437261,0.1913110681202986,0.02274970305736376,0.019159350610867897,0.03831763345663218,-0.011087763788717831,-0.010954910894683331,0.004044548040125584,0.036744298844369305,-0.04089063873678389
FGF17,0.04672005249213411,0.02177391308267771,0.06426650620820658,0.002823650954657226,-0.03603975331465814,-0.04292952748547461,-0.027774503533070313,0.11449226408377713,-0.014246853146499176,,,,,-0.012843470671803487,0.06621730946994081,,-0.02882090806997623,,0.0832559475268941,0.034013909132589344,0.04097911988203603
TNFSF8,,-0.01670430947198336,-0.013808115632157138,,0.07694215963153861,-0.006289659335491908,,,,0.0532127248954856,0.04458315430154946,,,-0.02846460077575513,-0.017668263837111016,0.09329784775472938,-0.015179423569579697,,0.06688631724618398,-0.0007837537137679951,
FGF20,-0.03189381629835133,0.001930693994134722,-0.014815206502760872,-0.020464932448419765,0.04744357411197551,-0.01743230283722445,0.024158395748195272,-0.0314588753069142,0.06887563983071222,0.06231503480923815,,0.0729175761021953,0.03776166253662175,-0.030952846742275733,0.2480414943189301,0.014191824504678865,-0.030712785192705292,,0.009366035005155272,0.0035761204359288884,
ICAM3,0.030414839298810083,0.018702642455528107,0.0007472760879497678,0.029475180718836178,-0.014930380300921805,-0.03287653441552723,-0.025358474531624892,0.03997399705497268,-0.05990337482439738,-0.013231226850868144,-0.08665224941331787,0.0656752101238932,0.021794287504757953,-0.0011531302638048957,-0.01873907855284526,0.0748841847763256,-0.005766873070875548,-0.03881352785338504,0.08590228532615254,0.029325224104098373,0.044419949710735984
LAMA4,-0.030590808987292033,-0.04248174867483857,-0.013386150516882241,0.07741967113221723,0.13286415966352735,0.07271284449844495,-0.01652043963320377,-0.03224473567640757,-0.00043541357696333664,0.028789225770459767,-0.05844935566856937,0.10581409482469151,0.07901843769592594,0.008710231584865695,0.04817074434283198,0.04118116905624545,0.01881531409106395,0.061823465936217466,0.04345734086515631,-0.001057051399502371,0.153292301872655
DLL4,-0.0008745353718168734,-0.04057945253542054,0.016102902427087458,-0.006654441556089181,0.12268658344832965,-0.03836809775017457,-0.019914230588211092,0.06441971153478737,-0.011887040023017149,0.09466910587973246,-0.04535169915260013,0.06869765647300359,0.11302483676071166,-0.0907442006075474,0.14373491290780488,0.048231367018637644,0.007946338831691045,-0.014129658833504642,0.09575311187085798,0.041007331005265116,-0.048642584752375866
SEMA3A,0.020763063573159345,0.06647788342148159,-0.0014170361163289946,-0.023102153133414186,-0.0154279456428118,0.015173452399584083,-0.007919448866786825,0.07136833631232471,-0.0317992718075446,0.06700032761951216,0.0447193873677444,,,-0.038935764037741495,-0.0462898288214652,0.042397325172343604,0.057293081901436387,0.0750752460250756,0.04917376062443973,0.05487905796276552,-0.006352379048257644
RLN2,,-0.016857867854798706,-0.021179498467682113,-0.00893080992113192,-0.029656705940757862,-0.008110020026283348,-0.008471027963550653,0.02569266498483431,-0.002787353279816434,,-0.012269402091409367,,,-0.01968320230014255,,0.044011399402702725,-0.016649344737564884,,0.09614581233310496,-0.03050543048451173,
C5,0.04741374558363172,-0.010965754800435806,-0.004730675661620991,0.06554474658247111,0.08377689908283766,0.08898013097279062,-0.024712231359086345,-0.03625913892135249,0.00623862991680298,-0.005510435864060916,0.02230547833019628,0.07349835235967878,0.002236487760120464,0.017703174861178776,-0.00866951964016965,0.021703717779982375,0.048216152425524864,-0.04525027606113758,0.0701483495974029,0.07172066147381427,-0.026087729604609738
COMP,,,,,,,,,,,,,,,,-0.04224156371009209,,,-0.04154138654240247,,
EDN2,-0.018157249433631246,,0.12474584081707889,,0.08076710768048737,0.06870197032228695,,,-0.0012759907109315461,,,,,,,,,,,,
C1QA,-0.04739262692279247,-0.02627074776307503,-0.05997712896283487,0.07554132594460615,0.12768804769845943,0.007269452842297558,0.01981905800500124,0.010541558076459458,-0.0002790409188157415,-0.0422410278512721,0.03412023156961366,0.050698919620264,0.07605637853131231,-0.04761751805611862,0.07677648731107664,0.07828264399994089,-0.00010565839238164218,0.02131033214628849,0.027371283442210105,0.07691181446040547,-0.039054619788385224
UTS2B,0.015380155829016433,0.050467517255758924,-0.015144939030065767,0.04672548845571745,,-0.024192653463713035,-0.034699010053882116,,,,,0.02151949094191082,,,,,,,-0.03302434531376578,,
COL9A3,0.0007653570790525607,-0.015653439391646123,0.04695823755056384,0.01398237246669132,0.08510304481306527,-0.01378343303787003,0.010554267584611072,-0.010240351800964293,0.014131282280299806,0.027002169016333448,0.22025055138503535,0.03276231341868542,-0.06667655815965541,-0.022284930393902756,0.08858397101256163,0.025723007015719713,-0.016520366402754772,-0.03567432185132197,0.012927716757963439,0.05607431734354777,0.08520991414964836
DLK1,,-0.02805807284189303,-0.01233494772554091,0.00019948553596586374,,-0.0029070297033711003,,,,0.16147602729453103,0.0381320777076471,,,,,,,,,-0.019170770002653346,
HGF,0.003984183031916779,-0.026440221623943362,0.007594991114265305,-0.03299179539341816,-0.02970747854403026,0.04880702606897874,0.012113266387707246,0.07974581628692488,-0.030021388127654397,0.021292321157594687,0.03289587180084291,0.03582480184593379,0.07385201972351957,-0.07395266200155469,0.010017688640599931,-0.017220162204818135,0.019511500948480788,0.06452760632122372,-0.024014834942832818,-0.02791814420559147,-0.054199646594307406
P4HB,0.09028367287919549,0.025201877595517657,0.03561354110211457,0.04870694424534789,0.08816435266027627,0.06325794592201997,-0.002141821520769513,0.037414527817767745,0.03965550069737743,-0.0031856079221597297,0.012781870984133189,0.055520836793361304,0.16330149345159872,0.044243166229012615,-0.03794153305565196,0.037217496046169536,0.0007307464937964932,0.11791447407346729,-0.035322080969072654,0.09298127210573372,-0.07366946168658949
ADCYAP1,0.01140845014286139,-0.03403784177182987,-0.024927290222639106,-0.02412518661985326,-0.03746707310441249,-0.010422188848487819,-0.005871030007392999,-0.01997448926749708,-0.029044082818246185,0.06563348083393479,,0.15807258044116054,-0.025580529006400052,-0.02400296001329659,0.06800161011338852,0.05844085179250375,-0.00611545269519954,,0.04468513256442155,-0.032263599105348165,0.06461882134299274
GREM1,-0.025540424319596404,0.06506027819397876,-0.0060018045097297214,0.0018742536206674332,-0.025105663605321606,0.005285421193506242,-0.01614818973211854,0.012863206947672111,-0.02065430207711748,0.06417032909858632,-0.06777818289870177,0.039627673369430995,-0.1126629414703442,0.02001433882521261,0.006267226280063189,-0.028633449491775563,0.04445536857297876,0.07659773001205054,0.08057843555062022,0.03423814935720614,0.019601627744145648
EGF,0.01975904225047252,0.05581426641753685,-0.0016255116754276737,0.07596799219011215,0.01882965176825675,-0.05972752523074662,-0.024751962029990922,-0.025261028717844376,-0.026447434739079425,0.05540836025648838,-0.0011592345978966318,0.0740865327786596,-0.03250746798556609,0.011214457686449228,-0.015399747429113386,-0.0032877686622364522,-0.020962258848723145,,0.03341212313251472,0.005502630724501533,-0.016176492604229455
VEGFB,0.043097594775675714,-0.010279866179498798,-0.02539920409111552,0.0049446380550631245,0.08368441353954895,0.0924632873165222,-0.04682386374121161,-0.005495559598650975,0.040538212297413175,0.03301228873798371,-0.13637673921867582,0.017822563385099174,0.0034625468944405476,0.08222992304718837,-0.04764268517845097,-0.034836123668675396,-0.012553158999313417,0.11520916584200948,0.020556890920548927,0.0037484522570460973,0.028212369235010255
FARP2,-0.05394464310142587,-0.0013205367151274247,0.003911579157545125,0.09347825523996076,0.0599878810426127,-0.020602638299593905,-0.026176665518630668,0.016450840380843088,0.04483847208989781,-0.046004325325686206,0.027001166279974002,0.00831789884684843,0.05029214554158738,-0.013409277949670825,0.007517680957781134,0.017794376224065742,-0.01254257105522406,0.028542159696506197,0.0736870900185494,0.034517367954683374,-0.04290314141793308
BMP3,,,,-0.027920697433798682,,,-0.009588304167434988,-0.019282605651949346,,,,,,,,,,,,,
IHH,,,,,,,0.0033666670352468188,,,,,,,-0.02576569795023196,-0.018785138934874046,,0.006359777366060172,,,,
LAMA2,-0.00547580796367692,-0.013470463319923808,0.019905156771233834,-0.0246005574151174,0.0334098369122081,-0.05023600355363254,0.01174449616862874,0.0033815203096932427,0.006539829536796059,-0.01047587067978411,-0.014536531087585769,-0.019438172640045128,0.051443102062531366,-0.06748204796780848,0.05450113134165339,0.06293277163749629,0.0259450170191916,0.07024647692948734,-0.0006172682608590918,0.06598443984214954,-0.03699079374712328
SERPINC1,,,,,,-0.0033129449960809247,,,,,,,,,-0.015399748654197248,,-0.016242199008009935,,,,
NRG1,-0.03369819523635904,0.048887843802482296,0.09415341888928384,0.015729072042785414,-0.026382871995278084,0.015398993769374016,-0.0352700915224988,0.036796169854628386,-0.03143461498440108,-0.03290905441886745,0.012684493581378223,0.09654058701202745,0.03269071671163778,0.07893218484595348,-0.00939497548231066,,-0.035683683467953385,,0.047740129587122,0.10231262596152596,
SPINK1,0.08611906328981875,0.04620179915857087,-0.024692810479821792,,,,,,-0.01971056962155907,,,,0.09528719178809718,0.010592641979090928,-0.032437014716036695,,-0.0199649310651457,,-0.011475822023648708,0.024653918872312837,
EFEMP2,0.004622334786620879,0.031094518472502882,-0.04214115452530607,0.016628363001042964,0.1208537050857436,-0.00774747868042921,-0.014798009012767552,0.009366187474142518,0.007032946965598054,0.05735335218643353,-0.0951797487763442,0.09448145732839797,0.020792672555148498,0.027143354903867153,-0.03731781528063446,0.07167158923709233,-0.03890056328113946,-0.03234348968750222,-0.004455405319768133,0.03611385642623584,0.12004701662623199
SELPLG,-0.054759417491794776,-0.005292747195703404,0.01974496415930529,0.029752286080376604,0.07664182185066777,0.04184598324422818,0.03279337220709617,-0.05794107314538717,-0.04309826696742045,-0.014372624728208425,0.08099670300909725,0.05038149281389066,0.05200967224246376,0.04681388361572609,0.0475620672187189,0.021669573388645686,0.041144467656699414,-0.03696429938880449,0.05551270977358558,0.031443130453571014,-0.013990941494987317
GDF6,-0.030823309553602123,-0.018885049361769147,,-0.035712124453780615,0.011852029432129431,,,,,,,,,0.001460250600865836,0.011767367447911466,,-0.01952397358281774,,,,
HLA-E,0.035785617762130004,0.000997232978783934,-0.00630666028139252,0.05455214687534088,0.10628254418380328,0.009962483317211427,0.02657929842978663,-0.04317738423865878,0.012781096740249649,-0.01513140508988572,0.03166188695748701,0.028061553282720825,0.09522187767626032,-0.043392749053611124,0.03410316272337384,0.025468924355980426,0.03603685094262872,0.08436892823830801,-0.02004732162923635,0.018423755071681747,0.04105154689493031
PTN,-0.05318036146909344,-0.07678177395716299,0.04429262189057665,0.019051118689399765,0.12679723922704697,-0.006987770268374383,0.05618048499160555,-0.06526601642116758,0.038131977715909905,0.12592157581244887,0.1591771914371219,0.04810365447221595,0.052400630735881595,0.004178284108900794,0.09109576902637685,0.07843728065881107,-0.007460061856837213,-0.06467011187755832,0.07143441533367606,0.05941899865592023,0.06949131651186348
