,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1
FYN,-0.005530891886995593,0.05727369710306706,-0.01101202752557107,0.011805307570020369
ACE,0.005931680891558974,0.03709219683551727,0.01965612495703386,-0.0029491396785004858
IL18,0.015406431649490598,0.06895924515963414,-0.01416321153314171,0.04654254095735035
PPBP,-0.026021576889874196,0.023999540223825683,,
CCL27,0.00234668137717573,0.004643642401739182,0.01904294827990939,0.06204698801311375
SERPING1,-0.020035251759739435,0.0595140654751514,0.011650551445222035,0.06988285855424137
AZGP1,-0.0008962365207877116,0.036080289253191525,-0.04186048001369444,0.06890337915458554
INHA,0.02488721793554873,-0.0040579753858529435,-0.039520840160386414,0.014635864320732977
SEMA3G,,,-0.004547101204375222,-0.0025545478866150486
OXT,,,-0.012712568832252111,
COL6A1,-0.0009216763790451647,-0.030942703310598525,0.02738312974769372,0.015326023614859801
FGF17,0.11975623864675829,0.11472276822022671,-0.023391685527858086,-0.01672820558450105
TNFSF8,-0.028235369647755963,-0.017410567855761082,0.09803665836779325,-0.038958942694687755
FGF20,0.02491913141991852,0.048615561963421025,0.040710655280455386,-0.028798768920357938
ICAM3,0.08802891698394484,0.05287814700889565,0.059088402123839326,0.018429909941040098
LAMA4,0.02660926993627772,0.0565143859037143,-0.008168412188442595,-0.039125719040705983
DLL4,0.0399085008916943,0.037271388440606325,0.037631865320889184,-0.023581768633986366
SEMA3A,-0.015481447771539465,0.040146358821472515,0.05027613115817298,-0.004911095756207071
RLN2,-0.01952468953189952,,-0.014826659407209909,-0.019306226016407194
C5,0.10084563732298689,-0.017080167335846618,0.07906840040233687,0.07774267688254988
COMP,,,,0.09617238466115131
C1QA,-0.06245141207262105,0.09071187961620875,-0.02301852640731204,0.0024604395623928975
UTS2B,,,,0.06047511906643367
COL9A3,-0.010231218569072748,0.00118363568667965,-0.034416348283684554,-0.0006741863708527265
HGF,0.052615972450622016,-0.06154007068433943,0.09335947630213032,0.06711997703726698
P4HB,-0.010373002887236147,-0.029686969098760566,-0.027427249756291565,-0.0007899952499967264
ADCYAP1,0.054994365497957706,0.03704872228381061,0.011343618349046618,-0.02957665243166306
GREM1,-0.009784186513564249,0.04997646096165166,-0.05693611011459873,0.04171707071116776
EGF,-0.023872153119287687,-0.015175138318514131,-0.01866741768248397,0.024736481478395533
VEGFB,0.016012039167550184,-0.0035655921335144675,-0.02154951783468401,0.05286919572685599
FARP2,-0.020397900536820154,-0.002404654172857398,0.003748271544630521,0.022960231403742665
IHH,0.07891228483178349,-0.018511153055036245,-0.014646429080550917,
LAMA2,0.007653781261471632,0.041480854505335576,0.036279401214619,0.04611579602682899
SERPINC1,,-0.015175139525729846,-0.014464085915197867,
NRG1,0.0012360770967155973,-0.03277635778538741,-0.05782340545028953,-0.020454859430755774
SPINK1,0.03454829504259843,-0.04143809006717766,-0.017779272257091507,0.06599958120734283
EFEMP2,-0.024006058139353727,-0.01884829061817645,-0.0052018575021936875,0.09707697913736009
SELPLG,0.030724257664353466,0.08657465851481055,-0.0008539657225120482,0.01857349796335298
GDF6,0.07125910194885723,0.013554153001349132,-0.0023997077960841587,
HLA-E,-0.052245473527270964,0.060603112549856224,-0.027427078251246902,0.0033966375126096094
PTN,-0.04676263423417567,0.008637267030657233,-0.00845364353742199,-0.0066752000356249275
CD274,-0.02210206754266039,0.052963755115326236,-0.025827277567342394,0.030466631960252195
CD14,-0.03287752918112708,0.06898452044534822,-0.010878223889437105,0.03439156349957271
SFTPD,0.0526609687744048,0.0852635530254514,-0.03912211134733726,0.036424403306962075
SLIT1,0.0008596863358974458,0.039485398223715856,-0.007186613455670521,-0.042914591632086066
CNTF,,,-0.014826661042162083,
BST1,-0.0012286776507977328,0.09912998999909078,-0.009721741730299674,0.12476335551547983
AGTRAP,0.062147679052107406,0.025140549019666662,-0.04167846383436631,-0.03741735954356761
LAMC1,0.02612259223810792,0.007179890048491878,0.00838748084550616,-0.026791278978215097
COL6A3,-0.044889224824945104,0.02272421961998694,0.04732398832763058,0.014415693358695874
FN1,0.0031678376477332557,-0.022706786370333167,0.03877735674146334,-0.01694542698396496
MIF,0.00039010118243611327,-0.07267751798529717,-0.008012143075600955,0.00024951897290997617
JAG1,-0.008602409854171648,-0.04191015595713598,0.051718617621070155,-0.005057448415923867
NID2,-0.04760193051235553,0.06566364831148253,0.0038590876869509035,-0.01059657576429666
EFNB1,0.006782180543163941,0.04385269194972177,0.0201072294018772,0.06013595686970116
COL4A2,-0.04012630209123703,0.05363364819372222,0.04094570341683762,-0.044044560683693806
SPP1,-0.015578367850738252,-0.09076350224028956,-0.0835006108580583,-0.01930940366742182
PODXL2,0.051656740126254166,0.015518286639294892,0.03665266387564572,-0.004382031468860247
FGF9,-0.019063700032603378,-0.02526140725035636,0.08061964671579472,-0.027325531125359393
ITIH2,-0.0407915175877905,0.17673253664655325,0.053158209468021606,0.049420212620489894
ADAM10,0.0035963882060145724,0.026610078736565783,0.010350849859763003,0.021603520482352968
CFH,0.017947615916106892,0.11720880174883222,0.06984216533987647,0.010016735057718463
COL4A5,0.030473523643032012,0.11922554925437719,0.0349416773009198,0.0239846945949069
LTBP3,-0.043374109997032534,0.001041336994729188,-0.04995104028820777,0.05206954917746676
GNB3,0.03749918521148262,-0.01716784235175269,0.03222769281548217,0.16375597503960124
COL6A2,-0.04552850943258544,0.002910666609260621,0.023653139982872506,-0.004597490366872255
GDF9,0.09885929072911993,-0.03652969253077647,0.09308884709591309,0.02852574252244154
NCAM1,0.019702197390049192,-0.07846478697924783,-0.0008254707752781251,0.01564658697054909
APOC2,0.017478249820380754,-0.020135017351413795,-0.0019174926847623174,-0.05946843071609264
BST2,-0.00905525944696183,0.0457694657495525,0.00387805052716335,0.05037410428614674
COL5A1,-0.05971141386728055,-0.03452144819088277,-0.007496013611950311,0.036873276241965555
CALM3,0.06021627200736603,0.023999059524605897,0.06462391759179797,0.0019177199910902522
THBS2,0.015461925106145701,0.016273369330798863,0.028139675776129452,0.030930134435967
SERPINE2,-0.08272475899044454,0.008973913998579887,-0.03220793908474111,0.03358682762796183
EFNB2,0.046846808641338736,0.019870622882970417,0.0315817135293282,-0.025983259094503896
PROK1,-0.019524693863365115,-0.016752159411194054,-0.013903545930950247,
MMP9,-0.03871633222336109,-0.002150148246024451,-0.0101016020997909,-0.019530796379725525
NPPA,-0.008411718768614618,0.02842603204113619,0.019685675517031456,-0.020919238331377907
APOB,,,,-0.015856963072240646
C4B,,,-0.017163928454656176,-0.017558862204329888
NTNG2,-0.055555956041289,0.04287824089974777,-0.04617187880830653,-0.005050418181613302
LAMA1,0.028553968314394412,0.06715620816275157,0.027137888251968355,0.0027051646421982142
UCN,-0.005558402211161549,-0.03500765000694973,-0.00922040219290026,0.04884801761664403
ARTN,0.06027679555073666,0.0381594040486299,-0.02682583475816053,-0.029840024153137978
PDGFD,-0.005959787104247364,0.10014284861874105,0.04865265520579578,-0.011454408863037925
EDN1,-0.03905169061731954,-0.0028436148225778266,-0.006383011534229836,-0.013414622870832078
ARPC5,-0.0021197363683906514,-0.016826008684263115,0.03468756094624381,0.04480920636264883
GSTO1,-0.03168348048608465,0.002824178864557653,-0.03918223720456836,-0.0026857618990434548
PROK2,-0.01696543247322294,-0.017084275862484875,,-0.014457860846268225
SYK,0.0009762236677675728,0.06107306419672559,-0.002578995606445952,-0.0027023909591859527
CD40LG,,,,0.12959602264010472
ST6GAL1,-0.04018165380245456,0.04010252507246793,0.01824979131807908,0.04527925118193894
WNT3,-0.06751743376476149,0.05868890829932316,0.0036226135836252434,0.0017310206029329982
HSP90B1,-0.04405325680616633,-0.04757852965467823,-0.04269207223085024,-0.018987782467044433
ZP3,-0.031488523174511944,-0.02417694218750531,-0.024293743261477745,0.036162252014225904
NRG2,0.004453966480480294,0.006271223154844671,-0.010348826875819667,0.05281630383415383
MELTF,-0.008098617644138977,0.03956662860637919,-0.009299544052574812,0.03439911362969303
NLGN1,0.06582094416436458,0.032324987983683516,0.011174476096504663,0.0008219630759729967
SLIT3,0.04680945552397763,0.040690694792265156,0.01226686131043422,0.04495462537752552
CCL8,-0.0011795325248535726,-0.014007056559957626,-0.029958693960906804,0.06396431843448235
S100A4,-0.02487140737906349,0.025738526866125815,0.05294889233859493,0.00666080565933142
TNFSF13B,-0.05713017997900922,0.0378842853051437,-0.04630116720590054,0.04032375908444013
HSPG2,-0.028988202380468182,0.07120319546271438,0.05147865716423245,-0.019168402852858455
FAM3C,-0.006304822750520887,0.016548929363872335,0.0005407703088638124,0.01891968309062064
FLT3LG,-0.03193709034462097,-0.02599774705654541,-0.016678217127697667,0.00755715254454248
A2M,0.0317146320490287,0.10332941832216912,0.031350109596115436,-0.0073761868781456
VCL,-0.02740382193906767,0.03170093007517433,0.03750993757104136,-0.05478756283650049
FGF2,-0.013740036282192695,0.05550585101882433,0.0042887311501560105,0.00794349178904671
AGRP,-0.020116132881814346,-0.013008864094792698,-0.01427955410097144,
CNTN3,0.038075879003552235,0.03399242280138896,0.0905012517233119,
RNASE2,0.0784055402555053,0.05534236665198554,0.03557767144741071,0.06965085466063944
ADM2,,,0.002143766774833253,-0.01629805677793215
GAL,-0.04690883436235873,-0.017025477117148934,-0.018375714345333714,-0.016078935232984367
CXCL6,-0.03362214461594988,-0.043803352100451755,0.018048501617554044,0.07401202260416338
PDGFC,0.019222970015363782,0.008767702603638744,0.0058027979727277796,0.01639580867804627
COL8A2,-0.0015114792963776941,0.06979621966037568,0.019223753678481593,0.09193851645850348
SPON2,-0.012435252414328829,0.07730256602087329,0.02080226938990679,0.025095639285986737
LCN2,-0.03209052550785856,-0.027391390914885058,,
BMP6,0.011964439599512872,0.10075631458899825,-0.026506978511953348,0.00529397087487027
TIMP2,0.004235503868655799,-0.04293043024759339,-0.05847437682438461,0.03500202238865128
EFNA1,0.07122964602866405,-0.023565165911482715,-0.012324792722013565,0.04022569150308658
S100A12,-0.02152773233888822,,,-0.017760847200993152
TFPI,-0.002000155147888267,0.03619239879841682,0.03107373451453812,0.020959413532867652
GPC3,0.025901378571818057,-0.002148437470417507,0.015566246630500073,-0.01079912668912764
NMU,-0.03518817076178817,-0.03865338839892088,0.1812366220465063,-0.03235269196051547
SCGB3A2,0.012049675868479817,0.010753780957112938,-0.02394702802465303,-0.025638110178359343
LAMB3,0.010275072612568738,-0.014191882724835911,-0.023071954104009557,0.027444291481233205
LGALS9,-0.006057726579135079,0.07128087222370463,-0.03905151561999581,-0.0024603784720665413
VIM,0.009393856054650452,-0.04978632846068247,-0.05563116235998802,0.02508146494502585
PLAU,-0.018998734716750017,0.06874513384148442,-0.00501791755202233,0.024166196277206523
TGFB3,0.02466955624633348,0.03716182254980585,0.034167146593205286,-0.018197485911060053
APLN,-0.05128979033240681,-0.04313403267050705,-0.01191625267746601,0.03299255668307969
SHANK2,0.04428734109629217,0.020269214687948192,0.03976964074204311,-0.02534761302257965
LTF,0.005122332425265056,0.05741683643239561,-0.061753159803705146,-0.02072163678727229
PYY,0.017648625363938377,-0.018663558945328975,,-0.010313693424280956
PENK,,,0.019649864974423163,0.1126927360057323
CTF1,-0.028333839258491336,0.08476484283245682,0.013047049154436633,0.07829939335483804
COL3A1,-0.06503686326531756,0.046419512709945224,0.052841238231351666,0.019064239436232568
S100A10,-0.02335279727061511,-0.04759974940675203,-0.03592385178332228,-0.008832746614982585
FGF13,0.06966567059256006,0.0654682196218682,-0.01670745005492312,0.06807645268246028
SEMA4A,0.025953163794960515,0.03923984029113152,0.0382870319971323,-0.03063005740961204
EFNA4,0.10164561867017607,0.04312711069219635,0.08730757447052721,0.03691458329343174
HSPA8,0.01778165683150814,0.019855536688117622,0.012857338462783467,-0.005733691184146641
NPB,0.056071494595853213,-0.061912557458599055,0.0292344743754196,0.008776446894703598
ULBP1,-0.02625051228209331,0.08516783028512556,-0.02519850608761005,-0.008739293619595082
SEMA3E,0.018140409706028135,0.024579869608460297,0.01165904374995391,0.02153761303918797
FGF3,0.024015362912947952,0.05814402875143748,-0.01035227734345706,
ADAM9,-0.014568724476327054,0.021683774225221386,0.004712650456484766,0.03182183332600876
ASIP,0.015103133615241484,0.026201438287102502,0.023807098428905056,0.039765892504805785
IBSP,-0.06055168956052048,-0.007138640266464672,-0.028194391658843302,-0.01629793376967666
MMP12,,,-0.0135176577103448,
FAT4,0.05880952624678827,0.037136515152618385,0.07141071235597478,0.0858053344693416
MDK,-0.02298216139812628,-0.009285364963278621,0.0258762718257565,0.04362966854339104
BMP5,0.04118401468920445,0.09225752908278281,0.05463073640435316,0.04011724613910287
CAMP,0.010017475620529835,-0.024799567119796136,-0.01979523069659228,-0.02109154391684145
HSPA1A,0.04409190939584908,-0.04958927231423678,-0.026298448426678018,-0.06503879033435464
SEMA3F,-0.032644140523620274,0.12541797204659114,0.04983827153583689,-0.008865127463984351
ARF6,0.05583136779036798,0.0013374206100800615,-0.001721654222985661,0.02292139415386265
IL6,0.00803887201000068,-0.04776838219834112,-0.012871375266299846,0.047056565073811805
CALM1,0.051715326826408684,0.026183771643571167,0.023054899505471904,-0.009998378639387942
VIP,,,,0.05208535636555777
NMB,-0.04150394639686914,0.0219232418213999,0.05299498998619017,-0.03324653111937072
CCL26,0.03439598655614799,0.025992408773550617,0.03685021581495608,-0.017458727973484245
FBLN1,0.03432962502481441,0.08488669790327805,0.07689877562122058,0.03008607588365678
SAA1,0.029240076455672115,0.00595181207964609,-0.014981559842869575,-0.028921565473968014
MICB,0.0501310251223799,-0.030428418638579435,-0.02847712002478341,0.006461799209847632
MMP13,,,,-0.019306220019222484
F13A1,-0.03103526433546505,0.022954331218657757,-0.008944048357594117,0.0185818479475083
CXCL11,,,,0.0244304900820673
COL5A2,0.043151060343881206,0.06340451902657178,0.08814189539145724,0.022225225608821446
EFNA5,0.018471383835732994,-0.04296915861082113,0.06546240826089761,0.017912174268004913
AREG,0.003988048046650936,0.12155255355302158,0.022463484653273795,0.021615338694673743
EDIL3,0.013300025919555052,0.05527785321958019,0.03762267680601448,0.061437131096308585
CD86,0.06342653145633144,0.0596868501675189,-0.037318568823855515,0.037687640337538866
AHSG,,0.036077548645503804,,
HRAS,-0.006436179984402059,-0.03800392241815789,-0.006732591332269539,0.0066718513543076894
C1QTNF5,0.08258977140544126,0.021527740799057487,0.031184470778591745,-0.02707405299909891
RLN1,0.017050655407099703,0.0753764902163275,,-0.015172707062891547
COL4A1,-0.016636887086909604,0.05251716288964432,0.04150611555725958,-0.04431597056771215
CCL3,-0.011841901731815544,-0.026485241029588567,0.009316090184564588,0.051985414319371086
BGN,-0.03227440139592604,0.04087302433159175,0.02345625184132762,0.025042201013309916
RETN,0.02537123402136425,-0.014473816412768799,0.22036613349598339,0.1023395767511482
S100A9,-0.025095487759700625,-0.023220629117397317,-0.03513294347892832,0.02147881934613663
HCRT,-0.05231363556685351,0.07056724834747696,0.18005751514206633,-0.032235773370247384
FADD,0.05245344107762433,0.0986022228804757,-0.013133018401585924,0.05789294286304503
ACTR2,-0.004782112285805213,-0.05108363502948296,-0.0784305128931515,0.0038032604537460474
BMP2,-0.052300123570149064,0.0066770325365723545,-0.03771968861545608,0.04736123468982425
PDYN,0.004862617029806459,-0.018202877744203285,-0.034626553490323786,
CD55,-0.05099725382958336,0.050081216509035485,0.04968808434005313,-0.009283434541617881
PDX1,-0.01907664539650869,-0.02661772142238516,0.03875535841421408,
CD6,0.0452215283138491,,-0.018955039055635902,0.020060421372001053
IL16,0.040559252626767225,0.0859022823429038,-0.020307648404263065,0.019222154536100163
LAMA5,-0.03089677204723223,0.03580368204596198,-0.0005201355594808347,0.0015317653512275863
RGMB,6.350505993029929e-05,-0.03845796241658927,0.10853016050861587,0.009459575290314815
INSL5,,,,-0.0264932379742125
IL12A,-0.0471904854826644,-0.03092852310440675,-0.015527901340649174,0.0572129449011259
S100A8,-0.021701644328671315,-0.025043363150037086,-0.013667558423120401,0.004890692457929963
TAC3,0.017484999929886825,0.0026225540460412056,-0.02585959916463603,0.050948999335566646
MFAP5,-0.0336994324364923,-0.021277456217109258,0.017383949993194026,-0.02373473326209607
CXCL16,0.03714480506008051,-0.011203843273306511,-0.04889622615738566,0.0075143507217115945
AGRN,0.023723464159675633,0.06931781265975043,0.0369561225200204,-0.0301936638224742
COL4A6,0.041381350081027404,0.07524175098228611,0.021017846952443475,0.010691477543193856
FST,0.04060788963042631,0.11843765876523253,-0.016334480724206416,0.0033795329972386595
MEGF10,-0.04006029661267572,-0.022767090248443776,-0.0063785006435624955,-0.0016997671946864489
C1QB,-0.007123900600302654,0.07761946416778492,-0.015458028594853308,0.005399397618573264
HLA-B,-0.0077169142897950925,-0.02637026371026852,-0.05423869900058626,0.01724907777636555
PDGFA,0.030433967986056604,0.013161382792325552,0.04525831742764306,0.013348220035372128
LAMA3,,0.044221542727903095,0.008222211343563124,0.03009094778824275
DKK1,-0.06355804343828093,0.011355765612220988,0.03277404973071775,0.03694891098426367
INHBA,-0.05952775080739084,-0.04205484843613998,0.04791424743943947,0.05450459370123831
LEP,,,,-0.015403988557939438
IL7,-0.008407958330562178,0.004696267989702737,0.016646706035907243,0.04384932580151006
FABP5,0.038335820531151296,0.023469600052971242,0.024312804815806426,0.03873807441279007
CCL4,0.007264379957418204,-0.024767426298778213,-0.012743477435647502,0.03662362118693772
FBN1,0.026636611576811575,0.0400703419281384,0.05605998159435027,0.05783178264338187
TCTN1,0.06948479194750139,-0.005679963058226618,0.03771185506077393,0.01567108157097867
NCR3LG1,-0.034653124640340406,0.019781723572775134,-0.01905897236230995,
BMP7,-0.0030462589099443213,-0.04360911962408391,-0.09187440724205076,-0.021183680744421007
NLGN2,0.021849242512012944,0.04544704496608153,-0.016674489377788666,0.05988095792528336
CCL25,0.047040029476610394,-0.0045295168577026,0.05230643467137565,0.044713407856238445
NPNT,0.00879741219122789,0.05710367519221641,0.0394482956221814,-0.024658287533465408
KITLG,0.036685994031280346,-0.015501231483585573,-0.008594723538228714,-0.03359482119628883
MADCAM1,0.04140616932371499,-0.016242280786999644,-0.014464088353732144,0.036259606730122414
F12,0.047721877287291714,0.01334368622504249,0.0126819872557553,-0.06076009377165052
S100B,0.03917317219630047,0.0790405518170038,-0.005742044043399495,-0.021064425763077422
IL27,,-0.019700617442447256,0.09494210309040971,-0.027462188482697405
CD99,-0.006218757796937435,0.08205758085009145,-0.0015388563609943023,0.021543838979441263
PDGFB,0.039401789168486995,0.018758405638631702,0.039282389198442146,-0.013561455564926505
CLEC2D,0.04135003527594672,0.03822340210669193,0.05015288219940598,0.016194424941154164
F8,0.024527437071041207,2.3756371514941408e-06,-0.008657940947583221,-0.0005939660556653816
C3,0.07507063857963525,0.06117400091518816,-0.0189167736882873,0.02737736790980698
DLK2,0.05930764694954661,0.036414599978460006,0.03865359080197361,-0.01714822263785705
TSLP,-0.03465311921772078,0.012510785073054111,-0.030915439579311713,0.04192117267479305
OSM,0.06690137037096323,0.006443585542873807,-0.058884301568027694,0.08631608466343643
PRND,,,,-0.020037715403043298
SLPI,-0.020608373009121512,-0.0601281527841321,-0.05547945314473115,0.06344103573668752
AFDN,0.0005739991789421714,-0.023837885142298766,0.0240158911004322,0.019970202846193226
KISS1,0.07447232843293299,-0.015538424131541334,-0.017779271151987852,
ULBP2,0.07449565624624052,-0.015832670714870895,0.05396154632098351,0.05564076266857578
ICAM4,,-0.013631910330379516,,-0.018354450286025326
ANGPTL1,-0.022195760239546634,0.03754689103236218,0.10988084323614178,0.04999161600413803
LTBP1,0.002433316901655977,0.06707358583785039,0.02521065230610969,0.016282078682152215
NTN4,0.04980164245771231,0.06587023628013267,0.029831593773910314,0.016818415509382612
APP,0.061015215601234955,0.0379936927176219,0.0359435550343929,0.05062898433451758
RIMS2,0.017208038301396705,0.055925017740508225,0.02813070215053448,-0.01893080825521737
WNT7A,0.0036768100011718187,0.004133693192684018,-0.018979842382908025,0.07847840189690491
GAST,,-0.015538424412700157,,-0.021091539102129298
GPI,0.012028951220457518,-0.027178125010916546,-0.02618844320641908,0.03392228840141795
IL1B,0.022214131829829856,0.003492395149851631,0.00736829206082292,0.004410858262494907
SFTPA2,-0.02125245632528517,-0.013427279813115655,-0.014464089357834853,
HAS2,0.01620346695759671,0.02171639912804403,0.0005862726014479637,0.035176575375818836
IL11,0.0619704962598886,-0.042461764257148864,0.04940058240591245,0.12917731020732715
SEMA4B,0.007765814470145599,0.0307543057876922,-0.017257816357030477,0.05384544416197829
FGF12,0.03813608523608009,0.03661849198681144,0.007118995584017996,0.03962215954683684
CP,0.006672698099757702,-0.017517719777226222,-0.004935785835089913,0.035546959354932926
NLGN3,0.08302942283714221,0.011442490512609975,-0.007099203610729245,0.0623499949112734
GZMB,0.0258264024758012,-0.019262296317354932,0.06509089622787252,0.0039472403024537065
PROC,-0.030103207921444677,0.08419985247367309,-0.027141628464262383,-0.030338207932211012
TNFSF11,-0.020116131854688395,-0.016413860145306575,,-0.028560178230064032
AGT,-0.07487638257342413,0.0006173261714842601,-0.028427713737093123,-0.02663171535722249
PTHLH,0.07266446644687535,-0.0075788733315970335,-0.02796883376510001,0.06814840285564618
COL1A1,-0.050220642574698236,0.04127987524289092,0.06928259381026543,0.017060981437376933
LAMB2,-0.06427319489050541,0.03593412159745833,-0.01622635509798738,0.06208229622908282
DSC2,-0.04865312845313208,0.10490833442602976,-0.002872834871789628,0.06777172735046436
WNT5B,0.008277814557761779,0.03647209686704054,-0.0032564301943374687,0.04712074926287274
LEFTY1,0.04428374236318582,-0.008787850532349543,0.024392371788954075,-0.01828100419347533
FGL1,-0.015099215202206978,-0.02177418339639527,-0.020338008322535916,
CXCL5,0.03240288481228013,-0.03375077657858131,-0.02087669974119287,-0.03803585113009899
S100A1,0.011823041429904023,0.01390730604866272,-0.03072881147219607,-0.003635899502134997
C4BPA,,,,0.09061668117215924
NPTX1,0.03912598913654043,-0.04704839464844596,-0.01706501776359231,
TGS1,0.0352051966998597,0.03056713628437577,-0.002532760418811106,0.10329312334345198
SST,0.028499356331744722,-0.020390596753518894,0.07226668050703952,
IL34,-0.008344917292582842,-0.028613780500717844,-0.041211170809886795,0.01686816595374767
DHH,0.011411986456623065,0.005113596295889316,-0.019601757736169487,-0.004288784951935354
XCL2,,,,-0.016078931252247387
TF,-0.019062023992661825,0.034783065935109346,-0.00847568859835577,0.02107406781820787
IL33,0.004713204446210105,-0.01555302594534679,-0.00022680257553257712,0.028606356023582316
RBP4,0.09032244214257924,0.04456957474666852,0.06867912175763287,0.03241685025975778
CCL19,,,,0.027599103114643798
CCL20,-0.022156340337207935,-0.07291705230266174,-0.01111795689865199,0.03063589422464074
NAMPT,0.026839905341501203,-0.018025094392272577,0.00047776031525377597,0.01936313828632586
