,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
CCL15,,0.006441977876287066,,,,,,,-0.022939342815854594,,,,,,,,,-0.020435871080931152
GNAI2,0.10057724206027194,0.0017566273743090171,-0.02271436430532201,-0.014823129696459422,-0.026322314590060333,-0.04542639393030617,0.12982932602757125,0.018548021374361144,0.04913269600456697,-0.004088048362520255,0.04596676798745771,-0.047329311569075834,-0.03343735417249386,-0.017687813525402527,-0.006253194681847443,0.020948590486203584,0.02577312700285481,-0.04537212346113734
HDC,,,,,,,0.007454033098924425,,-0.02044442235362922,,,,-0.039050379551008665,,,,,0.10539355359808147
COL11A1,,0.04391741636508062,-0.029249648791737536,0.026092566854657613,0.008475264516085414,-0.027513888641384616,-0.04247545319836793,0.03345119721538043,-0.053071413761290404,-0.0165731899881477,0.003919297231571539,0.025400648981297503,,-0.0690476738323014,-0.02315336361169293,-0.034837146953178195,-0.01802603101304187,0.026574005175707738
NUCB2,-0.00201181478306462,0.01925929047971169,-0.007008662489258844,-0.051420305665024986,-0.003141321298895306,0.006829049019550909,0.022762520011276603,-0.01560412191426487,0.0051114695603101425,0.042317901837065804,0.02087491644983316,0.04367595468166459,0.013765229086701601,0.06454209277784116,0.01324304209813072,0.0022748097103025833,-0.03915187753034537,0.03260250033337349
CXCL1,-0.0327627001727216,0.061982117880401325,-0.006186324332237784,0.022242502430879458,0.03336144098787887,-0.003370404974525756,0.06654845946981085,0.01359293086049446,-0.015282556117534409,0.06585060616068295,-0.02551433158042359,0.09673607847556705,0.0758858105420792,-0.009225457970638529,0.04664981759207925,-0.034506590588575414,-0.035848571783565,-0.03335240797180919
VCAN,0.09296955014291372,0.004733914361166683,0.03248690029326257,0.04046488442414101,-0.011968136852650316,-0.06612433610773097,0.11751796151311468,0.035614047584159404,-0.006372169629964854,-0.0005110917462325906,-0.01366936554417624,-0.05794778616437694,-0.08223551741104296,0.047678943974532664,0.044048594697136845,-0.032438265753601876,0.05497797996391584,-0.06447607953514664
MMP7,-0.050145614656876,0.0037238270974020416,,,0.0010264976636361516,,-0.01705288365665244,-0.020583369506039294,-0.01941260548907878,-0.015882612907385744,-0.029068556191402938,0.18942105853230518,,0.009648506146255235,0.04299509859403376,,-0.018502132329310077,-0.05350096545912919
PTPN6,-0.05165121472379358,0.023870292865177428,-0.0028605184345971185,0.015962644838258235,0.04244190457699581,0.06877621656841161,0.09291790686935265,0.07569773866691734,-0.003283592241548457,0.08262261458248708,0.0032082052928718023,0.07959666277042782,0.10300704328354439,0.01683814508403479,0.006347962722386041,0.02438062227035702,-0.013377062452625791,0.01951390333155611
PTGS2,-0.05383676669990917,0.0537815245593891,-0.01903221169559352,-0.07145068632048504,-0.04333340861167005,0.01306351918934931,-0.09963247703935219,-0.015581274071322445,0.05095124319865118,0.044277670723398214,-0.028052092541870507,-0.04689881654151963,-0.0368729558811087,-0.04709272847283249,-0.02079049464405485,-0.010775429518747997,0.0028521819162903635,0.06658978806047938
XCL1,,0.04130398362197434,,,0.02129070067610782,-0.01598416785777875,,-0.01689064137822035,,-0.02083346903098166,,,,,,,,
CD58,0.07764450056953281,-0.024813549915295118,0.049028509143095235,0.05304404359788076,-0.009101947007265607,-0.03485285803104717,0.1309076328364949,0.011069903670986928,-0.0006935705259222061,0.009807058059734818,0.06764773709537693,0.05153161750627018,0.09972815474121516,-0.008201124608790944,0.04011140542744821,0.001277335355026328,-0.033757643239289696,0.009362690645016877
TNFSF14,0.01152061140264769,-0.022149905578157464,-0.022242169285089108,0.023675801285188147,0.04273714811082484,-0.028723317429074836,0.04305995459590346,0.015628579962516823,-0.01492703591340761,0.05704710648782587,,0.2054018383323873,,-0.013789009405979824,-0.023112005894235392,-0.0022739325869751493,-0.03127496063613606,0.08725886922621183
CNTN4,-0.018398667791035304,-0.004007733897981645,0.020170727260420827,-0.02772067056703045,-0.021369461638854868,0.023469401140320773,-0.044960740931772804,0.01767812218454631,-0.010574413697200859,0.00276043690199538,0.017408203609842354,,,0.13708472895284507,0.003652478793967087,-0.028808313565497564,-0.023707786342628098,0.051196580835408366
NTF4,,,,,0.01645147840305994,,,,,,,,,,,,,
INSL3,,0.0496940098113004,,,0.0445383049577615,,,0.0219196269941872,,,,,,-0.03270745414953192,-0.020355897986798547,,-0.0080488557525856,0.03140560042146036
BTLA,,,,,-0.020559250141126667,-0.01666402710308859,,,-0.019062335403970353,,,,,,,,,-0.02705655948972708
MFNG,0.08742744988880487,-7.033469095235361e-05,0.05086482812391649,0.043206738508647646,0.018834899722869912,0.0013416403334961932,0.07639823245392792,-0.01371774558242047,0.00788524456284604,0.05151282296182247,0.004423422103923194,0.04509255654667235,0.0845279214712465,0.0380059719759298,0.034176054102714105,0.014955836826747651,0.01104426442861239,0.05499233980132081
ICAM1,-0.0027018563160133785,-0.0011382880908240181,0.02178695965199835,-0.019317474904299484,0.041216034479139914,0.02950480955776336,0.028771036209011704,0.01484537042250266,0.02724501123670869,0.05116778586938975,0.04225971368162026,0.05534937486303376,0.02339508435300138,-0.02478389536986335,-0.006156731718004841,-0.008751646949569434,-0.07478961430045215,0.06241260392030754
PROS1,0.009552883253115865,-0.02715180447981192,0.03958963639593373,0.024084366597292125,0.03215180964580715,0.025932921844084682,0.1293335085794612,0.008943998073442405,0.027200997573174214,0.0655139715098234,0.05333635774362401,0.043794390797648845,-0.0070681121788591286,0.05859407789944728,0.006101094227214596,0.013256192052560898,-0.017944107983317824,0.018691980265838633
CLCF1,-0.0422013569622984,-0.0109189798808243,0.0945889531977581,-0.021536458212061602,0.042048432179066564,0.010430864185522004,-0.01184414338204267,0.0086057736141949,-0.0022146482864738456,0.038406200172367365,0.02933152973437955,0.07118892766230259,0.09498862995606869,0.012201678112793579,0.002100617417502848,-0.030430142297857107,-0.0138420492886195,0.05483705845432337
PSAP,-0.10477736540787409,0.050613641325073656,-0.014230595762972502,-0.00671198518690958,-0.046657058717161484,0.02638417995384848,-0.12496225473975317,-0.010411174628386494,0.01274494765159647,0.017369180258704566,0.007155217193209095,0.11296922518331814,-0.005209446531616234,-0.0408582926570423,-0.024756160542620337,0.038981182567179196,0.022234589284959992,0.09045734420950256
EFEMP1,-0.01851455086632175,-0.01022482564719742,-0.0018693691225836894,0.02369410158381005,0.012120019569828555,0.021897829929069936,0.06391133586482216,0.06272023417327745,-0.018642840790466055,0.02369036483641153,-0.00143879424538765,0.09100395441350752,-0.09686440904982184,0.02986372218812265,0.07542924053240617,0.01376717806113202,-0.04025201946819596,0.015073357172292542
C1QTNF1,0.04250055872952361,-0.04454916731260483,0.06421091977749523,0.0007390384531728943,-0.00721508881673841,-0.004544667381083928,0.11454490046105159,0.0016645268401364488,0.004116573449443403,0.02083586938595729,0.013496603517334132,0.04507033330688268,-0.010681709860991925,0.014325721912567927,-0.007838011919579904,0.029083314395118586,0.04350543093818926,-0.028592586086314802
ALB,0.009074524627742157,0.04673319654462657,0.01532590331155482,,0.05124993003891298,-4.274773720082699e-05,-0.0009294550868113921,-0.025912165319545485,-0.01695396009838923,0.02195414944252351,0.0011801557539631957,-0.040591220631284626,0.07726003696416744,0.05176727651967014,-0.007933063054898824,0.060101263009920275,-0.0061881117295731845,-0.03164019835931198
CCL13,,,,,,,,,,,,,,-0.02183186519111408,,,-0.03508136377873151,
EFNA3,-0.08978369747314734,0.0480695712373297,-0.00540159035901863,0.07270986280291712,0.015609862695300174,0.02547797323996499,-0.060611193471111394,0.02348642585444444,0.030070622082707596,-0.03926788345248244,0.04791915522186213,0.10040226208371733,0.0041364099654670064,0.012347029148081248,-0.026602962143479212,-0.022667611010065182,-0.0006919468089125831,0.04147168770791369
DRAXIN,0.07949383183580216,0.030583708914027043,0.07934777783851191,-0.017263461128453797,0.04549587595930562,0.023765773434282142,0.052798774324707684,-0.02272682979655576,0.007436463383457977,0.027267968451261684,0.04283722505104992,-0.11806356783731206,0.1497640350199781,-0.03233179729558315,-0.014166050965620132,0.0015735035334983323,0.034667830178521035,0.05293192065793024
RAET1L,,0.0063419988805346415,,,,,,,-0.016304868269697192,,,,,,-0.020606733649089763,,0.00023008875308164762,
NPTX2,0.06530876361437275,0.03126864058882276,0.046552319369209776,0.018462809871089794,-0.0496301900874444,0.06082586926971136,-0.10869112435388456,-0.03174767877946956,0.0022784603288689698,0.06272810927668648,0.032444605481247134,0.13420131794011592,,0.06720503042267705,-0.011782720690232527,-0.0052115906803638454,-0.07355339953480643,-0.030198030664733234
FGF11,-0.01851792212719161,-0.012455376102747604,0.05928327993871785,0.02626644278917905,-0.0033702040428163537,0.06945349803065769,0.13563036933465503,-0.01982524836265849,-0.021020721293073398,0.023982302783270723,0.009494718917220823,0.09186241906656223,0.04211633410094285,-0.013385557389466885,0.016971743001585188,0.10558351837766394,0.012504299791676138,0.07627100424334725
CD59,0.0472496608037353,-0.03874525018525519,0.029248560066852818,0.03702507832425222,-0.008343813125661423,0.026867971611323815,-0.07622482863082382,0.06844352486695433,0.014753841642381051,-0.00020419434905585482,0.03206449039567169,0.04481494768379974,-0.01982412040622534,0.05152271166036632,0.01718721299051218,-0.0617175497778774,-0.059782730939127754,-0.07226066808523794
COL9A2,0.06767450477743461,0.017435765173549948,0.006779029751153244,0.10880724772926545,-0.03315163489429097,-0.025862084074454395,0.05098914177088611,0.006256034207067031,0.015430470718444217,0.05984555385946791,0.016741444535980452,0.0301959674923958,0.09540346931125109,0.06425173124043236,0.028944689450718444,0.018783033333104292,-0.030304966138142164,0.07817307570135924
DLL3,-0.025552960921586015,0.03989204238607275,0.011569683732425453,0.04586060078928013,0.00645817164023166,0.019585716382824428,0.11298722957955412,-0.0048600406655789265,0.0635818392851889,-0.03327153347919603,0.08927833706094176,0.08189066784911071,0.03526423587886756,0.06231303008089329,0.055590416789375,-0.06628020277164168,-0.004228314639361051,0.017392093551564142
FGF5,,,,,,,-0.02277725738361716,,,-0.015275141701402348,,,,,,,,0.020650485058812677
LIN7C,0.03386490710151041,0.07235399701577255,0.016426531566100924,0.027304187557023775,-0.036087269675365775,0.017074275775826195,0.004889016736027601,0.0740486439882754,-0.0139893543036979,0.020601100348009545,0.01967749960148853,-0.0020335953514665213,0.12235866976130891,-0.025814598172279657,0.02452765812365379,-0.023223710209856006,-0.01650693533186274,0.006912515612351165
GDF7,-0.021341200973496354,0.02900720750986911,-0.0011165182903931149,,-0.034447461529725325,,0.010580897677188384,0.002647211894943806,-0.01492703533334297,0.0105542417442821,,,,,0.2383588723369922,0.018680130993991406,0.03690479120916243,0.012075814195703867
PSPN,-0.04953004158746686,-0.04443089355162861,-0.023953240234182892,0.016445139532150155,0.010849105105174506,-0.018405786725790522,0.02987848769673929,0.014152377589484535,-0.04033102964800679,0.04375505779386876,0.020988000880681288,0.040950482744853765,0.006646535238207924,-0.060446396868897495,0.005627008189278308,0.01186655046765549,0.02346628276921656,0.08465853680934651
ANGPT1,-0.04269774642622669,0.054092734899499215,-0.023542414911803936,-0.028331187472801913,-0.02929876639606519,0.041034529857141955,0.10131173824257124,-0.048655794174504774,-0.05467984474414861,-0.016940587658494252,-0.029806101573590874,0.054079018764163246,-0.01153766434462255,0.07726721539234184,-0.037885849268865894,-0.016642209255726678,-0.025400812334971202,0.004359747246537241
PNOC,-0.04064276048295397,0.02399914433129235,0.07461848097607318,-0.021025088349156763,0.03365109625106519,0.023719756811762586,-0.0767154790659233,-0.0425374654989372,-0.016905632427703723,0.026142738128671385,0.0002959133661517863,,,,0.06730309665257395,,0.022778212948997536,0.07363897998131573
L1CAM,-0.018946499477110253,-0.020181928762671577,0.04846615357647197,0.05517432066134806,0.001572106999381265,-0.06482558993264528,-0.08943704243425168,0.0017412426439322641,-0.028757776802034386,-0.005891421539578786,0.05841604754335205,0.05217885425693817,0.03453419752948819,-0.06422364618573258,-0.0263545815184747,0.058166977977386625,0.09583525688858616,-0.03514753990248907
APOA1,0.0659617409889187,0.046427345739222435,-0.0010252390067761383,-0.021108996678087685,-0.030065836373446893,0.14496342659211903,0.044348208090000764,-0.011832659110876166,-0.024157973538590737,-0.014544882525972809,-0.027571294812673598,-0.05465975167111212,0.047183353437061946,-0.021602392485801175,-0.022448756776490705,-0.01532045496756906,-0.03462590342323193,0.04537929994064058
PSEN1,-0.058571280384877945,0.00955888175592101,0.04778321053661036,0.01714380677757736,-0.02495144420502163,0.04487819994679044,-0.02840811337503673,0.03127905045626051,0.030609297682632042,0.03840559875633123,-0.059662572673585955,0.042588266121348986,0.01609295180113138,-0.012739879693649599,0.03371831850257299,-0.035607614593214536,-0.00013339681859905937,-0.020644352231619454
CALM2,-0.0019316042458764069,0.04472733877106636,0.02383101837832497,-0.008975481349679702,-0.017072611565253127,-0.02969633973909717,-0.1489474984540195,-0.0008338021659608734,0.02408113241598194,-0.07145212253608922,0.006817550057161008,0.07745905031576303,-0.10018818121756105,0.07579208539573008,0.0875306177191379,0.01638359374446466,0.014908353686719295,0.025042855923546686
CLEC2B,-0.07624506723591368,0.0068882600723648305,-0.014376046308055519,-0.08371822652000258,-0.009663676645527343,-0.008554265476212767,0.09007504787918223,0.04792137886580614,-0.011640342189527718,0.0696717800129111,-0.026377141243292,0.14022133504653064,-0.06037876800292181,0.03629578723561262,-0.0036087329351485744,0.0758942980499466,-0.0807825335046005,0.051651274044179525
NTNG1,-0.04311599516503098,-0.019538773815673094,-0.021794345299367388,,-0.04302133644156752,-0.011221142026588273,-0.045898968517741036,0.0040143096928842775,-0.017209194384094566,0.016174307177302946,-0.014671421413166548,0.03932650835252762,-0.05438927914725885,0.04900900665798774,0.007109476680796766,-0.03296775128141104,0.019863382345759642,0.0779762803299846
LRIG1,0.11971519118498151,0.013161728807970804,-0.02155352561469581,0.04669090789379485,-0.010954232259707833,-0.08849324621385636,0.0782026066253406,-0.006115942356295035,-0.00047458845334378663,0.051631267825686784,0.05710300655579843,0.011821222170551298,-0.006640135600890271,0.05804124073976057,0.04103129791526524,0.06841327174484542,0.03463851737013651,0.05282020113845389
CPAMD8,,-0.019284640252896924,,,0.01575629472107455,-0.02029450714243292,0.05241021727116295,-0.02632736203739506,-0.0067028213313879235,0.13684601280255282,-0.03473677989499274,,0.0482338479483819,,-0.019845308345515733,0.11954978036038612,,0.08488702287699174
GHRL,,-0.013736652663223794,-0.023697809647771555,,0.05481154187087274,0.009157775461176671,0.04432609111789789,-0.01337187381011852,-0.013613197997040558,-0.017036150627070385,-0.02400317166619394,0.011540131466849944,0.07300386605538912,,,0.011011596274631177,0.025366876996539642,-0.040248511213493314
NPY,0.08103443062549755,-0.029529263237028043,-0.00019624514947017268,-0.022296342008048236,0.038301946091897916,-0.0009315781024800589,-0.06046090921880542,0.01717352804489036,-0.0100669870964759,-0.04849395836893427,0.02349360426347138,0.01587338663326129,,0.07360876258714404,0.041956310690630286,0.08762078425262611,0.05892176115917636,-0.012045153780168747
MMP2,0.0736104183214461,0.012712368393692974,0.024246180569806944,0.08032999959398858,0.042834254702427105,-0.00833159441960563,0.1329610291403397,0.09079545372991896,0.02235631228417201,-0.028003070361694356,0.024612208807220207,0.0954379825479242,0.02513956028604103,-0.011406186993367139,-0.018995605198908017,-0.012058305395135194,0.031711332291226635,-0.03591341388125554
LHB,,,,,0.08443624473044527,,,,,,,,,,,,,
PPY,,-0.02586737001492248,,,-0.03461920182323136,,,0.009052813546848944,,,,,,-0.028220652483842465,-0.0023983285495266884,,-0.004587620682597162,-0.015482425516471363
ALKAL2,0.03556512792362485,0.030054990104264864,0.027122733643573087,,0.04191500405818217,,-0.006769316129359373,0.037144615769813975,-0.027826857957526152,-0.02461178063093868,0.008113892032696326,0.08713209777852043,,0.008163927915032525,0.0356274404991425,-0.04049638778390548,0.002865432950928967,0.03548176673214344
CSF1,-0.005049164162636455,-0.010579777920647754,-0.00011574932668312679,0.016854890892823323,-0.040035995975098465,0.026809148407646775,0.05297023863917427,0.0998707564770873,-0.030070117517269367,0.03900641069096221,-0.022288912625638677,0.05503972570809692,0.00881754762158792,-0.026500163485457872,0.04780014109618084,0.10400515254382356,0.010033990111614462,0.08343509411337227
SEMA4C,-0.0017482330398181868,0.0068995486644293546,0.07370131143189497,0.07851222420414031,0.05161523416993708,0.03755710372415731,0.06736113949395102,-0.03853925994613949,0.018106114977299134,0.05927885959104606,0.03838689989298777,-0.0009485412188613789,0.001499723594151092,-0.03260694678905986,0.019207658704324414,0.09270723876532132,-0.027994433843486304,0.028627323019812963
BMP8A,,,,,,,,,,,,,,,,,,-0.025114761457882148
ICAM2,-0.017574900339689167,-0.015106770039084916,-0.0046122296009292975,0.018964070630096114,0.0759037474090198,0.041740193495281776,0.08616956401866215,-0.0160298308664265,-0.006245824862489964,0.049973071064721916,-0.024744989089996124,-0.05432123471576528,0.0631122324737304,0.020973815494462807,0.040782829171794516,0.05327051660330117,0.020490110718031387,-0.0371602866606688
SYTL3,0.021012491504435026,-0.010204032711248522,0.019392201584419,-0.028137252611395425,-0.008943443832501377,2.16072484831404e-05,0.024934042107030787,-0.004049027839329484,0.0368991526094714,-0.04346483065974252,-0.02087360747981265,0.014145178115936588,0.03153521459244382,-0.04821429538266134,0.03158529246604334,-0.020684933791504354,-0.01612476517235573,0.05723149115755062
IL1A,-0.02458351285057173,0.09687375785351135,-0.02992337728516033,-0.0646612208367842,0.014744786978469553,0.024647579092012904,0.02477519619397865,0.0045268631231112424,-0.038373723204093865,-0.03767867278351278,0.011392682580658686,0.032432228297297326,0.01285606634253923,-0.03803253452555496,-0.00984530614800784,-0.031509845791122884,-0.0014254376786522172,0.006170520415610151
HLA-G,0.032935518323319125,-0.023605599607926867,,,-0.007393426356549997,,,,,,,0.041968818883329276,0.07765917677435885,-0.006149312145285589,0.010301227090561381,,0.05931071208633248,
PGF,-0.008836435543224129,0.002282015178006721,0.02727494571868328,0.02493578309042075,0.010938191496686522,0.04477055321895336,0.1396021604865672,0.030674549993647184,0.022199685143261146,-0.025568125761647093,-0.05826629320349908,-0.02446336768897742,0.015084143525573003,0.02481519401761966,0.04957813946535828,0.0187625660785491,-0.016240841182116515,-0.02337040362275893
LGALS8,-0.047538638344378374,-0.03647107846182635,0.025188348319290024,-0.019007494763368663,0.012135161321865456,0.0219516980429664,0.030149789096234003,-0.012499442661449528,-0.018527902883711294,-0.027940041249144006,-0.017974015183324456,0.04279163002490142,0.03271438015579136,0.014798577103261934,-0.016931016370867077,0.051451003408527964,0.039607140109968325,0.0027902758828207857
DKK3,0.09913752749216306,0.02401392990222871,-0.03193565552548705,0.0010476724503758765,-0.018771093443867775,0.020512162022572986,-0.11468261022933493,-0.027677791416343894,0.036314211202080164,-0.015441298901796283,0.02132087448640925,-0.020538167780650908,-0.012071552361033642,-0.05079126367729841,0.01719031506162041,-0.024650828811533333,-0.03680190759573764,0.051987719276121266
COL16A1,0.12397981992650109,0.02007452282810493,0.032253283848647556,0.08661103377806281,0.041577529866713134,-0.04698444898233853,0.09363533806177035,0.03212167982740007,0.03525500013368784,0.006488144889428072,0.01222961240810747,0.024708727010587468,0.033084106210750565,0.03439615138625942,0.023212015754048767,-0.010859237080088133,0.07404648659610269,0.03472902152481608
TPH1,0.057141953753382255,-0.01733250514458667,,0.07972792531697578,-0.014381021122389316,-0.01992168960555433,-0.02449425894903413,0.01955290187798469,,,0.006570988398790715,-0.062183242827180116,0.07084854283056773,0.01255424364842905,-0.05380349773651903,0.04420149874172934,0.0052505718422299,-0.02785980808532623
TNC,0.02729406747325689,-0.027760652400210667,-0.02665424965794283,-0.00029684259407372496,0.010066554772785216,0.03150898183416129,0.1353953035839709,0.008017490994975379,-0.022763885275482787,-0.015185822056226681,0.005597193069803173,0.03185794548757034,-0.01759896767649055,-0.016392115377078995,0.061244269979067734,0.0824060333843109,0.039879810987864264,-0.009982505900762637
TNFSF9,-0.04005562321772246,0.0810298163196675,-0.025077480104529037,0.07631431450903327,-0.03444746384686271,0.024155990238904537,-0.0552934568261783,-0.010406566841498223,0.026313705959368175,-0.06007676400343284,0.07671418913272592,,0.017160546579642104,-0.03769373630848017,-0.026157821226082827,-0.0538210975280447,0.04347944642209989,0.012621130890488112
C4A,,,-0.014778327448941976,,0.026026788719248822,,,-0.022809262309361804,,-0.01838252468016816,-0.019895908034395362,-0.05615503389921648,,0.06460556789462166,,-0.03127255445632371,-0.025692860511430545,-0.033820864496381525
CNTN2,-2.2753229212573933e-05,0.012339459553698008,-0.007492117148753082,0.053239223444775816,-0.030117098030790043,-0.006553459143531088,-0.007449216522221475,0.03807523102503747,0.04843225187997523,0.015937178164876425,0.058520827994014236,0.14517214806891543,0.0064256236714270625,0.00479187512432922,-0.0473855705911232,-0.009205210294123094,-0.0112935060193203,-0.01941656856190422
F7,,0.04256878304648903,,,,,-0.020605082612478648,,,,,,,-0.0029972473863391943,,,0.033639883042881694,
LUM,0.0352573254773377,-0.032929829600298326,0.008113989045683119,-0.015003471608851725,0.05211890021439906,0.0011273394821225318,0.14278293173554657,0.006715318076225008,-0.024855964323580476,-0.04244447252132348,0.01733233610568813,-0.004600014910485308,0.03980940118799536,0.08529769293044318,0.038182353694240126,0.051038842398323916,-0.00874748097624442,-0.017970827406675993
BTC,,-0.015340645123414525,-0.023125457688664558,,0.04198952954853723,-0.01601857006242426,,,0.007481561824628649,-0.02240327080029472,,,-0.06652827563426507,-0.022155283199905583,-0.0034399858481812765,0.0877590129915482,-0.024603989841007586,0.024110860896852427
APOC1,-0.11950409771637313,0.11294720272645505,-0.01438133952491502,-0.06190109798259315,-0.022522523385354844,0.027834903120910737,0.17187660147716954,-0.015585752251390129,-0.013828849109470475,0.02999075561624905,-0.04042134529062584,0.007452975492508672,0.09058908077161086,0.046034607843343636,0.03584246839492877,0.00625590440542085,-0.041052617952752085,0.10860744600368648
PKM,-0.005280793962561088,-0.030473081122619587,0.001964298696960216,0.03719069638826071,-0.06375935757946742,0.06137002918021309,0.09274160265642524,-0.008371256709267295,0.02392511774564547,-0.02082997787895731,0.011231871445291563,0.05370100657435791,9.394575219261737e-06,-0.06202771673468774,-0.04502744060082297,0.005015275929164602,0.023630221506036445,0.019357184306582294
TNF,0.055374756820700914,-0.013353253623212127,-0.03281403268139231,,-0.0166415068535342,-0.0075097122915769214,0.020614500385982674,-0.046744608331477644,-0.01990219461274031,-0.009574020449952382,0.0810788301559944,0.09423452889473166,0.08175630958286771,0.019583372849207723,0.01875822462340073,,,0.02555473500085868
GNAS,0.06355166030300248,-0.011984126663068643,0.005971857255723269,-0.026580997916846257,0.06878190633386767,0.005764345473648024,-0.0869389076609307,0.007633796552577423,-0.014005597400176963,-0.06694039440010445,0.008258714621197344,-0.15089867389015335,-0.100505381235339,-0.009900785290466221,-0.01221408874818777,0.05456401015514055,0.01959557215036765,-0.05038942933581483
BMP8B,0.15359520854748007,0.006093102410726292,0.006276774597330504,-0.030965047194886464,-0.03045267016619395,0.011435189819149899,0.029279637844236425,0.026041399291955085,-0.01321485265403335,-0.02700839315116528,0.013493554833063132,0.08884967324545295,0.007524837199683028,0.025906843964476893,-0.010485203422105809,0.058502626814243196,0.050454870362024944,0.02342956587361334
LIPH,0.04826356942441869,-0.01733250087745942,,0.06653019107498209,0.06843753359578614,,,-0.018390500709507308,,,,0.04400999567780383,,0.06101652159739241,0.04626243638010401,,0.05859847501351679,0.044816771533647784
CCL28,-0.02134118224044239,-0.024380318523620652,,,,,,0.009724551396839053,-0.015630380274492588,-0.022833949770664396,0.18954010357256093,-0.043489719620647474,,,,-0.02161679205294472,,-0.019501666578177573
PTPN11,-0.009840599522455204,0.08210148643836006,0.022417088029382526,0.05629387670277847,0.057535510700520646,0.018179934698062714,-0.0030954517180494415,0.07169813421028574,-0.001679654405619276,0.1021884598786668,0.024664118471699113,-0.09237468526028723,0.003621717459228989,-0.020881030373032617,-0.0023164193195082394,-0.014629323391598927,-0.04335486730889426,0.018689434747148258
ADAM12,0.07125634381951723,-0.08410146996148433,-0.017598131878534713,0.08329874727383037,0.061959017865737216,-0.0012244308275801878,0.07340386794066454,0.015466053200474691,0.023129003113017424,-0.011407050147372626,-0.012572737250348789,0.021817445859164546,0.024779305781511246,-0.0028793228611504393,0.019530156664224998,0.021544441948198077,0.040139173444535235,-0.023335197608438867
EPO,-0.048132192416169055,0.020775805792940177,,,-0.02110713532331585,-0.02137698406833784,,0.04030853609080021,,,-0.007553507444426406,,-0.05704564791250022,-0.023709971875578672,-0.006911307563786637,,0.05495611847386823,-0.020738401662911573
EDN3,0.050650210690727934,-0.030192394991821296,0.06171642894097874,-0.028027436335351697,-0.03790934262311446,0.011595909050907625,-0.03650929881077514,0.008833094757829134,-0.03140911872550089,-0.027356055779481112,0.008299080559571166,,,-0.014899855677688062,0.023286452522628457,-0.05315515753929907,0.014211311668170941,0.05117883201332617
CCL22,,,0.015425963301453084,,,,,-0.023922979007503217,,,,,,-0.0268345814521907,0.016060476551314633,-0.02683303312952596,-0.021343815008679014,-0.032046265084908064
CCL2,0.04690383308408413,-0.006553412964617916,-0.02962094829704533,0.01094769253373584,0.02079537068419405,0.008190277586004132,-0.001817165347313556,0.057120829038053794,-0.0106420769122255,0.011264000622029317,-0.013075399980750716,0.15077236879812686,0.03381670760936869,0.009807249186334745,0.06261028398362103,-0.053927854571138745,-0.03043060802598023,0.0518955364171988
DSCAM,-0.03131759103402986,0.0219568027080046,0.032467988158006236,0.07117374500713648,0.030669053565516004,0.013543997535258959,0.024911054297710376,0.0198196011321249,-0.028390784330293375,-0.019413366980134066,0.03503277786639042,-0.07015013339706326,0.033051963784905894,0.0201493755861146,0.022427880458345623,-0.027790074093186408,-0.010309494056131508,0.003625515539143546
GPHA2,,-0.0193179529378478,,,,,,,,,,,,,,,,
ANG,-0.0821145715888723,0.020286476288525753,0.023908901787225875,-0.06555557534531836,-0.00686927362628107,0.07057080480279843,0.034286066239283486,0.04562762391589846,0.035471209729753726,0.05313121330534206,0.01573508831641279,0.01686086479518135,0.04438431193459376,-0.025679984243506267,-0.006800238116781631,0.00893498201958675,0.03631698328776401,0.057541843032402146
FBLN2,0.020883113346045607,-0.005194687541854357,-0.014822185329588298,-0.03258075355958926,-0.01096686157249009,0.015921576571015207,0.1426993501416756,0.0012751163238991059,0.04031484192065966,-0.06295297534520636,-0.00189879707162589,0.07469730899401718,,0.05649458618377896,0.0028965963883838364,0.06525931679156595,-0.03502534097915439,0.04641294954310513
VTN,-0.02762744299277047,0.011092918807460076,,0.04739234021694143,-0.0239657343822234,-0.021552548158477628,-0.03473344681908006,-0.03161083394424851,0.09237439998907672,,0.01667065315744229,-0.0415177982786823,0.013072226232465102,-0.027102120406390557,-0.016778588561378274,,-0.019785584894087833,-0.033820871517998306
VEGFA,-0.07596569437547336,-0.011375794673035003,0.0327366716261171,-0.0446861214265326,-0.01654408519180999,0.042925756041080614,0.09110531111835311,0.000732234282800695,0.017048248105460722,0.04453813998376152,-0.02985517118670062,0.0013282915502456265,-0.039288414302202555,-0.12258502422699369,-0.06546078666067796,-0.03041091914703598,0.014211703212293139,-0.07528298421903426
F10,,,-0.021325859925900005,,,0.016412397120170587,0.08550532345188146,-0.021097361824710118,0.02895319465225449,-0.025085167299012712,,,0.020935333249894585,,-0.028656296487726055,-0.023215626985833935,-0.013567673561498753,0.08411847925911016
SERPINA1,0.0695785541352529,0.05073527483995363,-0.021429568547484165,-0.06707768698486244,-0.016897758787043412,0.001129904952361919,0.13256871425508934,-0.009195503905633121,-0.029685317309039966,-0.03139595292896934,-0.020296683082651378,0.028242400152661298,-0.032083539109521275,-0.03528135982474955,-0.0025901729396665503,-0.02670262827114847,-0.04179413037439325,0.07294220429480097
