,UKF251,UKF269,UKF275,UKF296,UKF313,ZH1007inf,ZH8812bulk
CCL2,0.028608409422007958,-0.04546158607120546,0.035198441060021964,-0.006496328077457366,0.2351529809889106,0.13312413830829975,0.06987296191354216
DSCAM,0.03109200293466105,-0.056397107496464795,0.021181183786221323,-0.017835233026973776,0.15497453185023463,-0.011711715326021853,0.02488737612206319
ANG,0.02735830676724692,0.028751156312172024,-0.02194886899054219,-0.014155684119723407,0.019752480781770842,0.013805031822168733,0.051776829968972794
FBLN2,0.0035248233641582503,-0.04496396453524044,0.006094480262507639,0.025660151562815654,0.009773019701717518,-0.01344572315140076,-0.002403998985747473
VTN,,-0.022808209716782483,-0.03432511299910554,-0.016245527636141472,,-0.02967738220480451,
VEGFA,0.004380794593963779,-0.07334518261383417,-0.0426543301486605,0.007444739914712954,-0.032755189353269154,0.02026061020267305,-8.294133357656663e-05
F10,-0.02515634733761703,-0.022001075510340595,-0.010751586694202809,-0.010700632311247703,0.08526957320399184,-0.03219195453665649,-0.009322695050374285
SERPINA1,0.015441305402203162,0.01523250437410187,0.019188661381758593,-0.03781560253286624,0.13293079152894494,0.009102244713103183,0.07372182429917745
VWF,0.020390431558369258,-0.05897997621899005,0.02229945229462875,-0.0032176372719533897,0.001089451879285162,0.014556804312898937,0.017760663496607716
GDNF,,,,,-0.06866092015083892,,
VASP,-0.007973957967006963,-0.029440235476581336,-0.06462816208588577,-0.04209327383972693,0.10252192568572131,0.04543647879878849,0.02978970299478948
ADAM15,-0.002816731458965784,0.07485925727953949,-0.052423434346925604,0.0004897725465811344,0.02488080049040527,0.0784345073345401,-0.024723940655390804
WNT2,,-0.03473103264160696,,-0.013822437190236108,,,
CALCB,0.05212241039623942,-0.014957008448917439,,,,,
OLFM2,-0.026408214207424615,-0.012679873685247615,-0.04182340932154637,0.00024827475074038873,-0.016631984712400957,0.07017645034094826,0.06256338804240014
MFAP2,0.0034407292953579412,-0.06916575853936587,0.031039737269842996,0.08021894941120335,0.08940779377648599,-0.0004978440751507671,0.03136495865797878
HLA-C,-0.056742672453572666,0.06103108854223987,0.025175704172022514,-0.045889429799366166,0.1698628320456296,0.039579548634359765,0.028897014983057034
THBS1,-0.02634065448523961,-0.04774084589087949,0.01569905412860668,0.02895065032071863,0.10824089241348424,0.021467218452571768,0.06893415988405358
HSPA4,0.03679806675252381,0.07181148627629698,0.03829106135998189,-0.006593060682735223,0.059601349482174014,0.05517694022967663,-0.03464555734782444
LMAN1,0.016498967044731416,-0.025684190336983034,-0.08648041923880834,-0.020323319745165144,-0.007732792865945447,0.049993389290786165,0.027376238187270318
LYPD3,-0.020315551388161282,0.09151761807708225,-0.019875933632801282,0.05666725823110559,0.06719118610699983,-0.0315361686065251,
APOE,0.012026605983908282,0.1048241613874311,0.003072245920241264,0.004058255849523499,0.015708410356531272,0.11406056929628558,-0.029568918222657746
SOSTDC1,,4.0782703282055676e-05,0.0023500505018559286,-0.024912266772982215,,,
ANXA1,0.016150040183937304,0.037431082614781626,0.003507428113793099,-0.006999613053476776,0.07005571035860311,0.0805117548504924,0.022839931291328778
WNT2B,-0.016472882705214034,-0.007840922362510511,-0.026600406717825688,-0.022935343242703445,-0.05075204139164648,0.05376166529357895,-0.012329871085167539
AMH,0.06823374633908223,-0.030685971909391783,0.10925437842794314,-0.013702889535442558,-0.023427388055083265,,0.0269931942424265
GDF10,-0.022855327615003137,0.06024997028870575,0.0018507466547653282,0.14037401084876774,,0.0027787239522609674,-0.04379763250376357
EFNB3,-0.02322869135880195,-0.09652396199400384,-0.02963550072242576,-0.0028387051056412665,-0.05770613728679223,0.003769078253220866,0.010721726024930113
LTB,-0.02366609125342523,-0.02447721629235098,-0.020758060159500723,0.07442802382430759,0.024389503525259478,0.05337685936944302,-0.023355165525103447
ANGPT2,0.03228186617555784,-0.04962158665221393,-0.021024344728371464,-0.03793273468736966,0.037697847550926256,-0.01696912002691467,0.0162993361134521
NRTN,,,,,,,0.0722008302830517
ADAM17,-0.0357204010518124,-0.009980845223686011,0.04433455681795117,0.0034911863942870816,0.06554187974493773,0.09775702499368508,-0.0009894032284459453
LRPAP1,-0.035378501629861274,0.001563640614850911,0.006243271263801677,0.057846854337530264,0.07062934695935169,0.007254362382067144,-0.04755438041548229
NID1,-0.021310213271720543,-0.01840776989556418,-0.002890559751044965,-0.00734979418100824,0.06751962820485949,0.07651657134330347,-0.007530281708054494
MST1,0.01199553384076269,-0.019957260355950572,-0.04088733633285599,0.07199121839771366,0.035547739414106,0.008968059576408678,-0.026948158139843126
CCL14,,,,,-0.026285373850934646,,
IL13,,-0.015150398443466157,,,,,
DCN,-0.014213432981228548,-0.09444616273352952,0.0374863182763083,-0.036029152009709554,-0.031880700271945776,0.0026988709681728764,0.0038253264945009597
IGFL2,,,0.010609577218273672,,,,
COL7A1,-0.011450424898539806,-0.043044641276483483,0.0421326176877689,-0.012366780523591142,-0.013547145350977662,0.0814498519497332,-0.006736165446494554
CALR,-0.023050616413329904,0.048262669044069256,-0.02370069599957381,-0.026731359623190162,0.0033914708360090274,0.07587334453560081,-0.006050042855310187
PIGA,-0.007038065643659127,-0.031078733677941974,0.015243545104194027,-0.008866703060642273,-0.02175244183907601,0.009630842918745284,-0.03519879377129093
CD200,0.01198095045641829,-0.05202898029939755,0.08845730229773771,-0.03976189146643628,0.020159427826995324,-4.576958738233813e-05,0.03323490175033108
GRP,0.013953916490270215,,-0.03845499550609335,-0.0169495126729821,,0.013805836563208189,0.028049477678960266
CDH1,-0.024766782268305282,-0.014782740513548939,-0.008842918800033673,,,-0.010395031034852478,0.004731073215674435
LPL,-0.041892049141397256,-0.014302341223476291,-0.02663284924840887,0.04676157178641786,-0.0003088970615095564,-0.006988138331389857,0.015977745285993453
SEMA5A,0.014782927997089275,0.12121182523350275,-0.031256002199027924,0.039552854991381885,-0.08983050914219849,0.08103458365577723,0.0431284396636568
SEMA7A,0.040773422824903795,0.023165061924507735,0.0025687610225261013,0.0008435798682876153,-0.0015200696764970153,-0.004676722068028464,0.0022873835983673726
SEMA4G,-0.020556918081980086,0.01714511836428783,0.013080935161463239,-0.020098175858815688,-0.004343108811668446,-0.013207764108121987,-0.015787091685680803
SEMA3B,0.022478522869332097,0.07544469960299384,0.0006355520698661422,0.039767347601413094,0.0455064156889,0.05792897005518508,-0.04130696179301961
RPH3A,0.03471454027043637,-0.10949846130571929,-0.004725511107526188,-0.03791890244568876,,-0.026557393046192344,-0.00040668322657646605
JAG2,0.09782558022857302,-0.045295418843877375,0.009212657292938192,0.030792709252230682,-0.02991403036466951,0.037177264200569056,0.019692511322426016
CGN,-0.0018231812590622763,0.047615997136939016,0.0021507191258624847,-0.012836889323482628,,0.1574172426317626,-0.021565095662850156
GDF15,0.03489963815872316,-0.007033796066349305,-0.014281869343923908,,0.07081604691345936,0.04718319829445934,-0.06396295985099781
SEMA4F,0.04396000967877848,-0.05972748719175061,0.006002827656759242,-0.04265648126923972,-5.176275908765385e-05,0.07013726010013069,-0.07481062693351888
NXPH1,-0.013804958922540338,0.014521126781228634,-0.0014979455987172527,-0.05038430457197158,,0.052869286198382874,-0.021726613312815456
ARF1,0.06549231650620356,-0.03304757005671037,0.009132898303303771,-0.019914574551784272,0.06756288466772083,-0.01864531656855294,0.07376388504961669
DSC3,,,,,-0.047916528865458274,,
EBI3,0.09603583222151399,0.013697267474830544,-0.027201549482102693,0.01939199970424902,0.02037812135364365,0.01001852730614352,-0.027660302657480037
TIMP1,0.04085879107789455,-0.021250688148112297,-0.036269263549923506,-0.0530872831062416,-0.010345281961761495,-0.03911852084742839,0.04884678783578763
SEMA3C,0.02340258488676884,0.04027482634562385,0.027207091963886314,0.023025042355182074,0.09700585677633373,0.017568354035111908,0.00842754036735419
GAS6,0.02661264768334224,-0.06221108364622855,0.02152809047405898,-0.051815718265290064,0.09188203433729902,0.13813189210198756,0.02696023727454503
MEPE,,-0.02384720362238062,0.00853715965297922,-0.027235410907724796,,-0.03499265801191236,
SERPINE1,0.04241270823586244,-0.0932432043454586,-0.039286914548348165,0.06127904787249804,-0.04367690917272714,0.005930703532716553,0.00011504530749078516
RSPO2,-0.030366516145880058,-0.03902875704692022,-0.007224718888465096,0.01859551826229119,,,0.011593609055807658
SHBG,-0.01798946437176685,-0.032110387367198436,0.010388344870161529,-0.02080490016365796,,0.10478234271581101,-0.04948800983999995
LGALS3BP,0.03513859899516294,0.11494356788852744,0.01656485824640587,-0.01462020451733538,-0.012492838065739828,0.12286149115221043,0.06541680723529794
LAMB1,0.022810011589301446,-0.03338765439375122,0.01127857407587096,-0.05487337681758321,0.014536175796568835,0.020551348666391106,-0.027801072561947148
SPTBN2,-0.008176652510958771,-0.08622780725228903,0.07140969023278709,-0.020219587119794276,-0.03682845012970646,-0.04593957828236483,0.006961282366241686
COL1A2,0.03075301149381955,-0.04441090473479032,0.015547513212372405,-0.03425141195472067,-0.18585798963322517,0.009795800634148517,0.014957115502596074
DEFB1,-0.01717177516020029,,0.003601250204927022,,,,
SCT,,,-0.020281965901244505,,,,
WNT11,,-0.014761247221365409,,-0.0250536293513701,-0.054588212755768264,,
LGALS1,0.03506801306301825,-0.07752819823173952,-0.02147848084387473,0.048586922825839624,-0.1516478038465803,-0.012953832722429726,0.036098530334057376
BCAN,-0.08683263969217439,0.07551923845005047,0.04112929975259803,0.04334388845216165,-0.010470430567205756,-0.059725183416820364,0.04914817166394326
ANOS1,0.026385636397176747,0.07942829783778405,0.015483028764478332,0.012474689029771054,0.11848806868414509,0.067716710843736,-0.011426483799705832
EDA,-0.03543426659535517,0.24355254016080466,0.029661875121757247,0.012806513375604492,-0.041441706991614806,-0.04537351387011707,0.07028969924282154
FGF22,-0.009854221535073775,-0.013530625364732858,,0.004162892240576456,,,-0.023945883661713085
SHANK1,-0.019164552219962862,-0.012873530671920078,0.011105153230124195,-0.01873965362120481,,,
TGFB1,0.020647040195892714,-0.015858841619260055,-0.02542790327528223,-0.009761424938767024,0.10813961463746204,0.013274559004070046,0.036286597801457196
MSTN,-0.02835919925580375,-0.027713490099541962,0.06018479120092909,-0.02862252800653418,,-0.0317036161113338,0.04205752655787391
WNT4,0.0351914348963127,-0.015341484374392526,0.05262116807909508,-0.021190404918086346,,0.044049797779148046,-0.018920841131150428
TNFSF4,0.019314326268976743,-0.024352334027394795,0.05589599140158498,-0.01394102690788501,-0.0009531045428807069,-0.04501213345758964,-0.03278704451672958
NTN1,0.008917719588471892,-0.04473612428800735,0.017418723034430924,-0.04669760814987228,-0.12154061854773568,0.14756287510073055,0.04539058565330991
CXCL12,0.003454883298879055,-0.022931058205126385,-0.023787404839984903,0.01908204783306776,-0.02715929411787914,-0.06934134543914178,0.060338364617546776
GNRH1,-0.009125703890918881,-0.03766265745811625,-0.010376296612369837,0.019722735195240156,0.04533948355610611,-0.0488668442528248,-0.034256907947888666
RIMS1,0.08443844711252359,-0.04049261435433522,-0.03191832154324614,-0.020096509987314326,,-0.04428208790660545,0.08353454990009843
FGF14,-0.009064907385910297,-0.016327901645210044,0.05624567239045967,-0.014396408817321295,,0.09045802895197014,0.03741306599266784
IGF1,-0.021257189224079837,-0.03694511151439296,-0.006106348797384688,0.02060437906346607,0.08478690957428371,0.049353279525177825,-0.0042715066690438685
TNFSF10,0.008106197798640299,0.05073863460850819,0.005989772871944932,0.034121044080490846,-0.006605697671030867,0.05919519799181243,0.005418996488331385
GDF5,,-0.023847218034786694,,-0.014968856236428634,0.021411809379047533,,-0.04857088155053513
CHAD,,,,-0.012579166698405291,,,0.018113011455133696
RGMA,-0.07065018766964487,0.049168995088172074,-0.010380243269921215,-0.00921482234635026,0.06741643735810077,-0.053084209270220596,-0.022497342040405228
CLEC3A,,,,-0.029724910319984123,,,
WNT16,-0.01743276233424166,0.00495020539122674,0.11447971962443498,0.08698356001763248,-0.06673066354852443,,0.031472321216133234
CX3CL1,-0.046430710355690144,0.012341618486667413,0.010194523042058132,0.01684789600944337,0.018165297908785617,0.045991164475320256,0.015024397593209993
FGF1,-0.020132825577287718,0.1288076666891384,0.017818263086213152,-0.01550133495510948,0.009641321191093732,0.06250930137759643,0.0017318605278582415
ALOX5AP,0.059922586972336885,0.06889504885953988,0.021673028705845008,-0.00948968658369991,0.16536883578846853,0.09032347975996106,-0.04058024665042682
IL1RN,-0.03755647367864588,-0.013742992502983569,-0.007259287593452154,,-0.0408117611900678,,
PCSK9,,,,,-0.028413085487529948,,
NPW,,,-0.017417404363086596,,-0.02467572120463774,-0.04046907129912564,0.06900743719808351
CXCL9,0.04530737679963809,-0.016621357646625996,-0.018378269549805322,-0.014968853790176128,0.029048075653325893,-0.05020928375886576,0.03731978959908526
ANGPTL4,-0.04719426875064362,-0.07897946012293273,0.012551325159250054,0.06101625699377855,-0.020696587922214304,0.03436007028720843,-0.0399248676609458
CCL11,,,,,0.05072558515184194,,
UCN2,,-0.014562991986816895,-0.031779845788047024,,-0.007151542506614322,,
OBP2A,,,,,0.003589307316858006,-0.038027072538969454,
COL4A3,0.04597687667232779,,-0.004960163707917004,-0.008040069303678473,,,0.05374318403380677
NRG3,0.10925136482952749,-0.01059509957766944,0.038797314374477206,-0.008070743766118115,,-0.023151175094782265,-0.04224052077263179
IL23A,-0.009216447734651837,0.1119463750087657,,,,0.14684556498494103,
COLQ,0.022406628822968115,0.0244251950760673,0.0282170860793692,-0.06080913597532562,0.07217684869618361,-0.043541996821100895,0.018594423527182227
SCGB1A1,0.001039908568812226,,,,,,
TNFSF12,0.024186967370798743,0.05509197986985901,0.034944390701193304,-0.010324869945118642,0.04118606461181272,-0.012968270285729413,0.002049861163310518
DKK2,-0.020759050198558664,-0.025935792188010533,-0.015106297853475484,-0.010300164199365643,0.13351691751284625,,
FYN,-0.0489982102183021,0.011516673429737107,0.0025913108237625056,0.004693470382708134,0.022047350828879108,-0.016282638007070502,-0.040691101258944325
ACE,-0.025255366897110526,-0.04943349094600712,-0.03583198515977441,0.020422677288794513,0.043336058660251905,0.035442443201833644,0.005921136312402257
IL18,-0.011737683714380456,0.007589376515336009,-0.02354790474390481,-0.01221137858552572,0.1126753710959946,-0.008840332465771936,0.011205260441809506
PPBP,,,,,-0.00900965857961592,,-0.040458909923519366
CCL27,,-0.0218640090804342,-0.01951524699666739,-0.01061065107047178,,-0.034992649743848706,0.004753973698456097
SERPING1,0.006177875469207114,-0.012959020012519534,0.059281404814493156,-0.07707410955652978,0.2562870740494262,0.018152997894599617,-0.016962813466241625
AZGP1,-0.03395308523899616,0.0060772503375760905,0.0691173165757643,-0.020473319569289918,,0.0396025700453231,0.04570751032541516
INHA,-0.015226718970455261,0.04400609754903158,-0.030487711952559293,-0.01634778324725838,-0.010292681814205772,,-0.005529786972676426
SEMA3G,0.0017434851989553304,-0.028003674066691284,-0.03830492954510026,0.03681443603735157,-0.03448688009259361,0.04647810535404803,-0.032420784892650906
COL6A1,0.04092896392406851,0.041187169499463466,-0.08165080410560534,-0.008054559618990223,-0.2174133953554285,-0.04732742344002992,-0.0018418122274186034
FGF17,-0.019399923439184518,-0.02144819834221599,-0.0006605001108151961,0.06351150792045179,0.0010943652875084983,,
TNFSF8,-0.017171776928032345,-0.013742992620388734,-0.026018299900311063,,,-0.003971398744956746,0.0342840667284932
FGF20,0.08933438163463289,-0.02213738766797356,-0.038626325704360184,-0.02129393264801397,,-0.030195581101186596,0.08134051707512162
ICAM3,0.07484686318467962,-0.04821490514197642,0.08965136248673927,-0.029848367434984067,0.06344150633045599,-0.04714820355390568,0.02654555595980921
LAMA4,-0.0055292516301924865,-0.024674694020419507,-0.01548543966753239,-0.0378372061086935,0.050493841757287605,0.000499286482806333,0.006895500200104147
INHBE,,,,,-0.06397360705912693,,
DLL4,-0.002381088132749359,-0.06303806026253861,-0.0014269741678516498,-0.014857917537369309,0.0428408291224898,0.05175315483486623,0.03755210233927092
SEMA3A,-0.011336169347663972,-0.03201025910487255,-0.031668929631158686,-0.019337582915883778,0.043820621131496235,-0.033748718610254615,-0.009642847413914168
RLN2,-0.018441349381530494,0.0690304804641304,-0.026502887369709585,0.01097329314336949,,,0.029222693708908343
C5,-0.017691002678379864,-0.02636863482959614,-0.039603608137142865,0.03739560894639097,0.02163820003497223,0.070482463205399,0.012987645915946883
COMP,,,,,0.004510387450958689,,-0.03768066615074879
EDN2,,-0.018783269401779733,-0.014836877086411801,,-0.03965499544962386,,
C1QA,-0.01605209305010807,0.019337146587375568,0.016777540060554097,0.013886989272322249,0.15768039100175507,0.1022619698583413,-0.040478747716659685
UTS2B,0.025785153919005228,,-0.022908896117674892,-0.0258887747495567,,,
COL9A3,-0.05028182995567811,0.07712080594607329,-0.052892817698821336,0.029501848706911776,0.1557675098668192,-0.017733663065500328,0.011003324942619292
DLK1,,,-0.031579693755640445,,-0.01756242974907228,0.06265398378923832,
HGF,-0.04707827789129574,-0.008252186695406963,-0.006177649962851825,-0.001501868438606341,-0.0014816742562789188,0.09015268439400573,-0.06774440762926406
GIP,,,,,-0.07288380612013295,,
P4HB,0.02935985309441918,0.013504309559131884,-0.02078477850462417,-0.008516320020674609,-0.1201587737764117,0.03860844311372732,-0.010145190500269638
ADCYAP1,-0.0017184893804592346,-0.04278228845394344,0.062237406203797155,-0.02030577730724118,,-0.05447361971400576,-0.04748537384372469
GREM1,-0.036663487452592874,0.049997855070928125,0.0611439392325999,0.011180478143124265,-0.17337377565718692,-0.06382004938887512,-0.005789457655671056
EGF,-0.008118642120571203,0.04170618226515034,0.011887205514194638,-0.018467327125729422,0.07167712366470351,-0.007134596005747242,0.09408997356318768
VEGFB,0.03195589978322133,0.014999940824096628,-0.035020490803113924,-0.013046518232722177,-0.08614167946337291,-0.008261769852345542,-0.029820931472758574
FARP2,-0.02619666951120453,-0.03410419758730076,-0.006720825818542011,0.04334865380827503,-0.035326433093864816,-0.03306820664571697,0.06410839127969997
BMP3,,,,-0.008801475390350168,,,
IHH,,,,-0.03373822816517462,,,
LAMA2,-0.030237047129673837,0.015336841448662791,0.01867415254752696,-0.011527909622715132,0.1946158086941802,0.0017109477950115214,-0.03285245264743669
SERPINC1,,,-0.0007750257707495471,,,,
NRG1,-0.006913157106960754,-0.003986474133796405,0.027814808611650244,-0.022231150591122413,-0.11341417747760425,-0.031208297247261024,
SPINK1,,,,,-0.01641630635092426,,
EFEMP2,0.004214525559559442,-0.040640731901949174,-0.052184449926535884,0.043196105794016754,0.07350650753223253,-0.01551129060519133,0.042684829881247915
SELPLG,0.038310981633021456,0.01025815961967622,-0.008490436882630051,0.003714702464674339,0.03978238526656519,-0.01764729394476299,0.004172282683585649
GDF6,,-0.01764948206651066,,,,,
HLA-E,0.03074734410245226,0.027922470710774538,0.07966663918842144,-0.011396254306933883,0.05385010326238179,0.09826398280712301,0.023972675771837485
PTN,-0.036874419213276374,0.022904014915318585,-0.04718159993293784,-0.01793567537024938,-0.025987732850259477,0.022941919057526527,0.04227989675567772
CD274,0.012972534568208167,0.018720819573842282,-0.03195303673641113,-0.01429127763978498,-0.042156492502132534,0.0770907229062933,0.02513420101776917
FGF10,,,,-0.013460810867706745,,,
CD14,-0.006206896127804529,-0.008549227322458122,-0.05099293139105977,-0.018822825125757545,0.12646934388125664,0.03486646622647497,0.009616597665390214
SFTPD,-0.02926276829481644,,0.0130957337570392,-0.032593830190077125,,0.10259766064197326,0.15442690252558444
SLIT1,-0.053421318754471835,-0.01926455856516963,0.027703319629546915,-1.8872268673596075e-05,-0.016173717645384597,0.017959858984031307,0.06196939339470457
CNTF,,-0.01846584061056813,0.12488607907927025,0.08193133687370383,,,0.0009668487264705605
BST1,-0.011664904595277534,0.010459155808454601,0.008440077441342304,-0.022630431571078146,0.03578427956645527,0.0537167772943785,0.03326062408451938
AGTRAP,-0.009967119114087387,0.01265539268403748,0.011012748607282756,-0.00689246541349978,0.09784906004353444,-0.0826972193779593,0.026368047065078327
LAMC1,0.0147935337034697,-0.01826255737093549,-0.0478586290313399,-0.0025689075286690916,0.06805205428736733,-0.044746927034031846,-0.04152087554926288
COL6A3,0.009168787912021565,-0.050287730794768254,-0.021591743038485593,-0.03322655461340167,-0.2038610150626195,-0.04266582645653516,0.04531423577872676
FN1,-0.04910235205009965,-0.02485351580320971,-0.015854515990296903,-0.04079494663653689,-0.1989126007922116,0.016688843889572733,0.0034446272685811283
MIF,0.06050710496789155,-0.07752455926485628,-0.021209785681678795,0.05474641675201867,-0.0373465719883146,-0.06588641144964659,0.03716666140455779
JAG1,0.03876245396950621,0.08751594593130384,-0.011911178257741994,0.02693272840495639,0.025374010622557758,-0.08387828560387402,-0.007488729239686514
NID2,-0.02171935911063105,-0.03906905289545804,0.022450812704242533,-0.025811467397399205,0.06052790027018091,0.07299426696759476,0.00549336969395238
EFNB1,-0.006429299520061557,0.05146595147780785,0.014645367392830027,0.051425398019064865,0.002890055867849121,0.0665483724255105,0.03147786729614987
COL4A2,0.0033134216175098857,-0.013279868935097984,-0.0662114467061033,-0.025608096533487685,0.10346279739949331,0.031648088345698204,0.03769626272492041
SPP1,-0.11895958691073795,0.022541820535659274,0.017292443027828747,-0.002943064418770647,-0.09565733599718432,0.08410045787417583,-0.0785479952201658
PODXL2,0.04143433496711643,-0.024725365789707923,0.03550739635919104,-0.043949990776278564,0.03297706915671964,-0.023613412901208667,-0.0505849828051586
IFNE,,,,-0.013460809817446769,,,
FGF9,0.008306996259672893,-0.042864260611292365,0.01164294897769975,0.0010481511922950275,,,
ITIH2,,0.0038352127760224587,,0.011633225668107355,,,-0.0357450350973077
ADAM10,-0.014641162936791125,0.02214115444514986,0.0029624533340520958,0.024858403814039726,-0.002273215440353169,0.05013378454390602,-0.08216639790334196
CFH,0.0341836345311586,0.021399286123115355,0.01814414926510737,0.0006469523717995784,0.07722727390744524,0.031616639479085516,0.008860903806663883
COL4A5,-0.07008053302162061,0.09413386468283821,-0.03538087791672276,-0.00725148119985249,0.12207363915979443,-0.00030933425273673435,-0.009510581089191335
LTBP3,0.05149419774617313,-0.04434534152293815,-0.008463127582125932,-0.043325376138770244,0.11675930768078277,-0.05836271722050496,-0.013850185452939546
GNB3,-0.007468832571760681,0.02801972565941966,-0.0315871623358393,-0.017817550021822663,-0.001238717917241696,-0.018545879399687094,0.04310816171680601
COL6A2,0.010861184923970164,-0.01618993641436296,-0.06554002700723156,0.0005261597434218187,-0.16784907147714234,-0.03509743447026638,0.03394662189625889
GDF9,-0.009111847675891443,-0.04157991930212321,-0.03185364027948608,0.02716310312739424,-0.02668923546741483,-0.020821457434835006,0.008300403922971432
NCAM1,-0.05285678140802074,0.09627589250050715,0.03420892742112967,0.0412689797490455,-0.014071497800676007,-0.07595001522689049,0.02642756855575562
APOC2,0.054073570855897736,0.05755943410922149,-0.017258279023263844,0.011734175040707182,0.05895254453420683,-0.005985034026430617,-0.07712335840402607
BST2,-0.002700492843333619,-0.009939397590616949,0.05082364105649226,-0.01386712091486459,0.20522971036867294,-0.08331733813383926,-0.015575826721294221
COL5A1,0.01424059042489106,-0.06158087453953256,-0.04620159168268339,-0.022244389126129034,-0.1804455133743707,0.05278132139636034,0.042253290794116764
CALM3,-0.08246018705645543,-0.05915244678984866,0.04733111546796557,0.03418868997584202,0.08134881959586329,-0.055414101074086494,0.0007753604836306782
THBS2,-0.006037780194589063,0.04882124533744373,-0.040621496521920784,-0.026992619954105974,-0.1970535684397966,-0.0053452768890116945,0.033260372353629546
SERPINE2,-0.020973457184765374,-0.021990338335804518,-0.009478748476447774,0.03106598913117757,-0.02657945081641418,0.03843059859899659,0.03667043339497682
EFNB2,0.01242990626673544,-0.06250516069952027,-0.005676556372943754,-0.006875092725603538,0.03462416844776383,0.058431018113953986,0.07292785673642625
PROK1,-0.022450720846943856,,0.043966250097465326,,,,0.10015199546013481
LACRT,,,,-0.017047925733125097,,,
MMP9,-0.017432765665425454,-0.056269217957803645,-0.034888508786472094,,0.11383377472135943,0.009143117985869652,-0.04195747710930558
DMP1,,,,,,-0.03632040626797798,
NPPA,-0.02034300459156022,0.0077683781975418295,0.06656317066405908,-0.031063230965938052,,0.0047092223701740024,0.05510577283488907
APOB,-0.01769006652870466,0.14717116014618858,0.005677000970301783,-0.012579166678414286,,,0.026966855895985947
C4B,0.01077182354831657,,0.0028649818676296924,,0.12143016863752128,0.009837654455652588,-0.03600614545821343
NTNG2,-0.011206830004148122,0.009451088632289148,-0.008990993746847059,-0.03322655511514719,-0.05118802354456563,-0.02597179390069724,0.06004731361950826
LAMA1,0.018388841993525036,0.08054954951934692,-0.0331349140527552,0.02179321278210218,0.0747291278977929,0.023184289929855155,0.05120977270752052
UCN,0.0006907205482595095,-0.02371949708174807,0.03513640101480627,-0.017817553457561867,-0.008279362237310198,0.0733042831373453,-0.01570267928560519
ARTN,,0.015346826440198092,0.0387233477989858,,0.007116144887961565,,-0.00020113185533958332
PDGFD,-0.036108536862042295,-0.03026951093619075,0.02490652223526844,-0.018739653066772766,0.06600842104216276,-0.024896755317196536,-0.006167182154694418
EDN1,0.05038218556842905,-0.05292468858068911,-0.03481627672390059,-0.04463781030774847,0.07381140131366032,0.024084160136597737,-0.050326374355711224
ARPC5,-0.011562334856384745,0.11977103190483832,-0.02162288987577577,-0.02056136042525811,0.1383279200704335,0.07610294993370453,0.05909974557543233
GSTO1,0.00223036032691674,-0.06495140449299201,-0.015543532668727246,0.03672676382529117,-0.07819921283960062,0.044348369446354396,0.05260558913108599
PROK2,,,,-0.020556647085802487,,,
SYK,-0.016030440974743616,0.05408019828862989,0.03709962609687911,0.040927872536510375,0.1632753616806559,0.12314297892101898,0.0036387388354641678
ST6GAL1,0.03547802109433963,0.0600196623849501,0.030706914663433435,0.019221651344538473,-0.048856394691649215,0.03006868968680048,-0.022932971361503834
WNT3,-0.017333057006556664,-0.04735021677622376,0.04293786104746023,-0.02079823196552907,-0.004048399042568369,0.05475310283208385,0.002264130395445235
HSP90B1,-0.04072562023157623,0.05494906984534191,-0.051842624877822374,0.005335620104254492,-0.028917548953444068,0.12306033073590789,0.0007655170889457242
ZP3,-0.03845452206264465,-0.05723679777523019,0.03889894271631417,0.07753462114148389,0.07771060369057095,-0.05407951619458577,-0.0033440015105272876
ANGPT4,-0.024786513073962214,,,,,,0.02758028594513762
NRG2,0.01911851530157331,-0.02233759265334493,-0.06601512484419698,-0.023577133923370724,,-0.013504386727463501,-0.007000702332162776
MELTF,0.049427648276733564,0.05008065593241245,0.004010644380672001,0.013962837853680082,-0.004168134132375577,-0.0046235969912048515,0.036315234891993425
NLGN1,0.015876620434546795,0.01622120673273856,0.03817570107524971,0.018548425822162613,0.09832371584205757,0.1299658953288531,-0.019200111504334195
SLIT3,0.002821051005125955,-0.04891799960854042,0.06485710792385925,-0.018399463410070104,-0.04351559778547428,-0.001530065064137951,0.0002091657181516622
CCL8,0.003807917962015157,-0.018465841011515067,0.025346610339681223,-0.011351151369256676,0.0621399737474651,0.06593494076700365,
S100A4,-0.04949076880320234,-0.02178212030717619,0.03511562814297905,-0.03333409339867027,-0.14620913480468276,-0.002890734833485975,-0.02059293580056391
TNFSF13B,-0.003668037058312204,-0.02657454073134208,0.006963278567093698,0.042663455959961995,0.05714552032130266,0.04578309503304785,0.07570918468687357
HSPG2,-0.018114561867270885,-0.03718200389972958,-0.044258911128846355,0.006431208498709593,-0.11218436898817011,-0.004097183469374496,-0.0047231069743830295
FAM3C,-0.010520141073664589,-0.04956978599024771,-0.04911862019627953,0.00015220871652623128,0.02928461316454575,0.03911494605344231,0.01400484955302233
FLT3LG,0.02157967033039626,-0.056484508828963616,-0.035099318877606395,-0.032086343982357705,0.04273167427532393,0.025739955003393378,0.06903068183444969
A2M,0.08968575747777344,0.06421888958582846,0.002230182907065168,0.0078060888658707615,0.08910204382083593,0.05890890321198661,-0.0368594962129638
