,MGH258,UKF243,UKF248,UKF259,UKF260,UKF269,UKF275,UKF296,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
SEMA6A,-0.05975738416635229,-0.06391088644876049,-0.012352227217591013,0.029127857421614948,-0.00593667040877642,0.053068313708236836,0.02890155274513149,-0.005775594131588699,0.018494963231637386,-0.06355509784179048,0.06543976124606447,0.039040948813709904,-0.0013493679780726844,-0.014017235769369694,0.13008815804741602
IRAK4,0.010242999892129906,0.028901065744797696,0.037919942051358436,0.021151261527318596,0.007975859756613654,0.0038907593187753916,-0.01905288043654852,-0.0059425857208706264,0.039992358717107435,-0.07994048597209699,0.01792671778591859,0.04194117372062023,-0.011919633826954823,0.061344907331684705,-0.03911499360353699
GSTP1,-0.00556280291465632,0.04628280042506212,0.015578528919337437,0.03472612304645506,0.04452224799845877,0.06549121684675721,0.013559240363965393,0.03459847946980796,-0.031271261928681716,-0.10285127490310178,0.058665911692049016,0.12897623656242102,-0.056114933640362734,0.045680109098330306,0.0765305266951641
VCAM1,0.008687163692806305,0.02134974561291229,0.10582539975948232,0.006857051649212532,-0.022580252509334663,0.02974873326229903,0.03862345317400318,-0.016290695467610146,0.016809661597392986,0.04749053768288588,0.005502115885590959,-0.0649108635973206,-0.006281458752838734,0.11201344390621007,0.0003265058415484443
NXPH3,-0.012973855892712263,0.05586277032279407,-0.012334891736615148,0.011911122150992099,-0.038092522071653326,0.06332604656904475,0.009732046889413261,-0.011759177485264373,-0.04582346911580995,0.024833512873866526,0.07011954579177934,0.04598900252691578,0.02730667986274491,0.08822831168017461,0.07870512938569292
MTMR4,-0.005557028827702025,-0.08482236497809367,0.006986647023086388,0.0032830396247291683,0.03299022522080173,0.006993750089203207,-0.01032089524135745,-0.00821895175404243,-0.0947877415529209,-0.007337893981723228,0.09642385736642632,0.05248867065960622,-0.007158410065859521,0.05049756351223209,0.02739207518384086
LAMC2,,-0.02318344171550976,-0.02247870011081653,-0.0339743031318019,,,-0.017749341231406025,,,0.007818071557294309,-0.04081462335022932,-0.01975486427298585,0.039895563556154603,-0.022717833663677568,-0.027515651114120385
IL10,-0.012312066843791032,-0.03678133873273105,0.019223946220568805,-0.03816898992963907,0.015388971643180668,0.0959406049322,0.031596397807097304,,0.1560851651631939,-0.07108913015047445,0.010012834081932726,0.008380908281719973,0.01753900597733184,0.06501234633323984,0.05993149829703427
SEMA4D,-0.03250606336696434,-0.027859560884131725,0.08884439067505899,0.01723579606444796,0.08809459250376384,0.007488097291862928,0.00799280464905828,0.02614120458947092,-0.008265291380231417,0.02389914845375255,0.01737351220550197,0.08162601675371968,-0.019052853708182424,-0.006577151778675837,0.03482080006561554
TRH,0.049251209185024486,0.02372549408571754,-0.03334967694724706,-0.02734575956221895,-0.01684884488593782,-0.0301645330360137,0.0536773279887531,,-0.07637713989808076,,-0.017913053266680388,0.05604000500191965,-0.018900248935894415,-0.023357206359734276,0.15196752927147708
SEMA6D,-0.02490822415078947,0.048338106339497006,-0.03355478553884931,-0.030303709183665217,-0.03873934108465382,0.023484941185154096,0.0192652855125156,0.009933721181776052,-0.010404172649580023,0.11472004407148745,0.06585396608568388,0.024776068504944262,0.06239218271764146,-0.01655247426242154,0.13941320226364987
CEL,,,,,0.06965567332131146,,,,0.020202389212707908,0.06847759149401636,0.047517050174440946,0.03351834850630236,-0.00010610807246383114,0.0006868618566177222,0.10879683529259236
PDCD1LG2,0.027439297283525375,0.026946522211388633,0.017382999229809064,0.016873863451761353,0.12915714861111507,0.020770353245338772,-0.0053002730379743835,-0.0013943771505382854,0.07200502218894486,-0.03535144243513318,0.02935668439011601,0.030417631937514362,-0.019410851195869296,0.04592973832978394,0.015524194516276743
SPINT1,-0.011814750030723072,-0.03589503870945368,-0.01954621344756389,-0.004713633105007409,0.025797153195672714,0.03365461419950406,-0.03083560174949346,-0.016463412053393398,0.08998303373968645,0.15400676882844963,0.08678612212677113,0.07757758973723863,-0.03358188453204251,0.04278945660312474,0.005854332498957628
CTHRC1,-0.005824987821440801,-0.059378402380069584,0.08321192447100983,-0.03204288162622253,0.014904399141476959,0.024194358676173606,-0.010923556934129967,-0.0043990854074137135,0.03128407297087324,-0.021464910921054403,0.05433423049811097,0.00573139460442912,0.024003289254789555,0.04919149545845002,0.03391761295549704
PODXL,-0.0023220981387684805,0.058879699773316224,0.1523961276637749,-0.0037050148182681025,0.0200633083712838,0.07762718342224313,-0.019967960960824007,-0.02677822509328732,0.01871885354172671,-0.01898285842012444,0.05504526023645485,0.018632864713137194,0.02444779673354013,0.033463877417458716,0.12031978214905696
JAM3,-0.011536331874794126,0.07071326765689646,0.0802597932866393,-0.012063620357910058,-0.026663565387396546,-0.0015070807869750848,0.028971146244213625,0.013311256154479636,-0.060396522602525135,0.07187653181157319,0.04448590158282343,0.00608439928778796,-0.027495508991948577,0.01597398780427639,0.08307652503998399
TGFB2,-0.010084439654810347,0.05540138993865816,0.032460377651533694,0.009653319629708574,-0.006933452486681469,0.07526912577505832,-0.015102420722585295,-0.05789385033095384,0.02399752577625805,-0.0031286812853664864,-0.01041471008977863,0.004029829807485366,-0.03952719877489484,-0.013732784299691464,0.06073205924766715
COL18A1,0.029142367675274828,0.003461050191837148,0.11079665204997224,0.005685684826483224,0.058976503616609235,0.06798620763086394,0.014151846508159283,-0.0490854577795483,0.13228857895632756,-0.010502189453194291,-0.02719888121061304,-0.022501025497155498,-0.03176890769866045,0.06143001933951057,0.037233110702607035
NODAL,0.03480859942906139,,0.002167080832955018,0.011054014291540869,0.02734454961832983,0.09921750740871628,,,0.06418638571891097,-0.002601367693351626,-0.00319418277100549,0.02693455724159939,0.04384274320667139,0.007604994865677868,-0.05731954728223032
INHBB,-0.044462994996162,0.061925796524030845,0.008795922444065128,0.022295296754305208,-0.03729298526500908,-0.004453525329609464,0.06025860607002286,-0.0046647031056766715,-0.06050545786673667,-0.030358716305724252,0.041864921416466125,-0.041858374917046075,-0.08198750339968236,0.04235747022629787,0.05287142310059987
LCN1,,,0.03782365011941299,,,0.00597803663773248,,,,,-0.01766655142601069,-0.035846729290384086,,0.16434811420214795,-0.019299881677322307
ARF4,0.04020381017626325,0.048352040914591464,-0.010762517324590912,-0.003823628273410787,-0.00883746993625352,-0.022173303110908763,0.020994807473657874,-0.016470793396165997,0.13359770782015729,-0.07304113643160412,0.07455635182736751,0.10461622723192732,0.010119285585799323,0.03284585446804586,0.016043991980993613
CXCL14,-0.07066566107016144,0.07627779127229672,0.015141864870210032,-0.019287187858839008,-0.08031569245032819,0.04293914108824835,-0.028117416457942263,0.020318157849849302,-0.020346928526431066,-0.04166985482102681,-0.010032049103896363,-0.07348118706216977,-0.13085367228820396,-0.03293027180817075,0.11361057114577157
LIF,-0.03399998811332272,0.04606387538349411,0.002820965558018623,0.030585321030195012,-0.024856547643416722,-0.00873276006497616,0.01948636270912911,-0.011943159904308961,-0.07961822602453603,0.049430707544036744,-0.009675505236137178,-0.06497000125394695,0.006372967534779556,0.01483775216555323,0.08606509134081469
IL17B,,-0.027710222795416194,,,,-0.014090930635795104,,,-0.007070089994836648,-0.03897623092810786,-0.036617947405985396,0.013808880306525897,-0.008983526834933317,3.7273372282880253e-06,0.04869141549244666
MMP1,,,0.0020214444218045577,,-0.016848841210410907,,,,0.07303735290329114,,0.00797780840413832,-0.019745929973418914,-0.00732986779175719,0.0795357859482284,-0.0283707204567221
MATN1,,-0.021833072988159185,-0.005232745710567375,,,0.1384157951777741,0.023903011676864573,,,0.04662657697936572,0.0723636341750457,-0.03375977024188555,-0.03394983508782563,-0.013618952276103224,-0.01988585092535827
ADAM28,0.06024079514513203,-0.05126665981428068,0.008676186114873646,-0.003437092193955966,0.044253475587453836,-0.006443572048405487,-0.019518409065126835,0.01351635439151977,-0.008397898274824683,0.09818743384388359,0.004049176176027833,-0.0101040976229763,-0.032469106231487965,0.04784579619671115,0.021665196191286006
TCN2,0.014621136075036378,0.0472232862119076,0.13363459358569132,-0.009197850124252933,-0.02779210231671226,0.06819327776837275,0.05148888878279313,0.014909687587265234,0.07006667008483405,-0.047949105823723664,0.019326798511243762,-0.01830362067946567,-0.03814262362882363,0.07568426637603394,0.00839961531605455
THPO,,,-0.001107698388977551,0.03706889764067476,,-0.012177839686279212,0.007874115599149197,-0.012427992034958322,0.05937544528112135,0.4105760715913236,,,0.03604764130474875,-0.00867875412641235,-0.02980075564118314
CUBN,-0.04759881758268971,-0.02321676289580475,0.0665026252354122,-0.01539889641783311,0.013534679245422652,0.002948672224600027,0.014814891214335917,-0.03565999250116621,0.07024918805359393,0.06450657863151589,-0.005582979744402449,0.08858816797335561,-0.011393536818864675,0.054321627418293536,0.03675598128462999
TIMP3,-0.03385540823262583,0.06600190960343547,-0.0034767208753831345,0.00020236231545236772,0.044552440942766516,0.00641885140282774,0.02294514696859026,0.002037226785739054,0.10574834083832088,0.006175279388011935,-0.041191973976265256,-0.028624612530755055,-0.09301263012785871,0.018309377905365434,0.02760417256801298
PIGF,-0.06993339290340062,-0.0006482299331800633,-0.0060723361057355265,0.04768733858591827,0.04192798193900101,0.022888426771081317,0.04207966027310894,0.02583422552949186,-0.018596164587215084,0.04525795656358935,0.060906436886696065,0.07723268928165451,-0.0192539111113683,-0.006367899750784857,0.04182363391378277
CRH,,,0.024817926912652763,0.05137163298426042,-0.01712149378760185,-0.01088915282686734,-0.010150125981694907,0.015451163350335393,,,0.00381838884252587,0.022848645996522806,-0.04274181676921422,0.005853013129297981,-0.04355315226566418
BDNF,,-0.039549948442535184,0.020182259785292065,0.025357513026785294,-0.037327563256276085,0.007947505483509776,0.03495052556705456,-0.020217302968252696,-0.0012557204472264292,,0.10196565072218979,0.07631897554073244,-0.0058580006910946125,0.00015113719243596107,0.03792185432932911
CCL5,-0.005278448115034521,-0.0055782755960769774,0.05737769663792928,-0.028507813430297468,0.00450297711939952,0.10827384552477667,0.023833017293134813,0.011197342341854766,-0.009038954697900463,-0.024288548042966953,0.06898804391441667,-0.022645755285667514,-0.01721667210885384,0.08898404433403939,-0.0028549510192710896
GAD1,-0.04534265281685474,0.01512669678089561,0.022927548686900272,0.059268072781394225,-0.055303642665188606,-0.020848699101527677,-0.010960722281060148,-0.01260714914320543,0.03199703345422832,-0.0037950610877429485,0.09020306257479362,0.09694434410521481,-0.02101964839724696,0.018356175726706392,-0.004913719439422912
COL14A1,-0.005540291787614991,0.11077930937396195,0.11194997845125736,0.03693406580510754,-0.040931460168613765,0.07405239950819271,0.004547965359238023,-0.016278930342187452,0.006165742892611138,0.1213005729968727,0.05569467981702711,-0.03991141638211272,-0.0943758743145442,0.08923616086783526,0.07743102028711729
HLA-A,-0.013118800698396316,0.03616625384006438,0.1000138200501097,0.003871008570903023,0.005801189280539948,0.06713483987526242,0.07606672587083389,0.03165024444874417,-0.08925970003428524,-0.11750994801641808,-0.007713263850582708,-0.15919585801258562,-0.056637955002728516,0.028371569365377023,0.00780395835129302
CD5L,-0.028536909458812425,,0.02644234129428037,,,,,,,,,,,,
FGF18,,,-0.02382975092626698,-0.01362114014084604,-0.02336074008315423,,0.11021721265743507,,,,0.02921282118033812,-0.001294543113079853,-0.03118582445254968,-0.035032476748381385,-0.027299683524380742
ADM,0.03640301945531609,0.02004026119199371,-0.05350378784790044,-0.040516401594480306,-0.08446254327233625,0.04033242889381225,0.01507700313458106,-0.029207382485670785,-0.10726073933334997,-0.025289537531911068,0.02919780469773189,-0.15546835116897056,0.05807491990338278,0.0022948850026984066,-0.04617333728383561
CCL15,,,0.07687332486970348,,,,,-0.003438431373016705,,,,,,-0.030383664364186238,
GNAI2,-0.018859947014971946,-0.04644523957516933,0.07804997326456767,0.025243198586552214,0.12030799533568294,0.04671897830357801,0.05590188174911841,-0.03481898766563905,-0.12234977746212243,0.03850551466473115,-0.005569424222307368,-0.03952631624697457,0.0034665978360285954,0.017548270625478615,0.09604621915723127
HDC,,,,,,0.0014174518593940508,,0.003689687425213656,,-0.04860634904206856,,,,0.09617781026285274,-0.019885841919244588
COL11A1,-0.03170275238414353,,0.005898857712596474,-0.02158436666383089,0.03162078548074663,-0.030600161806837264,0.0013088175388488727,0.020604203474679138,0.08504283527650155,,0.05024116789985372,-0.01975701325784017,-0.07068547333870759,0.0005367267493694415,0.07413478674560953
NUCB2,-0.012706509341510786,0.005235748899491356,0.05556044799754181,-0.031787404073447545,0.030132961406811546,0.0611242384965451,0.040578569708940276,-0.012586895080987965,-0.03481258713746969,-0.01074557873323559,-0.05998007394286631,-0.07590247548377078,0.034320068068492984,0.09865546152696214,-0.008106374927604751
FGF16,,,,,,,,,,,,,,,-0.01959491206812375
CXCL1,,-0.02462933924450211,0.0868791994449608,-0.011238171356603082,0.08053518633135974,0.026668051528875275,0.0012849109485254693,-0.01130954694772317,0.021095069093130175,-0.03438117586957596,-0.02621536276587917,-0.01938434251848672,-0.04937022728068085,0.11436210379423786,0.05258299120800397
VCAN,-0.004518844385239286,-0.011995596738447837,-0.029622627326966626,-0.028056820539949075,0.10459936506003169,0.0282202836162596,0.028204961908765053,0.009296434912932085,-0.040648117929245664,0.03915335071035436,0.06613283609159479,0.1036839888640157,-0.026498092597467486,0.038519616912599836,0.05124060736089408
MMP7,,0.10053457173343736,0.000560069007790865,-0.027079753148724534,,-0.012285236763213293,-0.014099216919839825,0.04618070516274534,-0.071033342641766,,0.052813584346250074,-0.04704661389438692,-0.05473614082134216,0.10073767457794436,0.013274901150738289
PTPN6,0.014458204375507181,-0.030957842911122347,0.008303003917948998,-0.03810540163388754,0.015186073724197571,0.08920420749506582,0.03741916124510374,0.04677596194745916,0.00912006339240315,0.03517225290724679,0.03371883103114183,0.033592379857044066,0.007692694068745288,0.06107977022737892,0.07515429527700461
PTGS2,0.08630342029596283,0.059911857129206825,0.020100155092769828,-0.02342459482171764,-0.07267516793910284,0.009881796357091691,-0.002105793343508232,0.0017231608019493045,0.15135423518811053,0.03771232662694246,-0.018982443694708202,-0.069585383869019,0.07812715076297977,0.02723839335399434,0.01213147690015825
XCL1,-0.02458242602584786,,-0.028860067521918827,-0.014820287950700874,-0.017915672386338722,,-0.023157436247869513,,,,,,,,-0.02120564850214376
CD58,0.0030794118930638744,0.08551544290827925,0.05254291600611045,0.01821399220684049,0.03334889236435718,0.037949392988620344,0.043707457726659245,-0.003060532956346852,0.03220264516952218,-0.0666290117673217,0.1214485468793621,0.057003208240808984,-0.03525415578798754,0.04836263729524047,0.0549369252598743
TNFSF14,0.02244787960937518,0.08718190630842473,-0.0290794932285061,-0.01673375870053109,-0.0277253927612659,-0.01089578198032398,0.034270145926991825,0.03960937604332872,-0.048109144108204945,,0.008990845424868311,-0.046972920744229735,-0.010637053322707122,0.016172527005488827,0.011742222645551872
CNTN4,,-0.03611825957734547,-0.051125244206407405,0.0187941637471742,-0.03306834477440529,0.0065640881671371835,0.013762928133303152,-0.007462596140286455,,,-0.002793635850305777,0.03707201125206503,-0.043499997915502346,0.008552639032493484,-0.049471157078262926
NTF4,,,,-0.01874701524255696,,,,,,,,,,,
INSL3,,,-0.01231624946657077,-0.013621137469138905,,,0.0004367960731501734,,,,0.055621667444750916,0.0738065316233486,-0.034443950632924374,0.02168024778903089,
BTLA,,,,-0.021620884687925827,0.021192042139985014,,,-0.014106696257250815,,,,,,0.0247469259386486,
MFNG,-0.027383550739212476,-0.0037018740220345434,0.09326520445288604,0.03332873860067272,0.1077164196010992,0.05870305372450652,0.0681827822297983,0.0030837644869553577,0.058570157109036326,0.03648412662207714,0.031317950904955795,0.06768857169301612,-0.03556849805848919,0.019457294842202766,0.03604272181871396
ICAM1,0.003286274274739762,0.07190585512385546,0.017766817583846465,0.039433015340309394,0.0002818027200002331,0.05556047291193722,0.02768062658851759,0.020548570754934766,-0.04452615805546331,-0.028035352497321874,0.007302044575707031,-0.04447873149722603,-0.025947263056751567,-0.019454139621100104,0.044946489875621574
PROS1,0.053987385932911386,0.05762779767254867,0.05665550096670274,0.008329869815443867,-0.03733180008630525,0.056467234877663024,0.022243432530821252,-0.03655510445848994,-0.05991536969673024,-0.05338288982290941,0.12700477016341338,-0.043426479517752255,-0.05421936328649695,0.0837822750321323,0.11727792256617478
CLCF1,-0.010027961766581649,0.024570299147890422,0.039988915457459286,0.014286000621183933,-0.049325286602083455,0.034968149833225146,0.06481175682520746,-0.01050258219928816,-0.10834169704721887,0.009578821312612331,0.03730613986155476,-0.014188713491770174,-0.07065238085923657,0.061913527710805834,0.04391315317568232
PSAP,0.06859039487692284,-0.04615828831463423,0.0672142636270616,-0.022919521862733137,-0.01951854944007557,-0.009504221048968232,0.0050076806594555505,-0.00022688988247189515,0.00887031487285471,-0.06208316475146291,0.06717210036183396,-0.11340959669746492,-0.012123363203618525,0.04739006623457644,0.001150899180295675
EFEMP1,0.034571594747363626,0.09115450662419025,0.06730599486664919,0.0003207830450219521,0.04648082105499831,0.024147078923001532,0.04680268695495379,-0.019267547589513063,-0.06339691254715088,0.018707090715412673,0.16488260738203564,-0.0021741157951998408,-0.038176088755656416,0.02483778785356108,0.08503735957746265
C1QTNF1,-0.03034511295930159,0.08135458217588085,0.029862600584732002,-0.0036330788444318566,-0.0021441378632186666,0.052990187292649996,-0.033821792244704114,-0.02451452935551656,0.014628098870353292,0.05992429012347878,0.07011451371914229,-0.07608072412663001,0.01725277440754878,-0.005263428464439713,0.1310063600653959
ALB,-0.03700826728671869,0.047890685100517756,0.03739328811366849,-0.02418238491714816,0.0346169037264684,0.0905266540366456,-0.01774934077706903,-0.0125464357014573,-0.055425464585626666,-0.01886374130859722,0.020289567590469747,0.15856590616691676,-0.05121799117230534,-0.000949076369382912,0.11708343055630094
CCL13,,,,,,,,,,,-0.03224961558234743,,-0.028073675008704516,,
EFNA3,-0.03397805012229547,-0.011939105912790092,-0.010283693360399656,0.0433019852831897,0.021302400964541186,-0.031557980430318607,-0.002806672557698518,0.015361837535945352,-0.064953341823081,-0.09245048645017923,0.07726633502479734,-0.014189259859186256,-0.010108801398789606,0.04573288219995269,0.00746235356679005
DRAXIN,-0.04020272682062326,-0.0061662946816507394,0.017579589288469102,0.020422693309016568,0.04432605629795353,0.01315434476859871,0.010487460187939925,-0.010074172191622877,-0.06310508063463482,0.06985306950388437,0.00990085214179103,-0.06544894358865358,0.06518054561885545,0.06284103433170984,0.012743512459277155
RAET1L,,,-0.020139967198842822,,,,,-0.012066088405264254,,,,0.06961164177854674,-0.04184618846254328,,
NPTX2,-0.048133155148505136,0.005314854417733751,-0.01307098714744704,0.01024168107674068,-0.04700085274677618,-0.017439729664771825,-0.07900283232254442,-0.009813871883496986,0.001730482016363365,,0.020563200720641564,0.043198038368926696,-0.06959052948172052,0.06788663963979187,0.02471788012322016
FGF11,-0.015317725383697583,0.008930741283670551,-0.0762317667055714,-0.01543795937051492,-0.00418742054280173,0.026772625570374103,0.03275606265732214,0.0015961272696823382,-0.03971706028425424,-0.006354331813972342,0.06319553061181504,-0.04651993499869944,0.01239416064079528,0.0413909972817375,0.04420854493387384
CD59,-0.009467375423004786,0.02442018853111499,0.10492666513590972,-0.021669428820059664,-0.05801082472686356,-0.01190406213169933,0.048207548798476066,0.009064618847191416,0.11757861159111084,0.008450674382140767,0.02088788029208008,-0.059482560310352435,-0.04249433141326585,0.04891607006423565,0.04690426084687413
COL9A2,-0.07917310637909838,0.03380355086345509,0.05051971465692651,0.03587008906006639,0.07481859409918755,0.016825345691078995,0.02228941379092212,-0.011607959185273069,0.08496085015018788,0.06806213890308191,-0.02486158096216635,0.15171520341583322,0.01706972394292317,0.03338191695141204,0.04254256502858915
DLL3,-0.007977571724219736,-0.014355533697609373,0.00414868078856766,-0.025823320855015434,0.013626494646116124,0.00827847697913541,-0.05446061353069773,0.01035694037496463,0.030056803363403616,0.0004358257785901911,0.06895976999099813,0.1284671941927091,0.03993587338035989,-0.004636844757107828,0.006423849466662476
FGF5,,,,,,-0.01640918951940564,,,,,,,,0.12928072645671193,-0.033613027566968025
LIN7C,0.016468709076669284,0.02133345003387488,-0.0005520461003604414,0.008158999540900784,0.0272202700651096,0.0008665423346678278,0.03488348761111418,-0.006143850451498377,-0.04130402381140316,-0.03797841834605727,0.01572507027760364,0.0503125281897942,0.008735696509377331,0.05242641969892915,-0.005500007422823741
GDF7,-0.02546259041064809,-0.021833087846287454,0.06968627126163678,-0.02430408594670546,,-0.029353358519759915,-0.0059010464594086145,0.040204990508354514,,,,0.051954955440887546,0.03827082784780409,0.12328406707325405,-0.012647015270759131
PSPN,0.0007423579467535581,0.01017167117564355,0.015367923448624771,0.024888242522947333,0.0008380133476026568,-0.034648688738811564,-0.020915526361502543,-0.04374070945808996,0.0382698224070861,0.06299344047228564,-0.008556306797490086,0.014082902019746808,-0.0003137914274858491,0.008451456507837676,0.08381032101347972
ANGPT1,-0.01998278942452176,0.026278734133315378,-0.004525998407173469,-0.015436626970782059,0.022409760963813957,0.06007867332077447,-0.05751248490733743,0.023171167217566506,-0.014645977855076394,0.0023566459667931057,0.043453395720498444,-0.00017925891654357935,0.00812276563554418,0.0730525797524749,0.04541893826475736
PNOC,-0.035958471257354865,-0.01229924461739329,0.015113928978550012,0.05543245590539075,-0.036529171533780797,0.017440200482287206,-0.03827124575097309,0.019593063611776092,,,,0.06049981034159559,-0.03319623595420431,0.03820247502231648,-0.015828461800401938
L1CAM,0.011826559794106975,0.012220295854074326,-0.009775608342824687,-0.04765173719688491,-0.04002186841253793,-0.055595023827851135,-0.009788605377586664,-0.03571785513795829,-0.042691963721194624,0.022285695877067368,0.052438807968137206,-0.1188284205191744,0.0146740283108227,-0.052256693702699364,-0.05415704205929139
APOA1,-0.053629070340490026,0.03294304054751746,-0.007234477957033168,-0.021212671088964942,0.022609939825062347,0.02056065013835103,-0.0211705879502959,0.013754266310952964,-0.03231946751132486,0.043130382234114036,0.11048703618298701,0.08578825175070945,0.023238481006302374,0.018766328521012315,0.005731833629688649
PSEN1,-0.058287743108655664,-0.03898336403316991,0.030026481406286713,0.03370238608552531,-0.021588511216047022,-0.04720558001928242,-0.024862692359024514,-0.03425729175141374,-0.06008949457479969,-0.03572415066211341,0.018091595882323352,0.035865687048105666,-0.014491474697618996,0.0033499445570287327,0.03897463502886498
CALM2,-0.05303970667167657,0.02908817382318987,-0.006381582412827049,-0.04826856313102311,0.03227538787342311,-0.061883625165466034,-0.03558742032124364,-0.02759633555261826,0.053578755183170436,-0.0011282780241182078,0.11629678844485736,0.17074918242461842,-0.005078097987739077,-0.06430878414297878,0.006689216224669033
CLEC2B,-0.018213829886817495,-0.01343853792212015,0.037170891662213656,0.018834538957494845,-0.008140448631056913,0.04501504667814523,0.012054634031694511,0.017984357995555932,0.03526925492684584,0.010653801199086817,0.029543116338653003,-0.022758641515199646,0.05296802871587786,0.0996086252511552,-0.047147751570747826
NTNG1,0.006924238208848802,0.09290679128839634,0.01032473241405634,0.04141317034411406,-0.045521857744536924,0.01252819320574884,0.07138662668838712,0.05442599094666943,-0.06292707151273878,-0.03770422978486511,0.028822775197143262,0.16656724088601615,-0.038324114485397444,0.081629441845566,0.04981593548274748
LRIG1,0.03337315624786841,-0.02618744306654314,0.004542187521843719,-0.04808391343524731,0.11525820210459357,-0.03006799559452773,0.019455227735662904,-0.0074509767337082354,0.0662699114579436,-0.07118325442348275,0.04480743248328144,0.1334686464462469,0.010889158655765546,-0.010354239368980191,0.08571396557660589
CPAMD8,-0.02240489434732216,,-0.03202192219186234,-0.016111375125469264,-0.022746867052518917,-0.014844320212884511,-0.018033742637884344,-0.020446067357441824,,0.030281677632349884,,0.0361539048742701,,0.016765944760270872,0.0015897921911204901
GHRL,-0.007075598045785464,,-0.014513522855543838,0.03833191595112062,0.012659497538587819,-0.0315685404954551,0.05722606824785637,-0.010074172191622877,-0.01751358004306219,0.3203929815458165,,,0.021975038966856077,0.0238925099414656,0.0340699164880724
NPY,-0.032868854429180666,0.0021954191436879514,-0.056525617338423026,-0.022688430464389623,0.04224927828023869,0.0010622481379899738,0.006984244946872466,0.03945535155532402,-0.05449392231913678,,0.003920724479302608,-0.09019927342611034,-0.03545099215847703,-0.02013197171548707,0.046334352399351277
MMP2,-0.0068993609078037916,-0.03680452293056485,0.13020613825228633,-0.023687912956513183,-0.020405935385892617,0.0455283720501645,-0.020920879264801687,0.010319145768987266,0.05736303426345113,-0.02698745679197399,-0.0011542142156648106,-0.0025438288667705656,0.003561761321420413,0.08942484673533463,0.05021401975413977
LHB,,,,-0.014031790999008772,,,,,,,,,,,
PPY,,,0.0489290347094032,-0.024425255712735426,,,0.06953245088606944,,,,0.08576055034905641,-0.03250037675587128,-0.01610596744204992,-0.016792080497632988,-0.012661302476689612
ALKAL2,-0.018957219633176734,-0.008947720230868974,0.03149158852810594,0.15289023496798104,,0.053163771333130896,0.013253594022000766,-0.0055056911034249345,0.04279993430418117,,0.025210692384284382,0.02367480650540614,0.0024911517811026522,-0.013177729839900272,0.014956452661877506
CSF1,0.02761433230088214,0.07337747515130735,0.07457252609198005,-0.005141518766093528,0.021428502587960686,0.057662178522058884,0.05053806841850736,0.0376415628961161,-0.10307797636952076,-0.03089234947704445,0.05793098253432017,-0.026866779602704234,0.015687816614206377,0.021148736674664177,0.0659705151766013
SEMA4C,0.011967168565462712,0.03874789063832382,0.04191068103141348,0.003298687574142431,-0.04703995864504379,0.02711229150067536,-0.032471989405800074,0.008167600404230913,-0.01745363016890054,0.044195720364349794,0.01659761022381174,0.017138618770577006,0.019246747597160895,0.05480118774617786,0.07449115741871573
BMP8A,,,,,,,,,,,,,,0.006592646808042295,
ICAM2,0.005523923511018566,-0.05397300010732073,0.044127633389786716,-0.050391131474597964,0.07063664260285206,0.055890614613519865,0.01236790717509793,-0.004982647788549333,0.0859785741561284,-0.0458856463659142,0.04072537472333729,0.017222543121389697,0.011089519242637786,0.06793039876471448,-0.009174234515815505
SYTL3,-0.022399712613281237,0.0041851176910060045,-0.05203172663216812,0.05588442730470474,-0.02558084068257831,-0.04849836610972932,0.07880537651443532,0.12130823242846593,-0.05987614657155289,-0.010151302709037507,0.006592211974553985,0.01653486907857494,-0.008480525103201644,0.12912914999090783,0.04405190389325884
IL1A,-0.026034127146476682,-0.016069286787040206,0.06851458815754126,-0.007231527578214133,0.014279171625350277,0.07982785762163193,0.11756651635108631,-0.008191848870254434,0.005524892020799796,-0.044496816803297735,-0.0028807644287876097,-0.03730532115773088,0.06283135663215451,0.030004658883770796,-0.034154141878257695
HLA-G,,-0.03453072118742003,-0.030990600457929226,-0.014820286612304398,,,,,-0.044374488560838594,-0.042589611194749334,0.09008787934793717,0.0007410616112515953,0.06484777257096092,,
PGF,0.031138515976405188,0.0328282541330132,0.08068260907542901,-0.035391717369623855,0.0756628083380615,0.094456938876428,-0.02827383071381805,0.0129335548391604,0.1844756489587684,0.022365341966957924,-0.024191003958909215,0.05493335217732639,-0.0342719681116898,0.1047180194399009,0.05027272220186978
LGALS8,0.00672047463939851,-0.014284905134574435,0.03637180952372556,0.03417190816797684,0.012922871573458915,-0.037824545710304906,-0.03635707125784735,-0.02892142919884847,0.06750196527974393,-0.08876519370329546,-0.015490635120592759,0.0024468864213347892,0.013487596286229265,0.03483901847385848,0.029869838440249076
DKK3,-0.02726972272126465,-0.009110466773950677,0.0221435593951535,0.009143888593424807,0.017360613174953663,-0.009041343285554202,-0.061929488144491895,0.014771999070630653,0.12264335640681445,0.027009886575084976,0.11093940756400376,0.07502560729007349,-0.04795242493505885,0.05821855083592629,-0.025211132578555985
COL16A1,0.028815879892687975,0.006736549120743494,0.05448386052513001,0.02661445124233813,0.05430233281784837,-0.04884178368805653,-0.000503803183841867,0.010190178336367739,0.0879749657238263,0.04426835139785557,0.01115281795664367,0.0694688020335512,0.017099663964907114,0.05844876356412638,0.054805610312720875
