,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1019inf,ZH8812bulk,ZH881inf
SPINT1,-0.043315855670241724,0.02630689533645852,0.04810622540926519,-0.02769737351867783,-0.026074782210520037,-0.03956171228230908,-0.0254778940827637,-0.02645052061072151,-0.016232457298001164,-0.04934218468459156,-0.03278607546489854,-0.055224072740880675,-0.04768591056997156,
CTHRC1,-0.023579277644986022,0.12865118342084633,0.02927019587733257,-0.01691373945902253,0.06982721715167112,-0.08776987247713837,-0.005726313853090065,0.017875881217401565,-0.046779168702065395,0.028506971909373083,-0.029631409080018507,-0.016351676561326856,0.03180778729908066,
PODXL,-0.05426191634228187,0.024725836441587563,0.012572119184536866,-0.06263232601527745,0.011749361851036984,-0.06890805734681353,-0.04115630035050651,-0.01637007347660623,-0.038423376678580194,0.07262240402502694,0.019347226784829398,0.032392923417085044,0.01892659985889618,0.007250410270059986
JAM3,-0.05341487225281117,-0.014969334031979092,0.015547993592144396,-0.010037517944354287,0.056663925187386284,-0.059972702084380894,-0.0031120906241964,-0.004246371990651158,0.1664477134350058,0.012590882096081406,-0.00992829385551726,-0.021404766962217645,-0.060007311240242556,0.02812309356277865
TGFB2,-0.058048580425599135,0.025823993243987983,0.08156509504702489,0.052136071761605236,0.04169618192033379,-0.0938450543345015,0.018752468184053163,-0.007352418757502505,-0.07395542560791052,0.04101137759095497,-0.04012870087431495,-0.0005522852527997083,0.05842952387378653,-0.006947696571888226
COL18A1,-0.04767977078005254,-0.005715147037778182,0.005609377925194514,-0.02817482548972434,-0.026724867378669612,-0.016308819492247294,0.024948504025667992,-0.047497294074520024,0.023555543368570006,0.02488954105282269,0.032476203114156506,0.0147233934166171,-0.010811107402038245,0.0038789354044568842
NODAL,-0.035181056665863804,0.08347658267653948,0.0010658996418013793,-0.025009926309672983,-0.014117438730734644,-0.05107751708712838,,,,,-0.03430569771520772,-0.03194524348226466,0.049363038215202576,
INHBB,-0.02048742465887838,-0.018743568489869265,0.043483970308494234,0.09444233485925045,0.017098486988251328,-0.0875794281623509,0.004340356483950486,0.020201297081903873,-0.050785939839405915,4.7588150518426444e-05,0.012747307456602014,-0.02085597148138408,0.008609884157479592,0.05684769600296255
LCN1,-0.017122072695406935,,,,,-0.01700859525896944,,,,,,,,
ARF4,0.0017397010105031098,-0.06345450119436227,0.029613503053445105,-0.06364232276751453,0.038054793676300366,0.00215361928914806,-0.055902876288459386,0.05939828923210477,0.09231770752102617,0.01317766753243277,-0.04381063026652237,-0.009772336606106002,0.04865825808464887,-0.004447427803429966
CXCL14,-0.0017671183037703839,0.03437242871241598,0.062100205241925464,0.09046492656484156,-0.06051401241471466,-0.0003072924597118128,9.007882250537258e-05,0.02628829257589019,-0.1156183107301133,-0.042099720891203965,0.04811533122279831,-0.007855816259374468,-0.043408401887532186,-0.1051499128299962
LIF,0.003180103993406252,0.06545434188694277,0.026939576954092753,-0.031272823378057764,-0.025432532380101226,-0.06246475380623964,-0.019552807735854747,-0.019188172912245966,0.019363481463267426,-0.006472591953298366,-0.03294054664799356,-0.0059039847734275955,-0.0637964020716278,-0.08320191495004785
IL17B,,,,,,-0.02808994775098442,,,,-0.03251459200570257,,,,
MMP1,-0.009046138727429468,,,-0.010384045902289456,,,,,,-0.07557767962930485,,,,
MATN1,-0.022480781949354284,,,,-0.024552332188792447,0.025643177499806033,-0.011795776230897365,,,-0.013531753163941692,0.044417915455627524,,0.01729030479015052,
ADAM28,-0.040824956246470145,0.018612235071986248,0.03151081176266143,-0.029326744362074223,-0.0007732891023287168,-0.06534695097978868,0.007632303524100471,-0.05158764148294748,0.03828854576560441,0.03250393060087873,-0.02148169026378027,-0.0477711543744621,0.0037995799785892465,0.038814700403043495
TCN2,-0.0027438308519043475,0.020248390927824645,-0.015777586051600928,0.004045551668340592,-0.017036143163671042,-0.07225398351779419,-0.01648873969296607,0.08108326834261649,0.0006604292559622094,0.064061685580471,0.048025594596201565,-0.003059934283469422,0.01937167847845251,0.05629121486626652
THPO,0.006623786841206891,,0.02571508175417203,,0.021315476115702964,0.012843089647741427,-0.012826033851780848,-0.005861667186872197,-0.0008602287780183586,,0.014452632763109175,-0.028644984916801994,,
CUBN,-0.04188691958790539,-0.05267513580808846,0.04305448789602305,0.03358478888591096,-0.009587825427532164,-0.0016841604697026558,0.013658361739973578,0.007259658775220083,-0.009336910219520003,-0.013860175497423015,-0.046250830959966946,-0.008131451607116681,-0.03891371426572383,-0.051836712835035575
TIMP3,-0.0021334925233230544,0.036531870940448526,0.04409003545367487,0.09098269332544145,-0.01449003906950123,-0.089524196332922,-0.04089039430574845,-0.00611687362170847,-0.05685688186113908,-0.009550682702864762,0.025978585569393794,0.000225436990545369,0.00602101901668637,-0.0009740617195922412
PIGF,0.028386352270348997,0.01777083640622425,0.012140652136939252,0.004201783862262191,0.01067259087666444,-0.05008228731943869,0.03706960176131019,-0.04645425514964151,0.006592875921902634,0.02897532798259292,0.003313796927145339,0.010278579007842308,-0.0315228264569301,0.013099072208440431
CRH,0.10154049111729538,-0.027445151396210808,0.010962417886412373,-0.010552083385791814,-0.02069045385356273,-0.026154746864018915,0.0560500872588166,-0.036126337694178466,0.01787523650168433,,0.009942104583307613,,-0.015517853146495704,0.10978051663449535
BDNF,0.027211484552902628,-0.02455130386452965,-0.021375420026921974,-0.02300520999831603,-0.022507293429703208,0.07033451258959715,-0.008888834477123296,-0.03248161359994304,-0.07077779859244764,-0.020872703606221926,0.007401988609433338,,-0.052306237456746084,-0.022817395446474216
CCL5,-0.02236595315586107,0.053701326265848955,-0.01385496480800117,-0.013161467596742355,-0.03022366078828457,-0.028090571096511023,0.05995038628058865,0.028841859502780332,0.016858244089725142,-0.039899482694914806,0.08887323122077324,-0.02520286777891663,-0.001799859699369654,-0.059677068810647424
GAD1,0.012649222113307152,-0.01993769234431242,0.01587180384688112,0.014837812584601137,-0.05121421922029434,0.02452300714407629,0.0026055972097321204,-0.06449665670482166,-0.11540571208339206,-0.020272097800069038,0.012258761548431018,-0.04078686742610024,-0.0029078337033865533,-0.06757408322251127
COL14A1,-0.040572249120329314,0.0045282994657584365,0.02343308914280423,0.0028087082435300304,-0.03203037086958464,-0.030172264650873543,-0.0032324744101557413,-0.015135598861685338,0.014862203423153229,-0.017638204893850328,0.011696698855430758,0.07350332584520809,-0.04863400223474947,
HLA-A,0.020455785239682223,-0.004937056803818372,0.021739375965241236,-0.08354348590107545,0.06772655742347011,-0.0992617068129181,0.09320170565108711,-0.017206343039002023,0.14177189918216412,-0.04858692002589568,-0.042638501774734223,-0.0671820040743836,0.014790062800691317,-0.005219800458816286
CD5L,-0.0031549130557671948,0.08013284359311297,,,,,,,-0.0013645338497676892,,,-0.03269746310904085,,
FGF18,-0.018151166831559665,,-0.015334033135851192,-0.014397369783806676,-0.028706644051965696,,0.008955922904889094,,,-0.01405044009083504,,,,
ADM,-0.005178934480968536,0.0349867808621655,0.04913216566665495,-0.07263595644506425,-0.0014367578073272522,-0.0274256850875867,-0.04785259093662256,-0.046925295310410786,0.024984173107166194,-0.05454495579921304,-0.02803929842516712,-0.06884261214443176,0.03968746878931418,-0.020209005035426858
CCL15,-0.033469241341426,,,,,,,0.10538993199109102,,,,,,
GNAI2,-0.016545858976398122,0.016745357174481834,-0.028286409205787698,-0.015195306292149149,-0.04359408231946664,-0.09046838030222418,-0.00029502630696087267,-0.00601006212564459,0.060981266874739516,0.01616831780950653,-0.0338012000063677,0.02144623718711144,0.05108937481244427,-0.006238251330297525
HDC,,,,,,-0.03400641127311065,,0.02498086500691198,,,,,,
COL11A1,0.019571823700274597,-0.036440616789002574,-0.011926921666060674,-0.013974375341777244,-0.013560471775160333,0.07225173266666181,-0.02414031484368579,0.06299581870224126,-0.016630674281576503,-0.010302269855247244,-0.01237706024348462,-0.05157940962824512,-0.05883171250576189,
NUCB2,0.009404396664819209,-0.020777820215017367,0.051269226998274915,-0.030905273347814698,0.05576831606701543,-0.04789251655579493,-0.036382533986072586,0.0026582082541453333,-0.055015852819199455,0.05816989894654252,-0.0033208900996010184,-0.07262043577533162,0.02493760094055428,-0.030107943422067435
CXCL1,0.03457455887921196,0.05312109423248397,-0.001917435120123266,0.034969404731920825,,-0.013082633915834623,-0.026690742644811173,-0.018170194833762636,0.0737660426635987,-0.001030452265441958,-0.027563419542413103,,0.03612406186005143,-0.07424802236630182
VCAN,0.03166687052860161,-0.03985796363069965,-0.08750744191290838,-0.020692446687075185,0.032010464932492294,-0.07811795668025255,0.023204552124148965,-0.01609298046507367,0.013404101335304806,0.07623379013396492,-0.04720753256632131,0.09908418601716443,-0.053152772090243376,0.05335661223395422
MMP7,-0.028686282398235296,,-0.03048510093865175,,-0.025432525241315437,-0.012414871849925471,0.0820283537812782,0.017095081018098507,0.04080247389370478,-0.02785380906738893,0.09108634962863452,,,
PTPN6,-0.044850126351402606,0.08184147432264088,0.0218561807742898,-0.0016998124181018493,-0.04178464376374591,-0.06575918913375366,0.04434089676477715,-0.012260144848349464,0.04943023629353181,0.01368487333660877,-8.157726098073584e-06,0.103677935252965,0.03234126523949537,-0.03039251465973849
PTGS2,-0.002294692027109437,0.05204541836534053,0.014949099089227294,-0.06155597136552405,-0.00552373048526468,0.0853720541213165,-0.0313589763371655,-0.022948828103984943,-0.0022153901712454824,-0.013999112957161606,0.013702121440931015,-0.02244689511396344,0.08834928571776211,-0.04205174107765224
XCL1,-0.021982768598013513,,0.051302747067954575,-0.011041540608452555,,,0.039680387939881996,,0.006546940793651037,0.08106384270556244,,,,
CD58,-0.006938229289720815,0.03439838816414297,0.036340602519665435,-0.021440723655425625,-0.018355963154702937,-0.09022943433165602,0.04299197041831391,0.016004152624642873,0.038792094406109624,0.018572017703156484,0.015261973483905894,-0.02823510379358424,-0.03185328058289411,0.02690632357181503
TNFSF14,0.00816518650005727,-0.03070712295542997,0.011528606284172535,0.01963457934551696,,-0.025868210006124118,0.057803487447087125,-0.017747499093165208,0.027585276964970054,,,-0.039053015326037964,-0.009397468535848443,0.07525422005549462
CNTN4,0.045523649454355414,0.004461291817700271,0.021249968661041476,0.016644017763204143,0.03862546112628131,0.06991420782334469,-0.03227202639623933,-0.023177774085577352,-0.015961704319101502,,0.06205647539873311,0.011535649453805611,-0.0306371136332925,-0.07036882538369553
NTF4,,,-0.02110450006058161,,,,,,,,,,,
INSL3,-0.01969250354546867,,-0.015334030128170093,,,,-0.013433061825722807,,,,,,,
BTLA,,,-0.02433976589352379,0.05174374569879757,,,,0.015984467785734695,,,,-0.03669445858509786,,
MFNG,-0.005442217419886867,0.061089530882689605,0.016159163071919284,-0.031066005357188526,0.013084428430197817,-0.05473957912349103,0.06051233455230946,-0.0360556723328912,0.00428057077956745,-0.0021268338048831023,-0.03910717758292929,-0.014131004660655703,-0.002207145042718144,-0.031106176259162923
ICAM1,0.012842254784574741,0.0009434170013706799,0.00542921437284754,-0.061447422312697245,0.016380018306185046,-0.045452521766022186,0.015209483918531745,0.01041999808491902,0.09377408918976064,-0.029300226285047543,-0.0467935474960196,-0.0542066790156125,-0.00842516070413997,0.07191383305650521
PROS1,-0.0842039170723824,0.017403828342533165,0.0031179598454607878,-0.06230313094360872,-0.03176811973831521,-0.09272937832243053,-0.06801273465923754,-0.054627918091412576,0.09500178517669226,0.04980931769660091,-0.03385373795701329,0.024099722598644256,-0.05078573984668462,-0.05093164380737737
CLCF1,-0.007129079817007706,0.13728471190850933,0.021607691154921196,-0.05662535507938606,-0.023642071914311665,0.0002469189264725798,0.04128314054409592,-0.009408160021519273,-0.004561571712071166,-0.016352360290210356,-0.006794661518937919,0.04480618808748738,-0.01976764394079305,0.047663210825214464
PSAP,-0.04270057054604919,0.016793660806528835,0.03982286379160982,-0.03399824434196688,0.015559337007961657,0.07406378387223791,0.021187716604188157,0.021285084182351127,0.037205874449532446,8.24235561085925e-05,0.03225561932098851,-0.09781482214188703,-0.01019245794025532,-0.02477010907610709
EFEMP1,-0.060462461204793566,0.07689328611745004,0.018147220455236576,-0.06745817290645434,0.0422148201411493,-0.09560617457610043,0.06869459148800634,0.01257533890559928,0.06449176589755287,0.00383121551101576,-0.050663537939360806,-0.034586614157243054,0.010613028018865154,0.009966502743340268
C1QTNF1,-0.021297539232006953,0.028141750864822415,-0.002348790432761435,-0.029945871195116745,-0.05245244375574906,-0.02293178310597975,0.007890222975651765,0.02186053239732056,0.028894073554951463,-0.05850024987541775,0.010795205906944539,0.011727514990852896,0.04432520342073322,0.01807992383360957
ALB,-0.03044512435569181,0.0013361858621619225,0.015709290150601133,-0.013595828277448842,0.08347096948847561,-0.002561784271492964,-0.014665380232590147,0.007990034280559001,0.06658319207867403,-0.012809469363845818,-0.010534589022112979,0.03349555173847355,-0.01155832564279476,0.03204432367708268
CCL13,,,,,,,,,,-0.02441354783834108,,,,
EFNA3,0.00971943584809896,-0.03620658648574103,0.0019130528868900195,-0.042703570472381186,-0.00040431419774685477,0.04081418717376033,-0.0029784405031195124,-0.018296820215089993,-0.012839737839762746,-0.05134758245666446,0.06271626108370781,-0.05510706798070842,-0.026845542418595665,-0.033245033946821566
DRAXIN,0.016220846318520585,0.04062132006187589,-0.03467226300583951,0.052314358226095495,-0.03557689733678711,-0.09365446976186524,0.03226512470923263,-0.016185411525040147,-0.016059274518186083,0.05680382569809272,-0.020739950837854952,-0.017922304711197625,0.028933895944020002,-0.033482323253452975
RAET1L,-0.015340651513288917,,,,,,,0.0879342115890491,,,,,,
NPTX2,0.013049946278420385,-0.006449870170588944,-0.02884257073137627,0.0523370429310221,-0.00963710685594927,0.10574512951216052,-0.03009161796539873,-0.03435702071653944,0.15511694187302172,-0.02949831432171639,0.03407005796079841,0.02921192420337703,0.015517955061832695,-0.006522026054320221
FGF11,-0.020214909822823354,-0.010947013802222004,-0.007708082224782975,-0.04376093714590445,0.004584175882639012,-0.08037678730634155,0.03288645639594164,0.05359731382520219,-0.09012285491267673,-0.023467291184674333,0.018818144471449038,0.0007244114748219408,-0.014211870922581055,0.03302739010416017
CD59,-0.04828386609212803,0.034831160936918015,-0.00575769587670843,0.015242063476387959,0.00015142525126582678,0.07901809320774124,0.03640847791002,0.0781519024180298,0.02550441211339368,0.025230481710122207,0.057121392720613604,-0.05639379974748124,-0.0591580016540341,-0.03738913213460188
COL9A2,-0.03378431874570743,0.011135142839645869,-0.0754431127850013,0.02580529992910331,0.014590449883691145,-0.05032761649963256,-0.0008809038883302423,0.002866827673319843,-0.010444045051279386,-0.00036689037201180404,0.009931310488263487,0.06692267584898402,-0.005030130478800229,0.0337952173991242
DLL3,0.06457491319474651,0.023826043976924113,-0.05278914212681538,0.028175098671229977,0.03680288506501651,-0.012878272963851885,-0.03567496363374211,-0.02225436116883351,0.005086153624505855,-0.016414305570029042,0.022600750051758184,0.01832325406714936,-0.034941646878477346,-0.07327434068981147
FGF5,,,,,,-0.016582340981377824,,,-0.03875073035279274,-0.004291452181076427,,,,
LIN7C,-0.009453018735631471,-0.010726731141867061,0.019887508797037667,0.006855173013244103,-0.04661626442287758,0.004717696324679448,0.002944816543969171,0.008760897300916516,0.004786628360925326,-0.02307160518338739,0.026766196082587984,0.008187149122023804,-0.0031657357442932293,0.14163099004076238
GDF7,0.03455774840265436,-0.025793881335241707,0.09374071017376583,,-0.0018918987226478187,-0.02966309818944191,0.06679513228716365,-0.017747498403497364,0.013894782742575608,,,0.06461561341050702,-0.026371335305941185,
PSPN,-0.0006273678661852587,-0.002566383561724451,0.016549783185467726,-0.03582913333290306,-0.03145913562562019,-0.05046592722539294,-0.0017349462644858794,-0.049458316922124,-0.05361004218680493,0.008394690850710724,0.06951160235906917,-0.041523587992933826,-0.05411713844016793,0.08065405578119593
ANGPT1,-0.026012836797553368,-0.032470929082621426,0.03283802846352324,0.03295575288814147,-0.04187455224252665,-0.08704715172638577,0.010755952697901696,0.0559918068783159,0.06657368388047714,0.017485777879232497,0.07419481786886374,0.07519253817448328,-0.0017117261082637808,-0.010344104888562269
PNOC,0.023239082384005988,0.0169692783846452,0.04860967356261147,0.07150011247964615,0.035072850583963644,0.0458177987908314,-0.035861060628034104,-0.04817444109271817,0.0007560531324495196,-0.012809469363845818,0.058344691007886584,,,0.09460114622009244
L1CAM,0.05440742963434262,-0.010850543710273674,0.05943433583805294,0.010909642681055383,0.00506688179857149,0.0011180211191116427,-0.012931260396202697,0.001190116671475613,0.014093736264578759,0.007041229019437854,0.07389306665810141,-0.04044334046128297,0.02775192568695297,0.03831630798666034
APOA1,-0.011038898796750778,-0.026659940105804743,0.025986702149195663,0.1074132088932462,-0.02423400333166952,-0.0005220121341862739,-0.017492183283769804,-0.018189581171770913,-0.0542031674210299,0.055419772435088485,-0.0337413331546466,-0.05340013044830808,0.031538044714799526,
PSEN1,-0.07205248051295532,0.026850289315117924,0.0017426234169072667,0.01816247809495819,0.014585329825291172,-0.011149609639627668,-0.006536037392482717,0.05364659733696419,0.15601484320846842,0.002732338694147487,0.045272926718884145,0.058418448249777565,0.025537782555454254,-0.00373855501431553
CALM2,-0.035879607866681595,0.04995746499357151,-0.014603985880444587,0.0857969231634747,0.033411875516527134,0.06400091279451478,-0.02295457315769596,-0.03413350338703659,-0.05228260989011863,0.03102151234665887,0.09486526818004995,0.009129085009974211,0.04075077483370322,0.004592199614697562
CLEC2B,-0.07005501932857681,-0.03107018398682531,0.0043562049078127675,-0.04133467602920756,0.00606858777077669,-0.08060445062727094,-0.018640123298075947,-0.005468024371684962,-0.055826716892562335,0.0048201688319011405,-0.0007638975265379114,-0.08731747152286023,0.05163531110994129,0.047177133936710254
NTNG1,0.0032595821016199447,-0.039792147411773365,0.006617662219152004,0.026804737004940078,-0.007426264784544252,0.010923553715564017,0.01721068017803822,0.04143665635613668,-0.051330364985885266,-0.020991021798853926,0.013998839675099054,-0.009743335362465123,-0.015591170564647525,-0.04313046857701196
LRIG1,0.029936297597663995,0.00880062907745069,0.009580132127852716,0.010134242753870664,-0.024381413020425503,-0.055299614570230804,-0.022627695298983612,0.003567658150058708,0.048230692323868056,0.011394273058200954,-0.0306952950741629,-0.055519687965615135,0.00663907331135782,-0.008377135327482394
CPAMD8,-0.018793304032261995,,-0.001962394679979224,-0.014019036007098291,-0.024520711825316628,-0.015000959012369669,0.05873291309778126,-0.02384728387372123,0.00811171565277017,,0.058545919996168316,0.06496501723451253,-0.014675613567795868,-0.04957906154197804
GHRL,0.0036661542411553986,0.029402264757617938,0.011472529528087163,-0.02374226892044355,0.030095872699524594,-0.00645037892020164,-0.02612562946762878,-0.016185411525040147,-0.013848463215435662,,-0.0259308964806078,-0.05567754816699537,-0.038600570625222194,
NPY,0.002591530056519282,0.016239832593625228,0.06443982089360378,-0.01529585074864733,0.025113024887732538,0.08247246960278104,-0.0089151267418772,-0.06114273715851886,-0.0010036356712531049,,0.02281506507832342,0.10631895293068748,-0.03929047972251636,-0.1047107844076785
MMP2,0.03783679578651954,0.01916561867243697,-0.03641640978235436,0.0030217906231094745,-0.0009091672728336174,-0.05982226966366677,-0.028647817909045806,-0.028724555858012753,0.028134255629169626,-0.01351852509780612,-0.09195815730759695,0.04572268985498917,0.0453448817183195,-0.007858418904623722
LHB,,,-0.015796324383222645,,,,,,,,,,,
PPY,-0.02586737001492248,,-0.006283129145365967,,,,0.013947980583898584,,,-0.011848187957603633,,,,
ALKAL2,0.019596609516937716,0.10854045214858771,0.0032788784740523454,,0.004194384928621995,-0.01700859250236574,-0.026267818550224503,-0.015499555782802783,0.07360525377899167,-0.0034820303171299734,-0.012324400413498224,0.037088640842508264,0.10115359483114654,
CSF1,-0.03259287345372111,-0.013042775056691687,-0.040232404036183646,-0.07554115015104061,0.004755585182087438,-0.04395695928248972,0.030979952057464528,0.01128363503513041,0.04374020345809946,0.0013675497270733935,-0.054949795061225125,-0.01249318485100824,0.13076510281394702,-0.10506514481831414
SEMA4C,0.010631653490318237,-0.022615456443442695,-0.040044907475082714,-0.005035064388936183,-0.004103517592595508,-0.0006791024575393677,-0.018470405142379052,0.042893552923687205,0.15565136677704353,0.016605354848034385,0.00368312957810289,0.06789641708713286,0.015579189391462609,0.057381745022173844
ICAM2,-0.02762889581778042,0.013350774320737956,0.041481672926093754,0.10051342953897306,0.008686917757178883,-0.062365676789369044,0.04719408389019759,-0.01715540118706783,0.07831782713477249,-0.018974716372708082,-0.002810971604510398,-0.0828918250733075,0.012695943999461152,-0.02224876114880504
SYTL3,-0.015879822418673507,0.009569584270263701,0.058494600063056325,-0.03809671911522575,-0.00958310105910274,-0.01154804195020513,0.037525818943129036,-0.03646285930505649,0.022309836785745763,0.09106888764907559,-0.016793234018033256,-0.02258757919118339,-0.0355899649794367,0.01662572897035629
IL1A,-0.03904555285594595,0.001434876513356238,0.08821951852004996,-0.052333509398329495,-0.034750512684149124,0.0007837453659392463,0.030175801523375463,0.015283824174386413,-0.006944503585469302,,-0.039050586940664135,0.10838378661392777,-0.04720681524771302,-0.04041742993227288
HLA-G,0.0355670900541547,,-0.01668397532409296,,-0.018769254614095097,,,,,,,,,
PGF,-0.04943375251794376,-0.03594506935743417,-0.02241094238898985,-0.04297131683803165,-0.01022923044602873,-0.0768656016763194,-0.020705491893134486,-0.029266066844628926,0.023528800655009563,0.0009718541722279852,-0.04206394182660312,-0.026099537018117607,0.03900668170367068,-0.05917988856797223
LGALS8,-0.026242306912030656,0.047344056124732754,0.004974219801666845,-0.0431657655712623,-0.015122924360037728,-0.00937998539579701,0.0016285390175269285,-0.024012162677345527,0.01807072117950276,0.0769213232373915,0.0500776110421235,-0.009327488181117217,-0.0020526321424078355,0.01596003657076684
DKK3,0.009808043065941806,-0.017446067635862372,-0.009595669073109856,0.017022416912483906,0.016521154411105746,0.10816786045091949,-0.03954004252906223,0.05220416716418427,-0.15293812319396913,-0.032475816576256734,0.047971110119793936,-0.03725334437783404,0.008593251620117332,-0.08771598305601236
COL16A1,0.0034324858758549037,-0.023704818771561654,0.011011586653419487,-0.007979249532788118,0.04721910682245624,0.039950432234589814,-0.00944507894290726,-0.01905172250065204,0.0859158776098252,0.016296812286792858,-0.06889861800786894,0.035624606064715326,0.005736529170861559,0.09980522338430833
TPH1,-0.01733250514458667,,-0.010412894410277243,-0.013761501175781758,-0.0015147750858146853,-0.017832355631683457,0.017787855798146776,,,,-0.0244514726917849,,-0.004033800339167089,
TNC,-0.03740002458596207,-0.010587675519530068,0.043495392626466074,-0.06006609677287922,-0.005007547236366759,-0.09066353481526666,0.017448855946907024,-0.022112805158110937,0.041878645880976555,-0.012403638238645707,-0.0416768545820903,-0.07651275217044531,-0.0920451024312428,-0.012756729699757602
TNFSF9,0.036586956373492206,0.004276814918945078,0.03613248067411239,-0.026154856492903965,-0.012668812099054266,0.14705641437100067,0.01559899267452382,-0.027034525221094896,-0.039203698055201845,-0.028040185736626443,-0.025518054161224,0.052749451713033926,0.03989806465296069,0.045542762561957544
C4A,,0.09010236933054892,0.07595700546835336,,,,0.0084644392330275,,-0.02699109738616864,-0.014050447715611881,-0.021493773356386022,,-0.03325778866935105,-0.02324235871567419
CNTN2,-0.026461690009056866,0.003632523372040995,-0.02602241202629707,0.04378188944050806,0.059518456159722094,0.003886989458661929,0.04753717472448241,-0.03786225152054132,0.12931156061913632,-0.014877182556999706,0.005184748633162469,0.05492557555942855,0.04879000448625391,0.24373968338599344
F7,-0.016909165060490117,,,,-0.017273342892703693,-0.015000950293310484,,,,-0.012809471161333954,,,,
LUM,-0.04407851867311539,-0.03008065484829204,-0.006330253299160283,-0.0440862229134891,0.03244481903006107,-0.0857971642975276,-0.025695268943013085,0.00362489995175511,-0.09306054051028863,0.016983373792214686,0.022912171298423052,-0.09768569873183365,0.025674918321091308,0.05765367558035299
BTC,-0.015340645123414525,-0.010946334422062061,0.02166589342629262,0.030161252272390898,,,,-0.029922138677648782,0.0383477851993671,,,,0.006132694956758368,
APOC1,-0.041754671931666924,0.03837015660457308,-0.0017897384455687027,0.05618459134409334,-0.03163716747738229,-0.07158425987494715,0.06600861456708278,0.010205202809418865,0.19729987007161157,0.02652268835099254,-0.030346758111579247,-0.043812369474836146,0.006646679827934507,0.035863677548566036
PKM,0.02144489906860999,0.004818495781543672,0.053338210109684155,-0.06282608699093548,-0.06076624860916119,-0.028820651380954288,-0.0313389838657227,0.012454497171390633,-0.16752982967927488,-0.020183348710540335,-0.0188412268342679,-0.06547802142992501,-0.018009656317553153,-0.00404989513912246
TNF,-0.03002750455867245,0.02881529345988315,-0.033383013957640116,-0.02973069121407014,-0.005814977702639171,-0.02201575593052629,-0.009379914536036964,-0.023662713943385493,0.07127375046686932,-0.018234462962727592,-0.017417604740903606,-0.045801239576794314,,
GNAS,0.05912703507080871,-0.022754531544144484,-0.016875259689927105,0.1097029738305563,0.014911451503500598,0.07962954322063803,-0.10269251749706979,-0.027287959628797327,-0.18586874307060935,-0.02660266680326276,-0.06568428060586867,0.04092097808621271,-0.0028963333499442516,-0.045673973752218884
BMP8B,-0.017265406565564433,-0.037921432498301925,0.0002497239872135617,-0.028933571724334292,0.007444459706914761,-0.038562524837560216,0.011343683477900025,0.037344943913250724,0.1262336689323087,0.05024847712483213,0.1062613269037026,0.02691418692670503,-0.05023461220491958,0.06863342471268831
LIPH,-0.01733250087745942,,-0.02372523311626412,,,,-0.010408380860753722,,,,,,,
CCL28,0.03271840708632021,,,,-0.02737010783426782,,-0.016027194240014645,-0.018583740359210968,-0.012655821479033318,,0.10213935672305036,,-0.02298906227216647,
PTPN11,-0.017479520004169212,-0.01768456294726635,0.038463657461029824,0.008605673839035443,0.009703866772516966,-0.08507998524095954,0.01877833937196375,0.051692625043497496,0.12665310716775383,0.012115793175682656,-0.005022435961982488,0.04956210232199413,0.04225377818070438,0.02642409196287856
ADAM12,-0.044226306991240576,-0.024295651761912767,-0.017451834437551116,0.007348176127113615,0.022106999862330064,-0.06744488503427874,-0.014289499699947967,-0.017960029790795334,0.07905363843280029,0.06862753540444552,-0.026622646874595736,-0.08623527882723805,-0.030383997723231436,0.07921674367847682
EPO,-0.023289245761368697,,-0.0003978752661905342,0.010206320021777144,,,-0.010889744680997572,,,-0.011646865465286298,0.16798721125209623,0.03612745007599056,,
EDN3,-0.007455909987344596,-0.015147037954106397,0.010064882672366667,-0.015127946335502357,0.00589263387584198,-0.011444974870552538,-0.0006460972221773649,-0.011149965937923754,-0.07671593251524302,,-0.024703779128481967,-0.028644922025677897,0.0757838057339728,
CCL22,,0.000447649399918954,,,,,0.027783977605728597,,,,,,-0.02853643908193799,-0.011278279927237482
CCL2,-0.046596447816473215,-0.00884549478512007,-0.06582558169369927,-0.0699408269174014,0.034915829114006605,-0.020302187338763353,0.07291328514504207,0.000315009410488047,0.09043706003177174,0.004205983874259434,0.0345970632335959,-0.028884003301139164,0.08926922452231913,-0.006561822306667532
DSCAM,-0.014656731569269887,0.014692559205629587,0.05394447879933726,-0.032235423726994505,0.02053273353718636,0.021135107192893042,-0.03141275395257123,-0.0030372103728975738,-0.10308468380226167,-0.01713515661013381,0.0183254335548604,0.011354476442268417,-0.0020641035826317903,-0.007099525253222838
GPHA2,0.01645210277673851,,,,,,,,,,,,,
ANG,-0.002991333966755055,0.08646594800725697,0.0305085083242281,0.008362694405343037,0.007357868888158799,-0.052559872581537756,-0.024380250541354842,0.021138707301101563,0.010465941045015494,-0.012429682869325005,-0.02764159039028988,-0.07161619651261335,-0.033140893274915456,-0.056615534278473593
FBLN2,0.01353022793215452,-0.024382480715177877,0.011299176708420176,0.010270775522180677,-0.07291947979999025,-0.01414544596605482,-0.02967240979427093,-0.020381811062333246,-0.03775018378432177,0.012885393891711045,0.06948113524596065,0.08838317799261858,-0.045700786209942224,-0.06769878552736625
