,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
BTLA,,,0.011497852376618975,-0.012933595061305493,,,,,,,,,,,,,,,0.06096312936486476,
MFNG,0.03056435329032232,-0.13512140982915227,0.018928427264073414,-0.035289749024883285,-0.01994764289980996,0.0033201504516342222,-0.00012191512850820606,-0.004230450439399049,-0.01040693234617459,-0.05018989914297803,0.03701763891388802,0.015438738327820917,0.12551014244095546,-0.011832432831848438,0.06097535075874183,0.028021020076237038,0.02451273580595816,-0.059737217174107085,0.03795321659616823,0.03825664791614973
ICAM1,-0.003318810846411562,0.2517565365057932,0.007970065371135733,0.10835512866273639,-0.00010515689386354787,0.0347970674647594,0.032626833762311694,0.010692868375215806,0.021569496394086295,-0.002221352634434287,0.06787812088600366,-0.10522918497117732,-0.04181765135385472,0.20207110725827152,0.09567840834937404,0.029620975344601893,0.0268194374246395,0.09835095702378109,0.07813703972467191,0.09046541190954516
PROS1,-0.024279215592300153,-0.07644668157473236,0.014766573552549471,0.08002444775823647,-0.016140550482693014,0.004002669802272382,0.04614267209553493,-0.020819487719561176,-0.00732248456280982,0.005691638452850227,0.12164852148303466,-0.07308576824516355,-0.03954195653941263,-0.0059527240529175076,-0.002720841614141631,0.06661664047868439,-0.025077823338602975,0.030919516154761517,0.043234378652225944,0.09661448526715812
CLCF1,-0.026065668951227968,0.1570564103110876,0.05487764430075016,0.1237811248659492,0.06165078826800039,-0.04303243500581565,0.04608154913361509,-0.025553551554544644,0.003474391937366976,0.01583815314911751,0.026640664949206444,0.07572980682432114,0.1348162123030531,0.1804309112163365,0.12211568047525122,0.082126801841393,0.103268288022091,0.005408681722099849,0.04298655182069422,0.13535683245316948
PSAP,0.0625774887891141,-0.1739403011116668,0.020138135520255986,0.056624709943425354,0.02928431275275108,-0.043230609391730936,-0.08415694259571989,0.03114633898302961,-0.01722715868640975,-0.06721066979774784,0.07953341906994361,-0.09167270490144298,0.05535072255039263,0.1744012264941651,0.057109992788540634,0.03525717624142286,-0.026747722776242835,0.01854345833508314,0.07623999689777136,0.07122987928517495
EFEMP1,0.007148688600103096,-0.20517269584968392,-0.0072885116011245,0.036623774138722726,-0.070799936819548,-0.0007996819388296588,-0.09882078461499365,-0.038427830142167586,0.03763822412453465,-0.0009442675039540848,0.06327056023804263,-0.15439436046512903,-0.045340137006512876,-0.03384083660092852,-0.016360690121394555,0.021392483887369085,-0.011294582322832758,0.052021739738282814,-0.02017846326767122,0.10389725012707106
C1QTNF1,0.05088440311627178,0.25329725319684543,0.02406068233243276,0.05161887880780536,-0.011095735441242224,-0.005885353021056394,0.026517099346524124,-0.03610253484471808,0.059907364241972676,0.03232800305637571,0.04147500185990634,-0.03993283655389706,0.09695344175667281,0.11746892511745156,0.06006835938849172,-0.004916897783297165,0.08550330520072333,0.09508231660697786,0.04753329705648808,0.13527594352399527
ALB,0.06126381435292431,,-0.032122467017768705,-0.018717029540292363,-0.01865583199887133,0.029814701938894933,-0.0038928915966250682,0.03071655070823226,-0.012410595982387224,-0.026115882491484728,0.04568107192918196,-0.05664064401508206,0.049929760961282335,0.04190285417986467,0.09259506058848167,-0.049685171330068924,0.00567136547727674,0.06893920812376421,-0.055900250684499504,0.04186664040553034
CCL13,,,,,,,,,-0.02365333567786197,,,,,0.09225019911839313,,,-0.0034796229210183275,,,
EFNA3,0.023178454804117187,0.07147149324180126,0.06175883672228482,-0.009056969278810644,0.06355369525756713,0.06058369576785486,-0.031912517977741785,0.016152965642173455,0.04252246736286257,0.02168397585128637,0.03797665182882199,-0.020997092683935844,0.006106819810694593,0.12921447019072313,0.14100798018269056,0.06382807370002946,0.06980775848607301,0.04868268580589995,0.06903624551124221,-0.0026233690423280607
DRAXIN,-0.002654651480696883,0.2012000522054696,0.012428296721368557,0.08710401444452896,-0.036536216080028355,-0.022803699468820465,0.056306796215980864,-0.023620349355419366,0.0013900757734417763,0.024067539434806624,0.07126421470031662,0.031442800743411464,0.11802673254940713,0.07032646004334712,-0.012453086497003303,0.007266043761552675,0.03192500022773474,0.06399348377250262,0.09740076699710376,0.08062684290552227
RAET1L,0.0034323621563478283,,,,,,,,,,,,,,-0.012393952449098126,,-0.018440868192046336,,,
NPTX2,-0.03993981005103359,-0.1546809481545169,0.013169855237156393,0.050311361854968144,0.026154163631189848,0.03188108687005688,-0.07984559961915293,-0.005841973642068552,0.07407270131831858,-0.001258769286729289,-0.008090809623649855,-0.04220331523685734,,0.061464453976697184,0.09794932810645514,0.06200788423997852,-0.012441178815236249,0.04898266960923513,0.0352413565240355,0.010738170411751154
FGF11,0.053709428170640346,0.2456350597359953,0.03543925471966788,-0.02206032107920208,-0.03407885554782097,0.022262206003797216,0.020525155357524676,0.016979272431004097,0.03601136639060287,0.058843429996399375,-0.007690887240324345,0.010310781558485074,-0.004498449484464859,0.07087145460620096,-0.0007572830863283114,0.02895186520475583,0.06866530924337386,0.01248592867479249,0.04264337785976639,0.06970734224096381
CD59,0.0036254953336143396,-0.08873582281057803,-0.07184880388128712,0.05194249346331468,0.018637060890691805,0.08677433189413253,-0.0699584928432667,0.04850756676389609,0.013152008660100408,-0.07133842083098559,0.17831248635551758,-0.012161248243311664,0.13695628708173274,0.11589765912311209,0.042362846379911105,0.009706099224640373,-0.06857133935035402,0.11567895708753151,-0.0361710190296832,0.025673181083841326
COL9A2,-0.015283657845804415,-0.20012116200552538,-0.10475085490825174,-0.0656161233293423,-0.000717325359993708,0.022141492366692488,0.01849434640700819,-0.0353401008498638,0.0462459163493851,-0.03845422363564803,0.03756998143704031,0.05719577286128481,0.07031967055776868,0.012381724930095971,0.06132185728602119,-0.07998946951131658,0.026674194439789273,-0.07137146607878772,0.01900531187880848,0.0019253311737325411
DLL3,0.00916032513297401,-0.27626456971800756,-0.10538777494891122,-0.014116275830900808,-0.0342682335585415,-0.021469070513097054,-0.09203015991408874,-0.04499578808084266,0.007813495891654896,-0.01257522351373511,-0.011569798005911054,0.06101031787802227,0.021175691598108448,-0.06543750111375299,0.0453487917085601,-0.010968468412469823,0.04821151628705469,0.05350976566695323,0.007305695536532344,0.04633035430675117
FGF5,,,,,,-0.025013270926058043,,-0.016594043548176084,-0.0010751842427979981,,,,,,,,,,-0.008476620032548482,0.14495098172662785
LIN7C,-0.016667849249926283,-0.14310476168168304,0.01415033371719182,0.0458994964281442,-0.012443431564312244,0.005486814501837519,-0.0003799732029609812,-0.024662172062526414,-0.059794351530881605,-0.009310801096276211,0.04377429619876878,0.011200761126371252,-0.056763685254216385,0.029312347501968736,0.048779118409115155,-0.05753490957383305,0.020138504134939474,0.006434560511040846,0.03585113480905083,-0.0365954715574068
GDF7,0.003415839691957968,,-0.013176733856201274,,0.002567696223696971,-0.044744654108368365,-0.01936030463555201,-0.01330788989802605,,,,,,,-0.03051158428437534,-0.02716665962292531,0.021114095201671765,,-0.0394089670227038,0.011568150876178159
PSPN,-0.007457849216168998,-0.0073421348123591775,0.04672116011980907,0.01650080414555724,-0.028567591963534804,0.004836950551817242,0.005552542490505455,-0.011436068976387952,0.01606415291851208,0.0686311813714865,0.029502895028755916,0.044167903088513136,0.054467215697974816,0.06180212000574129,0.09584376080474734,-0.027269015979710973,0.02640683768744638,0.032677515877409614,0.11222057647040627,0.06270039995572702
ANGPT1,0.005656531812559748,-0.036978566233942065,-0.05013921717405152,-0.0018713183556655724,-0.03211170707031231,-0.01717884455013011,-0.14318959407229276,0.026829540254823803,-0.04375711656260682,-0.019130552269686785,0.12992693910263606,0.17097356664181473,0.014950948033988722,0.08487582783154954,0.06667489444343672,-0.04015039150911926,-0.04507587236724219,-0.0024208014791342767,0.05965579384370686,0.014911241962791807
PNOC,0.03979600361707314,-0.09777775920566846,-0.04542424223658231,0.026361186313020257,0.06159131762790372,0.09135019314976275,-0.05317418348851627,0.0660922780920329,-0.012410595982387224,-0.02388473581230113,,,,,-0.02543074480249752,,0.0253000172534542,0.14214775822236606,0.05521519840999968,0.015333757777533947
L1CAM,-0.029560893589673246,0.002684379146638391,-0.007087927406553047,0.07380051266289087,0.0688022105795789,0.09275288875749522,-0.03811011901630176,0.0013117907501963497,0.001745946160549833,-0.029389056618755047,-0.011745117530939988,-0.05680114558077667,0.046847750339791785,0.07248699056028536,-0.028570243686233964,-0.03934914755917398,0.09850126251785116,0.048542903734442165,-0.01893941527832429,-0.07987170120718914
APOA1,0.03343277086844764,-0.09307607381141575,-0.028177672704682525,-0.026218170531838378,-0.04308679741183582,0.0358255956087613,0.006354543982060926,0.046077941878566606,-0.039494133330827304,0.003965303480946647,0.06485006384887769,0.08882199314604029,0.13167471275852846,0.06846450495635995,-0.009425155309330644,0.010456862077401386,0.03321856750934141,,0.033472960763076064,0.05367827741239316
PSEN1,-0.002338410338316025,0.07590118346608997,0.0067257088091111205,0.025758574886339026,0.05029788540476449,0.012314718130562289,0.008546308406922252,0.013007834498985545,-0.0063347164738649766,0.041936252041930216,-0.04543894913119266,0.06761613467196675,0.050795247613332005,-0.002717758653544783,-0.026660055751130438,-0.017617745502054482,-0.01869333298861612,-0.04535157051277805,0.013518244163448278,0.03305738625671598
CALM2,0.03981289043364337,-0.240206002683418,-0.08278846580141393,0.008468722374647379,0.12678991199725878,-0.0027057287946612887,-0.10447347296352034,-0.017144624625868406,-0.03322042674865474,-0.038747304860283945,0.00718417187342745,0.01714619525499757,-0.015973109474174952,-0.012760441509232976,0.042977730818894784,0.01468549483853792,0.03503945602502353,-0.061866558342879005,0.022201877756336492,-0.19322035310258173
CLEC2B,-0.0010001639348356127,0.41422431449381086,0.035332486474778685,0.09494073292590945,0.0063459601388802635,0.03357057844352848,0.03634214014050838,-0.041167557752634,0.043641955754415346,-0.02073766748544535,0.10183369698758707,-0.014449555216045585,-0.09278689730240113,0.0281107396737455,0.02111789957907406,0.05037904852475193,-0.06441976382404198,-0.05428714034790836,0.08760121095781612,0.06630519187231942
NTNG1,0.04342944396286533,,0.05950633290731728,0.06400620942158528,0.06079680458840196,0.04202090740707919,0.0036465231366091867,-0.02042155128388692,-0.020337383493678564,0.0031885701190329163,-0.06908721942339956,-0.021977615843426963,-0.02919338015004618,-0.010279902892560273,0.061595455958576836,0.07668663963847946,0.027274269948434918,0.11424922602980533,0.05171208207044575,0.0750839705936241
LRIG1,0.07136336153813908,-0.30883315881518314,-0.06660496277985035,-0.11041902043769306,-0.03388796348705218,-0.03052854011991605,0.007268812912924149,0.028525882564110164,0.04233722981035546,0.005349579805385866,-0.022825870193985937,-0.019237391232163892,0.043845216580196716,-0.07451889053843733,0.045186780174809385,0.04518892541127243,-0.017240906948225675,0.023290933921578664,0.024956668704545236,0.0012755475667112757
CPAMD8,-0.023790222122384665,,0.032959598006884507,-0.01575135084245932,0.02662881583403627,-0.022627869753038782,-0.013923045909233428,-0.03743400355362599,,-0.022295226426073813,-0.04776976316043181,,0.01250905124047675,,0.06640638889111655,0.034895705727781876,,0.05802053917866524,-0.04296112276606992,0.07528271762331108
GHRL,0.0276550320362531,,0.012480391509508791,-0.026676071548184178,-0.019832636044816828,-0.012376211171353428,-0.04094178895040639,-0.018507103300582792,,0.006896365027346653,-0.004602173816861941,-0.0029308212232788877,-0.024656614230332337,,,0.10381699880767804,-0.039330729823233865,,0.04560926762378418,0.014781627161357943
NPY,-0.014175913369446024,-0.022405567186909767,-0.010509610389181427,-0.040999109302274905,0.07253699741321804,0.025197101028484974,-0.0008600758685771818,0.08950132100308586,,-0.0582876168668101,-0.025803816995383547,0.09648443823779548,,0.05733071067518042,0.057688264747681135,-0.024347600935327632,-0.03236402178373652,0.00047612351535041876,0.027745996612445204,-0.07447861868508414
MMP2,-0.02104382120170338,-0.26142411986280967,-0.061601548953319284,0.011300643015529164,-0.030708473681772458,-0.008948162331578847,-0.04447464658087643,0.04074109721688984,0.05006581950588508,-0.01847483352473774,0.18461868259074082,0.02429930901526993,-0.045540291698225974,0.06415506644870117,-0.011339619574733218,0.06259880692089982,-0.02309467666221692,0.06134023660804452,0.010361153931335703,0.0785876299340943
LHB,,,-0.01863901121043931,,,,,,,,,,,,,,,,,
PPY,-0.0033343301020024333,,-0.03244508239038644,,,,0.02518070181646244,,-0.011479247866443802,,,,,0.09803530051223218,0.05687622211859243,,0.0410832097354023,,0.07765810003804202,0.09980839244289909
ALKAL2,-0.031879683868559626,,-0.01836821544941835,,0.07797931628588912,0.003976600354612616,0.00768524214930539,-0.027693991815687383,0.06528056130708579,0.11448017479676931,-0.06584782581960803,-0.03248431955962861,,0.028225102383415874,0.06260367060541427,0.02007941297496747,0.03386144081742758,,0.07058592193234664,0.03497166970866868
CSF1,0.03479883752406696,-0.06284301533786077,-0.010980240728633055,0.01153084749901128,-0.052185068034771256,-0.02625984610494023,0.0243005653407788,0.04221041651392344,-0.043583443889110604,0.024267458003477144,0.11550878851935739,-0.1312193306590679,0.001452814057578988,0.0752598455740701,0.09996470177928929,0.023218712469755157,0.021769915908497063,0.12792688128984295,0.05659782943018185,0.1421881028097792
SEMA4C,0.012173130898284425,-0.10875520397926658,-0.0031756959548505446,0.0021582119153218705,0.046565999830295746,0.028978374405996755,-0.07686577355452316,-0.000415244590387701,-0.015095233833689617,-0.058148292792134904,0.06838364559268996,0.003529610434104532,0.09770156816939599,-0.035978269243959936,0.00012914228970565463,0.02455369698386945,-0.026982165259011724,-0.040625321625713584,0.09190259109504734,0.06307277094981799
BMP8A,,,,,,,,,,,,,,,,,,,-0.0021813716959067603,
ICAM2,-0.046801484540894535,-0.1132953264122849,0.01614509197040324,-0.008509141354611708,-0.01034437636225716,0.08830037371819667,-0.05851350213135285,0.027339706914690867,0.036982865677217855,-0.030361190420217166,0.08557382693906934,0.13798069464744167,0.016898664044119924,-0.033803052681083634,0.14294153706794693,0.05192389141249287,-0.0189681546988535,0.09557194656292443,0.08286712416543954,-0.03727288676201005
SYTL3,-0.01924318364454886,0.16963302329790308,0.07188217116377056,0.02526282560288469,-0.02562385313954996,-0.03935801278542715,0.008503839116682541,-0.035682913122154596,0.043411952446114184,-0.018671174051606683,0.005054405879959529,-0.03850353071439848,0.01469542594528145,0.04274734187678285,0.1325462049501512,0.11973823898597924,0.032830729488190706,0.08581650162423232,-0.0049529051875910595,0.014735529684271114
IL1A,0.006309254105254727,0.2577819946893349,0.006898202726415731,0.045091470735623036,0.0009538366250605163,0.035031040671634366,0.005909747839232374,0.044536373462539955,,-0.023200695066124856,-0.04826040584563694,0.06336564553281435,0.010921318987643688,0.09783649045690998,0.04635906155858084,-0.04766182451266435,-0.054246985885873386,0.014127930937663446,-0.0697263575393629,0.07731265960056122
HLA-G,0.040923262925257504,,-0.019686402707122633,,-0.014393295541530132,,,,,,,0.019751489485961848,-0.032976000760266626,0.06961679629127131,0.06367581557558617,,-0.03456251343501395,,,
PGF,-0.03345285620009049,0.2295213854508572,-0.03808773696445508,0.001063960843821863,-0.03378692523992322,0.04135122380742255,0.012288223470776776,0.047462655398505874,-0.02415021254376138,-0.01448331119884462,0.11755737738386889,0.06614297474363529,-0.01911013169312067,0.036835145973495804,0.09136696274591097,0.039137697684499914,-0.007415855887231542,-0.05124145722481678,0.01645526528882432,0.015500891977471405
LGALS8,-0.03963220033241167,-0.07072551142393492,-0.020310346053222406,0.02479044084574248,0.04772418801244324,0.051970235443599265,-0.006294046999649265,0.013823109647301265,0.05055838600181001,-0.04468099380046317,0.1223166400023231,0.050892089572894025,0.03125666354189326,0.08939945855777272,-0.034431141312668084,-0.02313846321504347,0.04524176825077202,0.04165439702088731,0.034235795314142094,0.05271837144800748
DKK3,0.06417841988737104,-0.2810839602563572,-0.03694613159737963,-0.04757326294639662,0.0783794086148077,0.08064706649571549,-0.03539967852244314,0.016250214731004357,0.009505931515025701,-0.044602112039123926,0.09420874283414543,0.04292553847808279,0.06962053500836748,0.01652631549855731,0.019454850573624317,-0.007993069669354489,-0.05998743826502059,0.01541916654022337,-0.00147017509147536,-0.15805853083281649
COL16A1,0.04511779382823664,-0.31940945171439633,-0.013751485128799389,-0.07678347174573716,0.02150268375242529,-0.07535855376764897,-0.0036003563561551426,0.06661578478557673,-0.07590288800439153,0.033085521992587276,0.060118988401040255,0.05332395617042563,-0.06457625376036912,0.056437875716325685,0.0784681894767643,0.036117257103558974,0.09082875602632502,-0.010805894318826533,0.06993106692160225,0.11787539796797517
TPH1,0.05136049166048494,-0.07292254186954247,-0.0031850399042487464,-0.015461992752490342,0.03222121558022683,0.030234435236606134,-0.017225994069527753,,,-0.014527084130688168,,-0.03048276684200617,0.0265932125606044,-0.014246033536901842,0.1562567804106809,0.010970239870734137,0.061378497455065316,,0.005582325926149045,0.0021043494079767315
TNC,0.020400023310922288,0.18939408870922608,0.08213845837091055,0.1178924862042026,-0.07338673341997193,-0.02204385166083957,0.11010027495123088,-0.02129315779918117,0.044443134322601566,-0.0003011843456721774,0.1122682253620455,-0.05331764664152022,-0.0035047311005256187,0.128546006025159,0.033173031649558836,0.11817503702313614,0.07787546206124046,0.15212990191327794,0.013976290294614299,0.08763849436396927
TNFSF9,-0.03415352678262381,0.0012065732875409863,0.012452665270018556,0.04671924083532741,0.008765108026385674,-0.018639627865317573,-0.019360002759769037,-0.04689276996544475,-0.027167043892588547,-0.024646951174969754,,,0.025979205445248912,0.021584539605763568,0.017308216302320448,-0.02112378105834823,-0.02690456199699699,0.11414263178931688,-0.06414991839104224,0.007235535279622675
C4A,,,0.07194520197894673,,,,-0.02791822439203477,-0.01996972735383054,-0.013612931575626307,0.09311194151396524,,-0.035136850569839666,,-0.0308277886659931,,0.046599252652868156,-0.007370463009478589,-0.01628857820529966,0.07880503702128919,
CNTN2,0.012055478340718533,-0.08459817636578175,0.05510699661360194,-0.06333600968012566,0.020686370546210787,-0.08649773302879558,-0.002258803883743204,0.05021651988815732,0.03776405947049027,-0.04976037436154353,-0.1759331797293671,-0.10203136964770754,0.010933110386994524,0.002452396088833546,0.06226327728085769,-0.02260305765465225,-0.032601645861082815,0.025973962304999532,0.07661760259343683,-0.07991165108044304
F7,-0.01873750113992622,,,,0.0984846664331911,-0.022627856600963947,,,-0.012410597723903473,,,,,0.009838938149888336,,,0.02782096787390977,,,-0.040273365425373166
LUM,0.012468137617925366,-0.06372954740886097,0.0021417522589794596,-0.004699985571439607,-0.04481496788944089,0.015337700312436541,0.04776117417103439,0.0006456203369843704,0.006066308925033841,-0.04102638540407865,0.13508704578875722,0.15318729143492166,0.09582735296706135,-0.005597114100117697,0.06489762236300965,0.09353040988393961,-0.010192286424088254,-0.03767618224434369,-0.024257700150265585,0.08305073857541202
BTC,-0.016999381959954183,,-0.024640466654560364,0.052455946141624354,,,,0.06214705628024216,,,,,0.02420725104444713,0.033804708282519975,-0.010981808766245368,0.09754808708122653,-0.04275438025851907,,0.07777143480549108,0.07790242384627595
APOC1,0.057386183919631344,-0.2584629861949309,0.0318935904480525,-0.052214411370115545,-0.10182080091772235,0.019348271330333,-0.05032155531732988,-0.008384904685136618,-0.07332911882389467,0.0006909725701754913,0.12358834215244786,-0.0685575555268871,-0.06697707532582821,-0.10147195165177558,-0.030745823719219998,0.03766018551027034,-0.07298842254343044,-0.015104871754552048,-0.003990025096408887,0.02524602677709376
PKM,-0.009644807508215362,0.2673607716088539,0.08345974745004056,0.07195889580658806,0.02050505192572557,0.021415937767950935,0.01612750857318877,-0.02442772806116505,0.03553480241144002,0.05353253511764984,-0.06564991333494384,-0.10310753746788448,-0.013843617604795943,0.12706689878508975,0.00255187281184054,-0.0008362908261144516,0.033754946319794255,-0.04077675348438348,0.06469600145026487,0.056625293633832556
TNF,0.023391122952140977,,-0.048783936989515594,-0.011987808515576664,-0.03254207302264244,-0.03320918731261471,-0.02499750077704221,0.0443750587229108,-0.017666660995727064,-0.03033418423581824,0.019227176036504003,-0.016849160077190835,-0.006910298622647957,-0.007045180593917849,-0.02051279928950276,,,,0.09920342890460876,-0.022482855103396687
GNAS,-0.010461088304720666,0.25006413061204874,-0.07486382698528819,-0.03050426124180165,0.03395007449831098,0.06177339689853049,0.024036165619175383,0.000550377391638158,0.028215007588296648,0.07625082733826215,0.14791043138072885,-0.03170637642027317,-0.031214189771975542,0.040646506643796494,-0.04798768659693402,0.06801263358493438,0.008798687961210843,-0.08572979777985582,0.0464967831397162,-0.055644148935721185
BMP8B,-0.0026972380869580356,-0.04596211533925493,0.04412035818312906,-0.03123183471092351,-0.04048204117943807,0.032502071013155616,0.0016578166875559188,-0.023606924288927918,0.010974870470806601,-0.05268584792165759,0.08451328411985146,-0.03844972310252096,0.05242263431859576,0.01688033776073058,0.08004918445491127,0.006816447123312689,0.06787723765204093,-0.012883313521927982,0.025612060760797615,-0.013453723828027737
LIPH,0.017196818199130885,0.07522158534969119,-0.02799479646632299,,,,-0.02250972076721517,,,,,0.0913651929442828,,-0.02384757935401253,-0.036241303573034574,,0.04714159289399421,,0.032299274738502776,0.022037891509784174
CCL28,-0.02701648747846957,,,,-0.0014130765354562333,,0.0391261506080829,-0.024805501924508127,,-0.011520608774308718,,-0.053695160115764244,,,,-0.02321064545399074,,,0.04674915418063127,0.01722408446481048
PTPN11,-0.0038426678964829063,-0.13960545719068332,-0.02226476317558155,0.031068935277427313,-0.016993502603236413,-0.03808779739373588,0.003972883056743524,-0.013318242839068498,0.013344681155894957,0.04333807710876588,-0.0019025053749540906,-0.017899005418628326,0.055971587442515576,-0.08079883474037343,-0.0997302055843371,-0.07741344781296593,-0.07399341532127743,-0.022433839965866377,-0.01712334958408677,-0.10695751099858558
ADAM12,0.03216982358501126,0.038391436819922395,0.04114532866350063,0.04155371633348467,0.0013409733036470512,0.06272784442824443,0.06862870644109327,-0.04260090992949724,-0.013185673868676837,0.07639474851403141,0.05539939347539996,0.07076698037045948,0.00667033053728718,0.04439727167447964,0.035001874636563346,0.09134113850362961,-0.016689022139218808,0.021408057537613132,0.038962540561302036,0.05408929342564868
EPO,0.027456429341990947,,0.04612975194201198,0.027903453189878347,,,-0.02355074389329863,,-0.011284194344447825,-0.014527086264039672,,,-0.0026094457654678212,-0.04486081061992726,0.039971288912189894,,0.04531920100368562,,0.00903779814159123,
EDN3,-0.012173633053762038,0.08579017912287745,0.022696740320361942,-0.016997287840315317,-0.018998886135188717,-0.0003830441768261145,0.029639958003559338,0.09855027306589925,,-0.014676984174698355,,,,-0.017831325811605712,0.05466437914735552,-0.003338085147704924,-0.001811007557242646,,0.00357501915170903,0.04727859146370067
CCL22,,,,,,,-0.034729608605380546,,,,,,,0.15174335093287972,0.04317957035888685,-0.02881149140442293,-0.015687455693160435,0.1804691576384445,-0.00946129098304681,
CCL2,-0.0007501580375149964,0.017912747426809147,-0.017365522175693864,0.08836514570109247,-0.018543650110889428,0.061774933224076074,-0.029904768488332553,0.0037399522803835557,-0.024378727044521938,-0.04192703519603022,0.049987210783133194,-0.06538074024018621,-0.04258353100484382,0.17966569933353163,0.10996296047978389,0.032064058144857036,0.05070371337857472,0.09775756149899816,-0.015688443041129384,0.11318067756669037
DSCAM,-0.0392746945178148,-0.12520099069744559,-0.05576546881846235,-0.03749971522612343,-0.0031273715089316623,0.0650260738189629,0.04681441617574709,-0.005323889549539345,-0.01660158588485479,-0.010632273053128014,0.00944514959708812,-0.06801788759631303,-0.0695626862668899,-0.01384202180873144,0.03199545560160078,-0.03610039161601775,0.025492438894465657,0.04428848813055128,0.03984472234320778,0.0680020464345943
GPHA2,-0.021406743851577995,,,,,,,,,,,,,,,,,,,
ANG,0.009488585918080548,0.24887059114709545,0.07073817605144316,0.03717953585368902,0.028763578523251173,-0.004252144462150847,0.07993246643976515,0.009006885660432559,0.02594779760483495,0.018530250564435698,-0.00031343317128348886,-0.005260267880515572,0.07758899867757191,0.051477252402369916,0.07573255070809257,0.05743375943317818,0.04328477387957775,-0.06243759325820409,0.10156351004377787,0.09271342128609904
FBLN2,0.0025913064072982184,-0.022792806879920843,0.05248224569133142,0.057288220362287846,0.06618779449276563,0.0015841817912366713,-0.013785818735387924,-0.023077775971776703,0.03008691846883068,0.019655289740454645,-0.00044195640445563155,0.09018558593153762,,0.03601742352613919,0.09183417806209611,-0.016495750030512252,0.04798902502499452,0.28906403551521964,0.06866495619024493,0.03861023574500613
VTN,0.022283520986394786,-0.031623248557880304,0.002831523723971901,0.004765740053468542,-0.015251698792413849,0.0030223200501080408,0.03255648058032882,,,-0.012071134060727696,-0.04051369975171982,-0.051260501232788996,-0.04778814184969035,-0.056413186070851114,-0.022832608760591424,,-0.02617074149577508,,-0.00787732265267432,0.11987506375893961
VEGFA,-0.007055203433803998,0.3908848750227956,0.11384964759147109,0.08375655235325669,0.019569849368523375,-0.011657446348952643,0.13147723348225218,-0.02439575121699674,0.07418087081480278,0.07394786050411312,0.05950996632699297,-0.08557712614867694,-0.014596497197280855,0.09158082927908058,-0.0016438194416949152,-0.03928805579287749,0.03627436569787228,0.061399881672759574,-0.037981556789200704,0.1324526477245612
F10,,,,-0.015607287879021442,-0.026522357695469477,-0.005594256670065061,0.02004100940542453,-0.027251096370181888,-0.015659699746220664,,0.041312885855057074,,-0.029689504590401088,,-0.015795630372014147,-0.024927365986614422,0.014343356934548213,-0.03654834734403028,0.03533569928009426,0.019179843009249825
SERPINA1,0.05170476522492006,-0.11213263266923629,-0.024633429123292312,0.042492381384917816,-0.04588456334076282,0.019684416974092893,-0.033241062749168514,0.0021893791069910614,0.00918558031294027,0.04911469265777693,0.12304144220381667,-0.051618849453900474,-0.031214386472611405,0.08545454965290382,0.0660713339095739,0.052321195722898055,-0.0028135062542201964,-0.0067347538808346435,0.02968074484687184,0.07649749564459807
VWF,-0.015622975321104104,-0.17038531517855904,-0.06147379762424378,-0.01612126268197014,0.03681689618951041,0.036535260687589124,-0.022200815690589997,-0.021201559775822255,-0.016591606413696166,-0.016794620670253477,0.014143267287057554,0.14258669728939233,0.0699805698353731,-0.01929717945016512,-0.009560941056160937,-0.003099184964790463,-0.09677042211778439,0.1030158194716462,-0.03678770531148471,-0.056412790794147724
GDNF,0.016281465886742914,0.043737821442617,0.025953659598055002,,-0.02373986053069222,,,,0.005153214986593397,-0.014527085132716788,,,0.0004732734912059634,0.128627516536965,0.09662022924814352,,-0.031924747672360566,,,
VASP,-0.0056378795263119464,0.13649921387533356,-0.033649376173385794,0.003140272140630242,-0.02646357347967062,0.02162475377384803,-0.00838142268715551,-0.028344292664593818,0.005967167196965768,0.04285241255508036,0.13679191498361207,0.0894878783572979,-0.06950780864684157,0.03097350459694404,0.04576747555539918,-0.021730027878942793,0.022857856291095855,-0.007651798536344985,0.0846136969558487,0.09711079935256839
ADAM15,0.07488028998070906,-0.01645244965177383,0.04172791290724804,-0.03257039056856441,-0.02296191923390102,0.025575594596709373,-0.013633233371968105,-0.0052616077704424336,-0.008551203236841914,-0.0013659866192930444,-0.040965532056353844,0.022534793546967014,-0.015208532468929063,0.07841582410946075,0.037460868990337744,-0.06252779159919661,0.01526263555245873,0.09730506847277223,0.05199470757013833,0.07455694216931753
WNT2,-0.012811637519620016,-0.10349869355333241,,0.013316540917939063,0.03820906584774377,0.0825023439390669,,-0.009106340872543459,,-0.013595197864870708,,-0.04742561573407949,,0.07159269708857596,0.04165410119976616,,0.03950789279043592,,0.09286629386384278,0.09284842595496717
CALCB,,0.051568343654695425,,0.12655193963390202,-0.015459228320802444,0.04087594116926403,,-0.018808121595488086,,,,,,0.017820018738234092,-0.025552318986911616,,0.010909184994870482,,,0.13803057944942043
