,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916inf
GNAS,-0.10456382013262598,0.01661106119140288,-0.05486893359123699,0.01126039633818665,-0.08622213449398607,-0.0031195445692115097,0.05369563492896412
BMP8B,0.005440665755170838,-0.019200835852524304,-0.03061012727842785,-0.06557032592313104,0.043694461560498644,0.01356690527258303,-0.08469069534102971
LIPH,-0.01831715201300864,-0.022006924189521864,,-0.02519850515796769,,-0.06879318942119664,
CCL28,,,-0.023864269791454715,,,0.052994624921390246,
PTPN11,-0.06035112659547987,-0.01618624995871556,0.009088887805893604,-0.01667684468680667,0.013265654372948502,-0.054078019808434324,0.10875875140593767
ADAM12,0.033825820826439056,-0.017604078428337742,-0.007947379514526226,-0.030847074471830205,0.07884133075858465,0.09204220366450204,
EPO,0.06595379215194379,-0.02285586843771682,,-0.015181074680563249,,-0.023106448733855207,
EDN3,0.04525482030566508,0.051501281222585155,0.1412974139872368,-0.02291707245077528,,0.0005359691376683601,0.08054419842305689
CCL22,-0.02251447242773593,-0.020901341727290707,-0.029622838594999534,-0.013320732159218342,-0.05653632820051882,-0.035705518358255355,
CCL2,0.025400120525979984,-0.04954694748306294,-0.02099393141581267,-0.023938356871326193,0.07543030405335634,0.028068009967308197,0.009481643389954077
DSCAM,0.08200203376312866,-0.015334984549098108,0.07733566342548162,-0.022928038007638325,0.044496072613150986,-0.003065311501754427,0.07548586835168167
ANG,-0.018689430456968397,-0.042712066160988986,-0.08269058335199769,-0.049496162179984905,0.07434232352503471,0.011514936178924535,
FBLN2,-0.008444878559566379,-0.022595383475523673,0.0026397362619430967,-0.07315338821838871,-0.07156997414837957,0.01284881207218679,-0.0491461577805596
VTN,-0.0032315940770016247,-0.016071785926059134,,-0.019657442721908572,,0.06613535320320223,
VEGFA,0.016088325337422788,0.014001951973524124,0.030280221485029363,-0.0064080072123275334,-0.005984571943966413,0.11026006792058643,0.12056734698936704
F10,,0.04790574507139847,-0.005552016293444819,-0.026292642586417954,-0.04462419527554376,-0.018766228131926875,
SERPINA1,-0.0023834712919996027,-0.028318150365058786,-0.08839629634733627,0.018882950763194847,0.021507937500638633,-0.050091842469113655,-0.08799646496971408
VWF,0.04639880623620761,-0.04601573882432213,-0.01351221338213146,-0.017360661841797208,-0.0001643887120716929,-0.017466295707859028,0.14992109102957515
GDNF,-0.05015244542835861,0.023837545153027172,,-0.0036616536735552823,,,-0.01729615796944913
VASP,-0.049070260248200576,-0.013566125400843081,-0.04046598286175101,-0.03819131931440122,-0.08363356242071007,0.032565326236492116,0.15888467617263277
ADAM15,-0.009443167123234623,-0.026691946294242555,-0.015167149019906257,0.028875636597703702,-0.009191958410902515,0.00881354998930473,0.005938286077108782
WNT2,-0.02467516126704651,-0.02347412176385903,,-0.018228274055163578,,-0.010325407158244598,
CALCB,-0.021595279318187287,-0.027801247779879527,,-0.0237134990178124,,,
OLFM2,-0.0322095004290793,0.031725557584769234,-0.02130592539090472,-0.023912986999827777,0.014706722226268575,-0.00663865467696869,-9.486240758124339e-05
MFAP2,-0.0032308831848619096,-0.004355280914561792,-0.04358823632483886,-0.019536576064608513,,0.0152707781007103,
HLA-C,0.02525671960392785,-0.07129648795142061,-0.0744228003496422,-0.05930865950673741,-0.11879068876135106,-0.09642593854141053,0.024999182119268222
THBS1,0.00210827854120288,0.010793361967882649,0.052544017309580686,-0.02397166392881988,-0.04692753261730027,0.044796711441656895,0.03794710040857086
HSPA4,-0.05937813997687376,0.02445143634044638,-0.05065379358482857,0.059291501717536596,-0.015913635991231644,0.005032040759798242,0.1339256943099154
LMAN1,-0.0027827654572442455,0.024598784742401705,-0.042258800079730915,-0.014917469816303396,0.0897890626353866,0.05694945615356848,-0.00501105270756975
LYPD3,0.02323452645399182,0.007835714330808582,,-0.02417863979591205,,0.047421515226454984,
APOE,-0.10597886974937655,0.009487039293719805,0.03077673217052059,0.06329984714139861,-0.0708858521915027,-0.08534145991403135,-0.05654031948339657
SOSTDC1,0.044034824264487044,-0.04324909749036102,,-0.041013300428147964,,0.052872003925446956,-0.0013769065383123543
ANXA1,0.03903834104439471,-0.02632773037026604,-0.03600109374557398,0.018581520774606262,-0.10287521398643835,-0.05842601139045284,-0.052531599609965125
WNT2B,-0.044622901768153415,0.010091009749516495,0.08466513751439668,-0.02471811227619085,-0.04392166870980935,0.08154740305946757,-0.013438932133291817
AMH,-0.03814091642446367,0.005129822911091966,-0.023864266748253052,-0.0010153334563744137,,0.09298983281559228,
GDF10,-0.0025947473642793655,-0.03520022534508089,0.1067199850104558,0.05324516123945564,-0.03191618622453462,0.003277823853128779,-0.04000436568410165
EFNB3,-0.03630193276262134,0.03208869861394666,-0.07451201582046711,-0.03905971222849952,0.027081198030327963,-0.03628956304572421,-0.060652496934226204
LTB,-0.032175529793817256,0.0022693620348898072,-0.0044033639869895886,0.06382078477838211,,-0.037776974248491364,-0.060131733648232356
ANGPT2,-0.0781254887731357,0.002963069352226117,-0.003129592886602124,-0.05061189087870904,0.11982244422340026,0.009352580762681076,-0.03043164659738618
NRTN,,,-0.030119395522418692,-0.0135176577103448,,,0.06433914106662236
ADAM17,0.031507178881784156,-0.007697423929568906,0.0686479426984808,-0.018108517466033085,-0.06792112420745049,0.01768674067265108,-0.040893512495741684
LRPAP1,-0.05368477876809891,0.008317687585224314,0.024550284955181457,0.018565571869316993,-0.03843647378822547,-0.01547303953153234,-0.03451802371893471
NID1,-0.072088591955364,-0.09870726359223521,-0.02943254358529426,-0.021731056522055668,-0.07148906353343337,0.03387450498618487,-0.01940181723511534
MST1,-0.007565731670035914,-0.006859698742317028,0.010988428973275429,-0.039067845158948844,0.061061693871897575,-0.02349634534492578,-0.07889854349253089
DCN,-0.01519948681454318,-0.040122264462696094,0.05539711183772215,-0.06916033719359611,-0.028121032312934342,0.017833570193963255,0.10423646153489298
IGFL2,,-0.02264636028209273,,,,0.057786842044182586,0.1107555648211002
COL7A1,0.005033294425207953,-0.09350556969379457,-0.017034572206171834,-0.03779029282205057,-0.061502919232841284,0.06504382213657388,0.061551770904393246
CALR,0.043346431849402234,-0.03730362791422203,-0.036149412864519885,0.015726487470799386,-0.03402435696980072,0.019524519262081486,0.022099497397057834
PIGA,-0.02388617968123183,-0.03551679018986391,0.057633244964647244,0.007201673311785742,-0.03954730431955988,-0.016587127571783336,-0.02802927545071293
CD200,-0.03227671972847202,-0.0002505083419591538,0.027477968262645616,-0.026956028015236094,0.04386614292769747,-0.009771501586879618,-0.05852060544684541
GRP,,0.11051006380015517,0.10778172898153482,-0.014826661042162083,,-0.02741729207655705,
CDH1,0.0023732434597689457,-0.020627789191634913,-0.022538581978188338,-0.00425399758607543,0.09515970835911453,0.002950741148127173,0.07544292820173092
LPL,-0.002102987523530545,0.032884213090055237,0.0005080258086666176,0.03183825545891024,-0.051474387817927375,0.0069329785556601605,0.05038360351115941
SEMA5A,0.014772746778691753,0.016454751386841507,-0.019125707039429136,0.058337586924091446,0.11923107305573502,-0.01795957137172883,0.00010668053494557325
SEMA7A,-0.008707659048500235,0.04670688692554935,-0.0581405096762442,0.010870565003254779,-0.03175030494708498,-0.0032798496465461435,0.05729944821008175
SEMA4G,0.010354737185766216,-0.01843809311941436,-0.02615615740885093,0.06629870223894008,0.012765791022241842,-0.01760246230403406,0.07310415563839151
SEMA3B,-0.03470996359911058,-0.035496455127192884,-0.015821374102552594,0.03659589680910869,-0.07468709066534943,-0.0096058993497156,-0.0621077205058151
RPH3A,0.05950149244009022,-0.006704429784888042,0.0521870628863037,0.02445945706048481,0.21694629910281996,-0.05556365305070912,0.1056441858735085
JAG2,0.019239803490264072,0.09042263203116557,-0.035726054942429114,0.006099561326409016,-0.07012863327593839,-0.047968849706663215,0.03599689016425954
CGN,-0.04632881275727178,-0.0019553541161944645,-0.006457533492500673,0.007062223850258205,-0.004712429503038225,-0.010943958638357848,-0.008556831075103856
GDF15,-0.04050623643580107,-0.0824173018880464,0.004548979468787932,-0.008371078141341892,-0.007665774641420676,0.025137095503317768,
SEMA4F,-0.044547733754483246,0.03568356204130797,0.017671010382637624,0.061259664058915836,-0.04402055439479682,0.014798566086263558,0.0694188378979782
NXPH1,0.0905358541272922,0.011797770876309009,0.0036900525761628744,-0.004277609917506403,0.004333008250491771,-0.014960980274777587,0.12363629265919095
ARF1,0.0477106531097163,-0.012942048300406184,-0.09466325626152994,-0.06025606329475887,-0.15819489487979158,0.018573246583823734,0.06917043285988506
DSC3,,,,,,-0.023106455747575597,
EBI3,-0.02454221691485557,-0.03348109851817545,-0.010580022478488013,0.0690587878132623,-0.0703747027155443,-0.0715846539515549,0.02017408142683914
TIMP1,0.033616558479796534,-0.03491622529183437,-0.05091477777265533,-0.057605877975586944,0.011350319691566281,0.05099805929405392,0.0484378501364227
SEMA3C,-0.04905840677217051,-0.006980456294053359,-0.04278604776778872,-0.025920515445626565,0.02081271615583116,0.017255154860638656,0.08737282123825708
GNRH2,,,,,,-0.025038993941218692,
GAS6,-0.08228859322936524,0.0026324679020038326,-0.10493655398831692,-0.06636153891045161,0.006049316354719483,-0.040739618952261726,0.0894533558882799
MEPE,-0.034426908621052854,-0.032534298310202756,,-0.022880131554823456,,-0.031929467818583857,0.10143939157999811
SERPINE1,0.010957028623088136,0.009363837237772442,0.03266253159846396,0.0541495014292113,-0.08037507763272018,0.0445037705490534,-0.015886586674766476
RSPO2,-0.027817157134243098,0.009014863197501987,-0.06064417030192005,0.019533105137281202,0.03136323192643763,0.0005651529521234285,0.14323348531420735
SHBG,-0.014494761484149908,0.008616609135543948,0.01272342175397324,-0.021514602441745873,,-0.03157553273206713,
LGALS3BP,-0.037489199371840184,-0.03702213634953572,-0.077180588282555,-0.024928674794028233,-0.05570451004952198,-0.021282436008582494,-0.04725694778079963
LAMB1,0.024026321121907803,0.020445631030769323,-0.09791452340166319,-0.032547581893617714,0.0037752477702408006,0.0057907997865475295,0.023777135586927994
SPTBN2,0.017324863281126052,-0.03484719167698893,-0.024598224929755858,-0.02101444216708583,-0.005579895643884569,0.03228232538226803,0.0033307581627791787
COL1A2,-0.0174150945727003,-0.07622454592485436,0.002628346965696399,-0.08946063475339544,-0.07154500022744187,0.05665606001485963,0.02629826126815187
DEFB1,,,,,,0.06502139976030348,
WNT11,-0.04427969170539416,-0.047629778341914474,,-0.019194336569130412,,-0.01750651454331981,
LGALS1,0.012721796792262796,-0.028949495128919284,-0.010420241669796685,-0.03750667362670607,-0.0762738568500843,0.10395503286517585,0.1224241220312867
BCAN,-0.011758890273453547,0.020802069914050116,0.08791047519216828,-0.011855669593072746,-0.13637485246189354,-0.046855995048779166,0.04339385402927189
ANOS1,-0.019719070149705368,-0.004592708691235237,0.08569366547304169,-0.004483861129991632,-0.005896815886400921,0.005779638133654646,-0.07447318906483055
EDA,0.004258342252048371,-0.012432171174159132,-0.04381010902719178,-0.006119397641423222,0.019175208182585755,0.009691432215703547,0.033103722206358925
FGF22,-0.030330440125284908,-0.021570973583355565,0.03459505566126237,-0.005901257567645579,0.049848545698423695,0.06409419466601574,-0.08534424459281229
SHANK1,0.04454504552935229,-0.011937849659506342,,-0.044423237709840746,,-0.021332436593689327,
NPVF,-0.0025316536689091785,0.0008983483726722893,,,,,
RAET1G,,,,,,0.0015347911133425708,
TGFB1,-0.05762969805085715,-0.015746802624608792,-0.02460893096873293,0.03642334312199274,-0.06270637753072708,0.014980565605910035,0.0783987607933996
MSTN,0.009427956228182812,-0.029024011198601922,-0.005499620238591051,0.010155410884400704,,-0.025935742793382174,0.045863052847859936
WNT4,-0.035793175076770815,0.050204431220130165,-0.02324858607529929,0.016971844173329732,,0.02719957635657144,0.008801297388075328
TNFSF4,-0.016204029805803634,0.017357922675589,-0.006006424208547489,0.0002681239845381051,,0.028373377800589468,-0.00957854022631817
NTN1,-0.04478846325284768,-0.010191831536717929,-0.054755994180452267,0.026235796635052273,-0.0013581702194712774,-0.049503118128263315,-0.10758289120782538
CXCL12,0.0005924002356720096,-0.07241595215740225,-0.02474540064298314,-0.009726773540051997,0.13897592776146678,0.08164343459795362,-0.020141707247566285
GNRH1,-0.03837355132622101,0.006821969377966984,-0.02355828227967742,0.013405348107466382,,0.03012201942374239,
FGF8,-0.020457170717399324,0.06360177428631036,,-0.012775764344098085,,,
RIMS1,-0.04004920723994449,0.03454398248721266,-0.02007903027683024,0.02797392154725633,0.07750976608595186,0.01531398903493873,0.11310513545406103
FGF14,-0.042055821782047795,0.022938587014101695,0.06097026282932649,0.0276356194008756,-0.0706936977693476,0.014472355897166521,0.1043876902238704
IGF1,-0.018093968566222956,0.020804417151869474,-0.025268082719061054,0.006819522289767365,-0.06361159802363979,0.01988853444746688,0.03317630011849945
TNFSF10,0.05812112481966149,0.00023952513482018974,-0.03123881307983888,-0.016838748530573582,0.016463081857957633,-0.009535855501690267,0.1441964735745071
GDF5,0.004020576976332311,-0.04163354082663168,-0.0010098178106924948,0.10563989722007569,,-0.0172740391609863,
CHAD,-0.04539848397644488,-0.047169837382334094,-0.02619344270836324,0.01414040458038533,-0.05480084518753673,,0.016152162376589552
RGMA,-0.059434733652338284,0.0705049672692236,0.010825738082317819,-0.0601700492154565,-0.02330060683699478,-0.015342500532399246,0.010877940799637378
WNT16,,,0.025124936604086337,-0.013517655926151975,,0.022886990767998713,
CX3CL1,-0.026545056971699343,0.013126431019423906,0.002793118271544432,0.05674531388971063,0.11783889903889463,-0.038628013123426876,0.08662060761561557
FGF1,0.039075985607277604,-0.03338439954023712,-0.03720821243182824,-0.01217254344462234,-0.00792756353790097,-0.02850047879885911,-0.017722645058756908
ALOX5AP,-0.00956537464406734,-0.034256704830308835,0.04514691180383594,0.02800903801297179,-0.09877055953748666,0.05799859600952136,-0.1280340341669137
IL1RN,-0.04148101146771988,-0.048653953121389766,,-0.027144482628623484,-0.05538413380013175,0.09400909122342956,
PCSK9,-0.01963852038350222,-0.02067368413199647,,-0.013120996730968981,,,
FGF23,,,,,,,-0.0637172160432684
NPW,-0.0307709182965142,-0.017838842901520324,-0.024166651277563924,-0.03830510107458061,,-0.01745669836586191,-0.04803825385994592
CXCL9,,,-0.02834790518312184,,,-0.008178752374587,
ANGPTL4,-0.007877551136024417,0.005147206136181563,-0.03600360961269528,-0.021945903392573598,0.05765164834683672,0.016931947774856206,0.020640020728534107
UCN2,0.05476597284917102,-0.035912026231473146,,-0.014826661042162083,,,
OBP2A,,,,,,0.036845899928822104,
COL4A3,,-0.01635950806968986,-0.04064917097397982,-0.020736767225003592,,0.09024353156345366,
NRG3,-0.016896231150103972,-0.03596839223533496,0.06382018450158233,0.02842834141682972,-0.0011741496736195447,-0.06163083422284736,0.03913330383232609
IL23A,-0.019638513532763295,-0.02655096279990434,,,,-0.014993556080645593,
COLQ,-0.018615161585759273,-0.04139182334258548,0.039157475398826205,0.007699990141983496,,-0.03020032198857349,-0.06880091819960271
SCGB1A1,,-0.010536724509109129,,-0.015181074589186066,,,
TNFSF12,-0.07154528361413504,0.04060198030645105,-0.032245877958939205,-0.025285276112080188,-0.01615026639178188,0.04843135294797678,-0.005449941025855055
DKK2,-0.02318190175992158,,,0.025060326423156084,0.11974890350831925,-0.04137335569342608,
FYN,0.04056093726896234,0.011646279224750235,0.0059944939543986695,0.021110065386010003,-0.02036632354995671,-0.05678055546640316,-0.010274427307276294
ACE,-0.009868123538446755,-0.03199144410460442,-0.06499646906171246,-0.051405012638315525,,0.02906376938008967,0.08821855434714307
IL18,-0.07344619017437741,-0.00942819688970241,0.0244682638769943,-0.029390073320480586,-0.036658423614947894,-0.041917641334878485,0.0056208039462082695
PPBP,0.032565448912945764,0.045835274777509635,-0.027823364039633224,,,,
CCL27,0.08351624917336545,-0.0430034364088572,-0.02987203518739548,-0.0357440408064873,,-0.04675942128817852,
SERPING1,0.00020757049524974737,-0.01161601706835489,-0.028599997364458955,-0.02407337544049737,-0.0013198146665834084,-0.01981310042450766,0.09743021575977641
AZGP1,-0.013240251403333864,0.008393654313063827,-0.038298955396873266,0.052565841465464065,-0.08136437299811576,-0.025090722125397244,0.03664054271689804
INHA,-6.398077194668224e-05,-0.0031328865984265176,-0.02416665113432246,0.043074645188582276,,0.004689506784074044,-0.04335286544371058
SEMA3G,,,-0.022295590816066187,-0.021768424983479234,,0.013680960063631469,
OXT,,,,-0.012712568832252111,,,
COL6A1,0.0019872662259544783,-0.03977453022073186,-0.07734159300514491,-0.02638769718653129,-0.06698330774632637,0.006364590431563161,-0.04290224782593423
FGF17,-0.005589868199809257,0.02174573162448758,,0.010745100538238985,,-0.024726763490959296,-0.046906941166345424
TNFSF8,0.041693923484785504,-0.022646357845590617,0.07206566806856005,0.01363719498258481,,-0.027583371212300683,
FGF20,0.021053186371260347,-0.023283440675114703,-0.020791477863608413,0.015967465576207197,,-0.03185594505268227,
ICAM3,-0.047632475916703707,0.03176029634766763,0.041418687668504074,0.025166906390139524,0.03916061801456744,-0.009990047507385965,-0.07359662996182531
LAMA4,0.007835422032449897,-0.05079969756281401,-0.030883389408857372,-0.03105990351127549,-0.03726001472950757,0.007533507583388873,0.011153337822789882
DLL4,0.021787616022367864,-0.02466175862904765,0.04763750512943815,-0.030644335021651314,0.12071500166281071,-0.005989763071305676,0.1157178349900005
SEMA3A,-0.045133739116051085,-0.013443912284976477,-0.04707006716012189,-0.015515431726874687,-0.02214806336783653,-0.01681349126415895,0.052330703792110016
RLN2,-0.018041964255073935,,-0.006557257245650967,-0.014826659407209909,,-0.028537459215171687,
C5,-0.019929241910687196,-0.027104786925474193,-0.05706323726391349,-0.00486127652957091,0.0002201616618146402,-0.03450509293685363,0.014331103724117519
COMP,,,-0.02591278147508163,,,0.013883887270524737,
C1QA,0.009812373830393515,-0.0425809157116611,-0.07287337192468568,0.00851899867350485,-0.1063342261281846,-0.00445006091751435,-0.029309910310703145
UTS2B,,,,,,0.025333092558176513,
COL9A3,-0.02328231826250425,0.02103375319053501,0.013678921626957665,-0.011056965600763028,-0.1630521987738985,-0.08416825709748468,-0.0788474941080209
HGF,0.024892315373155456,0.07407511327019946,-0.09707639706708059,0.010570573204600564,0.00897595054938489,0.04229896262165089,0.0600093436069687
P4HB,-0.041049431630233814,0.005697181495790664,-0.03198856058074918,-0.026836138921285953,-0.00723167179188994,0.07704700812222699,0.05779072740757238
ADCYAP1,-0.028035785935316773,-0.06908474921388805,-0.01882615617743464,-0.046249191906955346,,-0.006324406578196568,-0.022846161404656173
GREM1,-0.004060289097634178,0.03656286504081043,0.024677498302520588,0.011823031431323827,0.015931174805872465,-0.021135406696047576,0.05841419019746241
EGF,0.016828247833904946,0.061307491432680085,0.021314647738196343,-0.01866741768248397,,-0.04616997392920213,0.08489075770367492
VEGFB,-0.0017522244667917816,-0.01028916384720467,-0.04872498260650818,-0.06206249510925288,-0.01533609450751934,0.0040220906435369805,0.07733597679917024
FARP2,0.0029111120984932244,0.01198897743048624,0.004388860220573247,0.03157671665403445,0.09305588748305844,-0.0001887837387198314,-0.0022940017390249714
IHH,-0.0236172851519059,-0.02407791633746937,,-0.014646429080550917,,,
LAMA2,-0.014128861456275408,-0.011795409386039155,-0.004772008389400291,-0.05591250928700758,-0.0292579564432639,0.014000603096225715,-0.04867829662945288
SERPINC1,,0.00040163371551361264,,-0.014464085915197867,,,
NRG1,-0.026810902219429472,-0.001134843760657636,,-0.028068511887176087,,-0.01723596180641487,
SPINK1,-0.002966089187611547,-0.017621221725071728,,-0.017779272257091507,,0.00511177062057421,
EFEMP2,0.02701208866534031,-0.040945111569231474,-0.017379866590283937,-0.0016096537527870976,0.008571019665705035,0.03824845582620988,-0.029986083390474174
SELPLG,0.014151461159077396,0.014045596172075047,-0.024105130608203896,0.005361294649508213,-0.06603365630409269,-0.08311509271134696,0.010232268138557378
GDF6,0.0029132308464987424,-0.009565002799767066,,0.04435319533620078,,,
HLA-E,-0.009459841191772922,-0.038101584944303664,-0.06754127967061521,0.0027074024982043066,0.0006876217851468604,-0.030572574302124553,0.013795215209296071
PTN,0.04729424428172227,0.008599140257473582,-0.045026734356156825,-0.03738623304553689,-0.03496959364683391,0.0008885229867707649,-0.00715098127287944
CD274,-0.05954511190266085,-0.03157577302958036,-0.02091226282782921,-0.005455551363786294,0.03009135740078192,-0.009048933293704214,
CD14,-0.04776025415758667,0.031212445445794715,-0.07823367926175387,-0.020164656711418084,-0.03869409419753377,-0.019784546692475802,-0.017008221473309743
SFTPD,0.0024906046277960244,-0.03451412710462771,0.03654670170908081,-0.006382018000372109,0.002822573688309126,-0.040649883578382666,-0.00031713639088397464
SLIT1,-0.0061246734940612665,-0.03379794006212263,-0.0014165238075666612,-0.036032861790824766,-0.08132205155003956,-0.05282865000806865,0.004874166752625535
CNTF,,,-0.022295599614047472,-0.014826661042162083,,,-0.06104522045720807
BST1,-0.00948938653601228,0.03669193345903266,-0.055134933629628194,0.03165655688961121,-0.057104911628907795,-0.014279993107315272,-0.06283719124467277
AGTRAP,-0.001355887061992868,-0.016196057382040937,-0.07240271176484721,-0.020099919479186726,-0.05358469680809176,0.02051334237005401,-0.09420969315875753
LAMC1,-0.003128717519964365,0.029547439409357685,-0.008504746074253344,-0.04007119066648781,-0.01758039277746342,0.015110452320147131,0.01124190186362287
COL6A3,-0.01870882973954075,-0.0501956160972385,0.004180266708142937,-0.054558288240799176,0.00904372632673905,0.03467641761406658,0.13564654838007636
FN1,0.012198687374287318,-0.05934066151783416,-0.01145654108732901,-0.07907587439691782,-0.10159460569859952,0.048927409060446736,-0.054029275639623654
MIF,0.02095535666043465,-0.003405874123390718,-0.0705931009610737,-0.01209525861396499,-0.07186155959843854,-0.012717653266454508,-0.03675952455113781
JAG1,0.0016858557591176554,0.015776322110973233,-0.012073234468502832,0.014913951307975026,0.048139251504325395,0.01558126400705964,-0.09053117553820182
NID2,-0.061143419929228594,-0.02594757388594535,0.04082895555381137,-0.04315756400611878,-0.06096690906871812,-0.006312811262420171,0.1409828981198415
EFNB1,-0.021618635072398227,0.017422199067886904,-0.09173934132417222,-0.05608924793717603,-0.06871458771269505,0.04460727074410941,0.0851088254434988
COL4A2,-0.008255356644570742,-0.05969255650110751,-0.024677857932129784,-0.0692396725833516,-0.03751849050732712,-0.006080234313978291,0.010211109371458272
SPP1,0.01769243821829032,0.014040228632173843,-0.09172597181300567,0.028492403444306598,-0.09036956443346834,0.05423461856605629,0.03945549312403687
PODXL2,-0.055359885182605234,0.008944818729345952,0.03730164506438338,-0.002070348695345868,0.01390195440198535,-0.024938861842305076,0.04031526892774282
FGF9,-0.05234519386518706,-0.05809749525105997,,-0.009448827655044328,,0.03320386574708594,0.13445191296764175
ITIH2,0.0940351303938162,-0.014782270932808827,0.007955505133514378,-0.05016778214411948,-0.04024702127500527,-0.017525680138930213,
ADAM10,-0.027835247529103622,0.02613747976438415,0.03148096371037844,0.02616692571462936,0.012247049694531333,-0.03288309236906088,0.0013322779676106743
CFH,-0.04610747505535821,-0.07164683347055699,-0.0231751101043422,-0.06895318258361342,-0.06413052089442944,-0.01832077163355124,0.003223248384270448
COL4A5,-0.015174518466955982,0.07384315928581192,-0.06415215552810903,0.026899645239106235,-0.08493316764065018,-0.07041242281227383,0.07462672651897131
LTBP3,-0.020792666337144085,0.04168163896441812,0.013428943754226189,0.009930012981477134,-0.01808857533118493,0.0011034110764465339,-0.03344212105691021
GNB3,-0.0529315860228821,-0.033838615718708304,-0.038094211082510356,-0.005045415180283935,,-0.05440392489605326,
COL6A2,0.03929558624237727,-0.06957062683250728,0.04662741919613684,-0.04999562466698131,-0.037211003089874455,0.02041536562234469,-0.05231068592648623
GDF9,0.05835121532010905,0.015343892079627174,-0.01654315090975548,-0.0084537570406703,,-0.018728025156757915,-0.028602350542762167
NCAM1,-0.029943638763811235,0.0471136646648611,0.03633132148933268,-0.0062399838750915974,0.13269983399544422,-0.004956914760204931,0.0737077408480607
APOC2,-0.03893920361092179,-0.04376263800551942,-0.03943165611038319,0.02549465255019758,-0.0062319091866993625,-0.08252494778986436,0.01789726205752307
BST2,-0.10139229429074202,-0.06685799419707232,-0.023870892194462222,0.02558181596803833,-0.021354841393831498,-0.03212097678051492,0.07681915912169833
COL5A1,-0.03357901674314872,-0.0390069321382227,-0.07233696614017512,-0.04608912097410777,-0.04865298878877897,0.04831905933318581,-0.050231695615902426
CALM3,-0.026057246238282022,-0.011521374385791488,-0.05796871492993639,-0.009201031220669799,0.018594877224667454,0.01377789379967402,0.08621089979225317
THBS2,0.023613412185872897,-0.02154285074454082,-0.06754221967012444,0.001942300036205957,-0.04711784311780327,0.062167208008860525,-0.07992492735567279
SERPINE2,-0.06670237567005992,-0.03687618505727808,0.02203663511153292,0.027926684908997693,0.04104892807295049,-0.014494922604287669,-0.017212148622566373
EFNB2,-0.018870365019560936,-0.00107845714393856,0.015058598116624113,-0.011942762595469622,-0.0508430587493584,0.04712946337775663,-0.006420775502031075
PROK1,-0.018041968257603513,-0.021789949636062296,-0.022295577850639056,-0.013903545930950247,,,
MMP9,-0.06629244780142488,0.03129470170713738,-0.00809594071085172,-0.026669682281248067,,0.05440352002446797,
NPPA,0.03698750554034944,-0.007606392749349507,0.045339877426255816,0.024019425047824835,-0.041637930898032104,-0.016671977173237606,
APOB,,,-0.024465619430156335,,,-0.0062496632695101875,
C4B,,,-0.024761223044358155,-0.017163928454656176,-0.02611316849608691,-0.02595459690542531,
NTNG2,0.01096113216763291,-0.019612326311020247,0.07177153968893395,-0.003606589117691716,-0.07377756469546624,0.03262053038841515,0.03517570396351125
LAMA1,0.02442141084532907,-0.05274722630127464,-0.05320486532377586,0.039818056162634285,,-0.04913531720009305,-0.07394259233118394
UCN,-0.027238824483287336,0.0534378850915663,-0.04782935085805396,-0.033695903584358755,-0.04600124043592855,0.027939245654500657,-0.007915288567424088
ARTN,-0.03395708746929839,0.07794637229480045,0.03567466232296498,-0.02682583475816053,,-0.017549673504222776,
PDGFD,0.03620022668979619,-0.05082955906168005,-0.055323919539007727,0.047640561235596554,0.04483562599535697,0.009695757455539817,0.1497941935570834
EDN1,-0.023128491832862544,-0.0214095033897862,-0.040914768738197375,0.0063581489942920065,0.002270364977959765,-0.054733996145760584,0.14221337453709468
ARPC5,-0.030712266210757042,-0.019093001921732307,-0.030011192397748382,-0.0004697560701716478,0.006835072825416885,0.04977489948223745,0.0009021205591484001
GSTO1,-0.046784053443394535,-0.030663454420616416,0.018276321884861644,-0.029287080520093246,0.09702340339841194,0.05685436991756139,0.07328305138962589
PROK2,0.012122247966893113,-0.022221941749395402,,,,-0.02137085797547233,
SYK,-0.04229991740871909,-0.015340017328756693,0.04069129605372346,-0.008921385161989355,0.02250946867559825,-0.03633307941903009,-0.056506180725815626
CD40LG,,,,,,-0.00925632886049428,
ST6GAL1,0.0005575561009294709,0.015276610853121278,-0.048552577453951196,0.10623042771994363,0.06564723064962703,-0.052925846252090306,0.00317191137170773
WNT3,-0.03499512373521064,-0.02878432779696462,0.013769575916177822,-0.029094526921315977,-0.04865297211824959,-0.06761872021898016,0.016008325074759314
HSP90B1,0.013101368783968921,-0.022447694050330102,0.04757775247604212,-0.07745589004717104,-0.10774357100520243,0.09107667756894673,-0.015996106761001484
ZP3,0.00020499166333742643,-0.018053510251592707,-0.03645029005991901,-0.024293743261477745,-0.05056330764815762,-0.08831954950317891,-0.012118148649476976
ANGPT4,,,-0.030850990829070103,,,,
NRG2,-0.0510653941525909,-0.024861420223981787,-0.0564696171112233,0.027547236376227212,-0.004817609051361898,-0.058980469450869245,0.04289287134297267
MELTF,-0.024223350284591105,-0.02376846888696637,0.049721197306992974,0.008303847583877338,0.0092031607549868,-0.06390291288729488,0.11529690158690084
NLGN1,-0.02821756452936923,0.001567029762428691,0.027945088585816694,0.044139370391100226,-0.0445027579264458,0.00826230158236993,0.006614074278698896
