,MGH258,UKF248,UKF259,UKF269,UKF275,UKF313,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
VASP,-0.01067891360369085,0.05041914639694863,-0.020497784601633748,0.024993928793453676,-0.023967971691344212,-0.0132163485591309,0.02205739031746175,-0.0020637615346072225,-0.01792182787586547,0.06570174761733412,0.05902361193678526,-0.01919390440785867,0.03760340864460239
ADAM15,0.017900842392101015,-0.02068989082363902,-0.010233463442830455,0.02886698470111598,-0.004377284318515502,0.039834080801223776,-0.02888785572432022,-0.02438341174129487,0.027776225892971945,0.10609766948743639,0.013365660461200015,0.04779225409037215,0.0854344504875082
WNT2,,-0.024668923492781752,,-0.031948832014286534,,,-0.015263915431550451,0.06711323378720833,-0.02888684052635902,,0.0040738908072718545,0.0342925565987899,0.06474257538288941
CALCB,,,,-0.02117442524865017,,,,0.07008598923904037,0.05159254484057641,,0.015996093396165742,,0.06855135622668361
OLFM2,0.0094464783838141,0.018560630033707406,0.020774248495720966,-0.06680577597122063,0.011518046049189162,0.03542128944213309,0.00015887544643067658,-0.0008076041658752714,-0.009805887178534037,0.030875311403231315,-0.014460602247842949,0.036878188491460046,0.07563758329277602
MFAP2,0.032346677516431624,0.03030414993448718,0.0032871046370424595,0.04962504005445325,0.01987817464045476,0.013839507603045703,0.010744383170547265,0.023916814941687844,0.030666393778964757,0.08323748270051749,0.06518948664486761,0.03378099625741068,0.06695813759527301
HLA-C,0.0647593453778964,-0.0030385839312387897,-0.004294209154717944,0.13508129941859118,0.05578559452605024,0.0526945997402446,0.04528054983657802,0.07306368972080489,0.045687769450752355,0.023063300132872902,0.04424945433486611,0.04051483042971671,0.03465065956713927
THBS1,-0.03734572727759516,0.0017306705603216178,0.045117551072079945,-0.0201935106490489,-0.0325342758045294,0.07959526941250028,0.0007036100642160326,0.0050951826861185025,0.008684124668271363,0.005855657136419482,-0.05171398268950193,-0.021511477320929746,0.13411324631141297
HSPA4,-0.1494210444570872,0.01057748599595279,-0.024221580571766103,-0.00720490701747238,-0.06060108471431298,0.05063000162893278,0.0420656018946892,0.03193287618666814,-0.020376920705951075,-0.02406204275437108,-0.014528249788661851,0.04015036866444334,-0.03193658238880965
LMAN1,-0.004640698439087728,-0.019628306659058563,-0.018935167106531,0.07521040701917389,-0.004517682407762653,-0.05239825646895436,0.08476402657932,-0.04669595970140518,0.031203698716596975,0.010690130294037951,0.05266967607769654,0.02550528131131171,0.0336920941293312
LYPD3,,-0.021513953111210935,-0.013099757164659272,0.016737339184194063,-0.02145327659843046,-0.00624069134854368,,-0.012746758369363878,0.07711282682746158,,0.0009875573343401812,0.020121275771698637,0.06519120767620801
APOE,-0.020601501946843712,0.009642858107940027,0.04275073497744608,0.11309520249485344,-0.03357054907236172,0.07689208795145638,-0.04585773183578691,0.011150429382984437,-0.017201649718423265,0.038282960513720224,-0.04640081539016803,-0.022549049320534868,0.009943740895650567
SOSTDC1,-0.017205353622563053,-0.00856469910498404,,0.022716183627496153,-0.0043635102463676365,,-0.024801070060468937,-0.04089913341201008,0.048005532755724535,,-0.01494390662154158,0.00847836338075166,-0.04625035839855009
ANXA1,-0.038020644204648534,-0.0037543637704846194,0.02195886939953499,0.10726681388989112,0.029334035825430125,0.05250367904771079,0.02412193165390212,-0.015891727364402454,0.0679542022129839,-0.0035445732655798572,-0.010447226063361896,0.06552665084945271,0.0028813014508348904
WNT2B,-0.038362319463594724,0.0033833851346831757,0.020730546770198668,0.005547602036938696,-0.0008475641898060687,0.006324292711660393,-0.02670785215031732,-0.025314128327072756,0.0003140097581954271,-0.04816623267804311,0.01790867660772788,0.040751965219000964,-0.04083995841077222
AMH,,0.06525575714887044,-0.018202673971329807,0.010756480397650946,-0.02208716828414497,0.05665819102016611,-0.01766419429478142,0.0005007710716511695,0.002878143779679768,-0.024291297015260907,-0.004442800488125064,0.07718335251010211,0.0056413840795049046
GDF10,,-0.016322188479135774,,-0.03411930846323796,-0.02063556020457616,,-0.031378649866702656,-0.023479299161192194,0.06353478793213117,0.03789522626813152,0.09465847161788643,0.03047134501917291,-0.004186853666287468
EFNB3,0.011982580154751461,0.025176712538823514,0.004905152330424364,-0.012387066678041604,0.010675977281581019,0.017071104511144127,-0.03677643508290614,0.10353027686240393,-0.014235260567430207,0.03938220953219645,0.021254176966569234,0.04743561781028805,-0.01422170844487114
LTB,0.00026016671618790275,0.023544946606587833,-0.0008073411420501005,0.02084264709111251,0.014509109088312823,-0.0145566445039658,0.03525261056690022,0.06546270732691348,0.09803141060577442,0.0027572092974328713,-0.010075322523288289,0.0033819429432775656,-0.0006094485675435073
ANGPT2,-0.05085133639999592,0.03396632105109783,-0.047490744083524446,0.09859860001196273,0.011805746325052116,-0.004735185843004058,0.010589622475214291,0.02917821605729167,0.007726965527170039,-0.023746411411168657,0.020837116007468983,-0.0400853460924511,0.03035032431609217
NRTN,,,,,,,,,,-0.03065835587044595,-0.018608605335595614,,
ADAM17,-0.04782631643757409,0.0051776565335706895,-0.008700050483373521,0.03779910614671981,-0.015359861141537479,0.0034631258973124713,0.0035643024855289834,-0.04267993849377858,0.018944427940984866,-0.008973158382025557,0.0810270370883649,0.026904938828182064,0.02388366258864346
LRPAP1,0.002647938135949094,0.03616486090260054,0.05895739593090548,-0.004330621462874059,0.03156225669868683,0.03926977616127895,-0.002183638613593628,0.07292423215907466,0.100089286777594,0.017138417535690807,0.02258834172960626,0.04452537840822997,0.02748208941338316
NID1,0.04527044031865862,0.025165990014730247,-0.026775726866838843,0.08978236746659092,-0.0633675834113073,0.01503390573036131,0.035347524672277045,0.018016104126821655,-0.029880657346169032,0.0019352592526183472,-0.007163292384129634,-0.033753395644132954,0.08184482852027634
MST1,0.001501852720822976,-0.03803254823541162,-0.00593470508997621,0.0247729875476155,0.013792060790082994,-0.007559090169479201,0.008400440484232812,0.020030296597540086,0.06639775487998392,0.05091869285708735,-0.0013363352893464749,0.0701913951951735,0.07242041107493259
CCL14,,,,,,-0.02195716413951258,,,,,,,
IL13,,,,0.08963042364530517,,,0.0697661371254463,,,,,,
DCN,-0.05447505351512809,0.09429338266285087,0.013950775502394248,0.09697621287218283,-0.004645136227621541,-0.05754285151977946,-0.032694581310014806,0.012123120096221662,0.0010145937765406877,0.02291288167870619,-0.049748516247145304,-0.038701790160717266,0.014302848426561194
IGFL2,,,,,-0.0025857952566384194,,,,0.0029891851019242127,,,0.004248892268836239,
COL7A1,0.03980776147365762,0.06291087776804413,0.034042335136791044,0.1104165926048787,0.01897298413549559,-0.010063242755273028,0.04111485296739121,0.020304792243856302,0.08134569221941654,-0.00435044838688418,0.0954170389439692,0.04130151140357999,0.05319700837493461
CALR,-0.029571877732941104,0.032500557801848656,-0.007533120114629102,0.055846952835222896,0.015234860039042382,0.01516371379348698,0.03582977582939875,0.026643914928026535,-0.045158255652128255,0.03791719104121544,0.05436031594581471,-0.0022407461803173765,0.04873135260645694
PIGA,0.008272756074231672,0.015567445397855574,0.0155226783145565,-0.0031278161942153043,-0.004691996093942015,-0.03005924454206334,-0.054623503409355824,0.009734960890893863,0.09110345049905667,-0.01564735856255324,0.05490628924682022,-0.02505388196193683,0.062236974563858155
CD200,0.0012048169252723614,-0.02703794499104402,-0.048091070581618954,-0.023570301982806588,0.034572409764528376,-0.012929424764339136,-0.044308705600654086,0.07362517832315175,0.014190889113801664,0.021122651792984157,-0.02870692390013986,0.010288717713204549,0.015813869713509673
GRP,,0.02770086962881549,,,-0.028202610688918984,,-0.01647848609321086,,0.1136843656393615,-0.017371874645569493,0.015504068267129079,-0.007593638671735609,4.663083392318157e-05
CDH1,-0.024108536671759353,-0.0016582818974199436,0.01760197491720544,0.04042696830128407,-0.016963417637871084,,-0.02681643124377346,0.03465847492700581,0.07825166978392104,-0.011642475562524441,0.07362471487817437,0.02127995138295927,0.08420340456295163
LPL,0.051125987266670364,0.02066997843874794,0.01770913361161575,0.0395520154259447,-0.06063966702502229,-0.008892689556277004,0.07090750481614155,0.06243707386163794,0.06522339409241795,0.04023609007611734,0.07289655350123773,0.031540333322288915,0.15082474725987224
SEMA5A,0.041195800348373716,0.044610688966851574,0.018195977652433373,0.08792108399437623,-0.004829999712572258,0.0005248026664393695,0.03757408307772246,0.09174412304775251,0.033442481762308594,0.01195836086866215,0.030566129377880596,0.004826568497250565,0.17349862067547256
SEMA7A,0.040238233334643804,0.08722168505480596,0.11152156923867727,-0.0005396082081926526,0.014006422902427325,0.08365046219797068,-0.032694854326439246,-0.04501665080848606,0.007189199458375613,-0.0756076643947005,0.01413404646411735,0.010097200837448153,-0.01852062244652944
SEMA4G,-0.0012705344253692086,-0.028703249457958716,0.005979088230063465,0.12430149634651848,-0.003470166445741627,0.0658525449444665,0.022234022522501166,0.06723822688589202,0.05037830847388221,-0.039642699495140044,0.09010879714617345,0.006442550476844667,0.01084855303369991
SEMA3B,0.034215242578851994,-0.010268698620940323,0.019351354184474083,0.02458468306105522,-0.02787156429038443,0.03810830026402123,0.0249674556296396,0.021574943674116505,0.05896554670486893,0.001834858527841341,0.01039018745581667,0.08583847880464068,0.045759057442287324
RPH3A,0.07106492873469561,0.06042241916479196,-0.039805413245490265,-0.05340606185162239,0.046512556445066286,,-0.04451813583872178,-0.005538926027914159,0.14364821755118987,0.039065890947236656,0.03002858003633549,-0.00043511868284511993,-0.015218206910764882
JAG2,0.10250393275006317,-0.014335953856186509,-0.057832378226437525,-0.027992707929516556,0.005428333115413729,0.028436145930129733,-0.013990156010420687,0.06196354854719801,0.014045151124694892,0.009300153806731963,0.04540567251383601,-0.019662535610888213,0.04447310804017123
CGN,0.0785729377369352,0.0013800021065333522,-0.040810525911847736,0.008828341293797452,0.009771967516670957,,0.012635647073142414,-0.0024487286014302735,0.10692902244040983,0.07668084381028674,0.01917867539802971,0.05949993483825556,0.1454553546348577
GDF15,0.029458989157331857,-0.06694819377600267,-0.04889461910906864,0.0410921233091672,-0.004390738503888544,0.05521466619915004,-0.013639864818161268,0.005244399809439692,0.04968581107197201,0.006592114994017654,-0.017300025463119387,0.06929723072230418,0.09400172643347589
SEMA4F,0.056532773030475277,-0.03722265556220393,-0.040398526284696104,-0.016484712926293086,-0.044326420517151806,0.035954579908548015,0.061082771667954935,0.05826849134045634,0.029285294843829215,-0.026131761050807115,-0.0264555147998694,0.08437494974811649,0.05332731823762087
NXPH1,-0.033795353860538196,-0.010755919457264233,0.04845864725187374,0.00027092176426883813,-0.005061561249193177,,0.06261059145605874,0.06998688259604258,0.08748919772420809,-0.015801761119303606,0.05821939337442403,0.013477491581495313,0.11407179803470915
ARF1,-0.03523990767409018,0.024911200955844547,-0.011332973246268398,-0.05917180992223402,-0.0026861580839722472,0.01600117436184995,-0.0005050637261240254,0.05445195967708556,0.00947716289142413,0.054400709202289954,0.09900471323193956,-0.0024294644692846455,0.05723246717697698
DSC3,,-0.01189505706817434,,,,0.020813873305861742,,,,,,-0.027997686976277962,
EBI3,-0.009014105929149887,-0.004197106336231001,-0.0314779496562952,0.04248456696351408,-0.0002300400575935381,0.014259547016873785,-0.020400509800579895,0.053499059088994265,-0.0008224763388661974,0.02057445868453211,-0.012928493574414878,0.03531756191639757,0.12448208013721498
TIMP1,0.027728972258364404,-0.004267530335110646,-0.003332631720114985,0.09603339116285513,-0.06634144603805181,-0.00588600089660387,-0.008740760542619502,-0.09945300368246582,-0.0003895202536435356,-0.02672935261603159,0.015228913474508146,-0.006129982025475073,0.04071215517676988
SEMA3C,-0.001729120216204653,-0.025434409439871075,-0.02732695071661737,-0.047741545625928715,0.05640113206251795,-0.009662505396585934,-0.052255750436801446,0.008253347788463072,0.0411013667609671,0.03227649121816555,0.04445609814619489,0.06755399030734698,0.03922690626397128
GNRH2,,,,,,,,,,,,-0.002072291044832319,
GAS6,0.022632221716593785,-0.017437094900231993,0.01302790807778387,0.04708754772919508,0.023394060891694615,0.004305470828152125,0.019226412666376366,0.04058039976194187,-0.025171993884266747,0.005437970637492063,-0.011389762509112049,0.010614174713692743,-0.022542140416516667
MEPE,,-0.020154699060879477,0.04615950490741978,0.014620446315933606,0.08142899028113752,,-0.03021675998412251,-0.011887578639057879,0.029217073010563987,,0.00452578932311386,0.007071257286410753,-0.004083973902023486
SERPINE1,-0.031995081092756686,-0.008545437143975697,-0.015264024007737792,-0.07611373529333676,-0.08692482703295853,-0.07796246445592006,-0.01279442431796536,-0.08028388470818197,-0.017404792839372053,0.012279099458491613,0.06073801295758623,-0.0012096594058665817,0.04943191279375985
RSPO2,-0.018178442744302713,0.05684213601640264,-0.014803606094127368,-0.03619284030215355,0.08471754111492721,,-0.03572923859017735,0.05818415083621425,0.10258446297899033,-0.04398872612111361,-0.042428352457811395,-0.019886098163588613,0.029924023492324
SHBG,0.07197417315284893,0.1172761720454461,-0.011265579428763802,-0.009495106567450097,-0.003506644957113849,,-0.013143810233286108,-0.02809578409360329,0.13329642051939536,-0.028434649743567082,-0.029617316429332685,0.028090069070619388,-0.002687019217444474
LGALS3BP,-0.05177148466622416,-0.0038760230121287313,0.020616986417460913,0.0780200157475847,-0.03126958657205214,0.05545339346594594,0.010201057367969182,0.031595790854753524,0.024604503628470793,0.010704882440968138,-0.03018817002905197,0.03439087382639655,0.11933534301796775
LAMB1,0.03538189964804017,0.03470035671673605,0.03244543766758629,0.12146487351027191,0.006676752034626207,0.061793883627043314,0.01925978013917251,0.0114995101022709,0.02020586795774126,-0.006374596516896791,0.05852292390886794,-0.019384906122286265,-0.003448413434295133
SPTBN2,0.03396306439022489,-0.0054260685464753615,0.00621022785159765,-0.025401967387556644,0.012319813497636743,0.01564755092903717,-0.042112887982701463,0.06620397037014804,0.0046320750730103714,0.04661718553645338,0.009080889320898244,0.042026952111579065,0.02953404879643134
COL1A2,-0.035620726318025556,0.03952026182452171,-0.07516707090793978,0.09192735615730646,-0.018492905692948355,-0.07084620949498852,0.026014973931189518,-0.01354442621257136,-0.04056539993685015,0.04118000684288155,-0.0010353527934641438,-0.06181972610720528,0.06380248013890283
DEFB1,,,,,-0.01618351490865883,,,,,,,-0.0526856950100852,0.0025183615063722044
CEACAM16,,,,,,,0.03310742402289865,,,,,,
SCT,,,,,-0.014874644523832858,,,,,,,,
WNT11,,-0.017049479837782024,-0.020008013478158653,-0.020897288848444117,,0.01762473772422738,,0.019252465358218736,0.08079026636238157,,-0.035189096701007685,-0.02593632865319979,0.02397611531842521
LGALS1,-0.04235320229797314,-0.0581135419067432,-0.03179773168800047,0.06479862382487105,-0.01016712580969243,-0.09074557989848016,-0.038920672105633644,-0.09511235776768748,0.016766722174476098,0.022527536314589727,0.09551004607555913,0.034374198671478035,0.027097411894729407
BCAN,0.04939225130199456,0.07287679408610252,0.06034037503331057,0.047055857250278214,0.024672692991978402,-0.020240495874936593,0.05709777316415688,0.08072929228018026,0.03190439442922707,-0.06554590789634918,-0.018085309635715405,-0.00232042890028869,0.10712388875896466
ANOS1,0.019059966108384428,-0.008198540940955443,0.016535024006465508,0.05012604927923783,-0.026863971753365537,0.021785526455457355,0.05436093753392835,0.09242035061712638,0.023247011553909458,0.014648027016408894,-0.07574621619626414,0.020798743275645976,0.0027507395459094794
EDA,-0.025591449235072852,-0.01248186344196818,-0.01666587340002811,0.037305868009473386,0.011966913274933181,-0.021114690183659593,-0.02871206105240494,-0.009311228701383886,0.08070356618528816,0.04775153851814973,-0.0037540887795303873,-0.008008854175498228,0.07404918161273598
FGF22,,0.05965053039616268,,-0.019155114896907237,,,-0.017565041721781964,0.006737603411169608,0.040675733854357084,-0.03284800441921614,-0.006858574018930411,0.028907406733731912,0.11471453354400227
SHANK1,-0.0006151231167999019,0.062243838609607624,0.014039994860212169,-0.018224875236899824,0.016291308037312623,,-0.018385980804401795,0.04190300143278765,-0.0022245029677659574,,0.1340970266466447,-0.016757047978413254,0.12115853434247471
NPVF,,,,,,,,-0.005128356892874067,-0.02879910748806492,,,,
RAET1G,,,,,,,,,,,,-0.010985131579755354,0.018008524117525623
TGFB1,0.004887704641096581,0.024107957893209915,0.04050488117774743,-0.023223953318510272,-0.018575861228262117,-0.005085345293958178,0.037239968273632545,0.02572031407288577,0.05276747684621585,-0.01774055275620936,0.012163310261674184,-0.015419602051403697,0.029196092396639606
MSTN,0.05438913837356471,0.03186515400140886,-0.013001309811888611,-0.009905310203776212,-0.039298564243038896,,0.11431122319560057,0.058052115085031754,-0.04620399858045716,0.04876863910044727,0.037692758018008546,0.031712686219817376,-0.031080713581978937
WNT4,,-0.011487901437692214,,-0.021718722376761177,0.0021722073035679917,,-0.018234102047077587,0.024963459710268383,0.05737631802965075,-0.023664599272939943,0.10128290731552474,0.029419488470331493,-0.021282267808975245
TNFSF4,-0.029671238431100012,0.054276179679685455,-0.02779278750589918,-0.0004389058557584753,-0.008494606726650058,0.002570606687653407,-0.002050957482295175,0.015545061132963228,0.07804319903406091,-0.03645874957728972,-0.029369733537763485,-0.027622323605789617,0.0913733709707132
NTN1,0.010551893475814502,0.06832755333609838,0.03074155994413604,0.07603282820394294,0.02142185966084555,-0.0595955510074834,-0.013778755443208925,-0.03205255038506305,-0.010417433509609544,0.01806467589214407,0.022829548876564132,0.020606599398064147,0.16903293972508424
CXCL12,0.018850573138795335,-0.014178064159187008,-0.031660991316586444,-0.04642516819677777,0.05950700065016385,-0.0099351161789492,-0.010649342589394682,0.032707661193832685,0.07167132695874867,-0.013050663821987371,0.027931013953929922,0.01748529972552551,0.04618973436910074
GNRH1,0.005730589788389887,0.03131102013724171,-0.032840448431653686,0.016360656579209567,-0.03449894100905339,-0.011406274291152693,-0.014863128708277577,-0.04114857160163896,0.025542038607605514,0.14576224010650768,-0.016767528618972998,0.04747629379755838,-0.0025283680797886627
FGF8,,,,,,,,0.036978057889445325,0.015652119909270824,,0.05113091864387522,,
RIMS1,-0.003562258157015894,0.006863903527201707,-0.023832029824990476,-0.047085454814285686,0.03458874472342045,,-0.04801145312772497,0.010311575059516196,-0.04849805298828057,-0.01224524024977793,0.010584594201234324,0.07781264677482534,-0.02509455775460984
FGF14,-0.010730791544100372,0.016655771900169706,0.00106005066841725,-0.04984485834052889,0.02042591435752795,,-0.009838701204525133,0.053097583854613405,-0.017175591506379238,-0.024006041496743798,0.05439636879817528,-0.04946930097908783,0.05850485252695241
IGF1,0.04232811342687455,0.03632607522935608,-0.02463119356170649,0.025185278765491505,0.04569168344972946,0.01906421102481455,-0.029119459132809198,0.12823766365665523,0.01645965433646352,-0.031089506588891785,0.004291272759328062,0.011669241429087072,0.06684651859622251
TNFSF10,-0.00016520006966250098,0.030430902846373283,-0.01121719404605486,0.046662486166651654,-0.0042930791964302766,-0.009101474808828836,0.03441994333450654,0.10131115925131394,0.07458540035987517,0.04565968184789422,0.005257331711875274,-0.011585265170402497,0.020376004960635154
GDF5,-0.018178435569102352,0.05941576751131653,,0.039453068705429854,,-0.027064401358441098,-0.013349796242148297,0.004847600621103304,0.06038450856703725,0.02588832213289313,-0.019120100894589234,0.07516541109710459,0.01849766822653886
CHAD,,,,,,,,0.008423345167578731,0.039431452483342816,-0.026662151550399055,0.0485703469338087,,
RGMA,-0.08679178825861027,-0.056807532467993596,-0.016169062911004648,0.09620716412484029,-0.02067381331801667,0.04827247056140421,0.09635633888335543,0.04851566021889896,0.06828990525657305,-0.006259819228168509,0.008639170416390167,0.05970477065215747,0.08425853012286401
WNT16,0.008418832348995004,0.06342930308912188,-0.010207010848370454,0.03514767326084565,0.07466204075664505,0.00834980269145498,,,,0.09069991924817275,-0.01860860287944967,0.0005961340174085669,0.04782465220879082
CX3CL1,-0.000538232428714592,0.030837537925410993,0.032066046218916726,-0.041283770286420426,0.00810786755425415,0.03132274019123466,-0.09234780605205321,0.037856366100794674,0.0581453070993029,0.032669490733561686,0.014623999130100694,0.040957648007111755,-0.022160452464683636
FGF1,-0.002975041348846401,0.010729174208253004,0.03512622125568493,-0.023247276958797785,0.04631072869711277,-0.0039021128249310606,0.02454928164721339,0.031183688655737486,0.033194029560152424,0.004724641686040954,-0.044214492106689526,-0.055011072218575034,-0.09043505484063864
ALOX5AP,-0.08139792870490871,-0.009307394196046509,0.008309000059705716,0.10880027044992795,0.05402493074687865,0.01604973301967663,0.03435654895046101,0.10442025853075305,0.04687177752653541,-0.04105191382526291,-0.02142523757292667,0.03662640782740905,0.08458631775734426
IL1RN,0.012200161742816493,-0.038785563436698436,-0.019019686284030807,-0.019455760049948177,0.017641891911137946,-0.030298324720104842,-0.014337268489534349,-0.0635460411665842,0.025145884543634353,,0.09377395455887357,-0.001566094127045133,0.030121912704085
PCSK9,,,,,,-0.0277459463708034,,0.03321471247412764,0.06645584207417835,,0.002511487661423783,,
NPW,,,0.05403952180334616,,-0.020635562149374145,-0.020769040986505213,-0.015968595530924168,0.010092758838878018,0.07760338378266465,0.07769425247602318,0.09067233701613756,0.006902467075030345,0.010405659421234522
CXCL9,-0.04918274872507057,0.01961048314529242,-0.01050705395063911,0.008961574493902126,0.09167186134103307,-0.026787646361654763,,,,-0.028855166254545626,,0.05507000152545601,-0.0260219043468413
ANGPTL4,-0.0280949196853152,-0.02909454823189528,-0.03335253470126932,-0.03438883578039792,-0.020557338403689826,-0.03481628306098454,0.03029431302954784,-0.06938627038371892,0.013198873082879583,0.047965196900485715,0.047493207191374925,0.0454470092168935,0.08154119109339451
CCL11,,,,,,0.12978597449078685,,,,,,,
UCN2,,,-0.011499082276027063,-0.02061662171781848,0.0006866227947652618,0.022703319923553244,,0.03636054120398797,-0.027590996407103538,,-0.020410598469814883,,
OBP2A,,,,,,-0.016752273455240933,,,,,,-0.03144872084696901,
COL4A3,,-0.023083359600962146,-0.036440094335499204,,-0.030150212469978042,,-0.018081042379786444,,0.016220985501948185,0.070984185848086,0.009645356415241054,0.06056511271842608,-0.04503094086122732
NRG3,0.0021014522120826177,-0.0007174581320300349,-0.026717723212562498,-0.03160302286654089,0.009466904759051181,,0.002048927336244314,0.08500313615022655,0.04848763108943667,0.017324784848392952,0.019038324906159476,0.021777699994332274,0.05467157483323988
IL23A,,0.07282380989205316,-0.01809143836209215,0.03477273894794329,,,-0.021998688280145767,-0.026668283785633896,-0.021669780730850994,,,0.001560754431600689,-0.007499105227061046
COLQ,-0.02951720837411638,0.07587766987336968,0.05987403003395489,-0.02765787488983129,0.032365549772365984,0.10503184130944133,-0.0028213958770989256,0.05025186356813679,0.13972826797028642,0.029095430280649343,-0.018000662597998415,0.0007621389179937091,0.0262252735337084
SCGB1A1,,,,,,,,,0.032153759128017774,,-0.020898489342884612,,
TNFSF12,0.017050484783211837,-0.0001248054569306771,0.0004493200797518509,0.034482067597902434,-0.04041640770718615,-0.00591204509018913,-0.0040935832356750095,0.05855912989920006,0.025395819283076826,0.045231141375404606,-0.05354793583126461,0.0016789344811501544,0.08226816731494735
DKK2,,-0.019712329325370107,-0.011668609046158901,-0.002799926203128789,-0.02389559415238049,0.016849335459691868,,-0.01628684115549666,,,-0.024055079627754817,-0.012315801066155398,-0.008523520196945867
FYN,-0.03153706315304152,0.015214915146881287,0.03497394534961623,0.05805622193843185,-0.022241605290334664,0.05070305530555486,0.036581892991218584,0.03244267930661632,-0.020806595781646675,-0.05144299160011796,0.0008352466992748918,0.01716211794596396,0.09123292353925562
ACE,-0.0375800114765266,0.011186953754317393,-0.020686178775563873,0.03278864895949727,-0.01764196951400161,-0.0005789401070304373,0.010069538507492488,0.0846739013871433,0.022587185503673345,0.03090875039557664,0.0623531687055438,-0.009581878085664026,0.007947812019286814
IL18,0.005764210133322323,-0.02414207646833087,-0.029317317684148407,0.07519323790600815,0.03689361186208607,-0.024930939967337553,-0.0039235759161247085,0.10723033136218069,0.08313737647540265,-0.017322792708092002,-0.0011414169320589909,0.060478599215045045,-0.013010995835025282
PPBP,,,,,,-0.01565567488846894,,-0.04735095257407336,0.0013280468582672342,-0.01082003408052431,,,0.006760389494093787
CCL27,-0.01841421429580413,0.04156910360654802,-0.004742790755516025,-0.03095256832210792,-0.033429434709015646,,-0.0004005060903981084,0.022791410145970362,0.10306526097688484,0.03760009310674613,-0.019680712185918114,0.0983581693116175,0.02929694187505393
SERPING1,-0.03164006646999932,0.02032364443159945,0.0439503501021497,0.12718316250110537,0.029727068489650114,0.020716561678592687,0.005147032591721814,0.013430096781728162,0.02552412340728537,0.007966173427751353,-0.07129887840063277,0.09275222839125541,0.11205139602556995
AZGP1,0.001045009803636481,-0.027713505895168255,-0.025556151779739363,0.01740441197089794,0.004838006150580401,,-0.030500750053809852,-0.020164831611910808,0.09562769965095627,0.0586996239451264,-0.016071309187096768,0.11994031926610776,0.09068649379161381
INHA,-0.025240918990752193,-0.009526289274937115,0.012103735064606007,0.06620629526400326,-0.01363504602593787,-0.015620746077566989,0.032871546147793196,0.019590001859462098,-0.0012044781040541496,0.07863109612229197,0.07736435662707251,0.032290335434535127,0.016074251633127607
SEMA3G,0.03959571258929052,-0.030075154070975513,-0.021678721191882862,-0.029724040721909067,-0.021884336191957097,-0.023089949924518006,0.04534708996214794,,,-0.022694550993628722,-0.029966732253109547,0.06927472745902623,-0.055817719478566265
OXT,,,,,,,,,,,0.02423422957469927,,
COL6A1,-0.0031393709551268602,0.03346641606604612,0.03801715278946579,0.12923047146776576,-0.02660904354080668,-0.07930274467668214,0.013862258687435553,-0.026608100721703706,0.023001313971450634,0.004676108502745117,0.09492021557821052,-0.01731384200102938,0.0896491813297263
FGF17,,0.027517124940573963,-0.021583597630986672,-0.03036391094292293,-0.007176183962023354,0.003968207372069099,-0.018982324859159357,0.008348185740422204,0.030216893440049825,,0.010594435215684813,-0.0024349788683288927,0.048660387945601825
TNFSF8,0.026599527466268202,,-0.014668763297295917,-0.019455760216157008,-0.0040142727409195845,,,0.014660038949517213,-0.01000103670566059,-0.022025784983155806,0.0018717853507820245,-0.013314238413211475,0.058979702359578924
FGF20,0.11803994048202815,0.031318847270457535,-0.0008257308876200439,-0.006899203317294719,0.019054823859107943,,-0.017456438507992434,0.00701893397960113,0.07340493560958644,-0.048225046699887385,0.013783520820308292,0.08297089901193934,-0.019149828994823797
ICAM3,-0.014013333127737428,0.03844766585088637,0.011015278583260204,0.011829708115352411,0.09734106411728662,0.0319281097622344,0.08984228844841481,0.06220381043750962,0.042151896844248554,-0.0008757699324179863,0.002021669217745835,0.04037050738096303,0.09632157208973796
LAMA4,0.06082955414591654,0.02979393604194438,-0.0022631300137558323,0.10605396558110791,-0.009852271037901098,-0.03674418144509832,0.02285280210796481,-0.013722816505587938,0.02026765027579092,0.041976002862490966,0.015604478033721276,-0.01869395393351958,0.08690807202627207
INHBE,,,,,,-0.020594235362105407,,,,,,,
DLL4,0.06327080924748944,0.05068805307831023,-0.0273064362380707,0.04718459194820648,-0.019558846260881523,-0.05051431131072032,0.010863205435524341,-0.02027009319798955,0.06981686217656428,0.05330963905805379,-0.006379979685964656,0.012633765179918752,0.03344590897938809
SEMA3A,-0.0037783061823786,0.09576133025454026,0.06575384700757717,0.10108076022491162,-0.028791163300899633,0.027184624553937723,-0.028403384339282578,0.008948178437047035,-0.015231635141077894,-0.007479742629008539,0.0030722045951857456,0.026725524200622575,0.05671139781118299
RLN2,,,-0.014803609432277539,0.03753777563526806,0.009883424687182096,,-0.013752909539487213,-0.035528694204855715,,-0.036674405974441895,-0.020410596219115812,0.012663254579517778,-0.04123221337410102
C5,-0.03872832211656009,0.020856505685708033,-0.008849261466783807,0.039684849675641835,0.033371544495880014,0.01993908389123769,-0.01596769803704466,0.04853893992015307,0.02445375888204729,-0.023249780393928516,0.01905949741540984,0.04790103199278298,0.042765592140540286
COMP,,,,,,0.08939008601482086,,,,-0.02637646812881175,,-0.04271554245495705,
EDN2,,0.08234387410744921,,0.07316797904663691,-0.023603022668627637,-0.01632198892725165,-0.01702877211433745,,,,,,
