,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
RAET1L,,,-0.043000365929268015,,,,,,,,0.05977691794639225,,,,,,0.0715347851155646,,0.005732687063525801,,,
NPTX2,0.09025503510087271,0.24070463552570584,0.032783029937797706,0.009955006519372676,0.1060081155596006,0.1503164736834439,0.24295771571659985,-0.026028124904165943,-0.07921829722553465,0.039963070174727666,0.1154805234546213,0.29220528454329875,-0.01377926462448371,-0.11665876907071696,0.07860447517342693,-0.027227627383553936,0.08209678497477507,-0.10074105039900504,-0.1027959485749715,0.04920039483191121,0.11465990161311808,-0.0844848230144148
FGF11,-0.14285508516522366,-0.14351893986492897,0.02086906449948744,0.01394666975511204,0.023956321051638016,-0.024276735013844867,-0.06925060551541484,-0.011489285505100685,0.015773889817144268,-0.0028756085543186574,-0.0600357750755922,-0.019040052543699844,-0.038832109410847984,-0.07060465095047745,-0.15602738093403898,-0.021605260164805455,-0.01858201818977873,-0.08926564589490038,-0.004797865685396073,-0.02996339348687626,-0.15528190618546736,0.046259753416513366
CD59,0.2462924572532534,0.13540205835429459,0.009771161826165125,-0.006041558964684362,-0.006937320315316827,-0.011924626295943775,0.08410741468556125,-0.01161481603675347,-0.008580202574489883,0.10639716945682733,-0.03299523508922985,0.2952742436813643,0.13077933018596374,0.02676146320619414,-0.012243465130820348,-0.010071927108882838,-0.05881318308501981,-0.06729308487249844,-0.11856644915627627,0.018380230573581333,0.12623357457088577,-0.030399419912106856
COL9A2,0.034626827273292325,-0.08568733213850324,0.029140890550637337,-0.0785601862133838,-0.003235083406203118,0.028221039058136246,0.09599905938373805,0.029437042923134423,0.1243465441840245,0.08073668958300667,-0.0056409692108433905,0.17717972343718824,0.035600187070449416,-0.07006976164250174,-0.043402650440874636,0.13630014789312336,0.3038641414363322,0.013067023694986937,0.11139241215848193,0.038418426895994305,0.10380394953441516,0.12164710018524039
DLL3,0.2263946685585126,0.2870570352953083,0.022215625667909713,0.02907722124258464,0.09350392987969577,0.0028005675082357546,0.10304022461395272,-0.0010753125338027185,-0.011616191865112709,0.10805117700587082,-0.010286393953385153,-0.14856580987972515,0.2159670551487821,-0.014066942353343971,0.06953691663419179,0.19450663454392608,0.3186463583328791,0.15191123493574651,0.13935469062230152,0.0026329830927051766,-0.022942118409709757,0.0444619236657156
FGF5,,,,,,,,,-0.022282562545886012,,,-0.0914629962946944,,,,,,,,,-0.06934932516326012,
LIN7C,-0.048258477585171926,-0.02168262659884793,0.03190822078895654,0.02308284873136815,0.04255509061139653,-0.03940747422771973,0.032277483855760895,0.015903600566724387,0.012006476142773226,0.01981142123436458,0.006531295906333643,-0.18250340499774828,0.07005177615465119,0.0033512359034317167,-0.07166943337695056,0.10034922031485645,0.06681935396042606,-0.04063298099676034,0.17161737223782605,0.08871412613573244,0.022815772074801705,0.06042308897264166
GDF7,0.07546409267100418,0.038024590593971404,0.009461510529881924,0.012626854891815604,,0.012291359995304675,,0.03601335610556447,0.003803587457771423,0.046594241888842626,-0.04288462839730864,-0.1664670583883681,,,-0.10452654440709386,,0.002054038553821701,0.030560296120407723,0.0054276453655303135,,0.002615041359759132,
PSPN,-0.05704959321807722,0.045111357128063155,-0.045467552141412695,-0.005161635970464253,0.06477379286021859,-0.0049431495112248446,0.001370094560055511,0.035464234400768985,-0.02778962882584245,0.03225574754700622,0.026920271843078696,0.039180428863141506,0.005401870851731716,-0.05936459502079895,-0.1083221871969669,0.03820602015909218,0.02491512631398875,-0.05947298734485294,-0.009736179481145192,-0.007817944907310793,0.072343359171318,-0.06802774907362368
ANGPT1,0.037189811433327606,0.03552329549736418,-0.011293959663963592,0.031088927622074432,-0.020968017528589747,0.005580033630550488,0.07643271966506561,-0.03429105186481101,0.026879695327688018,0.0893501931984064,0.020955159091021937,0.10853135827078668,0.11412025277464062,0.028328513056244585,-0.046870481565661815,0.00264337837916213,-0.01425449638139114,0.00865955201313427,-0.04579539036907446,0.05726557193800023,0.11671158597980366,0.08322748009938181
PNOC,-0.0077483632797098415,0.39107359338973036,0.10305434020255527,0.009700191512510378,0.09852113765371164,0.13272728738490927,0.2764803064648718,0.025269549889760014,-0.06117873263222166,0.09045102175488863,0.028816616112899332,-0.1410486802554092,0.06423731968421527,,,,-0.004530739916025256,,0.029378636259073068,0.05120308107841976,0.15591487313763705,-0.13684128434485526
L1CAM,0.023956371286499852,0.3675681538433776,0.05531034186353183,-0.040965767062522876,0.06489873296991852,0.06313924695454873,0.004260394144386901,0.0005627155060934483,-0.07191944848552037,0.034198119464541196,0.018892973098974815,-0.12288657058445766,0.07334002558378028,0.16695377642067016,-0.13139997366584574,0.022979657956789877,-0.07902237442722967,0.07382635206803399,0.08585065486896816,-0.01591876449223531,0.27866090977829744,-0.06241703053542872
APOA1,-0.15406851789616569,-0.059534979689553146,0.012879793572449188,0.0366133073262154,-0.042123209675050004,-0.0447168860996995,0.03578904023424831,-0.01762314465730135,-0.002858924698027638,-0.03118677427934963,0.029313017506978824,-0.0764952397430326,0.08338993483580429,-0.03261227126122578,-0.05877410314861307,0.03754091905205489,0.08673711087144498,-0.13007820298770245,0.020000661007172696,,-0.060868879253877586,0.032117624172709504
PSEN1,0.18847895390750427,0.04883369281324095,0.009395615795753999,0.048969607173642245,0.006256043946053105,-0.06611644587961227,0.04446657978754893,0.059137670991627464,0.05764689148173511,0.0917618792339339,0.09596920939781314,0.2599636905650758,0.08847588188686034,0.06853950298754238,0.17326178067524264,0.04943081590881367,0.042161280289895686,0.12229195169756737,-0.05614658343178881,0.019337667876338456,-0.049421643050189985,0.14016620417800166
CALM2,0.15853787159085728,0.26467767879963583,0.08060444081654394,0.06440602743733562,0.0352076620972915,-0.024361279615241784,0.25566821736149953,0.07254968983641419,-0.045510201386768284,0.06090343206948714,0.11587108692817037,-0.3718606786485687,0.1887145425565775,0.17766895921079084,0.2877668776756898,0.23068449517736414,0.3095029277613157,0.18209210631802109,0.20564182660003905,-0.01651999958832746,0.30036093140721826,0.021315192353055557
CLEC2B,0.1311006360306651,-0.1374595677445565,-0.07372192944180886,0.1113922047375937,0.03205691404994685,0.0041564496242408175,-0.042427185839439045,0.004265894061201726,0.007249444949450874,-0.0058397299501933755,5.018766877129322e-05,0.12075035112232452,0.00011652082005066446,0.10607601580603641,-0.03571835981937491,0.01700258305433237,-0.0759592559501969,-0.0478241831838056,-0.08630257068275571,0.06939050039221539,0.01690628523114458,0.04905176151115448
NTNG1,-0.195020090411145,0.19238696514151318,0.036828304714691076,-0.005095283847761233,,0.049215736641470574,0.015220750208676843,0.058987841614308985,0.04887617139865954,0.05862498231850538,-0.019199496067361724,-0.09434742567564736,0.02110537041893101,0.10223260275695668,0.03560313856818987,0.0821408246540011,0.2654108608926286,-0.01228529587414865,0.0512737628503196,0.036859671130516955,-0.11269333607775495,-0.08361595674933837
LRIG1,-0.05154910549248207,-0.08138226493286614,0.018780915785489263,-0.008892247807691385,0.08473047221662204,-0.00864569557057488,-0.01951467713638891,-0.05680886359533798,0.08056071774296056,-0.10517785638497643,-0.025546060876930263,0.2503582453429976,-0.0019235997844175062,0.061768144553042255,-0.14106070504202425,0.20961000942176222,0.2927338170820577,-0.23398856498745702,0.10211130401135267,0.02533903920344011,0.05340832867493947,0.03973970805431035
CPAMD8,-0.04148535734231299,,0.017636197322155194,,,0.024685809621341717,0.00047926830658571616,0.019252003941813627,0.05384439745466406,-0.025346895692935172,-0.006804692412069054,0.06605961935751309,0.06795743726629701,-0.024986407154459322,-0.12437853043135791,,-0.010952895917673686,0.05812984661155527,,0.0067213480024587826,0.00825129410324153,0.04897138565595807
GHRL,0.012764189808173803,,-0.028647799626206047,-0.004399755902475475,,-0.0012117150908027444,0.0039883105982386645,0.017243748830207746,0.009907554467337537,0.015529383543381622,-0.012454574296262408,0.060125596855101715,0.00979700273065528,0.009886071526821201,0.025480893055663645,,,-0.02586138140643252,0.05421351361462406,,-0.0354008113486247,
NPY,-0.005649006909514313,0.09542315048377312,0.048492133067518366,0.05034474732380732,-0.016501605889163645,0.06588707863115759,0.12936177499277235,0.00496624234122823,-0.00013875721952512604,-0.0062156652807233495,0.10976655128005405,0.06615802016934716,0.02500675452641743,-0.032285887301073415,0.07853991310242518,-0.02382079905021339,-0.09526970778303392,0.05517691499501975,0.06123496346586544,-0.045840257809087175,0.1356579704277043,0.15566989001180864
MMP2,0.006182504009019906,0.14543578004475602,-0.041010318538131765,0.007896442274152518,-0.0012369224247135641,-0.032630519880343066,0.08660151251709632,0.004537131046933216,0.057295042698635466,0.03832362024135621,-0.0645224111445711,0.22740376109154317,0.08519945227814944,-0.2204916091699919,0.011414566254622604,0.05872000631931392,0.1049436037259485,-0.15059649168389955,-0.05004749207505132,0.036178182991948894,-0.13760321443388224,0.02840497269752369
LHB,,,,,,-0.029579396071618448,,,,,,,,,,,,,,,,
PPY,,,-0.05158887557930851,,,0.001985132360503008,,,,0.03323050418975769,,,,,,-0.018060457367819912,-0.13891628575045573,,-0.071821540664627,,-0.07729186158945017,
ALKAL2,0.04469514073429099,0.09531958810609167,0.02088593348352817,-0.02874163758595079,,0.012571093669550528,,-0.03783068763113045,0.004964395781693311,-0.02669742155979553,0.08116032834259411,0.27612079000779555,-0.03899573802904262,0.056605550750833206,0.032945219908213204,0.06890626700180348,0.13391278463250694,-0.05428984575451306,0.07469224639662857,,-0.050441409726408266,-0.07303129082471797
CSF1,-0.14600153005878214,-0.1500374053273065,-0.06303515246882087,-0.014491580138739139,-0.0686115670186975,0.02111193705490146,-0.20559069644356318,0.03792639831588719,0.06788074701184729,0.09373492757661238,-0.02884825497676305,0.20195047310778666,-0.004243793158756612,-0.0005507712369452109,-0.07327975910090855,-0.023328106730596647,-0.04104504208096474,-0.11650503344713885,-0.08634543880593339,0.002610327452831161,-0.18608846358790634,0.1106300177214288
SEMA4C,-0.0059070009965157405,0.06852878313273396,-0.013826603733843734,0.04136300966563642,-0.02286419070120967,0.01897603986465204,0.0309807855713783,0.06421660645939142,0.0038212573088184567,0.0035600463567495226,0.008284032451753251,0.11017439131644396,0.05595528707413231,-0.037221358467057306,-0.119515723245471,0.11110275350574518,0.1145196642949457,0.07533676454407384,-0.01837237056956733,-0.015616374929610296,0.037872147367323965,0.024721103526618163
ICAM2,-0.058975014354436445,0.13647608744725714,-0.019566289032229962,-0.03322633337200436,-0.004926524502069384,-0.01233132382078448,0.08336076059720565,0.057261198403681615,0.03190878330997199,0.04784397185290554,0.012815299853171397,0.06963294706212708,0.03152376763840984,0.09374311660345847,-0.00863144116371902,0.09654926023910809,0.1775526668573571,-0.05364660861463826,-0.04282428074563163,0.004756997680252418,0.17771610701002294,-0.03365168102612381
SYTL3,-0.015303162796052242,-0.007719528229543089,-0.05674414256381725,0.0165644950197715,-0.022005089649926736,-0.021436635497455954,0.00475855984605166,-0.007217409362978068,0.05220173540365415,0.025263286516458566,-0.03309114142453011,0.10527677807562372,-0.05421847126229486,-0.061413469222582916,-0.046357585675891634,0.025003521559305228,0.041062099063312006,-0.049565635500749584,0.007303152244636711,-0.05736984276813784,-0.08721082005525037,
IL1A,-0.010254267879412842,-0.002012470865907318,-0.02818395510336572,-0.030378059156755764,-0.025982546610944863,-0.02022330140567505,-0.071968368001466,0.005342469338210039,0.019913068060159238,0.05881839717155469,-0.04378454701001912,0.12988208101760723,-0.01629910158152479,-0.05572859996785844,-0.04852506868164398,-0.032240703419062586,-0.014323597931465473,-0.01807040505297944,0.00548482477774518,-0.06424529563279607,-0.05955634724700481,0.05882476552298753
HLA-G,,0.0500355677826914,0.03299609311231062,,,-0.022114960889951248,,-0.05609550504021973,,,,,,,,0.04746383054656998,-0.015294667694816234,,0.007315428109676156,,,
PGF,-0.28700920830464843,-0.0548043434120043,-0.051727013285395314,-0.016343351068326177,0.02030152334398864,0.003403559325248399,0.0026684903906009235,-0.03380932578649509,0.007997530149111325,0.008213193191613162,0.01707056795879732,0.06400649031282005,-0.06272776819140054,-0.015366751172032438,-0.2012202518498245,0.1034988073167393,0.0619444104431134,-0.14377894792903653,-0.07869183831716546,-0.02086127362933174,0.09073948218901455,-0.03570710624501931
LGALS8,-0.07418974389341634,0.06408750065026177,-0.001630349305541618,-0.00691621584664366,0.005529053793569791,0.015067425133713107,-0.02666290747397367,0.1052370430665485,-0.07418652952292645,0.036811447446957093,-0.05055753672013692,-0.12164033910698717,0.05238498013305793,-0.015221430852523107,-0.20520291872031393,0.07756963529126559,0.03316823695038596,0.00017615165841877113,0.11000544200671628,0.06945877237985086,0.05689558283666212,0.019313978485703542
DKK3,0.07817889650131281,0.2772498582102588,0.023623949445553225,0.006097949919620189,0.06511387218168632,0.02032603425271204,0.2676046804305938,-0.054665927752077736,-0.08794751674557144,0.02624270145203171,0.05632597076559185,-0.3868577556947965,0.13668601258299784,0.06733108420083266,-0.01316543343746181,0.11085096191396655,0.14912394080677316,-0.21382622169077523,0.0918063129397321,-0.07290307019023262,0.41123678521619245,-0.18162770934411063
COL16A1,-0.21242661238216803,-0.03637078483066162,-0.016371828311162507,-0.056274498845891585,0.01467993953275747,0.00294977236510288,0.024775705999534298,0.08678304867124048,0.015326822948735691,-0.028386887801362976,-0.033068912172989726,0.0677338445828003,0.029642985350848146,-0.05222827068322082,-0.06551905487427281,-0.002401358957146317,0.07289695441817563,-0.15689558969057657,-0.09767738936271435,0.0780607548139288,-0.05800215866232696,-0.1138705974551478
TPH1,0.043769597469214196,-0.03690986355129695,-0.012533912401386637,,-0.02450531919312814,0.039165020947681636,-0.02901697859624389,0.039112674831766094,-0.03061431457578228,-0.024480727873382065,,,-0.02585237561165914,,,0.03819242020616287,0.03998127190267793,-0.13549545220049797,-0.03265092896707172,,-0.09267649052341594,-0.024049419028341287
TNC,-0.15193127178351884,-0.1726174488863395,-0.06976037952637246,0.017671430956394528,0.019492262153025856,0.012785575079291383,-0.22862212229455267,0.03156314869989485,0.020939786366235544,-0.0941404711971347,-0.11097947702547115,0.3219412349833584,-0.10889208709722546,0.031594466141173956,-0.31997724278174583,-0.028274703470585163,-0.07493974578412763,-0.2569359593321545,-0.13510878194306358,0.047701314329848754,-0.15618055721569987,0.2283495348734069
TNFSF9,0.05022933104976035,0.2507654079282077,0.03140491071804874,0.012899018777928229,0.12788678645786894,-0.010340839543287777,0.12276523832586925,-0.05096848310835021,0.03543233434105378,0.015180432504953921,0.003690365257336575,-0.0029620855778085277,0.06640901920174103,,0.006253262899100779,-0.008864078862105034,-0.01410575390808771,0.009484719365635962,0.02772588563681192,0.027680209311094054,0.0384421932577784,-0.1375399882556392
C4A,,,,0.010473338984378532,,-0.03506809046766795,,,,-0.01989133562876109,,0.07071092848496752,0.014137503282247601,,,0.005808853357835607,,0.015103705932381509,-0.03850195935220748,0.07582131085068337,,
CNTN2,0.4742498001231899,0.16446844576272251,0.09660057330660222,0.03368895969072521,-0.0734539208248062,0.013788666254541223,0.13587001542249694,0.13731433403319343,0.08064299537013175,0.15328596117614138,0.25586457154639985,0.36896672691184945,0.27921251464605296,0.2775394495057251,0.3900213258783489,0.14991984780650186,0.2791450552399024,0.36809722452642724,0.1831588991797122,0.21074057718426217,0.4094650627115375,0.2525915342077134
F7,,,0.028130394418147728,,,,,0.015607541338426,0.03952876122154624,,,,,,,0.012898011688268736,,,0.03462908875429804,,0.06059369396424814,
LUM,-0.1666886274318932,-0.03149720383161973,-0.08627564899635892,0.08121568927222655,-0.008520699433961203,0.014772274176525473,0.0031230656492293027,-0.026999045253132542,0.003224811991741237,0.03723099144380252,-0.028211633769674175,0.08047775331724662,0.05840344044051236,0.05075365342963591,-0.12631911446314673,0.0670141928250993,0.09967842417044315,-0.1801159562103011,-0.03821660730915044,0.02844780120224889,-0.07187465970676796,
IZUMO1,-0.055031950170787186,,,,,,,,,,,,,,,,,,,,,
BTC,,,0.0037033675360789676,0.009642499803462632,,-0.024637693624843252,-0.04240551514409399,,,,0.0006999121563946235,0.030247247078404017,,,,-0.021556264386216176,0.01219588462204553,-0.04346242605456102,0.022971944572553245,,-0.06102673548503982,
APOC1,0.48221903063328225,0.11203437676315692,-0.043202406932110186,0.06652919477533974,0.0896615475504372,0.07385619524786691,0.23682234239613859,0.004902803129427115,0.0318468575833556,0.10123849117404977,0.051025056570272946,0.36092528524126966,-0.12598896171908305,-0.0594150669819604,-0.11461605546364356,0.21954938670989357,0.31100489041076124,-0.10921478666408435,0.09494817933035052,0.11638840908760405,-0.08543998929635568,0.09673617443939661
PKM,0.10195164451848927,-0.1847879256472678,0.03768489594102386,-0.04276423200179889,0.007955449984169648,-0.02495052065360261,-0.22173947465397276,0.02101433505185501,-0.05559981602737795,-0.08816263480761716,0.027344023364553015,-0.20898762894086212,-0.15396277502115271,-0.05651796911563901,-0.23690402570489427,-0.1911503063903678,-0.26119252811410276,-0.2412615998688268,-0.12643756175892631,0.030726346375105105,-0.18086933670225677,-0.08125335405625152
TNF,,0.0821298264703531,0.045546618468516674,0.04470938260562128,,-0.03695783331910012,0.0461098226987805,0.010730308440231538,-0.008265722656111855,0.05717484221601566,0.0071526242241007525,0.18589544263562857,-0.009858184549029113,-0.03639604981424433,-0.004819611346064173,0.09274508635066452,0.018994631956763434,,,,-0.003013699276357744,0.07533544014115491
GNAS,-0.25041005578201714,0.22624743244948783,0.12058725120739373,-0.004445034068378549,0.04044009105024936,0.03522010263766771,0.27044872622666954,-0.01781914895957944,-0.0924165528768203,-0.04933893742008752,0.012491222584715873,-0.4414305839694383,-0.1304585154454283,-0.2696805187161297,-0.003982967007585504,-0.16390863338786615,0.009100132021758533,-0.40406144625069973,0.06402439721552085,-0.1279529352321605,0.2416539197774504,-0.09106754741449008
BMP8B,0.09562522550793424,-0.02068103791305183,0.024685106519490536,0.030507435027490273,-0.01673805339304208,-0.019848243630152935,-0.020254275180218422,0.0794122977660944,-0.03176393231855845,0.00752912738712381,0.0635561636423367,0.2590812186539977,0.06793713287306812,-0.12326254017401297,-0.06319679943304032,0.04393104538223384,-0.09320399435284142,0.03821784060861314,-0.03437701108762612,-0.018595478107168262,-0.005683120059318829,0.03596081661582208
LIPH,,0.023063417532736462,-0.0038065042855892042,,-0.0175850113231854,-0.02999617530391514,,,,-0.05099521693571407,,,,,,-0.006604110148643981,0.0493578500576725,,0.03646283170656785,,-0.09074596323584501,
CCL28,,-0.02771389084594782,0.027911187009444685,,,,,0.0707171163737023,,-0.00931105938230956,-0.045994006065282735,-0.039599266961451045,0.011275498502503551,,,,,0.020176016683245823,,,-0.053434332595045556,
PTPN11,-0.06819550306416002,-0.09280132990923325,0.00911003254341179,0.009512831071100831,0.0293492282302797,0.008804382933995393,0.019793350518084275,0.05162370927642126,0.06354378300682985,0.027633048605199204,0.00013151735766841463,0.14458164562289125,0.04690663642812628,0.037705879195529986,0.13916673210028369,0.022036149993661918,-0.00644012170458824,0.16547421521617472,-0.01969892519014112,0.03519155675444993,0.16111347306442633,0.08644579117770924
ADAM12,-0.0685979644706721,-0.0005185294577477196,-0.06795284766480372,-0.007101508014417985,0.008855208760693484,0.01344492840757143,-0.0006302613021061064,0.02060477049368715,-0.02137092981041799,-0.09701590485471882,-0.015431673840881092,0.024284753119227145,-0.03230254251577161,-0.1401728059123102,-0.059584719266250925,0.028086463873192555,0.06884369984846789,-0.274257649053873,-0.15064251379542465,-0.0573941517796028,-0.021814136133113456,
EPO,,-0.03149047290436499,0.023155896527733037,,,-0.010924522801615629,-0.045657747195379496,,,-0.006157974992397845,,,-0.002285307008002267,,-0.009141905100766148,0.0975180343003762,0.00033790344769930696,,-0.06650537351942806,,,
EDN3,0.05225538495213189,-0.03824835182201164,-0.024000091070442767,0.0015297135437143347,-0.020743210178721355,-0.02251241906021667,0.05155111443031311,-0.03664622387642122,-0.05950703387398722,0.037314520087323805,0.017563267545566818,-0.046360050100635763,0.02890914586893806,,0.0509412037309031,0.06305239739586356,-0.018493375565243844,-0.08710981943335408,-0.020838055662116814,,-0.004882528027254325,-0.014462510073028307
CCL22,,,,0.03788864086007954,,,,,,0.01464447554138486,,,,,,-0.06754115748332087,-0.012428923097642425,-0.05143722953593382,0.0012632393543404385,0.03590784016054082,,
CCL2,0.31171430621650154,-0.13810252010534924,-0.0714964650336512,0.03318993752870329,-0.06069274330256157,0.022401220657359135,-0.28023756288286167,-0.041339131746986786,0.01011997830758884,0.15209207112384227,-0.0012525999050469895,0.3486493488619473,-0.0541999456622871,0.08503912692264315,-0.19975966054129848,-0.07222679206273644,-0.050837004338375034,-0.05614060333845001,-0.085712166851509,0.018702063604783208,-0.1508102592354804,0.08013295275572054
DSCAM,0.014150249491701093,0.055694184433801565,0.020147558072416576,0.06460436180726062,0.06675214653686304,0.027774323876683743,0.04319719067256106,0.059023023873402185,-0.03062471392870087,-0.023330080087375603,-0.016527848293447285,-0.10768265235081792,0.014056618699303096,-0.06916013682415818,-0.14036174802188786,0.17789963268136572,0.18873907528225936,0.08736416551968332,0.004663397589705191,-0.04284352536441822,-0.09772235187103284,-0.05077159076670986
GPHA2,,,0.005392429964455151,,,,,,,,,,,,,,,,,,,
ANG,-0.0837510801332119,-0.16493638934688792,0.0047345803069709065,0.04073129575053163,0.009885457874782391,-0.01879203584258264,-0.10078813897333559,0.0031922227233885693,-0.044193091987148506,-0.08214285329973782,-0.004465261524066988,0.12955866671681462,-0.06810491519522191,-0.0062164732316560825,-0.16074613613381586,0.030348961087924564,-0.09418515348031602,-0.016149794132810973,-0.007088128973764473,0.026098267884774155,-0.10901537995233468,
FBLN2,-0.055945126014789265,0.047085627278451156,0.02901015386272548,-0.02314510770287174,-0.024113137240998513,0.03622458049466375,0.023044645336377616,-0.07601175089398486,0.01448403831236905,0.006992235673385556,-0.05037617615629185,0.013153876463570488,0.036331029577208754,0.13860198726656353,0.06922648860376453,0.02778882584080791,0.004714843692581711,-0.07192628692929877,-0.032293653893388403,-0.05469567573814421,-0.06814339199815615,-0.03620129135946161
VTN,,0.048634219917277996,0.03710100087923461,,-0.02051617512636182,-0.0018280271496177271,-0.005572794391920474,-0.028201439549686187,0.042655676310700226,-0.043301388712259435,0.014612760387860895,,0.01749981390959091,-0.004604106218058182,,0.08058674341135438,0.026004906456512638,,-0.04387437175991147,,0.0022936704980794586,
VEGFA,-0.11621673957690933,-0.248814640365352,0.022372990865795174,0.030075421825701054,0.019102691050032965,-0.01880205531354639,-0.2651918838632681,-0.003653696263176,0.01241283213806637,-0.12785090877928015,-0.05274566628438874,0.04331893215004313,-0.21121357261920953,-0.046618530516098836,-0.2751220274351227,-0.24446128569014658,-0.3375646865722711,-0.02512385958013103,-0.19048865930500095,0.04114777452676972,-0.37692758889054,-0.047177892410610336
F10,,,,0.09707892427293738,,,0.057912097679856916,0.03375793382031936,-0.006312047511240287,-0.02162459513255859,-0.02820951417579485,-0.04048159507126143,,-0.020483979962579564,,,0.021922552337242288,0.06413006152348755,-0.03967980559081302,0.06720122416486107,0.006595005096834484,
SERPINA1,0.16776597699535223,0.013749966822030623,0.002226424316943732,0.06456304007987121,-0.003942898985021253,0.021978871804766244,-0.12484403145819647,-0.041124554499164204,0.022759836821973054,0.036483188925087784,-0.000859578896680797,0.35417579572550845,-0.0195883996348601,0.12113249434198493,-0.003117806481376729,-0.09134391663257976,-0.031369960771528684,-0.0912342773826223,-0.10478379372938282,0.06295392032383866,-0.14734410310089274,0.0680058514268928
VWF,-0.36267248862584156,0.1818357254245255,-0.04405213920088821,0.006044404788527176,0.03552328213240886,-0.004790891964085236,0.18081294388910008,0.010493719920299882,0.040836455772939394,0.05068862553310601,-0.043826352081619814,0.12435365255230699,0.12300446946170701,0.09808766524171544,-0.06829882328647593,0.10129271235006054,0.05140172220618315,-0.2603301275430702,-0.026955289461299246,0.07774433427879263,0.3184761561237154,-0.2044949428537738
GDNF,,,-0.049159572720929315,,0.038777369862924335,0.03384384647066052,,0.007513609584603523,,,,,0.024932104149248357,,-0.03780270096657179,0.012566974911825015,0.0029082072553081612,,0.03661836256986207,,,0.09823885697335533
VASP,-0.08859454015291515,-0.022962652318907404,-0.022773872486517716,0.008095893375009756,-0.0430859543214758,0.017367538955883468,-0.10935458228713038,0.011215254657112206,-0.03824160762090925,-0.02537474762486277,0.007983492931289606,0.1482868981532015,-0.0072724900610208875,-0.06899988670632815,0.019485049544384167,0.000827278739099827,-0.009883655218530385,-0.11520876903434556,-0.06496295878468646,-0.0254758516058754,-0.12859280756707084,-0.044716968990569726
ADAM15,-0.06676405017652973,0.021010190755372523,-0.05150432484303225,0.038906425455186466,0.023095435049777485,0.005705397096193255,-0.04714888359365568,0.043506674849698765,-0.0003741158088339921,-0.0172781918213346,0.017319714182126713,0.17921236364251278,0.040052292485075115,-0.01934619496471581,0.03706672860740329,-0.047434822487640436,-0.02666276353272793,0.02463239829641654,-0.034977759962104095,0.045422318118800487,0.009877397507059104,0.07774989597999885
WNT2,,0.29555967166420466,-0.022589299894295554,,-0.03817829936758173,,0.06873187081141847,0.003733073956923302,-0.02612574807592283,,0.04587978160014204,0.09445598126659731,0.013865919357080033,,,0.02202613878621586,-0.01564441301875991,,0.031310234892685744,,-0.018635745445477216,
CALCB,,-0.03372861089130311,,0.0853157513111822,-0.0313056741180625,,-0.07322868022869652,0.0763973802429312,0.00021051578408697264,,,0.023708998844102304,,,,0.004786097169580326,0.02485147022445173,,-0.029406239354287503,,-0.07134056976980584,
OLFM2,0.17886998447539712,0.06554991651022127,0.0737419578507466,0.0003819368101742342,-0.015244350475534525,-0.02972984015547856,0.13105308667049276,-0.033889917848662,-0.08437530699036541,0.015064331665123868,-0.08735185645240078,-0.06957523966296282,0.017280110301005295,-0.009038426515934322,-0.15820507687842122,0.0757568943107723,0.21670257479648553,-0.13301202404949342,0.07892294621772862,-0.0011728404222224073,-0.006323241379810732,-0.0684785817570419
MFAP2,-0.11306604605167767,0.09272914504679647,-0.07537753874698339,-0.018872264825007243,,0.056879041778431345,0.035293819380537876,0.006696258556977485,-0.0006722731266709327,0.008561547513927476,0.05307376082149237,0.00927484119408772,0.05182028928328243,0.0008386325306654732,-0.05430579026582075,-0.03484178438164308,0.02237519545904139,-0.1674782924916765,-0.039990042916478924,,-0.10335783095148202,
HLA-C,-0.4074332010407849,-0.10081293383026578,-0.0460329941727701,0.020554377548088996,0.04044020728289755,0.0005599201944541331,-0.034980308954113554,0.024104602182899868,0.032891233580800726,0.14965860381288196,0.024486229057479703,0.4357281205715763,-0.09747140109314976,-0.08602378769797706,-0.05945317518255693,0.046849113955383936,-0.08939297451303994,-0.18076909533924868,-0.12330303580969722,-0.023257335436006273,0.08258572501813118,0.08481145418513678
THBS1,0.07023013108137559,-0.05044606735824152,-0.06122883478037251,0.009663050261280986,-0.02577291642700671,0.012839306965213512,-0.1519911752094064,-0.020817187236887746,0.012946161513096154,0.07319538915161479,0.03180898544229126,0.20162659883719522,-0.029869358359780013,0.06275507885751634,-0.12393022506207184,-0.005099040631906679,-0.03894459641345608,-0.15864458438917214,-0.10132585178438167,0.028040346909911636,-0.21779800428890878,0.01068365552388233
HSPA4,-0.0038718931242982093,-0.012662323480126095,-0.016920494449265785,-0.02147601378015875,0.042261392732633525,0.051647427364337285,-0.0655848043858952,0.027951035714273747,-0.0065704907632814875,0.09970596543132404,-0.029357476470787774,-0.045065815760713605,0.07222409727284906,-0.05895164648891721,0.01705332948350415,0.07011190455377928,0.12962004031463714,-0.08678320151727523,0.030648411988271635,-0.02479825786725282,0.099291167123543,0.022678296082596146
