,UKF243,UKF248,UKF255,UKF259,UKF260,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH8811Abulk,ZH916T1,ZH916bulk,ZH916inf
VCAM1,-0.04665845819597338,-0.009357760473732109,-0.016718543769507904,-0.0003977897477146716,0.05463253955600076,0.07750453270939466,-0.04074057103941467,0.042297589432897985,-0.03936661194859419,0.03524984795408479,-0.0419911706750215,-0.058283808691061915,0.06997083178052373,0.06850977245310415,-0.004354803334964825
NXPH3,-0.06410899904347814,-0.012056118307910292,0.00032178375912313503,0.003308496186885175,0.06055837613049048,0.03445860306957869,0.04295970776429513,0.018256897254466574,-0.009249119052471822,0.052112604041309095,-0.013406403609832042,-0.07560512554261592,0.009109379625433603,-0.03375715697513915,-0.08124056391402003
MTMR4,-0.01991193646215477,-0.004688043728429729,0.07424858640116638,0.037784812204542786,-0.011785918512744483,0.09483693898935741,-0.0014792795003053573,-0.012488402758978044,0.018383013159033443,0.07482381318650318,0.07002471548517711,-0.04440906748710286,0.068664432568126,0.08082504891185292,0.06815549751000839
LAMC2,0.02830741644374699,0.012188077860583546,,0.1474482908155946,,,-0.031553172279968116,,,,-0.03753577321222163,-0.020144271469238584,-0.0050497599718715685,-0.029585789261816,
IL10,0.027536491218617787,-0.02002146510810533,0.051275140172173495,0.012821706898079582,-0.006173061441243904,0.05099532943653443,0.02184360794848596,,0.0249304579339226,0.014784169955592914,-0.05106479135287612,-0.026119448814095014,-0.002567200849930212,0.051323572276185454,
SEMA4D,-0.002040703469827703,-0.039284873346019794,0.08442037315836048,-0.025067706553938102,-0.0337918195261111,-0.018583741139316406,-0.00194177420154172,0.021465143498720463,0.017096740200102118,-0.017551961420640246,0.042556800778175564,0.038729480805803206,0.002084229414300379,-0.02969016004051664,-0.019731444982745792
TRH,-0.03542156152543778,-0.051431012947625004,-0.0195841138928523,0.011209281212427773,-0.022928262232196003,-0.028871744746668676,0.010238921604036055,,0.011454178003417524,0.016198192630723297,,-0.004975116827444903,-0.014845573448461201,0.030184247436550505,
SEMA6D,0.06830644355913659,-0.0483727665647247,0.007361100755819217,-0.016030697852623278,-0.03164031807882015,0.07132036261292046,0.018660212935046668,0.02141337256091205,-0.023425370904574704,0.03016751452077485,0.02078142899010255,-0.009997673024075462,0.05009997019849322,0.017910951960708778,0.04591678408358927
CEL,,,-0.021491211279313964,,0.03938377227312276,,,,,,0.05983439895097762,-0.024813081343481612,0.019136292997885145,0.09941212545992224,
PDCD1LG2,0.07023660605035247,0.013084156998448195,-0.026461284150683002,-0.028533151741706016,0.023435337942675057,-0.0201606306467068,0.013871082466124165,-0.021846544465187072,0.01766469098029896,0.01926769416803099,-0.019274691903124974,-0.012681289210165649,0.0629997111109629,0.019231488074126144,
SPINT1,0.022276890770838536,-0.03217154765650165,-0.02580397775467889,0.015245209570938117,0.005541759902381834,-0.05627663985202455,0.07526053512587969,-0.0007451722977205815,-0.027174327203362436,0.10446230151373975,0.00495005430104093,-0.04433274350731764,0.10927330315270081,0.07495871202301183,
CTHRC1,-0.03801673012660668,0.00047952032665346214,-0.023009884077719867,-0.014856497312138844,0.01093327751828089,0.021650211364305935,-0.013779372284217193,-0.05427171465704157,-0.012672984357984349,0.05896612293048901,0.01534830339121964,-0.03838131883811314,-0.02796122430393166,-0.017288239552674767,-0.059646043720948484
PODXL,-0.06585298762083834,-0.014905502367963296,0.015124730214706445,0.02204578997896889,-0.007211594002258515,0.013360732271120673,0.05919778960011754,0.015775762265796966,-0.06217926782169034,-0.04805996720466021,-0.0028869716305706464,0.08255978223596892,-0.07321579199774793,0.07089157355143953,-0.03988026917652699
JAM3,0.07355647142694956,-0.023115367779440146,0.04672486250532985,0.043456770154585676,-0.001750737525423876,0.04601297321429322,0.003954431914623611,0.02494601896595026,0.08332358981882465,0.031155789950530702,0.04287221286808321,0.04401189463942382,-0.0338462980623041,0.005094694277848394,-0.042076379677957104
TGFB2,0.024461752554570053,-0.06774429290833532,0.03539450273779281,0.009525070523230246,0.05923188380025757,0.02879755584498997,0.02269007444744678,-0.009478638741473904,-0.025604845081719885,0.08495506591135717,-0.04474659463580312,-0.007512058884508686,-0.013946227156968388,0.0007860181028310769,-0.01571499059038534
COL18A1,-0.09381639738891395,-0.014510200110568597,0.051683252388809164,-0.048190442317888146,-0.01601474103753006,0.025168212625984124,-0.04075948453682791,0.015907254429485325,-0.044932614419894885,-0.035839527136044234,-0.12539786425430813,0.008967424368519512,-0.11751808809414509,0.029687027988538887,-0.08906839161576141
NODAL,,-0.010710272900885394,,-0.030874208632733532,-0.040237798167577776,0.03869509660718975,,,,-0.03809365796879336,-0.09713530299476279,-0.024494437243766567,0.01381963272836194,-0.008918090873739558,
INHBB,0.04820887236821755,-0.05531152657340102,-0.0003690880008322538,0.08767463538700343,0.023428659306555927,0.08426985128862502,-0.048513054799867956,0.0028737681243486777,-0.02428394432058854,0.11691729706272828,-0.07485173402466452,0.1353647382056232,0.09886115353835867,-0.0020943509734215496,0.11109248440202389
LCN1,,-0.021366735746423324,,,,-0.0006203234943466035,,,,,,-0.02605379322729528,0.05384945374350805,-0.0207519069679662,
ARF4,-0.07118213681336925,-0.04291864903673444,-0.03096491064392037,0.015074960459062668,-0.0024684802374169107,0.03610067678924774,-0.05841956061134089,-0.005681340907428172,0.028766413443008378,0.06377128769749356,-0.08839673063405708,-0.0391631891491241,-0.01854851699966004,0.013392681596895379,-0.07816139253675954
CXCL14,-0.0009660719328552981,-0.0034939773210161933,0.017674674437701217,0.026927321238560894,-0.0033350223802278596,-0.0012340051845409514,0.02989363244729976,0.00900771964132579,-0.061836738002514706,-0.02864382750591747,-0.0425592626386962,0.05998335512034939,0.0821632263393594,-0.009791468129933634,0.018199376657753483
LIF,-0.010085942326289843,0.015866387730893067,-0.0696304954810066,0.0707315925233108,0.015021273853603653,0.03693920646955873,-0.02726306150455049,-0.0016065995903707779,-0.02444619895924991,0.051505104200471385,-0.033275691558558036,0.014015063495096026,0.04151146700275957,0.10920128936801299,
IL17B,0.05305336474635658,,-0.0195841138928523,,,0.016718504838298495,,,,,0.09353637110104515,0.15514226091360614,0.032805699599309145,-0.023462883758369375,
MMP1,,-0.02945757355268105,-0.04533058999577958,,-0.005971353245880785,,,,,,,-0.03582048801100557,-0.010213166702860878,0.009823387389340705,
MATN1,-0.03354007472113355,-0.002892877066630704,0.0025622873690341378,,,0.03495897236441723,-0.003733760138106965,,,0.07706435594127489,-0.03916485499714429,0.02364605362208061,0.05056731924426316,-0.021381961572685335,
ADAM28,-0.036833317355128126,0.02526014848545077,-0.00873120420846686,-0.07102738076546568,0.008931146876196158,0.03389482063523778,-0.021781258230721905,0.024516663063088574,-0.007968072060587415,0.025745610432714536,0.11097123921566501,-0.048699256045532706,0.019171686210482375,-0.011265486395191293,0.03323299297615871
TCN2,0.005352132201627612,0.005144945259975001,0.059613199013912495,-0.042864649735482,-0.017936141533797315,0.05402332378063008,0.029773687248566834,0.00164814468699535,0.04598282332657268,0.0023605476215429718,-0.02085101969775004,-0.05328957306418303,0.02205824269684881,0.013875133418122899,0.02188247448135624
THPO,,-0.02698285831896073,,0.06285164257587583,,-0.0015750552250509292,-0.04598041230335608,0.007638032106430798,0.018530350857035,-0.0015985354816147272,0.01496768853267703,,0.07356275837285374,0.06357536523137519,
CUBN,0.11625608049324083,0.026397423749724095,0.07033884559020219,0.036768832138300435,-0.05758473644565082,0.03952237635397468,-0.012573316225570605,0.006198769749730755,-0.01866061247654853,0.06254265663510952,0.06254468884192302,-0.02483701555482979,0.10898585808000144,0.021630564662688218,
TIMP3,-0.04455305114433504,0.005418894779395287,0.027623350858778983,0.01614572296488641,0.052530057763721126,0.08039160586986793,-0.005341134183990829,0.04890508387173983,-0.06715886936667378,-0.11336050586321623,-0.09971471737999728,-0.019510280592078988,-0.06528273587507186,0.10230408268936694,0.0002567593636959011
PIGF,-0.0031094155276350545,0.04645875301850843,0.09645771738677827,0.0035852439275775305,-0.017858718554273987,0.025065362262837978,0.046104555408557076,-0.06469190839818177,0.0217162892861533,0.0064739884384633,0.024783670812741514,-0.040908851293656595,0.06117003739727221,-0.013519545593567293,-0.050173113682030736
CRH,,-0.025033674818602605,,0.0048997440817815825,-0.023299288587830064,-0.030451725955094534,-0.005018449581060355,-0.04019862486299664,-0.020817687914048724,0.00020707504772038128,,-0.04429495039301007,-0.005521646919551731,-0.00042430784153185084,0.08896173057501387
BDNF,-0.011035184788744944,-0.010508494140980767,-0.024483522769498552,0.006663250551312093,-0.0017106559081915757,-0.018037114594154142,-0.02237204162079374,0.0445757954025364,0.10938227723413185,-0.007809931352764071,,0.01309824169813158,0.12029210913504763,0.019642003607500746,0.013655642701952308
CCL5,-0.03176690590855567,-0.03155554584883409,,0.013213371181342087,-0.008870059757432148,0.008274196886218001,0.0007188661218644057,-0.007449086779111455,-0.004066378755193459,-0.03654023110032361,-0.023464614441003045,0.014353766009978352,-0.06070385482303483,-0.0319201117333353,
GAD1,0.020389001126243114,0.003896073414390743,0.00041087673590397026,-0.0404331816669032,-0.005206476988098646,-0.002464380991624111,0.0026079455737072653,-0.048212903153480424,-0.00816851546810646,-0.047996254014400476,-0.041249852403182616,0.014053393619489835,0.0013256831594948826,-0.008839648445942221,0.07767378911997021
COL14A1,0.05004338174569101,-0.050630349550185076,0.026268849409996974,0.05272685990993081,0.0648211062659942,-0.012751922204124045,0.03541562832172044,0.009298560019906546,0.07836081256430533,-0.0011279222988802684,-0.0062855057087428095,-0.03665569631074743,-5.252459777933974e-05,0.08395063090001177,
HLA-A,0.0742072123551607,0.05481391736806003,0.020669201540064717,-0.0019157771949670716,0.0021144105279688914,0.05719564029110343,-0.026011169427848608,0.05225819550501528,0.057218494261709135,0.11920670629735672,0.002364586710942139,0.029523852260964323,-0.04186133418337528,0.07820314154263362,0.03925716447109676
CD5L,,-0.025033671922397107,,,,,,,-0.025325405268135082,,,,,,
FGF18,,0.03982449579375824,-0.019584092023044692,0.10023221920738085,-0.031789786076775274,,-0.017065514644463736,,,,,0.005362599869597096,0.013898666847833235,-0.029353573365091673,
ADM,0.0527692590444437,0.012204524737803436,-0.03842317656655739,0.07549308878172763,0.04550082363038317,0.030613345246741225,0.038996999940011164,-0.03019798712790929,-0.006343881109624153,0.1798459216089788,-0.12427139103200562,0.05169494387486485,0.061406177950114965,0.07016134356867988,-0.04081928816513286
CCL15,,-0.015867346182437708,,,,,,0.034061150829952536,,,,,-0.02527510363780531,,
GNAI2,0.013522369412746297,-0.04975881052243134,-0.0010784407831379962,-0.10113456861799201,-0.0009975194144368545,-0.0053492302901309826,-0.021044642813087173,0.022309184181412294,0.04334179728183421,0.06079951433975752,0.03545294719228242,0.0400834200805679,-0.05224305578339275,0.09469288819488082,0.014470117369547899
HDC,,,,,,0.04572829759886524,,-0.0031676304452168346,,,-0.023203075736077588,,-0.0008116287024229488,-0.021381951888997306,
COL11A1,,-0.04127277622164804,0.02576718091799671,0.08963209116848928,0.03315691435763621,-0.03600342564789721,0.041036809761688726,-0.011587187929992793,-0.03074086903365107,0.08675840705382629,,-0.012925422651409524,-0.019195127693278368,0.02638386215096019,-0.006513340006540021
NUCB2,0.034350934819780715,0.029020305856218315,0.03531114854616889,-0.006557940000726287,0.028886810041548396,0.07353156082557064,-0.028462093974688213,0.02753549174814136,-0.00017394118896495278,0.004404835879285862,0.0020278708355091148,0.013492912188138605,-0.004717698618104519,0.03602282573419416,0.048434353703386834
FGF16,,,,,,,,,,,,,,0.07299425499117936,
CXCL1,0.019713285431610363,0.02188963808490892,-0.019297441458029297,-0.024376835201817174,-0.030365429348760156,-0.014955078470368656,-0.01302599168328993,0.002306116348501434,0.07512367039166223,0.00285795727175108,0.007167149585864452,-0.013534827258982323,-0.028548879736775397,0.08506121262392373,-0.036379548051699025
VCAN,0.047849105494424185,-0.0024674022500737057,0.0042799134287948536,-0.0711294938582044,-0.07900033574436092,0.043092180985935855,-0.014192452143156785,-0.02212330023983646,-0.04154543617866212,0.08151681156178887,0.04005994073248195,-0.0481173326185127,-0.0288986456543151,0.09709125674805118,-0.0044200773407443465
MMP7,0.01212373697356908,-0.04177014054804652,,0.014344744892142793,,-0.014454518612131446,-0.0011414338327441675,-0.03866849312823694,0.056594176787215324,-0.024873213022789047,,-0.03103094870779228,-0.00964890676368416,0.036393948264709014,
PTPN6,0.017534825066137957,0.003044582444050098,0.06728315441575829,0.033235878850799816,0.05375695196367091,-0.022009254962885923,0.05565616388189199,0.07310825140464644,0.09867316521698266,0.058281628494399045,-0.049836830291390445,-0.04312314863623073,0.03920108718931995,0.0003697793594997174,0.023918057753876856
PTGS2,-0.001891962997667086,-0.019790680513211128,-0.033478503460326416,0.01046765263917681,0.0306972010243693,-0.052810246026834914,0.07543779686422394,0.039933578342824495,0.03499974338819654,-0.015166687839970777,-0.04373747606496839,-0.029575122491221205,0.08234582010357396,0.04701586936050059,0.10216860632554207
XCL1,,-0.027432426900893054,,-0.01925820695768055,-0.009593415309367232,,-0.00733135385035849,,0.0344547152110456,,,,,0.01490032052705166,
CD58,0.016112227379642848,-0.025577753332693503,-0.007963455907007942,-0.006518778577632689,0.004118573426798409,0.0476820175231096,0.032082539856124026,0.032828530789374644,0.011668595330948224,0.0590026557323367,-0.11963121822210836,0.02284905044484895,0.0009267408474504395,0.0363138720996469,-0.01971194873914439
TNFSF14,-0.048406257350146434,-0.027640998126568832,0.03277323180457139,-0.0338053490380022,-0.051452844138337145,-0.030118113784500373,-0.02209060576646565,0.02841201290346427,0.05106213031789806,,,-0.021441873092949856,0.028065167011675746,-0.031703900239143504,-0.03950431072555739
CNTN4,-0.009519663316899171,-0.01752477325835178,-0.02251403614230906,0.06862836606999395,-0.016883712753503956,-0.0513250101794905,-0.022863852595945602,0.08612180676369623,-0.06453732724033288,0.01835488239683968,,-0.043785555960795745,-0.043007160641942765,0.015182981212672359,0.010992146146922888
NTF4,,,,0.07402607113902164,,,,,,,,,,,
INSL3,,-0.010423310449095386,,-0.01769997217680839,,,-0.028901787506537126,,,,,-0.023846037077513815,0.017391834078417632,,
BTLA,,,,0.03546111940604864,-0.025416986124197703,,,-0.029254228198871673,,,,,0.030272446862295414,,
MFNG,0.03742701669990781,0.036854789282322345,0.03979170912214113,0.01392444737536505,0.014325087737752288,0.017921939505465084,-0.010515247237220915,0.026762169185931498,0.10311977544413325,-0.004749005829118625,-0.023936490120553024,-0.0377168218456123,-0.028661701604026403,0.050893351271767834,0.021723252804012137
ICAM1,-0.03081909852121421,-0.0399638333498663,-0.024093460147240345,0.004840586758956814,0.006523613110110712,0.04838976253699554,-0.039898170153919894,0.05675494111429727,0.03507910406495158,0.050801707039944397,0.030092709304729647,0.04181863283991813,0.10233598514927382,0.06199646363683709,-0.09228984856943612
PROS1,0.014266441303129965,-0.014218240300804728,0.06804118530470936,0.019385174830323187,0.06064110345640421,0.056619704101276175,-0.001874906328939231,-0.013122282227429454,0.03261844560450238,0.02335132447316927,-0.07023369343978154,-0.08741785698927045,0.0907104501828192,0.03980824204710272,0.02704742676957495
CLCF1,0.026439539536417592,-0.04377793797971532,0.000623817862544564,0.06146126006505018,0.05292967870621093,-0.0736436230235434,0.06915211092130402,-0.018197034939764063,-0.002897871034533795,0.04910631921825134,0.03604947837996467,-0.04508894757146108,0.12129922163295008,0.10738117232997454,
PSAP,-0.039111494859734676,-0.032014569869075436,0.07377208756468755,0.0249427544086459,0.05147138493295667,-0.060004104453046506,0.046339659399169626,-0.006273648066143001,0.037227874859867005,-0.06678406428855964,0.00513345605461915,0.017260344216697105,0.06011394079791438,0.0621283392287804,-0.0808374434771379
EFEMP1,0.013866914677549,0.001397254573113938,0.0839308687789258,0.07045127302824321,0.07500922764862905,0.03433526689925624,-0.01304293515553814,-0.01746027921395307,0.03420817732859168,0.08714479104274904,-0.05565625578563022,0.059584908630511864,0.07037844064993906,0.11955100509226495,0.03718583829135084
C1QTNF1,-0.008906393801277966,-0.006297616511337075,0.004328652735884891,0.02911694178146832,-0.04173900610331781,-0.00662105102970345,-0.048356361460068394,-0.01457335383633563,-0.04619744958945566,0.03358639076103763,-0.03493317055760373,0.03870899126338209,0.0859683560993388,0.10179769517135748,0.01597948132024077
ALB,-0.04747234383677736,-0.020078161150255607,,0.01624601095280919,0.006467592278427556,-0.02424563637208423,0.004173552293594601,0.09591605970016077,0.0162106677632265,0.06944115216924206,0.043375481293194525,-0.0353479016929187,0.004274262142421955,0.0035013137649569114,0.16637333937830248
CCL13,,,,,,,,,,,,-0.01591696695311396,,,
EFNA3,-0.0034241865637688247,0.0485150769524224,0.03435879638535823,0.04339010342521507,-0.03504349717989917,-0.06320845661031291,0.03736140954814184,0.02778637268913606,-0.05503555817511319,0.048702398927388264,-0.08788108924065131,-0.07839261880766177,0.044095483069496566,-0.013373473271973524,-0.010176489884734014
DRAXIN,0.005320779438826623,0.04284881018460896,0.008922697132326905,0.008781584027357332,-0.005151362942679218,0.040490880030157744,0.05914609070833492,-0.00710957934596725,-0.020402795600499953,0.09822183764960905,-0.02053508064573789,0.03648321688206852,-0.013734449150519048,0.03469873969525419,-0.05134679754681607
RAET1L,,-0.019143689721066396,,,,,,-0.0019393632792554434,,,,,,,
NPTX2,-0.013760907953112682,-0.01535067166389688,0.029937566592856086,0.06584781154380512,-0.020765324643259808,-0.027042872490995983,0.04094979611339605,0.00645134308207536,0.020842684943325446,0.08670797807252403,,0.00432299255311724,-0.05113110412837018,-0.035003583007406615,-0.01755530467533837
FGF11,0.07918785981505291,0.010692743745877803,-0.0016020914706886297,0.044364860421192545,0.07675491222483102,0.060127573808128054,0.017080830449577384,0.04036868042719494,0.031910679155605526,0.0953678329965268,0.030270234468388897,-0.03741003280373292,0.10749138523863824,0.039720786686016286,-0.04707779977404318
CD59,0.0003422660551296967,-0.04415895474676998,0.036198683082482704,-0.07898752503163657,-0.04254576733633937,-0.027264343210573534,-0.03295260703198728,0.0028271089802447314,0.005941095501026562,-0.08260451664910402,0.0021440010225374888,0.01365265199677478,-0.10719240233666731,0.014266679742311987,-0.016366217875251218
COL9A2,-0.06485152044832708,0.033536644523781224,0.026793429664947258,0.03462908175971021,0.04760647059762126,0.040526699445725026,-0.0095115089975345,-0.004444130232235506,0.011041149385133226,0.0667291939209666,0.066619864426531,0.01727738142031227,0.03391264792155281,0.018804395347300072,-0.013991387502653708
DLL3,0.0031533696839923827,-0.025457939575242623,-0.0013391875409384253,-0.0721556641012664,-0.059097120703977206,0.010447756686273589,0.033390695036262276,-0.008587396648051587,0.034650582048864995,-0.03914684650822905,0.04516992382904841,-0.05206317802830251,0.010230981786980635,-0.040729550723303753,-0.02202121830767221
FGF5,,,,,,-0.019306663753397877,,,-0.014333610125946446,,,,0.07300186049478828,0.03530389482103602,
LIN7C,-0.04874767451298551,-0.00515833605122337,-0.014909401693214613,-0.010424426136248546,-0.045373618656545565,0.014698043531414623,-0.008596508344624264,-0.038192306990826014,0.030215258468107412,-0.052198585497590405,0.055379718806344395,-0.05933495948770193,0.002949369782989521,0.04701004891467026,0.059135328071071795
GDF7,-0.01524098679745299,-0.04514556298827753,,-0.012179545487585562,,0.057461068925488405,-0.012974309978282935,0.02766844766090219,-0.026347404860590267,,,,0.08215679276112606,-0.016213578097864275,
PSPN,-0.025508624230663163,-0.01823431461894859,-0.016090082964340422,0.008221167999929325,-0.0040360622329142625,-0.01547010286539431,0.03997574942088779,-0.014308964154027009,-0.04030186045563765,0.028965280715150154,0.05891505597735701,-0.04092534263457698,0.05790061628111068,0.012007726108807943,-0.06433801498071676
ANGPT1,0.027532144410369032,0.07524831030685447,0.022094630638103373,0.029055974351185374,0.007763322219553135,0.022498164332114,-0.003060747598367019,-0.032540878870505566,-0.0731092550096836,0.02030559322874038,-0.06501477239653305,-0.01619009874150931,0.03772372871679904,-0.032541544622522796,0.0015883162519292541
PNOC,-0.023485220233267618,0.010952405016707288,0.07883146904894674,-0.051002007903612236,-0.06467272521134877,0.009994270102432826,0.017312868451458806,-0.007478600199897419,-0.04744434157770335,-0.047019772733857164,,,0.04666551292403701,0.005982912620070004,0.08425148444961565
L1CAM,-0.03939166736987947,0.011106528489820624,0.022853461031469777,0.03167349377377736,-0.011396877695199219,-0.01594032156078266,-0.007291286838988246,0.02778303313305143,-0.047113624131933346,-0.0820874961506127,0.07911188278998314,0.04173475391219996,-0.022301460910122212,-0.05561795338135918,0.07272865781738994
APOA1,0.03570921417085037,0.04883228050288147,-0.024336306977081862,-0.027564782230643115,0.02624305585034628,0.03482602196082393,-0.03763515502659518,-0.029156077856372045,0.005473826797051529,0.01669764596470151,-0.028435590014084855,-0.011114829051660495,0.02949756664002627,0.018174969766868894,-0.033000429443714625
PSEN1,-0.04626244091170317,-0.03192086390748858,0.05686035109044783,0.03604415180321388,-0.0017796100638814822,-0.0010676480986648068,0.023455986243318506,0.0463878581860945,0.0902167013347944,0.031784388551140276,-0.04971429942911631,0.05896006120001643,-0.005268972482067843,0.061418428374955154,-0.04991399414354135
CALM2,-0.026159458216877693,-0.032536405058624006,0.0725127049527521,-0.07839849875372105,-0.05587118529443283,-0.08641844930886423,0.02522831627997196,-0.0032438733298403703,-0.025808061219849958,-0.10171154500050725,0.023986213772552122,-0.07619034816829702,0.04825079500845977,-0.07883597684089036,0.03522320753652263
CLEC2B,-0.04207247173903808,-0.0491864121540769,-0.06468903840554241,0.030809343585671656,0.027853770606944436,0.015338163819447899,-0.01011376319573794,0.009473484277646715,0.01719660912199905,0.011377334004421348,-0.07888352968386,-0.013620318527994788,0.016608905713366564,0.05697605762828633,-0.02022862732511691
NTNG1,-0.015729652348221667,0.03816441436286589,,0.005393264035902159,-0.004094841436143425,0.012516286209150879,0.060108640714197796,-0.0011251884912391167,-0.0523694197945031,-0.0140796405454665,0.023793119739481495,-0.0443506938581221,0.01892838823259135,0.0896731905271747,0.03299290073643572
LRIG1,0.04130961176877785,-0.030588413237514007,0.09625844474885918,-0.04542762677513562,0.030653852254193557,0.0008118851436457186,0.02054838422657971,0.011587186679947875,0.03617539459312167,0.0274371466846702,-0.017726970288903528,-0.027879296112594893,0.04920491829563684,0.00308006570955817,0.022704318703520462
CPAMD8,,0.04537905107729247,,0.007903731893607043,0.03284966428871652,-0.0174654755896993,0.002309553794780602,-0.04240070880782342,0.08337778524017196,-0.03535064730646798,0.04097672919616405,,-0.012898196405586364,-0.023176230905558915,-0.009870392055586924
GHRL,,0.0007810416698631112,,-0.017735550555960315,-0.00888090260439606,-0.005916257225328929,0.05301233290771661,0.007053991812569265,-0.01598607370777496,0.004685246056078235,0.09933494981290786,,-0.03244136560754189,-0.020430088692953464,
NPY,0.006406958766750457,-0.01516204624790738,-0.018108531992278416,0.008176983571075864,-0.057208093050387765,-0.01542341443455298,-0.08052945381191208,0.017471922103760213,0.10977985588125144,0.004209233068570167,,0.004549354349371905,-0.03397153034161669,-0.03962208863585562,-0.0012119369615772486
MMP2,-0.02599090239323253,-0.03107588174480803,0.05317665422313695,-0.03032697631059234,-0.003979732484977137,0.06959508627359608,0.011392998846239882,0.04032665669306523,-0.03456503096230843,0.010765021218287901,0.003531913401115353,-0.03585244147804647,-0.06952861614757766,0.017871163394809493,-0.004937046725894342
LHB,,,,-0.018233595456763754,,,,,,,,,,,
PPY,,0.034325817310809886,,-0.002468810623099724,,,0.0021728142002825396,,,,,0.05380579782349211,0.04146524698350329,0.006671962187559826,
ALKAL2,-0.01707744918251315,-0.02619246381593369,,-0.0010928773894435706,,-0.019802944393105502,-0.008853350246860492,0.0358903045247821,0.009512011404232955,0.0009165863317614757,,0.04830659323001715,0.0345781487367049,0.10918064765602889,-0.06008280828391011
CSF1,-0.015523433070034452,-0.03188010559143675,0.010958091494805873,0.025064991960981012,0.017703681250370685,0.015013116799234418,-0.005072302665652585,-0.005248307885957959,0.044317531702980174,0.09763003394534304,0.01490028735602236,0.0323866856496369,0.052348351051244864,0.02076818702637433,0.023159599633557362
SEMA4C,-0.1017700430242992,0.01057160019719123,0.02539814834398902,-0.045296125687642824,0.05212451120146959,0.00403644605294891,0.05197061535526348,-0.0040908797325588725,0.0005279160955197174,0.05785924843378619,-0.033426863347535515,0.033400122014353106,0.056425437435288335,-0.007567156918808694,0.10964783173757207
BMP8A,,,,,,,,,,,,,0.0208922262961609,,
ICAM2,-0.04979673207188704,-0.012771162383429187,0.15774842927842758,-0.03032687137803997,-0.0249229738763223,0.017625040223899664,-0.00033267819522815123,0.06388345631144327,0.06649646608039045,-0.007676061762839548,-0.015555514466818242,-0.03767398629022684,-0.06539019593708426,-0.05784983381747209,-0.06228156656035932
SYTL3,-0.0737448679530523,-0.0054348277847642915,-0.012145728826308103,0.025606778661980186,0.05266022565807492,0.026381560275892713,0.0021127970647165425,0.0022026631679179305,-0.040785738623284724,0.0728550097587542,0.04782572285053541,-0.03156582392778027,0.002431540882037519,0.11075078054202739,
IL1A,0.011332905580582716,-0.017538477242826884,0.008377405805121812,-0.017220225886220363,-0.047399787596197264,0.021798967070101302,-0.007343018801372171,-0.022899514895277456,-0.035356228852030866,0.009863617163415692,-0.04401729518850224,-0.040212194959423526,0.009121637242565138,0.022059541203060046,0.11423101626505341
HLA-G,0.0040721549006023545,-0.029457567312732406,,-0.019258205218502713,,,,,,,-0.03916482290330287,-0.035109818181989105,,,
PGF,-0.025873631589164024,-0.01315859664913047,0.034609601209937106,-0.016397922928148984,0.009065624517904327,0.002366974648674718,0.041498019384522966,0.010120137583687107,-0.020135043295678234,0.037105213688005276,-0.11704258108037457,-0.01811736712260054,-0.0356152182160772,-0.01932812522564553,-0.05697725397526646
LGALS8,0.025942960021365768,-0.018202683134234926,-0.019005209869402167,-0.04241710969662262,-0.009836618749882063,-0.008965716837085812,-0.00028364302298554157,0.03563593354671969,0.004791204285253303,0.004073210182960083,0.04951666334063492,0.04322922759489746,0.013929243165535057,-0.003438622613489514,0.037700193037908565
DKK3,-0.010839903702597986,-0.014851819349162562,0.043002438937187804,-0.017517659211827068,-0.047039997436488776,-0.06441719712046517,0.00199379966991205,0.04693761787718112,-0.029174124565042325,-0.10474553522759793,-0.019233878362679355,0.00617201964528956,0.014601881166602826,-0.055881220372177125,0.04063931763153317
COL16A1,0.06053017516433834,0.041695720529220055,0.039583350036475694,0.03142781443473205,0.014634283621129287,-0.04775643782002431,0.05986962815808473,0.0003557131378617764,0.03137034695437584,0.08547086988866122,0.04319477752391961,0.005809129930139532,-0.04794253202736672,0.009277448667406738,0.028115111584642718
TPH1,-0.004072764200606186,0.04218534397700678,-0.02689164676276524,-0.001115954617568057,-0.005561133707514887,0.015363025740579517,0.050698037481758024,,,0.06571291355005299,-0.037535719205419794,0.12328167700744495,-0.0007702858335929442,0.009023519322663513,-0.03155927189781747
TNC,0.013763130769094327,-0.008883586120316433,-0.009497454059026807,0.13785178666940137,0.0410909884111011,0.06361751130071205,0.035763810623311396,0.004541737068430268,0.03868204201531711,0.11603855799318233,0.07095365853951109,0.06305673323206588,0.0912943933770187,0.10620027326995156,-0.0573030595436728
TNFSF9,-0.05206939137371537,-0.002429720473857467,0.00397575965141277,-0.03158192000856229,-0.031456610135266704,0.01124383106770844,0.0232218685750403,0.0395610642623525,0.010492556531409654,-0.010237121408023814,-0.03808548433742587,-0.03911978973581047,-0.012754251012203337,0.01669717799009865,0.0023156199649075793
C4A,,,,-0.021616985467873502,,,0.015066975775784613,,-0.017249459746218197,-0.005039558493554968,,-0.017720611462680707,0.09452550517188456,,
CNTN2,-0.04994770966598827,-0.042154595459408375,-0.02683454281732009,0.009284999298942161,0.023392893023873828,0.019018130009400048,-0.018134686794443366,0.002133804011371759,0.06623362924164783,0.007741242760240732,-0.020948383883940786,-0.09730740608992418,0.06649263856172288,0.031418364526285825,0.001243908642544934
