,MGH258,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,UKF313,UKF334,ZH1007inf,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
NTF4,,,,-0.01591567835314463,,,,,,,,,,,,,,,
INSL3,,-0.018544624489883456,,-0.011563955112739999,,,,-0.01562892746192771,,,,,,0.07187455362986123,0.09249608926431331,,-0.03367547804221726,-0.031711106167894305,
BTLA,,,,-0.018355511101431365,0.09297760542389522,,,,,,,,,,,,,0.036746176847150695,
MFNG,0.02496022262610231,0.03507988270086043,0.0032872577471477903,-0.031964135112152015,0.078153547818466,0.061941585731578055,0.10556956416766307,0.05372204627602031,-0.05537649978722031,-0.041816704411716824,-0.002391084645630253,0.011723177045953248,0.13800674769030813,0.05776027656172585,0.09713526320717925,0.046207929199097726,0.001311628236096382,0.07783457342631475,0.0024468271333499456
ICAM1,-0.0012966834718836351,-0.07631739846506881,-0.0378576111074726,0.022014119061745677,-0.0452958875597697,0.07006491037448646,0.12491575507911541,-0.018725743005699402,-0.030382888966670272,-0.019573742443797126,-0.008865524873004713,0.05274816764736528,0.029244091738175652,-0.09999925481384492,-0.020355189568443108,0.06498030149932972,-0.02877426331676315,0.05412744412894834,-0.04009153085190419
PROS1,-0.021223129949901734,-0.05090347964198713,0.08030881020650671,0.0036689924546473352,-0.04217974890034624,0.057228163575699244,0.13394915797426116,0.00530387839464812,-0.012378268895534242,-0.03831678765852107,0.07020101242290577,0.09837972005408606,0.06452365904885862,-0.022250287971420483,-0.0274278149939722,0.005575233876823338,-0.059648020885553675,0.010555391269616706,0.012455115383752508
CLCF1,0.014328664542620747,0.022125176803460222,-0.004855863100338364,-0.00626562098133603,-0.0034318019756914525,0.011626094619988026,0.03216093868224295,-0.02885729967866324,-0.0401899924406193,0.005668879210407801,-0.023337312458148105,0.0034735544935410824,0.04588702212485476,0.021399124098073558,0.011230571873946854,0.006687020714465173,-0.005963336911090405,0.03787119417553669,0.02378472298883612
PSAP,-0.12627528955887676,-0.02621486589495027,-0.03601292686472112,0.0745559989835868,0.026479380019153776,-0.08281089422957892,-0.05558202413073646,0.005023678671176444,-0.03893445461636299,0.005474457569558159,0.02061419085913973,0.037969503874535716,0.04525837554327598,-0.0037000560982916033,-0.012597924803931572,0.05080430250376729,0.007914063030430038,0.09301186510298967,-0.032736446101916866
EFEMP1,-0.08758537774811756,-0.023956256958791992,0.026265290615515517,-0.032467523289853584,-0.04324978334692479,0.02883404580718134,0.10800103500636755,0.054016039457219,-0.006685138964815948,0.008808261070496235,0.0017828197961622522,-0.0046473295383037865,0.1087608000105981,-0.025319816633276163,0.07505948865436185,0.03476494695428999,0.03772025116640338,0.04980458636286176,0.006813461958709998
C1QTNF1,0.12563252893596757,-0.025847499168866896,0.010769716635079031,0.0018573503597085611,-0.03077151854816728,0.028693434129924006,0.0507403675572776,0.02681868584827739,0.000842361186818808,-0.032708487392302886,0.017524181520286536,-0.01521344115327343,0.0009134507836746082,-0.033907392677817054,-0.022537436832321338,0.07994322044867846,-0.07740747559310064,0.017556283501189016,-0.01920216099770919
ALB,-0.040559888504621354,0.10239601299371535,-0.0034555498783391805,-0.02053015134268229,-0.02971881427137637,0.035750356703899464,0.17909252395176994,-0.001030038866681828,0.03616175183346671,-0.012809466587986871,0.00839642783357154,0.12056714083738153,-0.03632256133676133,-0.023744074890860372,-0.02706402204351655,0.04261075025571694,0.018829036394496103,0.08282630835660776,0.03112176293971999
CCL13,,,,,,,,,,-0.024413542547835808,,,,-0.022991149109691765,,,-0.03777404625722241,,
EFNA3,0.07513022949373696,0.03915239699474796,-0.014209859073230923,-0.025947811238166096,-0.03848165996213874,-0.016631993449857697,-0.049749090090893455,-0.0045707866757297875,0.036716882618863786,-0.0177871530565023,-0.06797284621012391,0.06567546963173979,-0.005516660233206036,-0.015008033108678263,0.009641372761348096,-0.02697528768943204,0.08787749716669031,0.004310963856520827,-0.004942638486892342
DRAXIN,0.04476387457801693,0.05788819537389234,0.08505092828892742,-0.01702383489822593,-0.026756606780965853,0.08616996463709721,0.07981161531665855,-0.044860053511315036,-0.0239199727509469,0.0910011455228843,-0.0021468715891789177,-0.001027714342981457,0.08055245126819756,-0.029280617366013433,0.015156417657490363,0.0011885447444438032,0.029961510159242942,-0.06215218135484661,-0.013530807358048565
RAET1L,,-0.014446442580916378,,,,,,,,,,,,,0.06067018768225553,,-0.04091256591727434,,
NPTX2,0.048915615760093636,0.05588850712488052,0.0009032851558775775,-0.0029277603499781465,0.01944909631358292,-0.08691579920502282,-0.1097828346833285,0.02574719425880347,-0.014967005914237516,-0.029498307929323588,0.03236798470651952,0.015392439263511594,,0.04492829213019812,0.06704133334962338,0.010699565828410225,0.024924296396902017,0.024744267557872512,0.04724390077541946
FGF11,-0.01783520766191392,-0.008989974576014989,0.018122289563785404,0.012431676614890207,-0.039074268450097226,0.06696893294846054,0.07279536129527209,0.04484094474398094,-0.046677594208721016,-0.004563053076714258,-0.029990966503799812,0.025611974559627236,0.14102618995776794,-0.017406854930049766,-0.022695871186968287,0.003734208394566292,0.01227834916548705,0.005618464562345904,-0.04728868997365341
CD59,-0.0372968043075423,-0.014949677422750907,0.022368194028445136,0.05445190719849344,-0.003075195857002844,-0.07333344512377002,-0.0025697674592595364,-0.023419272555739713,0.021547119974893673,0.057065662392888974,0.0663250051281085,-0.009931354246607939,0.06074412529999002,-0.05820070286777881,0.03465978104306773,-0.00629487028047501,-0.06565528793123093,-0.027227059380104262,-0.04795316205328058
COL9A2,-0.043967161672567645,-0.016164620312130208,0.009327331491361083,0.016351224155669194,0.05381989314496706,0.0858134046442038,-0.028847406461921753,0.028021830718635784,0.01358085098787318,-0.013828498573448908,-0.022964347161032364,0.0571226653140472,-0.04330276386209248,0.1278601267442077,0.10432077428321301,0.07200557542086453,-0.01124325645518991,-0.033119551210270694,0.0019585657967115355
DLL3,-0.025435261985728107,0.07907728416576196,0.005047596007789458,0.042887920867711225,0.014343529224830492,0.08893265214806735,0.08514197917243747,0.10200034448319772,-0.0634398607271064,-0.01641430201298888,0.012816193172020597,-0.012981671625480974,-0.0027248367673483897,0.07558352283855116,0.045254321260152885,-0.029123215675339348,0.014872593961890833,0.003265774807693545,-0.012278058891490832
FGF5,,,,,,,-0.016582352594819924,,-0.0168045384734891,0.05057193049746357,,,,,,,,0.041880333313107455,0.0549196490246451
LIN7C,0.04324476085071478,0.047843210940465036,0.0432024654012309,0.07094866762009386,-0.006605864263397551,-0.006225805226920351,0.03676727704757785,-0.001308583545502817,-0.10502567434830759,0.0009859883770736353,0.04513912059153212,0.02525399209958538,-0.023774311075848993,0.013896982002385767,0.011383522742563993,-0.0039039579475137007,0.04388248195834867,0.056488124106509045,0.018163207347467267
GDF7,-0.027906192421641912,-0.012730416323526832,0.06688131403025442,-0.02063347202688825,,-0.020864610493593966,0.059865866053602786,0.07360587588847874,-0.030889355491462257,,,,,,-0.023530303031982103,-0.01357360566514577,-0.0006301572051772241,0.020844171096981817,-0.0031362534391801917
PSPN,0.0935241757112774,0.023995775764024528,0.00020700786788392677,-0.02178664896926798,-0.002320823431666266,0.009137996797196478,-0.05046596256920384,-0.008937609759685534,0.013191975415467422,-0.03742645650648224,0.02824118382442658,0.01951480172584572,0.08429985920126247,-0.015499887123352844,-0.015300080286529776,-0.016165173859650234,0.01523660157419346,0.024440631059906258,0.04075894371621469
ANGPT1,-0.03623153402376102,-0.01322149294487741,-0.008632665834504418,-0.015687383018198074,-0.020906208695246162,-0.025141963092835933,0.06582534347280036,0.04447210408972162,-0.03989361331825702,0.0035214277241183054,-0.03173372174951927,0.026733557448635495,0.012262981655264366,0.018081150688874507,0.01607696902416857,0.00228260518616181,0.01564974277862136,-0.013209502794286893,0.02632653190703964
PNOC,0.008313258014506855,-0.016661859859603466,-0.002664717089388357,0.044180395361575024,0.03885416328804669,0.007829870648317026,-0.05719269485868447,-0.0035326043753446455,-0.013771551463410543,-0.012809466587986871,-0.039619951878198015,,,,0.00839283556401859,,-0.009992666009405045,-0.0074561517658314124,-0.020960387850773497
L1CAM,0.056527999822794196,0.061693237943740514,0.06977840365036986,0.12549385549513167,0.010537706465997635,0.025056224183729454,-0.06595330009650761,-0.000670145970416063,-0.07790386597429967,-0.02043620425761433,-0.02752329835250823,-0.04991731044578115,8.024208808912526e-05,-0.012809144538273079,-0.053518033978185234,0.02024992735904995,0.1013713661030852,0.021940135505100745,-0.03095040297705517
APOA1,0.05756040123962718,0.045994351079479245,0.07870293024370405,-0.018008949461811398,-0.046178544407373054,-0.001242122802553802,0.0643717566040002,-0.020351582330193914,-0.0447858575041593,-0.0017356710081418588,0.0012080395162939075,-0.05332925458868655,-0.0694234624286014,0.02367029848942898,-0.016780606370045307,0.06068335225550517,0.01290886488559074,0.0279138561762412,-0.02336419759457496
PSEN1,-0.0016388670566767844,-0.0241379097839486,-0.030675931644421495,0.0038369640058337445,-0.0008101056611391256,0.01959039738113359,0.035733104558661945,0.0019378082569414307,0.033109788304345106,0.009248103953999061,0.07252246303417176,0.05003976503262054,-0.05429360429230491,-0.04611361903775542,0.05156618565705914,-0.028049916520351808,-0.042072783499198706,-0.02130681140386535,0.052527791611517265
CALM2,-0.10927357460664723,-0.014956541413553648,-0.03893903641692579,0.020873513177659717,0.08470639948734368,-0.07138224451844198,-0.10734174413531705,0.00496964919772692,-0.06048912741538778,-0.048402917511165884,-0.011613891511878555,0.08168971923507501,-0.11558080271389588,0.0798483172277636,0.11877319132701147,0.0030476196479194387,0.087630167293476,0.04821500555723381,0.014785911978979355
CLEC2B,-0.06442801571047793,-0.04839866837130556,-0.042782422841766365,0.014439875392065822,-0.046481545390694226,0.0499878586707573,0.05318246348344094,-0.035267107887362585,0.0020434339570881642,0.03821456882795506,-0.01369550468976726,-0.0006766084721321245,0.014887126354193345,-0.021777083043509487,-0.003483291909612319,-0.026693850824494665,-0.0168301381196633,0.07559702970235781,0.10938614790160395
NTNG1,0.0855085772545703,0.05174692071392827,0.07062583984705255,0.04900955021121662,-0.0018411495253939786,-0.005437398347150436,0.01821911521975935,-0.03480555389750792,-0.061397228056174716,-0.020991017250022587,0.035853410296452386,-0.0020559558203935287,-0.03770418208188572,0.03899193642423191,0.12257299793115103,0.016110986950386225,0.0512424177921702,0.05481955325897626,-0.032198246495149414
LRIG1,-0.03935143823922563,0.04402038221430698,-0.05010025129459875,0.017136416035970336,0.006819249149925894,0.03967400048807091,0.07354723473154437,-0.04721861595884168,-0.03736661872329696,0.046979210017528646,0.06659647463830716,-0.0158185786677987,0.08651336362293782,0.02864137457001805,0.06605471299717712,0.07914808496914652,0.0008459280767031136,-0.029041554055395595,-0.0463860932427599
CPAMD8,-0.024555054405676846,-0.02902439691456162,,0.028795580328904686,-0.02010889474196663,-0.003902487925422604,0.08935826345488113,-0.017336089053270807,-0.037908852722203346,,-0.028092320847725324,0.17000264458212397,0.1166873664239587,,-0.026434395136962763,-0.0017784578753828296,,-0.03322714695956393,-0.02448893431259625
GHRL,0.0740961190961616,0.028014840974143397,-0.04315556317094801,-0.02060112473374723,0.020653038216347105,-0.015528025413928347,-0.019161762132788907,-0.030396314194347906,0.06945495776600859,,0.08142554331780677,-0.04626322346585502,-0.04817146299425182,,,0.04930982478964421,-0.029612673291553933,0.022319043458528635,-0.02158725040499364
NPY,-0.022496680346602207,-0.008941416849045435,-0.020499926483065818,-0.04366416426055574,0.05614801145997706,0.010631680206144963,-0.03974134047176253,0.07782447022999957,-0.001958077759862043,,0.05717267212854193,-0.04009844510092175,,-0.026664242069352726,0.03518259204336929,-0.024439096320032872,-0.01654352686975435,-0.04004337127309057,0.03079819624517659
MMP2,-0.012420897913633348,0.10301166349241038,0.012404971733799511,0.016301898405872515,-0.009042675798023299,0.07131366056038624,0.10687301022004443,-0.00685050446918699,0.01359858893144292,0.03291628690371349,0.09762126930809349,0.020032218459248678,-0.001206569851445378,0.052233668393190574,0.060813596687309186,0.10999871463682576,-0.008780413280390004,-0.06743663784085009,-0.017191263114143738
LHB,,,,0.03586215576062602,,,,,,,,,,,,,,,
PPY,,-0.024359557044639435,,-0.006794200505352736,,,,-0.012669860712118028,,-0.01184818539005789,,,,-0.09505656560158816,-0.07754226052927758,,0.03912259654105484,0.0840803653530728,0.025554282263240635
ALKAL2,-0.036771396030044416,-0.027092033801980706,0.05755003351576209,-0.011739516857872645,,0.0007171838720248343,0.0051589258092545765,0.005903616485279585,-0.057350025146299666,0.023820698600630567,0.012060792902567839,0.044935529235305104,,0.04955799005602164,0.04041902651831487,0.009356703277606364,0.07888984947863968,0.020794151295316424,0.022495396493964794
CSF1,0.023172351685057956,-0.028613643144732696,0.05435393324564914,0.010246557993676454,-0.038085775444276784,0.03216948775916666,0.02819915120200885,0.0023412893889564034,0.009960016231920433,-0.022912304961159844,0.0035477315301552727,-0.056684456514745,0.023410856004260065,-0.0760848529668942,-0.015340769241158032,0.008933242658376946,-0.03175551077741213,0.0689458463151684,0.010726228599477292
SEMA4C,-0.019878273724289425,0.049480949468005735,-0.03485187408651114,0.01138589616077184,0.020449824640559004,0.002162189190703663,0.06672354958884867,-0.029173220482609667,-0.09643152645839195,-0.04553548655916715,0.0539789715041718,-0.010526213487393573,0.05212593180626022,0.01966448045632184,0.06307001922138424,0.04047947203224621,-0.009999628672088548,0.03901741165229611,-0.01762748794195911
BMP8A,,,,,,,,,,,,,,,,,,0.030341783975936707,
ICAM2,0.021522397313646767,0.04298140991177805,0.10994179506903122,-0.05276526280524096,0.05435533633837323,0.019381592212648863,0.07891038926430474,0.0007401222404612875,0.008070920772891621,0.03483716129800932,0.006939448676118123,-0.0235362137764952,-0.015117829526571588,0.11776537168760834,0.05430925017643813,-0.002647033113598714,-0.004929799578500684,-0.02196896404921424,0.0068562771692109534
SYTL3,0.0015946547156352395,-0.030533072792970125,0.016083447048629917,0.02026137697326249,0.028260785840942902,0.03449148327558055,0.045324249783533686,-0.05846972176633574,-0.03433392577092632,0.04482847773388264,0.001015449887324909,0.060567495932611355,0.10110468677724112,-0.017860397902852623,0.014553625969162149,0.06429117653253053,0.0059186762012588025,0.09435227866189938,-0.030660630708260958
IL1A,-0.012341368037736632,-0.03676958158425871,0.08773225613868368,0.04273450962347215,-0.0084105329601267,-0.020864607752741585,0.009861093217399147,-0.05016980036202021,-0.041451183812089815,,0.008235631495092759,-0.026317615766871996,0.03365208221414761,0.02378091374748126,0.021138871977094926,-0.048599727105167176,0.03736822921433538,0.012171081125728204,-0.01065994811689681
HLA-G,,-0.022229625581978055,,-0.012581998348590478,,0.11760937817567033,,,,,,,0.11497826242831685,-0.0507141258390536,0.001580315880729016,,0.05185696195127187,,
PGF,0.003772760891779858,0.03016508366518016,0.03800870888419522,0.031685317483528805,0.001623475704269015,0.057489347611373184,0.1266469353330615,0.023945075661394668,-0.008224495320302958,-0.05424080372849145,-0.011707941607663388,-0.028031206574003268,0.016645582110173467,0.050982775985122186,0.04848164400527144,0.02168194671996309,0.0077225190416358456,-0.016956607397051657,0.007538521594632374
LGALS8,0.030856945586212364,-0.0004887409867684502,0.01533160093236346,0.038685778102048665,-0.02279852398885152,0.008445108434380759,0.021562699861420124,-0.02837055259950853,0.038852663518112826,0.04064392537328124,0.012524105791785143,0.02956318950316347,0.028827225773848518,-0.05373693462178501,-0.0034102946634042832,-0.009080442581016153,0.03159181068013356,0.0038194943232232013,0.007842227078129427
DKK3,-0.07494577441868984,-0.002577274867554993,-0.0778775415279575,-0.025321514133685764,0.06207159465852777,-0.08259866652219007,-0.07764856158367717,0.01969465614045108,-0.05527952857696669,-0.04687451581499149,0.022612668954226204,0.012866360615599067,-0.018547518437082383,0.03696656245678174,0.06917616016498117,0.038145709846427754,-0.040260104508636,0.019413036577650183,-0.02493906867909818
COL16A1,0.04602545965066491,0.015841183699422716,-0.014321933859860043,0.01770218459225162,-0.019013021090839122,0.026392612443570235,-0.005471356352988617,0.015038964419976783,0.0628902547592254,-0.007430873561970728,0.07599035936308507,0.029977404066176206,-0.03266206208540919,-0.013396318071133326,0.03468254562796589,0.03172601169724012,0.005767638001650957,-0.07203517671920273,-0.024679257576592815
TPH1,0.017520113199343875,-0.01632219075818291,,0.030505958066783623,0.07245815772696694,-0.011941369940044973,0.06996562554423272,0.017291168954276927,,,-0.024097498030184312,,0.14846835248689166,-0.055705664069987566,-0.03524045893267736,-0.05743183791999983,-0.04793202602551574,0.033661800536375054,-0.039425775448941686
TNC,0.023265273934792656,-0.0022064794206984218,0.013119882951150201,-0.00041185393539311534,-0.06063274731663821,0.051959244282167596,0.1087651197617229,-0.06225903217961459,-0.02068970837394898,-0.028820529628036173,-0.000757366752513089,-0.00204420845943633,-0.03472146751341854,-0.03243470927065455,-0.042214378254801344,0.038027548794557706,0.019261725456895085,0.036426087571811254,-0.029865700087788476
TNFSF9,-0.024555042751448514,-0.004372827322578189,0.012609458515599825,0.03486788817380565,0.02217753557133368,-0.00268216808867436,-0.04025487273712024,0.02623146808711977,-0.006402557839218414,0.031982627307683156,0.01847186450617124,,0.007323080455208134,0.024904047337248544,0.01334092525554647,-0.017790877149872035,-0.0336503328131258,0.03919063473789098,-0.00803548055115687
C4A,,,-0.026912489097647194,-0.014123064552088884,,,,-0.0150194843703997,-0.020223042723026847,-0.014050444670828376,-0.02118261618208205,,,-0.025596410525542942,,0.012298094053691144,-0.027664925102698888,-0.016549501381158273,
CNTN2,-0.11638798087058777,0.029224002676019857,0.0634035122412504,0.021966434102860106,-0.0034307078250085054,0.004443717127683956,-0.01927684988619417,0.034507657877126584,0.06314307724992375,-0.014877179333059732,-0.011644102143786741,-0.015404328260366687,0.09440959826821946,0.027643141301474113,0.042018056628835204,-0.027367673564062934,0.07709516636699691,-0.026348567212490567,0.029095710479473826
F7,,-0.015923527232595137,,,,-0.010371113868465615,-0.015000960799225655,,,0.10550482643330589,,,,-0.0034333726923506938,,,-0.027376200675320112,,-0.0128655111428023
LUM,0.08181352649717281,0.052562440597253145,-0.013764606875098876,-0.036535388988505085,0.034641195085122554,-0.013514232907894828,0.04685199547590164,-0.02989560381953104,-0.03814456234579086,0.10008161970356026,0.010554973557234717,0.07615452674029562,-0.05003179141111366,0.0416226394705859,0.0630042194541252,0.05109764462328016,0.012312477752230556,-0.017851549325058974,-0.04521840878404232
IZUMO1,-0.02346312122088217,,,,,,,,,,,,,,,,,,
BTC,,-0.014446436563508745,-0.010356085787869323,0.03351313931152272,-0.04392816975941357,,,,-0.0028510780718682717,,,,0.010628704006247009,-0.023331740790695346,0.012615687868364799,0.02949135646526607,0.03299488021049483,0.010880241219319032,0.015913369402631262
APOC1,-0.14447412617015926,0.013658785021927293,0.019063386430737014,0.00446334921883732,0.022758435934045675,0.06018618857922321,0.08875433219295412,-0.01721325225120582,0.13610665967994676,-0.002370394226256715,0.05060873844346951,0.07734941079290379,0.0633347228982534,0.1578298384028434,0.1309219136048179,0.039377937290123885,0.09322965605564985,0.09251834673354227,0.08352291175836055
PKM,-0.026002876701651897,-0.016049342581594527,0.018318644196315428,-0.031709700451440184,-0.025303197351816423,-0.05218748400714667,0.008354296742058915,-0.01422739464952803,-0.06830687422449801,-0.04966169237373805,-0.06763000642126525,0.012537321591031594,0.07924221856330435,-0.12232314439356352,-0.046149417978015035,0.01872856493830325,0.002071834584511296,0.07425153710410778,-0.020361802732178625
TNF,,0.02050394269952996,0.03769977483821168,-0.012432305829394743,-0.04264568119569256,0.03159359171004632,-0.0046172430606912975,0.009273586206904206,-0.06322162432985663,-0.018234459011252653,0.0205710923989392,-0.017428896132747146,0.09343143654122099,0.07806785750172693,0.004535004009546798,,,0.04624285673929787,-0.023558661726461157
GNAS,0.06772585017921662,0.05506202067182468,0.03344791055195904,-0.011391714925085266,0.06582683672046145,-0.060740862037185164,-0.01452789203500945,-0.018080631695383237,-0.06766172198790078,0.046615939474120446,-0.04360599262676298,0.02816924821655955,-0.049458528522261756,-0.046408940432400354,-0.03470013033657136,0.03427629285247472,-0.0073990085574123995,-0.00740769173790252,-0.08808367568657983
BMP8B,-0.0036390773185255585,0.020926363385731755,-0.035749727637447715,-0.01824065664391577,0.020089296714613795,0.13861306636445486,-0.015221194684821013,-0.03190611857103628,0.010870602165358498,0.11981935446350402,-0.00900176131659987,-0.03536477394403031,0.05607395814118051,0.015256110795167059,-0.0421226424984982,-0.01451159501956195,0.010853181143151971,0.023535700547719553,0.02273780679551068
LIPH,,-0.01632218673978716,,-0.017892069371361778,,,,-0.012109810226387723,,,,,,0.052959645444309124,-0.030602870128888342,,0.011792434004480188,0.08150447371237812,0.014751264929154793
CCL28,,-0.022959186013112615,,,,-0.02230277044998099,,-0.018647115560486614,-0.0251201589434434,,-0.019110362736797705,,,,,-0.02787397834941399,,-0.0023184092741756293,-0.035643215700903896
PTPN11,-0.0016998655899550497,-0.006964187908531582,-0.033815352638886124,-0.007235241178043262,0.011621594910499283,0.0479438544587544,0.0259848278885663,-0.010119384609157437,0.019962334776611492,-0.008509222790517603,0.004872937248693106,-0.002190290246119463,-0.04454231258919039,-0.015093731018013213,0.041753649972140684,-0.014954747257878369,0.020836765185256966,0.0027247480280312986,-0.0879167990160833
ADAM12,0.052730275491575766,-0.016767942676241227,-0.011279932228446685,-0.03536947714321497,0.04575976627440044,0.06824870003060766,0.07236834649104879,-0.055371601742811354,-0.029390873681948558,0.06080346989365327,0.006470272023457436,0.0035124060442038667,-0.0007370312032672735,-0.026452012370109888,0.0968153698821831,-0.041038440628774105,0.03870648678502708,-0.042757484980707895,0.013005585612469436
EPO,,-0.021931712049714076,,-0.018240657154673365,-0.02118147139587891,,,-0.012669861265159949,,-0.011646862941367875,-0.009610340164621825,,-0.05821080310937838,-0.024968984280825435,-0.01915259420099838,,0.03165003628127831,0.012354706159240636,
EDN3,0.019592895549261524,-0.015556313856726555,0.07049430945459083,-0.010263957355457345,-0.021699514885952727,-0.014875238272758115,0.0016102453573694664,-0.005182024531348299,-0.030095032885161414,,-0.024346151922649165,,,-0.004109792737155279,-0.004585477056447719,0.0496884791985115,-0.030114719096994813,-0.0427042704539994,-0.0243810199002714
CCL22,,,0.04321626594577645,,,,,0.006908202435017248,,,,,,-0.028259512325799693,-0.029065445079523834,-0.03460011007505748,-0.006166369714790184,-0.012055393270091428,
CCL2,-0.006751081014062315,-0.04036421078905391,0.011628773207649871,0.047911898969467216,-0.022215618335783612,0.04114647111277942,0.015953480206484072,0.022891068576105005,-0.05569541229088597,-0.007937140933172417,0.0031034741258444214,-0.0558339985831041,0.07488899001865128,-0.041725690131076174,0.013185274485121783,0.001343305616226104,0.021334179239604907,0.058236579366722746,-0.012729844847068869
DSCAM,-0.02893217080257778,0.03711899881686154,0.07424997710660164,0.0038002606198629047,-0.00992712346519218,0.06038467567309421,0.0341760349623372,0.01761118472815595,0.05367695093838268,-0.017135152896882586,-0.003893782076945862,-0.05582729094511916,-0.006074887419587739,0.002349765384893403,0.027858126206684514,-0.007388212134151069,-0.007271667776201529,0.025049859971804384,0.005021579429560358
GPHA2,,0.02031859692816433,,,,,,,,,,,,,,,,,
ANG,0.006898258382967485,-0.013699791821804745,0.049746644577021486,0.0022779268719777196,-0.0107137873028293,0.007410876126396567,0.03214390953713038,-0.008469293866735892,0.04257010716518133,-0.05294183230234874,-0.052629743011316954,-0.032056284297294554,-0.01230761333066526,-0.07485694365439496,-0.07438128763589964,0.014728755743454353,0.009404025619628319,0.04890479949157497,0.05559989989152996
FBLN2,-0.03233361212344271,0.05087817594029661,0.020049111977604176,0.01742515278707362,-0.046026821165902766,0.001555802114963693,0.0854413733470254,0.008181211802471569,-0.023656554551787484,0.06824642278356553,0.04424239058066672,-0.002574798310476919,,-0.008733986875450262,-0.0010942704357990516,-0.01579993634918812,0.008589728143875531,-0.042450321244260895,-0.0319097318492363
VTN,,0.0031713709936245795,,0.02928414966062911,-0.02135542978690131,0.0183981790169505,0.03724298092823296,-0.020815159206883833,,,-0.020023572978144295,0.15382384095886756,-0.030703715282562088,-0.013604631532514143,0.014752086395934592,,0.08102539596018704,-0.016377458794799214,-0.03818899460565798
VEGFA,0.02765073839120253,-0.05780725529623418,0.03147323927703695,-0.05114526578294752,-0.09926497911502337,0.03379457349597045,0.03189698034164587,-0.033925778633491374,-0.06531163745352137,0.04159407490597852,-0.028855559500202407,0.06937230973358514,-0.0067694120226196265,-0.13167383876905442,-0.1252855946250905,-0.04845661714580568,-0.05451313749073592,0.015227244628183253,-0.01870534327358005
F10,,,0.022323538028095516,,-0.019924977375325344,-0.020765764238394355,0.00782550022446859,-0.01389222903771178,-0.027596775678452097,-0.03757775936661577,,-0.03158899358451215,-0.03834494262890945,,-0.038170828657831196,-0.029935611277856294,-0.010550278455165246,-0.021902082530620558,-0.014925425311024422
SERPINA1,-0.08812959792921966,0.008147296736891173,-0.022853554957899112,0.055306510072098934,0.014778891882236444,-0.005230778628667277,0.10638506428413876,-0.011954294217208847,0.07315389542906107,-0.025925116126444894,-0.005129757100316264,0.009130219494676866,0.03551803002948662,-0.031983262552396696,0.04248457703338426,0.014390975126375022,-0.008269896870115685,0.07748123539194283,-0.04480622055542857
VWF,0.0787826764549695,-0.006861239551066594,0.050345413674828435,0.028685403985630537,0.007314499526726058,0.02577012954485819,0.07077192639714784,0.0024120271255690688,0.06655921209864368,-0.07178572822929177,0.06185852084596333,-0.023742516754543256,0.03603375322969242,0.04385626416778315,0.07482681180585914,0.09537559367896489,0.0034594496056592336,-0.01816388019483163,0.042736272658592325
GDNF,,0.02672030938569826,,-0.014836609684123437,,0.05960880461900951,,,,-0.03870062492691719,0.03127073651728241,,-0.05593333047785584,0.004008290422590003,-0.014387382293267012,,-0.0049214167277132565,,
VASP,-0.008453759336261493,-0.0471310254168382,-0.004398625109920416,0.027259598485444545,-0.01777830372062772,0.0713804780227659,0.09018078144852883,-0.03440571002348272,0.019224947929859394,-0.00925144523262521,0.029650631816029685,0.007935989468378,-0.0030351789433315387,-0.037771495944412474,0.012456685962092779,0.03988594989113856,0.02144208305153037,0.02138117332709454,-0.01379442814348825
ADAM15,0.053833434172804395,0.02271976606920548,0.018207589015971616,-0.026428851065933522,0.013668083063587992,0.07983997570840182,0.03257550782714499,0.02665987879287867,-0.04125158191089083,0.0130325819178761,0.01036025927257748,-0.031742905734842466,0.08235918903024222,-0.02641531370520453,0.017144093851244154,-0.007382671691260191,-0.0019260464248195184,-0.036125528083777156,-0.04610382915839132
WNT2,,-0.02855167916967906,,,-0.017160203297558498,-0.0007685508516812418,-0.038505174678047094,,-0.028450435716765855,,0.09736214321483658,,,0.02807345682689353,-0.02040659398793821,,0.005652150881856211,-0.0027288849058879476,-0.007430443578522466
CALCB,,,-0.012929628539095833,,-0.02579515676440726,-0.012103851938929601,-0.016582352414614098,,-0.019046702031837223,,,,,0.005876655470087095,0.14421878685598233,,0.007047346041925612,,0.11973530230315475
OLFM2,-0.01977194909639156,0.051258820232241945,0.023237274317900593,0.005172354526373132,0.008813586925845975,0.011564492291947682,-0.06971614878793597,0.0004452236613533831,0.010477830939928807,0.0109844005424501,0.007718447644561592,0.023126979602164935,0.0706218453714173,0.0846718673215713,0.06469148572699288,0.07005829747956406,0.0038134231056423658,-0.027467186637877325,-0.06928589661799169
MFAP2,0.10794446481065785,0.03696373997626013,0.019002559552580817,0.01002721134191503,0.008598250757945599,0.0952916730711689,0.08847824881187615,-0.025001471307516253,0.025781540990887617,-0.0061081768517981085,0.020041230025208356,0.0030678052842703874,0.001640718995474367,-0.04694005735053535,0.024676231183544457,0.06488538240108695,0.025755705285222426,0.0009179244649915416,0.022399912072060178
