,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
PTGS2,-0.04136074043280017,-0.0893769646146534,0.01166597982877941,0.02818514103033244,0.0019236190808966328,0.0637340126249543,-0.12238044985721926,0.029638492204949903,0.4307201510751735,0.016099327865504567,0.011967900252763591,0.023581667535439478,0.015209858958858877,0.03941798742790439,-0.009417215961340682,0.005847171243959821,0.1275570088515613,-0.014549788758653388,-0.16910625564061485,0.1661669230139538
XCL1,0.08057802070728619,,-0.03208375229229929,,,-0.021872820788890492,-0.04450054742656566,,,-0.05562362479612167,,0.022283032696952844,,,,,,,-0.04248366172232572,
CD58,0.05373521635581196,-0.057957187909619116,-0.039998770873316165,-0.059364959777599695,-0.03793306771372769,0.046154680518457704,-0.0411047939135154,-0.10367894556719336,-0.33628259962515633,-0.09306727342473964,-0.047915226770298934,-0.05725829930421994,-0.143087350455441,0.07798002210263921,-0.018093461836554747,-0.003770544660125101,-0.052110197722410954,-0.0009801400172885783,-0.11463451564073485,-0.13150737591500597
TNFSF14,0.04907391175051742,-0.0054764688161080665,-0.039695998981908925,-0.028906441878422284,-0.010385655901400465,0.006016752234948759,-0.10124228425930337,,-0.1019223171677191,-0.04627858091807777,-0.038637316748982846,-0.1591438701440549,,-0.021706372872099058,0.09207312455309626,0.1004737929088368,-0.05555231612185783,0.029944305880052476,0.04670872207813148,0.08729639671918037
CNTN4,,0.19686646878246655,0.05424841215031459,-0.022627870490290504,-0.02883617948391965,0.056928803824890344,0.2801941566376095,0.11469539102505362,0.37358196204097976,0.08208282865709313,0.03720007310329484,0.32080977791273674,0.1968789139113517,0.03300264486726683,0.018536008410753053,0.04077982279880589,0.12294367792636143,-0.023544802681903565,0.17285984954884184,0.1775339530591587
NTF4,,,,,,0.04689959444597007,,,,,,,,,,,,,,
INSL3,,,-0.005410340832121331,,,-0.0201030303725797,,,,0.019699431746237256,,,,-0.02414019381994225,,-0.03444394161866875,,0.11053305565961874,,
BTLA,,,,,,0.014009175335304073,0.019951835344499156,,,,-0.028779884611127245,,,,,,,0.02638936527854621,,
MFNG,-0.007265000805201091,0.1506226000636708,0.003683054318691225,-0.04125029264036383,0.08861081016284753,-0.009009932428472749,-0.004185590965481533,-0.13020791906403456,-0.2241497971612593,0.027509304337124924,0.02252454217809721,-0.08462473783957347,0.004947417352351504,-0.021684173352610577,-0.0016841606160432371,0.00684162842979239,0.00992689828955327,0.04099461293913931,0.0016401053578443724,-0.05410544598246628
ICAM1,-0.048806645259647854,-0.22401591439814025,-0.05178893803760275,0.007532827673528426,-0.029886292153261232,0.005427698736652205,-0.16726078291595392,-0.05389242191886782,-0.2767422120786791,-0.08178538909143171,0.03497766886670578,-0.2497543409060018,-0.08281774496971199,0.013738960630067167,-0.0621987368452671,-0.0831803114694026,0.11100234661116723,-0.032303657787589646,-0.230168044503711,-0.09752821026381282
PROS1,-0.07522136436738233,-0.1817902434995206,0.05575041708966516,-0.050453855711587545,-0.012806405365948442,0.013554898001064996,-0.1725711370511969,-0.18266861311944319,-0.4050408966365576,-0.06641384547354784,0.032874103432959434,-0.15501824205606232,-0.006455779482488839,-0.018020987918314278,-0.12155714530323536,-0.033021083072305224,-0.03707211197783198,-0.005040806444957412,-0.1818512529730289,0.02931077278774339
CLCF1,0.0039636607226605685,-0.08462505160183267,-0.03232034077082896,0.008247812845914958,-0.011483408071642595,0.05869974311370846,-0.13065004130704203,-0.04962733919487616,0.0009496470344017765,-0.06394883460999949,-0.012385503234041596,-0.20422617211992478,-0.06359522955424843,0.052582192151502234,-0.04034023919411904,-0.06972369303061235,-0.03731005751109103,-0.007320219185564123,-0.24447967987262195,
PSAP,-0.03950544007743891,0.2861240798367131,-0.050786277757351346,0.003929806727404079,-0.01648025432467985,0.03293665558137406,-0.07256803982165404,0.2602680022991687,0.203109974060266,0.1569628316702792,-0.028983250364742235,-0.20735698330482052,0.3840761993956997,-0.024228012529003383,0.026756810234648362,0.03193373564106807,0.042556081541087,0.014208713587866661,0.1085880246159459,-0.12566437995383586
EFEMP1,0.05698840658534176,-0.29250968623392626,-0.030494960712634085,-0.054962492156323574,-0.04269429982631658,0.02890440091559477,-0.33033444302045584,-0.14991143544300445,-0.39507549829850586,-0.010842317500990534,-0.04359585700374232,-0.40971421504491223,-0.20948396210057943,-0.042022118577202165,-0.00728506662030996,-0.06298150259866647,-0.057182584970648376,0.0006572791238337679,-0.28098568343317576,-0.12170703442504194
C1QTNF1,-0.03288595290635723,-0.3439211814856986,0.0046247812426459265,-0.0009703182771438818,0.004574318111306956,-0.017377562871250064,0.017673832941915373,0.033712138604783407,-0.24693080154249883,-0.08607801488064641,0.04742285917264424,0.015330622037878588,-0.1181299531732552,0.014073601219842306,-0.0876245412613271,-0.008176982166260735,-0.08436535372613051,-0.040875548287630445,-0.34754546223581534,0.05328073405507879
ALB,-0.028055819962260593,-0.014524125804492553,-0.03266235455523587,-0.020299930362233584,,-0.0016138362628614895,0.019629176625573674,-0.05023417608083751,0.061412372041123965,-0.025409724944799497,0.05524582742305918,-0.18374667104201572,-0.022111215333144748,-0.03578394159254104,0.03635323581721735,0.029036112753210594,-0.03384041959319997,-0.021423640514348537,-0.07055872829686377,-0.04147987852860293
CCL13,,,,,,,,,,,,,,0.011138279474715341,,-0.03863603784194404,,,,
EFNA3,0.036807167466503005,0.13460576296788618,0.02019221478363931,0.004616161768417716,-0.0010823815239974976,0.029188185920166494,0.008619185104643722,0.2191768274106731,0.4229364826299463,0.1325423126224079,0.013543287891368792,0.2831943148529041,0.00934634886447623,0.03624101556599532,0.013120089847801003,-0.09141494200877505,0.19625855214904728,0.016593542053390174,0.17121499542584662,0.18754354964901696
DRAXIN,-0.035528839503467295,0.11679959840929642,0.04344454481491259,-0.042117385389054116,-0.016105671646950107,0.01764614124935625,0.017456253291135877,-0.12093579963027482,-0.2602392470225015,-0.14285760916493442,0.06650168091592186,-0.030412188931046198,-0.20212014087105348,-0.0010692753020162514,-0.045468440144575024,-0.06827097178745115,-0.058165263739316235,0.07777868750181847,0.0324793015788984,0.06304790281731328
RAET1L,,,-0.036917531323067854,,,,,,,,0.013228553557179614,,,,,0.026098218329582857,,,,
NPTX2,0.01286823781166821,0.2967069303870693,0.1570662996720337,0.09389578262374591,0.05431998495798651,0.08532817708362812,0.25230661725852455,0.31238904747601787,0.5205819565793883,0.23071040122573255,0.08666981919888689,-0.21688812134830096,-0.1129984433406331,-0.0019568045045332866,0.05644759970534594,-0.01783093658520924,0.046030817488033955,0.07255080796513953,0.04709482709766192,0.17644200581859085
FGF11,-0.0029712650113048263,-0.23517936395493622,0.008423605790715357,-0.002059870054291936,0.010348495393040811,0.035706621414541916,-0.10289491375491686,-0.1944981975464392,-0.27397272511694365,-0.030171724619619953,0.02969967153537232,0.020097361630056217,-0.21815439549008733,0.02080968199480813,0.05594095860544493,-0.032700670250418555,0.0035788688199872402,-0.014259775726583815,-0.17900037178784015,0.0062529542699404925
CD59,-0.017508447529505106,0.1456717758214735,-0.04897628923431351,0.032405080910732714,0.03443110496767969,0.030049886831982075,0.2041458482396752,0.16731125650202666,0.2567961671635896,0.0005287179058239196,0.013098619286330266,-0.13563714076127248,0.31695031651547695,0.08713884681857267,-0.034101985366353775,0.03612616072970941,-0.06509192852039469,0.04508580859417635,0.20526472097845658,0.06410285988547958
COL9A2,0.0661101334582983,-0.0860722808077329,0.036344812579088184,-0.06789204101705831,0.07706574057242999,0.04483904743782984,0.061950864534603405,-0.11281100247210889,-0.22147047945737466,0.029283554959185276,-0.0023381695096289148,-0.11434536947025753,-0.05881694990100227,0.016434843362834697,0.056732003813700485,-0.014769706034693708,-0.04407693245607874,-0.01079457550072161,-0.01383803059520298,-0.07304464023967702
DLL3,-0.0428321895087477,0.33054043357814217,0.012259679394754442,0.012300694463073135,0.007645271128302439,-0.0009642994480549063,0.07665228323010356,-0.2055510474424551,-0.1309501047336901,0.07766275902091833,0.033721595779931994,0.26930227140352614,0.08554246171740304,-0.024328916055494358,0.059991836944736435,0.008658905021959838,-0.009821584792210679,-0.05222714670591092,0.08048288679590727,0.058766465968868684
FGF5,,,,,,,,,0.06782797058450968,,,0.0026662883035745823,,,,,,0.01842564021359451,-0.04863989170562443,
LIN7C,-0.053094692007628994,0.03315169370834506,-0.009732385892105662,-0.020001648136564756,9.603341558161497e-05,-0.02517352243459832,0.05199407081522442,0.025996868940101066,-0.1433135017334102,0.004089195842586269,-0.008335544877241294,0.1967871130691163,-0.008269430772529543,0.062181353792080306,0.014708519710290543,-0.023033889257583973,-0.0625515897938552,0.061075523485459034,0.05283308598764085,0.02052926379194195
GDF7,-0.019303088328869046,-0.011145923586023574,0.039339514410330956,0.042186784693119025,,0.016172305212097778,,-0.05176121855135017,0.008891652346696245,0.11746826564127885,0.03162662788273661,0.2105648471805144,,,0.06290755232615616,-0.02800091406094272,,0.034211558834823394,0.0724408270343304,
PSPN,-0.04188649456363794,0.02653301666846753,0.040221001834491545,-0.04374850463543115,0.09952213961174695,-0.006398426781192209,0.05203858920750724,0.033525596876218804,-0.07411161651533196,-0.03698102663460526,0.03594267336171306,0.0723683084927641,0.0609357577198145,-0.017123799324139866,-0.027555314280848116,-0.041154088264076114,-0.058532505428339154,0.040509948604080415,0.058184511098851,0.21958591767275107
ANGPT1,-0.004600689725458087,0.02277523275238026,0.028621573805088056,0.060095766907250284,-0.02947126423160723,0.0030201163879416625,0.0497488933606954,-0.030714840988068214,-0.21138892369520468,0.07299748039950144,-0.07667959026895511,-0.1751074994265023,-0.02621589473093159,0.018787408100778072,-0.012672722387344244,0.045866044215787306,-0.028125698311437068,0.054409973630222395,0.07368537094963935,-0.06369151705521228
PNOC,0.04060127349979403,0.3088800382549067,0.09596843007648104,0.16999163766656328,0.08978689564779109,0.08133558717786774,0.37455106903457824,0.2669226054563485,0.4497544770075673,0.2010072576813137,0.08017998497870658,0.2855717415190656,0.1344105298895895,,,0.06230712252728513,-0.03529478505406851,0.024469660952911174,0.323236337564365,0.1481426757954573
L1CAM,-0.028986562660653716,0.5138361013433002,0.15983066992712128,-0.01742486112431729,-0.09430158248468866,0.08328067760601753,0.04036265653441199,0.1649990564597773,0.3849893560217142,0.14713033513813012,0.05984481399099496,0.31751126726008283,0.49029364136321674,0.032884759920820426,-0.047888357273589574,-0.09034643672113056,0.10368583420156202,-0.006159843282499055,0.3783033901906445,0.18630209910054274
APOA1,-0.01478808716107302,-0.0038705120532437002,0.03564033299715433,-0.0336263618614364,0.029142679896096067,0.04542008539671819,0.031203203477553988,0.023301020997080212,-0.0695235983707312,0.06931476838741582,-0.02498065624139599,0.06500574517912337,-0.0011892764887774764,-0.011580985368685157,0.023826339348609848,-0.022428137648206965,,0.039076568289092485,-0.11211690693776097,-0.025443412602193034
PSEN1,-0.03474493210044552,0.04898982096807949,0.0615590285083719,0.03224137683140729,0.04889007309257722,0.04133608671718549,0.07027909222448842,-0.021196874981866495,-0.1463177794387279,-0.025239868439546835,-0.0032393537571391937,-0.21296524774482264,-0.13700100221738623,-0.013132878792963033,-0.015201736593873177,-0.01956178136164911,-0.02253818042458098,-0.03120878585069063,-0.0049161331352763045,-0.10147432775038781
CALM2,0.004358931003577238,0.3699344940342847,0.08332947141599446,0.04168238158255325,0.016569892452088435,0.044417495200100736,0.240178884295634,0.42967716970419123,0.4785753526385514,0.22967913878634255,0.12180794465206347,0.5495044221930409,0.4351496815198803,-0.04591086292859856,0.013573369716796034,0.01939579358960919,0.029453088109002344,-0.0709953895256131,0.30492793633430254,-0.06626494827895539
CLEC2B,-0.027978046903962665,-0.1611992820236835,-0.041326678113763365,-0.007354531724838594,0.0177700293857495,0.009218132847132663,-0.07324168679992814,-0.09911268771900668,-0.2843947293565463,-0.02093467769275258,-0.011877785198313793,-0.0895064219760839,0.04589234499816206,-0.0178108398494222,-0.027529097679567325,-0.06852423858958716,0.09291271238651654,0.04584579042053785,-0.10915524661106131,0.003430154394240569
NTNG1,-0.009784020299827232,0.2614250870149194,0.06872547319878355,0.03387162193212316,,0.04706544988024,0.009034395877511127,-0.01572633673403679,-0.003518230860102854,-0.057459101188356954,-0.043487538228015724,0.07056310362255315,0.24405101739028684,0.025183809757359295,-0.06114846785127615,-0.10624631997712215,0.04533830502403944,-0.018845336497285304,0.003544140733175161,0.045014624075972114
LRIG1,0.05306744727495483,-0.14219800063202773,0.007590165913221337,0.022528345492803355,-0.004369413833913544,0.0020925312387596066,-0.15075360428184287,-0.1386898098553254,-0.3172891433534998,-0.07259675597868684,-0.03904596185221182,-0.1957388061409089,-0.18811152142233395,-0.07671606976278796,-0.04202380717274017,0.1330277800307594,0.008214558613400931,-0.042827018971920976,0.06163105990397267,-0.001438286070469694
CPAMD8,0.09561549062964275,,-0.027544081191754544,,,-0.02377829782756088,0.0073333703691938305,0.013602440186123065,-0.0631367187918908,0.0012907858868603686,-0.004701807402887364,-0.05130950494558564,0.08183837848880693,,-0.05092837293390649,,0.07337639425657502,-0.01985200102445357,0.03827199213746598,-0.05814414159351682
GHRL,-0.02709844396003098,,-0.007369624308479914,-0.030798226038520997,,0.04691207041743988,0.05765877885919986,0.0748635133933279,0.020564955729705656,-0.018411593257877723,0.026792431404324746,0.0032081148882509712,-0.0009873472482928981,,0.1115470435933663,0.020490900127503205,,0.0671538319552297,-0.10296388143689936,
NPY,-0.024917747569386604,0.3111080009655989,-0.001461610923328623,0.0920516080000009,0.06514015228606912,0.0895164319188443,0.1701488683870842,0.2758822661394885,0.369213172960447,0.03643276353083299,0.05966995601221468,0.11298701890148864,0.12903482516356668,-0.031612828153965704,0.022499645460142634,0.06760600707382508,0.035651341686540945,0.11531130508355537,0.19613663380456722,-0.01080695630881752
MMP2,0.0009335865786489415,0.15189110634202085,0.0076093629635431495,-0.020588476879387207,0.012580410067590473,-0.025193489835966372,0.08522379351573435,-0.17570087893391095,-0.41019911851678637,0.00015949118984376955,-0.007309430833441256,-0.17071568125970787,-0.25831347537238003,0.04983120614865892,0.006693523045966887,0.0219365376173735,-0.1290597334887716,0.0364017018888456,-0.10430024581866106,0.052801064695093526
LHB,,,,,,-0.020709101664517324,,,,,,,,,,,,,,
PPY,,,-0.0444875051451244,,,0.005078183928420647,,,,-0.03895201269157626,,,,0.004862567652968,,0.013826875161263628,,0.033758301701014716,-0.09368846690038296,
ALKAL2,-0.02543526880411332,0.03997727836650288,-0.014832827783639662,-0.019489733711842674,,0.009000650887657294,,0.045098541978871864,0.02985015299915341,0.01876602867831833,-0.043385282117436585,-0.22239312101826944,-0.09133942942649409,-0.022208088761042154,0.008952979873098801,-0.06974083466203308,,0.02066563436127553,-0.10943982085495342,-0.041412982427445955
CSF1,0.0034745754801868774,-0.24760938118527928,0.05220656730547496,0.012223282202540816,-0.0817127403523773,0.00907770240862683,-0.24747524333195417,-0.18165877731812397,-0.2668297823787838,-0.12520234316261436,-0.04233137803778748,-0.1936964304178433,-0.18330252497979357,-0.01650991957807161,-0.007903955103025344,-0.09016135566078723,-0.005611898123070821,-0.05815801689826112,-0.22817530784657172,-0.04522704331133608
SEMA4C,0.029753942363000892,0.04093937382162573,0.05741459192663967,0.028942912977125933,-0.05344834970716624,0.06638830381356711,-0.047052809104028266,-0.05034430653149716,0.037414239539205696,0.038175425966911807,0.04901708479726579,-0.013284740515219167,-0.07291577914409211,-0.05391541240490484,0.02271054767683431,-0.010785714797613147,0.1668739747668667,0.024935861787725708,-0.011638097764152517,0.11531054433860051
BMP8A,,,,,,,,,,,,,,,,,,-0.01700525435925185,,
ICAM2,0.01107581469068085,0.20042592652644406,0.0164618492147702,-0.0368503235587697,0.06944766053782124,0.0067418747767444085,0.14447461609877588,-0.013198467065600131,-0.13218251593154634,0.04761025591916305,-0.027084292763972367,0.06097776973398321,0.10338139280981551,-0.09247316476280883,-0.007685961208524586,0.07177825824581363,-0.053036897171743265,0.06251260484918793,0.22800617912484253,-0.03703872342052136
SYTL3,0.0005421563477237787,-0.011023579499799666,-0.024051210392382907,0.05470382132872661,-0.0016531241668831698,0.07105090037360944,-0.07067668854233551,0.01222441959492629,-0.22818143934813825,-0.08624069728689697,0.006863155992378805,-0.10969336973942738,-0.05705650637636157,0.002579349449421463,-0.02976007759002218,-0.03852246752083956,-0.025622524793245824,0.03049643210162966,-0.1636903545800567,
IL1A,-0.01973636805088348,0.013509225491849167,-0.0331588134243952,-0.012229658831190093,0.0019181862182262306,0.01912991628865407,-0.09319156110991986,0.006240234428945994,-0.0968754728004212,-0.1153836633131423,0.0002766115336240962,-0.14637667954302958,-0.07203427834268111,-0.028321660887173306,-0.058004979069526584,-0.035734649788396855,0.025016059948411728,-0.013059511474417002,-0.10577707937890052,-0.06338144469991619
HLA-G,,-0.016086846694977404,-0.0431434885725405,,,-0.021872818813591065,,-0.011678320437727091,,,,,,0.003896821014630779,,0.01471784285600186,,,,
PGF,0.023537777287677725,-0.1013615257873374,-0.004858564133784269,-0.00832452175644348,0.05702295832468498,-0.025150654606771773,-0.01968413805705567,-0.0740726351734251,-0.2717751384293734,-0.07023245637081715,-0.00858586217875813,-0.06426417283291906,-0.159716446528184,0.05148821288625594,0.021892121921727802,-0.10337768921891038,0.12045274565428007,0.07347282604807273,0.14839443535964145,0.11600199907123651
LGALS8,-0.01807586507157263,0.023179293564094,0.015559429364937219,0.03354431366101834,0.04179445774921551,0.04178135613793076,0.014705580209865884,0.10476434446803058,-0.07404565457851915,0.04146778540568564,-0.04296882461860951,0.07977366279541814,0.07210593132312933,-0.04014796957677619,0.04708032251769595,-0.008954973255877968,0.015541980498395001,0.02369809525350799,0.021189763550447483,0.024292106332448223
DKK3,-0.060026589458941126,0.36872693465421075,0.13429309938270736,0.07323973723357977,-0.03894577036949487,0.009573782069717391,0.3104071253684395,0.3872108225271819,0.495915966302665,0.14646008647024522,0.10277575745874137,0.5895955678761168,0.4439110751506323,0.04037931802722313,-0.025301318344095786,0.10315418061902491,0.1691126275086981,-0.01971125726931936,0.5074064319802195,0.23968118915206751
COL16A1,0.05509213174937719,-0.09663283633129781,0.014717171458822778,0.020107689397758553,-0.025931133665551623,0.03641503537907883,-0.07840923024473759,-0.00031891395405198844,-0.18669919293129722,-0.02382966638709333,0.031391608847898614,0.03443775380602129,-0.2799541717797333,0.10892291656000384,-0.05093274294143968,-0.025643326023302253,0.04563852254177706,0.01424923746219407,0.013959037888633096,0.06422715797259788
TPH1,-0.016702810402495598,-0.05545135648310795,-0.01394869254014636,,-0.034443062441923133,0.029105130863295504,-0.05546276171504664,-0.0017979495410004557,-0.06499764546610064,-0.06684112085748194,,,0.001455392356760025,0.022451105706466763,0.007891355221766592,-0.06017474845370427,,0.05118324455946788,-0.14061122099165158,0.0007949870842365925
TNC,0.07581547163554997,-0.3272613145151744,-0.027441318549167378,-0.029657164923778647,-0.013406537635277733,0.06188005228159183,-0.2670889628746943,-0.32940562548570157,-0.4794703679504293,-0.18889853044468857,-0.03335206729096076,-0.40198871360503174,-0.3900838591542779,0.03425540298008255,0.025155051972104957,-0.13052740619352587,-0.019513598759844084,0.010699886424997612,-0.17519624191188993,-0.08340741344350038
TNFSF9,0.09420793902003859,0.34162669894772846,0.03847506841083089,0.037581304929974316,0.028887317416402443,-0.020130791580767186,0.10116611635709007,0.07539576305925907,0.21926815095177582,-0.04763002672586481,0.002262766510389188,0.05604218025713884,0.10352698133238712,-0.028338433748603,-0.07033040750232697,0.00044524168011999773,-0.08081241396886947,-0.026912066178663853,-0.02602298014426972,0.005898517137921257
C4A,,,,-0.019206258975356168,,0.07126385699320344,,,,-0.03258572023933429,,-0.01802252816588372,-0.0095863219703841,-0.017939207002256444,0.03808007842396464,0.027653959047954316,0.07185900060228811,-0.022900173842991266,,
CNTN2,-0.018638623290539974,0.16166953263607942,0.06512607999002544,0.02098231209300937,0.03726587536069421,-0.06587633773034687,0.09283752431039399,-0.048218151527027624,-0.13691846767213872,-0.029320221414204845,0.07931954200071291,-0.45104033817467054,-0.0019971316445365904,-0.045219205376018895,0.027849725645540797,0.06359879607423749,-0.08790361666030364,-0.0061332333931919435,0.43376128121645263,-0.1452869542903427
F7,,,-0.022777197304272013,,,,,0.08278403454318259,0.029022513387539684,,,,,-0.022602365080100262,,-0.02800091676856269,,,0.10830882366366275,
LUM,-0.02039141772190612,-0.015891457743888622,-0.00034228207948820846,-0.00541622908367181,-0.03554827330311048,0.0466733082514478,0.015330496113694324,0.006502849886167971,-0.2972860743105757,-0.037435436134179254,-0.00672381530264453,-0.1316330595436467,-0.003572904106967734,0.06723732889059195,0.046709969688092975,-0.1273466137723353,-0.005864681174324532,0.02997879300379139,-0.03165125931491939,
IZUMO1,-0.016229756268949378,,,,,,,,,,,,,,,,,,,
BTC,,,0.03946293586329489,0.0574884984978588,,-0.009417840489935787,-0.02061745048814603,,,,-0.05883600486928809,-0.017653238369619788,,0.035885445777981424,-0.035063909092906395,-0.027097027600058374,,0.04644488340792473,-0.08040182210602714,
APOC1,-0.06831339436969604,0.2135496320374247,-0.044073869889182084,-0.04568163484719015,0.0936346973989882,0.042545679534563105,0.33680811049355486,-0.3499512532854211,-0.47317296018593247,-0.06868225616761553,-0.1039970362839518,-0.5708513860972952,-0.23635624686080392,-0.030660926754742034,-0.051236634430147976,0.1639199070020056,-0.19109609511104977,-0.10416399084742947,-0.22013883625737324,-0.1870404020537972
PKM,0.03728543098018323,-0.27229550093191085,0.0010793707812350713,0.054952870649971224,0.02761701456953767,-0.008453362522352363,-0.1887826391220564,0.1355241333070982,-0.02953585639034589,-0.0011126467402741687,0.07361677024141319,0.37581623020721844,-0.21845700683845654,0.07881763837989154,-0.03953697303116201,-0.03714097453591805,-0.0473711656812744,-0.03791581787823903,-0.2534341770769217,0.19102029275301588
TNF,,0.14941315413690057,-0.038617917286396346,-0.026912649488459273,,-0.04365515285240722,-0.07749601234122953,-0.08957139818088053,-0.058972306701955066,-0.050964470577183806,-0.050105881715036577,-0.20906715048399457,-0.08598200049193969,-0.015871245941988646,,,,-0.045046259335624686,-0.0087696049236097,-0.10908180072394155
GNAS,0.0869711301143314,0.30907284093803106,0.0935974148236894,0.07708411891948729,-0.06310771746363963,0.022707333276481396,0.33072498915613147,0.382266677595192,0.5051768996393066,0.14255724684254398,0.04591972918205381,0.5973055533381757,-0.3172593864226837,-0.04284080017008512,-0.07416024421298872,-0.09355821104038761,0.12413195143008027,-0.023597044860492904,0.42438718702232797,0.16782950155189078
BMP8B,0.007935070662152575,0.0719457464368739,-0.05446447895884553,-0.046129007218329646,-0.021355639340051646,0.005592486911339232,-0.07571259994166242,-0.1895990550174843,-0.02299260925879165,-0.0019362681059398707,-0.05376689731579725,-0.21197844743436686,-0.10548357015359967,-0.0027676435706594513,-0.05195206337697627,-0.09855839591588782,-0.08423551171026364,0.04739373410315421,-0.08069226389428069,-0.030654674897740743
LIPH,,-0.057843509071502694,0.031246110851795295,,-0.02471633355488988,-0.031103961446938198,,,,-0.029861045787036373,,,,-0.01611331926300444,,-0.044466694308791334,,-0.017340339235929477,-0.14360850622378885,
CCL28,,0.06587857056319232,-0.013754425385462352,,,,,0.038646624545022254,,-0.0015992715635363536,-0.018862964606743134,0.007884512708116197,-0.00927777199143081,,-0.02824761782653112,,,-0.013204616780747863,-0.050384541068351066,
PTPN11,-0.06910690145219206,-0.022169175002652433,-0.0020891720039941473,0.06402085214407423,0.011289480262234025,-0.0026579568774512904,0.09546277660244887,-0.0017157148194353374,-0.1362337124162009,0.055053878893851584,0.023022842269653385,-0.13085318442414662,-0.06468975117485601,0.026825263166321785,-0.03212131669559537,0.1133405716244893,-0.01914156040650333,-0.014733586793622952,0.20255501992927263,-0.11843703282251561
ADAM12,0.033348283155338415,-0.07121573191379266,0.008605780109212069,-0.008688971780856354,-0.016960282698794626,-0.04976374894481142,0.05788916645575319,-0.15424670646491906,-0.17985716778777505,-0.10116075069032185,-0.0027282619017399774,-0.03982221956141994,-0.12167733448015107,0.01645696825811954,-0.04785602708193546,-0.06910573587805165,-0.0502065151837277,0.06303720808603797,0.05597432305800385,
EPO,,-0.046875338375199437,-0.04949059656550069,,,-0.012211666061297102,0.002293383391696646,,,-0.022078263339129604,,,-0.05355267596266739,-0.017499476233311176,,-0.026789375118392234,,-0.01404201253806699,,
EDN3,-0.023853503326029295,-0.04111013195435156,-0.03321080015506302,0.10154094962651966,0.041536823712788266,0.05560012165913175,0.11376598915367493,-0.010855810589655644,-0.004303418693666963,0.021562915683341587,-0.04878609383040746,0.0811439432949114,0.202403023092944,0.033338199044901165,-0.03440540096365766,-0.037158869230250066,,-0.025514234545416552,-0.05886938681703518,0.09768886975591132
CCL22,,,,-0.024281314620815425,,,,,,-0.03148789790811457,,,,0.024557630614874558,-0.03506391064469921,-0.023506510452901024,-0.05772494530705391,0.018227437465865796,,
CCL2,-0.013704733036162228,-0.24228692183483833,-0.03639857781377478,-0.03237480077814943,-0.02693705975995312,0.021823772171318926,-0.33356211286145243,-0.15922495207513354,-0.07624023396087502,-0.16090761177203097,0.004056171617687414,-0.3730401218109528,-0.14954613049748922,0.06864730443868065,-0.05975057424553855,-0.11396635838751122,0.11990848508515359,-0.015361401453898445,-0.21073533871253933,-0.08310786941087724
DSCAM,0.03540115827807445,-0.033915183615639354,0.02863909823603334,-0.04752875998178655,0.05690308374730817,-0.004302605886824232,-0.03585811535073652,-0.08695296107455341,-0.04931985077290143,0.05898692933055662,0.03761050744626783,0.1799899471355648,-0.1118834706764143,-0.0002338304610928276,0.056216937407100404,-0.0069493061638115266,-0.05154307394352172,-0.032089246921426486,-0.05557837200153459,0.0350847333976408
GPHA2,,,-0.03203795869000813,,,,,,,,,,,,,,,,,
ANG,0.021859808384614196,-0.20796735803702535,-0.04096877077785169,-0.007894426749929179,0.014570375820871439,-0.011740056090763687,-0.05917613407810778,-0.01899258100476845,-0.18856578937049057,-0.04134369609550032,-0.024312132744271152,-0.10538158369517459,-0.21088240660122407,0.01896108042660119,-0.017520333419856753,-0.0378543682217625,0.026963854327410566,0.020593088615951615,-0.15765186599366374,
FBLN2,-0.022365594036618617,0.003015757054011906,0.039403141443640544,-0.04415628810445339,-0.03389183732384412,-0.02993618853245488,0.08865056701818005,0.1126409226644166,-0.00211976767497294,0.09301884343299532,-0.025939013440727587,-0.0032762711443389443,0.15368106073172383,0.036609295245778196,0.012494521865417213,-0.11112557344004048,-0.022584592207269164,0.020235578686868406,-0.07510086732112657,0.10936260945544322
VTN,,0.034350338685573946,-0.01662517192305892,,0.02566092797363544,0.0568291737889172,-0.022262138720704018,0.008879910535609426,-0.03426081280321855,0.027755523829110583,0.013846420551170609,,-0.010023434917504568,0.02262820217067505,,0.07303950474750331,,-0.005285069608497976,-0.015210574878309964,
VEGFA,0.048137791395376744,-0.3856206958150087,-0.018052415392285873,0.002729742735703737,-0.02755874930535899,-0.02882708951002208,-0.29747181836564845,-0.172752366472696,-0.10814043513609856,-0.11988049448395727,-0.0035713837272549846,0.07347148004654161,-0.4048386909993627,0.09468679087794292,0.02421038699845555,-0.06309922733647721,0.09091854689178498,-0.025745671262835793,-0.3941828449512373,-0.026020248406002266
F10,,,,0.042286813191475266,,,0.10458926037785272,0.06172908092740162,-0.07971292816091664,0.01008270251564382,-0.04654384083891577,0.04824878895417951,,,0.018813555066887977,-0.04639747052974986,-0.0017047761191130257,-0.024791099186648364,0.013710966123261517,
