,UKF243,UKF248,UKF255,UKF259,UKF260,UKF275,UKF313,ZH8811Abulk,ZH881inf,ZH916T1,ZH916bulk
TGM2,0.03939848263098014,0.03881350673078608,0.09999196214734665,-0.009452282722092299,0.14015265256723045,-0.021206106977909013,0.037373160048980385,0.023327755388782376,-0.061366021653230074,-0.008453295449788803,-0.0465649095016561
C4A,,,,-0.01277272847956814,,-0.0011983275074205699,-0.02134915312117461,-0.015376294933103597,0.005643329211907531,0.03314953177621115,
GPI,-0.020280650042862846,0.1327615064140147,0.19145748319125022,0.040672394875163546,0.10750531875889124,0.011688432517868243,0.0392427107343287,0.08535501915565408,0.05429109587807665,0.1736270942210783,0.07017360191640794
DLL1,-0.038784213952487524,-0.09296025105533892,-0.10820384524093606,0.02987423392555249,-0.0432816029282691,-0.06334404460771564,-0.020841848083514237,-0.07886273098413646,0.06315164241407765,-0.01267188715410269,0.012591629539533362
ANGPT4,,-0.013225490278967281,,,,,,,,,
DMP1,,-0.016906323430885904,,,,,,,,,-0.02946783327298437
DRAXIN,-0.002275985890460094,0.016450086723506768,0.08398867659242709,-0.015222178263746009,0.11772387898404378,0.021093885430534854,0.028596999191893478,0.00405559336784451,-0.03351640513759925,-0.04874398110637872,0.02424156910441226
PCSK9,,,,,,,0.05953864481608665,-0.014807586751879858,,,
NPTX2,-0.05527412531270749,-0.0024515657122139945,-0.11899026044195214,0.01894194749840726,-0.04373617455345812,0.006930509080730731,-0.04482163430074267,0.026328475140277478,0.002689146730977539,-0.06927885488667214,-0.027454348130315984
PDYN,-0.06029335804417119,-0.05136853586685219,0.04860566431076023,0.022110491599385693,-0.03404521271757111,0.005845272535916883,,-0.02855519117255036,-0.0676988414546309,,0.06413501239848302
RIMS1,-0.0471799309320511,0.01447804742664654,0.035322938905768195,0.056379706461996484,-0.052660248160764554,-0.02039394179308586,,-0.09370495456182523,-0.036280799209373764,0.021516924684161345,0.03148210779263876
FGF9,-0.04677433479849886,-0.04498595886237487,-0.0033728471842386035,0.010611733338832143,-0.05059448970522319,0.030164896011374773,,-0.07599226513844724,,0.05759037631311837,-0.03132527000569759
COL4A4,-0.03702113153794519,-0.025976632928907763,-0.008887880015565845,0.002418401939777443,-0.08352560411708933,-0.021620855257228955,,-0.0330752302019139,,0.06408750398080289,0.0138517625402879
WNT5A,0.007372966684019667,-0.008611464315734091,-0.16847141103115026,0.06679337468936884,-0.08418594273310763,0.01564677255366031,0.0280735537227845,-0.029349345049451667,-0.01154742935201929,-0.006126693395477889,0.0850892636792741
F12,-0.00026579923832111886,-0.06341780445524514,-0.09376065585028939,-0.03365097211709012,-0.0030837856815006362,-0.03953275623085407,-0.005089865234375733,0.022705159634735586,-0.023356492349558482,-0.04246079860136154,-0.07297050911772492
BMP1,0.009301206232382585,-0.05440620555126883,-0.20348400466133468,-0.020157760602130724,0.026144668762184322,-0.0023654996660634284,0.004389438686738876,-0.006796121724007599,-0.038699033575490684,-0.10090803903675298,0.02242071677908219
CORT,-0.02921274958162613,-0.021566626565061715,-0.09123763599908244,0.173292153629606,-0.031036567671339072,0.03482450035029508,,-0.021392624759320956,-0.09474837212817584,,
FAM3C,0.09554814279124176,-0.017449360099521333,0.03742327816865316,0.005555844512825865,0.0869331050532905,0.01388008944321824,-0.06253877532545835,-0.07089275736128914,-0.03849329572996232,-0.09910747426789146,-0.026533463014095066
DSC2,-0.0012221463699519568,-0.04247011193573886,0.005566902418965975,-0.033595411697198194,0.03289831184249682,-0.0056620480287338844,-0.015487556290187637,-0.028815033723587517,0.038024808409051,-0.07984208643320709,0.12123926645422854
IL36B,,,,,,,,,,,0.17391464935839163
BDNF,-0.04212120014819712,-0.038345681568797994,-0.04074318184261404,-0.025546491042516686,0.018691030378738725,-0.03615263607232113,-0.008009566425488049,-0.02357828237977962,-0.05557674178882504,-0.005759541837174925,0.023588707555957492
NXPH1,-0.03300906587346875,-0.06105774026581867,-0.17003034309223758,0.025216092368137686,-0.03333168472101215,-0.004497491063985135,,-0.051238158495819426,0.036820016256884004,-0.0657391712390889,-0.07113192186233619
RAET1L,,-0.012481857062036259,,,,,,,,,
HSPA8,-0.05196063662913132,-0.09280298427568885,0.007260328420072026,0.032527431948306984,-0.07946817972184311,-0.09110948174800701,-0.08913148633854696,0.00021718533494305387,0.028024865580238655,0.12315095207813637,0.062389045465758915
LAMB3,0.052080415896760233,-0.01963049008154081,-0.05944759841975238,0.03514896056406918,0.09954079143822238,0.03507435033012767,-0.06848878469662255,-0.034123896756387474,0.12394893208767307,0.020481500661111516,-0.002986098644174155
PON2,-0.13277868721585478,-0.14614302017089878,-0.2825757331714148,0.051850335545321355,-0.0792009493851049,0.05817759998804358,0.008151735752236126,-0.04408707956861559,0.07781747228675077,-0.11267630194328641,-0.07939031415989617
CFC1,,,,,,-0.01807045002456283,,,,,0.027869736400750814
TF,-0.07991625321453745,0.00015418657369115188,-0.292570003604414,0.0199977703444836,-0.04555190688886911,-0.00036699789663419607,0.042805597371926456,-0.07016791670089513,0.06420008629249865,0.1777598623012702,-0.05479148899150016
HLA-E,-0.006925718396983775,-0.0407145212349885,-0.08817113684848117,-0.037727015641884735,0.046926167398830584,-0.04130727153851066,0.061747732652297306,-0.008796811852276917,0.05506956847357761,-0.13628264014157918,-0.04914493568156272
OSM,0.0023076853945453177,-0.01426585463955564,-0.04411408421707867,-0.035279938500002384,0.049715305171555736,-0.008192270717266506,-0.019648892597971108,0.017027264326694738,-0.12131721156506858,-0.013428728848611645,0.011216133390421358
ULBP2,0.003921623481378367,0.0015645468969830774,0.018878655945709977,-0.023969637503768685,0.06783011557901794,0.030195958779543893,0.060055764226132444,0.04035165808748466,,0.11114339212348008,0.02685018242999975
VEGFA,0.03754227404512353,0.15135211005171237,0.28670556509674694,0.004451779561874305,0.18352675787764114,0.06788503871907517,0.08257776404763538,0.12331656787483528,0.02035731544949134,0.18134568454887345,0.15261272641051488
TGFA,0.03687235500418352,-2.7313218533882926e-05,0.03877113078504456,-0.033314730683610225,-0.0004566274374493815,0.0649355933696121,0.040638102108746035,-0.01634516897563153,-0.03167790454994869,0.1011937375249928,0.05819465595106041
HLA-C,-0.05062220729134734,-0.04511796506248604,-0.10424045897815362,-0.0026359828629572784,0.02632412689210288,-0.0010940329597159686,-0.05182847616583315,0.019673149236891264,-0.021628625398839463,-0.0911775571566973,0.05406717410413611
CD200,-0.040322476994471404,-0.029430781559629474,-0.11736278381654189,0.027404801149757168,-0.059560237129305055,-0.006689691554993368,-0.015308553078598366,-0.05668674124922973,0.024191500109320665,-0.09001774337533858,-0.07067035927742385
BMP2,0.011732177626872033,0.06288565871250218,0.16012098656073276,-0.032645486569101004,0.04391998566534651,0.05050995903203041,0.021917248256409783,-0.08384606901282111,0.0508414422316874,0.07963971350184369,0.09319889002903467
TNFSF13,,-0.016322181209096787,,-0.01137900561401681,,,,-0.024019532581997346,,-0.02460744675427307,-0.039629379368788194
CSF3,0.23909117300726135,,0.23574339004712058,-0.0049504679944667885,0.1570797002145069,,-0.03432640617741353,0.053050045399765974,-0.046341037511127434,-0.015900075121742678,0.06708947161767044
APOA1,0.03547863135036031,-0.030878055183902395,-0.05653654831960622,0.02004002552126158,0.04310281350038183,-0.023759254907918064,0.011558781148381436,-0.0407779413368189,,-0.06378185656879623,0.05022303560513279
IL15,-0.021057232780874326,-0.034962541505527855,,-0.03949619413479343,0.03534507664577889,-0.047204700313120525,0.0036488606965235427,0.06350876474184276,0.07380559792582064,0.009932532780402938,0.0762700797313992
FGF16,,,,,,,,,,,-0.005817718991728322
IL12A,-0.05609264312632842,-0.0420526153388089,,-0.016438367876845942,-0.02755272160778489,-0.033601384101727354,,-0.03287983643573881,-0.06672986127903333,-0.04638256889612772,0.0298030636301829
ANGPTL1,-0.001357128592900375,-0.03146552723771766,,-0.016313249138719014,-0.017112264636793897,0.015404706970089593,-0.009212793966925556,-0.024761214696620525,,-0.02940827293228499,0.03637609577967697
FBN1,0.051602701080000035,-0.039328809839016765,0.014156430288128482,-0.02010622054805337,-0.04904271579654591,0.025018200764188755,0.050918561495351046,-0.05841430067570684,0.018388403974256572,-0.1273681825887836,-0.01580359043708355
CD274,0.05666881314082694,-0.01889561330496709,0.1288801873602724,0.01667599814344074,-0.0007425872412915951,0.013786066247213114,-0.02546368508011153,-0.010548806499476879,0.010143225553167967,0.009203741168552975,-0.031360967073369876
NPPB,,0.04085317935041585,0.2329505828539731,0.019049394316673473,,-0.015823220943000184,,-0.010079470422975375,,0.3166582517554068,
PMCH,,-0.01460477879342077,,-0.018938538987635513,,0.005452925021195367,,-0.019069371955772203,,-0.0364609496312909,-0.00463445711554156
MFAP5,,-0.013582746115043705,,,,,-0.0010163244948755384,0.022933930660834156,0.12438092845489032,-0.04669820191750755,0.10627837748448118
GDF10,-0.02638652465345614,-0.016322178930050984,,,-0.031750354233938266,-0.01991966879634766,,-0.02312914299332891,-0.04498837442539431,-0.005232311976701572,-0.021154572521268233
COL4A6,-0.046062978943238825,-0.017332493279438792,-0.0544376482726834,-0.014275373873838166,-0.025906012557066944,0.0971441823370735,,0.017108465204857537,0.04216579634586104,-0.06690124537600547,0.09610661876532277
TFPI,-0.07569017112320203,-0.01168904900765049,0.040951402178216044,-0.011445014985728101,-0.007186698940388252,-0.05550883301530916,-0.02936242553677141,0.06927072067094633,-0.026910782144591146,-0.11965319903202787,0.010846096893185678
CNTF,,,,-0.010773600210508664,0.02586245789425999,-0.01479130368245265,,,,,
FGF11,-0.019153575931050625,0.09519561457414914,0.19079241711631476,0.03685222860226103,0.07248821069810664,-0.027214602915020838,0.02196463477448247,0.077986476250179,-0.00013625134466899681,0.1404352318914595,0.04390166132326405
JAG2,-0.024619089961928648,-0.055629204873060514,0.010642545548894723,-0.019387270646340625,-0.04568081128534448,-0.004472963528567639,0.02620637553296896,0.033165083476066115,-0.06944381831958325,-0.06439028194024571,-0.008588632119163624
CCL18,-0.0326399394000897,0.15753702274696862,,,,,-0.017083562363471718,0.028850762591194554,,,
NLGN3,-0.10176925322254322,-0.1150407112205734,-0.25296244454461647,-0.018765709029708602,-0.105701578519932,-0.060989672439978736,-0.033303086648638174,0.0005565992068812365,0.026687037830458463,-0.051178111272031,-0.08513040997479855
CNTN2,-0.037525035466562585,-0.021184598542217593,-0.08054061059133504,0.01707638821696512,-0.10074061917852872,-0.02036443931425138,0.07719505741080684,-0.0926374109389279,0.07105666008305987,-0.06082339697972396,-0.028049173902671375
FBLN1,-0.07360233160213452,-0.029032236751320675,-0.17911021532097238,-0.03394993731504294,-0.1323318834538786,-0.021149082424901742,-0.04880175100668795,-0.023558376208687924,0.01992154281585788,-0.1546142015854197,-0.010734525464868173
NTNG2,-0.04979068306967063,-0.04444049870393183,0.0061614249059114175,0.0023858878062328935,-0.04929163861554242,0.002863183765085771,-0.034661803687730405,0.002234971536158344,0.08808389242671649,0.014659912546140878,-0.043709140239831065
CLEC2B,0.10405794092682101,0.06562092883521926,0.39973630782739245,-0.012214529936602176,0.1221867163135017,0.0447710625094881,0.049488832459043966,0.09031814405392453,-0.010211193801162234,0.06599398129412608,0.08276196426689209
EDA,-0.04078153211882073,-0.012481856139615772,-0.018087830150521282,0.05772748993083616,-0.04030185019048615,-0.022498530653611314,-0.02625031124163602,-0.03056845596833445,0.03607217441225609,0.033417293219483946,-0.053411326806843754
SCT,,,,,,-0.01435861151530307,,,,,
C1QB,0.010163953394046627,-0.0670847801653748,-0.22975653835421753,-0.07910217352604271,-0.11857471952326971,-0.08275889322498382,-0.09371040247429752,-0.09786820208706025,0.001966155166400085,-0.11512751719996328,-0.08783387093338064
PSAP,-0.11776757600517676,0.03639893884393108,-0.2409369470360945,-0.01659188919842157,0.027160927362968653,-0.08714154422484205,0.06216559039179142,-0.020171143029933475,0.058745262499120474,-0.01780004527381389,0.0335705176724417
APOE,-0.07086295310370212,-0.05992412488085644,-0.25036540499315085,0.007077011482563544,-0.042857107666630506,-0.07320934195753177,-0.004574321111932024,-0.08532731274229509,-0.04258357198513514,-0.09848399309311047,-0.10181298988239705
TIMP3,-0.050564482725022016,-0.023114506909952665,0.03210097583883132,-0.02463980883009572,-0.02418887108489749,0.07471887579762125,0.05613573621553948,0.07647023622772295,-0.012440456812428462,-0.13914767208247245,-0.0027628364431785324
COL8A2,0.005252143203858499,-0.032108239524729076,0.0032533954781277293,0.0004036240020979978,0.14785833943752874,-0.0552967950460894,-0.03170967637757408,0.004918182090597229,-0.09368099830563818,-0.012596529270784492,0.040393423491411305
PTMA,0.16932341821350205,-0.12053372381935241,-0.2780620360230253,0.03453005243678377,0.05762846080069658,0.046719364895153395,-0.006512774194961391,-0.00040273456523683127,0.08954623572796575,-0.044684911834569366,0.08683002955756325
APOC1,0.024142900185468878,0.005585891029088332,-0.18699922539434444,0.07590797654640277,-0.07043303131719737,0.001660399794478359,-0.09303210349180792,-0.10545331269762595,-0.06951542788049819,0.013849701447674887,-0.0012558910653336492
PF4,,-0.014271790038189031,,-0.009798465413468628,,,,,,-0.023725720165360654,-0.02810017431784039
WNT16,-0.028832992583743947,0.04575289511842327,-0.010851047659352879,-0.021128742128601028,-0.01635369295488316,-0.024699313163918744,0.019707383249131787,,,0.005402381696916276,-0.017049358802438987
LAMC3,0.061668830761155265,-0.05828405289768249,-0.10800915083574629,0.004641642269034064,-0.0893886861798465,-0.006701710687326302,-0.010493786676691716,-0.08799504387655697,0.01666283323848702,-0.14750117043585784,-0.025651819328134352
C3,-0.07001208731378246,-0.14216837430555487,-0.22669224355385797,-0.03957383439174432,-0.056423549516790156,-0.08658297430274109,-0.05528650056175378,-0.08884791395434984,-0.08970076034254955,-0.13153034409613354,0.0008458669988052192
S100B,-0.12547408780691827,-0.1522674728296085,-0.3465707312443363,-0.005923614293396542,-0.1617400653831229,-0.061380019541151874,-0.05492936805465225,-0.13951494871548803,0.07534958720851177,-0.1230792096272319,-0.1427843613185433
F7,,-0.013758071561731618,,,,,0.1179300933590691,0.026930783693396104,,,0.024144488660996638
CD5L,,-0.01632217818122186,,,,,,,,,
COL6A2,0.06115902780461207,0.056953909235014796,0.25531607200692086,-0.05323598743700636,0.009001077540019577,0.03320568659653423,0.04971498870984497,0.023122221332357324,0.0024967148776301033,-0.13376263345277067,-0.0513373495310514
MICA,-0.0054703333353111,0.01901455628025166,0.09748041379946581,0.016690602015643624,0.05057549754316776,0.024372295599638973,-0.04474830847186212,0.007753706585485522,-0.06256485309369463,-0.03217351641474904,-0.004478753688340474
NPPA,-0.03450123332151111,-0.011724732136230919,-0.0024991044308751097,-0.030582429130754048,-0.04336992016604088,-0.028594462870868607,,-0.007772104494924016,0.06945804813033059,-0.02262732179179827,-0.019913258528845013
COLQ,0.027178977823771315,-0.04915917003636031,-0.010971028021243692,0.04997054103851893,0.04490868717256164,-0.014664652990450161,-0.0053174052466294875,0.04086918777661716,,-0.047941652605825606,0.03783870802729058
SLPI,0.015224764640520399,0.021481865765290296,0.05895821520951603,0.008507182383781559,0.06758380727581399,-0.029742737296163568,0.1125777830389581,0.03366888621367193,,0.08221251147640511,0.10708046193830402
CD59,-0.0989972771618344,-0.09249561997507504,-0.033328976496664754,0.0017233838293732623,-0.023913873459355577,-0.06299756631086033,0.06504004036254259,0.0006380692035351141,-0.049811362464439006,-0.1562980373146553,-0.023115256080559168
PDGFD,-0.0480362750876212,-0.06488618159948098,-0.04169220913819052,0.02496757985011094,-0.03587961533030553,0.04648514764433719,0.013144431699190842,-0.04471268812778629,0.0016398511503635303,-0.07639276548210709,-0.04770850022743925
FGF12,-0.09816184113514966,-0.061919404953509526,-0.254407601604899,-0.023680304508762493,-0.11488974402225617,-0.0027506265584606444,-0.005633020446607455,-0.10986111522323519,0.05589967761299913,-0.025092261077946345,-0.060495483552900596
TAC4,,-0.039655783825261776,-0.006141001051817959,-0.020190571280930207,,,,,,,
PDGFC,0.02739097941228101,-0.04280862340440378,-0.05344122710511391,0.03513467759099843,0.018069959664930663,-0.05103500947602571,0.019676137740133885,-0.012404841904370117,-0.03685523861527289,0.011017771051547057,-0.003980636706994681
CCL28,0.1477624902455488,0.015251217793263489,,,,-0.02176939191807724,,,,-0.01590006926299791,-0.02785155067342607
GNAI2,-0.10496728041776845,-0.08340288715935078,0.09300725970015954,-0.01518171097046888,0.03710630491738707,-0.023139356604954534,-0.08931631854570282,0.0072002477537063386,0.0002210105468085423,-0.1274662208397255,0.02932992528800637
IL1B,-0.04085002750427148,-0.0010161778572039186,0.15956541282539768,0.013721819229659572,0.07065753973197748,0.009447892637262843,-0.028823976188134596,0.040821581798847525,0.02738093791208996,-0.07760090018536356,-0.01828874706307185
TRH,-0.04818290432942897,0.02251051657060552,-0.053095449002997855,-0.01708181836108743,-0.016093277790249962,0.04865802818239733,,-0.07062459156255135,-0.05156041161802449,-0.019211049946002166,-0.024671500905903858
LIPC,0.02681212096715857,-0.017472422272425275,,0.01555897120566202,-0.025572909498143784,0.013175750355770713,-0.03613845957674004,,,-0.029998290420078063,-0.04382053980130258
UTS2,,,,,,,,-0.01401585825472049,,,
RSPO4,-0.02605544952061551,,,0.04250678858972179,-0.026413803754916112,-0.02101703220939483,,,,-0.0032686546315181288,-0.021939628512375235
CP,0.03464823866537765,-0.017948278365833605,-0.0728281561979572,-0.00011001025013684663,0.09294389670102733,-0.041879005012846304,0.024092469572163194,0.07672934695253347,-0.03386352221005666,0.12151799182763813,0.05528684561993768
CCL25,,-0.029167148440610524,,-0.017803992069210208,,,,-0.04286146799920784,,-0.025796837003145574,0.012122480671863176
MADCAM1,-0.019090251844038588,0.07688328507364141,-0.0018825180367016835,0.01839522458615703,-0.020086375270924436,-0.029445105724664827,,0.07848581342160064,,0.028009904202965435,-0.0009877161566489276
SEMA4D,-0.07320471770954341,-0.02895818942237878,-0.2408837186191914,-0.006677089568320388,-0.015934000636189487,-0.05788843316791666,0.03635931957821096,-0.10152243813726897,0.07545281696874433,-0.04127581720321979,-0.03946857223530325
SERPINE1,0.1146703146061177,0.11823007885914164,0.3667822118410671,0.020331670216586196,0.19937061068986078,0.0868501136961895,0.10369489665159216,0.1319938011599158,-0.04542824167164115,0.04744560947311013,0.10800462274175453
TNFSF10,0.007369201893151533,-0.02354199093283709,-0.013137505390444115,0.011699295322689866,-0.028673497699323276,0.005592522255901128,0.008732609842456997,-0.0548263955533677,0.020223041319020262,-0.1016586221044284,0.02100332770404411
FGF14,-0.07445799962469196,0.0019111657042681905,-0.12463354402752341,0.03170473054165447,-0.0065312531850852855,-0.03761644433984669,,-0.026840574658638573,-0.002911397116918335,0.019269906778091775,-0.01104998091074944
BST2,-0.07136840968095363,-0.04583023358780853,-0.07719226795784526,-0.04270813152278796,-0.01498991844944226,-0.06162881225392357,-0.08209292878068078,-0.058440626665230824,-0.026405362002302014,-0.06548099797936834,0.042012659170201624
PTPN6,0.00290769552032088,-0.04960972034325549,-0.061133792464501936,0.012467277923791622,0.035681252565343,0.0002034085706256481,0.049904028474768075,-0.019081750463508084,0.1449511540092869,-0.022248190216312438,0.025507963530804503
FGF22,-0.02689424631988018,0.060964070131989616,,,-0.02723159916022128,,,-0.022869371755478485,-0.05238509253313429,-0.03240561059631959,-0.04189189532281401
TNC,0.08049017811165761,0.009615092471911248,0.058985828564769215,0.030276898631494378,0.131991426308264,0.06018742716367162,0.059229064699384805,0.011469274230317366,-0.19157698958366662,-0.06499315040703645,0.08257586439999035
CXCL3,0.15772689203292806,0.13425414913161549,0.0873911713271302,0.0627822656791497,0.14704525502842705,0.04859285441264267,-0.008718488938892474,0.0006127853361061214,0.06629462039535464,-0.067812511486288,0.13435083387448873
CRH,,-0.01632218006957377,,-0.013163500814762403,-0.01635370006509373,-0.025222286399845112,,-0.03843502932867096,-0.06008865660776092,-0.028808139159904756,0.015528932583679933
GREM1,-0.022501520877719894,0.04798553335370339,,-0.011813558238627035,-0.03741854643359843,-0.0018701356412667435,0.019199341173275965,0.0740067690864682,0.11316631063285107,-0.07093118655311406,-0.028983887685356296
MST1,-0.0665151553454557,-0.05571400054864389,-0.10017264589752926,-0.001655515718818734,0.0175042553268933,0.049399055902336175,-0.0063284420690737616,0.005680014413656768,0.01706391079911576,-0.032318559339323705,0.03649575766822321
ITGB3BP,0.06721916373976168,0.022671059943411617,-0.02416095081906686,-0.0025788463966067597,-0.042051600964476854,-0.03186657508138843,0.08052263341268386,0.03365888732947676,0.008519671758916623,0.14481498331063655,0.07804331646183059
NCAN,-0.1134629512343006,-0.1231031705195996,-0.1072160737253303,-0.06097277142695723,-0.0695702228188799,0.010228163766984693,,-0.1313200863070005,-0.06796759968619352,0.02582087192264116,-0.05254711465517524
DLL4,-0.04595518593969604,-0.08051560030858564,0.013377072007006437,-0.022808209392629352,-0.049895158559686445,-0.02038688575645337,-0.01841867274009822,-0.033684337894882184,-0.057870260141042684,-0.0991374289905141,-0.03481785778840211
UCN2,,,0.056348036792157385,-0.010617077620404706,,0.0026883732497725056,-0.016210007195441047,0.11657196636141202,,,
VTN,0.04649371079949747,-0.02665867178365828,-0.04331028392680017,-0.0072087944641665526,0.008550387684504319,-0.024300453179580284,,0.08710551810507582,,0.08375253242579833,0.03958941065454895
CD70,,-0.023063565184035482,,-0.009651220858161492,,0.008502730588273765,0.004935863902651588,-0.026318031572686702,,-0.025796830562444757,0.08734831946062088
GNRH1,-0.035017448164760934,0.052380022332643744,-0.021096708445657017,-0.0012858281904753546,-0.012696683818149986,-0.03330209947838894,-0.04757378649275488,-0.02330010978725682,,-0.051974688682979955,-0.02471016820013794
CKLF,-0.007574098438084197,-0.10394192346474712,-0.08776594058507407,0.011878286111790433,-0.07204488890576177,-0.04435749719644318,-0.07578311961556036,-0.06292886345133501,-0.029474110977922633,-0.08471894874994086,-0.02601353020673715
NTN1,-0.032283570567059286,-0.07416630660691637,-0.03583828288946065,0.01764380405039105,0.018429520885675007,0.008094502819376806,0.012365047917099643,-0.03987153060444924,-0.008521365982066365,-0.15003269176240955,-0.058382011834592205
WNT7A,-0.06552847356621436,-0.005550098625218035,-0.05915463573436228,-0.0065996853076872655,0.08633025003846609,0.03281076591364995,,0.035724380732712994,-0.0013273597387773047,-0.046281409896681815,-0.002891910388973285
DSC3,,-0.011895050109125394,,,,,-0.01294723929741967,,,-0.016908407371854228,
HCRT,-0.053730404557129796,,-0.05309542148824337,-0.005935563720277786,0.011747575578443118,0.058941710771796336,,-0.04228173362573038,-0.06569297584635608,-0.03314219391773884,0.0028895792350775175
CXCL1,0.027862447262199923,-0.008452555099460093,-0.052318237344253095,0.0382963125035863,-0.035920088281868726,0.1162697008684858,-0.04101304232251918,0.05097441573562923,-0.09214512814850827,0.03453771921334732,0.06316926515208478
EFNB3,-0.07452526482739874,-0.03405809390176304,-0.05380452187082213,-0.01852866220950845,0.0058697409970215825,-0.021958960485113165,0.03072342402046143,-0.05346210067493094,0.06791951279121887,0.07483149153688234,-0.08116054220583872
CCL27,0.027196552917686776,-0.01248185622347217,0.046839365493915264,0.10038734114528386,0.09699936717506837,0.009687249302821164,,-0.03365651303622915,,0.03562151431944204,0.041758978273669194
CCL7,,-0.01375807224962609,,-0.011230586440360438,0.11115266314854072,,,0.05222720646886962,,-0.016661737458729127,0.18416005749489825
BMP7,-0.041553501816215324,0.029334510542856736,-0.08039958185457241,0.03477771840485111,-0.019736042333603775,0.004077325583353443,0.009914282166032153,-0.0031639189154261936,-0.04708033646181377,0.05402738881954113,-0.080864309568114
FGF5,,,,,,,0.04379627259745288,,,-0.025638417814376997,-0.008898269460382371
NRG3,-0.014171998961204768,-0.04363866737235388,-0.014731207719826528,0.045564947864107336,-0.06129361349661333,0.020762758012026376,,0.017875506031963175,0.08794326010084536,-0.05862747367469897,-0.04015180042876936
RETN,,-0.017332492971404843,-0.05153007788289961,-0.01290422496390635,0.03147873963364024,,-0.018892180932049616,-0.02512522438765096,,-0.02850405995178112,0.06468982817601905
OLFM2,-0.12332367254080143,-0.08053131264991768,-0.054575058542450386,-0.017917558400849517,-0.06109873396815473,-0.03901995415312476,0.058447845155895996,-0.11698547415946703,0.07220835415708907,-0.015094682163203896,-0.03539076670433802
NCR3LG1,,,,,,,,-0.024144465955541428,,,0.03062064714031776
LRIG1,-0.1094527311341504,-0.0922276937530979,-0.23316722093424064,-0.016314681642989135,-0.09657059126078996,0.01105690312221697,0.028183322515948205,-0.062161438057056456,0.004982016579726303,-0.10381010336644277,-0.0451540246694445
SST,-0.0343073173161286,-0.0601578593336492,0.03184812067575971,0.05878638283464116,-0.04565134317874795,0.001724020280033788,,-0.03852304110067314,-0.05739739211956866,,-0.02941520421474079
TNFSF12,0.031884290982762804,-0.028642657085025117,-0.029812185103767187,0.03796808447404303,-0.037113259938599014,-0.022894702335046552,-0.022324687681707464,0.053437183459845085,0.003170067088763545,-0.038589526703332704,0.006423608999619611
SPP1,0.11059412533493511,0.10921144452350372,-0.2632291627915367,0.0054081068187740635,0.17033795277565666,0.04136611156587295,0.11478816744988662,0.00912278257123636,0.08466199536063103,0.12887128512734936,0.07562507430817526
HSPA1A,0.13773149153353212,0.06926921380681254,0.024725996564047316,-0.04395481625289181,0.07703379727672241,-0.006481680302956419,-0.018526908141982733,0.12254991184596291,-0.04148061462250463,0.11958048217829854,0.08632411133288555
VWF,-0.02558507413363454,-0.12148367651167992,-0.11413142195095352,-0.028392444356145515,-0.04647911780608511,-0.07847316048672345,-0.003517780057947062,-0.07980100361218936,-0.005457901956826807,-0.1472096076074097,-0.0796470202722495
APELA,,,,,,,0.039007500439078066,,,,
S100A9,0.08916235413187065,-0.019672990536787963,-0.08669463203206981,-0.007698748517060188,0.07279871524133544,0.04629094695591258,-0.04659476737595909,-0.009649398494764054,-0.039654096274187284,0.11965100935370351,0.11434420419314918
DKK2,-0.041900295693183084,-0.01971231779292736,,0.0157364810586823,-0.01807654773458874,0.08897026841169853,-0.041319825974583786,-0.017479321999836872,0.01696558725511523,-0.04247649569197857,-0.03506539683552434
CCL11,,,,,,,0.020948230205547296,,,,
NTF3,,,,,,,0.013834889447694057,-0.052024289067695434,,,
CTHRC1,-0.06313375149073608,-0.08504991244217594,-0.00015591889254628821,-0.01268596441010587,-0.04096510155180301,-0.03353562596723907,0.036932738318846255,-0.02014167831165599,,-0.1315224815601617,-0.06495760019295606
ALKAL2,-0.030392955010683575,-0.023407762259954768,,0.016871609653392492,,-0.0019341601974507412,0.05855562525501994,-0.05005881860949803,,0.018911524635497928,0.03233084741427663
RAET1G,,,,,,,,,,-0.021082958283668723,-0.027748588116642586
CEL,,,0.00840616404672536,,-0.008594046149694189,,,0.1269772482907997,,-0.008423174965662925,-0.025120670315333767
CCL19,,,,,,-0.015003135425931803,-0.028110178905665906,,,-0.03185264986331965,-0.03962936562496784
AGTRAP,-0.0535828892886883,-0.030475828837279086,-0.06861211405894523,-0.04953439475069601,0.012053094110739718,-0.030387923481422118,-0.02667530850971926,0.04859392355989397,0.022096585602239798,0.052713204506498974,-0.0009211912349908169
HLA-G,0.09402073063124651,0.05181261639423447,,-0.011379006875186412,,,,-0.030465027719322267,,,
TCN2,0.017618603175554092,-0.06741243455773122,-0.09674492257359568,-0.04193527083537896,0.011795758176442439,-0.035125636089524154,-0.09795614176586465,-0.043834860586829116,0.07573712635561844,-0.06886895938601513,-0.0003318169906438861
TSLP,0.07462719059240194,0.022670492029733057,0.1527194034200835,-0.022134923092616332,0.08077428376601092,0.08863107949374897,-0.0228488311105993,0.0487426556212478,,0.08533891348215945,0.1561679368024833
LGALS1,0.11726636734497964,0.10565785417930836,0.38957518165724914,-0.027815301993058296,0.12172857349475658,0.09344063396462707,0.008720050528985236,0.10350177797691978,-0.004618420416816776,0.06762408662008813,0.17593062113193356
