,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
INHA,,0.025422615135105617,-0.006352250447601714,-0.036249658653299426,-0.04343670418070896,0.023539499418325283,0.03502004920060248,-0.011353844308592539,-0.03968462864646221
SEMA3G,-0.06047163855040311,-0.008300169108456198,-0.03395410492614485,0.08419812730268687,,,0.06104563226777727,-0.044916208829259056,0.014056606142353425
OXT,,,,,,,-0.015280420964787947,,
COL6A1,0.01880410347456565,0.07148725631158304,-0.003771512842095076,0.002113090553583358,0.04710783168867488,-0.05743208905384979,0.04273756518790979,-0.048234247266072415,0.03264972329401809
FGF17,,,,,0.08919666411477381,0.07154856229397831,0.051232796438849246,-0.01732583371749843,0.05672919059908814
TNFSF8,-0.012667822754430718,-0.05771789333895019,,,-0.024040374179336313,-0.030567995573445302,0.14408406307038923,0.0507224618122435,-0.009624364819380782
FGF20,-0.024712510832934565,,-0.042632165334154336,0.08864291540129682,-0.026141874374495562,0.06964141581116237,-0.020835102272755566,-0.0002179389289611772,-0.0205391497163948
ICAM3,0.06416437360526624,0.026365911249011383,0.030989128812440682,0.03512189332778889,0.018892900968401544,0.10538601007403808,0.02581377058774138,-0.0076582218756820085,0.034118362903748534
LAMA4,-0.07759470120485008,0.025827894738468485,-0.07140523117788448,-0.002586134134877315,0.003199882818109812,0.06493123352581522,0.0167306681984355,-0.008037930901046826,0.0808249322932553
DLL4,-0.07284743572610522,0.10605855250976728,0.05193795237312523,0.015855142048139263,-0.03860645803405733,0.11949065853898505,0.04470156735309624,-0.019632385804956725,0.05230467019022127
SEMA3A,-0.0026589166593805375,0.03392497918368088,,,0.07241654530795177,0.04772806393617121,-0.02750892254086157,0.030033159699159154,0.011497216532193563
RLN2,,0.08056156141223492,,,-0.016623860354508937,,-0.017821543405839288,-0.019995955931019254,-0.0030469741528453016
C5,0.07215570884729383,0.10693233317046047,-0.093513255125286,0.019657485096788874,-0.03453088398262311,0.019341124901385034,0.03328406136523843,0.006644520072982799,0.013408471726082786
COMP,,,,,,,,0.04176298111872321,
C1QA,-0.04453665044704275,-0.08533129906930512,-0.10015285254445788,0.07396475591186165,0.059871593510873726,-0.022663292047418467,-0.03909269865656554,-0.10565734803909217,0.04752539313605405
UTS2B,,,-0.01709394616585742,,,,,0.01807006380909302,
COL9A3,-0.01044252652876681,-0.030619955942445477,-0.0318531071021763,-0.006658925333046011,0.1136106246290689,0.08704019573124912,-0.018726486847116267,0.04334297258671083,0.08478393783654299
DLK1,0.07016950381257425,0.06868483666574321,,,,,,,0.06987514451794223
HGF,0.05340789790238761,0.011080945247688082,-0.055323731255477314,0.1983824525514746,0.04674727400052699,-0.005531759863511161,-0.0071375358822022535,0.055802227278185,0.08857431483570918
P4HB,-0.07809900163076577,0.01983102453164415,-0.02055434346235239,-0.05517412427852265,0.01438928848730509,-0.09949991711318372,-0.062400885781547545,-0.03229771539308969,0.04904610804767384
ADCYAP1,0.03521705487259196,,-0.02486164888925356,-0.02739330323374136,0.05997515111414768,-0.02313037611886997,-0.034951661072900334,-0.016251234884553458,-0.005006863154724441
GREM1,0.047390243461795635,0.016758765904488205,-0.05617150637061017,-0.05479463909279749,0.05147496634171095,-0.06752284924047815,0.013776709606354886,-0.038883125462796805,0.010918336461673077
EGF,0.0020751442975527903,0.06524833656829448,-0.04263212932349161,-0.03481112246220391,-0.02032541102218924,0.03748564415578135,-0.005972017877883958,0.0880227018813565,-0.006636554113094809
VEGFB,-0.005087424137994223,0.01833130826061133,0.10020781523467615,0.0031686169710335066,-0.013375091845420241,-0.044629624456005976,-0.04380328769355075,0.013616452864725511,-0.024449998506642045
FARP2,-0.018276359217175103,0.042674332121739295,-0.0008570612691137503,-0.01325024247989929,0.05471270387743671,0.03068505118288513,-0.003863715463373109,0.0638924442645363,0.048548252945891046
IHH,,,,,-0.0018496472277601298,-0.007011346579987427,-0.017604907783384787,,
LAMA2,-0.028792870460512137,0.053592273881559675,-0.07360327362283453,0.10415315211958145,-0.0016871783753707975,0.045351849583733825,0.034226085843884514,-0.05488973582105522,0.001373888383846621
SERPINC1,,,,,,0.0964212188097124,-0.017385732543241533,,
NRG1,-0.025541332727326543,0.055360959554266086,-0.06137599917401944,0.09565593924981108,-0.02166617086606533,0.04266238761141311,-0.025095081239347037,0.09570116766636416,0.04854523765470641
SPINK1,,,,-0.02629173365353452,-0.04588342391728248,-0.02220004368444341,-0.021370563897887256,0.03239812154770647,-0.04163927723610684
EFEMP2,-0.06058165169733194,-0.007914277782193847,-0.014073789205897934,-0.030227998638434832,0.009192179332940484,-0.019931968909144886,0.047364817217883916,0.010811761246691084,0.04155815079592912
SELPLG,0.004236132139976004,-0.03610565057024961,-0.1339666555019947,-0.014459756393998435,0.13407081530310208,0.07848740312694731,-0.002105195692930459,0.02598564669516183,0.010658520818969308
GDF6,,,,,-0.051668430699680044,0.01834306412563148,-0.03357297640879541,,
HLA-E,-0.07467030363307862,-0.02591852147803913,0.03826884042198924,0.044010795197518424,-0.011227971789053262,-0.03932425840365232,0.008201695683261704,-0.08875626806181516,0.04645651655326127
PTN,0.07374630825297299,0.006553591059517951,-0.0054865646641344325,-0.03739190300743561,0.056252007854503516,0.038315494800106126,-0.04059694944261726,0.11799533309934403,0.08133587273230354
CD274,0.06993871176679903,-0.02340897727774781,-0.03232534937078061,-0.046444876772667926,0.11676913814869683,0.009479260487368062,-0.018635332508916566,-0.05335731966708666,0.036642962194012065
FGF10,,-0.01803690231173511,,,,,,,
CD14,-0.001246728228109795,-0.05696381412505752,-0.11007744653288187,0.06217930190670263,0.06979799967326693,0.008620827543077011,-0.018595006554233448,-0.02766989869993239,0.022226688379024882
SFTPD,0.03602694350062803,-0.05593848801861901,0.04174895221551089,-0.03851223868878236,0.12877591370486477,0.0549458018439763,0.06216378182157559,0.06189469805341058,0.0722748624159617
SLIT1,0.07089245082632636,0.05235944725136296,0.011373243666293003,0.0024570119722027856,-0.0030337150528569282,0.05129384305302396,-0.005988650835772232,0.10767941308255853,0.05117459548546099
CNTF,,,,,,,0.025130894490051806,,
BST1,0.03851350429433087,-0.1132374752404974,0.06315606357488679,0.04123586406119505,-0.019267605598450737,0.08256269948304265,0.0201579991274001,0.10861211599758308,0.1092839562948339
AGTRAP,0.013733310826052447,0.07785491816733386,-0.07400471479897242,0.06427512206525555,0.01980899297104637,-0.022677897846078102,0.0074170498307022876,0.038927011854060896,-0.010513459862778466
LAMC1,-0.05297353004382708,0.05735304007432447,0.011639633944864256,-0.009564551537420266,0.008848110364942343,0.004730812789795172,0.041643435806155114,-0.033686964914850896,-0.011494205276305004
COL6A3,-0.010066462551029968,0.06655358595971433,0.03943127361464796,0.02619950626731889,0.030442963718525243,-0.028346260646432708,0.008104223359083807,-0.07199768250478941,0.051903388104122095
FN1,-0.11159618412978116,0.034058870598243945,-0.019128428191705415,-0.03024880567668131,-0.007172531495779294,-0.09607956506162321,0.02425652976178632,-0.07183148989248887,-0.02262451073572267
MIF,0.020803546951080013,0.02010092616846939,0.06349331429963351,0.009984487508707106,-0.035678669181641205,-0.011797692999110024,0.012392011261172292,0.058757714211762645,-0.046613671361013694
JAG1,0.00113981059549686,-0.030113775481041265,0.006062038090371054,0.020756813303222817,-0.004971959097171894,-0.015883857880919745,-0.025488099593747218,-0.007550898539641724,-0.04741518954209153
NID2,-0.029716383316056864,-0.006797211722220791,0.022131826735688264,-0.0625967402517368,0.019872826040861265,0.0426423083753666,0.033098029767357186,-0.040756010690139496,0.038833526331133544
EFNB1,0.029897130237424713,-0.005617996415427629,-0.06724098527174348,0.06378103759879752,-0.002310570867095377,0.0037215058575860425,0.008655539424273861,0.10757072833651735,0.03673016852534557
COL4A2,-0.054198408854449834,0.009860468860824412,-0.014756091997673073,0.0012006684683201789,0.041936676430159525,-0.023780095700590045,0.08605314962723921,-0.060600115085086614,0.06639875067592207
SPP1,0.0350942258211051,-0.030479618886548022,0.07174497965885523,0.006616101838832884,0.0023097178017943603,-0.057417665016343336,-0.044869837159096024,0.0008808124424783037,0.019814468744834092
PODXL2,-0.02777492547330384,-0.028662286368812386,-0.08250839783627541,0.011991790819515107,-0.003780822847739731,0.07297030416172487,0.005860849023454055,0.03461264439615786,-0.005780418217297107
FGF9,,,,,0.019869105329299093,0.1842774471829888,-0.00420323877417848,-0.028301756941518708,0.01323435462230856
ITIH2,,,0.04735353843421141,-0.04382595836865734,0.0905412568959462,-0.022745218725402843,0.08417887879263777,-0.04911245050577138,3.0171953900578467e-05
ADAM10,-0.06281933600160294,-0.039245022242076086,-0.04350010293327434,-0.02736589843865562,0.013064417950335798,-0.030029929358330223,0.044943440304500405,-0.050198152138872104,0.04621385549951435
CFH,-0.01064784420081673,0.011660998177952565,-0.08874108117463733,0.0983828235968623,0.046786375775336994,0.03671233119755566,0.05039156447170984,-0.02702369692066745,0.02807429659651901
COL4A5,-0.057824036313867754,0.006929961071437201,-0.16470260490391064,0.08411300148913463,0.004206347114235176,0.10326003236085105,-0.04959356948478743,-0.013744223237716806,0.08597369969671081
LTBP3,0.0147181476414385,-0.03597998105036302,-0.02204157254787941,0.029069068089171347,-0.0010421839530802527,-0.058791018022737,0.04663028094295975,-0.03715315721081309,-0.02859442724470205
GNB3,-0.013526596588465745,0.018446678375554422,0.1339683188754183,-0.00027363483960407586,0.062687881976676,0.042032386304353776,0.004694686304120148,0.09472494618623978,-0.006728781810356386
COL6A2,0.033957169845646146,0.13778683788725707,0.02939673628129867,0.025943759198292986,0.03618372127344019,-0.0620320248726424,0.05054997892446895,-0.061862557619848525,0.03272348184810068
GDF9,-0.033443604343263336,-0.045516267466306326,0.07186047268822902,0.0071866155704944645,-0.007388275280479413,0.04919793377647888,0.030545497939262853,0.0767415434705345,-0.038144190337294395
NCAM1,-0.033488321293867536,-0.10404943291208124,-0.01404199457639273,-0.0036163665656765084,-0.006752134131153828,-0.04606616341740662,0.013891750350604295,0.08258073407940095,0.009451525009581971
APOC2,0.04609826604456561,-0.15315345577456932,0.0010042776371658436,0.14164706074024275,0.08868371732092024,0.09891761869529733,-0.008973278081437244,0.02198171718085776,-0.025812050264280687
BST2,0.14355534597540037,0.032882209654450476,-0.012063022040920291,0.09601949967233067,0.08344296196543102,0.050474980492461095,0.0010627963281405921,-0.01877915409268746,0.058109937681246115
COL5A1,-0.04846856377694207,-0.08187290265382748,0.08782995992866482,-0.004655971312472822,0.047207522662570514,-0.048472879292045086,-0.006379717928531593,-0.057719854680230706,0.06601453749767613
CALM3,0.05727143924728671,0.004115593802356493,0.025176797171588494,0.01469396223168245,0.005949393890889846,0.11246872068851028,0.009368695325602852,0.012229318821500478,-0.01972726713489907
THBS2,0.1104737780607483,-0.0717372011482326,0.021180018612061164,-0.04172245892916332,0.05670336966021044,-0.020643113336140655,0.04170156622914396,0.002083807479254017,0.08028670655368488
SERPINE2,-0.04460929945637159,0.04745032248124196,-0.0240596006184646,0.00611707335617675,0.049823655409053355,-0.03917649796055488,-0.024488434027645313,0.06606206537998564,0.004798293463069108
EFNB2,-0.04268353321273926,0.03745148878420737,-0.025077028847652647,-0.013523262195742616,0.020261373444543884,-0.010931608208530539,0.05147559200901361,-0.050835733842026234,0.05891316257942163
PROK1,,,,,0.00874404566768585,0.055225517511729105,0.07312503072106746,,0.04845127228183046
MMP9,-0.05232540484780651,0.03318151311253757,-0.0009281387861730192,0.05597738394709619,-0.044691958969924915,-0.036032457454063006,-0.024775809410396185,-0.01587563770534064,0.006489585275639937
DMP1,0.14241661788130025,,,,,,,,0.018555749310303248
NPPA,-0.05427677175055696,0.004920836175690907,0.02558011411925795,-0.025450298497040776,0.015179219675934101,0.14569525958671908,-0.0023333563746044763,0.057288255116057576,0.06712796959112162
APOB,,,,-0.028106045178205218,,,,-0.01642346539001774,-0.027517905797596654
C4B,0.10780792430841371,-0.047616045127143285,,,,,-0.02063092484748304,-0.018186166190027823,
NTNG2,0.10097790490883551,0.06903919641189958,0.039723485973358605,0.02854715763805922,0.010842093101196793,0.040700544940427755,0.028217777789692318,0.05384118132735025,-0.02007299285774351
LAMA1,-0.04348424963171024,,-0.035735683110202615,0.0068353159529564375,0.048651795461570176,0.08819078355870694,-0.02716156950261858,-0.04786389605196229,-0.00795619458547671
UCN,-0.04190116636059046,-0.05286638018774673,0.03336559604793154,-0.028095107047404477,-0.030898711401155764,0.07481016018175007,-0.027016099062905117,0.03208600627003662,-0.0323205742439284
ARTN,,,-0.05359749982098857,-0.03177162440335314,0.125010541909187,-0.04633912774424947,-0.019934335688663866,0.04316996041216306,-0.03968463502260462
PDGFD,-0.03824389144563771,0.04058889375715039,0.047624570502319816,0.03391744252476993,0.030826059542529573,0.07653589071664005,0.012146847922589044,-0.012143108771516241,0.0506229717151532
EDN1,0.026552890187571364,0.021027846476316437,-0.020965824680877876,-0.06778547526488198,0.05226383623870067,-0.03352815123781608,0.03750473151781055,-0.03235587909234375,-0.022755165509006935
ARPC5,-0.0675929615413707,-0.03253593242358774,0.06611218501470627,0.03229853606810839,0.033976828196491,0.004292948953781883,0.003722437353679003,-0.009435953202955582,-0.011227180034644827
GSTO1,0.001994243278810403,-0.06543173981015084,-0.10759316492238363,0.0009104706924071671,-0.06255379789688024,0.012347480051578102,0.06632127190235074,-0.05790298502854798,0.013030157264911213
PROK2,,,,,-0.01444483815365801,-0.029995119818401087,,-0.014974379150699916,
SYK,0.03046012846779312,0.0135189176965958,-0.018457749726024035,0.06056507409971924,0.004057572888864439,0.0011703046369595563,-0.04217718995655449,0.012200342445844819,0.06052408811400458
CD40LG,,,,,,,,0.075829111415565,
ST6GAL1,0.06396175690600692,-0.009035272078529466,-0.04876307389748732,0.006226882750824521,-0.018179027904426853,0.059393444820954905,0.013409902964446947,0.024015670940902425,0.01639313204753191
WNT3,-0.029366904862295522,0.08126917126666196,-0.031062831611910723,-0.03653168498706745,0.007251840939542826,0.045933600370109934,0.019792154062976245,0.10957579174859415,0.065231102902244
HSP90B1,0.055626007366816776,0.02653076227700126,0.11790376514986124,-0.02370721426758027,0.04992778905583984,-0.12728391752291707,-0.051417648519477374,-0.09364136545843364,-0.023630011376202544
ZP3,-0.044259477084414946,0.13712463337923228,-0.028590143178949312,0.07114368540943401,-0.026810199013283798,-0.004814686878321626,0.06125932630628367,0.03851522974228821,0.006626768924861372
NRG2,-0.056439753390889066,-0.07326899528169878,0.01087466101767752,0.045492921359608356,0.03704197870188907,0.11174274709622582,0.05950706542467276,0.1680338803893057,0.07384020653225871
MELTF,0.0674572538088898,-0.07064475214412484,-0.03725955098195929,-0.01736289428888464,0.05524466005875218,0.030212741872315575,0.012192817202960345,0.04396521662243219,0.0379450905149421
NLGN1,0.011048707113995106,-0.03414656237133305,-0.09027070892199768,0.07276088515129937,0.042430970138590804,0.02718389711590919,-0.030908891173847697,0.026816819216643896,0.034999146255756154
SLIT3,0.05268759615553031,0.017163515284505586,0.10287573272916638,-0.021107802705350856,0.058133156877593184,0.007342107153456556,-0.0021028772176807445,0.016418971790594473,0.0029301901164787234
CCL8,-0.038010230139706655,0.015556066846921155,-0.024593069953810845,0.19105820935249834,0.034560979996886516,-0.04166020138879728,-0.03601014565337126,-0.022525219338820422,0.007338844570567356
S100A4,-0.045401288236471334,0.056050453906159106,-0.02181721408292551,0.053953440820773114,-0.006038446261047362,0.051451514075136505,0.06728112990566312,-0.026448653936588233,0.0002628515662177357
TNFSF13B,0.018597857185987318,0.08069786507753685,0.02237738984354544,0.11793014347368691,-0.03619134616741464,0.03251394180400562,0.009049626592504268,0.013644325696257505,0.05883102568072535
HSPG2,-0.07928795195943741,0.03459187879171144,-0.03733379088577753,0.023695176468405077,0.025378321835567767,0.0019658439866327994,0.05818964754111018,-0.05533748600580984,0.026120624350488595
FAM3C,0.024840831338893213,-0.04128170697282743,0.006411221358995005,0.012447171622854357,0.07849025041015176,-0.010742651933462166,-0.041045151178640306,0.014786540170289814,0.034629499230834374
FLT3LG,0.032651568336200316,0.01636554017648562,0.025041331288889385,0.038058348892978267,0.04950551935291266,0.12008854903409313,-0.036463390172002896,0.03623985497259602,-0.011972467886322466
A2M,-0.06926945416630037,-0.07389237183321089,-0.06820462345992355,-0.020328823759822093,0.040678517833011886,0.0298417285614677,0.050998569627208015,-0.034379806817351984,-0.010710300114205077
VCL,-0.021489492677340554,0.03136912104438283,0.014210227402251259,0.0804434674707973,0.018418094599040244,-0.03323736587492439,0.010112927436075248,-0.07320415576256022,0.013497092867608595
FGF2,-0.02403428908199799,0.009874962060440733,0.05537499215011721,0.06951012830967851,-0.03035505969479367,0.012376734778309355,0.011882652375677146,0.025024535881070526,0.0336254528271518
AGRP,0.19288899590540276,-0.03177496650606716,0.035814380735411405,0.021559302924785872,-0.017127431570866734,0.03006410402938539,0.08988029358139508,,-0.020539144642579967
CNTN3,,,0.09782191006925299,,0.010134393360744688,0.1258866391822723,0.017081121665721278,,0.026704144186369776
RNASE2,0.02262139374750807,0.10571552383989337,-0.028678936568017187,0.09775042016228773,0.041463525500455976,0.047225812248258114,0.01036626374538574,0.04386765118313762,0.03656593777935854
ADM2,,,0.04488551025220867,,,,0.04664794758513656,-0.01688031751082901,-0.021984110075688908
GAL,0.026383042861994492,0.042839161206925346,0.062409025432078984,-0.043582110516078985,0.0481477751206166,-0.026991299906021046,-0.022087483216847874,-0.01665336767855267,0.02259309122450077
IL36B,,,,,,,,,-0.02951263829276164
CXCL6,,,,,0.009960515049626438,-0.07009100356562303,0.05437358615776104,-0.030500220839805612,0.029609676997570115
PDGFC,0.0003995714432922578,0.16370894462325183,0.02613952092029581,0.04962231626212441,-0.021275178373045326,0.05914095911833072,0.026022542898496967,0.04331249569851524,0.09963207740002021
COL8A2,-0.023377444466499423,0.02246552403390391,0.07128574486187049,0.12972766275192982,-0.02070511553824542,0.062324856662686404,-0.013859598789862615,0.025986807645689957,0.03226457910105904
SPON2,-0.05903505016050685,0.014022748089657068,0.004992457322028719,-0.025533515375304353,0.018164661940302893,0.006890267743472758,0.02824650532405931,-0.03777313249825175,0.06402032175956941
LCN2,,,,,0.0021181790047320763,0.027423707173750977,,,
SEMA3D,-0.026740607681033236,,-0.04263212589390945,-0.033623412846631805,,,,,0.011348938999109362
BMP6,,,,,0.1538798445503675,0.10392940277416711,0.04156004527383124,-0.03479292572411931,-0.022538027221270563
TIMP2,-0.04578078041695164,0.014067218921313065,0.06412110509667246,-0.03080584908228091,0.04205765967272306,-0.06612319414272998,-0.010566698849501437,0.013580478534240995,0.09906796370369399
EFNA1,-0.032890276247512215,0.07688692497677432,0.08142022125178258,-0.07024451682587306,0.025944697637246834,0.06295037024629045,-0.027641656862529392,0.06847573847610938,0.029613672647247805
S100A12,,,,,-0.0183293063670092,,,-0.01839536725752663,0.03205353707991005
TFPI,0.030029464652649728,-0.025036611505414,0.03913069896416142,0.0007760103515063979,-0.026029445620397173,0.07842496801958708,0.06292946314468849,-0.06415671041525531,0.08441118686700957
GPC3,-0.03408193720934111,,-0.03644309172498159,-0.025146750244605012,-0.006944180352903223,0.07184783781992446,0.12428556302629586,0.021570237540763565,0.06434095085897722
NMU,-0.05665625182439291,0.017507658759749453,0.03571798953433884,0.06696177162051681,-0.003413709678657045,0.07665379417582308,0.0502052793919125,0.0597195711344944,0.017628726021427968
SCGB3A2,-0.02251878975868744,,,,-0.020744832775874848,0.02923804853186053,-0.02878416423153773,-0.026554051571001606,-0.022538047395422096
LAMB3,-0.005356154121907542,0.024074488028985774,0.008356152835230871,-0.004939391431879217,0.022398050383411194,0.029359907734595254,0.022542859758800337,0.0729341220132518,0.01754811780047879
LGALS9,-0.013224046274508872,0.08773262954500384,-0.025153380110560883,0.013654952389573465,0.007508217561769989,0.027329609316830424,-0.023986047675250394,-0.025931476829506445,0.012622556481686172
VIM,0.029536857585798985,0.04483134351781211,-0.014378832481427612,0.08849709925263476,0.011489608616104473,-0.0778324755069942,-0.016744195155124982,0.05534592869807672,-0.03551306525847497
PLAU,0.003926404788655298,0.021889369169267595,-0.02127850998474665,0.07724206650524806,0.06787927305569674,-0.01873882688713147,-0.0004201264855570627,0.043423656860232786,0.010578601586796956
TGFB3,-0.05364859417690702,-0.007050507876958193,-0.0015875959031597434,0.03811899761703677,-0.006501383128678818,0.11986129643661743,-0.03860667507550449,-0.036459423787425484,0.037607295137177
APLN,-0.027907863416129504,0.005014841156902093,0.053499246978893085,-0.1139225029049186,-0.025745813309164062,-0.04635982043091327,-0.01463179502322564,0.022402237236839852,0.01617243312737048
SHANK2,,-0.062265190798462516,,,0.02407207869401025,0.1435489048415123,0.004397081006787589,0.08303214054615563,0.013268533470983643
LTF,0.005823001010861915,0.01634003172458336,-0.04244120558334048,0.12242239596986952,0.0041920511800706385,-0.0014950510654333528,0.025509771855044574,0.002243246253355773,0.0236173298741909
PYY,,,,,0.012071854771321692,-0.032767890855252786,,0.0032977433224638877,-0.0205391497163948
PENK,-0.05800986349531115,,,,,,0.12018699650840894,-0.019995958167138634,0.03040134059063202
CTF1,-0.053124741764292285,-0.00035427771442055636,0.10302362089920278,0.09781055084462885,0.03177528382311078,0.02125052897123723,0.08062494551929185,0.03985937122860242,-0.05839781437970624
COL3A1,-0.07212928896877038,0.050692248059048976,-0.003658041163379411,-0.002892773504307295,0.05801687627961976,-0.04592641549323928,0.07490511767122082,-0.09916178896059981,0.054118341971999315
S100A10,-0.06296400423455316,0.0017864825366020244,0.10887669543057936,0.10688021219808616,0.0029936023684924455,-0.058748346064230204,-0.004265364557672228,0.06907142114060474,-0.06211644132045373
FGF13,-0.026740638059492602,,,,0.022473102234524957,0.11256301780117882,0.03906656040590811,0.003346653826908815,-0.0372721027118477
SEMA4A,0.030849820851368732,0.07009319114297644,0.05018493313577476,0.0956266857975366,0.07537255638533379,0.07645940336529215,-0.013004800818449316,-0.029249589104190146,0.031825275428423186
EFNA4,-0.016409900348008183,-0.020146417461092296,-0.08124576451960178,0.016503495996682223,0.010192774995889864,0.045435215564143934,0.010339796847344016,0.032620880354459224,-0.005964656441130921
HSPA8,-0.014696277238025007,0.09870172534563974,-0.07758461633793183,0.11798415710049315,0.09196168986724203,0.07299480771577671,-0.007752162947432955,0.057333923552743804,-0.020225145497318173
NPB,0.011530082830874398,0.03869445923904535,-0.03508847969196779,0.021594832518513938,0.0010157264119500257,0.08528737850351652,0.0004445056399692461,0.03592600910032855,0.018708937724412397
ULBP1,,0.17706374365954033,0.011369957106921263,,0.016553432522212433,-0.012668911955976875,-0.03028843232105752,0.024103049264867442,0.018874123091407808
SEMA3E,0.0009860793627202583,0.024477998384389847,-0.04367516591095989,0.030073092326350418,0.06675970093996823,0.09549560091433879,-0.03508204400546573,0.08087909686663934,-0.04711586296269286
FGF3,,,,,0.14700475553908032,0.11492695572341999,0.0016594142584492042,,
ADAM9,0.06531274211186339,0.0914491875492965,0.06867342487338197,0.0646902293464976,0.019048751247421808,-0.005681835871919575,-0.0176421739463717,0.06581334425158145,0.05188347277509072
ASIP,0.01567134729729855,0.0908909204987225,0.043977959247131715,0.005400998596200573,0.009289917781493042,0.06793109304959699,-0.0021865253472710196,0.056648703549257155,0.03750062684594108
IBSP,-0.033240466833775434,-0.016499439791558896,0.058135065642063284,0.08807064162324996,0.024377205541629213,-0.023850406792280114,-0.07272451642812279,-0.022266833064062932,0.053553018662866304
MMP12,,,,,,,-0.016248132300998325,,
FAT4,0.054303848563085164,-0.0660507736374724,-0.016683968699535364,0.023585780846819705,0.008911249449328845,0.05243708599038144,0.05729701041373061,0.07121491923286115,0.012698286030088657
MDK,0.047965395407819536,0.05691848322334787,0.05163759825081569,-0.006432516512085104,0.10841255016579973,0.11466635168687567,0.03332950102582885,-0.006818897215496277,0.029115505628784132
BMP5,-0.03007968269953154,,,,0.10478535373671603,0.12325813572102175,0.006406929738577231,-0.0133207268310452,-0.03655310532970599
CAMP,,,,,-0.02406084994042885,-0.032903768982907096,-0.023793732181935128,-0.0029512015283821545,-0.028196539750567507
HSPA1A,-0.01729562677590403,0.040596055674104986,-0.047847235909387664,0.0037549901895497064,-0.0034126501510305584,-0.08770675611636575,0.013082689305360225,0.053068375732620195,-0.0063974579096498846
SOST,,,0.040011851296873124,,,,,,
SEMA3F,-0.04071524572454392,-0.009543027745604275,-0.018874962785044216,0.04462189993985418,0.027788424332159035,0.11583268765931974,-0.004306706649601614,0.009577873041171612,0.05445483981850095
ARF6,0.02351725767900676,0.062321283119222894,0.046228746112087604,0.011437279334724484,0.005019277277690146,-0.006290987337779201,-0.017176853903083898,0.008081895176321725,0.028286570739974915
IL6,0.09813838280117748,-0.05593850659330937,-0.07006206129136543,,0.050282429470471124,0.010999486589499967,0.004853104002658666,0.019733824187155136,-0.017649610726421284
CALM1,-0.021263122719827048,-0.08003969770974,-0.07310405611639992,-0.004188846806031394,-0.0005680092954042647,-0.006941934633205143,0.03879015340984294,0.022972481822691276,0.028953414425041346
VIP,-0.026740670836367515,,,,,,,0.04816339188304222,0.08784282410048241
NMB,0.048530912702671306,-0.007701149811641174,-0.07017115417185696,0.02230141042942836,-0.007317811196598149,0.07868990723330975,0.08163915943163312,0.13015177631434546,-0.006934375560887784
CCL26,-0.008852813831395896,0.014332865856731164,-0.07912670438559118,-0.009051913367419473,0.04791922794525046,-0.0006895857176155976,-0.028923649267427742,-0.03660996904639513,0.08530886957989521
FBLN1,-0.11264128724548964,0.013192228021760309,0.03141444185969566,0.0518765311995607,0.11613504647957427,0.024613255637333947,0.06971459155912438,-0.03202753493172856,0.03347928024207946
SAA1,0.02685945922887779,0.0743951423986476,-0.04110640216164759,0.06533985061051013,0.013366133419678277,-0.05840847609769659,-0.049108761952571044,-0.053464703860275235,0.06129836069682041
MICB,-0.06374801109206366,-0.06956704560267293,-0.07338009640199808,-0.0450304713681537,0.09143213060579707,0.004295181231431298,-0.03422930389486,0.0043024208055564925,-0.017366330301377256
MMP13,-0.028487435666952287,,-0.03394891463734395,0.0010831266282351252,,,,-0.019995949719580464,
F13A1,-0.0049504960898254305,-0.0010753006408854347,,-0.0030879393351232144,-0.026572965670074025,-0.04575216864854996,-0.00838179387315447,-0.07597102895094489,0.047330510239900134
CXCL11,,-0.04622540118938777,-0.0299463972403958,,,,,-0.03257620797015699,0.07260285174311594
COL5A2,-0.07896162089130827,-0.052605638223322496,-0.057802319814256105,0.0432009712178226,0.0645035245288826,0.016181303338909114,0.07367110819869217,-0.04628425096895979,0.01603256859946234
EFNA5,0.06084913321404432,-0.027064137150164053,-0.0037702204595552917,0.0019541964088441795,0.02936827317532275,-0.016565836537863848,0.014661134106115152,0.004385261536234288,0.07968070474567222
AREG,,,,,0.0030351187730936107,0.046331874745574236,0.0072372333265806575,0.030922332531129786,0.03668606934090346
EDIL3,-0.02380780389309543,0.00788552802653467,0.02207767287855607,-0.10291364720503896,-0.04879237004657,0.0720075601915702,0.012951978400268979,-0.045991893076016935,-0.02379984816751854
CD86,-0.01870199538000021,-0.03831337282912733,-0.04638787299940063,0.018559896507306654,-0.07143223619060832,0.04629471745930288,0.00905731161497131,-0.006392128793436953,0.08201574062928718
AHSG,-0.027893226121222154,-0.04406864964455476,,,,0.0015483030656271552,,,
HRAS,-0.031445280171702845,0.06230045422465707,0.05050938165329617,-0.05399413550456162,-0.012927587067813748,-0.03837984192580779,-0.03653681291421315,0.048331980025721345,0.04293232097938624
C1QTNF5,,-0.06059091237697272,-0.07165071686504042,0.020028474260870878,0.08017023350719814,-0.02595114818323191,0.06004228679006754,0.0008250826161179566,0.07002895672002879
RLN1,,-0.045516284801084814,,,0.02683997259019928,-0.03085079128599415,,0.06212437539739602,
COL4A1,-0.08489504470424417,0.025864396255959623,0.005226981987873657,0.02846605232371679,0.012293234640572984,0.006889219407666545,0.08271946967150404,-0.07947026991287305,0.03976342014777771
