,UKF248,UKF251,UKF259,UKF266,UKF269,UKF275,UKF313,ZH1007inf,ZH1007nec
CD59,0.0015672629891858758,-0.015223103625148348,0.0753024181601469,0.010057859271714221,0.1535524076736643,-0.0006031172107472463,0.08206811156126183,0.19215819642348908,0.036536832983949045
COL9A2,-0.007616546533963074,0.04583888219516457,0.015255908808258887,-0.0029471893220556736,-0.12858859376554743,-0.02999008924358754,0.05569435513813586,0.039284186773487,0.07988484254116308
DLL3,-0.012573791292366045,0.008397352363496589,0.04285434913998747,-0.022057433556273154,-0.002855236193806894,0.08997529619134477,0.027789786353762183,-0.10277180799587626,-0.019790941328620106
FGF5,,,,,0.10232919385789355,,-0.04879263471325023,,
LIN7C,-0.013038841545474604,0.02458363642491749,0.012873681662405335,0.005015983683452659,-0.01398011413864911,-0.039974094156377364,0.011615006754014928,0.032531776558781256,-0.03385300831692578
GDF7,0.02539364119117257,0.053895353327980226,0.015751037455983892,-0.012203296260572058,-0.039334095223818526,0.02049926763257392,,,
PSPN,-0.009949482867159819,-0.005604766948533392,-0.04047448775391981,-0.058058344423198835,0.013667921442714155,-0.037624846985475885,-0.02791071936351243,0.035018742220952574,0.028957155081314426
ANGPT1,-0.02868447794340056,0.018420286785462175,-0.023819788047854066,0.005767217138713132,-0.10259875331417169,0.022854660756420904,0.0973261589695295,0.07629705269126057,0.05113263447379961
PNOC,0.005219136801050641,-0.02853749084389309,0.002597548271973162,0.05852282024786463,0.18552611513219874,0.07057080952050221,-0.03510085794969074,,
L1CAM,0.026356196061961993,0.03548780551948508,0.07652161384627974,0.014696834125304025,0.11899370125194633,0.03432799587086491,0.026220145128022197,-0.0268106346669392,-0.016027959266587066
APOA1,0.04182012377807645,0.010964866266302524,-0.015035479065363061,0.015973425563840765,-0.028519735407676192,-0.02516776871087315,0.058916960226377255,0.11973249622314197,-0.006573171304745596
PSEN1,0.013162509078143488,-0.02153246566746421,0.022805969472625823,-0.05090941598569579,-0.053034915471222736,0.0066077422521117314,0.04240302137271445,0.006500989204163437,0.08366122811168214
CALM2,0.03319773867219582,-0.012365886560404556,0.024857370357725898,-0.01866836159002086,0.1351143091778783,0.09120464818538822,0.07639043736468087,-0.005552024696267695,-0.04311084048618433
CLEC2B,-0.026184566849299686,0.014762961905688097,-0.012848874361354788,0.0387158960360747,-0.09850575461225283,0.03506480167736749,-0.027835468717812915,0.10590553255176079,0.041784266020645264
NTNG1,0.06536538346050556,-0.005028951668220988,-0.006301152463720321,-0.020005254384270636,-0.006937257472689461,-0.006925703781360753,0.11205008095739682,-0.054932237394396635,0.12982987411064859
LRIG1,-0.016450609601790317,-0.08968258656306143,0.01317319361806947,0.005855583398200466,-0.12392252852106662,0.0018901255506770923,0.003126148718429893,-0.0044271934134149805,-0.00985111220387655
CPAMD8,-0.026550162180714782,,-0.011419695445106922,0.020548328456364673,-0.01989168988595957,-0.021438661258122542,,-0.0430207916083216,
GHRL,0.03128245489094473,0.011381148756713253,-0.009242661379838635,-0.0256934262293014,0.056937439777358455,-0.013521952470100638,,-0.04540399010198641,0.022165704009759143
NPY,0.04280054738798338,0.005568411034831578,0.0828048984639599,0.0487290134956674,0.21216126269397736,0.044613887220451814,,-0.01903225670863466,-0.009868974293979635
MMP2,-0.0017898948835762955,0.04223287890100837,0.026687978008763297,-0.03135352707209111,-0.16477730160980966,-0.018930982158683905,-0.08973264848064158,-0.008930607795154746,-0.05540706314132274
LHB,,,-0.009945692314293106,,,,,,
PPY,-0.022282984624602965,,-0.01731254962634187,,,-0.01566817355171846,0.039974504554132165,,
ALKAL2,0.047528763875303845,-0.0231325886499439,-0.00980119691758339,-0.00028687782685113644,-0.022553867867696486,0.040636642444543514,-0.0391872436909721,-0.04504977730166928,0.08741894145675991
CSF1,-0.027085429823350875,-0.030547982027150835,0.013221505758209096,-0.02474291974253728,-0.10753006323460387,0.00471875159522944,0.15989475021928595,0.03523471396046156,0.06541605659589791
SEMA4C,-0.014157949394512889,-0.00785550084853136,0.030365660304248438,0.03302856639799514,0.006155206007477945,-0.010282653278294277,0.015756118848072025,0.03335940834845629,0.042031849006182245
ICAM2,0.042934972459291204,0.022288586073226754,0.07914245873715611,0.04301333973057843,-0.11019959370011975,0.04157575948908094,0.08725131227918592,0.19510439670485732,-0.00404987635701502
SYTL3,0.010684981207425675,0.006832249284008068,-0.015160802181615892,-0.03319601987671935,-0.08840843666885093,-0.025297573109504333,-0.005198545176354691,0.004407665373737132,0.000971483770196452
IL1A,0.00837126615682115,-0.02414582668544679,-0.04010597970950194,-0.034523594971548624,-0.014248056038461951,-0.03164442593041692,,0.01682027234806453,0.10006214117302062
HLA-G,-0.02033462284006937,,-0.010504575692869807,-0.018646693074846506,,,,,-0.04377853774416253
PGF,0.03915846359312248,0.0548137141057357,0.04159781009459572,0.0372460343254772,-0.08579320801095841,0.0022217463892474972,0.08280310346819668,0.22349206983538655,0.06378458582958817
LGALS8,-0.03327409759795545,0.01969384337244737,0.006303965643229536,0.003093055685877539,-0.05002939090861328,-0.009153878434261105,0.05114579223218444,0.11095685045347281,0.07213826681489445
DKK3,0.011692895435230069,-0.09115688747990117,0.036991890951363425,0.01486590246943928,0.1879603683073804,0.010946860746019485,0.07727068361120394,0.19105056301392864,0.0702735104141827
COL16A1,-0.021831184787315293,0.03498224766858296,-0.04138209182338504,0.00766834347824954,-0.1063255068967536,-0.0029711042935810865,0.1161885815290186,0.08788177123708026,-0.004274232026974101
TPH1,-0.014930777478339402,,-0.019115614976272025,-0.01975877160505776,-0.023646200744172178,-0.02778684205888483,,,-0.056929691234975814
TNC,0.008357386562151767,0.10442189672126162,-0.04390361795735372,0.041180427584124685,-0.17646051762885526,-0.02670869308352667,-0.10867444263486575,0.061872337511724225,0.011042378182392211
TNFSF9,0.0237813839718313,0.00622529269358237,-0.0172266660102553,0.03974247488276929,0.1067607004723759,0.06419390030114874,-0.004919177303378733,,
C4A,,-0.022796129231424034,-0.011791195364393285,,,-0.018573833850254344,0.10167924813709718,,-0.028559663765311726
CNTN2,0.010045238497346015,-0.02247554796502943,-0.006177347396654406,-0.034022647307608456,-0.12749961928809966,-0.06294796777167411,0.0006369133175987661,-0.021771063545100697,0.036220626419761995
F7,-0.014566098712022624,,,-0.017160549522033094,0.05931280646259792,,-0.023645801304962282,,
LUM,-0.022632692843351985,-0.014048665756730838,0.07325229481513829,0.07871253223178623,-0.13327140980405475,-0.03697037558035834,-0.032850063695763196,0.2139615917582954,0.04123772615897069
BTC,0.09076531039702881,-0.035671893441795915,-0.003681488518426108,,,,,,
APOC1,-0.0808086947400826,0.06495730128166068,-0.025680453483329098,-0.011866845709329877,-0.16589320866305224,-0.022391639753548014,0.10326277751672579,0.14479707593768756,0.13703889182921344
PKM,-0.0012427212673757906,-0.004790908945636342,-0.031494687631553525,-0.02727017305661607,0.027518985602630067,-0.02948610457347484,-0.03727982466585008,-0.07146398421962968,-0.02311599453574144
TNF,-0.023942473031447982,0.03898230026009328,-0.026030888747244272,-0.023584046546897816,-0.02919350617609783,0.005760168038962947,0.11825887011693424,0.14747755066137935,0.09457493641565244
GNAS,0.09676536131503344,-0.014150054661629956,0.04764033745704144,0.0493337978717446,0.19138496088761672,0.042862583006846804,-0.05642240652828684,0.021927485043277257,-0.020881368364155363
BMP8B,-0.023470735302799868,-0.02289044745277513,-0.015228928910575416,-0.034636392517205496,-0.006194958369510876,0.08876380547790158,-0.04780791295051256,0.015305322597424613,0.0684742154028726
LIPH,-0.014930773802498723,,-0.014937897129401748,,,-0.014975587547220887,,,-0.017017803021600872
CCL28,0.0948473512107789,,,0.029086937380494404,,0.13394614757060386,,,0.07643218217705049
PTPN11,0.0328893449425374,-0.03637509629372114,-0.012626067823376596,-0.059649279541986774,-0.0309576376868631,-0.04206381543617651,0.03775378932882041,-0.0137690760351259,-0.04059529229685124
ADAM12,0.0018580036150627687,0.03376609067625558,0.016791878737922827,-0.040056347450423295,-0.07247117297480246,-0.05944649425026768,0.010086821383993307,-0.02675267000288812,0.0007004710526763844
EPO,-0.02006210546026914,,0.061421853484302145,,,-0.015668174235637333,-0.03191505898050984,,
EDN3,-0.02600870026580125,-0.015250685781905356,-0.018957900266327005,-0.024613292869907905,0.06671035915703835,-0.024284897313434105,,,
CCL22,,0.01676271985424349,,,,-0.005144871496326713,,,
CCL2,0.019491333360188504,0.07262609146096763,0.05220053575595726,0.03564445387436229,0.02897084133300398,-0.02934683428161836,0.11351958202420195,0.11378827258283652,0.02348422938661325
DSCAM,-0.005778668530103763,-0.00424661176666621,-0.03843061330910119,-0.011602893042980685,0.01891004255788254,0.03283135545810064,0.059718760675580906,-0.02552090862442606,-0.0733244809258224
GPHA2,-0.01664110607473971,,,,,,,,
ANG,0.02843503214020947,-0.047348874193737775,-0.06136496281839201,-0.0011778697294629883,-0.06904976852630954,-0.029103942736146214,0.031060121647674403,0.02343368309838539,0.10861295996979407
FBLN2,0.05323042922726901,0.02986743095752444,0.04093323689663261,0.0018013110875442755,-0.04536427438674407,0.04320409180102942,0.08054254774187557,-0.0020133385355855632,0.05407833817510808
VTN,0.02410066519780701,,-0.01958217963114689,-0.019758765143921626,-0.03353087993925133,0.04898109252183625,,0.005501301478279615,-0.038010166876151934
VEGFA,-0.001491396563467095,0.01695018136049982,-0.06971491255746413,0.02354097410754749,0.016624157039671204,-0.05591748126513301,-0.09533807818593769,-0.017454202542897347,0.03814998204779138
F10,,0.056408351308577784,,-0.03436004368434842,-0.032344293157249224,-0.01717981440592362,0.03243919907975241,-0.03957755584438761,
SERPINA1,-0.04657361482263389,0.024499424077808342,0.02114188821083285,0.033779532431789536,-0.1626750656428937,0.009659828830653881,0.10691344559314904,0.032318796288335734,0.02000819159683071
VWF,-0.015512924446884867,0.004424446686622748,0.029826519534490985,0.012584131909392372,-0.14274435957141604,0.026741508588937816,0.08359023570469677,0.18154539485008436,0.1640293010749735
GDNF,0.038059315894357314,,-0.012386926554468942,0.05523475287665824,,,-0.022694500465151316,,
VASP,-0.029064618062387016,0.03300922313390922,0.019068850511281422,-0.048134311169814925,-0.06373855317449688,-0.0008163465090129706,0.09683676328165781,0.1356575995874321,0.1191628026953969
ADAM15,0.014583502880204935,-0.008583492087690051,0.013439623905638153,-0.018400732033892146,-0.08798788425610111,-0.003975046574355076,0.05042067241483929,0.0027519684175033865,0.07837614304259584
WNT2,-0.0261177420746475,,,-0.03251489126535421,0.11051203203554831,,,,-0.048473813894935144
CALCB,,-0.033993015620932876,,-0.02002762222454393,0.012773046736405525,,,,
OLFM2,0.02121531450033179,0.0037584752146910586,0.004241847461730237,0.05174101719419712,0.12904619271090326,0.011966740160306548,0.10796589544627816,0.00822793520084995,0.02977945322945363
MFAP2,-0.009236868204722687,0.03917269361976976,-0.028962965195136185,-0.041068294154962035,-0.08983769412880159,-0.012521293500193407,0.09271527976281796,0.09892955672942867,0.09768687102805056
HLA-C,-0.04874226092136074,-0.0011297620622051328,0.022893444055718352,-0.02620629347819592,-0.18021845654547214,0.019363498684854576,0.09136717698856005,-0.010832325891064027,-0.009311899225191086
THBS1,-0.03133606521533934,0.014676782100858793,-0.022117186990078745,-0.043695522108373824,-0.044145027865119514,-0.013505040951442109,0.06627600059807551,0.10981888890306868,0.1527070554942497
HSPA4,-0.008425110495971305,0.013442387340474586,0.011751465185101994,-0.08459852961680037,-0.033111626646356,-0.03194626446460203,0.050889856212226976,0.009565766729440067,0.031139464588624908
LMAN1,-0.005986188445869921,0.057949163622942855,-0.009504364361573255,-0.029756220036918555,-0.17557718972741168,-0.0171477529004546,0.019804714153837458,0.03575462550761969,0.0441564844759657
LYPD3,-0.02277747865767555,0.010942550623494439,-0.01116552661512852,-0.02483277105230154,-0.0341106248636127,-0.021936704197202606,0.05920397025113192,0.18250621083720198,0.12008964586828225
APOE,-0.003708787829432826,0.038301196096517755,0.04329781549148927,0.00475518654039989,-0.16422535472148278,0.05001000593671105,0.035279511448351175,-0.007740435084306705,0.057176748704676844
SOSTDC1,0.018460436830675886,,,-0.019387694932996698,0.03535262734634635,0.04514076208154037,,,
ANXA1,0.028130871930577363,0.07258061204498925,-0.006390876921266491,-0.04207277952307354,-0.1874423006184477,-0.0015249442066379284,0.04361135762897619,0.13763411919871382,0.1345467798219933
WNT2B,0.05624712809503849,0.05263029621987059,0.033577069241705684,-0.05175307470223258,-0.07025416574501252,7.635070042689668e-05,0.024847065487643226,0.03508954348417139,0.03669181121749972
AMH,0.035981014402938834,-0.03567189719432878,-0.015514977731167466,-0.03596722302055976,0.055246596717640324,-0.022584879982322656,0.03311934295751943,,
GDF10,-0.01728079901486533,-0.02988699466093671,,-0.04146079448456472,0.10033897932647494,0.004621976083092168,,-0.02006581420694972,0.07941017107561563
EFNB3,0.05227370001720285,0.02246528739248366,0.00023450308565124234,0.033933446423657615,0.18250374909329017,0.0189315045346439,-0.00922178166143664,0.08603289600498289,0.0402240339968754
LTB,-0.01730451114392185,0.017746086579352324,-0.0036757650143939636,0.01548423883368459,-0.0025256256593197924,-0.01676292847768106,0.018697169245569245,0.13004436699117572,0.05986634655347281
ANGPT2,-0.022039237176985645,0.02547665747891431,0.04910358705328546,0.04611862649644824,-0.17204330708301957,-0.035631460732670144,0.052122423586508364,0.20034203417676055,0.10916473671198412
ADAM17,-0.05649426991624433,0.015285887132222972,0.03617566411659044,-0.026756906963651832,-0.046077994892050146,-0.007741583197491815,0.03148109650623998,-0.04455683915032616,0.006163788259234272
LRPAP1,-0.011471475720966984,0.01624478758070209,0.050616859271195955,0.029026444845853278,-0.025907490207598294,0.02427576609004212,0.04491900320155743,0.03391067884692373,0.03140370976763544
NID1,0.010949598638964716,0.010977918700209552,0.021684170346652397,0.0011221004315216524,-0.16542809797603725,-0.018945442480183348,0.1254724633942856,0.236870584818026,0.12647452063102396
MST1,0.002830944427600292,0.05665735502307842,0.026373544977390303,-0.004303781058283871,-0.12044020518543747,-0.005948043534328716,0.041596138986790265,-0.05591456000777097,0.04315568585839703
CCL14,,,,,,,0.058262571990472835,,
IL13,,,,,-0.022272953359679444,,,,-0.011441474544289837
DCN,-0.012114498429335605,0.05283507470367186,0.04194844830372828,0.004169198303480093,-0.12387015928065534,-0.004270850579476178,-0.0042505445382604165,0.23204625860370956,0.060852373848198006
IGFL2,,,,,,0.03981271641714995,,,
COL7A1,-0.04560966838517005,0.0209506034571271,0.003838143469740723,0.015751067708910667,-0.10426182292903546,-0.04475493835042525,-0.029386072430224654,0.04344600158382369,0.05848627966201053
CALR,0.0003463218961710418,-0.06156849568566147,0.006788061225664464,-0.01926050547223074,-0.16537557697101332,-0.045139082017538336,0.06072928878560753,0.07004558030146237,-0.056569918504703796
PIGA,-0.016073086696770756,0.00572838154120645,0.02610667177587837,-0.05130806462731267,-0.013989123212973522,0.0032344422893332433,0.022459731019259712,0.032040795441166094,-0.004831801092857228
CD200,-0.05219033054104636,-0.016172159829566123,0.049881491425040246,-0.005391694191554441,0.14046016426982313,0.027599736157414286,0.05186669670978644,0.09877701109219866,0.04620794966199762
GRP,0.12284122773319958,-0.012640612386443805,,-0.026733619838659545,,-0.02883812761342679,,0.0012136336880105014,
CDH1,0.022691881382735816,0.016920902245450325,-0.021529124249834487,-0.030935171856635805,-0.08094553202915249,-0.02633379128768168,,0.05322755819776594,-0.03186102972410427
LPL,-0.04978902420804389,-0.052074455764040906,-0.027994237372908064,-0.06954361035983782,-0.1755274822635038,-0.04084840209069189,0.011370205580466869,0.10894363685452071,-0.0271682819730124
SEMA5A,-0.0688296727015454,0.05511926779267261,-0.027337696110910355,0.0044413202668918085,-0.15301331086621628,-0.02488190202993355,0.042228219785480116,-0.04776102213069131,-0.05403212212569046
SEMA7A,0.03527551785110858,0.0006563758930375756,-0.053586117140782284,0.029203116406931406,0.019862444722875607,-0.02943499541994885,0.005645511897141228,0.14625149210639465,-0.003042407605265638
SEMA4G,0.02106696223375445,-0.00943930773834641,-0.03372445930438577,-0.050793073244142346,-0.03865165153741405,-0.0035151569419434986,0.06768288895550106,-0.003960221019236835,-0.02702400710552184
SEMA3B,-0.06200602711941336,-0.031202589720128446,-0.009807085854229826,-0.05459721445377065,-0.17573586401387375,0.0037566360748180557,-0.038974012956494226,-0.06633097063307275,0.02528146900198045
RPH3A,-0.030023443400397146,0.0031269915098558194,0.007162252970629352,-0.045565557281988696,0.13470775739880184,-0.020864143517013527,,-0.03074259559875083,-0.05447412463878579
JAG2,-0.026655829169766065,0.11908830354170444,0.008949052118734686,-0.0057187897823291695,-0.0308057341305654,0.01851905858818246,0.08061054240016946,0.06201159745434607,0.1799876725183643
CGN,-0.03724223549082209,-0.015783033259933493,0.004214303137168775,-0.03251490148122415,-0.05845485205061833,-0.04303500158610987,,-0.013297788363298507,0.017116226126256847
GDF15,-0.012396852594023856,0.018931261748088065,-0.026924705083315695,-0.045260478785575285,-0.09814000145733986,-0.04558527668080172,0.03778180261389961,0.03402965720256323,-0.0620393448577557
SEMA4F,-0.05966651489647548,0.022015333462625544,-0.03443352535271794,0.06310835096145581,0.12773795917825803,-0.0014005963768208404,0.09832068190461526,-0.013271502499250663,-0.06568079479729877
NXPH1,-0.01606174190396806,-0.028649011239064926,-0.011880385219692032,0.019424515264299343,-0.10315642520478296,0.04771934002259453,,0.03960931084471458,-0.06309249976802439
ARF1,0.05042021108023832,0.06241379793227444,0.04340754787214918,0.025483544140651435,0.18255779184604312,-0.04720672768923161,0.09041905392893615,0.13888807362255925,0.10518569882767559
DSC3,-0.012593659896050763,,,,,,0.07136701719808024,,
EBI3,-0.009036051537068898,0.029283239065191098,0.002920030997340274,0.015373968223373561,-0.03079291465744292,0.003951041461336526,0.07565299271306428,0.10922962513118938,-0.005930015074662647
TIMP1,-0.03680970149853204,-0.010969049926694854,-0.008238609901907328,0.037157701346355994,-0.05627089894827666,-0.13363401787104442,-0.039620411482542854,0.19879747678621976,0.05337969264735128
SEMA3C,0.033265153647450876,-0.0027817066864183823,0.0030916958616854567,-0.008527127989577325,0.06101872104263421,0.002634877214016316,0.031253203292106985,0.07371792688817827,0.09103970241950744
GAS6,-0.03504998852715669,0.01340922355983918,-0.025434760232995575,0.03432021837370776,-0.12449892158232513,0.011962324859075887,0.04326206791205692,0.11317135941675584,0.1422581566210748
MEPE,0.0919374422055375,,0.05249935689641667,0.04095479348243082,-0.035058329061248415,0.03602927890825072,,0.06330291524655222,
SERPINE1,-0.018688248041700186,0.05974066553421089,-0.06033899296047339,-0.05135375527996122,0.23400522129473472,-0.07766188869337522,-0.0419107305252689,0.19191577938700802,-0.014955280763161698
RSPO2,0.027370917127582575,0.1036386885506131,-0.01261779556416358,0.05543673879927753,0.021599565258592364,-0.0055821474614117005,,,
SHBG,0.024661521182192697,-0.038265745031720914,-0.020189850877220337,-0.02206710584085605,-0.011041907727286792,0.044349350767798494,,-0.021469932048835516,0.08035805039015467
LGALS3BP,-0.012892871021620242,0.003619962506987864,0.04551199807126502,0.0011280819653701995,-0.17250915431251035,-0.07174183508439623,0.06692801024385618,-0.006708893298376681,0.0010816364893626743
LAMB1,-0.004524982454509977,0.005871537566308866,0.05922440543074176,0.027404215158618506,-0.1370622298992112,0.002202596719255865,0.09655901732588824,0.20072831598269442,0.046017946064855146
SPTBN2,0.01699225548325303,-0.013129746923686061,-0.017835718236693936,0.003135421468795785,0.18285602133038098,0.012098661682254725,0.05349324189337978,-0.016021898489118874,-0.11295902422408378
COL1A2,-0.03737048297573789,-0.03489729547506109,-0.007080674611060203,-0.02472516135304917,-0.14562145367212473,-0.05662123365814918,-0.08334720353806963,0.22259218200683584,0.06426588592002987
DEFB1,,-0.022454841215875584,,,,-0.01654819382919997,,,
CEACAM16,,,,,,,,,-0.04643471211793598
SCT,,,,,,0.02101577875917146,,,
WNT11,-0.018050804569578763,,0.00015418621539906526,,-0.021700853091026106,,0.06896005651794042,,
LGALS1,0.032891793374212816,-0.05758563532044512,-0.02502999817529356,-0.02437486502315095,-0.0034146336006394547,-0.11058761107611308,-0.14216099200377935,0.09138822510339613,0.06261392351203764
BCAN,-0.011375286333697785,-0.04102602315526714,0.02844172177435779,-0.048805473454442604,-0.20593596552185356,0.08778146032903344,0.023748031866791447,-0.17598028795529436,-0.06263924656518585
ANOS1,-0.009188087339681766,0.002689731473110783,0.0019264594936142646,0.020814333575450226,-0.1388395455785729,0.054150256474565575,0.17183741185448867,-0.06098999045541407,-0.018652349942209035
EDA,-0.013214929710398001,-0.025206233624779455,0.0028095538760649925,-0.03782002711382279,0.0964534481005865,-0.023832305264584432,0.04154485716783092,-0.027131685753758863,-0.029064111037283753
FGF22,-0.018791681693664086,-0.00863561629579625,,-0.03234268115898932,0.038155948741414245,,,,
SHANK1,-0.018050803410739426,0.0022811351109123124,-0.005845136825991897,-0.0174674662627522,0.02190464772592491,0.05590909548869464,,,
TGFB1,-0.017746505619468025,0.005564338851458282,-0.026274333320372417,,0.024345404553452275,-0.02789720045398821,-0.007944417272293476,0.14408232195609738,0.03894481206855163
MSTN,0.012326392692901639,-0.051470443499303055,0.017371166000798213,-0.010388168349463416,-0.12183659209745613,0.056967903262163555,,-0.001114121642306293,-0.04285092956262022
WNT4,0.09899788532930041,0.014435753031049608,,-0.014420412873523223,0.08112797577287988,0.000767541181624676,,0.10271203882189427,
TNFSF4,-0.014590765595964571,0.020850333331038036,-0.02368907337022382,-0.02132380716348966,-0.03580093302598366,0.011615502858948325,0.05467785710139165,0.013729608358203617,0.08484855739062136
NTN1,-0.008797253700304432,0.03769775724962998,-0.01884244068733553,-0.03247199552158385,-0.1488403586798575,-0.04585218799143019,-0.0072469381556394055,0.11969694717893799,-0.11484166906145135
CXCL12,0.0014263014336231904,0.03476432873043372,0.024068839789108242,-0.006237477392034569,0.0324723870845955,0.034804093870708985,0.05147858428725528,0.04792281630851876,0.02102287103800435
GNRH1,0.024012419560005764,0.008528402456801117,0.05002910734453425,-0.01776928397107372,-0.03122420718775883,-0.01894212511517734,0.0964916976499474,-0.009734044811585619,-0.012075888368149027
FGF8,,,,0.11141630435595226,,,,,
RIMS1,0.020658178353444245,-0.03512248098578927,-0.01722326317405828,-0.013033081865456252,0.05126191902952704,-0.0022069541013519157,,-0.023860581292829825,
FGF14,-0.007810751703612277,-0.0031314247884914404,-0.019414790777350647,0.0010376373442913278,-0.03488934475248052,0.022040440633513122,,0.0728444981159312,0.020437465259125393
IGF1,0.048260643235990615,-0.01950431257485788,0.018552266718728526,0.044897510584268996,-0.008670690395529389,0.02875685803399129,0.05683135867338262,-0.015148835833876531,0.11677707396746054
TNFSF10,-0.04972748027431715,0.03201611823817149,0.007618965202345285,-0.04444651347075432,-0.10383274298499574,0.05689814585954959,-0.0322401029220701,0.16720837650439493,0.09918703375896049
GDF5,0.036505709882464495,,,-0.02055534820674666,-0.03505835024926202,,0.045142995389775634,,
CHAD,,,,-0.03517135938892351,,,,,
RGMA,0.004753921296327674,0.024807763436999076,-0.011522825452894677,-0.057496878599888314,-0.14742791760828472,0.033155677863001574,0.06431134884600463,-0.11542999860195578,-0.019532695458012013
WNT16,-0.021319002626756078,-0.022796123669075987,-0.019505082773876133,-0.023943796358454113,-0.009378337045732278,-0.02616355619888428,0.0372817222629258,,
CX3CL1,-0.03453276150832818,0.012571745722771826,-0.0007641330499286315,0.005663085939395796,0.08620262138300361,0.03148998995152733,-0.004262137386667741,0.07335703468644761,-0.03624829512984932
FGF1,-0.045223834922584645,0.02459593075307816,0.05738769824555252,0.05484981790390135,-0.08371383310198653,0.056242477075016575,0.12527874382609905,0.08473096083996465,-0.03191645922180111
ALOX5AP,-0.046982644319821784,0.024934922795592625,0.012004953110136085,-0.023699410696709083,-0.16608534286399565,-0.019001877551836212,0.096768024781436,0.09463984491283702,0.03861538470085064
IL1RN,0.0044943379502434076,0.10600793198017065,-0.00032630257709514505,-0.02439200502154079,-0.0202038931308362,0.016477273694397394,-0.00107699038129163,,0.11078853618661662
PCSK9,,,,,,,-0.017529732028214534,,
NPW,,,-0.014135104583500606,0.0035095062719582935,,-0.007342840528076676,-0.029497326832973,0.04484759181353663,0.09181612822100034
CXCL9,-0.035397401780408795,0.07913929803732159,-0.03468457368679319,,-0.024435444719112947,0.015047411619833204,-0.031009555213251657,0.11818696258568405,
ANGPTL4,-0.04994178907924174,-0.03899942987522673,-0.014166912455170296,-0.024181197997280805,0.00805811740599801,-0.018554508619852916,-0.038264617205786715,0.07700860546520445,-0.005856301736737204
CCL11,,,,,,,0.005095561529406481,,
UCN2,,,-0.009801197654939304,,-0.021409393456555847,-0.02383230673438787,0.01019709166207166,,0.11261015941103132
OBP2A,,,,,,,0.004765832257211437,0.09833018791496621,-0.006693758083524523
COL4A3,0.032968543925018766,0.08964134721507891,0.017603111871043544,,,-0.030829616604351517,,,
NRG3,-0.030273777565896897,0.004875630040864083,0.01774515111807499,0.08327518740893004,0.15004881296387948,0.016955069936312475,,0.04514734562802725,
IL23A,-0.019924580475961795,0.078478362121677,-0.01542016649612841,,0.065335353862606,,,0.11115884748137006,0.054025905756196306
COLQ,-0.03646630860978905,0.02364633572544627,-0.005396217255336707,0.03843225077081601,0.0017178182817580913,-0.050200331551471175,0.08764538792745431,0.09132448383313502,0.010240618951575702
SCGB1A1,,0.03220190367713697,,,,,,,
TNFSF12,-0.02661357719406744,-0.0014304334227610122,-0.028870991526669693,-0.02140725944542945,-0.07863132487789,0.024982707278350336,0.10456480138713489,0.09713671201225817,0.06940323111501677
DKK2,0.011963350970640118,-0.015021927796418144,0.018657852121701603,-0.024246247085509723,0.05626103411735208,-0.0016639542388612698,0.023579769459641634,,
FYN,-0.024995697388857978,-0.024849837315524044,0.017046048346456292,-0.019800447061290322,-0.13512217254146555,0.03699468970417457,0.052649211244189746,0.046632005662095376,0.05508622470890407
ACE,0.01903873560015099,0.013222608562149388,0.038803991079783724,0.02964763814781052,-0.09548740720374022,0.03417537395089516,0.07169874930760484,0.16986015090533568,0.0690161488653236
IL18,0.005666177105176979,-0.006832809734691982,0.011856544872028854,-0.015453346099976183,-0.1464329912812771,0.058763306773819315,0.06858620863427348,0.018528771053160784,0.1780448685317947
PPBP,,,,,,,-0.03510085063177007,,
CCL27,-0.013214929799179381,,0.05388538540368649,,-0.03214278860858176,0.007993859451513787,,0.11548359165792625,0.04300519998214052
SERPING1,-0.02844081688647877,0.06369381135990365,0.0019611188083055557,-0.005108353246058485,-0.12828108565428192,-0.015127097227004515,0.10644358794917251,0.12361765701144116,0.03890537784659699
AZGP1,-0.017850130054074625,-0.03469488704281483,-0.0361485935004635,0.0077764290614837925,-0.041396914235320915,-0.04083027294588347,,-0.011454860777447921,0.04999318637412046
INHA,0.0014676279065427994,-0.02594011597639999,-0.0006604033603104959,0.016467311593790765,-0.0427977001150813,-0.029382846264971917,0.10667315348071629,,-0.05911509195379645
SEMA3G,-0.016381214009864854,-0.018438474776382587,-0.0030582938518606963,-0.024441622717022514,0.009501452705493957,-0.00011266968578675958,-0.012653187124788103,0.08138519670735977,0.16952838951962262
COL6A1,-0.04819940908868113,-0.004669584502984283,-0.06931055373477088,-0.0018329397097893412,-0.18888681085258227,-0.06805337988709557,-0.09836990125922501,0.15810229904652298,0.1596466805101405
FGF17,0.015058488066397958,0.024844019941497646,-0.018396694745545287,0.010913629660432786,0.04435807841092922,0.0340627409414589,-0.030459304757564958,,
TNFSF8,,-0.02245484352759861,-0.012502862835414859,,-0.020203893303436266,-0.005358584621300779,,-0.038623477488083875,0.04920841237607201
FGF20,-0.026226407898675714,-0.0016311464310269955,-0.03110968715481023,0.047829870932603866,0.017581856894226484,0.04526822538276482,,-0.03712316678147462,
ICAM3,0.005013964365794449,0.008713271157445088,-0.039155847305963935,0.005860310232167867,-0.05134146336545438,0.011554570793134905,0.04910482183115066,0.1319468351438883,-0.07356552356062365
