,MGH258,UKF248,UKF251,UKF255,UKF259,UKF266,UKF269,UKF275,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
CNTN4,,-0.05141515025844523,0.026883236395273177,0.023896490052401312,-0.04924299612522979,-0.026495372165633697,-0.04173387419221741,-0.02465147590735749,-0.21864846114392159,-0.023284473424544646,-0.010168538526494252,,0.0034093159988284306,0.053646672471090444,-0.008456424776448736,-0.013127724023646549,-0.038379519667866985,-0.0013313415972845272,-0.04619892942855828,-0.025603555504389936
NTF4,,,,,-0.019609040929956835,,,,,,,,,,,,,,,
INSL3,,0.01594234255553609,,,-0.03056287363498486,,,0.017648764995423984,,,,,0.0020541011876277675,-0.026364345772646798,,-0.048509190161709584,,0.04330669092126796,,
BTLA,,,,,0.00898809027780887,,,,,,,,,,,,,0.01908458935694821,,
MFNG,0.0041757699512704844,0.10896119664397949,0.006094187250185698,0.08485749810230463,0.005750898492401917,0.14979521258125153,0.07134748426223349,0.029669615557997527,0.09987546522802836,-0.041079324209481904,0.0747647437816301,0.0001376219249581936,0.07722974314333186,0.13334843806125354,0.007167316191758334,-0.013089489345803803,0.10973864261673509,0.10150653702594997,0.03596325141552412,-0.09017301836146582
ICAM1,0.019112057616617103,0.05190979688689733,0.016986764860548325,0.015345746523704924,0.006633577056391669,0.10714693753233358,0.09063084718705536,0.03346444936452431,0.2128256990265873,0.055062362860555145,-0.04064375479399144,-0.052102035210006066,0.10801546213595252,0.04768209554651455,0.00025513815325430315,0.0667713192508944,-0.04791282866807884,0.16777700546962793,0.05426690196398155,0.11530283501686343
PROS1,0.015414883119198178,0.15361067200301057,0.039590306585877755,-0.01854618607257927,-0.02737674664040682,0.10173726592952924,0.0879666884108486,-0.011154011459133629,0.2308926405930239,0.019375294824780395,0.03193647824894839,-0.03301737969371368,0.10467352466381136,0.11537423933671133,0.003114203777061703,-0.07199762582783933,0.024242439126307556,0.2163625305748766,0.228916956564995,0.040900840088967785
CLCF1,-0.05077288604886527,0.08074831571078492,-0.02574517519392569,0.05067178637871779,0.04550767148900582,0.05587375808236634,0.025733267618977772,-0.004214312169929341,0.08955776191289437,0.029691870955416623,-0.022825731763315284,-0.02935863559736618,0.07794407525981183,0.09075728566792113,0.03622399107354439,0.007386287066166122,0.07823014450500634,0.19215148582704225,0.28057579055823906,
PSAP,-0.04739085421797763,0.1772564092828499,0.00019260520186463126,-0.02640691550126109,-0.015935161320630817,-0.1308248207069806,0.00568543600018107,0.0231263843922166,0.24474858257003934,0.0037965752528570477,-0.013843852264629754,-0.02285757746481424,0.13322019869619314,0.033565107736285876,0.03278978050874403,0.029896511380371225,-0.007784633721636474,0.20000486028378936,-0.18392056972079407,0.07179303542526334
EFEMP1,-0.08297871984056353,0.2295942233082383,-0.011863472673571749,-0.018951456046871488,0.05233375338279385,0.08363462099155203,0.07511507521813882,0.07444620546782398,0.35486894812438324,0.09342644714935229,0.11768591392930126,-0.09242677707337234,0.18246516923314385,0.26991739244268786,-0.004464292331009375,0.03897480520175406,0.009522182764441826,0.25916117814897555,0.3499487003860847,0.013021297059839891
C1QTNF1,0.06237440969255251,0.0814645568428715,0.02856870100537968,0.009949481648193478,0.01051846585897348,0.09159015464734477,0.054446456520715655,-0.009927199189857993,-0.0005312582227994317,0.03428474477873329,-0.04789196642636946,-0.060135217468341315,0.17208562384925527,0.04253388537178157,-0.0631744535561663,0.12225145895772722,0.015534164077982285,0.035812855557118536,0.24414933809884326,-0.05799286185392918
ALB,0.0644289443680049,-0.01030715717603953,0.023815874253902004,,0.011474992657040392,0.11165281082482381,-0.019714839500746074,-0.017614004801495716,0.13289042542589866,-0.014146155009806666,-0.00047413692581739497,0.06629659810795632,0.06645373351826406,0.12002117188183689,0.03017050040320136,-0.02776704618934439,0.034222196171295745,0.0509030086194007,0.07199577305590867,0.05021048167314801
CCL13,,,,,,,,,,,,,0.041464762176824384,,,0.001190318954814742,,,,
EFNA3,-0.07249744306979533,-0.06707221593163076,0.001016013935166265,0.022525486374298992,0.037600694742372785,-0.0953435212403182,-0.09226921742976345,0.005916577063482959,-0.13488791616656284,-0.0011635529146813753,0.03479457521126349,0.07105345651636556,0.06444672787367281,0.020761728961636042,-0.018228261803763524,0.01019685463876199,-0.012074813851495749,0.1187046818775881,0.0138804076397083,0.07012548727833433
DRAXIN,-0.010780361693048857,-0.03352851450714387,0.00885189436786308,-0.0030721506933967593,0.0037410037653833033,0.1288513170249329,0.04892435044266793,0.008609085052070559,-0.025928743291806576,0.09348396804239428,0.08640372242187733,0.005659861173500356,0.07176506495898739,0.05574613176597167,0.046902105579113604,0.026816483997154337,-0.0024790497508523964,0.19916978729280216,0.10333028796982988,-0.05822772769841769
RAET1L,,0.0010002898288988364,,,,,,,,,,,,0.0038568151353548016,,-0.03822853892531199,,,,
NPTX2,-0.01670642590032624,0.01543567294350774,-0.015802806949737264,0.05447171887030492,-0.044353027390515117,-0.1416739478695266,-0.05258282967472261,-0.018395852913419834,0.2405950375306484,0.09581330324985664,-0.06874151462280054,-0.08981515328160926,0.154775580154537,0.21009310501689885,0.02743467966453974,0.03328992163217497,0.008506706157108216,0.08728099011467781,-0.022475995864291727,-0.06211680910442112
FGF11,0.03238842543108198,-0.061829177397325547,0.034291393956877074,0.013545813877566946,0.03431001260573243,0.0743962263052494,0.011514227043296077,-0.06268194209619067,0.039723118741499655,0.05141313383047547,0.08459469160430236,-0.08507542189388687,0.022273545092054946,0.035198144207636686,-0.01374276575253398,0.0552552305197461,-0.04878661676348783,0.13862791885212064,0.19731201863040895,0.1739872153101281
CD59,-0.054073104918789444,0.15994060367975704,-0.011553077306800634,-0.01593648972728419,-0.03153052746278571,-0.09326974524633619,-0.009362494107155351,0.06346332464435205,0.17451971272056577,-0.05469115579468554,0.12251546106829898,0.10438013251650315,0.09574066170928953,0.11344997026797435,-0.024615179895283085,-0.06291720828115893,-0.02891958022199921,-0.03409788124928656,-0.032757215225074646,0.02376665785661621
COL9A2,0.018743627287122217,0.07358338672323511,0.07867865998017938,0.0461997963994146,0.0035548776181538386,0.06660593268646808,0.04494721381461637,0.07017849571224441,0.10500264973863539,0.036537943584526035,0.0042405691641968024,0.13720205244676884,-0.015520648163345639,0.095160541125723,0.026471159568135474,0.05342632587420532,0.04262374952051014,0.10688764568752374,0.08468508946808173,0.013038292948199368
DLL3,0.017003633228983316,-0.06885800386921768,-0.0038567921871637966,0.009191919813109769,-0.10857481693672565,0.09136387999708637,0.06399782322829886,-0.05845134285934631,-0.1220803228593789,-0.04879381221276909,-0.07093087297482557,-0.025074922770360282,-0.09571670123051283,0.09296728781112974,0.004478991217204576,-0.03594324408684522,0.0440138715425857,-0.00978439304058223,0.0035547688304199826,-0.018241283072887915
FGF5,,,,,,,-0.01569881571066353,,-0.06240028912027242,,,,,,,,,0.12760268784783094,0.052903253876110494,
LIN7C,0.05645321484031234,0.05263320150338308,-0.00760711889247486,0.016601702452103462,-0.0011001158914571885,0.020079468566472445,0.0203290824444401,-0.016857453336352593,-0.05790047686465059,0.0022621395405534013,0.035782188213321575,-0.0940999876941624,-0.0018176731357327956,-0.004021783707505715,0.0572024259836679,-0.0166927712511365,-0.021695082636173202,0.06009376097574365,0.022022247891095668,0.06244040992117324
GDF7,-0.023432131856791927,0.006244245242523842,-0.016440720216810208,,0.017030192853837625,0.0605532528664212,0.028114407867167925,-0.04596204699516248,-0.10288921843835422,,,,,0.05017824420735487,-0.041099996713799,0.002350015876590009,,0.08888970721044118,-0.04506075014309297,
PSPN,0.008336643459100491,0.04017750434267356,-0.0061103377893979936,0.0026247357221433365,0.013500633599604744,0.015215573592470874,0.0028762795250974705,-0.023559902178574118,-0.10326160897574305,0.019967784002556454,-0.016160600381791217,-0.03634580752854398,0.03741300577046945,0.08248848762167424,0.009205558075024416,0.005625590927854924,0.022261066507120224,0.17484170188934528,0.07082631361590083,0.039231599072963405
ANGPT1,0.036184427237947236,0.12262882063351824,0.08244879098326491,0.022409894131074304,0.04822671675672778,0.08184906223866632,0.02757555760308116,-0.0012537437879725692,0.060735001926182954,-0.03341544716757651,-0.005423723850161069,0.09362687223618683,0.050089711752961334,0.06536630157106228,-0.012900335184631243,-0.025971774538551266,-0.059727696509103145,0.15813220565071717,0.06445960086848875,0.12053139488002365
PNOC,-0.0041975077440443926,-0.06302683647503012,0.017329543685188367,0.07398576410688171,-0.033189807482464334,-0.11091335625198258,-0.06667718671009917,-0.036770503861286975,-0.10568820289957256,-0.04171960727511909,,,,0.08266319926554912,,0.02146387722035596,-0.03572166017058934,0.030287777715994443,-0.03757940337081096,0.02100268492504825
L1CAM,-0.03518695800214442,-0.03947940257740681,-0.0038001309562826946,-0.025949675367036896,-0.007245206657049547,-0.023102791835796454,-0.07101572491985776,-0.020502547405951338,-0.06333290822587052,-0.09373800215658148,0.05052475685932689,0.0787404226273783,0.10325920242386173,-0.0877830676570096,-0.01097065050030272,0.1051171127867746,-0.10744280843310655,0.03102712215682571,-0.17769601962822276,0.06424858947408675
APOA1,-0.007314775895021923,-0.038404859003181746,-0.022768190376804553,-0.02277384760581542,0.028915298568436606,0.09384182572650751,0.03571925508834146,-0.021009165494684734,-0.05425150609562987,0.04134366383732995,0.018205256595789948,0.0922649067825462,0.04273697447753583,0.03432106043003827,0.11293888472901019,0.03609220103463589,,0.19617685754124964,0.15269128698144951,0.16305859932010008
PSEN1,-0.021013586868832815,0.03941237281600054,0.005937927474714008,-0.023944256683428908,0.024040517769429153,0.0759143450768579,0.01614234054560669,-0.0008462621697212631,0.1212238008099098,-0.019186442937797907,0.06493221902999527,0.11154771840803447,0.0206740485580749,0.04594407205965085,-0.03546247603999669,-0.04236556526219973,0.05144318970848793,0.023299439003493006,0.07373685611310009,-0.060082312289515466
CALM2,0.03428426205691065,-0.010246849922472058,0.02365538739412612,0.00042760860925056564,-0.10866509320465821,-0.14845280301678393,-0.09051681292973722,-0.036282308234169364,-0.37684906513846866,-0.07982380406716673,-0.05113388834924415,0.04866842522668201,0.09291840899565132,0.10216372160626319,0.05995037001446912,0.07460732105059298,0.11937442362847062,0.09276161563895317,-0.0197141376405384,0.11016324136709316
CLEC2B,-0.010460253402908027,0.09061157452715912,0.043641369446188454,0.01884077100520245,0.013681277418531779,0.058055197312496684,0.10311531424729595,0.03180631856998507,0.204856734021055,-0.016065806060238524,0.03289257908392099,0.007393096703439479,0.10939753761615975,-0.0013734470152252383,0.03773526767637568,0.038151109634179746,0.007331015080169002,0.10399187476582938,0.013605356276800857,-0.02976346683730564
NTNG1,-0.0014963994635491164,0.027352349716948877,-0.017659122135222475,,0.044756372837285625,0.05050455236095544,0.02559301231284438,0.001684525354243606,-0.07485876531061555,-0.01046872629785188,-0.03566040817394269,0.0034484128565820155,0.07542800597249584,0.10763101992208111,-0.0069006434824235695,0.09212903774021487,0.07973435290425068,0.2068008251014001,0.09757724706499724,0.039620625307535344
LRIG1,0.002605771943788505,0.012735558008350103,-0.003893918956266144,0.027010757759297045,-0.07807947547187778,0.04659461002849457,0.051581580380104526,-0.04430013594916272,0.1529687148878129,0.01862159025216034,0.044152475990817404,0.06341255477338895,-0.02768568993944091,0.14560251579298145,0.0024650531367138486,-0.08597133198404996,-0.007043201299316874,0.14059481204028465,0.08927082236758656,0.048435154686309455
CPAMD8,-0.020618265075041223,0.0668653177115231,,,0.06808691222157123,0.06056199988219662,0.09344084037482224,0.012788592813791086,0.08289929751301561,0.04197654789788986,-0.03015157839995675,,,0.03777661555574842,-0.03385349213991977,,-0.01431259573652782,-0.010221896349939674,-0.06358364732744771,0.07520718467870456
GHRL,-0.0328949596648577,0.053394429294265314,0.04370609000147535,,-0.01959629663248906,-0.011883718022177142,0.022713852354735605,-0.03137845426348257,0.0030044364198230453,-0.00034842974135184323,0.11791168887294733,0.0914632440110152,,,0.04459495119095874,-0.005405927355263233,,0.01796919751213834,-0.016222503214660188,
NPY,-0.030247799557902782,0.05731723552080169,-0.006154948920978777,-0.018108535860872865,-0.042848092880656885,-0.06741337651959192,-0.038960602509118585,-0.020334498469308657,-0.0791965456240839,-0.03698181511854176,-0.03521051420954152,-0.002184697168250696,0.1478005307997369,0.15587192979125178,0.0007507047297866295,0.00462012592348015,-0.054291471393417196,0.03330057225972448,-0.03205202958478743,-0.006255287340355402
MMP2,-0.004056574104780285,0.1395337462253747,-0.04415288982214356,0.026536830892752883,-0.0835324172468048,0.101527630686206,0.07477941948472414,0.036332518769916444,0.15627373767591796,0.01482418290841737,-0.02451389046785672,0.06986588090292853,0.038652300967212,0.08076756813508607,-0.0018302274088572246,0.08643342025910258,0.0222939972757545,0.042616220852644944,0.13879135364710984,-0.05488666560281302
LHB,,,,,-0.003146759199381035,,,,,,,,,,,,,,,
PPY,,0.06501347380197156,,,-0.015146853002118592,,,-0.013079238566161923,,,,,0.16190089820238923,-0.002797863950973043,,0.04954182375469488,,0.09677805918097579,0.08257600712141702,
ALKAL2,-0.03087602161254002,0.006589387404677714,-0.01319637162572021,,0.02693943745011898,0.04892716429213407,-0.016102356084238895,-0.031549231914238314,0.3108865216726246,0.06011616240391381,0.001976649958940533,0.02455024394338741,0.07342121502840229,0.10084215051938633,-0.04555472824812044,0.015728353271421698,,0.10146848798030987,0.06402539471032294,0.1319827595506122
CSF1,2.018094019044771e-05,0.11409481408103167,0.040986297670587445,-0.03336790780875368,-0.01992467613830791,0.06853190170095343,0.10813314139129064,0.006304783170959321,0.13377178389361385,0.0560798649009211,0.03948180039900604,-0.06230013868175455,0.1576765907086322,0.0860683524343189,0.03577674128833115,0.07977727393406193,0.07409038321874267,0.18645071210343417,0.16099548508945746,-0.04292000539104428
SEMA4C,-0.056129626174555615,0.06769187539560043,0.07474419726890444,-0.004214852150742253,-0.032719547261467107,0.08786599878896029,0.026795965607197814,-0.038067546195192654,0.09108320503166253,0.07412822344604998,-0.01750472214825256,-0.03220610168921999,-0.00207048847597455,0.09205799669251837,0.01040886470355544,0.01845498054798828,-0.02270146481710731,0.12758696185550375,0.06674889707174686,0.059967252944216884
BMP8A,,,,,,,,,,,,,,,,,,-0.008376691387510097,,
ICAM2,-0.011180738726266622,0.11185782019694661,-0.02394681547779087,0.13812275797454637,0.011556655381142809,0.023247308381917704,0.007914621948994265,0.01716270625545342,-0.017475433599493405,-0.03320299203168338,0.08818009333273796,0.006387254593358508,0.007309554077804581,0.11012884697508898,0.06776694690851118,-0.0012798639641418395,0.05296414594755163,0.05879550504506563,-0.08608853779587143,0.038949115245519014
SYTL3,-0.056343470757383204,-0.03185933580931022,0.003910453106096042,0.10029000312965558,0.08331498417803221,0.022148141014974396,0.07504364053727214,0.018655614488774442,-0.0213153913948114,0.12626695587229084,-0.051791481239200854,-0.0700242019096747,0.04567915419480393,0.06505269942770796,0.03755947312243717,0.02198917234683891,-0.04954855650615926,0.11693480075062795,0.06702878391325591,
IL1A,0.05524043981937499,0.10109639838588905,0.06655233713630004,-0.05251623947587741,-0.016667346380109374,-0.014240959495695546,0.05590371056314959,0.03247247016593329,0.14461514347090368,0.03678304843121212,-0.03745299491578649,-0.058137860713149025,0.0730579768146359,0.014373771798258024,-0.003903983503986274,0.0616195117858691,-0.05613145587908555,0.061894022565256064,0.026722217707190146,-0.03202527894170883
HLA-G,,-0.01951076866392364,,,0.03570703404349883,0.00023421077049926806,,,,,,-0.07743074894443666,0.12434777366974042,0.09819050082352468,,-0.008962390359514093,,,,
PGF,0.02241949043645749,0.1253321637329012,0.04359305874908318,-0.01673993895192121,-0.03410701020305518,0.12961861948134798,0.11771998675441951,-0.01765642172170135,0.10413759258982296,0.057254160844260604,0.10038558848434179,0.11334512876792686,0.05514008660259986,0.15091235766762437,0.013139128555362676,-0.023515180092660105,0.08388078408777419,0.136421636738003,-0.051942128236868106,0.07514450694981212
LGALS8,0.03378757912899657,0.08478817905831884,-0.005911971390714742,0.005859465119507392,0.02313466392146887,0.04074414281421433,0.03048856895236447,-0.02290373261627739,-0.10482932280352171,0.0007525022238631277,0.02936438957028881,-0.09906550608535204,0.08268060584663574,0.01460426768185837,-0.002666848319284815,0.0026374565695800297,0.018778392763591018,0.12758834323566745,-0.0012924096475876751,-0.10680688627872
DKK3,0.05892678373595755,0.05505889236432631,0.03726262327103895,-0.05570045059023031,-0.07156341517633434,-0.163535678046293,-0.07188374058499265,-0.09430736120401517,-0.4050179727489374,-0.08859617220275122,0.10326764878646613,0.14599592896132282,0.02762101412363431,0.14555947348685958,-0.050390451499079704,-0.09404917298640596,-0.04044165992106087,0.12640761005212478,-0.25864605307988037,-0.012089421378222352
COL16A1,0.02493676933686004,0.07000561872818038,0.025263524320593533,-0.024093075737587545,-0.03286275053289692,-0.046619204432238784,0.017732972730857492,-0.059719430007206184,0.03130241817581238,0.007392222454059069,0.05454221499583963,0.02761256309217406,0.0039961783552623755,0.058685232094234076,0.041370195903939616,0.02730928299363812,0.03999538735122516,0.06827205293830454,0.1090175617317883,0.020041833652525626
TPH1,-0.03841074920621048,0.02002347745936211,,0.05194034827551706,-0.06051278931824293,0.1074941215288021,-0.016882228212723123,-0.012082109530765618,,0.06721306518741994,,0.03394972836729419,0.01884488230315014,0.03137091313894021,0.026565075441346606,0.023275009461726316,,0.1991766512199277,0.11145435207459223,-0.03578849661950125
TNC,0.04808018416182018,0.1722115480618772,0.055320134705054674,-0.008242172684899391,0.0955974572566264,0.15916814406657473,0.057554256713210995,0.015960085218740934,0.3062336527984919,0.11055542501178314,0.07395741681535428,-0.0820191222911615,0.22457102799967937,0.06390803035744683,0.045203177238569314,0.05445512513318073,-0.004516787048176319,0.23204426709348788,0.19244135607312637,-0.049819000918876706
TNFSF9,-0.020618255289277156,-0.017589293674995034,-0.02206734180038777,-0.02994727529054739,-0.02571131876736714,-0.024359414515642767,-0.026666331008658867,0.002687560913608209,0.01946979745883627,-0.018596546426908483,,,-0.09078000251043146,-0.0012038740428638244,0.07837141239252479,-0.020160620589361813,-0.039761180529418495,0.0512156618467979,0.004776515361589888,0.06235952992417058
C4A,,,-0.013004432729864186,,-0.0015385803086758114,,,0.05579524247457379,-0.05987930802784463,-0.022305186813271805,,0.1965948179106552,0.018903541335845608,,0.04142336026054012,-0.030155319185542484,-0.02718001491335124,0.04747546825443747,,
CNTN2,-0.06915409023399281,-0.0036266473477361443,-0.007846090789109984,0.012902296171829728,-0.01036680015799298,0.03254801900417372,0.0030062705849786516,-0.010376409666276617,0.258016628595921,-0.03186456684031103,-0.02128799762345668,-0.03329448921428515,0.01036060255124923,0.092029860231313,0.01540473648253566,-0.015742001742100824,0.1195602857315447,0.1863830399208622,-0.26186064913649953,0.07116381319043748
F7,,-0.017009739694039704,,,,-0.017385488077091175,0.06733386845032575,,,,,,-0.04264671593348274,,,-0.029737539035564968,,,-0.018420005155685076,
LUM,-0.008206693143182262,0.1707511635515269,-0.01917305983816842,-0.012486336464103702,-0.032195753565232486,0.006244824275518449,0.0780304087445988,-0.030861565357315004,0.08078137617057464,-0.022112130397965078,0.028978891661777147,0.0700236272700964,0.11254803828911962,0.21268234540514577,0.07886842845564514,-0.034414522497187267,-0.03470926085486228,0.018659302350056632,0.11050285297544683,
IZUMO1,0.07643485680085635,,,,,,,,,,,,,,,,,,,
BTC,,0.03548020123546968,-0.003615511582167124,,0.029482135616973368,,,,0.0066017474981969835,,,,-0.010451463193934493,0.08300026146329818,-0.04149425602461229,0.0032341745985378467,,0.11233328465648028,0.13754411283557488,
APOC1,-0.03701407214386097,-0.0016341621660830158,0.04166893065704375,0.03917827942947885,-0.010972976165674386,0.1234277252172268,0.13180988674788205,0.06613601789060707,0.3135288724289086,0.04984860198909562,-0.03401517326924786,-0.05786315623238355,0.015565756961594908,0.14330680051046357,0.01462196942476709,-0.030545990235543094,0.12998648501504861,0.09068120622960077,0.1468528937947731,0.01389583016018068
PKM,0.020969418029568417,-0.022936028228747643,0.010063677255168409,0.04770085906606292,0.046223678602037965,0.029588892517681938,-0.006406545758788405,-0.051611593217937075,-0.18871752555227006,0.07565435803513244,0.038212617177128344,-0.05118741686096294,0.09682188623673527,-0.026646803702741195,-0.07783493207182562,0.0659089585877554,0.061881635063774094,0.20216822508906715,0.1815438127117674,0.0024742968446727566
TNF,,0.07071706682039965,0.03916618715801574,,0.07515208042560804,0.020028049161416612,0.0703238431374421,-0.004000996573379715,0.22356883630956698,0.06554488724972891,0.022731442853871815,-0.07870773393553812,0.0009894191912574242,0.04249044624733424,,,,0.11560890026683368,-0.0228883769549639,-0.06928725525628733
GNAS,0.0855314796849611,-0.19055529963812615,0.007235536817328744,0.01994492840125123,-0.09343028279668102,-0.12287209051775037,-0.07936950083622928,-0.062040500098696945,-0.4047086875603759,0.12103774738097549,0.03131026227534848,-0.09367588069979746,-0.042126883082994386,-0.045936131553565546,0.009087758661158683,0.05055697087647637,-0.04731377437773291,0.01087366604838531,-0.15853649760730398,-0.016740801946604756
BMP8B,0.005298835057008727,0.017992386842224935,-0.01824242128842129,-0.05690987372448977,0.00576491630398883,0.1384413334429066,-0.02825309383676211,0.02036422195467086,0.15529775281723623,-0.012558188029232229,0.05472623535910269,0.06055188604497364,0.02974831527019783,-0.03305469118895035,0.04812085056113757,0.0177426880760536,0.08395593053794442,0.12581860068618175,0.02686156266423002,-0.004030648748473544
LIPH,,0.024373217697298957,,0.03410580742212517,-0.010450399808163658,,,0.0737137312880003,,,,-0.06038485395239668,0.007810061970339916,-0.023373501394964132,,0.014875899121478275,,0.11927244316390057,0.05748214098024909,
CCL28,,0.016083623473619166,,,,0.002196657028119941,,0.008742651358098485,-0.041159485692717504,0.01381049175265467,,-0.07042133891861216,,,-0.00038090067721302046,,,-0.004832558355163004,-0.0009732129841885721,
PTPN11,-0.03138311037418934,-0.029448875325251058,-0.011231788570110528,0.011361840574879087,-0.011009351324364649,0.045558206736568505,0.03861444893408516,-0.003720291560555446,0.11098157377630663,0.06182483944018123,-0.05166262661643702,-0.030195991437843458,-0.07912331808592163,-0.027576349736503192,-0.04616516282043454,-0.0909442980632552,0.06823053216954958,0.03683926502002162,-0.15000945791905704,0.03295904798998233
ADAM12,0.004250366146034964,0.14056540882585247,-0.015485766097439353,0.05857432892164736,0.023198562117283206,0.04716317654871015,0.04022734534799511,-0.00023189393065029952,0.12164936138706596,0.07680808168819822,-0.021936519652418385,0.03512356821462472,0.0994328743043638,0.18281346023135472,0.02095468981370104,0.06814798160077634,0.0018857705842657893,0.05194857942040761,0.1499577119332402,
EPO,,0.07905862521525088,,,0.013155710072931615,,,-0.013079239137073269,,-0.02537454626043536,,,0.00982012231987376,0.057582772280353516,,0.07765289007176081,,0.08485129211436547,,
EDN3,-0.028955907244438906,0.04574695183969653,-0.00171202298197552,-0.02276318849898535,-0.019113334710252665,-0.009996945323338675,-0.02516337872039649,0.07436186946758377,-0.08660747250314636,-0.025636373814785795,,,0.08104596057162362,0.11381929510566434,0.059642197085696985,-0.04027330043474489,,0.0186939099155144,0.007292106305290613,0.0057704457084075565
CCL22,,,0.0648845473179957,,,,,-0.004328463379268675,,,,,0.021419499245273213,0.05216286591632286,0.010550705716641249,-0.02110558283683664,-0.019962512917629103,0.017196673977687857,,
CCL2,0.013147900612739832,0.23657319126873827,-0.0016824105270726772,0.0076469526889914735,0.0714083130028019,-0.018148960399378893,0.005442431761945713,0.07358948820009541,0.3435767076933928,0.05319789943475757,0.048465218648258056,-0.05863221655548155,0.15312353868048206,0.17766514056004765,-0.030049416925910014,0.07519588005929125,-0.05534050999686869,0.237372433540955,0.2396970115314589,0.07446212267085274
DSCAM,0.028271850719298625,-0.08226540114192747,0.012587964103643845,0.000546282928377505,-0.016246516169234358,0.07151939063716309,-0.006304070500437723,-0.035255340263144364,-0.10851770150939635,-0.00014894615525522573,0.05010128320223694,-0.05826134741910866,0.01181802439634245,0.02078063939540542,-0.020517703483256378,-0.021284662919969274,0.057285319595936336,0.0629519753189568,0.16789432388938016,0.10575846167251392
GPHA2,,0.036713385342177884,,,,,,,,,,,,,,,,,,
ANG,-0.03948473846466566,-0.019259123590092662,0.0035142907534272856,0.05025974254324987,0.11439988326261184,-0.031519346197795096,0.027487514299138125,-0.018464602159039722,0.15573746065031166,0.07562436489798077,0.010244160097010365,-0.04658935296887796,0.06201186025353227,0.013756224940328627,-0.0012270680096406496,0.05570027001505145,0.07455245398629755,0.0934559725250046,0.007499542480813184,
FBLN2,-0.027149725452882054,0.0637117052412644,0.016066740860637165,-0.026461279791775566,0.0041485004913323865,-0.020763475196101302,-0.02038692029735807,-0.03871758773987233,-0.06672425275222278,-0.024203407007933823,0.0045287503270267804,0.013828800914882906,0.017840549902990648,0.09625770190649298,0.004806530608363645,0.035674219413622914,-0.015890405723729475,0.05899462096417422,0.04133449359952579,-0.03661388718125382
VTN,,-0.04734548721961183,,-0.022514044723831467,-0.01944134789671599,0.034530603303940664,0.00986240841625069,-0.021487721076450878,,-0.021084720230378565,0.06012515586604588,0.02252726286707128,0.01325907879314365,0.0020365575860187045,,0.03393045420079253,,0.07156919859330572,-0.025987552479562102,
VEGFA,0.014849184918373861,-0.12084116738854968,0.024327482674989073,-0.07889490901537137,0.10656151385464391,0.15099916551424544,0.03696324439617476,-0.008185821023412952,-0.004757590128360337,0.11190747757704851,0.02947750692620293,-0.10027185686890702,-0.008771023896557092,-0.15979850228516093,-0.024933959908932397,0.07546575776894383,0.07226564248325157,-0.08373330237007053,0.18715387322700067,0.001532150251563132
F10,,,0.034977194578268526,,,-0.03481043127643377,0.11172286178421914,-0.014341103026192592,-0.07313754860037348,,-0.027738350070013403,,,0.009599513811825878,-0.03590034745250986,0.016802762916436145,-0.03367024061915161,0.023026024269391307,-0.05860362211514794,
SERPINA1,-0.04834568268205368,0.07703062146048542,-0.010896032621226912,-0.007268778954505061,0.0377079327500692,0.04140882357607487,0.09768511538518032,0.08051260401665039,0.28882482627385625,0.07758684303835411,0.030835710234128476,-0.04061984798674347,0.13102028101720084,0.08314364196708535,-0.005810819317445928,0.01998219843728044,0.035159776031423166,0.10760092767856114,0.03546086836054387,0.045257298984428436
VWF,-0.011212734986678664,0.17291543033212498,-0.0042770809664393564,0.029234541059823073,-0.07465546113510269,0.024822929790121476,0.11592196444362647,0.030867622074155943,0.20270747786232865,-0.03640086565381003,0.08972964023005717,0.16246566001428378,0.02447349756999529,0.1788097330186063,-0.02454403357964583,-0.05985668786770236,-0.018891882060999617,-0.03164081619149708,-0.21846928865909634,0.07061173144336526
GDNF,,-0.05663639475393606,,-0.034354211133232504,0.03683322388810593,0.030416820720983243,,,,-0.011355444486648693,,,-0.0006304771459289198,0.036200050403085486,,-0.02285900600437489,,,,-0.005160896239426337
VASP,-0.038053117967499044,0.10500104876981095,-0.032607008041026536,0.05682654797228164,-0.024241514060164504,0.10880480080578075,0.071510619254962,-0.0021971432649446317,0.16277173680474702,0.09338195853289666,0.044964960912041,-0.01474743500459473,0.04361704847933071,0.09726540473482628,0.047698637436311184,0.029142061501340962,0.071719993295964,0.1423572241390829,0.1257759032195078,-0.009035961082527213
ADAM15,0.003444326739756708,0.10406901633240583,0.03909152412893076,0.03327671236164881,-0.008831473359103009,0.0658560533777401,0.056947915318676774,0.021415977454144926,0.12174882660084368,0.008752432799712391,0.02805389484989433,0.012232185800597387,-0.014402272902040861,0.021874388858827334,0.034905096899326055,0.009162638416201081,0.12839511821714417,0.09001099676058233,0.05142217402918506,0.08200917020398776
WNT2,,-0.05078291462315598,,0.008828153340935679,,-0.03294109280684382,0.005992799111872567,,0.08584373758715039,-0.02374681136133107,,0.0363737166445156,-0.032150631389288406,0.005817023348968908,,0.0056619997116676745,,0.10762337695717233,0.08045481462217985,
