,UKF243,UKF248,UKF259,UKF275,UKF296,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8812bulk,ZH881inf
COL11A1,,0.0408278336206144,-0.004724671019106315,0.008185612455080328,0.0043492128275772705,0.11499827916357273,0.0792593258787729,,0.035858256627379764,0.03980176704966138,
NUCB2,0.020623775364776505,-0.07444071052553289,-0.002399335481950557,0.021662287834496866,-0.02316134230451601,0.022185209321420603,-0.07768892915090594,-0.09736312489153633,-0.03923485114119794,0.04267812307684309,0.017432444155446015
CXCL1,0.021101121811522447,0.0010214516263750974,-0.009035279412961143,0.005744206188350377,-0.0183676135175184,-0.028638540008145655,-0.06731811711375747,-0.07570322617638632,0.02518956906468334,-0.03137123333103742,0.02403602313062381
VCAN,0.01680815870892786,-0.030613027174936632,0.024732745190478248,0.041604198268057745,0.049526476071024006,-0.03574010495685803,-0.07362322634498117,0.08771544812207005,0.02145960846120947,0.017173748350085165,-0.008917562041237344
MMP7,0.01449722634555535,0.07130904698599055,-0.016524319133765494,-0.01996491334087894,0.014754581103830012,0.05593016097709269,0.11391544391807289,,0.09328337186703954,,
PTPN6,-0.019430458698745438,-0.018292629195406994,0.014813249611000319,-0.008262606817029719,-0.019616157490062736,0.03648178049546588,0.08237992259383374,-0.05074838346047051,0.005209681767009786,0.03232271218442124,-0.008750492127437899
PTGS2,0.005802939098681458,0.013670703926395479,0.0021564262779053857,-0.023394175320892625,0.014055963394395804,-0.03713439014280135,-0.010553926301306955,-0.0688090798280722,0.017246333809557732,-0.0258011088496594,0.02087647713731427
XCL1,,-0.02070138964082946,-0.014929410947764477,-0.03279162314575525,,,,,,,
CD58,-0.009808349657622947,0.05964679691197956,0.02642335870334326,0.10005900118027683,-0.006323256593989849,0.07233764709107277,0.11306327893793083,-0.019712473835923353,0.10822483000527235,0.011849190855481329,-0.07685888307312093
TNFSF14,0.022292359028055733,-0.004460574426425851,-0.03467583903435639,-0.03576591281154767,-0.017940325198938106,-0.011563831157768887,-0.08690891705887507,,-0.021174308985262784,0.010095837955515868,-0.037576182807509205
CNTN4,-0.012322576263072224,-0.03667224964028882,-0.004767947363938064,0.00030538697542931766,-0.02226536783643026,0.06274784948875614,,,-0.043239174440886236,-0.02619071636234421,0.03515859688527714
NTF4,,,0.012585174939000127,,,,,,,,
INSL3,,-0.018544624489883456,-0.013721431022745428,-0.023021644905364257,,,,,-0.02354847241957282,,
BTLA,,,-0.008249970292608618,,-0.010541081712500046,,,,,,
MFNG,0.07843846489135226,0.059628747532060836,-0.0253429200266274,-0.04145843066951448,0.032695237663602855,0.008103832840436002,0.016945106357445384,-0.08212629405700836,-0.0035947622527775346,0.00696753014328534,0.0053709977340444725
ICAM1,-0.0210794619228798,-0.0391415548585149,-0.03509496283697718,-0.0005913775098702765,0.0093372724923866,0.0486270351871942,0.13241591551470946,-0.005841847826408644,-0.015218378357376078,0.11705217476367138,0.06303555206143173
PROS1,-0.01944191136704873,0.0319190893080389,0.04222721079988882,-2.7817036415384286e-05,-0.018087604859099705,0.050595287700430994,0.046347114045711076,0.0058915984581189235,0.0378257211923048,0.021306767795147254,-0.005984081654573649
CLCF1,0.05095174174138686,-0.04269970268940692,0.026530855178339124,-0.01480866843393658,-0.02946496245511425,0.025110326864596418,-0.06820908310745596,0.04703620875484743,-0.0608966377648644,-0.0003757420906791122,-0.014701487945442227
PSAP,0.06244661645987558,-0.01485858180880784,0.014848549621498983,0.05379223847531863,0.02571771608532535,0.10271590503934669,0.14872062551183943,-0.014662420536119387,0.05306966990735333,0.11833148825409649,0.06580814025632752
EFEMP1,-0.004712581857168918,-0.0003596374706636906,0.060698114575944,-0.023426622876330645,-0.028332357653775377,0.15060436114235484,0.09804997520495953,0.03838522320514734,-0.04743796707682148,0.09473730317181925,0.08357871523385375
C1QTNF1,-0.07913062733230103,-0.013455684724059848,0.01746915142543247,0.00966638161193047,0.013563901979171959,0.06998195076591571,0.15278976814155193,0.07247969355446487,0.011278582766361385,0.1308629087232991,-0.017634094367469558
ALB,-0.026872428241666226,0.05689914894908834,0.058360851776735646,0.029628217616125295,-0.020376420297999305,-0.036241200510548584,-0.03864202735296471,-0.024596522755690665,0.016567772470933332,-0.019304647612770752,-0.038421779075239824
CCL13,,,,,,,,,-0.015718345823260576,,
EFNA3,0.0011472210495325243,-0.013868899946907659,0.015660012614985397,-0.003917436281919539,-0.0063835702840143995,-0.024690856324400594,0.0626679115890272,-0.12679115103608882,0.056253653659839545,0.017142963868277333,0.03419684079466946
DRAXIN,0.007906397265513558,0.006168445749148039,-0.003537808205745886,0.0001545357193796406,-0.016361265590918488,0.02041570457172324,0.1102178150395543,-0.10274983287069514,-0.041260157384975134,0.02096293286278442,-0.08366959674666062
RAET1L,,-0.014446442580916378,,,0.14158886644882146,,,,,,
NPTX2,0.09381986354017312,0.05793709267360786,0.05426155075963182,0.013574026583188837,-0.05078274699016387,-0.032137089976940314,0.0880327394160349,,0.0030467377469319446,0.010320751115069908,0.06515085187318272
FGF11,-0.03812188091516251,0.014741790000620201,0.03804725105660217,0.020772669261969946,-0.037084391935171844,0.006153591841570965,0.10587236456423521,0.030045244339007064,0.053647381333701165,0.0914350981596701,-0.06435161476208814
CD59,0.028458720289132038,0.047743946834756135,-0.0181799140839496,-0.005515642241940334,0.02134084564705635,0.053702031932076476,0.035785268758226914,-0.06090716916793577,0.010724633601024528,0.0006000917252543285,-0.03606196448379322
COL9A2,-0.003164239431907704,0.013237320643295504,0.03063379920361168,0.03374012099198752,-0.006961640510744547,0.07562632011830296,0.03773917051592766,0.03430926395485495,0.01197094383571246,0.01892741521752594,-0.03572870226224186
DLL3,0.12332585196813062,0.024490999936907835,-0.01853243237378699,-0.014742455997322221,-0.008910920768231577,-0.07749406310036909,0.023981250979805493,-0.11198567491674441,0.013034864972910822,-0.05093119585392012,-0.026981197920884048
LIN7C,0.008797752529151742,-0.025890258270046478,-0.016584303572355456,0.005223799009570274,0.03494722690875285,0.061180786022292745,-0.030341105083480865,0.01356660155054017,-0.012533267874150034,0.0056868694980421915,-0.0506029228664181
GDF7,0.04162578345390555,0.01813653695358813,-0.01223442039372193,-0.0005595049127749943,0.09451629728057723,,,,,-0.003300541928398895,
PSPN,0.0033740475749755943,-0.01349442821317213,-0.040927668044855495,0.007443044245037781,0.005615337702453623,-0.004918485084784361,0.07399997497950515,-0.02889374221377488,0.03438219653415975,0.04838304371089355,-0.0513966489650152
ANGPT1,0.0038633265387777666,-0.012513896511034536,0.0003412539137737083,-0.015065368890974101,0.03967859748888996,0.09081515501306667,-0.09652282649935547,-0.061239716718038066,-0.00779025303827201,-0.0425262056345443,-0.02420988123268265
PNOC,0.047185902535864445,0.06493039414878216,0.012332548477386853,0.027119879677350127,-0.036584719549190424,,,,,,-0.033553288523267805
L1CAM,0.08197520091440053,-0.029612563975821318,-0.015624938252705495,-0.010111033682098682,0.025690514705421618,-0.006223444502352007,-0.04638366060061743,-0.010460635423332719,0.03184699201846958,-0.033317230800130965,-0.03735562503853266
APOA1,-0.04078541494676238,0.13075777413864315,-0.02136886172794931,0.044270160966015056,-0.02903469275104868,-0.08090025490947143,-0.04004120138757555,-0.05392440836211597,0.04512395369923638,0.05854017683058506,
PSEN1,0.05111376372697665,-0.010116531455646999,-0.006969039346074505,-0.026109886816748685,0.023796274246336926,0.016902368652264216,0.04278341749655061,-0.04993253861298941,-0.04469522770173801,-0.0351168101134859,0.00593554243370386
CALM2,0.06982848330205271,0.032792717796162746,-0.02967390374064808,-0.024765869651107355,-0.02367370211471117,0.03908637170661406,-0.011177708767429418,0.04829191889412881,0.029111812374078706,-0.023629519850911874,0.03261253965559803
CLEC2B,-0.02961801984588573,-0.019371586269981804,0.0010974607043155425,-0.04545065489078501,0.002506476701172885,0.0521629863759659,-0.052342634226036105,0.011406789198459711,-0.03489807800831403,-0.026504113640554675,0.018972739169537425
NTNG1,0.006882644571084091,0.051965987207729825,-0.008003486481043341,-0.0157785466533487,0.0034782715262409746,0.054880258892651364,0.041612879411875844,-0.032659060840386826,0.02409108727635937,0.03189897233792018,-0.04581656675580352
LRIG1,0.024301800069599488,0.056526383658321626,0.03281897492804889,0.06607004353827842,0.03922869489777984,0.04142889279955473,0.05061978772783242,-0.16701772537560164,0.03692162335267588,0.012617274057850887,-0.12112413535862489
CPAMD8,,0.06929900708565666,-0.01623000450341087,-0.02553631957179398,0.0021067182505047546,-0.003121371665826964,,-0.042102336458784834,,-0.002402447894467745,-0.0371473265777833
GHRL,,0.044500983434076956,-0.04329109328022647,-0.04477422737541128,-0.016361265590918488,0.002286962522055305,-0.053550199827038014,0.07493334412536717,,-0.028071708919065855,
NPY,0.00912629924616124,0.10551108477948921,-0.0259979000947643,-0.009185590074330154,0.005750257897048034,-0.03344360862821257,-0.0004622073711436603,,0.004350381276542564,0.0031226483985746694,-0.05158418977377877
MMP2,0.09299182252163654,0.013948030455029467,0.0034241504206526043,-0.009901761253305033,0.020974546056965707,0.025814994670441477,0.23337543970213268,-0.000625464945628661,0.030270451917128845,0.004005581538784632,-0.0067869888836719705
LHB,,,-0.01413510822827418,,,,,,,,
PPY,,-0.010446910252430764,1.651490743343422e-05,0.010395953209985577,,,,,0.05445430397773974,,
ALKAL2,0.023138663111835205,-0.027092033801980706,-0.013929747152701389,-0.004442102052525928,0.01727784938673642,0.10433665361890646,0.06332069206351443,,0.01889127985889584,-0.007029969509858994,
CSF1,-0.005734596480704372,-0.05465297063579076,-0.016537091470114465,-0.01338386827104305,0.008893430319008647,0.05766823185400153,0.1719110535115317,-0.07027611187923725,0.022983150148243005,0.058147811302053175,-0.036391300113044034
SEMA4C,-0.033024269171104764,0.06917794810018879,-0.003140456866737153,0.08049589685206034,-0.0022501723379597304,-0.0013878561180504212,-0.007177506347061202,0.11896159214159126,-0.036046630326859556,-0.03109749261187424,-0.018138902401773425
ICAM2,-0.03258948359915829,0.006895772190434892,0.002939663121865805,-0.024951257796960072,0.019901248287039652,0.1151755750558484,0.016271592484526844,-0.054695206969582154,-0.02235103415976672,-0.0418602641508156,0.036667528494275445
SYTL3,0.05487366108043397,-0.005336285374359359,-0.016383997494410368,-0.04409737095129527,-0.021294503254819065,0.013596930912719227,0.04057249595132281,-0.07412814800055478,0.014511111778731482,0.07324360220615271,-0.04654086636576308
IL1A,0.19095013301672845,0.09410241420162677,0.005985016863788905,0.03495769909238186,-0.014329261826844693,0.09126170754055295,-0.009653911526391923,-0.06618713740277149,0.05569169949083187,-0.014337618143566327,-0.009499239272153981
HLA-G,0.04589587311062112,-0.022229625581978055,-0.014929409599513277,,,,0.011789530378469451,-0.03689073377481047,-0.03467169754149301,,
PGF,-0.03169508756614726,0.02158009610881713,-0.017771274703867246,-0.039466154047781296,-0.029584041882763295,0.07679010772290283,-0.04580823832212495,0.04983066568659452,0.009034962484428108,-0.035681546704504664,-0.04434078780635954
LGALS8,-0.02838300738831642,0.025487708821411683,0.06965990150773393,0.017186850588069104,0.01891294547617739,0.08833703940846604,0.08091007685299093,0.013579162296588817,0.0033496661941411444,0.008335686454177206,0.036331468621868146
DKK3,0.05913735097586705,0.07759156309920198,-0.045233055082350426,-0.04736971915321679,-0.009011832866063876,0.06677171638933908,0.014587356076514141,-0.01816138944668375,0.02600110062822244,0.07797412810651395,0.03498983892965971
COL16A1,0.10411397037512245,-0.028057732346967134,0.045047505026645084,0.0476154270723931,0.05186286890925729,0.011545516946103573,0.1226350396742426,0.0029087728770438954,0.11380135572728378,-0.007096435777120056,-0.07993816061356812
TPH1,0.15838632463175226,-0.01632219075818291,-0.027167669982240798,0.04493883712583911,,,-0.05962645097830873,0.07670812928112286,-0.025202081759560152,-0.015502525893950759,
TNC,-0.01863580870171842,-0.025164615950155893,0.01017506865474555,0.001853910519769379,0.011503481583946087,0.12314305154351887,0.11600158478113337,0.02965102670986588,-0.003707690769558997,-0.016290539237517766,-0.09276917747093907
TNFSF9,-0.0023308893239328806,0.045950427773875806,-0.012295851583693415,0.019281375442285004,0.01558560905003604,,,-0.03587406655318245,-0.03863163034841957,0.018563705309670834,0.009308737823649712
C4A,,,0.018587133296886126,0.0037909099816533093,,,0.028959059281526516,,-0.017499483412294084,0.06398286382257391,-0.0010327108830013618
CNTN2,0.05530648157332804,-0.011809338763653528,0.01184691015947105,-0.0407620139790803,-0.02586355796067889,0.0527561467802565,0.1648062777751945,-0.045344442833155925,0.02425471995284529,-0.053925745700710674,-0.005323748494457405
F7,,-0.015923527232595137,,,,,,,-0.022048338744743774,,
LUM,-0.04521242467711067,0.010547341914295698,-0.02235736957930672,0.08691199934878603,0.012630212804546796,0.09916221486591843,-0.053071700900168516,0.05687232095121163,-0.015623212415593016,-0.01921555839229261,-0.03260234374133079
BTC,,-0.014446436563508745,0.010748076343202434,,-0.012622316834563082,,,0.10231309809724001,-0.015951197943917875,0.06034603237709627,
APOC1,-0.017638920918899962,0.04828831202672934,0.00016717977882360377,-0.022285133291591198,0.018035098377754005,0.13725660839269105,-0.043715597716411946,0.03295388674296472,-0.10858102108990526,0.08978760612938226,-0.035971287740450525
PKM,-0.06097683005920217,-0.03138741391079899,0.0017837981451378157,0.04993426792645236,-0.03010182318697827,0.04697629160155998,0.07687881149511616,0.09562755230696479,-0.03915545988636695,0.09283189011899753,0.018970899254087077
TNF,0.02859676579561448,-0.027281932998126788,0.005970268930633611,0.0009403412501971865,-0.023919808701231015,-0.012454884502550202,0.03656061980161992,-0.08711780385137825,-0.015482211953925018,,
GNAS,0.07139215469748388,0.03456287230102354,-0.04058962089874916,0.059472857164702006,-0.009353795951905566,0.11873444456201136,0.015573883037359995,0.032773494875627314,0.02154251566236722,0.07388487495881164,0.022278562182334625
BMP8B,0.03958837807638609,0.02794170510455355,0.03097051540843248,-0.02151506135205563,-0.015882507112913294,0.053828116598056294,0.12479721799132758,0.01902083890945847,0.062095100224403954,0.04810226873774566,0.051978171981082184
LIPH,-0.025976072183072494,-0.01632218673978716,-0.02123017543217929,0.012578898505843912,,,-0.04975168376215526,,-0.015718351604085808,,
CCL28,0.011642484822384235,-0.022959186013112615,,0.012939057317368005,0.059581881567918285,,-0.0729055996605043,,,-0.019652634925513834,
PTPN11,-0.0015540177165774293,0.001682164631027103,0.02559346641876592,-0.04816313764557179,0.06219990974785759,0.06004136319691059,-0.08840088760010013,-0.0468690091967325,-0.015359308801873719,-0.03687878769517519,-0.030831335466780987
ADAM12,0.01984809380686934,0.029200836299773568,0.029966823136025167,0.005401978681426545,0.013483842188544485,0.03547912185438141,0.08886503819014567,-0.033281349112195456,0.007991457653058288,-0.011497953672028579,-0.027707405714901427
EPO,-0.03928560268207429,-0.006115205922286848,-0.021643798900746032,-0.003562916499724858,,,,-0.031657796986598895,0.03493687845573567,,
EDN3,-0.026202661161976264,0.019646897510633622,-0.02694352123283097,-0.008933301345190046,0.024824787036175973,,,,0.01387230921075037,0.053598087150679374,
CCL22,,,,0.06277823165112142,,,,,-0.019320164704006368,-0.024394914969215125,-0.014181421016530402
CCL2,0.032321210120740775,-0.022166699789841277,0.036657501316284924,-0.039887090688666485,0.03239486153244194,0.12728592777279518,0.05425613383156405,-0.0017250192277428057,0.013026309711546101,-0.005192395221846275,0.02749576793143498
DSCAM,0.07651923527109215,0.02479137630893592,-0.0011080953503413184,0.026024858713929858,-0.023523587317352844,0.011872995110100797,0.004115800246500863,-0.031333498251013815,-0.013789992222610927,-0.023765768948196715,-0.03922799828751622
GPHA2,,-0.018191906494695636,,,,,,,,,
ANG,-0.04388240638384452,-0.03137167310352812,0.018866686685042336,0.048996423396352726,0.03069971686680261,0.1370798919781623,0.12654084839157947,-0.037176479299131114,-0.024082124294292403,0.037969098592255474,-0.05402914405137142
FBLN2,0.0351275179121029,-0.032155802539717414,-0.023951292319818344,0.02277845009671834,-0.007282637593666668,-0.036278880759462825,0.0038192454929038486,,0.07122222392178931,0.1117856357840867,0.09686844852908576
VTN,0.0469916524907074,-0.030854621174718603,-0.02783076528860433,-0.030661042165359025,-0.025050054945186192,0.09607101590639573,0.18359160482159068,0.06109765787944453,-0.019512785433682657,,
VEGFA,-0.07505508244508392,-0.03579956753503058,0.033781526366997223,0.039594916222602576,-0.0030054031786037132,0.0425952384898281,0.006317120169714448,0.10369784383525574,0.026779103466410943,0.003532415592135669,-0.012052406803247725
F10,,,,0.006637972367366912,-0.023892918800819805,0.028409985102953072,,-0.0332140824993614,,0.15103879906032378,-0.03162639397909055
SERPINA1,0.003171238181264822,-0.018793126787484654,-0.009363810733490097,0.03980705040857485,0.02218433862917533,0.05379992607106679,0.03523698940179657,0.05169636835111811,0.050796404219112544,0.0017332249491242564,0.005507564490459949
VWF,0.04739126972917269,0.048586685111771354,-0.03881977015416977,-0.016199886688500725,0.05114975475405336,0.08757773441262508,-0.19593616713870438,-0.13216639085249626,-0.016383758574774424,0.04163462519155312,-0.06678960303313082
GDNF,,-0.025561726760105017,-0.017604661589166255,,,,,-0.029012069325193287,0.12233760802216002,,
VASP,0.017193356727091283,-0.02189509783508174,0.032148020227598245,0.07156545074641153,0.011595617228441085,0.03401238369524451,-0.05866664061264941,0.00018024860276449203,-0.07811701177042271,-0.0683498336467907,0.00332097385808696
ADAM15,-0.02910229232350068,0.03749170143854423,-0.03169235242013795,0.029135782301117602,0.008007665299833822,0.08841670806650986,0.07911039316045436,-0.03248983475526196,-8.57583493390736e-05,-0.06911208017026059,0.07552673664931629
WNT2,-0.02207640698935407,-0.016133287036199963,,,0.03272333397745052,,0.0473786393167215,,0.00028450556780082833,,
CALCB,-0.023106338457709683,,,,,,,,-0.01853138485014712,,
OLFM2,0.11716278142740305,0.046547565263653924,0.027278067605459096,0.02836626040912858,0.044847051739024986,0.16418769925998822,0.020697586856857148,0.01402951474206377,0.004508682821385392,0.031029946238229574,-0.007607745221147383
MFAP2,0.010646459905460297,0.03943633941151151,-0.012744987199318665,0.044547350940156744,-0.012120858081057579,0.011291294644412893,-0.03523348254988403,0.07244718895675678,0.013739026026510595,-0.01283409207023012,
HLA-C,0.019787877377947412,0.028281906556328153,0.026239247072821534,-0.05823320098589682,0.004086355962533302,0.016034300926341144,0.0362493421635065,-0.08646150245939188,0.005145240791870634,0.03337980435876199,-0.026476887179375214
THBS1,0.051903959313326274,-0.0177837549071339,0.02611902659711802,-0.04389569601929118,0.129492062341482,0.07743349178383052,-0.029798968319780295,0.003282197974348051,-0.020396227957250438,0.005416757737850327,-0.06975748030138532
HSPA4,0.04017475300396484,-0.024710025540210737,0.03869019277545858,0.0054554749401643475,-0.035746466924222585,-0.014519098816844966,0.04425696787681822,0.03840230170134492,-0.055959136441718876,0.04869093374471695,0.0007505072606297851
LMAN1,-0.06010617128769279,-0.003340139172631987,-0.04616348206929583,0.019219914080999045,0.021126205589980927,0.03428645440222509,0.012209863360905559,-0.029815035243811086,-0.06987520080611376,0.044252786618353135,0.01582465301148892
LYPD3,,0.03018520038721502,-0.015868772343148343,0.06044031982264946,-0.02489146734020965,-0.039434996693006735,-0.034686903083959296,0.021142434058844056,0.07970688043799014,,
APOE,0.029974555322866,-0.023677643938258268,-0.032768713231806544,0.04740910915879474,-0.010464617467745315,0.08847258319424148,0.06467780733387578,-0.07912872775858645,-0.00683175558586209,0.152434247344403,-0.09490622658204598
SOSTDC1,-0.027957779049194862,-0.017662229240698282,,-0.007771775657196173,-0.023100865691568395,,,,-0.03525726517796148,,
ANXA1,-0.024902693196195716,-0.0037413061655233223,0.02130539563890914,-0.07725187043880177,0.023978468375387647,0.11268153239581699,-0.006487494428860683,0.11697230394253451,-0.031511546045323975,0.08484691134688861,-0.035676634294172414
WNT2B,-0.042193478031798855,0.06644692423167126,-0.03271603022964811,0.0009542706170496954,0.047597733806650035,0.0741334178803452,0.016795337943647643,0.042825917635323424,-0.03419455268679835,0.030010229475933573,-0.031128494088425832
AMH,-0.022396511109888037,0.02809289216262477,-0.022050339228185056,0.05732320391212205,0.0725455284313255,,,0.04377291099069791,0.12812790621619283,-0.019652632419385137,
GDF10,0.11225877318125686,-0.01889121302515198,,0.018545005524560672,0.00369606093846843,0.024099179053126637,0.03080532131155408,-0.03209552514053852,-0.026322859694955247,0.03651169727356462,-0.03714748587939718
EFNB3,-0.010489587707352558,0.0008918194144818822,-0.009628705345171587,0.006302882837390627,0.00011634340429669617,-0.06524191846628655,-0.006124940985114422,-0.03872502451892996,0.04202731992965954,0.02650058111043001,0.0049653812502134876
LTB,-0.026202655421386015,0.011766662679821223,0.008558793775553734,0.010601757001558226,0.004365854708587876,0.0700764293567725,-0.023115976126377804,0.06768210836205793,-0.04000605548068648,0.040632967611372736,
ANGPT2,0.03304355556137632,0.0032073280260070005,0.035179541078410564,0.006594296334128275,-0.030584897768479283,0.06134130341076653,-0.07610905162025144,-0.11519081578843038,-0.05492098964753785,0.05515476821129231,-0.037102129440909515
NRTN,,,,,,,,,,-0.024803838104076686,
ADAM17,-0.0029910179877150576,0.028732712352977044,0.007617331990510036,0.014592916178726075,0.005277891464270053,0.04782794245992827,0.04413559658156936,-0.019698069869106962,0.02100782196356344,-0.026681055036682423,0.03960064595886551
LRPAP1,-0.02707560028745294,0.01015465025543255,0.0652725835957567,-0.009254404919413555,-0.0018199974287232156,0.005831566468065947,-0.051153211347084296,-0.05560958793542927,-0.027163150662044697,-0.020893921210063993,-0.01351146477931511
NID1,0.06772492754889078,0.018573994729108437,-0.003234983167623925,0.02145276335484179,0.03139297645050663,0.06262445207071894,-0.0006237255955410397,0.016475403702771986,0.023839016651909066,0.05865803680070817,0.007488847292630295
MST1,-0.005834577855067836,-0.03418084716701251,0.05445172142684466,-0.007600306283807297,0.006692247374443105,-0.040021840816257495,0.05357446417333246,-0.05196078779397967,0.0464007164302629,0.06415622241513659,-0.03402023499993931
IL13,,,,,,,-0.04076864706392706,,,,
DCN,0.030507320218214926,-0.004766989427228953,-0.007250043603426021,0.011192887029915185,0.04232008863272352,0.05152606543524407,0.019028607144038853,-0.00815579841024528,-0.02461099303547803,0.10380509019234657,0.013710835594253104
IGFL2,,,,-0.022123928418398105,,,,,,,
COL7A1,-0.007657602835718447,0.015369635952622496,0.03467274637213543,0.025720208866549233,-0.015396057483139158,0.13988814685481527,0.04426758447445221,0.06405067905159227,0.05596712650655427,0.053993855150579854,-0.04358880966953912
CALR,0.04130288256969494,-0.012682751940583806,-0.03154975347285255,0.07215598936976929,-0.03108870547757273,0.12505508965847187,0.09707397940030642,-0.09286026973959972,0.046134360347307106,-0.0006667040814940733,-0.020067469907306127
PIGA,-0.05395897953352636,0.015304045228438508,-0.012519485662870313,0.006449707317968705,0.021286222847122848,0.05285933312360135,0.0022428791492030927,-0.01682846379521568,0.06692816732949333,0.007496378600765587,-0.004061588867384806
CD200,0.02105870175383465,0.03271884036895179,0.0045939316475840045,0.022047520371383314,0.01450898985322403,-0.00681004842257048,0.06455819573965592,0.08374348083953265,0.017950926557664865,0.020867576647601808,-0.047571967777045296
GRP,,0.016896956464397025,,-0.03435007595493552,-0.026135576095894425,-0.04190125789620511,,,,-0.0271434603349664,
CDH1,,-0.01737896088007475,0.015394796603912738,-0.0015640146897638177,,0.0016970021733303856,0.010421818245877307,-0.02821948408256089,0.058707913199656535,-0.024633763899135686,-0.04019974032973627
LPL,-0.006137830676134547,0.03414323056857333,0.011323570291975293,0.00986397854697691,0.008284467881528923,0.11053090501930138,0.10109647395115849,-0.006316794679222338,0.08081247295134064,0.011676725121399655,0.01614973950894741
SEMA5A,0.06343845999875952,0.006739655487555749,-0.022860719965365928,0.004173805994059247,0.026719499023399228,0.05873812829676784,0.171271535161058,0.06512760338405198,-0.005961385106159231,0.0053488192752910195,0.06530385766509932
SEMA7A,-0.025009457745902186,0.015021168162152166,-0.025068994161106112,0.005724307987278015,0.014019154207466963,-0.0013147324711924662,0.06870466268243153,0.029149985925272275,0.011473474795105562,-0.0041610461676542965,-0.036764585336680165
SEMA4G,0.08300205851360605,-0.03675461637412474,0.029359306325798425,0.0016264282511423375,0.03368823697547929,-0.04627878737581422,0.11546228870575566,0.02259234897175241,0.031488277667414584,0.013323361844349093,-0.047964871809416415
SEMA3B,0.02083665411894949,-0.014872808141004001,0.009461589733958511,0.04037375909358774,-0.007549392852629929,0.0012262680940559494,0.24561415248454058,-0.12872106487371968,0.10988523443302955,0.03634265963196289,-0.059842055752358105
RPH3A,0.08365636883919968,0.09326131243413724,0.04686801592530697,-0.010873037257917618,0.02185024038978603,-0.03178155583875629,0.15069938507602154,,0.09445489224040024,0.02573102489522894,-0.026732305702040958
JAG2,0.056562579336570176,0.008991831701371345,0.031205341611029804,0.07128305582786114,-0.01174561964986883,0.06508765240832053,0.09832337155737393,-0.00306424366263455,-0.028089147173632853,0.018807100166606503,-0.026998485342673035
CGN,0.01097451797787255,0.02187149930934457,0.008535437659025242,0.010511252803738524,-0.01979404978900948,-0.004049277072184464,0.022023654343853772,0.09471326775540671,0.021016517949275948,-0.03142946930278937,-0.04126855202234176
GDF15,0.03641593151031318,-0.019195214778538115,-0.010955045785353815,-0.0030707203322249913,,0.039352838880878635,0.018527287358680058,0.03478983757864469,0.010485863939815024,0.004222129135750192,0.008931119372157266
SEMA4F,0.004253188226236807,0.01767122185695241,0.03859003359296572,0.028447705491255287,-0.005394115525844971,0.03912777213450171,0.03997077019267861,0.000425199158756292,0.014836208324351178,0.004761253378866303,0.10399020648147568
NXPH1,0.09423699252110451,-0.033118354483944804,0.028765732670356734,-0.014463095174810266,0.0632968870623927,0.022955843580914095,0.007275159543778772,0.013429090381214578,0.014255903148822711,-0.02724475361260107,-0.048855352352567175
ARF1,0.05271682152957826,-0.004697383069798201,0.01435067315470291,-0.02073013698655003,-0.0015716367307087246,0.05860714548185103,0.07236300339841596,-0.04655690046196886,0.028852409382219644,0.08007156667313571,0.019266003180281575
DSC3,,0.01068612269328694,,,,,,,,,
EBI3,0.133576183617826,0.0739790487697388,-0.002554021230524856,-0.034287961155279746,0.030507265568857175,0.022576720881825902,0.010538066982198342,0.09083693829111382,0.0497511941339036,0.06953279814563053,0.013477152914405748
TIMP1,0.004417179822137897,-0.015355578431719951,0.028993794572548786,0.02113172799371601,0.02047001720677171,0.057560894528253775,0.01953131052092858,-0.06797036373513035,-0.0016600054597342116,0.04874346760668023,0.07785346535965046
SEMA3C,0.028124505303855386,0.018548082056851916,0.09746616525526437,0.010974403568796707,0.020938829820323697,0.05594769897718191,-0.07563676191873643,-0.04548733100621374,-0.006217724496213149,-0.00156701851440248,-0.0859499318481704
GAS6,0.015375243040635925,0.036611105705624716,0.017380318882785867,0.048485484079920406,0.049304428513786414,0.09851930750311322,0.026140558678914922,0.13107030639597897,-0.001796790496611748,0.1295487325391029,-0.03962023273862269
MEPE,0.03063843080298743,0.09954227300853433,-0.007775559771819288,0.0060312337668063706,0.033606711507731084,-0.028638546774860198,,,0.073444132679056,,
SERPINE1,-0.04042642476392497,-0.05230734849589158,0.05809657750439615,-0.000885446085431609,-0.02688375724941419,0.16396033707352178,-0.007166104074257533,-0.017073250382204794,-0.007430475722922264,0.0009997806833135147,-0.03289141572769213
RSPO2,0.008164992631935814,-0.037157001780638535,-0.017932779364728077,-0.0057926932513384845,0.02696011731574193,,,,0.04760569690307354,-0.027222913429607712,0.09148113529444298
SHBG,0.14009888675506155,0.0009950856482297493,0.01299697757307625,0.04603482019112465,0.023886147391617204,0.08681520839987954,-0.017032181903172097,-0.05171308050870909,-0.0255782830162431,-0.032839436881660584,
LGALS3BP,-0.002357425943417452,0.04473293147653453,0.014718666836691988,0.047960878194040886,-0.013618636897072779,0.025424414414562998,0.16771512633387098,0.021472259058231358,-0.025501425181386626,0.06566169528144629,-0.031032279985270035
