,MGH258,UKF243,UKF248,ZH1007inf
SFTPD,,0.05808969319660448,-0.03384777564773981,-0.03279474699999465
SLIT1,-0.03309542135751599,0.05745974871294455,-0.0018387930503807586,-0.015999830533265612
CNTF,-0.04480482253959548,,,
BST1,0.08240947410275995,0.04406320689702836,0.03390807176105116,-0.04958077719447685
AGTRAP,-0.002475556115495159,-0.02884646012242267,0.053054284814068105,-0.03344196805642376
LAMC1,0.0022879534574539746,0.04411100777312542,0.04609834089343758,-0.010922156503573933
COL6A3,0.012561633559535027,0.05756293534055094,0.04197233428452488,-0.06595086862402007
FN1,0.08163922993977508,-0.10351860609079361,0.0021551511338116073,-0.007643975642599398
MIF,-0.03826567451630233,-0.128040213309749,-0.13035599172648532,0.10272620724150688
JAG1,0.14476296589700055,-0.018080403010174693,0.04710278829117144,0.004659095299780913
NID2,0.024854367175840292,0.05512452620015272,0.03551063634637277,-0.06821553982901998
EFNB1,0.0006713066098125028,0.03852655850947198,0.07654494142974755,0.016256903377335215
COL4A2,0.01067357903070907,0.007356303030010063,0.05481181104460034,0.01659902983651626
SPP1,-0.17005698802132715,-0.09103016210243477,-0.005184755814114648,-0.0723707694595003
PODXL2,-0.028400891232463255,0.05694270411150505,-0.041881235626060984,-0.0278359268538647
FGF9,-0.02882742484725188,0.16855558658475722,-0.0065217764704118405,
ITIH2,0.054714443130625255,-0.020294687626825115,0.07545912870576009,
ADAM10,-0.005440717781293715,0.07071482044088949,0.04484992859310005,-0.030438802036728826
CFH,-0.038167516310196964,-0.013517221819747521,0.04138274883416526,0.019873069034149995
COL4A5,-0.11067791097385755,0.024717574999451604,0.018151527907606477,0.008860166572768568
LTBP3,0.05399183685177922,-0.09375823218802942,0.027960682994832266,-0.05106263630568488
GNB3,-0.029263298655480604,-0.05612501345593733,0.036332171446524064,-0.0528013214050918
COL6A2,0.09999656445500273,-0.04307782227900686,-0.007552042200559465,-0.006528132355011205
GDF9,0.07950119501395522,0.003569220119386384,-0.019802358602944194,-0.033443650026010484
NCAM1,0.04368576606683728,0.013940058818968398,0.017573055955917412,0.08857075162792269
APOC2,-0.07202231096802983,0.0415209200932064,0.0782132231643883,-0.08366689747365946
BST2,0.12407007659504014,-0.0492619946810757,0.057353698924447485,0.03813610299749318
COL5A1,-0.0155522411704554,-0.07867112716190879,0.05948224091850376,-0.022495875188092335
CALM3,0.06413122555126397,0.10906104520769865,0.06896634074509307,0.02353183090022372
THBS2,0.15248373239772817,0.02322785582049105,0.016227285522471695,-0.050903869950893466
SERPINE2,0.1449304455823077,0.07257352011217416,-0.030496817816667857,-0.07723117926715602
EFNB2,0.09700386395094138,0.012294657495335095,0.007748928478296887,-0.06920587985755498
PROK1,,,0.001037782383429743,
MMP9,-0.024150245838494025,-0.026841970175635152,0.06500602031186338,-0.07935656964597929
DMP1,,,-0.03542059721738232,-0.02972519907439545
NPPA,-0.0005434237177309489,0.054051339924307995,-0.009159538005711572,0.06293760454645915
C4B,,-0.0294783521281602,,-0.02789325306140706
NTNG2,-0.041445770552970204,0.11980629703072831,-0.000324826481271927,0.01739411578286647
LAMA1,0.07644447302345254,0.009279236816926533,-0.006010694793683132,-0.043484309029613664
UCN,0.0025757221621454107,-0.02981976002607297,-0.0014931817198673009,-0.04190122359605971
ARTN,,0.13748648617911507,0.03841336373266634,
PDGFD,0.08330252694288051,-0.026485154794387965,0.03744886765680283,0.06394787956478346
EDN1,0.00637614804972337,0.08580572035767892,0.03648034352218871,-0.043342384435617984
ARPC5,-0.0007643072283620032,-0.06533808504150623,0.0008078195302094141,-0.0444866244347185
GSTO1,-0.0972698184143073,-0.029562779904506054,-0.024656892285917914,-0.12161299424654706
SYK,0.002746453307179202,-0.017687132852172466,-0.03413179164594341,-0.022322983720331955
ST6GAL1,-0.04683992179822417,0.15283452513353474,0.08581554448069137,0.06329225021401871
WNT3,0.0223586548303926,-0.04808603279795724,0.08280021762410025,-0.029366944976419455
HSP90B1,0.0018249530459436808,-0.03647443762002928,-0.014164430028269842,-0.16125703018272575
ZP3,0.021009807730846982,0.050676650583657806,0.025283443202907124,0.027346903355610106
ANGPT4,,,-0.01463486668546402,
NRG2,0.035641336185848915,0.10598010216293414,0.00829548017641913,-0.05643983048553942
MELTF,0.06712953177278412,-0.010588228860939446,-0.013303440283529326,-0.04521825156011044
NLGN1,0.07765336479978445,-0.03809894753207481,0.06011298668906485,-0.022398833065214202
SLIT3,0.0455272398081915,0.10037055291703262,-0.006744158219546954,-0.022145817707418285
CCL8,,0.04503407369700636,0.02527263895596341,-0.016286890195395785
S100A4,-0.07078246048998411,-0.08813678704528713,0.04241839894948389,-0.10304054496697554
TNFSF13B,0.010512974615182425,-0.003972161822815011,-0.0043782076843822,-0.014936899878600005
HSPG2,-0.05529975134039093,0.06785405003721395,0.061294982452016505,-0.014346111722772845
FAM3C,0.11928520652361545,-0.046549274213838206,0.018582528960466495,0.030199431168449364
FLT3LG,0.013109590032279711,0.050100346039275295,0.003370025733486228,-0.06023872969617912
A2M,-0.10439891270929018,-0.056715805260636507,0.0721996001424069,-0.07198730957202845
VCL,0.026103259169098083,0.046496673860744964,0.04245320935792403,-0.06802659988128687
FGF2,0.02566651083490642,-0.06275796275208571,0.025230612050360115,-0.03454994815121951
AGRP,-0.007103106078420336,,,0.049985024657295124
CNTN3,,0.07489413766113386,0.022711310306935996,
RNASE2,0.04254072838646905,-0.05758873155272677,0.05107183875635477,-0.010731763847315006
ADM2,,-0.037992086304344634,-0.04294320294662676,
GAL,,0.028762974844293073,0.09071152665388052,0.047623529699767256
CXCL6,,-0.02653459534256727,-0.014636206981275594,
PDGFC,0.04359792150624804,0.06554799682532104,-0.014119609186129816,-0.06416154892760888
COL8A2,-0.041698392089062265,-0.08212939342707731,0.010205077592977802,-0.023049513968322714
SPON2,-0.00343460114167836,0.045162350307285,0.007979960808450346,0.002979933760881526
LCN2,,-0.0229088659090189,,
SEMA3D,-0.04720855722380253,,-0.0032641898596416355,0.06171039854230541
BMP6,,,-0.018130702110703667,
TIMP2,0.026265561384042256,0.0023721058328785333,-0.011275453465577087,-0.014083244530579306
EFNA1,0.01140369728026188,-0.03189924539302915,0.03134373251719549,-0.08041324004405186
S100A12,,,-0.023039712190824436,
TFPI,0.13655445339767155,0.04327148976336282,0.026791808017659385,-0.0021729187753376624
GPC3,-0.048370313318514616,-0.015032312691289547,0.03412359787903971,-0.03408198376402773
NMU,0.018258308239506586,0.06122918710618731,0.0815347497504021,0.002134365988955206
SCGB3A2,,,0.011906541129680467,-0.022518820518535213
LAMB3,0.0991583096959119,0.09694788493968276,-0.018293156916758722,0.00040815240304299476
LGALS9,-0.07218452236760242,0.1253050649385839,0.053764775495595975,0.031114757573202905
VIM,0.15882368939969937,-0.11193300355376293,-0.024945320593803635,0.009387539259158724
PLAU,0.012234871119370251,-0.11840575221509912,0.05609750696581631,-0.06998722047351251
TGFB3,0.07750284768402127,0.013301194381750231,0.0741189953076276,-0.05136692608684847
APLN,0.09319400523858981,-0.14233153081542466,0.0004691398052193209,-0.013144842256453803
SHANK2,0.038553521535857525,0.08082278324925665,0.0013078394316374904,
LTF,,0.01355681889625222,0.06569394827145476,-0.07548337042266065
PENK,0.005847900769376869,0.16257703137859222,0.04083502523821199,-0.06946660986582914
CTF1,0.0391760078721205,0.09949220450696776,0.012165131356348344,-0.053124814330757324
COL3A1,0.10311873403704536,0.09237881829677949,0.05963690187018151,-0.02733112722537656
S100A10,-0.1111958564737843,-0.1417766993302755,-0.025831912681965698,-0.010010437811111675
FGF13,0.05971952993336908,0.161062668871439,0.11824543502204658,0.0011436162183946267
SEMA4A,0.026547267446685358,0.09529739267578724,0.0991148511547641,-0.043484310890364704
EFNA4,0.006963370245115092,-0.05396636175408905,0.0458850547384886,0.015039280486156301
HSPA8,0.06259467837707981,0.05703640473166643,0.011667406346058099,-0.024173780510759985
NPB,0.04588804665729571,-0.03112539824460863,-0.01997453160370263,-0.0581532836940996
ULBP1,,0.06086275064598059,0.04494158233950585,
SEMA3E,-0.039958058427489104,-0.022120839725394182,0.07595681280866941,-0.012048269790527165
ADAM9,0.02461485113348047,-0.0682690018154927,0.03676504064985537,-0.03018190846423922
ASIP,-0.013262940834340459,-0.01748538619143388,,-0.013953531623063748
IBSP,,-0.05012046904216893,0.0432367625892423,-0.046394719133520466
MMP12,,,-0.04491005600300092,
FAT4,0.006922106270025849,0.05390661516354765,-0.034034240091042896,-0.012959906445076436
MDK,-0.03290615688989043,-0.028442022876189327,0.1326130856124988,0.1354373267134123
BMP5,,,,-0.030079723787284074
HSPA1A,0.05808140492823606,-0.05467146463122591,-0.040815953430516624,0.0432606880523666
SOST,,0.011325013781073198,0.005106889412923772,
SEMA3F,-0.00668273982133064,0.058930829829368835,0.019720112764347954,-0.040732463251795616
ARF6,0.06515023086891679,-8.805843040644458e-05,0.02597936146528212,-0.0778692884982328
IL6,-0.02418908934958969,-0.06507314294437888,0.02172481768007736,0.1257453347450981
CALM1,0.04418495035813196,0.10480367064802759,0.04878662197766193,0.02806993179799042
VIP,,0.07151855316611684,-0.03146894076263395,-0.026740707363151286
NMB,0.029619563321021242,-0.09725276565072043,-0.03327811421532105,0.04141096590871917
CCL26,0.030788350493567648,0.03218562054718198,-0.003910541649572784,0.054490415745113895
FBLN1,-0.005850331828294408,0.08719366889128445,0.026964107612647035,-0.12990785280814815
SAA1,0.04959023673184123,0.01149451674263751,-0.02084485208313353,-0.04374385746225792
MICB,-0.06856478944046691,-0.04615115376999491,0.08313305376489387,0.006868899751604033
MMP13,,,-0.0010830676620574352,-0.057888007465287765
F13A1,0.06326930228439852,-0.04358816072492916,0.006172816700844515,-0.06899738941412145
CXCL11,0.0006553909045051873,-0.013489898168314262,0.04718121739384319,
COL5A2,0.11082263759614656,0.05684285076504016,0.08083476513288496,-0.020207274664485228
EFNA5,0.020346410979573595,-0.0011977789314415732,-0.016644751181645618,-0.04469665092841874
AREG,,-0.022552776102653875,0.0411278480230162,
EDIL3,-0.14057102983574826,0.16037771425845773,0.009490756702094873,-0.038688773037580886
CD86,-0.07147824176872217,-0.03755608721313241,0.015524226110224503,-0.03952798867987446
AHSG,,,,-0.027893264222354525
WNT9B,,-0.030856267753632056,,
HRAS,-0.014443270916610811,0.06544293577860379,-0.0037269839272831913,0.07479378538260233
C1QTNF5,0.06264458825613312,,,
RLN1,-0.0352524296516771,,-0.00427767063087099,
COL4A1,0.07632140596122756,0.09416470019481595,0.06915713155806678,0.0020550160197318184
CCL3,-0.04982201901947196,0.06032902728178257,0.025462803194412797,-0.02996991127480194
BGN,0.03529671752928607,-0.0005540050392044211,0.026704952668270186,-0.041263930024201964
RETN,,,0.007928501820738957,0.05326337653220504
S100A9,-0.15837311609595423,-0.07562990894127235,0.04878195492082851,-0.03176627290500058
HCRT,0.03474733367015139,0.0829856580898962,,0.0431107371361845
FADD,-0.024569080799547345,-0.010593761086874012,-0.007307805904710828,-0.018576768846803347
ACTR2,-0.04029722599842746,0.021477538872883162,0.056676332404283866,-0.0764948217328029
BMP2,-0.06507133296786982,0.03677757466524217,0.0104795891180409,0.0005969892833881306
PDYN,,0.14126516606731632,0.06070623620095079,
CD55,-0.044429521249370996,-0.026174600131301934,0.06369909798312301,-0.0910493857663232
CD6,-0.030831752131499385,,-0.003962360693519198,-0.040819647035493345
IL16,0.060895491822330804,0.08965089143117413,0.10617772328613286,0.003280239925876337
LAMA5,0.045357249158813714,0.016289207191053975,0.027645169704325755,-0.0829008247519538
RGMB,0.09919236943885863,0.043711963908864,0.007191985917844344,-0.0692213194971349
INSL5,-0.019699389813309497,,,-0.029366961521279822
IL12A,0.01935109093701145,-0.007396738548725631,-0.005285285924757646,0.04167324072137701
S100A8,-0.0682821013526734,-0.09075966753678917,0.06957484699265774,-0.09627375694898974
TAC3,,0.15131368432615355,0.0780340626281168,
TAC4,,,0.054122688975309696,
MFAP5,0.07736028849614358,,-0.008850974149317585,-0.027513884360383187
CXCL16,-0.024118563233157416,0.05688286333077341,0.03212392979537607,-0.09426597863770489
AGRN,0.08496864134650015,-0.05190508081488363,0.06282030715775018,0.000426891343937964
COL4A6,0.025043669550680193,-0.05484617635519099,0.019757519411505702,0.017728236347465915
FST,,-0.034211655778875937,-0.023839229451061084,-0.07462659879072203
MEGF10,-0.04439493094342201,0.09185746366540898,0.043003883643967435,-0.052362157536939166
C1QB,-0.13121646083684418,0.0927547442129587,0.12666126261454438,-0.10496445619595035
HLA-B,0.13409989297684222,-0.06607674914602094,-0.031533870694313744,-0.06755721182374849
PDGFA,-0.02839001133511457,0.06498249270802645,0.059237326320751155,0.039208292428450975
LAMA3,,0.05968393019587085,0.009762132879177245,
DKK1,-0.03525243843565721,,-0.01019729698518242,-0.058370718373278827
INHBA,0.011907361459152561,0.026779738363562268,-0.020777756215814343,0.0032562202007397124
IL7,-0.005304088271710311,0.14207309352085964,0.0067497572618578,-0.02826811673154323
FABP5,0.042644661437175,-0.02765461381785897,0.12507856196350461,0.027629782145325237
CCL4,-0.07661933934124861,0.07635519017214998,-0.01875435719358785,-0.07477518285202484
FBN1,0.015564247440367779,0.09261036758446155,0.015756820802810205,0.05022690444196146
TCTN1,0.02904778722889291,-0.04641820951260823,0.05751238608811723,-0.03945795502929158
NCR3LG1,-0.018062163658373247,,,
BMP7,0.005645211686062659,0.11688756628857204,-0.04134339666504368,0.02957334718180974
NLGN2,0.011606883648672232,0.04256710616512825,0.05082710299186962,0.12996547060791486
CCL25,0.06526266082698565,,-0.024916930832230805,-0.0022861800607351947
NPNT,0.02445175026151675,0.12163985267116123,0.03508481652918978,-0.06971068813046354
KITLG,0.023971921318114757,-0.014128308502036054,0.0593824285972343,0.08845440249818176
MADCAM1,0.08093438978546054,-0.0006529371826055886,0.0027416975222993778,0.015215780389450694
F12,0.026459898807261677,0.01867740350693911,0.032710410237892854,0.096099232439004
S100B,0.04149056780917686,0.03271268177225862,0.1001089643418171,-0.019988882671388448
IL27,,,0.003058248976976486,0.11542730876264928
CD99,0.05167785301232278,-0.10052409033569917,0.036843566403121766,-0.04953040306954057
PDGFB,-0.0004031943867119827,0.11767509045732265,0.046328182726611745,0.026234112039652657
CLEC2D,-0.06040312575229606,-0.0183568701364586,0.003757985795045107,0.02824447895943005
F8,-0.024448287993157874,-0.04216562795606417,0.05341736756954005,-0.013619617916774105
C3,-0.13559415280956547,-0.018600852385321012,0.15219191612588845,-0.11585957944438416
DLK2,,0.08642411257973726,0.08097794494803312,-0.024712539436285746
TSLP,-0.020414465973060618,-0.015389756559983224,-0.019571039243531634,-0.03563542863162228
OSM,-0.033146765525334916,-0.0843087483482447,0.09343016278031904,-0.06262289125067028
PRND,-0.007585966819523136,,0.00793022164903826,
SLPI,-0.05032205774637765,-0.09759360697726627,-0.03941887364628519,-0.004806471229926138
AFDN,0.027535697515696123,0.005835117965493674,0.02453337061035236,0.019424697210196015
ULBP2,0.06390763247690734,0.007226883354091773,0.03523694505581073,-0.02210426536412759
ICAM4,,,0.06824779335135876,
ANGPTL1,0.03460566507704611,0.02720772634979549,0.07089977872372562,-0.027893265761796612
LTBP1,-0.04529651129066799,0.10847465468455883,0.052921286079936375,-0.12292571723757388
NTN4,0.0005691300786894284,0.019685505241283353,0.06895331426186525,-0.04919252149773574
APP,0.12019629553572114,0.07556763894747735,0.0387706506952481,0.0006135050550863774
RIMS2,-0.03525243111567334,0.1427267951483339,0.05254413618051148,-0.039153414475661966
WNT7A,0.05552299011168837,-0.04707788247662325,0.06567733252234897,-0.044002282998296886
GPI,0.10060325125290201,-0.016475955315475285,-0.06100167037918943,0.12589943605971562
IL1B,-0.04397740290375517,0.06510054429581628,0.030960076494706862,-0.030223756842950016
HAS2,0.05986172810587568,-0.12557578360393765,-0.026907388380598585,0.06310109383316967
IL11,,,-0.006240940218632289,-0.04652664187337376
SEMA4B,0.04242507400847967,-0.036295121334318496,-0.03042503521245621,0.014110596188210476
FGF12,0.02499018391606243,0.054169382015786166,0.035375074460981065,0.0015689097457766271
CP,-0.023324887346169942,-0.08572048734618996,0.0077864319065999625,-0.06640007269363171
NLGN3,0.13487881444341415,0.014741236189362877,0.07045790029353229,-0.019234585423368068
GZMB,-0.03177214718618343,,0.03256385635645166,
PROC,-0.05984703614648802,0.05560527521493314,-0.027106412702050314,0.007556374702994013
TNFSF11,,,-0.04693040880316982,-0.03043059151932344
AGT,0.14180513347138507,0.031173932423177314,0.02991746307944994,-0.008796312722021603
PTHLH,-0.018772836787941758,-0.06327732239635937,-0.0019295994935086915,-0.0019146313724082286
COL1A1,0.008401433943165256,0.10244007497320406,0.02778293180908261,-0.05061314722984043
LAMB2,0.017676663704368174,0.05175129179430425,0.047122567654665035,-0.023209172078636993
DSC2,-0.03974543551661647,-0.011407063035281866,0.014640089665679866,-0.0036330963536108257
WNT5B,0.05094796368435052,0.13795828201601631,0.04335086286231675,-0.03742825458003125
LEFTY1,-0.014111329420103057,,-0.04552277688336576,-0.028638543111649817
FGL1,,,-0.018010064340400995,
CXCL5,-0.05790258269188382,-0.026841964486598317,0.008645564936599069,0.05676417006848133
S100A1,-0.06591651803385422,0.09647369744071078,0.0043338218448579074,0.015876076757221327
C4BPA,,,,-0.025946744464653074
NPTX1,-0.01464279106053816,0.14087238401805866,-0.012139927498807285,-0.05159440806919668
TGS1,0.01864622881890708,0.0705278396926113,0.007007553616546037,-0.009663797019292297
SST,0.040056327889756764,0.119122842921526,0.044932044211538125,
IL34,-0.009722946060937819,0.05339872017460311,0.07045592577955934,0.023476282367648052
DHH,,,,-0.02789327923192569
XCL2,-0.03541289280740615,,0.0737058786283446,
TF,-0.14450475530964346,0.11615687617472535,0.004171703085353279,-0.07671789352124604
IL33,0.10515160033952706,-0.02718372722860372,-0.04963063960579534,-0.033264789990369956
RBP4,,5.5857038627313646e-05,0.0442527303705266,0.0170411890801011
CCL20,,-0.05979849304831228,-0.041231815066520926,
NAMPT,-0.09732367896438657,-0.13462438501243063,-0.00021565299041964125,-0.11955612131513155
