,UKF248,UKF255,UKF259,UKF260,UKF269,UKF275,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH8811Bbulk
FGF18,-0.01887342822963425,-0.019344662278196402,-0.015867477008759234,-0.01800478622910781,,-0.013050568977844654,,,,,0.01148632827084456
ADM,-0.03629288566707887,-0.05289523659592809,0.055694429365145924,-0.06661355566292115,0.08465716977552012,-0.01215610702157315,0.018938440253589567,0.0038211879579178134,0.057858683804367324,0.013966368985090467,-0.00040138677885725896
CCL15,0.00441111557897391,,,,,,,,,,
GNAI2,0.02953733140407302,0.0680301611164846,0.00860722423821402,-0.05079122165140708,0.16070823005916843,-0.03137621597380174,-0.009760710831782447,0.0016465828436886174,0.026878246708526055,0.0942690663215501,0.012673871252190369
HDC,,,,,0.09780503859786312,,,,-0.040477285588104386,,
COL11A1,0.015298155490635732,0.03533932256611529,0.038912964649309885,0.06329721077154932,-0.04460209118358258,0.032481748928123035,0.08747696034076863,-0.03684059964540329,,0.02601582107301073,0.03793334574053402
NUCB2,0.0005622336286450223,-0.052716504520477415,-0.010836323191626331,-0.061348120076762325,0.025641517294693016,0.01206312908395253,0.02874175708881919,-0.004411900258665203,-0.001390543580575264,-0.0571852699626624,-0.038637128705409106
CXCL1,-0.003950912353090723,-0.019061516224473204,-0.03504507667594719,-0.032297237898139035,0.007572749465122048,0.11016604319970262,0.04349357844828563,-0.016587300167701532,0.056269580659802754,,0.00034590771386615684
VCAN,-0.007089011869003386,0.04445756393510756,0.013735870485153649,0.09552329737404819,0.10907165102259374,-0.0293566909863935,0.044660482711893115,0.03726060284521151,-0.08894540078968033,0.0944811879138728,0.025409815368874492
MMP7,-0.029558253324752086,,0.008067691649972317,,0.06921544616097665,-0.01202820635079832,-0.018114930505965337,-0.018897961934399788,,,-0.02428632016458001
PTPN6,-0.006222519030354279,0.05226723844378004,0.02619665555960197,0.04705912188676204,0.10804365357429732,-0.024109170510003258,-0.04492368206862768,0.01748070671882281,0.015726834081262055,0.021592117517392696,0.009382381767888227
PTGS2,-0.01872444146553202,0.008513368182933382,-0.016200284598199353,-0.048067967020535944,-0.07535550058991662,-0.005585489131887693,0.029499635269595315,-0.028222731336690527,0.0411704318336193,-0.04080359127953721,-0.030876430188565184
XCL1,-0.02285749501800021,,-0.017264382855569922,-0.013808117821548251,,0.03732849351366269,-0.023761634555666614,,,,
CD58,0.04298066188091424,0.06616426347525459,0.0862994731696348,-0.02901308808713732,0.12335763525466185,-0.025374812412110797,-0.03569781067201684,0.014126778403571278,0.024282891163163664,0.06051298314380877,0.06111942591944612
TNFSF14,-0.023031282622319935,0.026101453006030027,0.014325320861225564,-0.038865240826496,0.03459504117601737,0.00567035295402152,0.07412579873958812,,,-0.031543555658517755,-0.00438931514793472
CNTN4,0.07262253400314136,-0.02223878570319168,-0.021561741615131216,0.012229192051801337,-0.038830267555011934,0.017820295034565083,-0.006283389695760078,-0.038452545670195966,,0.1141485313269354,0.004613858457180366
NTF4,,,-0.021838688264582757,,,,,,,,
INSL3,0.07842316116808663,,0.05676637228017016,,,-0.013869786997249015,,,,,-0.022292062877612612
BTLA,,,-0.025186503269717397,-0.014395422499829556,,,,,,-0.02963852309674234,
MFNG,0.03970260614016296,0.06337841489836361,-0.04478845272956633,0.04060602978731276,0.12322198352033449,0.030533109302602463,0.010502245933155728,-0.005752770020971357,0.06788838396232949,-0.01427775900686088,0.0312766661189504
ICAM1,-0.009398703127365918,0.009103043391520006,-0.015006732768699004,-0.0013939771284178458,0.18160958170644764,-0.038377126990984584,-0.003822456746058275,-0.020583127065623517,0.013074615420870293,0.015655983050282356,-0.01441160039795029
PROS1,0.04310944320623507,-0.026232960784104704,-0.003937561207170791,0.002198042682132546,0.11095610639158963,-0.001977630115639278,-0.013867307899586486,0.014921407330530065,-0.008807363077650997,0.0895213124253214,-0.030960867867817186
CLCF1,-0.03268343609438132,0.06569251284094622,0.03208197446856832,-0.0019331816396467142,0.0020078543062039982,-0.016368383125524005,-0.04166691088817238,-0.036412463589171266,0.11945354341183644,-0.0053817972784569335,0.09980547004116473
PSAP,0.024056448199120162,0.033487712035113304,0.0314194781947644,0.01497929771118086,-0.03206379319004472,0.0077121391319602325,0.0833381687698517,0.005254628182178334,-0.0387685880627972,-0.004585391187100146,0.02888548098579876
EFEMP1,-0.0232761684350428,-0.014382537396049997,-0.003131923550131112,-0.03543492307658469,0.08908868859252125,-0.011016233586222616,0.03485782687227948,0.008373963834035953,0.012245012455262522,-0.024285439537774386,-0.005056689226940724
C1QTNF1,-0.027402681073952793,0.03560014031487088,0.00033254688481077816,0.07471911341165939,0.12012713360331943,0.013242078776617419,0.030766174818629696,-0.056556382882919504,0.03332033818975506,-0.004024263828017382,-0.021913022550519298
ALB,0.04327621381022317,,-0.028170434539408623,-0.02225283580899,-0.03003619974519972,-0.015142169573744714,-0.0011005416744031857,-0.02645293616347121,-0.04541154760607604,0.07768861792891299,0.017487492109565475
EFNA3,-0.003981702187197933,0.03795223179225521,0.0460075118625791,-0.0032325798256876187,-0.10819828065210475,0.013467556134248299,-0.007510133608315807,0.0006699762360753214,0.018405953828859574,0.047952529193948566,-0.005058184757135532
DRAXIN,-0.00037884841450658844,0.060550050632069176,-0.01951735156843954,-0.05917514191064174,0.08331576868726197,-0.03295169330807285,-0.0027952611966117202,-0.03600170759658313,-0.04474837091662986,0.07712215699715992,-0.01765828172116913
RAET1L,-0.015951078408274984,,,,,,,,,,0.10365035762132259
NPTX2,0.0342619726172628,0.07389256996287107,0.024995260416693605,-0.021932219587084047,-0.11729669530981902,0.019215147324143967,0.03322384324523133,-0.005708458346973184,,-0.05686364109889482,0.009970895520220983
FGF11,0.04367259214849153,0.0048128908376086025,0.04123952009679472,0.08475837782994325,0.11201933046793701,0.016671356301731145,0.03379376913607762,0.01133406076048843,0.015372667909497578,-0.05193900220020274,-0.01840748711287419
CD59,0.01094660865810921,0.006903117634898435,-0.04341560663586051,-0.018733155914969508,-0.08515421579043439,-0.03673761959111439,-0.021974999346991597,-0.024684360255645632,0.05898414647908748,0.06297049542205552,0.03768731974654062
COL9A2,0.01890859975866232,0.005021558673407987,0.0047636266959623615,0.04605654101084,0.02619544932447204,-0.008258232987253032,-0.013156724191125384,-0.010073171406029011,0.09152646479920822,0.07449301189301995,0.04042507747338695
DLL3,0.09217334137309635,0.08038655249449803,-0.06236009647661303,-0.025536111585314446,0.04168307194690586,0.0035062007014056134,-0.000685908965869133,0.007337398073325962,0.04340516231626364,0.09882681472042741,0.06123146372729928
FGF5,,,,,-0.02391765676970005,,-0.017422078596463282,,,,
LIN7C,0.014038388759957459,0.007758136412002142,0.02694507491471119,0.0077650417051792365,0.05428819500151536,0.0499948945576413,-0.06226132232469945,0.013688256198023553,0.08277429207723423,0.004922186474218267,0.004180093575183153
GDF7,0.08486208696262157,,0.046423728592789246,,0.02242531466552327,0.039863593855451754,-0.032024490289652895,,,0.010894177472465344,-0.019345323096074313
PSPN,0.032215074875842735,0.04294856189825648,-0.024841706095675837,-0.04480650953055932,0.07797089781440789,-0.012306130289755992,-0.04898571778304541,0.06751932731891509,-0.02483497259330762,0.057601762584262896,-0.004151908915845978
ANGPT1,0.0732583887372659,-0.022728570198223885,0.015337662946344328,0.03704841490205081,0.1233818132338156,-0.02216713230085497,-0.023582758237040372,0.10483817577139255,-0.05887595091228511,-0.015183852354260379,0.11130316238033137
PNOC,0.06331398358714038,0.050076824727632,0.005577804014004925,-0.022874158767013125,-0.07325512107045949,0.036079704931725416,-0.057667192051494405,-0.024192994126474045,,,-0.02057190167449879
L1CAM,0.004434862118564487,0.04756703362177221,0.008850881807315764,-0.02168631632634392,-0.07429094583764541,-0.01571046245748786,-0.030734895674146428,-0.02182487442737073,-0.0581914080453027,0.010006561037111086,-0.026578101510882638
APOA1,0.037894983455807205,0.0028835303470547556,-0.024710968929038304,0.030609428564086837,0.046364131740447026,0.12185660691678521,-0.022835334641348442,-0.010600801469344147,-0.0061460924619122365,0.09216430012423983,0.03608686316307936
PSEN1,0.03708661356307932,-0.013734768672613513,-0.036982630954450264,0.05972022020822324,-0.0043825390156099426,0.009490971091966564,-0.013642502648324744,0.03380739915752986,-0.05400636960375046,0.029972369108086466,0.03868233626685942
CALM2,0.028029936350296717,0.043010483764612986,-0.029340022449874877,-0.030525497597831054,-0.13763345228652257,0.028745370397717896,-0.03435399485789176,0.008575678998192811,-0.03880809211013278,-0.08892319480907493,0.025327953737549876
CLEC2B,0.008449041135447397,-0.04668020206251415,-0.03821281416630235,-0.05981645951503661,0.16084209677038036,0.0024034530669714426,0.02049575990229141,0.047190467671037,0.04568832474379897,-0.04091433737972779,0.025240890332528878
NTNG1,-0.004869364045654443,,0.01101171421352189,-0.011603540847938791,0.06469069298897356,-0.02816048142398878,-0.06365347876034604,0.019699495034700493,-0.0313984676273589,-0.025785349884223815,0.004309398072666195
LRIG1,0.0016506006979336793,0.01849617746788556,-0.029888717085686783,0.06598770051466864,0.06887798631626009,-0.056247470675240545,-0.014435443715222379,0.025728030166390123,0.02379832702377325,0.022989939597665657,0.044216138855363366
CPAMD8,0.06544585460389717,,-0.018768390291812983,0.1078103582436913,-0.021636739304608413,-0.015384796117324162,-0.025734315032799677,-0.02258297040474765,-0.04047724626247,-0.007378349839481541,0.08937264263640174
GHRL,0.018866416945537767,,0.040899246196800375,0.05641000271970493,-0.011171106521550862,-0.02697500544449147,-0.019430599139958156,-0.015604869449510282,-0.0037515604292515637,-0.04497137608640576,
NPY,0.008890833899264554,-0.017887142040199637,-0.021424322915552314,0.002250815401286647,-0.02804789808058976,0.08453636753858215,-0.048656307120594364,-0.03912216553631075,,-0.029916918214379213,0.020862936909711676
MMP2,0.0682119224079937,0.07041131053546652,-0.047850447662847316,0.018481164683410285,0.1280994331697191,0.013139569067336238,-0.03669090690382563,0.06044539120821649,0.02084252591025258,-0.05630937346256812,0.016696976066252953
LHB,,,0.05511674357656869,,,,,,,,
PPY,0.07366834064122378,,-0.01827571865236702,,,-0.011243783029255673,,,,,0.042063685147680385
ALKAL2,0.0650590551997478,,0.16646576791219198,,0.038726302349570856,0.05311268602509712,0.0793746158962782,0.003936933028528966,,-0.04144807742027676,0.06405185416697654
CSF1,0.03073030202633309,0.04023244566992045,-0.020777069732264043,0.016028570852825923,0.12807227320852702,0.01385580129322105,-0.028800433160192065,-0.00029521619959710257,0.04878205925813265,0.01795860372634441,-0.05047434909772615
SEMA4C,0.03444646520270293,0.04433095857693677,-0.015879615978996377,0.06227054868651507,0.01742966691385615,-0.0026385368962560806,0.01950510054641358,0.07363018335772203,-0.09108000388050276,0.047910178307938596,0.014922724849974523
ICAM2,0.07697419540952116,0.01574855250806915,0.055492720528812836,0.019047099835765358,0.10908155038257111,0.008794349974998743,-0.020362613619964026,-0.0399551544009381,0.03220871149160495,-0.018843619608586208,0.026355198171853455
SYTL3,0.01524584816040509,0.0706804733210855,-0.008339849890831941,0.021175443346727826,0.08970635558994502,-0.027936542884212347,0.0003124161657436619,-0.01168849322704615,-0.028935154685880704,0.0011490949105370206,-0.007527741894955802
IL1A,0.05889702850426161,-0.04100801322254373,0.02372584639522936,0.020220563551338576,0.0788482905034031,-0.006110557566525827,0.014120000504756732,0.14376369639457007,0.08021073719676958,0.0873476738860546,0.036934496687036085
HLA-G,0.032287862188719166,,-0.017264381296451147,,,,,,-0.035466804016161736,,0.05504481682719155
PGF,0.022115688707752185,0.020469668832131072,-0.006429963880030475,0.005526061797612418,0.18117188782507,-0.03395456851721994,0.04343620943867267,0.03758543457487325,0.11471127902659524,0.04890435072675937,0.025579441439655116
LGALS8,-0.00541975845156359,0.0378609106342712,-0.011168855788325485,-0.009266724626298815,0.052297365350601734,0.04253590621461636,0.03272501242166447,-0.010210258006035101,0.007867234002921705,0.011141152195358954,-0.0053403521338625595
DKK3,0.04122054473563038,0.01680352624216662,-0.015599069811575673,0.008886244182930665,-0.10058414493811628,0.013715969559420648,-0.039461452767262276,-0.017999873700939258,-0.00028049289006568584,-0.020852944720491328,0.046556633608835066
COL16A1,0.10767150186924272,0.0880234615086541,0.004728971172898232,0.07431537834340583,-0.017611846004745618,0.013024750433697255,-0.028229128442715398,0.04420689789978069,0.0035430832012509354,0.018144677329601778,0.028940164699448944
TPH1,-0.018022190800282247,0.01338609516570969,-0.013181776429970213,-0.017209593875976353,-0.010682248710905468,-0.0037968857333191917,,0.031471785576697074,0.11351814218265427,,-0.015738598431135883
TNC,-0.008245274849120422,0.025575677570412816,0.07220954010552903,-0.07228224988863852,0.12354892575906751,-0.02228950399547044,0.0687427009007472,0.009285334992757561,-0.11895694641251067,0.014963954415712065,-0.03068300953232567
TNFSF9,-0.020816660902682863,-0.029581141786090347,0.012847019573707655,-0.010234278232848636,-0.024165575744969834,-0.035345237835037235,0.03140134717035202,-0.02496504670168625,-0.03448937870065452,0.018452535756926375,0.0705445749017556
C4A,,,-0.019378954339870066,,,0.13181273241779118,-0.02096620745259036,-0.012934667625340217,,,
CNTN2,0.05101461286343129,0.07215714191976261,0.07098352509143147,-0.006868108559804985,-0.0613310015106858,0.0480924186520212,-0.018353015947769905,-0.0029362416139653994,0.04114927433673304,0.0252443482398299,0.06585856770454243
F7,0.04217739106936543,,,,-0.02163672672861175,,,,,,
LUM,0.04396814641382627,0.004256540340571602,-0.028878510847756902,0.010195492502961081,0.21130359377385485,-0.026530653375999243,-0.0124981406385331,0.02769772352258852,-0.0601338729190727,0.039683276994645654,-0.008402668042553857
BTC,-0.01595107176413817,,-0.017479428405689744,-0.025570407767887108,,,-0.02555207358009337,,-0.07078915000482337,,-0.032966366729599614
APOC1,-0.022938021914866154,0.017074113587476715,0.03845852640295239,0.0220108929163689,0.22370307453000413,-0.06232398564750572,-0.04710174995241687,0.025224897531761215,-0.03659815473982205,0.02970289645316556,0.05425867921173866
PKM,-0.016210531148664876,-0.016013628300870195,0.05680068449422342,-0.029040188767225947,0.02050511918525742,-0.0202545749570334,0.04731119585477761,-0.03530406089849854,-0.04932486517542127,0.04922712302591927,-0.027065113495505774
TNF,-0.016073562965650927,,-0.012827013583700326,-0.017739478006001078,-0.0317545812417653,-0.030409025618948454,0.021997387886944907,-0.030725679648111147,0.07486778521642097,0.04437016778891821,-0.022566763097259718
GNAS,0.00806212551673754,0.05005148399295348,-0.01437628980484484,0.024054307860178464,-0.11305585456902961,0.013314620536661577,0.020612876732329803,-0.014795072459064716,0.07843892929092243,0.020396489791885214,-0.046493831125775396
BMP8B,-0.0087337332947272,0.12259034521395745,0.03250702505360212,0.022610324035937292,0.0573646857791686,0.0007748403044642784,-0.006043964820656287,0.01899377672846765,-0.019478033334262658,0.1696950277238114,0.02344914561745062
LIPH,-0.01802218636335978,-0.01906151422043679,0.023869677657675368,,,-0.01074676997677926,,,,,0.007765317793824911
CCL28,-0.025350446951494337,,,,,0.16807619652916672,-0.026043284923221898,0.017088581800535883,,,
PTPN11,7.72379606181568e-05,0.022736889093960957,-0.0487014466651828,0.01638844588318213,0.04227749234731815,-0.030212008327758846,0.020432736267825692,0.002301553958810797,-0.02632841387792068,-0.008983832550236354,-0.0588004270429653
ADAM12,0.016533119838552792,0.003123041421168866,-0.015404909334712549,-0.003208868890135464,0.11936610273095116,0.013265101670149881,0.040636516932471146,-0.002552490261418489,-0.031803975004297796,0.008294567141526736,-0.00010536421446777502
EPO,0.03322389299259647,,-0.013391111100589194,-0.018466767698596228,,-0.011243783520049023,,-0.014714574003355217,-0.04847552489065872,-0.03019320027229852,-0.009771027652962323
EDN3,0.02215092014494584,-0.022484887187868063,-0.002543043630672423,-0.018918416623742405,-0.017817258179883146,-0.01742730991450238,0.07740072702157913,-0.014866406508459523,,-0.023136822719254563,0.013149967478459526
CCL22,,,,,,0.0025646162139266074,,,,,0.01179497213384841
CCL2,0.07157226255948633,0.03978861019269661,-0.014293534051119144,-0.036340794556596376,0.08606452959482579,-0.027687735029030915,-0.008746429495221655,-0.025548155396791283,0.022457547893842942,-0.048841291333536596,0.008762671506600043
DSCAM,0.029716634348840188,0.07465276634956536,0.0170316471575873,0.031582040373167315,0.06750503821139377,-0.010237227290475154,0.08283343690733305,0.01549438286186872,0.06783266868621059,0.007781894124765673,0.03327948927152974
GPHA2,-0.02008664245661578,,,,,,,,,,
ANG,-0.051605067860028726,-0.002329072975770811,0.03366554418241662,-0.00968741498216411,0.0556505016322012,0.13363570188550936,0.08197898441787359,-0.0019023739266099712,0.032251959763757235,0.04560348287215752,0.024541076380831865
FBLN2,0.007754440038005277,-0.02613776584906843,-0.006046770868780037,-0.046087216387786165,-0.0050841056315808165,-0.039344152393907775,0.055336063480447874,0.005437486778805255,,-0.04166122388535592,0.040095950820009316
VTN,-0.034068212908394686,-0.022238789428841714,-0.005065153738378388,0.021966873361933197,0.06237354977767641,-0.003206400797876335,,-0.012226925084122596,-0.05139776268205667,,0.02628422476432355
VEGFA,-0.08185492542144654,-0.048477937478777676,0.07177679069645783,-0.07900117152641954,0.05043095524325494,-0.007087700151724464,0.05014939013345169,0.01964069601382183,-0.0496766282575887,0.07080330445451555,-0.04118789830198918
F10,,,,-0.01737131107244549,0.25016354501894,-0.012328565612671552,-0.028610913393275265,,0.029834095547884378,,0.01929428022927052
SERPINA1,-0.0073177528697214115,0.01117044009602335,-0.010785606094698226,0.031597558374838144,0.13561770878298426,-0.027108270530985638,-0.014036112810269884,-0.05152853070303964,-0.004073241738989971,0.039680246494276546,-0.04643191081225367
VWF,0.06977186162510923,0.009071061063803305,-0.018285340516268,0.048109100315726634,0.18096231397370388,-0.0035300972785611154,0.03401692714646479,0.011420544011481694,0.10642591118934307,0.060216252838245644,0.007977007661284896
GDNF,-0.028224049313008932,0.02878372615547245,-0.02035804485398154,,,,,-0.014714572857431388,-0.0465789408316874,-0.02578534268424815,-0.004840358755520044
VASP,0.053929617829101766,0.012453115652349188,-0.023683018271973402,-0.01138878797064841,0.10464156662105836,0.03547776654193138,0.04106843840616069,0.0044711023225349955,0.06826816713332687,-0.033280807798469224,-0.011172793974479919
ADAM15,0.028796861945985713,0.029607912022378932,0.055058086586644815,0.017460646706810138,-0.0019633590785946204,0.026760895759788225,-0.012102630419601459,0.04196061528816785,-0.06809272866301924,-0.029035094209250722,0.0273519436830286
WNT2,-0.0315254133031395,-0.029215029182428156,,-0.014960881708074017,-0.05553817207424284,,-0.029495944083384674,-0.013770658577838438,,,0.003640721810639269
CALCB,,-0.01907882546099911,,-0.02248914434763308,-0.02391765650977909,,-0.019746638107650864,,,,-0.005530146266277668
OLFM2,0.07171776744640798,0.08931921717182909,-0.05672437210222201,0.05404471849238183,-0.0570462898438718,0.0016310197992699985,-0.06012636477018227,-0.03204173768396683,0.04276841696844175,0.08715159738498476,0.03427026997763576
MFAP2,0.024800306332693367,,-0.015465668236852675,0.03310134705868851,0.13015668204316913,-0.010671420142286411,0.025133264187464026,0.02522298156315163,0.11991259864741377,0.06653629726593915,0.024284731372539455
HLA-C,0.01594207737492467,0.04897009529106552,0.030174216097300775,0.011572288055849998,0.17531274622285337,-0.05118098241024517,0.06783601202374549,0.03957237440890804,0.06004284153514128,0.01876384113702808,-0.0007195685613941668
THBS1,-0.027858442914971228,-0.0005721404363832843,-0.015799882689416057,-0.048611236352111196,0.06386043643354461,-0.02159262121764583,0.053682165207376745,0.03403561243881946,0.1033702323273978,0.027712379664040793,0.01190733204295551
HSPA4,-0.0062687739260778065,0.018092245484286798,0.008432650607194527,-0.039742742947834815,0.02719660629916538,-0.05413194477665845,-0.02066613203859368,0.0031357318047613133,-0.05943824684731457,0.030011201924645663,0.0008876428612546946
LMAN1,-0.02070941878290561,-0.05035890263349159,0.014997257709108631,-0.03093847819544433,0.12484864747014845,0.000508622204738875,0.007805833161347515,0.02958521601233416,-0.04154392109123645,0.05178509405488416,0.006294735331360059
LYPD3,-0.02749354927521438,0.13270219494686314,-0.018350661130472512,-0.018618432475233142,0.06776150567421778,0.0540212910026888,-0.023761624696060142,,-0.04757432832328963,0.056515102184233876,-0.032385873944907544
APOE,0.06011291893935977,0.055470186124360187,-0.03237090625842549,0.07778704174605651,0.09629969595619373,-0.0012040082361998103,-0.012521185729848876,0.024874345620391425,-0.07010293318785844,0.1396646019961291,0.06546387294348512
SOSTDC1,-0.04059923357032298,,,-0.023243746313939374,0.008973538725668365,-0.017201287283949745,-0.02529550680392163,-0.022374800862813585,,,0.016181370097861202
ANXA1,-0.014649220588185944,-0.03222148189316906,0.004781236354649304,-0.06785311265064885,0.152925147412912,-0.030053357154689393,0.0290482491694103,0.030951715016906082,0.009647642146823803,-0.055328477503914945,0.011113891056608524
WNT2B,-0.021844718725043406,0.0325119335632155,-0.014574545130178791,-0.026740351516283106,0.03318708524286989,-0.009214669835414803,-0.019055898358576958,0.03169424633631063,0.02876860419952136,-0.02495974543229172,-0.00883065435322667
AMH,0.07039552585044796,0.009593817738517236,0.02214666991115273,-0.023119467365884244,0.034336079184314465,-0.0162073447440952,,0.007551502389805429,-0.014895096204828475,0.08220809213283858,0.019007916325037684
GDF10,-0.02085878364198021,,,0.09102020263263948,-0.017969810886919048,-0.015142169150908179,-0.025101516755564858,-0.028308901204650242,-0.03085668360255108,,0.015452694008448458
EFNB3,0.01684248511009253,0.09140980001660975,0.021130337783325483,0.019214752288287493,-0.07364362877282754,0.04147876551277081,-0.03939635165949,-0.0042220444515710335,0.03383810299817874,0.013865391593197038,0.012807317770807217
LTB,0.01465141501193771,,0.008118689297974125,0.003137320995354362,0.020005099532205074,0.036056542152025466,-0.04313584887587706,0.025232778632665015,0.11183239981376747,0.02198751183171089,0.04474804708151379
ANGPT2,0.04557335056497243,-0.0063409831057098754,-0.0003968256653324128,0.012223593664217332,0.17778730220062286,0.030435577716896284,0.046536965917392877,0.035427093587926096,0.03728129221243243,0.04783454659844493,-0.04180211067535451
NRTN,,,,,,,,,,0.15421452271010405,
ADAM17,-0.04597408553016508,0.01180868757965151,0.07519085451458046,-0.021293682331110626,0.08517336102170525,-0.01838077944235536,-0.08697116792503004,0.035437404151508624,-0.00872609701911609,0.06995275704983966,0.04377685003697224
LRPAP1,0.05445649697419569,0.08068437258838923,-0.0019789043548707214,-0.005164516553672458,0.042954776774799065,0.017640224477955505,0.017587365076167222,-0.025934163237453605,-0.025110546774201742,0.10912646776855489,0.021441496570150313
NID1,0.06725654773986042,0.013502179466395725,-0.00904423696742924,0.0539822777573626,0.16218175045258276,0.05138942278881562,-0.007293025843162396,0.028838943762254904,0.06799214829061666,0.0670196868855891,-0.011925047630738149
MST1,-0.0356018981761632,0.08589093833460326,-0.04167860468697251,-0.06627599709316176,0.11228974155182625,0.06486198311354277,-0.042160739842263525,0.017348025071648687,-0.037937125148345074,-0.022016322753459962,0.030480528023390106
IL13,,,,,0.00872066888893779,,,-0.017257400486059143,,,
DCN,0.027606996131000625,-0.0012678837109150552,0.04357248530734315,-0.020647398976168355,0.1449542612849999,-0.023791841638269032,-0.005952312291960285,0.026558454362445087,0.029843655046712093,-0.020308113463682886,0.005219301394895526
IGFL2,,,,,,-0.013328942217941436,,,,,-0.02589105166816422
COL7A1,0.014967007288706893,0.0060131312130998526,0.01632694699064453,0.015429570175856269,0.11241375370509153,0.01179223396418807,0.0693793762328602,-0.02798545088033426,-0.06664346190992602,-0.06454167879639292,0.03234730151538653
CALR,0.016360044076503294,-0.0026704622569822065,0.003211847403903308,-0.03379103874746387,0.1450169262735604,0.050309635161979095,0.06134163944990675,0.04130472646109169,-0.02380545998204781,0.03436545112194132,-0.05531427066353164
PIGA,-0.041888716421572096,-0.05004732519033372,0.03842970127753598,0.00848105330165989,0.12461248250084583,0.06372756290248913,-0.027430165185902952,0.017916119015298385,0.003547321471114924,-0.0013978634760952223,-0.0026806907215351505
CD200,0.04402173831425604,0.04445944359733479,-0.03832876884871197,0.0454049514860366,-0.022974046062941803,0.06945143129039626,0.027590102060375606,-0.05041111431465843,0.04463689702906282,-0.007366071254830631,-0.002658423605621255
GRP,-0.033447536921857625,,,,,-0.007193033948213049,-0.021839342513068773,-0.014866408745964593,,,-0.007934088195494416
CDH1,-0.0002802503235521402,,0.016913969227854386,,0.10324343350258595,-0.02071343270041658,0.021584797859910465,0.03192465973579532,0.09113112009959008,-0.026241833663918655,-0.009762511950167498
LPL,0.08610727966458515,0.0779260744027162,-0.0364735959531946,0.006126561860766883,0.16293661854496946,-0.01035852652457751,-0.025975053749069454,-0.03341431716130493,0.05852049640838321,-0.04039177088352357,0.1400805232634237
SEMA5A,0.07947149165759147,0.07038163173598118,-0.02283776645505278,0.003694791928030433,0.09812660073959505,0.015550083099869084,0.0569551156725644,-0.042563684677845354,0.009325246269803099,0.06410864181239398,0.02585277099387396
SEMA7A,0.03624286610175922,0.05234173132117516,-0.02403630457294366,0.035085307150108005,0.037390467870237275,0.01702584701146786,0.06147546711668051,-0.01684957167749641,-0.010669074559238689,0.02971827019101603,0.026634187824994146
SEMA4G,0.03315620793484753,-0.027198865524706822,0.012686845921106983,-0.04280516949979287,0.03818745649208916,0.004996123231774379,-0.04393639884502443,-0.03859066583156042,0.041753807807147394,-0.00679416918601776,0.016767209230935765
SEMA3B,0.014044076629275004,0.037919768595447496,0.05670519515665141,0.014456872224967804,0.008426884157033465,0.007154301466080779,0.04287308914859645,0.022834614643997747,0.05712873610880468,-0.025316372788010612,0.011519265276598162
RPH3A,0.004373664196867623,0.049145967949041955,-0.005318956898381344,0.02847830364821178,-0.05256957720848593,0.010765943372427929,-0.027486273588790272,-0.030207765558568765,,-0.050765052983461935,0.015513678747775393
JAG2,0.03442157988209992,-0.04354163704717127,-0.03011081153210218,-0.008625672623160269,-0.013324917675185894,0.04767005865685527,0.15518076397174624,-0.045222969269951195,-0.04085094015259257,0.05656991973214347,0.036682074022200195
CGN,0.003821409840759799,-0.02200880043318463,0.016843242596772556,-0.0014483760424295682,-0.03243357850805664,0.006792421717821248,0.04114510423657279,-0.01658215999840039,0.011065045455121252,-0.02213567860673119,0.0393184448386941
GDF15,0.002507308560509825,-0.05710271714218531,-0.012702508612188326,-0.0460487201277232,0.11484122787448138,-0.023232208106742633,0.04584658181860027,0.013559445710404435,0.13311885589090247,-0.06673787023715373,0.024374706980945352
SEMA4F,0.0027194519970092134,0.10339567554116774,-0.04592185077302257,0.0591873142095479,-0.026106785456700414,0.06844191191932086,0.02899515981025093,-0.05044583406067717,0.0365852491364572,0.08596902462781879,0.10356538032384091
NXPH1,0.04023591159905486,0.03313860196919739,-0.028070923342856983,0.00456636401600333,0.07465740225427053,-0.027909236137803165,-0.05693542380092029,-0.009270016518813868,-0.05258160462883802,0.11173713972692592,0.07073120798755853
ARF1,0.03343428085949599,0.04252381031363654,0.03598283331435426,0.02415871119786068,-0.06569685548323957,0.028121342443016558,-0.005256269588091936,-0.025967893359742054,0.001029338677361403,0.002298764735002735,-0.029372917316155094
DSC3,-0.015201173672955478,,,,,,,,,,
EBI3,-0.002903849282030119,-0.0207664641089583,0.008124767817300614,-0.029260039932102938,0.09969213104321586,0.006701703774274303,-0.048528355622452016,0.021843935057157753,0.08575056888799769,0.061672253678163785,0.0450924814080459
TIMP1,-0.002123391059461805,0.028083699071693603,-0.009660399649195553,-0.02715262494954049,0.16065422938397925,0.012889268610682262,0.04513587108507009,0.007051299008321287,0.09998140759881669,0.011857930836506098,-0.05741526785557572
SEMA3C,0.03803452525463441,-0.03694885753023235,-0.02974624657252708,-0.027035145436856717,-0.06139966146744701,-0.03148241268015059,0.12187450891579892,-0.050676447005214155,0.12941590201622655,-0.050541198171503036,0.017077361527392962
GAS6,-0.0045213069341431605,0.03765086735148316,0.03699268182509583,0.0637857918428148,0.09074336736742318,6.527036909287764e-06,-0.008880769765688235,-0.04218185216599568,-0.05801665236908368,0.05142620750675293,-0.002172682778759346
