,UKF243,UKF251,UKF259,UKF275,UKF296,UKF334,ZH8811Bbulk,ZH881T1,ZH916T1
DKK2,0.025629786484892267,0.12688091684305125,-0.025414545394397664,0.004180878081954292,-0.011155676031278382,,,0.002961596618828604,-0.04675850826903635
FYN,-0.06395219702584072,-0.0366854064525743,-0.078809654705076,0.015367495180345928,0.003941397510189831,-0.06361678448987486,0.050130535919352896,-0.1432608914428363,0.03094057457948301
ACE,0.007543084670122849,-0.011576930186379078,-0.05634300237133882,0.04749412980789818,-0.016916475899243517,-0.045186817574542446,0.06358610015393457,-0.07342912500596907,-0.05147645308605378
IL18,-0.002769604372856324,0.04210982479744127,-0.041574200385152256,0.0033486944081148424,0.04535296965692575,-0.0529067333787258,-0.0027271522639665128,0.08282577600324978,-0.016516406073292807
PPBP,,,,,,,-0.01963906754034922,,
CCL27,-0.008155216600330537,,-0.031805757388085706,-0.020392224804357574,-0.011491951344854324,-0.016054466841160478,-0.03450943771007938,-0.05473652845484363,0.07476680456785609
SERPING1,-0.003906647851318023,0.11001163252178943,-0.02724104291189563,0.019912239985106526,-0.035396733732081576,-0.04149229246554533,-0.03742999969962641,-0.002543930255947673,0.0963871815788786
AZGP1,-0.023879613453055126,0.05314135156836043,0.11503956532838064,0.020642125884869675,0.030089006516958706,0.0012319523529111514,-0.020369837992581685,0.20684563055454322,0.07368392265913401
INHA,-0.04486557140773918,0.0025574375123616007,0.0949208397074767,-0.025886556576309797,-0.0177055986881458,0.03227851533833707,-0.00829688192617096,-0.0059657025382429925,-0.005762576836449051
SEMA3G,-0.019998193225438454,-0.0008464581662412755,-0.047216839783055554,-0.022546677298197215,-0.02162547046752334,0.1072904010222495,,0.040377105292253565,0.010247960581379828
OXT,,,,,,,,0.12309554345951008,
COL6A1,0.035082003198688816,-0.02052522818034408,0.09162861799026759,-0.0036131882051476764,0.009355761866433016,0.1088996902642417,-0.036190950531713874,0.08500927872308635,-0.02941460705396654
FGF17,0.03512096639431829,0.023528166548432476,-0.047009658100396576,-0.020655238526757075,-0.022443597024527147,0.021902074422262316,0.019807770248229224,0.016408444648329468,-0.009774483690859377
TNFSF8,-0.03311889261838791,-0.022854346954311072,-0.03194896231625144,-0.011639948000159609,,,0.004688545347131871,0.04594181539767787,-0.025198903493021334
FGF20,,0.0048238532674698366,-0.03541287270210894,-0.01536865724801602,-0.023062565747032998,-0.016142915994493152,-0.028362492935270118,0.05200798114466317,-0.014514572065479781
ICAM3,-0.05472653692719539,-0.017449287330061968,0.0422643103228275,0.03815275668633323,0.006544802991585999,0.02700307021398085,0.08380592404019423,0.091505614890169,-0.006522211937907436
LAMA4,0.025657495817171576,0.0899237962015554,-0.013096107888209373,0.009099585772488792,-0.0555461486528896,-0.006639899117028501,0.003756477070359462,0.13075859036538612,-0.024518781288923007
INHBE,0.020238539586356498,,,,,,,,
DLL4,0.045219730871205364,0.045486827601425396,-0.03548570558077179,-0.0019414354131364075,-0.01609198759729962,0.046726343931054126,0.06564941387236051,-0.03223673816389858,-0.1040117825750149
SEMA3A,-0.06050240867844152,-0.043026695226174264,0.03953801239631777,0.05042029487837515,-0.004040496098652353,-0.026266150861094063,0.0305500365198272,0.0630615280984953,0.01909020342680192
RLN2,,0.002909123237724383,-0.02340345274551966,-0.01185674052568739,0.0031281454245229135,-0.01271806177841816,,-0.005687333583280661,0.02903292018153204
C5,-0.016367525404694386,0.0011401904041623446,0.01709963004524635,0.05262358699485168,0.04535856129906533,0.02876199776926269,0.056869020142743754,0.027026787054011608,0.02760769265705735
COMP,,,,,,,,,0.009130434784280907
EDN2,0.020967464269548996,,,-0.014398034202809745,,0.07454125580295588,,,
C1QA,0.0011848577157104565,0.06308943611326578,-0.1279228725348526,0.0018847691342110452,-0.015885016524539174,0.03910875109413769,-0.03873811531099243,0.19988880718618673,-0.074604402807233
UTS2B,-0.03561528666110011,0.042312853489785196,-0.0030991506909408334,-0.010248877158480522,0.01411745928670443,,,,-0.031611886479784884
COL9A3,-0.10700129931863356,0.012084000375352042,0.03176877262802493,0.0482705921184651,0.0629230907773519,0.010152272903144502,0.09156835769302618,0.02174429195017125,-0.002632645715123871
DLK1,,,-0.005531176284057594,0.004438725261953074,,,,,
HGF,-0.006012221991029213,0.012396850166936813,0.03530128535081012,0.04278126000910392,0.04608921413985831,-0.019371021548953964,0.016330988330451813,0.01768921294420443,0.025952885446860266
P4HB,-0.010602390901286007,-0.021219630320669328,0.04228501689509113,0.008753198743616472,-0.021203180370073717,0.06612870151514597,-0.05103792443498431,0.0910319576622661,0.004917139827915495
ADCYAP1,,-0.005252699964472825,0.038801994303097324,-0.019653826860294873,0.004625619774093674,-0.018740424385093483,0.049515072187627844,0.009992201036925222,-0.04545162305266006
GREM1,0.07664273792960401,-0.04630269663158232,-0.006614186629144313,0.03717136837736917,-0.013048782765522638,0.028016987552575895,-0.028085477621708425,-0.034839913538760606,0.013368447939331318
EGF,7.829281525659978e-05,0.09022443612806934,0.09979220272244825,0.021211580015103072,0.008522490521952255,0.0055397277713249825,-0.015839913631936146,-0.0166331760120075,-0.010300146455372488
VEGFB,-0.0924539677673445,0.040118791575676556,0.03147537137545574,0.04019235469365113,0.00647147829820274,0.0813910815407195,-0.00033396281572356426,0.02097015919826944,0.008449113749880888
FARP2,-0.034973752885151595,-0.0006542931485816275,0.03985935047701497,-0.0036601149082307175,-0.00032435779324568306,0.021530376109591565,0.07037036462829092,-0.05210706856677212,1.5791374344761046e-05
BMP3,,,,,-0.022860454864645302,,,,
IHH,,,,,-0.0044393080070206994,,0.0012940237084088175,-0.021726306173005982,
LAMA2,-0.009432571009493736,-0.008937996056980216,0.011654777113763094,-0.020796833959203523,0.013841542452756634,0.01853725743114251,0.014706823691128731,0.08121809965506521,-0.050205472213811414
SERPINC1,,,,-0.010965372708708052,,,-0.015839914892036202,-0.022819966948771364,
NRG1,-0.011936205092626948,-0.0006595148019281868,0.006482119366980257,0.04674416988080115,-0.017290912951675265,-0.025687477996227375,-0.03421218743400616,0.2311054898062686,0.06964809453671988
SPINK1,-0.005950967500909394,,0.08958751719975373,,,-0.01271806177841816,-0.03411234241789722,-0.018437872452453485,0.09445076041489307
EFEMP2,-0.03557650296419113,0.061318222448103823,0.021256002711465678,-0.009685808888889338,0.011650570279585675,0.05935725306142578,0.04117517303174562,-0.01905248081031385,0.0058097626783354134
SELPLG,0.02544769474156714,-0.029360870112784185,-0.04927643988979502,0.0036766658466334977,0.043501583430644954,-0.0264110103955725,0.026104344373014243,0.03891775671049046,-0.06056871378565237
GDF6,0.0034170551415651884,,0.01911057927425205,,,,-0.03799600193245782,-0.012936344975240661,
HLA-E,0.010244973054520204,0.029832517996062746,-0.07007937759062136,0.02773756559979254,-0.0175354304439722,-0.023553111353790113,-0.08076316591632661,0.11763659110591675,-0.07897785389726805
PTN,-0.09926731598890041,-0.05850862912856,-0.023092582160932868,0.020129024297442823,0.003161582980886887,-0.0092647536749575,0.033704511265615696,-0.16776815463536393,0.03601228952725984
CD274,0.05027903289445135,-0.0335068238538238,0.0560185908718339,0.0008651431525173481,-0.015478283679430348,0.011991877529492377,-0.02667562299456489,-0.0031057602215602623,0.055552582836006226
FGF10,,,,,-0.014578839934192109,,,,
CD14,0.07009690941976325,0.0930602266035466,-0.04427541173378302,0.05944519686428527,-0.020908297931995702,0.015189846302729211,-0.024347823917832544,0.1602356856566597,-0.018776365966454208
SFTPD,-0.01840642550144042,0.04607716734401273,,-0.004315822842239714,0.0007189310684022048,0.03985084393392204,-0.020864833273145672,-0.01956663307386502,-0.0019173975009122671
SLIT1,-0.00928538994661136,-0.013021736275004874,-0.01817540106820988,0.004737585738311465,-0.0056186191302431635,-0.00884207384408429,-0.02270033075364943,-0.10305966392943611,-0.02131582704904352
CNTF,,,-0.0015499854131903364,-0.00934708477007092,-0.013048781637747127,-0.014767026921493532,,0.028688089009443897,
BST1,-0.009894744751247943,-0.008817226336523588,0.004014178293962425,0.10294073039951192,-0.024510071700654078,-0.007523208759397803,0.04108340341037292,0.09280164123221697,0.04105242397850479
AGTRAP,0.07007755453496088,0.017096146894060832,0.02322477240943782,-0.005645752302771315,0.013883558790001317,-0.05172460978276876,-0.0019045597126080862,0.04017158590041862,0.0048068449898942016
LAMC1,-0.01614309957670335,-0.03705451307253147,0.012971937104818292,0.04264560306324311,-0.0035921159249494294,0.04064141820146105,-0.005361714874070033,0.12808156131962903,-0.011243285394318544
COL6A3,-0.037835112739267374,-0.035849676530667784,0.03729429787126714,-0.019379458603430957,0.0052403035502796465,-0.039909196262269256,-0.014062077496866898,0.08945966629083806,-0.05173583355667821
FN1,0.09016421345740692,0.013643817067476591,-0.05959610696576465,-0.005003638432027023,0.01096749734851917,0.0673755037564209,0.0020454849868583726,0.025956809067390403,-0.02801188647431028
MIF,-0.0022997153730167155,-0.0022715734629908213,0.13333941359126505,-0.02755409341176455,-0.046008379956519296,0.07530683193245537,0.033210548966336115,-0.0028293262289981846,0.0881832083120331
JAG1,0.026881966690287338,0.01258396529282243,0.06623916892171167,0.005382553133932193,-0.02788709611872104,0.03366189491484824,-0.010946525498334001,0.01715161724433478,0.0016976284952507565
NID2,0.0010845986826723928,0.03574618010257226,-0.06771049350200749,-0.0012400733888716386,0.0051277923278263355,-0.03288057402182233,0.03240219728329826,0.05974204891600517,-0.05859609639508199
EFNB1,0.0016437993228559588,0.07871992679433848,-0.019964201333345026,-0.026571747570223195,0.039033099104197146,0.021971525094313257,0.05062775734265709,0.05886544226396233,0.009227587409468614
COL4A2,-0.0631821227158092,-0.011824421269057191,-0.11098632379906935,-0.03777007855774139,-0.03215952400628865,-0.006842580023048932,0.0064030726257811015,0.0518244370853922,-0.06290276466584843
SPP1,0.06321727608643224,0.07552536246581122,0.1301151414983256,0.06348145537389024,0.011099317417948718,0.050480693538045594,-0.05359686640464112,0.16027658223771157,0.10619197090747796
PODXL2,0.024617231155864713,0.0023745143868295245,0.019221223853687207,0.06018220768852985,0.02011663404287219,-0.021089351585503225,0.03534512959681563,-0.03538592123930039,-0.0014123836260188
IFNE,,,,,0.14009221222738144,,,,
FGF9,-0.026676949375869313,0.029406892813061837,-0.02113950251448336,-0.03270724041322222,0.03125319137854763,-0.014647961116350382,0.024544501215254966,0.011113029448757045,0.008184161882039626
ITIH2,0.0028691647246620296,,-0.03395481026074505,,-0.0047692217109640426,0.04383857311517456,0.037196610901968165,0.03266907901571388,-0.035712152635636145
ADAM10,-0.02278110124413625,0.01830165321740226,0.030196768947372738,0.023344154019948125,0.0029090635772074996,0.003939587772316689,-0.013350439138691028,-0.006821874061449505,-0.008022594651676963
CFH,0.00830489986638283,-0.01458813058430426,-0.03345589377144167,-0.04958277629358224,0.00986952433674816,0.039988233852378964,0.00883963760402976,0.058629546284680506,-0.053004756208146625
COL4A5,0.024833379456957225,-0.03870792590241275,0.019456854930733857,0.028572962218208667,-0.005670022927935615,0.017366421456056696,0.04283489272275119,-0.016967230920068365,0.01586460684355979
LTBP3,-0.06867971294334518,0.009700879082959442,-0.03224532554836915,-0.008595850484038662,0.05991401989968331,0.07245834660471195,-0.004840486287570826,-0.015277348986902325,0.04711224804209532
GNB3,0.007386740408719925,0.01715709316918726,0.05534485628507852,0.021648771464995255,-0.019297441464747926,0.012319945419162861,0.019301133847066537,-0.027540205595560266,-0.0027967473932306785
COL6A2,0.02011530796414673,-0.02677739168650871,0.03406745656004152,0.0454766133447166,-0.014259181282813983,-0.036546468916463334,-0.014274800526539082,0.12631532887026106,-0.03732666255941748
PLG,,,,,,0.02437700881768996,,,
GDF9,0.07480512884938237,-0.021510022468716077,0.04798925443757021,0.075971986812571,-0.02000118769897472,0.13143376847122218,-0.014774099336026646,-0.053465305299076706,0.05324423168294056
NCAM1,-0.0647436622596981,0.029786901466839766,-0.05974156480775879,0.001031572645504798,-0.011131880176384066,0.02498013414710782,-0.029329567293899503,0.04643779264263409,0.04234397721747048
APOC2,0.014175833097625453,-0.009336108792531718,0.022493122114591965,0.05873203595605635,0.015874343398607972,0.02482574411605308,0.033884551688134,0.012531208855154262,-0.04909412489973224
BST2,-0.09822718326427338,-0.025140695486096164,0.016555975683821535,0.04187586559854439,-0.004444076810520888,-0.02506188758833844,0.012024402059535082,0.008879912200541665,0.029738444240911637
COL5A1,0.04859442733874702,-0.0005373361064620576,0.0060489950146970116,-0.03606613664686196,0.038363276210732364,0.01989104763208382,-0.04308031546701438,0.11288691891608595,-0.0013935248599429727
CALM3,0.06356038667323256,0.03530017723042116,-0.04560497252648825,-0.04980889291475977,-0.049549455340288255,-0.05522971131957858,0.09244810638523342,-0.03675771830219123,0.04816306849959597
THBS2,-0.03518428552159696,0.002182473313213135,0.08044657416175838,-0.04511644578014804,0.04256829653484954,-0.007837022290779752,0.01664721985072519,0.07668565742616786,-0.015678734273072453
SERPINE2,-0.06743891830026998,-0.03300469208657777,0.1039196547671237,-0.07003734314457888,-0.05254525800853454,-0.002839919775879057,-0.018354410195919255,0.19790991216074078,0.009824781538323956
EFNB2,-0.0020045754928486345,0.01407316562620494,0.06980099683086992,-0.011399905193791924,0.017636407163825946,0.06997969810632515,0.004244021060191596,-0.03263983778839536,0.047277597182630325
PROK1,,0.014346901385252542,-0.001782521855612038,-0.01510036954261941,,,-0.01748601908280478,-0.04015976497465637,
LACRT,,,,,0.012694280277542668,,,,
MMP9,-0.014398957239727837,-0.023201703385771138,-0.09186931260908364,-0.015608261478790611,,0.08284861308058641,0.052405764815460325,-0.037031550739475644,-0.006061758520335254
NPPA,-0.04304719518547483,0.033975441934730496,0.06187489017677786,0.02301183795465686,0.02813305039223199,-0.04453335482697035,0.10949699881949689,-0.05799429724615353,-0.032147429036582256
APOB,,-0.023544151533430636,,-0.018961603146462416,-0.013623968073876377,,,,-0.024368028463825263
C4B,-0.001575891281066679,-0.014952027423156792,-0.04335556781660327,0.09859197778928423,,-0.006752223400692144,,-0.03170126609022649,-0.011310738518104416
NTNG2,-0.06322342593926959,0.018781869110962683,0.0625547861596794,0.0239669567326737,0.013295935624003892,0.08703520332444711,0.03242492289039601,-0.04767798785387619,-0.0034486525609237584
LAMA1,0.002331637980613016,0.04900019674617503,0.004250685174956644,-0.022607503080866162,0.017370811121748014,-0.024597449726412864,0.05693806567033886,0.053608374994949214,-0.027167272341546405
UCN,0.062155506594234966,-0.007994345037425974,0.08795985336183228,-0.006369031806587113,-0.019297445185853024,0.05136777118448236,0.05997187404031684,-0.06270332090256366,0.044019953755163294
ARTN,0.03375296683417383,,0.025848284004834403,-0.015608262993894135,,-0.014767027948484092,0.09142617464057,-0.04705022691473158,-0.017021639059958644
PDGFD,-0.02265215950163711,-0.006997711986711673,-0.0011220928240604823,-0.00020784547670234336,0.022054886573768678,-0.03853569269050235,0.07309261707009403,0.1391456646943753,-0.015486484111641437
EDN1,-0.02684018402642562,-0.04635583476182036,-0.008396323221479837,0.041780688995444036,0.04283617215865385,0.011737496915511575,0.022806232835931608,0.017657430573497213,-0.062262494537980925
ARPC5,0.008555141027066058,-0.042846540705818024,0.03578396057820533,0.016260112625069236,0.002439149241782899,0.01650115541035687,-0.044121609767370173,-0.022862495004115364,-0.011695068240245163
GSTO1,0.01776382129565471,-0.0013324056428260392,0.007852248894274995,0.008500141578456737,0.013439793717601527,-0.004665332261668407,-9.172582317088884e-05,0.009568642708263825,-0.039805396281101545
PROK2,,,,,-0.022264042663772177,,0.1388041706064753,,-0.002817036249869478
SYK,0.01568431453337535,0.010668915169556661,0.010872105024875643,0.00035413300893325227,-0.008569482129257462,-0.00672958854319503,0.012555961638003587,0.023376780478447344,0.01950528775499419
CD40LG,,,,,,,,,-0.010388840277390293
ST6GAL1,0.07121822872773001,0.017717935185979538,-0.06854085340625655,0.025139928696073743,0.023486449167407733,-0.0025871510579100958,0.04010307059023669,-0.04007636995432426,-0.0457933217382451
WNT3,-0.03485425558094111,-0.0018943763868878346,0.08815327532706822,-0.02151236383383525,0.01085419917030135,-0.023146678692796352,0.022552098232313914,0.01420822510551489,0.05184957910111286
HSP90B1,0.06563818897984659,0.06533890908527369,0.0134096930161385,0.0265797735363688,-0.010540942025420788,0.07422373665017368,-0.07662187934828074,0.07034548223291076,0.03464649854817455
ZP3,-0.0690630879649734,-0.02597885018790471,0.039300731779202534,0.009635673118027321,0.02832165816821639,-0.05422348413956483,-0.025236058353891495,-0.02970326010107538,0.10245005734111558
ANGPT4,,-0.013550193530055706,,,,,,,
NRG2,0.007721495838954139,-0.026140024954223795,-0.03512266077650917,0.04354169913437763,0.02140582021869399,0.05842207466204932,0.055762473657837534,-0.001215258115315682,-0.010960996136894156
MELTF,0.024054031914983513,-0.022820972076868323,0.08260655181001364,-0.0041206561335685185,-0.022650688927783862,-0.03201838555760753,0.019267709174357345,0.03331078837252092,-0.03199437029091229
NLGN1,0.010733462914284059,-0.008641903568530333,0.008032794853786508,0.0072299741727528495,0.04638367452959469,-0.03289816370427997,0.023416625653832828,-0.042809084450925,0.12013179888926198
SLIT3,0.038379954163737746,-0.047700478726838955,0.004911222411556962,0.02342553767165515,0.054951102534295804,-0.04353618460177297,0.06954029351336478,0.05788724018531495,-0.0418886729929131
CCL8,-0.0332663471987875,0.13075827863088038,0.01907858998726709,0.10309508048603762,-0.01229395617452664,-0.013778670566787115,0.010512360020696153,-0.03191864933998571,0.0288301483542277
S100A4,0.025007690140434094,-0.01687074706485385,-0.021604844612524654,-0.006201919019500651,-0.02308460689842525,0.05832537622118016,-0.032839187525828394,0.06106173155441777,0.03325707407571385
TNFSF13B,-0.11272484043854027,0.0674657818080725,-0.05627562370346384,0.021743613126173185,-0.013792720539871978,-0.03710324219334761,0.016403868971371697,0.05708948403219598,-0.02785497340264529
HSPG2,-0.11247791410422939,-0.035893039701640796,-0.06036770317900382,-0.03665401840911071,-0.013247293182911108,-0.013153478131487498,0.005555336684123554,0.08498289777452349,-0.06177504694257742
FAM3C,0.07575877530530498,-0.012658672911644119,0.061090875248972644,-0.03626699088680874,-0.023343288635894143,0.0496274951145305,0.05071672200550974,-0.01606211959156827,0.04728293236224385
FLT3LG,-0.010933632847747544,-0.026119122633831673,0.06281696743700096,0.055495013341662,-0.04320658001720387,0.0713496844624708,0.04348729350351134,0.048460914046860704,0.019134315714813988
A2M,0.03832882695481587,-0.012574706586974361,-0.11257142204747538,0.05362320723125281,0.04241254938345573,-0.04527025018291464,0.0025719414920238517,0.1306696580413333,-0.0008282617229348003
VCL,0.07806402747170264,-0.036259924031517794,0.004722290217369219,0.025653995783605405,-0.008461099311552223,0.09809393176441357,-0.03833700648785803,0.12809414771913494,-0.012200659994325376
FGF2,-0.029986431443562403,0.04452216862313906,0.03539468756096831,0.02271584119693776,-0.01624358401351508,0.056492334270432404,0.048561417432506096,-0.002863065131817852,0.0428443025843293
AGRP,,,-0.009933487304452291,-0.011080501905488436,,,-0.013578741714644729,0.0277046213369834,
CNTN3,0.039213828102522254,-0.024215133131423826,-0.055979657749946,0.035083528591558166,-0.0026243695950239486,-0.03157756870140009,0.06402574645628747,-0.06977863273188437,
RNASE2,0.09099926741685348,0.038472960160058745,0.057106263689381986,0.008442494344695817,-0.03396647850822372,-0.03117430973873674,0.013978283135990519,0.08211992354482027,0.03106139428498431
ADM2,0.05877675396368499,-0.040208597765090774,0.07896161414371948,,,,,-0.013502929049941506,0.05846246211475763
GAL,0.03065584014753675,0.03814828085805478,0.08499795863955714,-0.03214521946756146,-0.022353974849277473,-0.019494930816116068,-0.029531892829041076,0.004161134728815014,-0.024709141948578782
CXCL6,-0.04330184162366996,,,,0.0019615872470400914,,-0.05470508505888928,-0.03427091238217049,0.03996811847199035
PDGFC,-0.0333544131748802,0.0423451879292234,0.0775333370559711,0.07696365127765216,-0.03098933233705337,-0.00020196232127693827,0.05424493911684129,0.021590433377435183,0.07892381397017573
COL8A2,-0.03856753776563391,-0.006581871721891578,0.056998974274954775,0.08623822791987286,-0.045087479429117505,0.034641145759597584,0.02212064056533394,0.001162839626318314,0.0011703146432888326
SPON2,-0.04275325582346137,0.013573559061510906,-0.043112860271514473,0.013377620152997254,0.04849032949503753,0.026632927275545264,0.017638778648115718,0.04295075070509607,-0.04093725816970999
LCN2,0.024313290210051176,,0.0004959873386144432,,,,-0.02859132201918952,,
SEMA3D,,-0.02770030925020262,0.007963540440878474,-0.007481985032277635,-0.015764960668290272,-0.014925748693712585,,,
BMP6,,-0.023201704818151227,0.01606326576480897,-0.01012476672873129,-0.02484030343558532,,0.0562275730397539,-0.03814042141670497,-0.018956100253909744
TIMP2,-0.12968877476731752,-0.009969957639337437,-0.02724772474671864,0.03851473510343281,0.0007181566327009867,-0.07835246483705821,-0.07756543532384429,0.14147039671959696,-0.025790801571465495
EFNA1,-0.019535404800500623,-0.042052444531299436,0.05250173129246635,-0.004381863889296722,0.009522634092908178,0.011236196789308725,0.06395155667009698,-0.052449592195550516,0.06971947563575989
S100A12,,,-0.003339212790123292,,,,,,0.02008956145344018
TFPI,-0.07729571182402163,-0.01688993392114458,0.00308474405219831,-0.019351045530306553,0.01632148255536827,0.01340579175844186,0.031474269736507965,0.0032762630546913506,0.04755007797116398
GPC3,-0.05336290899230921,-0.01861922423566916,-0.03940363681694179,-0.013281321010462432,0.031719130926630895,,0.044594003534159786,0.026602028373213987,0.016019109047389898
NMU,0.05187876872361229,,,,-0.016212140761768645,-0.004292878722264492,0.01743961906835086,-0.04045619238384325,-0.0038537480571499603
SCGB3A2,,,,,,0.04503783056710837,0.04119667763283949,0.1154501272631619,-0.03939910787070209
LAMB3,0.008195041069230604,-0.009843418757956378,0.060064803509679146,-0.010591865906051906,0.005114322237240537,-0.05624006535629981,0.04130954508091976,0.03648684475582413,0.04342707434962011
LGALS9,-0.025929818471098327,0.051511681370445137,-0.0070206882811346336,0.08821016799387739,-0.013029476630172598,-0.033897081893638145,0.006069971762659004,0.07285315225479634,0.012039153897331473
VIM,0.06732532869867469,0.08112305250862009,0.1454654662115471,0.018728659699444084,0.01848369759484615,0.08930586171425685,-0.026295792074936836,0.11872382114770653,0.10700170501882487
PLAU,0.03345960402266766,0.10434767151768266,0.03863594745700522,0.029663098417498118,0.04312088214583624,-0.019914914008856314,-0.051779274092552896,0.0610460620835794,0.012679922835801306
TGFB3,-0.026158639571996947,0.046452835703817835,-0.017349225768454532,0.033493533363474916,0.0842544409676494,-0.014311809146940748,0.004655267355497296,-0.0590453442137241,-0.06222830520014191
APLN,0.03799061212872216,-0.02039652950276666,0.068380430789917,0.008156647235441444,0.01437502317328282,0.10565580905023708,0.034242118366161305,0.025245785223783047,0.0051275328469620055
SHANK2,0.0649469330486297,0.06781379621344436,0.009657041711320929,-0.022996855691224036,0.0020849973655829215,-0.04180435773394972,0.034762300610244934,0.019367334684332365,-0.027772055540179308
LTF,0.021210023094469063,,-0.06297249599405397,0.09048539909064363,0.03221389714862137,-0.05033041056859887,-0.006152280013627749,0.08362430440179051,0.08013715871428288
PYY,,,,-0.012587858838795752,,0.09782251865045279,-0.019481151048085257,,-0.008376855809320965
PENK,0.09710596961971504,0.050471485522542305,-0.053018465360734186,-0.040922181412717445,0.03272673362292647,-0.022063698030995782,,0.02116204775796432,-0.02966865190792521
CTF1,0.07850564429546233,0.025177901055288558,0.01617538866262686,0.0020658480816081915,-0.02244872376124285,-0.006594612685017979,-0.019421558951773287,0.14220414303959256,0.0979682544953338
COL3A1,-0.03784523381279046,0.00630741879731017,-0.11376720764906471,-0.02250345730487071,-0.028011748719006198,0.02175221175843242,-0.056730054807996165,0.06463927520424045,-0.060410135950850395
S100A10,0.06455286785618974,0.015106839199422751,0.11233485652293058,-0.026557923484126444,0.031781395059120365,0.06484982005077904,-0.006834342832168293,0.0010336564363769025,0.06383799131025042
FGF13,0.06881740342819782,-0.09418791794735538,0.01165498155781277,-0.047164807625853906,-0.016396473063687647,-0.03602426183761341,0.03511692158684727,0.01869230817102012,-0.04092872670435615
SEMA4A,-0.012323301646790068,-0.04308523502643374,-0.05215724357472759,0.03682249494227318,-0.005343402498124046,-0.04616140979152836,-0.026427230447088893,-0.03121372095643235,0.024592802825245
EFNA4,-0.007154633257158505,0.04410091436630079,0.07555375517297233,-0.005540428199407103,-0.03649803032373553,0.031224085332680875,-0.02672739703662922,0.014141752020464226,-0.000913229415516006
HSPA8,0.024484614521578036,-0.05779719925153414,0.04868570595345957,0.017364412358417045,-0.020823717974963796,-0.04590327381582447,0.11204424742451236,-0.02369682122469675,0.05105281475861364
NPB,0.02078495878647097,-0.02733510959781469,0.06179985420384348,-0.01501421201819387,-0.018675419026390288,-0.027852066100600273,0.03598358943334975,-0.018633724051485345,0.009737408123467208
ULBP1,-0.034824373046765826,-0.0014131442510422444,0.04877395151052799,-0.015440640916833021,,0.03509458104422203,0.07951604868976343,-0.03160014695668332,-0.003052004657664907
SEMA3E,-0.09000794687533549,0.006723966107958079,0.046308217230116695,0.01674272180320007,-0.038222105072851405,-0.026646189787421923,0.01348913038067123,0.028366612364558872,0.015083721342664667
FGF3,,,,,,,0.016897743288397382,-0.017666622222295033,
ADAM9,-0.014005777335929052,0.018804968055934818,-0.019993901772483072,-0.00882269964688558,0.028311890595334607,0.037471411086084115,0.015116103062618968,0.07583299764030473,0.04543914709806844
ASIP,0.0008951750812915757,,-0.012396736862441464,-0.013850036615392422,-0.01213762035554779,0.001064891680007179,-0.012932634332507728,-0.0032588747953791217,-0.001924348835867403
IBSP,0.02506199029778161,,-0.06308670804020858,,,-0.031162106371525947,-0.03470369553304731,0.08428871486131041,-0.027189054141154863
MMP12,,,,,,,,0.02919064412717692,
FAT4,0.00882228765914653,-0.018163508966544565,-0.03728205471085463,-0.007102640737541725,0.04728768258163256,-0.026266154903987676,0.003816494313286231,0.058077985249701786,-0.006770063477705424
MDK,-0.07304925349821347,-0.01978625930904449,-0.03673398199730367,0.05295149348331583,0.054380186179425256,0.013043781824791082,0.0736490099441519,-0.00869984736488718,-0.01420430438466111
BMP5,,,0.007680949184461044,,,,0.02634308095756215,-0.1035023918637147,0.059445447141210965
CAMP,,0.004489978649952552,0.06440226927824362,,,,0.015995002185136952,0.008092741566036002,-0.032412217911471045
HSPA1A,0.03856513237731914,0.06834389577810829,-0.014462784222044264,0.0346323236607847,0.000723717938479023,0.013355957682824951,-0.05057039927719728,0.02676178566111716,0.03473221216829025
SOST,-0.04717999696794487,,,,,0.06205616467547136,,,
SEMA3F,-0.04813837620100228,-0.0020453072866139983,0.026418161608609658,0.04896070482961579,0.012517941702894204,-0.0341202712348143,0.05924621355471805,0.014795095048863042,-0.039953844748769556
ARF6,-0.057518654907772616,-0.020147813281994408,0.037839790599024314,-0.00566151191996696,-0.008340786047403775,0.08342482262517702,0.0015384789982179914,-0.008100645565822741,0.004309974333605869
IL6,0.04005500278542676,0.001495817675506481,0.09439199327861039,0.056499112049046465,,-0.01755399185731051,0.07692824414263075,0.030993935269877357,0.11747083741498612
CALM1,-0.03694974756644794,-0.048589850669354985,-0.1177553628546406,0.004806129175454156,-0.004562252884552923,-0.09062890243125582,-0.006552409955658694,-0.03646642898827095,-0.0054227520964476835
VIP,0.008006212180582555,0.0189214607125572,0.02972357740012236,-0.02443310967824781,-0.024563760851347743,-0.025881545687774888,,,-0.008807947292720839
NMB,-0.08296746415962837,-0.009456198005249756,-0.08338978656968148,0.022362131312351905,0.0238893784783493,-0.0024831661804505384,0.08851941256373227,-0.04439464395876991,0.04498591541748968
CCL26,0.09438858351141363,-0.024215134702891973,0.044480457244757764,0.04904470463651168,,-0.019494935483457244,-0.029075664168601627,-0.004267382756983402,0.0038209009419321654
FBLN1,-0.021440738395266577,-0.019746765874920996,-0.0610900873411267,-0.02311967568598125,0.005573449740065413,-0.03426931041207012,0.014257448209421774,0.03404207846222574,-0.04566187182647882
