,MGH258,UKF259,UKF269,UKF275,ZH8811Abulk,ZH8811Bbulk,ZH916T1
TNFSF9,0.015848762890981857,-0.02357574882471629,-0.03766740211060864,-0.011761656783503379,-0.04346269549493657,-0.029583721446022126,0.040123172331828924
C4A,,-0.016136973926853034,,-0.011243778897418802,-0.0045884375171986345,,-0.0023133901962042107
CNTN2,-0.0709308944025841,-0.020395475100113008,-0.038218104948521084,-0.0025884461822047447,0.018927713870400653,0.010340890776811192,-0.019298724208924457
F7,,,-0.014036740996795229,,0.0014962858231746096,,
LUM,0.07785598289464743,-0.010538751381369187,0.14764307163815504,-0.022380232973516566,0.04605204162738034,0.05493553865468032,-0.037025734015633416
IZUMO1,-0.02221839016338353,,,,,,
BTC,,-0.02829625055092531,,,-0.021391397622220733,-0.032037410075358395,0.007978838064150832
APOC1,-0.06865737816074513,-0.07310977927128869,0.13331113960424879,-0.027347146359862733,0.13275703038392436,0.02159074723618434,0.12703300053600927
PKM,0.013679087197947437,0.018641343175652712,0.0682685938637822,0.06892416668861755,-0.056894472059923894,-0.016178076076744742,-0.06389078309257132
TNF,,-0.018195055201415615,-0.020600659145125256,0.06539964279475201,-0.020762462677869842,0.05352298020397109,0.034371554394872994
GNAS,0.08387788674705786,-0.10669007599332937,-0.08209854693432717,-0.05335759723805795,-0.05493716582633124,-0.04812184175620194,-0.007719697611541044
BMP8B,-0.027568062215613028,-0.020841723096706476,-0.009014648514883941,-0.02920308835385651,0.001189850978712138,0.041119974936268074,-0.06557369219055656
LIPH,,-0.006342981497626394,,-0.009065559463782123,0.021466733866494767,-0.007777252946990515,-0.008735626072370547
CCL28,,,,-0.013959470196589016,,,-0.012393580906472844
PTPN11,0.012287613341321115,-0.03263764177818393,0.01424411051572908,-0.0457317320484124,-0.007211661087565608,-0.04639042950370802,0.03930888333505363
ADAM12,-0.020585537822716122,0.06052533073515424,0.04213043801834817,-0.005666881583691866,-0.03495265763406318,0.05369604390648041,-0.07132390419652643
EPO,,-0.007212946942427597,,-0.009484820864235716,-0.022892482638377443,0.006817246577407143,-0.013179543289281498
EDN3,-0.03265523122335798,-0.02594504906851234,-0.024871124324980703,-0.014701004549743714,-0.038945738078831234,0.016294593704541498,-0.023947134199788212
CCL22,,,,-0.01909789221674266,-0.02590935970848376,-0.023222649082277464,-0.020365848092414637
CCL2,-0.05318946611419,0.012525913059602435,0.04896451177374386,-0.05017367022351152,-0.0030885965457828845,-0.05047096309472505,-0.05919155027727419
DSCAM,0.029639918379963326,0.004658619522825174,0.08160512888204498,0.03500860089576823,-0.01634615853017433,0.025267561556972584,0.00870688220972549
ANG,0.04071135885212604,0.09137054632301461,0.05307611679028664,0.04082819890782761,-0.036348408245355526,0.038775432924438975,0.10651428212626343
FBLN2,-0.030618296806597983,-0.03160205551777152,-0.030384663990543945,-0.024546058685587683,0.012249069107226614,0.10476225722777026,0.07629379686145374
VTN,,-0.026799413661909886,0.15432483549310935,0.019128154462719316,0.04284236904041788,0.07376757995874109,-0.021493635213452898
VEGFA,0.018262283526146894,0.08574718136520804,0.05582700120309043,0.0776643000524071,-0.10407944078199152,-0.061033856471748665,-0.04743504662236142
F10,,,0.04501302033564142,-0.010399901077840768,,0.0659511219902419,-0.02326841426993068
SERPINA1,-0.05694139502036716,-0.011987639051732845,0.07395143583479039,-0.014094650393911059,-0.009764283553705734,-0.06259206333564751,0.013256707762601107
VWF,0.03304305983405331,-0.027130908428304023,0.0799470403066983,0.013567666902578749,0.08489711237580175,0.029998522398312025,0.006513546174267433
GDNF,,-0.016952268592455296,,,0.0135702889679519,0.05047846149439109,
VASP,0.04707086121871355,-0.03284875123095474,0.09280553760629814,-0.0008089367281424373,-0.006128022520205838,-0.04793323196994868,-0.04402121439360387
ADAM15,0.009116781839878553,0.021015107771088115,0.011364437409945723,-0.06655569467282346,0.03858142600437845,0.028974278379305093,-0.048517623667868374
WNT2,,,-0.03603016974886068,,-0.02839585209845595,0.0062464352462267315,-0.03205085808379174
CALCB,,,-0.0155164851823048,,0.08337928217986022,-0.017182422306568676,
OLFM2,0.021111978762910943,-0.04777703901537263,-0.030588831316598338,-0.05950474558046615,0.02070096464130983,0.02732921035332978,0.08867797955648603
MFAP2,-0.022547816663230885,0.0418361460168733,0.06476588971498755,-0.024908953773821765,-0.041979938788819914,-0.013236853181025141,-0.02748963434387366
HLA-C,0.10222403409410488,0.027154452053631272,0.10833986370407224,-0.0061010830653710985,-0.04820392437949176,-0.0008288143907278691,0.06422275454205492
THBS1,-0.04120110047434721,0.022258559317824965,0.10392301674682583,-0.0058576216070767425,-0.0339281076655625,0.014521829003979683,-0.11990900030460126
HSPA4,0.016428972914281827,0.01664302567609443,-0.008432156351148853,0.0008921163635101923,0.08048956904991633,-0.015068858090293688,0.007619554925308375
LMAN1,0.04736022883200089,0.06844976045833309,0.07481887481856556,0.05339578670522576,-0.08649069847764293,-0.0323298085331501,-0.02433319399125948
LYPD3,,-0.01528070787564154,-0.02407046799393546,0.06912041854788438,-0.000973386653668992,-0.04859494868649749,-0.02733147299638158
APOE,-0.04747955202238698,-0.1064890531381199,0.056283745247123124,-0.09400704806042014,0.01575779451657272,-0.013883182325300296,0.03722171609174251
SOSTDC1,0.061179444757759646,,0.02209102525899439,-0.02294063786060915,0.01624368136174838,0.0215418777519341,-0.02197879314073686
ANXA1,-0.047566576003236674,0.045120327892165024,0.08913531411743972,-0.05297131308628777,0.01011989574273375,0.03116628400488331,-0.021250922077578126
WNT2B,0.011434230925369656,-0.03524743948549456,0.08603855645258879,0.005666560680667795,0.0706168071133959,0.01179871107581909,-0.00989672859911383
AMH,,0.06038350483257921,-0.031833800860837314,-0.013671889120645842,0.05972171450173774,0.08635735300238971,-0.0457718223110682
GDF10,,,-0.0250024139018398,-0.012773348191578677,-0.011275073775462554,0.0031113844119178185,0.07565857667469662
EFNB3,0.03851869379987984,-0.04556475883247056,-0.02357955062066176,-0.02503832569919711,0.0008103100699178019,0.01143977579712632,0.10157683038092703
LTB,0.0386501900176005,-0.036206388964091896,0.03664154930114946,0.017028770641981175,0.013353320258058446,0.013065190764122492,-0.0577101093814699
ANGPT2,0.051393271286040806,0.003394722944600091,0.11325874213427263,0.03756433466992417,0.05927037726506104,0.008474842585617568,0.010345123350015455
ADAM17,-0.027520927493372736,0.02236880024260274,0.054202120143201506,-0.020821741039309775,-0.0760544219178457,-0.04026999660785076,-0.05123677246015738
LRPAP1,0.050734876824901035,-0.033253281214865094,0.05691042374843545,0.04475933668850772,-0.030418048869532744,0.07964409356018391,0.048829409958498174
NID1,0.05315006113399175,-0.023923097103537454,0.12332155762959898,0.05520170949057957,-0.04397347857607025,-0.023699703285357213,-0.07430326277278675
MST1,0.07801897508383686,0.01412525186632798,0.0830361088274931,-0.04469867231605431,-0.02837353896628621,0.06236984317949121,0.06491021046557775
IL13,,,-0.01571710905672926,,,,
DCN,0.029912369788232803,-0.08322301924670605,0.09515809435011909,-0.039726531173428566,0.019118678343146192,0.04495794447765977,0.007263807842505065
IGFL2,,,,-0.01124378008714739,,0.2373255328446926,-0.01024435558300978
COL7A1,0.0381210732494439,0.011904965891668867,0.038896077445089224,0.024866505187373832,-0.05724104794286255,0.030219155977040217,0.04764862903904923
CALR,0.0332626609235257,-0.0036148505772341482,0.10195092580643744,0.01935342485685718,-0.06208187825113568,-0.05617417568411542,-0.10611793464967084
PIGA,-0.008286597523673849,0.0334469532783046,0.08202200399665192,0.0030477407851872045,0.002990080385850537,0.00027411868855372327,-0.04059831569618895
CD200,0.08540530180815818,0.01640678157320175,-0.016138054371029997,-0.03448289046969144,0.022175951302206856,0.0021518562914914652,0.02095872435549087
GRP,,,,-0.017457329128443687,,-0.023721056713675477,-0.015638378357485015
CDH1,-0.00023030052651919078,0.025080556780284397,-0.04558705751609235,-0.03600121196217741,-0.022102737228072003,-0.0166799916033722,-0.02651800215369856
LPL,-0.019247221866828104,-0.011817690956610312,0.10966563060691736,0.0539210013586244,0.04712372177639873,0.11831259978078934,0.03815168221760866
SEMA5A,0.03002291549782477,-0.054495766177545736,0.11503821874183617,-0.044222425243438834,0.016550492182413702,0.001997826642851612,0.05541947147979168
SEMA7A,-0.016383599670925345,-0.009752168309568496,-0.014920202121356177,0.018545617766310137,0.03313125299106351,0.0018985670872974912,-0.01716637472165197
SEMA4G,-0.0505000140621949,0.027314332998947262,0.05979655579155224,-0.011535184987544604,0.009286519310271094,0.05718916652529484,0.03432298845416984
SEMA3B,-0.035780313882220895,0.014077141757100108,-0.014585747183856896,-0.03768501107236508,0.02553752662775909,0.05337212212307496,0.04647102764385973
RPH3A,0.10676235596192238,-0.031190802302805444,-0.05964280160431332,-0.013015326621591446,-0.00842176714421971,0.03986510726422595,-0.03169260577976568
JAG2,0.11420311939540673,-0.04241859181288919,0.040232867826623504,-0.02674592703323656,0.06700113161151526,0.022451439625265003,0.050878075158994694
CGN,0.000866589234710818,0.03657679526811016,0.005559644757699892,0.07005272436625581,-0.020507838498729825,0.1346866201065964,-0.03713149254710495
GDF15,0.05220158597885368,0.07716728559130472,0.1591668800129141,0.0816795073623512,-0.03641970030820774,0.04452689816249435,-0.04215871876318746
SEMA4F,-0.05706692973605825,-0.03460012900984889,-0.04675118345352048,-0.05082698915827664,0.08118965969753325,-0.018368180477466977,-0.014325568193891915
NXPH1,0.029497095659202326,0.03218760832517804,-0.0015095072004355475,0.027261047312843213,0.009518538806402677,0.020070718920039202,0.0594724640028579
ARF1,0.07904628973978486,0.11331236980090412,-0.07206186747533333,0.06633745229613316,0.06530452832951304,-0.013993026773205696,-0.07287488893426464
DSC3,,,,,,,-0.013179547289793762
EBI3,-0.023152846404777456,-0.009664715881792015,0.06916261805672073,-0.0391870384104264,0.03739575104835353,0.00672301069103227,0.01389760057881236
TIMP1,0.0064955136884432135,0.025532533112566095,0.08800056266038207,0.06071229697833742,-0.0896978681181226,-0.06987799560966153,-0.06284027920937321
SEMA3C,-0.004823629512476815,-0.031876556624975,-0.06826218609011107,0.0028835483674206313,7.863062530036885e-05,-0.020581623659524588,0.030534583451607776
GNRH2,,,,,,,-0.014281835706100282
GAS6,-0.06693306320873064,-0.005630164772639226,0.07658517493107322,0.005540290738037316,-0.007723835213405027,0.026023479061263552,0.051786352831927104
MEPE,,-0.0456236453018041,0.036947107687527056,-0.015298861943038554,-0.027597653004075417,0.023336569836046046,-0.018212050158195606
SERPINE1,0.011934461386942971,0.06633799976865629,-0.03852460678970807,0.0830286188180914,-0.057023232549218414,-0.05645901978496251,-0.1009229770076271
RSPO2,-0.02456748743935431,-0.017268226989787173,-0.023374421031052233,0.041987313847985264,-0.03201161975133149,-0.02121227600874544,0.013048707426276965
SHBG,0.007968703556159277,-0.01739557940677402,0.06983012875927017,-0.019097892289209772,-0.020495599432860914,0.020160904495321947,0.0035688949713534703
LGALS3BP,0.012500898829657063,-0.04849689405288697,0.06032849413151517,-0.03534713766498005,-0.036213228567248346,-0.02179318833440172,-0.0311938369542429
LAMB1,-0.03256546237250903,0.003944979881216555,0.0891697380183717,-0.001214380028035585,-0.015451611685592037,0.03349439009844355,-0.06925727427354086
SPTBN2,0.014738035618414521,-0.014205532202997374,-0.05569969443323577,-0.047465364204983554,0.010998874757927034,0.03663741777110288,0.010514082585015174
COL1A2,0.006504874236420267,-0.008442816891437171,0.132182115747013,0.004110991905482345,-0.0042244743963912364,-0.0181352767836727,-0.09600509654484883
DEFB1,,,,-0.010017545869487075,,,0.00346624286493278
SCT,,,,-0.009207359133712387,,,
WNT11,,-0.01121850042556273,-0.015313401377347753,,0.07108537955508507,0.04662164590319676,0.006999740197340958
LGALS1,-0.0746256598144457,0.05197293389224569,0.07924951762717214,0.05627174829334635,-0.0948975477589389,-0.03651515505776298,-0.0345738048267565
BCAN,0.06723461949582464,-0.10290623671572133,0.08441781001328236,-0.06580234969234874,0.06532066871065004,0.06868887333794868,0.09627638310317002
ANOS1,0.05519201344369503,-0.012485046612786361,0.09042398805140622,-0.01597841821646971,0.07250416919021314,0.0738061762293511,0.081629485668264
EDA,-0.007229235559569666,0.033726500804069595,-0.018309672930906615,-0.014427025307276992,0.02088387831051443,0.025128936672968352,0.10376001935167797
FGF22,,,-0.014036747301188464,,-0.03490387286865956,-0.02396665039140893,-0.02525910737280751
SHANK1,-0.02928138355118032,-0.017179852767551837,-0.01335507354943374,-0.013477023314764655,-0.04103136340502459,-0.004275439643355036,0.12267596126358848
NPVF,,,,,-0.025909361445166538,0.017832138820016132,
RAET1G,,,,,,,0.009140506643785901
TGFB1,-0.005937008434764389,0.0037105542735928034,-0.030412136322569,0.04123873480023265,-0.03863923972400746,0.05405116579219404,-0.07672082652603494
MSTN,0.08516564687151129,0.01607598971556276,0.11340553489742489,-0.02432569019348169,-0.014618565582271318,0.0016027309428098388,-0.03178244950802647
WNT4,,,-0.015915342682516945,0.005860495900164317,0.03827153568847674,-0.0064502510013224506,0.0066284370394219866
TNFSF4,0.07905236642875763,-0.02340313241410285,0.12771482689473704,-0.024207732357163787,-0.027713061613427483,0.011270394198361042,0.025419067654561995
NTN1,-0.058223185640515325,0.009179608781337317,0.081571292003212,-0.041596840044063804,-0.01813267464075351,0.03668514035869064,-0.007516836846040616
CXCL12,0.053259179781256424,-0.02536049569495193,0.0299483858236415,-0.03813169222462268,0.066689705970065,-0.00761450943008092,-0.057796089058522425
GNRH1,-0.03775763996656952,0.0376927811624031,0.0034210090730013767,-0.021354738198561183,0.048582248455805804,0.06001574239312313,-0.04051255995345253
FGF8,,,,,0.05503467385440308,-0.02990242338880314,
RIMS1,0.09440889263343737,0.002846810592215666,-0.037624963004152766,0.02684457924706574,0.04926505439756463,0.058748457522478134,0.05992097002993196
FGF14,0.032445689159638344,0.004780624619195623,0.05532212144382157,-0.0472361553662316,0.07589687806760262,-0.0027296369550836126,0.04095931849659428
IGF1,-0.02916746582924341,-0.02337026534355461,0.03323789166093163,-0.0239704620478559,0.06111243816392964,-0.014593515376074988,-0.02745251248184608
TNFSF10,0.025522535971766337,-0.01891755815350777,0.09653742356646554,-0.0215936824973831,-0.022751914788032013,0.03985015881120775,-0.014496702151031436
GDF5,-0.024567477742338608,,0.03780409809538299,,0.1021891906222379,-3.59166759596993e-06,-0.026165814852080173
CHAD,,,,,0.04857007755841737,0.03312046993346841,
RGMA,-0.022418742482681397,-0.039008418880746375,0.06355361142172013,-0.05265502290932263,0.08768931908093114,0.024648637172779816,0.07448279774977562
WNT16,0.07808977700427212,-0.005445992404445192,0.09155470705820593,-0.015838261688036884,,,-0.030875674300721766
CX3CL1,0.01772741179000401,0.009155539440035857,0.002816339296872503,0.0377014627096971,0.025571674833364245,-0.0034389437002421753,0.03799077167186366
FGF1,-0.033076831696764196,-0.043074733538755364,-0.01948974515645118,-0.06813364729764845,0.022529798922207366,0.05273664105432333,0.07426205609526246
ALOX5AP,-0.041626718279268414,0.04288508214685661,0.10232637037234926,-0.02657900030623817,-0.006978709525408506,-0.05931499886636091,0.028741105871493488
IL1RN,-0.02186349951416794,-0.034353649706599425,-0.014257058171850176,0.06498194366705395,-0.059062989564881756,0.005193627273041148,0.0031961497431403697
PCSK9,,,,,0.034994044072424374,-0.022969707787148533,
NPW,,0.11435174355623416,,-0.01277334939540264,-0.02900579025739017,-0.021361802259006878,0.008998738888615618
CXCL9,-0.017931533395573056,-0.03410120998854575,-0.017243090455854326,-0.012589177291102968,,,-0.05429528957362863
ANGPTL4,-0.01976219445118433,0.0900609192642808,-0.012369996094121932,-0.015610163248413472,-0.06525575181806731,-0.039950562650849876,-0.09466422629618147
UCN2,,-0.01341354002896947,-0.015107730275423021,-0.014427026197031095,-0.016540456530646952,0.002196597672044764,
OBP2A,,,,,,,-0.014804076635235398
COL4A3,,-0.054269490962105066,,-0.0030223696570862283,,0.027085721722960487,-0.006354272838380018
NRG3,0.009971434761574206,0.008699604899736797,-0.05785770515025478,0.02903534862713393,0.08822900703483272,0.0195432057700715,0.031390768831894345
IL23A,,-0.007589798452994006,0.06459982953985459,,0.036811617865563195,0.13763562093088916,-0.021370865990802686
COLQ,-0.002171722685916742,-0.05056227423978397,0.04735202655795415,-0.026072806627405114,0.009525329403304843,0.03680435771471741,0.05317371553352425
SCGB1A1,,,,,,0.1019349517727956,
TNFSF12,-0.03003117018729485,-0.036238497559318406,0.07104585249310316,-0.02810356736560523,0.026903134510006622,0.04015228540172486,0.02727046158506563
DKK2,,-0.013611290950526577,-0.026905937544330887,-0.014791299161595816,-0.02667742863406462,,-0.0043116383243874306
FYN,-0.002481395321558677,-0.09257885349926738,0.12151746368454232,-0.03764615796432676,0.05707493779672354,0.05591403952241002,0.06397474812865406
ACE,0.07274130311647804,-0.01845076075301849,0.07417638852756703,-0.04032035663245073,0.040774585025722135,0.016017070110713166,0.0019054312210491475
IL18,-0.08536722600797647,-0.026952461818144733,0.0733909400364873,-0.04472154812840089,0.02805296571491088,0.017524548254778134,0.07555000170916519
PPBP,,,,,0.09699866667565205,-0.02719090959480395,
CCL27,-0.024886123898568258,0.015036519492087595,-0.006049609385538233,0.04438246883338431,0.037323828125689074,0.04302826247219299,-0.0017550611721915607
SERPING1,-0.024650253953753424,-0.0011203591202885016,0.11635578016111187,-0.053052710832337854,0.04274166595354035,0.026886647003117332,-0.07984354005119101
AZGP1,0.06528294463491323,0.07319076080806568,-0.014584459203459483,0.014860123721495332,0.027716857064257524,0.07788685947018381,0.022341708607973635
INHA,0.08941135718904443,0.015541064280896244,-0.03622555115826286,0.03739756818056781,-0.011417295367704602,0.15027878815859566,0.06055700263383849
SEMA3G,0.013690159409778285,-0.02528796537880387,0.05152591189236821,-0.02287891680351036,,,0.046756253310678064
COL6A1,-0.0037223076295894927,0.019808719055540765,0.09374294242987126,0.043999379798660504,-0.0010303886539765237,-0.02630309314496742,-0.09163044546114808
FGF17,,0.02085215772187944,0.063738272567959,-0.02095960648925076,-0.006891047634179164,0.023118632775497194,-0.014103744525459604
TNFSF8,-0.027018909991500632,-0.017110934502482546,0.012326725210866979,-0.011811469972745478,-0.03002534904470483,0.007995536490766793,0.060699629247438346
FGF20,0.08244599728017378,-0.04257551460861225,-0.006071884273433479,-0.026873544642650966,0.03330881642037995,-0.028248399639682602,0.09514795743476137
ICAM3,-0.023141619052049582,0.07222348574675826,0.03752606190094388,-0.0379530750919841,0.06705258980376926,0.10889943401575554,-0.004617139950976519
LAMA4,0.06331660749668858,-0.06176866790190174,0.11792989409375973,-0.0573494718994002,0.05481967692692791,0.03798893802383217,-0.07896723109510552
DLL4,0.08973754450895782,-0.022904921018699915,0.1189474910608102,-0.0008698432016832338,0.052662871489199625,-0.023654667322877576,0.0371226055516628
SEMA3A,-0.05149867619260305,0.025724406519249354,-0.03320762388941764,-0.01304926843388382,0.0298626167044644,-3.2012827155119976e-05,0.016902347744225957
RLN2,,0.09742327200809728,0.0022973885377419526,-0.012031457072821179,-0.020762455937295282,,-0.016277303510573174
C5,0.03248287443415572,-0.016991243870286804,0.1407492695481279,-0.01650939796332876,0.012274907751801522,0.04766720372209671,-0.03430650276543069
COMP,,,,,,,-0.02010778648505133
EDN2,,,-0.0194858699413952,0.07904999646694279,,,
C1QA,-0.055669385535975696,-0.05026359393952625,0.10847345121890946,-0.06541005457718181,0.028686329149284442,-0.035778881308666535,-0.029806711848761738
UTS2B,-0.02291259667550902,-0.017268230784490895,,0.04267531286175791,,,-0.017343434744262528
COL9A3,-0.04870854531410774,-0.028976402757320573,0.11137647374869837,0.026536383910376285,0.01644875336069756,0.057313898315750476,0.04980157919715553
DLK1,,-0.028741077113588226,,0.03557930611173152,,,
HGF,-0.0503701613826568,0.05317884965920862,-0.021813507721493403,0.0062654668076954695,0.038968279794114054,-0.028367111141352895,0.09609478769136579
P4HB,0.015734654227516395,0.06415199811305786,0.07690800276305289,0.06373237103436932,-0.08189183103819409,-0.09143968294657058,-0.11768376730148901
ADCYAP1,-0.025200998417600873,-0.018191814658894346,0.01659716440689197,-0.01994343839050898,0.048102427151098845,0.04757304534757195,-0.024936419373096284
GREM1,-0.060087853007893724,-0.014925165095698481,0.00044003364303381147,0.0203904567444822,0.013956494986112162,-0.04202517375636387,-0.06154217914620758
EGF,0.0028773985759791383,0.017170056574108205,0.015093035942178323,-0.00517266457730423,-0.02538552669212949,0.03520879702276949,0.04094162076021183
VEGFB,0.01815107814685552,-0.00643509293261951,0.022904224817327325,0.020059394210421598,-0.031565594406419706,-0.007582292114026512,0.03029021850193132
FARP2,-0.008967788405067165,0.04571079388611948,0.05885358450904865,-0.003526936721514941,0.03231217886449491,0.031268333979756674,0.02174491166487283
IHH,,,,,-0.027178462133749245,-0.02675201472867195,
LAMA2,0.05416860431929347,0.027360284136898175,0.10867558488334164,-0.043143752891302005,-0.0029752382467588905,0.03832462985954018,-0.06567395942881142
SERPINC1,,,,-0.011126954389065307,,-0.021930862701798438,
NRG1,,-0.030199427647523085,-0.03140175659378379,-0.03417289457641346,0.007625488180136847,-0.03816169872129156,0.0068259765648282155
SPINK1,,0.13214639379614423,,,-0.05730633842075238,-0.011641630772345955,-0.0038489070781382506
EFEMP2,-0.006672704866299264,-0.049531716349182964,0.10027375144656094,0.009194677953323559,-0.05987791752148846,0.04114017474759131,-0.03185510524677339
SELPLG,-0.029992988059182702,-0.037175257488194925,-0.046397099409805784,-0.011215215437100853,0.0927660859968815,0.013214414208119175,0.05743825260421747
GDF6,,-0.0047196034689878765,0.06511760530592224,,-0.025628007256019922,0.010404840800238813,
HLA-E,-0.1198853561018947,-0.03352763919826897,0.10557139381464874,-0.04328287346447129,0.009332544116931522,-0.03715064264573548,-0.020194908359466964
PTN,0.13329970367002583,-0.06254558806482215,0.11935676858220601,0.055200783594162924,-0.010569935323190534,0.02170364455898199,0.017523503305146817
CD274,-0.021726947568984835,0.002693872668270786,0.05192635447898906,-0.025499786322516628,-0.007361038026711181,0.027492543223922822,-0.05215901155000914
CD14,-0.05054925961625955,0.015897899369516917,0.08696363663867754,0.015042482205046614,0.035016847287993584,-0.0077203753183179395,0.018742512944816304
SFTPD,,,,-0.019097892299562214,0.0012190532469026562,0.046785936210423304,0.07264061262935209
SLIT1,-0.009791676170289821,-0.0882731199157316,0.01673776953949673,-0.030389033158515058,0.056953613008542174,-0.05057869090799237,0.052386443684209444
CNTF,0.08120466314425857,0.02926927490953987,-0.019156567517578743,-0.009484819957347353,,,
BST1,-0.043737081407432106,0.011227597152699057,0.14634881899708552,0.003137763612607132,0.07001750482237468,0.01928902160200219,0.03081921695288689
AGTRAP,-0.020180951564667243,0.052853503248011545,0.11762908469499184,-0.0248915406907306,0.002358265579809194,0.01038536493374046,0.04133541391457723
LAMC1,0.044484151394273495,0.05710389231440729,0.1220490891840542,0.029737188753826756,-0.004124571712358773,0.004321507449325766,-0.06270571933650737
COL6A3,0.020314318683180222,0.03706878617727272,-0.0015695489782537576,0.04965533641966114,-0.015439965843381991,0.010901915662500554,-0.046005597684687746
FN1,0.03128747453575311,0.046925512793388795,0.11842492811610203,-0.013471012642814976,-0.11511977443487569,-0.04635325523006467,-0.10805718303775988
MIF,-0.001432295089194944,0.08215894241027101,-0.049433750687286254,0.07687946165254841,-0.059163335197633185,-0.0018285732671808972,0.10497891927415708
JAG1,0.13259243896252199,0.014654244125929616,0.09240353834637148,0.018549165443103893,0.043158414488068356,-0.02567578496645233,-0.09569931747526088
NID2,-0.01764447713373538,-0.05999018613714462,0.1034586322207908,0.05864902272814022,0.010132067699704657,0.01733452030599079,-0.04286408993185213
EFNB1,0.017506754118768446,-0.0010390159082887727,0.06485079206200912,0.005641253084484316,0.008652831064890332,0.04422025225028889,0.06437075885933607
COL4A2,0.013322344781621281,-0.027220109868118236,0.10625166510773121,0.05325827506226739,0.01259188257357485,-0.014330152554108586,-0.08058046879070019
SPP1,-0.09800662553999986,0.06742623573882704,0.1390380253183268,0.06572874764758396,0.00010994732276502756,-0.08401935392034811,-0.08739697889971557
PODXL2,0.05551362751731976,-0.04017588770321109,-0.009926603197459326,-0.03337794830959312,0.0564242290083735,-0.011491959338859287,0.099013134778186
FGF9,-0.027018914312298848,-0.006423280950527963,-0.010662999179180897,0.027206230406661678,0.04103095323561775,0.03285095502636219,-0.004570806545919894
ITIH2,0.04314687136063207,-0.018185208291422193,0.06268989577427704,,0.04369802488740425,0.030933897746230402,0.0347745515673597
ADAM10,-0.007281285713758301,-0.028600507059421073,0.05541037961138474,-0.028329573257752535,-0.025405670675534144,0.013029993250000252,-0.07005701688687466
CFH,0.03713694803934851,-0.00029109353608416114,0.06386694714234975,-0.0103497143033643,0.030617363214538975,0.04075463610845121,-0.0032961425657925553
COL4A5,-0.009171474014850321,-0.025820896446508423,0.030787154024714398,-0.004843178128032173,0.021961492645438303,0.014005202627523564,0.02611244862849504
LTBP3,-0.015413754167690702,-0.06303793618054951,0.060161664586319524,-0.004321459808830491,-0.036244048871862146,0.0015041281081491018,-0.011208627756548024
GNB3,0.003190688697012902,0.004199174639066961,0.10032523426375496,-0.03667307693126231,0.08839830979227072,-0.00021546730254670064,0.026126529354139835
COL6A2,-0.010426011315140397,0.003997940956181017,0.05654267852346001,0.040538986179354794,-0.05312594519655948,0.002695705814616896,-0.08519202129360468
GDF9,0.036053744071969256,0.05910732863699823,0.042987172777981426,-0.035367620833350245,0.0767858752730717,0.1705367358202087,0.16580311034167386
NCAM1,0.009730954801525193,-0.07684520872651601,-0.025159323557946676,-0.04534171615212417,0.018132186020717644,0.006352112391996335,0.03345639544839294
APOC2,-0.017654047983347455,-0.02180725707254833,-0.010435925487028142,-0.01639178186207818,0.0743129016761624,0.041437243543349836,0.09647834155307274
BST2,0.08077141254826307,-0.03952644246236659,0.11914504626241569,-0.007414341815058542,0.03352672589269554,-0.005836997219375373,0.0020636275571829007
COL5A1,0.0019453399309001503,0.029606164640103246,0.11817788869955448,0.04435482778290079,-0.04449727069453222,-0.03561629294923569,-0.07576212700581081
CALM3,-0.002218034250835922,-0.029746955683062633,-0.06855624488316206,-0.05435561297688886,0.08915924001331749,0.09686415568878058,-0.03018439887176297
THBS2,0.005239852739234246,0.0214925750485696,0.07652434110856561,0.07080638320138555,0.004524484651407135,-0.0006211316930446996,0.01013783424240632
SERPINE2,0.058807116225289814,0.03416638828213586,0.022451648942177535,-0.03802576568949537,-0.002069358359070336,-0.07013943361530518,0.06717655553473152
EFNB2,0.07385562941681259,-0.014576440843348516,0.036231093565382254,-0.054764637604474,0.05280538083608856,0.0003605189168838638,-0.05236567934902076
PROK1,,-0.023743891953221973,,0.002436327624812028,-0.02076246054335385,-0.02420994597002678,
MMP9,0.0395653889187587,-0.06432857073821142,0.11972010792881564,-0.01583825905244313,-0.040663947444531695,-0.014923372041101576,-0.09978081315895972
NPPA,-0.031153097954352893,0.015972932796285328,0.035489326106373426,-0.010598771417624529,-0.020469083918969157,0.06519426048591849,0.05263455771612481
APOB,,,-0.014688241869837446,-0.019241014323817078,,,0.01726884994986096
C4B,,0.015900080902360482,,-0.012460464140120921,,,-0.014804080774632812
NTNG2,-0.03133566020823023,0.027401296871286097,0.0332413048274992,-0.021880796535399306,-0.04086066011930773,0.020816742688691093,-0.03431304047142733
LAMA1,0.050960896222062436,-0.029745809369583744,0.08166255657413535,0.06717654853819428,0.0007226323176127522,-0.0006223235994944561,0.04138001622345761
UCN,0.033243884028859916,0.0010019102576973415,-0.02460674046268284,-0.018470920455329873,-0.027302879683449372,0.1016997651612715,0.055850743665265865
ARTN,,0.1153298054149222,-0.022250494459061538,-0.015838260589872658,0.10253037631551479,-0.03814317602904611,-0.019824550023998157
PDGFD,-0.026399110196030404,-0.02952123239512271,0.03406485595962632,0.04322638444017909,-0.010448111427592614,0.035681137958307456,-0.004071204036760887
