,UKF243,UKF251,UKF259,UKF275,UKF313,UKF334,ZH1007inf,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
SEMA4F,0.05228069922373042,0.016575101841867265,-0.05527687485530869,-0.00380972298736861,0.03081196851586548,-0.0020612653313687736,0.12199836446051288,-0.055200917020374836,-0.06053215140531928,0.07621701410983549,0.09042432099547414
NXPH1,0.048181528333506494,-0.03275948463213272,-0.09498556144251508,0.05289297109682765,,-0.02900490495375808,0.09486895385434706,-0.003360558424232691,-0.0081493598042108,-0.12976871176566793,-0.08002235760978996
ARF1,0.02595182400881708,0.027877760818308263,0.0762670620667004,0.015729845375685385,-0.019469873194984555,0.005995831015428783,0.060038702856663066,-0.0036257121559855445,-0.01933407540089464,-0.016228048901011788,-0.0568142332316557
DSC3,,,,,0.032607748404508675,,,,,-0.06415072718825833,
EBI3,0.03701422355753644,-0.0020360742356631475,-0.0055583504099739455,0.04744182044529611,0.09134233831199998,-0.026674933143950277,0.09671076376200047,0.04668484526060823,0.015734992499599646,0.18025250134337167,0.08848205947371894
TIMP1,0.018284456646114326,0.04553624355970979,0.13843364212849305,-0.007475872845094488,0.0033144641160576136,-0.005281122486540211,0.0624686895908323,-0.03417031536383777,0.12228110034852756,0.16541368485392985,0.14182940780621678
SEMA3C,-0.036198380804252576,0.004455354220896815,0.03608939897690339,0.06255550131033373,0.031677606703440116,0.008412346694926982,0.0792593474744601,0.02756260725911735,0.055535888218074356,0.16540361909753454,0.15751328164149392
GNRH2,,,,,,,,,,0.015831933322532243,
GAS6,-0.04230249280167207,0.05628355697537118,0.031908829902777595,0.012471545489527919,0.00527359854242761,-0.016571772424070375,0.028907731573118406,0.0018837156715198128,0.08532320298704946,0.19215897403397542,-0.004697095280055504
MEPE,-0.009374208337456799,,-0.03374424471684087,-0.010901976982212649,,-0.02584474553599582,0.0849272348242552,-0.026108158833878237,-0.022002033061278976,0.016207655746684525,-0.10986859058991572
SERPINE1,-0.006939520382739166,-0.0037644282577236152,0.06907883871298302,-0.03449635362701923,-0.04569838915238715,0.0531294513227868,0.04763000650200333,-0.08866776074493413,0.0911370681057439,0.028200074945828348,-0.022799929387754735
RSPO2,0.0004517696578750982,0.047860965943053564,0.025827122102969762,-0.026729835082414347,,0.0151748245389527,,-0.02459729781765893,-0.045323641573018665,0.0965055781214602,-0.05715481556577757
SHBG,0.0895079035596463,0.017915290183447306,0.009288322112619374,-0.0030024716685806553,,-0.011242053450839631,-0.024485945887167456,-0.017409318086032882,-0.008159214728092489,0.015983607771926193,0.10532477022734532
LGALS3BP,0.038703849651338065,0.06262220482355012,0.0647988898710191,0.027149460457803903,0.046899408913757726,-0.011185618516750625,0.10208389330573872,-0.04991092384909935,0.04621624363295837,0.10651766951038372,0.12612276856364418
LAMB1,-0.08087031090457608,0.06895087202120549,0.04871142459237496,-0.016492702256789452,-0.029345070546449584,0.06081687569154089,0.058008036849342824,-0.007709342163153507,0.1308008248663517,0.12907625690389798,0.027050052966235655
SPTBN2,0.026377363112585706,0.05397881130545101,0.05467771510418273,0.05216046138701827,-0.023169925897460752,-0.039907482329987615,0.006737482806714909,0.020593378292309415,-0.025743151431462455,-0.018056138465601525,-0.008590928995723923
COL1A2,0.01621512544926367,-0.03879336635945822,0.10705152655001386,-0.020587377330107796,0.08586338842411176,-0.02118892850261263,0.0021376765197352984,0.05242097234195884,0.09485604902021057,0.20326275786254755,-0.06315119153411133
DEFB1,,-0.016657813979457994,,-0.022485047985805154,,,,,,0.21246792878268178,-0.03857950156359502
CEACAM16,,,,,,-0.02040687336572654,,,,,
SCT,,,,0.1312261483359932,,,,,,,
WNT11,,,0.06336280006375825,,-0.02078345470175878,,,0.026389055103546867,0.020231007589451396,0.04780837170441754,0.037406499458535844
LGALS1,0.01816899243428858,-0.022428405983302,0.06907410370078094,-0.028023029965999292,0.04312118046107838,0.016419951155293103,0.06440741347557613,0.009195349154263623,0.15687762375249678,-0.010352296442522826,0.0598335883616552
BCAN,0.07664578209554732,-0.007254485637913091,-0.12948850897538228,0.059341579083949034,0.011428208035111095,0.02875995799861341,0.029712253840895056,-0.016725360340173325,-0.15841933282269657,-0.08247735752054135,-0.12850591780745496
ANOS1,0.026167808202423242,-0.03853027036473713,0.008502428267219309,0.06853035771764036,-0.025877803765412453,0.042247707119123526,0.02489432287316194,-0.028576137054919362,-0.06268501099225027,0.03285179147145374,0.009406968247499623
EDA,-0.01635779217077124,-0.03437369846374484,-0.021519368363831937,-0.0323824178649015,-0.022528346604239663,-0.010255602334745297,-0.03400325417871369,-0.028247513215813435,-0.04476361136857613,0.04730918442292207,0.03318006787614913
FGF22,0.018577289352747724,-0.022937551759967742,,,,-0.02550668290961061,,0.029872145557044368,-0.033468264275879456,0.004840268754110509,0.024600933788167724
SHANK1,,0.052065311973136616,-0.02425811853212797,-0.0024867332705796326,,-0.01572574278543277,,0.01466490643948945,0.016414223913388128,-0.023788163183885925,0.032987928888805286
NPVF,,,,,,,,-0.015647091791779994,,,
RAET1G,,,,,,,,,,0.03400417714340237,-0.00576970218102096
TGFB1,0.07858888450707914,-0.034636568993213074,-0.0069863947090352445,0.0029989431741050255,0.007056424749393543,-0.015702262752866483,0.037256537942102846,-0.006870431656885724,0.07444770019981001,0.12620666369751934,0.0063004141435230535
MSTN,-0.04253487401002094,0.05038681469204154,0.006175270046060784,-0.004047661946419405,,0.03458561288467343,0.0068234604130365546,0.019532637869965133,-0.012321494707885352,-0.06536280845032223,0.0024018505101481924
WNT4,0.07291915609964135,-0.02177875639287883,,0.01389406571683918,,-0.01559583912145854,0.06995577395710423,0.02952947761404602,0.12616783910825644,0.32680752359085885,0.039393255553774334
TNFSF4,-0.015857118687870556,0.020203456339798358,-0.023030575776161973,-0.033374617751304084,0.019058174934711732,0.00734775187008878,-0.033732432966639324,-0.037852898021257075,0.05587665285385843,0.03249571051442003,0.03258317374388752
NTN1,-0.008243386902622553,0.05313966184927407,-0.01414923359097722,-0.060257436078439794,0.12587421327866413,-0.015648956697706055,0.041193862469181955,-0.007743160544088783,-0.005762479345152604,0.13059150580503454,0.05801749164465831
CXCL12,-0.018475287534278892,0.013475475410998567,0.02711296089013585,0.03076620942517118,0.061832219880751445,-0.03307445408599783,0.028518225573234083,0.029439035856528933,0.08386094795951403,0.1920527744400104,0.020435742708963835
GNRH1,-0.022275204296895654,0.0026356738446661463,-0.024571115103843175,0.03192705365138736,-0.033047965484249375,0.046099315378197205,0.04282617534896659,-0.02334556046910063,0.029572022825183248,0.003851811032613117,-0.06513445383827608
FGF8,,,,,,,,0.017730516568155885,0.02617850140337205,,
RIMS1,0.018979047167424025,0.01844320158618214,-0.032401766566685905,0.006546686117669604,,-0.04106475312215631,-0.009975105652882265,-0.0300681994281597,-0.019623960263244315,-0.011601970211181796,0.00849892539281743
FGF14,0.0440439292759357,0.00011757041874689526,0.02413216119723242,0.04458110226061954,,-0.018960565260942457,0.024522390794110657,0.0019948228377956573,-0.05619661949421966,-0.07123109841111713,-0.056965724272640475
IGF1,0.014954655596490556,-0.023998189769651065,0.059692045538128895,-0.031520113839491756,-0.02146979233426353,0.030092180302735666,0.03221739447241929,0.004230522565838533,-0.02372172175515041,0.2255727656973005,0.06496680446366883
TNFSF10,-0.046641825026983656,0.04276657038594487,0.06131130252893,0.019577733867277264,-0.00940496753814713,-0.007691395566383271,0.0067103765787391075,0.03670312734749042,0.07637264104184086,0.07867026043602815,0.04708663763787444
GDF5,0.0652467024755129,,,,-0.02198750372041815,-0.011418235675069362,,-0.03341012879252966,-0.021502506757296373,0.0703634001503922,-0.03553479291589918
CHAD,,,,,,,,-0.03785290202985511,0.01661520173558282,,
RGMA,0.018437596161091984,0.033871750907832066,-0.02162702667460524,-0.028532598087237952,-0.024621128886738362,0.013121818752687132,0.059519970325190734,-0.013946321060114666,0.04894102480792878,-0.12265095917173989,0.031553323744936836
WNT16,0.029680937964765713,0.00199143371971729,0.06614773234719447,-0.01879181978223401,0.060693510776037476,,,,-0.01987844444163755,0.06910379129412778,-0.055644328338081375
CX3CL1,0.00802431830256637,0.03859280415345875,0.0051363191326431615,0.06241017286793163,-0.008834294444197723,0.0017304749039474669,-0.018566799009110846,-0.038030775715771896,0.01675955722163897,-0.0012168424609835977,0.04210131820677095
FGF1,0.015350999047212191,0.016601739069833796,-0.05109937580685523,-0.016445965652327237,0.026184123886066012,-0.03574446507364546,-0.04444954458982028,0.020859466648739174,-0.10683361290395545,0.11005870008683263,0.04748486433691528
ALOX5AP,-0.020436134422866903,-0.002446097778524096,0.20666681705772105,0.04842320371947272,-0.059105938251120156,0.013333602546526225,0.06450199175464882,-0.015835532468050202,0.07093914019907971,-0.035250167442247,0.011139698370961872
IL1RN,0.039591121948305136,0.11104329305794296,0.08263160457396011,-0.01444910258162264,0.005559644828833285,-0.012262832149706634,,-0.03904387683046954,0.03644381448431181,0.018559486811638073,0.04388378213608575
PCSK9,,,,,0.052202530583312395,,,0.008530563883363864,0.05991833862339476,,
NPW,-0.0020768527849815725,,-0.03679650022040737,0.01990097005328382,0.033301261461545294,-0.01365812510278508,-0.030327827853485707,-0.057840060548200074,0.09818877324831159,-0.012958287385033823,-0.028072252849506135
CXCL9,-0.0010211322567518293,-0.02679197146301064,0.09366757822473946,0.012341144660066028,-0.030998024979091075,,0.08901906553843687,,,-0.0345445607268022,0.11191007712024531
ANGPTL4,-0.02375557203436928,0.047567650461878344,0.12279836729728547,-0.030753567266593906,-0.008619004856590827,0.0893858559669335,-0.07635985957781144,-0.06882968133247609,0.0608423756749843,0.052274542098838875,0.06056467553157431
CCL11,,,,,-0.04175094958231198,,,,,,
UCN2,,,-0.005311458423524124,-0.03238241986201376,0.07981549444302918,,,-0.028818721582929373,-0.021803407291304755,,
OBP2A,,,,,-0.03339730011536465,,-0.028497775528612053,,,-0.04319840832791258,
COL4A3,-0.017315360790254895,-0.02576769913205473,-0.0052637426934176446,0.04196562719553335,,0.006853375942259457,,0.04775718616810328,0.15526174272135146,-0.005378155945104339,-0.018611594234985988
NRG3,-0.03293667621504879,0.009581039155994014,-0.04923686264556349,0.035816444623228826,,-0.024047757343093317,0.024670262763671767,-0.04663285710097742,-0.02996325805370746,0.051791565094581854,-0.036450406566886785
IL23A,0.008060759749326981,0.09628831940562914,0.034368101693710434,,,-0.0188157334216113,-0.02622375684349009,-0.021306645293619517,,-0.016714050616223455,-0.045098972032538875
COLQ,-0.04019874708206686,-0.01808592047673517,0.0007579847713047746,0.02649103965273687,0.003258568870931149,0.03328985779287698,-0.032630701461535655,-0.028700253412004172,0.07774601821989215,-0.009242722507973629,0.015773880427405837
SCGB1A1,,0.02009313289331211,,,,,,-0.020863667847220616,0.011235942821208903,,
TNFSF12,0.08309499736188333,0.002472121543974675,0.06488032353761679,0.0055702313124846746,0.027440025600548198,-0.005868726573955026,-0.035392905778790534,-0.03674726463878641,-0.03279796478172977,0.12091747470144124,0.0423815317229893
DKK2,0.03298857573805593,-0.020137719797269193,-0.0011331167072351842,-0.033200054759311086,-0.042594272018253415,,,,-0.025696585983226324,0.10838469003609807,-0.00030999205257484593
FYN,-0.023513339390643078,-0.061702859228065315,-0.14716396374712387,-0.01959385203836087,0.06301169828708388,-0.050008366211797446,0.088868521826588,-0.009666492804057911,-0.03353672427934717,0.00956090210037066,-0.005297374185178937
ACE,0.06144645286751839,-0.04029010118169076,0.06737367922033373,-0.01645753113753357,-0.01374713292122607,-0.03152381317629285,0.025455979544553614,0.019395972637510365,0.04697777364153841,-0.003730550778134851,0.01594627142892731
IL18,0.08540445958951721,0.026251932973836274,-0.04119362374167416,0.02256111638220329,0.015005914993569788,0.00402412126422966,0.10073168280978423,-0.03486914242602987,-0.041577007130085594,0.11997647346804423,0.08060381616003338
PPBP,,,,,0.06148270139002728,,,-0.019639071164497975,,,0.06878790368993103
CCL27,-0.023914890899506998,,-0.054016651664497525,-0.04054406124222494,,0.010805229957641256,-0.026223756155029265,-0.03450944407837235,0.08377528806766406,-0.049181416547346674,-0.036626319110694805
SERPING1,-0.04551370076779854,0.03968626519280161,0.10768696073152882,0.050240380835349596,-0.09608338600391354,-0.026788039456370757,0.10249525508296142,-0.02631821370587278,0.08014057102623592,0.22826322502183935,0.022055788501095058
AZGP1,0.07123676657709,-0.04845221115519626,0.0002340673267603847,0.07600831746211945,,0.017844074621647187,0.017852577712556512,-0.015606259082752604,0.06227904199943908,0.04691409646769469,0.027907636409008015
INHA,-0.003426675352165799,-0.026296679712315887,0.011983351649350106,0.017276800783549998,0.0155584750588908,0.06526248781993331,,-0.01641785475427665,0.007929724969162487,0.08630509735517246,0.027201726350895388
SEMA3G,0.13104424771602072,-0.043222619343616375,-0.03316545668765809,0.02327087087790071,0.07629140578131163,-0.017451205812136578,-0.00290725291013501,,0.050922369722076276,0.15966509155277975,-0.08608095830127373
OXT,,,,,,,,,-0.01869452030906617,,
COL6A1,-0.0797187443208991,-0.00496862338914886,0.02956268941648074,-0.07064435661559326,0.07382350806338812,-0.02554569573355228,0.056506494005816685,-0.013731832881630105,0.11463499350732108,0.09432572290708764,-0.056356953418820376
FGF17,0.008857049808314997,-0.0188192724893501,0.014339473085665522,0.03133530948972081,-0.013097939513197902,0.024293030811685302,,-0.042569930751381484,-0.007681169123980212,0.024374768007618026,-0.05372134478714281
TNFSF8,-0.022720322249658666,-0.016657815694377815,0.05270869263090352,-0.026511629952104945,,,0.016997313491839684,0.026133972152148882,-0.019878447065389635,0.04147152447493936,0.04348668691365022
FGF20,,-0.031700318155004195,0.01591526389719496,0.024266397800019403,,-0.014930694470250448,0.009924680417437442,-0.02836249816921991,0.025280874902090394,0.08762263564987599,0.020474362685277452
ICAM3,0.05982545536737565,0.020170722337663774,0.017961110782239217,0.00903087332104664,-0.01906396023847543,-0.0025792936715646397,0.04390613259999799,0.038449707003415386,-0.04310347645584388,0.12582133303957393,0.08637388285735792
LAMA4,-0.024816759733984818,0.03684552074218623,0.02995870183314319,-0.022442978802476615,-0.023971195199423704,-0.009394140882380988,0.045189707736663184,0.032497029048535596,0.09542156189985496,0.012990133115980627,0.018546303652319476
INHBE,-0.035736273345192034,,,,0.031064100489883142,,,,,,
DLL4,0.024309998909249193,0.05248889643074908,0.056990325295571964,-0.020017424700650398,-0.004601149309399742,0.05787331980911998,0.0011756420370913768,0.06235875067347561,0.1041328620185019,-0.017169425183074426,0.007121561640109264
SEMA3A,-0.02560809962341781,0.012978878810348508,-0.0038781262092339947,0.024702543733162677,-0.011512517055209514,-0.02429374429937461,0.012508543486009887,-0.00394665501305659,-0.024532351785370454,0.09977887467302943,0.009673177729338307
RLN2,,-0.01788938910868809,0.03226164124510007,-0.027005405629891135,,-0.011763023157161248,,,-0.02180340488701912,-0.07703409011238517,-0.052124866380450274
C5,-0.01462048547049387,0.0014537279254198765,0.031283769709582215,-0.008074279743661619,0.013554087172358394,-0.0004106819094663186,0.026140047315089874,0.029709462976797295,-0.06752515898777754,0.0183314841318167,0.052519588222703036
COMP,,,,,0.03726470475545886,,,,,0.03382624607720801,
EDN2,-0.030727936013704823,,,-0.014930013542473771,-0.03253948570858272,0.06697409144619085,,,,,
C1QA,0.05109154488576291,0.028764809627890135,0.15464710064112466,0.034301740176449616,-0.009436395325700899,-0.0233507255554041,0.07041096773366755,0.019937653038115236,0.09550371848565618,0.2749162229266585,0.033617160826944846
UTS2B,-0.024432905993508197,-0.020349628450063963,0.00149741944230959,-0.023343269114818266,,,,,,0.06648968473284327,
COL9A3,0.060095790443628574,-0.041702998393793406,-0.07009798899274054,-0.10518088200054501,-0.03090935511741079,-0.007959566797947237,0.0595995564588711,-0.03483379349756998,-0.061329685407383566,0.013494995841501116,0.0019634734791344425
DLK1,,,-0.018943137849334952,-0.006521578107887735,-0.020108348883288246,,0.013764632331317911,,,,0.04018449346489649
HGF,0.03144652666983243,-0.0658410724008299,-0.00459087595027468,0.00200717101560833,-0.012157175132757696,0.0004460025419791358,-0.019974734799125517,0.037228622822016694,0.03992358697101053,0.0854234136126461,0.093004459940687
GIP,,,,,0.04906783191653261,,,,,,
P4HB,-0.010580723885019856,0.009630876990812628,0.06526476970812745,-0.026231950696828408,0.008982219513325026,0.033556634563255916,0.06920308421086462,-0.07270047425940389,0.11234869310058385,0.07845946025347135,0.038720283572103116
ADCYAP1,,0.09233308742721806,-0.009803061655586816,0.10025148264848613,,0.0024782421021916517,-0.04967045982782538,-0.0018894595226071017,-0.0008680447523963736,0.09483956330598559,-0.027344235166494375
GREM1,-0.024432890845037105,-0.03534853200675239,0.028265846598952822,0.04226169484055318,0.05559876929833212,-0.0036708141483786814,0.0022381601337839755,-0.05944494006922233,0.01999048141939169,0.02983043606385382,0.07304367510209166
EGF,-0.0032075627943528775,0.016123325732333077,-0.024457219408403102,-0.014124150260253574,-0.04243490856871662,0.009751164528786476,-0.023758915202924308,0.009390289957987182,-0.02745144774340575,-0.07477349042615154,-0.014529992170914855
VEGFB,0.034571937076356744,-0.004807276355294653,-0.016402546149604444,-0.021765686301209793,-0.006493691721002524,0.025680526515858764,-0.017543868651188198,-0.013501920193436276,0.01790060400976864,0.05013548273205974,-0.05942954287776692
FARP2,0.08642783791174695,-0.028148287887281746,-0.05402033382016088,-0.021462400200221908,0.004140432814451498,0.01280483149305566,0.08213960309053434,-0.002667687798875963,-0.022085749070439215,-0.03635026453227956,-0.02586236726850396
IHH,,,,,,,,-0.019322072298400963,-0.021538366439912502,,
LAMA2,0.022099024884958875,0.05391092883231944,0.05575926794018416,-0.03186823929756595,-0.026447248566139794,0.01511940681205086,0.03976508362549173,0.06823740973657443,0.012570041811155914,0.1877254716777814,0.08081551051544739
SERPINC1,,,,-0.02497518919639437,,,,-0.015839917815097988,-0.0038958429742700805,,
NRG1,0.016734658267223285,0.040372626777608465,0.023904038386320596,0.04302077772912338,-0.002217013622475445,-0.009853266894630022,-0.023387733796001228,-0.034212193747445246,0.01130132397214598,0.0812821306032774,0.0016846271803662128
SPINK1,0.00963917242807255,,-0.034738044984601014,,-0.017975082956287764,-0.011763023157161248,,-0.04325337107878447,0.0896075732950629,-0.10451769114314324,0.021623010333955115
EFEMP2,-0.03513052269159773,0.039384263707711475,-0.03332156014047177,-0.07792151740200103,-0.01255514881976836,-0.010955264698425091,0.033273633826952594,0.010267249805296039,0.048100696828303514,0.23389187161315653,-0.01340579447198294
SELPLG,-0.004456612735754115,-0.01438268720516422,-0.019803208735233994,0.025046622130263905,0.04090606146241902,-0.006999961677670693,0.060564059281217934,0.014252227603070572,0.05168114633201133,0.15806316569737078,0.02381439272606016
GDF6,-0.02865135340240769,,-0.05777751737670368,,,,,-0.012611170953273628,0.0018325505031885128,,
HLA-E,0.06903995342770447,0.03330708718042546,0.075711397015534,0.05287314574589636,-0.03330918700486731,0.030419654995831616,0.04415774271833954,0.0111553009123922,0.06507179365649289,0.18391301474536234,0.09439398914653221
PTN,0.010304877118165232,-0.04182816503803961,-0.1354136990173133,-0.07918031733950676,0.060283898401426,0.007000292442588286,0.025931662898082217,-0.03452968786339732,0.09168786888134421,-0.1721952831547794,-0.04457712297009981
CD274,-0.025112995592607313,-0.041564449656262215,0.004527350617077032,3.2884259069883695e-05,0.005054744133455103,-0.01935889214272182,0.022016451774985138,-0.043999018405337306,-0.027476011837758708,-0.003638996834547879,-0.0026226446493266406
CD14,0.067297077171018,0.012830253769292371,0.18744201120805754,0.06707335766708757,-0.07603269348751093,0.015619611736455223,0.09877104469190867,0.04732727714419622,0.11606879135214765,0.2314059377072772,0.0629769759258056
SFTPD,0.008954407208558317,-0.028386916683420388,,-0.029506385776160184,,-0.003227959826814771,-0.030029512290754325,0.10867440916546998,-0.0011681289979324234,-0.042383987186546075,0.018445713898325465
SLIT1,0.0407592476452776,-0.05145904795759215,-0.07860400952254616,0.06221963148869423,-0.03853682545085262,0.04429082828390946,0.019384462674061846,-0.09556339178239232,0.005823153475793475,-0.0722414155275249,0.0046565523732524485
CNTF,,,0.030854497566556643,-0.0212893092436219,,-0.01365812516610978,,,-0.021803407291304755,,
BST1,-0.036111713058035094,0.031096515677299062,0.021809474662754402,0.01919998176550213,-0.06272220836430183,-0.004336831869236196,-0.016648426879188733,-0.016902163334353494,0.017345529512621083,0.04447235613723686,0.005640199654465089
AGTRAP,0.01585499583533487,-0.0320872252776176,0.031613655257225974,0.012621610995101102,0.005932611495874856,-0.004830679004194789,0.0025030899222492227,-0.03755394514600177,0.0002269348178467033,0.15594947530893025,-0.045658861017930714
LAMC1,0.016260135002190722,0.014625184437175387,0.07913311595312142,-0.054749094525183645,-0.05701441593522377,-0.0042005270835325376,0.0037417008051687964,-0.004429728044760959,0.10889913115414358,0.051344868217584834,0.04969073276489073
COL6A3,0.05659913687885942,-0.0261297032702253,0.09573341815931412,-0.019156128547618587,0.01804999243939363,-0.03691229119624199,-0.055469601669774084,-0.003860242105334149,0.11434742225078448,0.13822886227507483,0.04101459774201502
FN1,-0.02869321511997708,0.013887802327820279,0.13279876133356674,-0.03824377227377743,0.07164742353759418,0.0003786433458854064,0.035236793350879606,-0.03302514061072989,0.09613287365979722,0.015364907885757804,0.008879419437704612
MIF,0.029623440725198617,0.06322247265567642,0.010642562591994626,0.0011139516526279581,-0.02042355577187215,0.0035486589803415316,0.02664403725871196,-0.05079010236308769,0.032275460437044955,-0.14636719577388782,0.03934166324957924
JAG1,-0.059587829036968694,0.0016951630400955336,0.008847600734911483,-0.04568451750628326,-0.047449320613365056,0.0043627794813520734,-0.05513565009842417,0.04056952976301384,0.04893391504947492,-0.08470599568474456,-0.00544851874628037
NID2,-0.06930594943725109,-0.031217990408614574,0.03012127523418485,0.012208854827241905,0.05318685515071764,-0.03041146995336869,0.04452005292252309,0.04286215136206523,0.0438305447532133,0.08672337109671226,0.05433237489449183
EFNB1,0.07455379447413704,0.043460110200381395,0.004766994726274185,0.0027003470751823873,0.013421252113557892,0.054769748777062116,-0.033420403956047166,-0.039180671608342724,0.05536438444540897,-0.051895219595269305,-0.03484570600979553
COL4A2,0.09647705882708808,-0.007860740219517739,0.05930193296116084,-0.011483024161522014,0.00886788392200108,0.020351611624742375,0.06791111276272296,0.043378391843771694,0.07678929852440955,0.03563201963816403,-0.03077122294231181
SPP1,-0.015977697640990978,-0.004396055526088153,0.13177838624016783,-0.0547702801097801,-0.05213050876262147,0.04865501990178995,0.055657305076912966,-0.027010283755484154,0.0742208230410488,-0.16330377989917902,0.11040152860703427
PODXL2,0.0064144566799027355,-0.00844900097810269,0.04433936111701526,-0.02832921544154469,-0.02935159840056653,-0.008221413005238225,-0.011033642891272184,-0.0008264761654947954,-0.09961992346530055,-0.006281911307127982,-0.006502471830853372
FGF9,0.058179679354350734,-0.004913205100159814,-0.05766777572164151,0.007971986505305178,,-0.025506672928003498,,0.011274902920214054,-0.10268605039945428,0.08532323965311837,0.0637604159910863
ITIH2,-0.022720346438466387,,0.024916470585403316,,,-0.019143263539559825,,-0.03568051259505241,0.10228259155732922,0.3110982437863099,0.06724901467855868
ADAM10,0.04642180919151218,-0.0025751347258806297,-0.010537218179249455,0.017924248588928722,-0.03173947446704577,-0.022954346738049906,0.03764540497415463,-0.030015642442012953,0.03161975493815597,0.008294685069650146,-0.007555219093805803
CFH,0.09527595040488104,0.08011572464111742,0.04996812416872695,-0.008424733075301399,-0.00243753536168816,-0.012035518498577048,-0.03248628965640123,0.048825505302303694,0.11937934708023182,0.19756938732164267,-0.0026058434320900712
COL4A5,-0.028720847703237167,-0.03401260431390186,-0.029796280842248637,-0.0180182020596063,-0.03409741114427504,0.0050292066398979615,0.022654142988769208,-0.0703783179295522,0.03559813743781938,0.028724787653366814,0.0760058618880035
LTBP3,0.017709282045644932,-0.030416204402942425,0.030412976947014916,-0.05657769206735444,-0.06588155111006849,0.01446046413376219,0.005343394685588984,-0.03913882589369217,0.08398741683156694,0.15423189859562525,0.06943358024719566
GNB3,-0.000662125944410224,-0.022953529983649797,0.005554393491102716,0.0021658965118223155,-0.008699977175955097,-0.015641430313463805,-0.04647095104614379,-0.008034785037649244,0.020925767109229772,0.09024642905307372,0.01454428770945306
COL6A2,-0.03827201113329429,-0.04222519681980859,0.025065775632702694,-0.011282072272959482,0.018945909983511238,-0.020420344449658574,0.05612517815265221,-0.010699288416247961,0.12239712778251065,0.07840917825902623,-0.050724178644297256
PLG,,,,,,0.024011466571966043,,,,,
GDF9,0.007055766109553523,-0.015488577789912967,0.04784004816041958,-0.03733696443641442,-0.04539712594345156,0.0492517500950047,-0.030623700176858566,0.005326676062162618,-0.048580071949380924,-0.06980205000715646,-0.011924701004045213
NCAM1,-0.0020847306785328834,-0.05148759054360561,-0.10429428288224464,0.006153042428323327,-0.08496435277578904,0.1038196683952958,-0.049239796792642156,-0.06795628420151796,-0.0282249174539473,-0.12162327113616983,0.12162327054140022
APOC2,0.032953884111378826,-0.006475812804558837,-0.0459099541278976,0.00579601523748431,0.01073534811151801,-0.01022832167539134,0.04078655092065069,0.08142955102102405,-0.008752943672517452,-0.01197087548196661,0.07749797363509571
BST2,0.013113398377367138,0.09888746221071895,0.09671513677870161,0.013447476523390836,-0.0673603837977324,0.020937519315814675,-0.030659182055239802,-0.030296955613104137,0.07287927990334948,0.11073428448341802,0.009247377404527477
COL5A1,-0.00036395816545442956,0.03495048961663062,0.07292826662885822,-0.03653242378176651,0.0771725403716085,-0.006110869631675036,-0.025170509960176213,-0.033955826292552053,0.10989938514818844,0.13607518731805823,0.03030685046448844
CALM3,-0.00496346921234135,-0.0468055015555535,-0.04263897627019529,0.03289548358204705,0.021663511946931693,-0.0174614038299558,0.04152729843918387,0.08011386697441042,-0.06952341845938119,0.09598324052427976,0.032265997357009434
THBS2,0.1011504701744659,0.060601802640451785,-0.05315979881445315,-0.03247786122206038,0.10638232806402917,0.04067079765827219,-0.031510107568372046,-0.05032896099767701,0.019837752682951588,0.19024615550593146,-0.0006015334080464736
SERPINE2,-0.010553119385315397,-0.051265218397734576,0.029497816249137977,-0.02150690113278541,-0.0381970221652075,-0.031089224634655,-0.05427250718007189,0.07637471611061117,-0.06169052943807386,0.012305544149936877,-0.063660898596802
EFNB2,0.024317160011572775,0.02044363954202208,-0.02627056020463734,0.0059892203866117955,-0.04006471471481423,-0.008345873668189405,0.0006446496075251689,-0.05432970809095209,0.05368968972105629,0.004255610084970296,-0.0638780065668173
PROK1,,0.007837358591296062,-0.007840557261801398,-0.026029144107657515,,,,0.02814891479878482,0.05234822051011138,,-0.05944436646219182
MMP9,-0.030050172374928002,0.0021592958051907143,0.07185043586411367,0.05218293282065988,-0.0355845486805908,-0.023327286174985057,0.10184029919085477,0.007950528505808534,0.08970270426064808,-0.09174204366235317,-0.014936114269173363
DMP1,,,,,,,-0.027218786927974255,,,,0.009158488297105034
NPPA,0.07023681596066335,-0.02739830883416356,-0.06698481600914107,0.055933006639027144,,0.030091948076294485,0.00195729044631746,0.029197660634914514,-0.02799143432841836,-0.0036078758622183496,0.05084985730611508
APOB,,0.05910357337295502,,0.12614497938441913,,,,,,-0.05183371118615506,-0.04256793888023021
C4B,-0.03300165960187677,0.045458412591936004,0.06650091611775685,0.06493010393009863,0.051461531842693566,0.11134055711574549,0.031684216576820856,,0.08091279840600465,0.06116920292125543,
NTNG2,-0.04467049139061523,-0.051559767401992716,-0.015147219382980944,-0.0020096144942562994,0.003523764342198505,-0.015495608125370193,0.10097772085320231,0.0356363850959517,-0.05424366421458277,0.05127100999856658,-0.016431859618023993
LAMA1,0.07680832149037055,0.04420952194303741,-0.005739574163713675,0.010163646342655703,-0.009769817848364134,-0.022750351097515394,-0.03981773643382448,0.04564427786351118,-0.005870257306310481,0.1150144210443123,0.018796630005050653
