,UKF260,ZH8811Abulk,ZH8811Bbulk,ZH916bulk
LGALS1,0.0037411607769860973,-0.01918926930990634,-0.0018955066280879182,0.08811207780169228
BCAN,-0.02060703981047778,0.03143104494938247,0.03641428620078547,0.0032171422454357022
ANOS1,0.037808389082748875,0.026542357105418076,0.007037941592632733,-0.03490970615081335
EDA,-0.01091823754594986,-0.0117836358154065,0.12006932303497077,0.02654260327502723
FGF22,0.04135859822185648,-0.02668122901141957,-0.018461210644739684,-0.026709738986145454
SHANK1,,-0.031365207172847596,-0.023491955065416886,0.023685000488772156
NPVF,,0.1134437561237055,0.03176731205120085,
RAET1G,,,,-0.017692146419213264
TGFB1,-0.03487094545203674,-0.03999461959680009,-0.0040882905295713265,-0.027129540411719572
MSTN,-0.02732371063632943,0.017033281241175507,0.035791057677450645,-0.02392344752578683
WNT4,0.002741865641153755,0.02259107714395178,0.0451680353611166,-0.003195978274875063
TNFSF4,-0.03240801570756253,0.04044705149680539,0.11751760455929418,-0.007920338941137063
NTN1,-0.06101470025979814,0.06314434992028718,0.025479707349369156,0.04151923853152763
CXCL12,0.08083642299201471,-0.052638724763329175,-0.06963006476718386,-0.0793835324081392
GNRH1,-0.03377120208857034,0.14829034077923553,0.06285899123367805,-0.0022255492644935983
FGF8,,-0.029871531528593846,-0.02303346224663784,
RIMS1,0.06221251585202774,0.003083707424693061,-0.05185977817466704,-0.018532443983355497
FGF14,-0.018025496737687385,-0.020949483979566672,-0.016812261106082298,0.1218645523470216
IGF1,0.00795582895643426,-0.05754011824702469,-0.0032402480195340318,0.01873009401270567
TNFSF10,-0.00664676951204732,0.01581888398059917,0.012283976386239617,0.04206221807791408
GDF5,0.01574282187073626,0.003679754860480191,-0.024230897021583035,-0.029592599156394468
CHAD,-0.03291598302670221,0.03718641256249156,-0.0005504139103378233,
RGMA,-0.026854629462344348,0.02754743739917602,-0.019167941900496317,-0.02074717270407886
WNT16,-0.002546692293044494,,,-0.008341397364508332
CX3CL1,-0.019543368608284248,0.01602030322774065,-0.006391284683446409,-0.03832052117191855
FGF1,-0.008444545343665814,0.043149467695079866,0.012176751948363991,-0.07872704245578734
ALOX5AP,-0.0031412746209925346,-0.005479464549988546,-0.057299207718531205,0.10491454264025146
IL1RN,-0.02171625181070571,0.008185063575015595,0.021370812288268006,-0.008252922992361711
PCSK9,,-0.017275709077523058,-0.01769327824211392,
NPW,-0.006445650522336743,0.07484186333588079,0.0373876970553764,0.0847922001321491
CXCL9,-0.02103529224363041,,,-0.049186123757083984
ANGPTL4,-0.020879445932966166,-0.03743943585099929,0.004803628401283274,0.10115651877513825
UCN2,,0.026588596605024273,-0.030734796386297846,
COL4A3,0.00841704141227217,,-0.014001052078238265,-0.02120779069955568
NRG3,-0.016317806335920348,0.008303346554186197,0.008962834703524932,-0.04944848841349654
IL23A,-0.016129385159476775,-0.017275703051031738,0.013274310074611865,0.13178577235480765
COLQ,-0.012472745240138383,0.08781961097250114,0.03710474825485346,-0.01607529497175472
SCGB1A1,,,-0.0041762721223701236,
TNFSF12,-0.0546272279654371,0.047320526863824555,0.004028347973472818,0.037269064364574604
DKK2,0.011715453713976793,0.06309089818805226,,0.036050687755395334
FYN,0.055346647780301364,0.04971832389823365,0.009311554948811994,-0.006571313763718299
ACE,-0.05973430649026608,-0.027526293911548743,-0.0020111571729998098,-0.05462861567825235
IL18,-0.019870839173428263,-0.020281154691530585,0.0013580758208282008,-0.0257811025840423
PPBP,-0.02119206604278407,-0.021152437007396205,0.05628427673726676,-0.01982887788877428
CCL27,0.021310637739902653,0.019256714004449806,0.05330987647155057,-0.02248630476194178
SERPING1,-0.03306628289549668,-0.04250868587722123,-0.047467052734309956,0.0547517406375456
AZGP1,-0.0037432287325534514,0.04445136230923691,-0.000453168564509535,0.09261265840419046
