,UKF243,UKF248,UKF255,UKF266,UKF269,UKF275,UKF313,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1
SEMA6D,-0.05764388849513999,0.04386700644986499,-0.0005603819377131919,0.03404656810144241,-0.007290283896452911,0.03355984846224129,-0.0035745414143204357,0.01733966025862793,-0.0007282736581432624,0.03588080139791775,0.001471805712840412
CEL,,,-0.02444268600701235,,,,,,0.015035618435342225,0.08850004422401965,0.05976516446761849
PDCD1LG2,0.01129827999282554,-0.012181925419865904,-0.03009531903211198,-0.012312994215444378,0.011346907674629597,0.01691326244062271,-0.021875944031824177,0.03903896398122443,0.019872314413360233,-0.017909306805325577,-0.016224305962911256
SPINT1,0.05278861545024076,-0.05519430326514864,-0.010489989873885365,-0.015926110210576955,0.02594102087367498,0.0316855143083282,0.04626006627131809,-0.024341321936737985,0.08688660294436872,0.0912553495238892,0.030900974393251318
CTHRC1,0.03674042847867566,-0.04974909481002201,-0.026169924266242345,0.021787854743351563,0.0021856373108992914,0.001120753388863879,0.03998536432784894,0.04688019472580128,0.026935717577719925,-0.0008492922697354112,0.026112207005560273
PODXL,-0.03367245518783286,-0.0488956696802643,-0.010270705671250564,0.04390035941701059,0.01491365229722461,0.10438442862440753,0.0646097751466619,0.002888842963566047,-0.03410084913643421,0.02620196448478079,0.07560887220637379
JAM3,-0.022074134367753552,0.03891564915173223,-0.007566306553546268,0.0140513769869715,-0.01704564881856664,0.04852408606902539,-0.01391692539045441,0.06626241665357428,-0.1066317701574122,-0.02869141046201076,0.02599215483089355
TGFB2,0.04100279592465546,0.005891773341276346,0.011711562644501284,0.0062154118140887275,0.025924646330505643,0.04428880636655373,0.003097197198727257,-0.06960224585221786,0.1077475063872675,0.02604202903640859,0.0471691518334283
COL18A1,0.03150897235386397,-0.03597730348956155,-0.05780551254212661,0.006524215726566306,0.018472636281123493,0.06739143774844232,0.05827897462507758,-0.03965866515111478,-0.035703491049470695,-0.06994781279241397,0.02575914977758977
NODAL,,-0.037256493933835254,,0.0013503525830145442,-0.05838690935733344,,,-0.010850704517079453,-0.03494223516560616,0.021757993686885007,-0.019963300881019812
INHBB,-0.029189569029912366,0.002118543808276294,0.028904772630527674,-0.007305964642043415,0.046940005133050224,-0.064289456224037,7.426142259693145e-05,0.008352468891126083,-0.01434354237807157,-0.004973144692084421,-0.03012179889598404
LCN1,,-0.021817435169068138,,,-0.006979543470085794,,,,0.008582252191840731,-0.016672014301887483,
ARF4,0.030116293802229938,-0.015400447360119094,0.020088755818564032,0.0577972282786644,0.03015036112750404,0.015459644203596403,0.022933995043374622,0.013599210421878016,0.025665818659771855,0.1333461121081536,0.033807060100956375
CXCL14,-0.021465428844713762,-0.037728422421239804,0.06504957909664184,-0.01227071399791446,0.08358385794876652,0.037887551236048755,0.05822619594266198,-0.05403578915536245,-0.025679875855950805,-0.09596486132348991,-0.1044597087200828
LIF,0.0035002969203694607,-0.038420000798392646,0.04939543214039118,0.0807381293737201,0.037106857115759985,0.0763296972909975,0.0220774254382318,0.010554101426542884,-0.049626805172496465,-0.054334856196325734,0.1361566758303847
IL17B,-0.030090841915569225,,-0.022273679244376104,,-0.0385839251778356,,-0.01509455134824414,,0.07526884376162239,0.011913932322697452,0.01697321379894859
MMP1,,-0.030078937131576475,0.03145617810229076,,,,-0.04719754324012983,,-0.051099272188662205,-0.031781015320174806,-0.029176328278244082
MATN1,0.1034761532214099,0.021255631038985062,0.024567999490304984,-0.014996219151837976,-0.024494252820678408,-0.016021950004095627,0.007925277117669173,-0.02551411387190942,-0.010680976718758754,0.0488215581247086,0.07746594275901804
ADAM28,0.031173793023699794,-0.02056938954835189,0.03689537137098727,-0.016114138031192937,-0.0010621537113080215,-0.005852310233462998,-0.024737152331418218,0.016707523761911796,0.032996984241464765,0.0007967524816063126,0.01734098214362571
TCN2,-0.03382716654470923,-0.03423871357346789,0.11035664077021119,0.041926962529117685,0.006009877059697585,-0.02350617642031819,-0.025938867863305185,-0.0013275980796574388,-0.0023911844129080708,-0.010533384843690093,-0.01665506179315961
THPO,,0.096336357415983,,-0.0030587920682584972,-0.029644288705968216,-0.014673111141491384,,-0.02551411680277995,,,0.015456570338781575
CUBN,0.06863306846325476,0.021048656855400496,0.043215759913486744,0.0019057953179582648,0.02130458999242823,-0.0034449092194392466,0.057124176950269764,-0.03745852149990584,0.02571882071341924,-0.005506776892108173,0.03089770731079005
TIMP3,-0.013473727929195727,0.052434208028820886,-0.010667240858854012,0.03956864912556096,-0.04456868523793796,-0.028409567489411012,-0.04634187689407526,-0.043676608619702614,-0.011851100501252348,-0.05136117745506466,-0.0453907595650018
PIGF,-0.019535848657854533,0.033501309211589135,0.024821189371457327,-0.016191688392326754,0.00731891966515682,0.04434959163473938,0.08190393860052972,-0.02727503690884129,0.06473730539247391,0.11466196994168656,-0.04331456365930873
CRH,,-0.012027567339882915,,-0.012637438185226736,0.010968492634775829,-0.025222289255285416,,-0.014857152453657114,0.019446072062075354,-0.0007421494350690272,0.06652312418743918
BDNF,-0.01421098580017346,0.02463907935753235,0.0991875222301991,-0.012276928536625238,0.06011386751205696,0.05243366038760152,0.04161176512244222,-0.01636630431813911,0.027407695697976183,0.03811854804197992,0.07760483233656587
