,UKF248,UKF269,UKF313,ZH1007inf,ZH8811Abulk,ZH8811Bbulk,ZH916bulk
LUM,0.028759603978281322,0.0860389384149052,-0.10260653876805452,-0.010118624534882839,0.010431650092244022,0.06693395817784986,0.0036611776904476568
BTC,-0.012926397797541143,,,,-0.014905258989262421,-0.021155184199153007,-0.03441953966158444
APOC1,0.07415546200071298,0.11246849744614086,0.03204243755602827,0.016455520418914855,0.12137691037241248,0.036408212997438766,0.04164528522213715
PKM,0.01699717510984512,0.08420556035548094,-0.04769232570277372,-0.005258027070530154,-0.04743796166411815,0.004372892568813979,0.05046091077439491
TNF,0.007211829591408067,0.015154334731655776,-0.018234460250930788,-0.0015360870883502362,-0.014467024966478914,-0.01448154824027149,-0.020965075656943468
GNAS,-0.052429919800903106,-0.025884641348901834,-0.03136903638576169,-0.07553682188883061,-0.018996035195778263,0.011961665315101906,-0.030517343603342097
BMP8B,0.06470662720451537,-0.01959190043667776,-0.01722906876869187,-0.007599812263967287,-0.025796696466600915,-0.020891580062585863,0.048077530653104265
LIPH,-0.01460478352545339,,,,-0.014687680659904273,0.008646244324267515,0.08932300228988463
CCL28,-0.02054344475944278,,,,,,0.03286855903161385
PTPN11,-0.012852977118100167,0.017070175024220143,-0.029610812791891594,-0.10200496114530502,-0.024093837361057014,-0.02872399522490717,-0.019529088999111363
ADAM12,0.012976449271292346,0.06918505909496894,0.06518263673246172,-0.05707837639640952,0.04354924162564362,0.08115565646569366,0.03475304913192165
EPO,-0.0018430713083459134,,-0.011646863733185244,,-0.01595119630134695,-0.01676851996136506,
EDN3,0.028160895214741705,-0.025452491030932112,,,-0.05972253801632282,0.010095288873196996,-0.03343030641912538
CCL22,,,,,-0.018053318605968652,-0.015334554752468562,
CCL2,0.04053537184908884,0.03416171805923236,-0.035508589620404214,0.028755231060885598,0.02918884300344617,0.038641156168215986,-0.04470306097776529
DSCAM,0.02040457236352118,0.06033157006145685,0.0746878318295921,-0.03393809923962224,0.02839468466095611,0.029719468987323538,-0.03040860951311766
GPHA2,-0.016277773346550006,,,,,,
ANG,-0.03610648451039643,-0.010394708663632478,0.06495007671887237,-0.044891169392255924,-0.036119617555624615,-0.0037351139819203683,-0.028090300711642664
FBLN2,-0.01970616565945633,-0.012764618852658595,0.008185724901604425,0.040585223889352234,-0.03334863629659057,0.038900647260268165,-0.018565852239927346
VTN,-0.00338140230785921,-0.024214454192012,,-0.02259347596397942,-0.018233308966104617,0.1577886671415358,0.026295321293774668
VEGFA,0.017611784509165833,0.009469856989558236,-0.027203958807587948,-0.05984739070384285,-0.0525657487482912,-0.06756894040846305,0.03395065000950285
F10,,0.010563613248320645,0.010032280514738527,-0.02450782707309403,,-0.020138437942344347,-0.027601585455938975
SERPINA1,0.07004032466186871,0.11732039984871206,0.05981409106368652,-0.003472506930476429,-0.04374309482267119,0.03938407682139666,0.0036381126193641643
VWF,-0.008376128550922884,0.049234351391671906,0.05706695631821623,0.03657862925723438,0.037223896124408136,0.03249672484831013,-0.01143716391529365
GDNF,-0.022872148923410177,,-0.03870062755799709,,-0.02792949427327231,0.10285037740360285,
VASP,0.028553378413062647,0.08151262853931819,0.023371171891564457,0.0517743140306272,0.0027789038281070795,0.017908718822720146,-0.003071164118840571
ADAM15,0.01969391225513193,0.04928084384477012,0.043285932824422536,-0.0455621804352672,-0.01447018779864943,0.013619002222682045,0.020283915044266788
WNT2,0.0009959668161317252,-0.03687238101474729,,,0.07003365855769411,-0.01722210995593678,0.012997875479245545
CALCB,,-0.01587918562803093,,,-0.017316259981994424,-0.02039676504168465,0.03235953129656135
OLFM2,0.004788946579556727,0.0023132658597656277,0.05257658170367882,0.028229876338050956,-0.001027837488760578,0.012257539640679995,-0.023433238411533084
MFAP2,-0.012414712628973042,0.015883328313260968,0.09962185500849897,-0.04533999609093708,-0.028440648097975373,-0.03841028882215889,-0.015425785353362583
HLA-C,0.03943025692051815,0.07849394689351116,0.04618265365096562,-0.01097139009242709,-0.059587637071338434,0.01791431948814356,0.04644324666790071
THBS1,0.06642405312311252,-0.013769512088259257,-0.025734168893903286,0.06672907591935615,-0.017890047204653713,0.024351883534085256,-0.00012443378273811604
HSPA4,0.029740549300854447,0.0030656316373256966,0.08592566239318612,0.016942837965407798,0.07438563501598985,0.027789029725207515,-0.05291913072694002
LMAN1,0.038301473529767927,0.06863934909642101,0.029572026589185278,0.06409912355430299,-0.08543751897089039,-0.021365719980616236,-0.03060778841676237
LYPD3,-0.02228016775629633,-0.009394671421493927,0.014195303652664536,0.047409567899227005,0.021227020202480948,-0.018498499282206753,0.09211275958032836
APOE,0.00505594837214114,0.035571838177066495,0.03272354071475059,0.023738328496585873,0.055360539109271814,-0.02042824865469199,-0.043555498691934556
SOSTDC1,-0.03290072611830145,0.029391792592364394,,,0.01038251041972801,0.022017255721593004,-0.041892393038290704
ANXA1,0.03712382982851557,0.07856124839633792,-0.04569481842203754,-0.026224296297498187,0.0027892322844447885,0.023412990076714386,-0.004189494497644348
WNT2B,0.06609292566517326,0.07850744132580957,0.05507145060847898,0.048705286871307873,0.006748062862536093,-0.03884078735184643,-0.026421262835068453
AMH,-0.027206354842533736,-0.03257792129956591,0.011302431576884259,,-0.012343637093494172,0.042682722138243624,-0.0391762323997136
GDF10,-0.01690349958397596,-0.025586849523688497,,-0.005501758109125722,-0.024596838586717323,-0.009718650616573272,-0.03380077550114469
EFNB3,-0.03134310188995777,-0.04589978152782594,-0.046633021757334636,0.06714468390723913,-0.029255477000110938,0.07125125939213485,-0.0731661825819969
LTB,-0.028785912651007294,-0.025986363683028875,0.04306826691306636,-0.020043463975485374,0.01259020427876239,-0.033655226605669525,-0.00909975398241538
ANGPT2,-0.02574927363761009,0.0500849102117938,0.04174064923329945,0.017355645782274626,0.02206477591808053,0.005687524540430382,0.03806514085505768
ADAM17,0.014151216258516074,0.046934645214519934,-0.017968363635165952,0.01112837769090231,-0.0450991905886352,-0.04490877381703412,-0.0045248899661875395
LRPAP1,0.018623371252711334,0.056165896940929216,-0.01471290784049192,-0.09503375591530383,0.012847172234008955,0.035139517044553786,0.10528537495199461
NID1,0.019001725893737793,0.11639945172867691,-0.018340875013827883,0.06351366729769067,0.06311143788897756,0.0002388831399441342,0.08594624484489549
MST1,0.08611692145036028,0.03701387300255029,0.002104621128629304,0.04346389514937327,-0.0754444430912077,-0.013360354807773844,-0.06343764642916168
CCL14,,,-0.017965339910258477,,,,
IL13,,0.07796324770080357,,,,,
DCN,-0.004859137799620255,0.06277575964464485,-0.10772402629427263,0.04853370857744065,0.06342016558887316,0.024653162787532882,0.013193442855205973
IGFL2,,,,,,-0.016614811442293695,
COL7A1,0.02041353528932937,0.03497077775845789,0.0052322000263070705,0.04221573071813047,0.02872421717109404,-0.008220905384699974,0.007737438843399949
CALR,0.03155031083567374,0.07266963170567718,0.018028842370970247,0.02449506916422984,-0.042947538685833724,0.029234097096240603,-0.00020227023339240303
PIGA,-0.03847837601981004,-0.022517618362869526,0.021652687096785566,-0.03714453302357265,0.02959965024086191,0.024217732323664504,-0.056278246764680843
CD200,0.03113111678533921,0.0017531400057076787,0.023554371919439657,0.02232084272281749,-0.009687341064824688,-0.007491024180532971,-0.07979144476399314
GRP,-0.027105148418422684,,,-0.03897718571287976,,-0.015663667037877624,-0.015295365290307778
CDH1,-0.047002186048609916,0.01195983880250425,,-0.03454299654017292,-0.0011491531821851326,0.03984366786032972,-0.03321947019604054
LPL,0.03997160512424713,0.07317540264673546,0.022762494683892385,-0.03770124763038963,0.036044674163112723,0.001128001812067965,0.058218131057524006
SEMA5A,0.034652241467396705,0.06170637772674726,-0.0003468437072515267,0.08938976704706862,0.04494958576195445,0.005133799817691703,0.021492831848246373
SEMA7A,0.030074526691681473,-0.0019993142765948645,0.039529043321117424,-0.00360946792557191,0.09388224027932343,0.04304606850345353,-0.006929989617742716
SEMA4G,0.025121592481331737,0.018403174549499423,0.03192175079947672,-0.02468149332981691,-0.050480506249957105,0.03605727537763686,-0.04522591992936856
SEMA3B,0.05946663491205033,0.03133157086557549,-0.006661839076498267,0.0744411234339359,-0.038101925369878456,0.009494671390586039,0.00507204834646363
RPH3A,-0.026692033893296996,-0.0353562240114861,,-0.022408295096525845,-0.036669463303877846,0.07717371200711624,0.03655403002925314
JAG2,0.011651211576963368,0.06475284132169572,0.017529806504621492,-0.017232430630546247,-0.004219936802367581,0.02872611671827518,-0.06823844800688963
CGN,-0.012897250415109387,0.013807798058904298,,0.04358887745869177,0.0029166388181052936,-0.0029368063593160137,-0.05223945189287781
GDF15,-0.026941862239904427,0.07971601746542191,0.007538842761423437,-0.017031011574814896,-0.06300112260686286,0.0219796783693291,0.025372279026950415
SEMA4F,-0.04543226281305528,0.003990385697541878,0.032901568278099536,-0.0524471364771279,0.049988555073832354,0.042296917330073645,-0.040553155224397584
NXPH1,-0.014826548891917273,0.010225213995936289,,-0.044212503251920006,0.0428663729176433,0.045778986115545324,-0.0062667768564571525
ARF1,0.0036876304436612257,-0.006315312434229548,-0.02783972621820725,-0.04837349397972074,-0.04265472155492753,0.05115184951691928,-0.034656825611636
DSC3,0.015669207176800762,,0.05670440541102875,,,,
EBI3,0.05295308322799392,0.02517166417928737,0.13384137838403426,0.08340815675783578,-0.02082755784712999,0.05263005798703611,0.01642048971573036
TIMP1,-0.00961374075885591,0.05776402386921146,0.04452393514735545,-0.08782263117601899,-0.10056525209459637,-0.026432714062519812,0.00906272066805003
SEMA3C,-0.003809718352683501,-0.04190880531886023,-0.07133465583399315,-0.054038848670782944,-0.04697473570588487,0.03379910129230747,0.022126297673913168
GAS6,0.0008968981566806907,0.05010796148116901,-0.03966539511685207,0.1062500184629084,0.026116041140229723,0.052740574607751,-0.05324721147557249
MEPE,0.05052322103854422,0.0048437723122336605,,-0.026640010640153484,-0.02760535259928081,0.1148718598142037,-0.08680796469447712
SERPINE1,0.0006409069232393268,-0.026632569109444653,-0.01046167263510673,-0.04877264721008783,-0.058639116247498374,-0.0364564021317448,-0.010148543037003126
RSPO2,-0.0020975086643947325,-0.05040000845041703,,,0.05750556423812314,-0.02248793630342446,-0.02404034995543584
SHBG,-0.015956353802952496,0.028872847149817266,,-0.02487460991420421,-0.023901084683305884,0.07671284883886349,-0.008932029662730066
LGALS3BP,0.023380540556284433,0.0443471793313092,-0.00807841163807321,0.0070349884209189245,0.017266109185963174,0.02109986054043742,0.010301033016811765
LAMB1,0.05073707622319008,0.09843229709116726,0.0009502013094604419,-0.019185173960674477,0.013051317011073245,0.03975871045419344,0.06152769465807907
SPTBN2,0.07664848953359643,0.004025571671837131,-0.012585149876376106,-0.046149138485342564,0.01833715818838487,0.04764810411236954,0.013589273917397124
COL1A2,0.031779179610625125,0.10261314981473373,-0.019850269530818657,0.09156752750385973,0.05064647797390305,0.01826276167608896,0.02377569989930303
DEFB1,,,,,,,-0.02602825759545844
WNT11,-0.017656693262263705,-0.01567135470504346,0.029405220628492334,,-0.03040033409689493,0.05244812273972186,-0.02336737157648038
LGALS1,-0.06257460799309221,0.06676634929973096,-0.020161350683130873,-0.027422724957387918,-0.07760666634638587,-0.04504999679203642,0.059954978073048774
BCAN,-0.014733215705190518,0.04726179684569092,0.006627766117615126,-0.06314011600969892,0.08412520120225073,0.0265332710134335,-0.02746272876081443
ANOS1,0.008625177425678294,0.02425241293505945,-0.0034491711073100224,0.06499270047333867,-0.01920908335592455,-0.005435861396043377,-0.06295223380558865
EDA,0.03885184149041738,-0.018737664609119464,-0.017276028171899584,-0.03454298589920154,-0.03250822468930921,-0.0099235783976152,0.012147950282542402
FGF22,-0.018381394484005862,-0.014364858625555407,,,-0.024320583162609235,-0.015825839307058484,-0.016723975375398274
SHANK1,-0.017656692128725827,-0.013667250635427989,,,-0.02859014212325903,-0.020138435827872465,0.05626005941105969
NPVF,,,,,-0.01805331981606755,-0.014305262559969846,
RAET1G,,,,,,,-0.02152024395236325
TGFB1,-0.01735903820753062,-0.006573771299592446,-0.042916608878425196,-0.024483839794419066,0.02320351241755434,-0.007370330582016887,0.00524221307083178
MSTN,0.022753738442005355,0.023774733512270357,,-0.02413605363301515,-0.020441601930244222,0.02532185195869823,0.023658615468398935
WNT4,-0.011897040487003914,-0.016287366489262562,,-0.029581037184188988,-0.05429652723577474,0.0945051867534382,0.0013867511132769203
TNFSF4,-0.02720635377811221,0.09406582433013239,-0.0032357890575204847,-0.03426786595742414,-0.040309505771715784,0.0026778600047029405,0.029286749695672482
NTN1,0.011606933294821778,0.0755109347626068,0.02902773714699919,0.005243586433855454,-0.005782592775476888,0.015730871077855313,0.015039428767639366
CXCL12,-0.06524270904367473,0.018514836405606118,0.021155754558652578,0.014017123094480019,-0.040520591243474235,0.04401908172018012,-0.007937810502338258
GNRH1,-0.03444018939541363,-0.01904313127960745,-0.017769068665525536,0.04460609008185451,-0.038194084018126434,-0.0319992740726263,0.1262650258015124
FGF8,,,,,-0.027228620781476413,-0.019745393691412958,
RIMS1,0.05795847611847207,-0.016316697059600028,,-0.033712080191181555,0.12068439918073635,-0.014171133383040893,-0.019394499038014525
FGF14,-0.03511588300866146,0.021190497234002147,,-0.07553259349545002,0.028884764395356526,0.004794336212264777,-0.04166155878978112
IGF1,0.04510428511275811,-0.010201479258657076,-0.033257915768275505,0.05056682865940089,0.06852932883558682,0.056915311103681865,0.03142650824040343
TNFSF10,-0.024875646441983666,0.12190017158388461,0.038650855461169066,-0.04277993473562042,-0.04254040229331845,0.05251712139460675,-0.011263384066724905
GDF5,-0.01823856754204165,0.06565408340685688,-0.022144078660735877,,4.765717621281087e-05,0.023563855768686408,-0.02577842630703227
CHAD,,,,,-0.036402953615073494,0.025684037284789598,
RGMA,-0.0023106206766554576,0.09280693146836665,0.018486886107504683,-0.00785986009441764,0.003701369942315928,0.03247988436508159,-0.02845337417233143
WNT16,-0.028078200795653943,-0.0315442951374861,0.03502688301297428,,,,-0.03267906148479576
CX3CL1,-0.031555034197373676,0.045175234567693574,-0.0034727601963409098,0.0011809612983156633,-0.028112239369821775,0.0469088309161458,0.043691890154598435
FGF1,0.06946320204120578,0.02294948448860869,0.039320688807455345,0.05314280958782956,0.0011225837492424683,0.01737861992060901,-0.05217649664321258
ALOX5AP,0.04819256863113109,0.06192422381237694,-0.036383019079926464,0.05369377718062505,-0.07223286693309673,-0.009442298328717704,0.029619565081592178
IL1RN,-0.040166902634077316,-0.014590319299800113,-0.040781360307311054,,-0.04115435427324237,-0.024209614984656052,0.0068341301041651495
PCSK9,,,-0.02270171842393263,,-0.01574722510470249,-0.015167530649164391,
NPW,,,-0.01699321818436518,0.018724093800854085,-0.03302786061708779,-0.004814210590457712,-0.018286491723251527
CXCL9,0.055922227485436696,0.13237218651476107,-0.02191763787095366,0.06545220906890956,,,0.027132846971323548
ANGPTL4,0.03303293021848107,0.017448182124101066,-0.05039145283349265,-0.08163686220208244,-0.03119092669147817,-0.032617060657466085,-0.009997891517324069
CCL11,,,-0.017135151241144352,,,,
UCN2,,-0.015460876006587385,0.026867115266962713,,0.036345285348359506,-0.026347348400106513,
OBP2A,,,0.09859034545752607,-0.028950119099474248,,,
COL4A3,0.03338920846783999,,,,,-0.012002376473781922,0.0529419519997235
NRG3,-0.01845718186053476,-0.0592101387201086,,0.0018274606649604046,0.0021944140711069693,0.0534847115940667,-0.02686129815296581
IL23A,-0.019489558179375675,-0.018913915560230556,,-0.026640005045041697,-0.01574721961141044,-0.019479476394296757,-0.02888993266448727
COLQ,-0.00895874107706977,0.028116172977032512,0.01321747524842589,-0.03314864673077359,-0.04885793300379957,0.02954276219068061,-0.05673105701018676
SCGB1A1,,,,,,0.06903467173809884,
TNFSF12,0.02521061336212284,0.0641803513091495,-0.022522641936116018,0.013858316687155585,0.019579737046851134,0.0024469398555004252,-0.01585352169296937
DKK2,-0.02041437954086371,0.00019877081071869457,-0.02719367671582732,,-0.01858849945107132,,-0.022375258778295173
FYN,-0.0018002621136383127,0.05201934010581734,0.0154740522855854,-0.06216920967153677,0.04771684356400216,0.039144681445712926,0.04304451396584354
ACE,0.01467911475879308,0.0560406222984961,0.034720539917043054,0.03748193538014091,0.022444665656917134,0.04318039321272635,0.0187895876774057
IL18,0.005476359780435776,0.04433926925016215,-0.026178863220754984,-0.058767453186408664,-0.02537936334242797,0.06703371669741873,0.06707998380712252
PPBP,,,-0.012809464788292377,,-0.019280956027552268,-0.01795490645678104,0.1260936140987699
CCL27,-0.012926402313373641,0.010481296876073338,,-0.026640004345652973,-0.03579223920154106,-0.03155005830534302,0.054330212995091554
SERPING1,0.056830858116501584,0.09133897827985508,-0.011714416880885785,0.06722562335287123,-0.010911411738386641,0.02603021846562034,-0.03138390276992922
AZGP1,0.028501821920823286,0.012310209109475341,,-0.03311464974117925,0.013071819442370767,-0.007854711363162825,-0.0050193418270237265
INHA,0.0029524260513893123,0.008937689839158701,0.05721305850029793,,-0.03780106824959992,-0.0029491157085521614,-0.03884726104653184
SEMA3G,0.0232976895523122,-0.029730245877079217,-0.018892184631362944,0.01928576222008321,,,0.00458432340286672
COL6A1,0.04916560998136341,0.06770747857634173,-0.0017942137173416759,-0.03551475245440322,-0.06399161575561513,0.026062657009101542,-0.01507760206934919
FGF17,-0.02800431760325476,0.1657951892293824,0.012013773905079113,,-0.014459437782410777,0.031049480457016793,-0.009356317660482972
TNFSF8,,-0.014590319424443917,,-0.03257708254035786,0.021589363388187052,0.08171190247947378,0.04637787211295562
FGF20,-0.025653794979219227,0.05902576339157351,,-0.022987982266090997,0.014442876843827166,0.023351927630817743,0.03153008235142956
ICAM3,0.03822771071836589,0.044351687600806815,0.04407673176967271,-0.03874210538066859,0.03851197005788075,0.02502208355770066,0.0661611371200416
LAMA4,0.014694376093706042,0.08368386648562481,0.04977551934681016,0.013012627737436642,0.009286579354107063,0.017229153298989476,0.0699149689499113
INHBE,,,0.07684253480317921,,,,
DLL4,-0.015512633696165136,0.11554006462604559,0.046697820166186225,0.06600388126634187,-0.05067251543651252,0.011095221316069903,-0.012493658026111241
SEMA3A,-0.016148293216480612,0.03796350631127284,0.032939670874094475,0.10808370834864865,0.019091035893379644,-0.008577045928748979,0.012274839173131501
RLN2,,-0.018737662193497123,,,-0.014467020269730652,,-0.02362042575951012
C5,-0.01378788904962111,0.03212572341986624,-0.033011453517907144,-0.011742959556078347,-0.024753387891189728,0.012464244289441987,0.051029489559130385
COMP,,,-0.01990414213910755,,,,
EDN2,-0.014604785767860558,-0.019941355422164082,-0.013354642577083742,,,,
C1QA,0.0839197212171145,0.08648292976874412,0.034573151269058265,0.07943462153403447,0.0361347901767662,0.0656081969832113,-0.010720110081376608
UTS2B,-0.015628767123111773,,,,,,
COL9A3,0.037615627674334455,0.031657627609869184,0.0015382009205960891,-0.08366923430865263,-0.045081009045593284,-0.004228780451315275,-0.047338947222321875
DLK1,,,-0.021225945258869953,-0.028907691335649622,,,0.014201078812058924
HGF,-0.027683943757167047,-0.015256318163312813,0.04006016985870195,0.008879349393197962,-0.03925850947768032,0.018611458976185158,0.0456739791026138
GIP,,,0.0034489133631279627,,,,
P4HB,0.03414896724763162,0.06294702017332958,0.011776283484747286,-0.12710248108151867,-0.10946812899946567,-0.028143602426447523,-0.02360022241518658
ADCYAP1,-0.024268658438482086,0.015998923509757495,,0.044619965586502414,0.05377446314520391,0.07384985969261923,0.012365287146286161
GREM1,-0.020543443376234042,-0.03461736319369083,-0.06316840983794093,0.05888681434939747,-0.033523135714956936,-0.027732792360141655,0.06313635699140407
EGF,0.011938623993526168,-0.014698216324037831,-0.017415857208123088,-0.024136039113241893,0.20502019713761396,-0.014481551476952004,0.0694985089258261
VEGFB,-0.022092680685882292,0.01638399698704686,-0.028736358353705353,-0.03708521083115247,-0.0648053152981394,-0.057016167471633426,0.014115634760315876
FARP2,0.013110468904728669,-0.0159425137787762,0.03396859927951785,0.030202711694968885,0.04061165409880926,-0.017429638077112942,0.031676523531575324
IHH,,,,,-0.018937613342878856,-0.01766509208928863,
LAMA2,-0.008937217812106593,0.03488989326802437,-0.014298106130372579,-0.09152140727746087,0.05024932063494529,0.12309472915840818,0.016766621218112013
SERPINC1,,,,,,-0.014481552628991354,
NRG1,0.012394486116538187,-0.03213577792524727,0.03628048769421693,0.13330448048021118,0.04647746196194924,0.06349346164904686,0.023972494827920906
SPINK1,0.01760437070829975,,-0.022701712184008238,,-0.039930341671567664,-0.018467933512554213,-0.027327730557747378
EFEMP2,-0.02406530714324221,0.08737273063315874,-0.029333148681259292,0.014077647878845296,-0.05253772248969952,0.0184370193391028,0.08678172735282803
SELPLG,0.024045447280597317,0.007453207341368702,0.06753952983590313,-0.0276320151598653,-0.03716209779572996,0.056503094769825464,0.02225083064077833
GDF6,-0.024792732750203786,0.06284518895054524,,,0.05642257793659267,0.008265175213726387,
HLA-E,0.04460278085348579,0.07841049931441138,0.01058012006048146,0.02110173578824506,-0.0006972687838040965,0.03955257909578928,0.022230606493853947
PTN,0.014475252134939201,0.062370786902491725,0.043338103652547456,-0.07672340382485927,-0.04577041257152541,-0.01917280103079878,0.030662830196395246
CD274,0.004592152593128896,0.01363649391024716,0.03954603247573983,0.01590880662124085,0.035370643566444614,-0.017374939188873645,-0.031650805396575825
CD14,0.08048901754156283,0.08127870648205754,0.0006267381248202413,0.013622556014287955,0.022258525669814053,0.045845506676725795,-0.009543993034947858
SFTPD,-0.009166063705953752,,,-0.030506169032162505,0.011980928980712959,-0.014969698166758924,0.0421376477330031
SLIT1,-0.03246280682516631,0.06172320424331532,-0.015816031468987114,-0.03122588150122081,0.007539322813273803,0.015749634432471876,0.03241707814253162
CNTF,,0.019794750892342287,,,,,
BST1,0.02824947551871077,0.08260162442434692,-0.008979020637054544,-0.028936064958360364,0.016855957817580067,0.02226319545729764,0.01714291042539294
AGTRAP,0.10753006641292645,0.05726096303608816,-0.013907567164334935,0.018123085387731993,-0.03952681734494017,0.026983175014300448,-0.03919483475195038
LAMC1,0.031083410397444534,0.0850767962072224,-0.014069357621275185,0.034341396415192176,0.02233450915577502,0.03721026056879326,0.044875483603617435
COL6A3,0.05883599596449216,0.09805048243587867,0.016573874896734217,0.06518896941121076,0.039837386383829824,0.03101394514245276,-0.006659824340660303
FN1,0.0306916835040904,0.07273270200469192,-0.04329905361675179,0.055559140471612554,-0.04879501477208639,-0.027693003187305814,0.03142834307406418
MIF,-0.059511925101824,-0.07030706321813258,-0.01609606930443531,-0.030864538963333903,-0.04009463170931372,-0.05081210738911597,0.04649876655455671
JAG1,-0.02300771257165036,0.03807657584215753,0.059873879690860096,-0.050231979401420164,0.0251957683007313,-0.006448091622472572,0.030013543577276605
NID2,0.002247759695409944,0.03693149070214515,0.07477856289071008,-0.007671580011201322,0.07509290455073159,0.07182525090381123,0.017423622738578105
EFNB1,-0.005820797033927094,0.05305522501675669,0.04924108118137411,-0.021461589194931144,0.0031301506444993783,-0.010352001440921734,0.012163837589774703
COL4A2,0.02214474624059903,0.09415458201233552,0.04574993721090607,0.0050803224772382844,0.07153239110528184,0.015181568748946817,0.04022409002565091
SPP1,0.06860758687827324,0.11341511018830763,-0.04021380017491527,0.027182676090182524,-0.023556762954690922,-0.003751524789622928,0.04532468548464223
PODXL2,-0.03157540471192232,-0.026249812884484577,-0.012046290750141722,-0.009922255534956676,0.07414960178347649,0.027184715953546348,0.052310012710758844
FGF9,-0.015763625943225206,-0.04550706469008314,,,-0.023831310748315838,0.04892901700607346,0.011036932043790738
ITIH2,0.004217587991581734,-0.019088677491996792,,,0.014548694358019589,0.12440646329084351,-0.04506267788882124
ADAM10,-0.00040905365878696014,0.01670762104078025,-0.0031981036778725943,0.011324370428190806,-0.058457376250162355,-0.08628389287491933,-0.043705192834507654
CFH,-0.031652466276671926,0.04619066041460606,0.008791096882973146,0.03505054938887207,-0.04817149626320281,0.005172214111744176,0.024191158286313328
COL4A5,-0.006671733828359593,0.0094893705819481,-0.015348527555362099,-0.07781889577289305,0.049081985438760356,0.05986924305696885,0.006802381798446129
LTBP3,0.049616008464420276,0.019605788467670835,-0.05347727940683424,0.018702819506994265,-0.025352533329532356,-0.04184233704316321,-0.027184675554631443
GNB3,0.040579108900755195,0.060703630514771866,0.018959037553286404,0.007599585860805788,-0.062029838383685525,0.04749500412782378,-0.056428725273291576
COL6A2,0.00865748916506729,0.02483988156909483,0.01622295756004712,0.080759505953189,-0.03638332429733791,0.03519924394592907,0.03370877932385315
GDF9,0.029338807626452763,0.06505591521376355,-0.0186315910592816,0.018364202381608675,-0.029666486940160493,-0.022405593363539717,-0.03733932683715742
NCAM1,-0.015505498246462012,-0.045134120122466016,-0.03563940345208122,0.09093249662410673,0.1070137263392314,-0.0381801730988174,-0.009687603194131185
APOC2,0.07114941216094103,-0.031227190376318527,0.04534063627853274,0.0060305761529053994,0.027113897272408514,0.005950017031946231,0.02088613712936873
BST2,0.03388970545378672,0.12000454598699785,-0.04250873750077107,-0.13031396596645908,0.03910467528092596,0.021723173480246938,0.07111567064629645
COL5A1,0.05363618658347008,0.017609042508313688,-0.02742064207020662,-0.012428773314205202,-0.03179617073948528,0.03656680363742816,0.044934317832459006
CALM3,-0.016609084920257578,-0.040182418861260685,0.03579342045292065,-0.08960990490260398,0.06803059232685266,0.02480273282770532,-0.032238121135059014
THBS2,0.036310039345749306,0.04462729055424025,-0.016193878011990542,0.0032410054378406664,-0.021380755483922344,-0.008984395200962244,0.02371714373364768
SERPINE2,0.01063776933490413,-0.005753520383132518,-0.022721315077442173,0.15339223890533604,0.03263247980067397,0.07173584394428173,0.0022506779940846713
EFNB2,0.03518663622411701,-0.00565989300369202,0.02517901546813515,-0.05552410606978875,-0.00973760264008242,-0.012953155132771628,0.04311288489835579
PROK1,0.03513284629697384,,,,-0.0144670234791748,0.08659609349631206,-0.0269372631978186
MMP9,-0.006602689514780247,0.08568778735720904,0.07603618591491292,0.051607167734385166,-0.078054337093035,0.03716073066113043,0.00604257118407764
DMP1,-0.017508448614933194,,,-0.02765082918548925,,,-0.022853593779852445
NPPA,-0.023286066031360284,0.033014623777043534,,-0.0012625026120243893,-0.004505176458773444,0.03226554963358286,-0.04577108067973392
APOB,,-0.015031581989106124,,,,,-0.02693726277487562
C4B,,,0.09357206857689572,-0.02594672533220967,,,
NTNG2,0.049035273980298985,-0.01316175324254607,-0.022811855123770437,-0.029431704649343516,-0.031161148255084824,0.003911462390097326,0.003616186393235906
LAMA1,-0.025780184979821916,0.09461549191109028,-0.03141900779073651,-0.040449761100593375,-0.017923226472230838,0.029320898802364714,-0.017491137914955754
UCN,0.0959399178953015,0.021023352955089166,0.03537716505559528,-0.019592864290372894,-0.03680614802115826,-0.020676175884248794,-0.022863281309993138
ARTN,-0.00833162330197966,-0.022770603501999415,-0.039730930726245194,,-0.027228624653837255,0.00797290754376796,0.0158730240978348
PDGFD,0.055184358306467486,-0.020251116650544965,0.004229407360895439,-0.023079110177907706,0.021278704250490377,-0.02014947644074233,0.03718499382073933
EDN1,-0.0025424340597806037,0.09043745918491611,0.04793087120685983,-0.03952224402958991,-0.021877244546256145,0.0028735071733344965,0.01644132576821505
ARPC5,0.00960543890283924,0.03167723324068532,0.06414657986502605,0.046236736378402324,0.011763535463794286,0.023017710786905322,0.12624956712049437
GSTO1,-0.0419128946194689,-0.04263219217583146,-0.03170825326099456,-0.0202327169879379,-0.015680857429160887,0.05325316035461239,-0.045340311385332004
PROK2,,,,,-0.012570712331884365,0.033305806881582724,
SYK,0.06846474365885435,0.05561578840438341,-0.007425876542153591,0.13481572431605113,-0.02412988114621003,0.004260998211761085,0.03497816345881628
ST6GAL1,0.04087791216038391,0.05013288256553152,0.06564441407398518,-0.009685856566855623,0.046222493436956426,0.05860225347585994,-0.03418286365794905
