,UKF251,UKF259,UKF269,UKF275,UKF296,UKF304,ZH1007inf,ZH8812bulk,ZH916T1
CD59,0.01592872560601302,-0.004038402912169772,-0.04970979800929303,0.06461101605692461,0.010225141198029992,0.1283630404918669,0.10063761241826388,0.022241037271309848,-0.026972579495117773
COL9A2,-0.005123498301164755,-0.031161011524373228,-0.011704302593226378,0.0250372209643322,-0.023520631164270486,0.05811291631299853,0.0019864527448780604,-0.0017656533794521414,0.08778473075971878
DLL3,0.06961551786450568,0.026026971806033312,-0.019424604218819842,-0.004128078648651929,0.08438797748655669,0.0435524849173176,-0.0572756100829146,0.04806781038826667,0.033408696958770794
FGF5,,,-0.019004742827273994,,,-0.020950412875062153,,,-0.0018635501520492576
LIN7C,-0.03391020172551481,0.019241364642786578,0.02286873945076018,0.015548982163084873,0.013935023335155904,0.03787695707882967,-0.026501821680791328,-0.014535506944436519,0.014427045597894508
GDF7,-0.015921931534856583,-0.017226669219722105,-0.02255978215980305,-0.03868683133163067,-0.010740765182661509,0.02052267554149994,,0.08645733729888973,0.09251621272622634
PSPN,0.05034266295050952,0.0021507860110571613,-0.014640329216278917,0.02833849791936027,-0.00597816546012334,-0.05890634730257793,0.04803195102682965,0.023795419302537146,-0.0271332701208353
ANGPT1,-0.015228560415169769,0.03985623483704743,0.08435191047803345,0.017386389204732247,0.045791105824667167,0.02386089655538427,0.021604508439117612,-0.024096244369825572,-0.026454625886785994
PNOC,-0.02363861845251581,0.003455572933462421,-0.08439010464863449,0.01158231937453248,0.10423285286595921,0.05824998400156568,,,0.01349845862976311
L1CAM,0.06017305786947843,0.002183098854536587,-0.020697170590284086,0.0054496501584900174,0.07425840990395882,0.06616226237175336,0.08198461241045035,0.003812610075685528,0.0021551147070020776
APOA1,-0.022049737698315787,-0.01503548287796836,0.02583917950268408,-0.01768367805717461,-0.01738289722456515,-0.02427335992714659,-0.004176874222664654,0.06636585619361696,0.11491170241142827
PSEN1,0.013085495483831878,0.026440322907042207,-0.0004446824559670861,0.03414859775361537,0.03263533129695453,0.020529179919671802,0.04848375722963237,0.000913595439473498,0.012014383974196071
CALM2,0.0515850738812274,-0.0027112908217440134,-0.11654341666281243,0.0012545003637821723,0.07514999238871382,-0.024568177456906225,-0.0006994023823855529,-0.03126057205893716,0.03936535640398873
CLEC2B,0.03684117230711381,0.03135059041048493,0.13767027017223205,-0.01818746052320309,0.009267668546622388,0.05449710895168329,-0.002514889866615434,-0.00792181832218737,0.07568649195669307
NTNG1,0.01515269143958373,-0.03084757311473017,0.07056307197019764,0.05871427365912826,0.018911640038185934,-0.015187920635424556,0.022079280617895977,0.01425939759213286,0.017674114788769398
LRIG1,0.0607267100320714,0.07182778694420455,0.05440025929532294,-0.021370367577278948,-0.03915645443688668,-0.03943425920936909,0.006385622417761864,-0.00781396157093671,0.019433787781615655
CPAMD8,,-0.011419698340843812,-0.017192347480535025,-0.015063488067643974,0.00901037016345527,0.02569794130253462,-0.03160029609763468,0.018723572682027147,0.012402830441631572
GHRL,0.0609566807542661,0.049647338834181966,-0.01563796160804858,-0.015687944077254105,0.10605410988923705,-0.023365700719235008,0.11039729619695707,-0.009821727322558422,-0.01845976106381622
NPY,-0.022559990149443918,0.002466495443896595,-0.08007569901766369,0.0015758907622125257,0.03765115345626876,0.014330863307063534,-0.03690230275881948,-0.04696884359250983,0.04514576425661319
MMP2,-0.019621698265627218,0.022555775849005436,0.09480370645287137,0.0015225519223159743,0.004463346273293727,0.07995319885716913,-0.002405610783101642,-0.02895117771826251,0.0559455758717316
LHB,,-0.009945694836261251,,,,,,,
PPY,,-0.017312554016352868,,-0.011008959118128946,,,,,0.07657540388607255
ALKAL2,-0.01277995870998446,-0.00980119940291127,-0.01949326254503924,0.02589960440190992,-0.02604480775772875,0.06553052124516433,-0.03406065185654217,-0.004509768045526581,-0.013198465748191071
CSF1,-0.05392004985464402,-0.01159563779772318,0.06136202777065647,0.08396667980871671,-0.04981916777081526,0.028698654376962722,0.00849245627734501,0.031757505228952196,0.024324315531922422
SEMA4C,0.02567860634094285,-0.004714764034137593,0.026771151985040476,-0.005844176695420111,-0.05413113779745402,-0.003272944278248923,-0.0013043913448734634,0.00553749930304081,0.021150487943778693
BMP8A,,,,,,,,,-0.020046201290445376
ICAM2,0.032083368985448245,0.015144386010010114,0.09153913666999114,0.03467571113179902,-0.044003286062398866,-0.02608313628392829,-0.03423911290258557,-0.05314906894708807,0.08054853998638403
SYTL3,0.027422524429116652,-0.020198421631871733,0.06267108052374767,0.03915225379392067,0.01663932816478981,0.006976450907690647,-0.011908672263309527,-0.056319355419582016,-0.031796173870831126
IL1A,-0.00017483918084970168,0.017539288147327258,0.011929797106956385,0.02698396543718724,-0.027611855999225783,0.022451540166490206,0.030725632278082518,0.05148150952088297,0.08703027231681983
HLA-G,,-0.010504578356556197,,,,,,,
PGF,0.057966967665952156,0.055755649043661426,0.11598074475993904,0.015006656363799758,0.014630825370146558,0.05386580178839113,0.01933581970617006,-0.0008200758222392836,0.07552727078541428
LGALS8,-0.00195018219565208,0.0741445258589067,0.005023377366018149,0.020214695171792002,-0.026705734807665884,0.01747954349550311,-0.003227183027503508,-0.005355006589478154,0.01913455876433301
DKK3,0.024836401769617742,-0.0014816508506689642,-0.10150565103174779,-0.020115805147077493,0.05475958078478916,0.02025567838281256,0.017352247340174033,0.0270662518132665,0.03646955101459809
COL16A1,0.04245761667092569,0.06700112215242067,-0.004818362701367308,-0.03738061525580638,0.00917447939491997,0.04227714712735561,0.028805926325489343,0.01341733880323244,0.07282443673065893
TPH1,,-0.019115619823493364,0.09468324695885386,-0.013794765115990745,,,,0.029366967889223154,0.00553290571472528
TNC,0.04731981844745323,-0.026040801748992124,0.07656363459360578,0.0015062620029050186,0.04487616067638373,0.006473468555983621,-0.032984056921386694,-0.0056741850950661555,-0.005012386595661506
TNFSF9,-0.021371004473563264,-0.017226670378488455,-0.013217328290995096,0.030137858507900246,0.05444000337825608,0.08196506015564624,,-0.04563060710034045,-0.03172458843379615
C4A,-0.012594076466482081,-0.011791198354332864,,-0.013050568839400093,,-0.025212301742522387,,0.10563995482453235,0.1741913025053126
CNTN2,0.06720490805704556,-0.008288931808217062,-0.029783736239595026,0.015051326049772346,-0.02040549599614969,0.0048179567305300045,0.035032750202460605,-0.021427138418342092,0.08651249942129947
F7,,,-0.017192337487767557,,,,,,
LUM,0.0515234383940616,0.005844238278321598,0.11855116892753673,-0.025976566573159887,0.021517163435600103,0.02654659259174086,0.05755644592874201,0.004735701053127203,0.02242071960576076
BTC,-0.0197074928444821,-0.026994696354897076,,,-0.006557891314446185,-0.03072690140575969,,0.023460267812692254,0.08779637030433814
APOC1,-0.03128050090061542,0.05640096024199763,0.15109993042780429,-0.014004082170918248,-0.021285485359020466,-0.007114057273347825,0.13222676217402796,-0.060460338130438475,0.0372118529731202
PKM,0.01451917821451212,-0.05305363888497225,0.0025996711274993774,-0.032666128105647375,0.03660079042285791,0.048096625688580905,-0.025912943432068132,0.06456763651284014,0.0027712046111191347
TNF,0.02014017274225776,-0.02603089534799866,0.005083556983055122,-0.010330872628767465,-0.014320646677748643,0.025292705485459775,0.06816811195031734,,0.06507562394764356
GNAS,0.026073666840052058,-0.0057983227928094265,-0.09570091489134115,-0.05795319240034093,0.04940066529012777,-0.017504860424474043,0.07198105596925325,0.018205488921453395,0.04169313571788765
BMP8B,-0.014850762413800388,-0.015228932772234551,0.01826930913689687,0.027571663652269505,-0.009508762196294469,0.04426847645838576,0.02692366492896245,0.028705078339417676,0.04459756824888715
LIPH,,-0.014937900917262815,,-0.01052232607285828,,,,,-0.027756768916129847
CCL28,,,,0.0852850879304989,0.039215623688163746,-0.0313175932907995,,-0.01832715032285811,-0.015565918648317715
PTPN11,0.01590367181364601,-0.0162903159382623,-0.026116354727737313,0.0022724876484921594,0.04965517727774005,-0.007399656109296923,-0.008514492363904277,-0.03184594989911175,-0.024715551800446992
ADAM12,-0.014997111094690855,0.02910239966341568,0.06892980436306331,-0.035431517564484684,0.0935295900441266,-0.022406864080794838,0.053964127524992106,-0.0037753611182296393,0.006127439948625839
EPO,,-0.015228933198660706,,-0.011008959598672185,,,,,-0.016553060831336654
EDN3,-0.046009974597748964,-0.003759386267862923,0.06394554567361913,-0.017063344417845874,0.007329738555974027,-0.02276121604040648,,0.006269866051964613,0.03863586405357477
CCL22,-0.015921931149300662,,,-0.009261386302130208,,,,0.0003997962291573077,-0.009363336509413763
CCL2,-0.06154084672902535,-0.027341328589607198,-0.006059087522478709,0.054983642295321704,0.014651722397777936,0.06428710918275522,0.05754707060603593,0.036425325796780685,-0.03863033234265755
DSCAM,0.043485486805773396,0.037070462388995015,0.07552117033405449,0.0014747341064210182,-0.002833903924993835,-0.06273185922128423,0.020026511555766374,-0.029009098154049128,0.09848871778462341
ANG,-0.009962275576371464,0.006369638528791132,0.05120984177649302,-0.0013885327561916627,0.02867913050906093,0.013260917324172897,0.047734058905338425,-0.04196844926692174,0.01761290446134132
FBLN2,0.10118500645633156,-0.023091448663408193,0.008528177401232507,-0.03852245851017984,0.00816114101093997,0.03753137498204331,0.010239003041914205,-0.044952562587217006,0.037398565513080614
VTN,,0.03991035717798903,0.022926057114840654,0.07426987128046973,-0.014997318356887182,,-0.02680031935401043,,-0.01147813484466754
VEGFA,0.026916081782489085,-0.06403356652286996,0.04369832750635166,-0.005340081465472214,-0.019718237098415813,0.04910885923478219,0.05635200866803144,-0.013332805213265431,-0.077530771673765
F10,0.05195763087323274,,0.08581122399104736,0.03296097753067284,-0.009484121948198535,0.059893437447234056,-0.029071117400392102,-0.01968267468025256,-0.02922434172450767
SERPINA1,0.04024609714165571,0.010280551540520967,0.1046980835479353,0.0182979295081222,-0.016887413926634422,-0.01839745887115294,0.05714018343080623,-0.029990236651781493,-0.012798386477852593
VWF,0.004348359061210361,0.0400660155379707,0.09150901203508223,-0.02997812023099747,0.008292338833270643,0.053460425275723165,-0.01714813899017217,-0.03760570974762695,0.040010034838478724
GDNF,,-0.012386929695470412,,,,,,,
VASP,0.02563605827417701,0.01736832740439954,0.07314877448834418,-0.03434883508621657,0.013149891336841066,0.018313928200724895,0.06902860566329569,-0.05596413008609807,0.07989779965194128
ADAM15,-0.0005445934256935637,0.019730973140981992,0.028633766436787122,0.003321123196146071,-0.013983387787813023,0.005294282156128882,8.013467042827728e-05,0.0420544362620374,0.022284539535595702
WNT2,,,-0.04413010386138728,,-0.012760403703285591,0.009452296610092477,,,-0.01812822618932772
CALCB,0.033687045457296755,,-0.01900474262074327,,,0.02057523494504774,,,
OLFM2,-0.018066494829614362,-0.020168230093346843,-0.004738798009685334,-0.042398479665317505,-0.01437733532071455,0.025603774467018444,-0.07196948884208483,-0.0264066395314219,0.03576951701030183
MFAP2,0.02588993983035852,0.012737646342983189,0.05861060871924957,-0.009496956405171713,0.014104319351342988,0.05216123374132283,-0.000466981688949772,0.011548887290069957,0.07963325581278444
HLA-C,-0.035367052911321556,0.022382432958372913,0.08195040601388909,0.08865560617479724,-0.016047692612791032,0.07602568297233898,0.07891538569721265,-0.037041326916216956,0.09920816103302092
THBS1,-0.013339318783039534,0.029033018170274823,0.04515023931469448,0.05744993119669907,0.009556110772254009,0.10179069529188121,-0.044751329986284526,-0.04728582025569286,-0.09943689671716345
HSPA4,0.03619653746053711,0.0394234793876557,0.039205388253556205,-0.014105494905010603,-0.03920527889291938,0.03705245798729671,-0.024485989702785156,0.03445428334925602,0.0023224218483174153
LMAN1,-0.0245640332822627,-0.012381363285393417,0.035260068944801194,0.04597337003273499,-0.0568714092064219,-0.031684939416272526,0.05499843212373211,-0.05020835084035589,-0.03368252933650515
LYPD3,-0.014676707013259047,0.04073968179182136,0.06277629219704754,-0.015413428942201357,-0.01490237290449221,-0.028573849280291434,-0.043513312317342366,,0.01525097059600285
APOE,-0.03182208545909117,0.008875738147219946,0.055367091996711665,0.0030365308205994343,-0.0599562009224858,0.0018518931499927934,0.07324072801595878,0.003643900066616242,-0.022689015856877784
SOSTDC1,,,0.0007148551873371073,-0.026627024272805423,-0.02299815704076791,0.05686942102799818,,,-0.01227888368459117
ANXA1,-0.008770954119026531,-0.008269083376542733,0.1104106826947134,0.048770076340897826,-0.07465213331913831,0.08442708405138905,0.11105033290092431,-0.034566007649488716,-0.011473691887145419
WNT2B,-0.020672689249314126,0.07400942871072524,-0.008452423895174503,0.002274880055545241,0.019489719488588797,0.01571757344996987,0.09664861991531093,0.12783442182778443,-0.02907493615331912
AMH,-0.0197074949176273,-0.015514981665361121,-0.007883230550976285,-0.01586885794904722,0.03210507767603824,,,-0.018327147985756874,0.018107048723665527
GDF10,-0.01651153545814785,,-0.00487520559983686,0.05920231239033801,-0.026104094969665575,-0.05455392657750085,-0.04996007837937608,-0.0009288504667375479,-0.0023342675382628784
EFNB3,-0.0158165839128911,0.01941810080193902,-0.04592809156065795,0.01828081559989055,0.01646566422124264,-0.023089861330772527,-0.0727390140515939,-0.05160079922769939,0.052104411185512275
LTB,0.028978337236653055,-0.026455809862796963,0.018361570916248914,-0.01915473910446459,-0.025385730873478785,-0.031010057376193497,0.041868471924203524,0.06599385528772894,0.027609627226378722
ANGPT2,-0.02801215110298707,0.030491837458614446,0.1331674242336266,-0.028604353074764843,-0.010602855295194938,0.0747602529284033,0.006606384333447183,-0.05214156991731514,0.016336056661022426
NRTN,,,,,,,,-0.023130927289912184,
ADAM17,-0.004506958164712231,0.042440019414731356,0.04946765715109568,-0.025660838595711635,0.027716327403689223,0.07827604376756864,-0.0008986388382036611,-0.04538210409661216,-0.04112210935357605
LRPAP1,0.01431672098802226,-0.01888114259564656,0.03604043526883709,0.05288968257386509,0.039995022127943376,-0.03009274052781611,0.05573989194901391,0.04613361583428835,0.01630968204458988
NID1,0.027209957223836945,0.006100586470240233,0.1269500516143754,0.023584444314321242,0.016601317931817648,0.058986158049373565,-0.005435354698230274,0.018711111195235004,0.02365371191170963
MST1,-0.00868661123818716,0.044535809285350975,0.11756605388937763,0.026540303191521536,-0.02556676576523242,0.0166124563136538,0.046635523445827665,0.015684533097657275,0.10436973987840294
IL13,,,-0.01925046870188962,,,,,,
DCN,0.002121563333439871,0.06692342557314708,0.10564644209833532,-0.011851621652854676,-0.027701352358751614,0.046155826348337654,0.008410913315893543,-0.013179695295965708,0.012693282224504731
IGFL2,,,,0.00820548227486213,,,,,-0.043735956008146705
COL7A1,0.024995933285544066,-0.05932087929232726,0.10277272948593333,-0.05776585675972671,-0.022932685091792603,0.02617845387323307,-0.05640229955640618,0.00454883379131375,0.024265671917901153
CALR,-0.001962624836408255,0.052860416311172526,0.11425156791445633,-0.0024686551636937033,-0.04098453766819937,0.04546805057991027,0.06264308811022958,0.05255495824542326,-0.0041522882127379545
PIGA,0.1316005736210407,-0.05064843792776506,0.04687230191283845,0.029729525030180788,-0.016829695208616654,0.012259315664224005,0.062199574745065773,0.05956431883565804,0.009307677346412203
CD200,-0.015158260673673258,0.017899999504203176,-0.03295137078689688,0.03509890508086762,0.010512421988830945,0.04560618549255368,-0.007189104374573911,-0.059514987068532074,0.03923484254189352
GRP,-0.01401522345893552,,,0.0769667905261521,-0.015647213389689666,0.11237158293383313,0.051016488299188645,-0.025312752194650515,0.0020486759260045177
CDH1,0.03486784673668401,0.048442753425135036,0.05333051315301981,0.007966416008441567,,0.04715819303983767,-0.04097480795770638,0.024829207605854307,0.003778741518314794
LPL,0.009663795881483495,0.034283017593373544,0.08896438877428609,-0.021253804626283762,-0.011699624683197426,-0.004952475793604027,0.024669902036235494,0.024251235469435386,0.06135618405882547
SEMA5A,-0.016300281109064174,0.025345586196858914,0.06172640838419736,0.012570975360088518,-0.05317043587347626,0.048081924946578924,0.04095161983882284,0.04810667047864313,0.04238477300194731
SEMA7A,-0.016009636395537603,0.06041267422300741,0.05390343663702161,-0.035270981065744875,0.02883341292504153,0.01458391570014898,-0.04771350412358501,0.04801390182397254,0.05233868254894649
SEMA4G,-0.022819172345579373,-0.03372446785602897,0.01589897019352416,0.011445747188224073,0.012673224207181403,0.08439516533684849,-0.0021351066357896287,-0.03227682558523686,0.018078356884303277
SEMA3B,0.04943494432867737,-0.013972954776728032,0.02767003252663318,0.030256146496258705,-0.028096617569211436,0.023238929207248037,-0.06409156299382819,0.04810670862269032,0.048098612192432236
RPH3A,0.056177264551057045,0.05519419777004383,-0.06660404222500076,0.046892599776868486,0.02357551015276349,-0.0018600353254928682,0.020254538369421683,-0.004287610950264432,0.0007204357738144657
JAG2,-0.0025211134568694188,0.04524988378048262,-0.04253516725740937,-0.009954736414601737,-0.005072964047733213,0.01644804862328386,-0.010596305538864518,-0.037528429062702595,0.06820885563779165
CGN,-0.019082073095711843,0.08716714652858079,-0.009425269750628795,0.023375246800249088,-0.011850579446130004,0.032737312603365515,0.05602224859319752,0.002306833002206904,0.0697888379169584
GDF15,-0.006761567739551347,-0.010370774212782258,0.02905220758882753,-0.008392043950914684,,0.05011982570694159,0.06146416693520921,-0.039474010883995304,0.062331715094540364
SEMA4F,0.03788719485865701,-0.03443353408416179,-0.047244109357423424,0.003974274677810944,0.028250873741593567,-0.016094541372050096,0.14903732188751762,0.0004638817651298456,0.06607921150558863
NXPH1,0.0022856619012036994,-0.00825938006123114,0.008804746134785747,0.04725107616047074,-0.005348154301404463,0.11106128781657085,0.004890103441229179,0.06446954608102946,0.04603182620589903
ARF1,0.018925387967565255,-0.03224867984264833,-0.04990443222101864,-0.032399333829334465,0.06948037951966868,0.07271124650914935,0.005444507392775254,-0.05318221118849486,0.04840500401034434
DSC3,,,,,,,,,-0.016553065855844817
EBI3,-0.016530571981589085,0.007025371574339642,0.015043706274541196,0.03262386882999852,0.05575288308796213,-0.00841698801221947,0.09770775361560233,0.07148140933391452,0.039505983410648274
TIMP1,-0.011445299229641066,-0.001825077446956071,0.11664902838704846,0.010309838589636421,-0.018422699193521276,0.1004603821689536,0.09796610067171505,0.013833402727026024,-0.0046486343718979565
SEMA3C,0.01362922272204087,0.0022029838126660694,-0.005088934131978602,-0.023205604401792316,-0.019517590036217333,0.02083644800075183,0.030120085513662704,0.04148708861189741,0.04288289721986247
GNRH2,,,,,,,,,-0.017937502843402547
GAS6,0.03533292423968406,-0.02714060367131861,0.03724752650481814,0.016487171308235585,0.018094857448156483,0.05124272043455277,0.015398292831685092,-0.010120410979007325,0.0007417497316190076
MEPE,,-0.03325995345144639,-0.03030084315427413,0.06711119320014533,0.06305896272219644,0.043168697977723616,-0.008306427934641139,,-0.022873719332682656
SERPINE1,-0.014096023759043744,-0.004423872032904925,-0.03743207065742241,-0.013936523310868422,-0.034232642656709056,0.05891811155008623,0.05633930478185749,-0.048972284486734206,-0.07206131558809965
RSPO2,-0.021937896342119397,-0.01261779876370741,0.01396988726153762,0.02865435688477355,0.02396122420361166,-0.007808038604971019,,-0.03730497471754482,0.028401562679458685
SHBG,0.03995787460313923,-0.02018985599683988,0.09744857862873069,-0.022166778649924997,-0.019206375940876548,-0.024120164045744907,0.06826963611698424,0.02121775210529103,0.028108351133065205
LGALS3BP,0.023297179331790156,-0.03239007632722275,0.05381856900686371,0.054168566939092035,-0.032551515480394366,0.07025553027698196,-0.0365076917410684,-0.03540756063299566,0.04079976576606119
LAMB1,0.007651844959754686,-0.03990247762819723,0.09235455712036046,-0.008965334073587142,0.008301453412366343,0.11748722288603072,0.00029395824604944577,-0.013926592709212387,0.033898299265366576
SPTBN2,0.005915399636490303,0.016799286494823734,-0.07499118420558572,0.010306641969666372,-0.03558768610198125,0.02966980425762243,0.0454669601368011,-0.03685836706678331,0.0345850026803988
COL1A2,-0.058464080206855173,6.11538888232671e-05,0.10208573753840802,-0.010712779815600955,-0.04677568558230721,0.0690541044879398,0.025837188247293145,0.015092558309416691,-0.03332673759907641
DEFB1,-0.012405526589383379,,,-0.011627289469521808,,,,,-0.035449124804245793
SCT,,,,-0.01068691187365644,,,,,
WNT11,,-0.017053756099947963,-0.018756003592651303,,0.02682500292089111,,,,-0.021967990637024197
LGALS1,-0.024506160056937544,-0.03175491625321697,0.05760284029888923,-0.04663951153049991,-0.030947903830924724,0.01811972977962852,0.010786181067847221,-0.059509195007174824,-0.014817321901338778
BCAN,0.043624570851035965,0.033155703785544964,0.09151680045097507,0.04327170176564442,0.058906591374470824,-0.02361367679698643,-0.046081429135582316,0.06460857021131625,0.06956575267008039
ANOS1,0.00657507496398504,0.0362801655240206,0.08343612229379481,0.040868772858607946,-0.05239668374958221,-0.01644147729739718,0.035496102569195,-0.020461735832430536,0.06400296012439556
EDA,-0.012831380274981713,-0.01065471354654279,-0.022425866259886,0.015901906228031813,-0.026163282904796564,-0.02951390475400239,-0.04097479533541525,-0.03364504595441899,0.047549292690965826
FGF22,-0.01708221790713597,,-0.01719234520944998,,0.006359589870288608,0.024162376574732008,,-0.024782959825058314,-0.018880736632053943
SHANK1,0.07740138248627566,-0.020561876758424632,-0.016357424539517006,-0.015642678686959326,-0.017299810603243298,0.055596787077872,,,0.015330018382813873
RAET1G,,,,,,,,,-0.020639885781704257
TGFB1,-0.00032437847993923614,-0.026274339982858,0.028228860290639354,0.04493625254948246,-0.005466460364187718,0.010849929580027983,-0.012544100091428596,0.01716449326763366,0.027150091630756303
MSTN,0.02462396430848633,0.020220424659944256,0.03671426777740298,0.010781712419459511,-0.02597786174999397,,0.022927968516299906,0.050065009843089314,-0.039917682163015895
WNT4,-0.01621923151793729,,0.05756386480664216,-0.016421704509819737,-0.028175824039172577,0.09745941810932647,-0.01432591036292477,0.03777194849179621,6.0339821560192685e-05
TNFSF4,-0.020315547189945812,-0.023689079377154913,0.03471524876747971,-0.007696420307563338,0.07604090309623934,-0.013765846404926991,-0.021765389620596938,0.05103453725721843,-0.012382797048668483
NTN1,-0.022552462493762932,0.005384684480526748,0.10529593818589704,0.0015822319225544503,-0.0536613732487854,0.09607312682745946,0.05343468147480716,0.049570011161695425,0.0008657871502964747
CXCL12,0.026250668189701863,0.0355636922978984,-0.023075656642404976,-0.05347776805968213,-0.031088452850066717,0.016360320638951553,0.03557061533978065,0.06265145938048318,0.00907714799630931
GNRH1,-0.022382319362639336,-0.027991434450886955,0.12984155605515,-0.02478628257014799,-0.003965742451213655,-0.027604849664972855,0.09637710757206963,-0.018092159720829802,0.011886696877825486
RIMS1,-0.004711826246848743,0.038106904319223284,-0.012727831484614403,0.06297896229726012,0.03128137299577722,-0.005840098234337234,-7.39620393740992e-05,0.007602401475774713,0.049052191131434573
FGF14,0.01622279237421945,-0.003911610860030509,0.02854458734121767,0.03422464411070306,0.02065843989174377,-0.02677734301815539,0.13381725906733932,-0.05782894668932205,0.09508938922382751
IGF1,0.03625831780935178,0.055301961850621764,0.02056229104398388,-0.0176030635897737,-0.018219905197055224,0.021293719806710392,0.098044451523824,-0.04882757310909036,0.026879390944679067
TNFSF10,-0.016036493518931556,0.02440333987669993,0.1072834474982137,0.015589756780300583,0.05198275276814484,0.027019131718463943,-0.006028025060619664,-0.019784989941384102,0.04705030234276915
GDF5,,,0.060480506302378174,,-0.013818738759630479,0.024317546912596653,,0.0315161821427769,-0.047743963637031366
CHAD,,,,,-0.01161265868771409,,,0.0051152372926674084,
RGMA,-0.024881574984926064,-0.017649913663836496,0.05488946567473274,-0.02221012368802417,-0.01563445009005914,0.02669921401962651,0.027065187993966767,0.04214616201189049,0.02301676974420234
CLEC3A,,,,,0.01686659575960729,,,,
WNT16,-0.012594073393476313,0.08549481960871387,0.019310163668514888,0.026597600896126807,0.017594404024587146,0.007205037412821871,,-0.016617871976970844,0.0053855373584487595
CX3CL1,0.08058466691693912,0.014174827285314986,0.016252890667075377,0.008479847422565258,-0.009680678441654446,0.04447159343210193,0.0427508552810976,-0.0818374825181237,0.04806967489301794
FGF1,-0.0388871579752528,0.0495640454318493,-0.026422066405551028,-0.030931577736579507,-0.03511271565973027,0.0192616317719753,0.0609565573248472,-0.012710292107526298,0.02497979791011027
ALOX5AP,0.02069174186696787,-0.06447214769761152,0.09825744988184439,0.09275436559464133,-0.017849958850737417,0.042533130604831514,0.10741376465605822,-0.06176775130345654,-0.010483316806612953
IL1RN,0.03542363397258995,-0.025102023447637685,0.004903113117794506,-0.0289116304695139,,0.2402214827997421,,,-0.03580494333671496
NPW,,-0.014135108167794425,,-0.014825929708799266,,,-0.03654581213706917,-0.018559371589178066,0.03538078622983869
CXCL9,-0.019952708967470034,-0.03468458248189635,-0.00322851421103385,-0.019313201610834163,-0.013818736501333403,0.06506497218859232,0.13937405898331573,-0.021770467907433616,0.09881726467902331
ANGPTL4,0.06864772576523821,-0.027300304710829112,-0.015477045190427726,-0.027364857847901106,4.1717645402216636e-05,0.03630517765225095,-0.01005263012060121,0.03138963939606683,-0.046546047641122634
UCN2,,0.10811113600193219,0.02237338428268329,0.0504871397872409,,,,,
OBP2A,,,,,,,-0.03434055204429427,,-0.018593419795822123
COL4A3,0.013924220636276206,0.004400733042961402,,-0.021661873204593788,0.08125713031002997,,,-0.031217526178255465,-0.016185700831853046
NRG3,-0.005957455764507655,0.030404909528226456,-0.04980883234600858,0.03475104415994358,-0.003997074527629857,-0.024276814953354004,0.013296113428066705,0.03166757917017724,0.01650222354421148
IL23A,-0.016799124830770742,-0.015420170406280407,0.011354168206515414,,,,-0.03160030107531165,,-0.026841085233340122
COLQ,0.01354522620681956,0.022570685458332934,0.0028594970293963603,0.01622941971432962,-0.03735736946934124,-0.0019290674213652827,0.03631273617597371,-0.014834557206190103,0.024195255551145715
SCGB1A1,0.03810160892800702,,,,,,,,
TNFSF12,-0.0032557877914168934,0.06668421934095291,0.06239749543234735,-0.048857551193420716,-0.06012398525110857,0.032142249758111974,0.03594498830162179,0.029910636841001752,0.0935656041457434
DKK2,-0.01499710698550516,-0.009945695654197142,-0.03295465512917455,-0.0171681486885945,-0.009508761124042404,-0.04449799155862029,,,0.08584075866342072
FYN,0.05712082068419983,0.057688186066555174,0.06019484093424357,-0.02838386402391059,-0.03477156633207798,0.03712034286727952,-0.0037841478498016534,-0.024357233651624975,0.05483935057363785
ACE,-0.006165342049676746,-0.02971895378356278,0.07585184624397376,0.029808031080362642,-0.014419092839871032,0.01988144029841632,-0.023283291251968912,-0.042787720165217986,0.07853125397637642
IL18,-0.03945874154734567,0.0068648953504801685,0.08202496541934846,-0.037146786058207794,-0.027897170886622052,0.046118263340741754,0.058522255885128126,-0.0005979962519269491,0.07571581444891454
PPBP,,,,,,,,-0.021367633692465013,
CCL27,,-0.02309145209777296,0.05615426339525201,-0.012201588941799624,0.04812762138325351,-0.030427721517713693,0.15570488561871118,-0.022940960863807397,-0.02932021599905424
SERPING1,-0.010935097770397178,-0.026992163578415794,0.09720703613914067,0.06946488771623839,-0.035294070065270966,0.05406136703875994,0.011419414115744615,-0.022005980483766542,-0.04889414017553923
AZGP1,0.023437871954365676,-0.096657496196261,0.05160869722591449,0.05255454440348516,-0.018900272018241227,-0.008084955178738362,0.01937620844020185,0.05848932278644671,0.05620866921991489
INHA,-0.01958385174584881,-0.020136438092293835,0.037095852455230685,-0.012481619802393793,-0.015091717257806019,0.12223340266822019,,-0.018559371479172273,0.0222380608826104
SEMA3G,0.09673104939581632,0.045788575534108485,0.032198459954928364,0.014772096154556545,-0.018432897503850222,-0.03440523156816165,-0.020069867427975174,-0.017122444893298006,0.047309763519110475
COL6A1,-0.03515040021444465,0.029868458257821265,0.10924569782319662,0.004777544408847251,-0.014876433237806045,0.10301163777720836,0.05292930776649076,0.007352592589816186,-0.007206908446019546
FGF17,-0.01401522345893552,0.04503780472241596,-0.013074449019649381,-0.012852839567585938,-0.0044829823057187775,0.005311763169337858,,,0.07687462021121451
TNFSF8,-0.012405527866530751,-0.012502866005814746,0.027368479029290026,-0.013709483562435482,,,0.05775464022816975,-0.01661787843749776,0.0010781802265122657
