,UKF248,UKF269,ZH1007nec
NMU,-0.017264172680335654,0.03416376529056931,0.027747389038150137
SCGB3A2,-0.018628512083559166,,
LAMB3,-0.019071076180723016,-0.0859694071064785,0.005715285733275854
LGALS9,-0.007580044441138208,0.10172433453071776,-0.012860801967887688
VIM,-0.060750214700065544,0.10916165888886543,-0.014832446061528861
PLAU,-0.07594471788031597,0.048448836657644455,-0.1462695135959652
TGFB3,-0.0212542645008288,0.016606496125549916,-0.04496277713435965
APLN,0.010350344429056958,0.0734646161258816,-0.020124809076036376
SHANK2,-0.0430471855393548,-0.07070845841921031,0.08642571331355514
LTF,-0.03843169790212626,0.06754670730097469,-0.004014997441708255
PENK,0.05198638392242575,-0.06140371556881936,
CTF1,-0.03884749200621735,0.003810343855341477,0.09583414915614508
COL3A1,-0.06249389047298145,0.06349441735447568,0.05296395376644783
S100A10,-0.06616892303161936,0.09682922293958983,-0.10875029490282084
FGF13,0.10394756486829772,-0.0746974179592881,
SEMA4A,-0.04922542119583218,-0.04688448706217036,-0.08105638208672512
EFNA4,-0.04068634666949985,-0.0029357470116727746,-0.008985547833047924
HSPA8,0.018574023346875416,0.03623789256326155,-0.007587699765733745
NPB,-0.010365610174194496,,0.010748572846676126
ULBP1,-0.021743856679655126,-0.00444975242558645,-0.049535762418839314
SEMA3E,-0.02549485600915595,0.06725614987543327,0.17590444148702347
ADAM9,0.011818896557961719,0.091169474281863,-0.014873907908926289
ASIP,,,-0.07268444790980542
IBSP,-0.025614475472521814,-0.005775095605908013,-0.019156002114914087
MMP12,-0.0105280708630076,,
FAT4,-0.03453076533538889,0.04096564634523782,-0.007087240392480451
MDK,-0.04256806900506553,0.11329226624868095,0.054448551460360005
HSPA1A,-0.027670287246309547,0.0840190801244444,-0.04583743549756491
SOST,0.06671203954735543,,
SEMA3F,-0.018850136228758464,0.02362963531755821,0.04456896039074279
ARF6,-0.056414902470202054,0.05095366950302841,-0.04708274200977651
IL6,-0.048115645368010086,0.05859870388736462,-0.05123659570360804
CALM1,0.038352011054803944,-0.11701296327238875,-0.012992987474758097
VIP,0.028456180899363883,-0.05797738150388513,
NMB,0.026697730787837343,0.08153314230404646,-0.023514075832511916
CCL26,-0.014869435904620849,0.028019130424347966,-0.0165106954792455
FBLN1,0.0032021707212656937,0.011288998913844106,0.13492268772691188
SAA1,-0.04890800651147859,-0.026238832214568696,-0.07813085969292236
MICB,-0.04038148134592995,0.024736173593112917,-0.0846431647738319
MMP13,-0.012456890680224262,,
F13A1,0.050993743589031124,-0.02633499031348086,0.013276796693658758
CXCL11,-0.02530353249462077,0.03661707246646012,0.008745642829330139
COL5A2,-0.0005035811497678851,0.033430965475640284,0.0031610748841111426
EFNA5,0.08519650674866613,-0.052888281268968426,0.004944760958601225
AREG,-0.030054420281533,-0.036701339187879954,
EDIL3,-0.056162817122071156,-0.09765455641664916,0.0005828874922940211
CD86,1.621734747700341e-05,0.06188278465489662,-0.02475562143120605
AHSG,,,-0.040364459520842236
HRAS,0.01031145523123379,-0.018531299094979428,-0.04902100485122655
C1QTNF5,,,-0.03602037856770376
RLN1,0.020039960111337025,0.04023956132925238,-0.04169041371158802
COL4A1,0.001051502258594091,0.08453270211614837,0.027742165863634784
CCL3,0.015356704655589526,-0.028013200148656846,-0.10588972442460799
BGN,-0.024146963768080124,0.028488564317924948,0.07250498336907994
RETN,-0.014619443421660456,,-0.18078944187144
S100A9,-0.016815956578259093,0.041906248781701565,-0.061883324332931
HCRT,,0.05873954210147162,0.0812383546152374
FADD,0.02747743351287607,0.037404500396237626,0.0384746242284503
ACTR2,-0.019814791978590204,0.013942137461385257,-0.01082904118935631
BMP2,0.049669390765232926,-0.03410757583249033,-0.08684602810434089
PDYN,0.017073038353719597,-0.07078129274433495,
CD55,-0.00686253103125791,0.026242093139485115,-0.03153586283896837
OSTN,,-0.01887183819772725,
CD6,0.01018231319419533,-0.02444085534939272,-0.042980911600752895
IL16,-0.06119001801784997,0.011795072528795575,0.02630563486081463
LAMA5,0.022562911276757656,0.10861422746987083,0.02617028901117817
RGMB,0.014747098402923514,0.03992939873085917,-0.028046933473522127
INSL5,,-0.006399764620694359,
IL12A,0.04072803431798,0.0396209485066354,0.016693816825675695
S100A8,-0.0002961671502062207,0.07073319718774913,0.03279972860371998
TAC3,0.024454959362326015,-0.06550807307728689,
TAC4,-0.0013621913525842231,0.03758628798097277,
MFAP5,-0.011456643234603603,,
CXCL16,-0.05217232814179731,0.06537150113953161,0.040816188772513
AGRN,0.023907649725958054,0.06363458858847762,0.037262096690705813
COL4A6,0.03251844981370973,0.020990552484242336,-0.05152563566786693
FST,0.03409384902601799,-0.036417322713266524,-0.05197707879439626
MEGF10,-0.01645808456842662,-0.045532030039411545,0.025597865511772747
C1QB,-0.04374278974829485,0.07683642040105083,-0.014338230632523048
HLA-B,0.019269968467075925,0.08902610477803889,-0.0665344068401436
PDGFA,0.0032475932100543762,-0.006187110124628576,0.024806019828680134
LAMA3,-0.019378168094488606,-0.03190724634098959,
DKK1,-0.020369998978779866,-0.03479095965516425,-0.027797595067300875
INHBA,-0.03308277124826985,-0.07962123273172379,0.08779347131701476
IL7,-0.0005635750405068159,-0.003678503372707714,
FABP5,-0.050972561361387364,0.04778330763308619,-0.007308401334806076
CCL4,-0.016650943977153096,0.043387054757875305,-0.07132778823260251
FBN1,-0.062677452931671,0.06594497407691441,-0.02474902713580437
TCTN1,0.0020541126592240255,0.13555290459516414,-0.02613533062185138
BMP7,0.016773960770562077,0.01884047960088378,0.06966545589507578
NLGN2,0.05006573793788531,-0.03602923172565249,0.041142317106261574
CCL25,-0.024601624076938316,0.010608363276760745,0.13888479635431406
NPNT,-0.006932411974192958,0.12666337528130772,0.007048245475643877
KITLG,0.015264854544654078,0.0034493030439383615,0.07036940279383697
MADCAM1,0.04170199891109049,-0.0035191951245356432,-0.06427929243881883
F12,-0.017229907074521638,-0.028491006513336574,0.010826310847271496
S100B,-0.01623948676331687,0.10068446188740826,0.05999173930494744
IL27,-0.016200196668331394,,-0.04103198245425991
CD99,-0.06080849166473897,0.09294249550762596,-0.028900534648615608
PDGFB,0.014582171952194679,-0.022712466732937347,0.007843948679511638
CLEC2D,0.03377718898085182,0.09083346725526596,0.009378448892328028
F8,-0.002751806778331524,0.03736104578744349,-0.015572293675957912
C3,-0.046058257702888475,0.046614907005045225,0.04673411508542426
DLK2,-0.0269763673551539,-0.02166344642591759,-0.05205676196313933
TSLP,-0.021732554248072636,0.07708884462127723,-0.023025601778341617
OSM,-0.02561665988847341,-0.04392060199854917,-0.09221094067468463
PRND,0.1025782095877602,-0.0006344215246244775,
SLPI,-0.0035767268598552596,0.06829097490553407,-0.044212546454725214
AFDN,-0.0441730743696327,0.038254311859068565,0.06716110888718363
KISS1,,,0.004341783244563344
ULBP2,-0.05986122393530004,-0.026278830311410966,-0.06297289456374576
ICAM4,0.020810555676250703,,
ANGPTL1,0.015021906589369284,0.1378939037940965,
LTBP1,-0.05867979398560689,0.03307890100232091,0.05752297455228828
NTN4,0.018212953742174166,-0.02687723348978069,0.09553293991926883
APP,-0.010584175564196623,-0.11574083066149658,-0.03480955736905642
RIMS2,0.052565949292009785,-0.07561136009648252,0.05982121311139089
WNT7A,-0.026109351326071898,0.013165341415525549,-0.03741394709831922
GPI,0.06063286109689234,-0.02993547208059131,-0.11570389228566784
IL1B,-0.04684864851528283,0.127694648856883,-0.042102230360230926
HAS2,-0.016383761528200085,0.1319127268951166,-0.030096900749452597
IL11,-0.016200200833659396,-0.030068935856927593,-0.06049341930926953
SEMA4B,-0.0257787241201836,0.07872354547607327,-0.027512848986390025
FGF12,-0.010078575908767927,-0.06625153644583015,-0.05162092201968113
CP,0.024084048870800175,0.08786847049583821,-0.03318570351778034
NLGN3,0.020028519422338548,0.12860319988620533,0.06286701148271852
GZMB,-0.006297378702743213,,
PROC,0.04118310760617623,0.08612108428027174,-0.03086320784955782
TNFSF11,-0.011001693462076117,,
AGT,0.017253456884902978,0.1056667680496552,0.03920265349529719
PTHLH,-0.01922354935170988,-0.012386716804736802,-0.11838933788249925
COL1A1,-0.039451002707737735,0.07388244352172853,0.0323324450201523
LAMB2,-0.052988284109842416,0.07071737295872105,-0.015923260717817002
DSC2,-0.04067824702787769,0.04556395980415383,-0.0022343008750045656
WNT5B,-0.02304929469087015,0.014550143090290839,-0.06746647139860497
LEFTY1,-0.01191158780988419,0.01900305340487819,-0.0628788909627671
FGL1,-0.020807494467832033,-0.024952095413410688,
CXCL5,-0.017652718171494008,0.02003231456212902,-0.04160697830072954
S100A1,0.014812950696619113,-0.06285124084204688,0.009919092630605645
NPTX1,-0.05862283612964317,-0.08168843171579408,-0.0674841112210003
TGS1,-0.047520519899374856,0.053957975953962733,0.0924826106131671
SST,0.10076634027191174,-0.09095951126681745,
IL34,0.0017848090263595164,-0.0797193981822804,-0.10229894526846528
XCL2,0.04248612822157337,,
TF,0.06213815926344778,-0.03421525676009008,0.1040935552858491
IL33,0.04053174693790304,0.09778746128282484,-0.05720423701019467
RBP4,-0.027331787270249753,-0.066799669628409,-0.04388510853170857
CCL20,-0.027912986210881858,-0.017980109175372235,-0.06427918079604314
NAMPT,-0.06223301044203828,0.05124280730469031,-0.10870866144448019
