,UKF275,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH881T1,ZH916T1
WNT3,0.016867780537774973,-0.011557726009689621,-0.03015159429787879,-0.08406011895653309,0.015204010116615095,-0.03550795382277915,0.051197564135004835
HSP90B1,0.006875385080475565,0.02586779897780021,-0.006506208940684566,0.11818718914552873,-0.06526809584707169,0.0913181688440398,-0.03951516084251417
ZP3,0.008312000506099638,0.033313645335692935,-0.045442098959462135,-0.052830802992075494,0.018367462459798853,-9.539305017685497e-05,0.03765517718902014
NRG2,0.013033796830414583,0.050013303897867824,0.01431348163882787,-0.031537615893118376,-0.02303283772079224,0.010667317964567718,0.030624715041928444
MELTF,-0.021663039507800616,0.050365442720213,0.08943154140392985,0.13246387677821267,0.0097138047117493,0.001094826728888175,0.04860165930498827
NLGN1,-0.024829371696384026,0.06415813149081846,0.054416997465039064,0.02877465060449145,0.007977923067290628,-0.029362592487002,0.019821665392343344
SLIT3,0.019381254263965104,-0.015047493145323453,-0.030442970671193566,-0.08100649264818192,0.12373172052795667,0.09946221037094494,0.0364531001745031
CCL8,0.041482489098390536,-0.014899821535705583,-0.03902587091542254,0.0890678274788665,-0.007458553186001415,0.11614236822114513,0.0020708435464665055
S100A4,-0.0082256853906081,-0.04670248459089305,0.019414485191639956,0.017925204688343663,0.029578801787013005,0.09698243212633309,-0.011390769904895034
TNFSF13B,0.03969348593483467,-0.022388083710266765,-0.01821159012793256,-0.032542110442847307,0.06016531119147157,0.028511472787316288,0.054411196287066706
HSPG2,-0.04280703303794764,0.001220644327398821,-0.02725594860692522,0.002570345462354583,0.06294509816243275,0.08797380270971487,0.01587845093107812
FAM3C,-0.0073134455272662316,-0.028273339188796032,0.040875848654303104,-0.021606479581472226,0.03125701698290267,0.01740984874816973,0.028254270893439695
FLT3LG,-0.007710760794521957,0.03648686429781903,0.09715872872316621,-0.028151178265933247,0.007835729286300108,-0.04229428674704423,0.004727418427487975
A2M,-0.05727635067504173,0.006208618078416413,-0.0659812696633297,0.12381305608509757,0.07126358679370112,0.053081889320605556,0.018793989763144087
VCL,-0.012901238623022924,0.011923660735492343,0.0463867052983806,-0.009798211560498937,-0.03266746654732248,0.026122707104029076,0.027792434924537042
FGF2,-0.04786265825485532,0.01548707376983953,-0.015551016685915166,-0.06930754275033825,-0.004873383356408885,-0.060885792263646335,0.035109419087064345
AGRP,-0.01232856683365492,,-0.03720953839848646,-0.011153976557983407,-0.014243135356631392,-0.016034979978481082,
CNTN3,0.07010351965898999,-0.034146990879981104,,,0.0020484610503408635,-0.029013240608518356,
RNASE2,-0.018081853086731752,0.00980164160264151,-0.02687196154117704,0.0845904050291701,0.03924786999218734,-0.04487192987857291,0.047248948751962526
ADM2,,,,,,0.016240980048845572,-0.019383370599427987
GAL,0.04878301953331614,-0.021081205810321375,-0.026294068767816783,0.01600839572654031,-0.03321358439866382,0.08839137850914194,-0.019122768113505058
CXCL6,,,,,-0.013862135633603351,-0.03576548983138553,-0.02309866252671584
PDGFC,-0.044276132989859246,0.018044993616075,0.00616532268728912,0.022329871664719426,0.028913954156955437,0.07169651121106953,-0.02813641228623714
COL8A2,0.016001265821708906,-0.022171685424852733,0.05433946174741281,0.0193617365240592,0.0068092548122259,-0.006010785447577716,0.015545727016760554
SPON2,0.01012997115605219,-0.0352572873871875,-0.030897060180803633,-0.00035383101006960436,0.07615716556029753,0.03386184092282857,0.04062854216803429
LCN2,,,,,-0.030108297605021976,,
SEMA3D,0.009871205455522185,-0.016140235790176455,-0.027455121942811092,,,,
BMP6,-0.011265181338807509,,,,0.027762830784294958,-0.0297655561737943,0.04560559763687878
TIMP2,-0.031419561178596254,0.013354658847388302,-0.0825932453188178,0.14413744641032145,0.01310205647707276,0.039953557366523076,0.0524856825056869
EFNA1,-0.03480915022300619,-0.01681030302338834,-0.022104376569206653,-0.054336267377417105,0.03255527794694353,0.031927488427641114,-0.009817023413488436
S100A12,,,,,-0.015242611859126894,,-0.02112307547748909
TFPI,-0.0005207141023558391,0.010871984536724878,-0.06943398140594195,-0.008636769376724722,0.04898706961784363,0.026914613698583296,0.07100549817674688
GPC3,-0.014777277700354644,,0.05474929090668776,,0.10346459794222208,0.04841885079897085,0.06495881340232817
NMU,,-0.0312831397407471,-0.017408296106455785,0.06606146759284443,0.030144072610287533,0.017361591133089424,-0.012706542950086068
SCGB3A2,,-0.022254633635911354,-0.02312049622072763,,-0.017251358439525584,-0.026890903749810638,-0.030491548644559188
LAMB3,0.03257062363395737,0.03015545482653036,-0.09167999401170564,0.09561356760017913,0.05981042909513692,0.03264334247894834,0.021999106856488558
LGALS9,0.023970232770903058,0.03635659505246781,-0.006082711781046057,0.02030259745114651,0.03064976937055479,0.0304313265511907,0.07874285474070362
VIM,-0.09322685984576425,0.025699830824220317,0.04980013982206774,0.02138681802335257,-0.06808625235430765,0.05463645182584971,0.009671171054240688
PLAU,-0.08588785962075376,0.05936648661266998,0.08387101865716334,0.06495838493118122,0.027022666482325396,-0.0592071374300049,-0.006934811990538177
TGFB3,-0.015122361480027262,0.045629755509545615,0.039872650022773626,0.01650229751465957,-0.004821728102108328,0.02340602229106677,0.04112214623706624
APLN,0.010901122905409419,0.013302543268938044,0.0008344459983344998,-0.0691718177491696,-0.003164670726590261,0.031231679704724725,-0.002618811452600011
SHANK2,0.026810711328323626,-0.0008645912041455647,,0.13430961413438955,0.07246959919202949,-0.009124398624115551,0.05699001298415887
LTF,-0.03351326641472369,-0.020125003943039687,-0.04382554531585864,0.030645425918601425,-0.05998186288655949,-0.014211225474049738,-0.04069527288110927
PYY,-0.014005706628671559,0.011526154369344866,,,0.04452985622849122,,-0.019053721262626628
PENK,0.04611597210828311,0.034741374561205546,0.02008883199461273,,,0.048966450307818536,0.012886040248140168
CTF1,-0.008849438034643883,0.017306263394188635,0.03311938047836281,-0.015147337406021451,0.010909728465388091,0.040865862183984955,0.03929806344997878
COL3A1,-0.05198985703758938,-0.035899435931796043,-0.008311366947120537,-0.03612622808303186,0.04625741483603075,0.023223641474239158,0.04960677604398078
S100A10,-0.04390727925604585,-0.01803181442807373,-0.01787560903655089,-0.018582928669854816,-0.07161040303743688,0.014723268816604481,-0.05238411159236601
FGF13,0.0603211386033266,-0.05341775861919321,0.0277158650259027,,-0.021647278610225397,-0.05349568684596542,0.07671046673447428
SEMA4A,-0.056744455341931364,-0.04991749852763365,-0.012036583018192782,-0.05348534363275944,0.10332269498497752,-0.024457999135688968,-0.014311303580796906
EFNA4,-0.01673073814976598,-0.0170312474314974,-0.026404758757653156,-0.0530138316625246,0.013062886524009363,0.007163964158683217,0.023050156894097236
HSPA8,0.09279373615843732,0.00719098650574315,-0.04786681950168952,-0.09365728474700233,0.061160627335530224,0.0037431074389462507,-0.05866518232678438
NPB,-0.01670535485664975,-0.03011834939286063,-0.0355102745164647,-0.09938553477325891,-0.02927378688311045,-0.03688551745358991,0.0035041602047646545
ULBP1,0.015291440740225983,-0.014899821180047937,,-0.05908591488887198,0.07595882758732501,-0.002129611873106965,0.0022204880655361217
SEMA3E,-0.03882970575094123,-0.028814352626742902,0.005951998168228799,0.029524683390481605,0.01202103932448058,-0.042348951212352,0.02601014270380463
FGF3,,,,,0.12097046059385134,-0.004896665446268438,
ADAM9,-0.0018826492329867327,-0.011261742572788723,0.0614133635633244,0.04201789789082989,-0.0474656276563417,0.002502785041102269,0.034200265533170376
ASIP,0.0207376660603102,0.016822379032598398,0.01376156512276157,-0.09409022712247878,0.09063619610937687,0.010714325351955298,0.031150963099524743
IBSP,,-0.0336977229669464,0.015027296691627536,-0.011707034829159592,0.034082435420492066,-0.003882180799848632,-0.006607045453958668
MMP12,,,,,,-0.015179421514751181,
FAT4,0.03820354014449113,-0.028403394841442327,-0.0016844561943063223,-0.01047897264400719,0.0736997326702209,-0.007225279748525381,0.03981000877083784
MDK,-0.052507352616842924,-0.02706206583299978,-0.028422201699703588,-0.040874840896688684,-0.02252699347710123,0.020842319820179703,0.06621065979097679
BMP5,,,-0.030883417698187237,,0.07455827692892182,-0.02989435545125433,0.037192906813506156
CAMP,,,,,-0.029892743481629024,-0.005461507201787165,-0.025084291816175604
HSPA1A,-0.030115796168751797,-0.046183637598195694,0.1047603599555328,0.021251101891974062,-0.04735744571585285,0.05292497905043766,-0.05279373569035125
SOST,,0.10829468709152613,,,,,
SEMA3F,-0.03972098730354113,-0.031245700945713283,0.020023666347137,-0.05545005796072886,0.11045558745069117,0.09158648872360853,0.028079873865087503
ARF6,0.013304525467404535,0.0043847438540788744,0.0013833172023393525,-0.04135059005841462,-0.021930755652985107,-0.04697368718269936,-0.040198153634969626
IL6,-0.06449680877528988,0.05080824618957148,0.057187256446346715,0.14140413937459168,0.06480240165037957,-0.019987601197831835,0.0448024863902453
CALM1,0.015170278237759873,-0.01269952336132634,0.11331542191767843,-0.013664721168792172,0.06015223367950427,-0.0525795697085944,-0.02210666630745332
VIP,0.09418071395369171,-0.027987490516363858,0.0786677389139293,,,,-0.026478668806282822
NMB,0.0475217394471539,0.06218990070465168,0.012702958127298205,0.008049988730878139,0.00027522397769347566,-0.006616384938335827,-0.06775000796459436
CCL26,-0.010399904504854113,-0.021081210857437513,0.024187775322250176,-0.02982693647321299,-0.01777797623386046,0.06789296210401934,0.006766078164041916
FBLN1,-0.049201429941357004,-0.07860269028703132,-0.0679538236595957,-0.07582391324719373,0.001151542494234891,0.0341059913084645,0.05003898070672426
SAA1,-0.05905599743939698,,-0.028262054331997803,0.00906239665901952,-0.024026565016994367,0.00023410390287462117,0.002877766852593301
MICB,0.010459911600600402,0.1222508630753132,-0.053593761622191705,-0.0007085623780337694,0.033130351292491624,0.13795394203494923,0.10220153860566082
MMP13,,-0.01272225737045292,0.05519452275102247,,,,-0.02296099606263397
F13A1,0.062348640007224176,-0.014913991628649398,-0.05456823716120428,0.00015928560164634722,-0.015899961935827683,0.010704237030627652,0.001804715042349083
CXCL11,0.05432074789079616,-0.015620004991962153,,0.02498526605422398,,,-0.03740668452501057
COL5A2,-0.0578722336018624,0.014107538846842523,0.002333434388141886,0.054107151861422086,0.0715001530832191,0.044031471301054066,0.050421871330272434
EFNA5,0.03685645382714212,0.03330168434113036,-0.03718317868859491,0.0607510837440928,0.03261463693604438,0.058805793152305344,0.013522586475521943
AREG,-0.03218945057752238,,,,-0.017924448232754357,-0.03309433828477266,0.07598477029666517
EDIL3,0.056173260268673766,0.03388388648891617,-0.03709506620970526,0.011253317771030289,0.06721812981069249,0.024394466681906073,0.07570282207614779
CD86,-0.0015869391688446335,-0.055180772265464646,0.12852170990832007,0.02774753662978891,0.06849458880253953,0.04537897455339388,0.06277968352018493
AHSG,,,-0.0014257497250721738,-0.035828302766200554,,,
WNT9B,-0.01232856683365492,,,,,,
HRAS,0.01861468036589664,-0.010067304433893521,-0.03357831359752451,0.013979655316907834,-0.00257288324472479,0.03604300789942809,0.06293014449684572
C1QTNF5,,,,-0.04926108630584612,0.04668376203263154,0.06464209964468894,0.020289323272539316
RLN1,,,,0.26803353937255275,-0.015435231663843252,,-0.018044985853454588
COL4A1,-0.06481592891584947,-0.006414010863825927,-0.002947626723509707,-0.044020956197600034,0.06774833496500927,0.0635290518055114,0.008698883794796301
CCL3,-0.056830512809701694,0.022019674526637053,0.05665979717647209,0.012998372927268763,-0.007398975442658326,0.016336313936282647,0.0862702261344197
BGN,0.02245401379087933,0.001620231800720789,-0.01702993183827154,-0.030951731917473965,0.06716553875581377,0.06568778459338351,0.018315678481625665
RETN,,,0.010496818968941946,0.10256628706011052,-0.025532647625862333,-0.01909759968691768,-0.017034547755138817
S100A9,-0.04002826579626877,-0.005321194394897779,-0.007888400871992194,-0.06461064188475937,0.008042210979337026,-0.0024032241542378185,-0.021539466147872683
HCRT,-0.01477727238263597,0.07637074130626584,0.10810875932062841,-0.029843919807982858,0.04826532350077314,0.0032708080913432993,0.001860033340423169
FADD,-0.016300040655152944,0.07701607229209545,0.1505366566906933,-0.06009391013638583,0.045703845028074314,-0.015044300644887607,0.008055966692747782
ACTR2,-3.398401280491225e-05,0.028667226465188617,-0.049206020548127775,-0.03193038075492054,0.009999162420774109,-0.00040013173748958304,-0.016599139550971403
BMP2,0.04944047696231043,0.05323888727077507,0.017855827261591035,-0.02318267563717451,-0.024021978258902187,-0.020133729855818627,0.026017296364297345
PDYN,0.052984824854909844,-0.02840339166796133,,,-0.012965921388784654,-0.03888329341483943,
CD55,-0.001661848464298937,0.014825370519706475,-0.038877293541534595,-0.034410637902988095,0.012789671720945386,0.08795549955780213,0.02190470094843062
OSTN,-0.022835834927591767,,,,,,
PDX1,-0.015818928235632558,,,,0.01586940952881867,-0.005238492999950914,
CD6,-0.02086158877872664,-0.016810362402539285,-0.04191029873162066,-0.03815071803956474,-0.01809635573763175,0.1200254043616518,0.06787176006351071
IL16,0.0019359487711865997,-0.04440055475571474,0.11124966289461134,0.0252848631217355,0.04048369433863036,0.013651221756716443,0.08858507313481846
LAMA5,0.03192538980326758,0.03530360583230532,0.08994637434577603,0.09668617219396815,-0.06013008780232183,-0.0059891223267540105,-0.030302315163814784
RGMB,0.03532788624337112,0.06329591915479453,0.01707132620427997,0.09355620440138138,-0.003387066845684412,0.005161149584918857,-0.006794613369094518
INSL5,-0.018884766091307983,,-0.03015161128479786,,,,-0.03150855694209666
IL12A,0.012413861749075274,0.03515690978730076,-0.04077610041407633,0.006045944646277386,-0.008108666159582327,-0.017436790066729067,-0.012677153895992117
S100A8,-0.06833243924075878,0.014486812302538812,-0.04250112704237586,-0.03105383344265213,0.007593688220748988,-0.03002313648985161,-0.022492643097094173
TAC3,0.018028068515733024,-0.03633082238241153,,,-0.019686957041038032,-0.01581446381407354,0.05304186392023695
MFAP5,,,-0.028249022138978144,,-0.0471046627542317,0.023514880925872943,-0.026654134161377525
CXCL16,-0.03252660205050725,0.04400766547329916,-0.017869846826287315,0.07277906012226334,0.009497099790780407,0.016247343390513865,0.08925593705517672
AGRN,-0.053619246731337035,0.0033402981584913487,-0.03926626360470818,-0.02574409321195896,0.07970464319819917,0.07277153335101379,0.05545607011199011
COL4A6,-0.018970715416178067,-0.013752912507777267,-0.05147638448731945,-0.03682263893385555,0.08974931354764892,0.023176230669545064,0.060389400583827114
FST,0.06372564929771452,,0.04318933832947019,-0.022259704601747584,0.07482966062120729,0.008350877922346438,0.02339017157282188
MEGF10,-0.017792259228342364,0.052732063357004984,-0.047730642120418984,0.2918341812290943,-0.0021173786815629272,-0.008798896896687418,0.02060623042493103
C1QB,0.0012754538587271588,0.028204151413328202,-0.04579292243667381,0.184957340034476,0.08331099403120541,-0.013730120707254498,0.06739446246252258
HLA-B,0.006106380191151821,0.00011656468629654567,0.0037388760818259557,0.0773716042748881,-0.010648282682820776,0.07294914350444487,0.0407214254780977
PDGFA,-0.04906404410058008,0.05329309855992938,0.018110379458500244,-0.03582905779597892,0.0028410448462093734,-0.014822134468244062,-0.046836129211234125
LAMA3,0.021820778856958437,-0.03232167505713806,,,,-0.01762849968456553,0.07553461551043854
DKK1,-0.035080574400881845,,0.03284083254997457,-0.042946093644407914,0.01742595030681792,0.04003682866069259,0.06729098962584242
INHBA,0.051673983176066106,0.04787454958109563,-0.04360543242491127,-0.0043476403755828875,-0.024878854581532373,-0.01783664756498503,0.04273833894649635
LEP,,,,,,,0.0722720630202884
IL7,0.0007497054377769371,0.004333986421543247,-0.02902340668867527,,-0.029018236081457573,-0.029524878509023498,0.003753550219634683
FABP5,0.008367342390911204,0.02180839202003427,0.01428344234602792,-0.001980832110484712,0.03939400631080711,-0.028345075255685595,0.0009346977545432808
CCL4,-0.06765010446864501,-0.024636619558033316,-0.004754847179474701,0.14324501220967872,0.032884479556011335,0.005408213066893877,0.05305083296190388
FBN1,-0.04480081959560244,0.020048813595819108,0.08395672219127472,-0.00546469812420247,0.0399104501242369,0.05661128462846632,0.04158662114477231
TCTN1,-0.036982485692583306,0.028347524920424846,0.007738768598785437,0.05021626001602232,0.04194887508404043,0.006378389087407365,0.017515136147362397
NCR3LG1,,,,,-0.006966253960242619,0.011417979449067613,
BMP7,0.019163407092778445,0.05373555876703975,0.001839447703206862,0.0036782578056823133,-0.04972771795355315,0.037841766660362985,0.00042934914441524423
NLGN2,-0.009452647904226497,0.03990495390549362,0.006434865188253227,0.11735391606060143,0.05093557382330987,-0.004054399477590364,0.021705950486450347
CCL25,,0.03312120022578096,-0.02977974167285857,-0.05746559875120221,0.025916174630403802,-0.016390557395826708,-0.028364337686522398
NPNT,0.009341636805947766,0.021578962063752646,0.04632178302905001,0.03931313138262662,0.05557407537867176,0.016604087809875517,-0.033655981342058314
KITLG,0.009745859164492204,-0.04822528948095524,-0.06477996887953466,0.07006584633616793,0.050913509648335305,0.05035338470599802,-0.03017370803211768
MADCAM1,-0.020703129885026466,-0.023375641487956088,-0.010009823083350479,0.07238438498912292,-0.018586551801062275,0.0744165815972921,0.026406781949416806
F12,0.015890896119370494,-0.06754242218204363,0.02279252933760502,0.04089558929710065,-0.0007614468409251911,-0.02242576175470242,0.006202606885032916
S100B,-0.04329660543696289,0.03227310393897056,-0.07621927801649918,0.06294568420560966,0.08884019624034468,-0.0924455591547956,0.0034451960641119057
IL27,-0.013192239472736787,,-0.027455172421704574,-0.03642080949231,,-0.015179421514751181,-0.019955786568018146
CD99,-0.033175578776501936,-0.011951051277053766,-0.0035126228841780615,0.05509342886618776,0.010443591183877552,0.05277242138498653,0.054034871607002495
PDGFB,-0.015478143074165712,-0.009462806597408177,-0.014607582699066158,-0.09278213647406831,0.04547119930681455,0.05108255695446573,0.057926308005834704
CLEC2D,-0.023026563314691714,0.014346034194267316,0.011632297998602156,-0.01561376667625769,-0.03787574054931484,-0.040638394994230324,0.06521860368111655
F8,-0.020393619150206984,-0.010002938954153237,-0.0006961271678549942,-0.08479250380467074,0.05354089856763843,0.05569564250842167,0.02956311188677017
C3,0.0007884968340298811,0.057048583532219914,-0.042759490855207194,0.17413861455302565,0.09295179051998978,-0.019440759516482626,0.05364714868924874
DLK2,0.0440086111230109,-0.021869720116168608,-0.02537282865996184,0.032119864329174234,0.011163588321311157,0.030747429474689954,-0.02039447763865604
TSLP,-0.0032136600533099143,-0.01898233501058518,-0.01651418700065101,-0.054123494264379436,-0.024535981664432358,-0.034715961799288986,-0.038736197701680256
OSM,-0.06663170959686818,0.023239336848436917,-0.041926875052936574,0.04276954666814184,-0.035880444722474154,0.011055135245416903,0.019791304339871897
PRND,,,,,,,0.09540422279752321
SLPI,-0.021539475988280488,-0.02247376607665286,-0.0552293408098434,0.05669744185796319,-0.08575764841122889,0.031549155613797064,0.008314102929926558
AFDN,-0.015580504014283453,0.03004324609907059,-0.06722768122660547,-0.007649163944783836,0.019178184730495536,-0.009837158857155009,0.01618941916601846
KISS1,,0.026160212905383978,,-0.04035755671395067,-0.02117109896123003,-0.019964927121549042,
ULBP2,-0.0028405126834520726,0.026147306054578875,0.05096618012994876,0.014572300047595594,0.03157859189446928,0.09616056944777139,0.05445000349102378
ICAM4,-0.01530626456779702,,,,,,-0.02182905096542099
TDGF1,-0.011403270890002603,,,,,,
ANGPTL1,0.01037189841040167,-0.0209472154035352,-0.028638540153492875,,-0.025162735260898655,0.046899086140255904,-0.03233521164346757
LTBP1,0.005087123397635042,0.04868438500188467,-0.05569690619197802,0.043641923041508345,0.023802276916314462,0.06767362483760964,0.03511941215691079
NTN4,0.043772006006331715,-0.04012227816918648,0.014419426137359803,0.05314635134968079,0.033153277271686286,0.004964748429647775,0.06558886680887897
APP,0.002637878733523034,-0.022498497617491887,0.010093958984510598,0.045224463577615635,-0.0052620526301193574,0.031159917876802445,-0.020941442116123064
RIMS2,0.060688750514116645,-0.025187797980560214,-0.021890875423489574,-0.020570431600665014,-0.003122096100966425,-0.010931521750025394,-0.022514516740083753
WNT7A,0.03619128372037341,-0.0016823889083191512,-0.04517797088564774,-0.0671232009792616,-0.04328476689222514,0.05070688170448148,-0.03594558538322602
GAST,,,,,,,-0.008597044776948292
GPI,0.04485724599187373,-0.022378011150436368,0.10198971802992166,0.08057936545423218,-0.05036538144401936,0.08490120810595128,-0.08676406606957515
IL1B,-0.05397931641119389,0.00970179954133914,0.03466251176906636,-0.028170239607680288,0.012421070985735336,0.010514373222214232,0.012571670582822757
SFTPA2,,-0.012934681584765715,,,0.013145085093702453,0.030082116088751,
HAS2,-0.015414067281759942,0.0033887054655981643,-0.052470647503236476,0.035861057344002994,-0.021799822885724972,-0.03532715784732405,0.013889864134591394
IL11,-0.01400723942568208,-0.01452708626403967,-0.04776977758275852,-0.05369517065516767,0.046486959147566925,0.023473674430977722,-0.020047674003328388
SEMA4B,-0.06963816272648235,-0.021319447312103387,0.03965379329546605,0.07959408728346606,0.032497852980690724,0.0003631874764859248,0.007010875503593438
FGF12,0.011536508567022433,-0.0035570556497821373,-0.019700918548258985,0.02024000390611677,0.054686850740837005,-0.0346183865313896,0.010438072022604298
CP,-0.013188979407097493,-0.005740014281371477,-0.04200329629211377,0.07224612601628624,-0.06148200010448551,0.012066958750142793,0.0017660418579255439
NLGN3,-0.001142461463259104,0.03934464915341807,-0.0379468853627037,0.09443783039064148,0.011235913082022595,-0.028301779419437,0.03121867133223771
GZMB,-0.02588902299741523,,,,-0.021598638307829612,-0.03439636604222383,-0.022190151769831877
PROC,-0.02209416810480565,0.01984142795848966,0.02125736933042346,-0.005147174843737201,-0.0009164423631581908,-0.030478225435499547,0.11534643033027196
TNFSF11,,,0.1845841720857171,,-0.014243134629379588,,0.002528629587399217
AGT,0.04955785105171685,0.11175205898120204,0.0276105174140538,0.15306228274823158,-0.0678976933865619,-0.035947202245095886,-0.06941569893140999
PTHLH,0.04484744657284498,0.02220942703604966,0.06487102740779216,0.023009849214546074,0.11241594420508905,0.014756337974290908,0.023060666158267285
COL1A1,-0.049285356423078915,-0.016989113139760825,-0.026600005516107,-0.035017923569051805,0.06540775359814567,0.026936329604775,0.02157930524859924
LAMB2,-0.025401130978492018,0.06876074690336556,-0.048787960340723135,0.10253762894797494,0.05843358731487292,0.05052841050993069,0.07672216637972086
DSC2,-0.022917169295843084,-0.04540162013257218,-0.05003215885111666,0.0935474186042751,0.0009593365535105265,0.05555636580144076,0.027104728862089922
WNT5B,-0.026737089122593944,-0.028712064125686894,-0.0384282923634374,0.002826997029060033,0.05506870291083831,0.039015525571484126,0.04835448994739233
LEFTY1,-0.021485394280925777,-0.026405966718144994,-0.02940373041452328,-0.011472582409971314,0.044095967528020225,-0.019115537378896586,-0.026725596168583967
FGL1,,-0.014899819994522641,,,-0.020881814760818063,-0.022838217072328547,
CXCL5,0.06457597433153771,,0.010129901718884848,-0.04854646286936875,-0.024727843491305915,-0.017478669356655156,0.006778935236112543
S100A1,0.033478502514036425,-0.03466167631925531,-0.06318854998622601,0.17552020773308086,0.033988462087493836,-0.01073135750701186,-0.0027745937039692814
C4BPA,-0.016512119011164665,,-0.026640010156900474,,,,-0.018320045746779572
NPTX1,0.066220766240274,-0.05760001786851464,-0.03190834792938419,-0.0054104401815453385,-0.010621385553453041,-0.03024075824171598,
TGS1,0.02029225176181774,0.05515777164848619,-0.01719139399476259,0.012897729584585255,0.012065226287839657,-0.023185604194634113,0.031056557579889416
SST,0.02220542056483216,-0.04904620599713463,,,0.005056021509882337,0.018003031467222604,
IL34,0.09610737819755823,-0.025510240247916288,0.0979666931941296,-0.007548619332426986,0.006669107122334432,-0.006238053675379445,0.044620665409922274
DHH,,,0.1769733035958853,,-0.00791187158302487,-0.03032438722763412,0.07973508678514837
XCL2,-0.01773402700012998,,,,,,-0.019122763379192175
RSPO1,,0.08283022349436232,,,,,
TF,-0.007930648308803603,0.0601050541394427,-0.020477027185456062,0.07161017012455378,0.02848593580459084,-0.06970460184572863,-0.006217155795618856
IL33,0.013243336146154415,0.06307897705443165,-0.01757051635033077,0.1068600317908435,-0.06072952189224648,0.0009126091515629954,-0.008615567939376413
RBP4,0.12045248557791748,-0.053956446249683175,-0.03124367299805765,-0.028572989947468076,0.09411415888206581,0.0069254619058264745,-0.033780178103363534
CCL19,-0.01054884517346197,,,,,,0.011889460613523844
CCL20,-0.04454400171807564,-0.013552786186154594,,0.03078941552967178,-0.060003273692434786,0.07416371826410913,0.03940854199773911
NAMPT,-0.024254101306483103,-0.034968516609122,0.005980169495755107,-0.042408117381215894,-0.05155177833548278,0.010015602916349495,-0.05400833112792781
