,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF296,UKF304,UKF313,ZH1019T1,ZH1019inf,ZH8812bulk,ZH916T1
ANXA1,-0.05091574155480024,0.16769250178811956,0.02510295714113393,0.043831758761446266,0.017887670669487134,0.03411563163208611,0.10565728572892763,0.031096097939603627,-0.03900903315149425,-0.010038333455803258,0.15121325556628162,-0.03810098869680691,-0.014116520636050522
WNT2B,-0.0047749451000014,0.04399616686684434,-0.00566063092995107,0.053305582487986995,0.02244405480685048,0.05859499088211452,-0.0003136812893586608,-0.030722155938258493,-0.027166829532932785,-0.05644052339248117,-0.04835076152473156,-0.05063092457051266,-0.02485915334527585
AMH,,0.06137440967012634,-0.030127877292205476,0.0673558976818291,-0.021889168771134393,-0.029306208013891475,-0.02302774082484104,,-0.021728355079648813,-0.014014766891596024,0.027300339195024146,-0.025534295678064266,-0.046179025884668844
GDF10,,-0.03488251719946109,-0.01871866202666369,-0.022989952468995194,,0.07667310798619568,0.06860394079785567,-0.06523326727125757,,-0.056082826808838714,,-0.03222714877956404,-0.007772830094753988
EFNB3,0.060710929643972844,-0.06940396551707094,0.026314004527235733,-0.01675035127102608,0.016519405537806037,0.054206543370397445,-0.03332803525543798,-0.02136612111429297,0.008201926327884954,-0.0430084908129915,0.17872345890216113,0.024649191621135533,0.01768226846355216
LTB,-0.029950773168536175,-0.01590112408564323,0.012066934943815031,0.026342650270639305,-0.005965197972274523,0.004451427977962257,-0.0020368674917224357,0.0026443851056738923,0.028303482169065915,0.033453945385334034,0.03417167547612475,-0.007986605001783081,0.03664879149431228
ANGPT2,0.10960638162084552,-0.013832715638965602,-0.0065204715413917785,-0.01324025100663014,-0.019996779944404526,0.004101557232746022,0.019815786676369244,-0.03571303015224915,0.09625291042442749,-0.0659523823879171,0.12808557283508568,0.022404140666592003,0.125568349150751
NRTN,,,,,,,,,,,-0.05241334533367452,-0.032227160340901874,
ADAM17,-0.011582330468037734,0.06512723056728012,-0.03917022087514723,0.006961517191177251,-0.06310964095628203,0.0034118248965661624,0.07370846226512844,0.013443687764839401,-0.006736668296826961,0.030875463149050694,0.045665818207928414,-0.014873570642167091,-0.016432480319044415
LRPAP1,-0.0011376933532549005,-0.01899097803850253,0.0017493572909574448,0.02530099119321917,-0.04335826344451478,0.021778318621797306,0.018392701364384742,0.06919404025052336,0.006489337650828175,0.024415936119615168,0.05192496991011347,-0.042986887783597834,-0.02504097532168869
NID1,-0.01836415042496405,-0.07011173362762123,0.020869829905520602,-0.00871048855875434,-0.03650824472098425,0.09262430306887912,0.07745329535682854,0.015575851365928392,-0.01635877420471998,-0.13073132276919117,0.13585221130668557,0.05474065090591126,0.0986344946180023
MST1,-0.02661584364912269,0.027679029221703337,-0.02502215642594347,-0.03731817774946803,0.01822760036516457,0.03393442428791476,0.03238008333048007,0.10410251154757474,-0.016340513260685537,-0.004407370555110766,0.07229207257801704,-0.0027461038039850536,0.03280950769997621
CCL14,,,,,,,,,0.011280401014581557,,,,
DCN,0.0002331004831561926,-0.09203073539922603,-0.006721360932106149,0.043444577246259664,-0.0031395562620429086,-0.004601787661366529,-0.009281085398035897,-0.029425283187711343,0.0023887548112512544,-0.06467980021294702,0.07149878652575961,0.009965941405118474,0.09282069589172118
IGFL2,,,,,,,,,,,,,0.08635942608452286
COL7A1,0.0023386716088396728,-0.013434095627684352,0.024932741043329865,0.003944930068400915,0.026308479000697542,0.02611783241153243,-0.000671519376354225,-0.028707715614623344,0.09343809229773307,-0.06608509913170484,0.049292605339165976,0.07944002002986468,0.013561105393446089
CALR,-0.06676025521793821,0.07248446636409775,-0.00016652311889115093,-0.03788616239116196,-0.051707475641786245,-0.05001319287626009,0.04752833991397232,0.04757962529474849,0.04088738290564522,-0.014399617487626486,0.11255726311379871,0.0217868983851956,0.054797912125898435
PIGA,-0.05233895725954029,0.0499120783668031,0.04319261119689317,-0.03677084024200312,0.012885418483465532,0.0018111174963678727,0.034240817914136475,-0.014857322170641186,0.0979820152175033,0.009073165916969468,0.013332595324149325,0.04975261981300323,-0.01858255796209113
CD200,0.05413101877148037,-0.030928504069562674,0.07820037771599264,0.051983013953481705,0.023357056330763105,0.025735339685325317,0.021740520761333187,-0.029060909729670254,0.011535747103453408,0.014403424646685365,0.038877463640234027,-0.023190253489410013,0.051564004949121604
GRP,,,-0.03001580293514998,-0.01951419490815891,,,-0.0764323479447015,0.17788992254768513,,,,-0.03526698750215193,0.012656105452849804
CDH1,-0.06735566052649236,,0.003003402548070614,0.0036796474517802706,0.049180444430429904,,,0.03163011770711109,,-0.08921669210016873,0.04175869037732508,-0.015106913603927281,0.0060099815920833955
LPL,0.01583473285125322,0.10472334449482236,0.05833097128076881,0.03208960013845456,0.011810913787222726,-0.01001466371012995,0.006709300445990782,0.04440373126973246,0.014053416943445888,-0.12214769685764193,0.016105795608393675,0.009473882025148981,-0.07110183058603574
SEMA5A,0.02901610157392935,0.03306247046240263,0.06365975511673394,-0.013832677889244091,-0.011287599515323802,-0.04661118447364526,0.06580617777655483,0.0255297781940523,0.08520990672219862,-0.02981579493230915,0.049250349044733445,0.03823045052771756,-0.019025436635009878
SEMA7A,-0.004704127221168558,-0.07122387314539072,0.08432506776129388,0.0626615285607803,0.04699019480633653,0.009125848724952335,-0.008949019719600559,0.059207176509127185,0.06668959830370406,0.0035363964351976776,0.0040772014024152035,0.014469343382407497,0.14880514855129776
SEMA4G,-0.04646945332721959,-0.03141609545523053,0.005254422803211553,0.012101741241034653,-0.0025769858259035113,0.021144424328997734,-0.013293781519387067,0.05360038100214023,0.0004234383182984882,-0.060923631184797385,0.02282380894334149,0.0032536533358071057,-0.004159040029169976
SEMA3B,-0.0880803449035579,-0.014700851353401049,-0.000975411665644204,0.021825419962090697,0.022078888445636154,0.002396296917426863,0.00581620823972012,0.045947455438497056,0.05610356118556437,0.0048210090785266195,-0.029569188836320277,-0.02515678321124063,0.008741451677861337
RPH3A,0.09100386368495465,-0.07254655858930065,0.0497892261391098,0.07440560555363654,0.008666408111174606,0.02018813468914659,-0.02360879413870351,0.013174389098618516,,,0.07287979656954262,0.07542517707151589,-0.03742559803320126
JAG2,0.04104326724453428,0.012892658350724685,0.03240945082556583,0.0504764122736833,-0.036762798522368,-0.010284358857346985,0.02033960421569421,-0.04593815221090206,-0.002669505319529735,-0.07134540584945812,0.08326898482800646,0.01597460719829149,0.10528501210695998
CGN,-0.033573336888201785,0.09875595850705467,-0.04902674333981956,0.03361740878423419,-0.0345727683721039,0.047756510774223854,0.043037618471280216,0.04990128265231429,,-0.062358428741125425,0.021845398642515317,0.059692603395125124,-0.0169972979806505
GDF15,0.17005726487529654,0.05701913944732314,-0.027277473450620197,0.013294432354606148,0.0573538114285255,-0.03709540334781691,,0.016511939582135524,-0.01844354033521386,0.020333119767392646,0.11246466906553192,-0.045659122706274646,0.07658375835965069
SEMA4F,0.0353584286180847,-0.042294184982085696,-0.017902123824452942,-0.03679965453920269,-0.012761758100639724,0.05428148263811439,-0.0006021099066236646,-0.0899690313768313,0.026986642398577183,0.07513424998696695,0.0002926053462357425,0.016725622246536113,0.06177350757732936
NXPH1,0.01594169090427353,-0.048250232643835926,0.027540770038372412,-0.015132746736528476,-0.04525882130106383,-0.04453478584169503,0.0070672982707076035,-0.0685583514958666,,-0.06267071723736917,0.005233533295494821,-0.009862271245827161,0.09818573797901912
ARF1,0.07485484659388282,-0.09061490269442662,0.025107383174218085,0.043592439765207935,0.03513259371401452,-0.023214916120178744,-0.03673204562043042,-0.03513623874488643,0.0497583330096995,-0.009263103617075,0.07579274837320926,0.005956894862867625,0.10576568024566978
DSC3,,,-0.013641525664995989,,,,,,0.03436451553923434,,,,0.06749302542542028
EBI3,0.007651867646742409,-0.06366222471243727,0.09782127475555348,-0.005610662142130443,-0.03924736666737879,0.07471644240727723,0.02824985905593409,0.09980542948799323,0.025259961713619453,0.003593182628530804,0.09193429031616063,0.0003744812304055527,0.06075077493057989
TIMP1,-0.011812425371465029,-0.044372511938018645,-0.005239982900123352,-0.03186117567907536,-0.017707369414612692,-0.005192854274709238,0.014665815251417741,0.035087815589895884,0.0037918798123445217,-0.07930452471006579,0.13473346124648244,0.007867182923734868,0.08346051272975288
SEMA3C,-0.05279112790772289,-0.048312338370562855,-0.013310731554024194,-0.0161280477798682,-0.03286133878894115,0.029775578071636704,0.021943509361256726,0.058015649252638794,-0.00714432958447415,-0.014292864655754653,0.07531253659134285,0.025105376273221375,0.04260766886823303
GNRH2,,,,,,,,,,,,,-0.021003702190340607
GAS6,0.0037879386134333126,-0.0426151258211152,-0.006531502131448264,-0.007838694047279377,0.026190794506591675,0.003238887530111032,0.012069423701078129,-0.016503350549221567,0.00805352181314084,-0.017529454243210563,-0.024186308245313287,-0.025773633673692085,0.03629941518925711
MEPE,,-0.020272531229247014,-0.026870916270355236,,0.024882184195181144,-0.053441402107042096,0.004912939053238767,-0.035208397423552425,,,,,0.03550843539312348
SERPINE1,-0.003741098068255762,0.0985876745252817,-0.005739085120415415,0.02884853548960163,0.012696987574147339,-0.04923413661863027,0.039425478251667714,0.0165513099576454,-0.07017416215198932,0.004246443589803359,0.14902516254316295,0.02368539718190564,-0.0019464247390753016
RSPO2,-0.019303091292681707,-0.035242991583616955,-0.0368176123645357,0.0451633634399975,-0.017801704998184658,-0.014792727517970205,-0.03438313804767035,-0.06836624803131561,,,,-0.04024938078767588,-0.014280715355968988
SHBG,-0.021686070051832474,-0.03837190272199627,0.0013315865265439751,-0.029435132888078103,-0.028484672100283884,-0.007011367343453645,-0.05807480036909661,-0.022278609195594924,,0.06753031196420183,0.013015233688327407,0.09629512781511479,0.003068797264618231
LGALS3BP,0.020286176285373828,0.002038102773254342,0.04039926147685788,0.03601523488889339,0.019671157705835288,0.025944733719002067,0.030201560498875273,0.08418947233512232,0.08929318413063352,-0.02224605316045196,0.14841759927979944,-0.011631004275827117,-0.01905744628737866
LAMB1,0.006043708041002167,0.0601478188771879,0.01582637228839418,-0.023942425843698302,0.02511154796050809,-0.009029958667536047,0.06755976418862454,-0.009533505673113266,0.06358390123421524,0.028240110788879412,0.12897515476467783,0.013029546339256263,0.0807068767782035
SPTBN2,0.07998171069731008,-0.10793894236652282,0.10177072132367138,-0.005018624961506064,0.006301052904263315,0.019226894803045798,-0.007865598412916008,-0.05658699865003885,0.14095090527330012,-0.014577917360890329,0.011622504937033791,0.02936988731170091,0.00550139238395803
COL1A2,-0.01507537787126851,-0.03791186715963546,-0.001786042525816257,0.03451315848116936,-0.0277199729300565,0.07599577975174328,0.055030116247649384,-0.008165378958766518,0.04516915389255015,-0.04419094241227857,0.09901267589387572,0.055245615763645506,0.1047068783466368
DEFB1,,,,0.06013597274219621,,0.030960056575696348,,,,,,,-0.02051170876066461
WNT11,,,0.01549622828449795,,0.03666680290408614,,0.0006075792167549926,,-0.015021063860955216,,,,-0.025723153166214235
LGALS1,-0.03619316586666302,0.00441358655090893,-0.061260613333748895,-0.013033371166598567,0.033373501562407905,-0.020034567826877497,0.026569807436987548,0.045041942208718246,0.012013388240347641,-0.028478706837680303,0.1773887502048572,0.0544947618169987,0.04759796007974406
BCAN,0.02258335067361698,-0.08515732216805347,0.019459590847548665,0.003634944766024571,-0.039347577284883306,0.019993175000543664,-0.08745282616838995,-0.040775375941376216,0.0384341701774183,-0.10448977680777342,0.05306787130261929,0.020656970652594305,-0.03332241860659212
ANOS1,0.016018350088603237,-0.014263399032229934,0.032394092112901,0.01707176804948904,-0.024515211524734726,0.019593329022233315,-0.04320925726001116,-0.02544913797342764,-0.013507168951721802,0.011907332828012764,0.04919131677156458,-0.06474036880145005,0.0013967529347212926
EDA,-0.027174719410520624,-0.05391246154005393,-0.01431448874223161,0.00010034067362139795,0.06022608005528143,-0.027708060080101515,6.365726964478045e-07,-0.02726054220043443,0.0432118548156463,-0.02911806908846238,0.02479363495343585,-0.04687595430395688,-0.01321417850631732
FGF22,,0.08073466703453798,-0.02035525893413571,0.08737800032352822,,-0.018248063933917466,-0.026860804893765487,0.004913489713893507,,,-0.015482490904005603,-0.019945770255766195,0.0341993685911664
SHANK1,-0.023006879366875843,,-0.01955273526789598,-0.019277437280632134,-0.029009534160216274,,0.05393395697429174,-0.02168441244985005,,,-0.008830411025911181,,-0.022515782842432545
RAET1G,,,,,,,,,,,,,-0.024168024835241157
TGFB1,0.038200933661760396,0.07793449693873464,0.03380787021790326,0.027072543657611754,-0.006509324600213438,0.02267164835901343,0.042157202830348635,-0.016172075419376777,0.027126600535890572,0.05286753132983238,0.1063521564824508,0.11293960822310638,0.11484058108646422
MSTN,0.0005156516834908057,-0.05178545455082208,0.013948947479238537,-0.08418072938905659,-0.029235990778993543,0.023415756852584495,0.05356379332134077,,,0.025418791546674254,0.052336690258883614,0.011288925150135184,-0.04674112754713956
WNT4,,-0.03979398041574505,-0.01317459020171603,0.00690931357606409,,0.030883395885281092,-0.027157408914373973,-0.018096384830801428,,,-0.04379014195507547,-0.004634272366249826,0.024355214342623974
TNFSF4,-0.016983786909243057,0.049783681253830425,-0.03012787611348229,-0.028286494945447913,0.02169947914921467,-0.008867743096625073,0.02658901962458132,0.054660847617768606,-0.013639551888914359,-0.00021394490464875975,0.0840032809249722,-0.038324363296622324,0.03350005728470331
NTN1,0.04981686420152386,0.016407372794748246,0.010824203394168773,0.032165917137526305,-0.01206079677692882,0.03919496119736561,0.013512410354279492,0.0388364427685369,0.03142092625969832,0.03908604210986688,0.10022329623422631,-0.02041984507012229,0.011613148745447433
CXCL12,0.0037448127121298552,-0.020408817901833326,0.01958238511512084,0.025519367571433544,0.009202386058394735,-0.05885038613534028,0.030384286334948184,-0.022206353934715834,0.052312333802255,-0.15859815295235344,0.11804856595414223,0.033062463274320046,0.09676607643939367
GNRH1,0.033477347672980766,0.03876842211433998,-0.03813850866942177,-0.031164179709224325,-0.03949145709978826,0.05816894976764387,-0.012356700011998949,-0.02549724191024202,-0.00233167272731231,0.07126714154362951,0.02616499312139537,-0.004792790923107967,0.061788121090879666
RIMS1,-0.024668292138056335,-0.06237103119190406,-0.024568104630599226,-0.04650376199730234,0.007754220509778954,-0.017264227678887384,-0.010507471575388515,-0.08766564745878087,,0.04903287015964323,0.07938156715829792,0.0020058964201517164,-0.0005050723630920754
FGF14,0.04218382653198065,-0.07808344860591321,-0.016746076197661143,0.01764405992431241,0.011939070100889126,0.06430366266779408,-0.04514850749341533,-0.010487701676400955,,0.01781421021150827,0.049994614428104184,-0.09319172405061736,-0.05453403363711898
IGF1,-0.008054852329916446,-0.024286750258572576,0.023677627076803855,0.008302492168496085,-0.04886371548888436,0.036401698339088295,-0.019756306582651765,-0.0561887185365714,0.0051729133170710425,0.07964322004904704,0.006488020397017963,0.012561464879236277,0.03314640029576043
TNFSF10,-0.03979760249704612,0.025290711689649553,0.05556584977202674,-0.008736705770185258,0.019746803965471144,-0.0071253938941308985,-0.026344215757840145,0.08092226314697583,0.08902427390274262,-0.04045239714467913,0.017242849377573123,0.010007807397029228,0.07155589498292368
GDF5,-0.019303083673572106,0.02717914241004992,-0.020197094688817866,,,-0.0009587146555079309,0.022742444214873005,0.04743082605246324,-0.008954589654990889,,-0.015466222782530688,0.04841111794655692,-0.02334150694774045
CHAD,,,,,,-0.03644202459086744,0.01956251109464077,,,,,0.007446438732795004,
RGMA,-0.00869415116257157,0.0180428037824873,0.05042982899478984,-0.03849765204560438,-0.049854257179213574,0.05591730482118861,0.08774626553669578,0.03534912753635061,0.16996935687995068,0.015210759883656218,0.17825815682622276,-0.014309822456339376,-0.04806482764796647
CLEC3A,,,,,,,0.0006010513696944785,,,,,,
WNT16,0.0039057945673535125,0.04164177280435735,-0.0020114143142668764,-0.017535446624025584,-0.006552827834344565,-0.02242215329893179,0.02839044632398099,0.02890762356076446,-0.0087388833208956,,,-0.02315284718222175,-0.03489542830631523
CX3CL1,0.02434303596851053,0.09864243850183274,0.013776646864126229,0.05349650712392316,0.06521633371455651,-0.00846348365839945,-0.03538684704031705,0.01876820998149534,0.006411803487884634,-0.07290529948486232,0.12545759910990356,0.017642432017374872,0.08616090327307056
FGF1,-0.031929337342999665,-0.04074928423687169,-0.025255039680832963,0.030570831866764875,-0.03396779812506675,0.030669324668411605,0.06744773635133566,0.041014372515797815,0.04790373385846439,0.026469085679468346,-0.10562607928997743,-0.016232554158789037,0.04615495850443738
ALOX5AP,-0.011747181481356662,0.020764696983843027,0.034318970765245094,0.014229791672746421,-0.0089698325884906,0.00846097607339175,-0.0068521755545663705,0.06642437946058642,-0.07253072027575842,0.10771547634321985,0.04981901504661196,-0.0036208431043707784,-0.033074364866130544
IL1RN,0.010381890136373206,0.033739664177794934,0.017095730715257378,-0.03777769276903098,0.030048544810958873,-0.04272766766948039,,-0.008309961437038087,-0.02111130598073655,-0.012984728780190968,0.10155569402498416,,-0.01668413003122206
PCSK9,,,,,,,,,-0.016487031352283223,,,,
NPW,,0.04027835730953986,,,0.0397942271753359,0.012500133517625673,,,-0.03742604001158404,0.03874024319468753,0.04537960150060557,0.013344214112349468,0.0026188639972684648
CXCL9,-0.03304709426226063,-0.05240028876483995,-0.025712197798273037,-0.02778129459568053,-0.00812683795641065,0.047774741929106704,0.048992694628010626,0.02411926307716225,0.12294423787535667,-0.08815985499446467,0.049769480924655454,0.0034329533168652375,0.13244027013050907
ANGPTL4,-0.031513355640732627,0.09612927384221272,-0.02563634463724751,0.05010210407159434,-0.002469707283644822,-0.026911405086956487,-0.0157668321295124,0.0076179060449886515,-0.04818393220496147,0.07824454576431168,0.1581185681028305,-0.008269364470320908,0.05039371461465506
CCL11,,,,,,,,,-0.0377386348482037,,,,
UCN2,,,,,-0.013827932810836807,,,,0.08378624646322225,,,,
OBP2A,,,,,,,,,0.020185188486716597,,,,-0.002560581530163382
COL4A3,,0.0022311604719884963,0.05325986522746275,0.0031618457471912437,0.008904344547237649,0.011329094511132315,0.032506246355125154,,,,,0.0027365839840699543,-0.03521805714920723
NRG3,-0.031179089741507054,-0.02285901030145943,0.06159569657507435,-0.0013749946256637763,-0.03828624841784948,0.0636798235056274,-0.026312448800673464,-0.025765622544944695,,-0.028720945550721192,-0.09551980156099359,0.030640929546231016,-0.010045916030743793
IL23A,,0.08942293686787181,0.08628967258312065,0.032605323158965284,0.0443007331410228,0.01855779035369017,,,,-0.007595345238994672,,,0.03703069997597395
COLQ,-0.031343354101618495,-0.0006489960713046245,0.06521583011017765,0.04197513474869483,0.0002670870732781721,0.08609981642882955,0.023846734633293645,-0.02692852521917209,0.0613330878508893,0.04754898499840071,0.0758498865278482,-0.01042587832444302,0.04253653838545605
SCGB1A1,,,,-0.017794264639549834,,,,,,,,,
TNFSF12,0.021269079277171674,0.02957493892510448,-0.04123823186454135,0.017974018524483572,-0.026964218253477328,0.10143540577974795,-0.0337614497680229,0.08196551158055625,0.013017089682589151,0.11353207926094283,0.07112463204543272,-0.029254943993014995,0.06153150534428704
DKK2,,-0.055391447125967906,-0.022606553702744135,-0.005270977796355214,-0.01403179297382637,0.06337024856975329,-0.006489656888857953,-0.041100606199992666,-0.005532881383603057,,0.03459306578569293,,-0.011300865990159949
FYN,-0.05840870370352872,0.020111459862287285,0.03745983931695918,0.012882341352269604,-0.005138583103814437,0.01571188882010788,0.02190028284044697,0.0833382936680583,0.04353559512616615,-0.05216602251160226,0.0025559607509909603,0.02808257436346164,0.034488557916434015
ACE,0.040837553693121136,0.0010671323309669508,-0.0031349199121390695,-0.010309163722423355,0.0016964828246905281,0.048937232517546864,-0.028967859157351176,0.09701497517213674,0.05067541323846967,0.013019753255953769,0.14330977259695243,0.028802538081114486,0.10948909463298573
IL18,-0.058282859616276377,0.031808998697988346,0.019053489892142977,-0.005898871583943834,-0.023381507146163286,0.011460798406878619,0.039268994705751764,0.05161971091835506,0.027802814318985673,-0.05077222927814396,0.08363605464087992,0.024739736702634428,0.04820847290779215
PPBP,,,,,,0.10808760903079742,,,0.07375320706183199,,,-0.0297704518492454,
CCL27,-0.019553449359479006,0.05659705399005726,0.14964724356779982,,-0.02324516792270476,0.02749760500847679,0.006574678333152154,0.10723334274964791,,0.05769765000605159,-0.03208489225929343,-0.0003273481768414759,0.034832272080370034
SERPING1,-0.05292176668242714,0.08298773097846228,0.011605871779282306,-0.009567016628265463,-0.043869215876440285,0.04136096763080858,0.05589285840337134,0.03773062059135353,-0.06665534434433283,0.008089471783938259,0.07262778752101806,0.002756885319438744,0.0675855813093523
AZGP1,0.006683257432715317,0.022065560722007813,-0.02263159447724928,-0.04448851814609781,0.052248708547654524,-0.004690374048320289,-0.005269848618324557,0.0063281395186323836,,,-0.03521215680186878,-0.0008135089238220959,0.07922008102209507
INHA,0.04560953845168475,-0.05483684679278066,-0.027455073907246524,-0.0023548811637059152,-0.014091659962707427,-0.01985203962041936,0.0638525431108933,-0.03883901475720936,0.07004363746521064,-0.04632956148196774,0.06085517683664082,-0.02585784101904532,-0.0020919940436046613
SEMA3G,-0.02966682079063966,-0.0015188731131925725,-0.00928840945991654,0.04270697300887674,-0.02606920212156196,-0.04053640614310271,0.014777749571128493,0.0027761337319168887,0.04679879223485504,-0.04374256563199289,-0.03134044926412307,-0.023855843308332247,0.0037487306117457895
COL6A1,-0.0404263320810537,0.06594977615344245,0.006385832358065249,-0.0019579711208990275,-0.025041812949862807,0.013580938320721778,0.08705543535215336,0.06359934162545472,0.025944145338726538,-0.03102455444565493,0.1408554834172081,-0.00632155532054499,0.1175993669688855
FGF17,,-0.03658555850536087,0.0017458044439799829,-0.01951419490815891,-0.025954813670620767,-0.04215666881613543,-0.006626879239423471,0.05648985708281577,0.06797442393475886,,,,0.12283606308101819
TNFSF8,0.02406384341937062,0.12363467998151001,,-0.017272923934133586,-0.017639553176860806,0.0425864693264803,,,,,,-0.023152856183349724,-0.048306331405137716
FGF20,0.05366365226778585,,0.06929706503421171,-0.01593527802480594,0.0006249613212957125,-0.007985298968755099,0.0342447948696926,-0.014262625906010474,,0.01279355586630358,0.057455582466494556,-0.04484632846959861,0.012264634893493012
ICAM3,-0.02761729252698499,0.06464318233857348,-0.01998144436747731,0.022124109563465694,0.02560281555917259,0.0729034726335662,-0.06199722079742362,0.007520767386018506,0.05618914680084635,0.008728086225974485,0.031460484211051055,0.0013488967160906415,0.13042450329292382
LAMA4,0.052465082983475464,0.00941815794607467,0.042861938001077605,0.008313044782034765,0.014468993622581671,0.05714521568977015,-0.0025923059670889116,0.04619470193958453,0.05563005393869543,-0.04186182241814556,0.11553609873045356,0.04563078425034375,0.10366033330856102
INHBE,,0.012093453136049185,,,,,,,-0.026654024553058476,,,,
DLL4,-0.018187696052373848,0.0251467854439243,-0.012775166638165046,-0.03426611291146234,0.019696256653631478,0.06453282023835258,0.02958793057464253,-0.014273896077378629,0.07607961688705572,0.009335428284836782,0.018794974925844882,-0.0160057647737192,0.09847203917727294
SEMA3A,0.10764943211619905,-0.036870938016507086,0.007507671694788775,-0.03251883920658979,-0.0457263230860406,0.0612947075452478,0.07848949706521967,-0.034399426492750795,0.011711228517461397,,,0.04830212199991243,0.024109011164360435
RLN2,,,,-0.0185499745567949,-0.017801709012393373,0.06130260807904717,0.045719190265416675,-0.029728183246956495,,,,0.0034614256489619026,-0.023938353754611102
C5,0.05432650826174799,-0.048151197427987444,0.004554516651618782,-0.006228298084513948,0.026659477786410247,0.0608021546848042,-0.008511558124182174,-0.024034446990868787,0.026530695341456897,0.04296278041103408,0.10279910994761932,-0.05607278169036892,0.0683456170855042
COMP,,,,,,,,,-0.03505238118348025,,,0.04870477894031946,0.0275053206296655
EDN2,,-0.037410716991976734,-0.01617310352819295,,,-0.030856723904151288,,,0.04052700757440246,,,,
C1QA,-0.08848834239779668,-0.05556214310899321,0.014714471395237497,0.01463604035342606,-0.05519482544378271,0.04093292122206717,-0.03722484533662816,0.06772482067456338,0.004834125882687859,-0.03561689143015928,-0.04016698406549588,-0.03708339901466853,0.10950634012205719
UTS2B,-0.018002815569623843,0.06969611274808117,-0.017307043918189047,-0.0211010609526956,-0.017801708910120503,-0.025733684216487432,0.013160210364776615,,,0.007402271981046483,,,-0.00874221875628567
COL9A3,0.007091504502715691,-0.06204299489670908,0.011451977208639597,-0.011842751363102946,-0.04785598622115893,0.012183086131367225,0.037787600218748794,-0.0480135382607581,0.018144292711157292,-0.07881668668777203,-0.02142483245100869,0.06093019894008015,0.01563435143982656
DLK1,,,,,-0.0296289929712396,-0.02095905760768,,,0.011531159580839645,,,,
HGF,-0.025935164677735958,-0.07649819741455159,-0.02615113611866023,0.0451091149018739,0.014101265968109282,0.04142166841122555,0.02546572481626964,0.10548123029907375,0.016207726163368893,0.08657014222137184,0.10326481267985817,-0.058450801509328146,0.06312532894000833
GIP,,,,,,,,,0.012309906317468217,,,,
P4HB,0.04623437526009644,0.07209488388676219,0.011937978417869232,-0.047105195868495806,-0.021045569390449822,-0.04392602928327456,0.04242407757943187,0.009895374227914516,0.034077306461979984,0.02936862185364185,0.12605715784132696,-0.03917798579955861,0.04230580892664889
ADCYAP1,-0.019800851606112068,,0.03639903405386882,-0.0019053718481815305,0.01305665680187791,0.009614731396703841,-0.011881812074773186,-0.03680580723015358,,0.03450253586523853,0.029746655918427373,0.04515353174739239,-0.013805308002307573
GREM1,-0.056596162831372865,-0.02974661117140671,0.0388075656979056,-0.013435969899318863,0.0033916808356035956,-0.04425611030530823,0.05648555601921669,0.05524127106122659,-0.007337866865689368,0.04636157356247688,-0.1284234871152817,0.08108772524154645,0.0623125710694846
EGF,0.024829078732268826,0.11326760522592172,-0.03220837780678989,-0.0010405515603769473,-0.01029053164970736,-0.005618004257000839,-0.007064827753426276,0.13067544373429235,0.04104991081473473,-0.05281329159232444,-0.014163076963448073,0.011348162507107483,0.022765816896302162
VEGFB,-0.011241084654264858,0.08549271338364797,-0.012529340202427483,0.020472355343602103,-0.046887738128985904,-0.06229054199593193,0.06164856273560975,0.024378243981217355,-0.014983917453179816,-0.009317676986986856,0.06655632672624935,-0.007736131545081861,-0.06708299159762361
FARP2,0.0406512665732847,0.019959315067359814,0.02655218223509371,-0.034404494562849906,-0.004229860435640382,0.0003701295731148981,0.017997354842728054,0.03149546545007448,0.027046199971535408,-0.07496148606513912,0.045662044851029426,0.055113041732999586,0.02644573693540823
BMP3,,,,,,,0.02669024733972886,-0.02519247751335763,,,,,
IHH,,,,,,,0.06626959119830562,,,,,,
LAMA2,-0.0029465400627192787,-0.07140174865960393,0.028564098537086666,0.01675548715666157,-0.0013554545548424292,0.05823774741032287,0.015678996487514626,0.052046827312338236,0.03567598046355709,0.0013439195035386837,0.12775194673209705,-0.056116792303315434,0.09010290936338296
NRG1,,-0.02718886990352481,0.016482297118468898,0.04193302320831776,-0.031132397229500012,-0.023749703189591156,0.029416115198684173,-0.037451275006762846,-0.028059199596524365,-0.015387866820967119,0.015893737424283298,,0.0037236558206016584
SPINK1,,0.1470614060746898,-0.048393356431872904,,0.04259973367419794,-0.023434662282526927,,,0.006795271245891768,,-0.06726026736433775,,-0.03336908959841809
EFEMP2,-0.021590421977753724,0.03617698794018266,0.036406199880897716,-0.04873047838348502,-0.010996070394979605,0.018922696814173585,0.03859339662746672,0.09788031258548767,-0.011337586486361862,-0.03973382932100718,0.09802279492619723,-0.01498501226428405,0.007966713609986407
SELPLG,-0.05061624630401289,-0.0045076659920438794,0.07592785267452157,0.03312662751264405,-0.048868572061908165,0.03326221419090796,0.019341120647650808,0.08236513007963683,0.0149636548623493,0.015570308008355165,0.13811392702213568,-0.010448494196146544,0.08810357696924834
GDF6,,-0.001572629004495279,0.037731895010071875,,-0.019942388700549804,,,,,,,,
