,MGH258,UKF251,UKF259,UKF304,UKF334,ZH1007inf,ZH8812bulk
CCL2,0.011576710397079736,0.020825709225564697,-0.04933981972475778,0.037287213100964674,-0.010007998683589361,0.01167274136678622,0.0351573841234361
DSCAM,0.10903172554714992,-0.013170291282638217,0.001471463309526578,-0.03695907804510777,-0.00759622693829643,0.11705937912135844,-0.02068040570087551
ANG,0.10028307057161938,-0.006153310728142757,0.0010507661064162984,0.020444056832041545,0.020955217182204364,-0.053986280506418474,0.04282780716643975
FBLN2,-0.020859033275482268,0.01590685727306204,-0.025320428050202372,0.010045623015708263,-0.039619798899507584,0.08631799964582455,0.014097259784492706
VTN,,,-0.008216160353530377,,0.03138787005131851,-0.03147982955551811,
VEGFA,0.061788110868042624,0.029061055859120746,0.027426198365746775,-0.06402028595184599,-0.017535509402631135,-0.0086476569490912,-0.021690087623197706
F10,,-0.0318201763693045,,0.047946560018693636,,-0.02414984353723591,-0.02698437959821579
SERPINA1,0.016357190479233275,0.019825898634699548,-0.007692858387346466,0.053586335776667694,-0.018405312101354068,-0.07027053924847614,-0.011291244430597607
VWF,0.04924521464656423,-0.03602210162258409,0.009735404791014172,0.015208785817444377,0.05018357539079818,-0.09762058670429305,0.0009642072007142778
GDNF,,,-0.01358261955275618,,-0.01777128163668605,,
VASP,-0.046058858603176045,-0.0009167500456678651,0.04064527075262956,0.015306102059181466,0.0132512898968,0.017608957909109203,0.04731836377550145
ADAM15,-0.019038981244082084,-0.001245912892055276,0.030294921597415057,0.05172118136759977,0.03592658107542832,-0.04627051177466651,-0.01840678472210477
WNT2,,,,-0.03222987073825267,0.023787524575022888,,
CALCB,,-0.024059596566536466,,0.024788814443774263,,,
OLFM2,-0.07626244457339902,0.0002610685773726352,0.011276530647763152,-0.052618899097090936,0.05637582635238094,-0.014927938572145399,0.03968640826290139
MFAP2,-0.05199891288452271,0.020840395582142308,0.00919485865394204,-0.002048457095805299,-0.005573573660996824,0.011274751696582637,-0.011433327799638465
HLA-C,0.0034079351859996805,0.02705697267921595,-0.01633348831569266,0.08316097434978796,0.07287441173375464,0.04987934133171006,-0.04936978655533282
THBS1,-0.03438413756152246,-0.02128445887244046,-0.020116056298070055,0.008822657080958035,0.022423978271765038,-0.0428079188908526,0.030323241205390348
HSPA4,0.011566806060935348,0.06379924730061402,0.05951156935288508,-0.041267808488894525,0.07881086289047033,0.025840024675592738,-0.03476854830317285
LMAN1,0.056589752874962894,0.10477615801308848,0.04944198648371997,0.068848619960595,0.038769147493449924,0.018959870578592556,0.024562498730908135
LYPD3,,-0.025697070386856737,0.011514981152134436,-0.035578040180637614,,-0.024638659377193957,
APOE,0.048774106512312905,0.012120406919853804,0.0012180701876046717,0.09556143713869857,0.06531883749666463,-0.009996679610953258,-0.06044831292105942
SOSTDC1,-0.01584093519870372,,,-0.06919935935113657,0.022613972708279674,,
ANXA1,0.029087461318062637,0.02770600205230787,0.00869282586806873,0.06527452151735345,0.04007378956913872,0.019672711814858797,-0.07051168031025234
WNT2B,0.037940402936870926,-0.026454442613056503,-0.04657955206486321,-0.05870919292922054,0.06395789769522785,-0.04342823924877369,0.04272919014651766
AMH,,-0.024301888973022313,-0.01701261721099844,,-0.0010361778034352947,,-0.025125991575551128
GDF10,,0.0272008567322293,,0.03993785442694778,0.03711130108701727,0.14254844585848803,-0.03171182314752394
EFNB3,-0.024226540690124105,-0.020184951590305294,0.042476061294335746,-0.06926736255910486,0.05613432903473499,0.11163372198228072,-0.0674277679024749
LTB,-0.017924211602072946,0.015854102650163644,-0.029009545477425864,-0.04772662565754969,-0.022430933006126814,-0.04260529217390175,-0.05025425704386833
ANGPT2,0.05037550666356628,0.006777473737559837,0.029627074318745412,0.024285014207381054,0.04629905673462424,-0.015588908873166862,-0.018149740088339514
NRTN,,,,,,,-0.03171183452399112
ADAM17,-0.0528199406859388,0.008825449696901926,0.015225863537461077,0.04040662561680695,0.05138155711350806,0.029660158046249538,-0.0200748943456704
LRPAP1,0.04611918579442942,0.07137826381770165,0.01287831110466143,0.01584219450406241,0.0058961217821824,0.02677887908011642,-0.019423502962069693
NID1,0.09201391262600664,-0.06057098117789525,0.019849122310507946,0.057042170609283835,0.030136135458725552,0.020385974392022322,0.013325852595979465
MST1,0.05075168274005289,-0.05560789211724167,0.04905941280368661,-0.034725647774923644,-0.041123482124572876,-0.0296579779149034,0.02582628777762967
IL13,,,,,0.011809908017505321,,
DCN,-0.033277275592868215,0.04067338635002809,-0.00822818347687938,0.05043423110847225,0.027225154132896376,-0.09911748133511829,-0.010587569107520456
COL7A1,-0.02557361986836225,-0.017293440266330624,-0.014285315061866356,-0.06099559353691602,-0.02516894920574731,-0.012814047188008867,0.05595112460419131
CALR,-0.0021197763225330353,-0.022602426140135634,-0.025173412514519603,0.027111003795010594,-0.022680224384031625,-0.0043542395287202084,-0.10422586867660924
PIGA,-0.045380794217077795,-0.02796804630813423,-0.039104125198999924,-0.006041485520312009,-0.027418298853899004,0.012577377228996676,0.030935049522823267
CD200,0.049801096875559364,-0.005679292936964521,0.06705749052268005,-0.05414584054865683,0.02922152162767359,0.0640247621949,-0.014994234785970543
GRP,,-0.024538895774537803,,0.01957485083731654,-0.01795465891605555,0.06289686716086886,-0.006399192143731601
CDH1,-0.021813657411501108,-0.02170585741921577,0.006295944536188853,0.0738409976258419,-0.029218696038234824,0.060402597415239886,-0.017803899609133773
LPL,-0.014083879754283836,0.0757844383627455,0.014535018611110218,0.054286609552007314,0.044435227672786265,0.06666386424424117,-0.048301192215967244
SEMA5A,-0.019416490635399835,-0.0018856714448961065,-0.023157946521186273,0.0025265966840651004,0.020556166034414066,-0.06715109496007368,-0.0010571308619374213
SEMA7A,-0.041724160278599355,-0.016445242948564434,-0.032573538600197925,-0.041716388641871195,-0.0036817780518554953,0.039921476865121125,-0.012094715233012813
SEMA4G,-0.017092792139857534,-0.022582166184437952,-0.0369798350171552,-0.011558964356382158,-0.022749851901255138,0.006517256220286553,0.05211724552076372
SEMA3B,-0.005402810719065163,-0.0591688384234992,0.08269536544100344,0.11399218610168273,0.04484651227149419,0.018701372236887004,-0.002264414101365557
RPH3A,0.024211123948655724,-0.005566679230012113,0.007802336176007757,-0.029342159417067464,-0.03465856819289341,0.11124496263406691,-0.016386258247612705
JAG2,-0.04338947480323909,-5.3327602643518075e-05,0.0074158417253901016,-0.05399405348715047,0.008592794500614826,-0.02690058155028361,-0.02163304418358838
CGN,-0.029109955036912674,-0.033410313023532014,-0.0052452658055238905,0.01773762574703786,-0.02162232944759176,-0.008662677491174732,0.05706187503479273
GDF15,0.013910687240188364,0.004355445605682512,-0.022566513377708368,0.05933330261635962,0.045888111619067376,0.08566596486578751,0.001805071564010206
SEMA4F,-0.02228031997187292,0.022256139264704888,-0.030043656801884876,0.018425955724421204,-0.027570985140849838,0.04910726001747384,0.03509259653958496
NXPH1,0.055616771513780604,0.02821183469061682,-0.0039258275540313605,-0.05649547358283235,0.023549755635663475,0.019450550729232418,-0.018478352334216443
ARF1,-0.02382041284094888,-0.02148218845832656,-0.020996735089221265,-0.10477471943629772,-0.03638529196947983,0.02653894508575959,-0.07477317449066478
EBI3,-0.04827663598249516,0.018268572361793873,0.027455421180342027,0.0672778185158991,0.04884566858886535,-0.04462575934538036,0.05460958578380919
TIMP1,0.026732454259537873,0.016139679298738694,-0.021549017878972614,0.057993083330247434,0.04510478437106631,0.016006088208600354,-0.04546674712574675
SEMA3C,-0.02251898776806859,0.01866961091126834,0.030269832675951104,0.029325079324044736,0.0011743366537849307,0.004783786735176836,0.004269493658941076
GAS6,0.00085750877665572,0.016840599215617945,-0.025003711156061294,-0.006297341863191275,-0.008368805849305392,0.10213690435339806,-0.007275179847364615
MEPE,,,0.013119823267540803,-0.0661001439489721,0.017629959483530345,0.024620728324447835,
SERPINE1,-0.04890359742107845,-0.0014429954717488118,-0.0048607362821555975,0.04435014199081617,-0.011259056473642606,0.07212429604301454,0.0100970647106529
RSPO2,-0.01673685643683664,-0.001424973200350935,-0.01383577403069829,-0.03678062862791235,0.013375767944707514,,0.023007295382197448
SHBG,0.08291712182683542,6.499020223875522e-05,0.05817654789788688,-0.030032641285575173,-0.014321256713821643,0.003655711632722282,-0.0419853888693585
LGALS3BP,-0.012354485256958926,-0.01090437749905756,-0.02859084454584201,0.06115800247213017,0.06292312377245073,0.010067001975020709,-0.02048168159913809
LAMB1,-0.02237433161960585,0.008803164538015863,0.029777457811635825,-0.04870606548189741,0.024349526832386243,0.027990383383772126,-0.0303576314911847
SPTBN2,-0.043187329145616675,-0.023227775402317026,-0.04906149632732072,-0.11395403719370328,0.01811912272468895,-0.0009480568467774678,0.02034623888804048
COL1A2,0.053210617505994616,0.023465453783974903,-0.041759295823507125,0.012421794161971065,0.015019406303720412,-0.06143261399666555,-0.04088038004563013
DEFB1,,-0.021720518755700035,,,,,
CEACAM16,,,,,0.0004889360212559035,,
WNT11,,,0.01206334837606432,,,,
LGALS1,-0.058242957671629375,0.030331400506888265,-0.024919771289813104,0.0895019631411718,0.05546968936480453,0.04378484504102181,0.06280471339358343
BCAN,0.056769796057705296,-0.06466845386540473,-0.03110345477035179,-0.10244426142063169,0.03250724231050188,-0.00732526068904018,-0.0799324192013516
ANOS1,0.02441976458044178,-0.022838301045915686,-0.022768343266942458,-0.004710763123555123,-0.024640623056337116,-0.029123539714057588,-0.05805523748796555
EDA,0.09539132703333801,-0.01537761801138173,0.02066262471395116,0.06972275307836556,-0.01973923096721424,-0.040996554763397815,-0.010513207635642624
FGF22,,-0.008580369286995463,,0.053435446730242024,0.02078003515629148,,-0.03397672350687472
SHANK1,0.04910269702414004,-0.02424117553688263,-0.02254668074869824,0.007395737323874932,-0.02003303048064506,,
TGFB1,-0.08756781182130041,-0.030430584818867908,0.03573795187354388,-0.020895826221586665,0.0025532882139160484,0.018005279438567477,-0.0018990012554857606
MSTN,0.09758231375909279,-0.004292600504926217,-0.024713214568525703,,-0.031413286291795794,-0.05107710713897092,0.06979008414116145
WNT4,,-0.0041494549378773135,,0.01151277222478318,-0.019867546147380122,0.04342452135991509,-0.004408376536302976
TNFSF4,-0.027318250793518097,0.01981360768845381,0.05673959683328463,0.0029574889965861204,-0.01765769891961214,-0.03564450163876305,-0.011669711597869285
NTN1,0.030510490835922097,-0.00146390674877177,0.03733258166765128,-0.04844679030539233,-0.017243300572149366,0.07545226615586445,-0.04843812858640459
CXCL12,-0.023033691925697014,0.016051044690125874,-0.04776285390677153,0.023609306648721462,0.07835077586740403,-0.011793861082312822,0.044470748228812036
GNRH1,-0.02572278508635511,-0.030675336087522397,0.0091967552624164,-0.03437151364966002,-0.0411413748345367,0.04054691491223176,-0.02480382943829445
RIMS1,-0.021388784718286254,0.020967035353596043,0.06932907785847796,-0.03654601690752057,-0.017943704995254894,-0.046243267706594086,0.03322942487558976
FGF14,-0.010257219174605623,-0.02332423224326593,0.09372343673810228,-0.05444251648679661,0.023677434916371684,-0.005307673995914783,-0.03114875058164289
IGF1,-0.06378069236352808,0.027494586262569946,-0.021796772717960912,-0.03326436667867207,0.07720773848531404,0.014384907737669938,-0.013065850573396846
TNFSF10,-0.011378910936413415,-0.023647781009858166,0.0055549135188035954,-0.012557657883228216,0.06342507102182339,0.0688099364834383,-0.009385344331079605
GDF5,-0.0167368498306438,,,-0.019622715442266597,-0.014545695324849383,,0.011101412547011478
CHAD,,,,,,,0.010389019833892912
RGMA,0.026324792524830044,-0.002928502501365253,-0.01915733520044271,0.000803136859071917,0.04336586070762914,0.05318117061890905,-0.009632002860804867
WNT16,-0.031200403308231726,-0.006589477098966064,-0.02138788161030926,-0.0002932418163466988,,,-0.022782623440453058
CX3CL1,0.04724610316784721,0.024035709731921758,0.039463602975736416,-0.03617373219960167,0.02881850738856379,0.043695421453924244,-0.007828475247149694
FGF1,-0.03719047444839965,0.015752383056278223,0.07099128748778485,0.12075291324336401,0.04389039797641453,-0.1066494448947106,-0.0287264344517371
ALOX5AP,-0.025435966164059753,0.008668419980739443,0.03610094002797816,0.06859722510907305,0.05109815395035723,0.02775123781806969,-0.03138184852907918
IL1RN,-0.014894736528461775,-0.010795494824388742,-0.027525080296395405,-0.040940573463209576,-0.015621627136218393,,
NPW,,,-0.015499546804597971,,-0.017399091427720254,-0.025272319590603966,-0.025444363441579583
CXCL9,-0.00014296286996947635,0.06168024927148261,-0.022137878380312274,0.03877167957061544,,-0.052711827455057446,-0.029846683928295516
ANGPTL4,0.0019010003160654192,0.038217390955636275,-0.03908739387070601,0.04708723418934204,-0.03366998657782388,0.04159730450639398,-0.0403436072364448
UCN2,,,-0.01074729379584297,,,,
OBP2A,,,,,,0.11553454928330066,
COL4A3,,-0.04741795526088938,-0.00689487415296202,,-0.019700775116080736,,-0.019860102233157997
NRG3,-0.027034009264241134,-0.010114535704791408,0.019478016093935423,-0.03577297485475223,0.000865127642153601,-0.010180955904568377,0.0399924908547134
IL23A,,0.07023910052533087,-0.016908653977729903,,-0.02396937087766681,0.09063619271759323,
COLQ,0.04554218178093299,-0.014928255201331809,-0.022757175150271043,-0.05014078356434465,0.03475778387204173,-0.027572901813618593,-0.04806622129715839
SCGB1A1,,-0.022376101470211934,,,,,
TNFSF12,0.0416026090259184,-0.021833733074074015,-0.08266377879864022,-0.018943359836484767,0.012653543204592175,0.11976876531002972,0.01621171505106676
DKK2,,-0.026258050491679785,-0.01090573722299068,-0.0024942826147504728,,,
FYN,-0.0390537883838149,0.00030334759502915993,0.00868689325697928,0.06282551104208094,0.011813967176482242,-0.024354706581294797,-0.028209774341705456
ACE,-0.011112301234841733,-0.021101571153402162,-0.0004577412338993194,0.03325978018592163,0.05853052098951985,-0.0480755732294885,-0.040929069355480484
IL18,-0.024533003573326637,0.03827961887835854,-0.04531920647968038,0.13088198717214913,0.023170293396124215,0.022597622855267535,0.0028961133780036636
PPBP,,,,,,,-0.029294409831992534
CCL27,0.1470064256626412,,-0.025320431816080687,0.07607876404053157,0.04090773955901837,-0.014739239851477027,-0.015099581572955307
SERPING1,0.05325470178121635,0.04872462492742839,0.012166409955708635,0.01722941830424777,0.016914571680616233,-0.0013327304404712446,-0.07425298980432243
AZGP1,0.011505250767343989,-0.005204225066553856,0.01300074502752321,0.0005075697948584042,0.018551393096569908,0.0014359342239000335,0.022041394039445435
INHA,-0.023239264409182895,0.006805326800236097,0.01148282567647616,-0.05235686787481624,-0.025301958317112565,,0.05178235207632715
SEMA3G,-0.025722787763975574,-0.04417273869865344,-0.02026140696923768,0.06705586909863807,0.03851806996685042,0.06166173871078556,-0.023474378363518025
COL6A1,0.005247270417740948,-0.00877822963627297,0.02024217600661832,-0.031859200191989866,0.025078715900322218,0.06769163783540465,-0.0230210950110778
FGF17,,0.06952844848344561,-0.020172502408741626,-0.0006654759096354141,-0.004354544290865585,,
TNFSF8,-0.018406913556946236,0.06670059051320858,-0.013709747003583092,,,-0.0017353042486569386,-0.022782632297649222
FGF20,0.014592570554264108,0.0025211200224539284,0.011135696679318016,-0.024543002690957275,-0.01902021809086168,0.005125374269701516,0.019792341005645503
ICAM3,0.03421546765708804,0.02540386895140045,0.02019752022166475,-0.01991600612346412,0.024394723141558303,0.027334237367335763,-0.04081659754622072
LAMA4,0.0009488880665752922,0.06836287000374007,-0.005540156684600988,-0.02504204271927506,0.09246491941097718,-0.015816673524409918,-0.0018729608757656951
DLL4,-0.042475141792107596,0.03273490649479005,0.011380158969858062,0.05336578075793527,0.037988543810585675,0.01328254826634358,0.04101711171043852
SEMA3A,-0.0010836382770385157,-0.03218739329008654,-0.004465671920882334,-0.04926737850990361,0.024034448616440645,-0.03317369083614185,-0.02303844101031572
RLN2,,-0.02332639877852199,-0.013835777150606453,0.07082899016843884,-0.014984920246198723,,0.02687845099473594
C5,-0.05154114310236884,-0.03746505666535911,0.030027093387690156,0.028419049485032464,0.014184147793959366,-0.021170762123968255,0.049653281050852
COMP,,,,,,,-0.027282813082436738
EDN2,,,,,-0.03949225458945632,,
C1QA,-0.05533685911728699,0.0019592903341875347,0.0032126878735605604,0.06591338457745034,0.00883084138557411,0.02574901613329334,-0.03787214111805893
UTS2B,0.04510301153019687,0.03609766425415419,0.06946027489908747,,,,
COL9A3,0.028631150130550377,-0.04573533762925982,-0.019692397757204664,0.07133992434336581,0.020673674896314345,0.11970770308438689,0.08741179990656087
DLK1,,,-0.023028134189900525,,,0.08847270913390257,
HGF,-0.03997342829427867,0.02515005939294168,-0.00804554141923409,0.0001408360838667778,-0.02282369892958449,0.0011534766130451657,-0.030278256037780883
P4HB,0.06496140529730265,-0.01079595711987883,0.030723925757887762,0.04218347894026897,0.042144384465665166,0.039134281698915294,-0.0240266475575411
ADCYAP1,0.0948037400920496,-0.03296310863661713,-0.017723548342856308,-0.059582203462713874,0.02369409378464823,-0.060246084632971736,-0.002374669431737655
GREM1,0.019576907043362284,-0.006561443729795402,-0.01195844899172794,0.12294327999204363,0.026836176597205604,-0.045228543866564275,-0.009845040320388798
EGF,0.017577707161437806,-0.006082826384323291,0.02385943330385337,-0.03185359492947845,-0.027274213280496097,-0.02148566814278472,0.006017882834690608
VEGFB,0.012448502880661254,-0.02101807267031702,-0.0021748751805023975,0.09108656516423297,-0.003623970547325257,0.07385597109381214,-0.0870638390623683
FARP2,0.022269820768418755,-0.023477118019724963,0.05368008721749541,0.011581616680650289,-0.02160370232397375,0.05482255535906187,0.059573605557627946
BMP3,,,,-0.03396067652208684,,,
LAMA2,0.03091186017399411,-0.002952112841056651,0.032409525488843974,-0.025263040793297657,0.08829800608149743,0.0623534436872834,-0.08790320466341589
NRG1,,-0.011370123619254812,-0.02419660437835729,-0.06455193695818807,-0.030265996171888992,0.009339547493658836,
SPINK1,,,-0.004892907942024149,,-0.014984920246198723,,
EFEMP2,-0.017640513821207748,0.08818679241871424,0.023075103932419093,-0.017359437342088984,0.08368414349496338,-0.05176483244661678,-0.058701338905413715
SELPLG,-0.07393430531892074,0.008050192115305147,-0.0016688920056044606,0.06466028909971373,-0.0262133153034204,-0.03892553672699627,0.02266790328970437
GDF6,,,-0.015499548145601507,,,,
HLA-E,-0.0608371874752811,0.058674748360724414,0.01980986559201202,0.0802269974253855,0.016358622808271137,-0.07431539158840078,-0.022152608679835782
PTN,0.02253929307813204,-0.02671647364353071,0.015772191643804185,0.05069362570967419,0.022766616564417703,0.1538789339569753,-0.049291566167225
CD274,-0.038005154631965715,-0.012512618276833493,0.04627034126281949,-0.035620088678765524,-0.010819308350987569,0.034159117206953096,-0.03847120019728406
CD14,0.016872455647589702,-0.03573890614806431,-0.006881317765778211,0.03790177531189523,0.025698949050435828,0.030371476119644043,0.05317171124194196
SFTPD,,0.017159598275128165,,,-0.025336507554222114,-0.010505621937652917,0.0493954177953523
SLIT1,0.037810814470049664,0.01076651959980911,0.036478487958976465,-0.11506319230491363,0.005881982668982182,0.06644081041328699,-0.00026572315319428965
CNTF,-0.02013337145770904,,-0.010905736101878347,-0.009874563374388799,-0.01739909150838962,,-0.023474387626656344
BST1,-0.03347334181281907,-0.017538634432386593,-0.037851923151533066,0.08692230997664245,-0.02622108572904939,0.05521740525168768,0.007862696087193673
AGTRAP,-0.010221055455687416,-0.0019716352345220418,0.05147527512721098,0.03728686836633435,0.03917764794481551,0.0001415715911792541,-0.10049309525273596
LAMC1,0.00689187321108484,0.03623988074501939,-0.049391601460180144,-0.034832829752372875,0.04582883068887462,-0.011805051605138762,-0.0575707940110307
COL6A3,0.01136612334168196,0.005371806019546325,-0.04687078111679697,0.09537855971427704,0.04942887360088315,-0.004648524570211537,-0.03144832078379273
FN1,0.04081926984339432,-0.0025278505135085134,-0.01606748035908465,0.03863591376754105,0.06612107245773022,0.016953880047366945,-0.008626748495896145
MIF,-0.06322408664060696,-0.020838793174917273,0.03996838470165331,-0.007552271653021659,-0.04933818009267871,-0.0013550113751063908,-0.015776807267622695
JAG1,0.04411839678076871,0.0187832405982506,-0.054200357759791803,-0.08291525228209297,0.0028869478513139433,0.05244726106356349,-0.018944816944949178
NID2,0.028664310809575405,-0.024800861944419703,0.01373479672434761,-0.03455464660701617,0.02602670681951008,0.060144096346130924,0.014627897683074256
EFNB1,0.034001614479068534,0.029918371384607078,-0.017869780555187023,0.011910287303828171,0.007466638985601729,0.06332344270992503,0.009577711528743876
COL4A2,0.018586937653774883,0.010642102425484124,-0.05593388867077152,-0.022414497414041973,0.034086327260793775,-0.012967117318047328,-0.06090070584317583
SPP1,-0.07156137589305646,0.04549693660424203,0.024562792238088924,0.08659696285525866,-0.012844223040230281,0.06994660522545607,-0.028344781171674882
PODXL2,-0.05586113973055692,0.024796662688088923,0.025401240689068055,-0.03726324366146586,0.043702620332047776,0.0393167274019099,-0.026159809623977206
FGF9,-0.018406916500534973,-0.018780847771762362,0.057129951429751115,-0.028364569098428074,0.032649291406417986,,
ITIH2,-0.012643503277280373,,0.06443941704045922,-0.026687416127779647,0.044161401886121256,,-0.05208640019980787
ADAM10,-0.017248014550477534,0.028343627709237144,0.004410074070754599,0.015325164264378957,-0.029608757222211794,0.0364902944646459,-0.02251869613760872
CFH,-0.03213390545385586,0.02807461031659473,0.011926649913000242,-0.04234386646184661,0.03951118929341533,0.04018505173252245,0.01002397541769066
COL4A5,-0.0012998609214262633,0.0030837578387626005,0.06893259397677483,0.05696591879501786,0.018305150791914863,0.015855911457779096,-0.04995180225107843
LTBP3,-0.04124604847462598,-0.04626351714963875,0.022530092534257914,0.010154914918769064,0.03804571351628689,-0.00836265279700279,0.0002183585770021413
GNB3,-0.02870456855537183,0.026708244908007838,0.030769121811099285,0.037345687295215355,0.004816260497248774,-0.02243869072618119,0.07931867707158495
COL6A2,0.022688753987895917,-0.022753598033974975,-0.026468026023835085,0.04824931631688187,0.08780841149157136,-0.009578604177546994,-0.026320613893289962
PLG,,,,,-0.003643318349375183,,
GDF9,0.02827381670247991,0.03758572956537332,-0.018580797008218627,,-0.03334387650760143,-0.05260163053005316,-0.03446240087777479
NCAM1,0.04068159924240142,-0.019662160557474658,0.060434225007905344,0.06823673703733486,0.002900444683253216,-0.03401946684777897,-0.007917451019666679
APOC2,-0.02939982786614201,0.013125831677610654,0.025786988051675654,0.04629451480764005,0.006411985494334732,-0.0449379857251343,-0.00963975254185407
BST2,0.04255270581851367,0.02796694108131887,-0.04938958169414788,0.04411467003429585,0.04973181072863889,0.05223546294639837,-0.011676720660568959
COL5A1,-0.02750466044852947,-0.04628465378894843,-0.01764402435252005,-0.052200539876914705,0.017663035750880147,-0.025612380544979683,0.07289004497090285
CALM3,0.008077928334438263,0.04439840394922228,-0.019659673922247274,-0.11580086931482288,-0.0001694626953424372,0.04757964427891753,0.059201589196615514
THBS2,0.12459098982360711,0.059736122818481945,-0.001633540009553035,0.08646934005788329,-0.0329301745740188,0.05517678210869518,0.0010180693684737707
SERPINE2,0.039124711722487465,0.032594517785107684,-0.03030295262235129,-0.01783442562927493,0.012503506611093456,-0.00836763682268513,-0.007162159453219897
EFNB2,0.026820741224176565,-0.018708473467389332,0.020829164386684047,-0.09301386739712028,0.04159329223662696,-0.005144626537587262,-0.05765006320288761
PROK1,,0.23957283819305827,-0.026476454092873514,,,,0.0818567468370537
MMP9,-0.03657854291383571,0.10157466809743138,-0.03917360647048556,-0.012268851082632069,0.059588798367330456,0.06525308534200625,-0.05801289035498035
DMP1,,,,,,0.07277917633132247,
NPPA,-0.04439180722363592,-0.02482748545740675,-0.0322256727571321,-0.03139247982482513,-0.03501091915384557,0.07789769217457945,0.0010494333582852337
APOB,,-0.022376103707488167,,,,,-0.005322618511061953
C4B,,-0.025697073021170032,-0.018604481112050722,,-0.025996323418467915,0.08924077681044358,0.07042437783066285
NTNG2,-0.030680608926248184,-0.0335920964741445,0.0175462821005851,-0.02088130057023173,0.02580637500252172,0.05163346860526591,0.015147072130861867
LAMA1,0.010280080480687693,-0.015966474509624403,0.01165470508784314,0.009887928241886506,0.045708140316659276,-0.003647584021683743,0.015114852038773462
UCN,0.016353706661907247,0.07090352967055671,0.013926408485998392,-0.041345490659893784,-0.021892111082223723,-0.002973165664179422,0.03212985050463675
ARTN,,,0.15893960595010095,-0.040781324917076894,-0.01739909271843026,,-0.01736119251715369
PDGFD,0.017112354331662426,-0.015051475659302102,0.013943099196272313,-0.0382588647306039,-0.01398690515172989,0.06017107339916983,-0.0405188654674719
EDN1,-0.015655039902929387,-0.01553106068725888,0.00017240241036700377,-0.016388323983112952,0.059035949667676293,0.04832973670902871,-0.007867682660529193
ARPC5,0.05476995375769331,-0.04754548910431431,-0.0020982045488013167,0.04854677006809527,0.01136605924620718,-0.030526271004549403,0.0009410761470232365
GSTO1,-0.03655489306657442,0.07548518804916442,0.0026116368399401197,-0.04231410749860153,-0.05107250820366991,0.005690998230633529,0.01725729048476435
SYK,-0.06166973043361319,0.010280206048635023,-0.052632017515795285,0.014446099743058478,0.024077425422969027,-0.013006747992336833,0.05905344434050146
ST6GAL1,0.030031840520783455,0.03942471064953424,0.05403337436582454,0.08766357889223532,0.011595824619441428,-0.12728009835783777,-0.030813991666475103
WNT3,0.0422272390109938,0.0491699007932983,0.03537280705520724,-0.051391472148144296,-0.017578401188408758,-0.006363652708235713,0.011402072442521696
HSP90B1,-0.03140049390869751,-0.00872456514394754,-0.04252643164123603,0.019600127778639533,-0.04895639097149331,0.05545628551779489,-0.045223731171314695
ZP3,0.007452240672487686,-0.0486409913891169,-0.023229401790020494,-0.020125210591586905,0.01992943138635783,0.059631553794739826,-0.03837744903848611
ANGPT4,,-0.03135237429378972,,,,,0.07908349971549226
NRG2,0.05917995504940038,0.013316695611702522,0.025693467914568505,-0.04608998480512398,-0.016237055230510163,-0.027936300029068804,0.047719919437371826
MELTF,-0.05203180930378666,0.05472018386856782,0.008763372092341017,0.01996315580433311,0.03807742795741855,0.09091190923856812,0.06870272868838498
NLGN1,-0.016826671430359062,-0.0068484048543339445,0.04964458154607277,-0.09653666992263046,-0.009634144596736323,0.02485725181128764,-0.05834233316120051
SLIT3,-0.023401120413735484,8.396526690660614e-05,-0.0017192968470687673,-0.007222700794342534,-0.0038488854829352753,0.00991329015831171,-0.032986848387398036
CCL8,,-0.02034877198281491,0.018524084527886075,0.0598327512579703,0.12912789108028705,-0.02316460879889665,
S100A4,-0.02578074890993887,0.03449258516360067,0.013179029324368277,-0.019102180277267816,-0.008362210126000346,0.05059450925264018,0.03920624690643689
TNFSF13B,-0.03003454018918058,0.009703880645735458,-0.024243435706537277,0.03384044113669864,-0.00018351011753417319,-0.011296563325530458,-0.0876878556538112
HSPG2,0.01423313165835967,0.008384840961367046,-0.026281638680892328,0.03833454212018647,0.053774615705699524,-0.0012125099745994078,-0.06260115166603432
FAM3C,0.08133661746647243,-0.030787992946570274,-0.0257397818738137,-0.0939200155469393,0.03193749412307212,0.05276876035319599,0.0012486404774061288
FLT3LG,0.00903698891133763,-0.04311635775439543,0.027408832223077717,0.01645454725871902,0.013956579387587894,0.0033511688977329534,-0.033718954205509
A2M,-0.018039835958122478,-0.01919961161238959,-0.03293829235280896,0.10955274232471436,0.04044089318892623,-0.034255955790538306,-0.03684199446779908
VCL,0.030935682519988208,0.025612941143524554,-0.003829269008993308,-0.04321040091013944,0.026911640267817033,-0.01914433108203446,0.004318149741150034
FGF2,0.03997609166158307,-0.032981820744267386,-0.056964435751364464,-0.06128951045319526,0.010815144621248333,-0.04981050747129067,-0.03410551391120693
AGRP,-0.015374691760409226,,-0.022056394796538828,-0.03049220662974805,,-0.016485979578439315,
CNTN3,,0.03401075633696295,-0.003756068777941484,-0.05936628729308246,-0.0011415577456342042,,-0.023466832507820664
RNASE2,-0.007814105279908903,0.08511401800543124,0.010109812903065346,-0.03608397273528567,-0.006857237435277998,-0.005633270299188451,0.03763501492106233
ADM2,,0.0044509818200477655,-0.016698956791433163,,,,
