,MGH258,UKF243,UKF269,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH881T1,ZH916T1
CUBN,-0.04966891020326158,-0.00707333253276168,0.08119270700554541,0.024640936615030057,-0.04925500436405529,0.07448557549842098,0.12434312591117441,-0.07861859555552558,0.18203894032555926,-0.017719508598080386,0.01793987181660358,-0.01836963899833042
TIMP3,0.0625766247476519,0.11697857385157974,0.020087521351111796,-0.021395551080066362,-0.036400353717091265,-0.045673247298601706,-0.012464397967429744,-0.004224804833070416,-0.006864790453350195,-0.022212053032423722,-0.013871943272605573,-0.04863876659516053
PIGF,0.03263660442186779,0.08131075374282179,0.09490156439576238,-0.023310420170176725,0.03256823051100068,0.0047813374256551085,0.00018559271672324216,0.053086842060977746,0.08202831352450003,0.028915910055890247,-0.030259707743032965,0.04852398870868116
CRH,,,-0.031153704885685283,,-0.023031770433377292,,,,,0.044222789337557904,0.091640834145086,-0.017781745812309117
BDNF,,-0.008383487053217967,-0.09087655993718628,0.03177556528224979,-0.018965331675385364,-0.048458217994885,-0.09050946005981422,,,0.011635158488291714,0.048914824396184435,0.019278957534682478
CCL5,-0.028107697261147705,0.01035558743030109,0.06795537628211856,0.0977631043277688,-0.008241025351061046,-0.009183092794178277,0.03776360475920618,-0.05168991806194918,0.03047513117080883,0.005524059768709661,-0.03219924768474278,0.03586756619027866
GAD1,0.03418317243787857,0.02090682577171187,-0.04108007924794974,0.05327468389181275,-0.060252163712233714,0.06874650928473919,0.035858341921731096,-0.04441935286393401,0.08936744736539894,0.011613307508053578,-0.036424031273605224,0.021325873213613778
COL14A1,0.051833315751402875,0.024222097723736458,-0.0033488609421443677,0.007056485780449822,0.012784901473280794,-0.06671956988046948,0.016353564122853853,-0.042857242082655046,-0.025463343332120036,0.022034418490915447,0.04716737891438625,0.02335961794372271
HLA-A,0.018517447894084996,0.13703324937679617,0.13258655703666716,0.027710896642533636,0.05482092077044714,-0.054841495508445005,0.0986413249084228,0.041196368979314446,0.021567234932250243,0.005946890079626718,-0.00823901645074209,0.004683227475390426
CD5L,-0.05575000084075414,,,,,,,,-0.02988608438234786,,,
FGF18,,,,-0.014475358395405263,,,,,,-0.024733973397308578,0.043494326946847434,-0.020939070484515765
ADM,-0.04616842976859332,-0.059186086575533835,0.10555181677142793,-0.014783225926951256,0.06373451066137675,0.08324284023471432,0.09825383515929044,-0.03570367153949385,0.008839174257009839,0.009910776034179366,0.018785091033372767,0.0404956800563412
CCL15,,,,,,-0.039912601101387654,,,,,,-0.01816045420565248
GNAI2,-0.01668540926306582,0.12692815014388356,0.11836985186410197,-0.01156225103056348,-0.0028727428825851757,-0.0823170167511404,-0.01720291336893171,0.06259753206978926,0.0789079850605373,-0.0649755363780991,-0.01219224373734796,-0.015506775566822518
HDC,,,0.014382150957235464,,,,,-0.048132156610816046,,,,0.009023673625451959
COL11A1,0.018362265998047238,,0.005780564033229786,0.016804266701921745,0.04973111998852619,0.02020368704446161,0.017089343659401807,,-3.4243832114681546e-05,0.05146243632735298,0.012944285713777565,-0.03987751649196948
NUCB2,0.05624200458323795,0.009555931859738312,0.030763532583056072,-0.01842751710953062,0.04366275822385919,-0.016254207980748225,-0.08419851070229985,0.053907156711482954,0.02904031972313121,0.0364704604382665,-0.009890854753301415,-0.04237629278690909
CXCL1,,-0.010743417560719573,0.01977401886070402,0.14120889815060003,-0.02284448504231405,-0.04274526798428779,0.04915707193802968,-0.027503089737477348,,0.010020358051943531,0.021077246045984297,0.01698756655165664
VCAN,-0.03682559223333272,0.08623490652544377,0.0973446852238941,0.007768043288898973,0.0045301481671864595,-0.11012730751583771,-0.020778564228484078,0.009318817141473121,-0.04368569367547705,-0.014910345800236735,-0.0011296420961871203,-0.043899344607325995
MMP7,,0.03704305438375158,0.0377936444094724,0.12251161186132555,-0.02602679184532042,0.020255589010088133,0.07157138725382302,,,0.04045716458161994,0.05617504913730948,-0.03605979199788437
PTPN6,0.0324042719056102,0.007617959580959864,0.10606487660599215,0.08896270358874794,-0.03227153563950464,0.017788112744861088,0.02944329302538538,0.00265018518626323,0.02784549089613242,0.03563791539274662,-0.016616671536041287,0.0315488110913455
PTGS2,-0.03819793835598364,0.010927173021683901,-0.06181874790875139,0.07584559925525211,-0.01207648833895634,0.0689358567341108,-0.0379899805101448,-0.008637029376654415,-0.03071975173645138,0.020472202578967036,0.03715955181041913,0.017593603635104586
XCL1,-0.01219442151966758,,,0.04770107563438002,,,,,,,,
CD58,-0.015380912209158555,0.013875582444182468,0.05046149985920652,0.06195273855577516,0.09154799761728623,-0.0023381432960610207,0.062436703307986834,0.0840991591406021,0.07717959710067816,0.08462650371036984,-0.018856931075613568,0.010865714641677153
TNFSF14,-0.04658092354627621,-0.020974289978034168,0.03440169996484347,,,-0.050870000017892894,-0.022741054451755182,,-0.015312482817360456,0.13452839752053083,-0.018477347097953862,0.03592149422230999
CNTN4,,0.001634045945833862,-0.05250816399518844,,-0.05295790125702004,-0.04746430046921591,,,0.016935330254063644,-0.008018932294634448,0.011348895233165361,0.022372625426669436
INSL3,,,,,,,,,,-0.022004363757848013,-0.018477345312744618,-0.02486578106540916
BTLA,,,,,,,,,-0.011654301314317286,,,0.01084832215089546
MFNG,-0.019278584830712694,0.0499783759285253,0.10886393236171371,0.01937984815722123,-0.04302235144901058,0.03261523766314237,0.031424495157046,-0.10368175764624586,0.008759065334660998,0.0757043264839012,-0.043784016859767974,0.011313619899996349
ICAM1,0.10147956058305749,-0.02257532418956289,0.11705180599284543,0.08952081505538732,0.06379128768985429,0.008952622047167005,0.10666786249651035,-0.04185797415610221,0.010758645384065275,-0.001034900244798641,-0.025078333371360874,0.0608276553179395
PROS1,0.0026011162310311934,0.08280044309773114,0.12187853491286216,0.07559429057856741,0.03123025000877562,-0.00614341350941514,-0.04870394810944008,-0.02173146694713649,0.027049861491813643,0.017957803962527195,0.031353289715913585,-0.016122851163404225
CLCF1,0.008313763145379637,0.06833159672657181,0.0012877154476561654,0.08194752781852617,0.05277072235911496,0.04164137321577592,-0.01734153265572453,-0.07154326467489334,0.028895675209975796,0.049628332608792895,-0.035192671089459476,0.028545074943787916
PSAP,-0.07359559576286694,-0.0582432554787923,-0.04251578921847373,-0.07222794863063284,-0.08953933802600039,-0.011395312449066221,0.028023835129161064,0.02619104332621249,-0.012149618675955234,0.04313201217406609,0.008920243674705257,0.04932997419076669
EFEMP1,-0.08440208161255791,0.0826394442583147,0.12992291063914044,0.0028396496815848607,0.07845794417287254,-0.04597310533722191,-0.022275813940489053,0.10176254042115734,0.016946158736167057,0.028908563632218106,0.1024565226257931,-0.03636849587381268
C1QTNF1,0.04216098995895652,0.04377537033541044,0.10163274579842344,0.05500152178597725,0.056733015359329404,-0.06003070464971301,-0.02026430462311688,-0.021790610489950395,0.008853773111097573,0.040387063486852094,0.03728379020435772,0.001201313336615246
ALB,-0.019314099445148537,0.03642390117210094,-0.02480455135500067,-0.01319685779932123,-0.036431709705741916,-0.026202041684385828,0.08012518685346408,-0.05399956270678235,0.011652638032636555,-0.004071844918978175,0.01965527530982756,0.06009848288888531
CCL13,,,,0.25927703977948796,,,,,,-0.014687670308465425,-0.020726182288467714,
EFNA3,0.02847696486000404,-0.0019315924719678385,-0.0875368613513927,0.040082400585952686,0.006082071182949001,0.008070674033304281,0.00017241292859164752,0.011394181592913284,0.08300201247702153,0.054950942812307634,0.01624061681593241,0.08660668915536625
DRAXIN,-0.031696262438270215,0.024712927417124504,0.13458414143803638,0.07244498524631551,0.029543586125468944,0.0986429690370289,-0.020187511916872788,0.0016339151886636924,-0.008621347547493179,0.005626730852411583,0.010829211814236238,0.02505044220913871
RAET1L,,,,,,,,,,,-0.00504853292260687,
NPTX2,0.013697769639369264,0.09681005261524807,-0.12306327288113884,0.0337172186245761,0.0708866776706336,0.045972306996500054,0.049243112916810966,,-0.007658766529299928,0.00273055517172519,-0.017992768326306634,-0.03114440472900695
FGF11,0.05612814684737333,0.023425758933503786,0.09245881502436339,0.034510555933085565,-0.013700308961228138,0.08976371141510733,0.03100219185383105,0.05771135856323916,0.12410153022050571,0.06349654790094086,0.07280417065390878,0.013221309400846362
CD59,-0.06031780594305915,0.029177067682638464,-0.03947048207252976,0.04297469985962456,-0.04791245483290856,0.06792232202136081,0.1204206452978966,-0.0685625749857767,0.048725649038423156,0.08531953881465454,-0.011259524893472763,-0.03154164167584984
COL9A2,-0.00967134572765298,0.038794180105188286,0.02290671166095685,0.00667460678350839,-0.029719104560728175,0.04649670782998545,-0.03182827510076039,-0.0755663278559023,0.013345688021160013,0.0518043499045275,-0.04856862608425986,0.04361651940243689
DLL3,-0.009329700021848646,0.010515698549043412,0.07289984362656089,-0.016910712718020363,-0.03712960491910993,-0.011098047391427595,0.2075912385358194,0.025315573288155542,0.03569102490592517,0.005831859131632629,-0.055109038335673745,0.05120606864232195
FGF5,,,-0.019751724607908097,-0.03183855282256318,,,,,,,,-0.050024583034263756
LIN7C,0.012424976654483534,0.002472189488410798,0.046075484342624595,0.0543571385365428,-0.04389265971330372,-0.0463100496538047,0.02269569018023002,0.0006130901529845015,0.054542147970611285,-0.03155037454042602,0.0030219741180532293,-0.016801954605962913
GDF7,-0.029494795446391213,-0.028687789742159204,-0.0028006142843491344,,,,,,0.07715992342496049,,-0.015021003226184241,-0.03546984729571636
PSPN,-0.0383674986999596,-0.005953689933615374,-0.010577234972195178,-0.03855832879971233,-0.032722023761931805,0.017456048455273855,0.1566338343582288,-0.04896226256785982,0.0720607413947699,-0.003690334626495448,-0.04004784366701427,-0.003720920568866998
ANGPT1,0.04266595839156423,0.04236637550057867,0.04530630735307857,0.04593070933133171,-0.026687159701648967,0.07983775123684862,0.047427347435608544,0.12579322705846968,-0.0028938369502482485,0.049170307585146164,-0.029570526796507464,-0.01234138317240517
PNOC,0.04012422423139286,-0.011343896412164996,-0.07456607375847685,-0.01319685779932123,0.01079178162448365,,,,,,-0.01780801283064387,0.07217550836310435
L1CAM,-0.0007544082685006274,-0.007125171911965142,-0.05361831024594947,0.0685429325072472,-0.0802765301347662,-0.023884653142566957,-0.013822141472981284,-0.023689977555494315,0.01403298169659592,0.05829567926453884,-0.004935275426834304,-0.031234063197633583
APOA1,0.0033449563906883515,0.010005130681156557,0.015142147421988479,-0.020107138187349112,-0.032323378880646035,-0.010142799325372352,-0.10965378063156872,0.04640999586787378,0.12774746288927766,0.14595355073724547,-0.022167687815116497,-0.016475009440633504
PSEN1,0.02159068663241403,-0.03606916674943774,0.028454340909631153,0.021754088995149294,0.02900333674866286,0.036711659899305915,-0.041876319625179174,0.013045748688405755,-0.037695993021246245,-0.03506105607295296,0.002640926483746485,-0.0444303198887609
CALM2,0.041568471397374476,0.03922423246663418,-0.14052909987383605,0.09774462129679685,-0.08773626233431119,-0.0774763779936518,-0.05663007922355645,0.06840368228314127,-0.08227868899985967,0.08852498140532948,0.005881764045308792,0.032278583025463506
CLEC2B,-0.012721223402600741,0.008432808174212988,0.11819648604562163,0.020626900439796373,-0.03877729238848209,0.036123119818039104,0.07551005723497843,0.0018601948800147793,0.034811350246584556,0.016738867226247504,-0.025212465220904094,0.000799646481215039
NTNG1,0.0031103536984365084,-0.057958434736380196,-0.01154784392098652,-0.0037489480983611957,-0.05093341297239139,0.010461222560608874,0.1816799105784056,-0.03733639593717755,-0.004937793181260853,0.06549492622680392,0.021366335994005375,-0.020432622341146022
LRIG1,0.056617774564192494,0.09400784792306287,0.10394274574112686,-0.04704666752116881,0.04813546419467526,-0.05926283632589525,-0.04034604519387617,0.032988626082597276,0.0902928708392304,0.04874833933712953,-0.06258906017165791,0.017403868262687805
CPAMD8,-0.02595288873263756,,-0.017868093027370833,,-0.031101886648607333,0.0301939054497945,,0.034175655877927806,0.0406395229558232,,,-0.009819929378229049
GHRL,-0.028794728962184112,,-0.02805237811937987,,-0.021491454493645815,-0.012111265115331612,0.026069409697160116,0.0370017764487751,-0.023463570023256417,,-0.0162481313362673,-0.024341451725428946
NPY,0.013204157183389355,-0.0365211329684581,-0.0730595477165311,,0.022895179040360095,0.034299440967495605,-0.01983567008090987,,-0.03385444820027596,0.022058250620355317,-0.018261744045644148,-0.0313993998798334
MMP2,0.008425063866527206,0.05152418700220464,0.12294836054752312,-0.09179982523925405,0.04054144653848062,0.08815468850369931,0.05091205804797431,0.04114710126975784,0.03703672178528736,0.029239998988804063,0.01408702534822056,0.05080627244391703
PPY,,,,-0.012206504985869407,,,,,,0.06630677488974504,-0.010467790625447969,0.015962711672556834
ALKAL2,-0.03886466443710524,0.00836381355007372,-0.020259445602531845,0.021247025606679647,-0.006357568562472976,0.01451725135213285,0.1730384077258361,,-0.030698681542325315,0.04702861088833657,-0.036034498325245225,0.008086972068691722
CSF1,0.010642947504269914,0.04008399288933418,0.06898266174653295,0.0702192263401637,0.04819634727863507,0.00890738535233686,0.014935686475174868,0.09268167428098296,-0.0010810727518309586,0.061680487114647804,-0.02242710704475192,0.05323399067913112
SEMA4C,0.0334488097729607,0.04140938668361416,0.015224188199366233,0.012323387490699425,0.010048621893245267,0.045702446034388985,0.02317220753285603,-0.06263892323155001,0.08483710007330636,0.04604876971359259,-0.023338972369463452,-0.004399428522561669
BMP8A,,,,,,,,,,,,0.054713172097732375
ICAM2,-0.08326742882684413,0.01768811776928496,0.06591335725325725,0.004662000723663123,0.01848866134183699,0.05341177013385399,-0.05577069655928524,-0.02408163245051712,0.03992178134563489,0.0422642255015021,-0.030088414270276784,0.00345447159296375
SYTL3,-0.018189433323221045,0.012659902767479162,0.09616678092587738,0.03305013559044126,0.0413688619901611,-0.07342370024226265,-0.016109766192267023,-0.005624886185438312,0.05685011985828486,-0.044666932713304214,0.014698088927623358,0.11707387113839278
IL1A,-0.030156839599853037,0.017820003953349563,0.08122743818386646,,-0.032365017260898465,0.013889504331796367,0.005025506349563873,0.0163367596169474,0.025398883740685423,-0.03710653315317713,0.037221121776644744,-0.050028828583152676
HLA-G,,0.046742930743529636,,,,,-0.05925756728454572,0.051826882608401174,,0.1487588376701979,0.030420866780094532,
PGF,0.05379648517053309,-0.0842401296866793,0.11967022309971184,0.04988944171852992,0.004176712124646165,0.018070010850537534,-0.02074447155790699,-0.06444926186813701,0.08393881569834163,0.0433352148277733,-0.009060638025821584,-0.005016939591205142
LGALS8,-0.00036800380618440373,0.07104048002134743,0.0626498888233844,0.10738508943434631,-0.06173699253543231,0.002451585301548217,0.01872344053602618,0.07025649699968345,0.11262023708217044,0.018149836136985176,-0.026363809490859955,-0.039568162755076346
DKK3,0.023807017183815622,0.042442836779300226,-0.10125696359847397,0.07362192910944705,-0.11367256402930552,-0.02992760401068465,0.007052015414878079,-0.011104577793240195,0.008559351208271235,0.05349926784957953,-0.009813074566628601,0.02522650715885994
COL16A1,0.02108191169971127,0.08030037322053084,0.044392106874619384,0.0295721120247816,0.014502462685617695,-0.009416133608000109,0.0018485395453907282,0.022421241213795667,0.056468722613582316,0.06002461856632396,-0.07130104836828767,0.0370181608578134
TPH1,0.02336261197946655,0.09593878588940881,0.05160008302266182,,0.09711909615411403,,0.13884961868321918,-0.017633364243054225,,-0.022411577208484013,-0.031993943773870964,0.059142828722345595
TNC,0.0582870386880226,0.07664251602776152,0.12451963911583681,-0.04128851667103593,0.04631243272406028,-0.024231863575987705,0.044721485260879074,0.06586613137584293,0.039890460999748405,-0.0010653881901977545,0.0800700941415708,-0.01285849611896028
TNFSF9,-0.025952876414974308,0.034378880861691254,-0.04794875491179489,-0.028888186803213204,-0.034382547502688036,,,-0.041011845357473965,-0.04950946488469615,0.03787907566683845,-0.007017124641962206,-0.023568238166398036
C4A,,,,-0.014475366250773261,-0.017813979255632727,,-0.025827238251276884,,,-0.016352016033893194,0.0833850481513698,-0.0013249668678817124
CNTN2,-0.02005792310460002,0.031969364436210505,-0.04008222246594687,0.08229738945060669,-0.008827796448311538,-0.058767353281324194,0.07325710869642423,-0.002738558387548443,-0.06314570124901628,0.021630575620438772,0.0018858777114183498,-0.04469221371405808
F7,,,-0.01786808264183745,-0.013196859651169629,,,,,,-0.020602596098435032,-0.015021004678678548,
LUM,0.02947489216811635,0.06739037577082597,0.14532741444534938,-0.006689462697967606,-0.04447169719866066,0.0006827431392857216,-0.014924107716508945,0.0037747156002607245,0.10891546234715528,0.03673430739937084,0.02534131498823997,-0.04592229086746429
IZUMO1,0.03200812081585155,,,,,,,,,,,
BTC,,,,,,,,-0.07130945066344274,,0.043621825755458254,-0.01453611614658756,0.02213175140993628
APOC1,-0.05065007344695795,-0.07763508031420384,0.15697923449370924,0.03572408204165271,0.057405301896190815,-0.0474430947377919,-0.13007231893706359,0.026606867492336702,-0.02826590106897156,0.019717947563449863,0.011400163033603904,0.09257904473210085
PKM,-0.031147215935000593,0.01013108613480793,0.05884045048379893,0.06376651137971684,0.026809095002622605,0.053881559327409935,0.06317084282196872,0.020650013746768583,0.12076597657745056,-0.0008703373711227841,0.05180249190613428,-0.04331914161120503
TNF,,0.016667429448590704,-0.02622362841670039,0.20388386835199843,-0.042316249301556516,0.08141131568320466,-0.11828877775212483,0.06402506614960364,-0.041863177771419416,-0.014467020091167718,,0.12000972725505928
GNAS,0.033415644940627806,0.020872902924796162,-0.07783001483054545,-0.09071545966189933,-0.013863090705106574,0.10592659589274313,-0.03589498496286726,0.004426611293357164,0.017739522917822634,-0.09062842307057709,0.0044942935121325,0.005579355681796219
BMP8B,-0.010113080378642347,-0.040891227154206296,-0.03491961336692618,-0.018563202161971323,-0.005322961442757227,0.05412236755891278,0.04469346107150601,-0.011169695971744886,0.003187920669102874,0.023775631585207478,0.006329274127623462,0.01988389370038029
LIPH,,0.05041655604044554,,,,,0.052114029887629004,,,0.10300163973679977,-0.007791630607111641,0.010821288777445046
CCL28,,-0.028687764560356457,,,-0.01607127289824074,,0.09208889499120998,,,,,-0.017330268008852612
PTPN11,0.028303486278080582,-0.05511601836982224,0.04513715455987557,0.03307246099853614,-0.015135916474056554,-0.09280581506610029,-0.1639125630751302,0.04197498028041914,0.004732479593675426,-0.04642707880599897,0.006180360484661167,-0.06606790482303665
ADAM12,-0.03658749532522919,0.14954697474306552,0.14682255361067587,-0.03221713529552298,0.020882202097114545,0.07798229128539895,0.04945464323081904,-0.07780865904600173,0.12293544255470461,0.011830420099230134,0.014130053567976157,-0.054528259190902234
EPO,,-0.061237055705376464,,-0.011999094028596221,-0.020265315170350028,,,-0.040004893435193575,-0.013695828384094898,-0.015951190925877837,-0.014371076930025106,0.13716698418323264
EDN3,0.1105297223887325,0.02192978527711843,0.01672510541103178,,-0.020474423063540883,,,,-0.026181987083532393,-0.05278120631464803,0.07946838333554765,0.045540979850358466
CCL22,,,,,,,,,,0.07837479280566288,-0.012609994394499852,-0.028478097519401443
CCL2,-0.010335587010457892,0.054073806015354164,0.057841539551422884,0.12342499055486154,0.054261145525988735,-0.0820030558306655,-0.06973716200867025,0.029164904567820726,0.05557015446197296,0.03559313512541352,-0.03325672912707168,-0.017077092583790098
DSCAM,0.03913164606201873,0.006930716814579224,0.06624595784319447,0.0470295378827513,-0.0013269192739384505,0.0536545884502731,-0.023824858978499938,0.07598803869175255,-0.010791775698893625,0.03993878060433973,0.011741518508918105,0.03770043431153477
ANG,0.059773594426354285,-0.05844685168186747,0.04990174486052536,0.06741441125039699,0.09922772458798412,0.04477890885960841,0.032585205482114916,-0.04638431145682848,-0.05303626618734768,0.039901930249082375,-0.030985935826234986,0.005467661092037523
FBLN2,-0.006865437069399496,-0.06350449537675562,0.11343478676778086,0.00740153165554188,-0.009153379906894967,-0.00039884937040058076,-0.033683621509411045,,0.044099935536513125,-0.041150855491280225,-0.028558012158843932,-0.013004368042358543
VTN,,-0.03713803532773916,0.02100083857287769,,-0.01683925680332326,0.024197227025328245,0.1351896646955881,-0.04545655425437047,,0.051426409541027236,0.06348775320521911,-0.030055111718285447
VEGFA,0.023570305933580712,-0.03344685594047534,0.08684194055120434,-0.03663324733853008,0.06517273231338438,-0.028131092813680567,-0.002201870347164239,0.008816149366773164,0.09907977825084763,-0.020583387013026876,0.024216790684867293,-0.0641064682314115
F10,,,-0.02905388342325868,-0.006043147463915259,,0.018820861673431676,,-0.03797090617353921,,,-0.024889778704984773,0.03405355889412223
SERPINA1,-0.022602840303591856,-0.024906528596334358,0.12954759639756389,0.10501395369317472,-0.0030257959519979613,-0.04495854658727407,-0.004429043234751693,-0.02953103166465758,0.037231360286224646,0.025286649456847343,0.0683016157961593,0.05073714264848062
VWF,0.005854682754391028,0.012681657088392483,0.08512575559552703,0.007901010432379563,-0.054370607911882606,0.006002734709603448,0.02426099863905561,-0.02684609444708042,0.047811983894313397,0.019111605810841512,-0.02137025552393046,-0.03976875917368436
GDNF,,,,-0.039871031349921204,0.0468088659576678,,,-0.03788311568928234,0.06879267196286905,-0.02880718069228729,-0.020123869275345877,
VASP,0.06351979599097915,0.03152648960466789,0.09054506782210175,0.03753536199211846,0.0018583626490895372,0.029048332309815118,0.032589944443400784,-0.1290820727359531,0.11767443686612526,0.0008225853337042235,-0.0457653852363565,-0.0397737359700809
ADAM15,0.0015895299533359843,0.007564299865666616,0.01507501456498595,0.01903272652038411,0.03291600529358742,0.001545000341903658,0.04494592200348853,0.02679966937251439,-0.007636391140715677,0.029808428743716656,0.0013761896130516696,0.047079664700032185
WNT2,,0.08881898333641318,0.004407410400630166,,-0.018965328939835244,,0.012885440282639295,,,0.0015168995625287852,0.02588136345449086,-0.044817552303686024
CALCB,,-0.03491384351537401,-0.019751724393259677,,,,,,,0.03243319137410491,-0.022448247297101945,
OLFM2,0.0331163168360853,0.1088244931390982,-0.07279420648108176,0.06522081683020461,-0.04171318979060044,-0.0059840558538138975,-0.055169757884646536,0.0017737103023842409,0.06838903852774059,0.0030636718705520077,-0.021407539071461205,0.04125982064954026
MFAP2,0.003916198428855948,-0.030727797090371732,0.06952993086691896,-0.020880249035763992,-0.04743452020460553,0.08836765806931282,0.008303136657162494,-0.03799568026512107,0.0696481812322658,0.030767907316246207,0.02372563974935295,-0.008542054485965588
HLA-C,0.08358327213782792,0.0909859617022799,0.11955112305257734,0.09405590509671849,0.038364934354357255,0.015073542749627094,0.008705666849568118,-0.0195638140018188,-0.037731763793753134,0.02614533728311414,0.02483907192705966,-0.022213590046873687
THBS1,-0.047022391492986974,0.1541557608695527,0.028969418389657713,0.07101658159871879,0.06517466896973571,-0.011558211658607648,-0.08242938921453243,-0.01462224888678993,0.030635834916461355,-0.0025084947622514334,0.04449977823035911,-0.07718711347501163
HSPA4,-0.032403740636367764,0.06620077992311307,-0.010703228627880408,0.0788750742806125,0.05889641445857659,-0.008683886314909014,-0.09200755258081733,0.06504322263535091,0.07484288465150514,-0.015847011079906236,-0.030532325654135776,-0.0012111400856759597
LMAN1,0.11798531308541248,-0.06257226729272933,0.08395497233275181,0.03869737670497371,0.0715005111640013,-0.07434908811097975,-0.0808908029859273,0.036443170090976605,-0.019912120180979903,0.012627048826053934,-0.05443843612555967,-0.014674358945458746
LYPD3,,,0.09862905758885442,-0.013415665749351909,,0.017198152379715326,-0.05375131494462388,-0.044480603128949144,0.07888187093509128,-0.020034732341519895,-0.022888570136295954,0.01799055495260657
APOE,-0.0586687670479561,0.04360521384910175,0.06597416777062311,0.0563019442238329,-0.05823037215444236,-0.11509480931439646,-0.02051406802452254,0.06565773134799516,0.052732751529610336,-0.023184687114709605,-0.05058671658335355,0.08725900449229587
SOSTDC1,-0.025952886577045222,-0.04224440512491933,0.07089408304968371,,-0.03081518984208074,,,,,0.10563606480123214,0.024470440425901335,0.10697791711968298
ANXA1,-0.03344243623724156,0.02034456015970179,0.11318205259445434,0.04958620096588,0.12027226076841452,-0.03757649010036094,-0.02837192336425313,-0.036473813222906035,0.06033211192552916,0.027917479832352383,0.009970776220635292,0.04927140825831077
WNT2B,0.021823544222133784,-0.017210995351668156,0.014066146248910985,0.0522538060535864,-0.0331843558475352,0.0513830264450518,0.19061924475526829,-0.056752692633607285,0.07442082311050428,0.06360418752620182,0.06212744665127026,-0.017983576199755266
AMH,,0.008521220362804073,0.027506167828751846,-0.015085675773314468,-0.058942273110324794,,,0.0406937521310198,0.12492465576657139,0.015197679348135196,-0.019424784391901335,0.004183414923510478
GDF10,,0.02132137709553044,-0.03182684627047667,,-0.030518171163169117,0.06533704126836593,0.0479732889430186,-0.03669215230392978,,0.02871750211854717,-0.031101954467114085,0.03130661738146993
EFNB3,0.031560209743669826,0.04753255510088536,0.0006659115810671685,-0.04804332099374549,-0.07979642761840193,0.057156977274157375,-0.0748832953957458,-0.06732638840871051,0.06618839284410213,0.03727177521250972,-0.01773163250233496,0.053093929188389975
LTB,-0.008219805413323206,0.0037659950818733083,-0.008331050793611829,0.14390579943561518,0.044120758791872244,0.015369115663153268,-0.07806673805047086,-0.01073356810567078,0.021217455270730587,-0.003281724365603817,0.019275719383481774,0.05242954489060199
ANGPT2,-0.021542696435226976,0.015177129908027895,0.11559167930878747,0.015916273001041724,-0.04205125338075364,0.013628671309255665,-0.05927863637843513,-0.021807758564012025,0.06645541410773743,0.003974267868405025,-0.03826014844744758,0.0018128293375866476
NRTN,,,,,,,,,-0.029886107035751848,,-0.012796412833528368,
ADAM17,-0.023526494626500142,0.07232522991630828,0.09175847171317866,0.010117410449425476,0.08950887052719399,-0.0897185204782105,-0.004412610691008873,0.02666259174660018,0.06314153380032148,0.0024828898725625667,0.025668355430221185,0.054035146789093845
LRPAP1,-0.0034025547805029443,0.035119900180286406,0.03878623815857997,-0.010271236503096184,0.021512081934931333,-0.024448712734218735,0.047737842266197636,-0.043911367781062284,0.04054346795422893,0.06080302039925738,-0.07417419030243708,0.046740627825931455
NID1,-0.0030547007658163665,0.05648150738829687,0.1172652638361158,0.02062303882209841,-0.016346210465236183,0.017222492644630428,-0.05333621789385542,-0.05276952257061036,0.06853490585960526,0.014764676470973823,-0.01030102770925626,-0.03295055927971242
MST1,0.03650164099490394,0.006083802769761374,0.12359844782455415,0.012741334224501069,0.04957397307991296,-0.03202455943407426,0.07222322661421567,-0.055742917432822,-0.03402668068085857,0.0034738551974290385,-0.00706067062007672,0.01931329293731004
CCL14,,,,-0.01850865673174054,,,,,,,,
IL13,,,0.018758611926069643,,-0.02376736559218062,,-0.004265733579837883,,,,,
DCN,-0.006731689053523109,-0.0030981344040756464,0.1316745227475431,0.040540721195777826,-0.017277938415793052,-0.039019863421398876,0.03176736611154057,0.052989826108346266,0.0547083935991802,0.036047901980387445,-0.025577287810289687,-0.03840089422977073
IGFL2,,,,,,,,,,,,0.0036969469743411997
COL7A1,0.04102770469509918,0.0283375011090455,0.08068211263324862,0.0009522227056408167,0.013796329911585659,0.08740498299551486,0.02600143917081488,0.010150112102653906,0.03239915901560518,0.03106851489547563,-0.0065162186765707055,0.010966972096823308
CALR,0.00963874257610432,0.09062930123577705,0.12670364539554413,0.029028915375325374,0.065277463119335,0.06137424893196299,0.06810811907221422,0.09312023977472414,0.0801000877941002,-0.02729052897501435,-0.022114719867132634,-0.05660570428929447
PIGA,0.042658717424278125,0.011231812335993819,0.023789340622279807,-0.004327029191314002,-0.027027579760928584,0.051832834376191295,0.04020739775474475,-0.013513960072535995,0.07683247120857045,0.01760121736667908,0.028021430751274536,-0.029956551141272502
CD200,-0.01607856126304544,0.02014848746719197,-0.0454037053070491,0.025854072979287424,-0.07245902328346998,0.0794060424327313,0.010049762824357295,-0.007094028298256503,0.0439577665440276,0.019067812651335406,0.02350317477543317,0.031122360974485112
GRP,,,,,-0.020474426145094274,-0.050852529723581674,,,,,-0.0140355733000328,0.01722375349242746
CDH1,0.034666826197743396,,0.09986136126923092,,-0.03331926475951256,-0.025472542499709688,0.032731771588925464,0.027710054842925175,-0.06249879032624795,0.03612376035062128,0.0002723971586289562,-0.014232280678473118
