,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
CD5L,,-0.007858448096271016,-0.05790086452082199,,,,,,,,-0.016870879181635795,,,,,,,,,,
FGF18,,-0.04373924255216169,,0.06037376125678383,-0.018248875596188183,0.02052515134452994,0.03006933214497535,,0.05550801941899602,,,-0.024639274410157775,,0.012094222683519265,-0.06462559592977096,,0.03358577767919182,,0.0021172758294033802,0.02481855380606404,
ADM,-0.36219063546830943,-0.03296708610511669,0.021906412044457476,0.014204898332591316,-0.05113117639761411,-0.14739499080244364,-0.03701968249555263,-0.16594043493562063,-0.19362185012462288,-0.06561029019455004,-0.08761661778907306,-0.020016106376947815,-0.3646650812728114,-0.08283151882718824,-0.23543856414171968,0.039609185278051316,-0.06197426698768018,0.12820477965635596,-0.009342902836336616,-0.14481837160467423,0.0794679609740919
CCL15,,0.01708319267284226,,,,,,,,-0.08327818400043403,,,,,,,,,-0.024912839800679147,,
GNAI2,0.0005142412184706679,-0.017930623970248014,-0.005463004015270835,-0.0039682611963829245,-0.004906059256617951,-0.08243575253449527,-0.2535244115053935,-0.423908498113281,-0.09779146543882203,-0.07111589908764783,-0.34845439989538907,0.03779658984494667,-0.20506390565515184,-0.052343903655505904,-0.018314179400580513,0.0943996534099765,-0.13657838403839087,0.023907980585316433,0.03623538503195509,-0.01105146836741141,-0.20813887654687582
HDC,,,,,,,,-0.13935128646881909,,-0.008973951198012904,,,,,,,,,-0.0520656055119613,-0.03996934806349488,
COL11A1,,0.025193568952691058,-0.033639787484404944,0.021831688277721566,0.012240201842748884,-0.1371229778192435,-0.29560640508447117,0.027237439918929685,-0.00449650565465927,-0.0007407572662283405,0.05621150843168667,-0.06614573951119544,-0.04689498419602294,-0.021468079574790137,-0.07286991213274324,0.05850562304850502,-0.00804791241795334,,0.015353128609659098,-0.056936368359729456,0.08651603263762185
NUCB2,0.008352654945819108,-0.043247838940850165,-0.056202072215366806,-0.007969722981920002,-0.054683306530196214,-0.00858498042697781,0.0762874495928393,-0.03761207862210817,0.04205087628531418,-0.02835866959053451,0.04163434936488989,-0.01361637645565205,-0.06745503004928406,-0.04585324585760368,-0.02841723729866712,0.013132215826872382,-0.03164145587751525,0.0776475511356782,0.05984760642624301,0.04275282014757494,0.019254263258154464
FGF16,,,,,,,,,,,,,,,,,,,,0.12276538964891755,
CXCL1,-0.06471791036168752,0.09638147730795411,-0.02515634417242528,0.06157746538663101,-0.0030599848891121146,0.04436332483791093,,-0.06249823941274311,-0.05006345665295446,-0.014780105750602946,-0.04599776339170657,0.021820878522153364,-0.03612240142574402,-0.009382774175667479,-0.13259415467078867,0.15066516834259963,0.01316424357895909,0.018939711890179824,0.011999570142260168,-0.01663470963053996,-0.0328124936679094
VCAN,-0.06655756834855385,0.005912584165135385,-0.10026660361344712,-0.06285035103217845,0.03968623516906733,-0.11785123707306101,-0.36842030391888647,-0.32956914645049473,-0.0531877530214655,-0.018437806261296156,-0.03190014844030687,0.07716744151460622,-0.36525327742739044,0.05141125631269555,0.14507579433387957,-0.01371516502827662,-0.02876444814400241,-0.036547931298117564,0.051575810364778374,-0.02847512254279931,-0.1446714798149141
MMP7,-0.05218711944872567,-0.028985595377694594,,,-0.020392234052706553,,-0.10031452499259816,-0.01279094745410414,0.015058013123787291,0.027745981586447692,-0.06826679689834837,-0.03302236118037244,0.025191448950654505,-0.009775859485772373,-0.0721001003508455,,-0.048991645593911316,,0.12620669184687805,0.03179012354724062,
PTPN6,0.10819859611025809,-0.0009256734733324406,0.0088586273498714,-0.05322834446319479,0.026285306433461716,-0.0072900057573373755,-0.12369332125586001,-0.206567789308195,-0.03414186138421164,-0.006390330313169175,-0.12218366446865328,0.019751944128717502,-0.046573531538321666,0.007823325140488438,0.0977744889567563,0.03183071714837947,-0.04300673824743696,0.03403548494383193,0.06794255283752626,0.016202488683132288,0.042145891039629686
PTGS2,-0.10947854314851076,-0.01089932852751493,0.12513230213104898,-0.013005426858277234,0.007736057373752929,-0.08758449120942952,-0.019423309761343707,0.44094089688830174,0.07738906976161294,-0.030002258041950402,-0.020689715638722496,-0.06252974318369564,0.07501173317917012,-0.05023437152359432,-0.14462362768974021,-0.03860052129221628,-0.017083728085959312,-0.000571017775369159,0.01653761249378341,-0.017039251696695158,0.1338514050429942
XCL1,,-0.023205160155395706,,,-0.01985542974490155,-0.012368408368436664,,,-0.020168362864311923,,-0.07114223492021218,-0.035153182945584484,,,,,,,,0.0675046515969933,
CD58,-0.007468384337290516,0.04391250542116073,-0.006806874586769606,0.040328696224488855,0.06744971266014281,0.039023246611289496,-0.12823164682066537,-0.28511468098258286,-0.07839101585143156,-0.02819734240642977,-0.042933844799271065,0.003967271120813693,-0.11966249437887916,0.06389308410992287,0.06511125337669783,0.021742496658081947,0.02000632827359004,-0.031980640253220394,0.031037677297416313,-0.014565369780794524,-0.010250857573757492
TNFSF14,0.005375477309952265,-0.02264202065970821,-0.0002643120153220744,-0.04288810304151923,-0.0015446165181075607,-0.047452756930593705,,-0.07496257933740662,-0.01038797576958213,-0.01307087232854448,-0.1671050828471059,,,0.03791637801224013,-0.04044546646877518,0.03774335601193423,0.048462355518259004,0.02247663369163302,0.05089540934894695,0.10133612470019691,-0.05966650885226449
CNTN4,0.2894403486088494,0.042252461493841424,0.06032074130738604,-0.028836172103796492,0.016227022336569395,0.3546449184784136,0.22541872229424673,0.25381696383394126,0.11768014922978055,-0.02409269727609814,0.34976482406685894,,0.2298826893781127,0.0772620758260566,0.010972146568123398,0.03984124804930839,0.07621923400620663,0.15441415912654327,-0.022116448624359405,0.14660747260409346,0.12018405349640619
NTF4,,,,,0.02267416743114219,,,,,,,,,,,,,,,,
INSL3,,0.02219709270857821,,,-0.002053927291174284,,,,0.007659507011049935,,,,,0.018664401010164575,0.056451000701683525,,0.04632573882922554,,0.10403583551511457,,
BTLA,,,,,-0.028966505804188986,0.004318036133756714,,,,0.019150686071664223,,,,,,,,,0.044528782171605004,,
MFNG,0.11498014273274564,-0.041907768823172716,-0.04162609872025827,-0.0618492546002147,0.04157369099862414,-0.003949020407937149,-0.1938699922096804,-0.15193400098196372,-0.006586240746600691,0.020952494047148877,-0.1416247718490197,-0.005114624071974285,-0.006249975699514943,0.09692126272517416,0.06793889454995564,0.10572768094424638,0.02003647778147698,-0.07918973290434404,0.05789173921836368,-0.04938665081346447,-0.09329732898876389
ICAM1,-0.21584358902435766,-0.03409416936530032,0.0035286711009803887,-0.08843056915191076,-0.01950092197867602,-0.11298707880521483,-0.09799533567360295,-0.22031644480363646,-0.1450897910212192,0.02440816273858369,-0.10323054367156587,0.024793696051530575,-0.03947505831071236,0.002792465573656739,-0.06807324602938691,0.06043651632245961,0.021543392198572882,0.06369773771426873,-0.005748666759929829,-0.016698389375023194,-0.06131352305109259
PROS1,-0.15871827830070687,-0.06327175439746041,-0.041758259922797615,0.04361594854288819,0.019991822905278504,-0.11115686485840118,-0.15248811788813824,-0.28477215598636996,-0.1650400632852619,-0.04682995382790029,-0.09775285333097962,0.02149129219140809,-0.012295879755616298,0.06505706968285899,-0.03686692569671149,0.09249676998858228,-0.08476441369558849,-0.1186051040957815,-0.0027161845818895296,-0.008916616264303664,-0.04615425021772028
CLCF1,-0.1021687595846639,-0.0480392424941125,0.03447810245937371,-0.030096541015308963,-0.06585624370863069,-0.10793618371064577,-0.07485321358519116,0.040140185669132314,-0.14228838179807396,-0.06191779741311682,-0.10663567254922807,0.006988298378646183,-0.07950844623481247,0.029768275425926756,0.018967212282437085,0.023934206389016995,-0.009667673671234663,-0.03310444441009718,0.07107977962381308,-0.03980063953195396,
PSAP,0.20846069310119905,-0.08900757892653902,0.04047971027897717,-0.04638875300401623,0.02545034743096232,0.040081917500079424,0.27286759499922575,0.15916681956484027,0.12620633564874498,-0.031109702590626485,-0.13281370640713935,-0.013671868112660314,0.3878454187558519,-0.012647477847909977,-0.13109124094745017,0.03075618025034639,-0.06454454399130909,0.07137351747099979,0.07912829558068989,0.13873324679003102,-0.11233182531634822
EFEMP1,-0.2329888909842639,-0.03441088873261445,-0.04125444952632501,0.002492659247138557,0.00797247286730554,-0.25889861813939286,-0.1955962217005847,-0.30047774895046286,-0.006252393390722529,-0.1040916922569448,-0.35774266750809103,0.053484932783598504,-0.24260887175198623,0.028919754724799244,0.06267017276032222,0.07183918454373406,-0.08467492745595272,-0.018435474513937032,0.025556512160295294,-0.13286230919091943,-0.03282569547990481
C1QTNF1,-0.27715088422858114,-0.05870250219052418,-0.022850046578311578,-0.05729754437006204,-0.0012358115543848977,-0.015875240495592514,0.011276227833655048,-0.222955857886543,-0.0805584254931518,-0.022365867488901698,0.07695200321954002,-0.020392799592667717,-0.13781386222415587,-0.05365789221477177,-0.13510843477528775,0.11493413130507575,-0.09115418515595468,0.012890345309210455,-0.0007259408227658344,-0.04653274216470209,0.059084488041026464
ALB,0.023751413898484647,0.02721562153943911,-0.015489576407049371,,-0.03239826691517792,-0.026287676676833446,-0.058690288749455435,0.06999160728018788,-0.03240953850789574,-0.03626174178531623,-0.11170230847826454,-0.022463070812292877,-0.0748950247218705,0.04461785231072513,0.032616371739333454,0.032628910159581755,-0.003076450109890466,0.12114844892966471,0.029769891951326805,-0.07165384599266028,0.0011508729893979343
CCL13,,,,,,,,,,,,0.004316776366003545,,0.016529118154878633,,,-0.061286125936272494,,,,
EFNA3,0.07466829998620504,0.05239480489121955,0.027890950949819436,0.03918177824035964,0.048446145295274974,0.07322998054834015,0.24484826952689584,0.41302553192840735,0.05556976365115023,0.047714734512736216,0.27584083457562825,-0.010014731478315358,0.018601833421271814,0.11579129947221527,0.06490963786374918,0.060879724530282876,0.18768514529001531,0.08997145234144518,0.016304975482422848,0.13870204599977526,0.18991048853269768
DRAXIN,0.15910635843873755,0.051011619669041115,-0.04981469463993682,-0.022187300966133167,-0.01300850170076738,0.007057502857128854,-0.10770282283261219,-0.23395753611792372,-0.12129988750871983,0.03551252101198321,-0.030519388398327966,0.04959368742948471,-0.18990231211067699,-0.00619681679766828,-0.10309725504622715,0.061570260054990195,0.09566803598788928,0.018934458927928152,0.07072770225284546,0.03583885406847532,0.14225005882254627
RAET1L,,0.0035696851023051,,,,,,,,0.02634743448855256,,,,,0.0037802182126765583,,0.08968860834405643,,,,
NPTX2,0.2462540758003034,0.2056292191426237,0.07831062048166362,-0.04683555269057077,0.031827784806342074,0.25169757000318593,0.4149926881630752,0.44625625610680475,0.28866522404575023,0.04010615129535871,-0.16892627422847886,0.010294772990757168,-0.11688786275001423,-0.0038369928219773243,0.0009977519136189785,0.019059319516672578,-0.10244771315713176,-0.019019272491485502,0.025776206986872587,0.10602509280629634,0.09640206264184095
FGF11,-0.21258626110943618,0.04423369266420733,-0.047373257616904155,-0.019063442177657205,-0.033398774832831817,-0.04936469335998297,-0.1920441641554243,-0.22280505372234946,-0.022441153478750742,-0.04302737877174349,0.00127272382840311,0.007195975832620542,-0.22002915837973544,0.06676929177397554,0.0054919343026758995,0.08357646592214503,0.094487741321283,0.001889485673708647,-0.007013838445033941,-0.03225965293733714,0.02381319595009192
CD59,0.14768836259555848,-0.04654224300438831,-0.00118522924346764,-0.05995991268397745,0.03649179724912145,0.14077886902297462,0.21388941089333421,0.2554734436267283,0.03087541036309785,0.01178907777112867,-0.17741335073296624,0.07506323479255189,0.282423754394874,0.05330608499565256,-0.034381095859368056,0.05690510131797485,-0.18624934692932948,-0.046346159009326676,0.05960014262707699,0.1784753859674099,0.0695836244091035
COL9A2,-0.0031141751983197147,0.04864374049006482,-0.013821764692883612,0.013946059563662221,0.0010242345418618062,0.02171404803725555,-0.15644499924772945,-0.19433822001966541,0.044305203080472415,-0.04656742490353697,-0.10767557484589399,0.015093968132692998,-0.11438757367935247,0.08190251559069066,0.16429314783221588,-0.00025715064234473837,-0.005622669990782691,-0.034008648785822014,-0.004154684391974329,0.019453777778368864,-0.04358972099851594
DLL3,0.38586905365817487,0.09423900054514596,0.007374130646362924,-0.005059780986313934,0.04439256265636367,0.068421148891139,-0.21556036949353594,-0.09632460106568912,0.1323526967328661,0.08537228476519303,0.2740315673392568,-0.000373118681334827,0.002600541040415136,0.1248559301594259,0.20113657593233933,-0.07090320749414618,0.06002038156331776,-0.11970394361331903,-0.04142636301863063,0.0995955949670115,0.01124281143460112
FGF5,,,,,,,,0.05419770105516124,,,0.013883618101173348,0.03052208659341049,,,,,,,0.035669612215496124,0.014364199047608397,
LIN7C,-0.009354735590222263,0.026656398384117576,0.010514352750799727,0.038299521039692336,-0.013518568325333363,0.059573488780691894,1.9803909127467637e-05,-0.1021161114614369,-0.027782963534977615,-0.05300824467236959,0.17768754850977425,0.03872987281424638,0.09035638199943359,0.10514217935979528,0.041281196586912976,0.004621569614737087,0.1180587738886037,0.030311732039946054,0.023648489131527443,0.08261245562575908,0.06644910758671696
GDF7,-0.03926727026629957,0.0802567036917476,0.08062136193627165,,0.031202911330625027,,-0.05245282864136175,-0.05564166970418433,0.06994830813125053,0.11137762464132488,0.17661064278885494,,,,0.030678249232376737,-0.011911182340081344,0.06364706106210351,,0.018946353421014677,0.12303687889684568,
PSPN,0.012699388288913923,0.038457353019372253,0.002802464838974541,-0.05707434539061188,-0.04287773468811848,0.02756251991762066,0.039565899553595144,-0.04508143978130292,-0.03821941371804063,-0.05811717048153504,0.1104094382154419,-0.03035388516803796,0.05162215344208799,0.03489417964616532,0.06693940136062689,0.07112979288908652,0.03685106702787629,-0.05380101495778163,0.028775032150953107,-0.003950228183120041,0.17126464670899638
ANGPT1,0.06332061634896509,0.0077120668748436915,0.057820114228789174,-0.029471256688945076,0.007107373097090299,0.061611232308037604,0.004306367030353988,-0.21562283506451538,0.1160591238289914,-0.01759464176885688,-0.13850976877544036,-0.03309238605965115,0.06741553054086728,0.017571410141519583,-0.026972112912380653,-0.003585434283066158,0.0018563053333904168,0.030246410347900224,0.055775822241431884,0.06837413388563836,-0.059952832497317
PNOC,0.3280328169812382,0.1490182751724164,0.1615549032177153,0.01965378292738533,0.13689043940340082,0.26709522923275536,0.2950035502581891,0.4202736638738498,0.22608858272949542,0.1195470241013693,0.17741341968537752,-0.022463070812292877,0.2611310872696142,,0.08616671947763016,,0.021471336541833908,-0.06734407885844228,0.038437298698139374,0.2085492335306889,0.2806080247182649
L1CAM,0.38812799756048094,0.14364717606581867,-0.005886660012982454,0.025705612423141365,-0.03198060521298041,0.09840673461124969,0.1892827908480424,0.3152460562609621,0.1935007356339797,0.11040084098077003,0.24838682023699818,0.015531400164985104,0.4710515638732641,0.04876463548366111,-0.10282706054678953,-0.06422715747605647,0.1341031451297036,-0.038039857494918415,-0.03332460534380645,0.19405316646120682,0.19620724548236868
APOA1,-0.08435387505460626,0.10480583100768796,-0.0305213229017775,-0.01890095995825894,0.03573974504200106,0.04167024760134064,0.00305568643071704,-0.06161278179668516,-0.02902386459348817,0.005328609200933956,-0.008456199254039587,0.08246319493648464,0.00397737215733557,-0.04719698218719346,0.03992610380269581,0.12983534657326706,0.017782884900883814,,0.001049350635777884,-0.062017285297479685,-0.025257847917514807
PSEN1,0.06940909243747512,0.09388250617521272,-0.03353550824995762,-0.02685841407095847,-0.008721195230866417,0.07419572771857523,-0.10077674221257424,-0.1579051418770692,0.004044092680229829,-0.016264154809518837,-0.24755496451303852,0.008802257918439815,-0.2058883788015478,0.06961738489381966,-0.008580069165517415,-0.05508127425565548,-0.0004031789203096214,-0.005777476748415506,0.001307324928725054,0.01864220639626084,-0.16446979356711466
CALM2,0.36243047721298094,0.10072248860146041,0.029850411537632605,-0.022671851761953014,0.003140570212013297,0.2429758253719631,0.36230408469431535,0.408192672614316,0.24488918561077094,0.1628220383954201,0.4531138507592978,0.015499025757600395,0.42662464491690283,0.11206848298172188,0.15791302778695834,-0.06147207437532297,0.19244759202565645,0.039814544911812376,-0.05422152091477898,0.10859908977146286,0.08632106575455627
CLEC2B,-0.12072083070927277,-0.040074087345854624,-0.00430774913606647,0.0404461564615313,0.01810992063119815,-0.03374726317849441,-0.08316231891010331,-0.22145375691098668,-0.034719149281265946,0.02285882056276639,-0.13719374778764482,-0.04242531330157588,0.013639695860876993,-0.060033740572901985,-0.09262071335554779,0.028454143934261704,-0.0378163162468463,0.05179480192289489,0.10823728785512109,-0.04025441264385291,0.029948259303280544
NTNG1,0.19474865411471237,0.06222799431588288,0.056035601307460194,,0.012456232794890566,0.0643492557152355,0.023693027147174715,0.023973398066089134,-0.0228591690358136,0.00972418481946377,0.10987044257905725,0.004567736819808777,0.2645833450678791,0.08343721835588375,0.09917168094376284,0.03785876495501969,0.051375817252846304,-0.023312494075944695,-0.01717136851489137,0.05981354851017808,-0.0054026469480981465
LRIG1,-0.10325526971430744,0.10118459414541267,-0.026251591817095566,-0.008574414494150352,-0.018016684234177766,-0.11979759490970125,-0.12887630651592188,-0.2806458801681634,-0.07982132400399161,-0.06123418268468134,-0.20441783689380058,-0.0066446360673127905,-0.2611868288448877,0.1935711754683275,0.18051753086725475,0.12696945460883927,0.0765708846582643,0.03566383022758774,-0.059150549874873434,0.07329207773962199,-0.0019342784298142992
CPAMD8,,-0.014950419453226662,,,-0.021585159341143634,0.024216578383300227,0.018285969788840024,-0.04212955085984738,0.004969256501310954,0.07337917084146758,0.027706977630475856,,0.11609811010834618,,0.07657058468215065,0.010504330512287023,,0.08154705205502466,0.013976875377805084,-0.028512978901132347,-0.0544024685277092
GHRL,,0.029333478025083858,0.04255140893339785,,0.04755717107432953,0.05886178622298744,0.03697065937810749,0.07617072568774962,-0.011784035550025496,0.0015522735416584803,0.01585353909303007,,-0.009869527468800677,,,-0.026643085186724792,0.01942972649280731,,0.07910436980396997,-0.03314860566311771,
NPY,0.31645800278441844,0.07475060334707354,0.013072848710385825,-0.02319356430698569,-0.018649601117854776,0.08282225026935847,0.19846814395568213,0.279683798997577,0.12202130452997596,-0.0646685642905326,0.012575047871366958,,0.12858214187299935,-0.02754847668802734,-0.10000600883942411,-0.05748274760958349,0.04285865900213852,0.06894773495537981,0.0060446318915939575,0.11271261127611534,-0.04066949450629958
MMP2,0.1704108214670657,0.037461394776751665,-0.05126622945821528,0.02494194970303499,-0.023836287061450898,0.06582031839812723,-0.19338996445331563,-0.3377493584482981,-0.017620273336825254,0.008280688816875605,-0.1233859106381196,-0.1131667338414083,-0.350001988343521,0.10655994722890041,0.061516345991753464,0.07538296002904274,-0.08676018177181209,-0.09905148863746686,0.11397791717126912,0.06863691910652882,-0.06457165209103005
LHB,,,,,-0.018799043669241584,,,,,,,,,,,,,,,,
PPY,,-0.03691291803156641,,,0.004147484156154559,,,,-0.034256694291997396,,,-0.020777338820934597,,-0.010312157699497436,-0.0796737961332977,,0.027447994195491023,,0.007095414859152842,0.07980759789924277,
ALKAL2,-0.0047671318039305445,-0.020816786219109276,0.058452121410321786,,0.04307840137756996,,0.11512281694779056,0.05415209931316523,0.015422071962389716,0.0016829474342900776,-0.17099307336156241,-0.04526857726635337,-0.1152080471507644,0.08027751725755707,0.004863013482511281,0.027873124212608014,-0.0029449747177173182,,-0.03234279322942402,0.0027377333736246785,-0.09223328858310688
CSF1,-0.26585272236199736,-0.0013596834364207227,-0.028350316999210843,-0.034948836097965896,0.03385193857518167,-0.15804593648928142,-0.18609811483944666,-0.25493877043117197,-0.02655334300274835,-0.09177256353665864,-0.13105370803169064,0.05045355024410209,-0.23096467715675623,0.030469336710870393,-0.03155322361750646,0.07900635941085361,-0.08071072807012666,0.04502821786746907,-0.0034532700529882913,-0.03095929242607816,-0.12773431820748007
SEMA4C,0.09797945961497613,0.05409125416927399,0.04136546487196762,-0.02454926610735595,-0.022995756571838548,0.04649313063612733,-0.08203521280626887,-0.012716001588175178,-0.0009831946800355124,0.039478062405738874,-0.08534023375728166,0.0422094051334092,-0.11198218784668892,0.0030027419606013005,0.076434235968587,0.03359616350519943,0.013435226731705472,0.07243288107647057,0.05791564846573877,0.09586716620976352,0.03146774556661597
BMP8A,,,,,,,,,,,,,,,,,,,0.022315157971090537,,
ICAM2,0.26559543349509424,0.016073111873851915,-0.03301638991214994,-0.039059946517721114,0.015231836738664975,0.10615720042324078,-0.08787969383998254,-0.062358910423743814,-0.0016468091625989382,-0.049291395257836754,0.03762812674917383,0.06433118912857566,0.07817304842359511,0.08733609735425009,0.06715991462072907,0.0308887740183882,-0.02045561063308063,0.021599559011844495,0.0891310366809167,0.15550301252853016,0.0646925239189797
SYTL3,-0.02441830224945329,0.04121278435789635,-0.03511680640228474,-0.03617313795944862,0.013219946715558104,-0.02132018197033651,-0.001920068806349887,-0.14554822422208535,-0.06004923664068074,0.04618738290550241,-0.08592953645911945,-0.035372272541783295,-0.05030009173700612,0.007432185000987139,0.009860039323189435,0.09868987799684072,0.07732412247158793,-0.004546051683977303,0.08274817559318155,0.03720891510064848,
IL1A,-0.018527920284955545,-0.0574162723373597,-0.025694248263207542,-0.010857228343431228,-0.03431034887532682,-0.051145008248449086,0.006025598011617827,-0.07443120497920133,-0.10246954018295318,-0.02604495042284905,-0.06696840085725154,,-0.040926190801934555,-0.03127221517762866,-0.06950953640180911,0.00844427491625341,0.006503875337123287,0.011974249319512313,-0.040468889050340885,0.05445047669659955,-0.0003194109096612012
HLA-G,0.06769812916093867,0.004905226980046735,,,-0.019855427951789482,,0.026637546263013033,,,,,,,-0.004188560779634596,0.06059137967252762,,0.0979586050566681,,,,
PGF,-0.16569591480291762,-0.01634599076462625,0.02188398812752815,0.051063458577153414,0.00866608790684323,0.018340387221345168,-0.04955991406793288,-0.22070418081307788,-0.05334620618445204,0.002887464777275397,-0.05630719070724057,0.13776270563062004,-0.16563378029766754,0.03194757251668271,0.14645983479953578,-0.026155659773119132,0.0024136324725697106,0.06946586508129571,0.10717225797228858,0.19303234738651537,0.050173434693996266
LGALS8,0.03640639994347324,0.03295153925093845,-0.004676670248536516,0.03889154149084648,0.003811376499787742,0.0426385975828876,0.08215446062314968,-0.0024597645693451653,0.082550612217889,0.06884864439232646,0.15486139779625155,0.0022398427689943328,0.05010841931684781,0.016170522109775667,-0.0011356103715956236,-0.03504631249554065,0.0058313761878097704,0.09165602293061936,0.06942238317694309,0.07382627871503898,0.08200483164318242
DKK3,0.3526063788190296,0.16761460283824736,0.07224947316227819,0.002617137066302237,0.01021109157596653,0.30209028268904864,0.38947855354795863,0.4417106004476687,0.16884341230655944,0.14700557525044017,0.45179507674265107,-0.031876344896544596,0.4296397770758273,0.13801548504789576,0.10621469218083161,-0.014884228943707242,0.007746111806176846,0.07475947052836056,0.044061751873302135,0.23253148946713734,0.19849451154559103
COL16A1,-0.06977679029043521,0.08496688314222035,0.03156256393064576,-0.025543665912125646,0.004689312990448589,-0.02876430516270821,-0.08660311690297696,-0.14904931738615673,0.026175533620613225,-0.048599126993564945,-0.034248787273787516,0.07128702059876,-0.34081515773367277,0.0901526138840484,0.08186002658723505,0.08338124252617812,-0.02858219885510362,-0.020478502010208663,0.07185346126854476,-0.004755602020153607,0.008770623296022642
TPH1,-0.009123824834036157,-0.03909150230846062,,-0.034443053626814914,0.06365219413741142,-0.033653104455046774,0.021251925731266084,-0.060795198168576696,-0.044455505612198284,,,,-0.02809062754216697,0.048557972595722414,0.018297265874195723,0.11683585022795274,0.019684072849445806,,0.006813378986131388,-0.01387948387222179,0.061645018299249954
TNC,-0.27967135207344945,-0.0510556298840681,-0.001975238260011955,0.0037331924142391124,-0.01402014244296486,-0.15187297106622735,-0.3747314151009058,-0.4021551011969467,-0.20669698185820543,-0.01788356636099127,-0.3580224555682252,-0.03978322686502546,-0.3826323691629648,-0.008263492663694088,-0.09105761398788127,0.09245593576120062,-0.08862393862278142,-0.07977685889041748,0.036313980991436214,-0.06321662060757288,-0.12701142897069434
TNFSF9,0.2859328715783055,0.03312517001015006,0.09275929119019322,0.1220992808019887,-0.014096257199214774,0.08014089125964133,0.12441539736539375,0.2398651984938556,0.01489502812395621,-0.011804329750412781,0.04162575624538474,0.00033334891534960283,0.07073817638092808,0.021291405978093342,0.0001613645421143628,0.014629463138054787,0.0463636764224526,0.1104243742803666,-0.03025797304748446,-0.03339438125178896,0.033059732093723766
C4A,,,-0.017432764042020196,,0.030775098995816413,,,,-0.018474650224697943,,0.0010678555451520946,0.11549175817152085,0.024223069707517638,0.014990357163983994,,-0.018545351785386948,0.06734641817045875,-0.0006299100491119324,0.0118622399962962,,
CNTN2,0.13666753183262498,0.12154244383430862,0.009494454896694354,0.06711215389984637,0.02994820535508933,0.12616341620831129,-0.19814820879146489,-0.16140375584022465,-0.0161930110665138,-0.05611422776456022,-0.3489703850090641,-0.026089074868981064,-0.0551340093081049,0.19338289240070075,0.18909076139274653,-0.06819906136205287,0.07750136227684898,-0.06410051348473776,0.03394613570496457,0.18397891536823258,-0.24407722077000227
F7,,0.021514602545600035,,,,,-0.007664850889250392,0.12455757144483005,,,,-0.022463073964422143,,0.023038428895079198,,,0.0582504213459787,,,0.09313671382294332,
LUM,0.0368814147210099,0.008235748833226907,-0.012776723618052094,-0.0656538933869351,-0.0025863964350212277,-0.03256252311382685,0.03257970941424276,-0.24140076765010557,-0.018415818480198652,-0.04711441895845553,-0.0535193358240572,-0.1611839496919506,-0.015480469128758265,0.01469829984557195,0.06855712805494715,0.08180598783920146,-0.02636196674978569,-0.049946875134392284,0.10581041576561528,0.03126836835553849,
BTC,,-0.050647993111167675,0.02076794940388978,,-0.013259017727575583,-0.00353357862911665,,,,0.0012565070927096056,-0.03341753272286211,,,0.11152057426369298,0.03528449009711888,-0.003730558268952301,-0.005490667901467788,,0.023265368622559346,0.01466946485042259,
APOC1,0.16536682891732152,0.0133399762946234,-0.022851849121595914,-0.05805698238504491,0.1441980890060628,0.20308252618725073,-0.32190768315821516,-0.4111717810386906,-0.05219732241726304,-0.08078019173623865,-0.42269775590981373,-0.007558797934189593,-0.22712821553194928,0.10416582281034434,0.15963891729618176,0.08896414893908987,0.06567389104651729,-0.04423996508013977,-0.04572804461083461,-0.07443314019052243,-0.09671183055787698
PKM,-0.25654085491110085,-0.08074076244374265,0.06308059238317117,-0.048220326171948914,-0.014974977959416347,-0.11003291037559537,0.09972296242826484,-0.03689272253725173,-0.0746952147895003,0.05427695538146785,0.2964092380428122,0.08115710099440356,-0.24204597425524188,-0.09084028905110013,-0.18459041711303273,0.12912805861264934,-0.07939577180755206,0.05022471468123512,0.013709847155981005,-0.1027485280266119,0.037383847815732986
TNF,0.20757509779029346,0.04178036626335494,-0.020821444727304763,,-0.010107055308636056,-0.0466418586374583,-0.09819402362929988,-0.07505751187741468,-0.05062776795862121,0.005109299326344529,-0.15941194157796335,0.02938910162016323,-0.08904649029608211,0.03381879648901796,-0.005424620184883759,,,,-0.0004829612136226322,-0.006654668498106631,-0.04899039645208616
GNAS,0.29139378524299897,0.101505544702881,0.0798464139646887,0.02077200631472374,0.08602541774396774,0.27092612416752565,0.44280124319620684,0.43949113915543986,0.12546423526688247,0.04474661381450526,0.46529534316989085,-0.06838978518983518,-0.3359290303502961,-0.0374878052054308,0.020638728860226017,0.14757970199386264,0.12588610708283052,0.0028150833853655163,-0.04456259568839089,0.20262522252952855,0.2387670764234208
BMP8B,-0.021773007325017944,0.015744601870164004,-0.020908064694791024,0.06584616158523009,0.02424953975561989,-0.027906815459872978,-0.20864201472402588,-0.05710469737884967,0.048201976940471986,0.03522009777937808,-0.12663672888529448,-0.0448204181663276,-0.06177162948239923,0.062243416840147565,-0.04469986916186952,0.012889801717188029,0.028385666612644675,-0.007001197457942044,0.12032695367449694,-0.0065385177474382725,-0.11433331250266927
