,UKF243,UKF248,UKF259,UKF266,UKF275,UKF296,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
THPO,,-0.012725533437514615,0.004526274148780311,0.0012862366135212497,-0.015690412417338692,0.03575893706232236,,-0.01191341316292761,,-0.002899791354962663,-0.009376494292765422,0.09627338873874505,,,,0.0022696457737340766,-0.03726189460304136,-0.010603571417086781,
CUBN,0.10726272748082645,0.01659525280057439,0.022222781491793804,-0.02383552034935867,-0.04754006525368042,0.023385241221409003,7.136973193974333e-05,0.015020393717227687,0.08130768456813053,-0.009667971667224926,-0.007381361887416149,0.05998571742919191,0.008798141370566368,0.03794030323467875,-0.012722344229726332,-0.01574337126526375,-0.024956819828873197,-0.013784063168249015,
TIMP3,-0.007379599316669211,-0.03129660799206811,-0.05016858863266754,-0.015517469584986303,-0.0023877060976548155,-0.015760470160885477,0.012996461842170457,-0.03525955626417869,-0.016917524814310105,-0.07230571099716278,0.05473232654293586,0.01904606977355436,-0.04339831008059891,-0.03347757528678334,0.006248214851615049,-0.0641213703796476,0.02021021539878439,-0.0046207209183729645,-0.1180502152111294
PIGF,0.03866478141295244,-0.018622091130182435,-0.03145510129050905,-0.04536986737429544,0.03806726839608598,-0.04987078264342698,-0.022828149049817986,0.058585097673421314,0.042925694699135555,-0.13794258366912568,-0.06581748464247603,-0.01111085017590737,0.05787559599297657,-0.01839560427605013,0.0037758659864163347,0.009106137015200398,0.015516963057015266,0.04720827734363035,0.025031192588239885
CRH,,0.05121216452378094,-0.01764438497406052,0.27990666084258364,0.006787265146365427,0.03990784427346952,,-0.016294480724077128,,,,,-0.054174676063336986,-0.016251890717160905,0.03775477447847534,-0.03170943726283098,-0.0025029513460658247,-0.02742795121288383,-0.00909450025977258
BDNF,-0.05823821296393728,0.024071886493922015,-0.0350377517210043,-0.025496309315763552,0.04635151093796143,-0.01484003404332184,0.050023358535637566,-0.013417563026872407,-0.033759830130990175,0.08497197869576094,,,0.04036846175128092,-0.03104243672904305,0.026660020640359196,0.026697532013641726,0.01897850769810094,0.045877757478095436,0.07026892534106534
CCL5,0.11703841825043472,-0.02267521078586477,0.046411609763040235,-0.016493394897915233,-0.033972591473557925,0.03039722482637088,0.0006626147326228433,-0.016161977610025777,0.022739020657438463,-0.06456700018080498,0.0007939640635632018,-0.045824444393542066,-0.042883945772439445,-0.029679201468047478,-0.00048621962161467605,-0.03657678818694251,0.035840907529254826,-0.04396691944551151,
GAD1,-0.01609700955919506,-0.032864807368482164,-0.02244455773289585,0.03814655588395392,0.003710666473063404,0.011223337919633345,0.02870300942955758,-0.038856321885287065,-0.027919895403180458,-0.03499890714016649,0.13026222358481848,-0.009197810276800987,0.024328873694304202,0.024431199834125828,0.051125411728155754,-0.004275604877550953,0.00032925943347312424,0.026868564379701042,0.061139381780511454
COL14A1,-0.009013010338516822,-0.03914567326799968,0.0018452392114800243,-0.017479337105434894,-0.017960523828587052,-0.0211462012352118,-0.03605001158308023,0.05819265681008151,0.04138788843273282,-0.03411186699359971,-0.010339721774240394,0.04343853249701284,-0.04709010441191921,0.03241962844295603,0.015433796018556404,-0.02222340170125491,-0.05104722267368049,0.07336106842810723,
HLA-A,-0.0575111416358874,0.027102212240943245,0.09849532417341542,-0.05591886505895059,0.05443851619176621,0.003663699733817573,0.060742346411302335,0.058500036168155946,0.004029546268770988,-0.07678519796971602,0.10862485211527817,-0.0012491335298441617,0.06476860614347164,0.12428330396857402,0.05087110315129298,0.0700509594631501,0.044694570748070345,0.09490620733766315,-0.021819016210843027
CD5L,,-0.008424387265126844,,,,,,,,,,-0.010731932029196386,,,,,,,
FGF18,,-0.020903686134145776,0.06987116061575674,-0.015665541638373876,0.06626426334443015,,-0.01952279266331385,,,,,,-0.037013678271428034,0.05926276366599136,,-0.009416064689662076,0.09270014654220055,-0.005883517778550311,
ADM,0.2252842474894112,0.07640227752167715,0.12250866298056828,-0.002393904010631151,0.07095092559564692,0.012660928777584428,0.01949986568432243,0.072489869066397,0.08280368289500593,0.17548959865799166,0.10738405726428006,0.032993229659073524,0.10585804683343095,0.19421402836187177,0.06341443483141954,0.042388710084678774,0.03587381730300066,0.10238587079348295,0.11355383507485686
CCL15,,-0.038544657907759884,,,,0.002112515913884078,,,-0.027806277016027454,,,,,,,,-0.02454611141004733,,
GNAI2,-0.0517911366871916,-0.013349985855872033,-0.10227136081445722,-0.04773262270389793,-0.0015262698880997838,-0.012330821370977834,0.02129877333951426,0.04812227211015394,0.02969521838786167,-0.11218977967154195,-0.07830399040510323,0.0393148864590436,-0.02529236519439729,-0.004251298102531739,-0.01599351940300339,0.0342755759103166,-0.0014290475943700327,0.012617987186402843,-0.045505841417147926
HDC,,,,,,-0.019653076689395345,,,,,-0.042632127552673,,,,,,-0.052392343800174525,-0.018751056773615864,
COL11A1,,-0.004344460317314391,-0.02266007098221483,-0.011598996476760182,0.04004397722562383,-0.037391957206935854,-0.05920487374527235,-0.004352070078714913,-0.04916691767483402,0.011411014125230294,,0.08323612382066717,0.057169523925008944,0.04732040364311801,-0.023727317665724144,0.06854245519862674,0.020673195702185863,0.053515868942821614,0.15890228490697036
NUCB2,0.013886931090501917,-0.01421368591511685,0.03590318699427743,-0.051400111443050525,0.012883624656202573,0.0037336297159281874,-0.0035048164590275903,0.027817504607044637,-0.0821461536268576,0.015339915608206595,0.004575284799165726,0.07135729620012407,0.007094740720636053,0.10773528567314926,-0.018955730884787827,0.029472403085477935,-0.015456125987822065,0.06754293872561844,-0.035733886294492305
FGF16,,,,,,,,,,,,,,,,,,-0.018476728828253533,
CXCL1,0.0391161952523921,-0.009303049680342113,0.16142524505684142,,-0.019574231481245267,0.004743451106727998,0.0072095483149298475,-0.016161980350151955,-0.003865762650364942,-0.04420148712890426,0.0017273320583178415,,0.020567518558430888,0.03550117502558808,-0.036340332698680776,-0.02224045314092578,0.04140797579293383,0.010190199785871991,-0.03341426994471685
VCAN,-0.048435715722814715,-0.07615828816774976,-0.12450998426782701,-0.03390163930879894,-0.04934770307475905,-0.08322730896656624,-0.048703856705248995,0.04684520757738773,-0.049905925887611134,-0.05175372223232125,-0.11533552309443651,0.011643039864866995,-0.02745625938917969,-0.03510165528611199,-0.05250538691604961,0.033398238023917344,0.015415857013498721,0.06801670270383171,-0.02764857218759259
MMP7,0.0007891124763014654,0.015215907150914214,0.057167046359119636,-0.013878817824040985,-0.01275368180848105,0.0010548239840783803,-0.018650693165947693,-0.01841339376232025,-0.025491649386121345,0.12660080878529298,,,0.08099098563505439,-0.0054316739383081835,,-0.012710705307524396,0.04211664099839686,0.06673008720476187,
PTPN6,-0.033504690377728796,0.022933322504265,-0.029129973204682146,-0.027526958610130475,-0.043458621499120144,0.013313027098075428,0.002080149581809714,-0.004946985689591511,0.1036939643229931,-0.03999025981443235,0.021096667184634137,-0.0006365026321297346,0.03849354523913518,-0.03145014980294738,0.01951083906757408,-0.005461775291170826,0.010364041063322687,0.007418297327681881,0.14390458172655074
PTGS2,0.06293521689781455,0.04060233289632483,0.15691834301142205,-0.03403456810946288,0.0869444860776102,-0.03133144839885713,0.04011687665467344,0.05819514557992002,0.02047193189263609,0.00613565039076213,0.06925499166014941,0.01076588368766057,0.06706362019057013,0.061979184858319415,-0.012111372783088572,-4.727437697231048e-05,0.0988998565110545,0.0584234886893476,0.06298515100889934
XCL1,,-0.011403685128859094,-0.015252446813755682,,0.005940320906290985,,0.05663285682506321,,,,,,,,,,,0.027848387630616506,
CD58,0.001324915532861078,-0.011571666413846573,-0.019440552466496997,-0.05039062648926041,0.007991132403354166,-0.03852578399193027,-0.02148850695367662,0.02851984262339449,-0.04541858146554829,0.002823184346729952,0.08530929594844397,0.04677465559434709,0.012768210627296536,0.005512797564572038,0.05206399662760802,0.05108118734499069,-0.030600432755961037,-0.012334271878706546,-0.053746597712249704
TNFSF14,-0.012069015167621051,-0.025508810447475955,-0.05073827618604016,,0.06348313181864328,-0.014349252645892518,,,-0.014245641772495512,-0.03533578372656576,,0.03787226660427236,-0.029608995803276066,-0.0031979472361997894,0.028671709890934864,-0.002962474510524976,0.047345128561909554,0.024641599778182637,-0.03628433483252413
CNTN4,-0.031428301260411254,0.012018727294400552,-0.005884459191123508,0.05603784139155798,-0.03533098305900821,-0.0009225602855225955,,0.07377813139223034,-0.03306738851387697,,,-0.034664350232941316,-0.0023689661351322723,0.002407993967397087,-0.0303392390149583,-0.04643917005669639,0.0006714446607180883,0.011664498401395582,0.08295511306172311
NTF4,,,-0.0043524339235581685,,,,,,,,,,,,,,,,
INSL3,,0.03709564662648119,-0.014018329163507965,,0.023365114302875037,,,,,,,,-0.00730425658045916,-0.025085683910461586,,0.03280338256945016,0.002734666103871917,,
BTLA,,,0.02937576089416048,,,0.028893393642389204,,,,,,0.08201226938546356,,,,,0.055551982948789096,,
MFNG,-0.02923666385585479,0.006639549475735874,-0.011104790819341383,-0.050833884823510866,0.0051504786480775526,0.03505436989956841,-0.029921977321581177,0.02250840600715135,-0.04594660389407855,-0.0703419234868834,0.02405090755849012,0.0017441929802863873,-0.04603375826648527,-0.00294920359912216,0.05664852384389071,0.009695679022794992,-0.007220286802809937,0.0019120454001335086,-0.034416834880976646
ICAM1,0.08860570689522293,0.036017136248492315,0.040120433804143554,-0.0397386659382823,-0.06171301068557897,0.006726140422044321,0.036690057908977995,0.06293183505157333,-0.0108696401416064,-0.07530198928225548,-0.08568124970559081,0.06471153503462145,0.010841577560237313,0.0804290802282791,0.06850004856730303,0.026460922728194374,0.04498108102973405,0.10028163214521374,-0.06875491922859052
PROS1,-0.02601971395616423,-0.0037910392923547055,-0.011437150992676037,-0.04631587033278045,0.014202478644645987,-0.007737557928666769,0.05949770980092804,0.002573333497072409,-0.05663759190229995,0.04143850372444785,0.023453661668526467,0.10622386492009143,0.0398892448873899,0.07404911366504653,0.08483323605298636,0.02364131842464844,0.11231848743100861,0.0870130895306147,0.012542795788086505
CLCF1,-0.024500438301889197,-0.006384207479545756,0.07741222489148061,-0.012901747111944912,-0.04858446016191555,0.010422615077056668,-0.021804156747748316,0.09521508453654827,-0.08054931315020447,0.0008467752914812444,-0.018534357060011903,0.06427933109211294,-0.004634731452457932,-0.027353509548105347,0.051474294638195424,0.021691667891266562,0.042187721921880306,0.060667638741599625,
PSAP,-0.09009167755784403,0.03806596770580383,-0.06529237847049696,-0.01982071989164076,-0.024854921343375042,0.013410561305748638,-0.029626117212896538,-0.07537127544879879,0.05679929967452132,-0.08418128430388726,0.11600296114319454,0.04470646528849483,0.03457650165066212,0.0876306827837683,0.05970320919651159,-0.031096211615445058,-0.037854312477982745,0.002165278156810755,0.07232417777899422
EFEMP1,0.05119693511520842,0.035144744518708734,-0.041548558793314386,-0.04549419563654204,-0.03096946485964839,-0.03815256574490089,0.055570864543253676,-0.03765066659225514,0.011766619375067927,-0.01925163385525862,-0.05942169644662794,0.10719887522299146,-0.04268542932102805,0.04093441715688688,-0.038326941188634354,0.03212568574525505,-0.03515654454538539,0.09791823693185601,-0.11937282169022806
C1QTNF1,-0.008846819869411443,-0.018353660383956645,0.010104366013395042,-0.028623894182917733,0.025126704469426886,0.005966137613162987,0.028993518736564864,0.016185348254536623,0.03912776300655918,0.04621072938738753,0.0055887425762368055,0.018637818588999683,0.053058396556141044,0.16397691599196912,-0.007447013171383531,0.07864168193176237,-0.016344056719470087,0.12713597060954898,0.058712761101941784
ALB,-0.014719712786834425,0.024562793342556535,0.010267118195963725,-0.0132759129449541,0.05272191916593926,-0.01629772033854721,0.024456782336415864,0.027189565385507396,-0.03768535052666364,0.04267029332228284,-0.02841187684735691,0.018503206660603545,-0.0017324148683749685,0.004003319173331315,0.03366603568820713,0.13677022237786438,-0.03800395054793431,-0.026548130104354306,-0.059093801397526145
CCL13,,,,,,,-0.022220757701268353,,,,,,0.05928859897060032,,,0.04376716274087852,,,
EFNA3,0.013981733215419255,-0.016248499565242096,0.09407485290622912,0.038754421587370864,0.007715814159212672,-0.030213052273679195,0.04751632939913985,0.05346200257536307,-0.010817262668459757,0.03995968139684782,0.04292786751910918,0.02965104842634336,0.026929560578220667,0.04099170497867435,0.0724057891742293,-0.05062677114847075,-0.017382246875707025,0.06396217236253204,0.07309757088308472
DRAXIN,-0.03941263498242689,-0.014652501251337128,0.08506404946011513,-0.03214344072955277,0.05810980595606991,-0.013086269672777926,0.01992754008734395,0.06458012613574046,0.031270802374873265,-0.01901306847940356,0.09633075880343284,0.12376119997966706,0.04821101227761336,0.0916796275094038,0.00232526548344431,0.02661796919082244,-0.01259822701799931,0.0770718058735438,-0.04716154669067993
RAET1L,,-0.017666972448819995,,,,0.02036105690402069,,,,,,,,-0.008612848067236254,,0.03547130247698156,,,
NPTX2,-0.11756728452481509,-0.017083138342373592,-0.02101811919531603,0.04125816823552308,-0.026333732984140976,0.039497388041833344,-0.022115464293854904,0.018846208449858848,0.00043762135689949375,-0.02439846094081334,,0.09372504021846313,0.010554204170541304,0.006339916876738223,-0.03380968348528818,0.028164449268259072,-0.0027047578353907573,0.023184993410007508,0.009993055043141092
FGF11,0.058327364661759334,0.06095285257587144,0.053999989298349246,0.007841423925690993,-0.010506992583911386,0.021269276250603954,-0.0076636084718467445,0.0036790181471552663,0.02804632505401662,0.06267602233652378,0.031792342279268505,0.08870312377064482,0.13038553008303863,0.06794339876420175,-0.010266078210716678,-0.03448096348650013,0.02046854666673814,0.16085360597138598,0.05818776942039605
CD59,-0.10660568450034007,-0.045362591272366797,-0.05110562417616481,-0.03202051735000226,-0.040551596734401146,-0.0051829919416648395,0.08134663091361378,-0.08901606950917422,0.04032881742710316,-0.15517925826525514,0.02638027249821202,-0.008397083477853609,0.023764233296267992,-0.0004099714123043449,-0.035323289105121315,-0.008800871580214156,-0.059864448366551595,-0.06746543631166547,0.04565029051752913
COL9A2,-0.036368033823168125,-0.020316498842683814,-0.09932746363360113,0.008773367343004549,0.0023878792466805856,0.013069302977770222,-0.00402760763860103,-0.02458178670500639,0.06611144328887747,-0.10039761337823831,-0.1065370758851755,0.02222340336058544,0.01512039257596928,-0.11051808103484914,0.06680246681186615,-0.04653257566876101,-0.08053460886510076,-0.03484794797810598,0.04161774558168037
DLL3,-0.06435976685361675,-0.07668752375146748,-0.12504192450224957,-0.04042693077601257,-0.05211118567074713,-0.001618671986417738,-0.022807334310117656,-0.018447722326102527,0.019695067787382097,0.01678336177941844,-0.07113074097634041,0.026840545929166095,-0.015291978005182817,-0.0771851209010266,-0.026090117018319568,-0.0722503522802264,-0.012649621204462967,0.034562342567283924,-0.08193191069113774
FGF5,,,,,,,-0.04294038520332364,,,,,,,,,,-0.08610152660260469,-0.03169490086468892,
LIN7C,-0.02948774776306611,-0.04849254759831932,-0.0027378166706035953,-0.015263903538744433,0.017646203260544707,-0.015260751283232517,-0.02607717498773165,0.04339260985206483,-0.041069247960927695,-0.035768848179660306,-0.0006121753626989985,-6.536827922137111e-05,-0.010794531784618037,-0.01122396182327434,0.038282446916343395,-0.06615000896198396,0.027520158581797894,0.0073115840310781005,-0.013133221513673268
GDF7,-0.04148082899682392,0.047663830034036736,-0.025012791889886397,0.062301994431012066,-0.02115074826565184,-0.014349252088280535,,,,,,-0.04074155174504341,,-0.021769661381192233,0.05581752664515146,-0.017063133236490398,-0.047941907925795654,0.006783808118259392,
PSPN,0.01097461601889048,-0.021435204337682964,0.05713511118532981,-0.03189134544360646,0.010904569726966837,0.019376955865368667,-0.007843641209037132,0.001473152030237605,0.06131446244071109,0.06521122151967036,0.008786556583656915,0.0031220132266364248,-0.02642085203531882,-0.051852289573219676,0.039153996921011076,-0.006271590112534652,0.03554323638658068,0.02221158822260646,-0.05909385672460284
ANGPT1,-0.042603351216336474,0.02231897793933786,0.016479551912461827,-0.022851418666566304,-0.0693042610088282,0.04148747121280443,-0.05952998114446201,-0.0014794365331852154,0.013822976916260481,0.021691929320528377,0.042881816698988356,0.025179510935692186,0.008393706666752982,0.016547289059976995,0.030153258737693766,-0.053345529494552756,0.0031167771271253474,-0.002355267124273282,-0.03114629553242045
PNOC,-0.07170364452015933,0.03708764744079527,-0.016147456661219597,0.05629665603489348,-0.03644135188742329,-0.005385852886827003,-0.017798489791117297,0.046876283310495634,,,,,,0.1064155822567806,,0.036017675474937276,0.06372779524222212,0.028400102600922513,-0.05716185411593051
L1CAM,-0.07471940818015169,-0.038226771656395694,0.01961058290904628,0.0284459008243194,0.02934427241384471,-0.022087776538124285,-0.021011481053561355,-0.05679391328862488,0.009821905293711797,0.03580126357904785,-0.012161991750647227,0.030504853505851335,0.08596435600143056,0.08442979000552343,-0.03859456971612326,0.04323964253969247,0.0626417050002443,-0.012322286746018991,-0.008727626075769067
APOA1,-0.0006349034815256633,-0.06216689151575824,-0.021831231527915735,0.024966602863129392,-0.019150208408851427,-0.023222886829572183,-0.037166729824631754,-0.027140635187242704,-0.018931973295482032,-0.07189214038492311,0.01035702169275032,-0.02479123616913778,0.0339266738102399,-0.0002741127455251059,-0.018639313927457633,-0.00373450907780281,-0.040953629124280175,0.06114574641939702,0.0885771698004299
PSEN1,0.053276032867566464,0.02318571132230119,-0.04272461948572115,0.025657336477389967,-0.006830732990848938,-0.04213291464769029,0.021662829476098964,-0.0010359459644092876,-0.04385265459512892,0.011536594678368553,0.08197543573710725,-0.07726927270632696,0.06363170993955672,0.04743270010185365,0.008044650324407935,0.01594266670004938,-0.04713072714745312,0.007821027311584978,-0.0194045950715146
CALM2,-0.2088282967936856,-0.04992680087231122,-0.13614101698217085,0.03442684662267875,-0.0413700415296406,0.037243393268421625,-0.012952781285284272,-0.07476150772366022,0.053308090984173225,-0.19960903319900258,-0.11414894960070765,-0.049621657334810526,-0.04418346316471662,-0.03185018782642436,-0.026611200922477242,-0.047675920664263294,-0.021259093267448435,-0.10332868731708529,0.09241129801753187
CLEC2B,0.08338659749039476,0.046110740370972854,0.07339728124113817,-0.042808780600370605,-0.0008444012141878086,0.06507005380476623,0.028681375884210936,-0.004602433602393983,0.0256659610957112,0.09948300007458213,-0.027496028342384016,0.02403457346055695,0.05046527428412469,0.12494817615908296,0.023456294586482965,0.07153317180509644,0.00561561550284046,0.0711411111551455,-0.05677042512410437
NTNG1,-0.02798575157851502,-0.07297383945739373,-0.01589469674097509,-0.009162297300550806,-0.009451671926850787,0.03318123114536635,0.02522242024677018,0.05326707267931759,0.017786313356802863,-0.04265510673751882,0.027035062124676632,0.061961532188682514,0.051266193428878865,-0.05361722234626344,-0.07059023065714762,0.04191128853744804,-0.017130058441153857,0.03662140358390743,0.03652512522083603
LRIG1,-0.12225702182076131,-0.08514544473171182,-0.10335722759549838,-0.035951411247042445,-0.01286455867329314,-0.06054125765491286,-0.04240816461277368,-0.0023403885605734445,-0.03954137714630236,-0.16080513336267796,-0.07958071126435327,0.05472828762732984,-0.01588759422561364,-0.10318807139972029,0.04738312316803867,-0.022014763965098202,0.018424041941735875,-0.03516695625601494,0.06509636454668734
CPAMD8,,0.04222879169720973,0.0860142214658952,0.03306430742805971,0.00031648105995118786,0.006990078975787887,,-0.02200391385213414,0.12405755597393939,,-0.042632086133505755,-0.043541535591416235,,-0.024456456432632643,0.1231599907606248,,-0.03521597856842198,-0.02032456268560733,0.013001637715668752
GHRL,,0.03866415452866526,-0.017496988144212963,0.09167794076432703,-0.018516723913992707,0.008497029478776081,,-0.015204740425495016,-0.0016254498196442164,0.10785853157321622,-0.006641310526124,0.055834258426873375,,,0.027482446942018613,-0.018457091424588665,0.04080721790733759,-0.017916313485332725,
NPY,-0.045516397115999356,-0.05545773535845531,-0.04269617453765353,0.006404893937224507,-0.01188695171851862,0.007159050282168917,,-0.04796025973101199,-0.034776279380256805,-0.06463826592784026,,-0.03626604547240221,0.03541077084755166,0.044953971733755656,0.07425482821221861,-0.011627958610243223,-0.002967794313641759,0.0021952047236931923,0.01866788649571774
MMP2,-0.1161053540358352,-0.06511084519756383,-0.0753009563143645,-0.03976192783711228,-0.035699950270941076,-0.014814623327677582,-0.020275389972092894,-0.007973419734116725,0.022668661110106753,-0.21443011249926194,-0.025331217397186266,0.019148072806185693,0.02333046306941245,-0.05961734644243978,0.00813248257461356,-0.05567493855374002,-0.03553665127584459,0.03229750933659745,-0.05072755443650064
LHB,,,-0.014440957329981952,,,,,,,,,,,,,,,,
PPY,,-0.007252950358649082,-0.002390679036741716,,-0.011921946373093984,,-0.0164628093808356,,,,,,0.05430578687243943,0.06157907604156002,,0.044129596795664985,0.00648544240044422,-0.021953722862975148,
ALKAL2,-0.04347292762707657,-0.03313163168587709,-0.01423115274400405,0.02782107422751612,0.0397272712263116,-0.000903096195299118,0.05328127760031052,0.0004358217279436861,0.01269689937550002,-0.005552880206778253,,-0.03542597680027353,0.0030864287607496608,-0.014692078675761631,-0.017246160751519364,0.01935899872298007,0.0253089363247169,0.05498925561747767,-0.055185489720273775
CSF1,0.0736419714615738,0.03265356865366431,-0.03353759895973617,-0.05887104741796288,-0.03962844139258764,0.05706577206501905,0.020201676635945215,0.03821782625237371,0.05961252027678366,0.013277669354620495,-0.03971277344606102,0.08347427405999389,0.02451273559856548,0.04775050039759238,0.03693638713592539,0.014516979229652532,-0.008250135729062908,0.06579486781906514,-0.037531997462754874
SEMA4C,-0.03933033123649324,-0.05326593033539563,-0.010606289244860703,-0.035699738937248184,-0.06900641880544546,0.07058423458546134,-0.03453593868633274,-0.00011510941183181699,0.021894998520555844,-0.06271262807687758,-0.07191350655383004,0.01107100246061675,0.012721130489858287,-0.06739244582729736,-0.06547616460253547,-0.003761831475393932,0.00893999903729252,0.0018520366791972456,0.03951303665447025
BMP8A,,,,,,,,,,,,,,,,,-0.015948339844832418,,
ICAM2,-0.012763748711926362,0.002463518733715282,-0.016053760647007018,-0.007480056939911813,-7.088766175631471e-06,-0.04168766769384074,-0.07876604154296922,-0.0389306525948478,0.04436848236779332,-0.08939227614588838,-0.05373362513858223,-0.025944292522648564,-0.05844999531943819,-0.048556825834082426,0.08875701019367796,-0.03312710766870224,-0.07213820497199938,-0.037031121544714635,0.061770278257936156
SYTL3,0.03478608302314769,-0.007413342275835096,0.039357257494122784,-0.018234514741317077,0.026627357767330002,-0.029481042800074582,0.043638016672906815,0.02846985873879174,-0.02026994995282019,-0.010572490888545637,0.08598906121994701,0.04182457984844199,0.002196019201154818,0.1006861562795598,0.09561002383238543,-0.033899116581580874,0.004490735507054029,0.036114030781404904,
IL1A,0.026237088800237996,0.033738812201226286,0.06925449704523999,0.01976785288861927,-0.028648435419977875,0.0341086341510768,,-0.022897551511188885,-0.007334465585899084,-0.038856155290820926,-0.03323819242420759,0.003842682682023624,0.06898408882751549,0.00825874998356326,0.010683805431256393,-0.027216571693584758,-0.04256151772828761,0.14416262295215138,0.013067043988256689
HLA-G,-0.035498923441423615,0.02275470057622831,0.1377178498206295,-0.010242595377783768,,,,,,0.03710227259944941,-0.037354908826866144,,0.04535894463509766,-0.005690043870916831,,-0.030946447059693002,,,
PGF,0.16489624483712645,-0.03609319545778016,0.03926686448038574,-0.03385706650399875,-0.0030012554195379747,0.047014554133640675,-0.015179841912013976,0.036749089050895155,0.06432893957560304,-0.07668295821091886,0.09817658670754849,0.03345024097041301,-0.037636932552782894,0.023575669225130855,-0.013974052824571828,-0.05378109163187607,-0.04455807556714411,-0.00041627053786838676,0.048480430488167664
LGALS8,0.020694634229498896,-0.04934632952431367,-0.022676959561136266,-0.015734568718100847,0.006489305584860453,0.029921294695094993,0.0822083390406614,-0.02946988872856025,0.08264664044159158,-0.04393154721195132,0.034522289552761924,0.045785946995880296,-0.010211294446014312,0.07370443140379146,0.019474072269608636,-0.03797695087611549,0.05603814553430315,0.02093192093950342,-0.05614812833425405
DKK3,-0.2545314508204603,-0.08753697375945055,-0.08055679999992696,0.04137666296653839,-0.025600982849598202,0.006287523206745654,0.009622523962437275,-0.09324411069541926,-0.045361166352330985,-0.1155330724868977,0.02620110848612178,0.037645384067003886,-0.07699196251578877,-0.08119394990264724,-0.007663897928668998,-0.07242763297990025,-0.047319816730866174,-0.09332468005305546,-0.034738739466646115
COL16A1,-0.0591309107470878,-0.07479329383720142,-0.09768859540849165,-0.0394635885236488,-0.04951045077518474,-0.045703638728602565,0.02541073176340734,0.07663790382496956,0.05671651264510293,-0.1718052290125788,-0.0033532877806072723,0.02894605664844947,-0.010460548396437078,-0.029729491718354924,0.017824640076430698,0.05046415700277088,-0.05805251493112365,0.013884392536842764,-0.06088199566405944
TPH1,0.014230681869837846,0.015210412426447214,0.013949632221100338,0.09084869037431191,0.0361207566537106,,,-0.01433727119992556,,0.0014313181456458955,-0.03580109048702115,,0.050156625637961035,-0.03521490932862981,0.04450171001685273,0.004684538541609336,-0.024041297903085172,0.057200000558420235,-0.028986892001896115
TNC,0.07663842634787987,0.04308238035552784,0.030556066533969344,-0.07490213634496433,0.04336028366002714,-0.007376303767138535,0.009452704564953769,0.03280068862199311,0.031192395362046602,0.11852934915560476,-0.11312199967916553,0.11355565523884925,0.03754071732467538,0.025334830481151288,0.08127645341035572,0.07935219583897617,0.008443377645531812,0.08351348339855517,0.03381100018736096
TNFSF9,0.002392423889103527,0.014786672168600978,-0.02501279357239282,-0.027673892673188906,0.01785371943507921,-0.021858022390807665,0.0014890714611765408,0.0030578394717733605,,,-0.03632544946173121,0.020637351851966725,0.02019847503132072,-0.038906643730214005,-0.03692171720247468,-0.026370155038155926,0.036986929514202724,0.05964894454847529,0.15330443137351252
C4A,,,0.01602540032329543,,0.14007101380809686,,-0.019522803257781808,-0.012603006027680923,,-0.002413763060727652,,,-0.024470320673734336,,-0.0004830167745391352,-0.0172430920656038,0.012821904683971729,,
CNTN2,-0.08232619293496583,-0.04482990252776408,0.003515482856477569,0.009001096262091087,0.007763315610824553,0.0025571031541487006,-0.020671534030028596,0.0136251041672301,0.017139010781872247,-0.02776685466441847,0.009501394422767052,-0.06287008577655334,-0.04495553213595419,-0.0823984792914549,-0.027032649847524192,-0.0469686605898165,-0.07391172112033399,-0.06465404007691582,-0.016204946726351713
F7,,-0.01947334198925313,,-0.009426259364547001,,,0.003850286086940987,,,,,,-0.03083119122407694,,,-0.01706313488645369,,-0.025122308035949767,
LUM,-0.03842599091031257,-0.007369396909556268,-0.03529051068182141,-0.03189134702580541,-0.028130836922841827,0.04336122924004659,-0.009371692266914082,-0.04049032886430176,0.010099174948668055,-0.13512027849803468,0.05915431958794862,0.05744763595855516,-0.058408067906654204,-0.07638103711145758,0.025885348529083495,-0.019395740801752267,-0.03670563627292028,0.05622857047043784,
BTC,,-0.017666965089958162,0.012010904769566007,,,-0.03735692652425732,,,,,-0.0214228705129971,,-0.02230528294016149,-0.037097681806990294,-0.028258987383397178,-0.016512324963618957,-0.021691175006997434,0.05228073883278523,
APOC1,0.017920766965739705,0.05450756115248703,0.019495791547941687,-0.06734060006266936,-0.030217181630013145,0.05336475053766649,0.025269425010249858,-0.018643401180549912,0.09806681314706349,-0.050546775559348556,-0.07358211981264791,-0.006070243331851255,-0.023569950995974313,-0.10045753015123655,0.008027718554964758,-0.053375508773412614,0.017344796152107517,0.004132103819027122,0.00906154440766777
PKM,0.07417033992835463,-0.01289267330700593,0.06922024146571634,-0.014139686159923854,0.025291862818357748,0.003048347613863155,0.054888196871151804,0.10834458902152261,-0.0663120929881369,0.06507672290699683,0.07291288574787447,0.11383120962948787,0.04390890214011591,0.15617367292160786,0.007364887959607879,0.06617352325891873,0.044035021739643465,0.1247878170925913,-0.02355611165367856
