,MGH258,UKF248,UKF251,UKF260,UKF269,UKF275,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
OMG,-0.04185087140477657,0.11554943341875024,-0.002912843833801079,0.07205273332645414,-0.06135642685865268,-0.0713482738047267,0.046441555795589895,-0.03866885138365864,0.10789393374514207,-0.1287580175708314,-0.003069161950185814,0.348751365544977,-0.06168236110350793
CXCL3,0.026514791662488893,0.02787233710663119,-0.022546028191386538,-0.040342319178207214,0.03294235033917808,0.06592591959463329,,,-0.04137898815512231,0.08967028235923982,0.008319563362845193,-0.07322360952302465,-0.02763047034911084
CXCL10,0.02047820151196419,-0.021820937572805753,-0.00023352702593908283,-0.018487410830508137,0.45798710405780013,-0.05110328617332361,0.010599228179260931,-0.018038314570045396,-0.030972032341172205,-0.04460681914554396,-0.02920091263152102,0.023292911274832115,0.05210283194574347
RSPO3,,0.0576296899384191,,-0.025978695530675812,-0.1322373018360474,0.013787179854531508,,,0.0064666701736253935,,0.029536327217453338,-0.04894397992058646,-0.08159216846575085
CORT,0.08899791775953159,-0.004809699370147248,-0.01958542925197799,0.06653638410045072,-0.12161956543082623,0.016108168536354328,,,0.09214662391781143,,0.02767337957808982,,
NCAN,0.0022267958212592227,0.07049615336391368,0.08664963473712294,0.045037623223336126,0.2654943727405739,0.11069270525847535,0.1104046402260568,0.039534664672912924,0.12373559011815667,0.1329165113425772,0.00766839177294883,0.3459747861882598,0.018527075160899246
PRG4,,0.03136833533231841,,0.0011038149338625876,0.009571425848789034,0.025006009982797173,,,0.09199115800532763,,0.0011448414305578322,-0.021070938553499605,0.044148126229781266
ZG16B,,-0.050946424067841056,-0.013196369858077995,,0.01520130136411711,-0.017685996208878077,,-0.012653030957056253,,,,0.01811488369070843,0.05167492271668642
TGM2,-0.009047514173760022,-0.08679126956990156,-0.02950554797599584,-0.0561214073664926,0.19363317375095593,-0.016683167217893216,0.004211924053011216,-0.013507638015631655,-0.03642090301471116,0.14528036886060713,0.028857299684872436,-0.15509694864957507,-0.12026434620463713
VEGFC,0.08487718471642142,-0.03334125362538985,-0.016944647083702715,-0.028632568214526914,0.09064025833476527,0.028670393540241083,0.06972315989045219,0.02732221426873179,-0.0229041660866155,0.1142802045574604,-0.014202955270561328,-0.030048696232441614,-0.05816279551990008
WNT6,,0.00012304868540468497,0.014537577191847673,-0.025629908694803492,0.09055307617446336,0.002840447184913334,,-0.05175868487700616,-0.044909497975149516,,-0.0012106120383891428,0.04721579718269862,-0.04095328853188879
NRG4,,0.057694563713944026,,-0.01279295114687026,0.032958864444574965,0.00021092161641072027,-0.03721603595063005,,,-0.036017308483943196,0.05315989394426485,0.06978592732473508,-0.0596361251295381
PMCH,,-0.01649027823565292,,,,0.03896874847806753,,,-0.009505376903257916,,-0.0162481340375146,0.05599908593192183,-0.00904474397364358
COL9A1,-0.0004609498548789396,-0.013759473722593568,0.03666856081461855,0.0016653113043031192,0.1680048014890436,0.053796571447938965,-0.008296213214212804,0.07500771762309531,0.06222535957639467,0.12127819414357074,-0.0005945918019945049,0.18503055338043534,0.1413247868255027
GDF11,0.06321223870294222,0.031564769135157156,-0.020510351729871805,0.013306041576471802,0.3281210069048783,0.06163111793782783,0.02710331502166889,0.12160868526496844,-0.020490895152658648,0.10307122351615364,0.0438329806107005,0.11603553543828679,0.03302163097990199
RAET1E,,,,,,,,,,,,0.027070286517370055,
IL24,,,,,,,,,-0.02272305123004631,,,,-0.06071240969355085
SORBS1,-0.027496216513320897,-0.00019044199233136656,0.019198636390465956,0.024056415890024403,-0.024365736602059783,0.023320197122112567,0.0055336907802054965,0.08077560469318444,0.031228032034944724,-0.10843938556289014,-0.028863515368226168,0.13007762175772045,0.028584706772906934
DLL1,0.011746839991732325,0.03669916119169047,0.047010145135048524,0.024864479457006716,0.2581069362035045,-0.032163122599561646,-0.09859454092143255,0.062177345852687436,0.10324212157658826,0.014267800267388442,0.01786990961018466,0.12446187236610898,0.019380831641073345
TLN1,0.03581544617821048,-0.021543418489720686,-0.009864912187683378,-0.027739565857640147,0.383240414801812,0.0532687359304505,-0.07373696675159332,-0.038825371490457804,-0.01948680297752097,0.04557079251191582,-0.007432790382217923,-0.20892033726070472,-0.10298596311392075
COL2A1,-0.023482317370234162,0.0287740287010477,,-0.016613204641763427,0.08938864646225651,,,,0.014287180529718984,,-0.034229311978499405,0.05915558379701854,-0.06137519337960266
SHH,,,,-0.0061755559125462696,-0.007766607372229042,0.04228430076954914,,,0.018069498925729174,0.1702781238880417,0.05370280800356376,0.10458649521662883,0.04848008519135577
PON2,0.008028206635507885,0.06965655000269108,0.05734929468476122,0.08622713070591972,0.4429337052092932,0.07165569407750423,0.0822848029269676,0.002225678555346182,0.1024001743433821,0.11406914723582898,-0.011984563450532296,0.2995118978031858,0.28714994682322487
ICAM5,,-0.0004393408026537117,-0.015709236778227265,-0.009639297458669673,-0.19769317832003802,-0.011624940195279206,,,-0.012200011825255638,,-0.020190122386264244,0.08547104245041798,-0.11192055931013663
HPX,0.0429270275628614,0.03376302082571192,,-0.01385591128231024,0.13859134892457214,-0.0023284292898760996,0.05397865754134882,0.03290841171624676,0.06137729905058802,0.05225359957311472,-0.03632945518971181,0.0485593340476988,0.02724336249085002
SFRP2,,0.006959839973200001,,,0.0024035096693207944,0.02911733916367393,,-0.014005727277414459,0.02444415401809562,-0.08952165071652635,0.030621316541086126,-0.004283528362157876,0.009611060054352891
CFC1,,,,,,-0.02225799462651588,,,,,,,-0.05868757012379356
CD70,,0.057849443918896806,,,,0.02135342340495976,0.1166963213546203,,-0.0660305784655396,,0.01751541922085041,-0.029589750823018138,-0.05095574263959435
HP,0.025116948434215487,-0.02766396224542405,,-0.05290161900503396,0.0718009120730994,-0.01231406205682708,0.0016339483952878613,0.026389144512933404,0.04043121479574677,0.030478528299440397,0.014954700944886564,-0.030436223360851514,-0.1368226670110531
CXCL2,-0.00281502318661934,-0.05103826152366354,-0.03097897845201517,0.02665562523550873,0.14951280565624228,0.007528932784305746,-0.02985397597363956,,0.00752546393590427,0.0027529779963994597,0.024542060305441114,-0.015804079513566768,-0.09418383248941983
NPPB,,0.016894588409672735,,,,-0.019490005298414926,,,0.047305517844897,,0.005899278344225012,-0.03168570315812577,
CCK,0.021779897715535144,0.0686900241242203,0.03989595125597566,0.048058428110202916,-0.441956469500462,-0.05421523524834578,,-0.04514460420162664,0.09952923530447776,0.050199712026179635,-0.00678935054274154,-0.03037157514670435,-0.20652003475878195
SEMA6A,-0.039254724359636096,0.0033456577060721553,0.04218309489540757,0.038577174476962545,0.3198836580324317,0.05072699117782061,0.0877248690626303,0.015100985154967755,0.09634301659673425,0.06239148687556354,-0.030574151719419667,0.21693421088049364,0.21507179626560177
IRAK4,0.06281084176385039,-0.04819649637883049,9.747156465735256e-05,-0.025691032313261173,0.2538683130883701,-0.004489043561624451,0.069417829929297,0.08516189898529566,0.034005082817558055,0.06672211525626441,0.036812074120588185,0.19558732345750046,0.0694201985325647
GSTP1,0.07888543682331083,-0.07210480729256741,-0.06703632396501173,0.054852867499112515,0.46907162318644186,-0.07621028336931804,0.019571685419856304,-0.0009855605434457078,0.12127860387784309,0.031749903449726995,0.013758927650630073,0.1993018207301755,0.18264260099613705
VCAM1,0.033046118806676544,0.02298120431521078,0.010797687055981227,0.013958926838109929,0.44815598722149635,-0.043029659890726074,-0.10279595119736627,0.0015865082796315958,0.064785350725304,0.10126108501413268,0.008701495552101984,0.16405828199886094,-0.03882890848688447
NXPH3,-0.01571361066168764,-0.027454536885873532,-0.029445053432337442,0.009031279142944076,0.20026839162845372,-0.044173462456546596,0.036214888439473986,0.1568832541636846,0.04780193018505287,0.07628401055052636,0.013065350222762399,0.2975515656918018,0.23575164046870384
MTMR4,0.06392203683351093,0.07144520150320666,-0.006798028351796712,-0.014108685697824258,0.13214398157015667,-0.043110473853348034,0.0121158895259087,0.08281060535815143,0.01744959550025384,0.11139346993149393,-0.0005653047968218746,0.07815446599472878,-0.024097325197933884
LAMC2,,-0.029683116318435183,,,,-0.024535742284143063,-0.04786392930601771,,-0.015210450410763406,0.02878869009663484,-0.015771348431845234,-0.030493898545115392,0.013086556122228513
IL10,-0.02596841103070229,0.00044157599867298474,0.001098825748936775,-0.03493025816755195,0.06160762214565427,-0.06001066984020673,0.04963435604980568,0.017972024490716776,0.10058403429670794,0.1153260034612782,-0.03927388410626218,-0.05907054668148949,0.03223967962738191
SEMA4D,0.016715478212291583,0.01780717794187494,-0.023464134737335107,-0.0027298098782252713,-0.16979259073026967,0.025094581808491133,-0.008997451583443143,-0.00985507962378434,0.06250219665108524,-0.10652324212680954,-0.010894716794251299,0.09813878260063028,0.025973722362011654
TRH,-0.02295570197027498,0.06719417789755638,,-0.01634865292125962,0.12074034055719063,-0.015165892073300529,,,0.08249447001172722,0.24548178707558388,0.007298820275116375,-0.023174183893994386,-0.023841026635254524
SEMA6D,0.010183983713536742,0.0668420348088598,-0.005447765009298296,-0.02842192610906099,0.293546323100046,0.06475978467396816,-0.03341981357329214,0.015929519623525457,0.02569140536409587,0.005191714124114462,0.06729135968010373,0.2688720213767777,0.16862853887835838
CEL,,,,-0.032254189229245486,,,0.05007808356472173,0.014396197920799688,0.11110600255980341,0.03593322317363811,0.01876314307734916,-0.0033712253883971944,0.04050076906139702
PDCD1LG2,0.027918658117606094,-0.03191898738957135,0.010460173479415476,-0.03634981274089717,0.19241602869205254,0.013523520410833127,-0.008275873175630744,0.14429846928174134,0.028387763207988054,0.07160746803227876,-0.056636154160818956,0.1051078879344826,0.0764722353410942
SPINT1,-0.039067286942771166,0.044869944385210206,-0.010193485104293009,0.0260866545023981,0.17142312009765984,-0.035396659426316465,-0.049855445525541046,0.09940281459807948,0.016628457182245603,0.08431060048222741,-0.047048563120665784,0.020734164186061166,0.05044421830729312
CTHRC1,0.0357029534811307,-0.04181472044200298,0.10971513659995137,0.02079332270957949,0.260550985938848,0.006069636926920217,-0.0030608087375470568,0.07510778589643917,-0.015845049963606847,0.0875112259140312,0.008287352286006109,-0.08325734591952762,0.059642269882213945
PODXL,-0.014469922762747974,-0.0299163531626724,-0.017572992488584325,0.0005784896184002668,0.43004797984989196,0.08134505169532934,0.0992859660415577,0.03868047079048733,-0.0030423553782985354,0.11384014438597924,0.02176706638254416,0.020749405439842043,0.07673717237081645
JAM3,-0.03622224659806927,0.06480420341143003,0.01451319233447046,0.02892282414035355,0.3628661946729011,-0.011325668280318425,0.054424898425547444,-0.06871297167810472,0.015459971239928368,-0.09267841236801533,0.07780298752330005,-0.16204509318406804,0.03278571102903855
