,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
CD5L,,0.008568576814267509,0.015112170817500551,,,,,,,0.04341146829030596,,,,,-0.034026669555313006,,,,,,
FGF18,,-0.020113795719103576,,-0.02331309763970469,-0.028908090315805875,-0.020097880055857442,,-0.024173180841185773,,,-0.021202357634682308,,,,,-0.0012633978532537267,0.0218398521165242,-0.0036392456385063096,-0.018395369873797498,-0.018159119919001716,
ADM,-0.012940163326554942,-0.012387895439595729,0.042206927918134185,0.016307735644302882,-0.05114068937222173,0.09763228747636882,0.07128219800117505,0.027454949859666254,-0.0006272674569706036,-0.02680101017826239,-0.05417602574817752,0.09693980043826002,0.0507230409652199,-0.0048011656125920565,-0.0137718430906286,0.015263628383394713,-0.12166603790189517,0.016564153906632174,0.011323001330775153,0.001857784167936209,0.03365345573255202
CCL15,,0.07553169696673502,,,,,,,0.03896369550112024,,,,,,,,,,0.010777119591000592,,
GNAI2,0.024712070423885405,0.014179469370989179,0.08101538984591557,-0.032739049814244664,-0.03941929432699586,-0.023585097515473146,0.11870875020012102,-0.02071628469555077,-0.026269880379584797,0.0991011049973255,-0.025103899552080457,-0.006066359183207865,0.08353170204873031,-0.06151296405334785,0.047600127447685533,-2.659901032416836e-06,-0.014824310374821141,0.002598093530947997,-0.06424724860520878,-0.024723868736141637,0.08846943737777758
HDC,,,,,,,0.022025221988973376,,-0.00028980402590799754,,,,,0.0647129782885763,,,,,-0.03913049094179831,-0.02485747377944718,
COL11A1,,-0.0017768876945539898,-0.02028718283330202,-0.03322693393468343,0.0773757932513815,0.04381376312164797,-0.03948647098175519,-0.020172258009739413,0.06941014221136282,-0.036040232680615514,-0.020294041947207186,0.04621178785087075,-0.05927895013115147,,0.0009280691571496953,0.008504711014452115,-0.018161544823610362,0.03638701768301472,-0.0208542432855909,0.01392507192117223,0.06530757847853737
NUCB2,-0.02802301725650266,-0.00308046839739234,0.05724053148953846,0.018802327828896355,-0.01740788218313316,0.03189592158835282,0.06080631915488038,0.07315484659461137,0.014718930017693331,-0.04376635859940659,0.02449014932831402,0.04753322483788645,0.043671137610807764,0.048440907786471685,-0.0379483863350043,-0.04655087146517317,-0.03043380480758343,-0.024274636938122277,-0.004199673831922376,-0.016016619831426056,0.0514581840109493
FGF16,,,,,,,,,,,,,,,,,,,,-0.00452699518395855,
CXCL1,0.01653898291062207,-0.02046261969555401,-0.02216031358786027,0.08139942576062079,0.003702765081972106,,0.06097396810473994,0.010900584681767243,-0.0025043658057434404,-0.0116306594545091,0.021157454671588607,-0.030835245331776666,0.0743035983624225,0.0765734370110815,,-0.018171735214785573,-0.013329945666622486,-0.03453270007559949,-0.04013495646480129,0.022475718212188654,0.04252559045655805
VCAN,0.10046536437437514,-0.05102603478510251,-0.003098689815205575,-0.03940769474255031,0.02454113254839336,0.0650408107264883,0.05097212130323554,0.02211636205399301,-0.024496293114911104,0.0374815000852358,0.0365461526865692,0.0004972755792742863,0.011660223242152152,0.03805103980604591,-0.028855213958924195,0.04290605382138189,0.0426438144101337,0.05871151579434089,-0.042398238010024326,-0.010905649308242036,0.025409792425093728
MMP7,0.02513327106400041,-0.052555425053319914,,0.012705557120385316,,-0.034999680490330615,-0.01585287842648673,-0.02227948894845556,-0.01832002068505317,0.013432447617426152,-0.01335868801846574,0.0058067800483152165,0.1621825482432471,,,-0.031994810980493324,-0.04996950451469504,-0.07037082669932397,0.015849379395154586,-0.02247494931056745,
PTPN6,-0.0030952336824705494,-0.009686824739749121,0.05055261318492818,0.02538796182224967,-0.012556556542516402,-0.050636916617165,0.09080568172569835,0.06241735948498786,0.0034659684229275864,-0.0503567084047243,0.09785329972616376,-0.013000764509737963,-0.002761671175616519,0.024396002965230812,0.010462911375571983,0.0042316595314012,0.049120242508271704,0.015564749974615355,0.030527876469214073,8.148038225946543e-05,0.029171197850870755
PTGS2,-0.02680029184458636,-0.03748181609891124,-0.02935790700344857,0.00680656303408438,-0.03302993489846247,-0.0028050789148486356,-0.04983709012973663,-0.010723547095970102,0.0726402140154834,0.045438170209115634,-0.05380750892725107,-0.019887814855610635,-0.041567594584842105,-0.07925992905205266,-0.023732890115228496,0.017750932095352858,-0.06125176639313576,-0.036579230967875506,0.03245133036691366,-0.05134310866433043,-0.032062262898487834
XCL1,,0.03025042233384299,,-0.02536548456814924,-0.038045452446245194,,,0.010219744829377587,,0.04762266941280197,-0.027750253463785676,,,,,,,,,-0.04423837870922629,
CD58,-0.01668805581765502,-0.007715543368202213,-0.0021229665958297024,-0.02854342340001393,0.027356150041043876,0.027348431438112296,0.08154974686001942,-0.01885498228112686,-0.018360871167837623,0.004929045581573928,0.06844151660241117,0.11009960496390714,0.06433142454543295,0.016819336229037373,0.07924124713792344,0.02482789650421994,0.007070257859269917,0.011628118618795298,-0.012412582501072,0.020214006511570334,-0.020034562716508598
TNFSF14,0.00334852361493395,-0.01099545247686596,0.0253528254351913,-0.016671018036596597,-0.03686286265085857,,0.013891945932206162,0.009248024698682989,-0.017844144984962514,0.0482205749970808,,,-0.028449989831637604,,0.12336831066528382,-0.034084215088888335,0.013878720174193459,-0.009922532336887273,0.04095738800869848,-0.022503657995123858,-0.0555375238238543
CNTN4,-0.032346080345099955,0.007386859198202233,-0.0020273903483123607,-0.004678592701076722,0.024035020260283174,0.018171721401942474,-0.048616604137237646,-0.02783655099510239,0.041448660879236106,-0.0405854074795165,,0.00928695720505635,,,-0.023030951604641404,-0.01762106253823029,-0.015113624523492896,0.018554380595807222,-0.0271472384846086,0.050206221069863555,-0.023038512997237
NTF4,,,,0.014797787102274366,,,,,,,,,,,,,,,,,
INSL3,,-0.02182179235015301,,0.09528477130105645,,,,0.030118975112470414,,,,,,,,-0.026710358143156303,-0.03024107703802208,-0.00935775695675457,0.0160197102751388,,
BTLA,,,,0.016372836967962524,-0.02570320413268241,,,,-0.009908296206630168,,,,,,0.10175383858049254,,,,0.03699630161124892,,
MFNG,-0.025292226065441285,0.05783258366893417,0.016983484834932443,0.02014314165175926,0.020533575446550177,0.05214372927972896,0.1292646575721106,-0.06788226447931413,0.04472533549794755,-0.01595921270273149,0.03812041593519918,0.01550956327844692,0.026448851826739842,0.00849712669866465,-0.026867058811309744,-0.011448777175585194,0.05968316151697721,0.052314484737418614,0.005279366542496276,-0.06910787251830915,0.018323763882946088
ICAM1,0.08493079942626264,-0.03607555256555139,-0.024707246974303775,0.052907191079630767,-0.07251707498382831,0.017881501716772337,0.045186364988008376,0.05422170998506169,-0.013398697373053733,0.11082435598632145,0.009408338398614956,-0.00036972076609855095,0.08802435376755272,-0.10524482505891064,-0.03995920069165394,-0.04140566493520711,-0.015710589654343216,-0.018097774704954814,0.08427091205235714,-0.007035434035254238,-0.04778634485568248
PROS1,0.020444053526595916,0.005698939152916216,0.017478027609698167,0.03895066380380155,-0.052327460731635876,-0.001930551096576147,0.12013111564213975,0.07512649546933291,0.02078127659705931,0.05223333949880189,0.007314808090362043,-0.004705777790351068,0.00513627932570717,0.05078223822892313,0.03163494487152413,-0.05951220052500556,-0.029620289597428726,0.012987078292613297,0.013142150931220958,-0.02662448289234679,0.018669560379082007
CLCF1,0.09804311545433858,-0.04794981754668894,0.04031111482119632,0.04242385430798651,-0.0250911204387774,0.02420939584629775,0.01480034887270869,-0.02888793226664792,0.001430570657635092,0.0001911183088223226,0.02373059082275796,-0.03018366590205846,0.01854584893178987,-0.06644139035062815,0.04956509903152859,0.039413468679107826,0.03317063162974011,0.03482819178618684,0.04210818483923237,-0.013245622238894778,
PSAP,0.00812122733477523,-0.021953133494592825,0.002264511799105132,0.024018370448096377,0.001088996589050211,-0.03229572069587759,-0.07353377109792568,-0.01843489522785132,-0.015347542240136625,0.06586917964257404,-0.008994449971011962,-0.0453311497822199,0.05311324100905132,0.10719933123815459,0.08312623342175167,-0.015041684250626783,-0.07633498051959785,-0.013333039380083485,0.0033717915985723946,-0.05714594431129024,0.061242433269957645
EFEMP1,0.08268188419957113,-0.02788933518578134,-0.005435275974402439,0.05042832394477099,-0.0005155172421089522,-0.03644318336965541,0.08566134593389872,-0.040904287263052015,-0.0019010090740484765,0.08407540550373588,0.04076107774339857,0.01423612952602448,0.02907320511172512,0.01875924119149473,0.11042108125191681,-0.03594721192212383,-0.004867415051220159,-0.019516386814802472,-0.03228163369044752,0.00768030058949018,0.03774778388008112
C1QTNF1,0.00021644524145361131,0.034195592014673926,-0.03352340691700908,-0.014959779225794272,-0.017675763855947216,0.043162380628813855,0.11498840669999136,0.03347840448787514,-0.009242385657769317,0.006848023001299406,-0.0013224638746470385,0.008981286060929971,0.0033368767910983135,0.1363254073274363,0.008810576154222762,-0.01664043504199809,-0.07793941786652622,0.03578605877569548,0.03695315023164948,0.011911660187180205,-0.018598907862090754
ALB,0.021884788016419653,0.028246779295769263,-0.008269599713219833,-0.013361360543850467,0.021516467499501972,-0.011631025355562529,0.07505561527211092,0.04277912817711995,-0.020267179888888206,0.02490123966233641,-0.01932971129779213,0.0010114619574587537,0.018605217317300006,0.004248688602772227,0.029127651986801062,0.0903809893594599,-0.024871731541247742,-0.015106585672134722,0.008772321470874964,0.007466946683368704,0.006647855847558558
CCL13,,,,,,,,,,,0.015503316908269445,,,,,-0.007155383067895199,,-0.0008835058337274025,,,
EFNA3,-0.019451816202936928,-0.050407507155384626,-0.017824308206196907,-0.03523062636276111,0.032649299485277464,0.025898745242766558,-0.047184350980973615,0.003990883747844369,-0.030091912664149838,-0.038719694121432766,0.016919513812074502,0.05516792268121162,-0.04147629642258245,0.07816821834408724,0.01991565382887808,0.06599464870618228,0.03676009136942345,0.026180780117950508,0.01731878027968937,0.01656888609348465,-0.02193946255398831
DRAXIN,-0.02583171887810527,0.019937592036793614,-0.036932331430554105,-0.012232944679886518,-0.007947699340174126,0.05201020793180011,0.1254091172295803,0.06263743337995552,-0.01627355090302982,0.06803233975229206,0.040952164710255624,0.09681027655056527,0.03241739704556678,-0.012686750472660064,0.05010678845764436,-0.035901702507137104,-0.01549666284327441,0.04816464379307727,0.035846612036241544,-0.035833757832678594,-0.03760180978294462
RAET1L,,0.023940883649449216,,,,,,,-0.019491239590564702,,,,,,,,0.06598740066790149,-0.018284868974565913,,,
NPTX2,-0.0235084056512892,0.029227579047272894,-0.06095548423954147,0.026828437237900474,0.04954854319761086,-0.0018574241012874167,-0.08769346282489819,-0.06022707878012265,0.0013601330885061726,0.10336248894347749,-0.007687841196380404,0.02286349412145151,0.1224860166980348,,0.00891056296388273,0.018005729292508377,0.0006898595224924318,-0.042351030837113016,-0.04637011288146494,-0.021968080353751494,0.043798539879916124
FGF11,-0.02904170243877176,0.06688460532556793,-0.0037329440863935535,0.02629203563179823,0.08340570461792499,0.04717725810280473,0.14369092192425476,-0.010508189773301048,-0.005588090923083423,0.01773432534942661,0.021594538472069373,0.04150524766441984,0.02806725363239981,0.05789766234426015,0.07841505640587264,0.024774602700409057,0.037254170065792305,-0.0023314222662534677,0.01835464736306368,-0.032689101840842706,0.05550535486151722
CD59,0.029938746691638592,-0.03873476995417095,-0.010713092296431765,0.021657678445543494,-0.019023742935461673,-0.034784578331309934,-0.010732990253362433,0.014663687714446118,0.022959651978368394,0.10098402752652623,-0.0019667431771183425,-0.06035778535133604,-0.1380308909806566,0.011719906643627747,-0.023573964927978915,-0.014454313692797198,0.011263815419765474,-0.010415235670242447,-0.07084108585305084,-0.013830712454719979,0.048127653208591116
COL9A2,0.07557222697128523,0.02277914762404042,0.010274061585487642,0.015995663025546038,-0.017906816343776954,-0.03436768364058935,-0.0035884679860426916,0.002202625744103236,-0.016031611133114222,0.05839584994777101,0.0514483275137,0.07751801182224373,-0.09409967228147746,0.10038145237448637,-0.019102072295600563,0.06067183613031839,0.09476072634283954,-0.0029662076680536105,0.03347934433984355,0.014862684890068914,0.020648993797571645
DLL3,-0.07397564811107546,0.07369551411392038,0.028705561109940127,-0.037933128886483564,0.013155446521905116,-0.031637162553894115,0.047134574486417995,-0.052022471642383224,0.009903955391720995,-0.014443842602106561,-0.024769471615890867,0.01524720075686034,0.017223587007103167,-0.013386587193585486,0.02190836574185745,0.09607578265371505,0.12449259879331658,0.015048187869306933,0.03188168200321926,0.048254558665121135,-0.018125241789268026
FGF5,,,,,,,-0.021174430053090665,,,-0.016804555639817642,0.05173028482735345,,,,,,,,0.021280503549739208,-0.03020614105666968,
LIN7C,0.004474755311862398,-0.00990734980872114,0.02013401066655935,0.018050590368398,-0.011942126468690575,0.006547469697298581,0.009381733022173265,-0.010065241141749335,0.024459299152983872,-0.005058570673085259,0.04338943720566942,0.018706332455976873,-0.11355518329072094,0.05919858692368886,0.08068315155288847,0.08463198122228688,0.02555342397174403,0.0038504162596860003,-0.012798182007648236,-0.01923422762301745,0.024720797731092946
GDF7,0.057302035141802696,0.0035694150296354627,-0.02881977209548323,0.015586696667593922,,0.006966783292478173,0.0554865933939616,-0.007524218159445635,-0.017844144291539007,0.041792889020071514,,,,,-0.04330155864964639,,-0.026243574194353102,-0.020419339967877693,0.035935369374788244,0.042656973022487166,
PSPN,-0.0664120635249983,0.021511323189637978,-0.027292863931299753,-0.03857011357786521,0.03233893240201102,-0.05004265324238042,0.003551520318589537,-0.0006860453841357379,0.06058224106287173,-0.047249426380655817,-0.0037223637066692234,0.019233585690345893,0.029609124804010036,0.06643579084812168,0.09367511262595016,0.019196826523168734,0.019523561915487833,0.047926872710763894,0.03340081766706424,-0.030052936235644936,-0.03424961406954093
ANGPT1,0.027660564658869066,-0.006383845625496734,0.031688282136987315,-0.0073775183367581045,-0.012757241684218528,0.08972194641394601,0.08664551561798499,-0.019994566366173038,0.01747583207172505,0.02868097482662878,0.050154949636637254,0.0010131206255500921,0.13071221524015683,-0.0020292975185763028,0.0183596991031409,-0.01729314561388142,0.022980869392782273,0.035098419250460686,-0.002169706324501741,-0.03238636277669043,0.06467571920542363
PNOC,-0.05240164585085607,0.043826124946364294,-0.04322964298442774,-0.015618109555474437,0.031041462820819477,0.04435603200195458,-0.026939628536227028,-0.07564510294043585,0.0002478085436313891,-0.0013527612791487025,-0.01932971129779213,-0.03752007192502642,,,,,0.094624539719918,-0.024207961523327427,0.10705388224545005,0.05447945521986723,-0.023295544084419247
L1CAM,-0.04669408698622385,0.07004571192722811,-0.04053761225327488,0.01032821038368427,0.02215047296551029,0.022497626605362066,-0.028714106533563172,-0.06218887206644756,-0.03614265473561194,-0.04334744858683697,0.15589085417241794,-0.01792124014142501,-0.0443744237681279,-0.011578182432386076,0.029017411621458537,0.0018579454663540708,-0.05490265176507857,0.005440922923504514,0.03623389541483268,-0.05353752425371448,-0.04151638149469653
APOA1,-0.05910917691973147,-0.03970714523123154,0.05201298013164178,-0.03630629060287048,-0.0048067312211954,-0.022288135679058473,0.06829536083730225,0.01772318315554358,-0.02887903431506466,0.04613901410800394,0.014954653332993206,0.0003094773347930101,-0.03018067566176765,0.05190999684498748,-0.029930508024602925,0.03970220475808683,0.05345869287459023,0.06633085280945314,0.019176202288131043,0.003984175639727029,-0.04639397834733046
PSEN1,-0.03182990607309888,-0.04107877699793388,0.018249645642927796,0.013075993857649647,-0.0035754787188297223,-0.04732452047043718,0.0052926447640649285,0.012469164300744988,-0.02783090692235576,-0.04215071231321677,-0.038988198120535916,0.018665445088613897,-0.020993621777916308,-0.08400399885460626,0.02270696055868607,0.05260112869863673,-0.01519425596169293,0.01348369143820005,-0.03063699465036952,-0.02655745808678525,0.01256635231689175
CALM2,0.015960937171220865,0.04480031388447391,-0.008033663683704943,-0.021164793989205132,0.03320560277351937,0.03277067336943346,-0.10122225130351598,-0.05988953246673012,-0.000850687735243882,-0.0920770213252591,0.053981767007031486,-0.023889022213978116,-0.01952440846010174,-0.0006979875200510063,-0.06277959325679183,0.04169449692224228,0.039509129563413264,-0.015102733520151767,-0.009379795877507816,0.003494084323467988,0.006431709766909299
CLEC2B,-0.04603818855770847,-0.0021420882522263465,0.01872353424592053,0.021769650550493028,-0.07817496170509672,0.03992267037863389,0.15980050069827256,0.02351895450827733,0.059265765967711076,0.10571684331207419,0.006753691560991658,-0.036662658673718755,0.09316552713122403,0.04859646705297819,-0.026616619591473063,-0.06444453060319467,0.016770633687846162,-0.01971844164410634,0.011927905079548003,-0.10854386524179042,-0.02455286509501784
NTNG1,0.012335865332377356,-0.027677631212060003,-0.012014488975891618,0.014276033137167719,-0.01992595469045917,0.02571261223021064,0.030395843984757365,0.0382188109565982,-0.030688188804275932,-0.017323795374456944,-0.019653413266500396,-0.021093413358291204,0.0712585649555757,0.012339697084360002,0.05099426113202904,-0.012708272803948097,0.09272333066403798,0.012741180168985379,0.016015842415211638,0.029924346652413687,-0.03763600582497724
LRIG1,0.0710991034136017,-0.0188820982538263,-0.02674520285344524,-0.01953289865325849,0.07280985179894307,-0.06560930891195103,0.05613904797864585,0.029422104412163898,0.007772526486657296,0.058189384911501864,-0.02137545297074769,0.030781287947203074,-0.06391391764013264,-0.04380471134694725,0.13527585326251698,0.0643431204222209,0.13600253056025613,-0.0461055274021198,0.0012519985375456844,0.050796448577300424,-0.02495004061410705
CPAMD8,,0.03463496695027778,,0.05615777309694192,-0.004076051598967191,0.04735602569902657,0.06035374206232075,0.023152516895667063,-0.024323390638888817,0.008582414379429339,,0.08588486546561858,,-0.049602824153211975,0.006785621450268334,,0.0552621099453316,,0.04924589432532364,0.09296132950859684,0.03246952748015648
GHRL,,-0.01353762583966262,0.009294936704154603,0.03652005619838753,0.03738501938907115,-0.02453437336387963,-0.00262079939148345,-0.0386931330876419,0.10596970197905498,-0.018741884474605945,,-0.029008938946130634,-0.058565733664297306,-0.013497618228328099,0.04423344773622943,,,0.011778283952903486,-0.018216737028667624,-0.023750890313161483,
NPY,-0.05528962012510118,0.07992801701166538,0.07835569165109366,0.0812526245718107,0.04738846757700153,0.004849420901336627,-0.0022024948519159186,-0.05734505532761726,0.01854934066618477,-0.021829245031560574,,-0.025451708669752993,-0.01613484391378264,,0.034909699497974414,-0.013172045442114937,0.0066755104000644555,0.007699238545734466,-0.027584967299858907,-0.05165433607476235,0.026576423078138938
MMP2,0.009852479232754115,0.0688722971959016,-0.04605366485178474,0.03363988893389981,0.002226093482909901,0.025677714374547172,0.10488373356345608,0.031982126421866264,-0.002119592278229642,0.03308577147055146,-0.0452295011444227,-0.008172187145312893,-0.004428049477164587,-0.06130845086584096,0.021250128411765386,0.01877301678034931,0.06708530752402857,0.0029568877363647375,-0.01472723206874092,0.05492697871833914,0.06437762494439615
LHB,,,,-0.011779611182825483,,,,,,,,,,,,,,,,,
PPY,,0.0542788616585922,,0.02617433701692166,,,,-0.0072428761181952,,,-0.01787912099379078,,,,,-0.0086971826873788,-0.014784244131244224,0.052586029589701454,-0.033604363000091654,0.058051735543898544,
ALKAL2,-0.035965287413512174,-0.03187968223851939,0.03686771346145426,-0.023667027967568678,,0.005268407795832651,-0.021718721901046154,-0.015731255542552083,-0.029222700417744607,0.15677271948547325,-0.027066895974440307,0.05253928326266471,0.03797706828025275,,-0.053401530114153536,-0.008186064591431778,0.07979757465173475,0.012680926606057661,0.01137694880127829,0.008224155286288752,0.03980566689609553
CSF1,0.04738588632413754,-0.06842897976560694,0.02487486341901972,-0.05087097666097594,0.027786718206673975,0.03558515331550681,0.05627652700934411,-0.013135748794959157,-0.00016556252685172087,0.06102976216079029,0.09796873974268414,0.02124482209769762,-0.07537845672284989,0.025739822992448164,0.003586550098326297,-0.004776120914941754,-0.05430800775042569,0.013077772044040776,0.07745560716980668,0.0716272474184581,0.024199769336690453
SEMA4C,0.05893207836771202,0.012142874288614222,0.03690041899080559,0.008913419001534926,0.031216605639916167,0.002618006684617927,0.05831194133181571,-0.013660671934313933,0.009973673670722969,0.0029362355316698095,0.04015338595883214,0.03342226669913808,-0.11453432887515266,-0.06380955579981691,0.0821953304271237,0.006841755185978389,0.03859805750599071,0.00018806994958638415,0.039364759162013235,-0.04408219458537518,0.07158611845914829
BMP8A,,,,,,,,,,,,,,,,,,,-0.019607116773030293,,
ICAM2,0.05187993548582133,0.006424312754175624,0.030950265247308484,0.03979818422816727,0.026964555284901975,-0.018483769905390586,0.08503644688092997,-0.015417748989469862,-0.034560056292445726,-0.023132007868530688,0.026999731004332533,-0.014915361624995578,-0.034865111363675344,-0.016989939792690544,0.001523504085537531,0.015241124870058187,0.09440439018864828,0.04263662080978553,0.019827159219823684,0.04810764432672124,0.1021617838279095
SYTL3,0.007209245270749515,-0.05098583040669847,-0.0385371792748456,0.03873724122899297,-0.03875730271745991,-0.01972383192585503,0.06848439349046014,0.03878272646311905,0.06154251574067029,0.009694651026062647,-0.04646289816171862,0.009929370538813117,0.13151801527426824,0.00781587942785345,0.078074352541572,0.06759400770841018,0.05336535027660227,-0.043996308451197404,0.046407011135993596,-0.006638516421044182,
IL1A,0.007947745676798497,-0.00893763791653609,0.028566653769027332,-0.01260934907149423,-0.008947484375153433,-0.04782288936234209,0.02887575602404791,-0.0050167366499524425,-0.04587289026695683,0.08373813865654467,,0.09764341807906188,0.06184953269329546,-0.02774518926090349,0.10905745702522013,-0.029422592179709554,0.04624920130548916,-0.009885041191495822,0.05255329021886649,-0.04269297169544029,0.06719920712609517
HLA-G,0.052796337821770054,0.06660616556137856,,-0.02536548227743294,,0.07242711150982546,,,,,,,-0.04612325571978857,0.033490726698968555,,0.046600270929478514,0.023535496372982863,-0.016534486089295756,,,
PGF,0.05984336284585539,0.03280231005023456,-0.016751822079661992,-0.020892484603500253,-0.016380416169506872,0.06493604286598692,0.10724015972387436,0.03456475185232097,-0.009980362483104353,-0.042590595090072784,0.07664529523238202,0.04404501308132903,-0.046231977774762165,0.07144549213427945,0.015868649545764918,-0.0010692005275558531,0.0512005654268186,-0.03825004454908466,-0.020268096768989656,-0.04449247271448865,-0.0644078918674039
LGALS8,0.023986083198964503,-0.010882682130992928,0.08621971583582876,0.04944665141738251,-0.02601406720309737,0.038136921720137516,0.01611871939067578,0.012536357157189641,-0.025594328934373783,-0.020525434672576042,0.008277610965139537,0.10139507425212115,0.12842393304223756,-0.09413586495116649,0.07937110935597304,0.01939796151183954,0.04718379049057987,0.006994461486029467,-0.02622021976606988,-0.029840419391516985,0.05761246138814013
DKK3,-0.007486000436643062,0.04222093959941489,-0.011361484147289713,0.05106615830667054,0.008926348094874593,-0.0262726742382764,-0.08734742354740577,0.013840833357844144,-0.008635040506757884,-0.08436042044281046,0.05810802106863027,-0.058174435368023344,-0.12308010841718467,-0.06348325701565101,0.02864172973599993,0.07173159602052241,0.09897833275286322,0.0018527995298049083,0.06219666705759511,0.028329190283617356,-0.11094130521406367
COL16A1,0.006135391691828527,0.04177861177544656,-0.004950896540762844,-0.004883348351007089,0.04809447865453193,-0.014582220160871672,0.03310369832286361,0.04532472264660705,0.012506788175507126,0.024051146266535338,0.04749653863797528,0.0233082620049942,0.0019030509877855705,-0.0591009179830182,-0.004983585303484302,0.03722105759545273,0.02943734000723193,0.03838397045001354,-0.0070014043084680915,0.050038270140543066,0.19144407183855572
TPH1,0.029512498061629585,0.015914500556314597,,-0.0074903458423496525,0.061148730917685086,-0.02737031149806927,0.11650801325916274,0.031150399029443943,,,,0.04735179208278358,-0.05997876681547042,-0.015564011606174467,,-0.012581765200099595,-0.02798033706067568,-0.01593545383379852,-0.029140235532604013,0.03176378356654882,-0.04436791283525941
TNC,0.08643346090703967,-0.014956845913932046,0.031614410787417155,0.03342261171817553,-0.04413174338647335,-0.018056686302358405,0.10930022297269525,0.054571300275265314,0.018087489064943448,0.06850969880498768,-0.05669511267039758,0.06792739923171989,0.11877377471077992,-0.05038609881830832,0.09971598361138066,-0.03912297360908437,-0.07006566116253224,-0.021108652501524633,-0.00219206112187861,-0.013732006236127497,0.07883199385079136
TNFSF9,-0.05164463627097269,0.04824054849346868,-0.020316409716705463,0.01625257933807373,0.10123996591860356,-0.022110097013599728,-0.05140247634913322,-0.03366331827644119,0.09364030126201915,0.04848064808883217,0.07031032714026729,0.014362918513314159,,0.00854839969006883,0.023515765612030472,-0.03906982911756253,-0.052746898261330104,0.04265741060895369,0.026113314110314166,0.020557100643874837,0.030448160698567792
C4A,,,0.06458773971874429,-0.028472293007349204,,,,-0.02468880070363345,,0.00654894894018745,-0.021202369140602723,-0.024045121597845994,-0.008288072248366689,,,-0.012483804657564426,,-0.02063469552192268,-0.010394343408510117,,
CNTN2,-0.04959310908470255,-0.03413278190988285,0.003026257790328989,-0.04566276234841133,0.007437429618317367,-0.04734041550890821,-0.019080812009316984,-0.004053280876588355,-0.029578187615414454,0.04319338178769328,-0.02244992634613046,-0.024457520469293687,0.00033935661222241184,-0.008313932906057933,-0.019101982166879465,0.06007257533156898,0.06901812654087489,0.004398363918126906,0.02638261681207744,-0.014390812914967424,0.0585869912781743
F7,,0.018533467788945972,,,,-0.0070441488480981005,-0.01915511043177213,,,,0.05960586164212162,,,,,0.002976504347844261,,-0.020419341942377975,,-0.0017847355265943512,
LUM,0.041599486588619713,0.03790798680297477,0.0066793975281711744,0.017966023454233208,-0.057900765495398084,0.014428049001168206,0.17287651021177172,0.02322936471773254,0.05302352628507536,0.11096732508883252,-0.07650727717176768,-0.0014058930204376818,0.006327324781333624,-0.02719206160982261,-0.08442832376614652,0.030179643173075317,0.03310730515626095,0.022880490138791024,-0.025526003544094927,0.005288392553928275,
BTC,,-0.016999381090758717,-0.01684519843142629,0.017896559999525483,-0.028184793099029253,,,,-0.01347656564831579,-0.024646384173502737,,,,-0.04576675320324051,,-0.025676590533572147,-0.044721677011539,0.018704709369950546,0.059224778112877,0.01870163275224366,
APOC1,-0.020665215913547454,-0.04167036035036688,0.029975635712831492,0.012983938056907665,0.0460519170411504,0.02826688408420054,0.1718363047749338,-0.04763641998677508,0.019967766139420515,0.0531811058816655,-0.009741272465402396,0.009918391686632862,0.024138208612593335,-0.0424725007501752,0.009399397781145033,-0.050868222345141614,0.06429379525957858,-0.025126456935354143,0.042853275643606706,-0.009716931576468314,-0.055058142853571974
PKM,-0.009750756917607977,-0.062316618765549635,-0.021527844055324836,-0.010680859971265375,-0.01863230591513736,0.025595877314965317,0.04454369895165971,0.03973467073307519,-0.020118002749040898,0.0198121767743528,-0.02638519077407874,0.050873446545933225,0.04888978595916098,0.06525118337227107,0.049368870641145715,-0.04077696569650132,-0.13597241556442521,-0.01126000967214895,-0.026262719652599048,-0.011843382464840402,-0.025795398666073048
TNF,-0.044689317982771086,0.02696868079390541,0.009417386148399185,-0.0034207278480096193,-0.019693075220910086,0.06742614081878821,0.08289772303244324,0.021233739863665835,0.00016467468921808247,0.0659033819547414,0.028645702907025294,0.03756699844829554,0.05779162153193229,-0.046140587930330906,-0.04766313640621216,-0.02492166533777392,-0.030613731222173528,,0.04177680427356116,-0.025919891606974638,0.036068610239369275
GNAS,-0.025254213154348122,-0.005697722287370673,-0.04455119636727499,-0.045441100436264766,0.03604962058664756,-0.003865998886404971,-0.06512596864870487,-0.028535422939169712,-0.03232674558995363,-0.07291019550873276,-0.08386365592431415,0.05180375601814486,-0.01096052382401679,0.13998436957789778,0.006642286073213613,-0.03658484866305942,-0.009060953104708959,0.06000106967256667,0.053260768647970094,0.025008973837182074,-0.0953921454884362
BMP8B,-0.05909591713603829,0.007876800793750666,0.006553633895968493,-0.03677341547909341,0.07103821362739725,0.010706156100506252,-0.014929500881969617,0.04178223950671154,-0.015797359106082334,0.08909691393220548,-0.027130243173847136,0.055199375749212264,-0.015988684570221286,0.07884833735510248,0.0077682403713473175,0.0435060053272559,-0.0227047219577828,0.026776588437810812,0.04184445098600481,-0.011605465378669738,0.07061623659006526
