,ZH1007inf,ZH1019T1,ZH916T1,ZH916bulk
FARP2,0.03697597794112311,0.030394276977792505,0.025871983388286918,0.02120470621895679
LAMA2,0.10001394463769857,-0.01605022659844404,0.08992105376925155,0.08797830590979154
NRG1,-0.03178366946514265,0.013537705942536556,0.00898149347976706,0.004262494790231371
SPINK1,,,-0.0331006686176089,-0.07374749725278136
EFEMP2,0.06701359422947949,-0.010048433545568454,0.06544709038573465,-0.011495586570276679
SELPLG,-0.024032069406284145,0.10217850084536984,0.05401306087699421,0.01768789904899477
HLA-E,-0.04915190053072063,0.14840546836076818,0.08064569908258395,0.06114660014014674
PTN,0.1595849545315957,0.002614295816027143,-0.0571647916793896,0.026622106078993606
CD274,0.12819163926750468,0.1430003348357577,0.019446326886063563,-0.026323835822417062
CD14,-0.061694610924955415,0.11255417427207394,0.04497868540170549,-0.029876650907439413
SFTPD,-0.04080977238641065,-0.06602375739652695,0.027759393214833658,0.03841119069989395
SLIT1,-0.014752857895081411,0.08609850722724047,-0.05094925185192264,0.017382311494988596
BST1,0.007617437882625117,-0.03945319714700873,-0.01859605552435984,-6.254494314821277e-05
AGTRAP,-0.015981200592989006,-0.014133458828353717,0.03719492767517204,-0.024800460662337695
LAMC1,0.17594828213334607,0.09779962380101777,0.06491357985082459,0.07111560802521942
COL6A3,0.1302599455799532,0.00016963246684172456,0.1150559968810077,-0.0043453034205761295
FN1,0.2559610670295904,0.16771012720618056,0.08066578366133316,0.05366312305485891
MIF,-0.042839760135905125,-0.12303047993249268,-0.07666570375920294,-0.13667332033319532
JAG1,0.18692615170746218,0.09243869824881858,0.0565259100803171,0.06094214896377761
NID2,0.18309576518968856,0.06648569819546479,0.08114293466445575,0.15068032986467067
EFNB1,0.030083772592659107,0.13221678099032724,0.04885384658731333,-0.004424739421211595
COL4A2,0.20784017962453952,0.17298712507958872,0.09058683788260143,0.13687915473975693
SPP1,-0.009581041772117166,-0.049140641495236864,-0.04968862860521123,-0.09613785679163327
PODXL2,0.003619124875000006,-0.007945266765150134,-0.0025589826604788786,0.04095418230835666
FGF9,,,0.040911749858967124,-0.042248855246616715
ITIH2,,0.08659211151216262,0.05694136963676809,0.005895165251902548
ADAM10,0.13204889157122898,0.04422403416591896,0.03356429407349442,0.010531114647150399
CFH,0.12365347655886727,-0.03405881880251464,0.12477386103222775,0.038580106236247635
COL4A5,0.08977505111913792,0.0074752042737678635,0.03155636998341565,-0.021732179950802788
LTBP3,0.06982746446899177,-0.09171486659124845,0.06003747827316085,-0.03789932742100253
GNB3,0.05727997950005351,-0.03602372869736008,0.06789686041935546,-0.044443617593862283
COL6A2,0.19169063115720864,0.05164902141796818,0.09445655695769843,0.051053453418986636
GDF9,-0.041617267098675505,-0.02883226013142897,-0.04842747930880098,-0.02753075780170844
NCAM1,-0.10250810224790999,-0.11322578248481181,-0.07773046526966934,0.061953756925073364
APOC2,0.004060270695817799,0.05922895932650417,-0.008052930492065562,0.054050981731653173
BST2,0.06189439558250483,-0.11627240780491406,0.03816438990275604,-0.007572434973426622
COL5A1,0.17434128245684455,-0.056556832885032236,0.10763116588117193,-0.006051212652843832
CALM3,0.07722166669033166,-0.060166035917685025,0.06025421276833383,0.048306508280552385
THBS2,-0.03968794971572717,0.06351448626365479,0.06778753821655,0.02207026363939735
SERPINE2,0.09340170938142027,-0.16783001472615616,0.0021111487864044647,-0.03367495651949516
EFNB2,0.12992653264811402,-0.04365075083334652,0.031118317470657863,0.004660113874287781
PROK1,,,,0.04250343560559914
MMP9,0.24187575700397293,0.124408879645049,0.05872443400567519,0.1053479904928299
DMP1,0.23677259051896582,,,-0.024538450316836945
NPPA,-0.03916852844031828,0.025742349903328483,-0.025729726549186416,0.10337591213437576
APOB,,,-0.019503354629184767,0.006389871502810253
C4B,-0.034710354940465316,,0.05340605782402199,
NTNG2,0.019660971877385774,0.03683101420108886,-0.00701161104075139,0.08779501984480065
LAMA1,0.13921809423403167,-0.0537149639921049,0.022632222468931686,0.021261302810651025
UCN,0.03647637680300803,-0.060444841557642,0.011856704123184875,0.01597099718009112
ARTN,,-0.04012964217889673,0.03738767235236025,-0.01727587896000667
PDGFD,0.08464838396941156,0.09589697232373771,0.04551764046986426,0.0028396186945415756
EDN1,0.12903608719132229,0.05123889733387266,0.10264002914514955,0.07984427296638731
ARPC5,0.08141430640190309,0.02459437595348985,0.018714386100080298,-0.048117848988233645
GSTO1,0.07772591373432562,0.11025016562268421,0.052967702495016644,0.009058285430954669
PROK2,,,-0.017782521531995363,
SYK,0.03843289362224634,0.15040678919779057,0.03517127897345214,0.12231033211336988
CD40LG,,,0.01869126581208642,
ST6GAL1,-0.08309541380357495,0.09171732280197242,0.06992042822834303,0.1197827064173094
WNT3,-0.015632093003589937,-0.018911842009143975,-0.00010266577813776437,-0.02070278634039032
HSP90B1,0.08905447786322214,0.07225686875523352,0.0015148443129484898,-0.035741375579187606
ZP3,-0.01485573997945402,-0.025805292324922378,0.09244304198144954,-0.05413231873722584
NRG2,-0.03942571349000689,-0.050114391609346595,-0.0159352033725097,-0.0358788603681446
MELTF,0.13243384173405337,-0.03339284553407308,0.06828398248040239,0.05288796509814572
NLGN1,0.06952661970235766,-0.10106617493561464,-0.02159659710002865,0.02762404086875035
SLIT3,0.12368534116597191,0.07363771521495195,0.07312531370671362,-0.019480941990798736
CCL8,0.0027762188986666784,0.16048408953840462,-0.021752822571117682,-0.02075471652230828
S100A4,0.11927819173248654,0.02074178746899704,0.03798639948934872,-0.06291346016567585
TNFSF13B,0.011309040433381823,-0.0454488165816402,0.06921763780002202,0.01904259123077343
HSPG2,0.1256827022623065,0.17004618536616603,0.11183360606001873,0.1347974530128018
FAM3C,-0.007479839203238111,-0.03481138836228465,0.022014903876614814,-0.0014024042133185324
FLT3LG,0.055615717905209285,0.04157333379179058,0.030657432743776303,-0.013974755666377089
A2M,0.08067072612873362,0.19224190627693166,0.10348884979797869,0.04028141493311184
VCL,0.12011254173236141,0.12762773176084893,0.04416796575988638,-0.0021353858875076035
FGF2,0.01715322899432771,-0.05667881617926014,0.03950053615203204,-0.004542051168518437
AGRP,-0.04509855831103796,-0.02904564460354517,,-0.02158803259855988
CNTN3,,-0.04077982856472583,,0.1425287512517397
RNASE2,0.025523076578105906,0.003662022957432754,0.005612498312886032,-0.0046299515756386845
ADM2,,0.00994540676540174,0.12275385613509736,-0.0007690775365050058
GAL,0.08151242584076046,-0.02950860750749146,-0.019776370448737878,0.06351461135229726
IL36B,,,,-0.031019782401883644
CXCL6,,,0.03297873725897015,0.007264116191048281
PDGFC,0.07877793379629498,-0.01857143277091972,0.008367201807426018,-0.04009046526186257
COL8A2,0.10439215544061727,0.004398872719512968,0.004020872930212385,-0.012169486256528193
SPON2,0.09516851619931108,0.11008647122899279,0.12681844263344264,0.08752671249432582
SEMA3D,-0.03327604886183937,-0.03191962242944618,,0.1295845796038176
BMP6,,,0.010170344841000392,-0.02368899361813453
TIMP2,-0.06083461075682375,-0.0253004594342392,0.09350072646268427,0.04995737815941728
EFNA1,0.04971817286473552,0.03326822369169864,0.09415651909322807,0.063772759737781
S100A12,,,-0.02184504686664356,-0.02029716361302362
TFPI,0.04708062429084576,-0.031039104326199968,0.11599687554415347,0.10419506176533935
GPC3,-0.04241160939242929,-0.027285754665808775,0.07314215834366504,-0.005315054091653526
NMU,-0.012031158789010619,0.03488203048454266,0.03658507822534362,-0.02904877441449747
SCGB3A2,-0.02802241285081437,,0.10407782441507298,-0.023689014822534642
LAMB3,0.1738780495066304,0.13942112754428357,0.08322674993327811,-0.04705971470285238
LGALS9,-0.006269251049947043,0.095737801979661,0.04541129379643885,0.045023796892823056
VIM,0.18296432482202468,-0.03168776405308767,-0.004239231978231453,-0.03585002393955736
PLAU,0.0912914294441086,0.0716855566906234,0.05098257364012404,0.018396885190488963
TGFB3,0.1701574690330455,0.035801499250581105,0.06163884043054466,0.05384732289640244
APLN,0.12798918742324605,0.05098012454573929,0.032304598806382666,0.07370268798504523
SHANK2,,,-0.01765734144767685,0.022997138681831217
LTF,-0.11438530914252235,-0.04308063845140016,-0.07532066918370249,-0.0006001116039312565
PYY,,,-0.03310068369225113,-0.02158803793148303
PENK,-0.03280119663509941,,-0.023745796275193232,0.006229368736120024
CTF1,-0.008330335125396483,0.030626066353943066,-0.0058410142872889256,0.019444342216244616
COL3A1,0.15902622024633165,0.169040635961718,0.12033119949940725,0.08639119923826279
S100A10,-0.05111453850280631,-0.03574755758667083,-0.10514518870986933,-0.13449457931553943
FGF13,-0.033276086664835856,,0.057290984817548525,-0.036690301529410316
SEMA4A,-0.054111862177683254,0.23427505248397626,0.026571287230877868,0.019875739310292403
EFNA4,0.04152877272969832,0.08795373325484428,0.0291883951840793,0.03522602743755564
HSPA8,0.08402400091082919,-0.035095217959344865,-0.030191548870954838,0.030568214526930513
NPB,0.007027108287241776,-0.039801456198996624,0.011699390280150254,0.06747123020982748
ULBP1,,-0.02904564460354517,0.02198170405386166,-0.061410473889038565
SEMA3E,0.03042240225366222,0.027210760491976783,-0.005572002202274038,0.024462700321956014
ADAM9,0.08924711632247719,-0.041688334916916696,0.006026390328970074,-0.021196053337792627
ASIP,-0.029886036446809962,0.07298184530510948,0.03265732783478966,0.04744535812340556
IBSP,0.2634397013380615,0.02749888939175064,0.06381893233958368,-0.017781307409857842
FAT4,0.12297851957300412,-0.06344325811798764,0.04111260487627147,-0.012848750107295002
MDK,-0.053371563785054386,-0.030323086149042083,0.07910989634259752,-0.003398219521549761
BMP5,-0.01776797007484784,,0.06140833467974636,0.10979238632491005
CAMP,,,-0.02594165470482221,-0.02963647366501917
HSPA1A,0.021562868964112733,0.09383889382436524,-0.06322786719450957,-0.03306817607334673
SOST,,0.020678588322699885,,
SEMA3F,0.03991504564685455,0.1319374796584251,0.09063465984571718,0.11302046619815251
ARF6,0.04968678061026482,0.0022291043801877276,0.05854577943860454,-0.024246885424931856
IL6,0.04448990732045792,0.15013076715951612,0.02374975295344799,-0.02176035053969743
CALM1,0.04869452201163053,0.09979324818804862,-0.05065690587731982,0.06348014454449395
VIP,0.06016651687018468,,0.09629380131528013,0.07156358009647824
NMB,0.051165108602830814,0.007748447292594315,-0.06663840283441778,-0.0577071212351764
CCL26,0.07072848540390723,-0.027123826957974946,0.05588040856652631,0.00918140883436931
FBLN1,0.09325572423434003,-0.012864424676245453,0.0769249780928702,0.09248596191466997
SAA1,0.008727183338850109,-0.0436128566574812,0.0462584255347744,-0.0187009696341304
MICB,0.07278151282947909,-0.005881684449112042,0.012008122212968408,0.03349530594519308
MMP13,0.12341630738032516,0.24000159397867823,-0.023745786243466134,
F13A1,-0.04971225962164477,,0.04277505379862752,0.021928078370308468
CXCL11,,0.009323791309452753,0.04970149638405316,0.04556593102413901
COL5A2,0.21539166153482833,0.08830745862223452,0.10264708706256939,0.10242545783337474
EFNA5,0.14637657907156815,0.050965996910680746,0.07493528139251746,0.02914217722910514
AREG,,,0.13905782877412,0.00338923161581489
EDIL3,-0.10091042641820498,0.08680181741077336,0.11434518640877994,0.019139902428184963
CD86,0.008298927530651869,0.09693097179738937,0.04416622680345202,0.016825900540644274
AHSG,-0.034710368829144675,,,
HRAS,0.05062294436890115,-0.07352524440786982,0.02905690091040903,0.010082822874133276
C1QTNF5,,-0.06317955313152222,0.14872763004424863,0.022322668519088963
RLN1,,,-0.018661750373269673,
COL4A1,0.21938753872910807,0.18146480295838724,0.07926907352819888,0.13845268688735882
CCL3,0.035027619659200517,0.1271321051401704,0.037572875941120285,0.04751291902629598
BGN,0.1690396042459729,0.16276874396067872,0.11274185878649737,0.10164768938688858
RETN,0.04598844456923625,-0.03191962949091025,-0.0188266454918139,-0.02916264206590753
S100A9,0.0275002254550482,-0.057426222873704795,-0.02787328822282408,-0.0825542144569663
HCRT,0.10679164742367445,0.07780531373962225,0.018288027475705845,-0.030598417072957546
FADD,0.012796728421883376,0.024263505627791563,0.03777663875954541,-0.026633572819527603
ACTR2,0.0031648906915341295,0.10990553273220534,0.0773726727067751,0.054339303636306444
BMP2,-0.016502998455391996,0.083141541382588,0.03233942094290305,-0.04314792764061046
PDYN,,,,0.011079007894708748
CD55,0.06796893124002062,0.20136580809532534,0.11621912166581091,0.09754730186047429
OSTN,,,,-0.0005565369823119028
CD6,0.022521546240605407,0.04988299169501428,0.044556589749270244,-0.028501356235057212
IL16,-0.02623340422213238,0.0385324514353336,0.06234030151432276,0.13855355674226918
LAMA5,0.11909037739145169,-0.026251148781618824,0.008704573233174006,0.01914329844822433
RGMB,-0.01123337067357994,0.019027499905969223,0.03325204145265415,-0.010654543193215642
INSL5,0.06539280722295114,-0.04294095661691923,0.04631910651503132,
IL12A,0.059229588682158475,-0.0314014323273644,-0.021950486474978662,-0.017880037286120563
S100A8,0.036908348980630515,-0.05883524970405351,0.02988700451563341,-0.06147857972799774
TAC3,,,-0.01649888103201178,0.07287656006130543
TAC4,,-0.047480155833687115,,
MFAP5,0.055402997898559125,0.06974814651490031,0.056064031669595164,-0.035264381193984305
CXCL16,-0.048201746562571875,0.06624085619559364,0.04459861811620823,0.027918244844344974
AGRN,0.18157575116079158,0.12876462081332696,0.10956544805009524,0.07224090385710225
COL4A6,-0.014394841472861313,-0.06931688800425084,0.07600390042641943,-0.04651805920002093
FST,0.1378662820920595,-0.002935956493486115,0.07730103994430852,-0.02197196386108189
MEGF10,-0.04476829678680276,0.022934598032442712,-0.024216776608032498,0.017439261521711692
C1QB,-0.06571086303140944,0.13461725451941506,0.06618927096906238,0.06351417942612457
HLA-B,0.05385468689797014,0.10779650907123646,0.10185678116804443,0.058900994578511424
PDGFA,0.016683706765790722,0.0497199306419187,0.08105014090499472,0.09732944519214651
LAMA3,,0.011735387261354714,-0.024267118909213292,0.07348028184506535
DKK1,0.11119339155082889,-0.03639257386155498,0.10478911324829655,0.026517903594484468
INHBA,0.07415909332350605,0.06986765452087673,0.09756838432794955,-0.05107810612494854
LEP,,,0.0034197358568220757,
IL7,0.050456209213278556,0.01702693940332768,0.07851025795119199,0.011456989226184265
FABP5,0.09684309920779638,0.025084940234886353,-0.01309206470059471,-0.08414690984221682
CCL4,0.017449742806006915,0.08650570222441695,-0.000919576646154529,0.0038815903997391414
FBN1,0.11903480498770103,0.17618995936002843,0.10871122656636466,-0.006488584539516541
TCTN1,0.046555756422550734,0.016440771028835156,-0.020780425837804282,0.012705225699525388
NCR3LG1,,,,-0.026682693907070405
BMP7,-0.09759569060019349,-0.024894927554968704,-0.04927471852592524,0.02069895480998753
NLGN2,-0.0008927086632869225,-0.06623122079651915,0.006116808767547208,0.020749475152260572
CCL25,0.06462581919110333,,0.029523140744995992,-0.027447646896411635
NPNT,-0.02201510518155965,0.035480371545891384,-0.06006386728418281,-0.0020816910690741293
KITLG,0.11830699386570437,0.04295592985844075,0.02179397950183721,0.09937301570439412
MADCAM1,0.06857352404291138,-0.0033490310021291538,-0.017751837125061693,-0.031805653352758846
F12,-0.003806231756779543,0.12124036464949488,0.0017195981170336128,-0.012597549966402756
S100B,-0.19257950833186208,-0.064774939040824,-0.03453494883370568,0.06004095208886011
IL27,0.01167188246062414,,0.06468487583579911,0.08671216874855409
CD99,0.18470677162212798,0.004866937961547327,0.049687423770865234,-0.06290011260599576
PDGFB,0.10173184354402129,0.12680013677925595,0.08471670202898919,0.060278143335164354
CLEC2D,-0.06176114973074461,-0.05952105912213844,0.06554838228756543,0.007579445661434144
F8,0.1342763471154391,0.0018125203267435857,0.039524184054149064,0.05874617872526563
C3,-0.12962398057457325,0.15626237452236552,0.07798290476866625,-0.030158215983180907
DLK2,0.019906720817166778,0.26346090295835883,0.058474054948327456,0.06005079434855243
TSLP,-0.04434471567501113,,-0.007875085919147625,-0.07792989842470525
OSM,0.0694697765231467,0.030576423091038727,0.05284453554568798,0.03170498938162191
PRND,,0.012537050824134402,0.04229085125331612,
SLPI,0.016843633781996898,0.0933779477053416,0.051828041622123525,-0.04916202959745144
AFDN,0.01844417168811061,-0.05740559068758313,0.029343129617922393,-0.019738839192264736
ULBP2,0.028843879633722688,-0.028473843330568474,0.09392771556320327,0.026338158132029058
ICAM4,,0.0026756885651881045,0.05220040295965135,-0.02536181398556587
ANGPTL1,-0.0347103707448259,0.02601128121912533,-0.009350200008499503,0.05407099208768331
LTBP1,0.07363994795724657,0.013145052658739961,0.030448822168387443,-0.006737753593351831
NTN4,0.07970696943408365,-0.06486023092226888,0.05516582318167525,0.051631718524566626
APP,0.12325204507294325,-0.03044748022841992,0.03553673615575172,0.09422955283149918
RIMS2,0.030307897909828928,,0.0502628709853431,0.06341026420692325
WNT7A,0.11887150970596488,-0.009661349257860882,0.004136225387774609,0.016086725706767196
GAST,,,0.19674194995419458,-0.007079875702405375
GPI,-0.0602593653647325,-0.02322625635441659,-0.042403464277209924,-0.03184908958563387
IL1B,0.029506344115077434,0.07100015690380751,0.06760839410286625,-0.027774441389022665
SFTPA2,,,,-0.02158803274669658
HAS2,0.04632478558240626,0.034998434738878516,-0.03376240164557848,-0.0548086465378191
IL11,0.09131702770933271,-0.02817783156927176,0.03561629778352801,0.15565234563049338
SEMA4B,0.049776697337423424,0.010834488864028186,0.03646502117382858,-0.0571311772128384
FGF12,0.0007580302018802672,-0.06101393837496426,0.07699908014620736,0.0011449792254817142
CP,-0.018189755736374342,0.036407555995356215,0.03198832367447633,-0.03032088931956765
NLGN3,-0.05682799844204188,0.05772811976719627,-0.019133801440765114,0.10776255245098387
GZMB,,,0.06783018717531476,0.04057474982106116
PROC,0.18062527635130224,-0.06509843048466762,-0.02639678767345371,0.0807290439797289
TNFSF11,0.13745398233704675,,0.13024997960461143,0.13726284345166484
AGT,-0.0058877999972707555,-0.03315186165728316,-0.06034939191905576,0.008763367059669791
PTHLH,0.20617961343276175,0.025526575958825133,0.05480707405743159,-0.04364361388386557
COL1A1,0.17595133280915953,0.18172817308964967,0.11621337122317987,0.07250565297629866
LAMB2,0.15595656135520572,0.039819087341153574,0.10104827169276011,0.0771890026425181
DSC2,-0.05846941990749876,-0.012353391343837722,0.05535669142478652,-8.215794732622666e-06
WNT5B,0.04981203620642897,0.02002375003574486,0.07893238999668024,0.0676725112032552
LEFTY1,-0.015270882349983061,0.10102553947797645,-0.03898456283478964,-0.03447304309998651
FGL1,,,,0.02663291036835026
CXCL5,0.03527035039952479,,0.031192519596212224,-0.05219101136393259
S100A1,-0.18020255844657296,-0.09801132165041533,0.04743510745544813,0.01747886484410213
C4BPA,-0.032288120282526506,,-0.018946211614116054,
NPTX1,0.010743152283817992,0.013690067816012508,,0.099799271002266
TGS1,0.07932496279913541,-0.05935530552342564,-0.004397270586653296,-0.06636172614779529
SST,,,,0.10097118388913089
IL34,0.23225595759380188,0.010658503471516081,0.016115441669239144,0.09573719623761844
DHH,-0.0347103875070501,,0.07710645173606318,
XCL2,,,-0.019776365552609622,0.05092558575888246
TF,-0.17168110792615887,-0.11928176052084151,-0.047372170129520566,0.04668918088650031
IL33,-0.031201256278428107,-0.037609782809427256,0.055333126317517654,-0.027931425320141246
RBP4,0.0023487591154900487,,0.0014527846836425778,0.0877596852861408
CCL19,,,0.12743231979140193,-0.03300016022445598
CCL20,,-0.022842927749977784,0.004757227768196555,-0.04117575380903028
NAMPT,0.06617233490962103,0.06622858799251635,-0.03082324847633511,-0.07045203073320543
