,UKF243,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,ZH1007nec,ZH1019T1,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
SEMA4D,0.023970242086481207,-0.005294337124421329,-0.034303865463738814,0.00785840107343758,0.0033353446724347486,0.04945655925170879,-0.06268508289438807,0.035636486742362486,0.025163573916237546,0.009170540659277136,0.012218908864141183,0.01761099552101259,0.0488602165067126,-0.013768562138031768
TRH,-0.05904672786142737,-0.021822819132835184,-0.01910249225758471,0.05519609339944359,-0.012985885689459326,0.17175839159014167,0.015188407057086696,-0.03948746325531659,0.0028673361515224776,,-0.040577953216323286,-0.05868322301940015,-0.01725254102332783,0.03426740440812566
SEMA6D,-0.008236811354590213,0.02384480815193025,-0.024382535594390513,0.03126969883300869,-0.02426055292077306,0.04457604193061455,0.04511480394723848,-0.02560086799096026,0.006288005229264917,0.04225222706595889,-0.09153937530905716,-0.01966923043439497,0.049359441883309485,0.09184669680154992
CEL,,,-0.020962689418337548,,-0.02561979976909932,,,,-0.04669272319362917,-0.0417400212558141,-0.007596656271640591,-0.018831546984653672,0.10639537977322534,0.058281432343333495
PDCD1LG2,0.07784576830675041,0.03862966177543382,0.013794683426151533,-0.03861434551338581,-0.0033332388798180995,-0.012103851039332855,0.01821731227423457,-0.006806294330643107,0.027236369615737704,-0.0003388957334881894,-0.01898320096361999,0.03662993026766368,0.08268581421672494,-0.028478829221695826
SPINT1,0.06731775106177235,0.09655679959174054,-0.025169394335147578,-0.020566044747967905,-0.034637255202277166,-0.01565559621420357,0.05637247519354207,-0.015259595306493647,-0.07317245667995387,-0.07018564807345712,-0.03627317077310102,-0.0053467590165632095,0.03745929647812087,0.00667649475245739
CTHRC1,-0.045601276785634984,-0.03728684771288249,-0.02244401430911758,0.01583880069166335,0.009106109196741933,0.06859110465415044,0.02302772754991716,0.017972295639407054,0.013785953451841134,-0.01766877189425102,0.04498550157569088,2.5256679611113767e-05,0.0555102598032702,0.04583512856078685
PODXL,-0.04447557713738825,0.026675576751797877,-0.0007838500921009533,-0.009917840120042464,0.016986032008451148,0.029768191009738758,0.06637903142698233,0.021995087928953046,0.03168478315781948,0.02213225576863507,0.013545952706236448,0.023163199133104953,0.031977801331305455,0.07489959332213926
JAM3,0.04221747440011693,0.0435978991455639,0.03719648707391677,0.024751650102957726,0.03974650683966194,0.06620286929295588,0.04549021849162075,-0.00528509326947296,-0.015639591465966024,-0.036296762382121574,0.011247800373497862,0.13291835473975283,0.00965210226338208,0.013540030448110222
TGFB2,0.0314271131107326,0.05278326750766091,0.05823156959122251,-0.06393821433488489,0.036544865897296136,-0.04311624688939525,0.0743434994523884,-0.039718067604518195,0.1325016348948823,0.1101073969121796,-0.02380629091290097,-0.03807848899681678,-0.01704436067712752,0.025594915239888636
COL18A1,-0.017845568107307776,-0.011726709907137313,-0.04347300386545019,0.006375847787598287,0.0808795217885744,0.04568119847710114,0.04059978147916016,-0.05227447740633324,0.019332514675184834,0.06168567406251227,-0.008068817797204175,0.025955955871415512,0.022689942751551635,0.06437390107490323
NODAL,,-0.02862493663445835,,0.005782193383529643,0.06701313966666048,0.016557738831872643,-0.04179130896908072,,0.004923545568399436,-0.009857470352914283,-0.0276172361412003,-0.02220202259813022,-0.03260762671998063,0.0034831626052720965
INHBB,0.03984252184265148,0.04893948149923503,-0.014404534034867678,0.024872243777400202,0.07504106971877317,0.0067677282048505955,0.044119546050638184,-0.0026427295960956723,-0.061214468524335375,0.13196302452101508,0.002499612534019441,0.0920890112568859,0.010969290252895503,0.07317357204578304
LCN1,,-0.013931311120401193,,,,,-0.01391632757686961,,,,,,-0.03177569254938892,-0.02744714398663802
ARF4,-0.10397760088664267,0.07753398081810296,0.030428390706155755,0.022628590047373862,0.04811060067747184,0.045429471691969835,0.06028917842815649,-0.026685459124553824,0.03849136479655296,-0.0369203334496288,0.04128444250020311,0.03405164270852429,-0.012969570449352824,0.035895605337811796
CXCL14,0.017819751829126377,-0.007437555626353505,0.029091980114163266,-0.018179809414857695,0.035704172547008396,-0.09043823712546369,0.007001299689018896,-0.03190992988593968,-0.12496860712105039,-0.0521102776915963,-0.020485089550654163,-0.12004399320664788,0.05139568501459309,-0.025068485130324607
LIF,0.07850354180374795,0.005900090421136842,0.0016625298348077672,0.02608255803794332,0.032152812950267375,-0.015269982101207415,-0.023914313034326274,-0.03376291529298356,0.003457674640473597,0.06106853980238981,0.0388975293929306,0.041250431784314666,0.0628401658865367,0.044550494465493896
IL17B,0.026177648421760732,,-0.01910249225758471,,,,0.04525284206121569,,-0.04807321837276347,0.039876328144088966,,-0.027621379168951108,0.0946803518558014,-0.031032769655907406
MMP1,,-0.01920661288110878,-0.01695466820149784,,-0.01298588285662582,,,,0.037737738066832706,,,-0.020001497828417206,0.07541693758030958,0.08917677368089205
MATN1,0.03340323067395365,-0.018291405084991108,0.02221629981489081,,,-0.014741499881431279,0.06320804651068448,-0.012052726728666224,,-0.032542817960154576,0.08947436650435722,-0.02846679652823395,0.04939370282652265,0.02909290191247725
ADAM28,-0.03922338220664697,0.08680558913608795,0.06252184714276808,0.04988281112568188,-0.012462548205586054,-0.039033588828550715,0.017518471530879057,-0.005106533783510037,-0.021479947902806825,0.09537078389401832,0.06835454880601081,-0.002725468540437017,0.09855187912890898,0.058396727819420964
TCN2,0.045447107089612936,-0.00726774434144603,0.018859596500136678,-0.003214900337818535,0.06658264456359929,0.018497174805504762,0.014676061300604388,-0.0680239097977702,0.032736203342849324,0.04751084942600123,0.05265186748897609,0.010586395337782757,0.008834514303889266,0.0008301477884708606
THPO,,-0.023834458187347043,,-0.021856880207978505,,-0.020963055600952296,0.028277033801297532,-0.024743725359987038,0.10457365375225094,0.11531100267085753,,-0.024693627468215955,0.0010846129490223943,-0.029824301356296486
CUBN,0.10562479826320373,-0.03695547645771349,-0.011416025660147494,0.04078117055969853,-0.032614281770155885,0.003027579123253888,0.012467976097006993,-0.0019357090807581492,-0.056827827602345546,-0.07250019510117268,0.03138149294358662,-0.017603651421791464,0.008460723425564018,-0.019755141737013936
TIMP3,-0.08802723423172171,-0.003631855079231543,0.036360430761610864,0.018397368857623168,0.03729074196796523,4.5002683691683814e-05,0.016650955197773595,-0.01672884860574823,0.03622887287590245,0.08709767903158075,-0.03329990330794985,0.010437653386833303,-0.02785896402783122,0.03186529817020051
PIGF,-0.05530522525065068,-0.007714161277894116,0.05076441437837773,0.007725895889664127,0.016221089098890466,0.0793136550959983,0.05356706258672066,0.02703898870441314,0.04370901720407297,0.02291583491518058,-0.059332282708144876,-0.003785336224046991,0.07762646551830311,0.0014726161837701666
CRH,,-0.01632218961865923,,0.01187900431610315,-0.013196023980501504,-0.012422784144647703,-0.0213996523233068,0.010951272926644778,,,-0.03130054189521661,-0.024617530244451395,0.048529135185178374,0.013588842124785084
BDNF,-0.026157661524570747,-0.028039527049835252,0.005709870627536372,-0.032590798264498004,0.022102044359166524,-0.02481968915473891,-0.04432182052274153,0.038940871225998146,-0.0699529099933103,,-0.02709008428879323,-0.0623800907620719,0.04872968334046987,0.0569334518253238
CCL5,-0.030795065062531417,-0.04768594203244879,,0.05867470887766963,0.061609425008082634,-0.01814663016535331,-0.031590181648080674,-0.014730201441994245,0.018751232103238095,-0.060403404726627447,-0.029231664797512897,0.003336051007476453,0.041049657824372934,0.0017260167953686708
GAD1,-0.07754320406489461,0.008278373459010262,0.03810352913394015,-0.0032097389131020087,0.08559686596344437,-0.04753522562492364,-0.0025591904525714077,0.020133166041045137,0.03279609294819344,0.01620420557148523,-0.01435234964070032,-0.08834853337096747,0.027274487498236823,-0.08162723282274113
COL14A1,0.039794275319073875,-0.033011460435006516,0.04127801950328591,-0.027417098054499444,0.006834962113217199,0.09806381266769394,0.03964065355642936,-0.0037591510316779117,0.14398600590937044,0.05422792535312331,-0.023136541369312664,0.015942559192918194,0.060096165241590956,0.08699637632364268
HLA-A,-0.03823907924698515,0.0762929609640374,0.08356478803282291,0.016220872330524747,0.034975781083227755,0.024007364964851535,0.08170154216230012,-0.01702211591585993,-0.03556443333071196,-0.016748580474555384,0.0021734426255440578,0.11939366311435903,0.011533438601409896,0.027019902697172898
CD5L,,-0.016322187730306213,,,,,,,,,,,,
FGF18,,-0.014768629758043121,-0.019102470925609585,-0.009654626638350958,-0.018004789194433022,-0.017235796039022037,,0.00823135639775889,,,,0.010489223935441357,-0.03142205778446456,-0.03882398643737627
ADM,0.10196684131039085,0.051568659381212904,-0.04495092612763147,0.026891361379484852,-0.027321492051950214,-0.012289522551353422,0.004657647334008648,-0.07217592662194965,-0.030125621158984008,0.07331781890743337,0.017437662164564723,0.05903125496087054,0.058596416354432454,0.06855093937436332
CCL15,,-0.027232124427101535,,,,,,,,,,,-0.02725234827706973,
GNAI2,-0.08334698035057826,-0.02749157978129272,-0.008012922428876882,0.02100462507396253,-0.0036239858933526142,0.008943037357284633,0.055673950555420064,-0.07110920437838136,-0.03801138726612226,-0.04224609651897597,0.004119875323466776,0.07334327464473084,-0.015014313832256527,0.05844415609574813
HDC,,,,,,,0.023905092815366125,,,0.1660237764798498,,,-0.05996282051873896,0.06292998044532407
COL11A1,,0.04598955145460294,0.018121418062843737,0.02816937870632663,-0.046413557213554904,0.05456615265071682,-0.02530105493689201,0.04312140816337021,0.06703197326405866,,-0.04641348387547008,0.07717573563960155,-0.0364131862407345,0.08707845698918767
NUCB2,0.033629749492795305,0.03595915997820194,-0.03732554570166593,0.004288455662357662,0.023421877406859415,-0.03158217746891585,0.04708146788078044,-0.020015576498906455,-0.0472128574667054,-0.05136607579264136,0.0008975729216655839,0.03656930071756874,-0.00027102175363108774,-0.011580618828019492
FGF16,,,,,,,,,,,,,,0.010318750618712168
CXCL1,0.017087824947861163,-0.0028050598179686754,-0.018822869804578656,-0.03196159391825026,0.005084075352668558,,-0.0029800939013552045,0.02585930539994213,-0.034701452930352414,-0.014522044970618852,0.0313134696842147,0.04485348438336576,0.09704424562615273,0.05010810532453486
VCAN,-0.09849779424387063,-0.02233450918872944,0.0016957859024251524,-0.008107443025354025,-0.013076690369215474,0.0727323650102911,0.0034495670826256474,-0.011341410994130387,0.011217107430359417,0.06545066776132104,-0.00953238997566703,0.05325851011432057,-0.05013283437734719,0.02580919890893251
MMP7,0.006145841913207843,0.05938328028151092,,0.04405780382096302,,0.03427322911771541,-0.010157771459539585,-0.011903231410243985,-0.04907845396950832,,,0.01946736017108232,0.06469483628988508,-0.058906980285178594
PTPN6,0.05964779121095305,-0.025078627559342342,-0.017217091984546087,0.03391294054414323,0.057354972257240754,0.012838430900289936,0.04405352673837763,-0.004174763815433072,0.0335036556463251,0.05150546734658848,-0.029046569358660648,0.019293225458216712,0.07512285793227377,0.09177731287521516
PTGS2,0.04626514256706938,0.029985126342697063,0.055216300758788896,0.02518730562525587,0.006925603406376994,0.005643786747389349,-0.05154923417313594,0.04166232515682151,-0.05498020920938426,0.018560842793764357,0.22405457235357762,0.025411223277761373,0.14298114637472936,-0.007196124361173539
XCL1,,-0.017886198363639957,,-0.010504579305207935,0.09117247379914331,,,-0.01955061221439059,,,,,,0.032545728650577394
CD58,-0.10773835485530094,0.012654771825947007,0.01262904947301297,0.0021253886199085873,-0.03256322413535015,0.01270741581117859,0.010963209673612908,-0.036838999978548004,-0.08028329420628036,-0.0437183637693604,-0.06741633646754905,0.03302687181670871,-0.009486235623701721,-0.010639942519621692
TNFSF14,0.07430021524764459,-0.01802218874935618,-0.014444070301554486,0.010352914342151052,0.04178340491364717,,0.05165209542692366,0.01652072231426193,-0.04480020867859535,,0.017681124455216853,0.024794649143082804,-0.011466256807288275,0.029869657504602284
CNTN4,0.008235762602188734,0.012064895135696415,-0.021960360496698667,-0.018878618892305948,0.037330673560139284,-0.056739680006300655,-0.024458756140663694,-0.03297501643981127,,,-0.023304687727094042,-0.014395205675492346,0.14006094236642014,-0.024880603237152837
NTF4,,,,-0.01328783280098606,,,,,,,,,,
INSL3,,0.0055108074958404125,,0.020287250437464172,,,,0.06767908004908543,,,,0.07211508768489698,0.028584754451825855,
BTLA,,,,0.023283693120391774,0.011002675773585205,,,,,,,,-0.03608139723886443,
MFNG,-0.03310251570019656,0.010522688140879614,-0.04710167225330134,0.014687262681436063,0.008109428344640783,-0.0062403890047503735,0.0020364457178197537,-0.014492817937157534,0.01710930154067127,-0.11647944392893982,-0.04180920848766312,0.00670361877478525,0.011392505250659482,0.057959441947577496
ICAM1,-0.018599592038247896,0.003180932765480432,0.011719952125950915,0.033582535685916466,0.00744792645538288,-0.032567999991599185,0.08539447039305637,0.03161108458671765,0.025598235518384985,-0.001292264307584689,0.0013553668555158643,0.018652658443865218,0.057114858059898674,0.01459008389099807
PROS1,0.02420888113679458,0.06629254717255353,0.04353407456283945,-0.047740351945202694,0.03760170923419131,0.019647938338401685,0.05342120152628406,-0.02307298817565858,0.054857477952146946,-0.010049143637489355,0.012032214261415361,0.036939195468959074,0.07759710634013642,-0.007690190725388652
CLCF1,-0.021495029071081573,0.01421134367692135,0.10366472074558063,0.023128629913388703,0.03042591728351427,-0.014194969245353645,-0.044164559125438756,-0.04720635030703416,0.04023816921166826,0.007004119811976934,-0.021339688474263697,0.029136545551541798,0.08551196832606389,0.0383511140662281
PSAP,-0.09737928120052015,0.052794913342230104,-0.008631801005116607,-0.020179716978708472,0.06925211909549224,-0.06689818680463329,-0.12526373079329345,0.0642622880460075,-0.006384130201496932,0.14286128685223087,-0.07094106438508027,0.04597070979901112,0.08752084513820169,-0.06722265990783965
EFEMP1,0.06344001084182073,0.05244944859332823,0.11642504962905967,-0.021575343705886305,-0.004002616171914381,0.0019862621198248136,0.04619284575866189,0.01496196282314621,0.035375535687348296,0.10003809492000754,-0.0033086034522726393,0.02240469537210515,0.07733301582051298,0.025499237358774986
C1QTNF1,0.09604114906772468,0.09348742245964577,0.08015414240850179,-0.007018168030537132,0.01962567106479773,-0.031493044630567325,0.08860531328250248,-0.013772946051055423,-0.11389320336243917,0.12491949100345452,0.006886160651279456,0.0656230652280009,0.04470218675547305,0.06514463660676058
ALB,-0.026203630649058864,0.08697435169643766,,0.016212977918784097,0.07639194765350402,-0.01460664004049039,-0.01703838362019416,-0.01498484006948186,0.08964665078238225,-0.03483512488668174,-0.02664827512988012,-0.022865353799096242,0.01761041088768483,-0.0013849723189018317
CCL13,,,,,,,,,,,,0.08786661333767952,,
EFNA3,-0.04107517815311014,0.048915231511376035,-0.005146621752883785,0.00673861706353134,-0.02754848468332172,0.0012690084101015483,-0.01245976348719203,0.023134632314232486,-0.070880556173085,0.1417807742879586,0.012268045506900676,-0.02041401253228186,0.028885976997383447,-0.01987538842029746
DRAXIN,0.03042596246331613,-0.017215469417961066,0.016434903670459036,-0.012739124563755188,0.040337681836597784,0.016781863170949797,0.023605507206416774,-0.08425842570764017,-0.04778748330272494,0.006825908789014003,0.11771215135349516,0.058308757899647096,0.006982619866497989,0.009862410517931438
RAET1L,,-0.012481864364389207,,,,,,,,,,0.05256698970033138,,
NPTX2,-0.0037119108784682458,0.05231044299996584,0.00473612085714624,-0.004946324948130587,0.02645552551670565,0.00967759921037297,-0.07437308620970125,0.0815196236155688,-0.13873943742737738,,0.02074818403273141,0.037451569659127645,0.03214175012728214,-0.042201534014637165
FGF11,0.013854936129317453,0.04269458760118132,-0.0013031065152723082,0.0001283662463986232,-0.015485167717469155,0.05605570930183102,0.01507235162501388,-0.024252973941050245,-0.01443801173869938,0.13896315576781537,0.07025741146731102,0.047527459762904865,0.043334342343559484,0.11658574168668731
CD59,-0.0501520527210785,0.018021462553528742,-0.06824548523228262,0.005685324645802512,0.05337089495581682,0.005239244556205357,-0.08265488471479945,0.03277768269931667,0.01799179303754443,-0.1113089824988593,-0.017011051726743286,0.006801873998625694,-0.0025194188164059115,-0.024692982324060808
COL9A2,0.002076710635978395,-0.03526043303987984,0.06696031987520419,-0.005370200329624931,0.046352589520253826,0.024024510346863946,-0.025715552558617735,0.014793032738472227,0.0056498723883512385,-0.09468440976362484,0.0066430610364557685,-0.017115295577046646,-0.002151740554143497,0.024829415911190877
DLL3,-0.060801551069408745,-0.027283820628522398,0.000327291844149749,-0.05721078629539228,0.04062977424579082,-0.016268544739761383,0.03905702890544655,0.05604662679384315,0.03783201146380697,-0.0930130748793572,0.009477033321445262,-0.04006822914045766,-0.050436891644529566,0.05378333727844934
FGF5,,,,,,,-0.013567568959965096,,,,,,0.06540165584460718,0.05700127717749408
LIN7C,0.03389902956308063,0.001058423502170193,-0.044838250359129986,0.01652361534001906,0.016525801242145224,-0.018043878265595895,0.010782549860070142,0.02046734965407346,-0.12587041517131364,-0.028396766058868393,0.021212223976554777,-0.000514794140513295,0.08519418867061987,-0.07730248363301544
GDF7,-0.028495274084748723,-0.029435328407646164,,0.016815714003939556,,0.05040747986069033,-0.024270163706284428,0.03580388976535504,,,-0.0303439381593224,-0.02347865695729864,-0.005070667195372264,-0.04323045586113677
PSPN,0.024106538691755806,0.07107481693660841,-4.9216325945203476e-05,0.011073561177493222,-0.0204246257742228,0.007754335882384899,0.12163185907433245,0.02267536724844087,0.024539589269021,-0.09373249745313847,-0.008279610281052285,-0.0032791079737838525,0.04491445435480577,0.07724639585296023
ANGPT1,0.03879495470639755,-0.04004740337196261,0.02315139716965324,-0.007175182341972876,0.0010881027834338816,-0.02514195809064421,0.03194199485782082,0.04422041415264264,-0.05071291336615421,-0.015060295358613677,0.018322452691294667,-0.0071914832400949286,0.1008357332643127,-0.010156624713574274
PNOC,-0.05426717085701249,0.02253763889212658,0.026816736860500644,-0.0012636723798383532,-0.0323280193505085,-0.0379088897025751,-0.05686320329679331,0.053949222988112985,,,,-0.02783490676661492,-0.0050687061725341815,-0.06097502693581968
L1CAM,-0.029963997682646296,0.005271993369318051,0.059812321321871226,0.04007408341359681,0.018050837551409665,-0.020745029565474707,0.010918978024491113,0.05982127124684365,-0.039755620663439496,0.19886590649085334,0.06009757975748743,0.027690082239667076,-0.017730016696315878,-0.06913440963930205
APOA1,0.055354666836082596,0.005936744014630306,0.04151301619279992,-0.01503548287796836,0.03296492231175555,-0.03373493823970404,0.05579170862871471,-0.01787322011541601,0.08349302329953237,-0.027951748294315015,-0.025617469692531716,-0.058635013670765644,0.09030295356886188,0.07199570127555577
PSEN1,-0.04513135952943384,-0.0034899432389879125,0.023506352651459988,-0.05779366771002945,0.023651336639412126,0.096975502078037,-0.05390614882719824,-0.028504000574903755,0.013784420476596301,-0.014414012104369716,-0.08383303832745198,0.0006713670698962308,0.046761939932429365,0.03932250659226468
CALM2,-0.04939779127603081,-0.017177141686689566,0.06110694564248853,-0.06271050702683431,0.012342116772633856,-0.0542900354640412,-0.07621766998690117,0.06256323291520177,0.016160892838979958,-0.046038863244241404,0.019911719650019945,0.0010491276137215178,-0.03506447517326113,-0.08022944794102282
CLEC2B,0.008409614433639334,0.08997325840656706,0.03012051687146268,0.028593107664247493,0.04971806128403916,0.029843617129901964,0.023907424018616074,-0.052858275006671264,0.0019869174968077832,-0.09764836098402192,-0.05329894301515346,0.026016470542792,0.06289766570395566,0.02315691434013966
NTNG1,-0.05756949204452272,0.022837580538033243,,0.004864243654021719,-0.03508499514621069,-0.045715303839649765,0.03138289553186496,-0.012143704343338772,-0.020558253911746767,-0.025876595645578978,-0.022636314931725493,-0.01760764191716833,0.10025885104418648,0.0031158182914010845
LRIG1,0.02109384971774747,0.01775416996303558,0.001561418415171144,-0.028294319607233376,0.012360861803429045,-0.030249798315500284,0.0286229708050309,-0.05475395994154462,-0.005272462757058889,-0.04771566255600731,0.02531434472908316,-0.057576108096887894,-0.033994087981294024,0.03311127212963764
CPAMD8,,-0.01115931282643286,,-0.011419698340843812,-0.01753165972724175,-0.02906023481496383,-0.012273692001298143,-0.015224945685420361,,0.08171747765503347,0.06523035698497434,,0.05914976191811052,-0.030653633312562455
GHRL,,0.042003136844661317,,-0.030460325873700195,-0.029691155629754235,-0.0155280223245053,-0.026101737055996384,0.017174210523122537,-0.029504461962275203,0.028994836709392888,0.03037641906717343,0.005227806942391137,0.13313942758552047,0.05183758982457755
NPY,-0.008333393824042554,0.05229896207412416,-0.01766319855324038,0.04494025630947648,0.018110757816501667,0.037889386323525905,-0.010892374681717812,0.02759060550564032,-0.005295297157414692,,0.004585125238626817,0.03749798662084678,0.11395457567273584,-0.08570674914226598
MMP2,-0.11602618246218813,-0.05239072435987426,-0.04670914283517342,-0.014088293483672342,0.02275116839357689,0.045933291449436815,0.03921324071246958,-0.008089649570644966,-0.025342785685792516,-0.029411926128533473,0.030687720722703135,0.11472002671663807,-0.030693009966273138,0.04117253179688124
LHB,,,,0.04724523156857609,,,,,,,,,,
PPY,,0.045441051477649756,,0.01674497681390558,,,,-0.011126958369393251,,,,0.03072487301894708,0.14866060739020204,0.00952376160301879
ALKAL2,-0.022119408191869007,-0.023407775954370665,,-0.00980119940291127,,0.08101086309469789,-0.01391632532143349,-0.026840017354242404,-0.047156444135512045,,-0.03275983751126331,-0.04167107202333171,-0.014873948547963376,0.024732907874052915
CSF1,0.04698670817524228,0.04046233807274969,0.09179672083900911,-0.007343527467267967,-0.01024237778173564,0.00960543408519715,0.03566693153024596,-0.011727812594865824,-0.021062936934492626,-0.07460159516427917,-0.05264589750828417,0.056161038279697095,0.027883206405794628,0.09715454743075497
SEMA4C,-0.061404061558609495,-0.04223286375630509,0.004847013791506342,0.047139816531660036,0.008274752712747885,0.034157062367818,0.01907024180744504,-0.027127841995635418,-0.030971278523195932,0.00667981715724287,0.0059263251158984676,-0.04083683247823235,0.09253127641344837,0.05648476111683981
BMP8A,,,,,,,,,,,,,0.029868798361969474,
ICAM2,-0.0666652638198223,-0.03747002359730302,-0.02411955654054959,0.03220475197993237,0.07112500739399846,0.04511406637596053,0.01734514267985382,-0.038164994459871975,0.029613877272372136,-0.03848955872225654,0.060069660361699743,-0.010990085312648395,0.0758008887312062,0.011898559092402058
SYTL3,-0.0024339611593466137,0.1285600484563751,0.03855213820518629,-0.008699067609658995,0.017020278606610317,0.017955778145421052,0.011237137322121038,-0.034905624995322564,-0.01928085245979133,-0.020237767013327808,-0.030779739502765052,-0.009415992031630351,0.05277036610788316,0.06307392018373481
IL1A,-0.02278328480809289,0.013055698672317323,0.007577145306267736,0.017561458822429432,-0.019555175795765965,-0.02086460360156342,-0.03375817304444151,-0.04017810823714914,0.019719922301071002,-0.1116321414845882,-0.0359087380458413,-0.017394486452883544,0.036091396310541216,0.13763761701919452
HLA-G,0.042008740353646074,0.09037010248945206,,-0.010504578356556197,,-0.011269274240047032,,,-0.04132242184687845,-0.051754338509941974,,-0.04258192235221512,,
PGF,0.00828664555653427,-0.012329713912199452,0.03932957258409846,0.0027752756601848185,0.05004527189538645,0.021241167963711824,0.020946770738539348,-0.03955307108481666,-0.03185162560023502,0.06493712678457604,0.03916806426601286,-0.012019532016578556,0.07501162218145065,0.040653666935122144
LGALS8,-0.01690309043326102,0.06074830260124235,-0.040037395409048424,-0.007951863971601093,0.06909411451715643,0.05165004275518907,0.03079084340131079,0.03380685132260141,-0.0009636755486461058,-0.041829036956845256,-0.053864330714882946,0.026365126060665926,0.07616443733680944,-0.002992226761674328
DKK3,-0.06481945706945481,-0.010659028021834816,-0.025959151309709817,-0.08477406947318947,-0.0073466814658710465,-0.04953771308033299,-0.04148386844111426,0.06392105063149824,-0.0035746232733594933,-0.031414196214879134,-0.015748867012294065,-0.007954253051359196,0.007994625924290805,-0.09675361627463837
COL16A1,-0.013219807000371382,-0.02365891456472976,0.009019596996972867,0.03199050242879791,0.0014570509285581886,-0.048040428879131715,0.0353539230644292,0.013472798533419835,0.04194286571729165,0.13609372313068413,-0.00477716086799027,0.0274711167497833,0.0012654387978746724,0.0698923106182682
TPH1,-0.005754569647498264,0.009816758032678077,-0.006734017719821266,-0.019115619823493364,0.1316615850809585,-0.0119413675642153,-0.014590323225363105,-0.025734319838432333,0.056183970416562805,-0.04960156012367921,-0.007730381335592117,-0.00934717855894302,0.0818311535742631,0.05301728925079295
TNC,0.04238630021116775,0.01802294424908072,0.05579216196956093,0.003960262994235655,-0.004624440063256395,0.07649348428594507,0.08264123704735898,-0.08055361841573482,0.004138446587400861,0.18464169901440514,-0.06797593863215771,0.05181359175568086,0.09940043003125282,-0.0027402765762693567
TNFSF9,-0.028348329074137125,0.044175756580951096,-0.029210791731010256,-0.017226670378488455,0.01232782478026985,-0.022696253947000363,-0.032936265147691414,0.025758696598050808,,0.009474076202905487,0.009843011373401189,-0.0362850020257469,-0.03709921466217405,0.013291757623377476
C4A,,,,-0.011791198354332864,,,,-0.013190451033084192,0.026178593979661435,,-0.02529815271470854,0.040951942308247384,-0.025868293011338948,
CNTN2,0.05204603958073376,-0.0034995968332416734,0.05209796562341792,-0.025129461816248477,0.03287318927726842,0.07756734154597449,0.0010449240881761617,0.05307278641532273,0.01623257291928116,0.005418566925666624,0.05476518640568107,-0.04040122989341746,0.01677980987850185,-0.06773889061369343
F7,,-0.013758079610717754,,,,-0.010371111805050766,-0.01227368486741778,,,,,-0.008029213998870665,,-0.03788962303452551
LUM,-0.03132662690339162,0.04500551641132428,-0.0004956481680046876,-0.0037967111577648523,0.07401679306130426,0.046067259234377336,0.07843255394373146,-0.026254995748267146,0.06856525745005844,-0.08299376080748926,0.03159334328441804,-0.01727399264271225,0.0151794228474597,0.021743067743822966
BTC,,-0.012481859165291542,,-0.026994696354897076,0.006746209153187796,,,,,-0.023126776105552825,-0.02170676977524931,0.04203928857704155,-0.023825495865772296,0.03064355197483281
APOC1,-0.002392201390294057,0.03969745338207152,-0.06454543133154572,-0.0028101029893236296,-0.005424404858915225,0.038415588687660304,0.0443758418932394,-0.016340848543945713,0.05203306102851379,-0.08168577172065943,-0.023775635237571036,-0.027832042100488945,-0.032253901518170765,0.060286246400737736
PKM,-0.0014729880907952734,0.009749237315067287,0.07996223867001084,0.016568588077820634,-0.044764236166278816,-0.0926330424822731,0.049787631299485255,0.015726074949731942,0.034757210641714054,0.16908697616009025,-0.025935668621629243,0.0831322664908193,0.1124584629991423,-0.0037550419971822393
TNF,-0.03455528752111855,-0.010971384819861279,,-0.02603089534799866,0.0023883040949869714,-0.02547891441356507,-0.018013155508538884,-0.0008595166865447211,-0.02440378444763642,-0.17838572674445397,,,-0.0008017421065733984,0.03705990548270968
GNAS,-0.06987521246573926,0.0053716345265751465,0.055742992314363964,-0.04768842558070823,0.019500091414910437,-0.12072834315034787,0.002999712301416113,0.0111929574160744,0.03758782193221842,0.03516525706163067,0.023969845711752036,0.033494724670618564,-0.015152903801262356,-0.02361063946558587
BMP8B,-0.00485884714966667,0.05376048348130225,0.02442137835438705,-0.015228932772234551,0.03990489709764421,0.0006765710388696852,-0.018791826878894368,-0.017362465203163303,0.007709188659332873,0.08795009242979815,0.006208932632511915,0.011163875042146332,0.0946011687426329,-0.05542132017944964
LIPH,0.005388176181762226,-0.014102525232432148,0.009050787554482255,-0.014937900917262815,,,,-0.010635109360073098,-0.04132244568054274,,,-0.027025254308703037,-0.022529535017014404,-0.02514865946112299
CCL28,-0.02849524907193395,0.014173019168957274,,,,0.047295871050227103,,-0.016376318829799837,0.08219752644347947,,-0.01748705585663823,,-0.010075248120046915,-0.04461582730507323
PTPN11,-0.07100970027555534,0.047532919103255314,-0.01974703977440767,-0.04298714023635445,0.012146716263513808,0.0010477234666581544,0.022386842956550156,-0.024854956922515315,-0.009102977615947692,0.036328785459110884,0.07592230702592614,0.013518853779410677,0.0212950797434808,-0.045677914509037555
ADAM12,-0.020761421073820903,0.031756162590262454,0.033223116122504094,0.05967176980781373,-0.0015262643943411013,0.009456271054405054,0.05179540039009066,-0.03572844520093816,-0.00800270741980202,-0.0626547350262017,-0.0031912725369789073,0.05899020185631447,0.05788131517774658,0.08433185651026956
