,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
CALM3,0.040624316059380675,-0.02031460862442127,0.06590835795839609,-0.000489945193435394,-0.040605489399914096,-0.1150898835826734,-0.0026331982442821607,-0.007064493107814746,0.05790357470090296,-0.030399833684810546,0.08601377346669423,-0.0030737317483410164,-0.027961580926447696,-0.031377726086888574,0.004598081208675398,0.01979755762097415,0.007990402716866511,0.029218950605728117,0.08864450782418765
JAG1,-0.04369116985102559,-0.014179310951992834,0.049358833056611186,-0.009315636468547984,0.029258974371003086,0.1376389991852298,0.033113309965153534,0.01784663966043569,0.03295865104670393,0.16423551174571943,-0.10193856247205793,0.07925720713643569,0.12896292666210546,0.0728293851346097,0.10117648106484016,0.08105963280252632,0.044152483595200215,-0.028615633788091448,0.06655855221853717
CFH,-0.004290440807244716,0.06597236871256215,0.059810015129019706,-0.054757396484174194,0.02467632273052746,0.1193502887806276,0.015606007696161089,-0.0073035235566196125,0.009084775342221406,-0.024042635077897303,-0.044736255659960374,0.14936472943369705,0.15961279939690007,-0.011816958450368804,0.1129035485181409,0.05701105793596842,-0.028955827403721084,0.036135648208628746,0.10792755022790332
VIP,0.0008663286562603219,0.007947065449899014,-0.032339001355554675,-0.030499970317599004,0.021760996777798646,-0.03597565145547895,0.052741260353010855,-0.004818601180382672,0.05808958636643828,,0.06921757156981637,0.005991330633140577,,,,,,-0.019942601150267754,-0.05606370378860458
IL7,0.01823631824314206,-0.019936458395814014,0.017517664721447848,0.034293849221405645,,0.023485104875767132,-0.04704523083742777,-0.05080582698971786,-0.022123290915781874,0.0023990227193144992,-0.0030081733833090345,0.14460086254365168,,0.02457840016272267,0.010754870493344436,0.03017597719324879,-0.03160358798849863,0.022501575268683214,0.05734827588375352
FGF8,,,,,0.08507341995687542,,,,,,,,,,,,-0.032875121031881685,,
IL27,0.059485638915588994,,0.008083803411808548,-0.013808118579597668,,,0.014811519168816702,,,,,0.15111358874112937,0.011376744308805446,,,,-0.0162481340375146,-0.015845788508514116,-0.015152747580719172
PROS1,-0.0688480215240255,-0.024711463037593397,-0.03058181348847626,-0.04486141068930611,0.030191097801446493,0.07355734232142792,-0.05293482433162977,-0.03738038940484412,-0.02373226588096697,0.06744598096098023,-0.021616975126278404,0.009561885755352476,0.018473015421738893,0.01835000426672266,0.037626357060707556,0.07443767410026822,0.015481714003721664,-0.0495469026661332,-0.04430850497130518
TGM2,0.01268127351545636,0.04970288368398119,0.0658324087867566,0.03655415747758983,-0.0033192097948157415,0.05086709830756184,-0.018217937687015295,0.002665579572501604,-0.06554436283047431,0.14319219374695527,0.04386243068315504,0.07607208309912204,-0.09713076392433602,0.02282247265791199,0.06862762084852392,0.08649611361636089,-0.014145542921255413,-0.014107821356412167,0.11007980111691948
C4A,,-0.01615514680460621,-0.028549294924618825,,,,-0.024846571366407486,,-0.020966201871401427,-0.0408774434448944,-0.01732098483609894,,-0.034806289390057185,,,-0.002780459586879801,-0.01927394231507705,-0.027377636628463226,
GPI,0.012517554162997888,0.01847057328940339,-0.05498102632650408,0.004459570885289617,-0.03874560048542453,-0.09644752785494598,-0.00032084767244091634,-0.01855375559185626,0.06475771060015172,-0.08461167052486217,0.036728661561715996,0.02746304992383173,-0.13154393748307106,0.04971289001547316,-0.001193917544090788,-0.007194880031134713,-0.036814141739833675,-0.07032249439779042,-0.1235200448534373
DLL1,-0.060889660746385445,0.0184571973932646,0.03208884096414131,0.03495809395059037,-0.02399051751085102,0.0651966405524414,-0.053554365815046835,0.03389942628595858,0.023734036340847815,0.14545207176134273,-0.04708950993515959,0.07944701176613839,0.01775803125600467,0.09263977018422288,0.030387717325640932,0.05285312391393072,-0.012470165495337759,-0.022734798677828443,-0.007769812749681329
ANGPT4,0.0155258090236035,-0.022969948887052487,,,,,,,,,,,,,,0.06191189503312262,,,
DMP1,0.0065702489767434915,,,,,,,,,,,0.05670896235571255,,,,,,,-0.033594985931611906
DRAXIN,-0.03945993888277993,0.02773976650836165,0.020927833438119135,-0.02507689257683625,-0.02892963876284925,0.06617396188714661,0.005945971844786626,-0.02186362100518749,-0.0032237345566583594,0.11004189051647283,-0.0424573853955174,0.009131825297388572,-0.017824740042103448,0.04268550254695243,0.12581116541045773,-0.03140040812239457,-0.04186904915166728,0.05849602150327325,-0.003798315611541385
PCSK9,,,,,,,,,,0.08098706452575224,,,,,,,-0.015771350196818742,,
NPTX2,0.06450050430916536,-0.04921941822995451,0.049854795337460955,0.0031173532230532645,-0.02859412570743222,-0.11528057508221168,-0.018150885133940683,0.055432267739390716,0.00036158988617987416,0.034418895877119306,-0.07667283150290284,0.012165051005830126,-0.004445178439156032,,0.10419400043870537,0.04612396313095475,-0.05096277603995276,0.09945828153426199,-0.01488923687054377
PDYN,0.06136375078649078,-0.0434228176745073,0.019727492182592836,-0.043392542836566565,-0.0063513413068330814,-0.07963121902168858,0.04248871805139429,0.004789669964782493,-0.02318944807800249,,-0.02376023096230303,,,,,,-0.01238531711285955,,0.00615648035983329
RIMS1,-0.040002697181794354,0.04383737850049328,-0.03056151234898901,-0.01678738884261197,-0.023649975087065733,-0.07945782604504684,0.011961592907662725,-0.005149622291360299,0.06825095432006857,,0.09749231703975168,-0.060771841499555716,,-0.08147400958565196,0.07790359132403676,0.01923614554262251,0.016892002135882756,-0.039130832808992155,0.0278775622213087
FGF9,-0.00015070017977901457,0.007190751068883904,-0.04687232096895106,-0.03722178761066108,-0.0476389292329227,-0.056631651693793854,-0.005285636083421064,0.08382295447813373,0.07256330545608819,,0.09203585430878382,,,,,,-0.05872817137859375,-0.016176033927696003,-0.002456725615169707
COL4A4,-0.023685743805620017,0.004391568670177423,0.039193221112866924,0.032042882765365086,-0.015139454867224171,-0.022078419141618746,0.025406662551034284,-0.009809418222091294,,,-0.025629357075682088,,,-0.03679309643207428,0.06697566904360949,-0.0004969275447420594,0.009770084002072623,0.06316573033943466,0.04412087820410712
WNT5A,0.011396864537149618,0.037592013137907894,0.034169378813534816,0.06430151485760223,-0.005774048346882038,0.056035039281116215,0.013517385259774018,0.0037747525209329722,0.02343271940596332,0.021647887257474442,0.03227965859128851,0.15589025684957059,-0.05184254249091585,-0.009799980605499437,0.04913509602579325,0.0004307954925046517,-0.01881229849459664,-0.02047388593595804,0.06689866450504514
F12,-0.02385306413576381,0.007636499437649249,-0.04135881391051708,0.000913417196774695,-0.013107344052707198,-0.07488945203045179,-0.03533688590925933,-0.025379715322333216,-0.0007411092232079195,0.06048682591716527,0.02109805001912784,0.0711318639957471,0.004904100292273094,-0.05852673635290062,0.03306627197507408,-0.08278502492946545,0.03272093447097314,-0.002421319086143274,-0.08770718050147704
BMP1,0.016412601283555185,-0.006015531140353612,0.014918969231538558,0.044088599794904974,0.03811379718609322,0.09574697291644052,-0.00510078715836716,-0.023829019683641234,-0.01956063699983782,0.06886671620967766,-0.09548291233962806,0.03190714859240926,0.08060694577458469,0.03152014338989451,0.06621435927325249,0.04174873808603742,0.050822644191179094,0.022375028435299208,-0.021511252094951805
CORT,0.019901288033195665,-0.028852064679498725,0.059156592338838014,-0.022833247983272582,-0.031243404065858786,-0.05987979596896849,-0.02191540466530994,-0.033916158667665126,-0.05202502413189378,,-0.012951791440123357,,,,,,-0.03554211834277364,,
FAM3C,0.03403919171575736,-0.039248279815271216,0.01325821403748788,0.08168427158838415,-0.006929166342786099,0.027681201853294833,-0.04245908908469001,-0.07549430113124875,0.053404162236727476,-0.007171109088266887,0.03336444779691881,-0.016663463977556824,0.055605977558667134,-0.03203299199563536,0.03774051610010306,0.01577401699635263,0.005157440768660015,-0.03556782648625909,-0.11316561611441364
DSC2,-0.028858420162377434,0.06025027797487682,0.0315945897169696,0.05171846105899922,-0.036034775640031325,0.111229716697042,0.04824261710931044,-0.0004465145600218924,0.026552097326387518,0.19060220344361922,0.018837179170426408,0.15848273055647558,0.034517553521893764,-0.066168027381278,-0.016296914501106204,-0.032682765823582226,-0.030026776197727145,0.01824397234871571,-0.07513555532796606
IL36B,,,,,,,,,,,,,,,,,,,-0.04246841752178235
BDNF,0.05687603745502624,-0.01944008677106861,0.052512731667334535,-0.01122712197771718,-0.012821501881414949,-0.11649348872779737,0.030209111691897498,-0.010882938827918812,-0.02927681153656564,0.04549955160167378,0.018359667476940407,0.028697109540191848,-0.05081477154005824,,,-0.052518326380562176,0.009172016071831556,-0.012814224267463913,-0.02646760508503697
NXPH1,0.0095853200846229,0.05157080748082639,0.10664662265941857,0.030921853314614153,0.08153054146786542,0.02348995559243246,0.022841403678092127,0.047196850061809695,0.12005886673207772,,-0.00278461785085331,0.08443071907526942,0.04952788579148349,-0.09762782414338154,0.06349048106622666,0.03270499055684666,0.06381855935004659,0.018350513111526676,-0.04101040911738516
RAET1L,-0.01138107734743244,,,,,,,-0.014954599099101889,,,,,,,,,0.04113394662462255,,
HSPA8,0.06850490727917462,-0.0007868161170966222,0.013754176642835358,-0.018060213169601543,-0.0687628941633938,0.020427374273875556,-0.013996940505378214,-0.016835842768456462,0.08134110016862087,0.17420294562715022,0.09906737488876165,0.06334728394081493,0.06834936510082308,-0.04548809581137475,0.044253159838293345,-0.0011622173043147257,0.020803849361602365,-0.06316641239470296,-0.0003326417183474428
LAMB3,0.014967472956888071,-0.008055568892928161,0.013849097577463033,0.012445516160000008,-0.031749807305594985,-0.08675981849926298,0.0652356033561207,0.0171626972255629,-0.005002310933848595,-0.07102000998229445,0.0804948902560464,0.021111485066957737,0.013727099112783187,-0.0232444939594439,0.09378406978160472,-0.014349663061947966,-0.0011724989158344464,0.03240701099233859,-0.03386537565478623
PON2,0.01839700232137144,-0.01416778922699619,0.05602142350354841,0.06850509154866748,0.01744014870643251,0.14240291986952106,0.017862955851884004,0.012171776230866868,-0.0070525979313312516,0.09672751753447432,-0.07565144113702431,0.014382197909589436,0.10059628953300803,-0.08332627580484206,0.10610359831292136,0.030598606564486295,-0.02928011408611775,-0.034994122651640064,0.02831980925964979
CFC1,,,,,0.019639398296901964,,0.01984663427984299,,0.027006668962429644,,,,,,,,,,-0.03757790403177121
TF,-0.027309725945438797,0.046550215496182656,-0.043765999567467635,-0.028744502180403392,0.05932474252398548,-0.06289929036907271,0.004541351097323789,-0.020409925745043224,-0.10357615211133622,-0.01783375103874429,-0.06384954913545496,-0.10497319159989137,0.04748945482392696,-0.027894010622728352,-0.14965820505006272,-0.033217875007748435,0.04834810132935521,-0.02724296952067963,0.0244040824818803
HLA-E,-0.03279319910132329,0.01659847968632699,0.009430062758539123,-0.054694148793396104,0.039662803660782654,0.12441253054277068,0.05385381597431846,0.0010803548094533647,-0.01548084419577405,-0.17689299744224063,-0.06620822333306395,0.05288364189987956,-0.017565666673864798,0.057559317992031324,0.08489177287881486,0.093932330009373,0.050027149621619686,0.06281921024511643,0.10556199487081029
OSM,0.0008585587568219078,0.025851940564230968,-0.052519425595514285,-0.012887661066217904,0.004991827911162182,0.045010116993032194,0.027410817434713346,,0.008136951987732783,0.010214968373873137,-0.04086409195611713,-0.04396796058681112,0.03771872265912331,0.131811847848006,-0.029273665893455543,0.005532722452759367,-0.009283149315895132,0.05738780892990756,0.01688257520868132
ULBP2,0.03397835090371569,0.029190880342750775,-0.0011606394965365777,0.0066934507252053,-0.029985740962321757,-0.001080868372983593,-0.012418511163891408,-0.029622243127236835,0.09434407242744515,0.08227702817739913,-0.031869759374587164,0.09222942155083272,0.06683257904583413,0.010085673311197427,0.09236628679773998,-0.004149740915302677,0.074854732420813,0.03343402990705243,-0.09329418758897676
VEGFA,-0.04143340907430264,-0.002994574148091902,-0.0717099224173301,-0.001659476307499542,-0.006611840852971939,-0.004522623568056224,0.035919365415528155,0.07207651556939892,0.045679453143540584,-0.06735484000834545,-0.10645098442705485,-0.0062929701893588265,-0.06589170400012272,-0.007280646869894378,0.09100897122762323,-0.05801493236710833,-0.03760746286335088,-0.04861020188584932,-0.09231457940041053
TGFA,0.03781693089880889,0.004151773874773942,-0.04357846608746922,0.06272248565733478,0.01485681943645678,0.07488361175296625,0.05898978302124506,-0.04992445567740477,0.035640094226864906,-0.018523642660447873,-0.03089876774910873,0.010831107180432026,-0.02929968961956066,0.026736232920128757,-0.016126413714384953,-0.05354915842274013,0.048728218974877384,0.03211044190039477,0.059927174371344615
HLA-C,0.011726087016145975,-0.0095898028681916,-0.02191333420391036,-0.034701263109492834,0.05157644564529827,0.0902041125708526,0.017494507138310526,-0.025789582183059684,-0.011798575496863351,-0.15008439248472852,-0.03683035251156018,0.03975453319991806,-0.033236612256225394,0.016287662392022804,0.02873604164147604,0.06557513460058315,-0.04895659337409933,0.013710898194069315,-0.019888256483621945
CD200,-0.008904156188349235,0.01619369810175981,0.04004834806658243,-0.006151713131700384,-0.037381435926654515,-0.04526543418817638,0.002179121350570484,-0.0039276981234584365,-0.017779748183501583,0.034093551502717034,0.06672810761421379,0.06614517068187703,0.14012175381052017,-0.023832783810865604,0.06233771417599615,0.04474680503238261,-0.014056672525682044,0.016137807619163707,-0.04095026845600668
BMP2,-0.03312497464547416,0.001955126878696092,-0.06416152201986945,0.058693042198315205,0.006400509446851451,0.11763359581679253,-0.027610696345235698,0.018969461768190903,-0.03406102771150354,0.2861727244075243,-0.041158025467245854,0.17816757789533252,0.017897548583257823,-0.017555803525085845,0.12012669093469543,-0.028839014394047586,0.05579207897527548,0.03280153002084857,0.0123680991996037
TNFSF13,-0.01488272184950288,,-0.025434079158820667,,-0.015911884246859957,,,,,,,,,,,0.030364963400714595,-0.01927394121925446,0.009088660069090943,-0.02228480984222116
CSF3,,,-0.0439492436877622,0.014751619252659443,,0.029127959629612322,,,,-0.07392577708831818,,,,,,,0.006461501208254366,-0.026646412966175596,-0.014177512901103202
APOA1,-0.03548313443254687,0.08925944126398093,-0.00210439200374753,0.016956596449924356,0.003916499206825848,-0.00498374444176683,-0.033667403641568804,-0.0006740524678496511,0.043039534006028696,0.032877800074449993,-0.020407417869296854,0.06274095395905731,-0.03653700559493617,0.02706794520783816,0.0684918342489667,-0.020610764775094853,-0.018331198837117226,-0.010760859870431948,0.011992545420016126
IL15,0.01171813715831441,-0.030766774840239982,0.03935524212086767,-0.01009529834612087,-0.017588501563250453,0.021546220451610257,-0.04353513955374931,0.010163770204445977,-0.03981762682079569,-0.012801869132463077,0.09931613544610934,0.046726981799036164,0.052551263982536,0.003005922126791128,-0.013634504877942048,0.08742046382598581,-0.03727365374419166,0.05758606408194219,-0.03534081356045322
FGF16,,,,,,,,,,,,,,,,,,,0.1094971674638649
IL12A,0.0007833871993449419,0.040389936574460786,0.0242093720751956,0.053993611245137206,-0.02618370014941046,0.04902290727128587,0.021588630618740362,-0.030615266452004946,-0.020667610947903963,,-0.0026827759539131287,-0.029361263175310605,0.08026247387122573,0.0781361827280504,,0.05462569864142886,-0.01866443341815725,-0.031777121062591125,-0.04017292463506367
ANGPTL1,-0.012571588373363692,-0.0013249072312014408,0.04148458786037002,-0.01258929744245276,0.005618238332023687,0.058731607258480534,-0.03612881767688977,-0.00835813645217512,0.07158309443850881,0.09790434892004572,0.043313786405728076,0.01822286284131134,,-0.029049247061840266,0.15820822196848264,-0.02062916453401608,0.0404403665080186,-0.022942220357465067,-0.035090671348673406
PTH2,,,,,,,,,,,,,,,,,-0.012022699694504512,,
FBN1,0.018018443695088076,0.03426289739013559,0.10027936897071822,0.014318075728748051,0.07425475876351222,0.004070441830726037,-0.022115519428610595,-0.029514327478903226,0.02348794931879324,0.19513580352358922,-0.02995374055758027,0.06107138751451537,0.07066748356028486,-0.08174756427381258,0.0903233672583068,0.11574560638834916,-0.00010802062867648591,0.05394299434898242,0.05352394162287012
CD274,0.06074910196615298,-0.032583578850849414,0.02994096481794636,-0.04174611178719087,0.007204715637789877,0.04723229145292093,0.0037235968594091628,0.011117354608668011,-0.03790059718199407,-0.05396462862269647,-0.014578198446384073,0.03873773473725677,-0.01970529026641348,-0.03708916221263767,0.05121019207788036,-0.004491755474293585,-0.0444785408896728,0.011617320940644918,-0.002490890702285215
NPPB,0.025501951116404017,,-0.043729747207804766,,,,-0.009439576190024085,,,,-0.020109208231545498,,,,,,0.037995150799464285,-0.02874396354324839,
PMCH,-0.013316777805092599,,-0.012185657282781334,,,,0.009704344015588293,,,,,,,,,,-0.0162481340375146,0.04228578668888917,0.03361567036301697
MFAP5,-0.012384878576764525,-0.01776001240047158,,,,,,-0.02145686573286952,0.13333238034090375,-0.03217329177723132,,-0.029857212143040417,,-0.016987912724345928,0.0007906021431872859,0.07025169844997153,0.02496143922717476,-0.022494584233041466,-0.11294883375778085
GDF10,-0.014882719771446992,-0.021180296944024346,,-0.023358372596391633,0.008620218940856331,-0.02762124096501129,0.011120952840146772,-0.04796774906228518,0.037796819422426076,,0.035600967150644446,-0.004167622469953503,0.0011468689598696771,-0.048928018108278314,,0.008011346760281441,-0.03949143651307201,0.03642683960855515,0.02719494544789749
COL4A6,-0.015803934114669703,0.03102662419411965,-0.02227693694753528,0.07021573360270261,,0.060755665346360115,0.0012155996559314907,0.019029795491166755,,,-0.016615011801067475,0.044464217953185496,0.03029308380441384,-0.06686604399600536,0.0509139431031714,0.07068108603174016,-0.04660474526891858,-0.050622567884175136,-0.08776809662843259
TFPI,-0.0148216940845912,-0.013521788329877505,0.0049782198096662116,0.014103749340424819,-0.031073049242026314,0.10174314772904482,0.07443712323044366,-0.02662129428935627,-0.05167257364582148,-0.09202058585716016,-0.06983649346676724,0.07272817198132332,0.14451491631496322,-0.09130720866577072,0.05390381994344062,0.10308464224631468,0.008703835139865562,0.05112849255818825,0.10047328819763938
CNTF,,,0.02465122111299827,0.016196513826387888,,0.0394052437898863,0.07149460875584181,0.02369888870813943,-0.03627407788414553,,-0.01929180175737538,,,,,-0.012948625554801772,-0.01782154727571516,,
FGF11,0.01065039673331842,0.008734448483673636,-0.04774608718659208,0.04498232000469625,0.04764520809457634,0.049101086461130594,0.043880465860575535,0.030914981085992367,-0.04839290884437814,-0.022096929589752196,-0.0778420420909998,-0.01506488872459722,-0.1158809608822844,0.05868741139755424,0.03189286837446988,0.057867514736687685,-0.00602209732025041,0.03123254171160461,-0.09364717017766783
JAG2,0.06462783477780817,-0.029993314981332505,-0.025548304064054245,0.0009539967226402247,-0.020430283425952746,0.016952661439319224,0.023017555904624447,-0.013218112655074696,0.14438875296519305,0.15111313565426787,0.05044437912639429,0.04265436256129263,0.20092270326833675,0.020932842978011075,0.19076653951135347,0.07489339398234404,-0.010233676647545082,0.014156028397717263,0.07359188641723208
CCL18,0.032463918712083824,,,,,,,,-0.0703524485741105,0.09706109991004225,,,0.11869867315391364,,-0.03542029945523755,,-0.0028495184389331183,,
NLGN3,0.045550904259981415,0.056748881780865346,-0.011034153986170869,0.045793134703414305,0.049844896173525416,0.1015506136327568,0.012778209873392843,-0.01232065992046566,0.047603699352700986,0.06162305864703607,-0.027047749491154446,-0.04973456432608124,-0.04404216510812806,-0.001359509716416077,0.03584611009993997,0.0434079363223528,-0.03824027485327756,-0.005077055771400142,0.015500202317845014
CNTN2,-0.014788597208106736,0.03601413137578153,0.018437404379618053,0.04089129055075569,0.0800972869239186,-0.01366565283973389,-0.04104320288313441,-0.039616796917667695,-0.07546780236704607,0.004392348016453233,-0.01249693317404121,-0.076540716015648,0.12385878235033072,-0.04818191992973186,-0.12229223553401126,-0.06893061714681673,0.013633960675354327,-0.005711204625154528,0.06868860698322088
FBLN1,0.03757741906758071,0.04320418545740702,0.05724559309812724,0.024431453217944116,0.023914980310755826,0.024010695260832698,-0.012078978834324934,0.027325662146173466,-0.08046795669465766,0.05499935048126283,0.01831157313894982,0.03489526269792635,0.1060205753397108,0.021447231289337662,0.013552808424051056,0.09533140130317148,-0.020072422082192523,0.0667621438559671,0.1048970693908969
NTNG2,-0.026836525347064613,-0.0420727803925895,-0.0015743259395951848,-0.021294116528050872,0.028953039338236262,0.024338701337730403,0.020428897935480028,0.05742943859694303,0.0554251199070804,0.023136565565941253,-0.013836482249959814,0.051851283074689135,0.017776270516146025,0.09996767078760697,0.08885628489731956,0.0809436112250937,0.02253686878859889,0.029244500957580015,0.021095057540211
CLEC2B,0.027257344253516416,0.015349680087445052,0.013288822069683624,-0.061121040983102316,0.08643767146189747,0.1362049226253738,0.0043259368886819135,-0.020695625109790595,-0.003670463532730313,0.054171378222230664,-0.018399812800434935,0.0581145807404338,0.005970592030302948,0.003396216934864653,0.021585438755945912,0.06793669209838256,-0.043591230775254196,-0.01569976938650765,0.01777430108408611
EDA,-0.011381076506360565,-0.012639340881526248,0.07943609951314835,0.021731777832391597,-0.03277948758875684,-0.027928964075384987,0.0036096071222787964,-0.03718700592827735,-0.024543355517679152,0.11277210692468527,-0.02435642387698382,0.0004579909184418579,-0.05652379043071871,-0.06325813814684858,0.06421366447898949,-0.044425781246988205,-0.015133381705831691,0.09067373361791678,-0.006904082535681893
SCT,,,,,,,-0.02034647851928562,,,,,,,,,,,,
C1QB,0.009529605381692756,0.04277150093029915,0.0165866012408511,-0.016273919809650605,-0.0032694365620430967,0.11895487975855544,0.06493532232515808,-0.05736736468830581,-0.03538855117811129,-0.018266072915182674,-0.055325647793323086,0.028494082455686433,-0.08187269014492426,0.10334834262586601,-0.024713284823459147,0.010785267887114914,0.022295288407155344,-0.04278518657087755,0.06426898113692821
PSAP,-0.007776787435960056,0.02249504867018117,-0.053161227355323665,-0.03184506523078681,-0.03959296511466253,-0.09968675138612983,0.01856042010007593,-0.05066405078108228,-0.005254478411666656,0.10301016370275719,0.06414672501670624,-0.019952407865107415,-0.03208361550778832,-0.07656974579751274,0.05011776747234674,-0.019589942234966996,-0.02392616258345579,-0.031055458973101288,-0.05683001607755013
APOE,0.022419864792760848,-0.04296566470129726,0.0278218043828288,0.06738633974457339,0.04369407061228674,0.07257557751392002,-0.054435781620572575,-0.014186514930010479,-0.09017500773175721,-0.10981669232329448,0.014006543235478036,-0.07607441229145755,-0.09026389222158863,-0.05727628354764009,0.06172240176357045,-0.01895295601706485,0.017664485987290725,-0.04139763943506964,0.0326317573146688
TIMP3,-0.05195451488329487,0.04006709364577082,-0.0020989137044421548,-0.02726927505095237,-0.013204173460077389,0.0992833972302182,0.016116913816402584,-0.007301739768139115,0.020241454767839263,-0.052898956510772824,-0.00210705341099045,-0.02323303496522216,0.053388557384217675,0.12460786120857484,0.040737963250064055,0.029293129559763306,0.036288806318123056,0.05766103306170464,0.12243351024493632
COL8A2,-0.007371272077343265,-0.052780937798273184,-0.019401224445429622,-0.031294074148935466,0.005463493725853414,0.07037005214886655,-0.04265341484453567,-0.024086333967667482,0.0017259874511288702,-0.0618051056449492,-0.03800172443734171,0.039424100520947435,-0.022134964640605985,0.0636402191525999,0.018073361398960285,0.06651624834900098,-0.025512919107862072,0.023409102149051984,0.031125944094832426
PTMA,0.0579814031676438,-0.026733353743928035,-0.023592793575456232,0.024950838262401513,0.03160518801566757,-0.058395524452766044,-0.008325436962791588,-0.03715271846487107,-0.06171831121589791,0.20142625042434859,-0.05904991595017057,0.09336987812936168,0.13610985446458443,-0.026783273481347316,-0.1510059697948618,-0.01567441480895591,0.02156605393920274,0.058353590252251064,0.03570749438820771
APOC1,-0.02742549189893196,-0.014774330197802957,0.06884864288518075,-0.10605656919972814,0.057788789968747076,0.1307410402087457,-0.01698792935741618,-0.044011449256434416,-0.06424838025855249,-0.015599542116347252,-0.09033804422316435,0.11122086303155589,-0.006466584280306994,0.08753353632920008,0.09590932151556325,-0.010844210341451338,0.03989301200289129,-0.037386436757185865,-0.09070597476943439
PF4,-0.013013155454645703,-0.016155144287475352,-0.02190129378740628,,,,,,,,,,,,,,,-0.009274019372587221,-0.015000876276141948
WNT16,0.04302307248578821,0.004276361346004807,0.011340139999476898,-0.012031224929101005,0.032863268145975344,0.034722951567614485,0.013246395513339799,-0.06148526706432949,-0.030992221072100014,0.0892481806598107,,,,,,-0.03855624891237766,-0.016248131892926773,-0.02513337221746456,-0.04803851076620836
LAMC3,0.06372919669465654,-0.0038691354313177715,0.02489839528808369,-0.010569435777097609,0.02614565678201745,0.093192663150222,0.038099624431861025,0.02846109273254754,0.01343364486526595,0.031043163213898498,0.04298151766212651,0.14484291890637332,0.1401371325925016,0.007292997770366363,0.12359560899839388,0.13940316736563452,-0.002763134997760718,0.044079003164845046,0.13675017691394248
C3,-0.01703226831211734,0.030499430698545132,0.008167627717605938,-0.018218649809265942,0.08217041406604954,0.08304801639498752,-0.022103474777476848,0.0013829263844070266,-0.045707009682764387,-0.029375394800263643,-0.034377918182493694,-0.13137513883488214,-0.006972765852643373,0.08018826473071444,0.033211620206149754,-0.02279343568933942,0.02356775619679529,-0.017735844225368686,-0.07837416971703605
S100B,0.016718424172034178,0.049306853411191495,0.06947504807458894,0.01735711917574368,0.0535579952089724,0.09051829298034011,-0.011716043827755379,-0.0026507045447626745,-0.09100909144651144,0.0663526113602703,0.09021266015867896,-0.17178911559497115,-0.06844473292047513,-0.04155351783476696,-0.07808628678973795,-0.03923239129197929,0.01997566866091677,-0.006185128054858937,0.016259978494802204
F7,0.0935230573872086,,,,-0.014873443067102893,0.014464303678738473,,,,0.02756707163452659,,,,,,,-0.01907279020866093,,-0.026266901989013214
CD5L,0.07797046272152236,-0.0188532205121172,,,,,,,-0.0307822718588729,,,,,,-0.016519770835822702,,,,
COL6A2,0.026713787506571576,-0.023556818113255402,-0.022615511660891513,-0.010346865319904546,-0.001366775146908962,0.09366004000239937,0.005384450556956424,0.02722627256181047,-0.011494412592154628,-0.13939430642538767,0.07568047247760687,0.15011293645823234,0.034044573041513614,0.013805975456682749,0.11519339978675694,0.13969787940242573,0.0024335206423563476,0.053143760199381995,0.13473860449955075
MICA,0.022201697678693826,-0.033463589664031394,0.012841304515057515,-0.05042304823071127,-0.01915247948197572,0.06662870293406087,0.008128113771362449,0.012589454885538203,-0.027792760867165634,-0.030131446190305756,-0.026123486649708004,0.05539901692043324,-0.036056468942209256,0.0997514336554541,0.10695330114740147,0.0877075281014478,-0.019813374101247182,-0.002316078892552638,-0.034023930144156805
NPPA,-0.024048575358394362,0.08403983529019328,0.034751624938092605,-0.0066278132349520446,-0.0160724103538869,-0.019215828112312386,-0.03925517929577766,-0.022054942554970227,0.131704791781555,,-0.04139647391762147,-0.06043292869514735,0.012781119151118181,0.02381526347141447,0.005243429707658568,0.028583966357771412,0.0848051080810843,-0.0038490615755688534,-0.0565961776591297
COLQ,-0.014007493833758577,-0.004945667515673622,-7.923846523350396e-05,-0.030150531584994623,0.009859045114962918,-0.016383516535841337,0.041748432438337965,0.02746294977428127,0.027631205420275442,-0.015117776316632177,0.0006105995137298668,0.0166874078809506,0.03721423145560167,-0.09114192618318369,-0.02468055416180798,0.05573890462117043,0.04892899456909066,0.010147478213926461,0.009533006354269694
SLPI,-0.029474975881848314,-0.002744563874795825,-0.05687582081050216,-0.0451191333290986,-0.029588572492888238,0.1233689931830447,0.01642776938382752,-0.010147113991015175,0.003961923949986755,0.16268939592610565,-0.055290587420075116,0.10495063293364135,-0.05116068251404812,-0.005271538324523554,0.10489133886766124,0.012238308841137692,-0.04356709772903129,0.03439650643996512,-0.06545891780860638
CD59,-0.008832973634009852,-0.01665184643846213,0.01634636240208941,-0.05962257390258632,-0.04407334870415589,-0.0942599256907203,0.009347258377661911,-0.002801525482642048,-0.011292644425557406,-0.046103311944796124,0.061034668853750154,0.0766356869381961,0.0364079315618806,0.02417668911243452,-0.006802124827601666,-0.09467983603467245,0.01270824498612123,0.07191206154525635,0.14060674325288802
