,UKF243,UKF255,UKF259,UKF260,UKF266,UKF275,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
UTS2,,,,,,,,,0.052357792563084475,-0.046864223768341505,,,0.02244811396904168,,,,,,
BSG,-0.08746234302282854,-0.032277943667596065,0.03666445748529187,-0.03594343280356819,-0.0018742105066642586,0.03850654062278295,-0.038313439317947715,-0.009870067161382418,0.029429011039125385,0.07776720882036146,0.03522521937133578,0.13611774257825954,0.2845629713566917,0.1302038074338995,0.06833941055948471,0.04221593064307404,0.0702467448143919,0.04948867366315134,0.046800078297401924
ADAMTS3,-0.015248523363942112,,-0.010000970617478006,-0.02818671061631565,0.013251518083641554,0.0068065035153060515,0.08543765192163,-0.030156955229871607,0.0069867835870642495,-0.17709476610024102,,-0.04116407314638604,0.028394759955374493,0.007847443848164297,0.011126328966983233,0.024503230533240578,0.12222194138945015,0.027423189760952357,
CD34,0.10655542123178408,-0.0755249778912209,0.04464587264396252,0.10296962475372154,0.023751418212835725,0.05099086516697386,0.07589975883205655,-0.025838927176792252,0.09720994098296752,-0.04232916293490163,-0.0484229967520763,0.0945613098921907,0.02010479203542911,-0.02319477282699637,0.04454115654599045,-0.04713638213740075,-0.017930222045671112,0.014887509206854027,0.012813883397327508
CCL23,,,,,,,,,-0.03487041014419854,,,,,,,,,,
PLAT,-0.048310648021138394,-0.1896445333364312,-0.021632968313780115,-0.03293884130433871,0.041254734580735974,-0.013691252692798634,0.004404871378004127,-0.028778515881375866,0.11785190061226374,-0.07023506996170971,-0.0021551217198492985,0.08086575003953378,-0.04464758429506911,-0.13836644827258182,0.07614892589441084,-0.044054645485823954,0.03304070297759005,0.04055994855888712,-0.018790774492465048
NTF3,,,,,,,-0.023172246794660317,,,,,,-0.033875996653283925,-0.05237136195214775,,0.005519657111880713,,,
LTA,,,-0.018885048464082652,,,-0.01560513026793052,,0.05436543781859032,,,,,,,,,0.039723872915092356,,
CKLF,0.0416382842507941,-0.041561166498594586,-0.021141308032572453,-0.011266965673866406,0.006091471640840213,-0.0016878990315720005,0.020218605213543454,0.02868605302145737,-0.00034881272846194663,0.011252416986213687,0.03310711510945824,0.04005565001582405,-0.006702075068896923,0.007767036259345675,0.006491387365649682,-0.03440804312459205,0.06009801349415056,-0.0027028444327860707,0.020283704624238917
APELA,,,,,,,-0.03624672358039411,,,,,,,,,,,,
CD24,-0.05309846582404891,-0.036628565975416964,0.008495945447574775,-0.006812675575302592,0.02904882744215869,0.02240688009697944,0.11655529794158785,0.02611543510571802,-0.030830384806928523,-0.09693436273189916,0.02313452616827262,0.03001996432385171,-0.08616962621262701,-0.11253713460013699,0.030627004272849517,-0.0878904308623626,0.08839044449167557,-0.0010005905861938042,0.032441579210000085
HSP90AA1,0.12748700822128292,-0.018019600299676974,-0.04974249096382914,0.046822899002135134,-0.07809397216528752,0.01830966929531683,0.018244629643908928,0.031224307688144194,0.037297881705105916,0.10168868681781026,-0.1261032790409001,-0.13026627780574565,0.09157196133819986,0.1116936249455339,0.014851687631714645,-0.03952121222404233,-0.043234015022490385,0.06180710921203621,0.0710981501440007
BMP4,0.12864883711585062,0.03484484416974913,-0.011316464812575948,-0.023395472762088133,0.1473580715105912,-0.02353314807157113,-0.05468440949601223,0.1348526759131821,0.03071274044315363,-0.034991211304612434,-0.04007018507196714,0.12623555196754332,-0.007601028303911564,0.01660559770536493,0.0477556063011549,-0.05210539483853723,0.0523518869282525,-0.04763145973271589,
SCGB3A1,,0.05502071762954548,,-0.029236859103551158,0.010195842929680574,,-0.04116504746082493,-0.012663787177054305,-0.024261725808747494,-0.03830047560444167,-0.008456381583873771,,-0.016450173153362037,-0.013564690708289183,,0.0768011641765159,-0.01687347000123436,0.030170571934762205,
IGFBP4,0.03192935259626162,-0.013594721579797178,-0.026493194439930264,-0.023830557603292946,0.04395289222386637,0.029328919404809535,0.09926200090691585,0.04157714465276046,0.07560554029261367,0.03278051978553851,0.018369746935946635,0.03557626260491025,-0.10331384220540557,-0.06278906073967419,0.07162609842165574,-0.06417410967745943,-0.048977197474995016,-0.04496433739296137,0.0012102398734135332
RSPO4,-0.05751365709304062,,-0.02890687534236546,-0.022811061343207574,,0.012338731317917875,,-0.02517483436659869,,,-0.047928430693573366,,,,,-0.024934986166869785,0.01566595196882815,0.060441535147124664,
LEFTY2,0.018518431396657122,-0.06919921029942841,-0.027688879896624444,-0.04522195897228087,0.06056725693005705,0.053710462804329305,0.012573114989457245,-0.006865347758385344,0.009558799765497946,-0.09294748069008457,,-0.043932082926257825,0.05924398379481318,0.012538048120826527,0.059557864085543075,-0.038142086018573135,0.018058470970764764,0.07403549427793092,
PF4,,,-0.012855716896251576,,,,,,,,,,,-0.025010597710335616,,,-0.003974354469646123,-0.06588469748323088,
ANGPTL2,-0.05677351922229541,-0.12364513275141743,-0.05654482885265194,0.012692764582179229,0.07130835895039042,-0.01931875560474371,-0.005315438927219403,-0.017959760500066715,-0.021566688583762414,-0.016199891356577647,0.038806740932532335,-0.02624610809140393,-0.0387308219578388,-0.07439619126107992,-0.011488134853532759,-0.020252687020544766,0.04799597676497927,0.024264082649143346,0.06209470003728926
LRIG2,-0.089703585073494,-0.0650843162403729,-0.00026308265090778556,-0.030591206914841334,0.043692337353926775,-0.051448698975405646,-0.02470456622374912,0.013417871392014299,0.011387748979400656,-0.05729389799128098,0.005269412310507825,0.04756119529744243,0.04949545621545508,0.0835573211799395,-0.03004962415972449,0.000992307648566112,0.07765493058951753,0.03306773702475765,-0.02353707919793222
ICOSLG,-0.011194481624250593,-0.04652535340434555,0.04492278914301486,-0.005831229057535918,-0.004857158451659322,0.08593241738752516,0.1379667581292082,-0.0023504009435296154,-0.047235596079212856,-0.009130749515672174,0.04323353022322334,0.06619357423458494,0.09716539601650943,0.0629166653101054,-0.00161465712125931,0.01620093634487218,0.048234825461498,0.003052131785000622,0.03833830430128337
WIF1,0.3817349107430004,0.03142915277495568,,0.08637208587073489,-0.0669766490649064,-0.014005706348325516,,0.01257181366050577,,,,,,,,-0.06178903308770655,,0.025769417798729887,0.02753210145998558
NPPC,0.04308041770985647,0.011987635911816546,-0.019942387208477085,0.05328026474407756,-0.016944401313978574,-0.016639838194512327,,0.06259733717538182,-0.03080920413309839,-0.024230470404631426,-0.024696794255221036,-0.022794535883187198,0.0720142373470244,-0.0025931150843764095,0.02741447373608913,0.036019246230058775,,0.042756450243394264,-0.07150061973681113
LYZ,0.04014896413828926,0.07228484102095808,-0.003657425618378977,-0.06572765868408864,-0.042503593441142254,0.022214466772205885,0.025119880805481297,-0.04142881116605972,-0.062235742567573304,0.18356170768362282,0.0012788517188268111,-0.0199227326267422,0.02752087710149544,0.0589969727992,0.008741792716266825,0.00942266954855186,0.058245850264023215,-0.005776528169280939,0.08673982335404946
EREG,,0.048894604068876836,,-0.047485938269781196,,,-0.025997045815837453,,,,,,0.11440695502642813,0.10958300117239193,,0.03089151923972249,-0.029242357841620232,-0.06795533522835287,
SPTAN1,0.18383627377757045,-0.07671341735515509,-0.016605658429589283,0.048867562994309485,-0.014790660987549218,0.046870388727953106,0.03411797713599966,-0.039821930978826726,-0.06368165504183827,-0.033104502829761184,0.036292516004810614,0.10765158449309946,0.054793801672326815,-0.09257251256810381,0.015805525168439333,0.006876128237233774,0.026962062657150107,0.03189986598726516,0.0708730500593189
PTH2,,,,,,,,,,,,,,,,-0.03396485010301534,,,
LIPC,-0.10286459333985051,,-0.010122824091741303,0.011836587622266137,0.04356220590715977,0.052626713679113805,0.03845880788897509,-0.01665244051775576,-0.032670007226054745,-0.03449675519336316,-0.022889375384050278,0.10799586855610939,,,-0.0029558743493161357,,0.022762574569812385,-0.0588936720651375,
COL8A1,-0.193054664595351,-0.08796853587391584,-0.02341160332194738,-0.09728840806692945,0.04716848677274025,0.006639106461329764,-0.1206559368478316,-0.04034913859244755,-0.0641835949093291,-0.05182731830374103,-0.010796084060545028,0.008625360353442718,0.04585173161455244,0.08604662198177314,0.05886630370578178,0.0012762161806280968,0.042518352035928575,0.030814298250159078,
GSTM2,-0.09049362875083164,0.03670524508902367,-0.013672462901612718,-0.003653472388397834,-0.015001683376385412,-0.04315173008323833,0.02357569288341467,0.08441347868630729,-0.017958125610287673,-0.033369622521864935,0.0595479967288207,0.04174921865661451,-0.06926712561340793,0.0073433911455369275,0.035273526580991504,-0.010823049615000885,-0.01270999700519613,0.04724996408030415,
IL4,,,,,,,,,,0.10562984148155588,,,,,,,,,
SPX,0.1888750995206516,,0.04622231326444146,0.16986771094005562,0.03721436308566146,-0.014078756229109854,,-0.020409208338328676,-0.040843510125939494,,,-0.03429873775151415,-0.005309506011759644,-0.01008238838808531,0.0016153743353780079,-0.023346620409335446,0.04671272928987824,-0.011104519916553993,0.03381350652002187
MFGE8,-0.21821703586958122,0.03460503739570397,-0.02913893671062677,0.05422294074392691,-0.002172779408030634,-0.03769286247352322,-0.011546220476719327,0.03042695725940852,0.0696524831994516,-0.051843972800150254,0.03057730155318445,0.08941943985669831,-0.0069168819847973155,0.08285738893657787,0.046264590683457334,-0.050243437739225884,0.022385880332960368,-0.01162735122698445,0.04444974389368892
TGFA,-0.2224955850303688,0.014305310454628798,0.05691326577683477,-0.05759560691466198,-0.0010783800307400395,-0.00814140350228868,-0.002064541209915106,-0.006369536611950216,-0.031398084066659095,0.02057444667955634,0.07044426438291045,0.014865569873027397,0.08132490940470442,-0.00466299917051813,0.020530931079099396,0.018050762941092216,0.15194494653790347,0.028693875727628118,-0.0663764065268098
SLIT2,0.34157189179128833,-0.05597791368027295,0.015453794873047325,-0.014070673436107543,-0.030930547994889493,-0.01222367206158204,-0.04305793314176714,0.01452178423374314,0.008420244587767427,-0.018557208085125555,-0.01775053740285529,0.10964450260593124,0.04141554726968641,-0.004071421250312735,0.10475942049553214,0.01874060075534063,0.08969899456250746,0.03779505723842277,0.11559268739571879
PLTP,-0.06795077556192808,-0.04805076862965474,-0.07745112410771099,-0.10617333514023646,-0.03400534641053796,0.004166489726848989,0.03136889448554297,0.008148532549421375,-0.08517584608390569,-0.003326989348109444,-0.003200016085499927,0.07089021647024388,-0.03147520005426589,-0.019428151083370957,0.1186097639066261,-0.02680379562983219,-0.02509297417299737,-0.06314221512441609,0.01797950445623192
APOD,0.12271819784904862,-0.16614179497138143,-0.031763248956902135,-0.09105412912124604,-0.019771400081217885,0.0028380218417623547,-0.0118865794984826,-0.04878928203072515,-0.002445588226727102,0.0774193170618501,-0.03876708129135175,-0.14971573806794167,-0.021683423609050834,-0.10772028549415721,-0.05600401863866456,-0.09072347665474878,-0.072537033966134,-0.04082311537116716,-0.0708383499689422
B2M,0.0030270398045497563,-0.14567853366523334,-0.09732513303398349,-0.06709107404851367,0.05838624335957147,-0.040755369281422614,0.12205964096944517,-0.006928343689196184,-0.029571793969597727,0.09164544479002594,0.02980432048845339,0.03021195697570838,0.05432339644374522,-0.016813500047153755,0.03558010749443743,-0.0531220473742529,-0.07248486212336495,-0.011105069252552023,-0.07514837741392112
OMG,0.2075508111581848,-0.08040327787129539,0.05221517454171942,0.029450891599960862,-0.010403484072922305,-0.006757271211910398,-0.016464071953094853,-0.048067215071189544,0.022022586577821947,-0.06927295025074379,0.021289391031620246,-0.09425268028634903,-0.1147590232440871,-0.027297598810920004,-0.0873944485960978,-0.07803560713363611,0.0821427727881064,0.05288566409848451,-0.03858366457931237
CXCL3,-0.05684643423776866,0.06329451293023124,0.015547581104341058,-0.0673688853710076,,0.038245530770160706,0.0991793059196953,0.16950785274186156,-0.03175197448865018,-0.06683075625751084,,,0.13052451104047122,0.0754447187477871,0.0031743770008142887,0.0005496171447808844,0.006143282749721706,0.0884851361165112,
CXCL10,0.03291501181587312,,-0.0244360009446759,-0.061503050014281996,-0.009244991833021068,-0.03893623577813613,0.012900360167028092,-0.020770146135543316,0.0011611005376876344,-0.01943517003178971,-0.022382183689998444,-0.0038884228854236913,-0.01652162792138479,-0.008740375541919736,0.0086673937649159,0.030106129324561172,0.008375789232175593,0.028144994235778056,
RSPO3,,-0.02694490311244964,0.06327280326508403,0.05717506993693179,0.03129767884050866,-0.017287553432866583,,-0.013658118018517428,,,,,0.026002833393524,-0.028579747512110378,,-0.010067287118463724,0.001965312368879582,0.06938871806222652,0.022926617685077595
CORT,0.05611945103413082,-0.0651398577833375,0.030176094250688755,0.07493187109239537,0.04345512055578846,0.00697631131101867,,-0.025632997460553836,,,,,-0.07403993587662129,0.023790253083683915,,-0.011266150341458978,,,-0.027342887099847963
NCAN,0.007430234914847412,-0.1348511997691698,-0.08124559480760542,0.0743518800678326,0.05466936271999571,0.049347594213232045,,-0.044084140535786756,0.021292837376284283,-0.11667580679954744,-0.02256878032924673,0.0126569895453322,-0.10308051050407362,-0.15647853206114704,0.048981752501350194,-0.05419353707922616,0.04193701115566249,-0.048566464397159496,0.07533091063085769
PRG4,-0.07279369622084084,-0.026763052462004902,-0.014734681020228861,0.008759466999625473,,-0.02319461719335286,,0.026729893297421814,,,,,-0.015204799496816837,-0.019782652030802813,,0.01929473090603893,0.08074119412836439,0.07409412534307694,
ZG16B,,,-0.017101399371649173,,,-0.01239969260790987,-0.0031205202577517335,,,,,0.022362282123870363,,,,,-0.026709474932580718,-0.05620640407536292,
TGM2,-0.038514045218662384,0.09228903470090347,0.04857458279540043,-0.010063767014005883,-0.02869818804664861,0.014353714122405568,0.059569374321388584,-0.028028747670489167,0.031439396251121285,0.1822613073904251,-0.03542450944238717,0.011623693297228982,0.04441915711369105,0.10696004517534091,0.04162570422540072,-0.014402162189064555,-0.046018058148841856,0.011264160261247795,0.16482520361825673
VEGFC,-0.022644661084943868,0.08512239329232583,-0.026261146932345394,0.061363874669874544,-0.015452297531033663,0.0958067261476834,-0.0541476322069245,-0.016296590493509372,-0.021236304946832457,-0.037380159039769684,-0.08101730501612402,-0.01993278966185362,0.051303843737193,0.06395195819068396,-0.027261632365132304,-0.02688293290611114,0.030964565852823586,0.025212511675123343,
WNT6,-0.039554679315236964,0.08864380590651927,-0.020379961130706416,-0.021022421738499015,-0.0181959250960393,0.026236441592121594,-0.03279499194828934,-0.0142228412550043,,0.06323188816249468,,-0.03634413410614487,0.07580493380482448,0.05931563902084052,,-0.007648933409258076,0.04566286947735477,-0.03643265919088934,
