,UKF259,ZH1019T1,ZH1019inf
MDK,0.03228280507219601,0.06741525021574807,0.0724924127273528
BMP5,-0.01560281177381415,,
CAMP,-0.01847977149587304,,
HSPA1A,0.010128817676410171,0.019528500163195198,0.025318271916097486
SOST,,0.10380235646897261,
SEMA3F,0.014226048200599296,0.030471406746893276,0.05277276133324284
ARF6,-0.08642589234540704,-0.01802724490418546,0.03451374709422205
IL6,-0.0370251740575373,0.04591391332644142,
CALM1,0.001964605522125797,-0.04954864447348706,0.04141254013233916
VIP,0.03976992739926284,,
NMB,-0.004395298225307983,-0.016270234672931403,0.03823840020411437
CCL26,0.04487371542419961,-0.06674546757724738,0.0021933883439343186
FBLN1,0.02418709489988089,-0.004013238565499104,0.04553933571782467
SAA1,-0.004039004383293326,-0.04152953860166474,0.0330165109987365
MICB,-0.02717224040287844,0.09018193798065317,0.01562955516823988
MMP13,,-0.05257993930558109,0.000871759166642358
F13A1,0.04280798847901736,,0.030125219414018415
CXCL11,0.06654744919147518,-0.08972353477810541,
COL5A2,0.04166713161205333,0.016542691183267722,0.08471893546357952
EFNA5,0.014806614631566494,0.00045902399983087876,0.028674702532219667
AREG,0.037085630637477975,,
EDIL3,0.0027101691978355354,0.006321747586158067,-0.13621697846807346
CD86,0.048981938271236036,-0.06513444911698217,0.08059815563731788
WNT9B,-0.009372076088964395,,
HRAS,0.04474459607759026,-0.07491473896117067,-0.03772053635779316
C1QTNF5,,0.016162763378800224,0.05668642887857619
COL4A1,0.04510308588670182,0.0004541660640242017,0.06684614032724547
CCL3,-0.0010856740466876804,-0.0021652339859197962,0.05256433917268513
BGN,0.08725555310744795,-0.03866179896904483,0.02170678876323857
RETN,-0.0115639581706336,-0.06602847577942454,
S100A9,-0.0160520752841388,-0.03227858967438269,0.0771090306164497
HCRT,-0.02424522692171861,-0.028206952003516497,-0.02739029231395876
FADD,0.03190786522222688,0.08984507013996673,0.05178163443905947
ACTR2,0.07657136119197802,-0.06216549893341396,6.755797212236297e-05
BMP2,0.0012276105189079833,-0.035877908316793675,-0.044815126220970954
PDYN,-0.008267985302152961,,
CD55,-0.009675397387811206,0.03873430010281107,-0.04185612174831088
OSTN,-0.01937956670504159,,
CD6,-0.01915801826798625,-0.0005372150538038072,-0.015503072824378674
IL16,0.008783558708233927,-0.022133501455299995,-0.0074779378492870014
LAMA5,0.0670418590131387,-0.03416965617269296,0.03379819154645816
RGMB,-0.06737211390443801,-0.0185087702583948,0.018732927798428983
INSL5,-0.01604174297942577,0.016978326702910256,0.0636492288003777
IL12A,-0.03203997514484607,-0.003434556743768725,
S100A8,0.020761403962357268,-0.04488581715648159,0.13658570825196836
TAC3,-0.01996011527689383,,
TAC4,-0.01809352536761676,-0.054231813349742836,0.01068984675245291
MFAP5,,-0.050511340315202054,-0.01888239383977094
CXCL16,0.0240334412702063,0.06328817494017408,0.11475172142226464
AGRN,0.045853241154818335,0.09252596070890282,0.018723912886386314
COL4A6,-0.01279269594330193,0.013873484698156998,0.11913900817496627
FST,0.00878994544386542,0.03776378632917438,0.0038945769189615257
MEGF10,0.028665034431852962,0.01707562988037293,-0.07282696464980291
C1QB,0.044272827476822374,0.03388135153914239,0.01817905390061822
HLA-B,0.0033212651546592207,0.04308593425481441,0.12024134292841969
PDGFA,-0.030691468061685247,0.06244928420414446,0.05368917436099867
LAMA3,-0.01793700945192322,-0.02425926838176537,0.14370394126292474
DKK1,,0.003866091917318205,-0.03297519114542522
INHBA,-0.0061334584491471444,0.05764285109495491,0.06223073129880269
IL7,-0.015513685498402303,0.020485134659655416,0.14741999048605303
FABP5,0.035069259926617184,0.010983604542855718,-0.015693213908987307
CCL4,0.06536071452149947,0.008454728903281621,0.044763962079037455
FBN1,0.04909515329264695,-0.03630335774587394,0.05520203182577967
TCTN1,-0.0059978435736158285,0.0437829913211049,0.025118882261006423
BMP7,0.021129766977230815,0.023906903248821536,0.06840781227224478
NLGN2,-0.0339854529190491,0.03203945628462966,0.03448028996221362
CCL25,-0.015954822558852385,,
NPNT,0.027958223416393518,-0.052500451159332,0.014798959800553162
KITLG,0.04119576304046786,-0.02602416099700121,0.09240732595945704
MADCAM1,0.00775850892071069,0.07061180959938099,0.06773015614967585
F12,-0.009951323940703723,0.06561916371860538,-0.03030616662644315
S100B,-0.021198985449254387,-0.07248669781097677,-0.07810185875876777
IL27,0.009192647449044413,,
CD99,-0.029070946710713582,0.05707243234717162,0.14144170807006531
PDGFB,0.06360011056482115,0.05550493809252743,0.09533959136256358
CLEC2D,-0.009963263872125473,-0.11303509744296122,0.1097555807850835
F8,0.011972025489173576,-0.007028780620989272,0.02708474442978161
C3,-0.028101524592259806,-0.0457739999000252,0.07277620830151457
DLK2,-0.014405437627769664,0.06261294146030442,-0.03129636082376601
TSLP,0.015553246482958,,
OSM,0.06638485897315001,0.03449426233436957,-0.009049606705330308
PRND,,-0.04896492000811048,0.060947377759459825
SLPI,-0.06684885123789565,0.005777724915826825,-0.018706017161343177
AFDN,0.0044362442634543085,0.035877763742189844,0.025622106160246363
KISS1,-0.015060926133609322,,
ULBP2,-0.008806093111902336,-0.002405098297332859,0.03997879449329594
ICAM4,-0.009372075135783057,-0.060083392940043334,
ANGPTL1,-0.030042495890628355,-0.04569918153053544,0.06596055151896434
LTBP1,0.01145251312006952,-0.046262523456826,0.00712027786684033
NTN4,0.018552126542182894,0.08352259825004507,-0.035518084545807176
APP,0.062146338323980865,-0.07970412392234057,0.06566506084753242
RIMS2,0.002810484424154202,,-0.025692141678716432
WNT7A,-0.02786823641852868,-0.04338033157207213,-0.01627846702006192
GPI,-0.025016832183026392,-0.08807910020378759,0.006503458521018356
IL1B,0.040135336196544746,-0.036410691726530914,0.10519525651194062
HAS2,-0.046121981650605694,-0.01741615576369848,-0.023632421289928308
IL11,-0.018093526738425566,0.04278970099976731,
SEMA4B,-0.06056216211579606,0.0005983722683218171,0.10864339974495123
FGF12,0.0755777697130513,-0.0819853094028437,0.03141598515758486
CP,-0.011725252883771705,-0.11563128355684309,0.05792192639457449
NLGN3,-0.04374534538369633,-0.06185469447202678,0.012929747520898266
GZMB,0.01199241963520887,,
PROC,-0.02241566049024259,0.062454510431580595,0.07398553466752315
AGT,-0.016931115083320573,-0.03872873889956704,0.018777808664851958
PTHLH,0.009268871410383146,-0.0335434372169958,0.09584112849820461
COL1A1,-0.0002109851022691583,0.01244466400051517,0.01254405616422447
LAMB2,0.006449726811839958,-0.08666266876808756,0.11165110543930706
DSC2,-0.027663891475118305,0.0022714322942239355,-0.0024303001217588025
WNT5B,-0.03253916519895036,0.012083783704720987,0.07212900594039293
LEFTY1,0.019329837300573468,0.03209363798993925,0.03697282712923994
FGL1,0.07576806133164712,,
CXCL5,-0.009372074114517662,,
S100A1,0.008668642371023409,-0.08116695628824544,-0.048319398929394186
C4BPA,0.08137537388434814,,
NPTX1,-0.02003167959069673,-0.00444745735723818,0.0494118234913431
TGS1,0.059048527482479685,-0.0037626824603141603,-0.04107523197847491
SST,-0.03014705305604813,,
IL34,-0.010975774686754397,0.015205725377933223,-0.05266430529547387
TF,0.01906234028208385,-0.015610333166402484,-0.11791653518377794
IL33,0.0187367115242184,0.026235223773891946,0.05271171187683384
RBP4,-0.019083679645902848,,-0.032472674299244324
CCL19,,,-0.022654881764667595
CCL20,-0.010323586924661891,-0.06845454173268194,
NAMPT,-0.08604849666991592,-0.02509023835942894,0.11458071923996095
