,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
MFNG,0.03290917178424359,0.0467980475011047,0.015631196249250228,-0.023069366100402677,-0.02469310324005921,-0.06860994377831653,-0.034080185241949584,0.11504114506587726,0.024188125807190732,0.029999575881912224,0.026742648494945474,0.0034004264692349636,0.0319477489134831,-0.006400793259589554,0.02729776197191468,0.039087559030228154,0.02045183875092127,0.019106332280678057,-0.026506691387287836,0.0031154383212267764,0.06763502730455272,0.00834439642538304,-0.08559251546441915
ICAM1,0.048684236864368687,-0.06101965739436343,0.07270106794840199,0.047667936784614756,-0.08385957876621003,-0.05700155001359107,0.07515620242133902,0.11124841013987877,0.03228716155788168,0.01396014008243573,-0.004463955613047461,0.02968729333212909,0.09368734089692471,-0.0319707813707884,0.050707938438521775,0.082899239202466,0.04671167921280524,0.026045761907781007,-0.005198042305957035,-0.08216339827970238,0.0823044697146535,0.08401205414228706,-0.01872307338530056
PROS1,-0.05751984890564631,-0.0033268649648156823,0.00305937562293327,0.036920352910336324,-0.005804771901629536,-0.0842610675651199,-0.0008158205771953062,0.1738444335196516,-0.04351609900341951,0.030901080719093796,-0.055538822129571445,0.005805718769618921,0.0319479472773966,-0.04045608790826769,0.05533243273072009,0.05961563074369283,0.04111995458743936,0.010956947243870129,-0.04548793340609141,0.08681497082350242,-0.02724523693608124,0.016991831729582185,-0.009595253362242536
CLCF1,-0.0037891120775491016,-0.02987476809818267,-0.033541128609938534,-0.024903935862973074,0.024019551878106407,-0.0011482004025741247,0.08273299125561873,0.07130861785379505,-0.01279858293777892,0.03241849808410809,-0.04610728972068846,-0.006965524512372093,-0.016655285395413683,-0.033867607097335654,0.011099638533088606,-0.017728504311937895,-0.013153557237169761,0.006887999982230813,-0.029463457590736025,0.025305235323073074,0.03373074675573078,0.008333441795683957,
PSAP,-0.056337675599056065,0.07461251920419935,0.0075028825671732274,0.05387289497215311,-0.05289579275535846,-0.004089826530780238,0.02239244910171013,-0.12836121865841568,0.029009905428968173,0.09679825741948245,0.03628772897006956,-0.011273934383805398,-0.03842911858786427,0.06208996998443941,-0.01294595457657042,0.08170983467161608,-0.04174388825011502,-0.035562038452756566,-0.010261553873484156,0.03253951733597963,-0.05018304201569394,-0.07108551687508202,0.09551415889945966
EFEMP1,0.008358446251223454,-0.08458912604982252,0.05303984595621985,-0.045072021750387076,-0.05662368576397795,-0.0836894775796868,0.04184339494591845,0.13059354185191208,0.07706493321590586,0.10082518140749466,-0.04477326544045796,-0.003613817331875108,0.012778889105145446,0.005843040346474535,0.005541962198938037,-0.009857485031556907,0.09614608046488238,0.05944016170926291,-0.0482202781454979,0.09369929973100427,-0.12866997799283264,0.00988872032341742,-0.06540182450429595
C1QTNF1,0.0233164021352466,-0.028140870670465633,-0.007418085172931246,0.0024244124142630344,-0.016822767115222615,-0.042788154501844915,0.044297721170738116,0.1488028452888948,-0.0185363705388468,-0.0076771322434425,0.02533735412329843,0.06323124723099183,-0.06669086930485138,0.07735420865304343,0.04107456841849901,0.0017626693257608561,-0.049042167352276435,-0.023615146057418008,0.019966540512464093,-0.03165958425258369,-0.005034140059199679,0.07312818722105126,-0.01736501415017711
ALB,0.08346883173976959,-0.01583759734780071,-0.019873139306358943,-0.01832552256881249,0.0009710179553256119,0.020954352518125875,-0.015592735039370314,-0.044913311607557196,0.11872892251304441,-0.0012034685879830627,0.0162965679380023,0.02686469933259315,-0.042524622272200066,-0.0794869604814224,-0.0015915445582739907,0.015777843147324874,0.016826630796986177,-0.03411295451720769,0.02342481390564478,-0.05386160977052478,-0.032618592530079864,-0.004982456812216562,-0.0888994144348624
CCL13,,,,,,,,,,,,,,,,,,,0.015460127396504167,,,,
EFNA3,0.008343600877751918,0.025992615316247913,0.06259252149678898,-0.04447483636044086,-0.00830065021918001,-0.053883851637075895,0.000644576885196582,-0.11189185553236387,-0.00570465817137422,-0.009221937585084538,-0.0053993128738459165,0.006665808509295991,-0.03403787131139634,0.008968841777881357,0.002628630892394542,0.06269722451318827,-0.015707065038232784,0.00293746948299155,-0.023312185150152914,0.07918685303031475,0.13240480573578603,0.017275869023636793,-0.02469804589038192
DRAXIN,0.001895988284476458,0.09623880193946684,0.026749133531291328,0.050828980212935526,-0.05382646720018355,0.016431663295269693,0.020950317556167802,0.15512304262016846,-0.07149216909554433,-0.0005003235972633102,0.06960086629149584,0.029694300421108415,0.030569608594804062,0.005730462736990589,-0.07026410758361326,0.08282221666646226,-0.02595435476975599,0.04936684716486391,0.04013054167190331,0.1134991488480636,0.08652494641274,-0.003380730811788309,-0.0709487930288977
RAET1L,,,-0.027669490344662227,,,,,,,-0.06356356951026888,,,,,,,-0.014716192142701269,,-0.022448249948200945,,,,
NPTX2,0.09202748500054543,0.07314441717642116,-0.02043859514857338,0.012304731101300044,-0.043589191362437565,0.03775723008334037,0.02990527453497154,-0.17867645467507268,0.029092830519145237,-0.00454626849248214,0.006082569365385122,0.03921083405837165,0.04722720415482928,0.1547710901570133,,-0.06695799246510019,0.061627024840022464,-0.00706933744188916,0.0911053983948139,-0.02467163380603622,0.04621134808661539,-0.04078269860362118,0.023242224526853476
FGF11,0.02459267158425063,0.008138605739731703,0.025657545438234175,-0.05325157514760873,-0.04334564996812138,0.026564398190863245,0.0632693976337474,0.20423217285267667,-0.04351475716474219,0.01626206799684818,0.00820704355595891,0.0776098523284051,0.04385994414204703,-0.0869923104789229,-0.049045142519402445,0.02171309426779204,0.03066495566352537,0.04015168261521044,-0.0737648643247376,0.01417711982676869,0.09580026780616636,0.054816934038816274,0.07976679141215506
CD59,0.0015510028470866707,0.11110947561125549,0.022326597329854477,0.032247965335234524,0.014217583284351925,0.05070762853361936,-0.03205003700134908,-0.17398784828765335,0.08549952602080646,0.007653480994023829,0.011183135768647021,0.01771277113135749,-0.026935525935906972,0.1639420992008641,0.06317180063802877,-0.0941940298711501,0.0045484447471123065,-0.012890970161332772,0.007657063551299057,-0.08314772027380486,-0.10408951627364396,-0.023657901237942612,0.057676088959098336
COL9A2,0.047716153497972175,0.08464495010422009,0.036749366794904335,0.01687651488819198,0.015463228291553655,-0.018453792106604763,0.0078065845899163685,0.03517217664211645,0.03861939196313737,0.04307800762772004,0.02252586263374683,0.06778495343232557,0.024329076981504827,0.1348112874772723,0.06509599127263872,0.08738141605422388,0.04687073431166668,0.013583210895575393,-0.03446571439502072,0.017438134548889875,0.14347416435984325,0.05217729583639687,0.0042226727138063025
DLL3,0.0357473205262674,0.10891459997958272,0.037367149516897964,-0.06904287351047095,-0.007228611784865424,0.03762132444417746,0.010098364014762039,0.058454169800882715,0.056130652568817316,0.0021717364202533773,0.07480428337968209,0.09466008745082377,0.02588244356454001,0.06876231631358311,0.09774749010504485,0.057006529723615924,0.07320384789232047,0.05261103016461394,-0.03479920301490437,0.08715067397894055,0.2193283182807664,0.018600461564063652,0.009240734001373001
FGF5,,,,,,,,-0.046101002621693477,,,-0.029219210174253295,,,,,,,,,,-0.004975502618613124,-0.0468615370858966,
LIN7C,0.10899044544072525,0.043912912654467576,-0.004676473907053127,0.015105273114759905,-0.010568993948917534,-0.008885681082830154,0.01152569703823742,0.07329599864520984,-0.027416363742551075,0.021030854417957084,0.02258708710650402,0.05321247729488298,0.006540414029138192,0.013159062114408567,0.016803797677685813,-0.031603126157396896,0.018474414581280865,0.06075398383559637,0.027137533219573264,-0.02949587987604497,0.14565732628271041,-0.003412677286645043,-0.026944787773430273
GDF7,0.013831576464878974,0.04852686318579145,-0.017825884880171436,0.015235534862478355,-0.018533036532905608,,-0.02227317695898556,-0.009993243759206696,-0.024195992810756035,-0.0602935378728848,0.006481906830798351,,,,,0.11834632833750637,-0.012615436612092546,-0.0065417078930234355,-0.015021002036612698,,0.09007365098907005,-0.011356651335523407,
PSPN,0.08815480658377393,-0.013979374084766533,0.00889175512438232,-0.03447097093146132,0.0330632246672675,-0.02443282323080422,0.003973540251377943,-0.005574685659087908,-0.024731015703077928,0.016955703668759852,0.009746952798606188,0.04205884324834518,0.0005952133251304624,0.06281462350630028,-0.041963867727013514,0.10611836534617936,0.06065581579068911,-0.0008485177571174717,-0.01363358707987469,0.09072267146714455,0.10622417035622801,0.06609852448126831,0.21619518033371032
ANGPT1,0.009270862751166516,-0.03574756660699571,0.011086540996214238,0.0077135166336590524,-0.037828165962195556,0.013249659003246012,-0.02683929293743355,0.17650794313348095,0.07655081322842688,0.07557836324925847,0.01958403914851758,-0.02019495241750243,0.030155738533489396,0.014400098685273794,-0.004165380360243323,0.12342550252280715,0.050125693323338424,-0.009161915405508468,-0.05265334937970661,0.039432870501567296,0.05228595826735096,-0.03607626226245807,0.012385945314662163
PNOC,0.025085780592848186,0.07504146278470084,0.03112554109496642,0.027345177681627274,0.051884299416087264,0.09515196421553934,-0.021309967924966734,-0.10383431147937772,-0.002823143310186553,-0.028545087849161106,0.018805496488279477,-0.035678673998201585,,,,,0.01690089599754745,,-0.01780801142035822,-0.024567311305462077,0.0010441249849278051,0.0020756189450915554,-0.08599303545786083
L1CAM,0.06451958616579213,0.02188245510226681,0.08037387442441193,-0.005072194438397927,-0.011694714882984637,0.008626265488085334,0.011245200959056161,-0.020506635373763297,0.007622539192893927,-0.07514428460033754,0.018750355903045163,-0.03053390766790273,-0.09738646756375793,0.07094885621825854,-0.09614076045260563,-0.006165015475025617,-0.019198602180104572,-0.028904910989733783,0.02256329081740587,-0.02289472290288629,-0.024185230092595805,-0.043327899103220116,-0.06444038053713831
APOA1,0.040284177115652645,-0.006163260181143479,-0.036754921790198104,0.02372443002438753,-0.01646788450476587,0.02833246352598354,-0.036012385605660925,0.008841124654143464,0.006136585035785438,0.014409340050552754,0.05209614782607541,0.031421396181487336,0.06923151089896278,-0.03603311336750403,0.009102866975193727,-0.06104826879390911,0.04102004600764188,0.0031257767590442136,-0.020171237488700137,,0.0930881775989552,0.004402553736192165,0.05787024796956378
PSEN1,0.017785908024610185,0.009478234785221574,0.03266301602442005,0.010995503000739974,-0.023781943376076854,0.040611590252856024,-0.025006236868572344,0.0269626911037734,0.058568209010727984,0.05150006464603602,-0.02518182848288928,0.05928607360188447,0.06334425754964237,0.09965713368824759,-0.08875900769097765,-0.032100885298576354,-0.004482414564890974,-0.036983186545394155,-0.05853504066085212,0.030343560944386713,0.0060761354751644875,0.02897216800697517,0.08874938277890754
CALM2,0.02157380309721827,0.14240178341692553,0.07902428562853778,0.009067908497204208,-0.010818912594700258,0.03263922727158403,0.017989136236599042,-0.20846251457302148,0.011271988892103648,-0.12301152304304665,0.08960102573314403,0.010194573629912112,-0.06875968609929187,0.04170481973874539,0.023172471553590975,-0.07785886465841707,0.06917007554321328,0.04865863790487167,-0.001999837701480897,-0.0315118422911897,0.16888378023307862,0.009060094198181476,0.0892895635676506
CLEC2B,-0.01608322305159409,-0.11217394087994761,-0.03974861428268697,-0.009420808144296595,-0.035859032609149785,-0.001244995454494233,0.07845669821890652,0.14650395703260913,-0.01829748628540653,0.03700620168358587,-0.07888696437857393,0.0018016678882494881,-0.03877788682759348,0.011185831785448005,0.014230074222380056,-0.014798472267502949,0.004546743881885639,0.05299688484889253,-0.03367121154883828,0.005546346180522621,0.06593666410602522,-0.0073773475994600365,0.0141634653840428
NTNG1,0.014193304524717091,0.08784663460729897,-0.0023186110192481633,0.03688788771523889,-0.01786512933305258,-0.01050858188126291,0.019731370712487643,0.00245327583952055,0.05952683188414901,-0.023366785857528678,-0.0018551744052533162,-0.009659634234926315,-0.0059679770432296084,-0.04301897206462593,-0.06113763426582454,0.06996289679723963,0.042428548063136375,0.026500058119675002,-0.04991068930960293,-0.012945340191615019,0.11236327327882593,0.06367137741999025,-0.0681205103883338
LRIG1,0.01387995631107302,0.04760135609738503,0.04658964267112144,0.061304914789329215,0.0008908147933922043,-0.06869858317704582,-0.02630892751749141,0.10145808133651238,-0.014055840217883898,0.079249927049624,0.004230640320768719,0.03419499928552993,-0.005504858849061482,0.1550167356538071,0.019230470839005715,0.06461488322083891,0.07316805116320144,0.018952522248917136,0.041007957754078596,0.03471957082422005,0.16703218193086067,0.010922766554762486,-0.013412129325958609
CPAMD8,0.07376628752925925,,-0.022620929986630463,,0.051549376589570095,-0.021726807297665327,0.045829495391630386,0.015083565847283657,0.017482494723562027,0.03004665444951835,0.04001123740225838,0.0117702951688618,-0.04628429038942481,,-0.059481054440137106,0.024972267017595858,-0.014172424204486328,0.00875402755622556,,0.07508238435276081,0.03867645146330406,-0.042706158322286025,0.03355917927320073
GHRL,-0.020222645192748828,,-0.006785466599556996,-0.02426699525758476,-0.0067076566735540435,-0.036795946695809705,-0.01657631988741125,0.04153032253295589,0.04013944491317076,-0.012100594976383626,0.05153243443294857,0.02469940836166102,-0.07886917072258613,0.026161641494883942,-0.0732595698976054,0.025318598030932924,,0.02870427679211665,-0.016248130049514718,,-0.07440936261737253,-0.00951271759921945,
NPY,-0.04466007560797824,0.06550692611958582,-0.02509379312132747,0.014649213873792855,0.005428533493073874,-0.0005615863477154814,-0.013348234796763668,-0.10242530636605632,0.027208950574032425,0.01493672939128247,0.013048538274935177,-0.02481556874528561,-0.07432909833356144,0.039140828379057406,,-0.04392799128192407,0.01547771877388058,-0.014693389213664025,0.0024957393664480393,0.043523319966903756,0.018386624068683466,-0.0672739649864395,-0.018075643302311564
MMP2,-0.014745573428854615,0.18688263929068466,0.0691406207045289,0.00542609198840441,0.04889877552526531,-0.019501990934590065,0.028394393092576933,0.15602836465772646,0.034196862681938354,0.0034308253570182715,0.0004098821517775751,0.08245070758293273,0.10174296321071452,0.06301762364254766,0.0018548347731899058,-0.004532266673198333,0.005745390223300874,-0.02879652952277003,0.0036835626321661133,0.006748467484055611,0.006772000536890456,0.05575370877122435,-0.02520211686024426
LHB,,,,,-0.025785708340942404,,,,,,,,,,,,,,,,,,
PPY,,,0.030485537441386913,,-0.016976158436047564,,,,-0.01866289406981509,,,,,,,,0.05099630793647432,,-0.03294332989570499,,0.05471552865967305,0.014106314465272687,
ALKAL2,0.1490364881592504,0.01223833805962582,-0.03165090593619508,0.00538491924989274,-0.025411082217549164,,-0.02922307585550435,-0.030665918279838417,0.013332155097293625,0.0539356385176253,0.009996284341067033,0.003963190305293617,-0.00952898965950656,2.7323949800099145e-05,,0.05379075881183699,0.06920523295338357,-0.012276917984361521,-0.034673792259528276,,0.04596561285761867,0.02875125865319867,0.018691051857074464
CSF1,0.043635289095943164,-0.040214623741799564,0.04814194498138346,0.042207950846664934,-0.0325246080919423,-0.06803653941277824,0.014824669254059399,0.062483323407674124,-0.024270020394967902,0.01082067240863619,-0.007846495039782167,0.07175007555387278,-0.01585058294205787,0.03374405770073578,0.08995510671694974,0.07455162890304542,0.005805876647362956,0.029527439231320105,-0.011800563387702955,0.1305224922616992,0.09180258602514785,0.07627790590163626,0.07325727532138251
SEMA4C,0.032742133157853646,0.03799699688903432,0.01059262705974361,0.014708698487254125,0.001135382447158521,0.0732437317452089,-0.015377203991024851,0.12556713860643973,0.041642058566878803,0.010584376196419838,0.06324862609369236,0.03812541286935315,0.005640170864029923,-0.019492477623141297,0.08665854124235643,0.026864899632490703,0.03973715797546262,0.04093389198563166,0.013730768614313549,-0.030665291160807163,0.11731635300939633,0.014020372663611915,0.02878500011137966
BMP8A,,,,,,,,,,,,,,,,,,,,,0.06260557373271675,,
ICAM2,0.0059472859986744306,0.03873473371512677,0.028058827673220006,-0.00879475939771232,-0.018223916133987824,0.045008287147282486,-0.0042421759974403265,0.059833309532333456,-0.01840513074993924,0.06867376837965841,0.057854733881627964,0.02870604655916146,0.05763223220931283,0.06516070416910762,0.0796703312016801,-0.010130533112318386,0.01284488728356887,0.04340803394419908,-0.013602975291793006,0.11106350261601136,0.056364190906142385,0.0030668461424551196,0.07462835700960121
SYTL3,-0.033738154588699776,-0.09058615442747374,-0.019298508417561946,0.05804791027373278,-0.002018069227232892,-0.026912743268655264,0.046681549416844895,0.038565825807905574,0.1006349696364729,0.06368010070583753,-0.0544026116325694,-0.026629868719281136,0.05761048978509148,-0.021318732542843156,-0.00010532602451277678,-0.0008664957786819412,0.04330654758124667,0.001206912182011355,-0.038382384937741584,0.0047517555145234255,0.05554408347886191,0.0015392386649239825,
IL1A,0.03446609565391632,0.08381501792323207,0.04121606643591301,-0.019125854925008054,0.009269923454496795,0.010481392867098564,0.07765699254182871,0.04916714419577684,-0.01890787066092164,0.05319834139868592,-0.03150141064635362,0.04183775305221537,-0.029220793538862876,-0.03969003493999169,0.1007647340887401,-0.08309064181035475,-0.009354417013813343,0.028836972555387325,-0.008071955938549922,-0.0009150784651561166,0.053160682410637865,0.04926390220505702,0.06101213867988678
HLA-G,,-0.018301562374361268,-0.007395782396960346,,-0.0059294295744899885,,-0.012030063507004533,,,,,,,0.06668323424705623,-0.09819307310045573,,0.060860686815281284,,-0.02724274831983829,,,,
PGF,-0.051944769301812695,-0.03453988345328851,0.044270776474185994,-0.03437826008416918,-0.04303530052676296,-0.0041529030714707454,-0.01013001899953195,0.11332971502891191,0.0009930510565416472,-0.01589064937417042,-0.040368160411678664,0.0004080446852183628,0.031072900249730168,-0.0052444278167033615,-0.09036540049358609,0.027289495830132987,0.016277704122856465,-0.009649766157820802,0.01273796658672285,0.08504573341138225,0.049581420064477244,-0.010713945163871053,0.07112401423180374
LGALS8,0.04237609098591529,0.021609053974825817,-0.05798011552416524,-0.001050819993240887,0.020025504468309707,0.01802266540728493,-0.025534499721402943,0.10291149294504984,0.03138712306040092,-0.014988747642375276,-0.007247777872321986,0.01995734677450878,0.08156377184790313,-0.036258801808018166,0.02803778964016575,0.06282414594857572,0.00023123895078661894,0.025539917905185065,0.02213892038357635,0.012438464673733907,0.055174086681479426,-0.011574423607452873,0.0506929237102717
DKK3,-0.06311303734852071,0.18596341925884383,0.00964997872595716,-0.01706005646934488,-0.011916634827024127,0.07652160396903174,0.021255776645448737,-0.1642646600240292,0.048778957073200534,-0.04742710604541853,0.07567726559893764,-0.008708934517851668,0.04541909136380385,-0.03220367548151008,0.028003755263170546,0.05868087530096423,0.018671707707891397,-0.021601773406339182,0.0014864899934874376,0.0015317581001741405,0.11608264021948321,-0.05794487189866961,-0.114667102536455
COL16A1,0.0005999196476640936,0.1373694360721933,0.04845267106741599,-0.01582468482780848,-0.021909476576264204,-0.04331924050581377,0.042514240083635205,0.06449528964913767,-0.07096200959752737,0.052866945207127675,0.10950932531365518,0.10877710082031439,0.09175056435360292,0.16530188833057327,0.03148111889202513,0.022898824072670843,0.05153428026573576,0.0665309786816461,-0.010421976700610049,0.023470066598163718,0.08630323837186053,0.06520110721253025,0.07009838878258845
TPH1,0.0446359574456393,0.004858485215579367,-0.031262139246922414,,-0.0006375801543086685,-0.02132767788180407,-0.01274752988506512,-0.010163471705124594,-0.009381658667027578,,,-0.0354226734018388,,-0.028795360477108546,0.06947899703247833,,0.0728299176584717,0.06826887815672546,0.004374717566646615,,0.026394775096426855,0.09745778690162496,-0.043607242457125786
TNC,0.03223431843601422,-0.0219434911556239,0.04499257039116856,0.0008426009266149731,-0.011596572816281904,-0.05079626491610545,-0.003570986411967643,0.20019893820944923,-0.0663303025707738,0.05508683948156135,-0.004603619547172912,0.06283888058019185,0.03383299651227888,-0.012071102582227223,0.09663179081729495,0.09460013667067609,0.018992599781296277,0.06673728693083746,-0.04363457402808439,-0.006187955182498893,-0.05389808055730611,0.035202064173695674,-0.027853863824755843
TNFSF9,0.013963632757553593,0.014778976321918385,0.0033360422620763476,-0.025679803315746878,-0.015386423678537679,0.0406537404893381,-0.024318287076891994,-0.0885145943143685,0.07209351549155878,-0.012765108590433713,0.010916994260828894,0.008661878631596173,,,0.11922727318652657,-0.029988433299506147,-0.018570513740165013,0.07817227981484504,0.06167038780874682,0.008386925575861294,-0.03496997315300725,0.04233861350703932,-0.017589547219660506
C4A,,,,-0.015133280562587071,0.0188523689426341,,,,-0.022123924813152424,,0.011784121724406306,0.0046302777269881705,,-0.0006125292800136594,,,,0.013507707441170564,-0.015179423230490385,0.08198898957056663,0.044438454903305835,,
CNTN2,0.021151584252221103,0.019006267871668262,0.07733101208439482,-0.09556207602600492,0.010447847711340861,0.08976170466591059,-0.03673064190869084,-0.03796556988654265,0.02423715208520121,0.0005246168715621866,-0.04383923865710397,0.09120707876757625,-0.076089270271576,0.09426426623640222,-0.022352992742792177,-0.039184929800878794,0.007104221765763105,-0.004722353960167613,0.012300107710517176,0.02660323236914071,0.11832860590387115,-0.08223261123178413,0.1269495309718417
F7,,,0.0022792687953402044,,,,-0.011071266081149554,-0.04170453674643583,,,,,,,,,,,-0.01502100348910689,,,-0.030569777591270723,
LUM,-0.006069498184946405,0.032305243830366016,0.061020989551314304,-0.0223117224566014,-0.03666001607789491,-0.03399925273684196,-0.01433530914872979,0.18758986719888723,-0.0440366709559348,-0.023274655396393305,-0.012054176123890375,0.0024302147554493975,0.0310979115027703,0.09059261417389046,-0.04982618343121396,-0.018458527741715983,0.0753307137217324,0.07500251419768372,0.061351348423980046,-0.01822901467415395,-0.07465819901079586,-0.03218443353129978,
IZUMO1,0.017311605816263825,,,,,,,,,,,,,,,,,,,,,,
BTC,,,-0.027669478819430222,0.0623898523135848,0.04909851058989537,-0.019928646792624762,,,,0.07706568550769857,0.03462079479823781,,,,0.06572936490712258,,0.017314105415242035,-0.026806575465117766,-0.014536114995416106,,0.0844554093195135,0.0039030957667648063,
APOC1,0.004190541917642934,0.004502048139668959,0.01985400306592357,0.030979360401274393,0.08433903104016083,0.05916830110433958,-0.022923071491948627,0.2397504108027525,-0.037164150875376986,0.038356061867540356,-0.0297338320459166,0.02823537416990059,-0.05654789252691802,0.03766197765186149,-0.0034456382769611073,0.11395189281262119,0.10741911994823576,0.07461870565695491,-0.05083535441666912,0.07592258554988074,0.06538801591992084,0.08957883201915857,0.027968482997657328
PKM,0.01028155394744982,-0.15313324487451246,-0.06829922824628269,0.06340487763617254,-0.022577862179762917,-0.07383139643525437,0.04655584642764319,0.029187888979122178,-0.05608555898909933,-0.04086286576306012,0.003986434182949349,0.020874903840544315,0.0854302314608009,-0.09949621418118075,-0.12536926097918427,0.06055987049005678,-0.006584098293493096,0.03575723278627147,0.003611539431119712,-0.06619150400187183,-0.019280637305131135,0.026348465731841835,0.038260048370329335
TNF,,0.05945722714265945,0.011707054029461723,-0.03360217620519452,-0.017974675147308182,-0.04607684854418139,-0.013156197128507673,0.0010869066165860239,0.008397782186634643,0.03568217988421515,0.0016480392323074031,0.054755998093635745,-0.013333740162882236,0.08819108040993322,0.05319966828990659,-0.024936530095933294,-0.014716196156545987,,,,0.09891870713623205,-0.050512607350847186,-0.04278382824059111
GNAS,0.00569799979499662,0.12081264526954878,-0.0521681311737752,0.029321489471649215,0.018940977054298317,0.07502650159672342,0.029808300913061678,-0.14721709692542773,-0.08777635280877473,-0.06101554458768874,0.0371627156152785,0.03801272630723509,0.06876794016483231,-0.03616288098159635,-0.03174157777892543,-0.08258340778402017,-0.02674462580667501,0.03563519533757091,-0.035737479854946394,0.013374505167191129,0.07911702634267452,0.005093039383281223,0.006567501802668037
BMP8B,0.05722293189087475,0.0727121132149453,-0.014209076639517622,-0.041921531845719465,-0.024496399365795653,-0.006785172981856299,-0.04336541436989463,0.13723099759648083,-0.04751497943262669,0.005121145730124711,-0.005960038172171179,0.0830965519549215,-0.05544519003858627,0.01984209963378643,-0.012704175770414758,0.0848471726507903,-0.028467966620908846,-0.031116725713626787,0.014747548648709394,-0.012502365970138435,0.01752902013553549,0.00711329426028628,-0.019475277548422692
LIPH,,0.0029875161909117998,0.012485142642876977,,-0.023783475362408296,,,,-0.01783793133925119,,,,,-0.028216553769968768,,,0.032813766243895336,,0.024681761786976883,,0.1277743262703102,0.01978596570667928,
CCL28,,-0.03638697651254787,0.01557568573076789,,,,-0.023808426860428483,,-0.006871059605377398,0.0002487068677142503,0.11653426873130217,0.04413371224266725,,0.0202635819690518,,,,-0.05751954269643204,,,0.025370754306151443,0.009248337580125393,
PTPN11,0.001443961820730487,-0.031023795258682752,-0.01071381344103843,0.006359890856038891,0.05133801247476758,-0.010318458839127924,0.01798884291121583,0.07339803885134437,0.02094789830733284,0.0051798679096592,-0.003913358234267919,0.04275934591133092,-0.030211134721488158,-0.006814237528218469,-0.02890040598638109,-0.026063589273770303,-0.0019076895691618335,0.044675150076513154,0.00976762211896636,0.02899707887866511,0.00946835459724526,-0.015742477245842403,-0.09004008530274707
ADAM12,0.05075643108399442,0.07835991280259062,0.014268477811696802,-0.00041764035637553216,-0.06294692727737387,-0.04158275924864001,0.03069662314874998,0.13108791810492512,-0.01716460492161166,0.0027304922014386446,0.03763174783170142,0.028436216712032863,0.054660320199057075,0.0031338239407963926,-0.08439530240243874,-0.03131206627865434,0.043856599446931654,0.08270935692467887,0.0005551399009968559,0.06163121244205595,-0.05007834640087664,0.009011322859315033,
EPO,,-0.07541933733857371,-0.008644247513401196,,-0.008838494458274134,0.02548660281128166,,,-0.018662894884454103,,,-0.028280830167125504,,,-0.03163285434093628,0.001564696239197764,-0.017040224215817613,,0.03781254477319402,,0.07488722903871328,,
EDN3,0.028523168101967547,0.027835876278062343,-0.04057172660088925,-0.0034299266634339977,0.05914000672109193,0.05431509314426903,0.02991415372970419,0.016205988076055024,-0.00963022021763866,-0.036312772580977024,0.07237108587812538,-0.044820348343669006,,,,-0.05267031444526006,-0.02674044754539975,0.01621741570011754,-0.0279316135653197,,0.03620692387708265,0.004115737738271504,-0.07162109527307231
CCL22,,,,0.033517895323890184,,,,,0.07978944059233677,,,,,,,,-0.015583024132949421,0.009760853617466382,0.1048403029849792,0.03267804958834848,0.03422881180402159,,
CCL2,0.06669313882609185,0.007508164089113019,0.08078931798472139,0.05448807758663831,-0.04049146521865283,-0.06702653989547322,-0.0012131834247245277,0.044748088294149564,0.031119196019199366,0.04663632664611816,-0.08769909402524761,0.02223053179045503,-0.01430980245657949,0.01978725574695519,-0.07477616250464725,0.01117865597504406,-0.009432159946974996,-0.016695580010318775,-0.04396718833647029,-0.04677866363250965,-0.019730179587378098,0.011887810387380342,0.04320352412734112
DSCAM,0.03623665761009138,0.08333381939328113,-0.02016198967979742,-0.01281659829545411,0.021723503983881124,0.01562470319189855,-0.026945581866480064,0.04123601607947548,-0.0430596815762679,-0.02835408041405705,0.09174858350601756,0.044821748774623166,0.08357351431392404,0.01021273698616605,0.0069194220230621595,0.07876360614417467,0.03439272750503959,0.01643284318246317,-0.033862934247917434,-0.0229689916071721,0.17433406328207174,0.029629441048437375,0.08175972803242613
GPHA2,,,-0.03484323412401293,,,,,,,,,,,,,,,,,,,,
ANG,0.06693980884691546,-0.0282413088391266,-0.09051241352995269,-0.028241128759199985,0.011392978399812726,-0.04033665483493834,0.08782638239866293,0.10800965706968808,-0.02888775218885045,0.05435011696700183,-0.0022886743551999117,0.04395867804436161,-0.020041217233998494,0.06487446842595654,-0.003679892653397561,0.11625541901823389,0.007476489873713996,0.0992447422781941,0.010983644207963864,-0.03813090255487102,0.10951166708366959,0.022747755253373116,
FBLN2,-0.03960481489108347,0.027672781052870046,-0.0062048731361452345,0.006060301550275282,0.005468183998776566,0.04464405749114901,0.006592992057432436,0.12162561975961751,0.05737923041467291,0.03494035428132721,0.05665706987874584,-0.010752278407236636,-0.016989984567532937,-0.02964543784653676,,-0.0005608558159504666,-0.013592454299111155,0.03211443088146445,-0.007087063034723147,0.006666155138075032,0.018743957278838853,-0.0012525260501326033,-0.04461295685554942
