,MGH258,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916inf
FGF1,0.018560416807328412,0.13158448779840076,-0.13616678096241566,0.1875601253678032,-0.04083735265397738,0.14843796277987942,-0.0608453982096755,-0.01827651362770723,0.07069202177178271,-0.09053113063794051,0.03049304621405865,0.04407028048743927,-0.05096079304273337,-0.03344005994882475,0.31659760937839115,0.3141534621788106,-0.029362071283125995,0.06878897755168606,0.050089751950450456,0.14675702900989132
ALOX5AP,0.004195244845569931,-0.19136599138944702,-0.22790910160424985,0.008300682217856301,0.043416603727854074,-0.32030207901043406,0.10609541889895718,0.2093591896104961,0.15122611960705357,-0.08648498014353587,-0.09279647865401021,-0.007171614128313746,0.07372964092275554,-0.06018389273378043,-0.3453779663439588,-0.35026676934016676,0.07379227614582688,-0.09600399958210226,-0.03741726997773838,0.016014766989476344
IL1RN,0.00824889395785485,-0.1806473534680533,-0.057877316177006005,-0.07612147527515735,-0.007116165461287486,-0.3514026420777857,0.09199723189379093,-0.03374330165956608,-0.10494820262586631,0.012376366042551708,-0.02347720672426693,,-0.01726276955944492,-0.0527628673400754,-0.18604596873918358,-0.1880096383016207,,-0.12792201377495493,-0.016596502380087683,
PCSK9,,,,,,,,,,,,,,,0.035909220208506024,0.0717697458810219,,-0.0208096832817059,,
FGF23,,,,,,,,,,,,,,,,,,,,0.007533564901096653
NPW,,,,-0.2206169009542508,0.010391487843582351,0.010224292221849283,0.08439900222594846,,-0.016603504613431436,,0.014534797862237644,0.10529803440266053,0.040424885035709304,0.009323693567140747,-0.1375105624715774,-0.13938753422535471,-0.04195700311484388,-0.12278412645237587,,-0.0006646033381556905
CXCL9,0.008941803016391497,0.023714814415655254,-0.03007461942295465,,0.013771627325849424,0.016445304427376062,,0.07158068504178099,-0.045583675900179234,0.06530262147971526,,-0.04748439898982196,-0.0763684035411811,-0.03304390327737989,,,0.03499977590162014,,,
ANGPTL4,0.08846776475366186,-0.41481902411030364,0.0042705389417505854,-0.4935411507835778,-0.011274729670576992,-0.4715026565654199,0.06941123877039626,-0.012661304689028586,-0.01222109203956895,-0.023465740928902093,-0.0637250192089734,0.015685925692858968,-0.08592635511609407,0.007923955122680524,-0.5269894257465895,-0.5942643900869354,-0.06527638592279257,-0.1140694044677079,0.0673974586830947,-0.02063988830224013
UCN2,,,,-0.09068888447713615,0.09304137544142566,,,0.057329805245249735,0.013312956620296693,,,,,,-0.1485024425375455,-0.08859580104368628,,0.013969420202932825,,
OBP2A,,,,,,,,,,,,0.01907777856861992,,,,,,,,
COL4A3,,0.06458458008210231,0.10980348843119518,0.012814467579722653,0.06359536296531547,0.3941456820699705,,,-0.02947469742980726,,-0.029607618079436855,,,,,-0.053754730192931706,0.07222131257313016,0.03409636138983758,,
NRG3,0.033901057201139964,0.027824510866616532,-0.015582513657616856,0.0767164865848915,-0.03407471318699858,-0.03391244954135331,-0.19269551744012475,-0.09227599887295092,0.058968678839955574,0.06640177878338861,0.18511712491068813,0.04661908685547161,-0.08745021586073287,-0.034840955288561314,0.16528124858571666,0.2544663064976408,0.00963953046861804,-0.03388482194115661,-0.09642697706470307,0.017635789578390862
IL23A,,-0.0023428087114859856,-0.04583696627662576,-0.044282718257692866,-0.015449128430409765,-0.14791143546682578,,0.09532783214369386,,,-0.03602274399706553,0.08417993560273626,0.005579879186925865,,-0.013896410558543109,0.07068794117992627,,,,
COLQ,-0.02684963206759131,0.05856449815302818,0.016386722522470313,0.07931501900516917,-0.020660403225603183,0.034417479358263454,0.12593461609172904,0.0935782968319159,0.008078323022293898,0.06745313557330927,-0.03052088719975263,-0.05214967859124571,0.054148506816146046,0.029940534390203118,0.15336393495998296,0.2527166816569669,-0.012483628236590796,0.0337965165895573,,0.022404847090681718
SCGB1A1,,,-0.03874097648873068,,,,,,,,,,,,,0.10119124569046035,,0.08285937796913678,,
TNFSF12,-0.03164748479626196,0.05430163018875543,-0.07466250288770557,0.03760599880709961,-0.013292267262627805,0.08554799588375936,0.0003975653624520998,0.15186960240713768,-0.01277744349612805,-0.027319533205697796,0.06721105276797493,-0.00547413235325543,-0.06223219212163439,0.047879486739483446,0.13016283877713575,0.08362253652416564,-0.08913017255401964,0.04405559262755624,0.04515712838217916,-0.022906029179124716
DKK2,,-0.034559039087409406,-0.04336103938090514,,0.05507526286845803,0.074425774939922,0.0370582902456609,-0.06889392718261993,0.01655080950714705,-0.05445415214801624,,,,-0.041879769616426685,0.006177948173258906,,,-0.05812959378155875,0.03940796153904308,
FYN,0.03734531856936306,0.31596232816115377,0.12835474490523832,0.47762457061419156,0.035779221161005126,0.25412576708064577,0.5456526075358034,0.205235446838891,-0.06554153723355756,0.07376506250397034,-0.04433285762235228,-0.05156871286595835,0.1860862809536058,0.10996283644853154,0.5325342131326359,0.6172754386172631,0.0612200604251228,0.30522363440083056,0.0011140802478299685,-0.028682486030138166
ACE,-0.011126844922244762,0.1313273272921136,-0.020941648820613615,0.1622522133238489,-0.026804686761730836,0.169954169957129,0.25022967995681256,0.2395357815453017,-0.012483894586408934,0.030321298314593445,5.0876750942408075e-05,0.05228931776122091,0.045100182093931046,0.0685721583329253,0.3004486472964629,0.29852850218141447,-0.12610634746865415,0.0688412523187823,,0.028788393927809654
IL18,0.042477713932474015,0.015439291266342796,-0.09308596427744181,0.25222186872696944,-0.017587429795383063,0.16777271834065968,0.15645099855702968,0.19512519209237494,0.04879288821673316,-0.04779865099617899,-0.001582286939021935,-0.003138893518323334,0.0050562870713725455,0.01640816541265806,0.3293646606587909,0.3620321597233201,-0.0023827687721470116,0.0008393753567337374,0.02548368087142024,-0.027487222311981342
PPBP,,,,,,-0.06984255399379927,,,,,,,,,-0.10128427454987234,-0.07780663679812196,-0.03234463003253995,,,
CCL27,-0.011976143971407604,0.0472836168329218,,-0.021336531777294415,0.01640873657519522,-0.03845087231374621,,0.09469500875635065,-0.030876622097209774,0.005355929895468089,-0.014651598709288869,-0.02328978624552411,0.14810332341238985,0.02781407732160083,-0.01292437308404338,0.07883164436089325,-0.032915406152169494,0.06857898516849063,,
SERPING1,-0.03181311478059832,-0.07858966067899884,-0.2695470933179515,0.0591375141302311,0.037289153949787206,-0.35295059911874876,-0.08793622912011989,0.22788034992285758,0.17857125392920345,-0.05900924748436437,0.024960342195975205,0.03106803485742825,-0.06212368826850793,-0.04455652575911393,-0.09086113354783033,-0.08418046786331009,0.044141863122546934,-0.12432399273733388,0.027849563942244054,0.05711790257719739
AZGP1,-0.02250104761129029,-0.042807465316956755,0.21719910102791562,0.05075087751982009,-0.007641914708001515,0.527005700544667,0.4979015840459038,0.10386245784992587,0.030081123116727643,0.014025660076877595,-0.09425245128358924,0.05010756695661222,,0.08996007962472193,-0.01712057928229073,-0.17712734788963694,-0.03726479879632538,-0.22236771605047845,0.06049679992974625,-0.026350081445438007
INHA,0.03877999832095161,0.003837260752063143,0.02806221137656423,-0.010170745958460526,0.0021767513798103062,-0.006583989558584611,0.05370546255807374,0.09181263677255451,0.013241200024372641,0.023485629971870543,-0.05213711475964888,,-0.015886317195102837,-0.05329090990162576,-0.0010506719165223055,0.07783439127021488,-0.05111894978996625,-0.004611143016627332,,-0.05996285162694382
SEMA3G,0.04744674374697308,0.13009723517922436,-0.01991752801059231,,-0.028334853014605827,0.06756267682619042,0.07105743673407831,-0.03754638451153813,0.02392414711755821,0.08066753834949782,0.12515002397169797,0.03987807561145384,0.04454559020550474,-0.026287298491238273,,,-0.06337265089898185,-0.07254815474675753,,
OXT,,,,,,,,,,,,,,,,,,0.006128591336372916,,
COL6A1,0.001639305990336754,-0.20204568317203736,-0.021486238121425884,-0.3138375461135919,-0.012203639331639425,-0.24975244724332066,0.44398125685134016,0.24989389802809772,-0.25771177863716227,0.015269555117291923,-0.20334781323258708,-0.04290368139934211,-0.03343276760854298,-0.00836957872065049,-0.4415225748370029,-0.5634778294428724,0.016976424523514222,-0.2511518722068801,0.15119948777862016,0.004939585575137808
FGF17,,0.0467687137170054,-0.04389767754279074,-0.04419586506075553,-0.01766766240235094,0.007766353289083945,-0.022041862383288976,-0.016709622832978166,0.042362791638799295,-0.013009324986712074,0.015392490701795752,,,,0.04883106308042348,0.19598217607318238,,0.018654255694527794,,-0.03761340285805816
TNFSF8,-0.03476489813602125,,-0.0051039567020875415,,-0.019453212948085184,-0.014364611935243556,,-0.011590222740677747,0.013159783333523026,,,-0.004599176581943535,,,0.04096688482219217,0.06582756522972287,-0.03792723718651197,-0.06932047923668484,,
FGF20,0.009111335798530025,0.057638034830314495,0.023365118247548722,,0.011436193910068103,0.03243711020967777,-0.02019402053015497,0.06325277242344704,0.03747834330564304,0.05521955896428277,0.04335072111111744,-0.014172043960983868,0.05558015146248814,0.02929329329561615,0.0863542123354362,0.18144637621555648,0.0363845479110685,0.0899063148600455,,
ICAM3,0.0844232241606248,0.09055275961853716,0.07171226353112023,-0.009200243273658143,0.017950189492066337,0.05068651882146471,0.1427633078853766,0.09726253312155794,0.08992655846490315,0.12224220119209209,-0.03814183384180897,-0.0049673956070613225,0.15119673429277172,-0.01962269684152967,0.18015769933653414,0.1612352747718244,-0.035458569488421104,-0.0054864448596856005,-0.025917373558974232,-0.01795699987348628
LAMA4,-0.03618873425545388,0.16633387250673282,-0.006167804724752958,0.1892712750924483,-0.014678459150816364,-0.053765195870715876,0.3177242329612743,0.2914620019057032,-0.09735962701882103,0.00608934983995839,-0.022980487515575555,-0.0008164894079667243,0.08210335289548966,-0.007593527674431314,-0.02168235503308669,-0.018600820865198684,-0.07540653999781213,-0.11353054823590474,0.07435762529919725,-0.035809903661127525
DLL4,0.037191912211078246,0.027022138063175563,-0.00236289444902835,0.050790402587348085,-0.044331926778898724,0.10153964688990198,0.21045735242893127,0.21119434754324312,-0.010350339162036027,0.06223788305249881,-0.016437240592418665,-0.041073043228644114,0.11453599099297239,0.0689420808457848,0.10088921609114408,0.16079765688567452,-0.04299759394014597,-0.04562644557186378,-0.049296782082347945,-0.055619101574394744
SEMA3A,-0.019595028142716735,-0.054735436332079494,0.0630520603598517,0.0355672009998948,0.0009063991528699447,-0.057911323457595136,0.0028452633283153894,0.0007786584140313213,-0.09338130012040204,0.08364605313809058,-0.023155849083617706,0.0042736721156061966,,,0.040550977612318996,0.012921503615030347,-0.010418108148407294,0.026960235277662926,0.023860374005419974,0.005279977295752797
RLN2,,,0.011913493397008023,0.016482032576465428,-0.02524611391676034,0.02235239164958113,0.07502414891768427,0.02341341845041516,-0.041960918765411415,-0.009500459310026368,-0.02252032181404525,,,,-0.04387312026733924,,0.036789190121931714,0.09405006767109608,,
C5,0.11622809280488416,0.030149854394759902,0.026443327442503096,0.0821342460588848,0.011765825992068305,0.11228241978992323,0.28366621397814007,0.2210577638992842,-0.03415783933451351,-0.015854423465491155,-0.015803399767026435,-0.0015602759857884965,0.08643530882093689,0.06631579748596725,0.1606474015558684,0.005513278714291898,0.04149026901753895,0.019749699388236428,-0.037954622019702844,-0.027189769149132816
COMP,,,,,,,,,,,,,,,,,-0.04923531417915927,,,
EDN2,,0.005835309397316715,,,,-0.13781448400290747,,0.06459672381696765,-0.07841350776148645,,-0.029484750895989953,,,,,,,,,
C1QA,-0.021282693371219498,0.06841647810265308,-0.15874235052950741,0.3673735099829169,0.008491674475109212,0.042539075409582607,0.27750150951555325,0.21704810952863815,0.08186153016501609,-0.08109174982559358,-0.12353263623965323,-0.00717698565508871,-0.02337840247343842,-0.05636378813065573,0.04929467474113711,0.2151627981558773,0.08802977601761992,-0.22233166043733069,-0.13066581583217884,-0.014563588966649691
UTS2B,-0.01144716552906776,-0.04036749369016429,-0.01893149200130616,,0.008033125291483874,-0.02843812675903624,0.014609596994969408,,0.01995557171336986,,,,0.06491215785884479,,,,,,,
COL9A3,0.046670655497181315,0.28095367736982446,-0.0035776092136381556,0.40629907780170904,0.023434022293145982,0.3679090331031095,0.5298555584453603,0.1998379699324921,-0.16784377953813934,-0.0532804541016879,-0.18170049002470223,-0.11551395248429835,0.009210942749842924,0.09364313465214939,0.050391671579038594,0.19726819798463832,-0.10183607062011486,0.09424303022822675,-0.06458440122431836,0.03816753191471213
DLK1,,,,,-0.012205790893018589,-0.010418753198483486,-0.007528879499221881,,0.05025614879623776,,,-0.09426231353742527,,,,,,,,
HGF,0.03336421378946351,-0.03881712927888386,-0.14329325422900074,0.06768557903603571,-0.0069163676513300685,-0.022431995998188577,0.03239892839075019,-0.022914098095455134,0.10364829736934662,-0.030490276413989874,0.007632220755605001,0.14710706655515254,-0.015787548903474828,-0.049912299208026784,0.12381254931991885,0.039011298629027386,-0.028191555786007075,0.015872457086242537,0.03152048151464953,0.06027338448407025
P4HB,-0.007844530009806137,-0.3242860628193178,0.018420611070039714,-0.4210421060938227,-0.12610274711342265,-0.35108740247865206,0.5758374485155825,0.1841650262798293,-0.20089637242370123,-0.05657566861026564,-0.09046106648295074,-0.00421985509299905,0.0396987976282821,0.006303674930262116,-0.6436293375895337,-0.6338268364448978,-0.015621865116363008,-0.2827185183471084,0.0327197349636748,-0.07833558579165802
ADCYAP1,-0.018733221685312964,-0.011802382079853431,0.041038253535034465,0.13068981339673943,-0.004392635100655045,-0.06509317921808884,-0.12327082741155465,-0.0008357391958173718,0.06999164375933292,0.1006618710375251,0.14530420117806966,0.059409181524136725,4.3508961570994044e-05,0.0020257262825101865,0.034816265030540805,0.18853829219515558,-0.05449570576718862,0.07980483387505365,,-0.03354049772307373
GREM1,0.05418305535848834,-0.03409345840816782,0.0020485117683023647,,0.06587352944931012,0.015437751647392623,0.1970651110323925,-0.037305182195598,0.020683606799194187,-0.03445053958305902,0.044428180407505874,0.04378296793331262,-0.08262113018810248,0.09504975372189275,-0.04052270245061031,-0.10149312877348785,0.05269533509363685,0.006726185310725656,0.08563719222167528,0.130697691510641
EGF,-0.04766729096897995,-0.017600715145053108,-0.008399482123284256,,0.05245672589360733,-0.06776984729059574,0.08506207611864267,0.15766543898918708,0.022975954095634545,0.04792090727028726,-0.031764485217781246,-0.01697957715379018,-0.02173095326972286,0.04562825361946936,0.09281475705906787,0.025293110581246822,0.0027223013890941613,0.04534535823809367,,-0.054242286397621915
VEGFB,-0.04852536965154485,-0.03863249157055455,-0.08284507037359488,-0.24963087540992357,-0.03078723381250414,-0.035913084659903505,0.23726945849507078,0.14657544641913056,-0.11019236760742505,-0.03231534269649792,-0.12694548479826676,-0.015162061698764119,-0.03197012558981822,-0.0866331496052305,-0.19537559140403063,-0.20545131124080002,0.03696478414651254,-0.06227964332342831,0.06107001608715685,0.017146232746743956
FARP2,0.010871218932388682,0.1821513900484024,0.021706255150160496,0.11771391264981265,0.005139099284501154,0.022453076675522602,0.3248899697105162,0.13160573323024652,-0.011293614637464755,0.0034016919835103054,-0.057094670805091736,-0.007705175017607873,0.05132598257076351,0.09258141375794803,0.2343810616902978,0.2871448270010384,0.009573602571687961,0.03679621644938848,0.04407241106845647,-0.02276839460084405
BMP3,,,,,,,0.04859359731199838,,,0.06785163093618286,,,,,,,,,,
IHH,,,,,,,,,,,,,,,0.006760996445888454,-0.02895832857641197,,0.05859267916211917,,
LAMA2,0.04859543905998305,0.07276852429063228,-0.02844946387566439,0.08431600978062546,-0.05399841297685486,0.1373091849005707,0.19385883406288987,0.19899979712928587,-0.11703027962525409,-0.03971229299461388,-0.03748217477441335,0.04352142311545837,0.017131101942962423,0.08040424582584867,0.16190659911454802,0.1935334436163628,-0.06963490073015366,-0.13522490255533107,0.08069043798812361,0.12901521062339041
SERPINC1,,,,,,,,,-0.05352181902446752,,,,,,,0.09515626602613209,,-0.022702672012954037,,
NRG1,,-0.07288315559945262,-0.04592673400642104,-0.041882261443536364,0.040579015459082234,-0.03701903368817627,-0.06222707862090866,0.031084022788279504,0.010508920753446697,0.008556880900604894,0.1270692204119706,-0.037377768353426,0.05668505441975787,0.09607720063713936,-0.023688760258806035,-0.012016267340600286,,-0.19707604552110816,,
SPINK1,,-0.19901133424537348,,-0.25242272501853624,-0.00034082111821906057,-0.14524655174780146,,,,,-0.02252032181404525,,,-0.0488048491943918,-0.250253802257398,-0.2942126436651175,,-0.06501622655281901,,
EFEMP2,-0.005285522277747757,0.0335848599677269,-0.0764981111145652,-0.12507223951191132,-0.0022512560519009645,-0.03304567068998226,0.3032634261590656,0.2006712274164543,-0.0799474748950397,0.04275096446308772,-0.1417285576984035,0.06689849263029822,0.005616722546059793,0.0109626024609842,-0.34158781258895016,-0.33932519297976993,-0.045023885355375826,-0.04530249729994812,-0.03684303872507828,-0.030553115034380473
SELPLG,-0.014208381440649375,0.11899178258872259,-0.09785278614729631,0.1684984353328225,0.04562025645381964,0.09863460027610071,0.03084425974120351,0.08492027382643773,0.12983114776146537,-0.03464862299574797,-0.0013162854379688879,0.03301785725673527,0.12695476604248782,0.08858904856946585,0.15448578364163004,0.25589269829319783,0.01976809986975916,0.01195642435902202,0.04496122044199136,0.04219573728444639
GDF6,,-0.04325745098073998,,0.013762110106814539,0.024020434906206426,,0.14047031082422076,-0.014200254015787662,,,,,,,-0.05265807166363304,-0.032726450366060984,,0.07893527158694479,,
HLA-E,-0.028266045549223424,-0.0867564220922367,-0.23989458871806266,0.1425996018237598,0.013398159721431753,-0.1432135562692628,0.1792075005229707,0.25727305174855764,0.11128095355838685,-0.09085866892209245,-0.11874988261272719,0.07827953971136122,0.055588723313957804,-0.025713464265859878,-0.11564458198033727,-0.13571077061457093,-0.07418016248521347,-0.1240048047875491,0.022169089119033036,0.04714145598867204
PTN,-0.025080727871877682,0.4699121793963829,0.3602904711148771,0.4627545053901373,0.06737572677256652,0.48005299562502685,0.638475150366046,0.3272173899915917,-0.2679343042416785,-0.00946067406612814,-0.22194590141668813,-0.13157910988447993,0.011794445232737896,0.23039891002007043,-0.019893194637942643,-0.025324006111409253,0.024479198704346172,0.15417937427798803,0.04915886030189588,0.10347675913282652
CD274,-0.023124871209473364,-0.028679729458383145,-0.0232069377878103,-0.025547619742511973,0.0646161071136657,-0.12345271446747216,-0.007212292417902064,0.1400687881455924,0.05955844524997185,0.09065900766823666,0.023160630635447627,0.014723370824896623,0.07862434086516784,0.08143802104693205,0.02456955032119166,-0.06318177548969545,-0.050270308312736746,-0.019015141234849504,-0.05058862849099697,
CD14,-0.030612642855118808,-0.033018452284338244,-0.10686327576964337,0.3972714815755155,-0.027220539352632217,-0.17537533282298576,0.27386780397122257,0.22540241295444313,-0.06110865095744582,-0.05135950380782989,-0.09416783797586632,0.01205503660246228,0.0962696966853622,-0.16075910308880895,-0.03956506665184976,0.06600406315923599,-0.009211331414143346,-0.2854197465525589,0.06719116303021953,0.05815725158781255
SFTPD,,0.05395972970061213,0.001962419057077421,,,0.005978354339140686,-0.07863189258337085,,-0.015418277427696176,,0.11101775065659,0.08099689802150464,0.02719016133931106,0.014149072347479977,0.09315876528326754,0.10150988760718534,0.04863181879155264,-0.011480644860736359,-0.022967988572013175,-0.004648115908870423
SLIT1,0.016396716050442198,0.2054405117046241,0.19299903856475745,0.4006762433144577,0.06677804558383445,0.33890342113307814,0.23074313156850473,0.1290761211387294,0.04009949265865075,0.07482370228791455,0.0536813783976928,-0.025271752669052277,0.12922713561343058,0.12024655090247141,0.01016107252600167,0.11610566553320137,-0.017627550073364615,0.07138828559391214,-0.05653058647581369,0.010426588347974426
LPA,,,,,,,-0.007946499908618539,,,,,,,,,,,,,
CNTF,0.04074595620153393,,,,-0.03232959825946138,-0.018372044876503367,,0.013466773887084888,-0.028056104942219797,-0.012721083390368208,-0.02614849686239431,,,,,,0.04847975398850287,-0.008464935727643912,,0.026454750838365366
BST1,0.009845858559636983,0.00984751778719213,-0.045519741292884004,0.0839012842004879,-0.033822124253891084,-0.042388205774535594,0.0330977253274603,0.2571093695096702,-0.009210174569561478,-0.0767445715002247,-0.005098205619490794,0.0022190059005288876,0.13999925498419238,0.02487085017007077,0.10246521157424454,0.11628835358292475,-0.0407282346632968,-0.049888898750000646,0.01978670188482444,0.049143496959374464
AGTRAP,0.07912124143639546,-0.020432129566204344,-0.0256489442952103,0.02810507664269524,0.08471408834676598,0.034344470645624674,0.2683422804192268,0.19331734347679622,0.1131368116107288,-0.017346315005916987,-0.04747019605878184,-0.030898883363403944,0.07740369307188755,-0.06151384314613609,-0.17232628319293647,-0.1255647302785507,0.029909336439883326,-0.08811694302050437,0.028824443709106425,0.03288861818102232
LAMC1,-0.0326157159921731,0.08973361906174443,0.07953287846145878,-0.08249618489677162,0.007778656193463707,-0.08350188619387959,0.406613776680323,0.27211556251955604,-0.09552254096508415,0.014500817973774328,-0.12455370434581653,-0.00895074433680962,0.009517958057366521,0.013322068671086316,-0.21368924368998102,-0.24974517727523227,-0.03783327693131833,-0.22903863711340294,0.08325327474893919,-0.017127257925041686
COL6A3,-0.01618529744737639,-0.013074966451451356,-0.031656595047138476,-0.0859068261444183,-0.04624546094334134,-0.05240624026023934,0.15736439731081117,-0.017852497404220104,-0.02959353985682665,0.026594131040709273,-0.018124805670006617,-0.004551773500251147,0.02553802693643526,0.06786635540900039,-0.10241834857865392,-0.2416448603377652,-0.0240419916141091,-0.18881103172195499,0.03502234762988269,-0.017585142755627434
FN1,0.0026505794832716225,-0.04007368658079916,0.07119340661977959,-0.4263432659121855,-0.06935240899312337,-0.2148619121361397,0.4501686867788761,0.28793476062670714,-0.1266612308829622,-0.024955062506963274,-0.1525049176963533,0.0564276114017149,0.01807995188926623,0.009131532365810446,-0.4999373733681756,-0.6096922803602213,-0.059109630418567885,-0.18716818857100356,0.09841012912104423,0.015516952123480914
MIF,0.08270581684974661,-0.26588707170518605,0.12152900703319286,-0.4571307802574246,-0.01009057233532499,-0.21365288314331418,0.22106942221385778,0.0391351550756585,-0.07305035747891304,0.018444137096818126,0.03255617325195334,-0.05931610888332135,-0.12587904119791254,0.0037909845971169725,-0.245431350184384,-0.2751413730445733,0.0016970347213084622,-0.06863540144318114,-0.029275080259581567,-0.08275958257223265
JAG1,-0.04064640660587718,0.16060205156405533,0.023258538870624075,0.006818903858294575,-0.03981664659489145,0.0604453200015653,0.3668051280984369,0.27487856719043224,-0.17555809988498988,-0.06617515285200726,-0.19613647735957995,-0.008627335771644788,-0.0474264512270663,0.06518356215420124,-0.00047661486279360716,-0.03347562618174255,-0.012447050751240718,-0.05333735667703416,0.00030485065215888626,0.10257661740847655
NID2,0.011017465794662062,0.17041021105945223,0.10327475509761007,0.28268385561470577,-0.009675837406600087,0.1297108985955172,0.5941536014036809,0.21260379327041787,-0.03774507148521865,-0.01012985830619731,-0.020179854569511862,0.03205203302155566,-0.012487255093505517,0.05761116290359124,0.147756110507246,0.17915826263501036,-0.03934980991587013,-0.07677106285820053,-0.023856821272436473,0.032024462524177705
EFNB1,0.001436076143842879,0.10481041283586941,0.004103097254948577,0.024677983028495904,0.03113316887608039,0.0276758368259514,0.31171200033207697,0.22462667401896913,-0.02454247803102091,-0.0594321505882412,-0.06075589330624761,0.03764699061679188,-0.013314148101760338,0.08299936909479286,-0.023500523648349585,0.053085380137240276,0.023512948784327695,-0.025023338885323078,-0.06486343794471419,0.10163791474295662
COL4A2,0.0009611126058575657,0.13994917447448144,-0.023082772043683572,0.05236098641212218,-0.006978809526927843,0.13299664671956174,0.4542388991203683,0.2919044425791491,-0.16613264651323284,0.020277339871842857,-0.08517947182234825,0.050704433183875755,0.059524417066674155,0.0020079915638091155,0.08437627776223577,-0.14624493934699934,-0.06083451853189255,-0.11691198297941706,0.00995362530963534,0.015609416451776569
SPP1,0.026079702669474944,-0.4783865213840852,-0.27722048455840775,0.4302420177089458,0.02063628595377231,-0.5111274933770976,0.6430591920907966,0.2865682209500741,-0.09163854490656768,-0.09968679783159927,-0.22877999452757308,-0.023129550891977456,-0.19710203170256113,-0.20086156445846398,-0.48683213989990753,-0.4193498137118923,0.12627234545424043,-0.2925178825649123,0.024312869861136448,0.06016054153408678
PODXL2,0.05376167957369764,0.021443142895563844,0.039665544485414254,0.19822811240924226,0.02016944352394533,0.11200109909073348,0.3259483093340779,0.030233364709744897,0.0038662343393194797,0.10153715970089285,0.06661982183565891,0.053962729802330765,0.06561828949098547,0.13811974066771326,0.288237569571852,0.31000980405873796,0.12760164657010029,0.14094739790644595,0.012635834566000695,-0.050652233515522824
FGF9,0.131977329368165,0.04915352329845519,0.03337019859137144,0.005534475697468094,0.10094884064046579,-0.026795781026593957,-0.08143121651277319,-0.10265095389284772,0.14241022841131618,0.1175624932949664,0.1760386957390379,,,,0.17645485972471533,0.31483729361839546,,0.06463164356157407,,-0.025933730880680104
ITIH2,-0.03318215723226315,0.08104775784328451,,,0.020314446048008996,-0.07791163091246822,-0.04492397979865238,0.05495474278771292,,0.03043954919454371,0.040760404999111294,,0.015382772623593945,0.05044347908321598,0.20122041537716617,0.1697064286516513,0.01825276750416317,-0.09145994619969382,0.09126628076070169,
ADAM10,-0.05320092551880545,-0.02750409188154212,-0.020406321060127984,0.16125142218007463,0.02919395955595317,0.08737847170490043,0.1072054069231293,0.0600923292026088,-0.0003786836135176789,0.027369262751348534,-0.07774279133057627,-0.07685333088839921,-0.0652236750745771,0.1471292525963783,-0.06276899418357987,0.0171699288724912,-0.009681205557550416,-0.06802461941796518,-0.030080768943501056,-0.037673469663670474
CFH,0.025772532975129072,0.03935216213432541,-0.010673037500594848,0.07650359576515917,-0.0012933326122237766,0.04943211063409303,0.10450031544141362,0.21003725861156367,-0.032112490031835646,0.012115146737140356,-0.03422317963075534,0.05342020023473566,0.028283250994282402,0.031858383378359716,0.20506186176409955,0.16215869809526073,-0.007201412814741154,-0.04588107531909358,0.05139187814794836,0.07887818818070141
COL4A5,0.1030645871889311,0.09883352885742656,0.03272247853881805,0.17580448706464333,-0.02131941319348822,0.18034633784449233,0.32630183966244974,0.06626789603433593,-0.04697817072452768,-0.026965037706396813,-0.0700647979394899,0.052387435349821716,0.06852361427447219,0.025242406746951496,0.24935725361366673,0.2656635225148547,-0.06415724563542524,0.10443861043331906,0.06546128129777927,0.15804594162398028
LTBP3,0.0032268735150863337,-0.08140057564682396,0.0633125608896827,-0.032423596973739685,0.01822712304116415,0.12467348402626609,0.18370965120714705,0.10408281669312641,-0.022744119050784165,0.06642815240101775,-0.08828739587876451,-0.06648403245990153,-0.0207377399694997,-0.03875436760282537,-0.19913275622333945,-0.22267650562352573,0.010292618894723047,-0.13180218162483504,0.049409655235091714,-0.00735244864318304
GNB3,-0.004478846646841409,0.08324801778748352,0.03868952719127965,0.14338723260539968,0.029715474468650624,0.06936887282936723,0.2963254245796658,0.1791700590478875,-0.024273119441536373,0.032114717729772854,-0.044202834328278144,-0.023782331150950086,0.00988146658271522,0.014892996643958968,0.051480448047158414,0.09069584117759164,0.06068218455636112,0.06004023177214289,,
COL6A2,0.04404186094085606,-0.14818717948550764,-0.09849367980758214,-0.5319764549413627,0.004830696085544498,-0.0016215516848189777,0.27157638328936545,0.2282165740859646,-0.13141654557315902,-0.007258415560443337,0.020053502483629786,0.01623374130384191,-0.04932858895004959,-0.05748774397111562,-0.4204926445620104,-0.5306366060056059,0.005936497448170421,-0.23789998674957194,-0.01429530269224513,0.14081985697320426
PLG,,,,,,,,,,,-0.09673565733601193,,,,,,,,,
GDF9,-0.006182705395285902,0.008877142664663037,-0.03705632522637449,0.08691107043538836,0.07601088817652552,-0.024515402626122486,0.18165511255012634,0.17326112232513619,0.029894704494102024,,-0.07091312635434661,0.05519332569937988,-0.0032494244395655744,-0.036739078724329764,0.04635573604908619,0.11133504627082673,-0.0813327876359083,0.08874236389815199,,0.020947761116834794
