,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8812bulk,ZH916T1,ZH916bulk,ZH916inf
TGFB2,-0.0510994474669167,-0.000452840126672508,-0.011290738490304819,0.03760944024302514,-0.085352905655872,-0.03719402237917748,0.026369325887579544,-0.03610776713029458,0.022529961335828613,-0.10207167064486652,-0.032963371255112735,-0.0032543458976103104,-0.030093168954874225
COL18A1,0.015043202777410758,-0.024376093598067496,0.014011999087346776,-0.046186562435917455,-0.08516499663909223,-0.009215916815760459,0.10875475806401554,-0.07464796744660392,0.000768322351670307,-0.06067376734271897,-0.008503786510062951,0.040403553720164194,0.11232745662417769
NODAL,0.03865573252085686,0.053983618178412664,0.053362650270921366,0.032802839966133424,-0.01821789297738873,,,,-0.021666605668230168,-0.019453537119505628,-0.01737725136400811,-0.037854705860780685,
INHBB,0.013199880796936823,0.06581581609814541,-0.035340726075846485,0.07796897741045436,-0.05508257364189129,-0.028558816643528752,0.045607849476998925,-0.01700871080521365,-0.06407265604818835,-0.037648799669761646,-0.023610347212877487,-0.03362004570362838,0.08717301028552156
LCN1,0.03141730216552706,,,,-0.020409557540129478,,,,,,0.012979707788524229,-0.03702240517564549,
ARF4,-0.020250415355343936,0.10407723926590398,0.0040912892636668355,0.007984390451751722,-0.0438446109541644,-0.07351635195409245,0.023981352213281504,-0.07983818613301946,-0.06807293536889991,0.0631423813121625,-0.004726468317898577,-0.022700184457753684,-0.08960570030103954
CXCL14,-0.03772788709699856,0.05397423011902966,0.06292799492345692,0.058939528522946844,0.06867081166158949,-0.04449642086768353,-0.04084932761418815,0.03932481475196578,0.1297938158958727,-0.04298253963132326,-0.03215487329950228,0.014973226004186262,0.07245892476690136
LIF,-0.016915150660303017,0.046371470705823134,-0.0657768154025699,0.003157453690739807,-0.0437091486748082,-0.039654385177906544,0.034792419740776924,-0.059398078672718804,-0.02610065833666649,-0.017602005194101416,0.03336101635990925,-0.09498244909564495,
IL17B,,,,,-0.03370668748323687,,,,,,-0.01681399476273491,0.021895094533849715,
MMP1,-0.02033463177316972,,-0.014616318256218789,,,,,,,,0.07017745348340536,-0.02967976346239318,
MATN1,0.03360781418336335,,,0.028684452988139188,-0.00245218118520208,0.05185427430712184,,,-0.012832146157601454,-0.0037256850515680357,0.03330407634639434,-0.02474394329378327,
ADAM28,-0.0030004611383049845,-0.04277272780067657,-0.0398830116579187,-0.032818579718629434,-0.08981669455611632,-0.014459727928189031,0.05401362661502115,-0.18639902373031983,0.03137016431067332,0.024352832342301407,0.041091936835317235,0.06593061820668882,0.006350231677276337
TCN2,0.016341306092923162,-0.00208816986371757,-0.0035718264069426564,-0.005486851841927061,-0.0541568457613146,-0.003879715196330755,0.04898453259324986,-0.06492551481572972,0.032883910362330744,-0.06006558729406143,0.013731245596962918,0.07733582237723609,0.0032432196139183683
THPO,-0.02523427393225688,-0.0014411056254191958,,0.010206928899216261,-0.021951229137094002,0.015156963054279857,0.025841993533804133,0.03167660458345712,-0.012832147631662405,,-0.029684076328226734,0.00854584919841711,
CUBN,-0.02440818117215743,0.04034511705230517,0.029867514582236812,-0.027711174261464668,-0.01965420383282832,0.031122692446478827,0.024260950074378566,0.003841123203714228,0.03419137085109707,-0.052015542908295215,0.09258095247799403,-0.0593085607688954,
TIMP3,0.006170114944288728,0.06910122268410605,0.018258182241715736,-0.038153036785196444,-0.09580630526918288,-0.025625859675130588,0.011967991644550757,0.022510138257880626,-0.0032773363319289427,-0.01798102488278267,0.041654513799345566,0.026472907798602844,0.02795067172922948
PIGF,0.043577524929672026,0.03422760463393918,0.04500265731153246,0.017804918809421175,-0.0596553329224579,0.009566161143783801,0.050077137495715636,-0.0481717588148314,0.025292679623780234,0.014048369273473,-0.051172040850001314,-0.039376342401130755,0.01226371324631763
CRH,0.06007478733297763,0.007553609078463652,0.03380522668784204,0.06922983012187141,0.04472359280450087,0.07768510626828724,0.006062906382428666,0.07165571368502567,0.0018932285266561135,0.02069583974378552,0.016662040800786284,-0.06409826162402123,-0.06506593657283301
BDNF,-0.010759923197776392,-0.0037399528820372817,-0.010123556633280562,0.09760560536765608,0.15409785656984257,-0.06044550661685765,0.02171917288793197,0.0654925913758416,-0.014452294003681742,-0.05852064280919397,0.04205317480600291,-0.13083616090811084,0.14173426833964933
CCL5,-0.004105281957448435,0.04836712127681161,-0.005701996589920453,-0.04394174958081672,-0.04632986874506121,0.01226389141342338,0.026711997679573385,-0.03736785381124412,-0.017408351399819017,0.005213223378194913,0.01957614431945348,0.057101974748817175,
GAD1,-0.017990440139301404,0.02230853095531746,0.09020578713923708,0.11417411068810232,0.15198792025666402,0.09468605195260944,-0.07706058419374744,0.2670477644147714,0.1369699904573283,0.06767032622503498,-0.02611515565412382,0.11168341118613528,0.1492739665481125
COL14A1,-0.014607046041490797,0.02540502468719631,-0.03469842078419366,0.0055610460151221406,-0.0362053751136959,-0.03668579535813082,0.00655946082984183,-0.09184175717370806,-0.02485953595471629,-0.0599486272333338,0.0008332465896446207,-0.017515534161391472,
HLA-A,0.01872647177745915,0.08727656563985763,-0.10081726198827876,-0.10625779003832142,-0.14059262940029515,-0.06181848566081692,0.027039749103284477,-0.27810852782473827,-0.0854509039275864,-0.05300453003394082,-0.008492966424018592,-0.07142725191187589,-0.021666248383310487
CD5L,-0.01728080215303247,,,,,,,-0.023871825524116496,,,,,
FGF18,-0.015636002546782556,-0.032039971740177704,-0.02026537062650981,0.033429004368623456,,-0.021491302343719758,,,,,-0.022546129652944644,-0.007408394534575084,
ADM,-0.05096635370888676,0.036324992187678304,-0.09478229227940126,0.037751391979909885,-0.03386599851885943,-0.06201531418047489,0.09140039350632798,-0.009979701710834135,-0.09708660295340077,0.041887934750513785,0.026642347786049684,-0.12425832487063881,0.11339764313937833
CCL15,0.043670567132623364,,,,,,0.014175512597926916,,,,-0.019554256497669627,,
GNAI2,0.004452772362421155,-0.12238358727420677,-0.010237067034078728,-0.050442382980043325,-0.1625261724085039,-0.04119443850634922,0.057843914797299514,-0.18642859971236952,-0.04838344108354096,-0.004825195242276554,-0.0008368631939736831,-0.042718708364843455,-0.03263928496207874
HDC,,,,,-0.03101953745436939,,0.021230907559710764,,,,0.03810293546844975,0.05857299021720562,
COL11A1,0.010687795062457617,-0.021538407521362254,-0.0175546765734217,-0.08293980096409288,-0.015876736309311024,-0.013169599657013257,0.005578443161120128,0.0568883791584336,-0.002253649115359296,-0.0010558106213322982,0.0014297625837001514,-0.12676825567309316,0.029007145044277365
NUCB2,0.04697083988681028,0.033027969217814056,-0.0328078286697383,0.001071056684716106,0.010107947652063723,-0.004943139747861643,0.0008748667193687667,0.02884599569132495,-0.012850561185661285,-0.006096450125767233,0.031077102417468676,-0.006173605636130302,-0.025601280369284777
FGF16,,,,,,,,,,,,0.018560921522412437,
CXCL1,0.06968336739963743,0.019515503188021217,0.03744070610332455,,-0.011326477713015119,-0.04538253207131421,0.00828359418820882,-0.03168906628451567,-0.0174083543512573,-0.007350576749860248,0.023322916987211735,0.0030155178483537524,-0.03968529886860693
VCAN,0.027273735569120095,0.0059098252585859535,0.023629960895628674,-0.0911347678642472,-0.13991350639540487,0.012375823379681865,-0.041286346338413535,-0.00926713453974445,-0.10666317834700233,0.038583373527239825,-0.008554385097269333,-0.04823801719198379,-0.1288314287631607
MMP7,-0.04042282501360216,-0.0019499175375931664,,-0.036975985906871775,-0.014897293839758297,0.037101391796311764,0.06298375200380583,-0.036212069596251485,-0.019833391482912414,,0.06576579988736381,-0.037800564964089865,
PTPN6,0.009633602036772253,-0.0026935345938064303,0.02729486166456639,-0.02943693582195136,-0.019195655676514056,0.004777747982182694,-0.03160756160510803,-0.10387300004034992,0.02843906910815806,-0.04036057387590499,0.06559155436168064,-0.0044564164906998735,0.04897876186494366
PTGS2,-0.04566054886757542,0.08921292493606545,-0.007840023599950228,-0.0772417631652184,0.1723310241497072,-0.05212477387448332,-0.0017984564686846526,-3.032934974742584e-06,0.014771135306813754,-0.03045526199225492,-0.025313005046085028,-0.033724952030185815,0.07845388195672967
XCL1,-0.018936668313038484,-0.02607569608697419,-0.015541791040862401,,,-0.03253341419493507,,-0.04749993183618015,,,,0.11946739795338357,
CD58,0.0037368855829877975,-0.004728896926538753,-0.049162012803710374,-0.0007611365686918872,-0.13012493922620694,0.03192397891107229,0.03775217915550862,0.005333788926657156,-0.056150990023354067,0.022800680174822327,0.03501358008954425,-0.05141763401972176,0.0008359388517713389
TNFSF14,-0.019080645516897816,0.003535883245697413,-0.008909841689002957,,-0.031040701042123135,-0.017301109227851094,-0.03837248504623771,-0.019460355376550137,,0.02842781794716567,0.007935952035649407,0.06679630731649143,-0.043094003683447124
CNTN4,0.040782592278441755,-0.016967270681703877,0.09200748945468218,0.08699767893009343,0.08224511614879028,-0.011149663546289544,-0.008488289864767934,0.2547149624882582,0.09938028809068335,0.03152787980775072,0.005906992957511106,0.048054171764061834,0.14059789107926007
NTF4,,0.02471470568462416,,,,,,,,,,,
INSL3,0.0035359868071773216,-0.022020211949308838,,,,-0.022840367060387005,,,,,0.03416257354178366,,
BTLA,,0.002483507388296796,-0.01620283454477317,,,,0.027455885929686324,,,,0.03741462615752746,,
MFNG,-0.035225183933611626,-0.0014709345469348441,0.0189326180417769,-0.03950133968429523,-0.04383250725010874,0.06653973754753724,0.0018730123248593285,-0.11189520792002453,0.12980470730932142,-0.014795473530160011,0.003999468786298473,0.01954685205878579,-0.060454943515415256
ICAM1,-0.031008766337076162,0.029776253660092504,-0.06953418647910525,-0.011739362033625836,-0.049305397702438664,-0.04703238798436047,0.02697396203942706,-0.09165092202875179,-0.025564133284767573,0.006249502374757181,0.015902708637876385,-0.08281707982209967,0.040565055078298384
PROS1,-0.005725289402751866,-0.015511205120008358,-0.08196542066509242,-0.029386294268819134,-0.11816103067904582,-0.04092936264065003,0.015584414646428813,-0.07593962433425323,-0.006500478619217809,-0.06533324110673745,-0.006040308830388269,-0.08191860174200628,-0.005252053590854876
CLCF1,-0.02351490990204917,0.054919999311228866,-0.06873348292040204,-0.03437287133771156,0.03640897866227202,-0.06481911917105658,-0.036446090337956094,-0.0757948816417475,0.024449536578224247,0.007187246830066168,0.02474272187431198,-0.06620428033668489,
PSAP,-0.01008026542569307,0.07774807697798655,-0.0030332458590673506,0.11583335077828338,0.039721373476007286,0.00687665479199809,0.014637099588923548,-0.10022985301320529,0.11944692112299805,0.08881750828675618,0.058183330675852934,-0.029746386573188722,-0.10244483734964356
EFEMP1,-0.027294003479041994,0.002819978101276499,-0.08957030954043652,-0.04979198471389488,-0.1126694364532554,0.0010589037655405979,0.07983680681325635,-0.226135212405626,-0.04242932540567985,-0.0040424546708712735,0.015101240216069555,-0.07588837681962428,0.02539009680526998
C1QTNF1,0.012121689988332109,-0.06366862209237192,-0.004250943174963983,-0.01842551307835153,-0.06802428585802964,-0.059813537988332915,-0.007073655120314103,-0.012773340826173945,-0.06150802328508934,-0.07246607894013664,-0.06171247565791507,-0.05873708670067069,0.06132282881843426
ALB,-0.026226415435453544,-0.009576180584047014,-0.03827249990169153,-0.035369725013837734,0.03908713284309971,0.018940335423764377,0.078003987306234,-0.08867213557463026,-0.004076349488136292,0.030681912863964215,-0.01652796579786189,-0.054008504805583446,-0.053004918750883714
EFNA3,-0.038365334758310866,0.04900628825815671,-0.005115289774277089,0.13559051484669457,0.14822281434272563,-0.008671549424162763,-0.021755509223329708,0.17999793448038123,-0.001505061899231784,-0.07853611435778876,0.011783526200472814,0.09644601431503687,0.22547291132897673
DRAXIN,-0.05060306665664308,0.017317145748422448,0.0018864912561163964,-0.016976413198429616,-0.0649261371007715,-0.06829055850470564,-0.020981723662363696,-0.04957363147710722,-0.0395768685597458,0.016727372377325335,-0.005852644376400406,0.049615259971995014,0.15001508494244678
RAET1L,-0.013214933693079738,,,,,,0.010220304682824683,,,,,,
NPTX2,-0.04362396479915552,-0.031313614010260435,0.008262458244981273,0.12792538389042069,0.17534951382337818,0.07141604104854866,-0.019606873162529452,-0.09597101589857683,-0.03391481703287978,-0.021811572659188747,0.021164115841335464,0.010194690029596745,0.10767075147611785
FGF11,0.015729189400861626,0.01585635437064185,-0.07024754542896111,-0.02249521340019956,-0.07635262788431732,0.015718004724875275,-0.009329605277512292,0.02401737262855974,-0.0401259149291903,-0.033206167737037336,0.04036445298514679,-0.09659988883378307,-0.04589035711656127
CD59,0.020278945701324606,-0.08573909195759993,0.04191690285726488,0.02705733134873802,0.0530953942408049,0.015231843978663546,0.011770096281218088,-0.08623839460938369,0.04894637351337088,0.021546249610546447,-0.003134819037619571,0.1043713284777941,0.008764413377566643
COL9A2,0.07074190299492024,-0.011034641015307526,0.07913252365923303,-0.07366636112570367,-0.08617754478174175,0.025705346899783533,0.0769050482421896,-0.033056006199443475,-0.044538036370576364,0.01598551658791541,0.06979664445997062,0.07087210254692518,9.295719283760481e-05
DLL3,0.009734592762230676,-0.07107121808631806,-0.030153654288452646,-0.0011660321497262034,-0.025581840143546582,0.08114551136783248,-0.011951382465519895,0.12186229879398464,-0.0032528137433787984,-0.027811057907605578,0.03660845807579027,-6.484624807008593e-05,0.002151508793470942
FGF5,,,,,-0.019898071372531672,,,-0.03482704625550381,,,0.04175945430743598,-0.06447889922696597,
LIN7C,-0.035107614296743604,-0.016766984582599998,0.012046557991010322,-0.04408005803231622,-0.048588395748335324,-0.027465668254523398,0.03562857125747511,0.07738358243100292,0.030915873626029773,0.0064604879931669836,0.014895546744496809,-0.008719631993807082,0.04026180270241241
GDF7,-0.031164087494080474,0.009975023308526452,,-6.112534009630014e-05,0.011424030478943435,-0.004153568134289469,-0.03128262536158486,0.21180670174569513,,0.049347243424960975,-0.03819213352812128,0.02083040460069969,
PSPN,-0.031417748734279105,0.017909941174187705,0.057848217366780814,-0.0010745591896524488,-0.009350126202906121,-0.03046411213347875,0.034267457578627966,0.0337775413652395,-0.016215577193703,0.0865101061123699,0.03385484190140125,0.044614390841287696,0.07177379691243392
ANGPT1,-0.00760891958061161,0.011137183334698575,0.05458341649524701,-0.0019191221140575387,-0.07017419680821423,0.070744563335895,-0.01538778763919187,-0.07480123707836048,0.04807784634600327,0.022690616477835622,0.0031067013022930334,0.042024370446085514,0.003695720765383102
PNOC,-0.034384002777773925,0.05587800102549301,0.07774282578766106,0.08028167935203431,0.14569058862654924,0.11135158227852274,-0.04563126751768628,0.1517811639485803,0.1385297788590332,,0.049968972421834575,0.15615743137974336,0.10348918552424048
L1CAM,0.021510515005429807,-0.005863471980547804,0.00281361721356312,0.05730241419190079,0.16269107222890275,0.05390814210042351,-0.044068760730194625,0.17083680591319617,0.1410642698228658,-0.01607444977633187,-0.033631255931960674,0.15673115013361663,0.2122686629046025
APOA1,-0.026529971365446152,0.030142967251819835,0.013649549803176455,0.04629605891795368,-0.022311802402903782,0.04499135467527606,0.02482396499938644,-0.047451868602179245,-0.023177049350677027,-0.03629524104194984,0.01801868345530619,-0.07147920387157268,-0.001759146983951338
PSEN1,0.028251798151786422,0.02437902244167655,0.020224606947342183,-0.02066128850338707,-0.012894962394863258,0.01300000294353491,0.0062912918590733585,-0.14371096713429493,-0.06666881592231008,0.04027208317610954,-0.0048070491538644575,-0.07267432209394606,-0.09943796647002022
CALM2,0.0016659469525721244,-0.11471239282582503,0.08673578112749109,0.0929097095585842,0.15440086945427395,0.13965927976409143,-0.07043503728099422,0.28347525823767694,0.09369438892591954,-0.01790802525192475,-0.011968745459129172,0.13219767674509575,-0.046452762632145754
CLEC2B,-0.009714556939310788,-0.0030067336720419934,-0.028285108262313213,-0.005859863560091358,-0.06748043122999153,-0.06364327224760861,0.0538497912812828,-0.06568481079386082,-0.009938151414488328,-0.04067357528805433,0.028887327261927775,-0.008691767521200648,-0.06742482453381177
NTNG1,0.0012753356062066852,-0.003911703783018939,-0.018572946925632317,-0.001958609373416052,0.04047347683626107,0.009944298780838735,0.038115909054768284,0.04864389958984654,0.08029737699352443,-0.0029233828626874596,0.07813865560285242,-0.005582750206850785,0.06003335940178871
LRIG1,-0.054898468167608724,-0.022649011897755214,-0.041500050703595456,-0.020859205141374286,-0.1140416447875016,0.013091459917808284,0.04064634171185641,-0.10667746320151227,-0.02988249093051812,-0.0690495019132921,-0.028833306346298646,-0.016730700019260518,-0.0375657264861871
CPAMD8,-0.02655016822025329,-0.005557987742811617,-0.01973283764856643,0.009897446466310739,-0.018000483370819723,0.008261268888430337,0.022215153695202897,0.006460648553565276,0.09301976285420434,0.05394560125541101,0.02992912652988474,0.044837214450407184,-0.008227227546544945
GHRL,-0.035208924338631355,0.03522020129145527,0.011156553796997882,0.04748577554339809,0.11810972746062937,-0.019309595355846473,-0.025612767673845554,0.007870401969424812,0.0037125141899898226,0.03657549945418616,0.08284093234844168,-0.03644826581636441,
NPY,-0.018432896909140593,0.013113926590786754,0.0728095040402618,0.1272399699049301,0.09506904668424261,0.0402623196315582,-0.03409684870604893,-0.0503949076980243,0.038288156928616514,0.09220415003649825,-0.008834198798967954,0.0474157496112181,0.023330103730993087
MMP2,0.013542676620512534,-0.07021006807614799,0.0026730016844310166,-0.09270231838000502,-0.1015755335203129,0.013405195635098757,-0.009119123562080033,-0.09412916076255913,-0.09314521256038576,-0.06744013175667214,-0.009618587977319666,-0.0115588498222377,0.020024749218186654
LHB,,0.01678020365833609,,,,,,,,,,,
PPY,-0.02228298969345877,0.08254500618513444,,,,-0.018515939111861397,,,,,0.029452735640887982,0.0011819253438851197,
ALKAL2,0.016625030018456683,0.029458041764736712,,0.09270876259291067,-0.0014436026164329338,0.020966271155007665,-0.032369996255126376,-0.1026809689909412,0.04035306528499451,0.0587511143931663,-0.03430284844350646,0.014944506019026272,0.038813671485446136
CSF1,-0.013563742664814513,-0.020695693033893216,-0.08354509419166262,-0.05857886711726219,-0.057019240196846135,-0.04469857163623947,-0.006308207433928842,-0.15239607801026944,-0.04911468791772227,-0.02128431482356017,-0.015568825959987058,-0.023524000741520862,-0.040765676453292585
SEMA4C,-0.028465718187608853,-0.010367010678602512,0.021252623136079982,0.02971831141409462,-0.017804629078356723,-0.03500478769273076,0.02646659650349077,-0.007945059726878062,-0.03185416481749927,0.019534731750891033,0.010255569492353855,0.023251674977007426,-0.021030780112724835
BMP8A,,,,,,,,,,,0.04383977830663865,,
ICAM2,0.019605509357343162,0.029701139430729006,0.05789191592498279,-0.0005166103428008812,-0.04862320964681754,-0.04664068661160963,0.021245597925351602,0.035934972464964215,0.06848349047324886,0.021500897356845537,0.05764742698038428,0.09246388116034104,0.07583745420002022
SYTL3,-0.039271923159810665,0.0686052167613523,-0.024135899721345094,0.1445925039769291,-0.07522303564185685,-0.07385746982783711,0.014957765260762696,-0.01954267155965281,-0.005174566295917745,-0.06965930464492892,0.056986467278641414,0.0016321136049404024,
IL1A,-0.033635102886861876,0.043226544010565984,-0.05450902391505888,0.0304066962955531,-0.04037737453861558,-0.04996792781043582,-0.02314393828166652,0.030275893421810595,-0.024663356955460923,-0.023885402752864448,0.007970727595893238,0.006982082728452094,0.03426541371643766
HLA-G,-0.020334627465718614,0.04292664023312583,,0.015527472574056483,,,,,,,,,
PGF,-0.019756672949802746,-0.021581969380727532,0.003737577628563121,0.06080987377315003,-0.0634517175902767,-0.02401115859823633,-0.024277734728708967,-0.048190811260967796,-0.033659731728095145,0.017523949577687284,0.008551030530325247,0.06412770968236205,0.0409923525536015
LGALS8,0.02787940735042584,-0.0056785590510352365,-0.051448288574133874,0.032058334862937916,0.00015822782927355246,0.010379804494576619,-0.021838514582163432,0.10696380680206513,0.026506537525366018,-0.0007234524573682515,0.0162526044003915,0.015938514016880092,0.17812694596668935
DKK3,-0.005451728422000817,0.0006065251627312009,0.07939508401006634,0.14705470786922353,0.1673456219015778,0.0866951973744122,-0.0034320319520399567,0.26093356932994777,0.09936039141257831,-0.044095738413284756,0.048435331680610504,0.1757261709674186,0.1239430032952343
COL16A1,0.04487309086129001,-0.042853641623674096,0.009529345384155011,-0.03502453483274545,-0.06110189286353497,-0.06061807848110741,-0.03273672538978688,0.0023461506362280325,-0.08142831863650211,-0.01512188054606069,0.06220831087210246,0.027319349030121294,0.07700691914347699
TPH1,-0.014930780874740708,-0.012298621762257619,-0.019370338186217737,-0.0019595685115297258,-0.021398033335467085,-0.021734018735844515,,,-0.015442927912979017,-0.039777797857467954,0.08622423528160356,-0.06481814799579912,0.03550659931556949
TNC,-0.036237381926526466,0.0085790429569869,-0.07302009675485117,-0.08637788377993819,-0.1405587104547358,-0.1134664355730036,0.07183396869255682,-0.20729698423067602,-0.07844196893275396,-0.03527473512618545,0.02132687104201444,-0.045411856987560985,-0.056002426531614885
TNFSF9,-0.02655016546391061,0.049476193900932,0.0054381645405003455,0.03643716022336984,0.15034070440068592,-0.013908257798297243,0.022494686453831996,0.13490731726448602,0.028664525610813275,0.014867629411454775,-0.014617279062852425,0.01916776236999043,0.21239074238111413
C4A,,0.008425121092521798,,,,-0.021949717081568825,,-0.04191182313355443,-0.01357492028004095,-0.04669966107678517,-0.01883038252830686,,
CNTN2,0.015348499433062256,-0.011864135054764927,0.027265374849799833,-0.06761471037183064,-0.09812562905243216,0.05372534903100984,0.0025752679318861997,-0.24651901712820973,0.005759325768296745,0.06883143226640337,0.02641396311525987,0.16644049360675636,-0.19481597965292208
F7,-0.014566102025468075,,,0.004698615544395999,-0.018000472908336645,,,,,,,0.07791979993263323,
LUM,0.03068357089330879,-0.06116221904371671,0.027516490365339843,0.07141012267747665,-0.07082467778645558,0.02891689023693336,-0.01912441082683837,-0.07741359584119284,0.04731349770410471,-0.0547759186733356,0.003965574225021725,-0.029297944293074876,
BTC,-0.013214928188635138,0.013696562387669479,0.005656592850128712,,,,0.11569036379717161,0.005683786612991363,,-0.04007007163754588,0.07580904069618269,-0.026519119763837484,
APOC1,-0.02637748240569852,0.06697108341146671,0.12609708408170475,-0.10867446390081138,-0.1370375193401825,-0.05419511009220308,0.00588397422229544,-0.294850102426645,-0.021419801826725596,0.0020792924691841338,0.011862048959935622,-0.14194230174571776,-0.16139081255272
PKM,-0.06443908769763919,0.03242032809188339,-0.11859878071782927,0.04195090365466394,0.013762366253525319,-0.030777725002307566,-0.044491804402678824,0.21206753557095445,-0.05476220607710677,-0.02722634887681077,-0.037540390814743654,-0.052593445341056796,0.11214959527919166
TNF,0.00590312316310467,0.07471476230605678,0.022919676715221958,-0.03417079902688915,-0.026417927560276864,-0.019338147601801244,-0.031604421574870145,-0.09543621105076242,-0.022021481689182942,,0.029423309397239715,0.06563861185654409,-0.031951944826198904
GNAS,-0.016622822814064606,-0.09540859824860141,0.09510089222423022,0.14059185697561002,0.14787018044749362,0.07587391429181634,-0.08660663206407788,0.28044214973400866,-0.11298868906353611,-0.020067188292913325,-0.0181678007246365,0.12208633291883922,0.10650447682009048
BMP8B,0.004486143907804572,-0.026128188970704732,-0.038769704285918145,-0.04458456730464234,-0.04331450286667294,0.015939741098646737,0.04195298090681937,-0.09595134654997214,-0.007342671379308731,0.00775932417650014,0.03495758163918944,-0.04595503063544152,0.0004089187859997046
LIPH,-0.014930777198899193,0.002467740603677465,,,,-0.01769747228503729,,,,,-0.01996488039231525,-0.01989463171714114,
CCL28,-0.021001995412431924,,,0.011734140143482506,,0.05827120434325948,0.018011598784795788,-0.041143764107413806,-0.012246912678054075,-0.03228060131287831,-0.01866035408481055,-0.0428626967767464,
PTPN11,-0.033606339511347505,-0.005859687431832067,-0.012085535396215676,-0.0017081172149486926,0.005124557050590323,0.010623372128133659,0.006884067787734161,-0.12412369013517469,0.011229520631836047,0.026285595498223107,0.020167707178758675,0.06911835782103277,0.07224560788475125
ADAM12,0.03719776829644664,-0.013587164137050816,0.04344953460116796,-0.021738316102798225,-0.028421689147651665,-0.06834399930447403,-0.027312791009178678,0.01806535297866376,-0.04999489972227491,-0.025876179801495206,-0.02013895489056793,0.017640970608354494,
EPO,-0.02006211002392708,0.03131064246492243,-0.020785356011652944,,,-0.018515939920085798,,,-0.015442930180825282,,0.08356218407076928,,
EDN3,-0.012437532063802607,-0.027664478533996895,0.012914458448183128,0.008304519931221773,-0.03189429795092049,-0.02869879367298906,0.07077597831058356,-0.009271079786964826,0.11447684651951316,-0.0024254848501828194,-0.03605592337329561,-0.029424104492167952,0.009509916499917444
CCL22,,,,,,0.002173306706893069,,,,-0.04007007341089206,0.011919136169617497,,
CCL2,-0.0323932526521221,0.019709036085081892,-0.10322357858533693,-0.03205708805994161,-0.01664153760545993,-0.027305747591366763,0.0019777313089776464,-0.17390714836366045,-0.03832613403031888,0.0493135402457085,-0.050208961813398706,-0.062019209636084864,-0.19984291266357146
DSCAM,-0.018621459570664432,-0.0254870937910387,0.05121828941559371,-0.022173581699287313,-0.004172901764492871,0.0538136937179186,-0.050632518418406464,0.10897386341153997,-0.06994030204285394,0.08828367865727373,-0.05084069599929749,0.04618836208686946,0.04208341913949735
GPHA2,0.003347260017863863,,,,,,,,,,,,
ANG,-0.0735991876617858,0.07076919125606997,-0.003106337052057212,0.0015228525278065596,-0.03770769021349871,0.013871800256943196,0.01121373113868995,-0.002827599551730909,-0.0595153089590012,0.051642850272972156,0.0028315721253375165,-0.041276594566761735,
FBLN2,0.021601554954336216,-0.014851507725637552,-0.008628240816838051,0.044846005752644774,0.023752892450589588,0.00465488614374446,0.017497005552398966,-0.03137708088784754,0.10693155652245867,-0.039183955201943614,-0.009234186077666049,-0.008818089906582859,0.09685972939804127
VTN,0.019550541975311534,-0.01820029701286638,-0.02095606120115731,-0.01518521731565668,-0.005630949244063298,-0.011811828092145812,0.010897437186508442,,-0.012832145215840559,,-0.032361820742487,0.04983308637739892,
VEGFA,-0.02973366188087392,-0.016086415235467066,-0.07680255934535987,-0.040761139802507354,-0.003556920857651507,-0.07641542020091889,0.011577097629461361,0.058305670987199194,-0.09089278389621579,0.056654715333490424,-0.059317106353358136,-0.15392670169510228,0.057336103873217456
F10,,,0.0173828280947004,0.07301054734871124,0.023583762557365173,0.02012517954900311,0.0082196602896718,0.06042584358389946,,-0.03466815969375604,-0.023471173498602695,0.06073107605194211,
SERPINA1,0.0029983436003763906,0.006660234587293981,-0.0654083722073578,-0.049516444101317524,-0.08373578091510663,0.010111609819833245,0.0368665781825828,-0.15433728888474246,-0.0001462290626326424,0.01031394429259248,0.030935909874753274,-0.08635266957419487,-0.05319078328255663
VWF,0.036200856752896554,-0.0494935940579252,0.03847860851200275,-0.01589203130163959,-0.12548344306912976,-0.02426547735363015,0.01015821068039546,-0.03287281755629449,0.06452969484213486,0.0063943845548107255,0.0034958970165307112,0.1039640580988668,0.036419034190342495
GDNF,-0.023382678629937304,0.020895007215763744,,-0.02889271713342501,,,,,-0.01544292897817941,,,,-0.04871503976974559
VASP,-0.03771298557446707,-0.0029159087168947155,-0.025227208007495446,0.04587386570539217,-0.001123791739606693,-0.009897023896410222,0.08330094565179771,-0.0758678049817663,-0.040029524574440756,-0.018449723588781417,0.001327124054019899,-0.047288675936181766,0.10098602660257387
ADAM15,0.0017425871690080234,0.003383004206266772,-0.0675778077502913,-0.09382981171181076,-0.08557491102963453,-0.024018987114848216,0.04986719264841364,-0.06143580831963505,-0.027037416572489134,0.057340781039345916,0.034122441671579413,0.03607232256955948,-0.10143035567067911
WNT2,-0.012060386281877822,,0.11211514426032938,0.09674427791961333,0.20269112521713692,,-0.018745695040541147,-0.05896291899121195,0.05582869780734051,,-0.0045402615159674,-0.09458878678789365,
CALCB,,,-0.025312760700322203,-0.029309261289766936,-0.019898071156292857,,,0.01667235929040054,,,,0.07256968203631566,
OLFM2,0.0406794025597193,-0.057324733545850874,0.04816650835395933,0.003667960046396766,0.15922817557431204,-0.01361832807010911,0.04481876905290275,-0.03229793681393826,-0.014104549836099711,-0.050091719063358,0.01985414277224452,-0.001885118367631769,0.020351185646519762
