,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF269,UKF275,UKF296,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
CD5L,0.07567955603661003,,-0.017280802030189432,0.04948670789587316,,,,,,,,,,,,,,
FGF18,,,-0.01563600243563181,,0.030836761225584635,-0.009514359167097376,-0.0035668048062778945,,-0.01249981086976769,,,,0.030156882412170363,0.07400507919813581,,0.021945789743436698,0.0357564741579445,0.0819049127532057
ADM,-0.025732436891286334,0.0136369281181211,-0.08673913048815005,-0.028804726258293924,-0.1250551593787644,-0.041752439463254014,0.07014634692181589,0.060039974795937805,-0.05319035029095404,0.034253860581962337,-0.06188240300957856,-0.009944618473386891,-0.02044924316305832,-0.030590978453432005,0.10104466603258601,-0.02426214801947634,0.0009668622203975474,-0.060206714069531125
CCL15,,,0.006958156562065636,,,,,,,-0.027871060381744354,,,,,,,0.07889882480726575,
GNAI2,-0.06295573882269341,0.03309776308506644,0.044125766777140224,0.03875833771328286,-0.022346069927930052,0.06933064783970835,0.0033607265136415838,0.06439869562171294,0.012883711504654085,-0.010729942789326569,-0.00615722366188669,0.0458612599853322,0.026642073328979818,0.05441991407453717,0.035654358253200034,0.08521513153524662,0.04346069751504516,-0.0015692192420171385
HDC,,,,,,,,-0.009771338805229266,,0.01351353479082226,,0.09721102824591384,,,,,0.025209743903288298,0.03582121042708637
COL11A1,0.15332213883446236,,0.02369572970684928,0.020478723162710114,-0.028388542548178016,0.012951380763475885,-0.05170257400399473,-0.03249295804711323,-0.023873258651455603,0.019292399165701964,0.06913439987678739,,0.04088923718783151,0.003169838885168743,0.03002340832643675,0.06432910882097359,0.0388151929887803,0.02977798842091873
NUCB2,0.0058719583261681455,-0.035239299777515984,-0.007141138869586436,-0.06568599114993999,0.021985009876085006,-0.06477351775933282,0.04941483146262397,-0.0019476654081876977,0.024767821526537503,0.04092826243851513,0.0013140043785678066,-0.09634451387546485,-0.06894402232891389,-0.009599670194396398,-0.0600755578143413,-0.0015420756270539578,0.0375195318197011,-0.03868846002133138
FGF16,,,,,,,,,,,,,,,,,,-0.030037269105167068
CXCL1,,0.04745698113254761,0.0023289657340760613,-0.01582517255010092,0.0055791980111662845,-0.021392679619234557,-0.04877317271310064,0.022848953595141216,0.018321800565596933,0.07230780434483544,0.03279113486854015,0.13993745119901296,0.02287139517431586,0.09656274071054795,-0.01749260223880623,0.14024243502177858,0.09463794055548021,-0.03810898928311771
VCAN,-0.03353018459640367,0.10761905370186342,-0.04416302886297021,0.015134261545855185,0.059626955084161076,0.050535238198433446,-0.03783079267302737,0.0012915973368046502,0.08483616433110044,0.02359987929463992,-0.010025584367561147,-0.06811112145325186,0.037025794066247175,-0.029262766794108393,-0.0542902658441704,0.045595611259239374,0.06007361027276246,0.07314742069575524
MMP7,,-0.007362648874419563,-0.006972292852807387,,,-0.018915193217981113,,-0.01304514941018219,-0.011520593833323309,-0.026206419888302475,0.1501242388260531,,-0.0797017833016036,0.09952654623060554,,-0.028263402717645762,0.12458758461809084,-0.020795775487780336
PTPN6,0.019528133501364647,0.07324039507403474,0.04433852767607956,-0.012565571484691458,0.030229707444112363,0.08216258434317492,-0.025907638801640223,0.03324227057272261,-0.005226149816965946,0.04291604662306766,0.06545014384636001,0.06561531436451985,-0.017565218443816828,0.06124678116516682,0.05483848608320817,0.10213024311514314,0.08680316247587565,0.038557217849460354
PTGS2,-0.02385331559245335,0.04108345688181852,0.002132031910045673,-0.014123136372903819,-0.046977042417503195,0.011957645095978584,0.060615845953973825,-0.04636232231971109,0.09741382983259597,-0.028931972381078294,0.06277592754492807,-0.02606978608265277,-0.07328873147985275,0.010665953359529556,0.0468439088913807,0.04985774302626517,0.018453224160915178,-0.0876654605039765
XCL1,-0.02071698899011751,,0.01731272300578427,,,-0.010351963276549586,0.028870091836385413,,-0.018922144311246895,,,,,,,,,0.10092912612952347
CD58,0.08183257196332466,0.0283585905062725,0.026657885726451145,0.008373772714526209,0.005940278322087668,0.0044922280695713695,-0.020535426035217033,0.0484928991384792,-0.04432182018831867,0.058888509756734396,0.0029647424336755007,-0.021253606996661605,-0.018700111857690823,0.02743212478772868,0.010196477432397434,0.05987655572439798,0.01292222123818244,0.0007909735747381578
TNFSF14,-0.033889657887696954,-0.0088070626083831,0.054502302827801816,-0.016505133248137193,0.0510054245551622,0.022118865823171817,-0.03785910578584122,0.030297266167090626,0.006653503996563171,-0.013250334805945977,,,-0.024440465431965135,-0.02970242782716961,0.05376763034986105,-0.013133639142789387,0.05284917459449413,-0.013135070547209794
CNTN4,,0.011459386775775541,0.01793206891418759,-0.012920165654930496,-0.023585534869887726,0.09617391698536831,-0.0383250320007559,-0.037326444294540594,0.012392508855861838,-0.003290513983709873,0.046492184227517615,,0.07664467368469892,-0.033067173464316736,0.04534237420550833,0.03237076322331021,0.06351055568279138,0.058707810260797785
NTF4,,,,,,-0.013094780208146172,,,,,,,,,,,,
INSL3,,,0.0029217444444076795,,,0.020360614104751686,,,-0.013284456376108776,,,,-0.027180845738424043,-0.023651276073628467,,-0.012671729149007457,0.0022429461993540537,
BTLA,,,,,,-0.015102176492146813,0.132586589470819,,,-0.00043359119648671724,,,,,,,0.0480955734237459,
MFNG,-0.03990868672135828,0.023925539248955977,0.046106631372740126,0.10741594606618833,0.17752916400833607,0.04866738454789604,0.013661565889363797,0.0073499829833382855,0.02766332251998926,0.011947090192214986,0.060031788639538355,0.0274411928104858,0.025189594831496395,-0.016204667762537116,0.04203270468486632,0.025124932870267305,0.07111754134417562,0.06818163421405096
ICAM1,0.029524963228665095,0.10167543517473002,-0.015029451964341493,-0.04664736932572272,-0.004722191638579309,0.017038332330549567,0.10332056949227084,0.00480467971088341,0.00646407242524659,-0.004307649744767412,-0.017577765872145344,0.017932735791804766,0.008345518021962203,0.0653396460767695,0.0876015538090442,0.07327916045146607,-0.015867727049383815,-0.005036994615021234
PROS1,-0.04482173285074651,0.05479258394006511,0.0068773229966030405,0.0050624680281386855,-0.06744618644525739,-0.015445196836157112,0.05064400453424054,0.06507568619390368,0.021296535411581878,0.027595033695283766,0.06033346240780796,-0.11620453290348029,0.03929763785218278,0.01504076052409471,0.03311073120973191,0.024620653600804072,0.008351568320443129,0.0027899037058253975
CLCF1,0.02038005096353393,0.047160034301811066,0.009435101476575558,0.026444622348550675,-0.03807144802070002,-0.013793863233343794,0.06225456922911642,-0.020385574082140076,0.029038699546401772,0.013387889915982942,0.013442535007525631,-0.037611386220259016,-0.023258506974187947,0.11871746927147485,0.0990341293897047,0.007824841488987676,0.04327557127937937,-0.030692318217919456
PSAP,0.0718666354866476,0.07769269843451872,0.04553118146293977,-0.03307866430622908,0.001327312262670432,-0.02264777121461125,-0.010946364169128786,0.030779043913331538,0.014484962876791555,-0.020543129130543177,0.10278984073252366,-0.10242743899114812,-0.020885598352659247,0.027175566272839822,0.012360021187889729,0.0011138498616537552,0.03653413187650709,-0.028992453341921933
EFEMP1,0.10865405726689634,0.038193840773785875,0.008684811069999016,0.04047704778617095,-0.009615943252745222,-0.022986812340450018,0.028683914368156788,0.013645069870317078,0.014611659737829004,0.01880370330282635,-0.027071139115711212,-0.091159805196081,-0.005883922052939986,0.034850611209444785,0.03210924239256836,-0.033512124548033,0.027108714056135384,0.05057348790579572
C1QTNF1,0.02805833601184142,-0.007666252899359977,0.007250895560458544,0.009324422660012242,0.0025420453332399423,-0.0014905512479160038,0.08902619654069897,0.03614014347016671,-0.00735502360498165,-0.01974699893783567,-0.03865899871947191,0.09318578362561919,-0.058872530056327366,0.0879058715630779,0.09542791316986901,0.05809104807166862,-0.02678455891977295,0.017724905059291533
ALB,0.044093696369546964,0.06817121924875705,0.01323113560332789,-0.021772640202524694,,-0.016891383044272467,-0.01054310464834958,-0.021881596856039947,-0.014503142058486636,0.004351069678865285,-0.022871280755942774,0.17261046583061895,-0.017771007902590494,0.015523081152008286,0.01432131240129489,-0.029720559239748243,0.0019381395871641866,0.003618774807676851
CCL13,,,,,,,,,,,,,-0.018142914982890335,,,-0.02020889445814272,,
EFNA3,-0.07095091139674312,0.0787160062244154,-0.025604444637382363,-0.006985679239340076,-0.006704370636851789,-0.013089112439454566,-0.06437830153072291,-0.06387273642122973,-0.029156579369877623,-0.024708864314858144,-0.06497623944164382,-0.08463313971724819,0.008897880425528446,0.024945417596358585,-0.026980979109298836,-0.06247955756013131,0.01028981303934455,-0.03938313491430269
DRAXIN,-0.006178424962520421,-0.052566430492423474,0.009538687018645974,0.014836809837032366,-0.06211519252393737,0.09188985343015202,0.014120831793938636,0.05968963870038198,-0.0008033236350817184,0.011302356472523851,-0.018819326846982426,-0.016465028744107015,-0.040720851212169784,-0.001820968404885729,0.045065720426964904,-0.056496919871922284,0.1360304802709456,-0.004968191709677874
RAET1L,,,-0.013214933599139505,,,,,,,-0.014473400130717117,,,,-0.023942719050096938,,0.029134181784090097,,
NPTX2,-0.011961672892102374,-0.023555376486748176,0.030139246480082413,-0.0331330174217471,-0.01948797062719497,7.423363722713496e-05,0.017335922808510287,-0.04618675411370043,-0.0017727521320371668,-0.02172091033610209,0.03528999277721422,,0.02464058428917606,0.06951029496668655,0.0016302142630610326,0.02680908212247102,0.08917635738920121,0.0030533665488366047
FGF11,-0.01969733872928617,-0.04645239530118695,-0.003299562387872549,0.0047323582766304,0.08276036504348276,0.02341853554591041,0.02905646669329813,0.08268376236129112,-0.04062041966415376,0.03754125953563424,-0.025804216722640275,-0.12288104681643999,0.014331225361834095,0.0045483441733244765,0.03715410020619205,-0.09033919391192254,0.007909660931467381,-0.020926436450479754
CD59,0.09434265797545593,0.03294386127673967,0.03530244472952728,0.03762479989821832,0.07531097719850643,0.032349148178875256,0.042000337325363984,0.012186403651753087,0.04435370761676918,0.03109165688473195,0.13407531768309058,0.054247152322531904,0.035654757165539015,0.0734074013749923,0.09988780503215872,0.1540194502943926,0.08849076326652913,0.04984398162244541
COL9A2,0.07349600143630233,0.018019429727632097,0.06434439812132613,0.05631487158665328,0.06766571735976461,0.04311702155470296,-0.04481732556432656,0.017784650616192346,-0.022359773056247298,0.009192991697660757,-0.02532932141410014,0.07625835323095836,-0.0004391347824439912,0.02401429094988796,0.029023737312815892,-0.02520707594603608,0.03905513531574872,0.021155300169979543
DLL3,-0.016373051206074258,-0.020082063013477803,0.06123416896195766,0.047239958766872446,0.0985404781658525,0.061099529913039324,-0.038590302890162936,-0.01933324861782882,-0.006424626756032227,0.018944484515139883,0.02195774282042929,0.07641503521745344,0.08358000783575524,-0.027945932764899064,-0.0610949709449972,-0.04071725257180549,-0.018525144753644678,0.013860465974685545
FGF5,,,,,,,,0.1394616049200494,,,,,,,,,-0.02443045331135466,-0.05152580174681503
LIN7C,-0.05050380146352346,0.010741887733400601,-0.025940150241760804,0.04050909675589767,0.021649169992792323,-0.00792778699443945,-0.008354743291078473,-0.024564522847811618,0.016228752787145417,-0.004814646136172943,-0.008675612313810015,-0.04364835745046305,0.10082632566972206,0.016188912437276066,0.0010767563832398566,-0.10320980615098223,0.017310311001495417,0.05214274534385711
GDF7,-0.021458752876652828,-0.01813871129880086,0.012110763659065183,-0.013864257131569557,,-0.01697639114889812,,-0.0191568536010115,-0.03784455065057526,-0.013250334291037945,,,,-0.020524864827036388,0.05024715146783257,0.0793469023480867,-0.006626834582910619,-0.010747524534335253
PSPN,0.034498949753499875,-0.027094112665926023,0.03938241219529299,0.04037663513065691,-0.005626650427770093,-0.032263820537078464,-0.02865416496026376,0.052692629604751205,-0.012364580312606687,-0.0041170559397998175,-0.020529759212254254,0.017389254151098207,-0.04601532195655502,-0.004562197993283099,0.07331850137314372,0.04470931737454036,0.06398685152217921,-0.05029361481638286
ANGPT1,0.025333104506395566,0.06942408039376832,0.0026866859782071445,0.0052915299413677135,0.10603556442219694,0.020356531874223694,0.02820458603910455,0.08674175650490794,-0.023902627225166964,-0.0327504324591379,0.0030673355851763475,-0.05388086794605469,0.07475181237841204,0.07683987895832904,0.032670257714158935,0.0470735479686984,0.062386624157650165,0.006388569512813337
PNOC,-0.03030422027332772,-0.034543852508682735,0.01865791792877182,-0.02901356928036197,0.0018464249864872664,0.02549075672633503,-0.036666366260488394,-0.03178607582799072,0.02227517210306601,-0.03421579628537049,-0.020917328706880834,,,0.18564810311889782,,-0.033778924259410995,0.04949552464817113,-0.023823344021854508
L1CAM,-0.03222362527079747,0.005938852033107002,-0.03767520229669831,0.03518969994930021,-0.08411016356040324,0.03346061169409662,0.01813110751295083,-0.04263477009374121,-0.0007326810645797797,-0.012176521107414606,0.06217072663143111,-0.030531857639205417,-0.022000702596048183,0.03420464360083451,0.014088575874568373,-0.09155792164538454,-0.024319008634703952,-0.06278263522341458
APOA1,-0.023972320612351706,0.023021909230542814,-0.04602071467522786,-0.019200134887143668,0.07641471427440381,-0.014817039509688159,0.07961927132042199,-0.0067217889819013825,-0.0013907119188710246,-0.021444393882109756,0.022752091402323343,0.020584832185265512,-0.017332406129328192,0.01988681471146171,0.053936203930888826,0.010078820302761912,0.0775503271435284,0.008019115467067935
PSEN1,0.026949047920341918,0.01459247688879033,0.029616337623004557,0.025665098261484984,0.052754200955554865,0.06091817608966998,-0.03888250385792982,-0.04030972645596287,0.035116030931475944,0.006817810998134431,-0.060621328841530805,-0.016050040900105585,-0.02980921363270976,0.02114540976395452,0.019280547601936933,0.10038613757240752,0.0018113293407371056,0.04343327954377182
CALM2,-0.00869388516018885,-0.027483306442793766,-0.019940327350457362,0.009601498952269347,0.03874068517676983,-0.004467940123232554,-0.06260943496178205,-0.08703773799743655,0.019610172967617655,-0.03156611710638234,0.060266675166572525,-0.011189843065650793,0.0945960441883448,0.025504786844110672,-0.09484439320342963,-0.07042049490742089,-0.06571409726110411,0.00029837759026563987
CLEC2B,0.032290821404973545,0.08026972309790183,0.040891596668890674,0.005095938177617135,-0.02536919830644426,-0.024829577551975554,-0.029039893407181043,0.06223555650951796,0.0563504690844686,-0.03857679934970246,0.010503176285957412,0.050782501806437876,-0.010832189616776367,0.007489102913271855,0.022269790997512633,0.11469625389260074,0.08368860743188243,0.00875284291791382
NTNG1,0.01344809516943575,0.06159419297653257,0.012734800645796147,0.04860409972519325,,0.016227247994521292,-0.04134777323967962,0.04867321973532963,-0.010310957367709405,0.03287238449405664,0.09565071385279304,-0.028734596413714827,-0.007753333566128231,0.024829657145436588,0.003939042262614999,-0.0021211324400578057,0.06213373877480057,-0.020310321413729786
LRIG1,-0.0357091993524944,-0.051581239611942345,-0.050453682528580436,0.09551959558391146,0.02848864521997085,0.02159404330134392,-0.013051279783966334,0.023478880208335464,-0.0032712308795973754,0.03417808500456038,-0.06312176330835018,-0.0384375199309509,0.025694755465817072,-0.01711842458553899,0.1259707434226388,-0.024189526488913458,-0.03565381175717595,-0.015921656606589313
CPAMD8,-0.018881860929029687,,0.025060328900542155,,,-0.011253786983652014,0.014116031191272839,-0.01576252690949493,-0.014735529313929461,0.06220638513550095,0.0868346958363788,-0.0096250533153412,,0.11686523964599418,-0.01872196185914637,,0.0899135629849231,-0.0330412577089345
GHRL,-0.0301246516812784,,0.049027837098676,0.11278160128746058,,-0.0300177823094683,-0.03499111700278251,-0.033521236534710876,-0.014120746540216163,-0.012084075652179678,0.011464041945442021,0.08460603038241711,,,0.039514760990446825,-0.018317093062640323,0.03907645010751872,0.03972201962860437
NPY,-0.009693617913245064,0.012779285259925615,-0.05773653095337978,0.033894417309631365,0.06241517513740741,-0.04928309961578279,0.009665482406353962,-0.012249449681042818,0.007235800944789232,0.002958287753721351,-0.037041336678511554,,-0.017234933785570474,0.09996764586803447,0.0011614084158175682,-0.03193940677589722,-0.030479175448582068,-0.020624625777651246
MMP2,-0.01116170627201939,0.048639572626886604,0.08781095582201653,0.019523492698863745,0.07730390643614439,0.0329037315711437,-0.005630628036462603,0.07042896416815403,0.04794925427214225,-0.01842817507602873,0.0041316699278153655,-0.07397605235185538,-0.03869281545720432,0.032623515347139864,0.036363478802543064,0.09868109410113196,0.10190963630287875,0.09235489866358701
LHB,,,,,,-0.009801198573816403,,,,,,,,,,,,
PPY,,,-0.02228298953505697,,,0.05338912179053246,,,-0.010769274624347533,,,,0.10957043820287746,0.11602290748356935,,0.04524829038594617,-0.022347736314598406,-0.012765177234267136
ALKAL2,-0.01092021548276243,0.07408950840081742,0.017151341302091016,-0.011128337871455528,,-0.009658802445784263,,-0.017872083830780545,-0.025977226499307185,0.01600143485447869,-0.02431684143295706,,-0.025049082112679352,0.015974099398634846,0.0031057950012378576,0.023111052791618947,0.0642506502202895,0.03856686470264944
CSF1,0.02554321985222935,0.06483468876203936,0.0010387480639414426,0.00208147755532761,0.010766104679201947,-0.030138724318997213,0.1196215421476268,0.054372642685511174,0.009451909340459252,-0.02234773733996858,-0.03940259077970722,-0.06253956416048,-0.03970505569244914,0.009975834914027253,0.01757520420583111,0.01915885453051235,0.024341496935974746,-0.05051436913909292
SEMA4C,0.0014839352385063545,0.05395367055371918,0.012911719195590683,0.018266433919010446,0.004264535231676134,-0.035222854966061055,-0.05742418958862457,0.026537326381094694,0.021103852191973842,-0.019073535624466346,0.024027975547618607,0.013668356390120035,-0.008225948994226776,0.017929390479061613,0.03571855673840945,-0.0007855663803181549,0.12463870055180959,0.017335017218551088
BMP8A,,,,,,,,,,,,,,,,,0.06549808859782721,
ICAM2,0.11600156454645466,0.052787603838941245,0.06516248254604379,0.008877536909238894,0.05728214033732115,-0.008114047170980274,-0.05036363564685506,0.06747277569461589,0.018178359522328054,0.056941851555588764,0.052482160163323306,-0.0037419779178210814,0.051447058532987235,0.06462602774634175,0.014111709317266291,0.1534015287046756,0.13704474376115292,0.06933598246313737
SYTL3,0.018654020731561853,0.158720280664292,0.01111208139462364,0.004121809851245545,0.04122706152562056,0.005855554957585648,0.05845647517180367,0.03396176442358851,0.0569931543986634,0.016310050834335007,0.04395907802257883,-0.07774924059598323,-0.03342649864989402,0.08887124115636943,0.08006441247539424,-0.011793912969083246,0.07952684074946592,0.0018335130882383976
IL1A,-0.0008057806186051788,-0.029384475755755906,0.05893941994653915,-0.022205088136657187,-0.017022061081606327,0.020032253997422013,0.089567224645804,-0.03339878890337734,0.01192082822713954,0.05787548570292524,-0.02031827225303887,0.07400471329621713,-0.045835769878349954,0.0652470061145352,0.032466549884080556,-0.01187662319262771,-0.0093488354387072,-0.052355282181754344
HLA-G,,0.05782142241316152,-0.020334627321167024,,,-0.010351962341680355,,,,,,0.09091133693453486,0.004131843741881958,0.11289532756482312,,-0.05167509781928825,,
PGF,0.019279812000241234,-0.06265524469922502,0.07319997234626198,0.007652873795494329,-0.005408387986922345,0.02308285862130939,0.020741943110149763,0.11464167733208418,-0.005413282729804498,0.07419988006228996,0.05993388624738241,0.0402682022262745,0.06969931680102345,0.07067324930282386,0.0693685899741612,0.1176528306702711,0.0894097212750052,0.07211957606997658
LGALS8,0.018453109727266038,0.05597170473024559,0.04476753330768713,0.0015133324075292678,0.058548250467253225,-0.014745840937180033,0.023781434337945374,0.06652499851913203,-0.005440313851322216,-0.03865689339706901,0.05022363931372653,0.0820679117868132,-0.09156409106884993,-0.004351619547286935,0.023591336005784527,0.0046578535001106855,0.06008069977770999,0.046328897936897734
DKK3,-0.03997188427579747,-0.052094806752465736,-0.021871779935199523,-0.007727559225144714,0.06822647177758347,-0.010095388097743425,-0.030066275893299164,-0.02786861326044923,0.027158428206661537,-0.07843475785656906,0.10175203515671856,0.051649983757466454,0.005977982097686138,0.012753559926343196,0.010359928437418243,0.023580953753183063,0.07876134833573491,0.061514227466334
COL16A1,0.013865437378277374,-0.06527417255187734,0.019516957743277323,0.03676370147692031,0.00454330816564339,-0.022506109222030498,-0.03319871847269376,0.039916538135096095,0.04150118780875119,0.0371199022182727,-0.09096665283435329,-0.10019245579355221,0.08376060175120069,0.0935541812356253,0.08360350964546626,0.03978821062175064,0.08646297626939546,0.032323023393611226
TPH1,0.020569054507674298,-0.02415744418853876,0.007836065197357054,,0.007634251824875598,-0.018837898089186688,-0.0202815619429313,-0.018737667723264576,-0.024907072392146012,,-0.012722258948228283,-0.03110765530996862,-0.04395879137947022,-0.022145420248480846,0.04392374690474534,0.04061649481323233,0.05812779495919049,-0.006545816136342415
TNC,-0.019501560919005907,0.031943389232805014,0.02160574291143954,0.0034572328739717576,-0.12497108656387543,-0.028272543367924136,0.08545689059922924,0.02170864392469799,-0.01748317432766971,0.05305230993427486,-0.0311602409810619,-0.02405053966889755,-0.09871532620198695,0.037927907621596625,0.08873019265656773,-0.04529086282162331,0.010475705522732229,-0.046822119569374904
TNFSF9,-0.01888185196739128,0.03791097270396352,0.07744698230031619,-0.018609117903362046,-0.031372533572586014,-0.016976392290829305,-0.02838843524042028,0.024702885391668875,-0.001506280872463478,-0.020184055715052936,0.05808004145617766,-0.03156327210884469,-0.002105021655693165,0.036691603465432425,-0.0021349356102031325,-0.026415150247913178,0.008815892288889316,0.053555131687672716
C4A,,,,-0.01096647816150337,,-0.011619889650416566,,,-0.012766434894286242,,-0.01118334890750139,,0.06452532170569802,,-0.02952603868588108,0.023671395332916012,0.06713446460513048,
CNTN2,0.022642678482298038,-0.01568738862148057,0.02477094614918193,-0.013429594607524626,0.07013323183063083,-3.9004102899822074e-05,-0.004009068919606321,0.014691065940955839,0.010970795739740791,-0.01777156995002375,-0.02276294978759667,-0.025317842071746918,0.03161363319912826,-0.0024583168012392424,-0.09447222738224992,-0.06562278416624226,0.019687707011934605,-0.03638421633413885
F7,,,0.0767800023429321,,,,,-0.01576251774778701,,,,,-0.025449315077919178,,,-0.002927669778336957,,-0.016421869923828717
LUM,0.10186914580129455,-0.04319501887061518,0.10773364445061416,0.12425230896482507,0.07969091863918377,-0.024656153213551673,0.0397571401824625,0.08591686290812135,-0.025411010816029853,0.015382961637078337,0.06069905000660396,0.04964460165313536,0.04404793909762399,0.047238676596140304,0.10086493218536274,0.15620800508013105,0.12021834660088941,0.0793622647417018
IZUMO1,-0.018042207707397288,,,,,,,,,,,,,,,,,
BTC,,,0.11549406245253464,-0.017160590573845103,,-0.014929460137323937,0.01293988066272174,,,0.09620989576457845,,0.017824895681849244,-0.018411684755242547,0.06691672681989423,-0.004133224118003638,0.013421362096306774,-0.03303353083036277,0.03368117773046601
APOC1,0.055295104078180266,0.0631587909211903,-0.03652844804465434,-0.05441276681736061,0.04881555619019939,-0.0044501261447058155,-0.12109636499658218,0.07479667882809271,0.04497175893677021,-0.0010947987455718153,-0.03316794059577045,-0.11478427939605354,-0.025639353840904135,-0.042770852670970985,-0.00996049445136871,-0.11506178285618457,-0.049832735476529076,-0.037363178229848935
PKM,0.030903648725426086,0.017934491136235305,-0.03333437659806826,0.058290317017299746,-0.029715194209507707,0.0005832490381896279,0.013368045735423904,-0.054172914780712365,-0.014438435036019326,-0.05210742834222711,-0.06334522766131391,-0.06209175849364167,-0.029124830544212332,0.03760417829649126,0.01505646849674583,-0.06251301703026632,0.022253229229912068,-0.001713372966431787
TNF,,-0.053833042582475066,0.07032464820096072,-0.024350142060027884,,0.04609835928816406,0.008349081623806324,0.009385524264991162,0.0368490608033426,0.014484982153363659,-0.026565506426447765,0.04113717932689002,-0.0178703572491372,-0.023942725580478948,,,0.08114607617498205,-0.01590582618795301
GNAS,-0.059127308815095446,-0.08341725072651404,-0.04063816091949199,-0.007821741559306832,-0.06823438324459748,0.02805175182560744,-0.057016203544355964,-0.03348393381118433,-0.021579748496383805,-0.037935305708277155,-0.11583677608757306,-0.09134184412791202,-0.03562488702268912,0.04425474672627509,0.05063785182715161,-0.07526991991778426,-0.09822144666996016,-0.012337993514101067
BMP8B,0.06074142330071214,-0.05198529824358312,-0.019013486972143567,-0.03037884360773777,0.07274157085390605,-0.015007678862594293,-0.00209681067297832,0.04665272023331712,-0.015877644813032128,-0.011730475031543806,-0.025726381325646433,0.03669809201921972,0.03863558194129741,0.07794694470038159,-0.005440150017393649,-0.07664719884930721,0.1382989142681108,0.04470738808976199
LIPH,,-0.024817004090035524,-0.014930777092761641,,-0.02021585235449479,-0.014720875270804578,,,-0.010293236440394949,,,,0.052340808350224304,0.051665562607760084,,-0.0017751625130422808,0.01579448858764749,0.027945778720907134
CCL28,,-0.01813869537685448,-0.021001995263136255,,,,,,-0.01584989077510182,0.06778023367541852,-0.010089304002746437,,,,0.004577950931499649,,0.040900922680023516,0.09885291501137615
PTPN11,0.03653654963419052,-0.03992948523196856,0.0001177034538540015,-0.002717966432353166,0.031412141595539206,-0.04824460208683853,-0.01131590946579356,-0.0212159533293523,0.01480525259753823,0.014388562838454782,-0.03512197082597604,0.02025949869866788,0.02356152484025751,0.018732759731828166,0.0008063943404583384,-0.062051622671240717,-0.013948599245589052,-0.018982565816804124
ADAM12,0.029620189754643294,0.02049660707988475,0.043387453114347864,-0.01305895606901198,0.01701466097497345,-0.03606571169418581,0.007140058535410845,0.10161072993107222,-0.02333208266345048,0.007736981868637473,0.07162291272961072,0.10312185093700653,-0.02133951618556231,0.01206716934717904,0.10895908788750241,0.08704060035870065,0.1316880243803291,-0.044249870514060485
EPO,,-0.05004810659682428,-0.02006210988131272,,,-0.015007679282825105,-0.02176314535159557,,-0.010769275094428496,,-0.012722260816535096,-0.04436282242201997,-0.019703676264931774,-0.013065642671483859,,0.028925214749816137,-0.0057430890588105075,
EDN3,0.1321663958822127,-0.0250334825312941,0.12253196112455787,0.05890198767985719,0.01897797652260173,0.04350046454329817,0.09413170019312223,-0.02792895720377198,-0.0166918452574689,0.026170057993616026,0.04077895952747652,,0.045564367912213535,0.028068359129367983,0.153719506319208,0.009613627817645727,0.029674132332754805,0.04613353535048413
CCL22,,,,-0.013864256795841044,,,,,0.005459273542306301,,,,-0.022300317706555856,-0.025353023740664685,-0.025334456619091582,-0.023919122791198417,0.0753989786499354,
CCL2,0.006674615557303349,0.05937632822977664,0.09213318575818555,-0.0017696384939819884,0.022489603696763897,-0.031070398596359183,0.09652919945498212,0.011353566986476823,-0.030156423132885878,-0.0006626558544495008,-0.002253875023930588,0.020121860890959666,-0.04510727352848085,0.07015718905318581,-0.026185235097673763,0.08597972423062668,-0.002732407555787736,-0.02415771834237221
DSCAM,-0.05544768938657651,0.03761929659872344,0.10802026228856151,-0.012180738449700232,-0.01984315612317756,-0.006442209182979266,-0.012389879251984995,0.048259679427239514,-0.017531277433592566,-0.023047752957519076,0.008359593215228405,-0.0032691530009886158,0.09460872514624816,-0.03633742604000362,-0.033109626180249346,-0.011805310230250771,-0.04737378976160949,0.003485878925763731
GPHA2,,,-0.016641109741904917,,,,,,,,,,,,,,,
ANG,-0.02070693072308014,0.08063718768307514,-0.002488337609118728,0.013132822366474395,-0.029543348976705748,-0.005153218213884823,-0.04061602308212061,0.012829738794438423,-0.035757390102233104,0.04267950093456545,-0.06033275873291986,0.034615748795285416,0.013865103616453664,0.016343874238774786,0.007131111951556509,-0.008977757663301333,0.019298820456816912,-0.030098799974513566
FBLN2,0.11050871699702615,0.051598105147469465,0.08872469344638037,0.16132896923197781,-0.027720631696436945,-0.010058941738499982,0.06168876175037918,-0.006968205475648646,-0.03768375651590835,0.018843057268427735,-0.03750550966697614,,0.12466585150542796,0.025230145664920725,0.10815887588898365,0.20245100398628355,0.10211292839124236,0.08838034010152157
VTN,,0.07427359765577801,-0.01551778890241032,,0.10915839356102046,-0.019297684365038086,0.01078158471543293,-0.026570462357476902,0.12244502785207591,0.012631508699791806,-0.010571432776033715,0.061292201102775966,-0.0035607372665238564,0.0016187788105768894,,0.009942117656355831,-0.053793213480173116,-0.013326930007371052
