,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
TNFSF14,-0.016159050381554532,0.01012231648681649,0.025929591574094885,-0.018532260977785365,0.013409169655651393,-0.010725783958479822,,0.056081206632899776,-0.01167032006974111,,0.15418883904722905,,-0.032507490653974985,0.11076728799381674,-0.03840454409640937,0.010504701304143134,0.017399051357137242,-0.03649627802791981
CNTN4,,0.051440791726263264,-0.023038180169093956,-0.014506994775120333,0.00048823523419914007,-0.008097178285829882,-0.034173695349893944,-0.02511027493645984,-0.019233944306064815,-0.04551078096493225,,,0.032047531037214604,0.0734650726405528,0.03916332569707985,-0.024786930077058313,0.0020003250177133424,-0.025891702300175373
NTF4,,,,,-0.02070132283381789,,,,,,,,,,,,,
INSL3,,,0.08148326885337388,,-0.0219559372401225,,,,-0.00590282715826464,,,,,-0.00845930691985698,-0.022292067100984605,,-0.02026662767924598,-0.02083474445279296
BTLA,,,,,-0.01735184073299385,0.14147054782019491,,,,,,,-0.005824707784686902,,,,,-0.02014615613489567
MFNG,-0.014831365367735118,-0.008444270919400625,0.035005516840739444,-0.0023372154512358097,0.0006074127859119688,0.0007016315923146103,-0.03217263382852863,0.009492451286078094,-0.02822455073163892,-0.02603072805295638,-0.07994645007961305,-0.03537020216916289,0.0013304152708472335,0.040705511764420256,0.07080143924379091,0.020526862127989425,-0.04826034334021766,-0.001316524441110953
ICAM1,-0.04429832397175906,-0.0168400245342459,0.06655140276160498,0.0030972629516498175,0.03689595958781316,0.003375298341117238,0.013385300403440815,0.07772443517775948,0.027229514589518163,0.06434490463528453,0.08233254629236135,-0.03602630645065683,0.010002647052759845,0.029228530663232975,0.03128282849690999,-0.07816863764998647,-0.02232614823818968,0.07837219977974556
PROS1,0.024333201506015444,0.022139916985138477,0.0677430929091701,0.01842103329730073,-0.031134558779595065,-0.025989904274680266,0.024297672737766254,0.05206200736102196,-0.02412972202630803,-0.027635309198474206,-0.004818164112778766,0.015036578998301969,0.018609451000312017,0.034120067628416004,-0.012650227379387704,0.06773609964773916,0.013828865258669932,0.023092509678816098
CLCF1,0.04746857147376237,0.013019886659797664,0.04341845588611716,-0.009644009233621312,0.04600446469232216,0.02837444461772857,-0.026423301621046686,-0.007951970815074868,0.03269206167443309,0.04877242425709137,0.11187865863085694,-0.018766337547731354,-0.03390767024182651,0.01121740206748018,-0.0014939424751124017,-0.0002151551191565329,0.00967774153795831,0.06597758082081154
PSAP,-0.08005194359963809,-0.04724345848102451,0.05871772180369878,0.041433969451621804,0.003424069104367474,-0.0546931566231307,-0.09915360513372862,-0.09641348239045873,0.0037141266954129233,-0.027976960691168798,0.04913789025407576,0.04899739437136015,-0.02561339032174189,0.016402929894965643,-0.06091409768785085,-0.012238858912194674,-0.012629645068004076,0.07247630928350067
EFEMP1,-0.011252157869761662,-0.047470049945184174,0.06567300076424773,0.027016811530899503,-0.026582788630973516,-0.05408412397066569,0.0036910467532759146,0.023522704804353436,-0.026819646661329466,0.0861455900518966,0.17167915194579722,-0.03815473010693126,-0.020773150668897,0.05501772225460506,0.062383464988564966,-0.01787261754610509,0.0016595461977738366,-0.050040148153898845
C1QTNF1,0.06724856421626561,-0.032227963455944475,0.01338312474062078,-0.006153268076397788,0.04678982270308236,0.013596084596628996,-0.02651967211148664,0.05679213592710431,0.016720420628709303,0.07862529430446687,0.09545437534520025,0.03851030116701625,0.07482132979269585,-0.030796055889415287,-0.026908116379098623,0.023907579835487545,0.0018783963242824432,0.045828401295505514
ALB,-0.028419697012207715,-0.05450639513805822,0.061085738732755954,-0.024446712688862948,0.014657523564540214,0.07844072497307358,-0.013537445353957893,0.08689502286798086,-0.028758753552039634,0.1104433571309576,0.1299805044743041,-0.06110548549301271,-0.026291070212805117,0.032258966056756246,0.034692708039548846,-0.014027949034679292,0.010113816121765899,-0.023559106860123493
CCL13,,,,,,,,,,,,,,-0.016877409626202617,,,0.04454989621248649,
EFNA3,0.038540109764228614,-0.008264929832819335,0.022989988041761365,0.006001262375430037,0.08845813693313168,0.01106766029328126,-0.05035614008249984,0.012831679848663622,0.030255975524694494,0.05037967603860635,-0.09815461065175923,0.08089175301869998,0.12289282069892452,0.02880633945663188,0.054649624521457496,0.019755061587574972,-0.0017006837924739544,0.12705580280192957
DRAXIN,0.11217763090255839,0.11554119539673999,0.035224955592084856,0.0016100861230107584,0.0889143506478924,-0.02304149438058337,0.016087016021867014,0.026605033231702116,-0.02145681273725366,0.0938901302242803,0.034749880798589435,-0.03197627922248465,-0.023148062246018414,-0.022792761932587287,-0.02024901213244286,-0.052531648992205034,0.0022335575088806817,0.018055688874485193
RAET1L,,,0.05770104948131874,,,,,,,,,,,,-0.022566761217586197,,-0.02462206296844641,
NPTX2,-0.021924686068682014,0.05948575698356064,0.03419370349909457,0.016633881410854996,0.006416328177234042,0.020917254958316898,-0.0414903651341829,-0.043745392199852705,-0.019337018093385568,0.06517595644642422,0.05355879432049852,,0.061988750650716504,0.010395739430707481,0.07922876972793214,-0.06663193911929098,0.04593268061212237,0.03487695841963137
FGF11,0.048688089472361196,0.08375878202473759,-0.01263248950489361,-0.024660951907182867,0.01279783281678622,0.009730946475719886,0.060280207790157136,0.04106743622188183,0.006719949143022872,0.09302086414050655,-0.03156709462422171,0.1442822351163015,0.09794988133707874,0.010414247569759394,0.013698195288094768,0.019095324404311217,-0.04154649016277812,0.13761238914945526
CD59,-0.013347820840235511,0.06521964302577843,0.03965538266204159,-0.04004005048096551,-0.041421922697022266,-0.03599903762134439,-0.05525372452448326,-0.017409038257257706,0.0193225941995118,-0.07816981108949361,0.12748807988751606,-0.015496419571279023,-0.009507343686992046,0.015487639522673884,0.05777273089068261,-0.02616059958181747,0.012298567987607404,-0.07452502134058238
COL9A2,0.10030526943691384,0.06748209030292657,-0.010965449401845425,-0.05211363733786988,-0.04618058563387768,0.007990137410901542,0.017933003286855893,-0.010315734165764492,0.026681992225860304,0.021278725077484646,-0.033352092777969564,0.009283686192355882,0.04158384118792779,0.055740534395742225,0.0934141505009482,0.07746458366476465,-0.023886879473624303,-0.005449082274541561
DLL3,-0.025726097467447983,0.03787937667584763,-0.018546325219104827,0.014249148129451269,-0.08278316315210772,-0.03287153961802565,0.02161577513641825,0.08385787841073175,0.0017766022898162768,0.0015865332883090398,-0.030044711059490168,-0.024083063546693637,0.07859091423391815,0.057196670743241904,0.06689979627958627,0.10291697327784988,-0.07008612225092314,-0.016105051800702586
FGF5,,,,,,,,0.02764422965361479,,,,,,,,,,0.04108242927315425
LIN7C,-0.003915403109751228,0.026301031479286443,-0.004146434702674078,0.007839844794856672,-0.01124225788180481,0.003186767523179331,-0.009089161821720732,0.04431441880973658,0.01882988572382818,0.012627764731002758,0.11650475641756862,-0.05438342670568167,-0.03478611459134907,0.030176339551916297,0.028025140897798426,0.0005349483650439321,-0.01194465983568863,-0.002658492990993173
GDF7,0.0037746555652246024,0.0405127188381266,-0.001445570514529983,-0.01556703769443166,-0.008424316991982378,,-0.001572789492526718,-0.027177061505450188,-0.012554093847874207,,,,0.02804815996894393,,-0.019345326761167857,0.06261978666386424,-0.01647558535066472,0.027163210567559496
PSPN,-0.05277663138009051,-0.015516310013666133,0.019794316568570447,0.09500183753548765,-0.002473237190065951,-0.03552225189566597,-0.0048543704457131125,0.02096068423778939,-0.01181844400959302,-0.015260158394336197,-0.03151596914562893,-0.10611055432813292,0.022135566008141615,0.0623388659461017,0.04669282182259731,-0.06277214929349469,-0.01866394347354826,-0.006908252000906347
ANGPT1,0.021034183885698266,0.07229870856078581,0.07397632593630551,-0.0337057238219954,-0.0322559053822212,-0.02884501499569067,-0.022223757230758482,0.07078461585406817,-0.035036750320709756,0.019112450255800786,-0.007054488041781005,0.02548971963400143,0.02381174515350728,-0.04930683691940413,0.03583949373557737,0.015153598446924975,-0.017177361439579698,0.04223386141933777
PNOC,-0.027613528897175596,-0.02264370441277695,0.07035360067122137,0.0320404678409833,-0.015236230876541842,0.017927908462961478,0.004182651836337159,0.040148399516003776,-0.0035092501565909097,-0.036169194376009406,,,,,-0.02057190557197538,,-0.019532479349019943,-0.021503390445984455
L1CAM,-0.013920517065077739,0.019430945107427704,0.001692588678164374,0.0313476495456617,0.02413762424839939,-0.02489764693925667,-0.06583970946419566,0.01668507522007316,0.03201402337184485,-0.08714292615894613,0.03859481913657945,0.08743546050700524,0.060179646405790904,-0.03589617719775134,-0.06234962440143951,0.10178752784298464,0.0010931779481518364,0.05725255183211386
APOA1,0.0037233801774342106,-0.023446903615498824,-0.009342162051211328,-0.021558257372892575,0.06114456939572748,-0.010075194107251308,-0.029787245077445946,0.04713796280079137,-0.02602408790574335,0.12097224875251701,-0.05398181125728885,-0.034853603816335225,-0.010704730984407993,0.05699348978268962,0.08704111567064107,-0.00845162883776382,-0.0103040225547002,0.023267648998024
PSEN1,0.028473661459485884,-0.03875066855510519,0.07528580274197144,0.024153414813248487,-0.012952497905499606,-0.06327065412635353,-0.004879284081715672,0.027073461306283485,0.013483939272963536,0.02446449097605875,0.019922178130256655,-0.016826409958063584,-0.008963910932173252,0.03209686760471563,0.01734277198394135,-0.001250691462173863,0.04454343061800761,0.010083452514734668
CALM2,0.03942933697027885,-0.015552474822867772,-0.01358338529088977,0.018742647381414415,-0.02032251563044193,0.0029402089068677486,-0.04693283037338545,-0.03926347580604822,-0.015985489565192135,-0.08682554841867451,-0.030632693074009697,-0.0806799015522656,0.04029266356692524,0.004384622203685202,0.0415779712920938,-0.027299648359705997,-0.04707337878725256,-0.0771145555439013
CLEC2B,-0.013646743625516097,-0.052404099543921626,0.06058381716180461,0.07727190598865886,0.018783302050415836,0.03487086741972537,-0.029727396065387754,0.07058946809889469,0.014921268219837192,0.004711349867302852,-0.025331622155105007,-0.1275138871854015,-0.07341425281929567,0.024172601047407306,-0.03162755301059608,0.07048547634225891,0.03179167105541093,0.048613152702684646
NTNG1,0.06562378943440887,-0.019150138188676225,0.06552409588937404,-0.015368275034131159,-0.004204916717809218,0.025082082161646105,-0.023960400046143592,0.013016381767370145,0.0013390497117459525,-0.048321643072734066,0.027935929157329575,-0.04224957547691456,0.13091468067043754,0.01741764015008803,0.00921425044735792,-0.025017786629832804,-0.03785604096052931,-0.025167629878434915
LRIG1,0.07797268078102797,0.053033037332370025,-0.026084945532094322,-0.0018650249470236802,-0.026689029817332486,-0.011356338103981645,-0.011703452783548668,0.008001709782173133,0.04904009483169265,0.02886751578425071,-0.012799907361600244,-0.021017558358057246,0.06437082685776958,0.013866901513635083,0.05474695946554335,-0.0036613283714592815,0.02978202019925401,-0.06740410199255191
CPAMD8,-0.01720535317172038,,0.07515071224249775,,0.008413185748102472,-0.019921686762729672,0.03686782380085331,-0.025600935448237872,0.010674651262954643,-0.03376216444673809,,-0.054465921437954395,0.03156158675752024,,0.015441777557969797,-0.039600664658640525,,-0.02183080943731961
GHRL,-0.027449904079877678,,0.03910265099013248,-0.019745106125453302,0.013602434737499015,-0.010370875534533858,0.02430954367063716,-0.04643662453207192,0.005284197538937178,-0.0084056787662008,0.11130685141038228,-0.04023934309275963,-0.04634564992138,,,0.03181750245731063,0.0661235031469007,-0.029968806322622145
NPY,-0.02524092459608096,-0.02105600138209542,-0.028549751922315923,0.028788845489753755,0.061396088565803836,0.0007563090269898627,-0.026804413154762327,-0.0029204221482314364,-0.030873622456640052,-0.04831613050680888,-0.05329287297557996,,-0.03083114502936685,-0.04323927506554235,0.025335711177589128,-0.004701704117532965,-0.012474386537633456,-0.026309186538179725
MMP2,0.05933095739993778,0.05899829645794129,0.01775119059444492,0.020717486280458323,0.02428942528206028,0.012856580156771238,0.060802715524510914,0.044317010319092125,-0.039636987726931104,0.027618377610864244,0.11982143043245927,0.007147066697357217,0.07716727956111334,0.0011311124867167917,0.021810218075043363,0.08854196192841911,0.03122853692192193,-0.0662193350096953
LHB,,,,,0.003624237267351647,,,,,,,,,,,,,
PPY,,,0.014355990363649745,,-0.025035304273160475,,,,0.04457512234245525,,,,,0.07321637060403907,0.020506336648907084,,0.04252608201019461,0.0437582995645286
ALKAL2,-0.02576515795329886,-0.016672174585869618,-0.033943275076790916,0.08861217914840702,0.0030387303608159616,,0.022305630879207096,0.023752265216588637,-0.004450709207167345,0.09019191192084404,0.13042488505289607,,0.07781798785200884,-0.016228569010964464,0.009048196875260345,-0.020012575432600505,-0.02640707856011755,0.008712558196534693
CSF1,-0.009267563567931018,0.01977479157357842,0.04673472170577471,-0.037156176083008224,-0.002028985993871109,-0.027176503599123963,0.022331536332241202,-0.005556851617390546,-0.030536106540173944,0.03819553431337577,0.08475362478236903,-0.05750407623075124,-0.018057950346336005,-0.014032980462688737,-0.012808749405488396,0.0034259243928657034,0.007986260586451669,0.034664778769071695
SEMA4C,0.08425386366544041,0.05425857024450187,-0.05030331923483866,-0.02972009783371142,0.017227879376642764,-0.052294323200266765,9.556873152490966e-05,0.06472608695228128,0.03547276657292913,0.023724234904601467,0.0019234436203266756,-0.014386150820320163,-0.019170629852793726,0.040256562068652496,0.009807297255897992,-0.004588328788138034,-0.05959219007376219,0.0483485248680889
BMP8A,,,,,,,,,,,,,,,,,,0.09328904698920698
ICAM2,-0.03354156262434562,-0.04221372616370755,0.06907176078011448,-0.022689048291968543,-0.007827675995500584,0.04781239343111997,-0.00024015090849996459,0.0971301349032289,-0.03271031540951584,-0.0057483905994589095,0.005152042289210869,0.057309981321489144,-0.025477083558638588,0.04692282957960058,0.015402219281563916,0.05647073524822213,0.0657423332882453,-0.04220217969938457
SYTL3,0.025642835093847918,-0.04206435976228314,0.05205591169855094,-0.028485391820975498,0.022634798568171972,-0.009322492666744958,0.13946317362617935,-0.03559509057655783,0.009739152076017676,0.06833802249170855,0.08665230004936122,0.08590982428674146,-0.016995351175957966,0.01046781374673336,0.029261444570578932,-0.057155612680528586,0.08057399418934577,-0.02511982985609391
IL1A,0.07632350914650149,0.0646727370278284,0.05214829830263387,-0.024932273020558664,0.02409512658571071,0.011054669416612093,0.00033549425619027286,0.043790682287855,-0.02944982445820459,0.13055101473719485,0.10328489346988058,0.00010747072054445638,0.08557066975918594,-0.0224284540002778,-0.0020548791895983946,0.013958716044469447,-0.026279402714338262,0.08944808870378446
HLA-G,,0.01766841299984478,-0.027851223776635934,,0.03856644388313352,,-0.020977250964634687,,,,-0.0662812927744604,-0.027740067543818848,,0.09443565865779233,0.09169709268399104,,-0.017242524075738445,
PGF,0.04784660980411387,0.023672225291010252,0.034133469841335355,-0.003523186162450833,-0.0071361179360557555,-0.030680255575539234,0.03092362990603972,0.06980302315253735,0.022107310009635745,0.08713976286793196,0.03795223553475548,-0.005658225518083439,0.05154270269400097,0.05727806780262957,0.03088693721395877,-0.045426252252282286,0.05727849467836143,-0.036885447071039
LGALS8,0.0424522267895972,-0.06831124210832372,0.03555608911936265,0.01207161087025001,-0.004032255042842249,-0.025637355010696007,-0.047225451281469814,0.03293686103106364,-0.022456098073825866,0.04727888581845771,-0.023830460291459247,-0.01674114961585156,0.026548125002476372,0.029019511602960568,-0.021120085518644145,-0.04594518406045496,0.013728521579364487,-0.0007607932217968042
DKK3,0.005266336182703959,0.015342273883247867,0.033659351600904296,0.024993453521153248,-0.08653027038714009,-0.021166727775796975,-0.0667080784458377,-0.02160091726074532,0.012279824458819153,-0.04049713308136079,0.032855033091040285,-0.06602320641606939,0.0019686202800588844,0.06485207252050013,0.05363479386521449,-0.07088633310968791,0.03827641454081958,-0.08609519258530283
COL16A1,0.09533175802431805,0.06736660833276212,0.02927971529873132,-0.04463207312942644,-0.036846262285314735,0.005719562104521913,0.0030256206849432767,0.03401196169376569,-0.04246612552264086,0.044483998514979875,0.039936897952323344,0.16575135607145614,-0.024196398067083683,0.0226512456666151,-0.02438680772979839,0.045205241161715086,0.02492529208360043,-0.01349799422069857
TPH1,0.03872260344250272,-0.0011114236723164098,-0.020449871530883436,,0.09375967201234792,0.017959916359825915,-0.022228322686949475,0.00792393485029261,0.047486971439657834,-0.02199869128838734,0.022241366758183403,-0.004451123809708798,,-0.020334420001293936,0.07176433442336402,-0.010025449305694947,0.1420418013299009,0.016561527989418026
TNC,0.053375651903790754,0.018291726179469715,0.08064626708573604,-0.029592097315211903,0.04841111689047135,-0.014130697646494229,0.052362112318339864,0.03661860217179646,0.009053568473592056,0.07231126229512909,0.12524152984830386,-0.07218286769134485,0.05010978747257798,-0.03656720151592505,0.011232132791225601,0.0468702447834676,0.019280405770364398,-0.019968147376474493
TNFSF9,-0.017205345005779835,-0.0191163024637516,0.1817959138089162,0.010128858562188384,-0.015447244354387024,0.017040165704860447,0.030249972410214168,-0.039300482387456204,0.05668230553443653,-0.03732343429833433,,-0.025129354472671964,0.020689499262608334,0.054444469150433696,-0.005314998767443354,0.021943705206376358,-0.025462131369417895,0.07275273091372106
C4A,,,,-0.012313359258647712,-0.0038621360293537407,,,,-0.025314980256164427,-0.019337685326764057,0.04256888191787215,,,-0.01878988750579349,,-0.02690718493040347,0.07343872031324522,0.040077999099845704
CNTN2,-0.026054430616753475,0.015233910342525919,-0.011861602724798564,-0.04667629161090844,-0.04406776200217835,0.024244469127468853,0.07017870267186942,-0.053428040956904344,-0.027636722250798607,-0.0034576448347592476,0.16890481726542939,-0.03952623447243394,0.0016797645850999293,0.038869582544381644,0.04225161558111436,0.06571935899981367,-0.0026673961372009,-0.04782442524344138
F7,,,0.16720820965998565,,,,-0.01930536168369325,-0.0256009205681178,,,,,,-0.005511407625309438,,,0.05094846139744902,
LUM,0.06103673304843443,0.1782393119483796,0.04622268930634087,-0.01815417702402028,0.02047543408266569,-0.03070117004787688,0.018055307074192756,0.06732878563038634,-0.006247452588098935,-0.018343515840083993,0.06026167147605699,0.03765282339331274,0.025613502495009117,0.0804660863858939,0.0637503534683656,-0.04397085940270434,0.050591054473081654,-0.07172430172083498
IZUMO1,0.10004575374989978,,,,,,,,,,,,,,,,,
BTC,,,-0.018099762230428678,0.1000017935050203,0.014350822526835906,-0.011041455807611802,,,,,,-0.04747208704914321,,-0.017127432158271325,0.06873822875981983,-0.00023420844026003168,-0.01594374347931729,-0.030318525348804398
APOC1,-0.07622395383903782,-0.05086698234566285,0.024571490566326282,0.0015904814406565045,0.009041816736975784,0.04438730497220358,0.06955770505609879,0.08395774279218671,-0.010621272570902954,-0.024431580053801694,-0.03823188461514793,0.017722188892048196,-0.05141396965823227,-0.011567379285968503,0.0501690161234189,0.0044301214255571325,-0.0982680853978359,-0.011189843893868368
PKM,0.06658876984104724,-0.04215277101378266,0.014514955122365215,0.039814623095510614,0.017179188100849598,-0.03665874610532301,0.02385905135011009,0.005960084836807737,0.044330443720558374,0.13111177294618936,0.04442498020085265,0.06609996437737319,0.07489662767226936,-0.06270245348647797,-0.05205714554570102,-0.05302580541005493,0.009695806262153996,0.10126933977623574
TNF,,0.053377872185288916,0.0064893319335373985,-0.0042547883940148665,-0.012770529817806277,-0.015164971810443245,-0.008005487310283686,0.05333867466937666,-0.0010779920271376403,0.032369614675804896,0.06660659555218042,-0.05055055745222844,-0.03812467116951201,-0.01662386335077338,-0.0225667673726754,,,-0.02485730135591744
GNAS,0.06167992971781551,0.04185041632943646,0.011901705699029826,0.004837664931845929,-0.023086092164202897,-0.011480165916328618,-0.048473897317213,-0.026658499834144096,0.0199537529205902,0.14404262851377206,-0.035608960093030044,-0.008826184089104109,0.0018405820020644648,-0.03844493000418889,-0.05203875908381698,-0.017029953632012054,-0.037980911879155276,-0.0003656093297905238
BMP8B,0.007817582528452162,0.013330943156912687,0.029254205614041795,0.026413987511976784,0.00719723167154945,-0.04786692965773629,0.03661085752612711,-0.00010550429578425436,0.010801578741957613,-0.01853199672282677,0.05362418108048523,-0.09305112861436984,0.07055179540922495,-0.026147047823828453,-0.0321836976582187,0.033394351256871624,-0.02019768417292141,0.0020622243486314736
LIPH,,0.16678885718477476,-0.020449866496284955,,0.048491200643007985,,,,-0.020410794353970557,,0.051208037865847635,,,-0.01687741583330332,-0.025160004172842917,,0.03190238497576615,0.009264151320589236
CCL28,,-0.038509752359879995,0.021056888331538178,,,,0.0701695224448622,,0.0037784591375233873,-0.017445917818078898,-0.06028118604126456,,,,,0.17503130497859945,,-0.014520827007728502
PTPN11,0.024342280912516053,0.016194574411593294,0.03539117393904255,0.0013761893062894928,-0.006236569522260587,-0.012955415341759738,-0.06259536567567801,0.025997759570688863,-0.02314898922757586,0.042692598322942824,0.05092807859183617,0.015205423090186743,0.041217714422552,-0.0019467220184827912,-0.001150566484857879,0.06465947301617928,-0.03801652130704855,0.04761165451391967
ADAM12,-0.043004124954058885,0.09719160767733781,-0.017509380025901154,-0.014662831152585702,0.04571955663837067,0.03373559535810903,0.03815551245496875,0.042273442449301785,0.011709733589126066,0.04526122598477676,0.11263185393983456,0.03157679605765839,-0.045335661719301604,0.004360585128753894,0.061226639042965665,-0.0497046054497543,0.053595966498163936,-0.0331660849146112
EPO,,-0.04141560741970766,-0.0022781051902782973,,-0.026450432288381794,0.06717901768819139,,,-0.02135474693179038,-0.021998694518969658,,-0.019446061054477416,0.061474451686212794,0.027743552374690082,0.021078839858689483,,-0.015762722434468458,-0.01544169272696433
EDN3,-0.024162877367951974,0.07072751624984522,0.042059314446145586,-0.014212223624537395,-0.04311286922153557,-0.021497498694394296,0.025327887266560312,0.04385801896209088,0.05941800215913268,0.038934339069108356,,,-0.02384385756796405,0.0334522323949496,0.013331034537434824,0.03260587723023981,0.02020973875241085,0.002934980041170683
CCL22,,,,-0.01556703731746964,,,,,0.04572436466145402,,,,,-0.020744825023042857,-0.023896017478309654,0.02002247928287988,-0.01383110274258041,0.011058605342441045
CCL2,-0.006213133090328645,-0.0018949943093652525,0.07082654172002521,0.06363163445755284,-0.024284320958368383,-0.03048120210261645,0.00553480384822175,0.00258461499117774,0.008297544211177581,-0.00650753792089591,0.1353817671615123,-0.09579987254409626,-0.06237974680088769,-0.0062137860680212265,0.07596187056239995,0.06571384442263524,-0.00845437268433538,-0.049277366538747695
DSCAM,0.07292836362085656,0.07373742021065126,-0.01467525798800368,0.050035889865592716,0.07689847389421356,-0.06132494136390489,0.06945557320630079,0.01360624127691819,0.013752931718726578,0.043387857758829314,0.034206239475962394,0.13670203709719456,0.06121681548430067,0.04417229212702389,0.03522268551786454,0.11792798201361353,-0.02015099146883318,0.07635562441673244
GPHA2,,,-0.007995082183367619,,,,,,,,,,,,,,,
ANG,0.0238273863072302,-0.016713448095082257,0.01334600098368387,-0.006822297234340565,0.09275411249678923,-0.022006213555995892,0.025487942972720494,0.0027168370646607196,0.05151389255923895,0.07747153837063324,-0.04613091138883087,-0.01680152594834338,0.06587902101092649,0.030549039463890815,-0.045893628220973176,0.03966896487822846,0.02844177647805845,0.08671832424931596
FBLN2,-0.02265567026284572,-0.03371465838082035,0.014889900112000242,-0.028309117338057976,-0.002808992378796327,-0.031798152619859896,-0.03914043384328469,0.08334199225520507,-0.0018886762646977047,0.02714913702622257,0.006245058638776257,,-0.04293434325374358,0.03471698864793222,-0.014185532728751584,-0.04562004016364972,0.07810933529817947,0.02804616776463954
VTN,,0.003051181666541413,-0.010244820646787035,,0.05647988215255703,-0.021156616927843524,-0.00581995562307351,-0.04315479970624816,-0.010131700693777224,0.019833822235587682,0.006938671353824016,0.02952686248232559,,-0.020951649519322473,-0.018374498747863018,,-0.020410598058227238,-0.025182823354851926
VEGFA,0.05974624406200575,-0.052372647878665836,0.02505191006886145,0.07642269762880868,0.033772563558918146,-0.010149990954123719,0.1048220406711662,0.060293935335472434,0.03406912228077736,0.17155368254122672,0.021240359232386107,0.043064063597756906,0.08809063831724945,-0.059486341043025026,-0.09057766109678972,-0.04681231457834411,0.06255372962413609,0.06061907464008656
F10,,,,-0.017768788496157244,,-0.019739481613442814,0.03429374411556859,0.0334432999144983,-0.023415018460745524,,,0.026477990329927818,,,0.020789570650502753,-0.01997493263479739,0.07359474843921876,0.06551613302261958
SERPINA1,0.030700513748494102,-0.0411779640827826,0.10588968411241288,-0.004709476482946783,0.003934849653733138,0.043751901752376775,-0.02686255312928275,0.045309114094457134,0.030698992331098074,0.008609291541680303,0.00139419952136541,0.09508413468220514,0.03129360308357608,-0.027170758622261364,-0.01699243135547417,0.022330612026197003,-0.0336638749067844,-0.019149112199684157
VWF,0.04117073722822281,0.03738811160347404,0.06263959276815019,0.016113009327564865,-0.04863143464436059,-0.008127441378753916,-0.024387239598589208,0.093311365900707,-0.010132114446066086,-0.08360209394736545,0.005928438533980338,0.010814204725772441,0.001625525532432068,0.08711926604494598,0.02912576384939331,-0.02167094855392224,0.040362258279028965,-0.06481525030180577
GDNF,,,0.09974006228893734,,-0.007834125885373699,,0.02982685410447165,,,0.07001835322840957,,-0.031673198110054215,-0.026573313274890556,-0.046210441227453124,-0.018886066383385722,,-0.022072595341276962,
VASP,0.008146110651541855,0.00034469929543626395,0.044906700772465204,0.027548003896117793,-0.015884553069202594,-0.009604515269195684,0.02621102632657514,-0.004252039559665443,0.05043719691328252,0.07006042675537164,0.08579653362805449,0.03426751898105559,0.05539409858534031,0.07350279180444291,0.026609110572270084,0.05051736510503733,-0.02485177647443312,0.01197909731520033
ADAM15,0.062150833950378584,0.04368028493974405,0.03217830072297767,0.017734320190353856,0.00838327662019827,-0.010047530200666184,0.008547631562282224,-0.010353392921386092,-0.01029258924051805,-0.033798153077582244,0.10137666329707369,-0.05512275017729452,0.06262236950816286,-0.010002271304465895,-0.01633219625373369,0.04560487671828154,-0.045392090402250715,-0.03134883247784866
WNT2,,0.04701554201558702,0.014559122279922468,,,0.026553130998122284,0.04761632515815456,0.018316602576054355,,-0.020587514888967998,-0.007854509474285572,,,-0.022735682772190968,0.1111944932918304,,-0.01892667221766844,-0.03755209807368325
CALCB,,0.001899156777781799,,-0.022521457108544574,,0.031626461897772774,-0.022530775614893393,0.01654560313512435,,,,,,0.022415172082316668,0.03440194336147372,,0.03688850192531282,
OLFM2,0.016591624457684136,0.07347240672327036,-0.023723313873414597,-0.04070682863932577,-0.04298071066717985,-0.0330852591255652,-0.04008586745489114,-0.004368749437131512,0.03265120274900084,-0.024540084026567544,-0.06219302398952357,0.024780750224017233,0.047835338334681614,-0.011332563973158358,-0.01727481095367741,0.03766478966836349,-0.02399679721041581,-0.04052275866334899
MFAP2,0.05070721923084896,0.04861666868486638,0.03567561638303863,0.018483025506129513,0.0810640694573434,-0.023004677354949286,-0.012922732574997509,0.030859418877406997,0.019564026751270887,-0.05149179822091992,-0.009272257263430683,-0.010105168018609162,0.006624136340132392,0.05839530226879473,0.05189859801576932,-0.015549945153571354,0.05157870528767732,-0.03701946798981045
HLA-C,0.061187474151407586,0.10586216412301776,0.06722592283473204,0.0485733100491707,0.018916660460139303,-0.030207541821601357,-0.03545300128061885,0.07102872630523345,-0.05299013545163692,0.09856474008819803,0.0544518738527655,0.033364261408790494,-0.11136839957116469,0.01671749413672864,0.0185326909361005,-0.018707061220264963,0.00282917675579777,0.0032602335551366
THBS1,-0.0373457231971442,0.014148069816584724,0.007156668368201006,0.06272311077499274,0.020024044530303948,-0.011910581963022254,0.03966327116885829,-0.015646514177787924,0.0012509397560788865,-0.041642806340571346,0.0647768025567572,-0.03532947226030936,-0.08962030971621154,0.03681759173247792,-0.04563076918268798,-0.04705691840885614,-0.016936128738262116,-0.0640883594679973
HSPA4,-0.04040125755744253,0.06260055664786962,0.005034103982632447,0.017983883532481322,0.010525407113962538,-0.031140154766256114,0.11030758453983329,-0.014799558779865381,-0.03539722839139393,-0.0355924897668275,-0.0006630542849568735,-0.10074274275614974,-0.05652741779353101,-0.03531661540322693,0.010983612332088315,0.040330392892226716,-0.004464882828545087,0.010961125807054417
