,MGH258,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF296,UKF304,UKF313,ZH1007inf,ZH1019inf,ZH8811Abulk,ZH8812bulk,ZH916T1,ZH916bulk
TNFSF14,0.1037765434376275,0.12639548619304858,0.02021097945817407,0.0580375855022022,-0.009459265325169358,0.08371280384263555,0.028972513582453303,0.13014081284131215,0.034185937782920325,,-0.00823384824968423,0.050252685960104786,0.031973189302847475,0.012540029331609618,0.010538665843927045,-0.07220352588565192
CNTN4,,-0.02922681417627112,-0.028363071609337234,0.0060221643013772886,0.008648854369948734,-0.036617412296561964,-0.037302875377542954,0.05306288449446596,-0.036302872837828806,,-0.02825422328891591,-0.03632322002552685,-0.023434058176184918,-0.00526928726078334,0.05939865364809969,0.13696888102832383
NTF4,,,,0.03418349192467348,,,,,,,,,,,,
INSL3,,-0.015123624082090947,,-0.00444497065175727,,,0.07722683846080687,,,,,,-0.01929409439690911,,0.11850447541970631,
BTLA,,,,-0.03517208703780433,-0.0205117848232325,,,-0.022540135496656993,,,,-0.026245377083618005,,,0.04473298956485839,
MFNG,0.04671635207100907,0.019115660073828946,0.0569354225433044,-0.005677001631613435,0.009442901297816329,0.05836439147113465,0.06977975860942313,0.09380427103925203,0.06055069683912538,0.10612887890213786,0.039492522894159623,0.10945038546768089,0.0005570928488571799,0.008545169062531135,0.13140899921317548,0.08426411542475025
ICAM1,0.07642285865065349,0.020975314619575337,0.06990040527724183,0.03250313736626237,0.022531342638366158,0.0899525739002724,0.1478997779573614,0.04327159752851663,-0.037538976997810974,0.009170550777959564,0.10805258857470576,0.07956116115546538,0.11857113009004551,-0.005040329851534162,-0.02323039951565566,-0.031888997686778914
PROS1,0.03477988078768089,0.02618630842563426,0.05646565912511413,0.0037957212397171968,0.06559045354949682,0.05641334656312266,0.013250201975381777,-0.005374669925166572,-0.03308047546395173,0.07382259473396333,0.19499665414697298,-0.015982132918510236,0.046002731604874524,-0.0030226842616223907,0.04733358577939034,-0.04758274157921359
CLCF1,0.046785545230760194,0.04168190245668547,0.05790278939583241,0.009762096615833238,0.03412031778998817,0.03421556872568273,0.03228493972421074,-0.041572718836565166,-0.041179982771160334,0.030983311040323605,0.10660235862480866,0.007790250936261616,0.057801954171473054,-0.02962012014965867,-0.04706628782278974,-0.0034739262190401593
PSAP,0.1757300873337796,0.05301501079279183,0.014770354505785503,0.033995567575617766,0.07547752060136045,-0.0757996882613851,0.03570569267173655,0.031999002051600556,-0.00215558782325238,-0.026994733171625714,0.08690212986075727,0.07478455529900671,0.114312347855152,-0.017449654798277245,0.09574966826370657,0.004351552108322995
EFEMP1,0.13202172221501726,-0.019940292080410423,0.07179391017499782,0.036571894503755635,0.025687727204177602,0.06207844603972862,0.12149303611874672,0.014345021673863237,0.02835042968773891,0.05644035946282787,0.09593618517475966,0.04609949679368052,-0.01026820215798814,-0.023935424314564944,-0.03779909755099856,-0.14560682578494286
C1QTNF1,-0.026964488262209294,-0.028826191888409843,0.022199068874751877,-0.03294379460773375,-0.003809260540108765,0.011166680500293019,0.05297022034177899,0.031000191246071843,-0.059961874998851215,-0.05795334121019099,0.007996863111735194,0.04008673848518973,0.0716879768147967,-0.03634038662225767,-0.1483651008766871,-0.036167376038191666
ALB,0.0675830391592386,-0.03501981429082971,-0.02027585081560964,-0.04773991504590504,-0.015258595354461326,0.004811003391534612,0.013508376787093507,-0.006170929168493919,0.04169557750208886,-0.019990834670559836,-0.051870307707019184,-0.01819604533440048,0.03470003823314497,-0.00900718447349778,0.005857275721710771,-0.04884922914014729
CCL13,,,,,,,,,,0.036769880338650175,,,0.020832456773998934,,,
EFNA3,-0.05807020594492691,-0.0017703894745495087,-0.010393086438632045,-0.002303079932839311,0.020747030849835375,-0.0727439627956738,-0.030366285837906244,-0.02243699173087252,0.013662046352356096,0.003953867850407394,0.03672457839384873,0.012335314596301779,0.08148683046454003,-0.008358956730332257,0.06455854287677444,0.028003318137750144
DRAXIN,-0.02108620747963626,-0.036633134187418676,0.015080469376481519,0.03768922795537041,0.03578457772908546,0.04163981887958626,-0.0090557379449603,-0.016096838130977575,-0.024509187634856884,0.07108984687691243,0.12039414535642898,0.025969896802481417,0.04628965646344009,-0.0503972832106162,0.1492312139385856,-0.002400248560703497
RAET1L,,-0.021559512203702138,,,,,,-0.0047774514174703745,,,,,,,,
NPTX2,0.04710444970589266,-0.05952512131096541,0.04791632638156199,0.03048081995397453,0.00075814456921614,-0.04149088888077208,-0.06135569790655927,0.012446869255957055,-0.06701241356367477,0.057297103813270855,-0.06091402260172157,-0.035778478685175724,0.0764674057131839,0.0023522827578813265,0.17106923039884286,-0.052540352701852006
FGF11,0.0020236694027960436,-0.04697329029495005,0.032400233261940053,-0.027092922770470675,-0.016739117593539708,0.0600000775073617,0.04752720318516686,0.005243246531092762,-0.04782739205921397,-0.04184875193520711,-0.009922264759023327,-0.03520027918072847,0.04668538213559629,-0.09714850971779614,-0.0633404512964845,-0.05662959171318472
CD59,0.08738593227544264,0.12899031853308981,0.018741460449364845,0.09030870103537424,0.051509328137360505,-0.014649792059619814,0.08197551514396208,-0.0435183867119174,-4.2084256748661474e-05,0.042164051522312444,0.14202597035395104,0.017015581712232757,0.07283252653637456,-0.031613183774758524,0.20306697995763484,0.11289512170872984
COL9A2,0.05777428714406989,0.07002343500844671,0.0052754620990846735,0.022127529590813332,-0.03282093513105108,0.0023848887571226896,0.006098358817270141,-0.0203327616889909,0.03370254188358806,0.03390891545214785,0.11092343229109695,0.00016066091006563027,-0.027501693977729117,0.02420323757605574,0.12198228312442161,-0.012046972629117775
DLL3,0.03367910910223843,-0.01963012763072017,0.006172548157004433,0.023097405713368768,0.028554766228518935,0.02402910360372182,-0.021024607754531327,0.02448588808090316,-0.03949479652142299,-0.01066004775458784,-0.12201194232397959,0.005520743363318143,-0.05939606917741535,-0.0899385828459128,-0.047328572514792354,-0.0282124153141608
FGF5,,,,,,-0.01377418268904231,,,0.10838482889811593,-0.03999785937454501,,,,,0.02097710911753716,0.057206556195396586
LIN7C,-0.07336371594619769,0.0022635043147019897,-0.005797316795458794,-0.005296608138634591,0.020798049100296864,0.07959993565640525,0.019773682876864183,-0.020324397953584487,-0.024559589415132078,0.04652265041962012,-0.02992733976873491,-0.016013616868299614,-0.017445212682131853,0.0297317815728095,0.017783390452473714,-0.06459720129876904
GDF7,-0.03263285001933165,-0.020217226890491023,0.06721346324476571,-0.01620300444526311,,0.040384553490595484,-0.025437054630556937,-0.017650376611611757,-0.013559745984264968,,,0.13757218657204612,,-0.00010710417001614924,0.04085793969107162,0.000659848750686625
PSPN,-0.027317601469753514,0.0021308503513310065,0.035194392429278784,-0.012372708065157619,-0.030948883313516348,-0.0022418196930298635,0.0360333939993789,-0.0215830845470559,-0.011333266366467613,0.04545057281679326,0.023903011193359087,-0.005947085640495558,0.00588613056700983,-0.05538857061036676,0.04713656412849758,0.005241786421548963
ANGPT1,0.00780196822936961,0.007196838554639258,-0.022297321489652466,0.017427268536727786,-0.022499091092371925,-0.008972786472871098,-0.042370764876225785,-0.018113495383789577,-0.041883662058679376,0.001554259820607546,0.14963053365239604,-0.031288902814895714,0.010867367407081859,-0.039851136287310594,0.1810635726491817,0.0032176083169056287
PNOC,-0.0348486560497084,0.03527550533246337,0.04344395542217678,0.008084400229411927,-0.021899838026766944,-0.06760060762774767,-0.040430566822284464,-0.030320930527171573,-0.056993281347761944,-0.019990834670559836,,,,,0.0221610259088794,-0.01205972324278102
L1CAM,-0.0009941604533546988,-0.0437835702665902,0.008439246052642818,0.0431435763065933,0.059469223236702735,-0.03222595931273936,0.009636931832097032,-0.010679728515441352,-0.038016964440345594,0.07062043132099578,-0.027433276034149266,-0.051271832244444544,0.007879788523042773,-0.03198657664917124,-0.008376077130324948,-0.0006099281885302465
APOA1,-0.042032199893390236,0.0006434745138403628,-0.034426235283591504,0.07098968314317394,-0.012391591523695868,0.10312728397379804,0.030039797157815667,0.043406356009623115,-0.033328571426740325,0.056758189010981744,0.040684117754732414,-0.038193956634624084,-0.010072318505775795,-0.027640072983786384,0.03611056033717199,0.014854194219507838
PSEN1,0.05792099105084769,0.027303988463171922,0.0008494508595366048,-0.007039676191079622,0.001301212062672098,0.03647960126310249,0.012022585613624822,0.008858826534651606,0.025227518537120863,0.03088978497554963,-0.03049362333263592,0.05211575584173388,0.017440375051808784,-0.03147447092396202,0.06957152730877299,-0.03994100278588081
CALM2,0.12591224605788343,0.03541513404771605,0.02038451745320989,-0.037342464711335614,0.016776878287323903,-0.09267382587892836,-0.10252817070493292,-0.050344982469521536,0.0032556709412635207,0.05159029709179356,-0.012647352110589751,-0.08025609646931771,-0.026635122977175813,-0.046252173861912875,-0.11851623247683404,-0.027044172530124137
CLEC2B,0.06145369657654853,0.003909866056705681,-0.0037615757583014196,0.08388089797769262,0.04816575606421337,0.03604764643330942,0.05205781896528445,0.07254163821587006,0.024808590694226,0.0406897824098877,0.09268894762180412,0.04416133285246201,-0.029062158897804,0.07120842651681912,0.16802025952826968,0.07037003540194063
NTNG1,0.01266760691104358,0.0567209698289857,0.03374820146483384,0.04412308622044457,0.005866484529083697,-0.04116705372231525,0.061963142360733116,0.05434966095876618,-0.014940779475407605,-0.03275920605512267,0.08466553242684079,-0.02283333176675268,-0.026911309632343682,-0.022784304996892626,0.024302196556250065,-0.09825590753959586
LRIG1,-0.01078034005366181,0.01604980789782209,-0.06769098210822416,0.04653924538344506,-0.055558427346649744,-0.00044959198571056395,-0.06335597590902547,0.06053210331051727,-0.01790561737757435,-0.09495130496094431,-0.15089308735103635,-0.02228822392019274,-0.051719541865320566,0.0007108708154386261,-0.14715311662876135,-0.1744523043449614
CPAMD8,0.023187005095954612,-0.00150901354513142,,-0.03180644433532229,-0.024980550080957592,-0.012460601924617223,0.028810468801531597,0.023096922481611853,-0.038842652291644304,,0.019245476440868953,-0.03443015008453908,,-0.027636185315941506,0.09285812531513904,0.1389670750122676
GHRL,0.025875082773740076,0.016841078172917558,0.040042843720648355,0.009436828899769366,-0.03284261238145616,0.033205605186666286,-0.002767949992086177,0.00198013461390294,0.17022597083616933,,-0.02016589570455527,0.031449489704947174,,0.029097697205152886,0.11027779674809594,0.045971746613179335
NPY,-0.030535309525775912,-0.010311067957075204,0.003847436999911077,-0.027090036503093967,0.00842331386043945,-0.06383336218729156,0.029883646576411477,-0.04232525199749363,-0.02791502981040435,,-0.05840924203215541,-0.026491900326924313,0.04985736656988973,-0.013413125681047642,0.017880372231148273,-0.001814379981091322
MMP2,0.017308940980956013,0.09503773903779407,0.006210058650929291,0.02097566850472819,0.0684982252952488,0.0849249534890282,0.03994183338673801,0.06305055819851825,-0.015462712642594504,-0.11010242531861943,0.11012919893937353,0.09293891760438136,0.14124206675450193,-0.008413435914700724,0.18858195036614506,0.05904963524506141
LHB,,,,0.08409356911789345,,,,,,,,,,,,
PPY,,0.050410809662777625,,0.030364561890609213,,,-0.016421802549731794,,,0.06545144743611254,,,0.023823587376867482,,-0.003906419707851687,0.011735683245279504
ALKAL2,0.003895422935065201,-0.005296767131644868,-0.02442955085645847,-0.01593464774262298,,-0.01412825008689423,-0.02411114022147777,0.007961395898830402,0.06035715243888616,-0.03892321500885379,-0.06998003231089586,0.048708700621873886,-0.0025214109945555906,0.026653431353602326,-0.007725610322718944,-0.06710363522186885
CSF1,-0.044099788897940334,0.042763768102536376,0.028455107835485098,-0.00041623705159154724,-0.033852077547621234,0.07730982354050887,0.11060077697187752,0.04018507347431298,0.03605588473608792,0.06717674419709571,-0.005551727611884374,-8.858833449576962e-05,0.02967741511442671,0.05090384983590625,-0.022740684781852618,0.014836755993911046
SEMA4C,-0.08612372026486095,0.05013474227203642,0.07388053560286105,0.03550797649242256,0.018751752224838318,-0.023929678505991772,0.03925001840468043,0.041174698593914504,0.08187360534842286,0.02106765539478922,0.05747146806694267,-0.05124609512858124,0.06627398003408808,-0.06392741518376238,0.15296739855331784,-0.028804636371900186
BMP8A,,,,,,,,,,,,,,,0.07259110564544491,
ICAM2,0.03353756840595913,0.120574064863538,-0.04954138912208134,0.004995471003630253,0.0051853983733232455,0.04268584467494666,0.009241411577199562,0.043827512114927504,-0.01860692394886766,0.08559333728553216,-0.03686474349014461,0.002702947017824999,-0.04234534657525479,0.020167298975058534,0.2471836755507594,0.18440318057114607
SYTL3,-0.012595280349792218,-0.05627496613727242,0.004478409337999187,-0.012415991054246664,0.031665459326761625,0.06418228057708228,0.07056502594213636,0.048568629073844606,-0.0023494173402884766,0.031533360179929235,0.038026873349738345,0.08562602465064502,0.03477239970184835,-0.028112105263542558,0.11789924593197201,0.07688941736146022
IL1A,-0.03336533136863826,0.03732408368107233,0.011505873557874455,0.034720778172161064,0.022811226184566123,0.012296553008883371,0.13890141202099363,0.007879563952595764,-0.0424722407636202,,-0.020134144933917006,-0.025450635212623775,-0.032536135162921635,0.017836385697609446,0.05087370456705739,-0.02548688331248911
HLA-G,,-0.03317494125865167,,0.04095043465053199,,,,,,,,,0.0333914323113924,,,
PGF,-0.09706756521386317,0.10445531481124842,0.008198512843151599,0.015113254962820148,0.03142679712466037,0.09805185974237549,0.04659470212004659,0.09206444469515018,-0.009999200685403166,0.12208784237585105,0.0178700966157588,0.0650644391538988,0.019131085939920186,0.0031071800915627667,0.21012695673979315,0.14239146704112388
LGALS8,-0.04269910221286049,0.021192659207190698,0.027541727541108212,0.03544501506489502,-0.018514707927373898,0.051023031998743106,0.04168122733812961,-0.009966682568060497,-0.02110045508255309,0.04593943564503129,0.11133710080030343,-0.041381071615362267,0.02434597945624495,-0.028938609199539906,0.017404373088432117,-0.037174276574738103
DKK3,0.0806620709661821,0.004975586217506829,-0.03867959354111499,0.04331276950762397,0.0445288452394151,-0.0811533673963119,-0.08191244975813172,-0.09231069333920087,-0.010634959851249563,0.019571956856258045,0.025054059474013565,-0.013422962038040972,-0.0076124229303220735,-0.005494724329310171,0.11393545097276248,0.024951990375760954
COL16A1,-0.008734574669877777,0.015839922878264568,0.011163582519709649,-0.01031310014275793,-0.015040628497907972,0.0042806855499817114,0.005280726715630719,-0.021289664411076093,0.11936863891703844,0.10874422124815347,0.0740779464910316,0.031962346024577704,0.11665206911372698,-0.014690792891959552,0.24049388403285749,0.10091651104594782
TPH1,0.009458490255408736,-0.02435883220877183,,-0.024619085731083738,-0.024521648217231996,-0.014812511968160687,-0.029511134229174882,,,,,,-0.004009361109990561,0.019605807334111484,0.09269767624987352,-0.022302293839388327
TNC,-0.03309584027389875,0.04258602465874953,0.053676646241469964,-0.06175865523439686,0.0037514759368349622,0.07567848642368845,0.052314512498906944,0.06304127702907487,0.02817522647857624,-0.08757554155844138,0.11399981244952044,-0.020696278694717758,0.07188667315365664,0.023255336390837364,-0.09012630026748705,-0.17755594771403443
TNFSF9,0.03489364266658036,-0.003030534129719466,0.035372460200645495,-0.03511457064264802,0.10231167511006915,-0.03343783507404453,0.10726045225690584,0.037928308403566334,0.05797092878428695,-0.00785431136176954,,-0.03874231832713902,-0.03165225792010959,0.011752226172238556,-0.02723375669916376,0.06003346056207334
C4A,,,-0.024074227351586246,0.05641244796086784,,,-0.03205095155922905,,-0.02072119202672466,0.0655970324911818,,,-0.014337944255497153,0.010756893556756974,0.045946163074369176,
CNTN2,0.16026844132835544,-0.02609535613284958,0.05347524111644035,0.049558958617737875,0.025577227998370925,-0.03345368224135646,0.019809856351418072,-0.03419575998550684,0.09962348214053701,-0.023217768700094413,-0.08822117105762407,0.041485346562501114,-0.033537514592893475,-0.015908614194621445,0.03592529739212908,-0.03766811741654099
F7,,-0.009648484474834603,,,,-0.012460594682098558,,,,-0.01999083747577269,,,0.030229782784515182,,,-0.02337263182510371
LUM,-0.024031524479634477,0.054745296474309514,0.0018112434864604508,0.039608855071296106,0.018952028173464714,0.06282486401457221,0.003026538261241618,0.039850422759131,0.08456048122639877,-0.08696987004261772,0.11777376252182793,0.11227690643233812,0.052271387231978515,0.003170061482134613,0.26449408896473237,0.10948731965243086
IZUMO1,0.0396584670446439,,,,,,,,,,,,,,,
BTC,,-0.0215595032234724,0.04290368582773767,-0.030281215644403576,-0.05083365492134226,,,0.010198925515158117,-0.02525346677654365,,,,-0.013069379337656287,-0.023420607422639052,0.04945257057423946,0.07881983124451356
APOC1,0.1559831380355999,0.023682209625214907,0.03252288863928764,0.03255262128081848,0.023085744278454258,0.10802056586521613,0.06674485865169306,0.06466805381197285,0.06791390231234665,0.08868173156389682,0.204976139944887,0.06228087238557556,-0.0776636340422181,0.01402760200157576,-0.04849999526843237,0.07946215742578003
PKM,0.04195183270884064,-0.0701854157712166,0.026142627460971214,-0.09299294046397184,-0.019008794079799395,0.015558770690620517,-0.0206180535447839,0.005133278366402653,-0.01924117422436559,-0.015197087014463461,-0.04965036732640584,-0.023236541389712265,0.05885412532596506,-0.047013038999039684,-0.12219136718160856,-0.18072742166959324
TNF,,0.1279085246856807,-0.009423844706634328,0.04607308954820551,0.06293952055529023,-0.018287468854065198,0.04921467385231729,-0.023533221598785237,0.03295950426548005,-0.028457239253265407,0.12161479608559593,-0.03275891919218215,-0.012685122567173416,,0.09446013444826612,0.03279173202724073
GNAS,-0.04905423950872487,-0.0670448745130794,-0.03138924574604603,0.016046676957909685,0.006487008268318964,-0.07846051653394615,-0.11073162587052018,-0.060567775139902684,-0.05665208666560642,-0.13343447229291894,0.05463998153357088,-0.06259170308983368,0.0001591220994745436,-0.0317031495593151,-0.08385608439246392,0.026146330893382596
BMP8B,-0.006824963428835373,0.1500307736258294,-0.035692072966523436,0.007821696763232949,0.021106135308925907,-0.03962523426302021,0.0028968662287288606,0.11384543954771555,0.024314198595753903,-0.008723263794560338,0.13216436289436628,0.03801517555493517,0.060166806678886596,-0.009837505085472658,0.14531131441627657,-0.04521495524782947
LIPH,,-0.024358826211817793,,-0.02719534293396359,,,-0.01463894478322804,,,,,,0.11877722444445867,,-0.044347200992980305,-0.011516112337883903
CCL28,,-0.03426371913114753,,,,,0.005246914054293781,0.012610655635352859,-0.025738937722573716,,,,,0.0338329982335644,-0.001992623547185914,-0.0352114315494837
PTPN11,-0.0741523854289635,0.004310484166583701,0.051266829233910384,0.013492432920997688,-0.018614746845227622,0.019454542774868414,0.01764747196567226,-0.011911823053899739,0.0016097319034500187,0.024168592614775868,-0.07500945412295719,-0.06337191787031607,-0.040926305894171705,0.008532331856095338,-0.0518529881025788,-0.1251017329111397
ADAM12,0.053092285401185595,0.049396360689553435,0.03885226513893793,-0.006284676745064659,0.06850988504784711,0.015389277262490713,0.02242534979899512,-0.01786174493757584,0.02236388622060502,0.08585377125791267,-0.0030986766812661215,0.09392434184174997,0.05342045372808991,-0.04026872016716969,0.1674590475400681,0.11949334798500756
EPO,,0.041710805585417184,,0.0007434813007377938,-0.02631297312869499,,-0.006047854430843528,,,0.003440312796983701,,-0.02673655242270729,0.10816530900513449,,-0.0227418786948297,
EDN3,0.06620458677567755,0.000989263873125223,-0.03294029647322696,-0.022730562435406793,0.055108773260908545,-0.0038535633953559693,0.013550426249753719,0.023561597857766712,-0.03083635652680292,,,-0.02048801941991499,0.09872511300908784,0.02863525863753871,0.11584535384852125,0.06345494474319135
CCL22,,,-0.00934650558605951,,,,-0.05443949262135667,,,,,,0.20801943814324883,0.06064866206778203,0.02449119711458548,
CCL2,0.08550506973305352,0.10835522390731253,0.07977027271858618,0.058524024189532634,0.03160892595293128,-0.014946241144181083,0.1599831475520204,0.06458009782423421,0.03292737769919715,0.04039920545179516,0.13005998695696588,0.11149230867224222,0.08375365384038697,-0.02564010417558195,-0.11854478832133906,-0.04083085668310786
DSCAM,-0.03305179388916107,-0.009042728756113554,0.028767936842318494,-0.004866084723049718,-0.03745341254207252,0.00035107400169536216,-0.071533407462093,-0.009165841494364899,-0.005408244582298505,-0.026741629424100678,0.08106794204685376,-0.06475855101174521,-0.03662211788201082,-0.06808579817216534,-0.022356509578602315,-0.013576778215471087
GPHA2,,0.08755937846490408,,,,,,,,,,,,,,
ANG,0.09453322402687887,-0.038622067106076394,-0.013726475489473247,-0.06441878567688203,0.06487993213108585,0.12479501268886185,-0.010120854971299604,-0.009970593029090367,-0.013782326763102868,-0.05138560943504487,0.09015609457683091,0.03500238947185267,0.015493094821567134,-0.0641845562301512,-0.013515588691732913,-0.0049123303592165275
FBLN2,-0.037810171271852384,0.1124298738901883,-0.03048987400191566,0.013948387788812891,0.06596603673679834,0.05360291897872282,0.042906137743337014,0.0784036454183363,0.021957472563940404,0.10509004946965396,0.08392578560887475,0.11281012375695412,0.03631365575185138,0.1984460787950174,0.18005675238022353,0.077719193380611
VTN,,0.03890485724812551,,-0.0329676821573713,-0.02652907532400206,-0.02100449733031764,-0.03767072586908526,-0.02464520103191603,,,-0.042419746808709226,,-0.015987513644035167,,0.008840014468714456,-0.030551833128982853
VEGFA,-0.037838796142030715,-0.09730014372841501,-0.012021733938351513,-0.11928810634444038,-0.02514203959923721,0.015166324908104368,-0.0094957487659344,-0.03277206842989665,-0.06901645444838,-0.1584516698419319,0.06573353130804559,-0.052373044593260754,0.08325339478307742,-0.011570451172366754,-0.25475479627647146,-0.08383488940352533
F10,,,-0.03474030482123029,,0.03430751994802379,-0.02026119268278354,-0.0003741597967653446,-0.02189990987596244,-0.028276560356594142,-0.025534687049318553,-0.04601398301570456,,,-0.02026323700135384,0.098828286503171,0.051899939814518396
SERPINA1,-0.042205276979416256,0.026207249763562104,-0.004763219984481212,0.027210677252712222,0.04347264094736192,0.08301231476796238,0.054407713866950765,0.03976905488053652,-0.0028471304538605227,0.06632521136186985,0.14150371217181443,0.005354287922820388,0.003619885403677141,-0.015319442669777604,0.07415202652476735,0.045727857402795016
VWF,-0.016798376570941895,0.08748513780049538,0.035770471131258454,0.00237999967529467,0.030646918753242772,0.06608263421167232,0.06707633884583541,0.08883359282582756,0.03347693387158928,0.1424965078688662,0.0022403131148371995,0.014090012190436256,-0.004643939949326671,0.059768918581824294,0.2137133247886102,0.20625220862744115
GDNF,,-0.03814768632107254,,0.011271183463595359,,,,,,0.002227467696061845,,-0.022833325391061296,-0.03526166562396193,,,
VASP,0.04128632988282922,0.07507602532558764,0.034696460108804957,0.0008390734972794599,-0.008722709065032329,0.01645257616692735,0.03000181139993131,0.08547522717798292,0.04508949393883751,0.0732264548619142,0.055918536479063294,0.014354947165198972,0.05461838608941857,-0.016575471705004764,0.14661611851358958,0.03916187239841575
ADAM15,0.027582929785483573,0.05642116514129356,0.008432610584179052,-0.03925611331437864,0.03417995925242675,0.045959636419517995,-0.01105300667240494,-0.009849370084984713,0.007991106664342515,0.04850115026991575,-0.03791916697748329,0.05871605060250476,0.05180607163884114,0.11171990312394867,0.15919419057031553,0.00016238611056851229
WNT2,,-0.034107291974775925,,,0.08354195352165611,-0.03198444294656891,,-0.02096926310639129,-0.029151248395466713,,,,0.008154497009446296,,0.05740696694749049,-0.032467838698075194
CALCB,,,0.07744575412687552,,-0.03204438700723977,-0.013774182539353783,,,-0.019515874820761604,,,,-0.01518341751573693,,,0.01598139274695329
OLFM2,0.030092646754479375,-0.003958513038879182,-0.011142408126060035,0.03153196348780414,-0.004305753211679729,-0.026472974225879905,-0.08444707977313158,0.013304378940027117,0.04688495698620491,0.08859803756034748,-0.010199236529335725,0.048157663622951465,-5.0735093266868276e-05,-0.060987596051113965,-0.08886717750049702,-0.021549951792668037
MFAP2,-0.02931835630926232,0.08289129725505097,0.057669382150588575,0.0016055296145179175,-0.007803216656237441,0.084818655298755,-0.01820687033988937,-0.0028993194957043747,0.1420560577012906,0.12461275390057058,0.0012105587419740157,0.03850173098415784,0.13153285446320018,-0.017463665926030353,0.26327044674906847,0.1414657958044116
HLA-C,-0.054304303224932154,0.10812253797730037,0.05213388260019311,0.03652434164399233,0.07632189508001604,0.08593865452584405,0.16684907824266287,0.11360748260945612,0.07304248679576805,0.1079475382114042,0.06483919738444453,0.09119398714660366,0.06354709435099626,-0.014731567246882873,0.18275157267879774,0.10658122387000077
THBS1,0.08419284445058292,0.09030563858780549,0.06057584898932954,-0.011677039091288671,0.04310857324816387,0.04202084302095223,0.07403686518728685,0.008916740584926279,-0.06945589486331138,0.06813798525989644,0.07051259808061998,0.1139219259363927,0.031430072242567234,0.025455619469011575,0.12939823348626286,0.10322924190088663
HSPA4,-0.05735058477026266,-0.05540445394371265,0.04679655585265265,0.021315264468724046,-0.04838708770434465,0.03382487966303915,0.026868736647008243,-0.025397886720688052,0.05083074761153307,0.11479292625819525,-0.013527961317129562,-0.041340288213087065,-0.04389941778368173,-0.005528776308417089,-0.035776785703638674,-0.02437728080418557
LMAN1,0.007564498367010413,-0.011522859139482537,0.0323271207585267,-0.04821560245856021,-0.06243589163142445,0.05452416137739608,0.014938654500560334,-0.03439963141723956,-0.004114991790037966,-0.006109562783418764,-0.019151723490191317,0.02933995857214146,0.03544285050345475,-0.001659071893949732,0.032887193609075896,-0.09615847717540496
LYPD3,,0.011748196199263884,0.01955907862999313,-0.021131414043698973,-0.02652907760660641,0.05089603066591454,0.0390283376227458,-0.001139108266950521,0.04584324797835729,0.012053896919569795,0.01161175157389221,-0.02908654435442912,-0.029172547876028885,,0.1812816736794889,-0.06194052934583345
APOE,-0.021869443370025946,0.052712143500205276,0.03091937591949384,0.010710981685218826,-0.058470048041887795,0.05659843160791937,-0.049332586798895565,0.05386568722374142,0.06735851550551601,0.12015229671476226,-0.048591551101283055,-0.08206840000185356,0.04353662245180782,-0.016607653819649994,0.03311978406669282,0.09627938147409552
SOSTDC1,0.04046893581236771,-0.007210238589599136,,,0.13734932097701363,-0.006211180101463665,-0.042781039289230285,0.06365288518872271,-0.04034208467032433,,,,-0.013681375686131937,,0.03238439726818151,-0.026477642577571715
ANXA1,0.07058065973211547,0.05055289331556841,-0.007690108040733245,0.03939444380456631,-0.0012082365390211846,0.08331146048965843,-0.007994988912374426,0.04882635664498632,0.015537074783545548,-0.04945337394153246,0.016130904843494602,0.017308415517130086,-0.0552188661054555,0.001864439888474789,-0.031220092497381217,-0.015514288774082542
WNT2B,0.02599011020091488,0.003247856626687263,-0.039516912755072256,0.03323660604493704,0.009092567091650107,0.02657486780741232,0.062243281597635404,-0.0186002389300962,-0.01680904003717841,0.03135812395609956,0.1839970307718704,-0.03763985535540478,0.009313500807064844,0.06317363402035406,0.07777267318808957,0.0746413431444245
AMH,,-0.02127346460869076,-0.01869615391081619,-0.04321273522067405,-0.02147317553788301,-0.028259272562491427,0.0152021381160825,-0.02078790390087515,,0.011400976244181156,,-0.026078893262118066,0.021811283832266087,-0.018867727543496183,0.020595918912072783,-0.05024164110862699
GDF10,,-0.01566489388863394,-0.031562652458172975,,-0.02646109455915891,-0.022194962903142677,-0.02875477435668923,-0.04289704685692668,-0.05804483116404325,,0.15707177040862913,,-0.021567247790091417,0.04075040201048004,0.15232109301019195,-0.029068267380198465
EFNB3,0.059753545850082405,-0.01040735880392111,0.02952568669592396,0.024834220074723592,0.06679831395867232,-0.03213988853039538,-0.03562775105384735,-0.004534514512307304,0.005452476499913482,0.008857352055033187,0.12853548892762792,-0.07560781003919967,-0.01387646543498941,-0.04121142446048744,0.02830971920769885,-0.024928291937049842
LTB,-0.04910338875544185,-0.024695146972105474,0.006596662820693216,-0.04441668797215037,-0.037787015967849766,0.01116869806460226,0.0861950258601274,0.16953473901738067,0.058120990349172445,0.07106036825139528,0.16366976421699153,0.15738968503917253,0.01319287468695745,0.040862512528968546,0.2177774521930466,0.14441410014835232
ANGPT2,-0.015609230216373761,0.09674745937497005,0.034977364994107994,0.011205536019511039,0.10472714963437711,0.09492576071626598,0.04520335837325573,-0.0032629335238701486,0.017376627965243103,0.16493583319492502,0.003405743968200623,-0.02845925427618747,0.021318776360466102,0.019950338135275317,0.10444551397846177,0.18449566622956434
